global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1264.8156320843464	-0.9551072563465368	1599758.5831649243	0.9122298711258092	1604.7742718989307	-14.154110747988852	200.33885106633355	2575300.4637487438	1220.203332639208	0.6860422171794198	1488896.1729838294	0.4706539237524542	1307.910354802472	1189.8905049938046	1.203396	23.043043	0.0509759944091487	0.0274104408926972	0.0486685772	0.1930664152	0.0745605957	0.07258498	0.1449889481	0.0923897221	0.1274924634	0.0883092581	-0.1763206774	0.1331410628	0.0143844284	-0.0374281888	0.0819702675	-0.0560474321	0.0876718878	0.0897830765	0.0104019545	-0.1920020249	-0.1200045174	-0.026928575	-0.0632427594	0.0161683333	-0.2186654568	0.051841272	-0.0055926919	0.0566238937	0.0601208685	0.0130473698	-0.2007666231	0.2243679668	-0.0662795645	-0.0295659754	-0.0200699101	-0.040021009	0.0131433059	-0.2425905999	0.0094883885	0.0148909306	0.1065849208	-0.1018769402	-0.0827366928	-0.0470020265	-0.0277802483	-0.0361327796	0.1107503553	0.0377017828	-0.0656875374	-0.1682970573	-0.2340687175	0.0220264188	0.2108167265	0.0517553374	0.0577386339	-0.0213108313	-0.1096646992	-0.0650752616	0.1205163885	0.0730980625	-0.0524053138	0.0588149855	-0.0013820338	-0.0469709988	-0.077598284	-0.0146111968	0.1729175598	0.047801914	0.0125452979	0.0800087671	0.0934634689	0.1458594791	-0.0313685909	0.0484693294	0.2112693652	-0.0234039999	0.0025790836	0.1525477302	0.0605934454	0.0768675035	-0.1653895703	-0.0910697584	0.0762384153	0.0277620103	0.0233229052	-0.0370891939	0.2237512273	-0.0718139915	0.1419863355	0.1094628008	-0.0045015639517771	0.0054962030825719	3.020824832487395e-05	2.026407801193906e-05	0.0181403072395198	0.0086194324696436	7.429461609874639e-05	0.0003290707467441	-0.0018806774846851	-0.0018466598767403	3.536947801401475e-06	3.4101527003626948e-06	-0.0010920018147397	0.0002449922942245	1.192467963394798e-06	6.002122422938402e-08	-0.0002770023778113	-0.0004160260816658	7.673031731311417e-08	1.730777006261989e-07	3.3486473175760832e-06	3.925560371355645e-05	1.1213438857509498e-11	1.5410024229157862e-09
1264.4340707828376	-0.381561301508782	1598793.519356458	0.1455890268090756	1613.4424558582873	8.668183959356611	75.13741315324725	2603196.558366021	1220.5725899490656	0.3692573098576304	1489797.4473349696	0.136350960883294	1307.5503609274976	1172.613651327891	1.288111	24.665195	0.0486372545187032	0.0234575513829181	-0.1116682327	0.0732607438	0.1066745517	-0.1272033575	-0.1496009153	0.1610253154	0.0329012248	-0.001390628	0.1135606674	-0.0218718826	0.0452582925	-0.035825639	0.1511671446	-0.0500547659	-0.007227651	-0.0571998042	-0.1009416548	0.0911340842	-0.0555543944	0.0191502209	-0.2103487488	0.0131164202	0.0508815322	-0.2784513021	-0.009002037	0.0416064172	-0.0687185469	0.0474954485	0.0691056636	0.1414541369	0.0695976965	-0.269184022	0.1306893045	-0.1537452496	0.0079252519	-0.1446842628	0.058359686	-0.0301323167	0.1002130352	-0.078780563	0.0360959061	-0.0559206284	-0.0292685796	0.1646370058	0.0951547592	0.0332654865	0.2048717291	0.098920109	0.0783588499	-0.1992960142	-0.0554448084	-0.0429683325	-0.1760387857	0.0546790727	-0.0708583378	-0.061631691	0.2314622537	0.2713105161	-0.1283609584	-0.0127154434	0.0087225291	-0.1443237117	-0.0058383508	0.0231326875	0.0531935031	-0.0316473001	0.1329071837	0.0550867664	-0.1069835628	-0.0838721362	-0.1211572622	-0.0794525832	-0.1184365596	0.1094010174	0.0403264231	0.212164116	0.1845337213	0.1074735847	-0.138474691	-0.1117859801	-0.0266263688	-0.0014179606	0.079044217	-0.0915808242	0.0370711042	0.0764029477	0.1397444952	0.1012278027	-0.0028352376562565	0.0016663262955205	2.7766433231434056e-06	8.038572567454852e-06	0.0145430868215328	-0.003597220417987	1.2939994735582571e-05	0.0002115013742986	-0.0129817806786078	-0.0111011031939227	0.0001685266295874	0.0001232344921221	-0.0011879955426262	-9.599372788649994e-05	1.4113334092997191e-06	9.214795793547397e-09	4.413360839228275e-05	0.0003211359862035	1.94777538972337e-09	1.0312832163494768e-07	-0.0002249737308178	-0.0002283223781353	5.061317955807993e-08	5.213110835739367e-08
1265.5200331611902	1.085962378352633	1601540.9543323	1.1793142871973077	1622.5938488044362	9.151392946148915	83.74799285482415	2632810.798177994	1220.2630238252527	-0.3095661238128286	1489041.8473151494	0.0958311850124995	1309.2707920024047	1189.948164763516	1.146403	21.951725	0.0750934035871773	0.0408334827506021	-0.1140102106	-0.0717676071	0.1009317596	0.0495599465	0.126167182	0.0643257053	-0.197660376	-0.0989408131	-0.0303620398	-0.0370599579	0.2152715907	-0.0540234709	-0.0018220724	0.0975239132	-0.0671962289	-0.0829660079	-0.0518984055	0.0788663213	-0.1520221381	-0.0573359876	-0.2512397981	-0.2157594366	-0.0060053112	0.1048404447	0.1097057983	-0.121603639	-0.0702464407	-0.0371336924	-0.2101215398	-0.1498742987	-0.0255320131	-0.0265466375	-0.0287560644	-0.0635733959	-0.0838086143	0.0153121786	0.1165057031	-0.0958834426	-0.0973002767	0.0850164771	0.0983701229	-0.0029796974	-0.0569802697	0.0949635173	0.0961379165	-0.136752509	-0.0475123821	-0.0286759966	0.2206041892	0.1180109468	0.2116469229	-0.0209810617	-0.1588577549	0.0251302664	0.0226579317	-0.2317967135	0.0039858414	-0.0005361177	-0.0972203786	-0.0036751423	-0.1968121338	0.1257573988	0.0248077096	0.0194152828	-0.0176870952	-0.0922998453	0.1357811658	-0.0846998357	-0.1149888641	0.0688865359	0.1457447637	-0.1316452036	0.0187458122	-0.1194732882	-0.1683414993	0.229849914	0.1426236527	-0.0168287444	-0.0844876801	-0.011823159	-0.1130582123	0.1083261208	-0.0303183027	0.0373857379	-0.006049205	0.0964504366	0.1373117808	0.0924399334	-0.0011955590975674	0.0016396785586891	2.6885457758247648e-06	1.429361555776176e-06	-0.0114879005284507	-0.0260309873499835	0.000677612302415	0.0001319718585515	-0.0230258897913984	-0.0100441091127905	0.0005301916006856	0.0001008841278696	-0.0017260179592706	-0.0005380224166444	2.9791379957246467e-06	2.894681208118805e-07	-0.0001312762740968	-0.000175409882489	1.723346014073816e-08	3.0768626874833815e-08	-0.0002591140029986	-3.414027218080003e-05	6.71400665499585e-08	1.1655581845791083e-09
1265.364523855981	-0.155509305209307	1601147.3782332733	0.0241831440066814	1612.0338504904569	-10.55999831397935	111.5135643912467	2598653.1351270885	1219.922242048675	-0.3407817765778418	1488210.2766450658	0.11613221924755	1307.8501738157563	1185.2704561834466	1.202858	23.03274	0.1727406214157618	0.0994061813973658	0.1236491254	-0.0940933072	0.1318501727	-0.1438994931	0.0014538099	-0.0085733909	0.0417594531	-0.2063639219	0.0292489276	0.0063327032	0.0550172383	0.0088121767	-0.0368416926	0.2374991327	-0.0024936764	0.0650996761	-0.0332485093	-0.0149770109	0.0411660646	-0.1151356055	-0.0054138498	0.0133253108	-0.033962054	0.1375303651	-0.0357221065	-0.0678128941	0.0017705585	-0.0119351843	-0.1274068376	-0.137963148	0.0605093114	0.066794528	0.0179130637	0.0461814071	0.1381443416	0.174792912	-0.0062125333	0.0751032901	0.0879501157	0.1673130606	-0.0870479994	0.0321867607	-0.1088556083	0.086285967	-0.0829369091	0.0260369802	-0.0130642635	0.1018750565	0.0602587363	0.0617535788	0.0306054376	0.1678338213	0.0144134606	0.1122413034	-0.0093775618	-0.0451294036	0.002127279	0.0064161446	0.0229892515	0.0398692141	-0.1077552236	0.1891315519	0.0016337669	-0.1024814145	-0.0879829467	-0.1267793647	0.0430856077	-0.1886940652	0.081410498	-0.1178240184	-0.0513915713	0.1496199917	-0.0301353607	-0.1158289992	0.0955118872	0.2372946766	-0.0101189129	-0.0153720559	0.0046025467	0.0395196122	-0.0422879969	-0.0077082036	-0.0501929127	-0.0448673318	-0.0164374069	0.1274566986	0.1346915149	0.0831471893	0.0152681954505879	0.0164637545481553	0.0002710552138219	0.0002331177923173	0.0191315806823269	0.0306194812107776	0.0009375526296171	0.0003660173794043	-0.0630040160234273	-0.0399781262320289	0.0039695060350802	0.001598250577024	-0.0001910401701815	0.0015349777890891	3.649634662297648e-08	2.356156812996862e-06	-0.0002769717559314	-0.0001456954818346	7.6713353583723e-08	2.1227173427016256e-08	-0.0002920259205709	-3.2911917572299985e-05	8.52791382852816e-08	1.0831943182858682e-09
1265.5767998209426	0.212275964961691	1601684.636245018	0.045061085300417	1611.7783147981852	-0.2555356922716782	0.0652984900247658	2597829.336053678	1221.5408903234145	1.6186482747395985	1492162.14673212	2.620022237317478	1309.2935294668057	1201.0751810694394	1.250383	23.94277	0.1298480032393316	0.0856271609762514	0.1175243095	0.1550611765	0.0669906577	0.1726177981	0.1135086737	0.0472132175	0.1759515449	-0.0248895949	-0.0118593215	-0.0221336294	0.1203056298	0.0028242995	-0.0644421618	0.1010600106	0.0025498238	0.1846182305	-0.0169464833	-0.072080728	-0.0160603647	0.0674492362	0.1060336945	-0.0004125856	-0.1038313724	0.152646985	-0.1396099889	-0.1319631485	-0.0449569898	0.0516951691	0.1260353455	-0.1985467115	-0.0983346889	-0.06101749	0.015263946	0.0849191413	-0.1945533457	-0.0669387037	0.1513948161	0.0769242816	-0.0686462245	-0.0513298933	-0.1748078297	-0.0185776282	-0.0416592914	0.0635968396	-0.0715631883	-0.1568607766	-0.1866446298	-0.0743677321	-0.0704407883	-0.0148311	-0.0893032186	-0.0098281647	0.0043995418	-0.0211381593	0.2144436166	-0.0504032336	0.0775478627	-0.0586874934	0.0619789493	0.3101926826	-0.0014946933	0.1243098592	-0.0211415409	-0.1886858771	0.0403618464	0.0648327105	0.0740184461	-0.0104943309	0.118676159	0.1609142871	-0.0061941813	-0.0349524103	0.0614832026	0.0112783031	0.1472150067	0.1505120525	-0.1589731162	0.0660518583	-0.0750745741	-0.0036206765	0.0530782431	-0.0119343724	-0.0051364711	-0.1528770025	0.0481419992	0.1610234217	0.1318872767	0.0734003241	0.0017305724343401	-0.0135376230162478	0.00018326723693	2.99488095049782e-06	0.0190785177028516	-5.306297947529903e-05	2.8156797907960063e-09	0.000363989837738	0.0092572728942812	0.0722612889177085	8.569710143919342e-05	0.0052216938760485	-0.0009310210759663	-0.0007399809057847	8.668002438934469e-07	5.475717409260929e-07	-0.0002769291393451	4.2616586299986086e-08	7.668974821841781e-08	1.8161734278641617e-15	-0.000152128876424	0.0001398970441469	2.3143195042028663e-08	1.9571182961039693e-08
1264.8777693955644	-0.6990304253781687	1599915.7715110986	0.4886435356043835	1613.4771652977065	1.6988504995213134	2.886093019723816	2603308.5629371223	1221.7161548090917	0.1752644856771894	1492590.3629215125	0.0307176399396897	1306.4688927200923	1179.3003867325715	1.280601	24.521381	0.2055392178877818	0.124806883942506	-0.0844941313	0.1565524557	0.0601472392	-0.1323496543	-0.0262035858	0.1843115585	0.072858913	0.0237160212	0.061389054	-0.1740027416	-0.1399258636	-0.0639717873	-0.1042684552	0.0573775008	0.1207426548	-0.0388321568	-0.2209810002	-0.0383776575	-0.1333577149	0.0114904066	0.1231625423	0.1007257862	0.0975970484	-0.1406845275	-0.0947042995	-0.0539685213	0.25283653	-0.0189167095	0.0773990277	-0.2152601316	0.0667753181	0.1412866241	0.0507178163	0.0227075564	-0.1493001903	-0.0773185567	-0.137986666	-0.0299947739	-0.079346017	-0.1563278914	0.0556880744	-0.1412694074	-0.1153396184	0.039149818	-0.1668301521	0.0788251556	-0.1325369154	0.1663906432	0.0067299317	-0.0420678983	0.0622576725	-0.1371732792	0.0645918082	0.0361452631	0.1853855727	0.0960884522	-0.0044234166	-0.0397798601	0.1063223238	-0.1116769926	-0.0994843733	-0.0186272374	-0.0885639065	-0.0872381257	-0.0254328752	0.1698386202	0.2021618988	0.0201257148	0.0517751823	-0.2466563446	0.0799831636	0.0228227735	-0.0144637619	0.0218443949	-0.0402253806	-0.0121979849	-0.2719777525	0.2141129664	0.0121920977	-0.0440160167	0.2051524234	-0.0745735227	-0.1013705081	0.0997777742	0.0540019666	0.0275169497	0.1289028963	0.0632525717	-0.0163076535540653	-0.0180382259884053	0.0003253775968087	0.0002659395644394	0.0474290179394785	0.0283505002366269	0.0008037508636669	0.0022495117427033	0.0552846009166358	0.0460273280223546	0.0030563870985116	0.0021185149248774	0.0012939883270128	0.002225009402979	1.6744057904453848e-06	4.95066684334541e-06	-0.0002770748027152	-1.456633701000143e-07	7.6770446299667e-08	2.1217817388893743e-14	-0.0001148206699653	3.730820645869999e-05	1.3183786251280345e-08	1.3919022691649836e-09
1265.059953579464	0.1821841838996079	1600376.6861504756	0.0331910768631661	1606.2334549403429	-7.243710357363625	52.47133974137706	2579985.9117695903	1221.9675063189338	0.2513515098421521	1493204.5864993136	0.0631775814999295	1308.200788953336	1186.8665440703091	1.241763	23.77771	0.1825342657428045	0.103407083992791	-0.1532245927	-0.0505001398	0.128258606	0.155391426	-0.0335817229	0.1582096192	-0.0635965898	0.0646416939	-0.038381674	0.0531826987	0.0625874083	0.0563308582	-0.1983908997	-0.0472274757	-0.0057956352	-0.1854875915	-0.0303086739	-0.0848965303	0.0188818276	0.0456944544	-0.0407141749	-0.0213470001	-0.2345108869	-0.0282877496	0.0768360165	-0.1754503144	-0.0493549162	-0.0426569512	0.1933671374	0.0083406914	-0.0413806175	0.1467388626	-0.1508682997	-0.1022798566	0.1484647707	0.0273291255	-0.0493472676	0.0534809774	-0.3367254698	-0.1191809611	0.1525011527	0.0897920654	-0.0279385895	-0.0209009478	-0.063037139	-0.1383420318	-0.0808616159	0.0269638334	-0.1493370212	-0.0475168323	0.1350945208	0.1098409728	-0.1027490589	0.0275027685	0.1058213358	0.0007264952	0.0869798306	-0.0418085675	-0.0266007503	-0.0076663564	0.1048652952	0.0801953237	-0.0038768128	0.1035840391	0.0711994297	0.1732087666	0.1584841367	-0.1405083531	-0.0441370576	0.1585357328	-0.15525139	0.0154068482	0.0545746275	0.0378773716	-0.1984688194	-0.0836126906	-0.1247717715	0.1376782666	0.107341632	-0.1168826955	0.1152543471	-0.0056141145	-0.1402332818	-0.0819971476	-0.0745735787	0.0263710454	0.1257424501	0.0527593557	-0.016307122333302	5.312207632980626e-07	2.821954993589762e-13	0.0002659222387932	-0.0006591096244505	-0.048088127563929	0.0023124680126047	4.3442549704327923e-07	0.0413348018725585	-0.0139497990440772	0.0017085658458436	0.0001945968933701	-0.0003540158925877	-0.0016480042196005	1.2532725220466593e-07	2.7159179078210527e-06	0.0002319754138375	0.0005090502165527	5.3812592625079394e-08	2.591321229723508e-07	0.0001380410521622	0.0002528617221275	1.9055332082047225e-08	6.393905051728503e-08
1267.2603285417251	2.200374962261094	1605948.7402956812	4.84164997454551	1618.5865676426652	12.353112702322278	152.59939343627602	2619822.476953264	1222.712367996515	0.7448616775811843	1495025.5348516451	0.5548189187290561	1311.2006216040793	1187.6675773058853	1.199071	22.960224	0.0890402351300128	0.0520955769289841	0.0113027983	-0.1181642961	0.0792595675	-0.0993074508	0.1021586015	0.0081299651	-0.1405365464	-0.1606459311	-0.022574663	-0.053357701	-0.0917621942	-0.063357546	0.1404512808	-0.0140578895	-0.0646978624	-0.001604996	0.2000575638	-0.0121464389	0.0248203867	-0.0803230483	0.1506099275	0.0163189807	-0.3306629443	-0.3298064059	0.0959667511	-0.1502319234	-0.0564818564	0.1302532152	-0.0609386934	-0.0322643627	0.1725190326	-0.0062556006	-0.0610780672	0.0245547723	0.0176045898	0.1110696291	-0.0447199213	0.0338798823	-0.0296872462	0.0889616521	0.0456302843	0.202280941	-0.0225982647	0.0862208773	0.0978128051	0.1636742817	-0.0385068241	0.0415299017	-0.1338443477	-0.2601031123	0.1324227135	0.1176577249	-0.1183479724	-0.0487773434	0.0907831984	0.0736781542	0.095805609	-0.1525524734	-0.1581045423	0.177998421	-0.1196449799	0.1893991413	0.0637892385	0.0814772022	0.1007245321	-0.079176939	0.0790741677	-0.1576295579	0.042506871	-0.1087200117	-0.1662210981	0.0012515447	0.1825217877	0.1501857254	-0.041375473	0.0932541346	0.0232730703	0.0352383635	0.1782691251	-0.0313800257	0.052487687	-0.0652520949	-0.0373286938	-0.0392541731	-0.0771160335	0.0420940006	0.1224102548	0.0419779864	-0.0032269455954008	0.0130801767379012	0.0001710910234947	1.0413177875676624e-05	-0.0036711454761473	-0.0030120358516968	9.072359971906869e-06	1.3477309107036787e-05	-0.0054611999784413	-0.0467960018509998	2.982470520452726e-05	0.0021898657892387	-0.0007900100183008	-0.000435994125713	6.241158290156303e-07	1.9009087765633042e-07	0.0001449452878783	-8.70301259592e-05	2.1009136478123265e-08	7.574242824474218e-09	0.0001380572142782	1.6162115999994236e-08	1.9059794414256832e-08	2.612139935972697e-16
1268.116025453243	0.8556969115179527	1608118.2540113302	0.732217204381363	1609.0716966685682	-9.514870974096992	90.53276965371349	2589111.7250198647	1222.470424158433	-0.2419438380820793	1494433.9379420988	0.0585368207858874	1310.4659030729454	1196.1653564139588	1.158148	22.176615	0.0481627854879991	0.0223107950407282	0.1337216967	0.0015258117	0.0209796083	0.0396952882	0.0361133905	-0.0331194514	0.0787804978	-0.012798915	-0.2468466049	0.0227120889	0.1302060123	-0.017869266	0.0700898775	0.0717760115	-0.1280293894	0.1786362834	0.0840252704	-0.1273947032	-0.0649442787	-0.0754952234	-0.0164162597	0.0086210302	0.0468616216	-0.0261724069	-0.0925916522	-0.0992010233	0.0795847765	0.0322149351	0.2203200865	0.1416584378	0.0633161304	-0.0179874683	0.1980261616	0.1199659668	-0.0505994661	0.1000225367	0.0337852574	-0.0948941844	0.2581644192	0.0823013475	-0.1742046531	-0.0464046133	0.033708681	0.0381637377	0.1771122097	-0.1371842066	-0.0046494068	0.0664301248	0.0096559318	-0.1939046805	0.1113861128	-0.0421632178	-0.0443281309	0.057274677	-0.0035552458	0.186243333	-0.0548147028	-0.0421908749	0.181681523	-0.0276258708	0.1942758179	0.0574291873	0.0718994265	-0.0262665151	0.1201856646	-0.1331961096	0.1325036416	-0.0594055643	0.1626955519	0.0056716336	-0.0445085148	-0.2659464112	-0.1348328389	-0.029521024	-0.0349928332	-0.0460418023	0.0405080038	0.0859068802	0.1578055813	-0.0054534837	-0.0073645158	-0.1040564148	-0.0986677831	0.0739704471	-0.0484084459	0.0211745505	0.1189108618	0.0309673479	0.0018767018291896	0.0051036474245904	2.6047217034528228e-05	3.5220097556835906e-06	-0.0150947744847798	-0.0114236290086324	0.0001304992997268	0.0002278522167463	0.0003687945188701	0.0058299944973114	1.3600939714862857e-07	3.398883583868121e-05	-0.0004869943663755	0.0003030156519252	2.3716351288147478e-07	9.181848531171452e-08	0.0001450180331377	7.274525940000467e-08	2.1030229935127058e-08	5.291872765173966e-15	-7.49646796863965e-05	-0.0002130218939645	5.6197032004840294e-09	4.53783273082638e-08
1266.9367548714852	-1.179270581757919	1605128.7408442898	1.3906791049996607	1612.151859547832	3.080162879263753	9.487403362794373	2599033.6182435323	1223.1537505505132	0.6833263920802892	1496105.0974857872	0.4669349581134651	1310.121020763246	1194.6590103449887	1.137755	21.786125	0.1199683371572256	0.0637540870724349	0.055457965	0.1577698013	-0.0006408195	0.006097569	0.1458030185	0.0336808921	0.1286938845	0.0521057047	-0.1881193772	-0.1051192012	0.1180764395	-0.1646046328	-0.0815778838	0.0396269659	0.0055908035	0.2213688836	-0.0648891532	-0.1010163972	-0.0603031194	-0.0793466716	0.0409155089	-0.0107411819	-0.0363661713	-0.0451413869	0.0991285473	-0.1139482109	-0.0877769002	-0.138102051	0.0631995966	0.0345948674	-0.032489154	-0.0042745284	-0.0212655532	0.1443653323	-0.1001098107	-0.1419956618	-0.2630944641	0.0203859535	0.0090957247	-0.0201959589	-0.1497543309	-0.1274107513	-0.0487770946	0.1285634357	0.0829046586	-0.0717604383	-0.1693149904	-0.0651429568	-0.1083872893	-0.0614413268	0.0642558061	0.144032658	0.1054835899	-0.026820685	0.0196987826	-0.0953401368	-0.1526412129	-0.0119722281	-0.0529133054	-0.1062694781	-0.1030945324	-0.0018655351	0.0367917534	-0.0628037707	0.1255661361	-0.0849728538	0.2400596304	0.0510986808	0.1663274923	0.1027685639	-0.0647923261	0.0192631808	0.1438631311	-0.0468786793	0.0737476188	-0.0145819624	-0.0450134539	0.0858973423	-0.0509350806	0.0848978937	0.0553155241	-0.0056969019	-0.0928077787	0.1252476735	-0.1202194942	-0.1523797937	0.1152490509	0.0197875765	-0.0047964892336409	-0.0066731910628305	4.4531478961040856e-05	2.300630896843307e-05	0.0006621980413257	0.0157569725261055	0.0002482821831884	4.3850624593559364e-07	0.0570582270430932	0.0566894325242231	0.0032556412733011	0.0032136917599184	9.980087369226363e-07	0.0004879923751124	9.96021438973916e-13	2.3813655816786345e-07	2.900007677308913e-05	-0.0001160179563646	8.410044528450636e-10	1.3460166199020752e-08	0.0001379998097179	0.0002129644894042	1.9043947482176607e-08	4.535387374723271e-08
1266.84154056715	-0.0952143043350588	1604887.4889065502	0.0090657637500092	1617.480775361014	5.328915813181993	28.397343743981104	2616244.0586624667	1223.9858047784544	0.8320542279411711	1498141.2502991606	0.6923142382347783	1309.10116784184	1180.23123203565	1.171454	22.431398	0.139314560870794	0.0905311917862852	-0.0719313375	0.1078360085	-0.0333558821	-0.1481777232	-0.0751965437	0.0649500684	0.0560991255	0.055874159	0.0850186355	-0.1827429446	-0.0102450732	-0.1878189324	0.0588265474	-0.0523744998	-0.1172561285	0.1755449996	-0.0417242791	0.1686177058	-0.0630937412	-0.1003490861	-0.1689541645	0.1099119297	-0.032804079	-0.2340389491	0.1174854991	-0.2039352126	-0.0725002084	-0.1715117476	0.0817214698	-0.0157171242	0.0774591052	0.0607247632	-0.0986831973	-0.2971351717	0.1685069333	-0.0432524099	-0.0079784433	0.1353533508	0.1241770672	-0.0781918456	-0.0181340022	-0.1092318961	0.0799535144	0.2115114338	0.0780589033	0.0882465756	-0.0006402874	0.1116748675	0.0285250153	-0.0930173994	0.030553812	0.1069154149	-0.0521225349	0.0673724621	0.1747941551	0.0467110214	-0.1943481718	0.0832976943	-0.0882990237	-0.1099993472	-0.121252369	0.0079647952	0.0732944927	0.0609691944	0.0100778747	-0.0555467582	0.2588618189	0.0866420085	0.0655016372	-0.2630767563	-0.042074556	-0.092723659	-0.0594169684	-0.0555800007	0.0788662246	0.0020556339	0.0344107731	-0.0246095895	0.0835023029	0.0487975699	0.2268418618	-0.2834656504	0.0749541079	0.1083852679	0.1093107999	-0.2093615299	0.1114298236	0.0084997322	-0.0088081230131535	-0.0040116337795126	1.6093205580926546e-05	7.758303101484429e-05	0.002741797762539	0.0020795997212133	4.324735000470436e-06	7.517454970663867e-06	-0.0171601412715816	-0.0742183683146747	0.0002944704484606	0.0055083661952927	0.0008340219307038	0.0008330239219668	6.955925808948941e-07	6.939288545690781e-07	-0.0003179424393155	-0.0003469425160885	1.0108739471789038e-07	1.2036910946988092e-07	0.0001381325527703	1.3274305240000998e-07	1.9080602134839717e-08	1.7620717960471788e-14
1268.0077469758226	1.1662064086724513	1607843.6463907016	1.3600373876286964	1620.4936283980269	3.012853037012974	9.0772834226383	2625999.5996786025	1221.685768516391	-2.300036262063486	1492516.1169954846	5.2901668068069725	1309.1960001537975	1197.9748825765637	1.157832	22.170576	0.198472642246033	0.120397487466024	-0.1205137718	-0.0398510414	-0.0060514783	0.1140562143	-0.1004580911	0.0537063124	-0.0583750872	0.058296213	0.0713064108	-0.1600227484	0.1966002931	-0.0956714245	-0.0407654321	0.0164152531	-0.1630446892	-0.0286592841	0.0405565827	0.034011148	-0.1141487678	-0.075995147	0.0907335825	-0.080563387	0.0164455661	0.0854288646	0.0200559127	-0.1714194325	0.0935090655	-0.1172856302	0.0863794263	-0.0268405932	0.105541247	-0.0578755386	0.2051233254	0.0513511524	0.1583551162	-0.096657038	0.049370846	-0.0726201467	0.003646213	0.0306739339	0.0817768502	0.0289751969	0.0123896453	0.2162481906	0.0986303631	-0.2067415189	0.0311180068	0.1025868044	-0.0445910216	0.0188651815	0.0761589907	0.2289620499	-0.0599700051	-0.0856681469	0.0669527431	0.0526996223	-0.2416759238	-0.0529216398	0.0375372383	0.0744308014	0.1075711643	-0.1032266569	0.1371032362	0.0577076541	-0.0336469506	-0.1148732546	0.2445004455	-0.0632490075	-0.1006735222	0.1685396357	-0.2450356661	-0.050298428	-0.0673142829	-0.1617958679	0.0099550094	-0.1232244469	0.0754562592	-0.174604372	0.0906704611	0.1533667643	0.1149609282	-0.0682280391	0.229713196	-0.0616845488	-0.0800711761	-0.1179037513	0.1074583966	-0.0028345346	0.008458454623863	0.0172665776370165	0.0002981347032951	7.154545462394936e-05	-0.039508414189683	-0.042250211952222	0.0017850804100076	0.0015609147917835	-0.0096008889680021	0.0075592523035795	9.217706897590444e-05	5.714229538917199e-05	-0.0012040200588191	-0.0020380419895229	1.4496643020387492e-06	4.153615151058461e-06	0.0002719168300051	0.0005898592693206	7.393876244002245e-08	3.479339576034321e-07	0.0001381633009911	3.0748220799999314e-08	1.9089097740757296e-08	9.454530823655101e-16
