global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1113.6479859883575	2.322515308432457	1240211.8366959249	5.394077357903113	1440.3242285646984	1.7608280661117988	3.100515478407017	2074533.8833904932	1070.7661233717397	4.366724444973897	1146540.0909605436	19.06828237833259	1147.1821522130376	1044.0362025186064	1.090607	21.0695	0.0939911673758748	0.0512670423583518	0.0099216356	0.1192795782	-0.032272173	-0.0462658802	-0.020369085	0.1469716998	0.0117701401	0.0444495875	0.0088100624	0.1135263352	0.0236135544	-0.1165657045	0.0127666673	-0.0869740722	0.1712531161	0.1887873957	0.0025523299	-0.0260349393	-0.1093810679	-0.1664387385	0.2286658341	-0.0637297094	-0.0372223465	0.086304655	-0.0014997214	0.1275642248	0.0962925701	-0.0762618692	0.0540789451	-0.0916109666	-0.0953794319	-0.2186449486	0.1049977227	-0.0023702948	0.0410226548	0.1271442398	-0.0440280838	-0.1098361255	0.0741383983	0.0232294958	-0.0814777277	-0.1718051536	-0.0421735006	0.0611389199	-0.091650592	-0.1194707729	-0.0315560243	0.1264831255	0.0455622012	0.0511606961	-0.0741771985	0.108323688	-0.1802460201	-0.1166146719	-0.1498227993	0.0884536982	-0.2228660416	0.0717012968	-0.0465162673	-0.1743611085	0.0248539726	0.0935374589	-0.0044601204	-0.0807881599	-0.1275732271	-0.0538238086	-0.0239280195	0.0661073711	-0.1157250038	0.2024026999	-0.0240032235	-0.0724923921	-0.0349361804	-0.1909958705	0.027284589	-0.086603786	0.0909108747	0.0102525478	-0.0642028882	-0.2639113659	0.0631246986	0.1419863355	0.1094628008	0.0052300988730564	5.677666764819945e-05	3.223589989234098e-09	2.7353934221945823e-05	0.0447936667372914	-0.0323254618778605	0.001044935485617	0.0020064725797715	-0.0665559436329203	-0.0212597262728451	0.0044296936328684	0.0004519759611963	0.0007120148597736	-0.0006309920016464	5.069651605384194e-07	3.981509061417306e-07	9.639249758519596e-05	-2.267289311853849e-08	9.291513590712008e-09	5.140600823646701e-16	-0.0003020346767617	-0.0001759693766109	9.122494596654462e-08	3.096522150482877e-08
1114.722496155814	1.0745101674565376	1242606.2434358487	1.1545720999674765	1450.2080540872698	9.883825522571442	97.69000696063463	2103103.4001395856	1069.556837389546	-1.2092859821937054	1143951.8284067276	1.4623725867301949	1149.718271758493	1056.489891384242	1.041542	20.121618	0.0347456105959966	0.022799636567632	0.0074467898	0.1519968264	0.0284454427	-0.1092381112	0.0413437211	0.1032109943	0.0887425496	-0.0188341918	0.1951221042	-0.0019785709	0.1200495723	-0.0278911355	0.1040218669	-0.123982485	0.0095353459	-0.0240858757	0.042731165	0.0716060605	-0.0743448339	0.0564326796	-0.0045105333	0.0451564754	0.0510243418	0.2866007457	0.1030355902	-0.1380843843	-0.0721210007	0.0121375655	-0.0666378934	-0.0653495448	0.1102126874	-0.1889690462	0.1147066562	0.1532811121	0.0420786902	-0.0265065069	-0.0665727943	-0.1288275893	0.1198804247	-0.0801447254	0.0780836847	-0.0346037743	-0.056029488	0.0613524774	-0.0529877794	-0.1597841638	-0.0668962615	0.1455677076	-0.0767207961	0.0569526241	-0.1413604905	0.0792565241	-0.1248971675	-0.006615641	-0.0062050731	0.2988330161	-0.0246303307	0.1151060015	0.0382009826	-0.1124909922	-0.0246834754	0.0522148558	-0.030658279	-0.0194626879	-0.2246605763	-0.1119959652	0.0399399976	0.0692973299	-0.0749540444	0.2573024566	0.0280558067	0.1010717054	0.0484873407	-0.0240123204	-0.0694070603	-0.2089524757	-0.0426646999	0.0390036327	0.0502507275	0.0650691436	-0.0960203975	0.1397444952	0.1012278027	0.0052375568249374	7.457951881000013e-06	5.562104625931164e-11	2.743200149444833e-05	0.0312510844668167	-0.0135425822704746	0.0001834015345525	0.0009766302803521	-0.0490111260605843	0.017544817572336	0.0024020904777264	0.0003078206236465	0.0006390146393087	-7.300022046490006e-05	4.083397092508279e-07	5.329032187924014e-09	9.6403418843094e-05	1.0921257898046884e-08	9.293619164637013e-09	1.1927387407565143e-16	-0.0003020307624584	3.914303300001261e-09	9.12225814712025e-08	1.5321770324400762e-17
1112.8779481647036	-1.844547991110403	1238497.3275112808	3.402357291509424	1449.0002607796062	-1.2077933076636782	1.4587646740371685	2099601.755739366	1069.681201073431	0.1243636838851216	1144217.8719298982	0.0154663258694784	1149.9248808464115	1052.1878292487345	0.983781	19.005737	0.1549593456117334	0.1048936523141632	-0.0395825349	0.1645427655	-0.0240685082	-0.1279671387	-0.0168207351	0.1045363685	0.1147342488	-0.0060844972	0.2000991938	-0.007095347	0.063354034	0.0231684437	0.1389761555	-0.0954754287	-0.0588755618	0.0565977267	0.030188182	-0.1090559771	-0.0208567147	-0.131805086	0.0209731668	-0.2060994677	0.0007082838	-0.0536151157	0.1200963915	-0.3016252817	-0.1652031227	-0.0952060538	-0.045018949	0.1102803936	0.0273533824	0.0925978535	0.1230265382	0.09674821	0.003850354	0.187740626	-0.1430721448	-0.1032043331	0.1169585463	-0.0583017048	0.1072013914	0.0881364568	0.0525263177	0.0413037869	0.0893580221	-0.2256636553	-0.1056013135	-0.0323736186	0.1352034467	0.1736752731	-0.0207642652	-0.1453007232	-0.1124896659	-0.0457575649	0.0574231408	0.1185729538	-0.111733179	0.1348685303	0.2106675752	-0.0057684487	-0.0180640798	0.0009871456	-0.071577779	0.0388069446	-0.1728938824	0.0017064602	0.0092117475	0.0024735038	-0.1360623781	0.1409043216	0.0131500239	-0.0956512459	-0.037614952	0.0561612248	-0.11447825	-0.1834450285	-0.1379909992	0.0425912421	0.1383564381	-0.0199570934	-0.0289006467	0.1373117808	0.0924399334	0.0127351910149258	0.0074976341899884	5.621451844688302e-05	0.0001621850901866	0.0216761003098753	-0.0095749841569414	9.168032160567886e-05	0.0004698533246437	0.0505953924357243	0.0996065184963086	0.0025598937357249	0.0099214585269554	0.0002880017655142	-0.0003510128737944	8.294501693929626e-08	1.2321003756947357e-07	0.0002279968504756	0.0001315934316325	5.19825638267931e-08	1.7316831248819033e-08	-1.903289251550556e-05	0.0002829978699428	3.622509975067876e-10	8.008779439221543e-08
1111.8346589476744	-1.043289217029269	1236176.308837291	1.0884523903695449	1443.2826642750497	-5.717596504556468	32.69090978891634	2083064.8489968856	1068.4982508997764	-1.1829501736547172	1141688.5121758815	1.3993711133497255	1146.5988968975776	1049.826037805235	0.981464	18.960978	0.0875868575767045	0.0410854928465771	-0.0632036096	0.1416375122	-0.0082768837	-0.0234201021	-0.0483712188	0.1617630435	0.0106949703	-0.0255397781	0.0957139917	-0.0504891208	0.0006510087	0.1080142332	0.193409227	-0.1820720022	0.067949931	-0.0869695965	0.0661804578	0.0984290129	0.0507142111	-0.0897257183	0.2512260338	0.0605994517	0.0735620237	0.0249359206	-0.1117382691	0.100898121	-0.3069343276	0.1719568503	-0.0078006084	0.0728116845	0.0106009745	-0.0160309915	0.0488500355	-0.0457863372	0.0741043042	0.1399422516	-0.1353577678	-0.1411820887	-0.0158634401	0.0187674473	0.0429059029	0.0209758216	0.0030766051	-0.120162071	-0.022488041	-0.176739533	-0.0318738964	0.0331378168	-0.0030769353	0.0651987414	0.0933094811	0.1035637562	0.0221339458	-0.026192223	-0.1441944293	0.0718230738	0.0528731819	0.1179165706	0.217107076	0.0064211933	-0.0672204183	0.0488255226	0.0251977557	0.0666344371	-0.1101754793	0.0277597366	0.0241175697	-0.0639083174	-0.2804295231	-0.0010318601	-0.0715836329	-0.0619956123	0.0703777614	-0.0054697915	0.027381179	0.1303392482	-0.1272234453	0.1557778438	-0.0065428427	0.0347311176	-0.1255507483	0.1346915149	0.0831471893	0.0052187268217522	-0.0075164641931736	5.649723396726086e-05	2.723510964007582e-05	0.0049553951376708	-0.0167207051722045	0.0002795819814557	2.4555940970451403e-05	0.065400043537096	0.0148046511013716	0.004277165694654	0.0002191776942333	-0.0002299397703265	-0.0005179415358407	5.2872297977803575e-08	2.682634345490231e-07	0.0003980347528458	0.0001700379023702	1.584316644730171e-07	2.8912888242457665e-08	-0.0003019541965037	-0.0002829213039881	9.11763367861951e-08	8.004446425038033e-08
1112.0221599137749	0.1875009661005151	1236593.2841392972	0.0351566122886265	1432.0344089910614	-11.248255283988328	126.52324693377136	2050722.5485343784	1067.980720396965	-0.5175305028114963	1140582.81913962	0.2678378213403201	1145.0355556791862	1045.4807357983375	1.189025	22.97085	0.1957347942570242	0.1326976637768048	-0.1009264776	0.0972003113	0.0852529844	0.1834404646	-0.0283041698	0.1413772685	-0.1338724263	-0.1904170543	-0.0400949426	-0.1149014429	-0.1103554057	0.1613183157	0.0245269817	0.0254111441	0.1320599925	-0.0349626933	-0.0204779184	-0.2744043915	0.0078838381	-0.1055761315	-0.0358640545	-0.0108235357	-0.1327240349	0.0762096782	0.0473861544	0.0401594406	-0.0312837897	-0.0526307087	0.0342346595	-0.1849661638	-0.0929660901	-0.1169923518	-0.0886019967	0.088596054	-0.0546088097	-0.0675886033	-0.0837397694	-0.1178780855	-0.1869720734	0.0171778763	-0.0260039315	-0.0752581732	-0.0410029058	-0.2063569158	0.0663241214	0.0341362959	-0.0628182251	0.0322501641	0.1403913433	-0.0854316775	-0.0072261372	0.0429422933	0.1081741197	0.1004352927	0.0834394477	0.1416520682	-0.0472990466	-0.015037448	0.1036474472	-0.008589078	-0.0217505746	0.1708909429	0.1542875	0.0296604354	-0.054611565	-0.2745167248	0.0890762624	0.0006756234	-0.0597072322	-0.0200732004	0.0300029379	0.2150796661	0.0096634854	0.1480324888	0.1241369522	-0.046273512	-0.1711205397	-0.1227310998	0.0480141559	0.1778295936	0.0735920753	0.1318872767	0.0734003241	0.0052538345279202	3.510770616800031e-05	1.232551032378647e-09	2.7602777246766478e-05	0.0286144208901646	0.0236590257524938	0.0005597494995571	0.0008187850828794	0.0304860621416978	-0.0349139813953982	0.0009293999849074	0.0012189860968782	0.0021320191481095	0.002361958918436	4.545505647905559e-06	5.578849932379358e-06	8.960111844391605e-05	-0.0003084336344018	8.028360426400674e-09	9.5131306830355e-08	-0.0003740952317251	-7.214103522140003e-05	1.399472423994563e-07	5.2043289628152806e-09
1113.9831223746414	1.96096246086654	1240958.3969355554	3.845373772927756	1444.5827907389732	12.54838174791189	157.46188449132825	2086819.4392992	1070.568132954259	2.587412557294101	1146116.127297168	6.6947037416432	1147.8155887029868	1053.389495914707	1.183342	22.861067	0.1781017581697541	0.1130838196235604	-0.0356411797	-0.0175837154	0.1625173471	0.0917284446	0.0005524867	-0.0726829997	-0.091550881	-0.1268741924	0.0524140189	0.1654361138	0.0045939725	-0.0862065154	-0.0184946223	0.0968062056	0.1304909553	0.0329401624	0.0545983667	-0.221811814	-0.1253179004	0.0638437789	-0.0848110263	0.0138950348	-0.0621118986	-0.0878675883	-0.1396600712	-0.0771749846	0.0446144324	0.188633692	-0.0663733668	0.0990597187	-0.0159753297	-0.1436172936	0.0609898608	-0.0332119724	0.0669755117	0.103837115	-0.020760672	0.0150235708	-0.0891889021	-0.0891159669	-0.1439378039	-0.1621717951	0.0117150581	0.0863302349	0.1115932493	-0.0098610788	-0.0553316069	-0.0457366991	0.240728403	0.0170885215	-0.0424580051	-0.0450172351	0.2402345421	-0.0809874104	-0.0393223256	0.0341278873	-0.0484183196	-0.0001662875	-0.1009791965	-0.1121541761	0.0170071833	0.0259100111	0.1724671371	0.0873706765	-0.0364898471	0.0043948165	0.1685143987	0.0700310338	0.0278729979	0.1424722977	-0.1476809946	0.1416638264	-0.0745739857	0.00260409	0.150829225	-0.0023292956	-0.1865311066	0.0568940165	-0.2904311098	-0.1085150015	0.0817213017	0.1289028963	0.0632525717	0.0052233340834391	-3.0500444481100508e-05	9.302771135446943e-10	2.728321894721658e-05	0.0280999293556902	-0.0005144915344744	2.6470153904582385e-07	0.0007896060297947	-0.06195148563787	-0.0924375477795678	0.0038379865727392	0.0085447002394998	0.0007139820345343	-0.0014180371135752	5.097703456377383e-07	2.010829255476685e-06	-0.0001226074817104	-0.0002122086001543	1.503259457136607e-08	4.5032489979454395e-08	-0.00030195657723	7.213865449510001e-05	9.117777453245697e-08	5.203985472363413e-09
1115.4419932662963	1.4588708916548967	1244210.840341888	2.128304278517953	1441.6899131889918	-2.892877549981449	8.368740519186671	2078469.8057908828	1071.2136424895257	0.6455095352666831	1147498.6678556774	0.4166825601202091	1147.953679582714	1056.2636812099418	1.235418	23.867132	0.0842702586760652	0.0605639113035309	0.0509821479	-0.14250096	0.0604838439	0.1024728169	0.0333913391	-0.1207773911	-0.0948589127	-0.0804867043	0.0882545259	-0.1786893398	0.060748929	-0.0200253528	0.2129721743	0.1574275557	-0.0975569168	-0.1125033461	0.0738359113	0.0516697398	-0.0952455474	0.0982332804	0.224171916	-0.0436623841	0.0059461619	-0.1165543972	-0.1539755438	0.0778192462	-0.0722689737	-0.0226773763	0.0027232829	-0.0247761502	-0.0855311534	-0.1817158072	0.1277725584	0.1828572831	0.0418603242	-0.1906625141	0.1145292386	0.0605129922	-0.0465432707	-0.1225913039	0.1913755716	0.0215816485	0.0644609402	-0.1270194112	0.0005419124	-0.144396198	0.2342917357	0.0205639705	0.0445114362	-0.0779540213	-0.0337718146	-0.0250131502	0.0706867678	-0.21771607	0.084618282	0.2012505765	0.0880997337	0.0522220345	-0.004478965	0.1325471328	-0.0871586761	-0.1267125271	0.0047878666	0.1040948394	0.0374888307	-0.1879496101	0.149393417	-0.0879313554	0.0313767204	0.0479833425	0.0582607805	0.089510915	-0.1148494308	-0.050284612	0.0068515659	0.0898631205	-0.2078337849	0.0633088893	0.0281130658	-0.1137290719	0.0192840208	0.1257424501	0.0527593557	0.0051816543485472	-4.167973489190013e-05	1.7372003006590775e-09	2.6849541787818104e-05	0.028351495494661	0.0002515661389708	6.328552227667679e-08	0.0008038072967837	-0.0059968050559575	0.0559546805819125	3.5961670879157434e-05	0.0031309262790238	0.001266983404903	0.0005530013703687	1.605246948299599e-06	3.058105156296601e-07	-0.0001151912783625	7.416203347899999e-06	1.3269030610786962e-08	5.500007209740316e-11	-0.0003019275065408	2.9070689200013433e-08	9.116021920594483e-08	8.451049705637774e-16
1115.9225605832648	0.4805673169685178	1245283.1612187105	0.2309449461383199	1440.025851724136	-1.6640614648558767	2.769100558818286	2073674.4536338232	1070.1458839908723	-1.0677584986533477	1145212.2130226055	1.1401082114464507	1146.9633612776224	1056.988394050468	1.299077	25.096962	0.1711092298856311	0.093968940811799	0.0764781622	-0.0386387039	-0.1520388456	0.0887072092	0.0485655038	-0.042427124	-0.0961480436	0.0555371191	-0.2189211212	-0.1031971873	-0.0591311989	-0.0119694221	0.0417107403	0.0282679356	-0.1055947018	-0.0624975362	-0.0695031052	-0.1548152248	-0.0081507363	0.039789971	0.0883833744	0.1455913103	-0.12957977	-0.0660970012	0.0883324308	0.1850450708	-0.1376165187	-0.0480597105	-0.2170694005	-0.0392402843	0.0725667549	0.0119648263	-0.2087647721	-0.0423855269	-0.009257648	-0.0021217217	0.0709845149	0.0341856024	0.0066021364	0.0677325943	-0.0015084475	0.0491165482	0.1208876324	-0.2336588365	0.2989964462	-0.0625247567	-0.013313367	0.0440503219	-0.0781272364	-0.0379182604	0.0575030013	-0.0799414901	0.0506164235	0.2337211081	0.0619661562	0.0381146621	-0.0063244856	0.1136456181	0.0779182036	0.1055244109	0.1495259057	0.0139581125	-0.0607804593	0.0656442847	0.1484762698	-0.0237373984	0.1803553324	0.0059761081	-0.0851769223	-0.1310631535	-0.2462821158	-0.0546608469	-0.0487372895	0.1996246786	-0.0905147594	0.1469003838	0.002300907	-0.0419176759	-0.0544511166	-0.0468394989	-0.1684635135	0.1224102548	0.0419779864	0.0077401619708439	0.0025585076222967	6.545961253350314e-06	5.9910107334898125e-05	-0.002069970077926	-0.030421465572587	0.000925465567584	4.28477612350897e-06	0.0546271437590988	0.0606239488150563	0.0029841248352772	0.0036752631699305	0.0001800001847262	-0.0010869832201767	3.2400066501466123e-08	1.1815325209459254e-06	4.1261078997933964e-09	0.0001151954044703	1.7024766400737473e-17	1.3269981211099005e-08	4.600002632582368e-05	0.0003479275328666	2.1160024219764717e-09	1.210535681266555e-07
1114.6147647995356	-1.3077957837292615	1242366.073909124	1.7103298119400334	1449.4880611860572	9.462209461921248	89.53340790127199	2101015.639520915	1072.3524387728785	2.206554782006151	1149939.7529421402	4.868884005994213	1149.3178048192926	1050.0232364635012	1.169301	22.589809	0.1516409941425955	0.0900253961357166	0.0422319605	0.0756066799	-0.078053569	-0.0726941358	0.0565508798	0.0760360611	0.064674174	0.0169119504	-0.2189658476	0.1225445516	0.1008138073	-0.0587394075	0.0911202761	-0.2094707136	-0.0985167404	-0.0006661684	-0.1138835621	-0.1115651639	0.0892983238	-0.0010897139	0.0232757842	-0.1610575314	0.0026224053	0.1427973656	0.1342333781	0.0910238541	0.0061307911	-0.008103151	0.0432797181	-0.0014804853	-0.0786139709	0.0465403505	-0.0311219101	-0.0844266948	-0.0558384476	-0.128424174	-0.0018517878	-0.0618302109	0.1428404779	0.0537614669	-0.1059349022	0.0803953428	0.0689986682	-0.0251816568	-0.0142022244	0.1775754104	-0.035828957	7.4443e-06	0.018063698	-0.2479118899	0.1034797591	-0.1534171804	-0.0328811175	-0.0139648934	-0.1908211516	-0.0141060083	-0.0675113273	0.0781711969	0.0372731486	-0.0844588542	0.1880060751	0.0878846592	-0.0810329648	0.0051281826	0.0857037248	-0.1459918451	-0.066148334	0.0494780038	0.1984715581	-0.0943696812	-0.0976866598	0.1207008476	0.0271316629	0.0305924421	-0.0375523902	0.1886150262	-0.1043723	-0.247180919	0.0925102968	-0.2170755029	-0.0733711157	0.1189108618	0.0309673479	0.021602820875259	0.013862658904415	0.0001921733119001	0.0004666818697685	0.0115547001690998	0.0136246702470258	0.0001856316393401	0.0001335110959977	-0.0084811072781789	-0.0631082510372777	7.19291806639791e-05	0.003982651348984	0.0012570047713359	0.0010770045866097	1.5800609951612183e-06	1.1599388795783306e-06	-1.489010564226234e-05	-1.4894231750162131e-05	2.217152460377328e-10	2.2183813942753776e-10	0.0001750094870435	0.0001290094607176	3.062832055522899e-08	1.6643440954665666e-08
1114.6782084486956	0.0634436491600354	1242507.5083903938	0.0040250966187416	1447.4062617316315	-2.0817994544256635	4.33388896844699	2094984.886499936	1068.878257259246	-3.474181513632402	1142500.728841563	12.06993718966513	1147.955987278761	1044.5093306128076	1.158335	22.377949	0.2695414208985893	0.1532924314125146	0.0137819055	0.1252341385	-0.0185106006	-0.0465646542	0.0489602361	0.0703169358	0.0906616987	0.0313847587	0.0356314558	0.0463710421	0.0932279679	0.0095733218	0.0296052592	-0.1155431294	-0.0966354852	-0.055262579	0.0107437061	-0.0217514093	-0.0531686964	-0.1746512023	-0.1322001808	0.0933026179	0.0049593232	-0.1677265442	0.0805313606	-0.0627020632	-0.0510942164	-0.0219943841	-0.039584475	-0.0364958121	-0.1393503523	0.1667205495	-0.0241107386	0.0291955343	0.0384511833	0.0382701761	-0.059124145	-0.0888458416	0.1177406228	0.0354237005	0.1134753457	0.057300058	0.1061326462	0.1054279133	0.0814950082	-0.0855938075	-0.1389071877	0.0172932527	0.0403254673	0.0451204071	0.0456686949	0.1128398201	0.0687726246	-0.0871076471	-0.0212787464	-0.1347134424	0.0762603615	0.1881224738	0.1607014763	-0.0771655043	0.0535689676	-0.113818268	0.0660302166	0.0292652909	-0.0643107445	0.1377561283	0.0089434834	0.0204177458	0.0446694166	0.0072978118	0.0255710994	-0.2898528714	-0.0036837962	0.0689187338	-0.0819932782	0.1790552215	0.1229182546	-0.0589291803	0.038635437	-0.1813600202	-0.0335236267	0.1152490509	0.0197875765	0.0052087954852169	-0.0163940253900421	0.0002687640684893	2.713155040681596e-05	-0.0367725833425964	-0.0483272835116962	0.0023355263316198	0.0013522228856881	0.0599503944752441	0.068431501753423	0.0035940497977373	0.0046828704322287	-0.0010480023412357	-0.0023050071125716	1.0983089072355086e-06	5.313057789005665e-06	0.0002449938456654	0.0002598839513076	6.002198441392184e-08	6.753966814728342e-08	1.21283460542016e-05	-0.0001628811409892	1.470967780104675e-10	2.65302660899757e-08
1115.5190396200635	0.8408311713678813	1244382.7277548688	0.7069970587438834	1446.0045581223378	-1.4017036092936903	1.964773008306959	2090929.1821105771	1070.3132390668316	1.4349818075854728	1145570.4297217326	2.0591727881012707	1148.990860977848	1063.4940525224183	1.242771	24.009184	0.1074024749009704	0.0715967183906173	-0.0230626802	0.0985478194	0.1020836376	0.1713506762	0.0517354519	0.1115266485	-0.036183817	-0.171285283	0.0462424965	-0.139507942	0.0862309431	0.0110601483	0.2611883777	0.1073054286	0.118542338	-0.0249096423	-0.0135115473	-0.0578967506	-0.0605160888	-0.0288696363	-0.0553750636	0.0930446148	0.201594279	0.0487750873	0.1696507329	0.1071475293	0.161180189	0.1081337424	0.2149199225	-0.0196921315	0.1504755984	0.0329047205	0.1009101375	-0.0018956286	-0.0064792378	0.0788090137	-0.0319150127	-0.1117260281	-0.0784605651	-0.1842453968	0.1766446388	-0.0887259336	0.0362052762	-0.1529809167	0.0990199734	0.126230337	-0.0592909332	0.0892864474	0.0163761156	-0.1219264955	0.090412292	0.1185307267	-0.0471509652	-0.0449454251	0.0509368486	-0.2292106642	-0.001957379	0.1786469655	0.0669650578	-0.0689661911	-0.1960165086	-0.0978839962	0.1402739791	0.0332089929	0.1232714085	-0.0134250535	0.0962484802	-0.0426990747	-0.0743156126	-0.1247410856	-0.0240815762	-0.128592166	-0.0264640855	0.1297210102	0.1780155351	0.1906985242	0.0843335165	-0.0258922831	0.1498386734	0.0859684316	0.1834996875	0.1114298236	0.0084997322	-0.0043194733210896	-0.0095282688063065	9.07879064452335e-05	1.865784977160482e-05	-0.0412176624980276	-0.0044450791554312	1.9758728698048957e-05	0.0016988957018013	-0.0096722735996337	-0.0696226680748778	9.355287658617108e-05	0.0048473159098646	-0.0014150139821242	-0.0003670116408885	2.002264569606986e-06	1.3469754454766934e-07	0.0002399175478462	-5.07629781920001e-06	5.756042976453367e-08	2.5768799549214772e-11	0.0001161695846336	0.0001040412385793	1.3495372393943153e-08	1.0824579325135298e-08
1117.2365169939794	1.7174773739159264	1248217.4349048384	2.9497285299131466	1441.4323803312216	-4.572177791116246	20.90480975357664	2077727.3070673316	1070.2634305646343	-0.0498085021972656	1145463.81080398	0.002480886891135	1148.033788144272	1061.0011689410685	1.335294	25.796627	0.331258037937679	0.1961153617508124	0.0701007434	-0.0587136118	0.2166214554	0.0762972021	0.0401330613	-0.1604734123	-0.0463919776	-0.2237594942	-0.0547329461	0.1405295578	-0.1218602621	-0.0296402256	0.1120800362	-0.0369839225	0.0064884391	-0.0745759775	-0.1511846868	-0.0168658924	0.1008354891	0.101366539	-0.1551969814	0.0637893355	-0.1993145168	-0.0856290081	-0.1584590205	-0.1093224025	-0.0398632172	0.1021469253	0.1794568359	-0.1721251564	-0.0195633967	0.1419287795	-0.116288034	0.3006227786	-0.1073388475	-0.152239639	0.0522338404	-0.0107622212	-0.1084745087	-0.1981167957	-0.119177502	0.1419061947	0.1818789404	-0.0389531224	0.0524597035	0.0690817666	0.0993690489	-0.0905829491	0.0112989938	0.0042148476	-0.0549240511	0.1167885808	0.1235338817	0.0276822239	-0.0608016219	0.0735912048	0.1338807733	0.0498511241	0.0168541549	0.1193959106	-0.0573922351	0.0572118886	0.0547596629	0.3101365562	0.1127105929	0.0080469654	-0.0443084748	0.1692606195	-0.0064316725	-0.023611322	-0.0856654003	0.0700888081	-0.1281462541	-0.0366297708	-0.0625129246	-0.0636530659	0.1457241495	-0.1550794747	0.0310354026	0.1465774001	0.0984952766	0.1074583966	-0.0028345346	0.0061344312531161	0.0104539045742057	0.0001092841208465	3.763124679920757e-05	0.0449716456912341	0.0861893081892617	0.0074285968461435	0.0020224489161778	0.0241890694297879	0.0338613430294216	0.000585111079879	0.0011465905517561	0.0018610426438959	0.00327605662602	3.4634797223990413e-06	1.07325470168902e-05	-0.0001810960343282	-0.0004210135821743	3.2795773649400595e-08	1.7725243637532024e-07	0.0004341690193349	0.0003179994347013	1.8850273735022878e-07	1.0112364047034637e-07
