global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1159.0493575949963	0.5599254871431185	1343395.4133413737	0.3135165511524586	1480.9740658928367	-0.1383064868402925	0.019128684302104	2193284.1838471605	1115.1706738854575	-0.3742803584805187	1243605.6318941454	0.1400857867443056	1191.3057006225056	1125.130765262832	1.064154	20.119345	0.0718117910784536	0.0402085454432455	-0.112891777	0.070599134	0.0194290821	-0.1346249452	-0.1046302198	-0.0168111913	-0.1087580137	0.1188317685	-0.066460245	0.1260904651	-0.0971045239	0.0310853632	-0.010347072	0.0198927079	-0.1247625123	-0.0151758717	-0.1233837705	-0.0042228092	-0.0152833877	-0.0806704188	0.1409668729	-0.0648889885	-0.0485645067	-0.2179887931	-0.230186162	0.1911188155	-0.0018567355	-0.0384325607	-0.0260803796	-0.1005514936	0.0046331002	0.0799352829	0.2292464962	-0.072124193	-0.2043345107	-0.2489865732	0.0635150009	-0.1068296866	-0.0173560121	-0.0534069522	0.1300527612	0.0132408321	-0.1015603035	0.091234334	-0.1774288734	-0.0183196843	-0.0628302053	-0.0286926947	0.0381659935	0.0493462975	-0.0845531682	0.1453471338	-0.2594723206	-0.061669504	-0.0297336391	0.0854806261	-0.2878780597	-0.1262893537	0.0136040706	0.1512176631	0.0779810971	-0.0566613996	-0.0857854119	0.1038496274	0.0167929928	-0.1304903622	0.0894768763	-0.1522731935	-0.0949187383	-0.169921069	0.1197444578	-0.0569485513	0.1282681373	0.0608337538	0.1164001391	0.0832148081	0.0667599761	-0.111633033	0.1139283724	-0.0393490156	-0.0454293091	0.1422596101	-0.033428403	0.1463973741	0.1419863355	0.1094628008	0.0001621972944008	0.0002079575960607	4.3246361759355695e-08	2.6307962310939794e-08	-0.0212305328153945	-0.0037607456233103	1.4143207643248322e-05	0.0004507355236255	0.0337168794684643	-0.012399574833232	0.0011368279610909	0.0001537494560449	0.0004330222235687	0.0004410198024087	1.875082461043812e-07	1.9449846611668328e-07	-0.0006189849936455	-0.0005869843660741	3.831424223583197e-07	3.4455064601545974e-07	7.113409429501392e-05	-8.086609203408608e-05	5.060059371171932e-09	6.539324840865281e-09
1159.8152582368934	0.765900641897133	1345171.433239112	0.5866037932584404	1481.8781290989295	0.9040632060928148	0.817330280610819	2195962.789501744	1115.1643293347145	-0.0063445507430515	1243591.4814205435	4.025332413115551e-05	1190.391339746115	1133.237688882942	1.016483	19.218065	0.0512249919282122	0.0246575949381488	-0.1509747085	-0.0347096101	0.0273790908	-0.0561411828	-0.0932182563	-0.0405300335	0.0045655454	-0.0409331218	-0.0661712802	0.1938810944	-0.0304922341	0.0130534862	0.0411293678	-0.0416728238	-0.082375182	0.1394156219	-0.1138914206	-0.0563085253	-0.023818829	0.1344870028	0.1348086973	0.1139508692	0.04027175	0.0185255543	0.0739541944	-0.0318698803	0.0710700191	-0.0741877259	-0.230541832	-0.156093679	-0.0273695016	0.0740960385	-0.0773653623	-0.0630803302	-0.1578855259	0.1946052061	0.078713029	-0.0622275923	0.1240948258	-0.019404942	0.0254080196	0.1088223157	-0.0232307376	-0.0804285879	-0.1896766413	-0.0498719243	-0.0752149704	-0.1602490496	-0.0179823807	-0.0962009792	-0.095916657	-0.0040335452	-0.1832938005	0.0693137827	-0.0370535031	0.078099747	-0.0668082228	-0.0992609892	0.1668509291	0.1205675064	0.0521573033	-0.0876154854	-0.0158311389	0.1394592578	-0.0661472257	-0.0782606107	0.0938221061	-0.1073863391	-0.0981783251	0.0128216366	0.226969625	0.0686382717	0.1243962722	-0.049439017	-0.0412983821	0.0368562217	-0.1133051235	-0.004806986	-0.0450513289	-0.0774797721	0.1181550574	0.1663220195	-0.0266834075	0.044982615	0.1397444952	0.1012278027	-0.0064686115537284	-0.0066308088481292	4.396762598042848e-05	4.184293543302855e-05	-0.0212438568590158	-1.3324043621303072e-05	1.7753013842238708e-10	0.0004513014542463	0.0162323491326219	-0.0174845303358424	0.0002634891583633	0.0003057088010649	0.0002300624155107	-0.000202959808058	5.292871503061797e-08	4.11926836869402e-08	-0.0008889838535093	-0.0002699988598638	7.902922918002446e-07	7.28993843277519e-08	0.0001401020003856	6.896790609058607e-05	1.9628570512046665e-08	4.756572070519899e-09
1160.8708442528143	1.0555860159208803	1347621.1170362418	1.1142618370077175	1482.1088689542285	0.230739855298907	0.0532408808233605	2196646.6994327824	1116.1190668094882	0.9547374747737648	1245721.7712956828	0.9115236457373854	1190.9428601908207	1136.3496953915328	1.052008	19.889704	0.0720269759542364	0.0342551187532936	-0.0554886464	-0.1257122701	-0.0658350639	0.1118407575	-0.0659259428	-0.1164694078	0.1072369515	-0.0546483007	-0.1171801667	0.0665410089	-0.0506648899	-0.0059655215	-0.0022845214	-0.0566748915	-0.0639027889	0.2348798236	-0.1464051274	0.0138335202	0.0293921603	-0.0224167503	0.0435504242	-0.0331023708	-0.0369899228	0.0359852873	0.0393829972	0.1848629673	-0.1164712377	0.0697468549	-0.1422664699	0.1006572719	-0.0345749632	-0.1492625387	-0.0205018361	0.0423693386	-0.0972274892	0.0023403377	-0.2754394402	-0.0498183332	0.1746747271	0.1015289382	0.0012156743	0.0382943282	0.0509424704	0.1569256976	-0.1464667331	0.1465590047	-0.0499057772	-0.0630296712	0.1013481348	-0.080790133	0.0698259649	0.1007780915	0.0320061029	-0.2411076948	0.0149428844	-0.0419900153	-0.1807032468	-0.0973452322	0.0980524149	-0.138989061	0.076148867	-0.0920315552	0.0820159897	0.084466414	-0.0266467997	-0.0563819407	0.0595374463	-0.212951701	0.2204948532	0.0658431428	0.1467164021	-0.0140237009	-0.0352819143	-0.067658484	0.0039467642	0.0945061088	0.0633603435	-0.0784853107	0.0497943794	0.1308179013	0.0552042974	0.0575922368	-0.1721201842	0.2499518583	0.1373117808	0.0924399334	8.94078437738699e-05	0.0065580193975022	4.300761841801603e-05	7.993762528292726e-09	-0.0210946283638122	0.0001492284952036	2.2269143780731346e-08	0.0004449833458073	0.0396092420397948	0.0233768929071729	0.001568892054967	0.0005464791219934	0.0005980000436192	0.0003679376281084	3.57604052168565e-07	1.353780981781088e-07	-0.000557999952196	0.0003309839013133	3.113639466507383e-07	1.0955034292857233e-07	1.668267202473389e-07	-0.0001399351736653	2.7831154588483874e-14	1.958185282875241e-08
1161.0343247835042	0.163480530689867	1348000.7033254874	0.0267258839146405	1481.9033321679808	-0.2055367862476487	0.0422453705010116	2196037.485890565	1115.2107571417105	-0.9083096677777576	1243695.0328445872	0.8250264525785403	1191.4870328181096	1134.5613966200087	1.072897	20.284649	0.0571385265018625	0.0279386771748561	0.0471448613	-0.1466739225	-0.1245796451	0.0574905424	0.0549080918	-0.100263359	0.1529139034	0.0718755306	-0.1121457149	0.0190948646	-0.0375083433	0.0577569527	-0.0327116586	-0.1231252602	-0.0485241376	-0.0049269574	-0.2282131713	0.1169018163	-0.0820912444	0.022987549	-0.0413406569	0.0807699542	0.2361987827	-0.2057029994	-0.0637362125	0.0196892665	-0.0342039344	-0.0939791625	-0.1282039948	-0.0393951886	0.0273745895	0.0568350805	-0.0609147748	-0.0260210004	-0.0454045822	-0.0023831432	-0.1488201706	0.0134498666	0.1324906521	0.1344219182	-0.0672655691	0.0066678015	-0.0660022942	0.1285820915	-0.1267924327	-0.0133645748	-0.0132147139	0.0572156867	0.276077024	0.0367245488	-0.2278189797	-0.0859613643	-0.1537152504	-0.0618024485	0.0057924851	-0.0308839457	0.0287087729	-0.0387480506	0.0688123477	0.0512702478	0.09455498	-0.0913559584	0.15654161	0.026684858	-0.0296316242	-0.1074063486	0.106655043	-0.149817571	0.0290176451	-0.0578904787	-0.0578682672	-0.2178333879	0.0072839875	-0.0706701553	-0.0318570684	0.099912964	-0.1202424063	-0.0405210568	0.0251699008	-0.1274458178	0.0085765496	-0.0139311161	0.1162634311	-0.0067422693	0.1346915149	0.0831471893	-1.7286467098642788e-05	-0.0001066943108725	1.1383675972560381e-08	2.9882194475245957e-10	-0.0066615920992063	0.0144330362646059	0.0002083125358154	4.437680929620781e-05	0.0267113260933555	-0.0128979159464393	0.0007134949416655	0.0001663562357614	0.0003350000984141	-0.000262999945205	1.1222506593745669e-07	6.916897117788556e-08	-0.0008889994612288	-0.0003309995090327	7.903200420650966e-07	1.0956067497995464e-07	1.486813592510019e-07	-1.8145360996337e-08	2.210614658872549e-14	3.2925412568738807e-16
1162.155088946587	1.1207641630828675	1350604.4507644498	1.2561123092508404	1491.6259918586882	9.72265969070736	94.53011146130574	2224948.099588415	1116.2439459336017	1.0331887918912344	1246000.5468334176	1.0674790796896685	1189.7858799734356	1126.8150781158708	1.126264	21.293627	0.1106765360631099	0.0601631433197094	0.1235683143	-0.0517796106	-0.1466359052	-0.2009810428	0.0936606099	-0.0474907635	-0.0030783728	0.2587192298	0.0003300156	0.0173782678	0.0846942079	-0.0720726549	-0.1009077628	-0.0863393098	0.0939604523	-0.1065593789	-0.2250373845	0.0030079707	0.0133425761	0.0090074747	0.0478714394	0.0849627135	-0.0932774004	-0.1341100279	0.1171584675	0.1079698999	0.1220208567	0.0499506165	-0.1824216882	0.0055766061	0.038995624	0.1947489	-0.0591510608	-0.0406389689	0.0316101563	0.0110470178	-0.1457515681	0.0494794778	-0.0319218672	0.1811511351	-0.0054440236	-0.1027047397	-0.0695055151	0.0073662035	-0.1899696159	-0.1289922701	0.0891131178	-0.2125355671	-0.0108137038	0.0530362392	0.0313879377	-0.0591248238	-0.0242890651	-0.1581781499	-0.0095057944	0.1538461531	-0.1503205022	-0.0400384291	-0.0017463042	0.0572722691	0.1679983237	-0.1202058647	0.1336761654	-0.075609329	0.0326938042	-0.1505724806	0.0449338744	0.0169483095	-0.0931354167	0.0074329225	0.023467775	0.0369624618	-0.1264645056	-0.2270358734	0.0553829991	-0.0035170706	-0.02066809	0.1118172852	0.0648281334	-0.0502689951	0.0451975157	0.0221708092	-0.1777045202	0.0547837632	0.1318872767	0.0734003241	-0.0164698108314951	-0.0164525243643964	0.000270685557961	0.0002712546688252	0.0023249994442551	0.0089865915434614	8.075882756901194e-05	5.405622415786524e-06	0.0183293491770868	-0.0083819769162687	0.0003359650412555	7.025753702486139e-05	0.0012560140295025	0.0009210139310884	1.577571242307107e-06	8.48266661258908e-07	-0.0003309638131618	0.0005580356480669	1.0953704562259885e-07	3.114037845135566e-07	5.820796698351974e-05	5.805928562426874e-05	3.388167420354524e-09	3.370880647200418e-09
1164.8639653726302	2.7088764260431617	1356908.0578236482	7.338011491572373	1501.526606354059	9.900614495370746	98.02216738594534	2254582.149589137	1118.512282996728	2.2683370631261823	1251069.7272145522	5.145353031951914	1193.5309507471256	1138.0454867305918	1.120955	21.193239	0.1047246391042611	0.0624269729942661	0.1312436565	0.070907853	-0.1253644976	-0.0526410617	0.1548318737	0.1267454136	0.0615447837	0.0506985389	0.0698364425	0.0667811293	0.2026603671	-0.0911227418	-0.1271878371	-0.2216108954	0.0707301206	-0.0341388596	-0.1535341095	0.0473478109	0.0660425448	-0.0645049294	0.0212480275	-0.1520274301	-0.0028404025	0.1246340445	0.264606233	0.0681330548	-0.0798185865	-0.0336396888	0.1544567724	0.0244418985	-0.0450957771	-0.0065569272	-0.2568997643	0.089516539	0.0402530922	0.1376391237	0.00489215	0.0799873626	-0.0786913601	0.194491292	0.0006182945	0.0986208773	0.0032551964	-0.0458497544	-0.1615087602	-0.0964219722	0.1222968701	0.2306729157	-0.0306782155	-0.2596340819	0.0668548357	-0.1131833452	0.1738387985	-0.0068798215	-0.0165192794	-0.0106856608	-0.288130099	0.0984301532	0.0318440246	0.0257035236	0.1608728254	-0.245422356	0.0141952446	-0.0869324592	-0.0235659575	0.0264266181	-6.9627e-06	0.1374376485	0.0641594783	-0.1830354552	0.0485191978	-0.1846542212	-0.1057784342	-0.0433551117	-0.0992616395	-0.011509202	0.0622669348	0.0257581046	-0.1308030161	0.1175462394	0.1211525497	-0.0228920917	-0.1859471716	-0.0101851447	0.1289028963	0.0632525717	-0.0091206503045384	0.0073491605269566	5.401016045097847e-05	8.318626197767642e-05	0.0013751431539787	-0.0009498562902764	9.02226972177645e-07	1.8910186939344865e-06	-0.0339000251649039	-0.0522293743419907	0.0011492117061811	0.0027279075441557	0.0005180169880545	-0.000737997041448	2.6834159991305605e-07	5.446396331860011e-07	-0.0004609805272095	-0.0001300167140477	2.125030464663486e-07	1.69043459317614e-08	7.411917038856693e-05	1.591120340504719e-05	5.493651419089417e-09	2.531663937967853e-10
1164.7302016079589	-0.1337637646713574	1356596.4425377166	0.0178927447390542	1502.4344689986283	0.9078626445693772	0.8242145814045032	2257309.33363519	1116.9938072607708	-1.518475735957054	1247675.165458912	2.305768560690317	1194.9446287561852	1152.713628935203	1.105926	20.9091	0.053633317471642	0.0294423375322289	0.0602135396	0.178121917	-0.1804365874	0.1250760383	0.0565717067	0.2752988868	0.134157925	-0.0195383877	0.0284272894	9.34488e-05	0.0935612967	0.0653507649	-0.181527621	-0.1138116817	-0.0083885645	-0.1704846906	-0.1193683527	-0.0212587118	-0.1078849186	0.0919904238	-0.0773006178	0.0038161954	-0.0878159156	-0.0091353678	-0.0314914692	0.0675638279	0.0143826034	-0.1154370112	0.1248561929	-0.1212985715	0.0237919285	-0.0927869052	-0.0461459234	0.0108013548	-0.1077044678	0.2054672961	0.1541045104	-0.0387253686	-0.188320969	0.1452626322	-0.1772678077	0.181949871	-0.026815069	-0.0285332681	-0.0371269272	-0.0069149924	0.0488019573	0.0052371792	0.0239234671	-0.1175420916	-0.0534180042	-0.1126940313	-0.0528027485	0.1083111736	-0.0179353515	-0.0606775542	-0.0619317289	0.0912155125	-0.1345975523	0.0204293209	0.1611270537	-0.2184830623	-0.0671534136	-0.084811667	-0.1794098715	-0.0146502909	-0.0142544111	0.1036997979	-0.0576537275	0.1458456672	-0.0094940972	-0.0892559013	-0.0779258124	0.0113451848	-0.0007251459	-0.0382900202	0.1602734604	0.0660017274	-0.0104257438	-0.0911386227	-0.0228871579	-0.1329707966	0.2095151926	0.0126588767	0.1257424501	0.0527593557	-0.0078154378003745	0.0013052125041639	1.7035796810257985e-06	6.108106801152261e-05	-0.0081752314567324	-0.0095503746107111	9.12096552049152e-05	6.683440937114696e-05	-0.0593748760384045	-0.0254748508735006	0.0035253759045759	0.000648968027027	0.0004679982401871	-5.001874786740004e-05	2.190223528182225e-07	2.501875138222536e-09	-0.0002500023413343	0.0002109781858752	6.250117067263186e-08	4.451179491519044e-08	-1.0941485534162725e-05	-8.506065592272965e-05	1.1971610569429216e-10	7.235315186005003e-09
1162.8453202294152	-1.884881378543696	1352209.238779451	3.552777811180784	1494.2891779880897	-8.145291010538585	66.34576564636069	2232900.147452321	1116.7023033545208	-0.29150390625	1247024.0343172925	0.0849745273590087	1192.9832279746486	1144.81365913978	1.006821	19.035385	0.1520006549484815	0.093820431750621	0.0003745805	0.1772480556	-0.1974529217	0.0695233506	-0.0734231494	0.1743613401	0.1013672101	0.0548178887	-0.0062476118	-0.0893623835	0.0319533101	0.0831123275	-0.1035026698	0.0423539068	0.0146665674	-0.1737852388	-0.052157945	-0.0521890213	-0.0890664521	0.0811162946	0.1307758764	-0.0161399439	0.1384390247	0.221432632	0.1019531376	0.1199406371	-0.0043461921	0.1072857246	-0.1287798797	0.0386158968	0.1444484227	0.0259785083	0.1530259428	0.2129890113	0.1788275186	-0.0582187582	0.0071924484	-0.1344347893	-0.1966263969	0.0634704089	-0.1240255297	-0.012940336	-0.0442737879	-0.0183326702	0.0398647768	0.0548692182	-0.0906775189	-0.0480038115	-0.0285875719	-0.1543728711	0.0793418295	-0.0550113662	-0.1444208639	-0.1688036989	-0.0624378924	0.2109440319	0.242323856	0.2390766132	0.1137141563	-0.1861214533	0.1935879203	0.0084771253	-0.0901531711	-0.1556393817	-0.1140672109	-0.0740024049	0.0288445225	0.0267948753	0.0206293275	0.1518731739	-0.0436767173	0.0097730815	-0.041392165	-0.0302876753	-0.0766238471	-0.1471977254	0.0255085836	0.0178722462	-0.2182841754	0.0121764541	-0.1749926707	-0.1039901623	0.0567018601	-0.0756591324	0.1224102548	0.0419779864	-0.0097068613292776	-0.001891423528903	3.5774829656882558e-06	9.42231568658249e-05	-0.00216663987932	0.0060085915774124	3.610317274415123e-05	4.694328366659785e-06	0.0302126280837597	0.0895875041221642	0.0009128028957275	0.0080259208948387	0.0009549358847281	0.000486937644541	9.11902543941439e-07	2.371082696711373e-07	-0.0006740909546585	-0.0004240886133241	4.5439861515240796e-07	1.798511519512428e-07	-0.000190177942069	-0.0001792364565348	3.6167649649599924e-08	3.2125707351164615e-08
1162.1531848660643	-0.6921353633508716	1350600.0250943366	0.479051361200843	1488.3137480417888	-5.975429946300892	35.70576304314948	2215077.8126101973	1115.4963947452911	-1.205908609229709	1244332.2066897424	1.454215573814332	1190.709384689132	1135.5754810007209	0.929476	17.573063	0.0931949110347687	0.0434631933241228	-0.0368500076	0.134971909	-0.1966005011	-0.0293813445	-0.1072905794	0.0963088508	0.0152849101	0.103451367	-0.0332172953	-0.1182054829	0.0666419439	0.0858647235	-0.185235108	0.0846819891	-0.030554162	-0.133852412	-0.0798467147	0.0546486923	0.0969331003	0.0071747569	0.0511945087	-0.0784036089	-0.0114352072	0.1507514892	0.0379759894	-0.0306981577	-0.1567192981	0.0407288371	-0.1308168712	-0.0495987735	-0.0450148898	-0.0390805393	0.0411471335	0.0132675351	0.1428360185	0.0555161415	0.0462607823	-0.1705381362	-0.1671954749	0.1059979046	0.0311686364	-0.122908458	-0.0022813265	0.1052561212	-0.007300402	0.1238196987	-0.0392407339	0.1033469182	-0.0143404266	-0.0821575125	0.0447186941	-0.0199382897	0.051694463	-0.0650165443	-0.0727253425	0.1102687515	0.2081246706	0.0332478162	0.0273764423	-0.0662689421	0.2263447575	0.0791634026	-0.1064432121	-0.0917630844	-0.0184023954	-0.1042397616	0.0323190869	-0.0401743842	0.0777363613	0.0280553094	-0.0671247452	0.018623262	-0.1043304215	-0.0167210026	0.084721648	-0.092859105	-0.1327911669	-0.0308789821	-0.1855107393	0.1445512539	-0.1455493974	-0.0924897056	-0.0401953456	-0.1308185625	0.1189108618	0.0309673479	-0.0082693602773957	0.0014375010518819	2.0664092741615705e-06	6.838231939736989e-05	0.018768754295678	0.020935394174998	0.0004382907292625	0.0003522661378115	0.0418475842759136	0.0116349561921538	0.0017512203097296	0.0001353722055933	0.0015070265640476	0.0005520906793194	2.2711290647451147e-06	3.048041181914669e-07	-0.0003693970374416	0.0003046939172168	1.3645417127063086e-07	9.283838318897909e-08	0.0001367786537093	0.0003269565957783	1.870840011052861e-08	1.069006155229347e-07
1163.4512696188742	1.2980847528099275	1353618.8567777704	1.6850240254776103	1490.3548987519507	2.041150710161901	4.166296221594433	2221157.724233937	1115.363672424436	-0.1327223208552368	1244036.1217641244	0.0176152144532004	1191.5744985077465	1134.0268761007194	0.989001	18.698469	0.0623867760212848	0.0315019196014074	-0.1199877887	0.0813952419	-0.1707989189	-0.1637914	-0.1249073706	0.0423693302	-0.043620533	0.134130505	0.0077734144	0.077955861	0.0639274625	0.0680436296	-0.2153808856	0.208286769	-0.048915921	-0.0069868972	-0.1359332057	0.0040399189	0.0194833164	-0.098205671	0.1197355784	0.1056594174	0.0387591102	0.012901443	-0.0702916535	-0.0999237823	-0.0302651317	0.0447719042	0.2907179242	-0.0704212089	0.0933083029	0.1023754427	0.0670413686	-0.1722036068	0.0370436435	0.1037629376	-0.0824622972	-0.2463917138	-0.1089613475	0.0659475062	0.0912230333	-0.096797118	-0.046905631	-0.134442943	-0.0791382959	-0.0357627166	-0.037360835	0.1584768182	-0.0241888266	-0.019874354	0.0097401574	-0.0227988762	-0.0847152504	0.0595039736	-0.0808157157	0.011656086	0.1380174646	-0.0136495095	-0.2354463095	0.0065676237	0.2598223227	0.1753949243	-0.0679409727	0.0090650505	-0.0174993062	-0.1084064377	0.1227241403	0.118642733	0.0193359462	-0.1607531552	-0.0057422418	-0.0574649116	-0.0586515114	-0.0179613816	0.0120257554	-0.1171827598	0.0913010126	-0.1333189191	0.0875752431	-0.1059718475	-0.1231083758	-0.0871061943	0.0071328224	-0.0807077435	0.1152490509	0.0197875765	-0.0055084681068535	0.0027608921705422	7.622525577361222e-06	3.0343220884222185e-05	0.0263618861128662	0.0075931318171881	5.765565079319576e-05	0.0006949490394277	0.0234554000052042	-0.0183921842707093	0.0005501557894041	0.0003382724422477	0.001462915943074	-4.41106209736e-05	2.14012305650009e-06	1.9457468826766e-09	-0.000554224447121	-0.0001848274096794	3.071647377865782e-07	3.4161171368796784e-08	-0.0003070946708946	-0.0004438733246039	9.43071368918627e-08	1.970235282949192e-07
1164.2633211238644	0.8120515049902224	1355509.0809143707	0.6594276467568851	1492.3337535858154	1.978854833864716	3.915866453509753	2227060.032091529	1115.1856549705312	-0.1780174539046584	1243639.0450520527	0.0316902138946971	1190.735557469832	1140.657270656488	1.05953	20.031919	0.0644625857908149	0.0299420573495224	-0.1473791783	-0.0364591404	-0.1376478329	-0.0773900554	-0.1122758474	0.0107472143	0.0959875764	0.1081546314	0.0501363863	0.2467659949	0.0916919075	0.2630503938	-0.1609085606	-0.0230627732	-0.0279471242	0.063689961	-0.0074207397	-0.0814107138	0.0993290123	-0.150946118	0.0675480355	0.1802201658	-0.0363881707	0.0087628781	-0.2197812705	-0.0233182502	-0.0258023123	0.060909392	-0.0324831475	0.082647237	-0.013218772	0.0441866761	-0.0702494721	0.0110862573	-0.0015378244	-0.0349315338	-0.1870973249	-0.1318116674	0.0070630177	0.1492081607	0.1704731485	0.0485595655	0.1285866971	-0.1081150131	-0.0102336385	-0.0650296896	-0.1809894282	-0.1450966828	0.0256545791	-0.0718767042	-0.0054236311	0.0631558778	0.0357962778	0.1206802646	-0.039896976	-0.0769123551	0.1892011504	0.0959649351	-0.1011974388	-0.0025348513	0.2308894806	0.0768834144	-0.036148314	0.1498028488	0.0729867864	-0.0223181772	0.1273284397	0.2199539216	0.0525939199	0.1049718171	0.0774614477	0.1087984686	0.0129959803	-0.1358747534	-0.0945909269	-0.1651962539	-0.0020975951	0.0346315119	0.0209355776	0.1066509361	0.0514124412	0.0190695199	0.0973927524	-0.2554772392	0.1114298236	0.0084997322	-0.0042080805308586	0.0013003875759949	1.6910078478018926e-06	1.7707941754191193e-05	0.0175652165388413	-0.0087966695740249	7.738139559457543e-05	0.0003085368320563	0.0044583500331043	-0.0189970499720999	1.987688501768112e-05	0.0003608879076424	0.0013369965307166	-0.0001259194123573	1.7875597231482244e-06	1.5855698408432917e-08	-0.000238028051438	0.000316196395683	5.6657353271371184e-08	9.99801606429203e-08	-4.184090556109412e-05	0.0002652537653335	1.750661378172397e-09	7.035956002360262e-08
1165.4557629905607	1.1924418666962993	1358287.13548791	1.4219176054501548	1498.2885519663494	5.95479838053393	35.45962375280951	2244868.58495342	1118.196283687584	3.0106287170526684	1250362.9288527237	9.063885271942196	1194.6200569757077	1155.7217164813962	1.180743	22.323626	0.1415109710675073	0.0834287246539087	-0.0361331756	-0.1612704221	-0.2251975397	0.135487228	-0.0522448917	-0.0601386711	0.2248597842	0.1630748427	0.103564795	0.1155298481	-0.093194349	-0.0293022005	-0.1844423164	-0.2350527167	-0.1149409806	0.0989287177	0.0212027284	-0.1684279448	0.0559800268	-0.0051782382	-0.0941773097	-0.0071416995	0.02004791	0.0421715078	-0.0340665828	-0.0943863556	-0.2678631335	-0.1259978642	0.0701409681	-0.2604211904	-0.1158200892	0.1478486649	-0.1020407968	0.1437766889	-0.0274961739	0.0020038645	0.0535327513	-0.0767275638	0.1056668852	0.2891273144	0.1095526899	0.1911459802	0.0656932248	0.1959052709	0.0250343148	-0.0130660673	-0.0349540531	0.131503661	-0.0780233643	-0.0176792283	0.0552336864	-0.0871616294	0.0694489498	0.1302199199	-0.1797275211	-0.092854526	0.0631761427	-0.2217170372	-0.0478288638	0.0051096852	0.1624849741	-0.0862583287	0.0793289922	0.192279752	0.1226049058	0.1460527108	0.1213041334	0.0663387056	0.2232677001	0.0054173438	-0.2181475084	-0.0119521926	-0.0825987422	0.048280196	-0.0055481643	-0.0704913584	-0.0242529264	0.1303165501	0.0735154008	0.0128526872	-0.0908989776	-0.0269163976	-0.0026075032	-0.0400030879	0.1074583966	-0.0028345346	0.0037183213263318	0.0079264018571904	6.282784640167142e-05	1.3825913485853877e-05	0.0020695896476183	-0.015495626891223	0.0002401144527519	4.283201309528839e-06	-0.0307709471358705	-0.0352292971689748	0.0009468511876385	0.0012411033790199	-0.0001420013181925	-0.0014789978489091	2.0164374368407628e-08	2.187434637077745e-06	-6.499665256143317e-05	0.0001730313988765	4.224564844191657e-09	2.993986499718158e-08	-4.700456077780936e-05	-5.163655216715239e-06	2.209428733914774e-09	2.6663335197110504e-11
