global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
1136.240974962843	-2.901162487495185	8.416743778849249	1291043.553184512	1652.516757436899	-0.738025684845752	0.5446819114920413	2730811.633609764	1096.9308553235285	-4.0248655121902175	16.199542391218223	1203257.3013608078	1260.6617944335935	1052.4797827207726	1.159151	27.859671	0.1247681970680751	0.0807990897684411	0.0741188906	-0.1322519147	0.1061329286	-0.0569311117	-0.0681920806	-0.0043121291	0.0925744693	0.0278505144	0.0015499807	-0.0723713662	0.033782726	0.0124412968	0.1606781776	0.0821930653	0.0359567849	0.1240938888	0.0132440038	-0.0973975367	0.0609518023	-0.0734222827	-0.0599716523	-0.0151762694	-0.1338168982	-0.0173761168	-0.0626419455	0.0307063232	0.1560605796	-0.0240876814	0.0763220306	-0.176039873	0.0020837929	0.0871914787	0.019053095	0.0553488147	-0.0081674375	0.067464603	-0.1778109534	-0.0683659592	0.0495364062	-0.0343294257	0.1235249932	0.1429689595	0.108673156	0.0493120573	0.0185419876	0.0324893518	-0.0814188261	0.1088288094	-0.214159622	-0.1101236929	0.0882631466	-0.0381110801	-0.0064420098	-0.0406289578	0.090974123	-0.0062369505	-0.0134611279	-0.2214124776	-0.0830008855	-0.011550057	-0.0870158055	-0.0003097433	-0.0023701864	-0.1141951609	-0.1645156054	0.0698602666	0.1419863355	0.1094628008	0.0196470411132736	0.0055912913019255	0.0003860062245066	3.126253842298886e-05	0.0170273741300235	-0.0126564458692257	0.0001601856220406	0.0002899314697637	-0.0501163582275339	-0.0789625946666205	0.006235091356485	0.0025116493619905	0.0005850200582081	-0.0001530478935267	3.422484685058088e-07	2.3423657712960104e-08	-0.0004379730090271	0.0003099610768933	1.9182035663625221e-07	9.607586918885426e-08	9.212801562723232e-05	-8.814833418606769e-05	7.77012881977867e-09	8.487571263411562e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1136.200078708982	-0.0408962538610921	0.0016725035798708	1290950.618858297	1645.901232753656	-6.615524683243166	43.76516683459959	2708990.8679800043	1091.3367149089945	-5.594140414533968	31.294406977522268	1191015.825308356	1255.1432243164063	1038.6252157917295	1.185941	28.50354	0.0814020661901391	0.0500962102119072	0.1491308381	0.054889197	-0.1519771028	0.0668050753	-0.0988826988	0.1795792887	0.0606287984	0.078813616	-0.0876558115	0.0634725352	-0.0783389028	-0.0503151545	0.1431610395	-0.0705360655	0.072872348	0.0604615106	0.0433081015	0.0378931238	0.0046380639	-0.0032089508	-0.0020728792	0.0816327912	0.1487015708	0.0735778989	0.0323085754	-0.186180904	0.0646060168	-0.0013248463	0.1301585022	0.0019129015	-0.0150670093	0.0235482231	-0.1572559375	0.093714106	0.0011107243	-0.0979295989	0.0226323384	0.0740652446	0.0898011758	-0.0959801937	0.0957213759	-0.0181594887	0.1188912371	0.0516970332	0.0260712804	0.0061819853	-0.0035644881	0.1856171519	-0.0110558845	-0.0750474855	0.063420913	-0.12654098	0.0164672481	-0.0374236208	-0.0054245284	0.092920691	0.0380061539	0.1018946359	0.025399663	-0.1379307957	0.0294946554	0.0468241815	-0.0934127966	-0.0397772294	-0.1545933682	0.1353697895	0.1397444952	0.1012278027	0.019670168656944	2.3127543670401624e-05	0.0003869155349926	5.348832762263342e-10	0.0064262148578819	-0.0106011592721416	0.0001123845779133	4.129623739966208e-05	-0.0318447271814648	0.0182716310460691	0.0003338525010836	0.0010140866492619	-0.0002139913838886	-0.0007990114420967	4.579231237855817e-08	6.384192846014482e-07	-0.000187009906472	0.0002509631025551	3.4972705118666186e-08	6.298247884408166e-08	9.19795937138727e-05	-1.4842191335962256e-07	2.2029064365331305e-14	8.460245659769091e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1133.295205604226	-2.9048731047557794	8.438287754733482	1284358.0230455252	1650.74658594376	4.845353190104106	23.47744753685204	2724964.2910049795	1090.2887194403286	-1.0479954686659312	1.098294502344325	1188729.4917388316	1252.3801913085938	1036.4298493242943	1.081185	25.985777	0.1894902128048144	0.1347863713629663	0.1166445879	0.0158353497	0.0678843576	-0.0771593511	0.0650585786	-0.0440142332	0.0675805923	0.0309528839	-0.0208223524	-0.127545387	-0.079173436	0.0031855092	0.0988942681	-0.1002819988	0.0189829473	0.0452228422	-0.1162649799	0.0353669022	0.1012462078	0.0127093137	-0.0588408123	-0.031051889	-0.0223414648	0.090149954	0.0613586105	-0.0789328042	-0.1596472351	0.05515699	0.1053385077	0.0024769994	-0.0633167782	0.0226128698	0.092322277	-0.020897032	-0.037435015	-0.0802512488	0.0569940787	0.0010622206	0.205489909	-0.0180682705	-0.1610574394	-0.0050156092	0.1201841806	-0.0051204378	0.0560706959	-0.021953595	0.0204542126	0.1531948699	-0.0421013614	0.0299520556	-0.1296868805	-0.0138046831	0.0178230348	-0.0274922578	0.105640499	0.1203780712	0.0297535847	-0.1239964468	0.0025174178	0.066378535	-0.0810776809	-0.0743442732	-0.1283683479	0.1080025488	0.0355415316	-0.0013126301	0.1373117808	0.0924399334	0.0078084866191261	-0.0118616820378179	6.097246328107136e-05	0.0001406995007662	0.0011756391397028	-0.0052505757181791	2.756854537233197e-05	1.3821273868011395e-06	0.0188127613198432	0.0506574885013079	0.0025661811412601	0.0003539199884773	-0.0024849966680456	-0.002271005284157	6.175208440197734e-06	5.1574650006690165e-06	-2.3614120304049635e-05	0.0001633957861679	5.576266777341291e-10	2.669818293744256e-08	9.19713330886343e-05	-8.26062523839508e-09	6.823792932920977e-17	8.458726110100519e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1134.954972041454	1.6597664372279723	2.754824626148437	1288122.7885616175	1648.8304629594852	-1.916122984274807	3.6715272908661927	2718641.8955831905	1089.163623678273	-1.12509576205548	1.2658404737952014	1186277.3991439869	1253.9067665039065	1063.3143291902445	1.014829	24.390955	0.0665011860931951	0.0429116508588456	0.0815797615	-0.1236956875	0.1391478371	-0.1043121543	-0.0660828214	0.0260303999	0.0463593738	0.0290475696	-0.0741926919	-0.0751007424	0.0704135604	0.0499717184	0.0646181844	-0.1210791534	-0.0488971207	-0.0492659604	0.0478049192	-0.0739746415	-0.0015558661	-0.0832024762	0.0312974292	0.0013729072	-0.0114702187	-0.0659251509	-0.0410384742	-0.0769711508	0.0363137132	0.0759910361	0.0571871007	-0.0129201801	-0.0661958242	0.1070570655	0.0002404711	-0.1090869812	0.0063894441	0.0015082847	-0.0496709606	0.0604844949	0.0279807907	0.1114939237	0.0727618557	0.0173395358	0.116024186	-0.0049776013	0.0803413514	-0.0394422594	-0.0604726809	0.0576737776	-0.1339951859	-0.0598174596	0.0204732107	0.0691017756	-0.0532092062	-0.1256530969	0.043898948	-0.0377045548	0.0259451007	-0.1713359659	-0.0004048154	0.0804749803	-0.0930485671	0.0890894283	0.006258798	-0.0859405196	-0.0978170544	-0.0283572579	0.1346915149	0.0831471893	0.0021485843528097	-0.0056599022663164	4.616414721138678e-06	3.2034493664253524e-05	-0.0004563525258447	-0.0016319916655474	2.663396796416502e-06	2.082576278448376e-07	-0.0039447641917718	-0.022757525511615	0.0005179049674118	1.556116452868502e-05	-0.0018539934096962	0.0006310032583493	3.437291563196942e-06	3.981651120475594e-07	-4.3657448379308406e-05	-2.004332807525877e-05	1.905972798991978e-09	4.0173500033245646e-10	0.0001699600796583	7.798874656966571e-05	6.082244591507545e-09	2.8886428677455686e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1135.182959105687	0.2279870642328205	0.0519781014575002	1288640.3506439435	1659.1084830650916	10.278020105606402	105.63769729124942	2752640.9585785493	1092.4246907727472	3.2610670944741287	10.634558594661936	1193391.7050099324	1257.1841657714845	1061.0665079830617	1.078917	25.931284	0.1029913398463778	0.0428183108973019	0.139282017	0.1069755408	-0.0410389268	-0.1167117455	-0.1477880922	0.0684694115	0.0836894431	0.1106572261	0.0518440862	-0.050115873	-0.0895628841	0.1008301824	0.0852287136	-0.0390144082	0.0072568254	0.0107780895	0.1266542362	0.1018025854	0.0739302161	-0.0654891647	-0.1416717745	-0.0596757382	0.1529573586	0.0285188456	-0.159155835	-0.1572874061	0.0434200995	0.0311507026	0.0874189959	-0.0486861019	-0.0803471987	0.0109588045	-0.0626533191	0.0931884984	0.0601811479	-0.1616925002	0.0246268539	0.1087742206	0.0738638448	0.0361271628	0.2228717872	0.0573919714	0.1055387824	-0.0191979588	0.0973264886	-0.0204715144	0.0268900437	0.1601181353	-0.0158377304	0.0521988201	-0.0068202006	-0.0371136081	0.0466520985	-0.0052945083	0.0388047067	0.1393555214	0.0020586137	-0.045822181	0.1175206893	0.0039111977	-0.1021451506	0.1012515599	0.0519366591	0.029428227	-0.1008320886	0.033355227	0.1318872767	0.0734003241	0.0196737792350916	0.0175251948822819	0.0003870575893911	0.0003071324556619	0.0098077522560373	0.010264104781882	0.0001053518469734	9.619200431580476e-05	-0.0339840372482953	-0.0300392730565235	0.0009023579257643	0.0011549147876935	-0.0022039876456078	-0.0003499942359115	4.857561541991814e-06	1.2249596517134465e-07	0.000104758640482	0.0001484160888613	1.0974372755636928e-08	2.202733543288779e-08	-0.0002348849380826	-0.0004048450177409	1.6389948838962965e-07	5.5170934138066844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1132.4880551893546	-2.6949039163323505	7.26250711826344	1282529.1951465665	1655.8669564271584	-3.241526637933248	10.507494944430826	2741895.3773873406	1088.2689850905847	-4.155705682162534	17.26988971675797	1184329.3839100914	1252.307018310547	1042.3426157945505	1.032373	24.812605	0.1829789686030877	0.1040638439769262	0.0908665716	-0.1294829418	0.0594539457	-0.012460153	0.0071127957	0.0210860678	0.102411762	0.0424427964	-0.1356038917	0.0044810539	0.1024214454	0.0538747996	0.0809970796	-0.1508646719	-0.0093890393	-0.0271925742	0.0645571034	-0.2264716209	-0.1095554578	0.0634761311	-0.0120060994	0.0115736635	-0.0194198175	0.0007625222	-0.0172380011	0.0686710564	0.0394034968	-0.2283353819	0.09320924	0.03606809	-0.0179638205	0.1003080211	-0.0562032684	-0.1374759339	0.0361689111	0.0643908939	0.0346852376	0.0413481563	0.0663536048	-0.0021313599	0.0727796872	-0.0089762383	0.1212602628	-0.0282933278	0.1155450897	-0.0895575264	0.0060533905	-0.000812335	-0.0536534007	-0.0858691122	0.0078650097	0.0485506975	-0.0134206776	0.0102705414	0.0558006156	0.0068425993	-0.0324755729	-0.0895584703	0.0714411584	0.0334425595	-0.1445864795	0.1746908073	-0.1032104695	0.0313293376	0.091422129	-0.0513158991	0.1289028963	0.0632525717	0.0032809108813296	-0.016392868353762	1.0764376211226972e-05	0.0002687261328637	-0.0075840428192464	-0.0173917950752837	0.0003024745359406	5.751770548416288e-05	0.0547683357647983	0.0887523730130936	0.0078769837154553	0.0029995706024456	-0.0028640014924033	-0.0006600138467955	8.20250454848833e-06	4.356182779617939e-07	-4.174051626026909e-05	-0.0001464991567422	1.742270697673788e-09	2.146200292619593e-08	0.0001674407015986	0.0004023256396811	1.6186592034488678e-07	2.8036388551831412e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1131.1607964290192	-1.327258760335326	1.761615816886866	1279524.747377933	1647.4016902630146	-8.465266164143713	71.66073122979643	2713932.3290814376	1088.9419163671032	0.6729312765185114	0.4528365029168332	1185794.4972212592	1250.4220927734375	1039.6261506811973	1.031795	24.798716	0.0565318368502308	0.0309698558949643	0.1297189995	0.0387618461	-0.1104758422	0.0574500029	-0.0737006209	0.1933212716	0.0531198119	0.0674300674	-0.0446550454	0.0298358801	-0.1077678314	0.2007787175	0.0500403195	-0.1329987791	-0.0339292852	-0.118558119	-0.0194706194	0.061957497	0.1153664246	0.1586421331	-0.0545849331	0.0401859485	0.0274035654	0.1003844868	0.1216299658	-0.2090125265	-0.1760773482	-0.0229486238	0.0943792124	0.0545155048	-0.1258771882	0.0344700709	-0.0880859614	-0.0270355639	-0.0268767887	-0.1766659166	0.1256419021	0.0467389125	0.0404987929	-0.0289694078	-0.026506999	0.0111276037	0.124792705	-0.0378253472	0.1207484863	-0.094534224	0.0468146469	0.0281462831	0.0850787958	0.0988304434	-0.0166166279	-0.0403853413	0.0143492985	0.0599619942	-0.0129920326	0.0827432583	0.0636278166	0.0381819911	-0.0026995655	-0.0678920569	-0.017601441	0.193145928	-0.0590491321	0.0820807289	-0.0398393088	0.0432635079	0.1257424501	0.0527593557	0.0078939898247654	0.0046130789434358	6.231507535349969e-05	2.1280497338370763e-05	-0.0054300287692115	0.0021540140500349	4.639776527747752e-06	2.948521243446456e-05	0.0779544986082427	0.0231861628434444	0.0005375981474027	0.0060769038532625	-0.0024089929342581	0.0004550085581452	5.803246957305451e-06	2.0703278798537386e-07	-4.179369711998504e-05	-5.31808597159511e-08	1.7467131189570461e-09	2.8282038401276706e-15	0.00024395058286	7.65098812614e-05	5.853761930633527e-09	5.9511886877733736e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1135.000564664579	3.839768235559859	14.743820102814473	1288226.2817889133	1648.3680704752603	0.9663802122456672	0.933890714619981	2717117.2957623326	1092.719749187601	3.777832820497906	14.272020819631164	1194036.4502646138	1253.2859432128903	1058.6828609926813	1.139028	27.37602	0.0732620608435075	0.0371863274094711	0.0944654094	-0.1522011057	0.1126088638	-0.0611437115	-0.0534060225	-0.0226524762	0.0530973893	0.0204543301	-0.122416916	-0.0187325716	0.0261197731	0.196994318	0.120070051	-0.0625926383	-0.1160379249	0.0214881251	0.1255590239	-0.1361034635	0.0508144376	-0.0149947857	-0.0727362741	-0.0144978599	-0.0865115911	0.0133779313	-0.0876995987	0.0675390795	0.1033040892	-0.0768606743	0.0819708042	-0.0312357144	-0.0607453398	0.1785881999	-0.0146209265	-0.0408437154	-0.0335377841	0.0477375743	-0.038983388	-0.070888885	-0.034362372	0.1205419542	0.117624064	0.1615882887	0.1266268059	-0.039739551	0.0958828886	-0.0949569194	-0.0527505721	-0.0293466325	-0.0135814915	-0.0575096415	0.0631197192	0.0823820336	-0.0717513877	0.0014486332	0.0527069639	-0.0776973687	-0.0736463045	-0.1655133511	0.0140436291	0.0667569808	-0.0757397894	0.0573804496	-0.0668886074	-0.0060223221	0.1079857942	-0.0720463928	0.1224102548	0.0419779864	-0.01149664967825	-0.0193906395030154	0.0001321729538244	0.0003759969003359	-0.0237037476632622	-0.0182737188940507	0.0003339288022187	0.0005618676532836	0.0777883933042105	-0.0001661053040322	2.7590972027630238e-08	0.0060510341328505	-0.0019240192748202	0.0004849736594379	3.701850169879648e-06	2.3519945034858842e-07	0.000116702667726	0.0001584963648459	1.3619512654365164e-08	2.5121097669391604e-08	0.0003091125014243	6.516191856429998e-05	4.246075630980462e-09	9.555053853678787e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1140.0589277337097	5.058363069130564	25.58703693914398	1299734.3587053358	1654.7634731194912	6.395402644230899	40.90117498183557	2738242.151970481	1100.3925168267613	7.672767639160156	58.87136324454332	1210863.6910883342	1260.6124092285156	1026.8033067044062	1.167179	28.05262	0.1234256444342847	0.0562796620043363	0.1265191522	-0.0524416827	-0.1585881483	0.1527961117	0.0002893928	-0.084159269	0.0918782534	0.0524853211	-0.037980969	0.1940916915	-0.021552531	0.0850486999	0.1352737272	0.1217861414	-0.1498689756	-0.0107387584	0.0985271329	0.0937903315	0.08178303	-0.1016093795	0.0003837745	0.1555541165	-0.0296997886	-0.0925217739	0.0337800692	0.2205857465	-0.0821814474	-0.1223966936	0.0693216212	-0.1178916891	-0.0441947288	0.0682385528	-0.1785818673	0.1569799719	-0.1291071449	0.0840460102	0.06100472	-0.1599051648	-0.1037820064	-0.0165073952	-0.0235999153	-0.1241488234	0.1119001049	-0.0491607072	0.1136900115	-0.0708319906	0.0276766293	0.0296968743	0.1674478918	0.0394958552	0.0861025	-0.0011970175	-0.0458092415	-0.0421798558	0.0346744628	-0.1134389606	-0.0577353169	0.0298551511	-0.0254885748	-0.1252373555	0.0373237922	0.1081116508	-0.2153998942	-0.0052931373	-0.0910044102	0.0424918368	0.1189108618	0.0309673479	0.0052684612263647	0.0167651109046147	2.775668369370824e-05	0.000281068943644	-0.0221984024741743	0.0015053451890878	2.2660641383100847e-06	0.0004927690724054	0.0459440125350454	-0.0318443807691651	0.0010140645865715	0.0021108522878204	-0.0027650092884309	-0.0008409900136107	7.645276365109151e-06	7.072642029929254e-07	0.0004639578698009	0.0003472552020749	2.152569049501889e-07	1.2058617536807961e-07	3.1141565681559475e-05	-0.0002779709357427	7.726784111769477e-08	9.697971130988831e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1134.9351736720253	-5.123754061684394	26.252855684627328	1288077.8484379502	1647.414116414388	-7.349356705103219	54.01304397884564	2713973.2709613987	1091.1418667497303	-9.250650077030969	85.57452684767307	1190590.5733740863	1252.56923671875	1052.888871237788	1.085698	26.094267	0.1052561715086946	0.0487273912211886	0.1190630697	0.0476205487	-0.0270895053	-0.0374035394	-0.0047813667	0.0309720246	0.0274492379	0.0274174514	-0.0460824553	0.0070608872	-0.1141170623	0.0842773956	0.0436261005	-0.097375707	-0.0463064962	-0.0447567549	-0.005705536	-0.0151994485	-0.0612661389	-0.0215650109	0.0081661392	-0.2022443623	0.1826048473	0.0076594781	-0.0280279306	0.0137950787	-0.0902846075	-0.1980843359	0.0679997192	0.0475857515	-0.0513367014	0.0521800122	-0.0131113995	-0.042890579	0.002594788	-0.0363664687	0.1929880082	-0.0108009874	0.1235159339	-0.0599536218	0.034746255	-0.0282001052	0.1024100048	-0.0522750207	0.1057064287	-0.1023502007	-0.003471377	0.0623412188	0.0429634467	0.0759335492	-0.1062824972	0.0801220684	-0.0597664198	0.0287836087	0.0194026158	-0.0255246323	0.0019010015	0.0596479591	0.0635731562	-0.0137591885	-0.0096655221	0.0302644472	-0.0382016359	0.0768232576	-0.048754366	0.0074112409	0.1152490509	0.0197875765	-0.0144789190654677	-0.0197473802918324	0.0002096390973043	0.0003899590283902	0.007633330977157	0.0298317334513312	0.0008899323207112	5.826774180682464e-05	0.0289212334051924	-0.017022779129853	0.0002897750093037	0.0008364377416776	-0.0027459986505061	1.9010637924800084e-05	7.5405085885813215e-06	3.614043543078472e-10	-6.635005818211859e-05	-0.000530307927983	4.402330220770521e-09	2.8122649848164245e-07	0.0002549085724873	0.0002237670068057	5.007167333480033e-08	6.497838032751307e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1128.179068573858	-6.756105098167154	45.64495609748021	1272788.010768178	1644.900650415665	-2.5134659987229497	6.317511326736355	2705698.149737878	1089.4072384012156	-1.7346283485146614	3.0089355074707016	1186808.1310809632	1251.3579373046875	1046.1961379802055	1.446268	34.760384	0.214850134738025	0.1682941132915328	0.0072335443	-0.1121787867	-0.0094715874	0.1522436806	-0.2185222213	-0.249286973	0.0019867537	-0.057013129	-0.0744308872	-0.0432900935	-0.0874685215	-0.1217717831	0.0206859125	-0.1312108203	0.0471292166	-0.187432647	0.1209782358	0.0133917435	0.0195541737	-0.0581702296	-0.1010746177	0.1077030716	-0.022211994	-0.080764724	-0.1088249736	-0.0567633564	0.0095224363	-0.1661176305	0.0298998879	0.0110184276	-0.1591869299	-0.0116703423	0.039768271	-0.1008430937	-0.0885688994	-0.0939885382	-0.139283258	0.0873806165	-0.0064371311	0.0057754134	-0.0101777667	-0.0596580686	0.0560549018	-1.9633e-05	-0.012599989	0.1089564561	-0.0864527545	-0.0394128784	0.0875679957	0.0679276437	0.398850183	0.0489314908	-0.0837299762	0.3698221958	0.1405153313	-0.0249037941	-0.1677717909	0.0028479647	-0.0666947058	0.0533105311	-0.0050029201	-0.1131872409	0.0255497683	0.1193977087	-0.0859603803	-0.1449246489	0.1114298236	0.0084997322	-0.0115533974760495	0.0029255215894182	0.0001334809932395	8.558676570151993e-06	-0.0015381284367919	-0.0091714594139489	8.411566778171189e-05	2.3658390880678937e-06	0.0464598166576877	0.0175385832524952	0.0003076019025047	0.0021585145638659	0.0005549986221556	0.0033009972726616	3.080234705946144e-07	1.089658299411998e-05	0.000105006376976	0.0001713564351581	1.1026339205625822e-08	2.9363027870098496e-08	2.297087066386558e-05	-0.0002319377018234	5.3795097527136384e-08	5.276608990560404e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1130.3179036911602	2.138835117302051	4.574615659004478	1277618.5634047787	1636.5473213391426	-8.353329076522414	69.77810666067481	2678287.134982323	1087.296144419703	-2.111093981512568	4.456717798778585	1182212.9056699518	1247.9887537597656	1002.6103382071592	1.542213	37.066387	0.0880996893434912	0.060451569072096	0.0476507589	0.0897749162	0.0736135747	0.1013896975	0.2455509449	0.029271299	-0.0002460083	0.0391555138	-0.1388778794	0.034548116	-0.0539434481	-0.0306266514	0.0520479922	-0.171240765	0.0312495461	0.0077155817	-0.0666512486	0.0115110131	-0.0387073136	0.0329113722	-0.0925484659	-0.2398345002	0.0343451696	0.0032197647	-0.1168167046	-0.0070153714	0.0743227427	-0.0956002892	0.0614031274	0.1122166221	-0.0385515517	0.0641279463	0.0412877937	-0.0877014339	-0.0116559047	0.013605254	0.0163922942	-0.1220483329	0.1358328151	0.037871277	-0.073121668	0.0096594138	0.088732589	0.0209871142	0.0017901003	-0.0759529335	-0.0223726911	0.0559632291	-0.0873894825	-0.0150659344	-0.1441981075	0.0773259535	0.0535803648	0.0402510948	-0.012544756	0.0063332104	0.0056425974	0.2024153285	-0.084876578	0.0419398611	0.0992679538	-0.2085110461	-0.0837208581	0.0040276289	-0.0261817769	0.1771007895	0.1074583966	-0.0028345346	-0.0099289290065343	0.0016244684695151	9.85836312167982e-05	2.6388978084490557e-06	0.0012143259610155	0.0027524543978074	7.576005212009297e-06	1.474587539596218e-06	0.0671345028791563	0.0206746862214686	0.0004274426503561	0.0045070414768314	-0.000476000571554	-0.0010309991937096	2.265765441197347e-07	1.062959337429845e-06	-1.9980440034261804e-05	-0.0001249868170102	3.9921798396273176e-10	1.5621704426356672e-08	-8.200472371027359e-05	-0.0001049755943741	1.10198754142038e-08	6.7247747107983085e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1137.4286987565774	7.110795065417278	50.56340646236272	1293744.044755081	1655.8749549278846	19.327633588741943	373.5574201406659	2741921.866357424	1096.0580654801993	8.761921060496206	76.77126067036697	1201343.2829041968	1258.0918653808594	1043.5405393690176	1.156481	27.7955	0.084522765446786	0.0468844260374502	0.053911438	-0.1792482652	0.0495334441	0.0560008189	0.0038255935	-0.0534178582	0.0545565236	0.0682443145	-0.1191120917	-0.0416836564	0.0784105566	0.0110395949	0.1433714866	0.0171337975	-0.0276722784	-0.0295284959	-0.0104712255	-0.1462125163	0.0329423593	-0.0578438327	-0.1540545298	-0.0389755745	-0.1051938652	-0.1511081568	-0.069550812	-0.0601647787	-0.088330049	0.0589416902	0.0668835762	-0.0730622462	0.0475654442	0.1463599202	-0.0730832582	-0.0740589303	-0.0852119733	0.0867615892	-0.0708306776	-0.1515123545	0.1105181576	-0.0220676283	-0.0090770652	0.0324279586	0.0971565104	0.0048555343	0.0301720245	-0.0338103871	-0.0473131224	-0.0049613434	-0.0169185774	-0.0479401233	0.1147761298	0.0264373929	-0.0226176762	-0.0398828099	-0.0190436652	-0.1474923285	-0.0578125759	-0.066911827	-0.1652430922	0.1368217136	0.0459843915	-0.2165057475	0.0094758899	0.0440333955	-0.080444263	0.0550949751	0.1033401944	-0.0141533203	-0.0146411468502662	-0.0047122178437319	0.000214363181091	2.2204997006785317e-05	-0.0377484552119966	-0.0389627811730121	0.001518098316736	0.0014249458708921	0.0837826955727436	0.0166481926935873	0.0002771623199628	0.007019540077435	-5.8998065459365054e-05	0.0004170025060946	3.480771727947524e-09	1.7389109008920606e-07	4.700241080235479e-05	6.698285083661659e-05	2.209226621233318e-09	4.486702306200428e-09	-8.199860591243024e-05	6.117797843351643e-09	3.7427450452118016e-17	6.723771371582039e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
