global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
1114.182619461443	-0.5702683991105459	0.3252060470241049	1241402.909509963	1629.9064244561016	-12.173438903482293	148.19261473681615	2656594.9524832736	1075.9457669344815	-0.1758076060903022	0.0309083143592028	1157659.2933842295	1235.55961006757	1011.9236345505666	1.419725	30.791552	0.2262836683960298	0.1107140883215461	0.0811387734	0.053871389	0.2145196372	-0.0784860308	-0.0263854444	0.0443351665	-0.1687857253	0.0352918234	0.0317535193	-0.1797277652	0.0117842333	0.0769758794	-0.08241662	0.1068415888	0.2590664052	0.1555839925	-0.0363309576	0.1683601261	-0.1040951397	0.0703299489	0.1487960253	-0.079499659	-0.0560781927	0.1646046092	-0.1657807262	0.0657259307	-0.0159538027	-0.0140111693	0.0053475115	-0.0600273715	0.0601985005	0.0855398052	0.010067869	0.0143529275	0.0029549578	-0.0945221061	0.0015919627	-0.0535338594	0.0191558852	-0.0742829015	0.0100265543	-0.1106504815	-0.0008220012	-0.0471934193	-0.0932450158	-0.2017964651	-0.0426909576	-0.2016907059	0.0959884826	0.050544017	0.0203986361	-0.1832975151	0.0202553295	-0.0350440297	-0.1692812832	-0.1299030949	-0.0151280514	0.0307183409	0.0816099486	0.1147574976	-0.0162783439	0.0341641878	0.024651807	0.0603713855	-0.0603440161	-0.0257341625	-0.0151206163	-0.1908059768	-0.1130015038	-0.2060658377	-0.0843046921	0.0189725605	0.0511527643	0.010130675	0.0093407599	-0.1993371805	0.0638732917	-0.016919027	0.1784457659	-0.0735782104	0.1302005331	0.107769866	0.1419863355	0.1094628008	-0.01672743840993	-0.0057532505750259	0.000279807195758	3.3099892179035846e-05	-0.0282976510240047	-0.0804319540963262	0.0064692992397535	0.0008007570534763	-0.0694760567934054	0.0253139221040753	0.0006407946522911	0.0048269224675604	0.001372002889671	0.0009356618143165	1.8823919292655745e-06	8.754630307700446e-07	-0.0001109604594455	-0.0004341749542261	1.231222356035645e-08	1.8850789087723606e-07	5.807600729035246e-05	-0.0009258540638694	8.572057475835712e-07	3.372822622789072e-09	0.0	0.0
1115.821824938641	1.6392054771979474	2.6869945964757505	1245058.345009399	1636.6843473873037	6.777922931202056	45.94023926131467	2678735.652982604	1078.0164847634055	2.070717828923989	4.287872327023679	1162119.5414216495	1237.369310406233	1030.2255016319102	1.191368	25.838854	0.1041917949280871	0.0494241572315857	-0.0846433389	-0.0851504899	0.0284187323	0.0849347937	-0.1287996822	0.0872425563	0.0415034947	0.012697759	0.0446635158	0.1290059966	-0.0587565231	-0.0795748674	0.0855038141	-0.0995893873	0.1925111369	-0.0027103242	0.0713587637	-0.0475424807	-0.0082654979	0.0402394789	-0.1083224491	-0.1608420499	-0.0336118646	0.0077326355	0.1803252875	-0.0426393144	0.043960348	-0.0871026035	0.0115336396	0.1161918752	-0.195673154	0.0826156937	0.1891495796	-0.0500849983	0.2105165076	0.0647729557	-0.0562233697	-0.036266156	0.0224029526	0.0528872456	-0.1386308792	0.0835420408	0.0506733049	0.0422877435	-0.0245646728	-0.0704079356	-0.1296017637	-0.1045972972	-0.0199943015	0.052601481	0.1109532406	0.0659157062	0.1185125218	-0.0481892608	0.0224513033	0.1470189963	0.0974921768	0.0319762159	0.08648033	0.0202225699	0.1181904557	-0.0403185161	-0.0577803918	-0.1230752158	-0.0202408363	-0.0495077908	0.0887101473	-0.0057480854	-0.0506035047	-0.0408823489	0.0557843569	-0.0629702695	0.0336157594	-0.0855575168	0.0761099593	-0.1065126909	-0.0842770808	0.1059379555	0.10064804	-0.1564621029	0.0152859092	0.0447634847	0.1397444952	0.1012278027	-0.0140550498016835	0.0026723886082464	0.0001975444249278	7.141660873485663e-06	-0.003507224652381	0.0247904263716237	0.0006145652396868	1.2300624762269026e-05	-0.0938019781354597	-0.0243259213420542	0.0005917504491398	0.0087988111021252	0.0007370177331859	-0.0006349851564851	5.431951390304825e-07	4.03206148956407e-07	-7.983785622589501e-05	3.1122603219604995e-05	6.374083286746683e-09	9.686164311649672e-10	0.0004400294197089	0.0003819534124185	1.458884092581731e-07	1.936258902093513e-07	0.0	0.0
1114.291186295624	-1.5306386430170278	2.342854655497008	1241644.8478561088	1635.563936774106	-1.1204106131976914	1.2553199421660268	2675069.391276012	1073.9150557084515	-4.1014290549539965	16.82172029282083	1153293.5468772866	1234.7132374662226	1025.1698321945096	1.164315	25.252123	0.0708988285086509	0.0480305028046585	0.1172660508	0.0024850168	-0.0432758833	-0.0962583529	0.0707907918	-0.0267847922	0.1267267497	0.0129343731	-0.1112278013	-0.161291132	0.0890432438	5.53175e-05	-0.0021452431	0.0186477908	0.0393063188	-0.0181857994	0.00128062	-0.066598102	-0.0279887491	0.0466189129	-0.1723728614	-0.0451456453	0.0745253691	-0.1339302731	0.0416873544	-0.1184723699	-0.1111341206	-0.0170253927	-0.0106304501	-0.0226212771	0.2965295646	0.0214996043	-0.1051629652	0.2728620497	0.0857008028	-0.1786692809	-0.0381608208	-0.0777977256	-0.045584281	-0.1067459078	0.1354377165	0.0211656593	0.096255118	0.0025526524	0.0320003605	-0.1685824403	-0.0200623641	0.2374818416	-0.0159152175	0.099416633	0.1109665051	0.1532600467	-0.0198285484	0.0197098736	0.0692688848	0.0974686606	0.0354452094	-0.1539205224	0.0334473732	0.0939437632	-0.0134212736	-0.1820810339	0.190405985	0.0189543398	-0.1269639273	-0.1474927464	0.0336125961	0.0976664012	0.0311489652	-0.0277165652	-0.0188405385	-0.0061972737	-0.1287777199	0.092835701	-0.0371625908	0.1081292836	-0.044435684	-0.0570539355	0.0419400894	0.0814507468	0.0369391201	-0.0388670063	0.1373117808	0.0924399334	-0.0100572152640125	0.003997834537671	0.0001011475788666	1.59826809905951e-05	0.0071248028752677	0.0106320275276487	0.0001130400093486	5.076281601142288e-05	-0.0927906641075679	0.0010113140278917	1.0227560630107348e-06	0.0086101073455234	-9.697159787029988e-05	-0.0008339893310561	9.403490793519148e-09	6.955382043155677e-07	-8.003455885008393e-05	-1.9670262418891585e-07	6.405530610327547e-09	3.869192236280585e-14	0.0007109964343373	0.0002709670146284	7.342312301662758e-08	5.055159296403546e-07	0.0	0.0
1112.3626545007464	-1.928531794877472	3.719234883853323	1237350.675127947	1621.3356665952958	-14.228270178810137	202.4436722812178	2628729.3437740123	1075.2498091264204	1.334753417968841	1.7815666867795037	1156162.1520264037	1232.3096115910307	1009.1873918779056	1.144152	24.814808	0.1115917791341484	0.0607198563918845	-0.0480389101	0.0844656822	0.1230687674	-0.0541446751	0.0590336474	0.2592344407	-0.2641053197	0.0792555359	-0.0047015098	-0.0486383453	-0.0551361649	0.1002338044	-0.0276214928	0.0356302993	0.0265952099	0.0671975694	-0.012587153	0.0438297355	-0.1188839766	0.016413314	0.0297688743	-0.2006982316	0.0303088999	0.0142912783	-0.1177021165	-0.3356524148	-0.0384371672	-0.0459570571	-0.0336923766	0.0825205919	-0.1380981722	-0.1263045902	0.0185577194	-0.0123609627	-0.0247900949	0.1014809852	-0.122179165	-0.0204108452	0.17361965	0.0338895601	0.0275499289	-0.0979855502	-0.0215825457	-0.0135270405	-0.0281772253	-0.2625163283	-0.0855208625	-0.0748741451	-0.0666172857	0.0625445037	0.0531733795	-0.0896018258	0.1572493683	0.0198944521	0.1219657748	0.0995327776	-0.1094075446	-0.0743057226	0.0427267259	0.0535029453	0.1117135629	0.0504854608	0.0803340207	0.0526087062	-0.0129596336	-0.0360201334	0.1637524542	-0.0023990947	-0.0446803208	-0.229396561	-0.0003864029	0.1089297368	-0.2093123805	0.0938971274	-0.0189658369	-0.0526697427	0.0881881546	0.0504252443	-0.0130079854	-0.0399320112	0.0589453067	-0.0707302302	0.1346915149	0.0831471893	-0.0112424931110979	-0.0011852778470853	0.000126393651353	1.4048835747913975e-06	-0.0088398767664443	-0.015964679641712	0.0002548709960624	7.814342124592174e-05	-0.0681268476444927	0.0246638164630751	0.0006083038425242	0.0046412673699759	0.0009891028468498	0.0010860744447201	9.783244416463792e-07	1.1795576994740734e-06	-0.0003206824024728	-0.0002406478436227	1.028372032557269e-07	5.7911384640263217e-08	0.0006421586190346	-6.88378153027e-05	4.738644815648639e-09	4.123676920004246e-07	0.0	0.0
1117.0207248509494	4.658070350202934	21.69761938743968	1247735.2997465404	1631.4511349927932	10.115468397497352	102.32270090076766	2661632.805869273	1078.1758334073154	2.926024280895035	8.561618092387308	1162463.1277435592	1236.383174527466	1018.569536704471	1.17662	25.518984	0.0734367325918545	0.0355461836060832	-0.1869753484	-0.0533602607	0.0068019786	-0.1290923558	-0.1554924189	0.1334860608	0.1327715383	0.0228480305	0.1785303839	0.0333860974	0.0341913592	-0.1254516413	0.0606809073	-0.0935311644	0.0836090296	0.1960581676	0.0540336895	-0.0948483745	0.0193159566	0.0654900086	-0.1383079818	-0.0267248025	0.0086791922	0.0139809739	0.1012820245	0.0350069185	0.1433842456	-0.0233717171	-0.065704798	-0.0905565447	-0.0133072675	0.0856294408	-0.0141774187	0.0459493348	-0.1174447732	0.230178688	0.1336881474	0.1337213209	0.0274653214	0.1616651877	-0.1750541239	0.0081857566	0.1613909684	-0.0728257272	0.0480108808	0.048753142	-0.1223285909	-0.049941619	-0.0115697193	-0.033185917	0.1435693189	0.1680534899	0.0461892744	-0.0918209569	0.0194164519	0.1006371445	0.0469198124	0.0441920499	0.0630403512	0.0244147104	0.1256113867	-0.0308607616	0.0115982507	-0.1126408003	-0.0061877139	-0.0856153005	0.0515863398	0.0546854399	-0.1460144076	0.0423061394	-0.1353036847	0.01458691	-0.1005060583	-0.0396969922	0.0545939779	0.0772136241	0.0425640779	-0.0502108224	-0.041180157	-0.0887656103	0.1058963026	-0.0362212533	0.1318872767	0.0734003241	-0.00387157043086	0.0073709226802378	1.4989057601109488e-05	5.433050115804546e-05	-0.0113198769414992	-0.0024800001750548	6.150400868272329e-06	0.0001281396139706	-0.0802166509942594	-0.0120898033497666	0.000146163345036	0.0064347110967348	0.0004020336263401	-0.0005870692205097	1.6163103670817118e-07	3.446502696698669e-07	-0.0002349428406211	8.573956185170003e-05	5.51981383591116e-08	7.351272466521494e-09	0.0002850472736601	-0.0003571113453745	1.275285129951855e-07	8.125194822105592e-08	0.0	0.0
1117.640914948592	0.620190097642535	0.384635757213857	1249121.2147671257	1639.162888144427	7.711753151633729	59.47113667173276	2686854.973869979	1077.592192216353	-0.583641190962453	0.3406370397880706	1161204.9327256454	1237.015718342196	1026.015860640442	1.122819	24.352131	0.0374598279063117	0.0165321338710503	0.0933018415	-0.0847552882	-0.0193062059	-0.0800570156	-0.0105895504	-0.1349904411	0.059459438	-0.026347873	-0.0876800137	-0.0271671259	0.1686730962	-0.2334524112	0.0671449609	-0.0690515027	-0.1297299231	0.020452394	0.1453092849	-0.0463994779	-0.0535827959	0.0357144543	-0.1034745697	-0.0025326336	0.099167465	-0.0444660907	0.1042577341	0.0847678013	-0.0452833466	-0.1577466037	-0.0486061011	0.0133020142	0.2262305816	-0.0516111955	-0.1059957636	0.0373859387	-0.015718568	0.172882013	0.099635499	-0.0191080232	-0.0124497565	-0.0674188917	0.0674834736	0.1309070969	0.1997455349	-0.0139220456	-0.0093825358	-0.0537676196	-0.1214193317	0.0991550195	0.0627760386	-0.0177474431	0.0202345798	0.0801842799	-0.1508286553	-0.0914786848	-0.0276553422	0.0101042077	0.0532166088	0.0025428365	0.0524038259	0.0137302995	-0.0766175038	-0.1531272529	0.083532947	-0.0918865513	-0.0753982342	-0.1343041178	-0.0058483768	0.0442425743	-0.0946020502	0.1197991168	-0.0348301976	-0.083601943	-0.1243479057	-0.003939145	-0.0119631524	0.0184921251	0.0446095372	0.0390553324	-0.1076143743	-0.0511989965	0.0486829042	-0.0767284941	0.1289028963	0.0632525717	-0.011237177456735	-0.007365607025875	0.0001262741571941	5.425216685961916e-05	-0.0243764192358355	-0.0130565422943363	0.0001704732966837	0.0005942098147612	-0.0843547259098898	-0.0041380749156303	1.7123664007369514e-05	0.0071157197833326	0.0003370342406228	-6.49993857173e-05	1.1359207935218747e-07	4.2249201436263426e-09	-0.0001669309302521	6.8011910369e-05	2.7865935474831472e-08	4.62561995204089e-09	0.0004100280509832	0.0001249807773231	1.5620194700286308e-08	1.6812300259308165e-07	0.0	0.0
1115.1990799440734	-2.4418350045184525	5.962558189291631	1243668.987908108	1634.0201422543448	-5.142745890082097	26.44783528995629	2670021.825292909	1078.0672382701528	0.4750460537998151	0.2256687532307768	1162228.9702314343	1239.5321203071603	1026.359806996913	1.196521	25.950605	0.0702742249937693	0.037618474352732	-0.12838632	0.0667721664	-0.0120150763	0.1702039196	0.2154267027	-0.2758916357	0.1328966286	0.0091702888	-0.0637654929	0.0693761087	-0.0392653385	-0.0230493115	0.0599994268	0.1404489789	-0.0247788174	0.1250546227	0.2086269476	0.067669278	0.1680057714	0.0530343899	0.0160739715	-0.0215390685	-0.1287088692	-0.1195606681	0.0588702658	-0.0605570297	-0.0254396898	0.0345924217	0.1010591972	-0.3605329909	-0.0721100951	0.2212970181	-0.1111108589	0.0249728932	0.049373354	0.1144438114	-0.2247797182	-0.0378204973	-0.1699902526	-0.0152977879	-0.0131861556	-0.0320046798	-0.0055429217	0.2735561091	0.049911022	0.017083305	-0.0607907363	0.2471711837	-0.0248641341	-0.060271821	-0.0206905785	-0.004093195	-0.1235713032	-0.0537112896	-0.1339378371	0.0566383254	-0.1899654279	-0.0146348849	0.0702444246	-0.0060584792	0.1275463834	0.0228699433	0.0404821648	-0.0024037517	0.1434437076	-0.1299207818	0.0262386018	0.0377228439	0.130041055	0.163760781	0.0919910255	-0.0663145781	0.0774559076	0.0598464187	-0.1682312758	-0.2015092065	-0.0757021481	-0.0921116226	-0.0274123229	-0.0117746881	0.0285656921	-0.0195683008	0.1257424501	0.0527593557	-0.0071985495011546	0.0040386279555804	5.181911492057314e-05	1.631051576359552e-05	0.0092514341626923	0.0336278533985278	0.0011308325241928	8.558903406663018e-05	-0.0766189720781937	0.007735753831696	5.984188734460088e-05	0.005870466882319	0.0005850134213595	0.0002479791807367	3.422407031707479e-07	6.149367407884494e-08	-0.0001609513839246	5.979546327499982e-06	2.5905347987243993e-08	3.5754974282718515e-11	0.0001665469818881	-0.000243481069095	5.9283031007692855e-08	2.7737897176035106e-08	0.0	0.0
1113.031086305043	-2.167993639030556	4.700196418876951	1238838.199081384	1636.6192799940466	2.599137739701746	6.755516989941901	2678522.667648232	1077.7645946155894	-0.302643654563326	0.0915931816474457	1161576.5214069055	1238.7234623058096	1032.3137704736127	1.196788	25.956398	0.1139554348213188	0.0536805338162077	0.1339153663	-0.0241794839	0.0769308987	0.0368516821	-0.0066239074	0.1083236395	0.1433832413	-0.0509225108	-0.2414431193	-0.0848448844	-0.0577546176	0.0445456567	-0.0373940339	-0.0540541369	-0.035015786	0.1008306535	-0.0058888794	-0.0632135818	0.0881056296	0.0801745192	0.0533279956	0.0724030785	-0.0162723572	-0.0199592105	0.110986743	-0.0507040545	-0.1180900127	-0.0785490847	-0.0506177462	-0.0064669642	0.2223111767	-0.0192908353	0.057251306	0.1414506046	0.0564532199	0.1189197648	0.038102199	0.0207159214	-0.0625830127	-0.171822764	0.0535902229	0.0635946695	-0.088135667	-0.0194218395	0.0617569948	-0.0759978008	-0.0139466619	-0.0105608274	-0.0611390071	-0.0407739069	-0.0121163193	0.0435760427	-0.0456973804	0.0150283149	0.0728931046	-0.0790692618	-0.0948756281	0.0467923666	0.0491201093	-0.0731291287	-0.123086487	-0.0616067359	0.1447162151	0.0016234105	0.0078439365	-0.0349949706	0.040099639	0.0007095511	0.0922205334	-0.0227501718	0.044248138	0.0438897579	0.0134412829	-0.0433558416	-0.1760159138	0.0203962795	0.029959618	-0.1298871693	0.0456485396	0.0933620283	0.0570853645	0.1224411405	0.1224102548	0.0419779864	0.0003685280200755	0.0075670775212301	1.3581290158076813e-07	5.726066221230588e-05	-0.0106319311524032	-0.0198833653150955	0.0003953482162535	0.0001130379600294	-0.0346282328956704	0.0419907391825232	0.0017632221770946	0.0011991145134767	0.0009730553006438	0.0003880418792843	9.46836618110996e-07	1.5057650007849126e-07	-0.0006629192743374	-0.0005019678904128	4.39461964288025e-07	2.519717630054768e-07	0.0001668222682404	2.752863523000193e-07	7.578257576265033e-14	2.7829669180871973e-08	0.0	0.0
1112.8683383113007	-0.1627479937421867	0.0264869094671068	1238475.9384157558	1628.4323111957408	-8.18696879830577	67.02645810443222	2651791.792146302	1075.8588409423828	-1.9057536732066185	3.631897062940518	1157472.2456338874	1235.405818594617	1012.99553811477	1.188159	25.769253	0.1508837673827488	0.1022246782001541	-0.1643180112	-0.0101504668	-0.1079617021	-0.015113774	0.0060790602	0.1697766904	0.0684230498	-0.0266021301	0.1232535948	0.0740911214	-0.1191912034	0.037492756	-0.0179821467	-0.0688953029	0.0760862392	-0.0890657977	-0.1302834211	-0.0376098337	0.0606969832	-0.0173323311	-0.035638993	0.0777911725	0.0487002271	0.0478843969	0.0393678011	0.0534660371	0.1055457372	0.0041983701	0.0866535157	0.0309241816	0.0210500569	-0.1175689771	0.0919519227	-0.0586452163	0.0152289357	-0.0073776225	-0.0772482792	0.0465678793	-0.0824212336	0.1219162321	-0.0998494961	0.042964614	-0.0737486349	0.0339348344	0.1528561588	0.1094675043	0.1202316927	-0.0648397556	-0.1347316869	0.1111184232	-0.0373047192	-0.0479969633	0.0863039723	-0.0019959409	0.0452565021	-0.1607983005	-0.1200198825	-0.0034670478	-0.0100327888	-0.0803819144	0.0930709155	0.0365509955	-0.0175137089	-0.1181020396	0.1631864701	0.0850787091	0.0484744279	0.0979257242	0.0308265471	0.0728588411	0.0505871618	0.045531134	0.0507000389	0.0029979252	-0.2252408017	-0.0130537911	-0.0851245347	-0.0405043647	0.0267369188	0.0497419652	0.0938461616	0.0936573158	0.1189108618	0.0309673479	-0.0086188154248674	-0.0089873434449429	7.428397932793222e-05	8.077234219735811e-05	-0.010801011161476	-0.0001690800090728	2.8588049468058158e-08	0.0001166618421103	0.0458237877845277	0.0804520206801981	0.006472527631527	0.0020998195269214	0.0001649174933769	-0.0008081378072669	2.7197779621719863e-08	6.530867155341533e-07	-0.0006635204581386	-6.011838011999848e-07	4.402593983684576e-07	3.6142196282526284e-13	-0.0002499452056622	-0.0004167674739026	1.736951273031544e-07	6.247260583351945e-08	0.0	0.0
1113.0659721553832	0.1976338440824747	0.0390591363268159	1238915.8583702082	1635.2529166318516	6.820605436110782	46.520658515103946	2674052.101352977	1075.4124467329543	-0.4463942094284903	0.1992677902112868	1156511.9305881592	1237.8689173775506	1022.8089585411524	1.171853	25.415598	0.1277931428617932	0.0636476930943043	0.129104031	0.0216491569	0.0703210339	0.0236233295	-0.0417109164	0.1444032218	0.1257900542	-0.1097410465	-0.0815689198	-0.0935663669	-0.016796557	0.0985636347	-0.1284355678	-0.1451875424	-0.0096090708	-0.0641779489	-0.0584370205	-0.0426320186	0.110774867	0.0410231906	-0.0592961554	0.0821787106	0.1325938662	0.1343482267	-0.0068107103	-0.1381826163	-0.0094009388	0.0292118621	0.1320493902	0.2176065385	0.1339176041	-0.0004551553	-0.0993693699	-0.1624610544	0.0272114025	-0.1268827339	-0.0918096399	0.0839544859	-0.1472038286	-0.1186005094	-0.0110963028	-0.025522138	-0.1151981274	-0.2023194939	0.0427036581	0.0665680769	0.0009914335	-0.0540126496	0.0203964909	0.048421336	0.0672681331	-0.0076529384	-0.0371459452	0.0084883373	0.1302285752	-0.1746049802	0.0933158168	-0.0265407165	-0.0226845202	-0.110647318	-0.1388902098	0.0361461247	0.0758556837	-0.0272006505	-0.0070011481	0.1521927627	0.0938258745	0.1463190904	-0.0182617064	-0.0823914438	-0.04234596	-0.0275596202	0.1470950897	-0.0470533278	-0.1166569279	0.1710014575	-0.0120339692	-0.0976410546	0.0060965969	-0.0421877056	0.0652755784	0.1653062459	0.1152490509	0.0197875765	-0.0144548977600038	-0.0058360823351364	0.0002089440692521	3.405985702249114e-05	-0.0550916211633563	-0.0442906100018803	0.0019616581343386	0.0030350867224067	0.0759704293182892	0.0301466415337615	0.0009088199957651	0.0057715061308051	0.0001630124454223	-1.9050479545999967e-06	2.6573057362558345e-08	3.629207709325633e-12	-0.0001409859777585	0.0005225344803801	1.9877045924520257e-08	2.730422831861011e-07	0.0001760114458234	0.0004259566514856	1.814390689448249e-07	3.098002906084368e-08	0.0	0.0
1115.0863110918292	2.020338936446024	4.081769418119849	1243417.4811843836	1619.187630556484	-16.065286075367567	258.093416683399	2621768.582947121	1077.4936709317294	2.081224198775089	4.331494165567013	1160992.610897934	1235.5084847572678	1000.9430913476612	1.226322	26.596943	0.1781378422990483	0.0832875648642245	-0.1378718317	0.1556851202	-0.0126761498	-0.1152393295	-0.1139529802	-0.1782040571	0.0095993585	-0.2118727799	0.2869022249	-0.1543339754	0.0729115341	0.0762209509	-0.0299420363	0.0371709947	-0.1411012094	0.0504768149	0.0924664535	-0.1105529786	0.018838142	-0.0292538455	-0.0440979849	0.0073737384	-0.0893732302	-0.0526749895	0.0972206473	-0.1698258762	0.0771119422	0.0763300746	-0.0626620243	0.0071607171	-0.0934029841	0.0003737573	0.0360751367	0.0228329955	0.0601516951	-0.0560264261	0.2300312288	0.0095608726	0.0105384637	0.1304167392	-0.0357628718	-0.1818054657	0.1318021038	-0.0902366607	0.0309150408	0.0748617302	0.0996166151	0.0459405961	0.0477936471	-0.0799033118	0.0258986319	0.0968030919	-0.0672003411	-0.0235230475	-0.0455876933	-0.0432266293	0.0171547517	-0.0842453176	-0.0123763659	-0.0391483641	0.0639923885	0.1022716097	0.0820878701	-0.0324874686	0.0986599598	-0.0120340216	-0.0407589136	0.0663186009	-0.0318873549	0.1720271991	-0.1353460775	0.0674691696	0.0581263848	0.0472067938	-0.0625478712	0.1364609798	-0.0050476301	0.0122680592	-0.0617127532	0.0280482311	0.1816872778	-0.1280772961	0.1114298236	0.0084997322	0.0036861516316832	0.018141049391687	1.3587713851760718e-05	0.0003290976730316	0.0056726818239525	0.0607643029873088	0.0036923005175334	3.217931907580106e-05	0.0358550024740367	-0.0401154268442525	0.0016092474708965	0.0012855812024131	0.0004054282114715	0.0002424157660491	1.643720346569793e-07	5.8765403629220446e-08	-0.0007000417462101	-0.0005590557684516	4.90058446436886e-07	3.125433522390091e-07	-0.0002048582811918	-0.0003808697270152	1.45061748956633e-07	4.1966915372858593e-08	0.0	0.0
1117.9739683495104	2.8876572576812123	8.33856443783898	1249865.793907152	1632.614092658548	13.42646210206408	180.26988457816296	2665428.7755472944	1078.6840237704191	1.190352838689705	1.416939880576639	1163559.223137542	1235.008118594694	1023.675496512883	1.291285	28.005899	0.1517234373209129	0.0758607275785706	0.048628276	-0.113672862	0.0623837939	-0.0095449456	-0.0302701572	-0.160980779	-0.1044815532	0.0291291385	0.0621564985	0.0606732864	0.1347808288	-0.2756478133	-0.0058866549	-0.1368906726	-0.19127251	-0.0004510062	0.0497121179	0.1390132417	-0.1763331481	-0.0449413907	-0.043945232	0.0728911252	0.0263090414	0.0635178862	0.2166890391	0.1179044924	-0.0286102784	-0.0651964137	-0.0821418393	0.0901897534	-0.0926897234	0.1045387127	-0.0472485327	-0.0492563263	0.0028475448	-0.0923801417	-0.1480318731	-0.0902357044	-0.1723179752	0.0552244019	0.0305299462	0.1963952199	0.1166917152	0.0174002549	0.1278747369	0.0688836524	-0.0199100691	-0.2020159044	-0.0716142659	-0.0460588514	-0.1015083996	0.0257871853	-0.0891904134	-0.1782287575	-0.1175951255	-0.0766538113	-0.0208845473	0.0614660913	0.0083116108	-0.0974603023	-0.1219295924	0.0529793653	-0.0964341457	-0.1836672554	0.1223760422	-0.012682667	0.1158208686	-0.1411588104	-0.1664236272	0.1712320358	-0.0366959866	0.1473201987	0.1465478453	0.0471080764	-0.1394711346	0.0874021198	0.0235114961	-0.0120534537	-0.1461124034	-0.23532975	-0.0816761993	0.1119510917	0.1074583966	-0.0028345346	-0.0306993897053331	-0.0343855413370163	0.0009424525282799	0.0011823654530396	-0.0503005827427358	-0.0559732645666883	0.0031330063462524	0.0025301486242588	0.06829042016345	0.0324354176894132	0.0010520563206867	0.0046635814861005	0.0008809393333426	0.0004755111218711	7.760541090301046e-07	2.2611082702311213e-07	-0.0005970899730516	0.0001029517731585	3.565164359187604e-07	1.0599067596479241e-08	-0.0002047369016655	1.2137952629998928e-07	1.473298940480979e-14	4.1917198903588623e-08	0.0	0.0
