global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
1077.6763814551327	5.626474122005675	31.65721104559953	1161386.3831462287	1589.0976376182157	28.120190590306493	790.7451188351619	2525231.301883794	1035.3286781141494	4.995275065104352	24.95277297605329	1071905.471725592	1184.2124005000808	958.214393489617	1.626219	35.753181	0.1419600293319483	0.0653607093076572	0.1549628742	-0.1202841372	-0.1210186468	-0.0868481189	-0.0962521792	0.0429885405	0.0356122424	0.0319676405	0.2516821501	0.0936118697	-0.0463320195	-0.15911301	-0.2142431815	0.3496271214	-0.030499277	-0.1408706519	-0.0679864901	-0.1840761556	-0.1149698139	0.1268351551	-0.1019566928	0.0115556651	0.0808485001	0.2561674949	0.0306287772	0.1042400979	-0.0880730627	0.0632342815	-0.0050710843	0.0259971053	0.1191746204	0.0948146609	0.0992337616	-0.1047350267	0.1509335014	0.055549132	0.0183752931	-0.0689408299	-0.3693819249	-0.1960471556	0.0712022405	0.0613552795	-0.0353163526	0.2363783216	0.0020436411	0.0112517516	-0.0588333738	0.1360326554	-0.1654597268	0.009248516	-0.1718695839	-0.013850345	0.1977941542	0.0312852936	0.1206430839	-0.126544008	0.0706021665	-0.0544356073	0.050097416	0.0465985546	0.1271099969	0.0122325686	-0.2512608275	0.3483975924	-0.0055572111	-0.1143013869	0.4169334739	-0.0523901971	0.2569579269	-0.3275994678	-0.0218564891	-0.0741022432	0.1497707771	0.1310868562	0.0	0.0	0.0	-0.0111580619751663	-0.0177639105634596	0.0001245023470416	0.0003155565185065	-0.0315014013232399	-0.0449884429541213	0.0020239599994362	0.0009923382853278	-0.0761233542095425	0.0348190066021274	0.0012123632207589	0.0057947650561114	-0.0001899156998174	0.0001697397852402	3.6067973037132783e-08	2.8811594693389224e-08	0.0007070227636434	-0.0001541213153402	4.998811883099511e-07	2.3753379842193378e-08	-0.0002369329323286	0.0005639122836644	3.179970636675987e-07	5.6137214421828956e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1076.5463665478944	-1.1300149072383192	1.276933690580827	1158952.0793274734	1582.4210201865749	-6.676617431640807	44.57722032848989	2504056.2851283206	1033.4618983289931	-1.866779785156268	3.484866766268083	1068043.495297766	1182.9355903952985	942.0379203607228	1.404937	30.888193	0.0835828395211062	0.0395404509439334	0.1698020418	-0.1088865026	-0.0606267931	0.00150641	0.0779734551	0.0355489516	0.119924466	-0.0250344654	0.1058208744	-0.0024939598	0.0697135502	-0.2188511873	-0.1026315984	-0.135663195	0.1539134452	-0.1791964863	-0.1234029117	0.1556588549	-0.0287928019	0.0028394844	-0.1444497946	-0.133595412	0.0546054953	-0.2007992631	-0.130856353	0.0281660754	0.2516397719	-0.0835835076	0.0655142989	-0.1457386217	-0.1961415552	0.0389976792	0.0442006844	-0.1185053476	0.1980606693	0.1311930434	0.1844701116	-0.1661837433	0.1034477381	-0.1099656744	-0.0265954401	-0.0874162441	-0.2947877516	-0.1890167242	0.0497134441	0.1620664267	0.0613363152	-0.0317780866	-0.1476091889	-0.052783852	-0.0452831688	-0.1329215321	0.0693998367	0.1557681637	-0.205344843	0.0620844974	0.0329596036	0.1333631537	0.1159675287	0.0977901909	-0.0587197873	-0.0238628675	0.1324271262	0.0784356088	-0.120279994	-0.0537072634	-0.0875464712	0.1399116434	-0.1493499293	-0.1727172461	0.2486976241	-0.0164269884	0.1479655889	0.1242038795	0.0	0.0	0.0	-0.0108425118224317	0.0003155501527346	0.0001175600626195	9.957189889082973e-08	-0.0194496281917651	0.0120517731314747	0.0001452452356125	0.0003782880367979	-0.0542214914880574	0.0219018627214851	0.0004796915906707	0.0029399701391894	-9.685756545865071e-06	0.0001802299432715	9.381387986576808e-11	3.24828324516607e-08	0.0012450056024786	0.0005379828388352	1.5500389502031018e-06	2.894255348811808e-07	-0.0005049932205301	-0.0002680602882014	7.185631811067124e-08	2.5501815278136215e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1079.1179996186866	2.5716330707921315	6.613296650791768	1164495.6571010356	1575.2740158884149	-7.147004298160027	51.07967043791791	2481488.2251332137	1032.847712402344	-0.6141859266490428	0.3772243524937434	1066774.3970147553	1180.4875766287169	952.9192834846244	1.341018	29.482901	0.3975698674759054	0.2552136720646886	0.0354897985	0.1229608831	0.0054922413	-0.0749148414	0.1252548305	0.1026710226	-0.0516531308	-0.1000050681	0.0469729121	-0.0719455428	0.0874702798	0.040196789	0.0654774578	-0.0172131888	0.1626343323	0.0569375208	-0.2223549579	0.0227553232	-0.0092559363	0.023624841	0.0123978381	-0.2264343439	-0.0743854489	-0.1559096327	0.0408316175	-0.0212094784	0.0892977249	-0.0585020999	-0.0904352781	-0.0012232229	0.010534038	-0.2482487739	-0.1994787233	0.0618640129	0.1072845992	-0.0030974029	0.0240905702	0.0957048815	0.1080155907	0.1248300958	0.1130456364	0.1127508774	-0.0627919101	-0.0916684625	0.046417372	0.1436848798	0.079216977	0.1266350448	0.0247114037	0.0812619025	0.0164031717	-0.0014389352	0.1264854721	0.2121922966	-0.3036651994	0.0603053582	0.1384099513	-0.1132895768	-0.0413982716	0.0413564955	-0.1734926421	-0.1594016024	0.0579070038	-0.0194615978	-0.1495418062	-0.0188576215	-0.142363778	0.010811554	0.1428676909	-0.0242988153	0.0390822594	-0.1769265509	0.1459432408	0.1165920251	0.0	0.0	0.0	-0.0027585115878707	0.008084000234561	7.60938618041693e-06	6.53510597923823e-05	-0.0840448490520344	-0.0645952208602693	0.0041725425579869	0.0070635366521792	0.1898054576662744	0.2440269491543318	0.0595491519135708	0.0360261117599038	0.0004711877218939	0.0004808734784397	2.2201786926356325e-07	2.312393022667592e-07	0.0022853586339683	0.0010403530314897	5.222864085853455e-06	1.082334430129809e-06	-0.0006010406551355	-9.60474346054001e-05	9.225109694278609e-09	3.612498691257111e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1079.2918503306364	0.1738507119498535	0.0302240700454709	1164870.8981901288	1580.4068903872842	5.1328744988693416	26.346400621143196	2497685.9391836054	1033.9662518988716	1.1185394965275464	1.251130605292097	1069086.210065801	1190.4019413449237	969.6270124577294	1.702019	37.419674	0.6384248675634423	0.4249596482814026	0.026294249	-0.232081093	0.2192717077	-0.0035824199	0.0288637764	0.2578135068	-0.0841924046	0.3234569634	0.1242479983	-0.1089991583	-0.0165476519	0.2333962264	0.1566208546	0.1346686737	0.1621918137	-0.169271982	-0.0609164389	-0.3277194683	-0.0978503311	-0.1502518592	-0.1654264141	-0.1807132393	-0.1581041734	0.0688643335	-0.2540490619	-0.0384691299	-0.2764605937	0.1713114927	0.129328676	-0.015861306	0.0434736635	0.0821417233	-0.103774306	-0.3400653657	-0.1289908341	-0.348540663	-0.1223691271	0.1830525486	-0.1006019878	0.0789299239	0.0381566759	0.0423057243	-0.1391324051	0.1041980408	-0.3413025982	0.3369315432	0.0374149596	-0.0934996208	-0.2232298359	-0.1401618836	-0.032061457	0.2321613776	0.4855704398	0.0428852569	0.0813659788	0.169280648	-0.0374649805	0.1126753179	-0.1930223571	-0.2526851719	-0.3553585467	0.1158139608	-0.2475106596	-0.2165627836	0.1567890993	0.1825091785	0.0370804631	-0.0510388997	-0.0989995974	0.1552776749	-0.0020248346	-0.0657341244	0.1437067008	0.1082959623	0.0	0.0	0.0	0.0382278906940598	0.0409864022819305	0.0014613716269169	0.0016798851720162	-0.0192071868037402	0.0648376622482942	0.0042039224458238	0.0003689160249137	-0.2306251086420232	-0.4204305663082976	0.1767618610863158	0.053187940736145	-0.0004689688933934	-0.0009401566152873	2.1993182297063017e-07	8.838944612684722e-07	0.0015420135002295	-0.0007433451337388	2.377805634890034e-06	5.525619878531545e-07	-4.1137669663198737e-05	0.0005599029854723	3.134913531407961e-07	1.6923078653184615e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1077.4545536144512	-1.8372967161851648	3.37565922330479	1160908.3151045165	1584.2610643888777	3.854174001593492	14.854657234559191	2509883.1201385795	1031.775611707899	-2.1906401909725446	4.798904446304227	1064560.9129152093	1178.016560128459	965.8439677490676	1.727889	37.988438	0.710847193478182	0.5220354055852943	-0.0500826615	0.1370799679	0.0797959343	-0.0348966007	0.0842746189	0.0138990905	-0.029499414	-0.1059072685	-0.0429352524	0.0886250029	0.0065877838	0.0072221975	0.0260477139	0.0001447593	0.1035612674	0.0845764542	-0.0116992197	0.1539165065	-0.2013511202	-0.0763118368	0.1217975457	-0.2052879672	-0.1090741741	-0.0058323426	0.0721682261	0.1230688536	-0.2364927172	0.1327537601	-0.1793414833	-0.071670256	-0.0744467922	-0.1662906345	0.0831129217	0.1342169604	-0.0636040951	0.1073774211	0.0405059441	-0.0600174187	-0.0396984024	0.1291594028	0.2169809554	0.0174588889	0.0477822203	-0.1346403668	0.0130085067	0.2418321896	0.124919264	0.2331889983	0.0870484935	-0.053593498	0.176452885	0.0553938854	0.0061126905	0.127583206	-0.0123272452	0.0880900183	-0.0091216331	0.0934788013	0.016278523	0.1712767909	0.043446963	-0.1536804148	-0.1320954013	-0.0470008302	-0.1076696859	-0.1454974328	-0.048544514	-0.036133856	0.0269799002	0.1626311097	0.0550905419	-0.232720048	0.1412592515	0.0993643757	0.0	0.0	0.0	-0.0021813362488956	-0.0404092269429554	4.758227830745928e-06	0.0016329056221272	-0.1431907788838344	-0.1239835920800942	0.0153719311050832	0.0205035991573591	0.2758071562350892	0.5064322648771125	0.2564736389085618	0.0760695874304869	-0.0002941612402008	0.0001748076531926	8.653083523647276e-08	3.055771561470432e-08	0.0018410560081847	0.0002990425079552	3.3894872252729822e-06	8.942642156413588e-08	-0.0003677297000758	-0.0003265920304126	1.066623543290255e-07	1.3522513231783786e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1075.8048222234138	-1.6497313910374487	2.7216136625743554	1157356.015519151	1578.561168309262	-5.699896079615655	32.48881531841791	2491855.362093902	1032.5769867621527	0.80137505425364	0.6422019775800244	1066215.2335908068	1176.5134713517084	953.637496475346	1.139394	25.05011	0.3260366716290414	0.1929140161994869	0.075804415	0.1547123035	0.0006829799	0.1772503684	-0.0060549603	0.0914850093	0.0089211374	-0.1134407263	-0.1390806727	-0.0155981598	-0.1569297647	0.1093572302	-0.0903502536	0.0014749904	0.0041395997	0.1732027065	0.0315246966	-0.0658003041	-0.1713584888	-0.0184343576	-0.1092811884	0.0088228877	0.144618277	-0.0948752819	0.1057580122	-0.0931487033	-0.1049806214	0.0670809393	-0.0212627748	0.0858214097	0.0180433905	0.052392475	0.15691346	0.1883582234	-0.0838483907	0.0162432787	0.093578639	0.0674716505	-0.1721392805	-0.0031033642	0.0224136684	0.1024332796	0.0016159164	0.0123619893	-0.0074897854	0.1188289065	0.0907342912	-0.0071855643	0.2044070871	-0.1176919733	-0.0468631571	-0.0197231878	0.055505588	0.0416839466	0.0772016548	0.1279399289	-0.0884847274	0.0336133067	0.0289661563	0.1757551979	0.0250526661	-0.0864912231	-0.1914553837	0.1619246874	-0.0320334125	-0.1635911514	-0.0346753656	-0.077766807	-0.0184086738	0.2457123364	-0.051848062	-0.0729619344	0.1386044847	0.0898496795	0.0	0.0	0.0	-0.0182508557331146	-0.016069519484219	0.0003330937349909	0.0002582294564536	-0.1747272726991582	-0.0315364938153237	0.0009945504421639	0.0305296198248859	0.4194284945308979	0.1436213382958087	0.0206270888138791	0.1759202620244554	-0.0021964311557682	-0.0019022699155674	4.824309822029231e-06	3.618630831672803e-06	0.0025510017127792	0.0007099457045945	6.507609738602412e-06	5.04022903472181e-07	-0.0004517004805877	-8.397078051189995e-05	7.051091979777677e-09	2.040333241631592e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1076.455101282534	0.6502790591202938	0.4228628547303746	1158755.5850771908	1580.5030515971937	1.94188328793166	3.7709107039482728	2497989.896108041	1033.974200032552	1.397213270399334	1.952204922980002	1069102.646332956	1179.1135000159138	945.1156579876734	1.101607	24.219334	0.0624297776975984	0.0351615788510783	0.1595649097	0.0756675065	-0.1083686621	0.1479138158	0.1556605813	0.2022377661	0.0934679936	-0.1696299973	-0.0595692377	-0.071906178	-0.2190975498	-0.0162275687	-0.0692276281	-0.1698812789	0.0720328868	0.1681309548	-0.0007734838	-0.0361824433	0.0098062905	-0.067353875	-0.1917596605	0.0136042195	-0.0069462315	-0.0817457735	0.0071960028	0.1324891821	-0.0127719276	0.0166972328	0.0675039305	0.1794544388	-0.11250037	-0.1224785964	0.0706235962	0.1575032621	0.0240780813	-0.0778823985	0.2299359873	0.1252491984	-0.087393162	-0.0609457278	-0.0456987618	0.0617817044	-0.0499591084	-0.2005788186	0.1286868182	0.121912564	-0.0364437792	-0.1276765561	0.1923499104	-0.0308692517	-0.1648987627	-0.0234803324	0.0163548449	0.0776780266	0.0222961621	0.1803048895	-0.0023735707	0.1374726719	0.0146365926	0.1380952131	0.0471503678	-0.051387861	-0.0952039144	0.115941314	0.0360503492	0.014840395	-0.1610090718	0.0513824329	0.1021654236	0.1133400379	0.0695232398	0.0384380966	0.1357462967	0.0798077096	0.0	0.0	0.0	-0.0183437552534115	-9.289952029689975e-05	0.000336493356797	8.630320871394093e-09	-0.1718767092057191	0.002850563493439	8.1257122301277e-06	0.0295416031673873	0.4344848441746904	0.0150563496437924	0.0002266936645961	0.188777079817505	-0.0020366876859537	0.0001597434698145	4.148096730115436e-06	2.5517976148376134e-08	0.0019508326847013	-0.0006001690280779	3.805748163698882e-06	3.602028622639712e-07	-0.0003230136776787	0.0001286868029089	1.65602932429398e-08	1.0433783596751912e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1079.9602812004216	3.505179917887517	12.286286256761942	1166314.2089704936	1577.2098003186677	-3.293251278525986	10.84550398351304	2487590.754221252	1031.848570421007	-2.125629611545037	4.5183012454771045	1064711.472279876	1177.5898833888891	956.3486133370518	1.159355	25.488953	0.3179608647472388	0.1943567320543173	0.0611061	0.1307383553	-0.0581594287	0.0114069894	0.1726167845	0.1942873223	-0.0110675915	-0.1726252674	-0.0042247851	-0.0757105089	-0.1586800008	0.18192238	0.0828106589	0.0184199125	-0.1248891189	0.2579642245	-0.0139221824	0.0991064368	-0.0588898468	-0.0259145884	0.0674207685	-0.0362858188	0.083257597	-0.045998951	0.1652786559	-0.0133806913	-0.0542863399	0.0838857177	0.1467369922	0.0856522077	0.1815754247	0.1032705305	-0.1939535523	0.2037975362	-0.019092157	-0.0583568412	-0.0172061419	0.1931889053	0.0232619799	0.1217394736	0.0528189402	0.0272400379	0.078667519	0.0721290485	-0.0090190679	-0.0753212505	0.1537323376	0.0210330454	0.1782993506	0.136019711	0.0709026712	-0.021963594	-0.1163291501	0.0914520772	0.1993678282	0.1395980278	0.2961736948	0.0224568547	0.0811623337	-0.013149711	-0.0065562424	0.1033805573	-0.1277058138	-0.0977011316	0.0808972374	-0.003264047	-0.096655688	0.1619917352	0.0975609779	-0.0362171831	0.0447228895	0.2668405964	0.1326888823	0.0692973963	0.0	0.0	0.0	-0.018438888787486	-9.513353407450062e-05	0.0003399926197172	9.05038930550417e-09	-0.1770976547111047	-0.0052209455053855	2.725827197020609e-05	0.0313635793041736	0.4793806187085891	0.0448957745338987	0.0020156305709986	0.2298057775934297	0.0015367938003056	0.0035734814862593	2.3617351846577286e-06	1.2769769932637976e-05	0.0006918510321511	-0.0012589816525502	4.786578506885423e-07	1.5850348014580326e-06	-0.0008455307623468	-0.000522517084668	2.730241037700503e-07	7.149222700747607e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1082.38515728502	2.424876084598281	5.8800240256566925	1171557.6287109172	1588.9372383519224	11.727438033254655	137.53280282382786	2524721.547421434	1034.1843926323784	2.335822211371351	5.456065403135748	1069537.3579644014	1181.5471462619705	979.6373393161238	1.113151	24.473145	0.1219206812229677	0.0699602937563713	-0.0399484162	0.2059618875	0.0315411605	-0.0362488384	-0.0173280872	0.1265950344	-0.067709205	-0.1741281259	-0.0415807823	0.1537328308	0.014922371	0.2958534843	0.147610856	0.1585122481	-0.05316746	0.1858772802	-0.0268588284	-0.0591439008	-0.0859983297	0.0106498989	0.1878594049	0.0538980306	-0.0414210533	0.0058207499	0.1197454377	-0.0112125056	0.18133327	-0.014142561	0.1927671153	-0.0468848566	0.0164366084	0.0195120369	-0.0620461938	0.1974818682	0.031190969	-0.0879660282	-0.2005801316	0.0890577415	-0.0905789479	0.1388286933	0.1157737458	-0.0377510942	0.0706628195	0.0905528192	-0.0052629542	-0.1263300793	0.0591285469	0.1340662454	0.1731029009	0.1375022246	0.0598308891	0.0612982584	-0.0601663871	0.0977867469	0.1427849344	-0.0207696481	0.2856131656	-0.1125784318	0.061153484	-0.1089092635	-0.0329231142	0.0677248223	0.011340377	-0.1258431471	-0.0493639553	0.1337962141	0.025171251	-0.030251046	0.0480161752	-0.1532165877	0.0555430733	0.0132783568	0.1294367287	0.0583804184	0.0	0.0	0.0	-0.0187241456263649	-0.0002852568388788	0.0003505936294373	8.137146412718157e-08	-0.1661808320267255	0.0109168226843791	0.0001191770175221	0.0276160689330947	0.4132408738748694	-0.0661397448337197	0.0043744658466695	0.1707680198408657	0.0010699141749707	-0.0004668796253349	1.1447163418032336e-06	2.179765845528567e-07	0.0010530820660366	0.0003612310338854	1.1089818378079138e-06	1.304878598419872e-07	-0.0007820642842474	6.34664780994e-05	4.0279938423416205e-09	6.11624544695398e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1079.5793836293246	-2.805773655695248	7.872365806993474	1165491.6455574725	1587.2081012926603	-1.7291370592620297	2.98991496971334	2519229.556809052	1034.7638042534722	0.5794116210938682	0.3357178266586243	1070736.1305931185	1183.1033331987778	983.8721926192608	0.903057	19.854124	0.1224239552072117	0.0572546801779466	-0.0913072035	0.1694275512	0.0756152906	-0.0352108136	-0.1122198796	0.0425633052	-0.0528561712	-0.0845710393	-0.0571130257	0.2530203215	-0.0042046615	0.1953936398	0.0440558122	-0.0754418244	-0.0039800416	0.1907632874	-0.0345506783	0.0100235965	-0.0461474464	-0.0431327687	0.1452928067	0.046887016	0.0163954089	-0.0144655939	-0.0354298489	0.1140528704	-0.0603522047	-0.0474262787	-0.115101308	-0.236544224	-0.1453111447	0.3156293335	-0.0407469629	0.1745183671	-0.0042259459	-0.0951364005	-0.1469848169	-0.047344436	0.005047559	-0.0163493961	0.113859984	-0.146414748	-0.0518973188	-0.0594074382	0.0427888632	-0.1363887966	0.0671491053	0.1825404259	0.1560604586	0.0753583024	0.0885345212	0.0497789026	-0.0144465995	0.1130907941	0.1063052821	-0.0164148715	0.1132647042	-0.0615093394	0.04801619	-0.0585825595	-0.0560186214	0.1701817952	0.1177719056	-0.1420199087	-0.0131491326	0.0465109595	0.1204107245	-0.1697098002	-0.072064943	-0.0500324486	0.0047620838	0.0075147605	0.1259946088	0.0471208409	0.0	0.0	0.0	-0.0089373898991595	0.0097867557272053	7.987693820959827e-05	9.578058766398766e-05	-0.1594556716709121	0.0067251603558134	4.522778181140441e-05	0.0254261112280217	0.3830620795480115	-0.0301787943268578	0.0009107596270227	0.1467365567876471	0.0006219905377363	-0.0004479236372343	3.868722290334917e-07	2.0063558479329434e-07	0.0018638393818541	0.0008107573158175	3.473897241350273e-06	6.573274251515975e-07	-0.0005260803413526	0.0002559839428948	6.552777901996824e-08	2.767605255576681e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1077.4513993914686	-2.127984237856026	4.528316916563692	1160901.518050634	1582.3686696905838	-4.839431602076502	23.420098231176738	2503890.606818348	1030.4397574869793	-4.324046766492984	18.697380438818428	1061806.093809825	1183.4449102889942	976.8093675897142	0.916026	20.139257	0.0556118557471543	0.0401833720688443	-0.0636046259	0.1484859538	0.1398986833	0.0151867077	-0.1477270449	-0.0050968081	-0.1579095005	0.0202357248	-0.1377653647	0.1874914515	-0.0382017078	-0.0243186123	0.1427869593	-0.1423157422	-0.0478869853	0.1717887684	0.1298097486	0.1273661411	0.0614607647	-0.0042495077	0.0704835864	0.0348791065	-0.2517849518	-0.1251534058	0.082893009	0.0196115788	0.1200949183	0.0036531728	-0.0787101054	0.0396482398	-0.017846065	0.143677141	0.0816495997	0.1037486707	-0.1000704935	-0.1215271765	-0.049843589	-0.1300240068	0.1335290854	-0.0138718704	-0.0043887151	-0.0939407183	0.0857274973	0.0039037007	0.0921216387	0.0169851643	0.0765801369	0.0115560414	0.1467019297	-0.0088176015	0.1066123567	0.0264169012	0.0251492952	0.0921925918	0.1332071828	-0.0078787487	-0.0095731817	-0.0340561629	0.0430343247	-0.0126455379	-0.0771528603	0.0804325101	0.1156305968	-0.1153538141	0.007030502	-0.1176087439	0.1773885096	-0.1179804076	-0.0546311838	-0.0602577934	-0.0402939341	0.0510942876	0.1223675745	0.0355847396	0.0	0.0	0.0	-0.0105258787985178	-0.0015884888993582	0.000110794124481	2.523296983384539e-06	-0.1630050403656753	-0.0035493686947632	1.2598018131365138e-05	0.0265706431846154	0.3852191094494444	0.0021570299014328	4.652777995675409e-06	0.148393762285023	-0.0001189520015108	-0.0007409425392471	1.4149578663425365e-08	5.489958464659405e-07	0.0020880328102095	0.0002241934283553	4.359881016511381e-06	5.0262693317747836e-08	-0.0005248769439231	1.2033974294999763e-06	1.448165373327151e-12	2.754958062620531e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1076.0195144866093	-1.4318849048593163	2.0502943807639737	1157817.9955559983	1578.4898027921977	-3.87886689838615	15.04560841539579	2491630.057518951	1031.6564282226564	1.2166707356770985	1.480287679053052	1064314.985893129	1180.425202871544	961.6624235200488	0.986625	21.691402	0.1395347100379809	0.0941180753785138	0.037708948	0.1665533472	0.0874690813	0.1087017258	-0.1156935814	0.094099746	-0.0127750261	-0.0450591296	-0.1282129927	0.1356686691	-0.0983344752	0.0340501872	0.0172409941	-0.0994260247	0.0537352913	0.172025018	-0.0847085024	0.0386369403	0.0138898354	-0.1233104301	-0.0551583256	-0.069192211	0.1486136902	0.0607627884	0.0082386708	0.0046224777	0.1234890513	-0.097718444	-0.0964221016	0.2227639718	0.062805569	-0.0036767448	-0.0809879214	0.1723607527	-0.0361969757	-0.1156446781	0.07007816	-0.0463158451	0.0203228827	-0.0351561539	-0.0493588811	0.01877178	-0.0955331601	-0.0185389997	-0.1044828638	0.1090472125	0.0726669204	-0.1633009374	0.189357108	0.012538676	0.0042827891	-0.0339392028	0.0634602145	0.039107685	0.1596772287	0.0104119087	-0.0627711788	-0.1034534345	0.0919881908	-0.0071578455	-0.0701473723	0.0434421992	0.1238906073	-0.0134026936	0.0184714569	-0.0789093199	0.0078472351	-0.263914966	-0.1205806332	0.0718402312	-0.2429870577	0.1469546851	0.1185609488	0.023839813	0.0	0.0	0.0	-0.0185263318782347	-0.0080004530797169	0.0003432249728624	6.400724948075165e-05	-0.1672010121233569	-0.0041959717576815	1.7606178991261422e-05	0.0279561784550749	0.4702800470819568	0.0850609376325124	0.0072353631109221	0.2211633226834075	-0.0002342619619641	-0.0001153099604533	5.487866682326944e-08	1.329638697974161e-08	0.0028175622907193	0.0007295294805098	7.93865726208339e-06	5.322132629328992e-07	-0.0005241694335248	7.075103982999778e-07	5.005709637025932e-13	2.7475359504170977e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
