global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
821.7235015923085	2.0145440478386263	675229.5130691245	4.058387720682037	1320.394494531639	-1.5166899540508894	1743441.6211894627	2.300348416718889	828.296086910382	0.913188991834204	686074.4075910511	0.8339141348071699	967.2940933701984	896.5940089370008	1.419494	27.7875	0.0325016296587848	0.0153610859974518	0.0747525606	-0.101227548	-0.140147632	0.0510762996	-0.0731771362	0.1281222525	-0.0687294277	-0.1569283788	-0.0032071631	-0.1056152063	-0.0394776112	0.0629572128	-0.1676801053	-0.028863628	-0.0414963251	-0.1220733646	0.0864316851	-0.0109744021	-0.1855302507	-0.0956576645	0.0346176304	0.1419568137	0.0878593385	0.0605016453	0.1157601698	0.101190006	0.0171805174	-0.0939771554	-0.0444030903	-0.0827046994	0.1171061744	0.0122405972	-0.0750241552	0.1752420396	-0.0553274893	-0.0939086332	0.083342019	-0.3063311053	0.0254421709	-0.0211663042	0.0535380753	-0.1723913184	-0.0566543057	0.1046319004	0.1148981143	0.0211127616	0.0192297098	-0.0210045601	-0.0418693101	0.1224977876	0.0372044383	0.0248984281	-0.1924914717	0.0623245037	0.0053290666	0.0864766967	-0.23238774	-0.0335848155	-0.005617077	0.1304077212	0.0039962802	-0.0340056157	0.2314183707	0.0235217152	-0.0010452994	-0.1499606417	0.1028235867	-0.0150570514	-0.1199902093	-0.1614965362	-0.1049307628	0.0424811122	0.0009711078	-0.0046234198	0.1738839915	-0.1336065536	0.1195176704	0.0425770054	0.0734528622	-0.0754444052	-0.0350167357	-0.1970831626	0.0342821955	-0.0179212047	-0.1576789934	0.1342438135	-0.0417583963	0.1419863355	0.1094628008	0.0024630435903105	0.0022888904022835	6.066583727769638e-06	5.239019273665522e-06	0.0054527837142899	0.0050807699410456	2.973285023482516e-05	2.5814223193832503e-05	0.0623000149649186	0.0070311913282807	4.943765149489109e-05	0.003881291864629	0.0003604411466943	0.000129033442433	1.299178202303019e-07	1.6649629266110327e-08	0.0004060516844348	-0.0002329814349717	5.4280349041519056e-08	1.648779704323384e-07	0.0002879268915688	6.823386999735627e-10	8.290189488847153e-08	4.655861014816118e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.9265841488742	1.2030825565657324	677208.1628989341	1.4474076379127387	1327.503521071962	7.10902654032293	1762265.5984584573	50.5382583510158	827.7644035301017	-0.5316833802802421	685193.9077515451	0.2826872168662245	968.3023462783368	885.8319641296549	1.212257	23.730703	0.0765857863299133	0.0398571286659953	0.047101791	0.1594264887	0.0206219883	0.1640697473	0.2068963529	0.0022813951	-0.0745153489	-0.0817680431	-0.0483280966	0.0316955939	-0.0135433463	-0.0042776639	0.0139232512	0.054540839	-0.0443340501	-0.0532124215	-0.0146169015	-0.102365186	0.0295448914	0.0426278899	-0.1000474106	-0.0510007642	0.170298458	0.0548482529	-0.0714660968	0.1545159788	-0.1585241802	-0.0258586472	0.0916888686	0.1582533556	0.0739905573	0.0944987003	-0.0983254637	0.1123629344	0.2375992571	0.0163512446	0.0063714742	0.0811314017	-0.1099606113	0.1117249976	0.0944253294	0.0896862038	0.085768459	0.0605295502	0.0503853067	-0.0698144971	0.0297826497	-0.021381661	-0.0345985151	0.080142042	-0.0645693284	-0.1870178934	-0.1431791285	0.0275652026	-0.1296872203	-0.0271380711	-0.1441601937	0.0459460437	-0.0369838126	-0.0228506625	0.0878977551	0.2428785799	0.0086000263	-0.0261436884	-0.0543288787	0.1521699307	0.0410749947	0.0047793829	-0.1224143212	-0.1738217084	0.0264985076	-0.0264463439	-0.1214387176	0.0658757041	-0.0839746914	-0.0921072582	0.1137765023	-0.1007489932	0.0399190038	-0.0426412958	-0.101624737	-0.018182385	0.0741900691	-0.0235971773	0.0459046534	0.0417634304	0.0174811268	0.1397444952	0.1012278027	0.0001270080339708	-0.0023360355563396	1.6131040693127888e-08	5.45706212048333e-06	0.0084561191585947	0.0030033354443047	7.150595122435234e-05	9.02002379101751e-06	0.0458657115095348	-0.0164343034553837	0.0002700863300636	0.0021036634922758	-0.000244968442723	-0.0006054095894173	6.000953793013173e-08	3.665207709584238e-07	0.0004780161164508	7.1964432016e-05	5.1788794753854865e-09	2.284994075867048e-07	-0.0001309413244756	-0.0004188682160444	1.7145630455424368e-08	1.7545058241221819e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.1465635399077	-1.780020608966538	674281.6788133996	3.168473368345605	1317.6541269006009	-9.849394171361157	1736212.3981381848	97.01056554284308	828.0889300629123	0.3245265328105233	685731.2760927387	0.1053174704980196	968.4928616415654	897.8573160748465	1.369235	26.80364	0.0433531804865078	0.0263980582893177	0.062281824	-0.1435968693	0.1268329254	-0.0832724248	-0.1441827354	0.012507277	0.0831334903	0.0320946003	-0.0756351222	0.1934764907	0.0095182437	-0.0248043165	-0.0791601775	0.0124703717	0.0535267114	-0.0933266351	0.0082089189	-0.0543238358	-0.1048912204	-0.134282941	0.0023981522	0.0297629071	0.2348521236	0.0963701474	0.1383050602	0.0979596844	-0.256300806	-0.0006186196	0.0243830477	-0.051919553	0.0202490417	0.0354634257	0.0409045987	-0.1639016163	0.1236487484	-0.1649833683	-0.2541478522	0.2276919647	0.0846911455	0.0916123231	-0.0498770431	-0.1125572112	-0.0429118279	-0.1362074488	-0.0454256575	-0.1278820634	-0.0021904928	0.1306552821	-0.1689013835	0.0561417498	0.0879950674	-0.0541496822	-0.127705511	0.0139912921	-0.1514521996	0.046985614	-0.0349433419	-0.0301197128	0.0966940392	-0.0316096418	-0.0184243599	0.0788823306	-0.1182160235	-0.0351537447	-0.0466169993	-0.1775159684	-0.0330820949	0.1517962557	-0.081943175	-0.1337777085	0.0744936246	0.0469724129	0.0020086603	0.0032326893	0.0509220236	-0.0303588959	0.1426572162	-0.1933417971	0.0269179473	-0.0342506799	-0.0268057086	-0.0634206538	0.0920803427	0.0666712169	-0.1089397414	0.110612249	-0.0751455498	0.1373117808	0.0924399334	0.000146440789166	1.9432755195199995e-05	2.1444904731560863e-08	3.776319744765724e-10	-0.0034318116210414	-0.0118879307796361	1.1777331002314802e-05	0.0001413228982214	0.0478062323769563	0.0019405208674214	3.765621236898279e-06	0.0022854358540795	-0.0002450440465687	-7.560384569999316e-08	6.004658475876323e-08	5.715941484628373e-15	0.0003069646890332	-0.0001710514274176	2.9258590821598493e-08	9.422732031324917e-08	0.0002880375659462	0.0004189788904218	8.296563939621152e-08	1.755433106190827e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.4393301711838	0.2927666312760948	674762.5731520831	0.0857123003887528	1327.6982820670444	10.044155166443488	1762782.728203781	100.8850530075934	828.2470043699946	0.1580743070823018	685993.1002478697	0.0249874865595498	969.7497304229584	885.3903197359784	1.34342	26.298294	0.0631531115825494	0.0276987531082782	0.0744639006	0.125006699	0.0262146896	0.1813927572	0.1541277384	0.0077087831	-0.1006961819	0.1870804291	0.0367198472	0.033691464	0.0604880332	0.0837069989	-0.0111550644	0.0281183776	-0.0394761314	0.2378487048	-0.0954065974	-0.2104366047	0.1804983445	0.0494715229	0.0243359026	-0.0716329644	-0.0715449141	0.0687126911	0.1380028878	0.0458926874	-0.1394215045	-0.0649301079	-0.2083150479	-0.0537136007	0.0427696537	0.036493249	-0.2898590389	0.1232705238	-0.1495818588	0.1343728153	-0.048637762	0.0069392084	0.2212987968	-0.015690952	0.0813108336	0.1996436243	-0.0831233626	-0.0288128849	-0.0139133501	-0.0856460861	-0.0374085644	-0.0460555911	-0.1014358532	0.1473434556	0.1374713257	-0.136626338	-0.0133607847	0.004429037	0.1066856009	0.1178847082	-0.1371146996	0.0933051	-0.0924956003	0.1181621197	-0.0570085146	-0.1184110094	-0.048033263	-0.0817791925	-0.1268867734	0.1556593493	-0.0908148935	0.1583247082	-0.1408607776	-0.0807460895	-0.0586399153	0.0842578652	-0.1188394736	0.1928394666	-0.2418655587	-0.1269900979	0.1282293623	-0.0655707128	0.0661419096	0.0734869501	0.6013758358	0.0798594747	-0.2456687919	-0.2027650328	-0.179753961	0.0507229512	-0.1651869919	0.1346915149	0.0831471893	0.0053410745561706	0.0051946337670046	2.852707741457297e-05	2.69842199733044e-05	0.0054269969926821	0.0088588086137235	2.9452296358580554e-05	7.847849005458168e-05	0.060674562349547	0.0128683299725907	0.0001655939162834	0.003681402516309	-9.09734806115877e-05	0.0001540705659571	8.276174174586924e-09	2.373773929434489e-08	0.0004780051052912	0.000171040416258	2.9254823993709923e-08	2.284888806844512e-07	-0.0001114782364233	-0.0003995158023694	1.242739719604917e-08	1.5961287634294536e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.9611753369533	0.5218451657694914	675620.1737613056	0.2723223770369879	1320.6441503274011	-7.054131739643253	1744100.9717939834	49.76077460024235	828.165656008313	-0.0813483616815347	685858.3537916795	0.0066175559482697	968.4265117434824	900.0377045000151	1.399878	27.403498	0.1119444045861939	0.0555487809246316	-0.0700129001	-0.0988878716	-0.0072832573	-0.0945306232	-0.065845812	-0.0423745071	-0.0228177258	-0.0491887096	0.0042727209	0.1276547627	-0.0977086032	-0.1107175398	0.0005669661	-0.2157648248	0.1203841635	0.0333531158	-0.1006226473	0.0490897833	-0.0673929105	0.0534352032	0.0089923311	-0.0511401713	0.0405613652	0.0095966539	0.3160802424	-0.2169780338	0.0456673494	0.1264696041	-0.1795774261	0.0923768583	0.219192237	-0.0566308649	0.1248279684	-0.0624781864	-0.0134056905	-0.1825114925	-0.0319628416	0.0942253428	0.1866329267	-0.0484424233	-0.1161929857	-0.0236417877	-0.0716282943	0.0122573725	0.0747384151	-0.0432650799	0.0342761992	-0.0214648709	0.0050762366	-0.1114964576	0.0403525213	-0.0661356163	-0.0956500972	0.0377399576	0.2054626957	0.201667717	-0.1174990604	-0.340805008	0.2082620086	-0.0608636046	-0.0473104952	-0.1379479452	0.2141608842	-0.1130269156	0.1021232993	-0.1154906264	0.0122919433	0.0281615615	0.0189251339	0.1593970616	0.1559461444	-0.30661092	0.1691925948	0.1264201828	0.074714963	-0.3759191932	0.1188682949	-0.0072106349	-0.0469609655	-0.0443631166	-0.1043624289	-0.0847706353	0.0132087127	-0.364444384	-0.0695002651	0.1505454038	0.2133468118	0.1318872767	0.0734003241	0.0001327705353162	-0.0052083040208544	1.762801504815031e-08	2.7126430773648117e-05	0.0445025071901739	0.0390755101974918	0.0019804731462114	0.0015268954971942	0.0456794060097536	-0.0149951563397933	0.0002248547136548	0.0020866081334039	0.0005119237664988	0.0006028972471103	2.62065942706318e-07	3.6348509057328393e-07	0.0005290739302301	5.106882493889999e-05	2.6080248806400133e-09	2.799192236491248e-07	0.0002878643720885	0.0003993426085118	8.28658967179064e-08	1.5947451897300878e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.767412834012	-0.1937625029412402	675301.6807959055	0.0375439075460541	1325.895539424334	5.251389096932826	1757998.9814653457	27.57708744738496	827.009221676007	-1.1564343323060484	683944.2527371548	1.337340364936136	967.2334184560516	890.7463249260845	1.323991	25.917969	0.0677145376470888	0.0451208670966243	0.0996597706	0.0359038417	-0.0594905239	-0.0301592709	-0.0044900793	0.0872358089	-0.0496683814	0.1195644374	0.2411794419	0.0032848814	0.0774465675	0.0292759035	0.2312400585	0.029389657	0.1371484801	-0.0549802994	0.0370854701	-0.0624953538	0.178319484	-0.2684743864	-0.0689269148	-0.1088479873	-0.1204022925	-0.2011866093	0.0593327935	-0.1839651316	-0.1643946905	-0.0207180373	0.0779045092	0.1731011403	0.2411039853	-0.247845568	-0.1025000845	-0.0417978076	-0.100979064	0.0777474678	0.1948399041	0.0354228891	0.0290037064	0.0687955674	0.1130056009	-0.0219445959	-0.1264054265	-0.0498521974	-0.2103901693	0.0310391026	-0.2862094583	-0.0964359065	0.2234940889	-0.2654134601	0.1225636077	0.0635717222	-0.1350494621	0.0826395001	0.0406269746	0.3751052594	0.1914703182	0.0682585614	0.0504372732	-0.1278679089	0.0255700369	0.1745192943	-0.0072889557	0.0764931033	-0.1367860393	-0.0001466278	-0.1455551408	0.1487985081	0.0897009676	0.3447061422	-0.176336797	-0.0023748279	0.1534742093	0.1169454236	-0.2291682569	0.1937645203	0.3697105284	-0.072771818	0.0641831561	-0.0415473075	-0.2326498316	0.081419633	0.2238084137	-0.0222381423	-0.0835185044	0.0507802328	0.0047516219	0.1289028963	0.0632525717	0.0079283599261827	0.0077955893908664	6.285889111909973e-05	6.077121395099032e-05	0.0051552431317816	-0.0393472640583923	2.657653174778136e-05	0.0015482071888808	0.0457996520353987	0.0001202460256451	1.4459106683442425e-08	0.0020976081265636	0.0008699308841892	0.0003580071176904	7.567797432662034e-07	1.281690963169879e-07	0.0004781248959757	-5.094903425439999e-05	2.595804091456024e-09	2.28603416151774e-07	0.0002877917605896	-7.261149890001395e-08	8.282409746326165e-08	5.272429772506728e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.8848787863051	3.11746595229306	680435.0632502972	9.718593963706471	1321.0115327265155	-4.8840066978184495	1745071.4695964577	23.85352142433548	828.9260230903051	1.9168014142981065	687118.351756309	3.674127661855221	967.6626197868508	881.473936600193	1.372234	26.862356	0.1838312086494976	0.106516760049538	0.006707471	-0.0820418471	-0.1330705978	0.3306136986	0.0314989714	0.1230307392	-0.1453868701	0.0486461085	-0.1347003111	-0.2213924293	0.4415796587	-0.0651449562	0.0119860333	0.0210904957	0.0731773808	0.145507862	0.1068413867	0.1581547465	0.0896544152	-0.0792274284	0.0950794393	-0.2621450248	-0.2465154602	-0.0341901358	-0.1516121828	-0.0248248593	-0.1395488234	0.1256515885	0.12654919	0.2849396052	0.1717416817	0.192287515	-0.0079706763	0.1468650419	-0.0483754772	-0.0423139058	-0.1778580497	-0.0945712279	0.0599958753	-0.0074947424	0.0577915524	-0.0772240626	0.06122522	0.241537686	-0.0864820071	0.0165233496	-0.1680643649	-0.3782722874	0.1963881464	0.0670246607	-0.2049993151	-0.1926807919	0.1490520258	-0.1319920722	-0.1576575464	0.1427282757	-0.0701543278	0.0962588373	0.0244115262	0.0302371052	-0.0107543979	-0.2030858819	-0.1286281751	0.260818166	0.0840000274	0.0264289615	-0.0247345687	-0.054361233	0.0760042477	0.2596694079	-0.2947704788	0.0262889184	-0.2086996507	-0.2111463554	0.0448973571	0.0085924926	0.2412165964	-0.004810948	-0.090061366	0.1351299	0.0192167188	-0.3126888223	-0.081700837	-0.0487646792	-0.0408830723	-0.1834364468	0.1397060202	0.1257424501	0.0527593557	1.6868715789541966e-05	-0.0079114912103931	2.8455357238834236e-10	6.259169317212819e-05	0.0249403296426748	0.0197850865108932	0.0006220200426852	0.0003914496482435	-0.046579906333207	-0.0923795583686057	0.0085339828043786	0.0021696876740103	0.0013100067300799	0.0004400758458907	1.716117632854632e-06	1.936667501364152e-07	4.89227373909884e-05	-0.0004292021585847	1.8421449293377595e-07	2.393434233827614e-09	-0.0001180316861271	-0.0004058234467167	1.3931478930006251e-08	1.6469266990502225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.938201411289	0.0533226249839344	680523.0361476925	0.0028433023351773	1321.9768684052851	0.965335678769634	1747622.8405986445	0.9318729727056296	829.7131062416576	0.7870831513524763	688423.8386691802	0.6194998871429451	969.456542815703	894.0496762044913	1.398863	27.383631	0.0338870802880677	0.0241172977350372	0.0361060892	-0.1278681663	0.1355997349	-0.1015536062	0.0379280838	-0.0607773142	0.1423670826	-0.1779437625	-0.1403479415	0.2459169416	0.0757970586	-0.0222346656	0.1447808286	0.0803101652	-0.0541822214	-0.0418271136	0.2299954441	0.1771004558	0.0219937869	-0.0218018685	0.0642711637	-0.2309804638	0.0692078539	0.0622845242	-0.0668566577	-0.0234544709	0.158867807	-0.0243058084	0.0333002636	-0.1263374926	-0.0393719121	-0.0418444158	0.1224717921	-0.0595313914	-0.0178750432	0.1609362357	0.032502097	0.126800054	0.0168098756	0.1789611073	0.0103706238	-0.1195594645	0.216619485	-0.0585387408	-0.1723596487	-0.1751396974	0.1967469615	-0.1943649325	-0.0524381592	0.0361874876	-0.0749385479	0.1626987778	0.0971012103	0.0498056601	-0.0576929118	0.0239994875	0.1721675832	0.0114230259	-0.0110908844	0.0668088711	0.1223253826	-0.1579477474	-0.0062111094	0.3057686533	0.0763404751	-0.0810863578	0.0185615728	0.0413244708	0.1474564889	0.1901957058	0.0765129748	-0.0776731378	-0.2417053427	-0.1547476675	0.0662780596	0.0765920656	0.0075599256	-0.0716484419	-0.1648539899	-0.0301875011	0.1989360931	0.2566366857	0.0878640347	-0.0131189746	0.0309562862	0.263352164	0.226633374	0.1224102548	0.0419779864	1.686799832611996e-05	-7.174634220064036e-10	2.845293675299857e-10	5.147537619171387e-19	0.0099303059716646	-0.0150100236710102	9.86109766908776e-05	0.0002253008106042	-0.0277028504336129	0.0188770558995941	0.0003563432394364	0.0007674479221471	0.0013100067300799	0.0	1.716117632854632e-06	0.0	4.89227373909884e-05	0.0	0.0	2.393434233827614e-09	-0.0001180316861271	0.0	1.3931478930006251e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820.9170930814258	-4.021108329863182	673904.8737132584	16.169312200495067	1328.0626711902391	6.085802784954012	1763750.4586089533	37.03699553735401	828.6227426193467	-1.0903636223108606	686615.649586008	1.188892828858861	970.026675118128	903.3004991282772	1.496459	29.29414	0.0782812322380012	0.0637708834667543	-0.1089466121	0.1261603612	0.0473120242	-0.1694802591	0.0336958968	-0.21313172	0.1653206785	-0.1231318707	0.1570364785	-0.0100993812	0.011468647	0.451844997	0.1043665806	0.0825173088	-0.1030012842	0.0420880059	0.0730769696	0.177045973	0.0855091982	0.0777012635	0.0254287877	-0.1378498498	0.2638130671	-0.2166259771	-0.0975238124	-0.1275838573	-0.0905318858	-0.0051061122	0.1020572575	-0.2231323362	0.0078127928	0.0444239792	0.017795203	0.1998324686	-0.1056615573	0.1064697212	-0.0535920307	0.0362070259	0.0311613568	-0.0202009686	-0.1023939858	0.0673136023	0.2692731401	-0.1835718772	-0.1003129453	0.1447479447	-0.0733850312	-0.0346353259	0.0659141421	0.1982737634	0.1843418211	0.2830440701	0.0923523432	0.2227557831	-0.0424193417	-0.0860877506	-0.0654738055	-0.0325072727	-0.1700920236	-0.0288200107	0.2404534296	-0.0358546288	0.1009908865	0.1627124639	0.1316780921	0.1910140596	0.0201357141	0.0099139326	0.174129271	0.1267652541	0.2142308553	0.3164632756	0.0939821727	-0.0289621135	0.1238790357	-0.0018182871	0.0752841147	0.0746155214	-0.1339939785	0.0149023515	0.0708127983	0.1138744396	0.0422604497	0.0206735509	-0.0301255966	0.0232227529	-0.1324848009	0.1189108618	0.0309673479	1.7024873855575606e-05	1.5687552945564678e-07	2.898463297982618e-10	2.4609931741989493e-14	0.0254553373244448	0.0155250313527801	0.0006479741983012	0.0002410265985048	0.0339030265836157	0.0616058770172286	0.0037952840830618	0.0011494152115293	0.0012870052110561	-2.300151902379999e-05	1.6563824132855566e-06	5.290698774022329e-10	4.8924059661947794e-05	1.322270959391858e-09	1.7484004900510646e-18	2.3935636138058273e-09	-0.0001180311875726	4.985544999974938e-10	1.3931361239798285e-08	2.485565894677512e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.7096919796289	0.7925988982030958	675206.8178932567	0.6282130134327615	1314.8517164253144	-13.210954764924736	1728835.0361865954	174.5293258008876	827.1745631539043	-1.448179465442422	684217.7579288523	2.097223764129099	967.0122034499494	884.2768977935629	1.53298	30.009048	0.048714894461221	0.0293450971320057	-0.0796514425	-0.1381500109	-0.1867471568	0.2346371625	-0.1797628826	0.113672125	-0.123166129	-0.0834667168	-0.0465636992	-0.1675519509	-0.0189244942	0.2656982876	-0.0767032775	0.1097402503	-0.0276870254	0.1095397356	0.1057192211	0.2238430034	-0.14324785	-0.0416540787	-0.0210686432	0.1815199732	0.0051138312	-0.0139520812	-0.1600065542	-0.1703400334	-0.0940289715	0.0010309059	-0.2287194262	0.1488713891	-0.1258488931	0.0286464756	0.0870066178	-0.0926356481	0.0077095695	0.2091252206	-0.0407640717	-0.1302330752	-0.0794513707	-0.0034742605	-0.0738566215	-0.2191693708	0.0241723797	0.1951290009	0.0210767313	0.1001269141	-0.0921238585	0.0172773569	0.0116659332	0.075391096	0.2742345445	0.1515335458	0.1229058439	-0.2201391757	0.0939993823	-0.0503034255	-0.1590907752	0.1704818108	0.0347220058	-0.0332545865	0.215848753	-0.1237720254	-0.0631465867	0.1697408836	0.1236016831	-0.0570284244	-0.0610212101	0.0090910832	0.0635652776	0.1584945864	-0.1359628925	0.2292115316	-0.0645033093	0.0784517928	0.1380042179	-0.1590781716	-0.0351032136	0.1660024512	0.1046541886	-0.0671800886	0.0611315907	0.1316101212	-0.1257715644	0.0257320258	0.0827189248	-0.2464314469	-0.0780719153	0.1152490509	0.0197875765	1.579528627360105e-05	-1.229587581974556e-06	2.4949106846500977e-10	1.5118856217460357e-12	0.0060561202290188	-0.0193992170954259	3.6676592228330726e-05	0.0003763296239154	0.0465659716234796	0.0126629450398638	0.0001603501770826	0.0021683897132387	0.0009540029335734	-0.0003330022774827	9.101215972666532e-07	1.1089051680866515e-07	4.894371217623039e-05	1.9652514282597625e-08	3.862213176277035e-16	2.395486961589683e-09	-0.0001180230628026	8.124769999999829e-09	1.3929443353306464e-08	6.601188755289722e-17	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
824.406826456871	2.697134477242116	679646.6155086895	7.274534388328103	1325.9528047478057	11.10108832249125	1758150.8404185723	123.2341619437516	828.584944068487	1.4103809145826744	686553.0095369776	1.9891743242190607	968.094822155676	891.9470303219832	1.315478	25.75131	0.0742829590035978	0.0455792307956307	0.1269464509	0.0621989635	-0.0669882899	0.0897690955	0.1231965423	0.1680618591	-0.0586597622	-0.0090174668	-0.1233097444	-0.0913534098	-0.0533079838	0.0309678866	0.1531750406	-0.0959018621	-0.2639645372	-0.1605937271	0.1066088102	0.0028231661	0.0686290853	-0.0656732723	-0.0280504301	0.0392809543	0.1398383388	-0.071589582	-0.085806099	0.1137694359	-0.0076669075	0.0921155564	0.1032746953	0.0945764875	0.0225818547	-0.0196174268	0.0391815906	0.0132118418	-0.1286070253	-0.0483041359	-0.1808923971	-0.2130871842	-0.0613076079	0.2708703371	0.1612066864	0.0013826625	0.0188330055	0.1547668979	-0.0498740328	0.0415126539	0.0611284855	-0.2049004723	0.0780782441	0.0201742122	0.0064348871	0.2457676488	-0.1615761188	-0.122578117	0.0879993329	-0.1307580332	-0.1071236165	-0.1094514507	0.0600988269	-0.1417868959	0.046647979	0.0835498583	0.0227489464	0.1532150104	-0.0970282619	0.0903815419	-0.0443819791	-0.1396798784	-0.0248333204	0.1651040743	0.0656781781	0.0498743259	-0.1132650437	-0.1600560383	-0.0255207612	-0.1871635207	-0.2704589764	0.0365668635	0.0205019617	-0.1803106909	-0.0949627467	0.0135656412	-0.0731230631	0.0502747084	-0.0854398398	0.0904385174	-0.1829354882	0.1114298236	0.0084997322	1.4516191612301554e-05	-1.2790946612994958e-06	2.10719818925054e-10	1.6360831525648718e-12	-0.0014761651250267	-0.0075322853540455	2.1790634763450928e-06	5.6735322654768346e-05	0.0206199625508247	-0.0259460090726549	0.0006731953867982	0.0004251828555974	0.0001380027807448	-0.0008160001528286	1.9044767493297345e-08	6.658562494162986e-07	4.899186603535277e-05	4.815385912237957e-08	2.318794148377978e-15	2.4002029376259527e-09	-0.0001180036598456	1.9402957000003184e-08	1.3924863736956071e-08	3.7647474034397256e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
