global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
1079.599365322467	0.7434357482461564	1165534.7896046736	0.5526967117703225	1728.9354135018807	4.441546655976708	2989217.664060919	19.72733669721788	1082.7041219590585	0.3465982557852385	1172248.215707136	0.1201303509133696	1261.6177710861457	1155.8769444530585	1.099526	20.94865	0.1114801956127881	0.0595122615248584	0.0608021325	0.104097969	-0.0392165162	-0.0072439922	-0.0498288642	0.1832648599	-0.0646872554	0.0304417326	-0.0264508133	-0.022236891	0.2889295912	0.0475727684	0.1606713629	0.0791394364	0.0161218193	-0.0543090489	-0.0115864759	0.0421121415	-0.0133227647	0.0427007698	0.0144201996	-0.0837875676	0.1793595022	-0.1796564093	0.0953443964	0.014495394	-0.2486908439	0.0198563299	0.0731991304	0.2546708464	-0.1999544221	0.2103653832	0.1850228658	-0.0327624838	-0.0585052733	-0.0797795483	-0.1527273205	-0.1714545829	-0.1020111288	-0.1310615797	-0.0083337187	0.0215339273	-0.1404918943	-0.1669698474	0.0029676893	0.0130364852	-0.132287534	-0.0262947848	0.3012084375	-0.0189336258	-0.1646009693	0.0316711454	0.0656186268	0.0987827294	-0.0582375626	0.0989755001	0.2331997752	-0.3064984352	-0.1102891488	-0.1591367488	-0.124204084	-0.0321009905	-0.029135405	-0.066534611	-0.0159199469	-0.0192481536	0.0196218362	0.0442029029	0.1040674644	-0.22882144	-0.3640980345	0.059991737	-0.1760253041	-0.1477631698	-0.1055122436	-0.1058838798	0.0650215825	0.1066369232	0.1013611153	-0.0987767425	-0.0900237459	-0.0738089046	0.0904775761	-0.3469676666	0.1419863355	0.1094628008	-0.0081300993943216	-0.0001314902181662	6.609851616154844e-05	1.7289677473394903e-08	0.0193213455750935	0.0312060090368077	0.0003733143948321	0.0009738150000053	-0.0609434606537604	-0.0337791599497592	0.0011410316469114	0.0037141053964564	-0.0008969066263191	0.0006279157297237	8.044414963351098e-07	3.942781636345721e-07	0.0007051196176774	-0.0001541940337863	2.3775800055321452e-08	4.971936752335228e-07	-0.0002651836836566	0.0001451609646508	7.032238607768373e-08	2.1071705658379837e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1079.5608105289884	-0.0385547934786245	1165451.5436300065	0.0014864721001793	1723.984890407986	-4.950523093894617	2972123.902355036	24.50767890318393	1082.8257676522944	0.1216456932359051	1172511.6430917806	0.0147976746828439	1262.3058926316558	1168.5383710177568	1.175197	22.390373	0.0629611243733606	0.0318892494027279	0.0588075804	0.0186853336	0.045102709	0.0142494786	-0.0107203031	0.0388232995	-0.1109363853	-0.1003466811	-0.0809641696	0.1522412909	0.1467739316	0.1562794234	0.0493840115	0.1231694973	-0.0293674816	-0.2171476274	-0.150051558	-0.0020693038	0.0466671297	0.2001170118	-0.0459154786	0.0082284308	0.0568232264	-0.2357544112	-0.0735366018	-0.2173780482	0.1294242607	-0.1296769307	0.0154235936	-0.0769863177	0.0575084145	-0.0134893606	-0.0453210036	0.1072491639	0.2270616183	0.1290889488	0.0483485386	-0.0849784464	-0.0465615348	-0.0936347887	-0.1404331166	-0.1240043841	-0.039641065	-0.1018033382	-0.0163001655	0.0237002756	0.0466789615	0.0117015779	0.0174667297	-0.3384354773	-0.0762294228	0.0076932576	-0.063731312	-0.1278242284	-0.0337701387	-0.1808426721	0.2033934258	0.1576586234	-0.0784187811	-0.0222729644	-0.1579651362	-0.0024204887	-0.0999188798	-0.0384226165	-0.0464558289	-0.1503151496	0.0174167218	0.0713007733	-0.1071292096	-0.0286614316	-0.211499634	0.1402637785	-0.1552492025	0.0361700807	-0.1116690806	0.1061013541	-0.0283544308	0.1141352463	-0.185693196	-0.0093905671	0.118141444	-0.0791993403	-0.1048035918	0.197608187	0.1397444952	0.1012278027	-0.0082443447053464	-0.0001142453110248	6.796921962057322e-05	1.3051991091153365e-08	0.0046965743343747	-0.0146247712407188	2.205781047830716e-05	0.0002138839338433	-0.0520772406694618	0.0088662199842985	7.860985680997578e-05	0.002712038995745	-0.0004920241717907	0.0004048824545284	2.420877856263243e-07	1.639298019849419e-07	0.0007589844965973	5.3864878919900007e-05	2.9014251810554883e-09	5.760574660750569e-07	6.318673964146956e-05	0.000328370423298	3.992564066518861e-09	1.078271348969534e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1080.9456676732775	1.3848571442890716	1168443.5364616278	1.9178293100884825	1723.5225285031668	-0.4623619048193177	2970529.9062579493	0.2137785310281478	1081.8007245413864	-1.0250431109079727	1170292.8076182688	1.0507133792198944	1261.3448211169634	1186.5223303524824	1.199129	22.846336	0.0514037586444093	0.034397253062761	-0.0511228176	-0.0890090087	-0.0951330203	0.0027953952	-0.0347862959	-0.0453096373	-0.0272693776	0.1195078765	-0.0268919191	0.0957769792	0.0469273538	0.0633425155	-0.135775981	-0.1881527769	-0.0060477319	-0.1667168919	-0.00848304	-0.0660441839	0.0509549827	-0.0266463759	-0.0485280486	-0.1044103245	0.0562910108	-0.037723295	-0.0458550704	-0.1319818678	0.1388900403	-0.0467955887	-0.2111590979	0.0109631082	0.0623567196	0.1082434394	0.0701533028	0.013172483	-0.1349442633	-0.0694752231	-0.0129352925	0.0455095909	-0.0271103849	0.0269521566	-0.1430837511	0.0148083693	-0.1452377133	0.1458502433	0.1145873553	0.1253366321	0.1205180831	0.0965798783	-0.0647165358	-0.0981590192	-0.0511326236	-0.0283558232	-0.0034244369	-0.1370977114	-0.0349959099	0.009365499	0.035496638	-0.1286344578	0.2047865833	0.0432419908	-0.0302691902	0.0422048673	-0.0676891406	0.0698843944	-0.1711122269	-0.0698836984	-0.058459854	0.089961043	-0.0534831123	-0.1152238878	-0.0984731855	-0.0628026684	-0.1247447655	0.0205901305	-0.1523560276	-0.0473460745	0.1528965885	0.1282764012	-0.0749708449	0.0214641514	0.0147620573	-0.0740640433	0.0447876731	0.2864196268	0.1373117808	0.0924399334	-0.0082365828136516	7.761891694799822e-06	6.784129644614091e-05	6.024696268180245e-11	0.037599099624245	0.0329025252898702	0.0014136922925539	0.0010825761704505	-0.0472390907340241	0.0048381499354376	2.3407694797775816e-05	0.0022315316933773	-0.0005590756636591	-6.70514918684e-05	3.125655976958632e-07	4.495902561778112e-09	0.0007049394767717	-5.40450198256e-05	2.920864167949497e-09	4.969396659111583e-07	0.0002151966584956	0.0001520099188541	4.6309601827671896e-08	2.3107015430039323e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1079.67945827247	-1.266209400807611	1165707.732615534	1.6032862466935691	1724.7718548558869	1.249326352720118	2974837.9513030164	1.5608163356009526	1081.8503098113626	0.0495852699762053	1170400.0928389414	0.0024586989986131	1261.9197125669386	1187.6877646873502	1.141744	21.753021	0.0560172424138597	0.0337669349749215	-0.0884772585	-0.0278810021	0.131436004	0.0440378972	-0.0733313725	-0.0855272723	0.1554644544	-0.1175640394	0.033747159	-0.0394153438	0.0838667209	-0.1014762904	-0.1299945554	-0.027055427	-0.0778648563	0.0872593264	-0.062644128	0.0108571321	0.0186195768	-0.0583144228	-0.0015908466	-0.2011635546	-0.0194816189	0.2043742148	-0.0545725493	-0.0467956397	0.0489900096	0.0781317495	-0.1399525959	-0.0592238849	0.1378769851	0.1388377736	0.0392466392	-0.0273510341	0.1422205232	0.142954178	-0.2196078114	-0.0886431649	-0.0165089927	0.1127250755	0.0476078577	-0.0628290825	0.032539973	0.0566560327	0.0934054087	0.073083068	0.1318499939	0.1399527994	-0.1389175306	-0.0884213591	0.0383350202	-0.1465593762	0.0717982004	-0.0511498066	0.211981474	0.2349351292	-0.1747902737	-0.0441787884	0.0835263886	-0.073101197	0.0948803288	-0.0839006507	0.0065185687	0.0294136599	-0.1090476449	-0.0878107607	0.0105712573	0.0466689569	-0.0833241819	-0.0887084379	-0.0371347552	0.0206245583	-0.1605708201	0.2041300263	-0.1580438319	0.1759656787	0.1414786581	0.1185368592	0.1608376144	0.0353452702	-0.1842137883	-0.012842542	0.0164017235	0.035979774	0.1346915149	0.0831471893	-0.0061164269835387	0.0021201558301129	3.741067904496032e-05	4.495060743961723e-06	0.0092000642735996	-0.0283990353506453	8.464118263836375e-05	0.0008065052088472	-0.0307634760309127	0.0164756147031114	0.0002714458798453	0.0009463914575045	-0.0004040850861003	0.0001549905775588	1.632847568086869e-07	2.402207913201041e-08	0.0007049516619828	1.2185211099901077e-08	1.4847936954915235e-16	4.969568457323119e-07	0.0002406426263255	2.544596782990001e-05	5.790887360483424e-08	6.474972788003063e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1079.5293039640703	-0.1501543083995784	1165383.51811715	0.0225463163309557	1727.7870762201003	3.015221364213403	2985248.180753202	9.091559875208937	1080.8643092674545	-0.986000543908176	1168267.6550482116	0.972197072587219	1261.1957921512792	1170.7347815865685	1.213863	23.127058	0.0627827914389043	0.0275562714685252	0.0100127222	0.110843482	-0.0502665172	0.0266765603	-0.0307573534	0.0897410599	0.058595891	-0.0520767808	0.1074386808	0.0034137131	0.0111638942	0.1066054393	-0.2752378606	-0.1612510218	0.0837878991	0.1425874767	-0.0072975374	-0.0830963003	0.024280022	0.0622580439	0.2072594305	0.0757295826	0.0145205029	0.0492051908	-0.1242834124	-0.0423926358	-0.0448757438	0.0798924986	-0.0522403999	0.0358919314	0.2993799519	0.2019615896	0.0218776659	-0.0127936368	0.0132876391	-0.0073016854	0.0298237952	-0.005208199	-0.1056571515	0.0435112925	0.1412143767	0.134061461	0.0213105212	0.0071437765	0.015628116	-0.0322820148	0.033060902	-0.054823378	-0.116191669	-0.2405683637	0.2155068042	-0.0480863279	-0.0265010598	0.092859992	0.2126639096	0.0585179724	-0.0429101282	0.0485454828	0.0945792657	0.1731302766	0.0598856909	-0.1397501661	-0.0067313925	-0.0548811404	0.0468604405	-0.040740162	-0.1054243025	0.0567191139	-0.1746158139	0.075904087	-0.0455660988	0.0050672951	-0.0304546331	0.0570160143	0.014975076	0.1186752192	-0.0715867745	0.1143734791	-0.0605878856	0.0283954211	-0.0563223229	0.0504370657	0.0530119711	-0.0521259752	0.1318872767	0.0734003241	0.009511595059152	0.0156280220426907	9.047044056928474e-05	0.0002442350729668	0.0015532476874113	-0.0076468165861883	2.4125783784485515e-06	5.847380390280449e-05	-0.0306376487189936	0.0001258273119191	1.5832512424786524e-08	0.0009386655190284	-0.0002029940079835	0.0002010910781168	4.120656727720526e-08	4.043762169817696e-08	0.0003910031757159	-0.0003139484862668	9.856365202927787e-08	1.52883483419919e-07	-3.1960319252924646e-05	-0.0002726029455784	1.0214620067488656e-09	7.431236593803356e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1082.3022773220002	2.7729733579299136	1171378.219496388	7.689381243789101	1724.648157441567	-3.1389187785332524	2974411.266966592	9.852811098228685	1082.6813022275514	1.816992960096968	1172198.802193147	3.3014634170419423	1261.227562888724	1165.960253930861	0.962023	18.328896	0.0541996363646562	0.0264521765143925	-0.012893105	0.1637161495	-0.1622366575	-0.1102333562	-0.1184577207	0.1556736552	-0.0499064803	0.0469499575	0.0760237491	-0.1205781221	0.0432351497	-0.0816386256	-0.1865534612	0.0419243236	0.0613918705	0.0715958227	-0.1106895905	0.0048162149	-0.0020351346	0.1004183783	0.0155546629	0.204286964	-0.1146977792	0.0093294791	-0.1938493054	0.1902856279	0.215950679	0.0259559605	0.0145080066	0.1331640506	0.0588016119	-0.0249983142	0.0080829145	0.0350648653	-0.1808072987	0.1502212353	-0.0026487152	0.150457046	-0.1462742489	-0.0506206246	0.0377745411	0.1634747412	0.0307676141	-0.0769659466	-0.1281627658	0.050773026	-0.0383108181	0.0973270075	-0.1258504314	-0.016592805	0.0466428918	-0.0671855674	0.1561247396	-0.1145704299	0.0581050662	-0.1577582187	-0.076910832	0.0390896664	0.039820162	0.1563907767	-0.0311373009	-0.1397194882	-0.006504424	-0.0847047742	0.0983055852	-0.0248780045	-0.1986812115	0.1272499938	-0.2095564049	-0.0248616716	0.0474926553	-0.0603193492	0.1059580357	0.0233068348	-0.0277893152	-0.0574295924	-0.0176831301	0.0356461952	-0.0059466489	0.0798731458	-0.0180521925	0.0029670162	0.1335890358	-0.1250756582	0.1289028963	0.0632525717	0.0094401727111659	-7.142234798609981e-05	8.911686081664135e-05	5.1011517918475354e-09	0.0001748685098448	-0.0013783791775665	3.057899573534092e-08	1.899929157148901e-06	-0.0436394949989704	-0.0130018462799768	0.0001690480066881	0.0019044055237651	-0.0005389902558591	-0.0003359962478756	2.905104959110581e-07	1.1289347858648165e-07	9.705339111953926e-05	-0.0002939497845963	8.640647586424688e-08	9.41936072780226e-09	-0.0001969740579635	-0.0001650137387105	3.879877951060826e-08	2.7229533963242042e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1081.66601931531	-0.636258006690241	1170001.3773414283	0.4048242510774388	1731.687952865789	7.039795424221893	2998743.1661005067	49.5587196148955	1083.9976835999307	1.3163813723792828	1175050.9780500156	1.732859917547164	1263.840061000136	1176.201155160063	1.458226	27.782774	0.0368363842570549	0.0208552791271142	0.1832912727	-0.0123676812	0.1206472	-0.1311664953	0.2362840546	0.0680242204	-0.0040043003	0.0008531274	-0.2113852084	0.0802254929	-0.0945538174	0.0957734262	-0.2088518295	0.0599784401	0.0222302304	-0.0429883447	0.1013999582	0.1276322169	-0.0744661	-0.0235645403	-0.0518030066	0.2352206264	-0.0054701191	0.0951374792	0.2151805236	-0.1830809208	0.1493050247	0.0844429438	-0.079443536	0.3095331307	-0.0758660202	-0.0035727225	-0.0575837346	-0.0496734728	-0.2152324376	-0.0127174282	0.1766000248	-0.0318377363	0.1012847672	-0.1727132705	0.0811199864	-0.1071958393	-0.0382337394	0.1890216306	-0.2423536018	0.1652652084	0.096702743	-0.0428494128	-0.0698800468	0.0166696432	0.0897161587	0.1307746651	-0.0342117198	-0.0574430351	-0.0280937122	0.0808991659	0.1723253217	-0.0173439329	0.0603294506	0.1837844198	-0.0439212938	0.0543857244	-0.0482051128	-0.0962683207	0.1589689592	0.005003792	0.1328081877	0.0255359522	-0.2682668906	-0.2047141984	0.1397237749	-0.0654863166	-0.0848415423	0.0140370289	-0.0045314951	0.0250384814	0.0738420589	0.0129273839	0.0757934736	0.1363679593	0.0332712904	0.1194834521	0.1048917807	-0.0686691218	0.1257424501	0.0527593557	0.0095078049582895	6.763224712359912e-05	9.03983551248744e-05	4.574120850987582e-09	-0.0054947230753583	-0.0056695915852031	3.0191981674874978e-05	3.2144268743005804e-05	-0.0438414666623714	-0.000201971663401	4.079255281696805e-08	0.0019220741991078	-0.0002199960635922	0.0003189941922669	4.8398267996063316e-08	1.0175729470001197e-07	0.0002310034960886	0.000133950104969	1.7942630621222393e-08	5.336261520515583e-08	-3.197457997291533e-05	0.0001649994779905	1.0223737644443582e-09	2.722482773716544e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1077.9622899095673	-3.703729405742706	1162002.698467078	13.71761151096322	1715.5949912993506	-16.092961566438362	2943266.174171419	258.98341197886225	1081.5850789903086	-2.4126046096221216	1169826.283094472	5.82066100236991	1262.871337703017	1189.7437602217478	1.486839	28.327919	0.056023447891521	0.0392686471961491	-0.1270228268	-0.1069646747	0.0745261317	-0.0080212812	-0.0225816407	-0.1816257261	-0.0650279671	-0.1848011095	-0.2218058804	0.2228301998	-0.0724264933	-0.0689176945	0.006854657	0.0452501585	0.0236242068	-0.0445938003	-0.0167360564	-0.0295245787	0.0598589129	-0.1435573262	-0.0473956484	0.1159453888	-0.1026704947	0.0509797796	0.0004857135	-0.029910728	0.0468915621	0.1105413448	-0.0168543491	-0.0036495017	0.028237518	-0.0645102272	0.1538733054	0.0274404523	0.0023490742	-0.0733902797	0.0598100186	0.1387538327	0.064723206	0.0799379642	-0.1540680793	-0.226069971	0.038500103	-0.0179394715	-0.1276700838	-0.0593750914	-0.0580369869	0.0115394569	0.0406228473	-0.0052240612	0.1497909646	0.0645211401	-0.0826290498	0.0386688758	-0.0157846831	-0.0364737878	-0.075996335	-0.0888444225	0.1196578321	0.0785515729	-0.1068542488	-0.0371127742	-0.0479815736	0.1658671306	0.0458871049	-0.0776000391	0.1627174799	-0.0117070331	-0.1785093069	-0.0060896935	0.1059732854	0.0442518601	0.018300467	-0.1251402831	0.0295297932	0.0299865407	0.0197644447	-0.0810093003	0.0020938928	0.0787085234	0.0232068943	0.0392308764	0.0880192666	-0.1921570285	0.1224102548	0.0419779864	-0.0002458201847588	-0.0097536251430482	6.042756323485057e-08	9.513320343110397e-05	-0.0003292348961281	0.0051654881792302	1.0839561682848079e-07	2.668226812976693e-05	-0.0070874718016966	0.0367539948606748	0.0013508561382185	5.023225653984445e-05	-0.0002999961032309	-8.000003963869998e-05	8.999766195372479e-08	6.400006342193567e-09	0.0002240049451331	-6.998550955500003e-06	4.897971547673e-11	5.0178215444083135e-08	-3.196637639575956e-05	8.203577155774374e-09	1.0218492198753736e-09	6.729867815074318e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1080.2866833162616	2.3243934066942984	1167019.3181504488	5.402804709083926	1723.5385925544142	7.943601255063641	2970585.280024451	63.10080089944864	1080.7927936795393	-0.79228531076933	1168113.062869623	0.6277160136608537	1260.8995505786334	1159.9558617786695	1.441092	27.456326	0.0715669828402143	0.0380613903538273	-0.0577666528	0.138790115	-0.1514284974	0.0416402558	-0.129836825	0.1130913734	-0.159113828	-0.2112353644	-0.0088163097	-0.1960388701	-0.1055565271	0.0201580656	-0.1076119118	0.0719353279	5.44497e-05	-0.1365383519	-0.1684612721	0.0048301561	0.0276987389	-0.0034206202	-0.0378385016	0.1951344895	-0.0071673432	0.024099065	-0.0152754638	0.1412611992	-0.0137778925	-0.0626089114	-0.1465660292	-0.0899950254	0.0496778033	0.1065970398	-0.0268033338	0.1834374094	-0.0850627936	0.0084550832	-0.1429288165	-0.0512165506	-0.1731657925	-0.1045042628	-0.1474994869	0.0043109316	0.0498524035	-0.164177677	-0.1290996095	-0.0263166851	-0.0839052056	-0.0321518478	-0.2035230049	-0.0024630055	0.1196039812	-0.0269610967	0.1258942639	-0.0940617033	0.017669817	-0.0053991144	0.012929063	-0.1407591627	0.0328756324	0.0863905037	-0.1800238662	-0.0934586039	-0.0847013404	-0.0413308682	0.0362590257	-0.0816191663	-0.0845337366	0.1407250507	-0.215783208	0.0862437916	-0.0136549597	0.0926964707	0.1763211549	0.0218646338	0.1048706056	-0.1149085902	-0.0345515433	-0.0269206332	-0.0089894551	-0.0200978167	-0.0505526048	0.1165407901	0.1093173425	-0.047509672	0.1189108618	0.0309673479	0.0008656263055115	0.0011114464902703	7.493089007934887e-07	1.235313300734168e-06	-0.0105004487689654	-0.0101712138728373	0.0001102594243496	0.0001034535916469	-0.0374465939287205	-0.0303591221270238	0.0009216762963235	0.0014022473968624	-0.0001969959533232	0.0001030001499076	3.880740562571639e-08	1.0609030881008668e-08	2.4532288397383084e-05	-0.0001994726567357	3.9789340785205156e-08	6.018331740123766e-10	-0.000327997576754	-0.0002960312003582	1.0758241035649613e-07	8.763447158554067e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1082.6634791429965	2.376795826734906	1172160.2090700176	5.649158401984464	1728.7359928084009	5.197400253986643	2988528.1328312475	27.012969400140424	1082.230665607694	1.4378719281546637	1171223.2135816722	2.0674756817752105	1261.1243144176046	1177.5016114703217	1.326274	25.268763	0.0515643193947711	0.0241200003217166	0.175195897	0.0367736479	-0.0146353786	-0.0917277925	0.1241679935	0.154201576	-0.1171263205	0.035989717	-0.0985457097	0.086225553	-0.0791373536	0.3348935676	-0.0989895038	0.0221206301	-0.0710745598	-0.1150139759	0.0489150215	0.0985781257	0.1027570406	0.0933369019	-0.0328563087	0.2413516819	0.0792022542	0.0852230487	0.1852899225	-0.0365679517	0.1194361603	-0.1819042932	0.048328963	0.0111589911	0.025979352	-0.0874179315	0.289937516	0.0520733943	0.0304837403	0.1274137895	-0.0506656605	0.040279304	-0.0160153567	-0.2231671248	-0.042082536	0.0141488711	-0.1925164153	-0.0432106955	-0.1308681339	0.0258611068	0.1665213106	-0.1040057981	-0.0899033555	0.0158535641	0.0700381379	0.1445533794	-0.1022837846	-0.0837315279	-0.1588236927	-0.1010610281	-0.0929675904	-0.0356235453	0.0835069365	-0.0697908558	-0.1262607627	0.1176051709	-0.0854113353	-0.1276192101	-0.0227902308	-0.0253145016	0.1026911541	0.0700368954	-0.1630624054	-0.12142659	0.1063602905	-0.1506433281	0.111563367	0.0195560074	-0.0384096973	-0.1839484395	-0.0352576967	-0.0727059586	0.1852104534	0.1381930346	-0.0027704286	0.0560436896	-0.0255846737	0.0535842582	0.1152490509	0.0197875765	-0.0065397078439133	-0.0074053341494248	4.276777868374114e-05	5.483897386463713e-05	0.0043646146767457	0.0148650634457111	1.9049861276463967e-05	0.000220970111245	-0.0484138956431792	-0.0109673017144587	0.0001202817068959	0.0023439052913486	-0.0002669995175158	-7.000356419259999e-05	7.128874235366999e-08	4.900498999667467e-09	2.400423336834656e-05	-5.280550290365227e-07	2.788421136907628e-13	5.762032196020425e-10	-3.199679427210586e-05	0.0002960007824818	1.0237948436914663e-09	8.76164632298936e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1079.7748099941948	-2.8886691488016822	1165913.6402979996	8.344409451238635	1719.0645149136767	-9.671477894724148	2955182.8064353946	93.53748466813784	1081.1655937870846	-1.0650718206093188	1168919.0411889793	1.134377983056049	1262.1725597068912	1190.391550686197	1.551416	29.558273	0.1143640205628339	0.0791224431647679	-0.1480510134	-0.1476097514	0.1556188537	-0.0606298965	-0.0701362209	-0.19523796	-0.0152042221	-0.1606130095	-0.0481597578	0.0378858184	0.0137388922	0.0901381347	-0.0404379578	-0.1315939637	-0.0708502777	-0.1126882014	0.0347233586	-0.0214572438	0.1026047019	-0.1650224319	0.0509887497	-0.0473957571	0.1964151644	0.0865460975	0.0167289121	-0.0739386846	0.1434424771	0.0998239124	0.1720115825	0.1180367707	0.1230164786	0.0104631958	0.1491207422	-0.0360312229	0.0667411073	-0.2533607832	-0.1206571131	-0.0420339144	0.0468863518	0.0881640612	-0.1570460302	-0.187366095	-0.0754762716	0.0007299488	0.1013537753	0.0551802411	0.0296408747	-0.1630383819	-0.0081067387	-0.0724449305	0.1129226695	-0.1324384112	-0.0653510084	-0.0116325312	-0.101180328	0.0489627175	0.0922156061	-0.0136221715	0.0458657227	-0.0273549626	-0.025918782	0.062961557	-0.0678185545	0.1728536176	-0.2126714589	-0.1059180236	0.1781057875	-0.0344225956	-0.1322254612	0.0576705672	0.1053038822	-0.0304554968	0.0900612641	-0.0544517972	0.0083643702	-0.0568209859	0.0257176691	0.0105550011	-0.1677332789	0.0305583634	0.2050120856	-0.0129085985	0.1018197411	0.049580993	0.1114298236	0.0084997322	0.0073085924377664	0.0138483002816797	5.341552342137622e-05	0.0001917754206915	0.0103851579271321	0.0060205432503864	0.0001078515051714	3.6246941029773234e-05	0.0303808479301466	0.0787947435733258	0.0062086116147861	0.0009229959209546	4.700038420627125e-05	0.000313999901722	2.209036115537112e-09	9.85959382814704e-08	2.399924084195426e-05	-4.992526392300078e-09	2.492531977781284e-17	5.759635609901255e-10	-3.200056917248263e-05	-3.774900376768593e-09	1.0240364273628456e-09	1.424987285452767e-17	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
