global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
1150.150860371555	-0.61972390615324	1322847.001613428	0.3840577198578298	1731.7817837956636	5.652687400195646	2999068.1466864906	31.95287484433061	1160.0455618415874	0.6001910422953642	1345705.7055483642	0.3602292872515957	1287.238774691746	1324.4454936357456	1.171948	20.172709	0.0936622739447404	0.0652109189150826	-0.1462585817	-0.0526210972	-0.1433379704	0.1095779791	-0.0634407824	-0.1642230986	0.1112539917	-0.1057814335	-0.0161743593	0.0273929377	0.0341199188	0.055964861	-0.0601423788	-0.0866390247	0.0804204731	0.0170311709	0.019868993	-0.0457449259	0.1091000644	0.0529173052	0.1001861241	-0.1313871034	0.1074438327	0.1177596377	-0.2518200952	0.0837481726	-0.1311554213	0.0582483096	0.0109105014	-0.1649197033	-0.0101309471	0.0220556613	0.0577247199	0.0163939315	0.0101697045	-0.2498152334	0.0754580863	0.1223210532	0.199398246	-0.0872631843	0.0021256497	0.0364223997	-0.0592162396	-0.0266741353	-0.0386625526	0.02023053	0.2593565543	0.0640297453	-0.0345154179	0.0073654755	0.0014302605	-0.093498657	-0.0831469667	0.2379041621	0.0031648326	0.0511187126	-0.0633753888	-0.0702874461	-0.0209690475	0.0322490815	0.0376650975	-0.0727630952	0.0546176531	-0.0752180177	0.0463046269	-0.0952443853	0.074280563	0.0742463338	0.0683895626	-0.007406021	0.0609857294	-0.1845423112	0.1023650616	0.1211289829	0.2074991526	-0.0456913667	-0.0607193374	-0.1482510996	0.0002322885	-0.0487908638	-0.0698443711	-0.0249117499	0.018153264	0.036091738	-0.0531896193	0.1419863355	0.1094628008	0.0045284772630793	-0.0047476304686569	2.050710632222619e-05	2.253999506691933e-05	9.347678326321328e-05	9.579017000760358e-05	9.175756670085596e-09	8.73790900923775e-09	-0.0161680628408333	0.0437108757410698	0.0019106406580512	0.0002614062560251	-0.0010150009074971	-0.0006320005300838	3.994246700262044e-07	1.0302268422199368e-06	-0.0003399999333482	-0.0002699998921415	7.289994175647121e-08	1.1559995467678044e-07	-1.725315060721166e-07	-1.5912907472989096e-07	2.5322062424391223e-14	2.9767120587512815e-14	0.0	0.0
1150.185066424739	0.034206053184107	1322925.6870264814	0.0011700540744339	1731.0711799588837	-0.7106038367799101	2996607.430084242	0.5049578128463291	1161.2422560376292	1.1966941960417898	1348483.5772073627	1.4320769988401056	1285.575656144926	1328.2734772161857	1.277507	21.989698	0.2838152650828207	0.1840552430416011	-0.1054151103	-0.1538035947	-0.1564930166	0.0151494979	0.0566652842	-0.1037564847	-0.0232296162	-0.1116963441	-0.0713318354	0.1284878688	-0.0318756097	0.0658585704	0.0169716303	-0.058461312	-0.0119687439	-0.0615355318	0.0523414305	-0.0619937904	0.0314618829	0.124532553	-0.0472548648	0.1863094095	0.2007311564	-0.1737342938	0.1141057654	0.2548670826	-0.0627100143	0.0390367806	-0.0213886892	0.0139698437	-0.0250538569	-0.0175164163	-0.0141007522	0.0125650651	-0.0089990877	0.0911521398	0.1300116642	0.0244232156	0.0190261593	0.037785838	-0.0002579005	-0.0962499109	0.047715134	-0.1449309036	0.0529028289	-0.1989354352	0.1094816891	-0.1104565762	-0.1318200436	-0.0128263499	-0.1474410842	0.0418002668	0.2402984782	-0.1265010306	0.0586728549	0.0567974991	0.2581553401	-0.0848430953	-0.1160325723	-0.0438054716	0.1127384379	0.0079649388	0.0970769099	-0.0728577874	-0.0662075366	-0.0354100571	0.1391855469	0.2801416782	-0.0903299528	0.1231385093	-0.1249052857	0.458967789	-0.2845350489	-0.0235434778	0.0332238741	-0.0704031144	-0.0568425302	-0.0220163873	-0.0396004023	-0.1522414695	0.0848719897	-0.2235245266	-0.0583608112	0.0587746024	-0.025374402	0.1397444952	0.1012278027	0.0178578786734533	0.013329401410374	0.0003189038307157	0.0001776729419588	0.0612163489943071	0.0611228722110438	0.0037360055073276	0.0037474413841928	-0.0862285877342259	-0.0700605248933926	0.0049084771483376	0.007435369342639	0.0016630046544875	0.0026780055619846	7.171713790020454e-06	2.7655844808470896e-06	-0.0004469996021023	-0.000106999668754	1.144892911348712e-08	1.998086442796145e-07	8.715691154339775e-07	1.044100621506094e-06	1.0901461078294118e-12	7.59632722978366e-13	0.0	0.0
1149.7416837268115	-0.4433826979275181	1321905.9392989634	0.1965882168214848	1727.9604304890777	-3.110749469806024	2985847.2493359987	9.676762263898455	1159.3338030746374	-1.90845296299176	1344054.8669515022	3.6421927119520263	1283.9161821772234	1309.8793998692	1.193446	20.542749	0.178546899343326	0.1070608793315662	0.0267565842	-0.168821921	-0.143634617	-0.0609789409	0.1500959193	-0.0310235194	-0.1029610605	0.0882466397	0.0495274683	0.0289044655	-0.0658379739	0.0870072778	0.0844890196	-0.043527326	0.1164632959	-0.0047658506	-0.0461571333	-0.0064147947	-0.1407992768	0.0933780521	-0.120128809	-0.0829395237	0.0853938291	-0.0919260585	0.0340124396	-0.0263759401	0.0961533857	-0.2376224618	0.1308324182	0.4101536307	0.101413329	0.157552218	0.0427464926	0.0234098068	-0.0644195606	-0.1682459056	0.1521275013	-0.0367992483	-0.0672960587	0.0745057456	0.1539959121	-0.0181300732	0.1545202585	-0.0103329695	0.030161309	0.0186905438	-0.1060238198	0.0187522937	0.0123783136	0.0723796497	-0.0342191597	0.0054081111	0.0492268896	0.0092716391	-0.0564184755	0.0673002412	-0.0878427789	0.2430092327	-0.0618233109	0.062894569	0.1431232687	0.0448092115	0.096989179	0.0028522221	-0.0784048549	0.0627706022	-0.0245742475	0.0842320693	-0.0783106529	0.148328578	-0.0204635639	0.0983113877	-0.1143003017	-0.0431165813	0.0520303446	0.0575288048	0.1335169754	-0.000557347	0.0014092145	-0.1272239653	0.0079669067	-0.2004412763	-0.1415409974	0.2225646797	0.0162082676	0.1373117808	0.0924399334	0.0118637961859207	-0.0059940824875326	0.000140749659941	3.592902486734501e-05	0.0122206407467757	-0.0489957082475314	0.0024005794266772	0.0001493440602617	-0.0550649230573156	0.0311636646769103	0.0009711739960949	0.003032145751308	7.999994764849359e-05	-0.001583004706839	2.5059039018744485e-06	6.399991623761715e-09	-0.0001829996331106	0.0002639999689917	6.969598362761856e-08	3.348886571861421e-08	7.366319106059146e-09	-8.642027963279183e-07	7.468464731809936e-13	5.4262657172292015e-17	0.0	0.0
1150.8556640954737	1.113980368662169	1324468.7595806338	1.240952261764702	1732.08803162145	4.12760113237232	3000128.949286269	17.037091107961256	1160.4422276297691	1.1084245551317051	1346626.163666341	1.228604994418919	1285.4334783751508	1307.7503620482555	1.077894	18.553762	0.1312194813739625	0.0823942780751983	0.1111309382	-0.0865737327	-0.0345653636	-0.1205609104	0.1372800338	0.063391231	-0.0904932054	0.0502528172	-0.0717189844	-0.1012714188	-0.2001321932	-0.0871581185	-0.0327364584	-0.0289405432	0.1753336863	0.0908630122	-0.1267183369	0.1811753782	0.0693756263	-0.0265229834	-0.1360156338	-0.1573514314	0.0790887671	-0.0619330018	0.0247753339	-0.0856687763	0.1611388589	-0.1957348136	0.1256638678	0.0496191026	0.0345308118	-0.0022787572	-0.0807531067	-0.1017594499	0.1415861185	0.0227126437	0.0787626673	-0.1290671902	-0.0632053017	-0.0994030429	0.2077682991	0.0602739498	0.0773090721	0.071296647	0.0630024478	0.0281332658	0.0085123386	-0.0300741791	0.0412076824	0.0787393557	-0.0896837368	-0.2339474454	-0.0994714318	0.1281852961	-0.0398645075	0.0002785521	-0.0206559086	0.1426173238	0.0814918923	0.0774594328	0.035562853	0.069768247	0.0305357089	0.0364150674	0.0171625785	0.033660118	-0.1490558891	-0.0585043696	-0.0332262874	0.1356545768	-0.0077384818	-0.0838500716	-0.0075572972	-0.0758929982	0.1028538164	0.1076648871	0.1008535557	0.0070018394	-0.0815763438	-0.019742312	-0.1521074594	-0.1520765269	-0.2715051029	0.2846090114	-0.0185748402	0.1346915149	0.0831471893	4.478605147539838e-05	-0.0118190101344453	2.005790406757033e-09	0.0001396890005581	-0.0126951757639801	-0.0249158165107558	0.0006207979123976	0.0001611674876783	-0.0092345624356937	0.0458303606216219	0.0021004219547079	8.527714337872516e-05	-0.0008880000549525	-0.0009680000026009	9.370240050355236e-07	7.88544097595643e-07	-0.0001780001712381	4.999461872500015e-06	2.4994619014581352e-11	3.168406096079292e-08	-7.905135019118609e-08	-8.641766929724525e-08	7.468013566768043e-15	6.249115967049537e-15	0.0	0.0
1150.6727502736892	-0.1829138217844956	1324047.7782224158	0.0334574661998102	1736.8703881456106	4.782356524160605	3016718.745217084	22.8709339241815	1160.9051843949917	0.4629567652225432	1347700.8471551696	0.214328966465321	1286.782879377034	1310.2291962694178	1.047299	18.027124	0.0978714836858483	0.0483435400097222	0.153871643	-0.00834347	0.0131210521	-0.0826186561	0.1559766337	-0.0165721725	0.0724464531	-0.0269361515	-0.0237694193	-0.1426564839	-0.1682571028	-0.1151588664	-0.0891184064	-0.1448158557	0.0697887474	0.0343728155	0.0223938252	0.1616300511	0.0106566356	-0.0132471036	0.1369099725	-0.1393872472	-0.055644842	-0.0420047522	-0.0834971705	0.1504616988	0.0837400084	-0.1456589161	-0.0373531991	-0.102228944	-0.0857560249	-0.1013752983	0.1624405813	-0.1401149775	-0.0626199944	-0.1341165532	-0.018432042	-0.1315611352	0.1597005012	-0.1371731376	0.117421185	-0.0095526279	0.0257397682	0.1103046618	-0.0469887682	0.1375987908	-0.006596915	-0.0577589073	0.0181927385	-0.025463785	0.1064363845	-0.1206046597	-0.111049654	0.1430029251	0.1008786898	0.253443533	0.0476913699	0.1119900696	0.0071483563	0.0345074476	0.2506343614	0.0864483477	-0.0317515735	0.0959287502	0.0869318138	-0.1038807484	-0.1079070504	-0.0583840425	0.0733366772	-0.0845513636	-0.0242814365	0.0369612462	0.0428886172	-0.0127867883	0.0503355	0.0168491869	-0.1880757591	-0.0577435776	-0.2473835649	-0.1043332214	-0.039447996	-0.050577909	-0.1384821504	0.1030888735	0.0061320027	0.1318872767	0.0734003241	5.201219290995596e-05	7.226141434557583e-06	2.705268211302473e-09	5.2217120032229916e-11	0.0122449998667661	0.0249401756307462	0.0006220123604924	0.0001499400217371	0.0248860659007874	0.0341206283364811	0.0011642172780762	0.0006193162760183	-0.0001120001206418	0.0007759999343107	6.021758980502108e-07	1.2544027023777757e-08	-0.0001780002287512	-5.7513099995356095e-11	3.3077566710758302e-21	3.1684081435479534e-08	-9.971630260731684e-09	6.907971993045441e-08	4.77200770567002e-15	9.943341005673983e-17	0.0	0.0
1149.927973581186	-0.7447766925031374	1322334.344424533	0.5546923216959129	1724.3380472076808	-12.532340937929805	2973341.701047998	157.05956938451124	1159.4371224507386	-1.4680619442531224	1344294.4409168488	2.1552058721642577	1285.3022616306582	1340.1320370725018	1.308741	22.527325	0.0230713406468768	0.0184049712594006	0.1401318176	0.0645223239	0.1121598924	-0.1336650407	-0.0154662961	-0.0526298316	0.1913171524	-0.0932119895	0.3959400849	0.0825663851	-0.040091263	-0.0679372374	0.1401075204	-0.0975343041	-0.0742631944	0.0360225572	0.295233965	-0.0383100368	-0.1406095347	0.0980686864	0.1027618639	0.2220649552	0.0515972621	0.1036728704	-0.0461471762	0.0283109815	-0.0488709707	0.0209640635	0.0584504313	-0.0285531453	0.1756383426	0.0405252943	0.0118573124	-0.048052722	0.1018024944	-0.1254674963	-0.0962591807	-0.122362162	0.0686874067	0.0524091301	-0.0660550365	-0.1606053652	-0.0761322249	-0.0794694261	-0.0926748166	0.1002949157	0.1265819237	0.1808379196	0.0532789502	-0.1430897627	-0.112110468	0.0728144587	0.0631829024	-0.0257234604	-0.1225989074	0.153682935	-0.0546231201	0.1658353535	-0.1561689282	-0.2755063898	-0.1149529508	0.0895217403	-0.0364552059	0.1058207795	0.0507996052	0.0092754196	-0.0125982836	0.0637476762	0.0245137658	-0.208754639	-0.0559503537	-0.0359172009	0.0617223835	0.0764770667	-0.072265398	0.0323665337	-0.0616346897	-0.0427916981	-0.0067406156	-0.1840773859	0.1145299779	0.0965234434	-0.0626326131	0.2449868158	-0.0980760661	0.1289028963	0.0632525717	7.947988933665329e-09	-5.20042449210223e-05	6.317052808966653e-17	2.704441489805673e-09	0.0122593549663747	1.43550996086015e-05	2.0606888477287087e-10	0.0001502917841915	0.033689645986513	0.0088035800857256	7.75030223257844e-05	0.0011349922466965	-0.0003619998759158	-0.000249999755274	6.24998776370599e-08	1.3104391016305462e-07	-0.000212000094635	-3.3999865883800015e-05	1.1559908801163883e-09	4.4944040125248963e-08	-3.837480489410004e-08	-2.8403174633368362e-08	8.0674032925362e-16	1.4726256506602445e-15	0.0	0.0
1152.2911367418412	2.3631631606551764	1327774.8638138047	5.584540123877763	1733.4286824500612	9.090635242380358	3004774.997140555	82.6396491100078	1161.1636327154756	1.726510264737044	1348300.981941	2.980837694242378	1287.2335498888788	1309.1756429229054	1.316402	22.659182	0.1065995640249777	0.0900139575770957	0.1537663782	0.1035575293	0.1944474454	-0.0661225869	-0.0316144424	0.0017480515	0.0793341737	0.0861547894	-0.1370874591	-0.0425606375	-0.0506567231	-0.1799831878	-0.0056672649	-0.0439830322	0.1063095712	-0.0324131666	-0.0974793517	0.1014711146	0.2124880407	0.0983766029	-0.1059021428	-0.0211773372	-0.1211188259	-0.134875048	-0.0824187448	-0.0143666875	-0.1390916039	0.135275507	-0.3025521069	0.1283488807	0.0569249166	-0.0082146146	-0.0375477876	-0.0161018636	0.0616534804	-0.0639322073	-0.1763867698	-0.0996171334	0.072530159	0.0306318728	0.068029082	0.1365500434	-0.055659938	0.0182341949	0.1131169522	-0.2309098231	0.005763229	-0.0562706069	-0.0732320227	-0.0405590701	0.0880704431	-0.0904231065	-0.1056737256	-0.1208634311	-0.1254445871	0.0013017777	-0.1379432179	0.0498093356	0.0383531148	0.1217365516	-0.0155939333	0.0669671415	-0.0594214777	0.1367787368	-0.0326440067	0.1697566786	0.0639075697	-0.050129563	0.0555301245	0.0053995022	-0.0076794324	0.0813981696	-0.0765762942	0.0312061031	-0.1071469559	-0.0217314431	0.012181085	-0.0770869176	-0.0386904647	0.0859276097	-0.1115193136	0.166512106	-0.1341181622	-0.0511018792	0.0270589793	0.1257424501	0.0527593557	0.0058941915354893	0.0058941835875003	3.474149385703371e-05	3.4741400163158684e-05	0.0046852039523059	-0.0075741510140688	5.736776358391945e-05	2.1951136074702823e-05	-0.0550414580072953	-0.0887311039938082	0.00787320881596	0.0030295620995688	-0.0003210002224746	4.0999653441200026e-05	1.680971582298505e-09	1.0304114282874269e-07	-0.0002589997630497	-4.6999668414700015e-05	2.2089688310917502e-09	6.708087725980076e-08	-4.156154100002784e-08	-3.186736105927799e-09	1.0155287008823872e-17	1.7273616902969953e-15	0.0	0.0
1151.6025818410417	-0.6885549007995451	1326188.5065029531	0.4741078514150713	1737.4882822323254	4.059599782264286	3018865.530894637	16.480350392160236	1160.8310532208511	-0.3325794946244969	1347528.7341218304	0.1106091202446857	1288.898852381805	1344.4153916298214	1.346501	23.17729	0.0735198299398689	0.0339930056418714	0.012497395	0.2028464256	0.2079985137	0.0978126057	-0.1477015931	-0.1172419936	-0.1940705249	-0.0488262756	-0.338328077	-0.1805880032	0.0182262874	-0.0169659547	-0.2048326342	-0.0106119185	-0.0650921215	-0.0468778048	0.0341710547	0.2369712422	-0.0962247739	-0.0593957973	0.0309337478	0.3105079092	0.0308150926	0.0851416815	0.0137950288	-0.1530807283	0.2402640898	0.2754695615	0.024430087	-0.076025025	0.1216169922	-0.0263910022	0.0176017501	-0.2005329897	-0.1320449955	-0.1172645103	-0.1732707433	0.0282024039	0.1302821087	-0.0492056488	-0.0743751227	0.15117156	-0.0406856242	0.1181032797	-0.1281563265	-0.1295743705	-0.2695625231	0.0175901913	0.0397316356	0.1134189565	-0.4906258234	0.2257055176	-0.0538150236	-0.0291054263	-0.1238656228	0.0777707381	0.003543705	-0.1139578423	0.1345584518	-0.1171728714	0.0312355514	0.0294284222	-0.1012752724	0.0044987712	0.0156648644	0.0457666522	0.1933263808	-0.2154485939	0.0967387471	0.0684152386	-0.1084260965	0.1065472804	0.1103915409	-0.0264543557	0.0733993058	-0.1187449982	0.0088672397	0.0489405327	0.2210576211	0.1379111355	-0.1357421345	0.0972875212	-0.1010564153	0.0072938566	0.0791735231	0.1224102548	0.0419779864	-4.3715994991089246e-05	-0.0059379075304803	1.91108821806094e-09	3.525874584053571e-05	-0.0089469175700855	-0.0136321215223914	0.0001858347372012	8.004733400590463e-05	-0.0306940482165174	0.0243474097907779	0.00059279636352	0.0009421245959178	-0.0001120004192517	0.0002089998032229	4.3680917747210924e-08	1.2544093912556572e-08	0.000123999754177	0.0003829995172267	1.466886301958853e-07	1.5375939035956428e-08	6.9399337851281835e-09	4.850147478515602e-08	2.3523930563351256e-15	4.8162680941963604e-17	0.0	0.0
1148.36452761922	-3.238054221821585	1318741.0882941145	10.48499514345659	1729.5941330087032	-7.894149223622207	2991495.864938128	62.3175919648151	1160.0221527156018	-0.8089005052493121	1345651.394790939	0.6543200273925924	1287.72630975828	1333.725421173437	1.407119	24.220692	0.0789475699056983	0.0688768267527316	-0.1093496469	-0.0037699927	-0.0838798196	0.0400205927	-0.2514055188	-0.1498434413	0.1459130822	-0.182404701	-0.0659006344	-0.1386623113	0.0298833306	0.0558602389	-0.1096568735	0.0426283427	-0.0868542559	-0.1165470758	0.1030724998	-0.1339116884	0.0841324454	0.0070842309	-0.0012609145	0.1005708456	-0.0370880367	0.0722706339	-0.0426315204	0.0141865015	-0.1662975138	0.0904179112	0.1237101006	-0.0878544015	0.1030343604	0.1144195139	-0.0180170514	-0.0283429688	-0.015415596	0.1035595977	0.0350291424	0.0815895237	0.1368235856	-0.1339901005	-0.2296141758	0.1023597328	-0.0961199519	-0.0993767055	-0.1517497456	0.1813834966	0.1225474124	0.0994916702	0.0096441281	-0.0258849124	-0.0347499531	0.0343950613	0.0681205276	0.0656766184	-0.2328091023	-0.1013318672	-0.1028108676	-0.0858509034	0.1177985843	-0.0125717966	-0.0442062164	0.0702761528	-0.0474333898	-0.1673630051	0.0937712231	-0.1127155644	0.1103983959	-0.0167582845	0.0755576431	-0.0970846677	-0.1181771898	-0.0912016464	0.1654678083	0.141100007	0.2904953907	0.0031198753	-0.0432055062	-0.0158744535	0.1353307313	-0.0336425399	0.1076624955	0.1945334939	-0.0558327989	-0.0050411719	-0.0343632589	0.1189108618	0.0309673479	-1.2348420554531003e-05	3.136757443655824e-05	1.5248349019156374e-10	9.83924726033022e-10	0.001489081108005	0.0104359986780905	0.0001089100684091	2.2173625462173987e-06	0.0373860982073921	0.0680801464239095	0.0046349063371009	0.0013977203391727	-0.0001119997776427	6.416090000060331e-10	4.116621088887416e-19	1.2543950192014245e-08	0.0001159997295316	-8.000024645399997e-06	6.400039432700734e-11	1.3455937251404356e-08	6.461602949528282e-09	-4.783308355999012e-10	2.2880038828569973e-19	4.17523126773526e-17	0.0	0.0
1146.9061521048454	-1.4583755143746655	1315393.7217359429	2.126859140927571	1718.9183683272597	-10.675764681443525	2954680.356972849	113.97195153355696	1158.3360111144907	-1.6861416011111032	1341742.3146446296	2.843073498997515	1284.2457841517794	1315.8297745381287	1.239307	21.332155	0.0188470014177015	0.0106861687896055	-0.060718425	-0.1463538944	-0.1463947611	-0.1306166204	-0.2911431723	0.0298079164	-0.054754716	-0.1436144067	0.0390361034	0.079373541	-0.0619666188	0.1021475192	0.0367798631	0.0327809473	-0.3289095736	0.0486470023	-0.0116321127	-0.0281029142	0.023469679	-0.1413592371	0.1127962105	-0.029715854	-0.0646122141	0.0559593108	-0.3553497519	-0.0177706089	-0.037724902	-0.1658843236	-0.0095554298	0.0683001409	0.0460300078	-0.1354760477	-0.0406670291	-0.0019169865	0.0595217249	0.0469046275	0.1296524921	-0.027100002	-0.0845215353	0.0025437297	-0.2796574608	-0.0042753886	-0.0014841176	-0.1504529919	-0.2079182247	-0.0600323966	0.0949469016	-0.0769641108	0.1604976182	0.0023249345	0.0753771091	-0.0253660753	0.037398885	-0.0321004201	-0.004973901	-0.0462163648	-0.146395596	0.1059672124	0.0729247208	-0.0280696896	0.1482812663	0.1307836324	-0.0488847359	-0.178544929	0.0713623336	-0.0354283562	0.0330652975	0.0777565804	-0.078765584	-0.1703638805	-0.1827566446	-0.035644382	0.0959249477	0.1432954944	-0.1015347257	-0.0052197117	0.0518020664	0.0406436786	0.0932373481	0.0369672225	0.1986998029	0.0734554988	0.0166211459	0.046366278	0.0374531912	0.1152490509	0.0197875765	-0.0054999255716552	-0.0054875771511006	3.0249181293746777e-05	3.0113502989282133e-05	4.419059141014259e-05	-0.0014448905165948	2.087708604945754e-06	1.952808369178168e-09	0.0443503566896907	0.0069642584822985	4.850089620826797e-05	0.0019669541385027	-0.0001120000347242	-2.5708149999537246e-10	6.609089763987071e-20	1.2544007778222004e-08	1.6999991778954282e-05	-9.899973775264572e-05	9.800948075092628e-09	2.8899972048451316e-10	9.510829466040783e-10	-5.510520002924204e-09	3.036583070262777e-17	9.045587713210961e-19	0.0	0.0
1149.7921201081658	2.885968003320386	1322021.9194628308	8.328811316189055	1726.9263922564462	8.008023929186493	2982274.764271865	64.12844725042348	1159.858520564222	1.5225094497313876	1345271.787725426	2.318035024521373	1284.6848822745196	1318.4517934999449	1.061139	18.26535	0.1102027690055736	0.084691331297419	0.0023148692	-0.1403072321	-0.0678153526	-0.1367870273	-0.1652852269	0.1271537333	-0.0199270222	-0.1667708675	-0.0901066169	-0.0326757795	-0.0650024748	0.1805322098	-0.1066367078	0.0261737611	-0.1536873772	0.0353405964	-0.1715651341	0.1740498576	0.0026777245	0.0691293005	-0.136919317	-0.0213822089	-0.0347128164	-0.0824087112	-0.110476278	0.0801064647	0.0184646168	-0.0201285468	0.0027322266	0.0086518166	-0.0296649807	0.0411926722	0.0263562339	0.011599475	-0.0581251268	0.0580054327	0.1182237254	-0.0565236603	-0.1399721127	-0.0855204838	-0.1340069248	-0.0180862835	0.0215363665	0.020118683	-0.0874032149	-0.2763808363	-0.0078975279	-0.1693000162	0.0233234824	-0.0607379116	0.0378994978	0.0013756893	-0.011457179	-0.0509341424	-0.088439627	0.0153831056	-0.0045499274	-0.0044228125	0.0326794598	0.0280554583	0.1150439037	0.1513014487	-0.0216471945	-0.1532511782	-0.01130007	0.0461667337	0.0835676127	0.0544999494	-0.0436048892	-0.0228562027	-0.1166832251	0.1567935751	-0.0742506421	0.0581352127	-0.1968711852	0.018092413	0.1275099645	0.0178425875	-0.0069640882	0.052186055	0.0366497837	-0.0051383377	-0.0305857725	-0.0618844716	0.2180181217	0.1114298236	0.0084997322	-9.013378070221734e-05	0.0054097917909529	8.124098423675407e-09	2.926584722146228e-05	0.0011190327474537	0.0010748421560435	1.1552856604083629e-06	1.252234289873776e-06	-0.0344183399387247	-0.0787686966284154	0.0062045075685393	0.0011846221241376	0.0001379942956668	0.000249994330391	6.249716522764447e-08	1.9042425636576212e-08	-0.0001620047014674	-0.0001790046932463	3.204268020422139e-08	2.6245523297541395e-08	-6.998879388293378e-05	-6.998974496588039e-05	4.898564400388979e-09	4.898431269187789e-09	0.0	0.0
1151.3494597063664	1.5573395982005422	1325605.5783661418	2.4253066241234262	1727.682581103411	0.7561888469647329	2984887.101048144	0.5718215722738522	1161.335114540763	1.4765939765409255	1348699.248265407	2.180329771556944	1287.3935267159147	1317.412213612752	0.976647	16.811001	0.0898394257788349	0.0638051947233869	0.02679623	-0.133475052	-0.0839878688	-0.0959136775	-0.0632760995	0.0351899569	-0.0660499316	-0.0400202291	-0.0948426312	-0.0618534628	-0.0599302861	0.0851755628	-0.1536455584	0.0041877316	0.0283104102	0.0714133143	-0.1384476343	-0.0291423771	-0.0733655824	0.0477067086	0.0233729711	0.0651810319	0.0796846006	0.0930903592	-0.0087216326	0.0369050256	-0.1034531159	-0.004011641	0.0249254796	0.1202069087	-0.124643929	0.205198546	0.0014548666	-0.1902856248	-0.0227909346	0.0804875749	0.1450380367	-0.0435981253	-0.0298764713	-0.107322954	-0.0184814833	0.051556825	0.0005684525	0.0802979474	0.0751112271	-0.0454106765	-0.0668040942	-0.1696144748	-0.0605805706	-0.0518287966	0.0878750495	-0.0655529606	0.0504696606	-0.0646737323	-0.0456701124	0.2263766154	-0.0456481018	0.1479910804	0.0249098614	-0.0974283929	-0.2379377282	0.1489990631	-0.020065804	-0.1453848548	0.0093721962	0.1043910661	-0.056233465	-0.1416361964	0.0292771646	0.1214049699	-0.0904439314	-0.0042728434	0.0589645616	0.0951182874	-0.0895917628	0.0106389395	0.031522015	0.0123697337	-0.0556773002	0.0873696131	0.0137067993	0.0524571225	-0.1166997943	0.1325665777	0.0286284414	0.1074583966	-0.0028345346	-5.914102098358853e-05	3.0992759718628804e-05	3.497660362981259e-09	9.6055115497666e-10	-0.0054771532084032	-0.0065961859558569	4.3509669164243805e-05	2.9999207268321472e-05	-0.0078224251002865	0.0265959148384382	0.0007073426860934	6.119033444959226e-05	-0.0007790101595866	-0.0009170044552534	8.408971709545848e-07	6.068568287391401e-07	-0.0003619791125764	-0.0001999744111089	3.9989765098391344e-08	1.3102887794159804e-07	-5.464101574891001e-05	1.534777813402377e-05	2.355542936512181e-10	2.985640602072631e-09	0.0	0.0
