global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1183.837739633079	0.5149915565330048	1401471.793779558	0.265216303300287	1824.1075793407003	-7.813157753866108	3327368.461008189	61.04543408679808	1230.9715058002866	0.7473804695746367	1515290.8480922251	0.5585775663016044	1364.298774537586	1375.2190872521892	1.023752	16.554981	0.0730693777089572	0.0355937157501071	-0.0954915824	-0.0271964187	-0.0632225876	0.1610450625	-0.0607232527	-0.0135295562	0.013143236	0.1159840037	0.0256432243	0.0264434303	0.0027799142	0.081429863	0.0903721312	0.0892970401	-0.1402265675	-0.0135386375	0.043904886	-0.0473787676	0.1279750803	-0.1152125696	-0.1352444339	0.066456511	0.0372952368	-0.0622803079	-0.0918365733	0.0827496527	-0.0862906407	-0.0860262872	-0.0562728663	-0.1069673774	-0.1845383188	0.1037947693	-0.0336062351	0.1081755187	0.090184035	-0.1458946563	-0.159232091	-0.0562888136	-0.1662404788	0.0187621333	-0.2872695633	-0.0779923295	0.0435082586	-0.0791323529	0.0159547562	0.0922269018	0.1157763362	-0.0273883102	-0.2397280158	0.0532646999	-0.0129003265	-0.0436268003	0.1009061107	0.1495693254	-0.0577663565	-0.1652482689	0.0080668952	-0.0595656919	-0.0754884475	0.0786335439	0.0642063075	-0.2413391411	0.0496067207	-0.0324328103	-0.0186279533	-0.0654635025	-0.0171060842	0.0306835689	0.0928596444	-0.047693643	-0.2124952603	0.0861223186	0.0328387912	0.0522174337	-0.0170417654	-0.0636271884	-0.0103408242	-0.1968582678	0.2232445133	0.0638842762	-0.0771784993	0.0532807844	0.0216551714	0.0247180992	0.0206926451	-0.1350718112	-0.0036802034	-0.0911141985	0.0484653371	-0.0766794048	-0.1877331518	0.1419863355	0.1094628008	8.857503104309217e-07	-5.588106688492189e-06	7.845536124284741e-13	3.122693636197114e-11	-0.0169722434033303	-0.0171823378967132	0.0002952327355968	0.0002880570461418	-0.0011966685822528	0.0179788628661015	0.000323239509958	1.432015695750926e-06	-0.001084998347931	-0.00013699789593	1.8768423489247123e-08	1.1772214150129992e-06	-0.0002359993626075	-0.0002361818275515	5.5781855665586777e-08	5.569569915114626e-08	-1.2800462846163186e-07	0.0003848720533075	1.4812649741716064e-07	1.6385184907600412e-14	0.0
1184.5008211897864	0.6630815567073114	1403042.1953992783	0.4396771508453914	1826.1831804494389	2.0756011087385104	3334945.008556428	4.308119962596534	1229.6869104324542	-1.2845953678324804	1512129.8976889146	1.6501852590566657	1362.2665199168	1374.3409631291893	1.039492	16.809515	0.0455034893033777	0.0230998553381007	-0.0685709786	-0.0689926318	0.0598979841	0.1089229624	-0.0972407545	-0.0706986406	-0.0996119932	0.0193756287	-0.0180319532	0.1468772109	0.0892595404	0.1339728234	0.0853894678	-0.1088938888	0.0091748154	-0.0608011331	-0.0798859032	-0.0091135493	0.1242523658	0.0636883682	0.0195016073	-0.0139202525	0.0461778029	-0.0867829703	0.1178573555	0.0078484663	-0.0018389371	0.0748529926	-0.0249320888	-0.1301199165	-0.0504195838	-0.3546434539	0.0286854863	0.1518658587	-0.0267943328	-0.0383974453	-0.0019090433	0.1199751232	-0.1043859477	0.1105023402	0.0820051354	-0.0635759044	0.0594448149	0.0241952408	0.0623130094	-0.0366560293	0.0199501507	-0.0239850301	-0.2035050904	0.070341086	0.0881469898	-0.0356427424	0.0164249962	-0.1582564541	0.1226411373	0.1080392403	0.0252257471	-0.0574988225	0.0232614542	-0.1546470161	-0.1223960697	-0.0702911469	0.1311831881	-0.101891649	-0.0028400988	0.1156284319	-0.0638805423	-0.0447483344	0.0603185864	-0.0399930051	-0.1611042206	0.1691567777	0.0202952279	-0.0257634094	0.0044579674	-0.0757281518	-0.0602303103	0.0251239416	0.0660003644	0.0671690889	-0.3059420414	0.0492690937	-0.1408970393	0.0356154136	0.151454836	-0.0102216135	0.0010106016	-0.0999910624	-0.0468483328	0.2390630982	-0.1318996175	0.1397444952	0.1012278027	-2.4966422913053062e-05	-2.5852173223483984e-05	6.233222730734211e-10	6.683348603770221e-10	5.436457676921691e-05	0.0170266079800995	0.0002899053793079	2.955507207296079e-09	0.0137001440288173	0.0148968126110701	0.0002219150259693	0.0001876939464103	-0.0009629995288395	0.0001219988190914	1.4883711859720528e-08	9.27368092545099e-07	-8.699996047289993e-05	0.0001489994021346	2.2200821836468263e-08	7.56899312228615e-09	-4.189507486784296e-08	8.61095535937889e-08	7.414855220121603e-15	1.755197298182167e-15	0.0
1184.956811456077	0.4559902662906552	1404122.6450161529	0.2079271229518226	1832.7213685707968	6.538188121357962	3358867.6148160147	42.74790391026635	1229.8534939821398	0.1665835496855834	1512539.6166600771	0.0277500790258492	1363.0676270509375	1376.0194812280397	1.015215	16.416941	0.0349718161768545	0.0207350835896101	-0.0218985295	-0.0790391919	0.0356838042	0.0674092009	-0.0328573803	-0.1134450575	-0.1066757933	0.0516966014	0.0644084104	0.0973730219	0.0033160026	0.0050039197	-0.0368546176	-0.1018958437	0.1419627889	-0.0201326599	-0.0607168608	0.1210775027	0.1203007411	-0.0430778039	-0.0614462831	0.2539223845	-0.0645947949	0.0627574032	0.2045741728	-0.1177560783	-0.1276325611	-0.0060491465	-0.1007599089	0.0058515452	0.000410461	-0.1248504504	0.0010783598	0.0557631988	-0.187561446	0.1086224786	0.0962147736	0.0730920745	0.0476813494	-0.1261341945	0.1275581215	-0.0253502165	0.0562099756	0.0593618963	0.1161563627	-0.1799991033	-0.0254325682	-0.0989339727	-0.1941383765	0.092603331	0.0058273054	-0.114513056	0.0775020245	-0.2081158358	-0.0091295455	-0.1634051935	-0.0906569456	0.1416219065	-0.0538572398	-0.0867299885	0.0953912628	0.0967306253	-0.1782463536	-0.0051309777	0.0987869918	0.0304616159	-0.0241097384	-0.0641517056	0.0150594288	-0.0289588159	-0.0301500986	0.2384755518	-0.0461370952	-0.0549738278	0.0621004546	0.0585753361	-0.1591305277	0.004647831	0.0257075617	-0.0697017944	-0.2792021238	0.1332958759	0.044291635	-0.0634356738	0.2155479113	-0.0177943775	-0.0939408496	0.0387556679	-0.053758387	0.2019847153	-0.071278315	0.1373117808	0.0924399334	3.366759304412881e-05	5.863401595718187e-05	1.1335068213850706e-09	3.4379478272670587e-09	0.0117001668464808	0.0116458022697115	0.0001356247105052	0.0001368939042354	0.0106414441646762	-0.0030586998641411	9.355644858896788e-06	0.0001132403339099	-0.0010480023124649	-8.500278362539996e-05	7.225473224066563e-09	1.098308846931778e-06	-0.000405999953434	-0.0003189999929611	1.017609955091819e-07	1.6483596218841017e-07	-2.127190292619975e-07	-1.7082395439415457e-07	2.918082339485619e-14	4.5249385410166555e-14	0.0
1184.2292344943387	-0.7275769617383503	1402398.8798310475	0.5293682352524088	1834.11774069364	1.396372122843104	3363987.886727142	1.949855105453357	1232.1960149196032	2.342520937463405	1518307.019183751	5.48740434245443	1365.0321228390649	1375.062164103866	1.034996	16.736814	0.0887139641832629	0.0380635844365173	0.014571277	-0.0359860141	0.0848023105	-0.0080781002	-0.0218731782	-0.055151113	-0.0111279698	0.049276862	-0.0671766256	-0.1501448697	-0.2147089701	0.0005771816	-0.1041382856	0.0613801594	0.1089132852	0.0287785651	-0.1221735612	0.1029071203	0.0820273297	0.0075859201	-0.0634853635	-0.0688380867	0.0246336786	0.0610840443	0.020423844	0.0034048236	-0.000267452	-0.1110330547	-0.0890682564	0.0301378966	0.0829876266	0.0615552838	0.033042618	-0.3071912176	0.0454605991	-0.2120215164	0.0788117201	0.0452949448	-0.0263819443	-0.0597146024	0.0610577061	0.0355682413	-0.0198329042	0.0992361356	-0.1355130499	-0.1212697739	-0.0065217296	-0.1820177088	-0.0071233999	-0.0682959627	-0.0754319114	-0.1015024143	-0.0277180944	0.0753847715	0.0721587725	0.0474733753	-0.1078886301	0.1374914842	-0.0294648003	-0.0943030593	0.1405487783	-0.0078144813	-0.0933220455	-0.0542849147	0.0195388912	0.1009319239	-0.0188392011	-0.0820351436	0.009643692	0.0236017079	0.0331542274	0.0845708701	0.0691882002	0.0985255172	0.0862713972	0.0159740089	-0.1227534428	0.0711673142	-0.0372328851	0.0344221416	-0.1260074771	0.0650996579	-0.0364597971	-0.1086304145	-0.1256793555	0.0477895135	-0.1048647677	-0.0786859498	-0.036711018	0.0148243055	-0.0777367372	0.1346915149	0.0831471893	-0.0066503387060237	-0.0066840062990678	4.422700490483698e-05	4.4675940205978416e-05	0.0007208645501037	-0.0109793022963771	0.0001205450789152	5.196456995962098e-07	0.0313499485843067	0.0207085044196305	0.0004288421552978	0.0009828192762386	-0.0005130059905362	0.0005349963219287	2.862210644772372e-07	2.631751463260277e-07	-8.296174915178867e-05	0.0003230382042822	1.0435368142587569e-07	6.882651822324308e-09	-0.0001490212161821	-0.0001488084971528	2.2143968824886195e-08	2.2207322872392186e-08	0.0
1184.59214036932	0.3629058749813794	1403258.539024767	0.1317006740960005	1829.280589994837	-4.837150698802816	3346267.4769318597	23.39802688292857	1231.3803209945363	-0.8156939250668529	1516297.4949326073	0.6653565793909686	1364.3682103419042	1379.9212783737437	1.027792	16.620312	0.0393835239778246	0.024525681145172	0.0493043084	0.0062553381	0.1424427456	-0.0917663458	0.0398328956	0.0352892955	-0.0549649545	0.0042125266	-0.1303369675	-0.1386056308	-0.1613342277	-0.0009788603	-0.1028259423	0.1092692743	0.0250224461	0.1263512011	0.0815928721	-0.0605136317	0.0894709437	0.0378700915	0.0151972459	-0.1219545077	-0.1309603805	0.0268829717	-0.1612758973	-0.0589559242	-0.0034223622	0.0083732471	-0.1415350957	0.017623073	-0.0558359756	0.020583746	-0.0020316114	-0.013259389	-0.1960100261	0.1507857353	-0.136713596	0.0549536298	-0.0230191784	-0.1101736866	0.0581511293	0.0631688898	-0.0441132124	-0.0153235327	-0.0618317005	0.0458583843	0.0760524919	-0.1466240764	-0.058964117	-0.104461977	-0.0577041328	0.0956044733	-0.1037512363	0.0115353185	-0.0069154681	0.0686223905	-0.048882998	0.0367614924	0.0699762178	0.0413536829	0.0400109759	-0.0990252439	-0.1298034357	-0.172007054	0.1446062106	-0.197648214	0.0898711135	-0.0650057265	0.0092595896	0.0791753729	-0.0643255604	-0.0564870914	0.0498369511	0.1222566561	0.1392258422	0.1182817031	-0.0736889852	0.1383562469	-0.0263445002	-0.0859628811	-0.0301387617	0.2342350372	-0.1211447053	0.0508650107	-0.1689588489	-0.0149574077	-0.1456373489	-0.0673137485	0.0135806342	0.0240462825	-0.0385196328	0.1318872767	0.0734003241	-2.4884296578875365e-06	0.0066478502763658	6.192282162254282e-12	4.419391329697701e-05	0.0011207250247196	0.0003998604746159	1.598883991600528e-07	1.256024581032748e-06	0.0106135990554463	-0.0207363495288604	0.000429996191783	0.0001126484849097	-0.0005129997103148	6.280221399998162e-09	3.944118083299488e-17	2.631687027830687e-07	2.620104133654877e-11	8.296177535283e-05	6.8826561696934316e-09	6.864945671195373e-22	2.203320696465144e-12	0.0001490212183854	2.2207323529075247e-08	4.854622091471648e-24	0.0
1183.3443041042203	-1.2478362650997497	1400303.7420559016	1.5570953444980926	1827.880681835237	-1.399908159600045	3341147.787026451	1.959742855314785	1231.6404943985071	0.260173403970839	1516938.3074421992	0.0676902001337733	1364.4810563670846	1374.5236813111162	1.019099	16.479744	0.0530983314139616	0.0405628043058892	0.0940730811	0.0407303364	0.0540046197	-0.1441648261	0.0709542032	0.0902803956	0.0024897324	-0.0735309389	-0.0052116925	-0.0459987218	0.0187250611	-0.1247184726	-0.1765672747	0.0394270975	0.0136822953	0.0619703784	0.0146281315	0.0394975113	0.0493714858	0.0777194338	0.020495743	-0.0531691235	-0.2151399677	-0.038707799	0.1298499508	-0.0020541811	0.1452459418	0.0803106045	-0.1174043287	-0.0494636333	-0.0660734443	-0.1353463846	0.0379211642	-0.0111547264	0.1484696341	-0.0343174073	0.1014389514	-0.0750751429	-0.0315435565	-0.0771391165	-0.0934923582	0.0539015778	-0.0845091802	-0.0717300709	0.0641413378	0.0016161904	0.1327508939	-0.0891984823	0.0253383176	-0.2287830216	0.0885631138	0.0353335145	-0.0258541439	-0.1003529047	0.0898825288	0.0469879728	0.0225060876	0.1254492543	0.0115645505	-0.1044503202	-0.0485841128	-0.0098232403	0.2111029335	0.018326015	0.0307056001	0.1499375947	0.0344824374	-0.0549144484	0.0159867855	0.108073965	-0.1456069406	-0.0249378854	-0.0925148387	-0.0179199417	-0.0336806791	0.1789165396	-0.0070268646	0.0703957785	0.1307543976	-0.0537382581	-0.0226943621	0.0868856653	-0.2390358264	0.1812983506	-0.0419202868	0.0900303055	0.0708827614	0.0707192288	0.1247612179	-0.0792591451	0.1226582346	0.1289028963	0.0632525717	-2.053880960772858e-05	-1.8050379949841044e-05	4.218427001025239e-10	3.2581621633362356e-10	-0.0053515258145608	-0.0064722508392804	4.189003092656584e-05	2.8638828543910638e-05	0.0498697361516633	0.0392561370962169	0.0015410442997169	0.0024869905838365	-0.0005129996753025	3.5012300025373526e-11	1.2258611530667716e-21	2.631686668604704e-07	3.772440670957168e-08	3.769820566823513e-08	1.4211547106045554e-15	1.4231308615891768e-15	-0.000147000126549	-0.0001470001287523	2.1609037853198864e-08	2.1609037205422017e-08	0.0
1182.74913559984	-0.5951685043803536	1398895.5177621683	0.354225548606347	1830.5779120648488	2.697230229611705	3351015.4921397013	7.275050911531211	1230.0804524663242	-1.5600419321829122	1513097.9195397568	2.433730830168994	1363.1040979881427	1369.3535815215982	1.055638	17.070614	0.0167386870239699	0.0102033142989964	0.1140667632	0.0368854962	-0.0984676511	-0.1542084395	0.0998292673	0.075599649	0.0875971233	-0.0804121919	0.037446299	-0.0145515737	0.0529661338	-0.1985252453	-0.0737752536	-0.0178327696	0.1123075641	0.0187626683	-0.0080384065	0.0760062568	0.086035654	0.123850792	-0.06844617	0.2521950419	0.0976725201	0.0052106376	0.1240864863	-0.1103367003	-0.1353827208	-0.1135986099	-0.0278424526	0.0643250349	0.0363325398	0.065851371	0.1352644031	-0.0032355675	0.3141963245	-0.0028115626	-0.0697975482	0.0572693627	0.0108854288	-0.0349463118	-0.0733031527	0.071253314	-0.0645892071	0.0067435914	0.1648524695	-0.1240579334	0.0895832228	0.0149830838	0.0064547297	-0.2065961924	0.0844613597	-0.0943498158	0.0090121287	-0.090140699	0.0295719727	-0.1860981693	-0.0800669745	-0.0567153261	-0.2945919115	0.025631996	0.0450323167	0.1249877529	-0.0003493224	0.0012607345	-0.0116817728	0.0915434981	-0.0069802969	-0.0813864043	0.012594864	0.118052979	0.0682175655	0.1157865526	-0.1910222117	0.0194602824	-0.1275688524	0.134384465	-0.0636811193	0.167860003	0.2085498839	-0.0753379586	-0.0138019608	-0.0390603756	0.0594364874	0.066603841	-0.0612939682	0.0133468827	0.0870914349	-0.0935992436	-0.0862293791	-0.0230295476	0.0194427113	0.1257424501	0.0527593557	2.612500672682927e-05	4.666381633455785e-05	6.825159764768745e-10	2.177511754905348e-09	-0.0001822452921516	0.0051692805224092	2.672146111935913e-05	3.3213346511422035e-08	0.0479445136632676	-0.0019252224883956	3.706481629824517e-06	0.0022986763904072	-0.0005020111612521	1.0988514050399982e-05	1.2074744103583782e-10	2.52015206021682e-07	-0.0001679660782361	-0.0001680038026428	2.8225277702444107e-08	2.8212603438015664e-08	-0.0001340420393056	1.2958087243400011e-05	1.6791202500756608e-10	1.7967268301204014e-08	0.0
1182.9067487169284	0.1576131170884309	1399268.3761600545	0.0248418946783314	1825.524116203433	-5.053795861415665	3332538.2988403253	25.540852608862103	1232.0376622412934	1.9572097749692148	1517916.8011809916	3.830670103235045	1363.4365293202384	1373.4850008764931	1.045871	16.912674	0.0729066130507918	0.0312387806062373	0.1202183825	0.14351135	-0.1649840796	0.0051995722	0.0748186293	0.192028948	0.0985199116	-0.0993759075	0.2463379055	-0.0163716852	-0.0077984164	-0.0661659445	-0.1613412773	0.0233614918	0.0318752834	0.0298880726	-0.0697353705	0.2524927775	-0.0927955952	0.0394974843	-0.0301326518	-0.0279636402	-0.2205937879	0.0520072547	0.0529355976	0.0023887345	-0.029247894	-0.0393126795	0.1222483914	-0.1082178104	0.0323476643	0.0658585516	-0.0086466351	0.00832536	0.1567083345	0.0023496684	-0.0078020218	-0.0147034496	0.0454135928	0.2470225005	0.100551053	0.0620188953	-0.1774954476	-0.0030536578	0.0619683892	-0.1441643135	0.1933718498	0.1293431851	0.1738726474	-0.0590956708	-0.0386758666	-0.1470825635	-0.0016617917	-0.0440216332	-0.0448063087	-0.1402099975	0.1029122367	0.1509119022	-0.1290523731	0.0478321855	0.0231886183	0.0096428293	-0.1528631449	0.0192013422	-0.0932529478	-0.0388047607	-0.1306030532	-0.0445863382	0.0729955699	0.1425210497	0.0879560669	0.0146299607	-0.1730339854	0.207679934	-0.1738078695	0.0137740527	-0.1281358942	0.0546951258	0.1295559669	0.0081910241	0.0775741065	-0.052954181	0.128195309	0.113848436	-0.1148526232	-0.2182871234	-0.1060300284	-0.1087433086	0.0477571577	0.1290741365	0.3066365464	0.1224102548	0.0419779864	2.7113460419059265e-06	-2.3413660684923343e-05	7.351397358958934e-12	5.48199506668725e-10	-0.0117572082125008	-0.0115749629203491	0.0001339797666074	0.000138231944952	0.0227361098478553	-0.0252084038154123	0.0006354636229208	0.0005169306910137	-0.0009219997306733	-0.0004199885694212	1.7639039844446613e-07	8.500835033616378e-07	-2.3547164218484795e-11	0.0001679660546889	2.8212595527766565e-08	5.5446894273229065e-22	-1.0328827962195752e-11	0.0001340420289767	1.7967265532209793e-08	1.0668468707263685e-22	0.0
1183.178015368089	0.2712666511606585	1399910.21605037	0.0735855960319183	1826.350320409556	0.8262042061228385	3335555.492860088	0.6826133902150698	1230.791045398247	-1.2466168430464677	1514846.5974325098	1.5540535533671416	1363.9162134163546	1371.055195700687	1.050568	16.988626	0.0340723002929822	0.0262305203147898	0.0958276195	0.2246420842	-0.1718220333	0.172673177	0.0131839428	0.2141588722	-0.0050561558	0.061986735	0.2545029742	0.0151195955	0.0318564465	0.0142452659	0.0537744972	0.1363083539	-0.1065992455	0.0831629539	0.127199929	0.0652165668	-0.1129807315	0.0502720918	0.1495250583	-0.0817122515	-0.1612512503	-0.1022560973	-0.1144318437	0.0048982475	-0.0506918757	-0.1623497818	-0.0324978348	-0.0959250984	0.1389720992	0.0925203629	-0.0204802921	0.1428978912	-0.0196695868	0.1690132046	0.0861537848	0.0229063628	0.02785969	-0.0753601957	0.0737880233	0.0067521552	-0.213634719	-0.0481890189	-0.0859490466	0.0249540273	0.2491329874	0.2425135284	0.1226670456	-0.0373169588	-0.0299842043	-0.081748882	0.1129959228	0.0569482193	-0.1976317748	0.0841070456	-0.0489258134	0.000209425	-0.0418637533	0.0505430085	-0.0665328839	0.0855942445	0.0336764999	-0.0619769087	0.0697980909	-0.1862729982	-0.1864093064	0.027757966	0.1579054813	0.1018582528	0.0311553828	-0.123249898	-0.1766960483	0.1995659698	-0.1237338662	-0.0995416271	-0.15085497	-0.0280163987	0.058815833	-0.0159015445	-0.1083070893	-0.2137743339	-0.025918667	0.0159540335	-0.2606238658	0.0862437248	0.0028380132	0.0023205493	0.0386181061	-0.0790007214	-0.0245971244	0.1189108618	0.0309673479	-2.175082812527762e-06	-4.886428854433689e-06	4.73098524135368e-12	2.387718694944213e-11	-0.0053979755442838	0.006359232668217	4.043984012851831e-05	2.913813997668598e-05	0.0171279282164817	-0.0056081816313735	3.145170121047625e-05	0.0002933659249889	-0.0004799997895171	0.0004419999411562	1.953639479820843e-07	2.3039979793646039e-07	1.9770851622524788e-11	4.3318015841009576e-11	1.8764504964019568e-21	3.9088657387989103e-22	-3.5122996633503438e-12	6.816528298845408e-12	4.646505804896028e-23	1.2336248925170941e-23	0.0
1185.4277805552165	2.249765187127423	1405239.0229120664	5.061443397210488	1834.7869846156384	8.436664206082469	3366443.278914947	71.17730292619314	1230.0525398182824	-0.738505579964567	1513029.2507134073	0.5453904916388015	1364.877720591786	1379.8614961300973	1.135843	18.36759	0.0416463474402894	0.0243212055750202	-0.0237004841	0.2228029064	-0.0786826762	0.0194024707	-0.0325569161	0.1636304968	-0.1149768162	0.0509227836	-0.0309504579	-0.0433895834	0.1516032567	0.0743994772	0.1310035631	-0.0812097351	-0.136318911	-0.0867922515	0.1797818314	0.0439399056	0.0954710672	0.1545056185	0.1437807309	0.045110407	0.0572129687	-0.2382373972	0.0028074798	-0.0139494583	-0.0827302497	-0.0234278573	-0.0561151457	-0.0551287941	-0.0274182302	0.0394305258	-0.032147763	-0.1204395437	-0.0465837704	-0.1516290781	-0.0040923325	0.1801438622	-0.1375598607	-0.1431087174	0.239419658	-0.1193647192	-0.1663404081	-0.0804379212	0.0027338386	0.0420590202	-0.0544087653	0.2232969424	-0.0913472453	-0.153840982	0.1012031984	-0.0474435626	0.2194884554	0.1141090283	0.0159087755	0.0378048352	-0.0829664674	-0.0294619817	0.1023197764	-0.0781752707	-0.0371962966	0.0849407892	-0.1670165202	-0.0303446993	-0.0841732674	0.1525201496	-0.176853801	0.0205375284	0.2078894796	-0.0201794353	-0.0689013681	-0.1358349864	-0.1844085742	0.02126415	-0.2455022205	-0.2670558664	-0.0901520922	0.1690423095	0.0567333278	-0.0112260945	0.1227827426	-0.051304679	-0.1392045953	-0.1075505143	-0.0280881619	0.1526810689	-0.0907825807	0.0517688461	-0.0041445323	-0.0207495672	-0.0434151198	0.1152490509	0.0197875765	4.814216310933261e-06	6.989299123461024e-06	2.3176678688455857e-11	4.8850302237213025e-11	0.0001183589509707	0.0055163344952544	3.0429946263534712e-05	1.4008841274884564e-08	0.040749564763459	0.0236216365469772	0.0005579817131574	0.0016605270284113	-0.0003789999945471	0.00010099979497	1.0200958583982046e-08	1.436409958667018e-07	2.8209222735497974e-08	2.8189451883875453e-08	7.946451975133292e-16	7.957602473409359e-16	-0.0001489997610691	-0.0001489997575568	2.220092775198528e-08	2.2200928798648885e-08	0.0
1186.7986909446008	1.3709103893843348	1408491.1328278182	1.8793952957219089	1829.0857400737823	-5.701244541856113	3345554.644541256	32.50418932604412	1230.9096782748738	0.8571384565914286	1515138.6360707534	0.7346863337679364	1363.7149352887611	1392.2841519327258	1.170445	18.927139	0.0470178211181248	0.0290487849173386	-0.1434656152	0.1244765342	-0.139162921	-0.2217793987	-0.1083664569	0.0376622856	-0.1370537648	-0.2051964776	0.0309393561	0.0067162241	0.2113729287	-0.2381245579	-0.0729005524	0.0525142105	-0.1773439553	-0.2291104798	-0.0279256155	0.0164365538	0.0508469324	0.0629630968	0.1889290189	-0.0549525723	0.0555809155	0.1400267042	-0.0158913398	-0.160430337	0.0050844095	-0.0221580245	0.0227292184	-0.0920476304	0.1682546041	0.0011806654	-0.133990399	-0.023877024	-0.0709505982	0.0883212913	-0.0075495334	0.0111431066	0.0282347058	-0.0217192517	-0.1117335508	-0.2074082615	0.0195038865	0.0007806424	0.1270593654	-0.0530810567	0.0386149756	0.2483210001	0.0889275001	-0.1102575949	-0.1290734646	-0.0099228145	0.0914476628	-0.1135282327	0.1119676143	0.149835993	-0.052102257	-0.1387210504	0.1601615491	0.1759500523	0.083475761	0.1060143289	0.1236541345	0.0675514867	-0.0549578478	-0.0810980635	0.0903783452	0.0445707778	0.1270559462	-0.1682821054	-0.0707598144	-0.0076930538	-0.2285597537	0.0008113214	-0.1409449567	-0.1456270314	-0.0380941836	0.112112027	-0.2024121801	-0.156660757	0.1495709685	0.012421906	0.0198678446	0.1567344625	0.1365553299	0.0216497056	0.0974787075	0.0728935045	0.1479557522	-0.0666384134	-0.019627576	0.1114298236	0.0084997322	2.8256359030365275e-06	-1.988580407896734e-06	7.984218256529051e-12	3.954452038670741e-12	0.0001518352471094	3.347629613870002e-05	1.1206624031659414e-09	2.3053942264772564e-08	0.0113185887459934	-0.0294309760174656	0.0008661823493406	0.0001281104512009	-0.0005809996536377	-0.0002019996590905	4.080386227271861e-08	3.3756059752712735e-07	6.343814362708144e-13	-2.8208588354061703e-08	7.957244569289057e-16	4.0243980668502137e-25	-2.426580090293326e-11	0.0001489997368032	2.22009215674524e-08	5.888290934607966e-22	0.0
