global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1267.190537371291	-5.888048036350256	34.6691096783681	1605771.8580033411	1770.828778430669	4.982736837984248	24.827666396605263	3135834.562518256	1232.7752271555064	-4.246731428294652	1519734.7606883105	18.03472782406553	1366.345997869121	1286.8988625694724	1.270265	25.573124	0.1587286228353176	0.0899179854349451	-0.0639423004	0.1355783322	0.0147024102	-0.250709968	0.1503571264	-0.0747216381	-0.1061923428	-0.1734940551	-0.0095900364	-0.0130465019	-0.0334141646	-0.1891762783	-0.137473896	0.1312652715	0.1557508412	0.0980470981	-0.0144977246	-0.0245167983	0.0082964414	-0.1302918775	0.0861888389	-0.1271273948	-0.2092767904	-0.0349411492	0.1413684355	0.2012525936	-0.0025160125	-0.0048819843	0.1690100014	-0.0835007487	0.006711717	-0.0629521183	0.0305288279	0.0613900576	-0.0480384447	0.0224436463	-0.0701577296	0.0759369298	-0.0494703628	-0.0083719121	0.1177724861	0.0354843369	0.2016289303	-0.039762187	-0.0416147625	-0.049080915	-0.1305064546	0.0396922774	-0.1006292098	0.0305374346	-0.1178990404	-0.3104082234	-0.0608032816	0.0124667541	0.1676889993	0.010360059	0.0769477202	-0.0695956898	-0.243568473	0.0171762104	0.0528472667	0.1217115147	-0.0014037107	-0.0309263606	0.067392421	0.0070372642	-0.0027821142	-0.0619085191	0.013751792	-0.2790107405	-0.0539285344	-0.0930318029	0.0130206641	-0.0082154501	-0.0321511996	-0.21352779	0.1121215137	-0.196183018	0.1180418943	0.0830420425	-0.0848250228	0.2256071379	-0.2040554331	0.0969290116	-0.2132447183	0.1419863355	0.1094628008	-0.0109720307614651	-0.0132704025053129	0.000176103582653	0.0001203854590305	0.0628209881131312	0.0183762408319125	0.0003376862271124	0.0039464765475101	0.0550557110756031	0.0795368930814248	0.006326117361046	0.0030311313220402	-5.501024031144616e-05	-0.0004389338787746	1.9266294993615578e-07	3.0261265391230563e-09	-0.0001369958484624	0.0003460645233638	1.8767862495932863e-08	1.197606543310141e-07	-0.0001490038099943	0.0001659033261949	2.75239136425314e-08	2.220213539281745e-08	0.0
1265.6210982600287	-1.569439111262227	2.463139123959569	1601796.7643609212	1755.2686766036834	-15.5601018269856	242.11676886616064	3080968.127066046	1234.1508491250208	1.375621969514441	1523128.31839601	1.8923358030107893	1365.579744239554	1277.165662548589	1.206082	24.280987	0.0388121756433646	0.018563119343658	0.0083296082	-0.1420718518	-0.1686187908	-0.0295949774	0.0892421778	0.0789356269	-0.0446428995	0.0966458517	0.1751456877	-0.0200527572	-0.0525842206	-0.0794206081	-0.1607677112	0.0895434162	-0.0184181313	0.3188343613	0.1021552967	-0.060808197	0.021894183	0.0094848539	0.154321321	0.0307481152	0.0151950509	-0.0888506728	0.0102769875	-0.1360752454	-0.1385664876	0.0974201129	-0.0216997885	0.2196340996	0.247001569	-0.0029308682	-0.1962456183	0.2831501592	0.0743828833	0.0194149452	0.035541423	-0.1257821832	0.1143864241	0.1054199839	0.1057927054	-0.1135107159	0.0580839245	0.1390237253	-0.0566164662	0.0586372164	-0.0919063825	0.0276213619	0.071359298	0.3280500883	-0.0825482598	-0.0558045077	0.0415041771	-0.1828984588	-0.1936668058	-0.0789350259	0.0360482046	-0.0419269793	-0.0756612573	0.0278796555	0.0211193744	0.0703793673	-0.0507420933	-0.1502281371	0.1381454027	0.0664656969	-0.0772067062	0.1342779181	0.0397666227	-0.1370863035	0.0265973003	-0.099417449	0.1361497853	0.0395151712	0.0555942383	-0.0715217488	0.0449198489	-0.1131557843	-0.0515946558	0.27910136	0.0280080241	0.1019964768	-0.1259518054	0.1459707519	0.0329087296	0.1397444952	0.1012278027	-0.0139323700988711	-0.002960339337406	8.763608992593395e-06	0.0001941109365719	0.0583510618433678	-0.0044699262697633	1.9980240857120864e-05	0.0034048464182485	0.0705388878270483	0.0154831767514451	0.0002397287623164	0.0049757346958769	0.0001109903128186	0.00016600055313	2.7556183639481275e-08	1.2318849539570682e-08	-8.001355289044554e-05	5.698229557195446e-05	6.402168646152125e-09	3.246982008649581e-09	-0.0002439956269873	-9.4991816993e-05	9.023445295631603e-09	5.9533865988925646e-08	0.0
1271.036081802063	5.414983542034406	29.322046760503483	1615532.7212427408	1754.8275616578385	-0.4411149458449017	0.1945823954477506	3079419.771153995	1235.1893155095404	1.038466384519552	1525692.6451489269	1.0784124317771098	1365.217759914308	1285.7612962760177	1.082355	21.790098	0.1562376280069595	0.1018036310439851	0.1085305434	-0.1123570984	-0.0394730704	0.0116160389	0.2458398096	0.1331607582	0.1732001084	0.0308481147	0.0457776054	0.0026193904	-0.1441029505	0.0340084707	-0.0578747222	0.0862164751	-0.0379202205	0.1117183975	0.1456276244	-0.1894316008	-0.0732557496	-0.1323706729	0.0084090321	0.0224886727	-0.0878566399	-0.1981878568	-0.2008657336	0.0727242577	0.042812551	0.0881941528	-0.0709007452	-0.1011166118	0.132002187	-0.0316956633	0.0023616694	-0.0082379227	-0.1172571791	-0.167937175	-0.0645092243	-0.1028646797	0.1528926911	0.0070903049	-0.0659552118	-0.1598654725	-0.0954971783	-0.0375775767	-0.0872277875	-0.0440954599	-0.0333609457	0.1726893611	-0.019533318	0.1481017416	-0.2019442487	-0.2531663519	-0.1367096555	-0.1169170408	-0.0167608494	-0.0265563572	0.0489641294	0.0451476004	-0.1029902889	-0.1328164017	-0.0964179243	-0.0075273569	-0.0784758309	-0.2928589115	0.1114814966	0.0111430654	-0.0469227891	-0.045377916	0.0289974818	-0.0390313911	-0.1182977546	-0.1233679499	0.0190610607	0.0365223344	0.0118272179	0.0944872287	-0.0628823085	-0.0379347625	0.0176866566	0.2616498955	-0.0177914578	-0.0119080434	-0.0479251897	0.2265949155	0.0454147857	0.1373117808	0.0924399334	-0.0138996841848069	3.268591406420038e-05	1.068368978212292e-09	0.0001932012204373	0.0491406270717504	-0.0092104347716173	8.483210868221884e-05	0.0024148012290048	-0.0151116586529624	-0.0856505464800106	0.0073360161123244	0.0002283622272436	0.0009990108864151	0.0008880205735965	7.885805391306569e-07	9.98022751175884e-07	0.0001579282687791	0.0002379418216695	2.494133807956365e-08	5.661631049942181e-08	-0.000143078805428	0.0001009168215593	1.0184204873631596e-08	2.0471544562703482e-08	0.0
1268.9738821094693	-2.062199692593822	4.252667572134054	1610294.7134759773	1766.0507471874507	11.223185529612238	125.95989343209752	3118935.241641353	1235.9222824464855	0.732966936945104	1527503.8882477302	0.537240530654688	1368.6544378199285	1304.9406749650543	1.186733	23.891447	0.0596709318269657	0.0358162167837705	0.1081593978	0.0203596472	-0.0459393549	-0.1974941134	-0.0528822118	0.0472979297	0.0141421157	-0.2211172005	0.0852384843	-0.1040888112	0.0656101667	0.027260675	-0.0201076844	-0.1136928954	-0.1006426348	0.0011669066	-0.1324069118	-0.1452137633	0.0286356583	-0.0966542889	0.0709549997	0.142776307	0.1030535677	-0.0331255101	0.109261989	-0.0731089178	-0.0022902707	-0.0148700883	-0.00164125	-0.053236205	-0.1456130391	-0.0146771255	-0.0933926849	-0.0258072408	-0.0123092352	0.1417460157	-0.0645835745	0.0540133119	0.1725867356	-0.1102689014	-0.0749753762	0.0926112519	0.1475992828	-0.0551851077	0.1124406131	0.0543447285	-0.0009985618	0.045495579	-0.098334145	0.0879784939	0.1326139045	-0.0446129758	0.0533416584	0.0931518293	0.0843082844	0.0207193164	0.0123817603	0.2193852782	0.0041245286	-0.0663340146	0.2638495606	0.0271799604	-0.0776712541	-0.230266795	0.0389231764	0.1369197707	0.0865951078	-0.1535173698	-0.1226073898	-0.0594519862	-0.169518291	-0.0520121105	-0.1095876948	-0.1376548782	0.0878819638	-0.3360034489	-0.204632484	-0.1509904241	-0.424835201	0.0346602874	0.2430474746	-0.1394877607	0.3159551828	-0.0092562939	-0.1069408962	0.1346915149	0.0831471893	-0.0137960423570007	0.0001036418278062	1.0741628471010038e-08	0.0001903307847161	0.0419259861839123	-0.0072146408878381	5.205104314046537e-05	0.0017577883174936	-0.008899571713151	0.0062120869398113	3.859002414777536e-05	7.920237667751743e-05	0.0007989459950723	-0.0002000648913428	4.0025960748006396e-08	6.383147030420675e-07	-0.000483089801061	-0.0006410180698401	2.3337575588915653e-07	4.109041658615273e-07	-0.0002248070876753	-8.172828224730001e-05	6.679512119094334e-09	5.053822666905002e-08	0.0
1265.0409764017354	-3.93290570773388	15.467747305925734	1600328.6719754562	1740.2002921056269	-25.85045508182384	668.2460279373919	3028297.056644509	1234.515304606338	-1.4069778401474196	1524028.0373072797	1.9795866426658977	1361.1747706987285	1247.510988572065	1.458213	29.356911	0.1752222376186918	0.0941564332523528	-0.15729035	0.0661265446	-0.212069617	0.0080402088	-0.0770311452	-0.081104042	-0.0826136764	0.1708214606	0.0835433055	-0.3487597034	-0.0206059553	0.0972810808	-0.2000132214	0.1141049833	-0.0316657196	-0.0727538816	-0.0789823671	-0.1114273817	0.2859078734	-0.1971064102	-0.1708942018	-0.2207259319	-0.3433192025	-0.0292488603	0.0683313491	-0.2004156837	0.0626036091	-0.1508470219	-0.1318591677	-0.0530238357	0.1237490471	-0.1140640284	-0.0338747351	0.0004700223	-0.0295306176	0.1288361236	0.0307757614	-0.0898711638	-0.1020420168	0.0425823344	-0.0892413584	0.0234888109	0.0691872918	0.1834393525	0.0004997015	-0.0155648908	0.1489007751	-0.0714883603	-0.5189920339	-0.052910837	-0.3125682165	0.2514192968	0.2126186868	-0.1268091637	-0.0475154504	0.0160704722	-0.1237199051	-0.1136088944	0.0057227626	0.1037034569	-0.0783935058	-0.045775712	-0.1347555935	0.0728291356	0.029174883	0.0755523697	-0.0485485749	-0.250915534	-0.0837473357	0.2770028801	0.6273933229	-0.4801112947	-0.1071812547	0.1243101141	-0.2430862554	-0.1401957734	-0.0033649266	-0.0446136279	0.0047989878	-0.0023576188	0.0134037989	-0.0826695601	-0.0851327711	-0.0330609282	0.0579192237	0.1318872767	0.0734003241	-0.013891080338908	-9.50379819073012e-05	9.03221800501251e-09	0.0001929621129819	0.0129803434157622	-0.0289456427681501	0.0008378502352613	0.0001684893151911	0.0089703212621685	0.0178698929753195	0.0003193330749493	8.046666354651228e-05	-0.0005944321303115	-0.0013933781253838	1.9415026002980727e-06	3.533495575466681e-07	-0.0013280319682313	-0.0008449421671703	1.7636689086443003e-06	7.139272658624431e-07	0.0001031058976369	0.0003279129853122	1.0752692593635912e-07	1.06308261275109e-08	0.0
1272.1766994245424	7.135723022807042	50.91854305821847	1618433.5545587223	1753.0489137437607	12.848621638133864	165.08707799992172	3073180.4939781795	1235.5948838139348	1.07957920759668	1526694.7169071708	1.1654912654750758	1364.6630288978324	1291.544569052902	1.553199	31.269194	0.1134310704000118	0.0769595806522429	0.0443835967	-0.1996941467	-0.037327573	0.2488928356	-0.1131895669	0.1502424899	0.1542171031	0.1208703352	-0.0586559565	-0.1124727827	0.0982273588	-0.124574555	-0.3058074828	-0.2077422438	-0.0459610502	0.1707173052	0.0519770808	0.0236007141	-0.1259916065	0.3518480123	0.2263560627	-0.0998036117	0.0987164614	-0.2574502729	-0.1409975538	0.0647908733	-0.0144342144	-0.0828547578	-0.1215976875	0.1259890687	0.0326189207	0.1316534726	0.0498038033	-0.0537641666	-0.0527467801	0.1564121493	-0.0921849507	-0.0029570886	0.0943534352	0.0157581236	0.0005528644	-0.213153491	-0.149187601	-0.0965447565	0.30177434	0.1941529653	0.0014065003	-0.2501029144	0.0895661675	0.3045722711	-0.0943358623	-0.0233902808	-0.2579693691	0.0481902662	0.0026811635	-0.1562287779	-0.1996902326	0.0150664553	0.1068271872	0.1767479934	0.1062615728	-0.1859193516	-0.0044327613	-0.0274976006	0.1225740994	0.0551710302	0.0086913512	0.2556055105	0.2714560988	-0.0532436833	0.0785651865	-0.1217060571	-0.3098336431	-0.2804418866	0.0779600937	0.1607703906	-0.0472290677	0.0484403694	0.1783089182	-0.0044252638	-0.0609357224	-0.2900947176	0.0312115106	0.0975799182	-0.046303554	0.1289028963	0.0632525717	-0.0138880841283679	2.99621054010088e-06	8.977277600611606e-12	0.0001928788807566	0.0129682210630335	-1.2122352728700242e-05	1.4695143567902618e-10	0.0001681747575397	-0.0149299425204745	-0.023900263782643	0.0005712226088799	0.0002229031836646	0.0007320680972063	0.0013265002275178	1.759602853604775e-06	5.359236989472526e-07	-0.0009099455268906	0.0004180864413407	8.280008619082116e-07	1.747962724329306e-07	0.0001488329898604	4.57270922235e-05	2.090966963216474e-09	2.2151258870785932e-08	1.0
1269.2889542930943	-2.887745131448128	8.339071944202365	1611094.4494904568	1766.225860287445	13.176946543684153	173.63192021510974	3119553.7895481247	1234.106021829968	-1.4888619839666717	1523017.6731169897	2.216710007301174	1367.6606444227752	1311.1560195174873	1.172179	23.59844	0.0388876760961515	0.0202482606741129	0.1206994757	-0.1267421085	-0.065299962	-0.077289855	-0.3368780513	0.1374584693	-0.1461423576	-0.119617173	0.0865832095	-0.062371856	-0.2038367651	0.0090847742	-0.1512059922	-0.3382936722	0.051278702	0.1441699528	-0.1501611932	-0.1279910613	0.0455586913	0.0916988142	-0.0115147225	-0.317369355	0.0355407292	-0.0902664286	-0.0884576807	-0.1027283189	0.0391231236	-0.0291986	0.1689775521	-0.1431757609	-0.068296496	-0.051820591	-0.0802849171	-0.0795794001	0.014314489	0.0294901248	0.0950546301	-0.000932511	0.1282258379	0.0496522315	-0.0123539893	-0.0459894541	0.1754748097	-0.0640034038	0.0068795298	0.3560014234	-0.1149727673	-0.1647867971	0.062331843	-0.0613524197	-0.2278714488	0.1316237007	0.0768993685	0.0355908063	0.1063066422	0.0753808912	-0.0219197372	-0.0108896468	-0.0026786462	-0.1717511491	-0.0425379598	-0.1895521882	-0.0201284584	-0.0681861986	0.1434363682	0.1019841448	0.1501499625	0.1605939502	0.2426559158	-0.0960037787	0.0873196852	0.0512990512	-0.1676362143	-0.1902278349	-0.0378812117	-0.0647927419	-0.0704525719	0.2130552837	-0.0633913471	-0.0818906954	-0.0725440071	0.0771376287	-0.0531634012	-0.1992524631	0.1168203997	0.1257424501	0.0527593557	-0.0055830896621529	0.008304994466215	6.897293308386178e-05	3.117089017563858e-05	0.0131568890175657	0.0001886679545321	3.5595597067364216e-08	0.0001731037286205	-0.0284938148574838	-0.0135638723370092	0.0001839786327746	0.0008118974851325	0.0009186191703384	0.0001865510731321	3.4801302886738145e-08	8.438611801132104e-07	-0.0009618878450552	-5.194231816460005e-05	9.252282264649364e-07	2.6980044163125403e-09	0.0002469424253316	9.81094354712e-05	9.62546132847756e-09	6.098056142865286e-08	0.0
1265.9372638975833	-3.3516903955110138	11.233828507360776	1602597.1561244994	1755.399244212141	-10.826616075303946	117.21561564202982	3081426.506580556	1230.2483950862936	-3.857626743674473	1513511.113612401	14.881284093512518	1364.52149460779	1294.5045027190563	1.168384	23.522053	0.1153655975286506	0.078019595103182	0.1027503799	0.0961117123	-0.220796116	-0.0293622799	-0.049129691	-0.1031112848	0.0588797133	-0.0364098534	0.2227068559	-0.108403115	0.1558908178	-0.0961979836	0.2373843465	-0.0836517579	0.0475766448	-0.0325677055	-0.1672038256	-0.0664050271	0.2077518868	0.1620162459	-0.1110959744	-0.3303823537	0.1573138532	-0.0440420919	-0.026486447	0.0172051086	0.0937421438	-0.0324419622	-0.0005768213	0.0508613757	-0.1372013467	-0.0188707422	-0.0134393089	0.0812561495	0.1437929575	-0.0905694061	0.0252748459	-0.1643427083	0.0614034589	-0.1602469723	0.0624859941	-0.0798161686	0.1452996705	0.1947030777	0.1136905435	0.1206776028	-0.0157245241	-0.1039036318	0.0542787439	-0.0803166459	-0.1481763745	0.0331928106	0.1483881269	0.0264729577	0.0549438924	0.1597885022	0.1431185347	0.0033628599	0.094718934	-0.106442564	-0.0524393225	-0.1439880559	-0.0124047887	0.0047161758	0.145549733	0.1561216931	0.212753172	0.140834443	0.142253928	-0.1933975175	0.1391523021	0.1099031945	0.0802343651	-0.1466692034	-0.065637054	-0.0026309726	0.1804211435	0.1218048833	0.0204013591	0.0576796219	0.0626446205	-0.0248172804	-0.0613366384	-0.0428828196	-0.1253117981	0.1224102548	0.0419779864	-0.0139978311095347	-0.0084147414473818	7.080787362628515e-05	0.000195939275771	0.0128731803107911	-0.0002837087067746	8.049063029971666e-08	0.0001657187713141	0.0428587161599054	0.0713525310173892	0.0050911836825874	0.0018368695508753	0.0006990539836429	-0.0002195651866955	4.8208871208629774e-08	4.88676472047008e-07	-0.0005089254639469	0.0004529623811083	2.590051278535675e-07	2.051749186993008e-07	0.0002131776659933	-3.376475933830001e-05	1.140058973173318e-09	4.5444717278350975e-08	0.0
1267.556531358127	1.6192674605435968	2.622027108775309	1606699.5601886462	1744.9869640620068	-10.412280150134166	108.41557792487797	3044979.5047463397	1236.3483507089895	6.099955622695916	1528557.2443008386	37.20945859885952	1364.1602500083886	1275.2835560966942	1.117255	22.492712	0.1296316817014869	0.0614967237088952	-0.017470243	0.0928794362	-0.1799803466	0.1494939842	-0.0319636049	-0.1419464305	0.0691103106	0.1134849293	0.0532246862	-0.0279272127	-0.1192672841	0.2855233416	0.0561381325	0.0358106604	-0.1627046939	-0.1109093926	-0.0157980248	0.0506558465	0.0993952734	-0.1230692788	-0.0303634455	0.1521364082	0.0592653507	-0.0503558664	-0.1704258606	0.0292117982	-0.0773376301	0.1803753647	0.1054252954	-0.0392102623	-0.0519243361	0.194155421	-0.0247777961	0.2680845139	-0.0722258336	0.0943932343	0.1954399459	0.1593868307	-0.0540310346	-0.104037165	-0.1129101516	0.009578953	-0.1443741605	0.2519160764	-0.2029754055	0.1631816351	0.0115224841	0.1853338054	-0.0213324059	0.0542756537	0.0456580677	-0.1652808597	0.1389121244	-0.0549125876	0.0823842778	0.0341078549	0.0886368319	0.0891708258	0.0903738004	-0.0362125414	0.2519888506	-0.1277132431	-0.0340362319	0.0127694686	0.1006741419	0.0281062807	0.1940392727	-0.1456961731	0.0321743299	0.0670255179	0.1157402999	0.101643951	0.2613563229	0.108463334	-0.0377062343	0.2589994784	-0.0090705019	0.0150122553	-0.1222849819	-0.1292551224	0.0124206273	0.0026742476	0.2024239481	0.1854141351	-0.1165766918	0.1189108618	0.0309673479	0.0058577639191241	0.0198555950286588	0.0003942446539421	3.431339813219213e-05	-0.0231903616781465	-0.0360635419889376	0.0013005790607878	0.0005377928747632	0.0032496922242799	-0.0396090239356255	0.0015688747771329	1.0560499552545244e-05	0.0003600635089357	-0.0003389904747072	1.1491454194221284e-07	1.296457304670889e-07	-0.0007979713999446	-0.0002890459359976	6.367583551295447e-07	8.354755311678646e-08	0.0001591436617329	-5.403400426040001e-05	2.919673616412926e-09	2.53267050697557e-08	0.0
1270.0698587134093	2.5133273552824	6.31681439481082	1613077.4460122995	1748.3543454565183	3.36738139451154	11.339257456102482	3056742.9172766907	1235.995946643819	-0.3524040651705036	1527685.9801199504	0.1241886251486965	1365.7356962954264	1286.221817226036	1.02181	20.571201	0.1211595020345079	0.0579136984469325	-0.0855024177	0.0966007111	-0.0141638887	0.1468269008	-0.0976294842	-0.0891340277	-0.0011305094	0.0286024594	-0.0303733855	-0.0460147891	0.1252957098	0.297482955	-0.105031875	-0.0799603921	-0.1109366714	-0.2525099967	-0.0980220272	0.0425591624	0.005203393	-0.2494451085	-0.1767526287	0.0961578573	0.0763427812	-0.050440846	-0.1254607707	0.0197440097	0.1076327075	-0.1800820785	0.0553408549	-0.0058852249	-0.1155777742	0.0243858612	-0.0471307336	0.1993870102	-0.0638112992	-0.0714694857	-0.1127509483	-0.074784576	-0.0805830757	-0.0430005133	-0.1156982547	0.1311482788	-0.0991585026	0.0141341113	0.1191558698	0.1174815826	0.1064393001	0.2558504136	-0.1199771641	-0.1205799186	0.0303638048	-0.1085054008	0.0788897423	0.100033459	-0.0539514844	0.0811818896	-0.0255285172	0.1320558809	0.1834789392	0.0329687179	0.0597708282	-0.1402135567	0.075704981	0.0598904825	0.0963245412	0.0048171305	0.188819619	-0.2990152668	0.0061081903	0.036538927	-0.026348755	0.1383512369	0.1300225967	0.0139855112	-0.0179588212	0.1956836302	-0.0613597068	0.0580534086	-0.0316545473	-0.1548902955	-0.1251312381	0.1040521034	0.0563835205	0.149708051	0.1296299973	0.1152490509	0.0197875765	0.0096026281202341	0.00374486420111	1.4024007884755243e-05	9.22104668155107e-05	-0.0342695473773915	-0.0110791856992449	0.0001227483557583	0.0011744018774512	-0.0418255957669231	-0.045075287991203	0.0020317815874898	0.001749380461258	-9.300957432037503e-05	-0.000453073083256	2.0527521877116628e-07	8.650780915257367e-09	-0.000258996738685	0.0005389746612596	6.707931064946618e-08	2.904936854799007e-07	-7.401187661042319e-05	-0.0002331555383433	5.4361505060164855e-08	5.477757879396507e-09	0.0
1268.8379629010922	-1.2318958123171342	1.5175672924044918	1609949.7760989934	1750.4621139680496	2.107768511531276	4.442688098202771	3064117.612437493	1233.936076228165	-2.059870415654132	1522598.2402173595	4.243066129287125	1364.7598785834289	1285.1697938358082	0.976908	19.667227	0.0637065964508931	0.0404938438634791	-0.1456489609	0.0345354793	-0.0105126848	0.0426456754	0.0200755844	-0.0947618295	-0.0580619565	0.0723633277	0.0417786726	0.0245709186	0.0666340933	0.0509461092	-0.0617136252	-0.0099640344	-0.0066252056	-0.1648302657	-0.0070757138	0.1496761689	0.1433701295	-0.0285831363	0.0324904708	0.1262527215	-0.0905693701	-0.0128438858	0.0574588172	0.019812434	-0.1329211937	-0.1126340175	0.2068235269	0.0685148939	0.0632543477	-0.011391472	-0.0104925183	-0.0209576362	0.0627845622	0.0790363483	0.0400841628	-0.0319754036	-0.1544980691	0.0319328618	0.023830962	0.0776384389	-0.0721171736	0.0940566461	0.0259424006	0.117237524	0.1257560948	0.0626034721	-0.1345730659	-0.0438073769	0.0127156381	-0.046772349	-0.1905217737	0.2638822721	0.0396393502	-0.0578504188	-0.0109689015	-0.0599967462	0.0779668166	0.117350095	-0.082834415	-0.1121617304	0.0971281634	0.0725060421	0.1591432059	-0.036130344	0.1131894784	-0.2935390057	0.056104052	-0.1197844305	-0.0587918604	0.0831536746	0.115066627	-0.0569106685	-0.1087167126	0.1324805655	-0.1008011461	-0.0027396443	-0.0582727089	0.0284995172	-0.1138525031	0.0873108408	-0.1048486929	-0.1629468008	0.1104191881	0.1114298236	0.0084997322	0.0059396160257421	-0.003663012094492	1.3417657604394672e-05	3.527903853325238e-05	0.0019199847697848	0.0361895321471762	0.0013096822370315	3.686341516205592e-06	-0.0405748008406732	0.0012507949262499	1.5644879475324996e-06	0.0016463144632602	0.0001640158149239	0.0002570253892442	6.606205071617109e-08	2.6901187545151017e-08	-0.0002589900940719	6.644613099971927e-09	6.707586882737164e-08	4.415088324831855e-17	0.0001210212351917	0.0001950331118021	3.803791469921948e-08	1.4646139367324765e-08	0.0
1269.6396488209266	0.8016859198344264	0.6427003140607703	1611984.8378581258	1755.5838225393584	5.121708571308773	26.23189868941775	3082074.5579619054	1236.9292721991244	2.993195970959505	1529994.0244230556	8.959222120568214	1367.6956404916484	1294.4770365097943	1.026963	20.674936	0.1291663122223804	0.0639301583972269	-0.1448025784	-0.0651036062	-0.0351910703	-0.0149680189	0.0270732599	-0.0109488643	-0.1252857694	0.0636548715	0.0990585192	0.1334355631	0.1828220247	0.0724239656	-0.0113841173	0.1459974605	-0.1519339018	-0.0781729737	0.0596393751	0.3178831616	-0.0096538726	0.0202462301	0.0490173248	0.1102663585	-0.2005005691	-0.002315108	-0.2260966924	0.0287113429	-0.0364407122	-0.1934189247	0.0038618954	-0.016151654	0.0207839868	-0.1825195635	-0.1281137266	-0.0315608935	0.0884004336	-0.0353142233	0.1160466538	0.2477334581	-0.1078378993	0.1128043024	0.0681175575	0.156137219	-0.164219804	0.1522472268	0.0307224519	0.1275534772	0.1762783048	-0.022697042	0.1066980489	-0.086976511	0.0804928893	-0.1362931459	-0.0900877615	-0.206296795	0.0863756644	-0.032907845	-0.0080291385	0.01646551	0.0156360126	0.0341146839	-0.1508359409	-0.1223412264	0.1411673296	0.140480002	0.1793029044	-0.0791567445	0.0023020086	-0.1374802135	-0.0303208303	-0.0502067935	0.0241397617	0.039550467	0.1188377831	-0.0522655251	0.0153067312	-0.0252224141	-0.0991023179	-0.088966996	-0.077453	-0.1090005865	0.0317349651	0.0893645695	-0.0818391166	-0.3513508179	-0.2176298746	0.1074583966	-0.0028345346	0.0058872953927107	-5.232063303140053e-05	2.73744864080648e-09	3.466024704103263e-05	-0.0253825965875194	-0.0273025813573042	0.0007454309487722	0.0006442762095247	0.0011282620890966	0.0417030629297698	0.0017391454577243	1.272975341692624e-06	-0.000171056164851	-0.0003350719797749	1.1227323163027103e-07	2.9260211533532494e-08	-0.0008769887776052	-0.0006179986835333	7.69109316045463e-07	3.81922372848892e-07	-0.0001280750475456	-0.0002490962827373	6.204895807354093e-08	1.6403217803807702e-08	0.0
