global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
5653.851707462	-1.909904447335066	3.647734997950264	31966039.12997098	7497.405304361979	-43.690174153645785	56211086.297875136	1908.831317575898	5862.629446945622	2.699193232477228	34370424.03219392	7.285644106250866	6087.336728588502	5297.815007601384	1.151518	20.939602	0.0428033855568562	0.0231945027013752	0.1083147647	-0.1588464305	-0.0235500447	-0.0532533261	0.0726469895	-0.1792949426	0.0648042089	0.0897443245	0.0211197371	0.011979421	-0.0189709667	-0.0479079095	-0.0616392921	-0.0462204362	0.0496363199	-0.2619376256	-0.0113386498	0.1126174026	0.0284443718	0.2222014462	-0.102749437	-0.1991349066	0.0357642815	-0.0531939682	-0.136153363	0.1945594846	-0.0103648903	0.1193630424	-0.0378540729	-0.0148456726	0.0410020493	-0.0112978741	-0.0157150012	-0.0719575558	-0.0777516599	0.0053130871	-0.1166165524	0.1267326124	-0.1557498355	0.0148657226	-0.039981535	-0.0402046444	-0.0916049642	-0.1435297583	-0.0739215023	0.0108214321	-0.1673509031	0.0576138641	0.2476641082	-0.0010076371	0.0685401227	0.0153339841	-0.1934017183	-0.1177477931	-0.0126343785	0.0252050895	-0.011250663	0.0471964889	-0.1220644581	-0.0996492076	0.1252296043	-0.1592240885	0.202606566	-0.0177167278	0.0569962877	0.0187579181	-0.1083111291	0.0708774324	0.0921774704	-0.1758640683	-0.158524793	0.1284147177	-0.0461973998	0.1612977679	0.1145520535	-0.0220004757	-0.0105204796	-0.0416327646	-0.0412183818	0.0896881632	-0.066837636	0.131248057	0.106216369	0.1419863355	0.1094628008	0.0061250931814242	-0.0187001623603181	0.0003496960723022	3.751676648112923e-05	0.0013078591681647	0.0106389685002027	1.710495603752461e-06	0.0001131876507483	0.0831257572925636	6.61847881247013e-05	0.0069098915254621	4.380426179111602e-09	8.906175066154866e-05	-4.960950401113921e-06	7.931995430899864e-09	2.4611028882312377e-11	-0.0005349895782187	-0.0001499952390186	2.2498571728276927e-08	2.862138488026225e-07	0.0002310234702504	0.0001130052087444	5.3371843806537456e-08	1.277017720336542e-08
5660.319667750134	6.467960288133327	41.834510288869744	32039218.741118982	7515.522159830729	18.116855468750146	56483073.33490674	328.22045207558205	5856.519109176377	-6.110337769244325	34298816.07614807	37.33622765425371	6093.02443920534	5383.728402990074	1.122534	20.412552	0.060234081731476	0.0314258161099888	0.0711397345	0.092712513	-0.1422190864	0.1039754782	-0.046995499	-0.0346761102	-0.1355141444	0.1723169222	-0.0434838781	0.0288807933	-0.0557661253	-0.0830435281	-0.1341053345	0.0409602983	0.0970357752	-0.165324951	0.0157102432	-0.0903700051	0.1472363371	0.1674350282	-0.0006852679	-0.0835644337	0.2210198375	-0.1137092285	-0.2398366472	-0.0001766001	-0.0875657319	-0.0155282516	0.0544282313	0.0716281733	0.1996503272	-0.0840113231	0.0325053437	-0.0020477104	-0.042259596	0.0765361333	0.1488248576	0.1182616851	-0.006369738	-0.1392804198	0.0797754132	-0.0086612927	-0.0811511097	-0.0716810487	-0.0666227841	-0.1321098796	-0.2114119828	0.0414375953	0.115295817	-0.0350532119	0.1543429882	0.0563354309	-0.0361624121	-0.1245829675	0.0034608428	-0.2971350531	-0.0359496377	0.0502941931	0.1294418102	0.0157439002	0.1119210095	-0.0522582489	0.0865420428	-0.1264020076	-0.0081233177	0.2280259198	-0.0638180857	0.1570317174	0.0260562643	-0.0703121532	0.0479442072	0.1562095409	0.2287405651	-0.1389315842	0.1936423636	0.3234642277	0.117045748	0.1206136575	0.048114003	0.2629974216	0.0475393369	0.2019151161	-0.126188967	0.1397444952	0.1012278027	0.0222418266713901	0.0161167334899659	0.0002597490983865	0.0004946988536801	-0.0193514807955068	-0.0206593399636715	0.0003744798089788	0.0004268083277345	0.0656166423819115	-0.0175091149106521	0.0043055437574756	0.0003065691049544	5.071154920118718e-06	-8.399059574142994e-05	2.5716612223844284e-11	7.054420173000309e-09	-0.0005349988593552	-9.281136500072402e-09	8.61394947329762e-17	2.862237795113651e-07	0.0002660014607162	3.497799046579998e-05	7.075677710315208e-08	1.2234598170255942e-09
5669.008189419036	8.688521668902467	75.49040879098771	32137653.851700097	7552.237224934895	36.71506510416566	57036287.10169232	1347.996005603123	5866.61239641265	10.093287236272772	34417141.00974257	101.87444723390684	6115.829425139926	5384.36796473996	1.182815	21.508711	0.1112509569088292	0.0599536126956756	-0.135647015	0.0376039704	-0.0446392421	-0.0184301278	-0.0366376317	0.1815297827	0.0286212482	0.0681552731	0.0166713431	-0.0279162131	-0.0917961815	-0.0011728667	-0.0895759784	0.1570080447	0.0955008499	0.0012711912	0.1009759465	0.0021199579	0.1115434643	-0.0538137072	-0.1053002414	0.1735066847	-0.1326768733	0.0531588349	-0.1589567842	-0.076908048	0.0436655341	0.2027596131	0.1321764758	0.1281596052	0.1120374608	0.0451442873	0.0459270661	0.1579917948	0.0907790569	-0.1002121276	0.0352713491	-0.0583395052	0.1204672494	-0.1503276065	-0.0270898102	-0.0464728891	-0.107746152	-0.0961658265	-0.1592364778	0.0615646545	0.2606078167	-0.1168288224	0.0523391287	0.024321881	0.22694274	-0.1255828117	0.0239399009	0.0083828462	-0.0739703295	-0.1002838915	-0.0476590197	-0.1199907869	0.0990329515	0.216758975	-0.0149917195	0.0783276647	-0.0205095991	-0.136680392	-0.1802012729	0.0857110955	0.1056616398	0.252556222	-0.063901474	-0.1486765323	0.0706098725	0.0031696317	0.0984211994	0.0209630305	-0.0108918732	0.1540135937	0.084755144	-0.1526920962	0.0802245361	0.0879272909	-0.0487527404	0.1446406892	0.1947388851	0.1373117808	0.0924399334	0.0059908318054056	-0.0162509948659844	0.0002640948341342	3.589006572065932e-05	-0.0727105531820058	-0.0533590723864989	0.0052868245440332	0.0028471906059476	0.0806608253959382	0.0150441830140266	0.006506168753554	0.0002263274425595	0.0001450173430527	0.0001399461881325	2.103002978606447e-08	1.958493557283983e-08	-0.0002909914642181	0.0002440073951371	5.953960888159288e-08	8.467603224779376e-08	0.0001180209111395	-0.0001479805495767	1.3928935466197757e-08	2.189824305302216e-08
5671.333063203626	2.3248737845897267	5.405038114272559	32164018.713786624	7579.711180013021	27.473955078125982	57452021.572414376	754.8182076348844	5873.513692564883	6.901296152233044	34498163.09674717	47.62788858082662	6113.2417210820895	5400.356427473723	1.168125	21.24159	0.2386811266369302	0.1428698318567263	-0.0646229741	-0.0145079507	0.0592562854	-0.0830041032	-0.0916928384	0.0381601195	-0.0265380137	-0.1769485778	-0.0059391461	-0.3210719796	-0.1035506042	-0.0298335856	-0.0395595952	0.0385955221	0.0857999694	0.1282943864	0.2236141249	-0.0116688347	0.0765657962	0.1183562737	-0.0348203055	0.0137184445	-0.075565018	-0.1058364917	0.1813870805	0.1720539338	0.170337871	0.1004609399	-0.1198567936	0.0293285385	0.0148093739	0.0871695781	-0.0392725624	0.2179233006	0.1634569391	0.2961906197	0.1716825684	-0.0554897373	0.0234659052	0.0320325751	-0.17455147	-0.0636773006	0.0952834493	-0.1266107441	-0.1199765142	-0.095349993	0.2332905225	0.0808224607	-0.0429177799	0.2495898186	-0.006239362	-0.0720452227	0.1568358028	-0.2980258511	-0.0323305629	0.0252940127	0.035495195	0.1244625934	0.1006608845	-0.1250270572	0.0231748538	-0.0056767158	-0.0400829932	0.1128750541	-0.013708258	0.0876344869	0.075534567	0.1415966268	-0.0681876637	0.1572771557	0.0726889966	-0.0351065383	0.139264764	0.0544683872	0.2439129932	-0.1003055446	-0.0601753832	0.2993134571	0.0242387173	-0.1249429285	-0.095040319	-0.0860424634	0.239008818	0.1346915149	0.0831471893	0.0060625012112183	7.166940581270018e-05	5.136503729545503e-09	3.675392093602336e-05	0.0046551275948729	0.0773656807768786	2.1670212924547152e-05	0.0059854485620698	-0.0362740535210406	-0.1169348789169788	0.0013158069588473	0.0136737659073284	-0.0004969686048279	-0.0006419859478805	2.469777941845894e-07	4.121459572761524e-07	-0.0005350292606591	-0.000244037796441	5.9554446091778966e-08	2.862563097614232e-07	0.0001178667047159	-1.5420642360000029e-07	1.3892560080585164e-08	2.3779621079502724e-14
5666.281320842836	-5.051742360789831	25.520100879798413	32106744.006932437	7554.253020833334	-25.458159179686845	57066738.70276955	648.1178688182736	5865.934814453125	-7.578878111758058	34409191.24741322	57.43939343288539	6097.079579640858	5362.889496144465	1.171438	21.30184	0.1623342963925204	0.0958387291774274	0.1222076304	-0.0600983643	-0.0848226632	0.2537234557	-0.0873968483	-0.0636811512	-0.0750450829	0.1174437082	-0.0628408433	-0.2202369638	-0.0011060831	0.0430329699	-0.0987334449	-0.0588376087	0.1347367008	-0.0770091571	0.1275813186	-0.0171892831	0.0966307206	0.1006754987	0.0582587424	0.0334810316	0.1253930451	-0.0459054956	-0.0305788346	-0.0279435487	0.0721076951	0.0697252084	-0.0943610563	-0.0028986731	0.0101120786	-0.1570466318	0.0806105286	0.0405927228	0.0923762123	0.0092171802	-0.1606328941	0.0990882065	-0.0776763877	-0.14358982	0.0113336205	-0.053191479	0.0330861146	-0.1573889624	-0.0462334617	0.0765863936	0.0492322556	0.0229904068	-0.0749427004	0.0847743455	-0.0027779084	0.0738738241	-0.0760680328	-0.1002446814	0.032213205	-0.1212562949	-0.0482770961	0.0132562422	0.1901073459	0.0878152539	0.1588057842	0.0471397356	0.0642693303	-0.0916796037	0.0296593249	-0.0164225497	0.0600224859	0.0819522209	-0.152701702	0.039515231	0.1255977387	-0.2420789784	0.139957245	-0.1488236289	0.0542175603	0.0444214434	-0.0266688649	-0.1776803253	-0.0536656443	-0.0903555162	0.0612764456	-0.1362316492	0.0446176407	0.1318872767	0.0734003241	0.0059525306907062	-0.0001099705205121	1.2093515381702312e-08	3.543262162379923e-05	-0.0304415192048708	-0.0350966467997437	0.0009266860915005	0.0012317746165859	0.048546859953646	0.0848209134746866	0.0023567976113589	0.0071945873626802	-3.399102470823978e-05	0.0004629775801196	1.155389760716167e-09	2.1434823969345643e-07	-0.0001520021582033	0.0003830271024558	1.467097612156859e-07	2.310465609846104e-08	0.000117997334092	1.3062937609999725e-07	1.3923370852819065e-08	1.7064033900274528e-14
5662.603582390594	-3.6777384522420102	13.52576012309946	32065079.331302788	7571.589505208333	17.3364843749996	57328967.635380976	300.5536904846053	5864.068371099267	-1.8664433538579035	34387297.860926814	3.4836107931603384	6119.961607246968	5410.061941321921	1.223194	22.242979	0.0693684065469668	0.0349575652337699	-0.184623134	-0.0505893963	-0.1769914591	0.2049576576	0.0398133575	0.1484895593	0.0554569656	0.1970652618	-0.1555051586	-0.0969135959	-0.002898187	0.0552507444	-0.1561708867	-0.1300502053	0.1196914366	-0.009387649	0.0712584174	-0.0013365427	0.196983207	0.0539469192	0.0428030273	0.2091042788	0.0286909626	0.0213492376	-0.0446675859	0.021304694	-0.0924218234	-0.0685044442	0.0242888558	0.0921891591	-0.1192257369	0.1422246262	-0.0213115415	-0.1355419614	0.2901731806	-0.1535398854	0.0808562832	-0.0674844665	-0.0058227694	-0.2416892082	0.0867930423	0.0680749912	-0.0111343498	-0.2708341284	-0.0442990473	0.0125922764	0.1046854769	0.1179790366	0.004381794	-0.1930781134	0.0480476936	-0.1374413914	0.1203565247	-0.0686999593	0.1253413147	-0.0120661491	-0.006838233	0.1960720077	-0.012150585	0.2203707666	0.1421802686	0.0161829034	-0.1113882665	-0.0996010019	-0.0372705153	-0.0039952041	-0.0776441004	0.0312887645	0.0037529851	-0.061652134	0.1585822373	-0.2682589372	-0.0826750789	-0.0375146917	0.2064037494	-0.3492851306	-0.1227433515	-0.1590314159	0.0755306598	0.1481021171	-0.1008026368	-0.0226812701	0.0105679854	0.1289028963	0.0632525717	0.0059481477242826	-4.382966423599824e-06	1.9210394670403432e-11	3.5380461349888275e-05	-0.0447335094923886	-0.0142919902875177	0.0020010868715056	0.0002042609863785	0.0756676491028827	0.0271207891492367	0.0057255931207569	0.0007355372040773	0.0002219996082247	0.0002559906329329	4.928382605192029e-08	6.553120414940711e-08	1.0297532251346553e-06	0.0001530319114284	2.3418765915440272e-08	1.060391704675224e-12	0.0002679996726064	0.0001500023385144	7.182382451713757e-08	2.2500701559788644e-08
5647.595678309272	-15.007904081321612	225.2371849141499	31895336.94565757	7540.686725260417	-30.902779947916315	56861956.28851868	954.9818085093386	5861.326007045595	-2.742364053671736	34355142.56086906	7.520560602870875	6085.356920840135	5286.221494960324	1.252271	22.771727	0.0605581591889601	0.0361838625533597	0.0736715202	-0.1828306529	-0.167602382	-0.0829552822	0.0712368107	-0.1060300983	0.1082759658	-0.0681618086	-0.2878289548	0.0185970693	0.0905867941	0.075246526	0.0040793033	-0.082551945	0.1484574875	0.093589132	-0.2001263302	-0.0465910372	0.0072882634	0.1131248709	-0.1579091249	0.0510298905	0.1288349895	0.2507774425	-0.1129247636	-0.0040614482	-0.0030855798	0.150126626	-0.1814944828	-0.1617348837	-0.1903382215	-0.0248762741	0.0060422952	0.1087192501	-0.0013848541	-0.0524783609	-0.0777212667	-0.0050681596	-0.2039752452	0.0602663385	-0.0563141315	0.292058996	-0.0231364694	0.0298798685	-0.207711348	-0.0667816442	0.0937271439	-0.0126385251	0.0148077058	-0.2986156908	-0.0874135659	0.1034720361	-0.0392672036	-0.066159676	0.0828977173	0.0724511318	-0.1669027735	-0.0909735198	0.0871769122	-0.005607552	0.0068999036	-0.1593847576	-0.0786248308	-0.1439221837	-0.0131554067	-0.2891638254	-0.003621352	0.0884167952	0.1749404231	-0.0283806509	0.0135243626	0.0193778392	-0.133097567	-0.1091897945	0.0638069128	-0.0379376265	0.0008368109	-0.1834516274	-0.0033014143	0.2276002256	-0.0650680142	-0.3647492312	0.1738478381	0.1257424501	0.0527593557	0.0059492408282864	1.0931040038001177e-06	1.1948763631238472e-12	3.539346643294985e-05	-0.0202739119254431	0.0244595975669455	0.0004110315047606	0.0005982719131369	0.0733178256305251	-0.0023498234723576	0.005375503555188	5.5216703512427865e-06	-0.0002020061623566	-0.0004240057705813	4.080648963004104e-08	1.7978089348624207e-07	0.0001019876439856	0.0001009578907604	1.0192495706802055e-08	1.0401479525733494e-08	0.0001180104330351	-0.0001499892395712	1.392646230513182e-08	2.2496771987176818e-08
5647.250845230255	-0.3448330790170075	0.1189098523843497	31891442.108953837	7481.458186035156	-59.22853922526065	55972216.58939245	3508.019858758239	5857.439711748543	-3.886295297052129	34309599.97676886	15.103291135889496	6078.251587825035	5283.309275677814	1.196435	21.756382	0.1993547963276315	0.1258596175552057	0.1699639871	-0.03614974	-0.1118597761	-0.0430604575	0.2062345324	-0.1757110397	-0.0892948398	0.0269744127	-0.1096527723	0.2455303728	-0.0298900501	-0.0587928098	-0.0019447534	0.0006469225	0.0107712604	-0.069131001	-0.321015777	0.0037690213	-0.1786873064	-0.0514496039	-0.0870276355	0.028514029	-0.0629656554	-0.0206448303	0.1360655917	0.1556484892	-0.0281410151	-0.0734008347	0.1454998689	-0.0215354206	0.140894621	0.0082809383	-0.1128839229	-0.0066722131	0.0422215606	-0.0894763323	0.0572440269	0.085885203	-0.0219532579	0.0777437056	0.0446046515	0.3039936013	0.0061568647	0.2735370089	0.0260784765	-0.1368433258	-0.2058550241	-0.1272308564	-0.0576983027	0.1089272281	-0.1026981266	-0.2223142264	0.0359263365	0.0115841149	0.05978917	-0.0623033452	0.0048063534	0.0129074111	-0.1197912587	-0.1550649798	0.0935764778	0.0495175971	-0.1913208761	-0.1062097881	0.0158298704	-0.0843765754	-0.1477947607	-0.1362698883	0.2539305327	0.3040971618	0.0698514267	0.3335119087	-0.082188683	-0.1507276309	0.0268161252	-0.0277971819	-0.2106582231	-0.2265629753	-0.1371543232	0.0213335663	0.0738871301	-0.062519494	-0.1129311025	0.1224102548	0.0419779864	0.0079174926185885	0.001968251790302	3.874015110027421e-06	6.268668936540337e-05	0.028553285531558	0.0488271974570011	0.0008152901146466	0.0023840952115049	-0.03286489020428	-0.1061827158348051	0.0010801010081393	0.0112747691420549	8.531566377465235e-06	0.000210537728734	7.278762485309528e-11	4.4326135220498845e-08	-0.0005349992360448	-0.0006369868800304	4.057522853308632e-07	2.862241825685197e-07	0.0001180024168891	-8.016146000000514e-09	1.3924570391668952e-08	6.425859669332424e-17
5655.814349519534	8.563504289278171	73.33360571248564	31988235.956231065	7567.868074544271	86.40988850911435	57272627.19370641	7466.668832157573	5859.240820588365	1.8011088398216089	34330702.99364901	3.2439930528835417	6100.674219843167	5382.97038586013	1.231565	22.395199	0.0474516906041938	0.0303476217149189	-0.1307211871	0.0160116309	-0.1378382275	0.0046972022	0.2636958459	0.1131857819	-0.044457592	-0.1211040495	-0.0854025118	0.1573534658	-0.1470175226	-0.0207938875	0.0005656756	-0.0186037006	-0.0155922223	0.064543915	0.0162720288	0.0413198172	-0.3031422397	-0.0837435511	0.078089232	0.1071802666	0.2035933488	-0.0102620798	-0.1903319083	-0.0642662197	-0.0633139032	-0.0918307566	-0.0433577681	0.1124379629	-0.144121722	0.008367749	-0.2912095227	0.0866401683	-0.0210659158	0.0425585163	-0.02612325	-0.0151021469	0.1149137533	0.0261310897	-0.1359716302	0.1915008842	0.0381900991	0.0162918386	0.1744825745	-0.1039563063	0.0500686297	0.025714888	0.1728170415	-0.1533242513	0.0806266566	0.1004768719	0.2522149724	0.0301641659	0.0770895212	0.0017007569	0.2103591685	0.0806840399	-0.0904917752	-0.2166534117	-0.0176955604	0.0274562576	-0.190197522	-0.0676140436	-0.1180582132	-0.0237913313	-0.0629182923	-0.0760292436	0.0687483661	0.0508430398	0.1172126854	-0.1992910116	0.004918977	0.1170859833	0.049114788	0.1126150572	-0.029853514	-0.1106405062	0.0385616592	-0.0244215381	-0.0611624745	0.2101707622	-0.1001100937	0.1189108618	0.0309673479	-0.0083967046074491	-0.0163141972260376	0.00026615303113	7.050464826475694e-05	0.003224530088687	-0.0253287554428709	1.0397594292847791e-05	0.0006415458522847	-0.0376983084922528	-0.0048334182879727	0.001421162463177	2.3361932346509888e-05	-1.096840921708488e-05	-1.949997559455012e-05	1.2030600075343254e-10	3.802490481880502e-10	-0.0005350002393758	-1.0033309999881238e-09	1.0066730955371684e-18	2.862252561321633e-07	0.0001179970028684	-5.414020699991011e-09	1.3923292685925198e-08	2.9311620139931136e-17
5656.4730424610325	0.6586929414988845	0.4338763911804528	31995687.28008837	7496.227408854166	-71.64066569010447	56193425.36525644	5132.384980521312	5864.70338776152	5.4625671731555485	34394745.826421455	29.8396401212366	6096.302091228428	5303.204478167106	1.208286	21.971895	0.1317379544396294	0.0816698217330575	0.0160459128	-0.1811418391	-0.0775228945	-0.0956880905	-0.0801884527	-0.1417144291	0.163815238	0.0604794446	0.0906279416	0.158112159	-0.1663495857	0.0502678427	-0.0489707165	-0.0135746289	0.1394077441	0.1389245248	0.0460763443	-0.0938675713	0.0305680826	-0.0229428902	0.0517742272	-0.0160213097	-0.0862092788	-0.2170539808	0.0408449536	0.0034268643	0.0814831756	-0.2485573967	-0.0177685454	-0.0189746678	-0.0441827687	-0.046644886	-0.0391189551	0.1109413115	0.0882790134	0.065011473	0.0617655737	-0.0600112795	-0.1992433622	-0.0742380356	-0.1206164706	0.021006559	-0.0076746569	0.0405184156	0.0640545809	-0.0798078581	0.1215634471	0.1621506198	-0.0524403009	0.0048260285	-0.0529663022	-0.0689965618	-0.0484726295	0.0566248594	-0.0517964852	-0.0376447503	0.0902126943	0.0927657453	0.0265210704	-0.0328590572	0.1763602904	-0.0550839684	-0.0459749434	0.1107749943	-0.0321985255	-0.0718674564	0.1772125182	0.1178402478	0.1424638481	-0.0035723393	0.1536667023	-0.0221229877	0.0362188685	-0.090403013	-0.2529854332	-0.0074089344	-0.0747258604	0.0798101618	-0.0284343632	0.1484640766	0.1299392727	0.0213970947	-0.1150968212	0.1152490509	0.0197875765	2.9636916707431737e-05	0.0084263415241565	7.100323148172461e-05	8.783468319232463e-10	0.0005861063521592	-0.0026384237365278	3.435206560413642e-07	6.961279813473319e-06	0.0338500301300683	0.0715483386223211	0.0011458245398065	0.0051191647596143	0.0003404945894627	0.0003514629986797	1.1593656545337261e-07	1.2352623944098649e-07	9.60200812460954e-05	0.0006310203206218	3.981866450377597e-07	9.219856002506762e-09	0.0001179833110376	-1.3691830800006292e-08	1.3920061683395064e-08	1.8746623065600096e-16
5662.487900982107	6.01485852107453	36.17852302854288	32063769.228768747	7505.896764322917	9.669355468750837	56338486.23667324	93.49643518106171	5866.716210661635	2.01282290011477	34418359.09644002	4.051456027226434	6088.3746272300605	5320.287991583636	1.174183	21.351757	0.1237301789088625	0.0795290621404601	0.1805008651	0.0044264556	-0.0016484119	0.0527011567	0.0295568677	-0.0973841812	-0.1327696175	-0.0485351664	0.1105363609	-0.0011967193	-0.1757106063	-0.1096255579	-0.0359588357	0.0302449863	0.1021448615	-0.1233461944	-0.0020194525	0.0062940292	-0.0383372035	-0.0295119735	-0.1734702483	0.0448289343	-0.1172877803	-0.0966428584	0.2708375578	-0.1108305857	-0.0533635033	-0.0242441641	-0.1209179774	0.0092335427	-0.2298567127	-0.0587405137	-0.0485413722	-0.0807133902	-0.086446015	-0.0310670566	-0.1041682858	0.1922035235	0.0031960954	0.0147619107	-0.104081482	0.0299719085	0.0433373193	-0.0017568088	-0.0921838732	-0.1025918755	0.0923122449	-0.0967892658	-0.1202899544	0.1898122277	-0.0986729743	-0.0729477641	-0.0642810329	0.05167585	0.1549933247	0.0254390953	0.1458514831	0.0468862784	0.0969333942	-0.0913908952	0.0160538964	0.1482976072	-0.0663236109	-0.142541556	-0.0430510005	-0.067663779	0.1055633596	0.0544386941	0.0508707916	0.1770224034	0.0531622514	0.0037891426	0.2242846303	0.0279980973	-0.325635916	-0.0733192252	0.1204710856	0.0715882552	-0.1124797518	-0.0342820255	-0.080842256	0.0225055886	0.0562244146	0.1114298236	0.0084997322	-0.0054229445126736	-0.005452581429381	2.973064424403089e-05	2.9408327187536704e-05	0.0005866288290263	5.224768671000402e-07	3.44133383044768e-07	2.7298207665467313e-13	-0.0416510859431014	-0.0755011160731697	0.0017348129602396	0.0057004185282942	-0.0002039872739619	-0.0005444818634246	4.161080793840725e-08	2.964604995983248e-07	-0.0002150120536688	-0.0003110321349148	9.67409889497177e-08	4.6230183222874935e-08	0.0001179781307882	-5.180249399997969e-09	1.3918839344277624e-08	2.683498384617932e-17
5672.821632107492	10.333731125385384	106.78599897175869	32180905.269706715	7575.573191731771	69.67642740885367	57389309.18328509	4854.804536461254	5865.048470190016	-1.667740471619254	34398793.557678245	2.781358280676812	6104.11842460063	5419.348421400872	1.1633	21.153856	0.1309522208901342	0.0807133617506481	-0.1178676111	0.0231389625	0.0584742342	-0.0825127615	0.0646643204	0.1470821667	0.0235931261	-0.1546284339	-0.0357253078	-0.0465447417	-0.0720562969	0.0077678717	0.1158336615	0.0075310265	0.0461584954	0.0475113158	-0.1009199454	0.0473193947	0.0130626751	-0.185736924	-0.032377322	-0.0656270848	0.2012946571	-0.0334330155	0.0113806249	0.1028995718	-0.0462833674	-0.105639816	0.0947238852	-0.0191629497	-0.0782728079	0.0929220929	0.1589913455	-0.0927988867	0.1104540524	-0.1140692641	0.0741803733	-0.0905491672	0.1305726272	0.0016397797	-0.1447975628	0.0726547977	-0.0203391424	0.1110553408	-0.0502072908	-0.0594861161	-0.0636154845	-0.070695992	-0.0865054307	0.0551704102	0.116366614	0.0856901604	-0.1410754946	-0.1300288767	0.0488452242	-0.2677185252	-0.0598948565	0.1541852568	-0.0158564434	0.0229204715	-0.1064095939	0.0609797982	-0.1507488628	0.0154323059	-0.1665358191	-0.0828112447	0.1199818864	-0.0427130559	0.0808331645	-0.0892793772	0.0114076029	0.050996287	0.1822263335	0.0471859707	-0.0890991362	-0.0096668315	0.2608797056	-0.0789522477	-0.1621064089	-0.0278204114	0.0128485594	-0.0406133256	0.0318676524	0.1074583966	-0.0028345346	-0.0050477246046511	0.0003752199080224	1.4078997937641309e-07	2.5479523684400102e-05	-0.0340155073642876	-0.0346021361933139	0.0011570547412499	0.0011973078291406	0.0254748096164831	0.0671258955595845	0.000648965924996	0.0045058858546762	-0.0002039976462388	-1.037227690000274e-08	4.161503967097059e-08	1.0758412809033041e-16	0.0002260019140738	0.0004410139677426	1.9449331974407105e-07	5.107686516502128e-08	-1.797691377656641e-05	-0.0001359550445647	3.2316942893010317e-10	1.8483774142607624e-08
