global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
5952.886332366267	0.071236507786125	0.0050746400415626	35436855.68607311	8263.07430428832	-34.59196616959525	68278396.9581899	1196.6041234784225	6146.026177447775	14.368971451468497	37773637.77387331	206.46734057311667	6305.329136542767	5432.080507157489	1.027653	18.905912	0.0648217554149507	0.0378837446182633	0.0459606765	-0.1261262823	-0.0305007276	0.052778154	-0.1527107774	0.0998741634	0.059037519	-0.010752799	-0.0521654186	0.0402011838	-0.0748472478	0.0592945595	-0.0164396353	-0.0159158815	0.1913898607	-0.1145111501	0.2621011302	-0.0417698506	-0.0255508889	0.0597985013	-0.1750943949	-0.0904126013	0.1229344478	-0.0753071114	-0.1622428819	-0.1805501274	-0.0701076087	-0.1194354173	0.007135263	-0.019207177	-0.1323151641	0.0916295792	0.0213782495	0.0436531894	-0.0139551689	-0.0425774167	-0.1912636098	0.0021215944	0.0644929548	0.0061907149	-0.080395826	0.1134394999	0.0303453263	-0.002613715	-0.0660361621	0.0209089055	0.0930899224	-0.1058960907	-0.161635909	0.005213554	-0.109748673	0.0176190671	0.1489118316	0.1661309208	0.0025210634	0.0348430238	0.0158177575	0.0789558017	0.0156871139	-0.00154087	0.1603595871	0.1084794355	0.0940032081	0.0106348178	0.0949123873	0.0880400746	0.0623918346	0.313389355	-0.1652920388	0.034819836	0.1383602343	-0.1097824146	0.0122351984	-0.0157119881	-0.0159986499	-0.0777224184	-0.0088828517	-0.024778811	0.3324797878	0.238095212	0.1419863355	0.1094628008	-0.0206504751082405	-6.234953069390176e-05	3.887463977749797e-09	0.000426442122196	0.1125214018542664	0.0283383700230785	0.0126610658752493	0.0008030632155649	-0.0692331647705373	-0.0001193456071889	0.0047932311041443	1.4243373955287982e-08	0.0004809996369699	0.0002579999687645	2.313606507651756e-07	6.6563983882483e-08	-0.000142000034262	0.0004679999754493	2.1902397702054538e-07	2.0164009730409177e-08	3.4151200699957154e-08	-3.3860865987481626e-08	1.166304509248754e-15	1.1465582454221896e-15	0.0
5970.757169930395	17.870837564128124	319.3668352434528	35649941.18227522	8351.683315750457	88.60901146213655	69750614.20658454	7851.556912297046	6157.043295155401	11.017117707626312	37909182.13841808	121.37688258369325	6316.776654602681	5487.209679654749	1.12252	20.651188	0.0971449863551287	0.0457297547151793	-0.0754172306	-0.1888099497	0.0469372108	0.0678117338	-0.1156446187	-0.0266265631	0.0018214351	-0.0797386661	-0.0164952761	0.0862478935	-0.1226612441	0.0692732154	0.0072017293	0.1111985495	0.074671291	0.0647032484	-0.0291865044	-0.0923651959	-0.0764047999	-0.2490337936	0.1055108903	-0.0046348425	0.0369982827	-0.1196868671	0.0327065956	-0.1566528536	0.0608558216	-0.0633673652	-0.228334132	-0.1481663675	0.1012273115	-0.0144003043	0.2105622881	-0.0479350498	-0.1093142255	-0.1466705975	-0.082757213	-0.0602894395	0.1413503941	0.0731385996	0.0372882682	-0.0782751554	-0.0818715616	0.0285839291	0.0078982507	-0.059847843	-0.1337925411	0.0277326692	0.0350855128	-0.0955166041	0.0170098259	0.0707459487	-0.0224934709	-0.1273305665	0.0633559739	0.0199940166	0.0050193417	0.0336711846	-0.1504514748	0.076749906	0.0672473744	-0.0004205271	0.1993050121	0.0561402008	-0.0110544218	0.1211628268	0.0510658384	-0.1891367179	-0.1277550904	0.0762926396	-0.0781784908	-0.0590623646	0.0496496449	-0.0565988464	-0.0264940931	-0.0318614316	0.0354423971	-0.0190276035	-0.0659513347	-0.029539408	0.1397444952	0.1012278027	-0.00324223653773	0.0174082385705105	0.0003030467701278	1.0512097766591418e-05	0.0736403855682823	-0.0388810162859841	0.0054229063866452	0.0015117334274309	-0.0816896786174794	-0.0124565138469421	0.006673203592627	0.000155164737219	0.0001810086637728	-0.0002999909731971	3.2764136360814554e-08	8.99945839997432e-08	-0.0003599949678512	-0.0002179949335891	4.7521791070559714e-08	1.295963768781865e-07	5.0032597448241336e-05	4.999844624754138e-05	2.503260807417765e-09	2.4998446271682846e-09	0.0
5977.495897699825	6.738727769429715	45.41045195048319	35730457.207018234	8367.368032190921	15.6847164404644	70012847.78613058	246.01032981777425	6146.582554692807	-10.460740462594003	37780477.10165396	109.4270910257514	6323.569462515579	5529.792692603134	1.045122	19.227282	0.0907557991345188	0.0559673360561115	-0.1429270649	-0.0942562273	0.0124996223	0.0375424173	-0.0652081914	-0.056924672	-0.0101855536	-0.0471291555	-0.0551555546	0.0815080525	0.067307071	-0.0125432907	-0.0503725546	0.0154222453	0.1955126504	0.0453939658	-0.0216114879	-0.0428216112	0.0319842439	0.020641066	-0.163124446	-0.0738152087	0.0639409757	0.2292512162	0.0413732343	-0.0073100228	0.1301916881	0.0002009065	0.1192857903	-0.090822271	0.2234093449	-0.0896279057	0.2303063877	-0.0936531357	-0.047970904	-0.0710273594	0.0050245616	0.0715540902	0.0169514037	-0.0439081811	-0.181553771	0.007766113	0.0369232028	-0.0029174896	0.1653692498	-0.0541344647	0.0298431134	-0.1363820279	-0.0093111583	-0.1664253099	0.1064631063	-0.0017335932	-0.0894949748	-0.0454309455	-0.094511224	0.0928905187	0.0373838202	-0.0674468047	-0.1664690033	0.0910249201	-0.0067573149	-0.0521178543	0.1461113413	0.0117995611	0.0202689641	0.0396556737	-0.0206307435	-0.0831290983	-0.0543447671	0.1350748647	-0.0578626801	-0.1959215315	-0.20649316	-0.2586656118	0.0556825478	0.1195187122	0.0427321525	-0.1121708854	-0.275300551	0.0156783833	0.1373117808	0.0924399334	-0.005935082488321	-0.002692845950591	7.251419313614347e-06	3.52252041431746e-05	0.0271561318392201	-0.0464842537290622	0.0007374554964691	0.0021607858447478	-0.0956866027688221	-0.0139969241513426	0.0091559259494383	0.0001959138856984	0.0002820726946773	0.0001010640309045	7.956500508251332e-08	1.0213938342665738e-08	-0.0003179355648394	4.205940301179998e-05	1.7689933817090092e-09	1.0108302338974832e-07	0.0004585446696024	0.0004085120721541	2.102632140207742e-07	1.668821130956846e-07	0.0
5971.390081889478	-6.10581581034694	37.280986709882654	35657499.51008803	8327.527381173015	-39.840651017906566	69347712.28418629	1587.2774735306195	6151.431352034859	4.848797342051512	37840107.67879741	23.510835664285807	6312.550484458664	5491.483856350038	1.120527	20.614519	0.1671680036761733	0.1051526953525873	-0.1044756552	-0.1178838638	0.0061153098	-0.1028047525	-0.0721474932	-0.0112398521	-0.173313281	-0.0215368228	0.1197601248	0.0895281418	-0.0712010919	0.0939108894	0.0541966163	0.0163647743	0.1500994363	-0.034433709	-0.0038773239	0.1144306481	0.0214024176	-0.0688811309	0.3115109076	0.0247585117	-0.1297077311	0.0541410322	0.2305732963	-0.1994972853	0.0623395572	0.0339985453	0.1747370919	-0.0437167471	-0.0138811071	0.0503259007	-0.0436537429	0.0048050949	-0.0603516423	-0.1064010409	-0.0147445186	-0.0149667232	-0.0513659583	-0.0666557244	0.0105491399	0.138851681	-0.1231903509	0.1729781147	0.1916444383	-0.09541725	-0.2582049247	0.1784665949	0.1757601494	-0.0393412078	0.053944246	0.1821865007	-0.0110688504	0.0291841072	-0.3203895179	-0.014570805	0.0792227177	-0.0150432989	-0.0605669119	0.1785008729	0.1259065465	0.0545833083	0.0272001025	0.1120203893	-0.0465357024	0.2735287645	0.1240409224	-0.0610412383	0.10070981	-0.0018237925	-0.130971341	-0.017911812	-0.1119411502	-0.2410835457	-0.0492129335	-0.0038254256	0.0452464933	-0.1997195881	-0.035316258	0.1155846145	0.1346915149	0.0831471893	-0.0012410902590858	0.0046939922292352	2.2033563048120447e-05	1.540305031197658e-06	0.1183692020359217	0.0912130701967016	0.0140112679906208	0.0083198241747084	-0.136915561428637	-0.0412289586598149	0.0187458709613188	0.0016998270321727	0.0001500095437933	-0.000132063150884	2.2502863229073988e-08	1.744067582141016e-08	-0.0003789958220914	-6.106025725200002e-05	3.7283550156804205e-09	1.4363783316273613e-07	5.102842592996745e-05	-0.0004075162436724	2.603900252890174e-09	1.6606948885688945e-07	0.0
5968.234762848626	-3.1553190408521914	9.956038249564394	35619826.1844748	8361.137289005474	33.6099078324587	69908616.7655978	1129.625904506369	6149.097447934358	-2.3339041005010586	37811399.42419283	5.447108350335656	6321.535891556846	5518.461135747956	1.14381	21.042868	0.0531684015879243	0.036518591984722	-0.1434055294	0.0331001627	-0.0653556038	-0.0181654208	-0.0274131665	-0.1434583507	-0.0862828249	-0.0360290355	-0.0150541881	0.1677842604	0.0665644848	0.0572974734	0.0050221164	0.0376734569	0.0590682608	0.0183808746	-0.0064467627	0.1224620859	0.0002744773	-0.0600752155	0.0587450256	-0.099503744	0.0133130858	-0.058359918	-0.1073743266	0.2199390195	0.226733512	-0.0135281727	0.3569533069	0.195424351	0.1439007129	-0.0038255672	0.2262768555	-0.060742397	0.27109501	-0.0578536436	0.0450560305	0.0357889347	-0.0405022307	-0.0734733163	-0.0624554883	0.0155528403	0.0280981302	-0.0801935596	0.2038171685	-0.0614953535	-0.0776778807	-0.0621185904	-0.2006486774	0.0476814864	0.1302334286	-0.1134041494	-0.1797033246	-0.1695150986	-0.1114140232	-0.040840284	0.110349324	0.0143132027	-0.0556179933	0.2217228213	0.0865766769	-0.0164097625	-0.1214398744	0.0746416608	0.0570586047	0.2839910915	0.1647747828	0.0760352042	0.1985420998	0.0270634033	0.0764164803	0.0171930721	-0.0358441539	-0.0721588574	-0.2003819873	-0.1436766315	0.3034755163	0.1518281151	0.1408819591	-0.0770498202	0.1318872767	0.0734003241	0.0009971136939697	0.0022382039530555	5.009556935473267e-06	9.942357187019008e-07	0.090072129696253	-0.0282970723396687	0.0081129885480186	0.0008007243029964	-0.1416951224735498	-0.0047795610449127	0.0200775077327942	2.284420378204778e-05	0.0004960094824909	0.0003459999386976	2.460254067208905e-07	1.19715957578743e-07	-0.0003679873023876	1.1008519703800028e-05	1.2118750606895346e-10	1.3541465471850296e-07	5.109125253431514e-05	6.282660434768756e-08	2.610316085525163e-09	3.947182213860872e-15	0.0
5957.924569011893	-10.310193836732653	106.30009695099994	35496865.17003556	8338.926982350593	-22.210306654880696	69537703.21697477	493.29772170383774	6147.336685180664	-1.760762753693598	37789748.320968	3.1002854747946618	6325.72617915955	5494.560193540992	1.056579	19.438066	0.0534979956110385	0.0305695394511053	-0.1001637444	0.0903795605	-0.0811884512	0.1695754024	0.0340290835	-0.1653055705	-0.0393333626	0.0668096275	0.0216717352	0.1904561286	0.0518338314	0.0309434037	-0.0157755637	-0.0243133836	0.1055557854	0.0135192559	0.0429580208	0.1823793532	0.0551858845	0.0960724206	-0.0596551788	0.0725248397	0.1515371536	-0.0924247696	-0.036785478	-0.0022253657	0.0520495098	-0.0901287128	0.0075286824	-0.2199251054	0.1747166874	-0.1842049354	-0.0418538243	0.0790273339	0.0165905699	-0.0400141578	0.0757106776	-0.0399505318	-0.0854741405	-0.147196152	-0.1003748755	0.1282029405	0.0053242483	0.0370816854	0.1164851272	0.0004464173	0.1084838159	0.0236632571	-0.2746757465	-0.0451390594	-0.0987262078	-0.0522323798	-0.0716582748	-0.1430451326	-0.0666554806	0.0160037599	0.0723188601	0.0027972024	0.0046942955	0.2128419372	0.0728673046	-0.0657286989	-0.0754631679	-0.0035986562	0.1060278341	0.1220179214	-0.020649171	-0.0766482762	0.0013694724	-0.0197905228	0.0675309744	-0.126405483	-0.0713867228	0.2461936659	-0.1171452906	-0.1414563014	-0.0647599537	-0.0199137351	-0.1508736705	-0.0754848907	0.1289028963	0.0632525717	-0.0066591032789773	-0.007656216972947	5.861765833684173e-05	4.434365648008623e-05	0.0992403574178837	0.0091682277216307	0.0098486485404293	8.405639955567767e-05	-0.1187737617688355	0.0229213607047142	0.01410720648472	0.0005253887765556	0.0002740080156518	-0.0002220014668391	7.50803926414371e-08	4.9284651278712034e-08	-0.0003149930261006	5.299427628700001e-05	2.808393319182891e-09	9.922060649201327e-08	5.10431914254848e-05	-4.8061108830340863e-08	2.6054073908986847e-09	2.309870182001868e-15	0.0
5960.7418961637495	2.817327151856261	7.937332280586514	35530443.95268181	8298.45948334854	-40.467499002052136	68864429.79677732	1637.6184754810906	6144.452713012695	-2.88397216796875	37754299.14244907	8.317295465618372	6307.827925576417	5454.137111161394	0.96579	17.767797	0.0612353067849072	0.0324043709973665	-0.1530453966	-0.0354348967	-0.1136287902	0.1093580641	-0.1099685737	-0.1193703314	0.0455507893	0.0247691153	-0.0448365883	0.0367961513	-0.0132299581	-0.0017315417	0.0142552773	-0.0994816466	-0.0313614095	0.165374676	-0.0761155511	0.0161998752	-0.0465945752	0.0226454905	-0.1160176661	-0.0006732536	0.1537614779	-0.0193977994	0.0011192697	-0.0834838284	0.1303275113	0.2130631467	-0.0395981598	-0.0430066561	0.1436849309	0.0537082632	-0.1083807573	-0.1906107334	-0.0491624642	-0.1012172481	0.0110408753	-0.0434930077	-0.0010353157	-0.0944284852	0.0360935357	-0.01967191	-0.0438534465	0.0666208405	0.2215726416	0.2739018775	0.0664068454	-0.0813740869	0.024593902	-0.0114698784	-0.0075401729	-0.1100074149	-0.1307398324	-0.0512692774	0.0754289429	0.0010681551	0.059180534	0.0451525521	-0.0243887853	0.1704085089	0.126582475	-0.0787327561	-0.0607639742	-0.060760157	0.142023353	-0.0480610449	-0.1015324064	-0.1764923174	-0.0253085787	-0.0209608469	-0.0370025095	-0.1526861858	0.0300256619	0.2045598917	-0.0387108566	0.0606075123	-0.0963358124	0.0024588827	-0.0490898467	-0.0393342831	0.1257424501	0.0527593557	-0.0058535128199821	0.0008055904589951	6.489759876240964e-07	3.4263612333694804e-05	0.0839554891714868	-0.0152848682463968	0.0070485241620236	0.0002336271973097	-0.0955278005074689	0.0232459612613666	0.0091255606697947	0.0005403747149649	0.0004370029040947	0.0001629948884429	1.909715381872016e-07	2.6567333658513416e-08	-6.9982261364121e-05	0.0002450107647364	6.003027483675426e-08	4.897516905636143e-09	8.101527460907748e-05	2.9972083183592688e-05	6.563474719984235e-09	8.983257703641995e-10	0.0
5979.050689557128	18.30879339337844	335.2119155214179	35749047.14829357	8306.111700573107	7.652217224565902	68991491.58239746	58.55642845194308	6147.516117925229	3.0634049125337697	37791954.42015048	9.384449658136033	6312.296156281735	5449.228693780667	1.191598	21.922039	0.1512378418956059	0.0830606149828583	-0.1663691539	-0.1837431832	-0.021316325	0.2328048132	-0.2559549201	-0.1138129902	0.1845149313	-0.0413803282	-0.3646887687	0.0217599046	-0.1319412183	-0.0359283309	0.0813812948	0.036715377	-0.0096404432	0.0790531387	0.0140293863	0.0565326271	-0.2274258976	-0.1796685441	-0.1350869978	-0.0935274365	0.0130648843	-0.0139127605	-0.0556002243	-0.0855724837	-0.0126370099	0.0781318984	-0.0041642098	0.000919696	0.1249254969	-0.0103669214	-0.2008719093	0.0240908558	0.1155364224	-0.2252122821	-0.025387123	-0.1329310763	0.1388168931	0.1095580111	0.0150924103	-0.0909340299	-0.1201440076	-0.0968327709	-0.0448365293	0.219785504	0.0327309282	-0.0797687055	0.0614416051	-0.0904743892	0.0665023556	-0.2274197402	0.1012162869	0.0099129821	-0.0170589388	0.015440862	0.0830009062	0.0468202911	-0.3227987719	-0.0707613317	-0.0326710945	-0.0567802599	0.2264811104	-0.0706493141	0.0314168914	-0.1690769253	-0.0796965293	-0.1285739252	0.0120190846	-0.0040913589	-0.1502800458	-0.2338717055	-0.0850123544	-0.0635504746	0.0651082802	0.034897985	0.0093131165	0.071624521	0.0909350279	0.099704757	0.1224102548	0.0419779864	-0.01166337391696	-0.0058098610969779	3.375448596617725e-05	0.0001360342911268	0.0065728136001865	-0.0773826755713003	4.320187862279662e-05	0.0059880784785731	-0.0746346341844343	0.0208931663230345	0.0055703286198443	0.0004365243990019	-7.191918035735707e-09	-0.0004370100960127	5.172368503274056e-17	1.909778240170605e-07	-0.0004639997015856	-0.0003940174402214	1.5524974319868678e-07	2.1529572307152587e-07	-3.099996724257085e-05	-0.0001120152418516	9.609979690404655e-10	1.2547414407083268e-08	0.0
5985.613094751269	6.56240519414132	43.06516193209298	35827564.120057866	8331.197258496806	25.085557923699525	69408847.7599847	629.285216343284	6158.42019852348	10.904080598251312	37926139.34158199	118.89897369316068	6317.227564305991	5504.935167247493	1.595395	29.35076	0.0716594150247229	0.0440398999898731	-0.2648611982	0.0211911026	0.038207366	-0.1973243563	-0.0997311722	-0.0809509045	-0.3851496388	0.0081704394	-0.1844055304	-0.2392290024	0.2501724936	-0.0734386167	-0.0159286502	-0.2487526223	0.0439989708	0.0097920587	-0.0558111815	-0.0003845133	0.2129484461	-0.3295398174	-0.0584654511	-0.002688663	0.073918921	-0.1563697997	0.2226502648	0.2263934344	-0.1659645497	0.0979646547	-0.0582283355	-0.1230893731	-0.08664419	0.1692796459	0.0656783087	0.014056503	0.0997272153	-0.1430989178	0.0462683234	0.4157354241	-0.1718086987	0.0484868931	0.0275468143	-0.206918341	-0.0709599966	-0.2934497924	-0.0330902073	0.247516478	-0.0517518868	0.0939225944	-0.0188443426	0.0737419134	-0.2975628886	0.0284427814	-0.0983675862	-0.1509513728	-0.0310223883	-0.275318117	-0.0214567488	-0.446032727	0.002171883	0.1018337863	0.0651804037	-0.2121530902	-0.0230387382	-0.1119678625	-0.0316100686	-0.377887528	0.0171575803	-0.1609440328	0.1588663387	0.0406450568	-0.1159833437	-0.2098754915	0.0608322312	0.0827236855	-0.0739402476	0.0109874706	-0.0726517533	0.016985474	0.1923895119	0.1525500259	0.1189108618	0.0309673479	-0.0115134760085311	0.0001498979084289	2.2469382951359213e-08	0.000132560129799	-0.0293109641488911	-0.0358837777490776	0.0008591326193375	0.0012876455055451	-0.0721100084800383	0.002524625704396	0.0051998533229911	6.373734947297012e-06	0.000113004627392	0.00011301181931	1.2770045812004756e-08	1.2771671303764164e-08	-6.999300342069859e-05	0.0003940066981649	1.5524127819880772e-07	4.8990205278499235e-09	0.0001240037885389	0.0001550037557814	1.5376939572000227e-08	2.4026164306361857e-08	1.0
5997.167437492459	11.55434274118943	133.50283618087687	35966017.27331986	8327.076522938527	-4.120735558279193	69340203.418874	16.980461541266536	6168.156143188477	9.735944664996168	38046150.20675375	94.78861851986736	6333.678547215426	5586.156622072545	1.481736	27.259748	0.1870410001571492	0.0913148295533259	-0.27257453	0.001173006	0.0506732517	-0.0278244698	-0.1117023042	-0.161229864	-0.0439495472	-0.0677196494	0.0429562424	0.0628499992	-0.1662097167	0.08371954	0.0626724455	-0.0085508716	0.1045837456	-0.0746068793	-0.1316233337	0.2147662192	-0.1556010483	-0.2320532895	0.1488927971	0.2217837133	0.183336069	0.0951116403	-0.0965733547	-0.0057453396	0.0924194544	-0.0855053647	-0.0314479741	0.0754791327	0.0862552979	0.0429030659	-0.1545555337	-0.063019299	0.0220478024	-0.215932725	0.0977604495	-0.0736887037	-0.001463161	0.0881824436	-0.1556614505	-0.0157367482	-0.316470694	0.0901093353	0.0505913982	0.1303164399	0.0374975854	0.3735069227	-0.0359810324	0.1322236799	0.1173559927	0.0110115685	0.0184473922	0.1430139479	0.0957929928	0.1272748925	0.1353387189	0.0892348977	-0.2552986326	0.0703172463	0.1485908922	-0.1009909499	-0.0105895849	-0.092456225	0.2635174379	-0.1756128611	0.0140879167	0.099122235	0.2404914069	-0.1340709932	0.0558345213	0.1717969407	0.2341864199	-0.1166523842	0.1843325716	-0.1799612318	0.0461275187	0.2682382275	-0.0065732274	-0.1434132296	0.1152490509	0.0197875765	0.0055600238411273	0.0170734998496583	0.0002915043971162	3.091386511390397e-05	0.0419632791749222	0.0712742433238133	0.0017609167991124	0.0050800177613821	-0.1129076510695057	-0.0407976425894674	0.0127481376700332	0.0016644476408579	0.000496937024449	0.000383932397057	2.469464062682261e-07	1.4740408550993393e-07	-0.0004210737023326	-0.0003510806989119	1.2325765714846918e-07	1.7730306279608306e-07	-0.0002988954033764	-0.0004228991919153	8.933846215954089e-08	1.7884372652261377e-07	0.0
5982.941977275232	-14.22546021722701	202.36371839190832	35795594.70344206	8315.822782419023	-11.25374051950348	69152908.54859927	126.64667568031447	6159.854092805282	-8.30205038319491	37943802.44464998	68.92404056510675	6338.82199263467	5567.364455655726	1.345774	24.758427	0.1399967865533247	0.0779996858592722	-0.1463932905	0.1538313786	0.0450205106	0.2977211044	-0.0184881916	-0.1734109889	0.091471577	-0.1344755749	0.1967626282	-0.0301736269	0.0857850999	0.2239044404	-0.0374481171	0.0024108578	0.1257365144	-0.0761026036	-0.3215853794	-0.04018385	-0.1548636925	-0.1381348165	-0.0993747596	-0.1445992684	-0.0752755865	0.0215210849	0.0637929924	0.03526981	0.1249511566	-0.0325951943	-0.0223947853	-0.0672214557	0.0251844242	0.0352460783	-0.0648865908	-0.0279105419	-0.054048048	-0.1303845851	0.1818612452	0.0045089534	0.0787169019	0.0492583214	-0.250692275	-0.2216101154	0.0306847056	-0.0411573623	-0.005695025	-0.0373704736	0.0558869337	0.1160392135	-0.0643786708	-0.2776442664	0.08977418	-0.0472023331	-0.0445892233	-0.0576579054	0.0190694201	0.1114807062	-0.0441789721	-0.030259897	-0.3009982088	0.0721399082	-0.2370487364	-0.1517556541	0.0618320404	-0.0100358759	0.0702767024	-0.0509698336	0.1757396249	0.1396116481	-0.1150740775	-0.173381418	-0.0281568644	0.0705920451	0.086279688	0.1507888276	0.0856650833	0.0344812676	-0.0453865457	0.0830846481	-0.0612215998	0.0504250593	0.1114298236	0.0084997322	0.0056628188275027	0.0001027949863754	1.0566809223918761e-08	3.206751707311905e-05	0.0005086701400074	-0.0414546090349148	2.587453113351479e-07	0.0017184846102376	-0.052883438913426	0.0600242121560797	0.00279665811131	0.003602906044958	0.0001279922581447	-0.0003689447663043	1.6382018144979526e-08	1.3612024058333457e-07	-0.0005510016697971	-0.0001299279674645	1.6881276729456174e-08	3.036028401191925e-07	-2.946472962610401e-05	0.0002694306737502	8.681702919394111e-10	7.259288795753846e-08	0.0
5965.937301349947	-17.004675925284573	289.1590033239528	35592407.88363869	8301.708635093522	-14.114147325501108	68918366.26198636	199.20915472595007	6159.404984183933	-0.4491086213483868	37938269.75918988	0.2016985537694486	6343.004072135801	5506.346636720983	1.338995	24.633713	0.1014843675520506	0.0465341866900027	0.0155375188	0.2483564878	-0.0547362805	0.0221476506	0.1357562764	-0.080838301	0.0156548745	0.0895976645	-0.0354721638	0.0227053146	0.1176812295	0.0147561526	-0.0101431569	-0.1231960683	0.2419118111	-0.0566968065	-0.3038573792	0.0351006257	0.0799636357	0.0613931609	-0.1736251486	0.0158768814	0.0766012141	0.0597485028	0.0474209428	-0.0019966437	0.0881955328	-0.0285202736	-0.2728021303	0.0781525934	-0.2133759743	-0.0958105877	-0.0065578726	0.089880746	-0.1552653059	0.026523972	0.1789306419	0.1326222658	-0.1236389095	-0.0350106043	-0.1250946498	-0.1352335836	0.0933445291	0.1837397702	-0.0481611149	0.0932782047	0.1586439689	0.0463648296	-0.0706323792	-0.3171553996	0.0657250034	0.0303114749	0.0902513349	0.3608801067	0.1138017151	0.0311138265	-0.0060536492	-0.1378129827	0.0281758286	0.0755585156	-0.1823387246	-0.1714134085	-0.0570284347	-0.0824686273	-0.1761161141	-0.0010471534	0.1751836671	0.1714525591	-0.0498427451	-0.1616774715	0.2909256957	-0.1167020436	0.014420193	-0.2008250466	0.0333124487	0.0413207718	-0.0298558863	0.0035666217	-0.2098444239	-0.0838326617	0.1074583966	-0.0028345346	-0.0212928502095763	-0.026955669037079	0.0007266080932365	0.0004533854700474	0.0283294561909315	0.0278207860509241	0.0008025580880739	0.0007739961364912	-0.0680713911821442	-0.0151879522687181	0.0046337142974724	0.0002306738941168	-0.0002649939467802	-0.0003929862049249	7.022179183014749e-08	1.5443815726127553e-07	-0.000375003743275	0.0001759979265221	3.097527014007852e-08	1.406278074702621e-07	3.19503428334822e-05	6.14150724595862e-05	1.0208244071770472e-09	3.771811125216224e-09	0.0
