global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
1063.0801879257597	0.3230533932633079	0.1043634948989375	1130139.4859602684	1398.7379076073207	1.6031132040864122	1956467.7341777056	2.569971945116203	995.1061460999236	2.649433589072828	990236.2420058426	7.019498342907327	1120.4026087270393	1056.064602047205	1.074523	20.783127	0.2832411158796658	0.152556519549797	0.1591136721	-0.1213104123	-0.0094802663	-0.0615645068	0.1363851032	0.0285421114	0.1158809634	-0.191967366	0.0008412827	-0.0002182099	0.0285410156	0.14347156	0.0804084565	0.0078841996	0.099012353	0.108691646	0.1092332079	0.1124338946	-0.1577945106	0.1760193816	-0.1299724483	-0.069335922	-0.1463286633	-0.0784276452	-0.016282483	-0.0670109454	0.0367387729	-0.0670195403	-0.2066983355	0.0141499817	-0.1389560715	-0.0961587555	0.0557561888	0.1353871663	-0.0945156295	-0.0208880775	0.0659273024	-0.2081574686	-0.0295430361	-0.0955780975	-0.1532412002	0.0198952538	-0.055662923	-0.0862174426	0.1023044494	-0.0484789006	-0.0643139965	-0.0903348899	0.0135761051	0.0018655742	0.1225581943	0.1103213278	0.1073663964	0.0732711761	0.0192689388	0.0844604097	0.0005241105	-0.0271236377	0.1615007138	-0.1928545627	0.077547865	-0.0656718148	0.1416437599	-0.0607389314	0.0084252374	-0.1437090883	-0.1048838548	0.0081712981	-0.0174158283	-0.0054425782	0.0450451615	-0.0587308286	0.1150395331	-0.0222517564	-0.0108820743	-0.0154514386	-0.1189864047	-0.0287187297	0.006999156	0.1419863355	0.1094628008	0.0385363842303547	-0.0152445656156032	0.0002323967808084	0.0014850529095495	-0.0089226091861149	0.040084194099677	0.0016067426166205	7.961295468814199e-05	0.1818450396591657	-0.0634167893105654	0.0040216891664606	0.0330676184486435	-0.0035860631358589	0.0024278516805388	5.894463782695558e-06	1.2859848814366168e-05	-0.0009478052275195	0.0004360928693328	1.9017699068291458e-07	8.983347493132912e-07	-0.0001116994733165	0.0004259667872047	1.814477038014942e-07	1.2476772339183494e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1063.4393615712963	0.3591736455366572	0.1290057076480922	1130903.2757391664	1399.852741458873	1.1148338515522482	1959587.6977699224	1.2428545165668203	995.4044670017288	0.2983209018051411	990830.0529269958	0.0889953604538326	1119.8925564121016	1046.3838074468076	1.17885	22.801003	0.0917596186491062	0.0425447451527662	0.2001651207	0.0052334936	0.1248246485	-0.1077553896	0.0652353017	0.0724366937	0.1062715187	-0.1156721076	-0.1093453115	-0.1025502035	0.1419087362	0.2159655144	-0.0991928914	0.0018913613	0.0524212839	0.0591337825	0.0962834953	0.1004723129	0.0022723666	0.0312580895	-0.0524806107	-0.0287015484	0.0403324943	-0.1278216444	-0.0884089214	0.0852605755	0.005812931	-0.1142032215	0.0510206567	-0.0631972632	-0.0989524522	0.0233160118	-0.0933928108	0.0901812624	0.0832833834	-0.1439113031	0.0988080519	-0.1456664124	0.100073815	-0.1009387979	-0.1708793588	0.0533341238	0.0371783171	-0.1240344344	-0.0969316498	0.0693286382	-0.0280502646	-0.0694004084	-0.0783014346	-0.0672818164	0.1476186013	-0.2082316643	0.1031825464	-0.0129252564	-0.1516235406	0.0858012297	-0.0175649636	-0.0918852383	0.1630275487	-0.0439853829	0.1309793948	0.0728555803	0.0878908676	-0.2422952041	-0.0424761931	0.1704038174	-0.1041046332	-0.1889696078	0.010619905	0.0059565923	-0.0493589907	-0.0329776731	-0.0116958439	0.1570519504	0.0921641205	0.0993262432	0.2264020351	0.0207790223	-0.0567399409	0.1397444952	0.1012278027	0.0273266315131337	-0.011209752717221	0.0001256585559812	0.0007467447898545	-0.0199408441719555	-0.0110182349858406	0.0001214015022032	0.0003976372662902	0.1620183119848661	-0.0198267276742996	0.0003930991302708	0.0262499334184254	-0.0041880932705572	-0.0006020301346983	3.6244028308485357e-07	1.7540125242886508e-05	-0.0013377711401127	-0.0003899659125932	1.5207341298464737e-07	1.7896316233184334e-06	-0.0001138014914599	-2.102018143400005e-06	4.418480275182805e-12	1.2950779458497692e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1063.730143280197	0.2907817089005675	0.0845540022311343	1131521.8177229082	1403.8342384773214	3.981497018448408	1970750.5691212008	15.852318507913564	992.8030047069564	-2.601462294772432	985657.8061551608	6.767606071122648	1119.8832660406129	1052.3218783177435	0.95885	18.54582	0.0531511776749653	0.0281350623815382	0.2131008303	0.066567615	0.1870877043	-0.0701217455	-0.0759308823	0.0959979088	0.088446776	-0.1302577004	-0.1570313603	0.0161148228	-0.0055399319	-0.0261962362	-0.0128261118	-0.0189293582	0.2274425914	-0.0373748042	0.14806527	0.0109322213	0.0257612931	-0.0061771666	0.1190964128	0.0016659248	0.0266900661	-0.0469442155	-0.0507500069	0.1406333287	-0.2034717615	0.0480523862	-0.0049055727	0.1410716276	0.0992991274	0.163963971	-0.027755886	-0.2070078946	0.2475348998	-0.0789144653	0.1323083518	-0.1086849233	0.1527284069	-0.0210815282	-0.012293391	-0.034499467	-0.0372342997	-0.0639167962	-0.0246687117	0.0457877018	0.0575118654	-0.1005389978	-0.0040821075	-0.0616909029	-0.0212351857	-0.2226058395	0.1870920252	-0.0695104092	-0.0940890248	0.1013023175	-0.0348374368	-0.0903844266	0.155853039	-0.0109933672	0.1220822179	0.1004754484	0.1053270938	-0.1742453455	-0.0375668215	0.2316580516	-0.0976627069	-0.0943214249	0.0454650543	-0.029019649	-0.005660603	-0.0694709082	-0.062613093	0.1175625874	-0.0347519788	0.0724873002	0.0484160221	0.008354428	-0.0118905192	0.1373117808	0.0924399334	0.0272080495980446	-0.000118581915089	1.4061670586198e-08	0.0007402779629296	-0.0271201820276161	-0.0071793378556605	5.154289204572132e-05	0.000735504273211	0.1561476901250955	-0.0058706218597706	3.4464201020416513e-05	0.0243821011314028	-0.0037926965264884	0.0003953967440688	1.563385852202083e-07	1.4384546942037176e-05	-0.0011463901426793	0.0001913809974334	3.662668617860309e-08	1.3142103592322658e-06	-0.0003266764708466	-0.0002128749793867	4.5315756848887965e-08	1.0671751660478953e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1062.8907607948406	-0.8393824853562819	0.7045629567228888	1129736.7693830351	1396.0042019384512	-7.8300365388702176	1948827.731829812	61.3094722000427	992.2317696640774	-0.571235042878925	984523.8847307068	0.3263094742128873	1121.8811323200753	1059.7798036988825	1.113582	21.538603	0.1769886234979346	0.0963003237991463	0.1654582491	0.0808709138	0.1562950652	0.0020572733	-0.1329133985	-0.0252902617	0.0639594072	-0.11778059	-0.0617275883	0.2031720439	0.0562830264	-0.0873523976	-0.0847362799	0.1265203549	-0.0327205328	0.023879749	0.0965290745	-0.0998970463	-0.0648508564	-0.0521555086	-0.0916183316	-0.0919355537	0.0549113304	0.0817686429	-0.1888404604	-0.1602027551	-0.1415610375	0.0357562274	-0.1314544205	-0.0244536912	-0.095907553	0.1089777883	-0.1594632237	-0.008453098	-0.1427747226	0.0861834077	0.0212552374	-0.0661217537	0.1158403983	0.0304941375	0.0797159553	-0.1879727442	-0.1567824111	-0.1119883432	-0.1681718364	0.0276643071	-0.0247171702	-0.0768061428	-0.0410998169	0.0827181287	-0.1559036061	-0.09295849	-0.0340358976	-0.1694848025	-0.0761479967	0.047451108	-0.1098512938	-0.0932258389	0.0608393594	0.0434083215	0.1428361614	0.1717462286	0.082512219	-0.1628599364	-0.1072303523	0.086065599	0.1151964109	0.0232408606	-0.0074353168	-0.124643343	-0.074450921	-0.0714712272	-0.046717558	-0.0281565597	-0.0424381999	0.1376144578	-0.1280259992	-0.0635980182	0.1255239149	0.1346915149	0.0831471893	0.0273648761627498	0.0001568265647051	2.4594571397233675e-08	0.0007488364474026	0.0037302329265287	0.0308504149541448	0.0009517481028429	1.391463768615887e-05	0.1040407073224258	-0.0521069828026696	0.0027151376567977	0.0108244687801506	-0.0024680667145708	0.0013246298119176	1.754644138620856e-06	6.091353307572304e-06	-0.0007462869038843	0.000400103238795	1.600826016942488e-07	5.569441429092143e-07	-0.0001739215380309	0.0001527549328157	2.3334069499529023e-08	3.0248701391033795e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1063.4217236363406	0.5309628415000134	0.2819215390537683	1130865.7623016855	1404.0055940460047	8.001392107553556	1971231.7081124743	64.02227565882035	993.1822423240692	0.9504726599917604	986410.966467866	0.9033982773918124	1118.947412754786	1064.8962972480804	1.225464	23.702589	0.0407249143907934	0.0200304447536088	0.0337703334	0.0957548554	-0.0482193215	0.2241334758	-0.0287817229	-0.1771211855	0.0420995778	0.0424765379	-0.0050936914	0.1109766956	0.1391841969	0.0579229314	0.0528149313	0.1408258731	-0.0370526967	-0.0874003465	0.113783436	0.0835474366	0.1028541881	-0.0250638585	0.1671348847	0.0381049939	0.0500440836	-0.1549979868	0.1345033857	0.0614876415	0.020352863	0.0383527037	0.0751372464	-0.0932668145	0.1404048439	0.1428445461	-0.0354176573	-0.2208773641	-0.2034608847	-0.1084922374	0.120747304	0.0785026995	0.0242194641	-0.0644047384	-0.0401220072	-0.0116421165	0.0257403382	-0.0188791578	0.0982163714	0.0744825783	-0.0098251999	0.0117046202	0.0134606543	-0.0587743478	-0.0418147365	-0.0617660382	0.1234905077	-0.1554625926	-0.1987471167	0.0404564506	-0.0825692341	-0.0654339008	-0.0107325149	0.0380533911	0.087910778	0.0931719253	0.0546694889	-0.1044948089	0.2111604105	0.1046222277	0.0586668211	0.0651408883	-0.0974971399	0.1529684253	-0.1281437696	0.0320665416	-0.1053610238	-0.0835088316	-0.0410108572	0.0211878134	0.0216929917	-0.162909367	0.0799771926	0.1318872767	0.0734003241	0.0237877347427684	-0.0035771414199813	1.279594073854654e-05	0.0005658563241923	-0.0029811229953509	-0.0067113559218796	4.504229831014837e-05	8.88709431340992e-06	0.0924575085305434	-0.0115831987918824	0.0001341704942522	0.0085483908836755	-0.0023451138824378	0.000122952832133	1.511739892952569e-08	5.499559121602492e-06	-0.0009352225278338	-0.0001889356239495	3.569666999718689e-08	8.746411765678428e-07	-0.0002390974470894	-6.51759090585e-05	4.247899121601862e-09	5.7167589204668436e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1064.7190134106652	1.297289774324554	1.682960758567052	1133626.5775181802	1410.0608721322965	6.055278086291764	1988271.6631184928	36.66639270232525	993.5290246722342	0.346782348164993	987099.922866161	0.1202579969988264	1123.0912541720636	1065.6513062044978	1.28007	24.758762	0.3749980101764704	0.2284480807091698	0.0438661394	0.0860054419	0.0106502421	0.0136942003	-0.0005914129	0.2036332669	-0.0237241657	0.0353709674	-0.1489502073	0.0111501689	-0.1882180683	2.03172e-05	-0.044736357	-0.043541828	-0.0570909506	0.0059525477	0.1605319139	0.0133381365	-0.0873903117	-0.2267401882	0.0099921542	0.1311581894	0.0145246689	-0.0673573242	-0.0604805586	0.1088667132	-0.1571148229	-0.0306370552	0.0232852804	-0.1372964464	-0.1190590652	-0.0984406625	-0.0526683534	0.0616633127	-0.0247119985	0.0074171654	0.0487663011	0.009531191	0.1361422854	0.0563039047	-0.0009794759	-0.046950759	0.0237917612	0.1246315015	0.1064097183	-0.0476669084	-0.0462443696	0.0458768028	-0.0050718829	-0.2453065056	-0.0186287048	-0.1348065092	0.1925139392	0.0592476955	0.0725229093	0.06400461	-0.0180922786	-0.0781009339	0.0303712346	0.1478050128	-0.0560629125	0.2268103863	0.0509099019	-0.0372210641	0.1480543816	0.1675941979	0.0341431924	-0.0982136964	0.0487524938	0.1490381307	-0.2008415701	-0.0380980953	-0.0821463491	-0.0718916893	-0.012243471	0.0738677332	0.0739233003	0.1033804565	0.0476262538	0.1289028963	0.0632525717	-0.0008048339379627	-0.0245925686807311	0.0006047944343164	6.477576676965473e-07	-0.045691361375475	-0.042710238380124	0.001824164462487	0.0020877005043442	0.1296016857907886	0.0371441772602452	0.0013796899043405	0.0167965969598142	-0.0065231076140123	-0.0041779937315745	1.7455631621075817e-05	4.255093294398525e-05	-0.0001756789844984	0.0007595435433354	5.769063942224946e-07	3.086310559438907e-08	-0.0007125806892869	-0.0004734832421975	2.241863806418565e-07	5.077712387445935e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1064.3612716656835	-0.3577417449816948	0.127979156102548	1132864.916621791	1407.0388466632428	-3.022025469053688	1979758.3160194284	9.13263793560916	994.3900078667534	0.8609831945192354	988811.487745242	0.7412920612445476	1124.878588803443	1062.4289940223098	1.297073	25.087639	0.3921806014878509	0.2615868112224964	0.2023229394	-0.0037575184	0.0434324157	-0.0762392133	-0.0273875961	-0.1303637011	0.04517013	-0.0488191243	-0.0248009991	0.0786236554	-0.156009004	-0.1763640824	0.1788247252	-0.076385615	0.0766465597	-0.1171088461	0.0656205274	-0.1667684623	0.0024288287	0.0026020223	-0.0208492533	-0.1260256358	-0.0183569368	0.0466351956	-0.0589342016	0.1514288745	-0.2039222777	0.1128996188	0.0090899322	0.0541354358	0.0227288145	-0.0531775428	0.0665794327	-0.0866156847	-0.1968656819	0.070786767	-0.0098475089	-0.1246089759	0.0561491333	0.0755563482	0.2648279904	-0.0940994587	-0.0870427682	0.1192685331	-0.0103406938	0.0185945823	0.0296945786	-0.1035417229	-0.0033595508	0.0159253476	-0.2571031868	-0.0840387422	0.0176951327	-0.0017820907	0.1742587008	0.0380124087	-0.1157116734	-0.1196912899	-0.0026764181	0.0125585132	0.0250175982	0.0314020083	0.0806079702	0.0153567172	0.0399757943	0.1667183303	0.0695433293	0.1093010883	0.0368088671	0.1181311814	-0.1814113736	0.2146729727	-0.0478093347	0.0187107864	-0.0375750393	-0.1907973174	-0.1524171372	0.0622695899	0.069032627	0.1257424501	0.0527593557	0.0081342449904582	0.0089390789284209	7.990713208853856e-05	6.616594156479433e-05	-0.0150241325116411	0.0306672288638338	0.0009404789261867	0.0002257245577273	0.0380613322276275	-0.091540353563161	0.0083796363304685	0.0014486650109418	-0.0020410638488224	0.0044820437651899	2.0088716313077665e-05	4.165941634969709e-06	-0.0004767195124588	-0.0003010405279604	9.06253994746764e-08	2.27261493558956e-07	-0.0002749861797885	0.0004375945094984	1.914889547431453e-07	7.561739907467327e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1063.453966879855	-0.9073047858285008	0.8232019743873018	1130934.3396724998	1403.1875316244332	-3.851315038809617	1968935.2489062697	14.832627528161115	995.5970552524844	1.2070473857310162	991213.4964274184	1.4569633914000806	1123.0635880751647	1067.483091045171	1.449393	28.033768	0.0773346432933703	0.0618986460712912	0.0174836097	-0.154223586	0.155925145	0.0975070953	-0.0168580861	-0.1006721264	0.1114686698	-0.112682311	0.1867671052	0.1380710705	0.108572648	-0.142152889	0.0763555657	-0.0169823575	0.0446579989	0.0281778526	0.0638274934	0.0929807959	0.1687329462	0.1377477126	-0.0076335075	-0.1396171761	0.037446835	0.0684183826	0.0111225567	-0.0118808403	-0.0597352045	-0.0440691082	0.0570039173	-0.1304781098	0.0072282393	-0.1568639032	0.0963849332	-0.0471680044	0.1851455794	0.0299326095	0.0594000087	-0.0385949944	-0.0847134747	-0.0518843904	0.0295577597	-0.1083109509	-0.1654583393	-0.1649041742	0.0406587286	0.1983411658	0.0198671504	3.68432e-05	-0.0068076741	-0.0503021851	0.067525145	0.1601534839	0.0545460689	0.029278283	0.2625427518	0.073207762	-0.0949617788	-0.0549786178	-0.0060637276	-0.047336807	0.0894263643	-0.0002989689	0.0868518085	0.1014118212	0.1168950226	0.0233353684	0.248469642	0.1170017595	0.0018648097	0.0808595751	-0.0628488026	0.1787681999	0.0802558788	-0.0405272619	-0.1649759354	-0.0990509596	0.2780141027	-0.0722182341	-0.0704980223	0.1224102548	0.0419779864	0.0078547791851519	-0.0002794658053063	7.8101136335499e-08	6.169755604749554e-05	-0.0194564316088019	-0.0044322990971608	1.964527528669245e-05	0.0003785527309479	0.0984235863967057	0.0603622541690782	0.0036436017283723	0.0096872023591897	-0.0020401011531739	9.626956484999269e-07	9.26782911640695e-13	4.162012715181477e-06	-0.0007202200077558	-0.0002435004952969	5.929249120988428e-08	5.187168595717646e-07	-0.0002757354732795	-7.492934909999788e-07	5.614407356549353e-13	7.603005122466985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1063.00816651508	-0.4458003647750956	0.1987379652336083	1129986.362077752	1411.8979477956505	8.710416171217275	1993455.8149895691	75.87134987580342	992.273972785336	-3.3230824671484243	984607.6370671936	11.04287708346926	1122.0364737647633	1071.4493572446518	1.301269	25.168795	0.0626724169747681	0.0466302150047009	-0.0547396734	0.0648060442	0.0283117306	0.1709322119	0.131296266	0.0934914805	-0.0067921543	0.0948775643	0.1240575248	0.0574481505	0.0603781075	0.0237836899	-0.116204841	-0.0002158029	-0.187077836	-0.0620112583	0.0804105437	0.0331823413	0.0504159949	-0.0177107803	-0.013214928	-0.0220739359	-0.066253675	-0.0842294626	-0.1534742991	-0.0979082685	0.0642805795	0.0446659662	0.1190680572	-0.1161823217	-0.0503639814	0.0180203579	0.2210873661	-0.0800392076	0.0732009049	-0.0435711938	0.0576308923	0.1415790956	-0.0008439185	0.0524126576	0.0106211975	-0.0388263136	-0.0009132845	-0.035385554	0.0618330936	0.0318844217	0.018881206	0.1330708586	-0.0426827637	-0.1845356398	0.0450484758	0.0685227939	0.1287207485	-0.0696459251	0.2401405997	0.0601658066	-0.1041900058	-0.0532301632	-0.0893542508	0.0767983601	0.0022275712	0.0640822321	0.0944297214	0.0724428669	0.1705793762	-0.0440155875	0.0910110432	0.1408930373	-0.0066189701	0.0829743251	-0.0313292459	0.0288636483	0.0702151296	0.0294997119	-0.1533981138	-0.0944667107	-0.113829513	-0.1883023693	0.0584445023	0.1189108618	0.0309673479	0.0079006819958067	4.5902810654800674e-05	2.1070680260104822e-09	6.242077599886415e-05	-0.0187578706847517	0.0006985609240502	4.879873646098718e-07	0.0003518577126258	0.0520262888686176	-0.0463972975280881	0.0021527092179099	0.0027067347334408	-0.0021950784832653	-0.0001549773300913	2.4017972842258657e-08	4.818369547694289e-06	-0.0005651988101762	0.0001550211975795	2.4031571699013353e-08	3.194496950245922e-07	-0.000275120886711	6.145865685000074e-07	3.777166501806142e-13	7.56915023046469e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1063.6138291348789	0.6056626197989772	0.3668272090217603	1131274.3775269594	1402.7957071096787	-9.102240685971765	1967835.7958853436	82.85078550535974	994.6935041288764	2.4195313435403705	989415.167156183	5.85413192237427	1122.7979957441123	1062.789356470108	1.324495	25.618029	0.1712360717006338	0.1027919165723192	0.0959828825	0.0966836039	0.0315980067	0.0608999407	-0.1307671606	0.24047998	0.039850607	-0.0522821186	-0.1066890156	0.1525182344	-0.0339841573	0.0087952809	-0.1743607398	0.074281132	-0.1138086549	-0.0796953734	0.0321035103	-0.0891719656	0.0778667057	0.0049320654	-0.1506833147	0.1372441999	-0.1418976713	0.1102781026	-0.0779174564	-0.2620926365	-0.1049018553	0.0537527827	-0.0860139755	0.2234060903	-0.2869854698	-0.0882501606	-0.0051883927	-0.154541708	-0.0885675881	0.0490579202	0.0314984753	0.0065202091	0.221165734	0.0706624286	0.0607380439	-0.1143820412	0.0337397147	-0.0210172691	-0.3004818273	-0.0786137411	0.0492879736	-0.0635136936	0.1329081789	0.1620641356	0.0097196415	0.076371479	-0.0001593723	-0.2314118828	0.243824651	0.0257717811	-0.1861110632	-0.0600516455	-0.0778468619	0.1567203078	0.0082028475	0.1283034776	0.069277095	0.0396354025	-0.1952115281	-0.1429044346	0.1456028647	0.2004760018	0.2701146951	-0.1410560461	-0.0467068105	0.0234933772	0.0073297907	0.0010275663	-0.0121725959	-0.1068434449	-0.1459431516	0.3303119374	-0.0957439296	0.1152490509	0.0197875765	-0.0015113379644873	-0.009412019960294	8.858611973297269e-05	2.284142442900616e-06	-0.003759248625613	0.0149986220591386	0.0002249586636728	1.4131950229173229e-05	-0.0114306747037886	-0.0634569635724062	0.0040267862258296	0.0001306603241838	-0.000836035347821	0.0013590431354442	1.8469982439982732e-06	6.989551028061805e-07	-0.0002578854415944	0.0003073133685818	9.444150650909329e-08	6.650490098633869e-08	-0.0002741080685612	1.0128181497999662e-06	1.0258006045642268e-12	7.513523325035155e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1064.4546708783653	0.8408417434864077	0.7070148375892619	1133063.746354769	1404.0839054720389	1.2881983623601627	1971451.6136056131	1.659455020787405	993.9536944276072	-0.7398097012692233	987943.9466662892	0.5473183940920574	1121.7210722442708	1061.9958382546902	1.271148	24.586195	0.1636031557646629	0.1099196954173541	0.0686065352	0.135937431	-0.0464568747	0.1798614368	-0.1329014527	-0.0622491559	0.0958967545	0.0495974248	-0.0662503253	0.1139084053	0.0362980347	-0.0694734963	-0.0497603513	0.0382622509	-0.0131166498	-0.0941580435	0.1298882636	-0.0455831319	-0.0072446475	-0.0619623485	0.0214445237	-0.1592853547	-0.1870391122	-0.0306765041	-0.0894674968	0.0840127082	-0.0566863158	0.1277307137	-0.0189537841	-0.0086650046	-0.115135029	-0.0593073214	-0.2163346297	-0.0840500958	0.1065887664	-0.1226479039	0.0739797315	0.0679589047	0.0952783727	-0.0154884418	0.0898497647	-0.111961945	-0.0038060302	0.0011118402	0.0588780751	-0.0130783886	-0.0741596763	-0.0506274329	0.089429416	-0.0136028244	0.0348288688	-0.0231381291	0.0314508105	-0.0232106878	0.1237673668	0.0591157092	-0.1858326137	-0.0199772475	-0.1008502514	0.1256138896	0.0164104619	-0.0162327659	0.1599506741	0.1643620969	0.1303673161	-0.1947250339	0.0661073136	0.0553197156	0.0474544178	0.0166886048	0.0241506073	-0.1916098659	0.085243658	0.0942206734	0.066394394	-0.0321618166	-0.0316658367	0.0274365045	0.0924752316	0.1114298236	0.0084997322	-0.0053692793186428	-0.0038579413541554	1.4883711492103172e-05	2.882916040160529e-05	-0.0036798746949102	7.937393070279975e-05	6.300220875212857e-09	1.3541477770240438e-05	0.0966831978270192	0.1081138725308078	0.0116886094336077	0.0093476407420585	-6.799931136422565e-05	0.0007680360364567	5.898793532962317e-07	4.623906346008907e-09	5.009299064662187e-06	0.000262894740659	6.911364466619558e-08	2.5093077119225464e-11	-0.0002739994866971	1.0858186409999941e-07	1.1790021211430742e-14	7.50757187102743e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1065.0410527649224	0.586381886557092	0.3438437168822543	1134312.4440746142	1408.011261776939	3.9273563049000586	1982495.713290688	15.424127545638244	995.507868507356	1.5541740797488046	991035.9162600592	2.415457070163044	1122.915141372083	1065.8794972226024	1.015993	19.651068	0.2693891989263416	0.2299771697753448	0.0266483095	0.1358763608	-0.0922317167	0.1984513606	-0.1184571989	-0.0214208052	0.0203745792	0.0786483612	-0.1804108036	0.056458919	0.1065035363	-0.0432000046	-0.0238842821	-0.0405353376	-0.2186940205	-0.1468972593	0.0744225902	-0.0875707192	0.0831144685	-0.1005980168	-0.0969190035	0.1411808906	-0.1917427027	-0.0867060047	0.1278655038	0.1373399795	0.2286488747	-0.0389793009	-0.1677206437	-0.086810817	-0.0533945496	-0.1038786675	-0.0886040054	0.1019556561	-0.0322541384	0.1173786869	0.0464672515	0.1652944371	0.1000454885	-0.1463845581	0.0805635278	-0.1272141197	0.1852152812	0.0216075611	0.0518411401	-0.1252559397	-0.1914893303	0.0109616795	0.0606560039	0.0017592087	0.0080047941	-0.0130290482	-0.1457614134	0.0376151081	-0.0639774459	-0.0171103225	-0.2125162821	-0.0711307021	-0.2130703602	0.1278691327	-0.0096431421	-0.1156502623	0.071756213	0.0173221445	0.0109051849	-0.159853707	-0.0175266285	-0.0789748017	-0.0553642177	0.0176298345	0.0533153745	-0.1005944253	0.0730697315	0.0179950952	0.2069553908	-0.0210419234	-0.0372174146	0.0465531398	0.0599129716	0.1074583966	-0.0028345346	-0.0057993606917676	-0.0004300813731247	1.849699875089133e-07	3.363258443321917e-05	0.0192098361154222	0.0228897108103324	0.0005239388609806	0.0003690178035813	-0.128888240258064	-0.2255714380850832	0.0508824736797725	0.0166121784768204	0.0002750022593878	0.000343001570752	1.176500775383569e-07	7.562624266839486e-08	1.6969815590961446e-05	1.196051652629926e-05	1.430539555758777e-10	2.879746411912381e-10	-0.0002190022008194	5.499728587770003e-05	3.0247014539134624e-09	4.7961963963740814e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
