global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
1002.2159989045226	-1.6640821264069243	2.769169323426992	1004436.90846019	1323.8166535004325	7.845068351082091	1752490.532085084	61.54509743314988	939.5513454367898	-2.857051447087997	882756.7307120819	8.162742971307619	1058.5587851469998	1065.113459754083	1.149106	23.64772	0.1248618070961741	0.0779217172035169	0.1224335745	-0.1041234642	0.0535681824	0.0080021374	0.0420224566	0.0361977936	-0.0779891479	0.1122298882	-0.0854170486	-0.0943498634	-0.0303581966	-0.215196408	0.0740653045	0.1268322141	0.1475518167	-0.0903351995	-0.1363919616	-0.0371197413	0.0302971285	-0.0872449428	0.035354188	0.1269228947	0.0017659223	0.0326305058	0.2115781536	0.0208649145	0.1012235668	0.0805501201	-0.1328287967	0.0090496704	0.0119741771	-0.1240991496	-0.0486287044	-0.0166176147	0.0206978528	-0.1273362197	0.0659096797	0.1498569504	-0.072312436	-0.0497594835	0.0503137856	-0.0828127322	0.1162769157	0.0295924042	0.0816820522	0.0719913981	0.068257114	-0.0763598303	-0.1272459605	-0.0238256004	0.111680019	0.0260890556	-0.0836021004	-0.1322257207	0.0554826429	0.0371392011	0.0444709918	-0.0306349016	0.0986721117	0.033167816	-0.0456076847	0.0138456494	-0.1403724679	-0.0003865023	-0.1923538245	-0.0320896213	-0.0492773836	-0.0169127099	0.0593764375	0.0639952477	-0.0927121062	-0.0313445625	0.0362935184	0.152623328	-0.0132527924	-0.0437057382	-0.0619443483	0.1419863355	0.1094628008	-0.0882350737267643	-0.0021317367987024	4.544301778941978e-06	0.0077854282355675	0.0587962282311167	-0.0136419087180711	0.0001861016734721	0.0034569964542055	-0.1638752042276934	0.0053706912086255	2.884432405840741e-05	0.0268550825606682	0.0039910481206504	0.0013201052265744	1.7426778092293116e-06	1.5928465101347088e-05	0.0004061529440175	-0.0004295478156575	1.845113259361296e-07	1.6496021393408246e-07	-0.0001748116086288	-0.0003246963651835	1.0542772956337681e-07	3.0559098511388744e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1003.7223992564024	1.5064003518797335	2.269242020143385	1007458.6547690288	1319.6429455591283	-4.173707941304201	1741457.5037639723	17.419837979305754	942.118359818892	2.5670143821022293	887587.0039078393	6.58956283791969	1058.907230451317	1074.7870788648434	1.146078	23.585421	0.0684753168241183	0.043142328660546	0.1676230681	-0.0379700161	0.0144122566	-0.1840982941	0.0579672412	0.1606898297	-0.0819071382	0.0180153866	0.1216247335	-0.0336668209	-0.1508715544	0.1113721583	0.2214215116	-0.0266052658	0.0152371892	-0.0092114499	-0.1824885587	-0.0550483125	-0.1548125618	0.0614087782	0.0260017119	0.0920383699	-0.0980138688	-0.0792550734	-0.0326202396	0.112178027	-0.041582748	-0.0878178796	0.1575054562	-0.0933909552	-0.1173251407	-0.0972812648	-0.1986390077	0.1602876932	0.1243755605	-0.1082776378	0.0970267643	-0.0327964196	0.0299529994	0.0961211419	0.02560518	-0.0500808608	0.1909237533	0.1053978543	0.1112279303	-0.0352797387	0.0767846847	0.0773212171	0.0532824048	0.056704693	-0.0259620399	0.1012254902	0.0944629509	-0.1176076738	0.0466809575	0.0631565905	0.081031466	-0.0574359139	0.1057606667	0.0267114467	-0.0748444773	0.0196796947	-0.0762470171	0.0537801783	-0.1486968981	0.0165542026	-0.0381752249	0.006623055	-0.071032816	0.0871714507	-0.2240209753	0.0437636896	-0.02676672	0.2341251715	-0.1637546417	0.0242123923	0.0365584616	0.1397444952	0.1012278027	-0.0857695514831817	0.0024655222435825	6.07879993360056e-06	0.0073564159616261	0.0630600644997514	0.0042638362686347	1.8180299725724724e-05	0.0039765717347128	-0.2057806070030494	-0.041905402775356	0.0017560627817648	0.0423456582185434	0.003808090833568	-0.0001829572870824	3.3473368896551754e-08	1.4501555796704623e-05	0.0004057610956766	-3.9184834090000027e-07	1.5354512226608285e-13	1.6464206676467493e-07	-0.0003882735839364	-0.0002134619753076	4.556601490222244e-08	1.5075637598281668e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004.9421218986502	1.2197226422478025	1.4877233240119607	1009908.6683661614	1320.4366858938463	0.7937403347179952	1743553.041454324	0.6300237189582351	944.4676100852272	2.349250266335161	892019.0665001008	5.518976813875828	1059.790586461675	1064.425426943293	1.439227	29.618202	0.1222900585787525	0.0527057597949368	0.0471623027	-0.0973979518	0.0256568031	-0.1234161394	-0.035088177	-0.0844842806	-0.0744730836	0.0040419402	0.1558970057	-0.1072316968	0.1192033366	0.2031914214	0.2737669816	0.0922747142	-0.0116402263	0.2291272951	-0.0181801032	0.054876241	-0.3144446539	-0.0043436205	0.0591151092	-0.0371451183	0.1397292568	0.021266265	0.0414391845	0.0240112377	0.2787402435	-0.1707011414	-0.0455864329	0.0607377705	-0.1483319268	-0.1445963701	-0.0855878793	0.2115017942	0.0636189611	-0.0071569695	0.0837599171	-0.1070613297	-0.0991200814	-0.0932157429	0.0992431597	0.1164026048	0.3922508967	-0.0246545842	-0.0470775644	0.0551845996	0.0108472809	0.1378937125	-0.1162223253	0.2745336221	-0.1667538958	0.0315126414	-0.0788904518	-0.0464113452	-0.1107590039	0.17426061	0.2156376501	-0.1053409373	-0.0049603549	0.0369781331	0.0437813172	-0.1168599653	-0.0394190811	0.0813365615	-0.0646401018	0.1551332974	-0.0455591288	-0.0883061124	-0.1582902191	-0.015622611	-0.0789170077	-0.0149173736	-0.213792375	-0.0441435603	-0.135248023	-0.0091844553	-0.0715203849	0.1373117808	0.0924399334	-0.0683601611967787	0.017409390286403	0.0003030868701443	0.0046731116388495	0.0961626422498937	0.0331025777501422	0.0010957806537042	0.009247253764481	-0.2332154703423867	-0.0274348633393373	0.0007526717264481	0.0543894556070206	0.0036870017286919	-0.0001210891048761	1.4662571319695145e-08	1.3593981747377058e-05	-2.533256780989923e-05	-0.0004310936634864	1.8584174669821101e-07	6.417389918431426e-10	-0.0007229553596312	-0.0003346817756948	1.120118909822244e-07	5.226644520194777e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1005.6302099579018	0.6880880592516405	0.4734651772846892	1011292.1191799736	1322.3090690944505	1.8723832006041905	1748501.2742094323	3.5058188499047915	943.6492422762784	-0.8183678089487785	890473.8924485944	0.6697258707236244	1058.2444993251345	1075.2568277292214	1.270433	26.144537	0.0916136860718507	0.0577442486492077	-0.104679093	-0.0304968319	0.0978495054	-0.0475916129	-0.2052843282	0.1011205147	-0.0361588854	0.0653612928	0.0470000735	0.072982454	-0.0370640786	0.0518628616	0.1269129898	-0.0165948447	-0.0321855737	0.2565645517	-0.0978384543	0.0546283432	-0.1777234676	-0.0876120715	0.1531484336	0.0136044199	-0.0008277522	-0.0090952732	-0.0188336849	0.0749969152	0.0643040996	0.0608234614	-0.0281701832	-0.1700701138	-0.0140585013	-0.051666404	0.1081485984	-0.0576800221	-0.1206853308	0.0002433606	0.1289545965	-0.08424311	-0.0537559954	0.1066385148	0.026994083	0.1310941319	0.1618153155	0.0707022217	0.0724160899	0.083615091	-0.0164409034	-0.0090026371	0.0170220579	-0.030810785	-0.0946608035	-0.0962961635	-0.0183604697	-0.0230362025	-0.1040461808	0.1395619102	0.2243777113	-0.08677913	0.0114514679	-0.0130933753	0.0243623835	-0.1299178292	0.0889924708	0.0582839992	-0.0442245504	0.1460669205	-0.0854482879	0.0259859255	-0.0975017106	-0.0911410421	0.018810686	0.0364431829	-0.0671378093	-0.0943968914	-0.2058026882	-0.0089606858	-0.0541127026	0.1346915149	0.0831471893	-0.0679072786144985	0.0004528825822801	2.051026333327803e-07	0.0046113984888271	0.0819413377235775	-0.0142213045263161	0.0002022455024302	0.0067143828279293	-0.1808253929333574	0.0523900774090293	0.002744720210924	0.0326978227295031	0.003697942127595	1.0940398903100303e-05	1.1969232815895832e-10	1.3674775979041836e-05	-0.0001190518975915	-9.371932978160077e-05	8.78331277471244e-09	1.4173354320137005e-08	-0.001109284062031	-0.0003863287023998	1.4924986629791325e-07	1.2305111302759956e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1003.4760557029132	-2.154154254988612	4.6403805542855405	1006964.1943690762	1326.7480177672012	4.438948672750712	1760260.3026491976	19.704265319315308	941.8441452858664	-1.8050969904120395	887070.3940092642	3.258375144794602	1059.6775493523	1077.384338742564	1.288961	26.525843	0.0973083113197073	0.048373456686352	-0.0324324295	-0.1462464455	-0.0467304979	-0.103751317	0.0690691796	-0.0872838118	-0.0828060404	0.1815315908	-0.0741892218	-0.0573325143	-0.0724132704	0.0121432235	-0.0562089236	-0.077494608	-0.0169369668	-0.0852173184	-0.0688003596	-0.0115339703	-0.1355247139	-0.1483330533	0.312451529	0.008505388	0.0537008013	0.0229959921	-0.1021805103	-0.0486755102	0.0359411832	0.0053849627	0.0348857521	0.0132960101	-0.065360853	-0.1540340348	0.2229299656	0.0124709724	0.1275402156	-0.0878782422	0.0531712613	0.1052770297	-0.1270042087	0.0376740954	0.0292025937	0.1848663716	0.0721752021	0.1466854242	0.0042690413	-0.1967559038	-0.0561866744	-0.2271147502	-0.1357746961	-0.1682589999	0.0263480754	-0.0385053211	-0.0339282655	-0.0308238523	-0.1075671927	0.091772831	0.247241887	-0.1025645009	-0.0170245559	0.0755825487	0.0360782966	-0.2222640609	-0.0171183341	0.0403155855	-0.0535477867	0.0405084599	0.0364459756	-0.0306938878	0.0411388381	-0.1195151985	-0.0925065911	0.1182724288	0.0573387854	-0.1363053373	-0.0234781589	-0.1600995348	-0.1931647748	0.1318872767	0.0734003241	-0.0840538986848429	-0.0161466200703444	0.000260713339696	0.0070650578841218	0.0834620718848953	0.0015207341613177	2.3126323893989167e-06	0.0069659174433194	-0.1990352475659165	-0.0182098546325591	0.0003315988057389	0.0396150297736256	0.0030879770746415	-0.0006099650529535	3.720573658245663e-07	9.535602413511476e-06	-4.104815541627893e-05	7.800374217522107e-05	6.084583793338361e-09	1.6849510630789892e-09	-0.001649937316012	-0.000540653253981	2.9230594104024364e-07	2.7222931467688824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1001.708009194056	-1.7680465088571964	3.12598845748212	1003418.935683519	1320.1505765914917	-6.597441175709491	1742797.544874848	43.52623006694704	939.7980732865768	-2.046071999289552	883220.418553162	4.186410626276745	1057.7564311348713	1065.7541246080214	1.617939	33.295952	0.1366427310550392	0.0632279862891729	0.1397640406	0.0946855978	0.100665411	-0.0174036791	-0.1263071145	-0.0659402585	-0.079640059	-0.1032809925	0.044545696	-0.1476488116	-0.1913697752	0.110272195	0.1122072047	0.0475428174	0.1443130348	-0.0168153094	-0.1222871665	-0.0333010968	-0.1130354187	-0.0802332172	0.0502600162	-0.0199008736	0.1099149639	-0.2518495842	0.2599391753	0.0064260006	-0.1412078754	-0.0747877461	0.0558362876	0.0403713013	0.0694451013	-0.1246282069	0.0380702464	-0.1381165173	-0.0576101906	-0.1145176654	0.0064529329	-0.0435211537	0.2280018284	-0.0398097235	0.100971218	0.0653576073	0.2022056145	-0.0125781123	0.1191682437	-0.0341697732	-0.1648018514	0.0480270427	-0.1101265301	-0.237264664	0.2346369137	-0.0924146644	0.0551834598	-0.0877678828	-0.0457559871	-0.015447427	0.1334083973	-0.0328153327	0.0069527414	-0.0679574914	0.1422079853	-0.2234506769	-0.0452922496	0.2956353341	0.0777461005	0.0139715035	-0.1037665538	-0.1550079169	0.0401579375	-0.092132389	-0.0671290484	0.1325948763	0.0195572514	0.0982201391	0.1975273658	0.033317203	0.1208398607	0.1289028963	0.0632525717	-0.0997510220830264	-0.0156971233981834	0.0002463996829777	0.0099502664066084	0.077851134568931	-0.0056109373159642	3.148261756368058e-05	0.0060607991536698	-0.2325783844634656	-0.033543136897549	0.0011251420329277	0.0540927049196356	0.00216901574357	-0.0009189613310714	8.444899280047028e-07	4.704629295854521e-06	2.6914417735168783e-05	6.796257315144771e-05	4.6189113493658814e-09	7.243858820231678e-10	-0.0010010305513681	0.0006489067646438	4.210799892006138e-07	1.0020621647723224e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004.3535421600468	2.6455329659908102	6.9988446741441335	1008726.0376494328	1321.197791431261	1.0472148397693672	1745563.604082842	1.0966589206331816	943.9633254172584	4.165252130681552	891066.7597328088	17.349325312147204	1055.1042332328043	1053.7913382266745	1.816618	37.384621	0.2058875112715751	0.1319168761895026	-0.1844587024	0.0212378767	0.0879342794	0.2898957646	-0.2315591125	-0.0400789348	0.1495053963	0.056190387	0.2964017624	-0.1134247108	0.1602709271	-0.1869049054	0.1613001021	-0.2769121059	-0.0869625021	-0.1076929811	0.1892701174	0.1137705633	-0.1627310049	-0.0494638731	-0.2083523254	0.040961556	-0.0224709862	0.1008113038	0.2547788962	-0.3136464239	-0.092475924	-0.0457800686	-0.0975131264	0.0279980897	-0.0897270773	0.0378361008	-0.022010431	-0.1100404727	-0.0194256932	0.2083370009	0.1430257218	-0.1940721764	-0.1678123857	-0.3913897723	0.1144612467	0.0065039534	-0.0941106849	-0.0831537824	-0.0676571752	0.1363478847	0.1259814958	0.0363824402	0.0686069866	-0.1841108121	0.202111174	0.0982889771	0.1926211682	0.1009551757	-0.1078901723	0.2061118995	0.1723577336	0.115056773	-0.2091118312	0.0231524157	0.2109780984	0.271397487	-0.0698764736	0.0167198687	0.2375676137	-0.1367385404	-0.0971754664	0.1431036598	0.1596205359	-0.377575711	0.054151593	-0.1699535609	-0.1990563253	0.2752328071	-0.0910521224	-0.1792023717	0.0945362294	0.1257424501	0.0527593557	-0.0023137176777794	0.097437304405247	0.0094940282897607	5.3532894924689e-06	0.0661093313085388	-0.0117418032603922	0.0001378699438057	0.0043704436860621	-0.1473574716994363	0.0852209127640293	0.0072626039723342	0.0217142244656501	0.0021690138784011	-1.8651688999705984e-09	3.4788550254175325e-18	4.704621204696582e-06	2.7662740679001985e-05	7.483229438332017e-07	5.599872282671893e-13	7.652272218737111e-10	-0.0007720309226427	0.0002289996287254	5.244082995637105e-08	5.960317455165386e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1005.7863688755548	1.4328267155079857	2.0529923966734023	1011606.2198158737	1320.2399694193964	-0.957822011864664	1743033.5768525288	0.9174230064124728	944.1996060458096	0.2362806285511851	891512.896057062	0.0558285354285431	1057.1058629683262	1071.3750648498535	1.479736	30.451845	0.2309652609193212	0.1433302991278728	-0.0512064005	0.1732275606	-0.0912440619	0.1127339215	0.0125922963	-0.154201234	0.2180039754	-0.028387856	0.0193818206	-0.166711347	0.2099392274	-0.0014405061	-0.0428719419	0.053251146	-0.0767993893	-0.0191942867	0.19734216	0.0635922422	-0.1275913138	-0.073509158	0.0233647975	-0.0442430083	0.0157287236	-0.0477710636	0.0011298408	-0.050701175	-0.1536321698	0.1650186346	0.194194696	-0.0880153718	-0.0455096025	0.1369296764	-0.074176112	-0.1119745467	-0.0638491953	0.2326854955	0.002889302	-0.0824624161	-0.0747967968	-0.2222154513	0.0860790612	0.093956916	-0.0061578644	0.0726841019	0.0434729004	-0.0773529301	-0.0937392327	0.0442789614	-0.019660747	-0.1961138608	-0.1497204457	-0.1667089618	0.1418845848	0.1814710848	-0.1019590406	0.1719061716	0.1462087486	0.1445247529	0.0220967724	0.1125070295	0.253384068	0.1651427487	0.0521937868	0.0281061958	0.0043200194	-0.0434909012	0.0212812084	0.0624187993	0.0395340782	0.1927493315	0.0544542997	-0.1352854671	0.0463398802	-0.1532078173	-0.0254215107	0.0060945528	0.0164880475	0.1224102548	0.0419779864	-0.0023016772501023	1.2040427677100386e-05	1.44971898647485e-10	5.297718163638485e-06	0.044856599693162	-0.0212527316153768	0.0004516786011152	0.0020121145360325	-0.0227561506179938	0.1246013210814425	0.0155254892152407	0.0005178423909488	0.0038030151760854	0.0016340012976843	2.669960240833976e-06	1.4462924429535868e-05	2.665923645750468e-05	-1.0035042214973055e-06	1.0070207225629132e-12	7.107148884971465e-10	-0.000705052368652	6.697855399069997e-05	4.486126694685112e-09	4.970988425417957e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006.2819223071288	0.4955534315739669	0.2455732035447343	1012603.3071621304	1325.8605656831162	5.62059626371979	1757906.239633553	31.591102359740862	946.1036214932528	1.9040154474432711	895112.0626026482	3.6252748241026	1062.885386373095	1066.7389817887242	1.545567	31.806601	0.7659365311476092	0.5324256677546381	-0.1284903487	0.1302885963	-0.1573860652	-0.0818708396	-0.1275305105	0.1210120259	0.1749305907	-0.0916144481	-0.0545901589	0.2797351685	0.1938043981	-0.1820007983	0.0615222479	0.1615091424	0.0259001392	0.084335596	0.2347569864	0.0451096896	-0.1262759063	0.0193687764	0.0262317318	0.1311284497	-0.158984297	-0.0247072448	-0.0227130449	0.0247375087	0.0189799511	-0.1021380465	-0.182905397	0.158401553	0.3311569453	0.1255929667	-0.0040235713	0.0963064514	-0.0904087333	0.1650538425	-0.1614566055	-0.0494144541	-0.1345253133	0.1982531184	-0.0206883332	-0.1656616793	0.1305477752	-0.2578147381	-0.0994659561	0.0052097161	0.0727676266	-0.0259273892	0.0284450093	-0.1183403095	-0.0908546047	0.2985614637	-0.0308765477	0.276433848	-0.0902434642	0.0339770605	-0.1822877865	-0.1690523476	-0.126800755	-0.1162731583	-0.0185904749	0.0678769728	-0.0480782723	0.1677313537	0.0867433108	0.0559973116	-0.0947544968	0.1272294641	-0.0072751689	0.1914890301	0.0661479613	0.0358387574	-0.0635773708	-0.1387758035	0.0178918924	0.0815609299	0.1161261162	0.1189108618	0.0309673479	-0.0025245230152393	-0.000222845765137	4.966023503949512e-08	6.373216454472927e-06	-0.0141524345693113	-0.0590090342624732	0.0034820661245897	0.0002002914042386	0.1761910382945899	0.1989471889125837	0.0395799839762192	0.0310432819753256	-0.0051767588069299	-0.0089797739830153	8.063634078603846e-05	2.679883174512628e-05	-0.0002999812675661	-0.0003266405040236	1.0669401886879454e-07	8.99887608905641e-08	-0.0015537871257614	-0.0008487347571094	7.203506879255522e-07	2.414254432181873e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1005.3756453037744	-0.9062770033543756	0.821338006808987	1010780.1881699808	1326.3109778528628	0.4504121697466416	1759100.8099730173	0.2028711226558775	944.3820350230824	-1.7215864701704504	891857.4280743384	2.963859974273951	1061.8378139555143	1083.668067716903	1.241151	25.541941	0.1197502684042058	0.0594730768867459	-0.0932987829	-0.0352747207	-0.2654128856	-0.1431705369	-0.135290016	-0.0149658364	0.1258223128	0.0599833001	-0.1416950547	0.2113710586	0.1227508478	0.0975426133	0.0739711484	-0.0408133478	0.095702545	-0.037307573	0.283762605	0.0648340661	-0.0271581167	0.0312103347	-0.0410531422	0.0606490129	-0.1170525662	-0.029777834	-0.1505140206	-0.046717375	-0.0666480654	0.1312585372	-0.066337121	0.021629083	-0.105026468	0.2220323614	0.2440419183	0.1013818505	0.0164911107	0.2021749381	-0.1574242505	0.0418888754	-0.1924446432	0.1747596926	0.0847981719	0.0151956234	-0.0795448344	-0.1981178537	0.0290270071	0.0324872725	-0.0144758715	0.0409474234	0.1277436318	-0.0653168862	-0.0370850462	-0.0065008498	-0.0014086954	0.2997407937	-0.0783195246	0.0368876504	-0.1592972476	-0.1886617479	0.0270943619	-0.0121693729	-0.042860495	0.0053830314	0.0427760134	0.0113434864	-0.0515120756	-0.0365421118	0.0115803982	0.0579775863	-0.0124904427	0.1314618714	-0.0190372104	0.0392980172	-0.0217433369	0.0814298627	-0.0328574351	0.0231910865	0.0229076348	0.1152490509	0.0197875765	-0.0085838134707074	-0.006059290455468	3.6715000823726805e-05	7.36818536998978e-05	-0.040662596228401	-0.0265101616590897	0.000702788671191	0.0016534467320339	0.2155692211602229	0.0393781828656329	0.0015506412857992	0.046470089111625	-0.0045181963178189	0.0006585624891109	4.337045520640755e-07	2.0414097966352263e-05	-0.0002846292667653	1.5352000800800017e-05	2.3568392858776435e-10	8.101381949935233e-08	-0.0012716489471929	0.0002821381785684	7.960195180595077e-08	1.6170910448968112e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1005.5484235388436	0.172778235069245	0.0298523185136433	1011127.6320814536	1323.1595843771229	-3.151393475739951	1750751.2857290406	9.93128083893633	942.1053943980824	-2.2766406250000277	887562.5741539663	5.183092535400515	1060.9066727000816	1073.5136690251095	0.824331	16.964096	0.1385430167752632	0.0805301098839688	-0.0921120097	-0.0576228751	-0.2198347559	-0.1404246541	-0.1867204072	-0.0512323505	0.1116519941	0.0774170199	-0.1626922065	0.1866407596	0.1188696509	0.1956365141	0.1050381476	0.027350647	0.1080681125	-0.0347835861	0.2024557431	0.0460507787	-0.0680586978	-0.1188527339	-0.0212534299	0.1988127151	-0.0981675745	-0.1447822144	-0.160267296	-0.034606495	-0.0085525949	0.0538161875	-0.0490054048	0.0345364123	0.0003487606	0.0551043506	-0.1997582241	0.0219800913	0.0557363274	0.1562309789	-0.1569745753	0.0691772592	-0.1686372648	0.1991131275	0.0978071031	0.077505716	-0.0279748952	-0.1581093382	0.075794534	0.0128849088	-0.0428585634	0.1099681105	-0.049616622	0.024085711	0.0533782339	0.0464216907	0.0519013844	0.2872347628	-0.0794987645	0.0465624913	-0.1488081756	-0.1797998868	0.0238669235	0.0482853077	-0.0371336657	-0.0360552628	0.10905253	0.0030539628	-0.0127965825	0.015742336	0.0311576178	0.0197404205	0.0163308826	0.0140330069	-0.0904071418	0.0785881552	0.0445707866	0.0802294453	-0.0359233653	0.0056337673	-0.0151875031	0.1114298236	0.0084997322	-0.0108192015892285	-0.0022353881185211	4.996960040425306e-06	0.0001170551230283	-0.0731526019329606	-0.0324900057045595	0.0010556004706823	0.0053513031695621	0.1490160658380404	-0.0665531553221825	0.0044293224833385	0.0222057878778471	-0.0042819262925386	0.0002362700252802	5.58235248459535e-08	1.8334892774733363e-05	-0.0006959932053185	-0.0004113639385532	1.6922028994200098e-07	4.844065418495198e-07	-0.0011739935584264	9.76553887665e-05	9.536574955136253e-09	1.3782608752266811e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004.9126233241752	-0.635800214668393	0.4042419129723746	1009849.3805162756	1321.9657099350638	-1.193874442059041	1747593.338244117	1.4253361834017866	941.446483931108	-0.658910466974362	886321.4821062459	0.4341630034883717	1062.3059681907218	1072.0464192216034	0.911825	18.764669	0.0888073644572991	0.0537558061132785	-0.0575960193	-0.1001724005	-0.2468773863	-0.0608490034	-0.1381112166	-0.0993051567	0.1093629395	0.1121282251	-0.2259980067	0.0429275254	0.1347432197	0.1276439072	-0.0197452525	0.1085649696	0.2381242044	0.0341499877	0.239329792	0.034328686	0.0072163172	-0.0756483709	0.0624919965	-0.0677202686	-0.1673410859	-0.0890766007	0.0315579537	0.0745349375	-0.10697308	-0.0784641501	-0.1480651956	0.0329809812	-0.0750577819	-0.0363423629	-0.09368949	-0.0486620892	-0.0218000375	0.1351362241	-0.1998071011	0.1938150963	-0.1510829255	0.1215272404	0.1233033356	0.004817735	-0.0314831475	-0.0994861775	-0.0711579546	-0.0609615149	-0.1417996853	0.0705656874	-0.1083769661	0.1212565524	0.06408904	-0.0080377944	0.0649894249	0.2880918332	-0.0842190062	0.0438034947	-0.161090606	-0.2176349908	-0.0370335188	0.0468355881	-0.0688730806	-0.0598162946	-0.0069058501	0.0066722414	-0.0836946574	0.0061924998	0.0395076813	-0.0020704771	0.0671279733	-0.0206563072	-0.0113261199	0.0576827791	0.0497005794	0.0136709681	0.1007406264	-0.1232975876	-0.0778731585	0.1074583966	-0.0028345346	0.0004650636655298	0.0112842652547583	0.0001273346423397	2.162842129960137e-07	-0.0669086708601014	0.0062439310728591	3.898667524261663e-05	0.0044767702362653	0.1478198407426987	-0.0011962250953417	1.430954478725264e-06	0.0218507053171968	-0.0051872532617714	-0.0009053269692327	8.196169212202465e-07	2.6907596401758026e-05	-0.00034707472951	0.0003489184758085	1.2174410276052686e-07	1.2046086786443966e-07	-0.0013214069740719	-0.0001474134156454	2.1730715112272916e-08	1.7461163911258549e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
