global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
1060.9268764656415	1.7505095505594	3.0642836865996723	1125565.8372071425	1558.3420489585562	0.832286538598737	0.692700882332667	2428429.941552351	1031.0040671320871	1.7902067825507402	1062969.3864429053	3.204840324290673	1150.4632831378742	1068.6302235101573	0.958009	23.362186	0.0740270160632928	0.0386975175172703	0.0270076579	0.2079142048	0.0449865687	-0.1507194467	-0.0318521699	-0.0501294675	-0.028544516	-0.0486559825	0.0857781518	0.0487295789	-0.0065818785	0.0440159437	-0.0066527018	0.0838456697	-0.0866424455	-0.0300831752	0.0709292827	-0.0703706586	0.0920183796	0.1346786731	0.018696495	0.2066355902	0.024581068	-0.2280381055	0.0256465909	-0.1025625843	0.0702229807	-0.0868385704	-0.0620424251	-0.1200141871	0.0514706076	-0.0530549035	0.0014714243	-0.0054872099	-0.134218391	0.0597794361	0.0184168516	-0.1298982988	-0.0259294788	-0.1443282648	-0.0343117903	-0.1238735192	-0.1578118995	-0.1172393061	-0.0578121035	0.0374303918	0.0492342611	0.1515065859	0.0486032666	0.1062782247	-0.034204984	0.0216136468	0.0292811922	-0.0876105908	0.0193690362	0.1073048658	-0.2097030143	0.0466404759	0.1372771207	-0.0649003108	-0.1175160919	-0.0692881229	0.0217393346	0.0519082438	-0.0496676156	-0.2363582264	0.0927875804	0.0291562756	0.0807998309	0.1115882078	-0.1270327391	0.1545320441	0.0353616754	-0.0286804316	0.1419863355	0.1094628008	-0.0050621296651058	0.0141401737852363	2.5625156746344155e-05	0.0001999445146766	0.022580709416033	0.0065195725819507	4.2504826651323326e-05	0.0005098884377313	-0.1692743005973795	0.009743455937624	9.493493360842074e-05	0.0286537888427319	0.0002850138201364	-0.0005640395963525	3.181406662534912e-07	8.123287766874417e-08	9.795965970016418e-05	-0.0001413489324266	1.9979520698149652e-08	9.59609492857197e-09	-0.0002830140051707	0.0001670877463904	8.009692712276102e-08	2.7918314993856043e-08	0.0	0.0	0.0
1060.3926027292332	-0.534273736408295	0.2854484254156803	1124432.4719228777	1575.7252559574772	17.38320699892097	302.17588556733494	2482910.082262257	1033.9325434894483	2.9284763573612054	1069016.50448656	8.575973775623554	1152.1851797476188	1073.5413610677683	1.439152	35.095436	0.3984923376635601	0.2744667388163626	0.0477210253	0.1389232792	-0.0897338862	-0.2969061769	-0.0377924038	-0.0438135728	-0.0193148617	-0.2351465487	0.258711105	-0.3071831812	0.0257151418	-0.2761601394	0.3892245315	0.0654673925	-0.1523772115	-0.1616084578	-0.2475138363	-0.1487041303	0.1415926074	0.1733855075	0.1671587513	-0.0203054274	0.0226168375	0.2453518644	0.1641782916	0.0153223796	-0.3197947751	-0.0742910802	-0.144656993	0.0670031025	0.1107553112	-0.0407743263	0.0916293402	0.1283949163	-0.3571200839	0.0807717304	-0.2865146309	0.1895011393	0.01884451	-0.0832214521	0.2474278988	-0.3507391887	0.2551653965	0.128527198	-0.348650952	0.0826747068	-0.1147190378	0.0513605924	-0.2631321977	-0.1276202613	0.0552912094	0.4382082674	-0.2908859343	0.1971172247	-0.0163232162	0.2728326385	-0.1501182603	0.2239561562	-0.113359678	0.0744477835	0.1031212003	0.3116142264	0.2168926546	0.1334245114	0.3798444003	0.1696953055	0.135161287	-0.0056168372	0.1618540543	0.0910913154	-0.0958014822	-0.1054616787	-0.0896381067	0.0692094847	0.1397444952	0.1012278027	0.0046206428386312	0.009682772503737	2.13503402421938e-05	9.375608335912528e-05	-0.2406238672262475	-0.2632045766422805	0.0692766491654421	0.0578998454789147	-0.0853129453848637	0.0839613552125158	0.0070495091691222	0.0072782986502407	0.0009840175916079	0.0006990037714715	4.886062725313811e-07	9.68290620593812e-07	0.0001623948629525	6.443520325233581e-05	4.151895418169827e-09	2.6372091513361254e-08	-0.000213580313794	6.943369137670002e-05	4.561655044034351e-08	4.821037498194826e-09	0.0	0.0	0.0
1061.2764222918886	0.8838195626553897	0.7811370193323643	1126307.644512671	1564.3883922002087	-11.336863757268477	128.52447985086746	2447311.041650754	1031.6506366017447	-2.281906887703599	1064303.0360007852	5.207099044149125	1152.5519272629565	1054.1363392474343	1.249785	30.477499	0.2470344413777882	0.1672203829691084	0.0158828975	0.066141568	-0.1499611945	-0.2644633117	-0.0307607728	-0.0278344428	0.0112593904	-0.155009121	0.1906368921	0.1338163754	0.0404878452	-0.1910188119	0.1591205108	-0.0773622658	-0.20196376	0.0338921689	-0.0251440598	0.0593032441	-0.0142166233	0.0474310305	0.122922958	-0.054854495	0.1747830607	-0.1787308177	0.0532159337	-0.1813303495	0.1326382677	0.1621027183	0.1799812411	0.023703282	-0.2377004608	0.0785347248	0.0645384355	0.0461349352	-0.1240357127	0.0811326571	-0.2818772391	0.0409961889	-0.0458221933	0.0036505668	-0.0884399319	0.1359298429	-0.2411714267	0.0189749251	0.1523113757	0.1497057925	-0.3379362941	0.123792565	0.0421136187	-0.1470548415	0.0579253035	0.1450236032	-0.121598404	0.2185353992	-0.047337461	0.309917256	-0.0918694872	0.0785178072	-0.0695631341	0.0354181205	0.1294055286	-0.0328448083	-0.2271112756	-0.3505890667	-0.2059063666	-0.1342308201	0.0299962907	0.0673394047	-0.0818922672	-0.4345226532	0.2636298992	-0.0848328988	0.2291262728	0.0627160559	0.1373117808	0.0924399334	0.0046239994743615	3.356635730299498e-06	2.1381371138895428e-05	1.1267003425923243e-11	-0.0831937701182283	0.1574300971080192	0.0247842354754403	0.0069212033864846	-0.143208379453064	-0.0578954340682003	0.0033518812859453	0.0205086399455727	0.0005890057583812	-0.0003950118332267	1.5603434838911825e-07	3.469277834062126e-07	0.000239984438151	7.75895751985e-05	6.020142179483687e-09	5.7592530554651144e-08	-5.207065090243111e-05	0.0001615096628915	2.7113526854028502e-09	2.608537120734823e-08	0.0	0.0	0.0
1057.9021587629393	-3.3742635289493137	11.385654362797476	1119156.9775152872	1570.8715746457174	6.483182445508646	42.03165462175147	2467637.504029916	1028.3092107495827	-3.341425852162047	1057419.8329124297	11.16512672549686	1152.5154717400503	1069.9988237706627	1.31388	32.040527	0.1869088902359448	0.1447919620781773	-0.1200958153	-0.0596727575	0.0234767179	-0.121784971	-0.0586421492	0.1181469023	0.0900167158	-0.044807948	0.0436543611	-0.0986816746	0.0627435561	-0.0427613311	-0.0735785952	-0.0144372744	0.0350428291	0.0464597025	0.1381660066	0.1560958824	-0.010919149	0.117742473	0.0058640049	-0.0274593548	0.0625693006	-0.1888133683	0.1217539302	0.0846405041	-0.097848249	0.0108354178	-0.0903068941	-0.0412166319	0.0200105537	-0.0316169576	0.0175111067	0.0640510643	0.0768467681	-0.0783734281	0.0473716883	0.0925164474	-0.0629335997	-0.0776416856	-0.0029478498	0.0280639694	-0.2534057409	-0.1563974801	-0.1606894432	-0.0043368843	-0.0867246201	0.0999502008	0.0067252139	-0.0570961381	0.0408526777	-0.0820829663	0.0494761977	0.0022400618	-0.0344979403	0.0155146314	-6.4168e-05	0.1730245469	0.0447173654	-0.0731803053	0.0340049375	-0.048035752	-0.1655792202	-0.1426220277	-0.0379228815	-0.1806406505	0.2454213307	-0.0490822384	0.0272912882	0.1943148704	0.100120343	-0.0154430529	-0.1468458044	-0.1054276321	0.1346915149	0.0831471893	0.0046236361632452	-3.633111163000094e-07	2.1378011370068797e-05	1.3199496722715894e-13	0.0574827936658266	0.1406765637840549	0.0197898955980892	0.0033042715676279	-0.1473342335544032	-0.0041258541013391	1.702267206553749e-05	0.0217073763770634	-0.0002529933200105	-0.0008419990783917	7.089624480124722e-07	6.400561996993526e-08	0.0002400064914802	2.205332920001812e-08	4.863493288043717e-16	5.760311595263533e-08	-5.19696018346424e-05	1.0104906778870941e-07	2.7008395148512667e-09	1.0210914100967189e-14	0.0	0.0	0.0
1052.6104419506264	-5.29171681231287	28.002266821714688	1107988.742503493	1549.609024326551	-21.262550319166397	452.0960460750829	2401288.128274285	1028.5704215275302	0.2612107779475536	1057957.1120413214	0.0682310705159661	1149.0365036514786	1055.2098488359086	1.214173	29.609055	0.3403142463404407	0.2035080340675713	0.108813838	0.0301597135	0.1039405677	-0.1079859151	0.1252189027	0.0270647614	-0.0899687146	-0.2429348927	-0.0766891985	0.0445006065	0.1286922097	-0.1068237175	0.0143754536	-0.0994479759	-0.0674254535	0.1093029269	0.1815706305	-0.0315684803	0.0477729518	-0.1219345357	0.0403366812	0.002922505	-0.0919729574	-0.1847751582	0.1007065565	-0.0929445396	-0.0386637876	-0.0871899693	0.0144896795	-0.0357212668	0.1082112071	-0.0257905196	0.1422902955	0.0710463138	0.0090197992	0.117198868	-0.0168646971	0.0719989555	-0.0326057126	0.1523166914	-0.0855586083	0.0954273293	-0.1466644499	0.0200980953	-0.1744859373	0.1241446107	-0.0592776387	-0.0071346439	0.0690213357	-0.0371345691	0.1416766044	-0.0474435179	-0.0460016223	0.1547738793	0.1212782826	-0.0609640809	-0.0616111932	0.1514494827	0.027754225	0.1320954843	0.0148544891	-0.0883933217	-0.0513072562	-0.195555632	0.0821446182	-0.2213656048	-0.0879547929	-0.1987722338	-0.149132971	0.1087222221	0.0704183146	0.1302663712	0.0071907959	0.0314762298	0.1318872767	0.0734003241	-0.0039736074985228	-0.0085972436617679	1.5789556552316624e-05	7.391259857981003e-05	-0.0182916593940944	-0.075774453059921	0.0057417677365301	0.0003345848033895	0.0164689615370789	0.1638031950914821	0.0268314867221781	0.0002712266941097	-0.0013410184263534	-0.0010880251063429	1.183798632032479e-06	1.7983304198193495e-06	-7.867277509543413e-05	-0.0003186792665756	1.015564749451841e-07	6.189405541216761e-09	-0.0004880523194615	-0.0004360827176268	2.3819506653175005e-07	1.9016813661282561e-07	0.0	0.0	0.0
1048.6413460764743	-3.969095874152117	15.75372205821136	1099648.67270108	1545.9855217084494	-3.623502618101611	13.129771223389229	2390071.2333321464	1030.116548466979	1.546126939448868	1061140.103425522	2.390508512889524	1151.5156709902042	1025.9925140686566	1.271579	31.008957	0.1851511422997269	0.1043176456659845	0.1891435838	-0.0731614179	0.0004187977	-0.0548006612	0.1714885474	-0.0891396376	-0.0890677055	0.050929494	0.1343161802	-0.1955383372	0.0932723941	0.1414671506	0.1368171042	0.0230536902	-0.0041943076	-0.1873993396	0.0660604159	0.0803582471	-0.1155192578	0.1223704552	-0.1386191327	0.2158896999	-0.0035774746	0.0293033581	0.0036572257	0.1110419725	0.084655518	-0.0449743532	0.0061633683	-0.0799229486	0.0788743154	0.2926299321	0.0758941967	-0.2436584008	-0.0264568772	0.0220158996	0.056888037	0.1597838774	-0.1585256084	0.0682286384	0.0547772409	0.0047984878	0.0586220095	-0.2219544407	0.0435894007	-0.0226739413	-0.0709114096	-0.0300582145	0.0644168088	-0.0191647067	0.1139096005	-0.0630736668	-0.2191007897	-0.1282889989	0.1460039833	0.0025147374	-0.0310608331	0.007202439	-0.1167502048	-0.0357833401	-0.0232305478	0.0687721878	-0.3113925215	-0.0136800587	0.0365831406	0.012004294	-0.0532892279	0.1027550298	0.0999893947	0.151870519	0.1270145006	0.003250616	-0.1536004257	-0.1040244868	0.1289028963	0.0632525717	-0.0121376340615029	-0.0081640265629801	0.0001473221606109	6.665132972104465e-05	0.0106145159694364	0.0289061753635308	0.0008355669741471	0.0001126679492654	-0.0536442611154299	-0.0701132226525088	0.0049158639907202	0.0028777067506204	-0.0003010061460257	0.0010400122803277	1.0816255432324228e-06	9.060469994524503e-08	-0.0001789894649473	-0.0001003166898518	1.0063438262835451e-08	3.203722856212074e-08	-6.902693522692182e-05	0.0004190253842345	4.764717786821661e-09	1.755822726329359e-07	0.0	0.0	0.0
1043.9909124472958	-4.650433629178451	21.62653293939386	1089917.0252725373	1542.7361478761995	-3.2493738322498302	10.558430301709947	2380034.821963895	1029.4503371369294	-0.6662113300496912	1059767.9966313376	0.4438375362865786	1151.3093748808624	1008.4621289482516	1.212658	29.572105	0.1198467318533871	0.0712088394228292	0.1660224108	-0.2441233775	-0.0646192553	0.0999146943	0.1966083242	-0.0067351828	0.1633608531	0.0148319056	-0.0774393531	-0.0891012562	0.099514205	0.090547069	-0.0338685951	-0.2584011548	0.130508045	-0.2112677203	-0.0107512875	-0.0639658264	-0.0880903551	-0.146751548	0.1006482153	0.0316138337	0.091374035	0.152503231	0.0016674656	-0.0426921617	0.0010613642	0.2130815949	-0.1251898609	-0.0639613427	0.0946601786	0.0030875948	0.0679933514	-0.1089429548	0.2702968563	0.0825712571	-0.0182329265	0.133433318	-0.1997473923	-0.0646579905	0.0563091124	0.023320585	0.0776280139	0.1313775509	0.0742766356	0.0668063004	0.1192957152	0.1309038346	-0.0483226927	-0.013019428	0.1030062238	-0.2148670941	-0.0062477519	-0.0054073573	0.0641745021	0.0728541373	0.0888746541	0.0124230147	-0.0858832637	0.0880050566	-0.1856370674	0.0531429047	-0.0573298779	0.0736529443	-0.050297868	0.0298447713	0.2347463689	0.0179536251	0.0427434289	-0.0653803799	0.038318996	0.1155482182	-0.2338517381	-0.0065292879	0.1257424501	0.0527593557	-0.0084191018152068	0.0037185322462961	7.088127537481844e-05	1.382748206674392e-05	0.075062077283917	0.0644475613144806	0.0041534881593837	0.0056343154461767	-0.0315649292951647	0.0220793318202652	0.0004874968936293	0.0009963447614087	6.100090270256487e-05	0.0003620070487282	1.310491033289483e-07	3.721110130527786e-09	-5.199894325436105e-05	0.0001269905216929	1.61265925998448e-08	2.703890099570261e-09	3.4001623798779424e-05	0.0001030285590257	1.1561104209537234e-09	1.0614883974912408e-08	0.0	0.0	0.0
1043.1278998038536	-0.8630126434422891	0.7447908227412476	1088115.8153491984	1535.754352935373	-6.981794940826603	48.74546059575195	2358541.432559946	1026.4624481201172	-2.9878890168122325	1053625.1574007445	8.927480776787169	1147.5496450429923	1025.16148149178	1.113282	27.148718	0.1253024712992398	0.0634946849783506	0.0513470618	-0.2853957488	0.1155126643	0.1694243479	0.2276114222	0.0948783573	0.047624511	0.0766804649	-0.2760756909	-0.1998297764	0.1237348563	0.0465539745	-0.1116627363	-0.1119237317	0.0590567039	-0.0859128542	0.0332121392	0.1498435303	-0.0235621843	-0.0573767623	-0.0255514775	-0.2391544423	-0.1985173215	-0.0083022049	0.1777180931	0.0268055965	-0.1509074014	0.1717767203	-0.0494965523	0.00050662	0.1354391453	-0.0228161787	0.0784942394	0.0077486765	0.2999496635	-0.0062912084	0.1241402204	0.1057997611	0.0638499534	0.1245974829	0.0866226804	-0.0581555187	0.0011597246	-0.0176282527	-0.0998130512	0.1316763153	-0.1712131201	-0.1440104972	-0.1308896999	0.0975673874	0.1209856677	-0.1719516435	0.0629671704	0.0838234312	0.0610294234	-0.0865701598	0.1343208585	0.1303195816	-0.0047176602	0.0809345427	-0.0451811941	0.0998227148	-0.0764606477	0.1952221928	0.0904218	-0.184506262	0.06788191	-0.0472491949	-0.0169551607	-0.1708478105	-0.0714058342	0.0023510499	-0.16855655	-0.0298208671	0.1224102548	0.0419779864	-0.0115183613690135	-0.0030992595538067	0.0001326726486271	9.605409781862106e-06	0.0522437977497816	-0.0228182795341354	0.0005206738808979	0.00272941440332	0.0208698412174683	0.052434770512633	0.0027494051587124	0.0004355502724423	0.000860006637421	0.0007990057347184	6.384101641129463e-07	7.396114164081753e-07	-0.0001109503514939	-5.895140823953895e-05	3.47526853342478e-09	1.2309980496619956e-08	0.0001150477148141	8.104609101532057e-05	1.3235976683946485e-08	6.5684688688636274e-09	0.0	0.0	0.0
1042.603392897062	-0.5245069067916575	0.2751074952721524	1087021.8348804652	1522.680179892065	-13.074173043307836	170.93400076635731	2318554.930236132	1024.2611163760616	-2.201331744055551	1049110.834519936	4.845861447386654	1143.203967013278	999.676480363055	1.087538	26.520908	0.1634418253431915	0.0855610789601242	0.2116682652	-0.157946798	0.1483789413	0.1402333975	0.3040642573	-0.0417833457	-0.0512919049	0.0143857113	-0.2744656543	0.0829681008	0.1562804649	0.0090453603	-0.052778149	-0.1126905801	-0.1335541138	0.1877175901	0.2474470314	-0.0919434238	0.0520388754	-0.2498951874	-0.0589854085	-0.0449141047	-0.0427286731	0.1431213777	0.0087995354	-0.0981895219	0.0299536697	-0.007430342	0.0617373485	-0.1304413989	0.1426536504	0.0219470127	0.1597888349	-0.0251933809	0.1329210896	0.1844771107	0.1289628045	-0.0106454637	0.1821164457	0.2711556176	0.0040546319	0.081338653	-0.0008398215	0.0637113278	-0.1208551553	0.0552626942	0.0921767438	0.0420398324	-0.0732796332	-0.0142105882	0.1514123734	-0.1358868991	0.0047161895	0.0932500705	0.1468269382	-0.1440920135	0.0129785881	0.0885554559	0.0425937044	0.1830707207	-0.0692779774	-0.0081774187	0.0496807903	0.1208569354	0.1573144816	-0.1079520617	-0.103866114	-0.0488135281	-0.0948255442	-0.1226154567	-0.1542168316	-0.0386176336	0.0907673418	0.0122889928	0.1189108618	0.0309673479	0.0025859437482012	0.0141043051172147	6.687105068860872e-06	0.0001989314228394	0.002884461162921	-0.0493593365868606	0.0024363441082949	8.320116200399568e-06	0.0656471855422395	0.0447773443247712	0.0020050105647791	0.0043095529696172	0.0001830309086217	-0.0006769757287993	4.582961373833434e-07	3.3500313510885096e-08	-0.0005379894880626	-0.0004270391365686	1.823624241613408e-07	2.894326892658584e-07	0.000115049635733	1.92091890000533e-09	1.3236418682295992e-08	3.6899294203976894e-18	0.0	0.0	0.0
1044.7831395643843	2.179746667322433	4.751295533703256	1091571.8087180117	1530.391345089429	7.711165197363925	59.46206870103663	2342097.669124632	1024.2038585615355	-0.0572578145261104	1048993.543892338	0.0032784573243064	1143.4891921187543	991.9500392986922	1.136341	27.711033	0.1370690855675861	0.0753005479224209	0.2413802122	-0.111621033	-0.0431577588	0.0633172962	0.3091673236	-0.0981620388	0.0250596114	0.1601450008	0.0410909898	0.0965017533	0.151049295	0.2601932191	0.0814358279	0.0556206771	-0.1170527066	0.0381809669	0.0521644842	-0.0696995138	-0.105569346	0.1446645993	-0.0399467182	-0.1595100808	-0.0328990335	-0.0182306485	-0.0488141777	-0.0555295369	-0.2286979966	-0.1079929542	0.0454931009	0.1419322726	0.1321387569	0.0929650635	0.1670791838	-0.2522503262	0.0430698001	0.0618898164	0.0592046627	-0.1296996849	0.2094292432	0.0421931043	0.0488290693	-0.0598580074	0.1529556614	-0.1586570881	-0.0244111229	0.124682197	-0.0795488336	0.0404451953	0.0942977724	0.1023162552	0.1206671194	-0.1696276115	-0.0899820221	-0.1432669063	0.0768058612	0.0448934995	-0.0063094606	-0.0896669811	-0.0484610041	0.0737069091	-0.0984557473	0.0675457462	-0.1149464283	0.193712716	0.1227488688	0.0801637324	-0.0161096066	0.1022599918	-0.007568713	-0.1506471896	0.0879912588	-0.137302355	0.0804795177	-0.1514732383	0.1152490509	0.0197875765	-0.00289904132201	-0.0054849850702112	8.404440586721489e-06	3.0085061220439763e-05	0.0406609037299574	0.0377764425670364	0.0014270596130205	0.0016533090921368	0.008548915378931	-0.0570982701633085	0.0032602124556421	7.308395415612296e-05	0.0004330590322518	0.0002500281236301	6.251406260598856e-08	1.8754012541486557e-07	-0.0010219776295752	-0.0004839881415126	2.342445211248205e-07	1.0444382753521448e-06	0.0001152211259309	1.714901978999944e-07	1.3275907860784316e-08	2.9408887975779246e-14	0.0	0.0	0.0
1049.7875179613436	5.004378396959282	25.04380313995276	1102053.8328674384	1550.5654753941924	20.174130304763366	406.9955335535717	2404253.2934844177	1029.543528766553	5.339670205017455	1059959.877625086	28.512077898351155	1151.1034877192867	1007.5777875255624	1.040695	25.378595	0.2252957192043697	0.1300197582731376	0.1130432189	-0.165949337	-0.1299838795	-0.0250863017	0.1451158818	0.038481559	0.1993264222	0.031485863	0.0355704977	0.0072645996	0.1130127091	0.0107958052	0.0024772378	-0.1671002015	0.0952763131	-0.0367494448	-0.2000554792	0.049572731	-0.069978909	0.0402666118	0.1740457703	0.1000256674	-0.0222459568	0.0500402366	-0.0678906464	-0.1101617019	-0.0122426506	-0.0003891464	0.1697536797	-0.0367548358	-0.0270574572	0.1550947911	0.1113029213	-0.0699544135	0.1798341893	0.0078623039	-0.1298438664	0.0430086668	0.0397765671	-0.1720354281	-0.0112166462	-0.0406857031	0.0012696802	-0.0292969141	0.0636722046	0.0268938997	0.1380592492	0.1086454176	0.0070148334	-0.0371221317	0.1329665326	-0.1375899396	-0.001553819	0.0309432058	-0.0869951788	0.1517510586	0.0652984351	-0.0717658183	-0.0044048027	0.0318206621	-0.1273953869	-0.0344490313	0.0818252772	0.0453428159	-0.0229187914	0.0671324582	0.0557477713	0.0854298827	-0.1014448351	-0.0228674228	-0.0608013843	-0.0018321066	-0.0611715278	0.2507732411	0.1114298236	0.0084997322	-0.0034246031706572	-0.0005255618486472	1.1727906876475348e-05	2.7621525675346256e-07	-0.0173186711957384	-0.0579795749256958	0.0033616311085643	0.000299936371986	0.0113075375433027	0.0027586221643716	7.609996245762797e-06	0.0001278604052932	-0.0015130194138325	-0.0019460784460842	3.7872213183138833e-06	2.289227746634041e-06	-0.0001407442554473	0.0008812333741279	7.765722596768434e-07	1.9808945441414837e-08	-0.00033810625917	-0.0004533273851008	1.143158424899312e-07	2.055057180824197e-07	0.0	0.0	0.0
1052.4769345970449	2.689416635701264	7.232961840386704	1107707.6978587925	1560.8388287269906	10.273353332798251	105.54178870051692	2436217.849261844	1029.7467104330103	0.2031816664573398	1060378.287647606	0.0412827895843816	1152.0203167645184	1036.6999009693957	1.061185	25.878262	0.0403818671963879	0.0180037519568554	-0.0563591934	-0.1735601291	0.0098531916	-0.0420674129	0.0291043684	0.203564784	0.1081631863	-0.0483326854	-0.043276219	-0.1319157213	0.0805854807	-0.1117411466	-0.1000088763	-0.1084752366	0.0874405076	0.0257506418	-0.0339567123	0.1462362688	0.04564869	0.1326663102	0.0267351925	-0.0195721038	-0.125203345	-0.0970021215	0.1485825752	0.0554900095	-0.1444968743	0.0472073982	0.1642311841	-0.0941409323	0.0056054495	-0.0244346418	0.074442041	0.1169327016	0.2099471014	-0.083607415	-0.0452925435	0.0840578273	-0.0133256469	-0.0523941592	-0.0608464695	-0.0113354747	-0.1008909358	-0.063766951	-0.1115882285	-0.0756269161	-0.0884833519	-0.1696731171	-0.1754476422	0.1720868295	0.1225742187	-0.0801352683	0.082569933	0.1288356797	-0.0778855986	-0.0036811072	0.1281877203	0.085347806	0.0119007391	-0.0312614714	0.0523763333	-0.0578601009	0.0647910003	-0.0716461923	0.0415834035	-0.1310307139	-0.0872404538	-0.0779714365	-0.0974123737	0.099567243	-0.0762539118	-0.0812491137	-0.0556528618	0.1625836015	0.1074583966	-0.0028345346	-0.0048687586453297	-0.0014441554746725	2.37048107464727e-05	2.0855850350265537e-06	-0.0116957839708504	0.0056228872248879	3.161686074380866e-05	0.0001367913626928	0.0016409143097746	-0.009666623233528	9.344360473898524e-05	2.6925997720230514e-06	-0.0016119965171669	-9.897710333440016e-05	9.796466984468526e-09	2.598532771358216e-06	3.2110416957387145e-05	0.0001728546724046	2.9878737772131714e-08	1.031078877177256e-09	-0.0001369740096431	0.0002011322495268	1.8761879317708053e-08	4.0454181799751165e-08	0.0	0.0	0.0
1050.886899950334	-1.5900346467108193	2.5282101777408	1104363.276487223	1548.763847246562	-12.074981480428733	145.80517775269686	2398669.454537972	1028.2075057286938	-1.5392047043164894	1057210.674836822	2.3691511217900114	1148.1483740057197	1032.8070612551858	1.094212	26.683657	0.1727835413373925	0.1109825318845828	0.0188737289	-0.0862330289	0.1637968421	-0.0191236437	0.0598459049	0.0633517347	-0.1764921746	-0.0358961614	-0.0932925639	-0.0932692059	0.1226924663	-0.0812908868	0.070874307	0.0902774149	0.1642735165	0.0161926621	0.1455823292	-0.0201980887	0.0231076298	-0.043796937	-0.044896287	-0.1147890659	0.2199300736	0.0931781075	-0.2509254902	0.0535789078	-0.117629381	0.2757020327	0.0204159716	-0.0483611902	-0.0562643552	-0.0931525872	0.126130328	0.0826196497	-0.0564697647	-0.0109081175	0.1756940971	0.1656168603	0.1471789469	-0.0126374503	-0.0468371101	0.1293472061	0.0455660971	0.1243648473	0.1794961189	-0.1428121782	-0.1061348584	0.2036318326	-0.1340444348	0.0998714758	0.1374862731	-0.0019253652	-0.0892816438	-0.001503251	0.037415334	-0.1876805624	0.0499193723	0.1632585653	-0.0310666443	-0.0013364392	0.0855418343	-0.0317940544	-0.0368361162	-0.0904002323	-0.0341975431	0.1573312712	-0.1875530567	-0.0053870858	0.0927894645	-0.0172327628	-0.0490429124	-0.0145033101	0.2240273152	-0.0599253214	0.1033401944	-0.0141533203	0.0097374741063163	0.014606232751646	9.481840197118043e-05	0.0002133420351952	-0.0026736956225903	0.00902208834826	8.139807816381064e-05	7.148648282258532e-06	0.0131374611262486	0.011496546816474	0.0001321705887033	0.0001725928848436	0.0004620194952241	0.002074016012391	4.301542419654266e-06	2.134620139671322e-07	-0.00041397741163	-0.0004460878285873	1.989943508138101e-07	1.7137729733987446e-07	9.609561779876194e-05	0.0002330696274418	9.234367760125734e-09	5.4321451235888335e-08	0.0	0.0	0.0
