global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
864.1212424925063	-0.5658521140395578	0.3201886149630367	746705.5217267929	1271.8149218764602	0.5711343573611884	0.3261944541583777	1617513.1955076265	846.2022995721726	0.820815643706851	716058.3318012329	0.6737383209538922	939.7975472842944	834.5991058149187	1.151057	28.101707	0.0922593070764282	0.0480644964135685	0.0211257597	0.1353028076	-0.1021603272	0.0139797827	-0.027251906	0.0208217951	-0.0033019194	0.0861516604	-0.0688386787	0.1669209381	0.1433489047	-0.0313060697	0.1608106918	-0.0611580522	0.0143269346	-0.0949380657	0.0134594508	-0.0103386185	-0.1972605652	-0.2517684238	0.1694490232	0.0054645014	-0.1657118726	-0.03872918	0.2207519176	-0.009642406	-0.1609303088	0.1056270675	-0.0184007667	-0.0583736098	-0.0537216064	-0.1478504731	0.1215531095	-0.0498307865	-0.1356683951	0.008716532	0.1459097755	-0.0945474245	-0.1187015392	-0.011177332	0.0511419112	6.61902e-05	0.0173511387	0.1402254775	-0.1200755003	-0.0341034595	0.1458275595	-0.0216619816	0.0344439531	-0.1796385267	-0.1560728894	-0.0424089239	0.1230277168	0.1168002637	0.0221581578	0.1446383518	0.0183384196	0.1330420571	0.199590852	-0.0699237326	0.0359236366	-0.0074304676	0.332223403	-0.0234587372	0.1831408698	0.0056627829	-0.0082819208	0.0415777978	-0.1297401577	-0.0026419746	0.1655312885	-0.035882718	0.0370795102	0.0402648793	0.0264479251	0.1419863355	0.1094628008	-0.0307914206355235	0.0134275382241355	0.0009481115847537	0.0001802987827606	-0.0154752270917413	-0.0159405501498355	0.0002541011390794	0.0002394826535409	-0.0460977848239707	0.0289331244263521	0.0008371256890707	0.0021250057656771	-0.0041299713091006	-0.000491000355363	2.410813489665923e-07	1.7056663013994124e-05	0.0001780215969418	-4.61202617407e-05	2.1270785430306758e-09	3.1691688977708694e-08	-0.0004941341626641	-0.0001420412684184	2.4416857071175125e-07	2.017572193390796e-08	0.0	0.0	0.0
864.2731572948744	0.1519148023680827	0.0230781071785336	746968.0904204507	1277.906103362307	6.091181485846846	37.10249189352339	1633044.0090106353	845.2956991484671	-0.9066004237055268	714524.8189988957	0.8219243282630406	938.9680822997534	835.9091051706291	1.20056	29.310268	0.1099457561868865	0.0616571563733875	-0.002150647	0.0699576306	0.0965939391	-0.0540968341	0.0193792393	0.1540263091	0.0183428248	-0.0694106711	0.0255640032	-0.0510356994	0.1645182313	-0.0370829203	-0.0373609689	0.0634272743	0.0678269313	-0.0856542453	-0.1029815411	0.0522489976	0.0755767735	-0.1352522064	0.0646085091	-0.195908509	0.144753023	-0.0507842615	0.0103512788	0.0338055586	0.0256689914	0.0396627099	-0.1721635507	0.106728651	-0.0180101788	-0.274810166	-0.1610904071	0.0293094898	0.1283679135	-0.0622892515	0.1144013737	0.0232584687	-0.0847559151	0.0731226562	0.2326698343	-0.0204277498	0.0659291442	-0.0413772787	0.0296013835	-0.0889236503	-0.0478841631	-0.0016690298	0.1925651994	-0.0511098604	0.0216536523	-0.0147538708	0.0046000264	-0.1282165408	-0.0011030185	0.0242090011	-0.0074443423	-0.0124524391	0.1592684688	-0.1577102632	0.0575632485	0.0459281303	-0.1929493592	0.0459555751	-0.0840080903	0.1438752547	-0.1114683327	0.1159832954	-0.1290019432	0.0748569692	-0.0693068542	-0.0016997067	-0.010433392	0.106727998	-0.0127261084	0.1397444952	0.1012278027	-0.0314574856962082	-0.0006660650606847	0.0009895734063271	4.4364266506491867e-07	-0.0160452031238804	-0.0005699760321391	3.248726772130326e-07	0.0002574485432865	-0.002667681451868	0.0434301033721027	0.0018861738789115	7.11652432864056e-06	-0.0031669927940821	0.0009629785150184	9.273276203872352e-07	1.0029843357767946e-05	0.0001517815414089	-2.6240055532899998e-05	6.885405143696756e-10	2.3037636312461627e-08	-0.0001777604987763	0.0003163736638878	3.159879492519895e-08	1.0009229520179065e-07	0.0	0.0	0.0
864.6814812588076	0.408323963933185	0.166728459522109	747674.0640319256	1281.1795161306572	3.2734127683502265	10.715231151998294	1641420.952552785	844.8485917260637	-0.4471074224034055	713769.142941513	0.1999050471682172	939.2691866770512	829.4120685958194	1.14378	27.924053	0.0823485757430522	0.0439150729221178	0.0199171496	-0.1508225404	0.0037401003	-0.0598541209	0.0465983164	-0.1701579521	-0.037021276	-0.0538451311	0.0039645413	-0.0432685049	0.1051840854	-0.003981303	0.046340428	-0.0976464232	-0.0136968541	-0.0579192675	-0.0314270148	-0.0808083256	-0.0670850366	-0.2000347455	0.1562910489	0.092060704	-0.1797223279	0.1535206563	0.0971638256	-0.063469804	-0.0851605407	0.036062938	0.0465487044	-0.0807763575	-0.2142848885	0.0375499775	0.1156349314	-0.0436558223	-0.1814554643	0.0096812437	-0.0296783087	0.050129433	0.013715817	-0.0108719692	0.1007575308	-0.0172950836	0.0331699261	0.0505847554	-0.1291835237	-0.0418186015	0.1632634065	-0.114434432	-0.0357536492	-0.0527867104	-0.1427141828	-0.006940879	0.1557126001	0.1083393902	0.0457046235	-0.0336253008	-0.0343139429	0.0103308204	0.089786867	-0.2110038833	0.0036844135	-0.149544744	0.186861162	0.1726196256	0.0965577187	-0.032943252	0.0299757413	0.0042412733	-0.0978144882	-0.0131517199	-0.0499615375	0.0354691412	-0.0877482886	-0.0667482545	-0.0927509737	0.1373117808	0.0924399334	-0.0314050175823723	5.246811383590594e-05	0.0009862751293491	2.752902969497584e-09	-0.0390404668325032	-0.0229952637086228	0.0005287821530291	0.0015241580504997	0.0220990071668722	0.0247666886187402	0.0006133888651376	0.0004883661177614	-0.0035620088877397	-0.0003950160936576	1.560377142485099e-07	1.2687907316336616e-05	5.19678099959453e-05	-9.98137314129547e-05	9.96278097857746e-09	2.700653275774672e-09	1.809278219021249e-05	0.0001958532809665	3.2734876738247025e-10	3.8358507665347693e-08	0.0	0.0	0.0
863.8914920146498	-0.7899892441578231	0.6240830058850487	746308.5099752977	1273.746056880677	-7.43345924998016	55.256316421115606	1622429.017419073	845.6023423496263	0.7537506235626097	715043.3213871745	0.5681400025210229	938.8079657033712	829.53637983252	1.246487	30.431526	0.150725939831074	0.0820208358119292	-0.0133508381	0.0929329574	-0.0941735803	0.0926729861	0.0152409387	0.1015961955	-0.0539077655	0.0113952216	-0.0249304323	-0.1073784997	0.1560279004	0.01364276	0.0672415689	0.0049544935	-0.0408960905	-0.0081729431	-0.1123169649	-0.2266899271	-0.0261186441	0.0358974351	0.0916711982	0.1284766412	0.1566638716	0.0433423253	-0.096467045	0.1158148215	0.0256162515	-0.0349463335	-0.0271574336	-0.1513833695	0.0372030336	-0.0656461379	0.1669588895	0.0270961846	0.0893666103	0.0121163624	-0.0264761823	-0.1791078251	0.009357876	-0.0345216617	0.038043592	-0.152060665	0.1383748545	0.0502035438	-0.1268196489	-0.0950881034	-0.1239618232	0.0555718264	0.1094839436	0.1339668374	-0.0861439768	-0.0073013941	-0.0544516732	-0.0211288292	-0.0278865385	0.1040859631	0.160717906	0.0102842925	-0.0321958048	-0.1877634929	0.0301072593	0.030320711	-0.1561344193	0.0265605209	-0.0110194306	-0.061109587	-0.1262638124	-0.0766200318	-0.1029006478	-0.1354930454	0.0168843498	0.1453301243	0.0202083643	-0.0753320721	-0.0223325966	0.1346915149	0.0831471893	-0.0362636254075852	-0.0048586078252129	0.0013150505277016	2.360606999922008e-05	0.0103686558532132	0.0494091226857164	0.0024412614045721	0.0001075090242023	-0.0128526157128092	-0.0349516228796814	0.0012216159419234	0.0001651897306611	-0.0027029840635785	0.0008590248241612	7.379236485251808e-07	7.30612284795934e-06	0.0002092646931552	0.0001572968831592	2.4742309451616226e-08	4.3791711801340016e-08	-0.0001957172392986	-0.0002138100214888	3.830523775866545e-08	4.5714725289046464e-08	0.0	0.0	0.0
864.713444978839	0.8219529641892223	0.6756066753394488	747729.3419271716	1284.4995355195406	10.753478638863498	115.63730283649356	1649939.0567499157	845.547109166265	-0.0552331833612242	714949.9138194277	0.0030507045442146	937.602539767738	834.3965089600892	1.247189	30.448668	0.4368316325717135	0.2058733415235312	0.0523245291	0.1299589036	0.1612180267	0.0053252402	0.1698250009	0.1108937745	0.0974640773	0.0758657938	0.0660652893	0.0278677284	0.0326302437	0.1317086385	-0.1615008434	-0.2197458395	0.042404691	0.0880423786	0.1374084161	-0.1087964111	0.1752812868	0.1369831307	0.0689740742	-0.3586103694	-0.1007358575	0.0699379561	-0.0365762852	-0.0178982571	-0.0107603383	0.0420638844	-0.1288310711	-0.129764036	0.0195297423	-0.1075576502	-0.053222073	0.2047056049	0.0163013589	0.0652596012	0.1939066598	0.1261704053	-0.0048340615	-0.0968740371	0.0474305117	-0.209098128	-0.3502990937	-0.2007314955	0.031058796	-0.1753108318	0.0234079799	0.0248640565	-0.1535111392	0.2783926767	0.0115541595	0.1386606992	0.0367871888	-0.127960222	0.0783898161	-0.1257883613	0.3302486038	-0.154992751	0.0841221108	0.0639586745	-0.0140213544	-0.2017533912	-0.0576584771	-0.1874159449	-0.1544424257	-0.1558491066	0.0155966172	-0.1166454167	0.025067451	0.1246411277	0.0669860433	0.1529129295	-0.0737368943	-0.2178830838	-0.2306642684	0.1318872767	0.0734003241	0.0125838577418022	0.0488474831493874	0.0001583534756659	0.0023860766100296	-0.073196097377675	-0.0835647532308882	0.0069830679825392	0.005357668671322	0.1555446948697536	0.1683973105825628	0.0283576542114401	0.0241941521021247	-0.0005460317585	0.0021569523050785	4.6524432463834544e-06	2.981506812906024e-07	-0.000169896066595	-0.0003791607597502	1.437628817343489e-07	2.8864673444452672e-08	-0.0003800458866474	-0.0001843286473488	1.4443487595760842e-07	3.397705023343828e-08	0.0	0.0	0.0
865.8208944112677	1.107449432428666	1.2264442453865747	749645.8211991275	1288.3815485027988	3.882012983258164	15.070024802184951	1659927.0145224696	848.3892064610601	2.842097294795053	719764.2456396272	8.077517033081358	942.333457113314	829.260738676776	1.112568	27.162041	0.1698844615113904	0.111229778256994	0.0691056564	-0.1293737968	0.1514920835	-0.0308024457	0.1663205585	-0.1582549819	0.0120163489	-0.1039245645	0.0184645817	0.0536902739	-0.0414778297	0.1144096951	-0.0630989708	-0.0636949427	0.0476077618	0.1062702816	0.0275011596	0.0022691105	0.1554753224	0.08230615	0.1714653413	-0.0884115587	0.0626823543	-0.0800769789	0.090742274	0.1289730651	-0.0016477981	0.0216488734	0.19360467	-0.0186991867	0.0221313012	0.2674063793	0.1015850448	0.0675101048	-0.1350749667	-0.0515199927	-0.0923123834	0.1366487234	-0.0038535223	-0.0053141712	-0.0187666212	-0.1862778543	0.0371968316	-0.1157945587	0.1908308601	0.037625209	0.1274435895	-0.0519014771	0.0265597517	0.2697591478	-0.1910408534	0.0917468378	-0.0220275678	0.0301787746	0.0687432244	-0.2469799153	0.193811873	-0.0910665824	-0.0290051392	-0.0692104351	0.1069426875	-0.1838948905	-0.0495265345	-0.0221762831	-0.1287217837	-0.0588324702	0.0671487976	-0.0307163088	0.0941760458	-0.1656868726	0.0378658732	0.0945088458	0.0324327582	-0.1205707388	-0.1502428154	0.1289028963	0.0632525717	0.0077916479420423	-0.0047922097997599	6.0709777652732e-05	2.296527476491482e-05	0.0010391935184657	0.0742352908961407	0.0055108784144346	1.0799231688211212e-06	0.0755881682864938	-0.0799565265832598	0.0063930461432595	0.0057135711849073	-0.0003680354791713	0.0001779962793287	3.16826754548606e-08	1.354501139288484e-07	-0.0001709231204456	-1.0270538505999932e-06	1.0548396120322733e-12	2.921471310286108e-08	-0.0004190312381127	-3.898535146530001e-05	1.755871785142623e-07	1.5198576288729699e-09	0.0	0.0	0.0
865.3906641879345	-0.4302302233331829	0.1850980450693204	748901.0016636343	1278.8360917670875	-9.54545673571124	91.1157442933351	1635421.7496061188	845.8715615540872	-2.5176449069729188	715498.69864595	6.3385358776066765	940.5172077948306	846.3725383578166	1.305793	31.879419	0.267404184832001	0.1916082918828354	0.0121550543	0.074809311	-0.0966363196	0.1381059353	0.0015351759	0.0207140327	-0.0661210739	0.0003767415	-0.0471068481	-0.0644205288	0.0814187699	-0.0134856397	0.0429139276	0.152634304	-0.0020682335	0.0145679105	0.2080044657	-0.0515318288	-0.0284206219	0.1266064757	0.1209185095	0.1620254774	0.0984060328	-0.1737833849	-0.0020949562	0.1648249086	-0.1187099329	-0.1345828644	-0.0588241266	0.1575238412	0.1359922891	-0.1887063492	0.0257749053	-0.022724944	0.0126509769	-0.081115247	-0.0317103127	-0.1497988699	-0.0139843242	-0.0088325203	-0.2697118789	-0.1477464518	0.114499099	-0.0111437072	0.0034629939	0.0616551647	0.1832054612	0.0061190192	0.1516832501	0.0211775709	0.1334864471	-0.0177660109	-0.2073844673	0.0911896881	-0.0301067702	0.0153236234	0.2316094413	0.1356949914	-0.0958211589	0.023316324	0.0825117928	0.0649066172	0.0588724847	-0.0272357471	0.0434741368	-0.0687126872	-0.0336382935	0.1897761158	0.037988496	-0.1840324636	-0.0344613379	0.1310265912	0.0285373421	0.0971911933	-0.1527342796	0.1257424501	0.0527593557	0.0002056116187105	-0.0075860363233318	4.227613774875205e-08	5.754794709890945e-05	0.0541621068005326	0.0531229132820669	0.0028220439155739	0.0029335338130723	-0.1025082633168992	-0.178096431603393	0.031718338949862	0.0105079440482467	1.998905999134348e-05	0.0003880245391626	1.5056304299238186e-07	3.995625193375287e-10	-6.400339579215597e-05	0.0001069197246534	1.1431827519968285e-08	4.096434672927368e-09	-0.0003419994294646	7.703180864810001e-05	1.1696360975411194e-07	5.933899543597495e-09	0.0	0.0	0.0
864.2106989417197	-1.179965246214806	1.3923179822747678	746860.1321653356	1277.1187044353576	-1.717387331729924	2.949419247186428	1631032.1852186462	845.1236356925139	-0.7479258615733215	714233.9596061329	0.5593930944101954	939.4889402309384	836.2774395784021	1.258824	30.732712	0.2961132299613495	0.1697356313369659	0.0313276681	-0.0689295064	0.0982300943	-0.0370307047	0.0180242515	-0.1454208464	0.0985579814	-0.0350042668	0.0913184465	0.1795946822	0.1888259766	0.0517327822	0.1571827716	-0.0570656236	-0.098888127	-0.0005702829	0.1878806188	-0.0592326835	0.1034133535	-0.138766542	0.148699287	-0.1051817983	0.0608027996	0.1485270514	0.0974856654	-0.1488982574	0.1399527957	0.0016024173	-0.0611548654	0.0510306121	0.1860355719	-0.0717532373	-0.1072839624	0.0091366714	-0.2180565347	0.0118726312	0.0615917382	0.0444937803	-0.1281218057	0.1111369639	0.0098937801	-0.2101646346	-0.0584766533	0.1488055399	-0.0597518188	-0.0065643876	0.05333598	0.0513991761	-0.1550712789	-0.1368523054	-0.0725932866	0.0203389692	-0.0101249759	0.2273818921	0.0508597863	-0.1133724352	0.0460169871	0.0093868974	0.2764862359	-0.0136009313	0.0365916785	-0.0976130921	0.0851179335	0.0365261753	0.1648765054	-0.1500182324	-0.0559303936	-0.0124626856	0.0882358161	0.0055865133	0.1207988519	-0.0763760369	0.2828039194	0.1250619322	-0.0449411161	0.1224102548	0.0419779864	0.0169812521595389	0.0167756405408284	0.0002883629249058	0.000281422115555	-0.0361410734793281	-0.0903031802798607	0.008154664368657	0.0013061771922381	-0.0238132669684958	0.0786949963484034	0.0061929024502752	0.0005670716837128	-0.0019129911858702	-0.0019329802458615	3.736412630890953e-06	3.6595352772170745e-06	9.371609740194133e-05	0.000157719493194	2.48754385334029e-08	8.782706912250154e-09	-0.0002259109126751	0.0001160885167895	5.103574046569667e-08	1.3476543730386024e-08	0.0	0.0	0.0
868.3508576049989	4.1401586632791805	17.140913757125652	754033.211903337	1278.7161358920011	1.5974314566435623	2.551787258674373	1635114.9561905707	846.5027810629313	1.3791453704174046	716566.9583472769	1.90204195274376	938.1778933741464	846.1279326671059	1.219289	29.767527	0.0948239902341089	0.0467586817670952	0.1117833568	-0.0759671606	-0.030417382	0.0277378433	0.0073309322	0.0037075707	-0.1360295367	0.0638671877	0.1614978249	-0.2065821953	0.0497739387	0.0459714663	-0.065853256	0.0906351785	-0.0449745672	0.0776733081	-0.0426599049	0.0195393955	0.0505964643	0.2306533021	0.1246893473	0.1180880626	-0.0866155924	0.1473635683	0.0953559033	-0.1034923188	0.1229769041	0.0442976675	0.0217474912	0.0902287666	-0.1221784944	0.0027292592	-0.1041374212	0.0510367664	0.094967878	0.0938341701	-0.24375401	-0.0420721911	-0.0451865861	0.0479151789	0.0071725743	-0.1173334904	-0.1165177816	-0.1437156215	0.123995427	0.098688432	0.0427272139	0.0223459357	0.0429584242	-0.0698150626	-0.068210797	0.0519231897	-0.1534727653	0.0111793568	0.0648893167	0.0241566937	0.0538734577	-0.1791704328	-0.0514409488	-0.0855441989	0.0071567839	-0.168221186	-0.1598988402	0.0207850274	0.1748310562	0.1212028412	-0.054207841	0.0600113734	-0.0398051143	-0.0162781352	-0.0050407711	-0.2478415626	0.1770466823	0.0735490174	-0.0840045008	0.1189108618	0.0309673479	4.4139657290998e-05	-0.0169371125022479	1.948309345766753e-09	0.0002868657799138	-0.04902232812492	-0.0128812546455919	0.0001659267212445	0.0024031886547873	-0.0365035164821279	-0.0126902495136321	0.0001610424327182	0.0013325067155609	-0.0012620360521696	0.0006509551337006	4.23742586091166e-07	1.5927349969758295e-06	-0.0003008572873686	-0.0003945733847705	1.5568815596928168e-07	9.051510736279237e-08	-0.0002266898656567	-7.7895298159999e-07	5.1388295191452695e-08	6.067677475435144e-13	0.0	0.0	0.0
870.3024945202595	1.9516369152606785	3.8088866490082167	757426.4319681864	1280.832311493358	2.116175601356872	4.478199175778119	1640531.4101654184	847.8435098226969	1.340728759765625	718838.6171484696	1.797553607262671	937.984725888036	867.5351834138513	0.985975	24.071426	0.0355983659397202	0.0209037739707884	0.2070834239	0.0498620142	-0.0971732049	0.0741948222	0.0873431019	0.0635088914	-0.1292851192	0.130316842	0.141043599	-0.1688302615	-0.0269366772	0.083774215	-0.0300477874	0.004248049	0.1593149038	0.0637850329	-0.0992264811	-0.2616189136	-0.1048584543	0.1203195118	0.0109913282	-0.0746932239	-0.0018147066	0.1469700635	0.0590582092	-0.0024304079	-0.0461275441	-0.0006240356	-0.071767164	0.1354827751	-0.1256803958	0.0347745791	0.0180319363	0.1126311536	0.1346022584	0.0959903243	-0.153366413	-0.0939621878	-0.0654289299	-0.1592772548	-0.1169509379	-0.0485213656	-0.1166074497	0.1870275621	0.1028097894	0.0028882867	-0.0744571753	-0.056912132	-0.1174038848	0.0968973233	-0.0292797123	0.0680965461	-0.1607536515	-0.0341080681	0.1045329383	0.1134152855	0.1895514604	-0.0934825016	-0.1097080281	-0.054072826	-0.0902342412	-0.0138361048	-0.0112795359	-0.1259627177	0.0130261232	0.0375675768	-0.2120442843	-0.106764804	0.0705618696	-0.0216321068	0.0044171826	-0.2530849244	0.0544426085	0.1052372904	0.1303740909	0.1152490509	0.0197875765	2.723327327203151e-05	-1.690638401896649e-05	7.416511731091459e-10	2.8582582059676555e-10	-0.032057733110463	0.016964595014457	0.0002877974840045	0.0010276982521816	-0.0416651918885122	-0.0051616754063842	2.6642893000872515e-05	0.0017359882151065	-0.0011300146637627	0.0001320213884069	1.7429646996885587e-08	1.2769331403187276e-06	-0.0001638724994843	0.0001369847878843	1.876483211170667e-08	2.6854196087231903e-08	-0.0002265922592507	9.760640599999521e-08	5.1344051952336447e-08	9.5270104922359e-15	0.0	0.0	0.0
866.7149350211215	-3.587559499138024	12.87058315985547	751194.7785886669	1284.6805737509112	3.848262257553188	14.809122402908358	1650404.1765729703	848.3531764307063	0.509666608009411	719703.111960069	0.2597600513198186	942.0733316886324	848.6954538909858	1.075089	26.247051	0.1401534206809576	0.0823405826733552	0.1391378134	0.0672281795	0.1561192347	0.04579171	0.2241663421	0.069837203	0.027047847	-0.0556266829	-0.0143046828	0.0838772771	-0.0970462709	0.1052106814	-0.2071671468	-0.0799216181	0.2326912979	0.1450865146	0.1650951595	-0.1270390564	0.1234800131	0.0345347726	-0.0400603353	0.0457874506	0.0702498871	0.1188821114	-0.200085403	0.0420787774	0.0108027293	0.2223646864	0.019590446	0.1133075863	0.0826437052	-0.0822518219	0.2378312169	0.1622840565	0.0578733285	-0.1165772396	0.0451584254	0.2049049186	-0.0337445105	-0.158121007	-0.1537195823	-0.0888769957	-0.1148162292	0.1329154324	0.1487382233	0.0835995864	-0.1430529104	0.1317383286	0.035590724	0.0935060936	-0.0761404343	0.1003568081	-0.1022740401	-0.0826451823	0.1001356288	-0.1600072849	0.1935660257	-0.058127008	0.1121649158	-0.0306902106	-0.0609462228	0.0946972429	0.0265113805	-0.0419273086	-0.1742712933	0.0556555881	-0.0532996747	0.0044008003	-0.0685319843	-0.0015197117	-0.0484168144	-0.1152662738	0.05623776	0.0982869322	0.0772126125	0.1114298236	0.0084997322	2.2239350499830834e-05	-4.993922772200676e-06	4.94588710654326e-10	2.4939264654704487e-11	-0.0116091684785146	0.0204485646319484	0.0004181437955069	0.0001347727927625	0.0367103162966699	0.0783755081851821	0.0061427202832855	0.0013476473226015	-0.0004830397125496	0.000646974951213	4.185765874971929e-07	2.333273639000002e-07	-0.0002379196259285	-7.404712644420002e-05	5.482976934643346e-09	5.6605748401957384e-08	-0.0003320572604145	-0.0001054650011638	1.1026202419398307e-07	1.1122866470480336e-08	0.0	0.0	0.0
865.0962436383754	-1.6186913827460785	2.620161792576412	748391.5107572274	1280.1142938787286	-4.566279872182577	20.85091187109973	1638692.605392636	847.8138706488011	-0.5393057819052274	718788.359264502	0.2908507263964087	944.4786367656804	853.6349518637314	1.317739	32.171051	0.3715655420848677	0.2394006428174903	0.001934956	-0.1120826745	-0.0161814517	0.1330955201	0.0068140967	-0.0675960341	-0.0474097822	-0.133433564	-0.0939690532	-0.1174047827	0.0146017034	-0.0288127329	0.0768317003	0.1739456572	0.0650611396	0.1409245929	0.1431125126	-0.0628903532	-0.088959049	-0.128968365	-0.1777103962	0.0985981238	0.0994222482	-0.1340554317	0.2403485151	0.160976446	-0.0064161034	0.0037307794	-0.1837590211	0.0382686023	0.0748393641	0.0539680084	0.1028808692	-0.1001010195	-0.0537379287	-0.1902733005	-0.1646294947	-0.0053267084	-0.0352372083	-0.0249112674	-0.2501224683	-0.0136101677	0.0449773564	0.0073000707	0.0006486889	-0.0859382266	-0.0711438798	-0.1522262477	0.1539386226	-0.1297879915	0.1227928296	-0.0567236619	-0.2596192391	0.1123628959	-0.0452090072	-0.1174460859	0.0349451161	0.0767625528	-0.2195434732	-0.0313701619	-0.0254745741	0.0733564079	0.0879658502	-0.0231273512	0.0337269686	-0.1187528384	0.0830410911	0.1099621302	-0.029824279	-0.0177559018	-0.2120257909	0.0540773182	0.071887267	-0.0142892618	0.0147478631	0.1074583966	-0.0028345346	9.670213435697406e-05	7.446278385714322e-05	9.351302789194264e-09	5.544706179755629e-09	0.1003414752931775	0.1119506437716921	0.0125329466408963	0.0100684116640113	-0.1545133186488598	-0.1912236349455297	0.0365664785617812	0.023874365639884	0.0005490123164156	0.0010320520289652	1.065131390491186e-06	3.0141452357602284e-07	7.140201172517457e-05	0.0003093216376536	9.567987552075117e-08	5.0982472784019674e-09	-0.0003570196054714	-2.49623450569e-05	1.274629986909541e-07	6.231186707397399e-10	0.0	0.0	0.0
862.4441220145864	-2.6521216237890712	7.03374910736958	743809.8635975107	1273.0843711378473	-7.029922740881375	49.4198137427611	1620743.816035448	844.9470932865555	-2.866777362245557	713935.5904533991	8.218412444683594	939.7287902190906	826.0818487324356	1.075237	26.250656	0.062975435233015	0.0301172831220796	-0.043197009	0.1093657779	0.073382839	-0.0275096239	-0.0283768817	0.0900171938	0.0503335193	-0.0760973209	-0.061608453	0.1021823442	0.0822788739	-0.0733078897	-0.0304290052	0.2501553215	-0.0652917726	0.0848451249	0.3031391482	0.039431875	-0.1222314858	-0.0454623032	-0.0439073947	-0.1445524173	0.0983359523	0.0705381233	-0.1197182168	-0.0395754725	-0.0915295516	-0.0143219461	0.1447602223	0.0646749915	0.0391610308	-0.0634916234	0.0508502153	-0.0660098662	0.031137466	-0.1011524337	0.150004993	0.0246566363	-0.1740255041	0.1663363212	-0.2746934059	0.0426956976	-0.0426130578	-0.1574983161	-0.1101065335	-0.0441053313	-0.057668544	-0.1702838326	0.0405187258	0.0761529947	0.015925017	-0.0723433181	-0.2438331135	0.0667865366	-0.0416570643	-0.1315710001	0.0181444084	0.1431274339	0.085092201	0.1466251788	0.0201433381	0.129489133	0.0629118377	-0.1496584211	0.0410878233	-0.100674859	0.0959209262	0.0637034652	-0.1102316933	0.0528593999	-0.3032664523	-0.0052153988	0.0690754873	-0.088661355	0.0337274879	0.1033401944	-0.0141533203	0.0001346973790106	3.799524465362595e-05	1.8143383912325227e-08	1.443638616288891e-09	0.115591253565384	0.0152497782722064	0.0002325557373514	0.0133613379008168	-0.1612009355626185	-0.0066876169137586	4.472421998519127e-05	0.0259857416262634	0.000218054227309	-0.0003309580891066	1.095332567450922e-07	4.7547646047325044e-08	0.0004464736504556	0.0003750716387304	1.4067873417992676e-07	1.993387205511493e-07	-0.0002430484372605	0.0001139711682109	5.9072542854771204e-08	1.2989427183357262e-08	0.0	0.0	0.0
