global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
1934.760141692616	-3.4076565394893805	3743296.805882431	11.61212309112474	2826.070314157063	-44.29331120970028	7986673.4205598	1961.8974179193604	1862.2958547491776	4.095958830180734	3468145.85061597	16.77687873853553	2253.262554628629	1620.954690365972	1.881693	43.067028	0.6557541823292212	0.3801719325820374	-0.1701285678	-0.221367236	-0.0363343515	0.0259461155	-0.0453770125	0.0073939658	0.3322891847	-0.2804646997	0.1050910194	-0.2071207118	-0.1652375931	0.2182025921	-0.0383649789	0.0323044237	-0.2158404327	-0.1827219233	0.1879704118	-0.2810147044	-0.0138068021	-0.1200432961	-0.2494949795	0.0294227146	0.1189219999	-0.0886905037	-0.0977390671	0.1916212988	-0.0986216402	0.0753323889	-0.1092784644	0.1429234279	-0.3324005028	-0.2525331791	0.2118615955	-0.1393980145	-0.0938894912	0.2896364329	-0.0515294242	-0.532810778	-0.3710153674	-0.0416837635	-0.1227912915	0.1022084622	-0.4309733437	0.2629383462	-0.0202937647	-0.0822228649	0.2163805972	0.0249073629	-0.1991546747	-0.0529307504	0.1816254542	-0.011803536	0.0545320624	0.0304351755	7.64606e-05	0.031445572	0.049181454	0.021498035	0.1579538123	-0.0538237808519141	-0.0074509352793938	0.0028969993851948	5.5516436537715246e-05	0.1436865311130191	0.1094991025016583	0.0206458192232926	0.0119900534486686	-0.0292490577163277	0.0915139026537304	0.0083747943789164	0.000855507377293	0.0064221288313557	0.0072111277913647	4.124373872653013e-05	5.2000364023393775e-05	0.0018257596294455	0.0016707530390143	2.7914157173755187e-06	3.3333982245129696e-06	-8.086284900756966e-05	-6.392400750967477e-05	6.53880034962101e-09	4.086278736096957e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1937.028054834897	2.2679131422810315	3752077.685217464	5.143430020931022	2874.517315756681	48.447001599618034	8262849.798584995	2347.111963993392	1863.4509579307155	1.155103181537925	3472449.472612901	1.334263359999036	2250.265185200576	1620.4749996086318	1.637953	37.488449	0.3204538070337566	0.1864712361404736	-0.1150859844	0.1445990186	-0.0535855701	-0.1696476282	-0.0150232374	-0.0747260291	-0.0643069874	0.0252107801	-0.3555861647	-0.0087960972	-0.0382115124	-0.0609897895	0.0264079479	-0.0601717418	0.1594073003	-0.0709041188	0.1245618371	-0.0768380014	0.0634500687	0.3783954445	-0.2589172686	-0.2366864177	-0.0974316165	-0.091815335	0.0249412615	-0.1500150338	-0.0644218969	0.4159444363	-0.1788932165	0.2387257978	0.0877890666	-0.1148978163	0.0509874895	-0.0922255549	-0.0775949866	-0.0252815492	-0.0290449924	-0.1810927237	-0.2961196903	0.1851616502	-0.3286846006	-0.1845698219	0.3190927095	0.1542018422	0.3328595048	0.2398862789	-0.3954029714	0.1448941871	0.0705719667	0.2276957174	-0.1109892121	0.0750973274	-0.1422064329	-0.1275505856	-0.035566674	0.0671753541	-0.0225911826	0.1788710723	0.1495587405	-0.0393097050638573	0.0145140757880568	0.0015452529122074	0.0002106583959814	0.0728394729050307	-0.0708470582079884	0.0053055888130827	0.005019305656726	0.0202579144100525	0.0495069721263802	0.0024509402891221	0.000410383096245	0.0032470659087171	-0.0031750629226385	1.0543437015552808e-05	1.0081024562714364e-05	0.0012993560597225	-0.000526403569723	2.771007182171174e-07	1.688326169937581e-06	-9.111037487259404e-05	-1.0247525865024376e-05	8.301100409424616e-09	1.0501178635434358e-10	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1942.1249956936167	5.09694085871979	3771849.4988979306	25.978806117287235	2864.73362545514	-9.7836903015409	8206698.744813351	95.72059591646548	1868.3299027292355	4.878944798520024	3490656.6254322347	23.8041023470056	2269.307885785475	1632.7088869517436	1.550795	35.493626	0.2837178941791258	0.1686169181262229	-0.0764445199	-0.2023601809	-0.1587728015	-0.0591068058	0.2581000507	0.0477883688	-0.0344506532	0.1205570698	-0.0696119662	-0.1568508017	-0.0334310254	0.1908007577	-0.0001097729	-0.1314704135	-0.1328783205	0.1239829482	-0.0525071436	-0.0562913559	0.1604230663	0.18412327	-0.1030278523	0.2622312024	0.161552356	0.2470047134	-0.0285690326	0.1878586238	0.0510633583	0.1873983046	0.1360892345	-0.1057051681	0.1075556234	-0.1530861242	-0.0066382739	-0.0903855103	-0.0379347916	0.0557063977	-0.2897603158	-0.2901778483	-0.0041453578	0.119821541	0.064683691	0.0653938652	0.157024994	-0.5060919311	0.1516922197	-0.1153144582	0.0813589077	0.150271426	0.213244946	-0.2554357106	-0.0371534967	-0.3643272604	0.0908581704	-0.0767149476	-0.1406731018	0.0387630421	-0.2122696805	-0.1042805731	0.1405490997	-0.0278337059960591	0.0114759990677982	0.000774715189475	0.0001316985546041	0.0565975806329817	-0.016241892272049	0.0032032861335068	0.0002637990645768	0.1561845754282558	0.1359266610182033	0.0184760571755575	0.0243936216017045	0.0018390767551194	-0.0014079891535977	3.3822033112205016e-06	1.982433456648768e-06	0.0005057328715494	-0.0007936231881731	6.298377648060357e-07	2.557657373656019e-07	-0.0002909648695233	-0.0001998544946507	8.4660555296711e-08	3.9941819032089056e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1939.317702134285	-2.8072935593318107	3760953.149811403	7.880897128265866	2856.9733074757846	-7.760317979355477	8162296.479629124	60.22253514070788	1861.7680130807976	-6.561889648437955	3466180.134530821	43.05839575827719	2264.059299550158	1611.0222617204556	1.473212	33.717953	0.2144258004720016	0.1004895204124908	-0.0890309183	-0.1429143935	0.2981315026	-0.2088903682	0.1567249528	-0.0726539168	0.0295406458	0.0195969191	-0.0438332358	0.0809228786	-0.1359492188	-0.0937040762	-0.0496510391	-0.2505876831	-0.1899164192	0.0675471043	0.0158475576	-0.323148601	0.0513083907	-0.2283385208	-0.0204096349	-0.0994616853	0.0262894303	-0.0586448512	-0.0584135369	-0.0186682526	0.0463814041	0.1217906614	0.1246983031	-0.0117667297	-0.1618915494	0.0402679516	0.270365999	-0.1939363386	-0.0780639768	-0.0050848957	-0.2413477935	-0.2323242541	-0.018787316	0.0325433265	0.2853987362	-0.0083282382	0.361655763	-0.1199614218	-0.4432419367	-0.139240635	-0.1881333476	-0.0888431036	-0.2060618141	0.1955476413	-0.0811672852	0.1905002334	0.2335705117	0.0714720519	0.0767831516	0.013011694	0.2767721316	-0.0031286831	0.1309619126	-0.0040968786294683	0.0237368273665908	1.678441450459406e-05	0.0005634369734313	0.0808464760253002	0.0242488953923185	0.0065361526857094	0.0005880089277476	0.1037918330670635	-0.0523927423611923	0.0027449994521262	0.0107727446114211	0.0028068522411502	0.0009677754860308	7.8784195036499e-06	9.365893913621512e-07	-0.0005842228886543	-0.0010899557602037	1.1880035592012256e-06	3.4131638362757465e-07	-0.0005141803303268	-0.0002232154608035	2.643814120949772e-07	4.982514194171886e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1939.068309037649	-0.249393096635913	3759985.907114127	0.0621969166496498	2871.883294705352	14.909987229567378	8247713.658407668	222.30771918586228	1862.904791581004	1.1367785002064466	3470414.262495464	1.292265358531618	2267.959174190007	1642.627361822985	1.336489	30.58873	0.1386599346076157	0.0810925859919201	-0.0919656732	0.0792814111	0.1583209846	0.0860367934	0.2859428244	-0.158156753	0.0701260828	-0.0031739369	-0.0416470267	0.1906140439	-0.1196545093	-0.0889939529	-0.1438463149	-0.0675911195	0.0112057386	-0.0556518269	0.0940275108	0.121463077	-0.2011097639	0.3384801794	0.0328605774	-0.1575108364	0.3703170416	0.0015631797	-0.1432551212	-0.0138211588	-0.0130245097	-0.0289832019	-0.0458898475	0.0747055074	-0.0097756069	0.0907550543	0.180478119	-0.0554065115	-0.1073795095	-0.0295791223	-0.1025835597	-0.0580804728	-0.0622374118	0.0866784673	0.1308555492	-0.2433823767	-0.0057965017	0.0729471714	-0.1224073994	-0.135328914	0.0630466606	-0.129364686	0.0528874222	0.0873931417	-0.1361319823	0.1010003988	-0.1145293519	0.0457653146	0.0248322591	-0.1465858794	-0.2966476667	-0.1131150972	0.1208365749	-0.0041187704788683	-2.189184939999957e-05	1.6964270257597004e-05	4.792530701522613e-10	0.063843400498456	-0.0170030755268442	0.0040759797872062	0.0002891045773715	0.0262129232470158	-0.0775789098200477	0.006018487248867	0.0006871173451539	0.0025609862228755	-0.0002458660182746	6.55865043375812e-06	6.045009894225504e-08	-0.0003691207179039	0.0002151021707503	4.626894386153423e-08	1.3625010438589058e-07	-9.402737112542336e-05	0.0004201529592013	8.841146520758099e-09	1.765285091256737e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1938.656939961356	-0.4113690762928854	3758390.730860329	0.1692245169300618	2874.2418367549844	2.358542049632433	8261266.136152667	5.562720599884359	1864.9267796566608	2.0219880756567363	3477951.893480563	4.088435778098032	2264.3788209739305	1627.222353486006	1.171092	26.803223	0.2461204862103865	0.1297356483792835	-0.1287597462	0.0999834579	0.0534789613	-0.0288688799	0.0238567054	-0.1222985108	0.0323627165	-0.0114816928	-0.1270521819	0.1118085387	-0.0264751492	0.0166119389	-0.176404105	0.0193442298	-0.2111884292	-0.1349963311	-0.037799145	0.1505355048	-0.1602606849	0.1788157168	-0.1880916938	-0.0576948244	0.0385755091	-0.065498558	-0.1142935858	0.0497789183	-0.0381607049	0.044179894	-0.0985698655	0.0778269789	0.1990311749	0.1314309544	0.2115054632	0.0566184609	-0.1485748877	0.0574061172	-0.0563443531	0.0257018492	-0.0019055817	0.169390763	0.1555855567	-0.2616192203	-0.0523988903	-0.0386159211	-0.0158978134	0.1636939722	0.3157649838	-0.1404210091	0.5364889253	0.0010464153	0.0741097347	0.0770454233	-0.1955431177	0.1238551218	0.2559651974	0.1642291205	0.2042682753	0.1292563778	0.1102146937	-0.0232995522602834	-0.0191807817814151	0.0005428691355296	0.0003679023897462	0.1115502329066941	0.0477068324082381	0.0124434544615376	0.0022759418584277	-0.0865377161458837	-0.1127506393928994	0.0127127066835076	0.0074887763157455	0.0016059629453915	-0.000955023277484	2.579116981970542e-06	9.120694605362816e-07	-0.0002442757790734	0.0001248449388305	1.5586258751591294e-08	5.967065624191653e-08	-0.0003438038073676	-0.0002497764362421	1.1820105796045785e-07	6.238826810184214e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1939.8131098719607	1.1561699106046035	3762874.9012311273	1.336728862187457	2879.195364973664	4.953528218679367	8289765.949685829	24.537441813252777	1862.344183670847	-2.5825959858136684	3468325.858452634	6.669802025940874	2271.2834853584886	1643.8865762432654	1.331878	30.483202	0.2707629884871672	0.1531433819214788	-0.0568999548	0.002316657	-0.1607783973	0.1145712716	0.139182809	-0.145886983	0.056074241	-0.0332877604	-0.028751608	0.1405870542	0.3060885673	0.1428851115	-0.1301836746	-0.1176529753	-0.0222542134	-0.0106816491	-0.0756643708	0.1522182906	0.0165477191	-0.0339026303	-0.0861823269	0.0489985808	0.1065104961	-0.2532974131	-0.1169641701	-0.0052878923	0.1075743073	-0.0729785638	-0.0469259545	0.0034524914	0.0970835899	0.2168190306	0.15216314	-0.2468619413	-0.0930114107	-0.0482554263	-0.1659325362	0.0812318202	0.0013386346	0.099444967	0.0418243693	0.1287724145	-0.059223594	-0.0496185909	0.0751087092	0.2427575355	-0.0267781677	-0.0558243576	-0.0203419259	-0.111599935	0.094171646	0.2144972799	0.1024266935	0.0247938399	0.0871341306	-0.2998999711	-0.1080019295	-0.0102052613	0.0991399168	-0.0234009998298603	-0.0001014475695769	0.0005476067930371	1.0291609373060082e-08	0.0630854132068776	-0.0484648196998164	0.0039797693594824	0.0023488387485357	0.0389865049804001	0.1255242211262838	0.0157563300893601	0.0015199475705867	0.0007349832578866	-0.0008709796875048	5.402003893736004e-07	7.586056160461331e-07	0.0003860325701108	0.0006303083491842	3.972886150513114e-07	1.4902114518634973e-07	8.835815777310011e-05	0.0004321619651407	7.807164045056051e-09	1.8676396411427173e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1935.7856729614143	-4.027436910546385	3747266.171642676	16.22024806843141	2876.728029000813	-2.467335972850833	8275564.152838903	6.087746802923767	1859.4288657740544	-2.915317896792658	3457475.706873786	8.499078439359566	2271.582918640569	1649.3768584047723	1.127162	25.797779	0.0324132994384933	0.0212606995094608	-0.0136688787	0.1847442423	0.1033452805	0.0587489121	0.0616018575	-0.1372494237	-0.0297072006	0.1373310328	-0.0692781964	0.0626883582	-0.0415529112	0.1180863476	-0.1370633585	-0.0925869822	-0.0375997448	-0.0245087512	0.1974121638	0.138355669	0.1806119774	-0.0216310121	0.1857845765	0.0012157897	0.186594437	-0.0640434392	-0.1206090238	0.0386248408	0.1186500586	-0.0574663832	-0.0085119532	-0.0286155142	0.2162519606	0.0564550038	0.0364266961	0.189040582	-0.0915509376	-0.0741280294	-0.1144678961	0.1237021582	0.0284664109	0.0985813512	0.0141401169	-0.2525438156	-0.1303903535	0.0290509164	-0.0278539953	0.1552780392	-0.0137123677	0.0445924903	-0.2033274389	-0.0881255272	-0.0066396611	-0.006627142	-0.0133368796	0.0074997987	-0.2017570297	-0.1667617385	0.1854303906	-0.1134458877	0.0876577526	-0.0233685851794973	3.241465036300101e-05	0.0005460907732914	1.0507095581556014e-09	0.0438767813166833	-0.0192086318901943	0.001925171938712	0.0003689715390929	0.0433312393439138	0.0043447343635137	1.8876716689496805e-05	0.0018775963030795	0.0008269800855976	9.1996827711e-05	6.838960619750138e-07	8.463416308887419e-09	0.0004670348014614	8.100223135059997e-05	6.5613614837761214e-09	2.181215057760893e-07	8.480684614625358e-05	-3.551311626846527e-06	7.192201153274326e-09	1.2611814270975327e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1935.2311939099447	-0.5544790514695705	3745119.77388211	0.3074470185185947	2871.9823776866515	-4.745651314161478	8248282.777742672	22.52120639560256	1863.2129490902548	3.7840833162003946	3471562.4936576043	14.319286543946175	2270.6753301958665	1617.0200394042238	1.29532	29.646484	0.1466445365106908	0.085765968805098	-0.0180611655	-0.1165522723	-0.2193720721	0.2047121449	0.1069198688	-0.0807893467	-0.0115236635	0.2275803698	0.1434136269	-0.1340391363	0.0861056138	0.019382612	0.0130966382	-0.0541731019	0.1275979606	0.2656344127	0.3058047328	-0.0611460539	-0.0448573773	-0.0789778507	-0.0710226582	-0.2041621586	-0.0442635684	0.3621778651	-0.0305701259	-0.1332729728	0.2033563472	-0.0712509488	-0.0049364549	-0.1847846163	-0.0648440828	-0.185139669	-0.0956690609	-0.1982352433	-0.0655576728	-0.1167664076	-0.1017852981	0.073276993	0.0477390899	0.189183438	0.1479059739	0.2743792055	-0.0854911908	0.1245019022	0.1606067444	0.2775971279	-0.0771537065	-0.034926618	-0.083132905	-0.1083857028	-0.1404355334	0.1112339598	0.1351787949	-0.130598402	0.0463361727	0.0982013983	0.0003400887	-0.4006429963	0.075815384	-0.0209860242458432	0.0023825609336541	0.0004404132136471	5.6765966025747e-06	0.0200433356108789	-0.0238334457058044	0.0004017353024103	0.0005680331342115	0.0857953481275188	0.0424641087836049	0.0018032005347858	0.0073608417603221	-0.0004480107654454	-0.001274990851043	2.007136459549732e-07	1.6256016702433537e-06	0.0002039760365262	-0.0002630587649351	6.919991380923279e-08	4.160622347693768e-08	0.0001060456519206	2.123880577434642e-05	1.1245680291265056e-08	4.510868707204108e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1936.7143032380643	1.4831093281195535	3750862.292366901	2.1996132791552334	2870.1552960840286	-1.8270816026229115	8237791.423639198	3.338227182643106	1863.5803267629524	0.3673776726975575	3472931.6342979125	0.1349663543966736	2267.8090902558456	1625.232657571515	1.241958	28.425167	0.101282562053457	0.0565067062720495	-0.0421923104	0.0482567059	0.1645041433	0.0319210744	0.2110452911	-0.0653234963	0.027426275	-0.003720866	-0.1711635884	-0.0621155586	-0.0329782667	-0.0048162327	-0.0744206444	-0.0629933272	-0.0352867728	0.0730236229	0.0957182135	-0.1706261988	0.049276243	0.0825858255	0.3500716035	0.0892515097	-0.0455328514	-0.0036695566	-0.0787910981	0.0021059883	0.0944715633	0.0973869949	0.0836619637	-0.0927857036	-0.0443981899	0.1901594629	-0.1372591876	0.041835449	-0.0767542268	-0.1077129139	-0.0959923617	0.0989850031	0.0804663851	0.1280589498	0.2084960686	-0.1633464607	-0.068531527	0.1802076837	-0.0535285979	0.0156522521	0.0228131421	0.0356790691	-0.1131957686	-0.1150522839	0.0746794136	0.0430515441	0.0112080652	-0.0314502696	-0.2143158719	0.0392679863	-0.2367378936	0.1276573189	0.0636614736	-0.023322534176188	-0.0023365099303448	0.0005439406003994	5.45927865459987e-06	0.0078516454062622	-0.0121916902046166	6.164833558567831e-05	0.0001486373100453	0.0586412042459443	-0.0271541438815744	0.0007373475299412	0.0034387908354145	0.0002090086606839	0.0006570194261293	4.3684620240877656e-08	4.316745263112748e-07	-0.0002879933816781	-0.0004919694182043	2.4203390844827746e-07	8.294018789038779e-08	6.303013551577992e-05	-4.301551640482008e-05	3.972797983137582e-09	1.850334651573345e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1938.8864068928071	2.172103654742841	3759280.4988337	4.718034286947208	2881.387837819924	11.23254173589521	8302395.871936575	126.1699938486278	1859.832498329564	-3.747828433388349	3458976.921842788	14.046217966114169	2268.7045541316907	1625.5888811899515	1.102742	25.238865	0.16615782724151	0.1020032255759757	-0.0753659227	0.1311005766	-0.1132763489	-0.1038394776	-0.1508877474	-0.0189728773	-0.0660972711	-0.0182256168	-0.1511537772	-0.0230976741	0.0202405736	-0.0080692385	-0.083827905	0.105571314	0.0802263805	0.1289122687	-0.2161036594	-0.0089977539	-0.0345209632	0.0376011475	0.3050333699	0.1045656973	0.1154577086	-0.0536333425	-0.0821784041	-0.0612400323	-0.0137194721	-0.0317025746	0.0899681457	-0.1165403233	0.0714588837	0.1346046432	-0.2656782057	-0.0409601671	-0.1040979495	-0.0437183811	-0.0032275936	0.217011831	-0.007049302	0.1571836639	-0.0719949882	0.0582628281	0.0222494202	0.1345145273	-0.1069728368	0.0190308121	0.0426163547	0.001963985	-0.0307896409	0.0346307938	0.1322995873	-0.0737532605	0.0301115662	0.1151811888	0.057207565	0.0888550219	-0.0518272876	-0.1017541592	0.0512459647	-0.0025362624202358	0.0207862717559522	6.432627064300359e-06	0.0004320690935122	0.0098221570406735	0.0019705116344113	9.647476893165202e-05	3.882916101350296e-06	-0.0352083600903512	-0.0938495643362955	0.0088077407261124	0.0012396286202518	0.0001249419204739	-8.406674021e-05	1.5610483491706352e-08	7.0672168095356315e-09	0.0003430211007537	0.0006310144824318	3.981792770386724e-07	1.1766347556228e-07	0.000338978503171	0.0002759483676552	1.1490642561205166e-07	7.614750161158053e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1941.4206908955616	2.5342840027544757	3769114.2990374	6.422595406617245	2869.152738683364	-12.235099136559713	8232037.437894248	149.6976508814442	1864.5764365748355	4.743938245271465	3476645.287830112	22.50495007494931	2274.2208951043744	1634.7590221321273	1.152456	26.376692	0.1039922773366653	0.0699148860699223	-0.1085435364	-0.1922721228	-0.0973819188	0.0574171676	0.0253597474	-0.0628144348	-0.0262460674	-0.1257625989	-0.0232250933	-0.1899494556	0.1545776231	0.1202504234	-0.1831965416	0.0077001265	0.0216345894	0.1743657854	-0.1561402515	-0.00748115	0.0317534001	-0.250614388	-0.1158991923	0.2835449826	0.0902681251	0.0024573168	-0.1797115986	0.0962002391	0.0229623467	-0.0485016546	0.1384324651	-0.1647570564	-0.0291765637	0.0029957785	-0.0658521733	-0.0673827209	-0.1332990958	0.108092448	-0.0506851169	0.0987306818	0.0857398976	-0.0320020463	0.1713288769	0.1378745523	-0.0101719379	0.1537302598	0.0834109464	0.1041650207	0.0804557177	0.0433491267	-0.046329737	-0.0032643719	5.28558e-05	0.0509212671	-0.0357898656	0.0936309355	-0.1403351651	0.0782475992	-0.0454588481	0.112700453	0.038619875	-0.0026171172798683	-8.085485963249973e-05	6.84930285658525e-06	6.537508326191234e-09	0.0098437492570582	2.1592216384699187e-05	9.689939943583386e-05	4.66223808403672e-10	-0.0978959408546273	-0.0626875807642761	0.0039297327820776	0.0095836152358126	0.0002620015522856	0.0001370596318117	6.864481340006398e-08	1.8785342672358765e-08	-5.699318002383436e-05	-0.0004000142807775	1.600114248259681e-07	3.248222569229192e-09	5.200742583279286e-05	-0.0002869710773382	2.70477234175345e-09	8.235239922865126e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1937.6449928607824	-3.775698034779225	3754468.1183584617	14.255895649835702	2885.8117046097286	16.658965926364544	8327909.194462508	277.5211457357749	1855.11016460218	-9.466271972655475	3441433.7228103275	89.61030506028261	2260.992689849637	1623.2742917789908	1.318827	30.184504	0.243369540446925	0.2049171686763059	-0.0694197916	0.1847774345	-0.0914737994	-0.0662075368	-0.0445950529	-0.0281664609	-0.0544902861	0.0971882378	-0.2751025622	-0.0158841754	-0.0262861172	-0.1227941283	-0.0230187761	0.0147758212	0.3337204216	0.1269297058	0.1384573947	-0.0189624334	0.1561686936	0.1185578052	-0.0143139232	0.0778443089	0.0546027289	0.0119643999	0.047011856	-0.1772746899	0.0406105995	0.2200105361	-0.0392411375	0.0160737506	0.0749324849	0.0402877744	-0.3230265299	-0.0843099096	-0.0522224744	-0.2074984636	-0.0305916492	0.1445795461	-0.0865705962	0.1158353192	0.0006601253	0.0835201205	-0.0585712677	0.016428804	0.0568263613	-0.0701103083	-0.094669331	-0.095128967	-0.162805892	-0.1402518875	0.0314829472	-0.1016618044	-0.0676965795	0.0685951382	0.1392752512	0.5020033808	0.0071781806	0.1376671728	0.0258350881	-0.0025743637795869	4.275350028140005e-05	6.6273488696489486e-06	1.827861786311674e-09	0.0098688766000663	2.512734300810088e-05	9.73947253473362e-05	6.313833666467561e-10	0.0993562534320346	0.1972521942866619	0.038908428150903	0.0098716650960506	-0.0003479783507008	-0.0006099799029863	1.2108893255644898e-07	3.7207548204729785e-07	-0.0001810416635028	-0.0001240484834789	1.5388026253431212e-08	3.2776083923861064e-08	0.0002389683457069	0.0001869609198741	5.710587024989248e-08	3.4954385560172306e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1942.96193267118	5.316939810397571	3775101.071809327	28.26984894739056	2875.42708756805	-10.384617041678666	8268080.935920078	107.84027110232296	1865.6276045949835	10.517439992803476	3480566.359026816	110.61654400222196	2271.7806028541945	1633.1308071113633	1.385715	31.71538	0.2255133172663309	0.1254906573824558	-0.0390626561	-0.2573769769	-0.0120970663	-0.0157841271	-0.0129657894	0.0587405703	-0.1282081672	0.1474690609	0.0065656356	-0.2585976106	-0.0187627667	0.037487803	-0.0673295333	-0.2346369837	-0.1219862189	0.0466654463	-0.024406376	0.1280077346	0.3327914179	-0.0584779009	0.0517514745	-0.0204265062	-0.1682893611	0.1379897617	-0.0220725705	0.0702392959	0.1579640164	0.1342513237	0.2253692121	-0.1880638762	0.0980634065	-0.0845537197	0.0161260568	0.1095712749	-0.0196664144	0.026417672	-0.1933701345	0.0607869238	0.2045558485	-0.1152311562	-0.0124434855	0.1116717556	0.109179774	0.068697071	-0.0395069022	0.0878135722	0.2447858279	0.1397251891	-0.2148273208	-0.0464186832	-0.0533727823	-0.2346362259	-0.1464028705	-0.2593015038	-0.1341794478	0.1361191507	0.0506243399	0.2675246828	0.0129441391	-0.0023847356300024	0.0001896281495845	5.686964025002943e-06	3.5958835114841516e-08	-0.0662154601753997	-0.076084336775466	0.0043844871662399	0.0057888263025625	0.1252605177024151	0.0259042642703804	0.0006710309073897	0.015690197295077	-0.0022355522669636	-0.0018875739162628	4.997693938326092e-06	3.562935289355684e-06	0.0003421710394233	0.0005232127029261	2.737515325032355e-07	1.1708102022002155e-07	0.000294883487936	5.59151422291e-05	8.695627145730106e-08	3.126503130500481e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1940.05393884528	-2.9079938258998936	3763809.2856290857	8.456428091471901	2867.4093426320346	-8.017744936015333	8222036.338213477	64.28423385899951	1862.8951692280016	-2.732435366981917	3470378.4115330246	7.466203034733606	2259.033701145903	1636.493933908002	1.259748	28.832319	0.3462552362318899	0.2205891559495298	-0.1189092146	0.1132727546	0.0485363345	-0.1053675635	0.214778414	-0.0191374377	-0.0733065385	-0.0163671019	-0.1826655417	-0.024239461	-0.1131615548	-0.1542500393	-0.1477365634	0.0441085905	0.083583566	0.148541238	-0.0161518451	-0.0891862811	-0.0282963934	0.0900884792	0.0217449328	0.0452464899	0.1182123715	-0.0522027838	-0.0557773489	-0.073968485	-0.0938122463	0.2271169768	0.0465682516	-0.0490660472	0.0192054802	0.1036137773	-0.1003879285	0.1158386129	-0.1095598485	0.0040121825	-0.0321855843	0.1736634943	-0.0339754178	0.0315407364	-0.0348214533	-0.1049103168	0.0259635581	0.0649662572	-0.0066707065	-0.1562815044	0.1031220118	0.0459782786	-0.0988241347	0.0142598443	-0.0941009523	-0.0674626807	-0.1291375873	0.0362221664	0.0396668251	0.0073363882	0.0485507744	-0.0390879933	0.0	-0.0026538379791958	-0.0002691023491934	7.042856019822048e-06	7.241607434140667e-08	-0.0099361993780462	0.0562792607973535	9.872805808028568e-05	0.0031673551958965	-0.0435166359808079	-0.168777153683223	0.0284857276054102	0.0018936976070861	-0.0001010151587392	0.0021345371082244	1.0204062295105774e-08	4.556248666386985e-06	0.0001489894515964	-0.0001931815878269	3.731912587532228e-08	2.2197856686996023e-08	0.0002040077959449	-9.08756919911e-05	4.1619180806295965e-08	8.258391394861277e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
