global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
1139.985638767817	1.696432944049775	1299567.2565968677	2.8778847336573867	1687.533936604132	2.1076482851406126	4.442181293856165	2847770.787190638	1136.6523466207743	-0.1924195084834536	1291978.5570785129	0.0370252672450139	1300.622047822313	1133.02417601278	1.33345	24.898973	0.0975641597171308	0.0461172567652079	0.0284301923	0.0343475336	-0.0847951581	-0.1036964416	0.0607098501	0.1130211372	0.0838853855	0.0581093735	-0.0185036318	-0.2446209026	-0.0471281599	-0.1996160458	0.0529978792	-0.0315560442	0.1087377578	-0.1654416609	0.1104186645	-0.0048503243	0.0603036652	-0.1726991586	-0.2706622459	-0.0805832714	0.022260184	-0.1798442844	0.2023956186	-0.0817435994	0.0089333935	-0.1136004987	0.2537100867	0.191061391	-0.0314854074	-0.0289987767	0.1559656557	-0.0857143102	0.1594439594	-0.1511785169	0.020786784	0.0970080175	-0.0077422915	0.1412542066	-0.0656165618	-0.0643289983	0.1596571932	0.1409984418	-0.0007826209	0.0059523464	0.1256637666	-0.0270272456	-0.3307731049	-0.0925643821	0.2343731542	-0.0476820476	0.1297977904	-0.0149492696	-0.2350199523	-0.3326672926	-0.1021679935	0.0694417978	-0.0027893685	0.0916734153	0.1369622073	-0.0306685657	-0.1158070975	-0.0086666157	-0.0383598749	-0.1440546819	0.1297053774	0.1650666832	0.2226011741	-0.0709272447	0.1137201731	0.0269557633	0.1190860406	-0.0689573956	0.0694884711	-0.168979101	0.15663679	-0.125665208	-0.0337689792	-0.0030312301	-0.0715489297	-0.0388859769	0.2694940818	0.0948977189	-0.0956174015	0.0013661516	0.0574297562	-0.2389414992	0.1026205923	0.0294270411	0.2108236903	0.1419863355	0.1094628008	0.0245321664748132	-0.0050439272278594	0.0006018271919479	2.544120187994241e-05	0.0351660717727071	0.0075372252770904	5.680976487761047e-05	0.0012366526039231	-0.1462766845226966	-0.026542181695973	0.0213968684349525	0.000704487409182	0.0012375218666426	-0.0006925016778112	4.795585737713272e-07	1.5314603704185851e-06	-0.0002348799364335	-0.0001518798741048	5.516858453900501e-08	2.306749615810752e-08	0.0001941457910802	-0.0003244349584081	3.7692588194156674e-08	1.052580422372656e-07	0.0
1137.1361069025	-2.849531865316976	1293078.5256213737	8.119831851456846	1673.5447740090474	-13.989162595084508	195.69667011171157	2800752.1106129936	1135.8801306976131	-0.772215923161184	1290223.6713136267	0.5963174319836797	1300.1090451804648	1160.6565643594286	1.423089	26.572754	0.0815896691986763	0.0472429020520451	0.2001191574	-0.0145464053	-0.2729066585	0.07292804	0.0711094364	0.1747197447	-0.1265741121	-0.1062077148	-0.0116565012	-0.1490875215	0.0214716598	0.0116064774	0.1725880845	0.2330378767	-0.2188858319	-0.1831622305	0.0764528887	-0.1024548723	0.1288944315	-0.280321815	-0.086596309	-0.1097846069	0.0385725262	0.0920716724	0.0358608403	0.0119452311	-0.0869583813	-0.1341874792	0.1776330573	-0.0582803572	-0.0921189284	-0.0033424937	-0.1390069372	0.1437517782	-0.0983872003	0.0873407356	0.0515057052	0.0901655647	-0.0411364204	0.0649710706	0.0475239023	0.0520707638	-0.0430658529	0.1810237856	0.1367587565	0.1625990146	0.2211958811	0.0277220615	-0.1188910101	0.1273350262	0.0724878398	-0.1287326333	0.0585098942	-0.2093624382	0.0579052271	0.0338481036	-0.0740200976	-0.089820783	-0.1079605201	-0.0721181761	0.0373137566	-0.0482583698	0.1456043341	0.0065583283	0.0001567739	0.0092527246	-0.0753725579	0.2327521441	0.2109946812	0.1021265065	0.0412688439	-0.0095572633	0.1023920628	-0.0197651348	0.1954718959	-0.0156387501	0.0083552538	0.0721989504	0.0716110974	-0.198987555	0.0094380829	-0.038904159	0.0704220645	0.217493983	0.1182584071	0.0210711052	0.0571211478	0.1911730299	0.2306690896	0.105013073	-0.1041653996	0.1397444952	0.1012278027	0.0277059781123938	0.0031738116375805	0.0007676212231644	1.0073080310842036e-05	0.0378923841388143	0.0027263123661072	7.432779117589048e-06	0.0014358327757234	-0.1205338211103281	0.0257428634123685	0.0145284020314565	0.0006626950166678	0.000619558147234	-0.0006179637194086	3.818791585053109e-07	3.838522978040269e-07	-0.0002108291970626	2.40507393709e-05	4.4448950334060636e-08	5.78438064286959e-10	0.0005510649679531	0.0003569191768729	3.036725989051512e-07	1.273912988196285e-07	0.0
1141.4886675435232	4.352560641023274	1302996.378130288	18.944784133784932	1692.3395814216983	18.794807412650925	353.2447856786381	2864013.258846569	1137.9014556822358	2.021324984622652	1294819.7228437513	4.085754693459763	1301.3142535971078	1153.4007730152982	1.441522	26.916954	0.108640555585288	0.0601813087627999	0.1352528519	-0.0040136404	-0.0614914419	-0.1501169182	-0.1214911041	0.0268604304	0.138972324	-0.0759454233	-0.113509994	-0.0650883923	0.0561186972	0.1025119112	0.0903743437	-0.0236657424	-0.1490862727	0.0996166285	-0.1050026363	-0.2573919548	-0.0437861911	-0.2092598763	-0.0712683022	0.0424697672	-0.0099697954	0.1817268935	0.1220988251	0.0499957462	-0.0398628987	-0.1530369614	-0.0697281188	0.1710151614	-0.0575612754	0.0936076862	0.0930442133	-0.0178655237	0.0453587235	0.19685935	-0.025749255	-0.1023017772	-0.0360696405	-0.0450343844	-0.1871129872	-0.1364207297	-0.0429103505	-0.001679773	0.1555082005	-0.0959041596	0.2141472778	0.0616993809	0.0885972587	0.1208308638	0.0390863518	-0.1228163132	-0.0467603686	0.0278727954	-0.3609081263	-0.0686315912	-0.1364141724	0.0976787485	-0.0598150129	0.0132437838	-0.0995673489	-0.0111610811	0.0746562935	-0.0304475357	0.0081234349	0.1545901265	-0.022237503	0.2170755514	0.0117024604	0.0078216786	-0.0421111234	-0.0017661939	-0.0693746524	0.0253993972	0.0688100179	0.0951877101	0.0908819377	-0.1490685366	-0.126544041	-0.3041215117	-0.0394037083	0.118833853	-0.267358854	0.1163824845	-0.2045929995	-0.1115216207	-0.0820713409	-0.0972298359	0.0038780587	-0.0692884824	0.0873903281	0.1373117808	0.0924399334	0.0339307579502872	0.0062247798378934	0.0011512963350809	3.874788403024423e-05	0.0337382617842507	-0.0041541223545636	1.725673253668506e-05	0.0011382703082226	-0.0649709106256821	0.055562910484646	0.0042212192275303	0.0030872370215247	0.0011521333731551	0.000532575225921	2.8363637126491065e-07	1.3274113095377489e-06	-0.0003620845475122	-0.0001512553504496	1.3110521954711466e-07	2.2878181039631308e-08	0.0007212092497461	0.0001701442817929	5.201427819193325e-07	2.8949076626855783e-08	0.0
1140.198773030515	-1.289894513008221	1300053.2420202915	1.663827854688716	1695.8981802436742	3.55859882197592	12.663625575768409	2876070.6377538056	1139.7455484277143	1.84409274547852	1299019.9151607912	3.400678053926504	1303.860614186362	1156.9211787074066	1.309616	24.453926	0.0771159102818257	0.042854576291681	-0.0757046226	-0.0207689344	-0.1524383562	0.0677862606	0.1238369844	0.0013820202	0.1280925826	0.2010302255	0.0445286998	0.0086058483	-0.1549210437	0.0936712326	0.1506290391	0.1359354399	-0.09307683	0.1581300464	0.0559363525	-0.2538116079	0.1101307427	0.0411601637	-0.0176768478	0.0774763866	0.1998031213	0.1151850497	-0.0023865582	0.0369293064	0.0684216583	0.2496280044	-0.0616739936	-0.1649871956	0.0434419996	-0.1338845776	0.1061245334	0.1236637258	0.0479472939	0.0352963028	0.0210252868	-0.1366613238	0.1526833366	-0.0690999155	-0.0176152307	0.0321966867	0.0648397629	0.0403272153	-0.0895483572	-0.0272456577	0.254044347	-0.1883493568	0.0457345884	0.0675675059	-0.1035232289	0.0891863764	-0.2491478015	0.0131370192	0.0744476743	0.0639487554	0.0041565963	0.1734527753	0.1075489441	-0.0705715646	-0.1394088473	0.2061247943	0.0746243132	-0.11509685	0.2237324201	0.0717744968	-0.0816704862	0.180176803	0.0737698011	-0.0360880419	-0.1869662991	-0.0014034642	-0.0668468601	0.0745739608	0.0657808156	0.1792504443	0.1260682734	-0.0453417803	0.1022914409	0.0809808775	0.1614939397	0.0907417775	-0.2661824115	0.0874540871	0.0430745247	-0.2550241181	0.1243857174	-0.1384480977	0.1064824772	0.1862027628	0.0281080248	0.1346915149	0.0831471893	0.0340205625709728	8.980462068559902e-05	0.0011573986776454	8.06486989648432e-09	0.0346953073786835	0.0009570455944328	9.159362698232414e-07	0.0012037643541013	-0.0423467333073048	0.0226241773183773	0.0017932458217999	0.0005118533993333	0.0006195908710127	-0.0005325425021424	2.8360151658808816e-07	3.8389284744227617e-07	-0.0005233926855849	-0.0001613081380726	2.73939903323774e-07	2.6020315408481237e-08	0.0003461622349946	-0.0003750470147515	1.1982829293645668e-07	1.4066026327401184e-07	0.0
1137.295144744466	-2.90362828604907	1293440.2462593357	8.43105722354426	1692.68687078926	-3.211309454414277	10.31250841201052	2865188.842542337	1140.9018714452327	1.156323017518389	1301657.0802672342	1.3370829208428323	1306.4834595536047	1156.0380014466846	1.275928	23.824875	0.0815994499139572	0.0595680857170778	-0.0381985146	0.1302233758	-0.2575834091	0.0596976673	0.0109333107	0.108759764	-0.0778257448	0.1710184353	-0.114071556	0.1561641952	0.1763274714	-0.0907669686	0.1179774094	0.1015579074	-0.0754413047	-0.0292325308	-0.1042565559	-0.17849336	-0.0583433036	0.1074859873	-0.1890235165	0.1722692298	0.1098981357	0.1546664746	-0.2239116962	-0.0450371089	-0.1854831066	0.0373941661	0.0950905741	0.0328025836	0.0384323549	-0.1763184282	-0.1166004949	0.0769457886	-0.0122353513	-0.0720746636	-0.006661999	0.0355443381	-0.1662775315	-0.0821614122	-0.1044540051	-0.0514201827	-0.0299056054	0.1587307434	-0.1867651671	-0.0886824348	0.1065762472	-0.0429125694	0.1490120913	0.1656268187	0.079662289	0.188181924	0.0985226736	0.0442948263	-0.0009897208	0.204566315	-0.1873495148	-0.0577149502	-0.1117178431	-0.0459015399	-0.1036306716	0.1199079869	-0.0355630965	-0.072171625	-0.0097127939	-0.0459285574	0.1872349804	0.163265065	0.0927256405	-0.0419914285	-0.2202838834	0.1359915883	-0.0892321716	0.1532086641	-0.0107198411	0.1272324019	-0.0274067358	0.1248241655	0.0014781783	0.028847826	-0.0896896314	-0.1512517941	-0.1197300548	-0.0431232676	0.0197492614	-0.171301402	0.0597084857	-0.0776367684	-0.2522624616	0.0586476777	-0.0032111754	0.1318872767	0.0734003241	0.0321866005186137	-0.001833962052359	0.0010359772529448	3.363416809493194e-06	0.0380344102581915	0.0033391028795079	1.1149608039938602e-05	0.0014466163636884	0.0175279469612803	0.0598746802685851	0.0003072289246774	0.0035849773372652	0.0008696097890618	0.0002500189180491	6.25094593824426e-08	7.562211852321082e-07	-0.000555328417898	-3.19357323131e-05	3.083896517250957e-07	1.019890998373979e-09	0.0003952416789025	4.907944390789996e-05	1.562159847416669e-07	2.408791814308699e-09	0.0
1139.087077445691	1.7919327012250506	1297519.3700037657	3.2110228057197063	1693.3398777322377	0.6530069429777541	0.4264180675771518	2867399.94151823	1139.0932170345252	-1.808654410707504	1297533.357094064	3.2712307773717093	1305.2003684022804	1145.453963063768	1.071457	20.006878	0.0387705432189856	0.0205743547122085	-0.0221645052	0.1324820518	-0.1666633591	-0.0211132585	-0.1523682443	0.1068426307	-0.0178883965	0.0453162445	-0.2171364761	0.0562291232	0.0897164849	-0.214399707	0.0633414304	-0.1786440103	-0.11846097	0.0608504165	0.0694056884	-0.1164253848	0.0674858819	0.0708967913	-0.0315672137	0.1346831456	0.0742466257	0.121913546	-0.1366143019	0.0819850593	-0.1128658893	-0.0194532597	0.2116780896	0.0943669831	0.0868786897	-0.0476694499	-0.0905030492	0.050125263	-0.0296847395	-0.0435177862	-0.068721217	0.0303713687	-0.0374193881	0.2323014207	0.1680691712	0.0562004599	-0.0548659722	0.1294848796	-0.1463378253	-0.0392142075	0.0786330858	0.0482439484	0.1321572185	0.0764014075	0.1978856789	0.200005783	0.0572792447	0.0758483112	-0.1339631027	0.1325615567	-0.0216122967	-0.2503333181	0.0528136505	0.0765918671	-0.0967791095	0.1029454014	-0.1892724401	0.2065899058	0.0886810319	0.1583987831	0.0952275951	0.1363444146	0.0610647442	-0.0846515286	-0.1856056973	0.1006845306	-0.1053864998	0.0747995118	-0.0607651156	0.0626093007	-0.076901709	0.1989507564	-0.0034666617	-0.0852107969	-0.1082074329	-0.1820039651	-0.0958673548	-0.0688204898	0.0642415145	-0.0624537191	-0.0669376362	-0.0843985554	-0.2061551224	0.0697725656	-0.0543362049	0.1289028963	0.0632525717	0.0305437283002163	-0.0016428722183974	0.0009329193384774	2.699029125982009e-06	0.0202774963601655	-0.017756913898026	0.0003153079911819	0.0004111768586365	0.0142802890555131	-0.0032476579057672	0.000203926655509	1.0547281872892209e-05	0.0009790723032428	0.0001094625141809	1.1982042010825608e-08	9.58582574977161e-07	-0.0006098843665132	-5.455594861520003e-05	3.7195894051720723e-07	2.976351529304346e-09	0.0002367981577628	-0.0001584435211396	5.6073367519855926e-08	2.5104349391146553e-08	0.0
1139.4300084123531	0.342930966662152	1298300.744070575	0.117601647895838	1692.6457952292224	-0.6940825030153519	0.481750520992056	2865049.7881071665	1135.8846130995175	-3.208603935007659	1290233.8542762406	10.295139211746632	1303.632715405667	1160.6674766918843	1.159566	21.652096	0.1116297419179531	0.0613414011440592	0.1158314719	0.0742975128	-0.1348497632	-0.016505668	-0.0525302321	0.1111473483	0.0439899897	-0.0789623588	-0.0791129125	-0.0179232689	0.0803109725	-0.1043037108	0.1281588083	-0.1961897967	-0.0526072481	0.0440218964	-0.0770532641	-0.0414031467	0.0100796555	-0.1593770956	0.0795578626	-0.1283872354	-0.2985935085	0.1551185346	0.0577647142	-0.1210791083	-0.2304410486	0.1158042469	-0.0171799526	-0.003863507	-0.0682069663	0.1452441618	-0.045434869	-0.0482607953	-0.0629110266	-0.0342059663	-0.0690300278	0.0549993913	7.60396e-05	0.1159965698	-0.0132438996	-0.0737565235	-0.0020617065	0.0944997496	0.1233594358	0.0381951109	0.0539605949	0.0783098859	0.1988560841	0.0757130539	0.1354346363	-0.0658855546	0.0129218514	0.0488788483	0.052957424	-0.2045830019	0.2067047424	-0.0657748879	0.0370294043	0.2375332089	-0.0262303951	-0.1301764741	0.1927029185	-0.0611491448	-0.0618934738	-0.1343493715	-0.0302911344	0.1842092211	-0.0527103385	0.0933157519	-0.0537603306	0.0245683943	-0.2191118944	0.0453625852	-0.0322853526	0.0615684442	-0.0904144887	0.0592450662	-0.0726332811	0.0804731765	0.0444570109	0.2212886705	0.1129036538	0.1239009775	-0.0202037164	0.1478724287	-0.2519060031	-0.0954463713	0.0819552238	-0.0985007976	-0.0508967872	0.1257424501	0.0527593557	0.0261885212262598	-0.0043552070739565	0.0006858386440182	1.896782865704074e-05	0.0075211835603425	-0.012756312799823	0.0001627235162469	5.656820214836628e-05	0.0412906158081867	0.0270103267526736	0.0017049149538192	0.0007295577512861	0.0001170296584464	-0.0008620426447963	7.431175214475721e-07	1.3695940956081044e-08	-0.0001919821332885	0.0004179022332247	3.6857139502003385e-08	1.746422765341916e-07	0.0003070111855717	7.021302780889997e-05	9.42558680661408e-08	4.9298692740933615e-09	0.0
1139.94708150439	0.5170730920369806	1299479.3486303766	0.2673645825086838	1690.415404230468	-2.230390998754274	4.974644007324087	2857504.2388596567	1138.6448622627493	2.76024916323172	1296512.1223573552	7.618975443121409	1301.5964112589572	1145.0434196598274	1.135499	21.202717	0.127945690735498	0.0830142847921658	0.1879400212	-0.1112076637	-0.1139023784	-0.1244213984	-0.1306009503	0.0347920388	0.1007954993	-0.0786868372	-0.0715288823	-0.0359910641	-0.0372666484	-0.0379163447	0.2286219618	-0.1092119546	0.039907854	-0.0619706597	-0.1285494271	-0.1306359386	0.0736533281	-0.1275629217	0.1651078658	-0.1357180271	0.0276910427	0.0057786981	0.0412788151	-0.0533352358	-0.0897527909	0.0229764232	-0.0132067312	-0.0428131786	-0.0642410056	-0.032716785	0.055624181	-0.0780591307	0.0729945751	-0.0442634619	-0.0482864298	0.094400151	-0.0110189016	0.0707778605	0.0135505567	0.2136285498	-0.0323049685	-0.0201599426	0.1968329585	0.0076315506	0.1821848743	0.0053461332	0.0038596726	0.1092536357	-0.024169753	0.044864838	-0.0048700764	-0.0597683382	-0.0110172113	0.0154640206	0.1433067946	-0.0018378077	0.020562958	0.060616995	-0.0379095369	-0.084977455	-0.0090092556	-0.0037428796	-0.1514347208	0.119491111	0.0897665137	0.1672527741	-0.0314195621	0.1473146119	-0.0460550925	-0.0398225824	0.0208543787	0.0189392027	0.0541948407	-0.0084450122	0.0225332472	0.112788603	-0.1190342192	-0.0157401921	0.1702430892	0.0289664826	0.0701401976	-0.0133013683	0.0431587974	0.0856300083	-0.0332090815	0.1234857618	-0.1266649461	-0.222290392	0.1068460726	0.1224102548	0.0419779864	0.0162814383553637	-0.0099070828708961	0.0002650852349195	9.81502910108029e-05	0.0118599801866849	0.0043387966263424	1.8825156164760187e-05	0.0001406591300285	-0.0257452929416928	-0.0670359087498795	0.0006628201086535	0.0044938130619221	0.0008695471075939	0.0007525174491475	5.662825112714603e-07	7.561121723249174e-07	-0.0003408802302877	-0.0001488980969992	1.1619933140099539e-07	2.217064328998317e-08	0.0002751486819508	-3.186250362089999e-05	7.57067971792625e-08	1.0152191369918647e-09	0.0
1143.1694456584694	3.222364154079287	1306836.3814870922	10.383630741495118	1690.3029872737127	-0.1124169567553963	0.0126375721661446	2857124.188786437	1140.2506134719692	1.6057512092199886	1300171.4615232022	2.578436945911456	1302.4564646780757	1158.6219836148348	1.048777	19.583385	0.0829958587916834	0.0397535537207447	0.1568582256	-0.0087406198	0.027292038	-0.2037698238	-0.0307647698	-0.0110205071	0.1739645933	-0.1122632172	-0.0416431233	-0.1552618286	-0.1100006064	0.0872480664	0.0728531741	-0.0525168143	0.0360698662	0.066856867	0.0952170227	-0.1900158984	-0.1608512375	-0.1051672088	0.1056636764	0.0614700709	-0.1001286051	0.0091233435	0.0786245597	0.0959865429	0.1290118147	-0.0657043401	-0.1176373016	0.08341985	0.0393501545	-0.0731678577	-0.164264029	-0.1260483726	-0.0587147868	-0.1807976857	-0.0359223953	-0.1559651745	0.0551551781	0.0260094713	0.0343454776	-0.0326616551	-0.1969951525	-0.0084908089	0.1582094603	-0.0965628498	0.0704081349	0.0083131686	-0.0864741626	0.0094593603	0.053398875	-0.1808443389	-0.0896168905	0.1516509819	-0.0141605699	0.0915247674	0.0601809218	0.0981974711	0.3100162871	-0.0676915558	0.0541109291	0.0196782235	0.0236728299	0.0460680823	0.0211530154	0.1570150949	0.2034982399	0.1404883692	-0.0647621169	0.0644911588	0.1129509168	-0.0917280118	-0.0735225182	0.0248851656	0.0650810364	-0.0468321617	0.0394389801	-0.0769037209	-0.0551257914	-0.0542844985	-0.1092711741	-0.1020938965	0.1166505438	-0.2207218624	-0.1374020138	-0.037175789	-0.0710288082	0.0272937342	0.1401344156	-0.067758077	0.0491326826	0.1189108618	0.0309673479	0.0035349613788611	-0.0127464769765025	1.249595195003957e-05	0.0001624726753125	0.0152552716347287	0.0033952914480438	1.1528004017159364e-05	0.0002327233126493	-0.0540715630026298	-0.028326270060937	0.0029237339255473	0.0008023775755651	0.0003460168698749	-0.000523530237719	2.7408390980611265e-07	1.197276742380235e-07	-0.000191969356611	0.0001489108736766	3.685223387764129e-08	2.21744482991581e-08	0.0001770333872225	-9.81152947283e-05	3.1340820191471624e-08	9.626611059621173e-09	0.0
1143.1876716600173	0.0182260015478732	1306878.0526354513	0.000332187132423	1688.9163756638432	-1.386611609869533	1.9226917566249777	2852438.523985492	1140.7954698184274	0.5448563464581184	1301414.3039582465	0.2968684382756891	1303.3713806111869	1168.4218512101606	1.014603	18.945271	0.0541541269155678	0.0276826029369081	0.1592225846	-0.0566711212	-0.0121437604	-0.0841502414	0.112755698	0.0353605123	0.1034070823	-0.0125536644	0.0644199444	-0.1001497567	0.0481551724	0.0926892097	0.0333336739	0.1312964611	-0.0141003635	0.0935452091	0.0115626351	-0.2023057178	-0.0941811506	-0.0494484977	0.0518169088	0.0992662897	0.0513323607	0.0725426119	-0.0993321511	0.0505822857	0.1321006227	-0.0736852746	-0.1717923401	-0.0936513619	0.0323072701	0.0574706365	0.0232417187	-0.2007246146	0.2435248564	-0.0318378641	-0.0607726926	0.0433895963	-0.1187890086	0.0404634345	-0.0506250418	-0.1871639688	0.1269461529	0.0282281746	0.1285258662	-0.0839965997	0.119180523	-0.0712917381	0.0703341175	-0.0172787227	-0.1519538216	-0.0608857415	-0.0636318831	0.1180004807	-0.046468919	0.0904893147	-0.080545685	0.181353321	0.0005426004	-0.0597729555	0.0740238737	0.0076039122	-0.0466254288	0.0775422143	-0.0053129977	-0.1265066575	-0.0206388866	0.1627686048	-0.055911748	0.1419753495	0.0581733749	-0.095281498	-0.0315474351	0.0799183623	0.068556062	-0.0284997257	-0.0723442252	-0.1943345589	0.0097385936	0.1518270195	0.00209983	0.1077837104	0.0098011119	-0.0827113977	0.0611734363	0.1046507275	-0.0061558279	-0.0398117259	-0.0414366979	-0.0333927369	0.1478259599	0.1152490509	0.0197875765	-0.0006533435873024	-0.0041883049661635	4.268578430691688e-07	1.7541898489589838e-05	-0.0024560948202463	-0.0177113664549749	0.0003136925017024	6.032401766040704e-06	-0.0504184366714355	0.0036531263311943	0.0025420187563915	1.3345331991665131e-05	0.000558982103875	0.0002129652340001	4.535419089271736e-08	3.1246099245252135e-07	-0.0001920509828787	-8.162626769999976e-08	3.688358002467473e-08	6.662847578632025e-15	-0.0001819463357744	-0.0003589797229969	3.310446910173071e-08	1.2886644152293109e-07	0.0
1143.1639225309923	-0.0237491290249636	1306823.7537764446	0.0005640211294443	1690.6290336637462	1.7126579999030582	2.933197424631944	2858226.5294668125	1140.1202940521553	-0.6751757662721047	1299874.284909573	0.4558623153611238	1304.371916361977	1163.7075112587163	1.003736	18.742344	0.06381456365509	0.0368125495703717	0.1830849916	-0.0318197685	-0.0226489473	-0.1106298237	0.0625367342	0.0691245808	0.0699437173	-0.0806914873	0.0023798801	-0.0942714591	0.1174079066	0.0099481516	0.0619665744	0.0664259118	-0.0743502963	0.1004636168	0.1460903171	-0.1794341123	-0.1154280546	-0.0827477374	0.1490615631	0.2282945368	-0.1879099872	-0.0523597125	-0.0092988483	-0.0565748268	0.0081660936	-0.0164042892	-0.0106063092	-0.2214684865	-0.1427315012	-0.0373048431	0.2183961033	-0.0317779166	0.1504168752	-0.1735791587	0.0606520627	-0.0911466493	0.0373393008	-0.0409352159	0.0856977656	0.0916503729	-0.1512860104	0.0494755383	0.1386902281	-0.0735876459	0.1035855831	0.0391716352	0.1943316814	-0.0248901571	-0.0919966365	-0.0925237329	-0.0148703308	0.1334568807	-0.1111700326	0.0848682557	0.038685386	-0.1267599432	0.036155709	-0.0740767562	0.0683064685	-0.105275289	0.0160198581	-0.1171480873	-0.0592542644	0.0776750612	-0.1096875101	0.1584719983	-0.075059534	0.0955071454	0.0693300876	-0.1015224654	-0.077398601	0.0035424317	-0.0056490516	-0.0100539247	-0.0775032846	-0.0049038512	0.0384819638	-0.0525264629	-0.0320555309	-0.1026252968	0.0023403501	-0.1823567453	0.0339033642	0.0663833616	0.0058491525	-0.0609151422	0.2247683903	-0.0929518589	-0.0504375835	0.1114298236	0.0084997322	-0.0022075231159703	-0.0015541795286679	4.873158307543223e-06	2.415474007330376e-06	-0.0033257365033136	-0.0008696416830673	7.562766569281266e-07	1.1060523289472573e-05	-0.0222712056468807	0.0281472310245548	0.0004960066009656	0.0007922666143496	0.0003350242297796	-0.0002239578740954	5.015712936933106e-08	1.122412345394142e-07	-0.0002739707681467	-8.1919785268e-05	7.505998179889287e-08	6.710851218355231e-09	0.0001770462332382	0.0003589925690126	3.1345368703835124e-08	1.2887566460626637e-07	0.0
