global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1312.42088103099	-2.6506631338309035	1722448.5689661598	7.026015049050266	1730.5463144765736	4.540455877444174	2994790.546548452	20.615739575017344	1306.2628958212365	-2.6567763869825285	7.058460770427938	1706322.7529992824	1394.736247304622	1129.4326273050665	1.222834	25.714376	0.1019051021150272	0.0618344619605634	-0.0362682884	-0.0137683611	0.1433132373	0.110959159	-0.0717942262	0.0744209186	0.0796067907	-0.0741225239	0.002195066	-0.1074993108	-0.0868213395	0.1936235127	0.0569588402	0.0040842372	0.0134905821	0.1547256754	0.0088974583	-0.060054664	0.0243216309	0.053620476	-0.0948582715	0.0855174653	-0.0375243595	-0.0884390709	0.0220745249	0.0318844625	0.0101344582	0.0482619207	0.0297720963	-0.00947986	-0.1427138837	-0.0304562907	0.1344443947	0.0976204534	-0.1065738463	0.0813119094	0.0899734316	0.0400379123	-0.1671187089	-0.0133525782	-0.0362216381	-0.0504428769	-0.0724106924	-0.0247948639	-0.0687812502	-0.1146718809	-0.154548407	-0.0350828338	-0.148237605	-0.099203114	0.0993277807	-0.0502593907	-0.0100342654	0.0226765919	0.0493832499	-0.0191242146	-0.1285063921	0.0597605772	-0.0897876657	0.0818706884	-0.0351987385	0.0085741479	-0.0413539902	0.1308438146	-0.0573955444	0.1448827623	-0.0477999781	-0.0664105079	0.0533115377	0.013558772	-0.1774564216	0.0973484422	0.0815751507	0.0532300355	0.0375103794	-0.0482456611	0.0947315309	-0.0462347471	0.1419863355	0.1094628008	-0.0059870514193818	-0.0074575424184643	5.561493892319437e-05	3.584478469832163e-05	0.0190955278280284	-0.0188477653999683	0.000364639183031	0.0003552382605722	-0.0500065396517399	0.0525444254479695	0.0027609166456572	0.002500654007941	0.0002419239385805	-0.0002579702890492	5.8527192058301536e-08	6.654867003212779e-08	-0.0003480525230206	0.0001735489678447	3.0119244239960726e-08	1.211405587810053e-07	-0.0004359576256669	-2.9588120078599992e-05	8.75456849785652e-10	1.9005905137712093e-07
1313.8326878885014	1.4118068575114648	1726156.3317643243	1.9931986029163973	1701.1679168528756	-29.378397623697992	2893972.281329552	863.0902469361039	1307.8669240590689	1.604028237832381	2.572906587763653	1710515.8910477303	1392.9368460226378	1123.818863432159	1.197488	25.181374	0.1381857744248397	0.0815097894588952	0.0234453836	-0.1394429185	-0.1321919827	-0.1875029164	0.0373322016	-0.0431342626	0.062916995	0.1604742255	-0.1310781903	0.1293977292	0.072953465	-0.105355232	-0.0308517852	-0.1396518084	0.0767977863	0.1907631532	-0.0873974473	0.0097208451	0.1235966907	-0.0469282275	0.1829661065	0.0903158515	0.1019660599	0.1228082352	-0.0021825939	0.1992545805	-0.0358442656	0.1703858102	0.1419636504	0.044183222	0.0729339814	0.0400754453	-0.2292184492	-0.0730867786	0.0100132929	0.0227364242	-0.0265726294	-0.0100735134	-0.0140425323	0.0506782941	0.1212224413	0.0436615774	-0.1290415282	0.1026150592	-0.1802403583	0.054718964	0.0180450577	0.1597819356	0.0867936118	0.056866013	0.0037072616	-0.0149893786	0.1560242193	-0.2204484333	-0.0211727499	0.103044117	0.16052738	0.1211754625	0.0042894892	0.0049651571	0.0120097081	-0.0415191431	0.0862263166	0.1156117141	-0.1226110989	-0.0166367616	-0.0440254869	-0.0834995855	-0.0615634316	0.0599044352	-0.1485939909	0.0132341834	-0.012758034	0.0714552629	-0.1864942373	0.1595314932	0.1070778968	0.1665699711	0.1397444952	0.1012278027	-4.97411306810136e-05	0.0059373102887007	3.525165346431222e-05	2.474180081425672e-09	0.0493955348976413	0.0303000070696129	0.002439918867824	0.0009180904284185	-0.120626637119301	-0.0706200974675611	0.0049871981663278	0.0145507855827115	0.0003609734132689	0.0001190494746884	1.3030180508700008e-07	1.4172777423583992e-08	-0.0005210185673345	-0.0001729660443138	2.991725248559801e-08	2.714603475072949e-07	-0.0001014059526899	0.000334551672977	1.1192482189170957e-07	1.0283167240946237e-08
1315.2606463271418	1.4279584386404167	1729910.5677768907	2.039065302484377	1717.3853614074362	16.217444554560643	2949412.4795765504	263.0055078802487	1311.99893963788	4.132015578811206	17.073552743538507	1721341.2176109217	1396.5122947948892	1139.3457952623048	1.297838	27.291588	0.1385919353050171	0.0657550467631314	-0.0503445358	0.1481570128	0.0445869077	0.1172992348	0.0854356029	0.1052493888	-0.0171373473	0.0878261334	0.0797114396	-0.1428848154	-0.0110729648	0.0036366217	-0.0201869298	0.0467855503	-0.1597725498	-0.2127082263	0.209723787	-0.0063789978	0.2190839229	0.043282628	0.1080509012	0.0242318282	-0.0542835045	0.0044580224	-0.1136810503	0.0202052028	0.2487757047	0.0164130409	0.1011783663	-0.1549965334	-0.3902412974	-0.0342550996	0.1470737678	-0.1144564461	-0.0378493325	-0.036013931	0.0272803429	0.0037091227	-0.0813959473	-0.0694595028	-0.0342591642	0.0455235033	0.0106823808	0.1585923345	-0.1798479251	0.2127755157	-0.0626103083	-0.118100257	-0.1156699929	0.1896812999	-0.1481375731	-0.1067002796	-0.2141657372	0.0503069544	0.0332659959	-0.1697025822	-0.005849967	0.002561647	-0.0380785678	0.0501604764	-0.0674587582	-0.005085661	0.0649420919	0.1065555588	-0.1354178946	0.0730521271	-0.0149175221	-0.174482227	0.1158315512	-0.0395836828	-0.1007367574	-0.2283227755	0.02316224	0.0156190194	-0.0133200806	-0.0254981051	0.2421856564	-0.0757911168	0.1373117808	0.0924399334	-0.0163359325002829	-0.0162861913696018	0.0002652400293272	0.0002668626906537	0.0191627308702635	-0.0302328040273778	0.0003672102544061	0.0009140224393578	-0.0798331725141636	0.0407934646051374	0.0016641067544905	0.0063733354336762	0.0001049619634029	-0.000256011449866	1.101701376139172e-08	6.554186246249146e-08	-0.0001520266043375	0.0003689919629969	1.361550687563794e-07	2.311208842639077e-08	-0.0005019920458849	-0.000400586093195	1.604692180612332e-07	2.519960141317075e-07
1311.9844685297353	-3.27617779740649	1721303.245663252	10.73334096021924	1717.3017417778403	-0.083619629595887	2949125.272313204	0.0069922424537533	1307.400591298696	-4.5983483391839854	21.14480744847612	1709296.30612818	1394.8348333781198	1128.1467560503947	1.267731	26.658493	0.0623243310904493	0.0332355682791975	-0.0097537628	-0.1500067657	-0.0176421184	-0.0493545971	-0.016523101	-0.0762913601	0.1405369522	0.0243073793	-0.1390739994	0.0595679819	0.0110745543	0.0785732132	-0.0486430231	-0.0306386439	0.1047695452	-0.1809484941	0.0189664713	0.2382181831	-0.0114767418	-0.0028732515	0.0018937831	-0.1163809762	0.169152531	0.0159414635	-0.2230235685	-0.0326414721	-0.004076468	-0.0095159017	0.0327131919	0.1795606212	-0.0457960986	-0.0996748598	-0.1034059977	0.1178977543	0.0395216036	0.1078371803	0.0814920772	-0.0841162861	0.0320787884	0.0870368578	-0.0387206522	0.1481801886	0.0925162109	0.119040698	0.0564590198	-0.0911367384	0.0932321815	0.0779487404	0.0144929957	0.1636084773	-0.1005548959	-0.0619676656	0.0190903089	-0.0254744501	0.0314254854	0.1506015869	0.0602518796	0.0664148202	-0.013691123	-0.0909292222	-0.050641611	-0.2226866557	0.1215898802	0.1672136569	0.0253138424	0.1716073605	0.0016919045	-0.1620770373	-0.004263948	-0.0413240668	0.2244577396	-0.0437410385	0.1571997591	-0.0965638998	-0.0641850021	-0.0072693825	0.0379490098	0.0113596019	0.1346915149	0.0831471893	-0.0056594170846153	0.0106765154156675	0.0001139879814209	3.202900173763554e-05	0.0386624415042291	0.0194997106339656	0.0014947843830679	0.0003802387148083	-0.0798377852208247	-4.612706661105692e-06	2.1277062741408824e-11	0.0063740719489665	-0.0003440261565918	-0.0004489881199947	1.183539964193257e-07	2.0159033189637521e-07	-0.0001649447127225	-1.2918108385000005e-05	1.6687752424660742e-10	2.7206758255108052e-08	-0.0003210284275815	0.0001809636183033	3.2747831149458645e-08	1.030592513154504e-07
1312.755191264051	0.7707227343157683	1723326.192190715	0.5940135331911744	1708.132682153734	-9.16905962410624	2917717.2598417094	84.07165439041525	1307.5789266225454	0.1783353238492964	0.0318034877324334	1709762.649347368	1392.3221594074428	1122.1596311782807	1.189721	25.018044	0.0852821541072084	0.0469133246399906	-0.0549355783	0.0843006776	-0.0039385373	0.005843664	0.1825981074	0.1529739316	-0.0261019531	0.0467777727	0.0301873738	-0.1699884361	-0.0566357148	-0.0150466552	-0.1174049775	0.1414698746	-0.0722998941	-0.0146231679	0.1272417981	0.0775145241	0.0179037513	0.1000997437	0.1942713747	0.1491557237	0.0003707788	0.0371458461	0.2612233784	0.0483419904	-0.2239082955	-0.1278348869	-0.0280725964	-0.0524235622	-0.0380833628	-0.0097870028	0.0418523824	-0.161169615	-0.1282974862	0.0607154	0.0322820305	0.0137242895	-0.0956367171	0.0038494823	-0.0242441102	0.2326092297	0.1922182397	0.0504467696	-0.0877112062	0.1671538025	-0.118073668	0.1031252084	-0.0141834369	-0.0709643101	-0.1767449082	0.1179386976	0.0301926268	-0.1413728171	0.0730496743	-0.1613938371	-0.0186215143	-0.0380275423	0.0226041531	0.0168943489	-0.2248767039	-0.0615118693	0.0777352894	0.3069118063	0.0020343271	-0.0663146766	-0.0128494887	-0.1906054565	-0.0257420949	0.1485232046	-0.0434062296	-0.0561239914	0.1095056103	-0.0691900123	0.0741449048	0.006491341	0.0758098954	-0.0340383967	0.1318872767	0.0734003241	-0.0145744856735916	-0.0089150685889763	7.947844794615188e-05	0.0002124156326497	0.0145140581212075	-0.0241483833830216	0.0002106578831457	0.0005831444200133	-0.0796527705218892	0.0001850146989355	3.4230438822195165e-08	0.0063445638518127	-0.0009850958908315	-0.0006410697342397	9.704139141331065e-07	4.109704041581597e-07	-0.0005208206471534	-0.0003558759344308	1.2664768070706617e-07	2.712541465012864e-07	-0.0003647565076364	-4.372808005490003e-05	1.912144985287746e-09	1.3304730986310314e-07
1321.0421711689542	8.286979904903092	1745152.4180067845	68.67403594426766	1712.794074451856	4.661392298121882	2933663.54147739	21.72857815699	1309.1209425642685	1.5420159417230934	2.377813164528159	1713797.642260359	1396.5010217039378	1152.6723624043943	1.356616	28.527597	0.1139271291257321	0.0539506107011595	0.2152634458	-0.0480929987	0.0976190462	-0.1482109856	-0.2075753726	0.020241343	-0.1542257688	0.0064648932	-0.0211451951	-0.0076197504	0.0830116263	0.081285845	0.1843867911	0.0861822893	0.2256488338	-0.1958922721	-0.0147003014	-0.002347813	-0.067766447	-0.0430333621	-0.0890229161	-0.1024881717	-0.2746776893	-0.0470636126	0.0426177332	0.2069744333	0.0758872546	-0.1557981799	0.2682047053	0.0004499794	0.0639772851	0.1294961881	-0.1051721611	0.132745634	-0.1812187269	-0.1407770458	-0.0391566601	0.000784598	0.237954369	0.2410571299	0.023737404	0.1419843871	-0.0040938017	-0.074123688	-0.1225300923	0.0415891287	-0.168634044	-0.1969719373	0.1375233714	-0.1092293036	0.1883519574	-0.1778904021	-0.1823685219	0.1153073877	0.2505724536	0.0922096293	-0.0564004355	0.0399919462	0.0393871726	-0.1504909755	-0.0122732044	-0.0665688393	0.1068658534	0.123321827	-0.0383859427	-0.1821851865	-0.1559551998	0.156659041	0.0974652486	0.1264220636	-0.0163530636	-0.1916712889	-0.178176919	0.2211241182	0.2099990813	-0.1843692364	0.0110920439	-0.074594864	0.1289028963	0.0632525717	-0.013821999924005	0.0007524857495866	5.662348033309073e-07	0.0001910476818991	0.0282422421291386	0.0137281840079311	0.0007976242404808	0.0001884630361556	-0.1188597995928972	-0.039207029071008	0.0015371911285748	0.0141276519592636	-0.0016369999059117	-0.0006519040150801	2.6797686919549142e-06	4.249788448776855e-07	2.128957081892757e-05	0.0005421102179723	2.938834884300045e-07	4.532458256541323e-10	-0.0003539821347448	1.0774372891600046e-05	1.1608711120724593e-10	1.2530335171848574e-07
1319.4143320236528	-1.6278391453013228	1740854.179549422	2.6498602829753413	1716.758337592001	3.9642631401450217	2947259.1896916507	15.715382244312469	1311.5696852400497	2.4487426757812045	5.996340692192093	1720215.039240683	1398.2918104747798	1173.3568199622373	1.355975	28.514122	0.1050189131782925	0.0469408140830107	0.1293843278	0.1268842553	-0.1813798288	-0.0401145928	0.1053619549	-0.1218294435	-0.1714304796	0.0204339764	0.0533161002	-0.004187332	0.1920922723	-0.1412197915	0.2703531354	0.0622670008	-0.0166350444	0.0832754457	0.1063067902	0.0324581553	-0.0061563232	0.2375843088	0.1655150881	-0.0105565611	0.2066017647	0.1344418828	-0.0758754012	0.0715899977	-0.0172640823	0.1722200542	0.0437574936	0.0418194534	0.0351765309	0.009948018	-0.02478064	-0.1260160141	0.0342671734	-0.1907640101	-0.0604568941	-0.100729455	-0.0894516399	-9.78417e-05	-0.1902996519	0.1180693826	-0.1904098534	0.1292737561	0.1250513773	-0.0769433302	-0.0824030979	-0.0940986975	0.1902762608	0.0279132988	-0.163543149	0.0571401234	-0.056321893	-0.2139055734	0.121250016	-0.1042078918	0.222104848	-0.1908746098	0.0379948878	-0.0308252927	-0.0020538521	-0.1333577478	-0.0012609312	-0.0047884091	0.0747154709	0.0466875492	-0.1773506493	0.2025650732	-0.0809547671	0.0365926539	0.0350115023	-0.107154979	0.3298880116	-0.1016951197	-0.0642643944	-0.2395119168	-0.1491432984	-0.0049920764	0.1257424501	0.0527593557	-0.0048632760183124	0.0089587239056926	8.025873401842809e-05	2.365145363029251e-05	0.0061367204274631	-0.0221055217016755	3.765933760484289e-05	0.0004886540897032	-0.0896222945091764	0.0292375050837208	0.0008548317035205	0.0080321556730895	-0.000955960164355	0.0006810397415566	9.138598358336386e-07	4.6381512957961654e-07	0.000215677980722	0.000194388409903	3.7786853904644915e-08	4.6516991368319406e-08	-0.0003728972330291	-1.891509828430001e-05	3.577809431047293e-10	1.390523464007589e-07
1318.4422610778972	-0.972070945755604	1738289.995796198	0.9449219235821944	1727.3184152376857	10.560077645684714	2983628.90761923	111.51523988289	1311.799876197609	0.2301909575592162	0.0529878769420289	1720818.915192062	1398.3165552331295	1155.3702656609137	1.211168	25.469053	0.10563995357767	0.0569178118610461	0.1040863225	0.1009391708	0.1174918334	0.1342226088	-0.0841953179	0.1026111396	-0.0843176106	0.0101734414	0.214210186	-0.077840983	0.0834790601	0.0208408776	0.0626358401	0.0452173225	0.191278816	0.043059431	0.0033922049	0.0693625529	0.0626896802	0.0839634227	0.0412831691	0.1324865388	0.1501550714	-0.0274917717	-0.2204741933	-0.0309634324	-0.0605581594	-0.1099551286	0.1375591927	-0.1121588342	0.159500977	-0.0990528033	0.1661576383	0.0636583906	-0.0800912277	-0.1022830591	-0.0194793397	0.0289332853	-0.0724134183	0.1026241418	0.0522720575	0.153667336	-0.1088363449	0.121492202	0.0203410373	0.0828149012	0.0048953	-0.0033244514	-0.0500824579	-0.1345484969	-0.1473515505	-0.0786210829	0.3023129267	-0.0032306914	0.1535254378	-0.1107295195	-0.1092050999	-0.1694957859	-0.0379122595	-0.0030148593	0.031786191	-0.1480881221	-0.0191725145	0.0639076365	-0.0072566573	0.0156153337	-0.0994215029	-0.0255168618	-0.2754884092	0.221593602	-0.0021217198	0.0935543572	-0.0835229031	-0.0871707032	0.0661008865	-0.1442563922	-0.017483344	0.1172858362	0.1224102548	0.0419779864	-0.0007077528051979	0.0041555232131144	1.7268373174733453e-05	5.009140332654966e-07	-0.0112755263584602	-0.0174122467859232	0.0001271374946603	0.0003031863381338	-0.0439193614082142	0.0457029331009622	0.002088758094031	0.0019289103065053	-0.0010550307062009	-9.90705418459e-05	1.11308979102677e-06	9.814972261640224e-09	-0.0002868905460053	-0.0005025685267273	2.525751240568489e-07	8.230618538721916e-08	-0.0002071512920489	0.0001657459409802	2.7471716951411945e-08	4.2911657797528656e-08
1319.3105672200286	0.8683061421313596	1740580.3727784336	0.7539555564630448	1725.973694709735	-1.3447205279508123	2978985.1948299734	1.808273298292312	1312.0478309425148	0.2479547449058827	0.0614815555213413	1721469.510680958	1399.4621022474046	1157.5967375075186	1.098318	23.095985	0.0591047748637616	0.0319226771749959	0.1440514293	-0.0806515676	0.0252387564	-0.0370094356	-0.1602917201	-0.1154996293	0.0220783437	0.0798105162	-0.02537425	0.1305131882	-0.0354792576	0.110410569	0.1655470691	-0.0242768366	0.2074513095	-0.0426584887	0.0803142033	-0.0979923002	-0.0376401011	-0.0192785418	-0.0703979633	0.0848932636	0.1495580167	0.1615692255	-0.106899368	-0.1113943813	0.1338227077	-0.1323975667	0.076096552	-0.0480007987	-0.0894343462	0.0239810174	-0.0864758728	0.1580020826	0.056957577	-0.0802248394	0.0001178772	0.0599812091	0.0715295878	0.1162104554	-0.1488171783	0.1532376137	-0.1532048001	0.0214412131	0.1358190572	0.0102580453	0.1247640963	0.0645289511	-0.1513043272	-0.1107360046	0.1473091358	-0.1146253011	-0.0101389368	-0.0349309921	0.132057089	0.1325532089	-0.0262731025	-0.1361676618	0.0120464138	-0.1244723405	0.0685871611	-0.2242234615	0.0158061887	-0.1105483246	0.0546407613	-0.1177227799	0.0460446053	-0.0096725261	-0.1480273047	0.1945527842	0.066156903	0.0043268347	-0.1383286925	0.1569301313	0.0481794128	-0.0198175467	0.22444011	-0.0584051514	0.1189108618	0.0309673479	0.0006782977447841	0.0013860505499819	1.9211361271054043e-06	4.60087830579196e-07	0.0139456955129873	0.0252212218714475	0.0001944824233409	0.0006361100326887	-0.0569698271749459	-0.0130504657667316	0.0001703146567286	0.0032455612083432	-0.0010580154131548	-2.984706953899864e-06	1.119396614473122e-06	8.908475600658203e-12	-0.0005209709003117	-0.0002340803543064	5.4793612272209783e-08	2.714106789715833e-07	-5.527561979719103e-05	0.0001518756722517	2.306621982190852e-08	3.055394143963617e-09
1317.3779686606306	-1.9325985593980024	1735484.7123124094	3.734937191787233	1727.183732544635	1.2100378349000491	2983163.645966817	1.464191561889599	1312.4323023615657	0.3844714190508966	0.1478182720670101	1722478.54828208	1399.5860022628067	1153.7510175124132	1.23	25.865057	0.0959488089065271	0.0675375128974039	-0.0181097539	0.1645765669	-0.109029954	0.0517500237	0.119131459	-0.1858695142	-0.0978934593	0.0233856394	0.0493081965	0.1004681659	0.0711373944	-0.22486291	0.1376539504	0.0470439359	0.0062727898	0.0367698527	-0.0917381923	-0.0480523696	-0.0628352188	0.0925110493	-0.1638197518	0.061321757	0.161219085	-0.1026510322	0.0472709252	-0.1424608695	0.0886203435	-0.1502376634	-0.1056396652	0.0987884251	0.0234667321	0.1447134739	0.0264159034	-0.1353735541	0.1664109537	-0.0859305162	-0.0620515365	-0.00452809	0.0118474549	0.0078097156	-0.1534778352	0.0727367969	-0.0995322506	-0.0920202841	0.0803157378	-0.0966717622	0.0563177939	0.1046185338	0.170963602	-0.1243132367	-0.0562686177	-0.0175052227	-0.0893656515	0.0502718069	-0.0396363404	-0.1246868213	0.093927561	-0.1401045538	0.0896036046	-0.1152956705	0.0707946238	-0.1869218894	-0.0535789884	-0.2210734982	0.0699267055	-0.0536742743	0.0444766155	-0.0772432267	-0.0532752961	-0.0330339601	-0.0038344786	0.0927978019	0.1269464724	0.1890311829	-0.0226255772	-0.0690099392	0.045952749	0.0369613463	0.1152490509	0.0197875765	0.0043471103165302	0.0036688125717461	1.3460185686602231e-05	1.8897368104083296e-05	0.0029087870605479	-0.0110369084524394	8.461042163610893e-06	0.0001218133481875	-0.0791016235714892	-0.0221317963965433	0.000489816411738	0.0062570668516455	7.047160781165743e-05	0.0011284870209664	4.966247507560057e-09	1.2734829564897495e-06	-0.0005210036307223	-3.273041060002004e-08	1.0712797780459045e-15	2.714447832258188e-07	-0.0001089816981361	-5.370607833890897e-05	2.8843428505450273e-09	1.1877010528628022e-08
1313.3482635025427	-4.029705158087836	1724883.6612451444	16.23852366111971	1724.782333632647	-2.401398911988053	2974874.0984112797	5.766716734497407	1310.1376738677154	-2.294628493850269	5.265319924789552	1716460.7244875082	1398.5163393980704	1129.2134345528652	1.212222	25.491211	0.1681276287640569	0.1032756593169249	-0.0056215223	-0.074739047	0.1300831774	0.0772051652	-0.0909735904	0.0319731708	0.1703198027	-0.0033791486	0.0171005948	-0.0114312043	-0.1280702319	0.1092287723	0.1138729518	0.0662300487	-0.1744431569	0.0498192004	0.01316489	0.1778813011	-0.0375609397	0.119367934	-0.1294584751	0.1210872893	-0.1760396958	0.0815844847	-0.0696744347	-0.0714278374	0.0049902253	0.0847234627	-0.0425526074	-0.025444281	-0.0838920698	-0.2277997741	0.0532896229	0.1445349536	0.0178809756	0.0703864759	-0.0828738413	0.0848579909	-0.0238260485	-0.0669516558	-0.1676026921	-0.0468930639	0.0191955336	0.0812712441	-0.0367763585	-0.0196039556	0.088315177	-0.1830567154	0.0817064347	-0.1355678617	-0.128992343	0.0436254075	0.0734729529	0.0695005618	0.0088684214	0.0686458412	-0.129350901	-0.2418278678	0.0128530643	-0.0158265835	-0.1136976468	-0.1143000195	-0.1795587908	-0.1275348554	0.1478037069	0.1530709995	0.1022831367	0.0498319383	0.0590967564	0.1347048548	-0.0464477982	0.0883063182	0.0882126014	-0.0821045033	0.2127853201	0.1911006156	0.0582988442	0.0056869168	0.1114298236	0.0084997322	0.0015258973552931	-0.0028212129612371	7.959242572652206e-06	2.328362738890477e-06	-0.0197537879206777	-0.0226625749812256	0.0003902121372151	0.0005135923047796	0.0031654269240277	0.0822670504955169	0.0067678675972319	1.0019927611359466e-05	-0.000587000348994	-0.0006574719568056	3.445694097190778e-07	4.322693739858603e-07	-2.9586495076117103e-06	0.0005180449812146	2.683706025617268e-07	8.753606908891016e-12	-0.0001410005666373	-3.20188685012e-05	1.0252079400971372e-09	1.9881159792039683e-08
1310.765587807716	-2.582675694826776	1718106.426180907	6.670213744648969	1711.4025220278293	-13.379811604817633	2928898.5924032144	179.0193585804126	1308.5288450498838	-1.608828817831636	2.58833016508554	1712247.7383275828	1395.417328351936	1107.263015964411	1.180756	24.829538	0.1377236103320254	0.0754909831555508	-0.1703405654	0.07738417	-0.0455042222	-0.0001220772	0.167855739	0.0034213291	0.0719832209	-0.1351941445	-0.1551764941	0.0047624806	-0.1622298143	-0.1663302084	0.1559400079	0.0990853038	0.0339742182	-0.0351193091	-0.0029387214	0.0399292569	0.1723973199	0.0807962023	-0.1726783333	-0.1312357348	-0.1306085153	0.009758836	-0.0704744921	-0.0886118802	-0.0687088934	-0.0458769682	0.0743931945	0.0479604946	0.0943511421	0.0528344811	0.0111058766	-0.1340271425	0.0570471132	0.0951507499	0.0412170589	0.2754799555	0.1688588256	0.0885922251	-0.2178001795	-0.0261117001	-0.0539475813	-0.0779617461	-0.0082188031	-0.0045065544	0.1773027015	-0.1711606817	-0.0887600158	0.0032404021	0.030686596	-0.075096508	0.151245988	0.132851934	-0.1188142425	-0.0739080817	-0.0728060477	-0.0825704831	-0.0387829864	-0.2790709667	0.000422519	-0.1291687223	-0.1027289456	-0.0076730868	-0.0093234103	-0.115402254	0.0828294267	0.0670726495	-0.0041745337	0.0412841545	-0.0912207537	-0.0524253145	-0.0061456659	0.0712621223	0.0512353847	0.1805951094	-0.1028763937	-0.0954550868	0.1074583966	-0.0028345346	-0.0076784091853028	-0.0092043065405959	8.471925889325647e-05	5.895796761694241e-05	0.0029289793280184	0.022682767248696	8.578919903959118e-06	0.0005145079300585	-0.0556186318171683	-0.058784058741196	0.0034555655620883	0.0030934322052137	-9.598864566414062e-05	0.0004910117033298	9.21382009643594e-09	2.410924928068898e-07	-0.0001950055473198	-0.0001920468978121	3.688201095928509e-08	3.802716348549475e-08	0.0001169903882514	0.0002579909548887	6.655933280438324e-08	1.3686750943213312e-08
1314.1387064086891	3.3731186009731573	1726960.5396815029	11.37792909623111	1719.1706841247903	7.768162096961078	2955547.8411540994	60.34434236466273	1312.721060263144	4.1922152132601695	17.574668394290008	1723236.582058393	1399.8431822296757	1114.6166659806706	1.191018	25.045321	0.0311526449666017	0.015563157036872	-0.0084401571	-0.1403296331	0.0742830704	-0.0144239987	-0.0955175268	0.0053204457	0.079282528	0.1797557134	-0.0034958827	0.1442479283	-0.2201173712	-0.0944577573	0.012550002	-0.1875016369	0.0435232516	-0.0166407826	0.0822033754	-0.0216975457	-0.030129063	-0.1186851119	-0.2036597942	0.0354462486	-0.0397469989	0.1165955995	-0.0036937484	-0.0269622151	-0.0639638305	-0.1015706989	0.0190739065	-0.0610843783	-0.0260502398	-0.0899968645	-0.046348704	0.1285803707	0.0700694885	0.0759661588	-0.2036772426	0.052892853	0.1727321295	-0.1026835091	-0.0351668853	-0.0733586602	-0.0506358069	0.0162552603	-0.0255400834	-0.0500081208	0.0641330681	-0.0342432069	-0.029385933	-0.0227556967	-0.1778777887	-0.0519371979	0.0250191928	0.0108942763	-0.0635045446	0.1422772159	-0.073065652	-0.1408160566	0.2025536383	-0.0723349587	-0.0665869797	-0.0558568175	-0.0786152943	-0.1312170672	0.0663633222	-0.0576913603	0.011492621	0.1090958749	0.0793208425	0.0424423431	-0.072878475	0.1477132938	0.0054219332	0.0683710865	-0.0394605598	0.0804834455	0.0006712917	-0.0457369519	0.1033401944	-0.0141533203	0.0058852729907812	0.0135636821760839	0.0001839734741738	3.463643817601869e-05	0.0093840380391441	0.0064550587111257	8.806016992010345e-05	4.166778296407978e-05	-0.0604520305819562	-0.0048333987647879	2.336174361945322e-05	0.0036544480014817	-9.7997231743264e-05	-2.008586079123382e-06	9.60345742934299e-09	4.034418037248241e-12	-0.0001510018392367	4.40037080831e-05	1.93632632506268e-09	2.2801555452866193e-08	3.699257612154013e-05	-7.999781212985986e-05	6.399649945564353e-09	1.3684506881079411e-09
