global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
1009.546193796307	-0.4585987354448662	1019183.5174086106	0.2103128001516303	1390.6239621261666	0.7319569652436257	0.5357609989686584	1933835.004039478	978.6621745690896	-0.0209618106511015	0.0004393975057726	957779.6519322993	1051.2797640619467	1101.2705415356545	1.28818	22.901918	0.0904062488626245	0.0533794984335483	0.1092077761	-0.0529600898	0.0297677321	-0.0379058576	0.0595083265	-0.0809815483	0.0179025763	0.0276150742	0.0865780086	0.0431074812	-0.190190861	0.0415381789	-0.1437083926	0.2356242851	-0.0579823989	-0.104566588	-0.1386974883	0.1034633818	-0.0127746131	-0.1036373335	-0.126453857	0.04635343	-0.2809038961	0.0689750594	-0.0213184418	-0.0010597731	-0.1637940305	-0.1688287016	0.0509989565	-0.1237192446	0.0859521454	0.0300709996	-0.0202105812	0.0698091927	0.009623582	-0.0181589636	0.0177988408	0.0323222967	-0.0250718028	-0.1393233778	0.0267381385	-0.045274855	0.1064131401	0.0713926774	0.0529237267	-0.0450556078	0.0045257443	-0.2212217444	-0.1644269917	0.107699414	0.1347250621	0.0677608785	0.133486977	-0.0531493194	0.0599986914	-0.1680763031	0.067548818	0.0103498912	0.2198043498	0.1315771374	-0.0847392964	0.1420629856	-0.046072434	-0.0382835467	0.1669007981	0.0788176874	0.0411720532	0.0663121645	-0.0635430513	0.0027301227	-0.1447152194	-0.0701463597	-0.0586694021	0.034087932	-0.0746379193	-0.066748109	0.0733859782	0.0179289638	-0.2402987182	-0.1164891577	-0.1130654893	0.1396877351	-0.1960381771	0.0678546295	0.1647176586	0.1473864576	0.0825583603	0.1393164006	0.1472652481	0.1241880305	0.0	0.0	0.0063584941268288	2.4683817926500137e-05	4.0430447560916345e-05	6.092908674286094e-10	0.0020997149031245	0.0043021159090982	1.850820129531583e-05	4.408802674403129e-06	-0.0952739116316507	-0.0436298369234862	0.0090771182375955	0.00190356266997	-0.0006999995958157	0.0004799986029447	2.3039865882886385e-07	4.899994341421434e-07	-0.0002370003439788	-0.0002269164413749	5.616916304606953e-08	5.149107136628515e-08	-8.29569124924856e-08	-0.0001420771999225	6.881849330285912e-15	2.0185930737844316e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010.5182815119538	0.9720877156468076	1021147.1972698724	0.9449545269114288	1389.0136744986833	-1.6102876274833309	2.5930262432258937	1929358.987944334	979.626412800882	0.9642382317923648	0.9297553676500662	959667.908657124	1051.6596602745165	1109.6911000467117	1.194141	21.23004	0.1113435129128044	0.0615528990107647	0.0812451786	-0.0283497458	-0.0034787373	-0.0899033152	0.0232994155	-0.0896379295	-0.0475625392	0.0614284798	-0.0473773523	-0.0072215788	-0.1134213655	-0.1199558097	0.0017742232	0.007071578	0.0586516158	0.0433660208	-0.051891191	0.0060540287	0.0985486586	0.0098712096	-0.1525274162	-0.0633911002	0.157828542	-0.035929421	0.0820663599	0.0587447837	-0.0467483092	0.0006455987	0.0488300267	-0.1683935438	0.1379310624	-0.0234762805	0.0623030344	0.1112510695	0.0008436973	-0.1407194077	0.0122163902	-0.049608891	-0.0480671804	-0.0559719334	-0.0437503052	0.0193160901	0.0033134677	-0.1341569398	0.0384325541	-0.0074284677	0.1080296803	-0.0330329419	0.1779463589	0.0427308435	0.0649062988	0.1557094268	-0.0156993316	0.1247916862	0.005249911	0.0200633733	0.1499360834	-0.0860543114	0.0048518273	0.0152146126	-0.0281771789	-0.054100734	-0.1550372406	-0.149808207	-0.0202347965	-0.1319123541	0.054310686	-0.1145012955	-0.117500695	0.0240550743	-0.0407324367	-0.0442456557	-0.1776031556	0.1205104919	0.0076697054	-0.1357476057	-0.040146825	0.0513624881	-0.1074206661	0.0215865645	0.1239907586	0.0297599013	0.0500610336	-0.0305855596	0.1379944752	0.0111078388	-0.0299925747	0.0161966178	0.1453023231	0.1167888447	0.0	0.0	0.0041828302850035	-0.0021756638418253	1.7496069193142464e-05	4.733513152626024e-06	-0.0189594459815367	-0.0210591608846612	0.000443488257166	0.0003594605919268	-0.0630171322699055	0.0322567793617452	0.0039711589595227	0.0010404998147923	-0.0016380019249281	-0.0009380023291124	8.798483694202872e-07	2.6830503060681613e-06	-5.799992466659632e-05	0.0001790004193122	3.363991261330848e-09	3.204115011394474e-08	-4.7528845640437696e-08	3.54280668520479e-08	2.2589911679125528e-15	1.255147920873175e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1012.9300925483068	2.411811036353015	1026027.3723899212	5.816832475074204	1400.7179042893838	11.704229790700538	136.98899499352194	1962010.6473968436	981.7020741387188	2.0756613378367774	4.308369989390361	963738.9623682623	1053.11361780788	1115.428203293585	1.31681	23.410912	0.0506716988152066	0.0296097974837381	-0.0050327644	0.0372639518	-0.1741027647	-0.0666346945	-0.0307399386	0.0181655215	-0.2350001563	-0.0484145303	0.0785231017	0.0271587467	0.1616784642	-0.2730404001	-0.1030768717	-0.1032653475	0.1921432597	0.0507442324	0.0804651516	0.0930689418	-0.118926654	-0.0624607409	-0.1210681163	0.1069949574	-0.0237719204	-0.0512930411	-0.0490123772	-0.1142986894	-0.1293806268	0.0184015708	-0.1695167282	0.1113671284	-0.041396525	0.1463686686	0.1183524777	-0.0059116169	0.0503972978	0.0876286759	-0.0195131502	-0.0835674719	-0.2378101325	0.0539795004	-0.1643452143	0.1135397844	-0.0645124884	0.0156483533	-0.0035307701	0.1007263894	0.1581981805	0.0999440005	0.0067003291	-0.2211796863	0.1101098538	-0.1324885108	-0.0409885325	0.0230874103	-0.0533378997	-0.1845059807	-0.1727697417	0.1194775664	-0.0001377112	0.0722349993	0.0406097892	-0.0337292046	-0.0313821287	-0.1555833216	-0.115794424	-0.0536420303	-0.2610112676	-0.0103317742	0.0067305373	-0.041865915	0.0120416482	0.0167180251	-0.1033254889	-0.0398348317	-0.1676077829	-0.1828765991	-0.0925293146	0.0581352801	-0.0217376407	0.2184465812	0.0956765386	-0.0926684036	0.2079780028	0.1317278138	0.0344364156	0.1836898326	0.1739617972	-0.0597654356	0.1431312539	0.1087207029	0.0	0.0	-3.913402721877901e-05	-0.0042219643122222	1.5314720863601364e-09	1.7824982653678545e-05	-0.0074814404817118	0.0114780054998249	0.000131744610254	5.5971951681396086e-05	-0.0402958402144122	0.0227212920554933	0.0016237547385854	0.000516257112671	-0.0018830034325508	-0.0002450015076226	6.002573873739586e-08	3.545701926998095e-06	-5.800005702338851e-05	-1.3235679218614622e-10	3.364006614716318e-09	1.7518320437806705e-20	-5.4627819471306585e-08	-7.098973830868889e-09	2.9841986601896628e-15	5.039542945136132e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1013.7087842342391	0.7786916859323583	1027605.4992336592	0.6063607417401785	1393.3087724021118	-7.409131887271997	54.8952353229907	1941309.33525268	983.2541899566932	1.552115817974368	2.409063512406241	966788.8020673929	1055.688178720735	1120.271883552305	1.304336	23.189137	0.1607981717125537	0.0930426699694536	-0.0633767808	0.176228323	-0.1141050584	-0.125968543	0.035378828	0.111800561	-0.1402794552	-0.1136565004	0.1715139666	0.0960934773	-0.1310962071	-0.0036694216	0.2157756886	-0.1752681782	-0.0319772974	-0.1852090819	0.2172929385	-0.0698536243	0.1986847284	0.104187934	-0.1038869079	0.0893447349	0.0929001511	0.0296031632	0.0203233336	0.0335517285	-0.1563445065	-0.2044270215	-0.1870140964	-0.0146469877	-0.0195307857	0.1254737574	-0.0015034484	-0.1040298999	0.3882375749	-0.0368822254	0.1236912174	0.0185307136	0.0678137779	0.1097803219	0.0645190085	0.1907585216	-0.0918218078	0.1750515143	0.0815462831	-0.034594532	-0.1226750079	-0.1218553941	0.2542201028	-0.0988463338	-0.0143600259	-0.0467265023	-0.1656020767	-0.1845174355	-0.061585506	-0.0188283988	-0.09166004	-0.107599334	0.050082814	0.2252218159	-0.1710101698	-0.1047021507	-0.0273963029	0.1118835202	-0.0558615482	0.2353914846	-0.0857497397	-0.105741022	-0.0620722393	0.0236854667	-0.1391818195	-0.108230791	0.0208100015	-0.1290475474	-0.0933464882	-0.1619513612	0.0756637194	-0.0291922358	-0.0727796051	0.1129114496	-0.1106708691	0.1186561065	-0.0417690992	0.0939070619	-0.0671479132	-0.115575497	0.2742912156	0.014427353	0.1407551506	0.1000298188	0.0	0.0	0.0157069459429948	0.0157460799702135	0.0002467081508561	0.0002479390344283	0.0136600792304761	0.0211415197121879	0.0004469638557408	0.0001865977645828	-0.1208519697639189	-0.0805561295495067	0.0146051985958191	0.0064892900079969	-0.0011950011944346	0.0006880022381162	4.733470796529004e-07	1.4280278547001203e-06	-0.000236999699122	-0.0001789996420986	5.616885738391853e-08	3.2040871871431014e-08	-1.4159721757015398e-07	-8.69693980988474e-08	2.0049772023609525e-14	7.563676205675801e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1012.553708812056	-1.1550754221831312	1025265.01322905	1.3341992309315387	1405.264286351959	11.955513949847273	142.93431380499274	1974767.7144962808	981.4855080283148	-1.768681928378328	3.128235763772081	963313.8024695992	1055.3859607815405	1129.9669472448288	1.333909	23.714905	0.1117702265580512	0.0736018367615092	-0.1091204422	0.1496855838	-0.0168392855	0.2229067769	-0.2089208317	0.1392591852	0.0318749313	-0.2730303162	-0.0266865817	-0.2333617908	-0.043430679	0.0209281012	-0.0067691248	-0.1407725158	-0.1273242817	-0.1423668179	0.0946348202	0.0659817089	0.0486169837	-0.0574758378	0.0753823545	-0.1709749766	-0.0615199109	0.0259264075	0.1497334494	-0.1256336602	-0.09238613	-0.1573182658	0.0596367834	-0.0751390676	-0.1487813736	-0.0309197519	0.0136323874	-0.0614540006	-0.1102846549	-0.190099123	0.0696366338	0.0192036758	0.0917273713	0.1269730672	0.1246117796	-0.0050445471	-0.1847026103	0.0425718878	-0.0747726073	-0.0974839108	-0.1421445684	-0.0776130818	0.0249393723	-0.020000028	0.164981866	0.0307885181	0.087380209	-0.002582199	0.2195321364	-0.0472050723	0.1084178247	0.0255195881	-0.0493424269	-0.068589879	-0.051205345	-0.0632319252	0.0523873209	0.0504617034	-0.1363267536	0.1193373866	-0.0004726773	-0.0802735396	-0.0198315735	0.0333248659	0.0282581995	-0.131500441	0.1387761278	0.038028312	-0.2003581806	0.0750825594	0.0116687412	0.1180279322	-0.0757159681	-0.1370122849	-0.0548318335	-0.0352631172	-0.0206360747	-0.0351014904	0.0653992274	0.1334658558	-0.1555233368	0.109056	0.1381774169	0.0907659729	0.0	0.0	0.0154117775616242	-0.0002951683813706	0.0002375228876089	8.712437336094008e-08	0.0115771145467675	-0.0020829646837086	4.338741873577268e-06	0.0001340295812289	-0.0523141722307087	0.0685377975332102	0.0027367726161842	0.0046974296907033	-0.0014299858487323	-0.0002349846542977	5.521778775540965e-08	2.044859527574637e-06	-0.0007880227427321	-0.0005510230436101	6.209798430630215e-07	3.036263945893382e-07	3.093662406986649e-05	3.107822128743665e-05	9.57074708840243e-10	9.658558383908803e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1011.3813352342344	-1.172373577821645	1022892.2052601828	1.374459805974325	1396.7516618875356	-8.512624464423425	72.4647752723002	1950915.2049855927	980.964410658919	-0.5210973693958749	0.2715424683913009	962291.1749794	1053.110837293414	1120.4958106563938	1.150726	20.458183	0.1049244185888169	0.0488228787280896	-0.0951420189	0.061919725	0.0128066278	0.1077942317	-0.1707806718	0.1111689247	0.0612032165	-0.0971740071	-0.0481271306	-0.0214829715	0.042704448	0.0433650892	-0.1654025854	-0.107614506	-0.0253278876	0.0449430901	0.096494911	-0.0118146541	0.0411770659	-0.1115820093	0.0063418733	0.0533184338	-0.1012613309	0.0481256558	-0.0509580693	0.0145372488	-0.0258593513	-0.0070057738	0.0356581741	-0.0065552259	0.1403241413	-0.1922698774	-0.1735404329	-0.0653588302	-0.1619155949	-0.2760563387	-0.1040575297	-0.0708202389	0.0315751066	0.123790763	0.0778545369	-0.0103258765	-0.1117033596	-0.1011530276	0.0303920857	0.0142133647	-0.0197261215	0.0759659481	0.00989627	0.00626368	0.1047716335	-0.0772844517	-0.0292742188	0.0157644644	0.2593329681	0.0233965188	-0.0045267677	0.2282325785	0.0556136191	-0.120333526	-0.0873536502	0.1514730215	-0.0297049001	-0.2562480697	-0.2205066494	-0.0939343354	-0.0834136534	-0.1187236635	0.0707909115	0.077003782	0.0679823337	-0.1461231709	0.0932569866	0.0183778697	-0.1854543385	0.1224513861	-0.0317341823	-0.0322390595	-0.0101292135	0.0689510421	0.099958326	-0.0507842387	0.1235448657	0.0890010886	0.1115128134	-0.095269556	-0.1757563757	-0.1108283784	0.1354017453	0.0809822278	0.0	0.0	0.0109624078555157	-0.0044493697061085	0.0001201743859906	1.979689078163604e-05	0.0013804450353518	-0.0101966695114157	0.000103972069125	1.905628495627432e-06	-0.0274318233876726	0.0248823488430361	0.0007525049343724	0.0006191312839465	-0.0017609411558868	-0.0003309553071544	1.095314153337294e-07	3.1009137544959394e-06	-0.0002429074450871	0.000545115297645	5.900402687874252e-08	2.971506877265969e-07	0.0004627866298355	0.0004318500057656	2.141714647545001e-07	1.864944274797777e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1012.5047992550744	1.1234640208400606	1025165.9685145586	1.262171406122116	1391.9538957414584	-4.797766146077265	23.01855999244509	1937535.6478698228	981.6513493153273	0.6869386564083015	0.4718847176680426	963639.3716126026	1054.2029757981486	1121.0147276816829	1.276166	22.688318	0.054025464887245	0.0330534909090129	-0.0915254612	0.1484710705	-0.0778712473	-0.0830531447	0.0126706751	0.1305054193	-0.0749784004	-0.0693825429	0.0534535849	0.1737918538	-0.0832269733	0.0033571175	0.1274966043	-0.1608837128	-0.0656973174	-0.0211005111	-0.0334291705	-0.162276165	-0.0570484973	0.0370478913	-0.0899105615	0.22346892	-0.0484878653	-0.1155115914	0.0446526028	-0.2022779769	0.3271408059	0.0396863342	-0.1158043642	0.0203801074	0.0860357122	0.0354557401	0.1845353493	0.083532192	-0.0540756733	0.0052335722	0.1221009186	-0.0239351613	-0.0611810541	0.1405677068	0.0722220955	0.1529703195	-0.0729053451	0.0887687122	0.1624022813	0.0435727337	0.076156632	0.0482981786	0.0734720497	-0.0165361294	-0.1529529189	0.047513357	-0.2641038058	-0.0192649834	0.1771665599	-0.0556486198	-0.0681968047	-0.0376668745	-0.0163261338	0.0614691424	0.1898565284	-0.0369546567	0.0681525131	0.0200237434	-0.1580960415	0.0900198674	-0.2346405472	0.0454870611	0.1384009483	0.0310283013	0.0512909951	-0.001122354	0.0516953924	-0.1638367624	-0.1656944262	-0.1419058896	-0.0678996263	-0.0659533368	-0.0177488631	0.0708439479	-0.1552544166	-0.0936906723	0.073352695	-0.0565876202	-0.0737553483	-0.172237984	0.0313406375	0.0684537877	0.1324321121	0.0707346238	0.0	0.0	0.0232147981799357	0.01225239032442	0.0005389268545351	0.0001501210686619	-0.0074644535095984	-0.0088448985449502	7.823223027046217e-05	5.571806619695587e-05	-0.0566841075332575	-0.0292522841455848	0.0032130880468418	0.000855696127734	-0.0017129486241701	4.799253171669992e-05	2.303283100578448e-09	2.9341929890462388e-06	-0.0002418754594615	1.031985625600014e-06	5.850373788971173e-08	1.064994331445052e-12	0.000438293309732	-2.449332010350002e-05	1.9210102535583088e-07	5.99922729692518e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1011.2091341382804	-1.295665116793998	1022543.9129646908	1.6787480948768048	1398.1837245889378	6.229828847479439	38.81076746888699	1954917.7277053944	982.1432289418594	0.4918796265321816	0.2419455669974385	964605.3221563416	1055.6995135515338	1125.797760969593	1.305329	23.206797	0.0836481739576926	0.0395809036913618	-0.1305295172	0.1676220748	0.0312922061	0.0874358203	-0.095879402	0.1807576201	0.0288645431	-0.1876422994	-0.051806186	0.0251971693	-0.040441529	-0.0484921803	0.0602806588	-0.1969931274	-0.122048708	0.0475745528	-0.0202676345	-0.2277236184	0.1031755736	0.0006169874	-0.107655573	-0.1850614306	-0.2308796556	0.1584882483	0.0270001468	-0.0540703692	0.1695511266	0.0392055147	-0.0842790976	-0.0709384029	0.0858469891	0.0062871802	0.0529052508	0.0506823983	-0.0548073567	0.0743046964	0.0625171113	-0.0604021866	0.1447827831	0.1659675645	0.176384451	0.0431390086	-0.1380532872	0.0940268043	0.0830416121	-0.1323888226	-0.0023847542	-0.1275112782	-0.052169922	-0.0219664727	-0.1257479703	0.0238940622	-0.0387609056	-0.0008126172	0.2310918976	-0.0231957083	-0.0591696305	-0.1699820853	0.0730554094	-0.0575167708	0.0775582886	0.1840401053	-0.0114514827	-0.0065998198	-0.1221382076	0.2251511706	0.0190486025	-0.0187614257	0.0303833849	0.1423462082	0.0179203747	-0.0044728985	0.2084588216	-0.1004196515	-0.1556485088	-0.00701922	-0.0396329073	-0.0427412011	0.013727737	-0.0734218986	-0.2593226977	-0.1135264046	-0.1240289465	-0.2583048704	0.0417940312	0.14496203	-0.1920560836	-0.13099568	0.1292727712	0.0600818583	0.0	0.0	0.019149895538348	-0.0040649026415876	0.0003667184991296	1.6523433485586647e-05	0.0086055110865288	0.0160699645961272	0.0002582437621207	7.405482106037008e-05	-0.0835533665152752	-0.0268692589820177	0.0069811650560359	0.0007219570782427	-0.0013609453371955	0.0003520032869746	1.239063140409227e-07	1.852172210834173e-06	-0.0004296676643871	-0.0001877922049255	1.846143018198656e-07	3.5265912230818534e-08	0.000245207846873	-0.000193085462859	6.012688816809261e-08	3.7281995967474274e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009.4971216391594	-1.7120124991209875	1019084.4385977478	2.93098679714649	1397.632551374479	-0.5511732144589132	0.3037919123369711	1953376.7486615356	980.6708964142352	-1.4723325276241894	2.1677630719002345	961715.4070738998	1054.5715493696607	1127.768963216966	1.156745	20.565199	0.0640946815302847	0.0311505211251822	-0.1411218935	0.0558104451	0.1305626193	0.2531525591	-0.193746441	0.128128038	0.1464261514	-0.1811003534	-0.2000399519	-0.1586485266	0.0615429957	0.0068639963	-0.1411883286	-0.0830227283	0.0374262329	0.0534503129	0.0019575234	-0.1805684554	0.2350020278	-0.0428562484	0.1698255015	-0.0615934737	0.1728208541	-0.1421551773	-0.1945495169	-0.0569875502	-0.088555271	0.166720382	-0.0142444783	0.0083021674	-0.1719433622	-0.0660841873	-0.0439280811	-0.1684738328	-0.0137418481	-0.1449034574	0.142887612	0.2472385826	-0.1573304578	0.131962858	0.1610086754	-0.1645967167	-0.0937151027	-0.1836654536	-0.0738930355	-0.258160185	0.0613448836	0.0203006286	0.06435978	-0.0972477566	-0.044667715	-0.1886534396	-0.0721996453	0.1426332035	-0.0451606666	-0.0022519982	0.0277686761	-0.0279571873	0.033507756	0.2254704275	-0.0074180967	-0.158964545	-0.0239366267	0.2175314826	-0.1404627391	-0.0130009974	0.1664283468	-0.0725799552	0.0102063538	0.1269308188	0.1218715967	-0.0002122763	0.1940107335	0.158718832	-0.0961564032	-0.101174284	0.0571076576	-0.0411264838	0.1057858418	0.040048126	0.0616788392	0.0454842326	0.0879660247	-0.0296830206	-0.0637784285	0.1932569529	-0.0835573066	0.0726416869	0.1259282482	0.0490849494	0.0	0.0	0.0064248942291698	-0.0127250013091782	4.12792658560194e-05	0.0001619256583185	-0.0075663601603253	-0.0161718712468541	0.0002615294196248	5.72498060757579e-05	-0.0630849918502178	0.0204683746650573	0.003979716196742	0.0004189543614291	-0.0014699089674893	-0.0001089636302938	1.1873072726803955e-08	2.16063237270546e-06	-0.0004298162399183	-1.485755312000082e-07	1.8474200009750562e-07	2.207468847136461e-14	0.0004306843272319	0.0001854764803589	1.854889897231944e-07	3.4401524766325424e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1008.9191441719915	-0.5779774671678979	1017917.8394767438	0.3340579525538185	1390.219669937548	-7.412881436931002	54.95081119799624	1932710.7306812643	981.4441442893576	0.7732478751223653	0.597912276381253	963232.6083598696	1053.1607814136826	1109.5106709634103	1.333177	23.701899	0.0631660541149065	0.0500717186148849	-0.1202462172	-0.0573034501	0.0980532991	0.0609391445	-0.0517152033	0.118482126	0.0563852545	0.026143401	-0.0451789294	0.0981531081	0.0556426912	-0.0125760741	-0.1438759697	-0.057853376	0.0140009812	0.1643364976	0.0750997131	0.100149065	0.0789294422	0.0332072802	-0.0347143019	-0.0402192058	-0.1239040114	0.0661982449	-0.1117511154	-0.0711830682	-0.224961675	-0.0002514009	0.0240717543	0.1024378247	0.1043816092	-0.0274662573	-0.0220318368	0.0202289592	-0.0904171181	0.178207707	-0.004206624	-0.0615918692	-0.186337614	0.0990986928	0.0378614435	-0.0883599645	-0.0133312793	-0.0856045547	-0.0335633296	0.1232289959	0.1910634823	-0.1829991477	-0.0542334965	-0.0440550052	0.0675928425	-0.2242995544	-0.0560728872	0.1047028214	-0.120049851	-0.0381895913	0.0408254361	-0.0131977702	0.0651666634	0.0342470068	0.0211753452	0.0956965263	-0.0507508617	-0.0293132594	-0.0910814209	0.0084759551	0.1303493028	0.0292817191	0.0229230193	0.1230538537	0.0987531686	0.1451604493	0.057965517	0.100646158	-0.1200175779	-0.1479205244	0.1094177161	-0.0486406078	0.1587707056	-0.1450378714	-0.0483908622	0.1172958027	0.0322924499	0.0204168764	-0.0055872478	-0.0870852114	0.0451797122	-0.0242689022	0.1224033343	0.0378068863	0.0	0.0	0.0032114729937831	-0.0032134212353867	1.0313558789798186e-05	1.0326076036034185e-05	-0.0077751901993394	-0.0002088300390141	4.360998519463063e-08	6.045358263590346e-05	-0.1111237355339085	-0.0480387436836906	0.01234848459901	0.0023077208947073	-0.0012359076672412	0.0002340013002481	5.4756608517801444e-08	1.5274677619455848e-06	-0.0004297664535974	4.9786320900006675e-08	1.8469920463768614e-07	2.478677748758441e-15	0.0004307344237992	5.00965672999747e-08	1.8553214384562882e-07	2.5096660552408944e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009.7351088269352	0.8159646549436275	1019564.9899977426	0.6657983181172731	1387.8093843934762	-2.410285544071712	5.809476403961069	1926014.8874105995	981.4365889688004	-0.0075553205572305	5.708286872251003e-05	963217.778166714	1053.404853165206	1107.3190685333743	0.953147	16.945538	0.0853161950490879	0.0540603487455571	-0.1146847252	-0.0824311677	0.0493604822	-0.0119906571	-0.0587489407	0.1096682566	0.0048274885	0.1268149265	-0.017954599	0.107085801	0.0618204126	-0.0406612699	-0.1431773714	-0.1362246682	-0.0417251362	-0.0588287937	0.0294602109	0.0826436386	0.1093152096	-0.1712042257	0.1735917888	-0.2353110771	-0.0146497201	-0.0368740555	0.0667292705	0.0176541861	0.0652997094	0.1113808218	0.0919654672	-0.0508654784	0.0576850935	0.0150572914	0.0328712811	0.0896725475	0.0948795637	0.1845308001	0.1441367419	-0.1970967013	-0.2835887719	0.120551065	0.0051916065	-0.0986468909	0.0343041169	-0.0200445116	-0.1557518069	0.1053778716	0.0292321511	-0.2071109473	-0.0471241488	-0.067475011	0.1265813953	-0.0247761143	-0.1137314722	0.2523597212	-0.0598011029	0.024671321	0.1323695484	-0.1630529685	-0.1814014056	0.0548825731	0.0922727717	0.0527953891	-0.0514140305	-0.0505618641	-0.0844278311	0.0429141174	0.0700438489	0.1420752103	-0.0441543067	0.05287779	0.1322855474	0.0808309429	0.0374774749	0.2602516544	-0.1460010472	-0.0071267018	0.0932904567	0.0103311905	0.1963204422	-0.0107130358	0.0011720676	0.1187482801	-0.0683863865	0.0416979219	0.1051771681	-0.0053110105	0.1565056106	0.1672248389	0.1187030787	0.0263122688	0.0	0.0	0.0128145578821516	0.0096030848883685	0.000164212893715	9.221923937321148e-05	-0.0077109209475452	6.426925179420055e-05	4.1305367261863506e-09	5.9458301859291366e-05	-0.0646779061117683	0.0464458294221402	0.0041832315390027	0.0021572150707105	-0.001607957133788	-0.0003720494665467	1.3842080555775833e-07	2.58552614409972e-06	-0.0002178461453541	0.0002119203082433	4.745694304563966e-08	4.491021704593528e-08	0.0004308248787448	9.045494560002605e-08	1.8561007614547165e-07	8.182097183503668e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
