global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1272.6954125634088	1.4961753148784285	1619753.6131599457	2.238540572851564	2036.4309877668109	9.072950635638108	4147051.167936909	82.31843323672595	1251.9249605906707	4.990991618971975	1567316.1069499524	24.9099973406485	1466.1866401916302	1294.3274273451636	1.008714	19.354445	0.1103676821435628	0.0510800363677493	0.0065615015	-0.1215855493	0.0253218654	0.1194316626	0.0792309814	0.0298381239	-0.022179356	0.0015501072	-0.1069442877	-0.0515820243	0.0807920783	-0.0443570168	0.0725045424	-0.034614944	0.2107202406	-0.0726205142	0.0105671801	0.0955602236	0.0344299996	0.1219268911	-0.0038245744	-0.2163654985	-0.200969059	0.1346999228	-0.0444878296	0.0093888482	-0.0508055152	0.0099673283	-0.0881927128	0.1952079086	-0.1003926219	-0.0627588865	0.0767602583	-0.0337896811	0.1900618164	-0.162911463	-0.138272428	0.0475360398	-0.0504899712	0.0831120947	0.0263889195	-0.1259160551	0.1329871467	-0.0526152119	-0.1070886852	0.048013051	-0.1764795724	-0.069567465	-0.1195146411	0.0934125648	0.1254866166	-0.1123346202	-0.0457761598	0.0752233036	0.0974892355	-0.1012186857	0.1406297125	0.1093507178	0.0510283007	0.131736411	-0.0974136769	0.0555205048	0.0157880979	0.0367820764	0.150981485	-0.1284272515	0.0939684044	0.0854220378	-0.0610085362	-0.1173035477	-0.1058315081	-0.0539202686	0.0398803329	0.1321599217	-0.1639457919	-0.042709531	-0.1970544855	0.088158577	0.056979735	0.0471541222	0.0335820377	-0.1154573777	-0.0053981225	-0.1542021108	0.1419863355	0.1094628008	-0.0184268653890313	-0.0008454662313965	0.0003395493680654	7.148131484319681e-07	-0.0466992673672308	-0.0394548464249311	0.0015566849064148	0.0021808215726361	-0.0793861326830409	-0.0171947890527519	0.0002956607705686	0.0063021580623693	0.0041871229195474	-0.00061290129731	1.753199834339914e-05	3.756480002442814e-07	0.0007163732391635	-0.0001476219488179	5.131906177896051e-07	2.1792239772794693e-08	-0.0003010022364226	-0.0002969283625617	8.816645249361067e-08	9.06023463314068e-08	0.0
1272.5960846708897	-0.0993278925191134	1619500.7947196783	0.0098660302322885	2036.9371615818568	0.5061738150459405	4149113.000233152	0.256211931038162	1250.011871422898	-1.913089167772796	1562529.6786981754	3.659910163849609	1465.6770616424124	1280.4239436177647	0.911838	17.495657	0.0613461729070492	0.0301062816243574	-0.016928357	-0.0795662493	0.0636487367	0.1268729838	0.0920379521	-0.035485857	0.0552585685	-0.0041719899	-0.1144575871	-0.1603531628	0.1338140343	-0.0653407001	0.1109509227	-0.0677107305	0.1329012675	-0.0990765381	0.0046460493	0.1401395109	-0.0040061898	0.0885607442	-0.1149231505	0.1406675981	0.0454187273	0.1662052491	0.1560549413	0.0862925962	-0.0443411116	-0.1264347391	-0.0997392271	0.0076972502	0.1517104815	-0.0416028006	-0.0573550914	-0.2392339861	0.0333791675	2.36258e-05	-0.0557570144	0.0858686599	0.0433588042	0.0710972748	-0.0417322949	-0.1180714606	0.138180037	0.0124302201	-0.0866615279	0.1054242125	-0.0784508388	-0.3292932726	-0.0302864869	0.1670057516	-0.0053151111	-0.0217251674	0.0538895838	-0.1250278755	0.145184791	-0.0951949926	0.1983600428	-0.0241367972	0.0698090468	-0.1331935577	-0.0914880974	0.0593364817	-0.0175250089	0.0443584104	0.1804875081	-0.0826912583	0.1036207487	0.0782714097	0.0010583033	-0.1315633605	-0.0277583964	-0.1621164023	0.019711712	0.1305307785	-0.239911838	0.032916348	-0.1088328062	0.0582845813	-0.0086352487	-0.023532318	0.1455456153	-0.1498028396	-0.1758978952	-0.0309281714	0.1397444952	0.1012278027	-0.0176852297943099	0.0007416355947214	0.0003127673528775	5.500233553577669e-07	-0.0363144371569035	0.0103848302103272	0.0001078446984973	0.0013187383460226	-0.063192980376229	0.0161931523068118	0.0002622181816316	0.0039933527688304	0.0039520102530376	-0.0002351126665097	1.5618385040114317e-05	5.5277965953348254e-08	0.0008639965789525	0.000147623339789	7.464900884416235e-07	2.1792650450458563e-08	-3.2071468176260616e-06	0.0002977950896049	8.868191539283446e-08	1.0285790709808977e-11	0.0
1269.2379473347632	-3.358137336126447	1610964.9669545633	11.277086368286428	2036.4245984213687	-0.5125631604880709	4147025.145055633	0.2627209934895199	1250.3535744499695	0.3417030270716168	1563384.0611398155	0.116760958709906	1466.3085004139891	1272.8509875360658	1.105414	21.20986	0.0725278700355333	0.0403594131405807	-0.1137269441	-0.0255481013	0.2387900669	-0.0419076264	-0.0139858144	0.0340262266	0.1356097245	-0.0674680497	0.0115219765	-0.172127286	0.1869524689	0.0783649444	0.0826034614	0.0395612632	-0.1070862709	-0.0003541463	0.1575518179	0.185361285	-0.1271057485	-0.0582079414	-0.0046784454	-0.0143553309	-0.0633449735	0.0740027279	-0.015272227	0.151828166	-0.1340055209	-0.1343969311	0.0661276764	-0.0088962344	-0.053322445	0.0761020688	-0.1293152173	0.1156794504	-0.1907216451	0.0160040607	0.0876350601	0.1719146198	0.0486340734	-0.1715721087	0.0418939249	-0.0307569818	0.1725452047	-0.0837679232	-0.0849193661	0.0131093746	0.0672340357	-0.153482143	-0.008305655	0.0195948004	-0.0713951341	0.101928509	-0.087002609	-0.0187883869	-0.0650042947	-0.105966969	-0.046385846	0.126297536	-0.0708951992	0.0659809789	-0.0820722289	0.0319889502	-0.0600421681	0.1512404607	0.1120542164	0.105107112	0.0589127479	0.0811171016	0.1518912441	-0.0831092788	0.0255003055	-0.1082811701	0.0602560603	0.0189373003	-0.0180375928	0.2042786488	0.0085330166	-0.0257846899	0.1140548163	-0.1409613848	-0.0135355266	-0.0103030653	0.0097918946	-0.0834291037	0.1373117808	0.0924399334	-0.0167468340418821	0.0009383957524277	0.0002804564504263	8.805865881745346e-07	-0.0351925789505713	0.0011218582063322	1.2585658351149116e-06	0.0012385176131921	-0.0440579739571944	0.0191350064190346	0.0003661484706564	0.0019411050692128	0.0038890740609305	-6.293619210710017e-05	1.512489705140245e-05	3.960964276941818e-09	0.0003151880685925	-0.0005488085103599	9.934351858307049e-08	3.0119078104356215e-07	-0.0004181146375053	-0.0004149074906876	1.7214822582874226e-07	1.748198500961884e-07	0.0
1268.930965480508	-0.3069818542553548	1610185.795155294	0.0942378588420559	2030.941315787179	-5.483282634189663	4124722.6281713583	30.06638844640593	1247.3139594032905	-3.039615046679046	1555792.1133223134	9.239259631997658	1462.1603771070925	1265.112853611217	1.004604	19.275581	0.0720275044394724	0.033260707187455	-0.0974315017	-0.0263896062	0.1976289575	-0.2356066122	0.034527413	0.127271042	0.0896270765	-0.1489226474	0.0696378482	0.026731084	-0.0006830527	-0.0073033935	0.1609873494	0.0702593806	0.0923956719	-0.081150209	0.1456222995	-0.0482458594	-0.1131976954	-0.1889307469	0.0256404082	0.0330594888	0.0130014255	-0.0062953042	0.0784362882	-0.0048660965	-0.1136536452	-0.2496482019	0.237690167	-0.0494994065	-0.0976891183	-0.0289466648	0.2573619511	-0.1071223374	0.0438525099	0.0210920484	0.1928822166	0.0241203454	-0.0335871435	-0.2083681073	0.1278370104	0.0101279607	0.0102522519	-0.0109556676	-0.0203216463	0.0669690748	0.000382727	-0.3030921563	-0.121330017	-0.1476741976	-0.0232242	-0.0772567889	0.0415429716	-0.016736113	-0.0501245436	0.234473768	-0.1268962299	0.1362399527	-0.092225933	-0.0136180322	-0.0761043168	0.0838453852	-0.0215293734	0.1109590345	0.0522402658	0.1243739858	0.067163354	0.0106118838	0.252057705	-0.0238868816	0.0191036866	-0.0356703335	0.1309435625	0.06259344	0.0794105745	0.0340546691	-0.0011498813	0.034253961	0.070117635	-0.1572343549	-0.0828445698	0.026550009	-0.1080277728	-0.0456698229	0.1346915149	0.0831471893	-0.0169742529039211	-0.0002274188620389	0.0002881252616462	5.1719338811113393e-08	-0.0242997654392382	0.010892813511333	0.0001186533861926	0.0005904786004019	-0.0627958138136648	-0.0187378398564703	0.0003511066424867	0.0039433142325204	0.0036380680096641	-0.0002510060512663	1.3235538842941308e-05	6.300403777235053e-08	0.0006696741240039	0.0003544860554114	4.484634323603909e-07	1.2566036348113416e-07	-0.0001802180999905	0.0002378965375147	5.659476256153064e-08	3.247856356418586e-08	0.0
1271.727078414886	2.796112934378016	1617289.7619736614	7.818247541796038	2037.4561868395124	6.514871052333319	4151227.713290606	42.443544828530655	1249.401743939328	2.0877845360375886	1561004.7177586344	4.358844268917689	1463.1858544733454	1282.2043677778804	1.098633	21.079741	0.0730424102648511	0.0386362778539075	-0.0240347805	0.0540108696	-0.0909372435	-0.1075617541	-0.0339127913	0.012719141	-0.0305319832	-0.0868936268	0.0959378838	0.068728704	-0.0394928611	-0.1315835208	-0.1265766518	0.0779370362	-0.0049679636	-0.104398182	0.0235924886	0.0910784917	0.007423378	-0.0374337645	-0.0813806962	0.2520461159	-0.0640192609	0.1120728293	-0.0253354396	-0.0829532995	-0.0114266549	-0.0466772226	0.1939463567	0.0663589026	-0.1349658221	0.2279916391	0.21805164	-0.1689261255	0.0431059222	-0.0795523252	-0.0260916875	-0.0981289379	0.0271017952	-0.0541881435	-0.0087368009	-0.0757330956	-0.0935694257	-0.0170703783	0.0146643085	0.096233638	-0.0415577774	-0.1557766985	0.0934003302	-0.0802850994	0.0289918036	-0.0812408361	0.197704483	-0.09009446	0.1507751818	0.0866732069	-0.1580642907	-0.0746467649	-0.1232429754	0.0464387655	-0.0706679937	0.0900006574	-0.0187938892	-0.0138085284	0.0412772379	0.0624747975	0.0576798768	-0.1432304052	0.2284361277	0.0559754887	-0.0268451833	-0.0530910622	0.1631435491	-0.0171634449	0.0765239833	0.0590612742	0.1875246261	0.0134075347	-0.0339808573	0.0020321782	-0.1323063961	-0.151410999	0.0955629196	0.0484410857	0.1318872767	0.0734003241	-0.0168820893358372	9.216356808389864e-05	0.0002850049403431	8.49412328195542e-09	0.0053864112973798	0.0296861767366179	0.0008812690892377	2.9013426664540743e-05	-0.080865651264844	-0.0180698374511792	0.000326519025512	0.0065392535544873	0.003537091606425	-0.0001009764032391	1.2511017032242188e-05	1.0196234011105349e-08	0.0004538513199918	-0.0002158228040121	2.0598102065829925e-07	4.657948273164533e-08	-0.0003673035429187	-0.0001870854429281	3.5000962955640774e-08	1.349118926406293e-07	0.0
1272.9617040271642	1.2346256122782506	1620431.4999197414	1.5243004024934452	2030.6045695713588	-6.851617268153632	4123354.917964083	46.94465918926104	1249.147872032229	-0.2538719070989828	1560370.4062026462	0.0644509452140745	1462.9168759717174	1283.656724985908	0.963996	18.496439	0.0442930739149865	0.0229313709562007	0.0388008373	-0.0240464177	-0.1170105802	-0.0506856041	-0.0033710459	0.0043152351	-0.1334414561	0.0605752236	-0.0282209819	0.0333755359	-0.1217146077	0.0708162534	-0.0491816748	0.0396541888	0.0147404868	-0.0840166526	-0.1505774092	0.0489179397	0.021584444	-0.0096506198	-0.0713707924	-0.0135890176	-0.1079696799	-0.1154950037	-0.0158814196	0.072056138	-0.0359438542	-0.0323730786	0.1074586436	0.0065555189	-0.0870958952	0.1571692192	-0.0764422621	0.0556464805	0.172701221	-0.1728233693	-0.0152973137	-0.0916026484	-0.0664965111	0.1147016241	-0.0068446688	-0.0410613699	-0.0304903705	0.0526451698	-0.0507244309	0.0400732035	0.0113123085	-0.1055724238	0.06945404	0.0299370829	0.0967021815	-0.0013536942	-0.0364217237	0.0389162272	-0.0647283534	0.0403927311	-0.2821070262	0.1637509527	-0.1695503513	-0.0535136761	-0.0285634478	0.0177818739	0.0404482891	-0.0592523982	0.0809734087	0.0077557995	0.1662879446	-0.1850824377	0.1423796521	0.0077794558	-0.100930457	-0.0077243799	0.1569452494	0.0113801959	0.1188651935	0.0548737526	0.2005588888	0.0640799239	0.1286299546	0.0628920528	0.0560655636	0.0098025835	0.1919279259	0.0794777595	0.1289028963	0.0632525717	-0.0168064332699202	7.565606591700136e-05	0.0002824561992562	5.723840310037655e-09	0.0026942800405862	-0.0026921312567936	7.2475707038050896e-06	7.259144937101176e-06	-0.0710056297104131	0.0098600215544309	9.722002505384196e-05	0.0050417994505723	0.0032240783516359	-0.0003130132547891	1.0394681217487265e-05	9.797729767366605e-08	0.0002686900516186	-0.0001851612683732	7.219434383880593e-08	3.42846953055722e-08	-0.0005024343205133	-0.0001351307775946	1.8260327053321248e-08	2.524402464296615e-07	0.0
1273.2036690381176	0.2419650109534359	1621047.5828521245	0.0585470665256963	2035.070308140346	4.465738568987263	4141511.159074443	19.942820966540403	1250.2563893097688	1.108517277539704	1563141.0390099	1.228810554604037	1465.1118863914346	1296.6151107760036	1.099793	21.101997	0.1034758811985939	0.0511016096746113	0.0447549273	-0.1330047194	0.0188035161	0.1289820547	-0.0233872155	0.0104522234	0.0214441059	0.0730746739	-0.1305286827	-0.0307130398	0.0946939092	-0.1417497317	0.0435568054	0.0802241299	-0.1109577482	0.0906851882	-0.0985674438	0.1100228388	-0.0581461832	0.1016557357	-0.0120185512	0.1393180293	0.0820760006	0.0537057698	0.1470284376	-0.0913553392	0.0397589978	-0.0084784854	0.1296030933	0.1117329843	0.0191966456	0.2790820075	0.0716055633	0.0804270566	-0.062523452	-0.1815687004	-0.1021020629	0.125902182	-0.0493364135	0.1225567991	-0.1337912015	-0.0522833858	0.0272708561	-0.0145498612	-0.047162635	0.0148676467	-0.0739039854	-0.1437207822	0.2203850265	-0.079210357	-0.0471910088	-0.1275516428	0.0366784431	-0.1248456805	0.048538275	0.2152704376	-0.0978505981	-0.0371958485	-0.1353554282	-0.0259232949	0.0630021604	-0.0960725022	0.0228057196	0.0026448946	0.1808096296	0.0649794621	0.209982252	-0.132082198	0.1129477267	0.0484397062	0.0558070365	-0.0271790975	0.1157841256	0.0249097165	-0.1449926684	-0.0762315357	0.0646845717	0.0321077627	-0.1674209288	0.0186015386	0.0318909951	-0.1007731878	0.0337057971	0.1185865778	0.1257424501	0.0527593557	-0.0049292063253858	0.0118772269445344	2.4297074998223385e-05	0.0001410685198919	0.001776678949156	-0.0009176010914302	8.419917629938944e-07	3.1565880883740684e-06	-0.0450776475445593	0.0259279821658538	0.0006722602591928	0.0020319943081515	0.0027090021671486	-0.0005150761844873	7.338692741615811e-06	2.653034758259953e-07	4.707545241378064e-05	-0.0002216145992048	2.216098219962125e-09	4.9113030580712727e-08	5.5936315730090646e-05	0.0005583706362433	3.1177776741884885e-07	3.128871417456386e-09	0.0
1272.8950257301155	-0.308643308002047	1620261.7465284716	0.0952606915744464	2025.460550035749	-9.60975810459695	4102490.43975112	92.34745082886676	1249.1555617818594	-1.1008275279093596	1560389.617530553	1.2118212462030318	1461.8032900169903	1285.9198287374834	1.088573	20.886721	0.0708243286888754	0.0348636595921413	0.0492234888	-0.2381311174	0.0955196916	-0.0354066253	0.0608111164	0.1775402863	0.0155385899	-0.0604844026	-0.1296185584	-0.0883577384	-0.0427997143	0.0489953964	0.0814706181	-0.016451109	-0.1533937548	0.0527712915	-0.1552065717	0.1147360985	-0.1953770972	0.1666428521	-0.052559676	0.0557922871	-0.027222973	-0.1245255154	0.334007289	-0.1714733952	-0.0308632321	-0.0410299969	0.0889951565	-0.2870729528	-0.0456761288	-0.1539302257	-0.0083475032	0.01414801	0.0082897215	-0.0576584192	-0.0342910868	0.1214906264	-0.2091226316	0.0097869109	-0.1050073881	-0.0135267306	0.084383483	0.1020870553	0.0564651663	0.1413059374	0.0859013881	-0.1298035511	0.0436304145	0.0885380835	0.02625717	0.0666606181	0.2202568222	-0.028749852	-0.3775693152	0.1221058636	0.113712383	-0.171153589	0.0435478185	0.1346378001	0.0495810215	-0.0726234073	0.0588175831	0.0208613017	0.1798964469	0.0932927626	0.2246185795	-0.0802981736	0.0950131498	-0.0357786563	0.0791996579	0.0641216099	0.2388183593	0.0174122556	-0.0464290693	-0.0501306419	-0.0084980078	-0.1373185695	-0.0759666705	0.0648859512	-0.1706427566	0.0063496721	-0.0977707131	-0.1771557914	0.1224102548	0.0419779864	-0.00425902822127	0.0006701781041157	1.8139321389574303e-05	4.4913869123624773e-07	0.0039090082512132	0.0021323293020572	4.546828252411746e-06	1.528034550805288e-05	-0.0245135995446474	0.0205640479999119	0.0004228800701426	0.0006009165626353	0.0029040702315332	0.0001950680643846	8.433623909677295e-06	3.805154974275451e-08	0.0004500723892246	0.0004029969368108	2.0256515554233986e-07	1.6240653107890358e-07	-0.0002951541487303	-0.0003510904644603	1.2326451423501286e-07	8.711597151270806e-08	0.0
1276.9011134005632	4.006087670447641	1630476.453403598	16.04873842331261	2034.5401946476527	9.079644611903632	4139353.803636909	82.43994627847066	1251.29318619837	2.137624416510562	1565734.6378264686	4.56943814606212	1464.461619317203	1302.7113320406745	1.175369	22.552097	0.1208458314753828	0.0782354234172982	0.1569673986	0.0024882505	0.1454289082	-0.0817642093	-0.1760042018	0.0804589219	-0.0926061583	-0.1608485758	-0.0175782081	-0.1114219521	0.0905172588	-0.0573203842	-0.2324352988	-0.0454873646	-0.1738972792	0.1039950751	-0.0964015996	-0.0245020438	-0.1275237872	-0.077492044	0.1769747419	0.2333859457	-0.0621727638	-0.1964121878	0.1438367007	0.0507853064	0.0112556954	0.1616521397	0.0137542515	0.1045773271	0.208373923	0.074247348	0.0769505951	0.0784615936	-0.0309958007	0.0594550666	0.0888610939	-0.0141391271	-0.1392907718	-0.1691145464	-0.1729305332	0.1976013081	0.0555062701	-0.0217879812	0.1221372749	-0.1481040673	0.1254696731	-0.082809215	0.2978068024	0.1596401364	-0.0062723476	0.0351290537	0.0629775745	0.0682808569	0.0719919679	0.1093709512	0.0468192719	-0.1067210058	-0.0715747075	0.1446534332	0.130194082	-0.1288328155	0.1137988648	0.0915695313	0.0835917171	0.277747687	0.0173447444	-0.0616634862	0.0101647213	0.0049591648	-0.0080656515	0.1639209903	-0.0271754398	0.1195411576	0.1024899118	-0.2471648701	0.3238660132	-0.0768916756	-0.1174995762	0.1058864041	0.1178915664	0.1167588109	-0.2747345557	-0.0814264301	0.1189108618	0.0309673479	-0.0067622593712428	-0.0025032311499727	4.572815180396107e-05	6.266166190194145e-06	0.0102403342491754	0.0063313259979621	4.008568889247204e-05	0.0001048644455348	-0.0426971462148486	-0.0181835466702012	0.0003306413695073	0.0018230462948921	0.0014500002637652	-0.001454069967768	2.1025007649191493e-06	2.1143194711648333e-06	0.0003280041263351	-0.0001220682628895	1.0758670689285224e-07	1.4900660804860086e-08	5.262173757131748e-06	0.0003004163224874	9.02499668168726e-08	2.7690472650246057e-11	0.0
1274.3918407474196	-2.5092726531436256	1624074.5637635964	6.29644924781445	2039.4893883296425	4.949193681989755	4159516.9651092193	24.494518101847305	1252.5005994706432	1.207413272273243	1568757.7516743208	1.4578468100615802	1466.113143433021	1296.1618239423808	1.195785	22.943829	0.0730691882135816	0.0638591714361882	0.0596797608	0.0521539396	-0.0903510477	0.0515627022	-0.0923168192	-0.0941928283	-0.0598028059	0.0932571872	0.053922103	-0.0797505464	-0.0544639345	0.0188503863	-0.1200536877	0.1534895325	-0.1318736675	0.1305891549	-0.152817451	-0.1297088181	-0.0027073336	0.1105238649	0.1186867428	0.0711587915	-0.0846098361	-0.0531186281	0.1473910551	0.0710790368	0.0027781356	0.1837600222	-0.1655906427	-0.0043199799	0.0276400706	-0.1181554648	-0.1148689081	-0.0711433605	0.0440558296	0.1274451989	0.0013471135	-0.0206782955	-0.0124511905	0.1161214775	-0.1534046788	0.1375983685	-0.080633951	0.0645934547	0.1135808968	-0.2342703414	0.054762295	-0.0176880473	0.0996673125	0.1248163395	-0.04356956	0.1030836586	0.0973400823	-0.0147780156	0.0818970428	-0.2031650971	-0.1043315702	-0.0413286142	0.0268199824	0.0266382685	0.1841049772	-0.2040416418	0.1115221503	-0.0225806215	-0.0461038444	0.0054082758	-0.1111082921	-0.0454682232	-0.061097991	0.180542859	-0.0492304996	-0.0584854399	-0.089195771	0.0789497197	0.0255062329	-0.119185602	0.2580846707	0.1667272982	0.0679825692	-0.1169746704	0.0204451901	0.175799072	0.1480340439	0.0205688922	0.1152490509	0.0197875765	-0.0042125320380961	0.0025497273331467	1.774542617198608e-05	6.501109473395384e-06	0.010146463922851	-9.387032632439916e-05	8.811638164249186e-09	0.0001029507301377	-0.0428375948483505	-0.0001404486335018	1.97258186525505e-08	0.0018350595323914	0.0002179875619656	-0.0012320127017996	4.75185771717063e-08	1.51785529739555e-06	0.0004510056188735	0.0001230014925384	2.034060682554688e-07	1.512936716667407e-08	5.595081783130416e-05	5.068864407417241e-05	2.5693386380781342e-09	3.1304940159917836e-09	0.0
1272.9252245359992	-1.4666162114203871	1620338.627260024	2.1509631116010897	2028.3979988098145	-11.091389519828	4114398.44157566	123.01892148055036	1249.4252101717552	-3.0753892988880125	1561063.3558127347	9.458019339714902	1462.0472692050114	1292.3130308459786	1.05891	20.317572	0.0438815280011367	0.0265513053993181	0.0250963681	-0.1191577559	-0.059159605	0.0847104413	-0.0024827113	0.0724624873	0.040817826	0.0800311544	-0.1114663725	-0.1038258793	-0.136081397	-0.0907747334	0.0077287071	0.0679300802	-0.1029032735	0.1589338659	-0.1725647477	-0.0750932419	-0.0587416855	-0.0699313443	-0.0591357248	-0.0906521343	0.0509765598	0.2297248652	-0.0212509494	0.1955621853	0.1479034794	0.1395061447	0.0109966395	0.1397916431	-0.0955238264	-0.1335568137	-0.0353331607	0.1143769701	0.1156397594	-0.0970540787	0.0042553097	0.0963942115	-0.0900995677	0.1221134366	-0.0052565795	0.0846922864	-0.1198769571	0.1533527379	0.0065568732	-0.2376903899	-0.1779451809	-0.0680526278	0.0076618469	0.0521344923	0.0718141699	-0.0046079071	-0.2322480067	-0.0409829502	0.1137659641	0.0211255122	0.0782375616	0.0263752669	0.0332967131	0.0398635683	0.2023113605	-0.2081733194	0.1385898348	0.0206402432	0.0102822718	-0.1524711474	-0.0858369521	0.0492999882	-0.0425105775	0.1404379848	-0.0718541433	-0.0618425937	-0.0468341073	0.1623999176	-0.1584383557	-0.2342771345	0.0990127987	0.1033053606	0.0480669212	-0.1467868647	0.0577730179	0.1382857211	-0.0583637178	0.0832040195	0.1114298236	0.0084997322	-0.0042380209411021	-2.548890300600043e-05	1.796082149721993e-05	6.496841764492976e-10	0.0101179730021954	-2.849092065559944e-05	8.117325598036628e-10	0.0001023733776731	-0.0268118902756384	0.0160257045727121	0.0002568232070518	0.0007188774601528	0.0002789963253832	6.100876341759998e-05	7.783894957732839e-08	3.7220692137446844e-09	4.602036075973537e-05	-0.0004049852581137	2.117873604456191e-09	1.6401305928947259e-07	0.0001459936683952	9.004285056389583e-05	8.107714937672077e-09	2.1314151211487623e-08	0.0
1275.3663231430608	2.4410986070615763	1626559.2582074502	5.9589624093979685	2030.575805936541	2.1778071267265204	4123238.103654833	4.742843881220822	1251.7591017189131	2.3338915471579185	1566900.8487361404	5.447049753895183	1462.7513164616998	1301.471512920716	0.985874	18.91622	0.1235669372407016	0.0658033778567046	0.0982000377	-0.231931199	-0.0255432772	0.0696806951	0.0861491108	0.136125939	-0.047355591	-0.0103477129	-0.1782989423	-0.0425350763	-0.0861713986	0.0838836561	-0.0159631127	-0.0523672264	0.0332613367	0.1470686913	-0.1712733232	-0.1918023095	0.0456057964	0.0203539688	-0.0598569384	-0.151100537	-0.0610780858	0.0397313112	0.1207723491	0.0949043353	-0.1385776984	-0.0268226685	0.0069648186	-0.0344522094	-0.1743120191	0.0297408226	-0.0963970542	-0.0397516943	-0.0478391681	0.1449111891	0.236922972	-0.0034563637	-0.236137309	0.1247784596	-0.0803832442	0.098326745	-0.0461525328	0.0963520711	0.0593915967	-0.0767230724	-0.0981752923	-0.0226462537	-0.0890864168	0.0001903947	-0.1138920165	-0.0805423142	-0.1570559506	0.1322661762	-0.1196889634	-0.2129686209	0.0707460831	0.1302844381	0.019640754	0.0498748439	0.1808972262	-0.2016682873	0.1045920067	0.0074357425	0.1098050472	-0.1554624572	-0.1437196634	0.0932071965	0.0599096818	0.0353725519	-0.0787912253	-0.0444117465	-0.0375216256	0.1502704024	-0.1108264407	-0.0725425205	-0.1047443421	-0.0168540566	0.0228499978	-0.0127788998	-0.0510079904	0.0478003808	0.0545325985	-0.1725224407	0.1074583966	-0.0028345346	-0.0042084059433875	2.961499771460003e-05	1.7710680584339236e-05	8.770480896357648e-10	-0.0003800748851716	-0.010498047887367	0.0001102090094454	1.4445691833820493e-07	0.0230159831753979	0.0498278734510363	0.0024828169726524	0.0005297354815301	0.0010479858413384	0.0007689895159552	1.098274323645754e-06	5.913448756490127e-07	0.0004510289310877	0.0004050085703279	2.0342709667811329e-07	1.640319420391019e-07	5.5763736586690094e-05	-9.02299318085099e-05	8.141440594168347e-09	3.1095943181097596e-09	0.0
