global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
1634.5696845155362	0.6668968964052056	2671818.05353722	0.4447514704348955	2554.106572954486	-2.2185400491930523	6523460.38600931	4.9219199498735104	1591.2712225575265	-0.3797814207650845	2532144.103739725	0.1442339275583461	1863.18224117734	1624.32835476106	0.9817	17.828138	0.0512549820584049	0.0263838578479189	-0.0821964406	0.1045373897	0.0655756581	0.1027969593	0.1813090586	-0.0672886313	0.0861833948	0.1226166112	-0.0122338561	-0.0319187201	0.0790396864	0.1612968916	0.0334622598	0.1610156624	-0.0527982608	-0.0154029669	0.075204257	-0.0124452718	0.0446831836	-0.1206347528	0.0275343786	0.0953604381	-0.0440971988	0.0958616525	-0.0219905652	0.0015205261	0.1120610053	0.0510503622	-0.1386848702	0.0121596731	0.0185088296	0.1951420886	-0.0280194215	-0.0393517476	0.1707812543	-0.0296247984	-0.0994997053	0.1266700998	0.038543889	0.152136104	0.212976872	-0.036520653	0.0570385883	0.1145267667	0.0950231731	0.0286458912	-0.0458137603	0.1472696482	-0.0535049999	-0.0324571275	0.0112751108	0.1210129277	-0.0243210708	0.0098656879	-0.088971453	0.0663533257	0.0201949557	-0.0779503876	-0.0718402435	0.0045652182	-0.0998738499	0.0773075386	0.0326396355	0.007336678	0.142172298	-0.10980899	0.087976228	-0.0843694697	-0.1404515804	0.0335269459	0.0390563318	-0.0641100804	0.0265968299	-0.107975679	0.0808387	0.126463182	-0.0651357994	0.0908308829	-0.1141342347	0.1812544746	0.0564411763	0.0731834785	-0.0181986987	-0.0993018426	-0.0469947978	-0.138946586	-0.0018703831	-0.122638768	-0.0919831123	0.0597044992	0.1419863355	0.1094628008	-7.528441793169804e-05	-3.09513245611015e-05	5.667743583314578e-09	9.57984492086645e-10	0.0481716683812862	-0.016743390317444	0.0002803411193222	0.0023205096346366	0.0476116992516182	3.3570431710899795e-05	1.1269738852561867e-09	0.0022668739056265	-0.0014030027171954	-0.0003899971622817	1.968416624457676e-06	1.5209778658777864e-07	-1.5877934552932516e-05	-0.0001248779850546	2.521088056672083e-10	1.5594511151305017e-08	-0.0001740108827732	-0.0001740662523574	3.0299060209765855e-08	3.027978732350835e-08	0.0	0.0	0.0
1636.5950070104502	2.025322494914008	2678443.216971536	4.1019312084047	2561.4976479937923	7.391075039306088	6561270.20067773	54.62799023665349	1593.3867297563395	2.1155071988130203	2538881.270563602	4.475370708229712	1868.3224463506576	1634.826406606511	1.100656	19.988438	0.0446557236034023	0.024718420975039	-0.0455149528	-0.0305738248	0.0789839994	-0.0934958804	0.0205244113	-0.0109107492	-0.0056958085	-0.0114939618	0.1024214382	-0.0447013512	0.0678049186	0.0512909024	-0.0566062218	0.1870609169	-0.0672809885	-0.0413001772	0.1340538471	0.1795710624	0.120587944	-0.0384523035	-0.0305088493	-0.036276983	-0.2477065136	0.0997061422	0.0498452258	-0.1648963555	-0.1671116874	0.0314458659	-0.1636277449	-0.0310808829	0.1140447361	0.0725684234	-0.0425637876	0.1933568362	-0.0855750781	0.1063290843	0.0124855444	0.069485661	-0.0293426779	-0.0764959817	0.0385008728	-0.2015691801	0.0433620869	-0.0596429555	0.1087035817	0.0747773147	0.0202252731	0.2469107896	-0.0649568896	-0.0723030457	-0.1047141245	0.007756739	0.1149624338	-0.0105027958	-0.0330501443	0.1735662611	0.001001835	-0.0916467422	0.1106693389	0.090141501	0.0172648365	-0.0040516589	-0.0619668149	0.1216255205	-0.0281042442	0.0549597908	0.1099170329	-0.0645641624	-0.0461190237	0.0084615918	0.0899305256	-0.08487086	0.0341794711	-0.1838904446	0.0842003779	0.2116491262	-0.1074699967	0.1944097999	-0.0390935691	0.0443679925	-0.0766786719	-0.1408177625	-0.0005852694	-0.1591771289	0.0670963335	-0.0169318753	0.1192325843	-0.0639075866	0.080116969	-0.2070968228	0.1397444952	0.1012278027	-6.449190135526806e-05	1.0792516576429987e-05	4.159205340417626e-09	1.164784140525161e-10	0.0395571710703563	-0.0086144973109298	7.420956392001845e-05	0.0015647697830894	0.0475464069206168	-6.529233100140142e-05	4.263088487596565e-09	0.0022606608110608	-0.0015429982209984	-0.0001399955038029	2.3808435100042278e-06	1.9598741085055772e-08	-0.0004220000788885	-0.0004061221443355	1.7808406658190025e-07	1.6493519611971954e-07	-8.257020138759379e-07	0.0001731851807593	2.9993106834639753e-08	6.817838157187796e-13	0.0	0.0	0.0
1632.048622801335	-4.546384209115331	2663582.707187734	20.669609376893234	2561.739953765236	0.2423057714436254	6562511.590717113	0.0587120868748904	1592.0117804522072	-1.3749493041323149	2534501.509098606	1.890485588933937	1868.1190709105329	1610.1047596984636	1.120611	20.350836	0.0688545000885174	0.0437636278878072	0.0450513052	-0.0690709654	0.0196837304	-0.0981676184	0.2084981536	0.0216546904	-0.0501798776	-0.1455235687	0.0455756056	0.026231665	0.1347205016	-0.0625828942	-0.003021945	0.1737354574	0.1292083783	-0.1742359494	-0.0051274024	0.0345953088	0.0509610789	-0.1169593714	0.0939022082	-0.0001717749	-0.0633981623	0.1218873411	0.2750360473	-0.0251698733	-0.030050726	0.1106536553	-0.0562257539	-0.095738977	0.0215154592	-0.0242612323	-0.0234591367	0.0702210701	-0.1391009913	0.0253365363	0.1293182696	0.0363400074	0.0898543704	0.1401170695	-0.0782331001	0.0404308346	-0.0250746822	-0.1553493928	0.1485324345	0.1055149878	0.0288029873	0.1925624928	0.153878114	-0.1225742344	-0.1044263262	0.0394226943	0.1676695728	-0.0584158351	-0.0507060071	0.0523134836	0.1041003747	-0.0881473142	0.157599287	-0.050773906	0.1788667965	0.085357588	0.0534326351	-0.0850261878	0.1073845609	0.1818718971	0.209021955	-0.0363941331	0.152878531	0.056834448	0.068492123	-0.042389016	-0.0204388834	-0.1494273329	0.0770014812	0.1382205282	0.0198063436	0.2215253944	0.0897042832	0.0302129113	0.0815872423	0.0118295201	-0.1305382778	0.1644258006	-0.1067340696	0.1037285492	-0.0950901079	0.1286328164	-0.1057385501	-0.1482649049	0.1373117808	0.0924399334	0.0055443835229453	0.0056088754243005	3.074018864950733e-05	3.1459483525322874e-05	0.0662423004379206	0.0266851293675643	0.0007120961293636	0.0043880423673077	0.0522041589675978	0.004657752046981	2.169465413115573e-05	0.0027252742135142	-0.0021160007459283	-0.0005730025249298	4.4774591567691216e-06	3.2833189357604055e-07	-0.0003569997298296	6.500034905890001e-05	1.274488070984074e-07	4.2250453777788436e-09	-8.776930185069864e-07	-5.199100463104851e-08	2.703064562545708e-15	7.703450347359052e-13	0.0	0.0	0.0
1630.6952774045153	-1.3533453968195772	2659167.087749389	1.831543763092739	2555.319415967	-6.420537798235728	6529657.3176179305	41.22330561857368	1590.9857981530697	-1.0259822991374676	2531235.8099247604	1.0526396781434042	1865.030245159744	1621.5440234499792	1.068961	19.412842	0.096553264739068	0.0546723949165462	0.1444456204	0.0560688546	0.070355284	-0.0427000464	0.1363902938	-0.056313999	0.0884447485	-0.0434537223	0.0101384522	0.051738698	0.0988234196	-0.0743982339	0.0839314014	0.0219963261	0.1548817463	0.0147203957	-0.035679985	0.0625170847	0.1523090582	-0.0396061595	0.0684355061	0.0356343907	0.0069648254	0.1467847924	0.1193726387	-0.1185754868	0.0652945401	0.0826540869	-0.233276629	-0.0790030728	0.0010992692	-0.2436917908	0.07454547	0.2096849181	0.026428766	-0.0420011668	-0.0724426139	-0.0988862532	-0.0195182998	0.1278742279	0.0541981166	-0.025792833	-0.0449075195	-0.0966068985	0.1467457127	0.0974600726	-0.0434720984	0.016663363	0.0567102092	-0.2007740707	0.083210002	-0.0330173151	0.0884826795	-0.0318270338	-0.1367305042	0.0506058925	-0.182958066	0.1440532006	0.0191530328	-0.0659350042	0.0052076301	0.1189852261	-0.0101331855	-0.0078882536	-0.0476156156	-0.1170655069	0.2390727282	0.0106742449	0.162356515	0.0710298091	-0.0222453478	-0.0670015812	0.0821132268	-0.0097797041	-0.0088294741	0.0358366796	-0.0599820439	0.1105333672	0.0874828859	0.0564586623	-0.0441494497	-0.0108903615	0.1347045113	-0.1494241834	-0.0221930071	-0.021452801	0.0177516495	0.1366990969	0.1609048885	0.0782343443	0.1346915149	0.0831471893	0.0036461509484837	-0.0018982325744616	1.3294416739128585e-05	3.6032869067471136e-06	0.0480553774899448	-0.0181869229479758	0.0003307641663156	0.002309319305701	0.0992574798371492	0.0470533208695514	0.0022140150048529	0.009852047303622	-0.0018890051093662	0.000226995636562	3.568340303211609e-06	5.1527019018232965e-08	-0.0007179994827999	-0.0003609997529702	5.155232573009239e-07	1.303208216446176e-07	-1.1780704276926571e-06	-3.003774091856707e-07	9.022658794909585e-14	1.3878499326039601e-12	0.0	0.0	0.0
1632.9061189215004	2.210841516985056	2666382.393211277	4.887820213224783	2554.788880407563	-0.5305355594373395	6526946.223454128	0.2814679798274908	1593.5998995421362	2.614101389066491	2539560.6398207066	6.833526072319357	1866.5787401111847	1613.2109895372923	1.15399	20.957006	0.0626311266536373	0.0300680368136019	0.1049860683	-0.0524591083	0.0676053736	0.0610717789	-0.0764626717	0.0546582952	-0.0066712172	-0.0463900733	0.0897781314	0.1730005232	-0.0848535838	0.0341391225	-0.0323025107	0.0137173183	0.0156985216	0.1833852601	-0.0844251193	0.0779175464	0.0007329073	-0.0164627309	0.0391534885	0.005779483	-0.0618162346	0.038290475	-0.0013720361	0.1017886227	-0.0956685318	0.1722082273	-0.1011091194	0.0003565585	-0.0184284894	-0.1439457903	-0.1659827664	0.0706442341	-0.1752858481	0.1397359287	-0.140949994	0.0769277555	-0.2122192972	0.076077961	-0.0434401179	0.1806723886	-0.0301092505	-0.0864233024	0.0008212429	-0.0174641857	-0.1653541362	0.0853296841	-0.0522626218	-0.0361126488	-0.091923405	-0.058116941	0.0753079596	-0.0365233501	-0.1221338343	0.0864575244	-0.0856187034	-0.0106688108	0.0763018311	0.0144382595	0.2616274421	0.132488562	-0.0582763091	-0.0139123894	-0.193767012	0.0420436431	0.1834088579	-0.0755437036	0.0992115578	-0.1336147363	-0.011187878	-0.1523531016	-0.1181840122	0.0130548451	0.03069452	-0.0250955617	-0.0549859588	0.1535875122	0.0879886319	-0.0642244729	-0.064846029	-0.1833075975	0.0540096195	0.0816673932	-0.0261166445	0.1492929118	0.0385830659	-0.0606150276	0.1506565843	-0.0346928426	0.1318872767	0.0734003241	-0.0112726646853644	-0.0149188156338481	0.0001270729691086	0.0002225710599167	0.0589562119399005	0.0109008344499556	0.0001188281917053	0.0034758349263024	0.084377700358786	-0.0148797794783632	0.0002214078373247	0.007119596317837	-0.0017771207516534	0.0001118843577127	3.1581581659571454e-06	1.2518109500805777e-08	-0.0007172099842764	7.894985234999964e-07	5.143901615457539e-07	6.233079186086744e-13	-0.0003271381560208	-0.0003259600855931	1.062499773998659e-07	1.0701937312468929e-07	0.0	0.0	0.0
1631.192832654725	-1.7132862667754123	2660790.0573041453	2.93534983192123	2558.950797813068	4.161917405505392	6548229.1856281385	17.32155649024873	1591.4317163352755	-2.168183206860704	2532654.9077578406	4.701018418512765	1865.3223414989784	1616.7509540075707	1.107583	20.114241	0.0687766188233595	0.035895478274314	0.1416346612	-0.0177821971	0.0518790548	-0.0999412315	0.106591395	0.0099027548	0.0167138139	-0.1696801491	0.0513985943	-0.0230881211	-0.0345429763	0.0947598861	-0.0542249746	-0.1082117343	0.1538094736	0.0471685036	-0.0335872064	0.0668290043	0.0887729371	-0.0485212229	0.1271709456	-0.0010279975	-0.0478897838	0.2151185141	-0.0327012031	-0.0665271423	0.2014344197	0.0396597001	0.0141111187	-0.0214616074	0.0361421851	-0.1746878428	-0.2510845096	-0.1068555854	-0.0561859191	-0.0160653523	0.0226674735	-0.1275634642	-0.1302056329	-0.2053482389	0.024107574	-0.1517236884	-0.1429080415	-0.099025197	0.0418941569	0.0466201378	-0.0394500959	-0.0028298207	-0.0446407016	-0.1580938527	-0.2214436048	0.2657179336	-0.0811861294	-0.0478033492	-0.1198236598	0.061887594	0.1098549611	0.1298008299	0.0582146361	-0.1189399853	0.0736265836	-0.0895518394	0.0146416494	0.0386203039	-0.1213111462	0.0371210711	0.1769426508	-0.0934741452	0.0347690586	-0.0839589531	-0.0100236445	-0.1214060338	0.0353162469	0.0178925974	0.0207957128	-0.0663379697	-0.1714790122	0.1618728968	0.137607905	-0.1869177089	0.1301817755	0.1185627035	-0.0214748321	0.0318565686	-0.0657613489	0.0284744316	0.125304241	0.0968525169	0.1205260158	0.2036669823	0.1289028963	0.0632525717	-0.0075489782377786	0.0037236864475858	5.69870724344549e-05	1.3865840759934158e-05	0.0480933872355819	-0.0108628247043185	0.0001180009605567	0.0023129738957916	0.0618885763763756	-0.0224891239824104	0.0005057606974962	0.0038301958858944	-0.0014700013157644	0.000307119435889	2.160903868349067e-06	9.43223479007776e-08	-0.0007179998016251	-7.898173487000696e-07	5.15523715133683e-07	6.238114443076073e-13	-1.027735477604724e-06	0.0003261104205431	1.0634800638685968e-07	1.0562402119274103e-12	0.0	0.0	0.0
1628.8976037665152	-2.295228888209749	2653307.403556295	5.268075649272561	2554.058866255511	-4.8919315575572	6523216.692298386	23.930994363824013	1592.5350295103312	1.103313175055746	2536167.820217472	1.217299962251591	1864.8290373775933	1613.2133912650183	0.990806	17.993519	0.0646453806230298	0.0324664782516289	0.1910245767	0.0576313095	0.0143723972	-0.0321307223	0.0760013162	-0.0638432185	0.0953552456	-0.0510181623	0.0129670577	-0.0018874828	0.0767487452	0.0369917869	0.0763206592	0.034645708	0.1750919811	0.0634717866	-0.1256757176	-0.0077837926	0.0271131921	0.0298992691	0.1128129556	0.1448222607	-0.0608844218	0.0318878685	-0.0736823434	-0.1088184384	0.2460351502	-0.0766913696	-0.1370884973	0.1200694282	0.0143504065	0.0140451584	-0.1405443607	0.0431960198	0.1456974996	-0.1676295869	0.0681789876	-0.181553739	0.1859054796	-0.2067082439	-0.1722156068	-0.0635630658	-0.0923409355	-0.0657205916	0.0603714284	0.0439407781	-0.0464988785	-0.0024373113	-0.0364608336	-0.246992885	-0.0014919436	0.1199423057	-0.0415075146	0.0940005838	-0.1725903632	-0.1291885806	-0.1303835616	0.1360434892	0.0025700874	-0.0249641263	-0.1230899042	0.0869483931	0.1632448946	0.1558422536	0.0832241424	-0.1051539005	0.1117743592	-0.0578919197	0.0018157216	-0.0193342928	0.0359735509	-0.1476744949	0.1245302255	0.0686052229	-0.0042818857	-0.0137830513	-0.236231312	0.0532199535	0.0308038963	-0.1949012303	0.1321622633	0.0871287811	-0.0161166873	0.1388557932	-0.0138237443	-0.1651531569	0.1222996324	-0.0981214619	-0.0357001701	-0.0582267262	0.1257424501	0.0527593557	-0.0149270803361218	-0.0073781020983431	0.000222817727361	5.443639057357632e-05	0.0261393720393812	-0.0219540151962007	0.000481978783235	0.0006832667706131	0.0815932483001944	0.0197046719238188	0.0003882740956253	0.0066574581681771	-0.0013409989074661	0.0001290024082982	1.798278069825274e-06	1.6641621346761282e-08	-0.0005349993390513	0.0001830004625738	2.862242927853279e-07	3.3489169302224784e-08	-8.58778256362957e-07	1.6895722124176708e-07	2.854654260973942e-14	7.375000936018009e-13	0.0	0.0	0.0
1631.122197061543	2.2245932950277165	2660559.621746875	4.948815328282273	2550.7722180631645	-3.286648192346547	6506438.908442876	10.802056340254826	1590.877236288102	-1.657793222229202	2530890.380939669	2.7482783676690805	1865.120906864831	1607.0360797754452	1.140436	20.710869	0.1187096269888763	0.0676889948682291	0.1203606141	0.0497583567	0.1307933018	0.0493420552	-0.0468894088	-0.2212575327	0.0718815491	0.0093847566	0.1397659907	-0.0194752758	0.1601036338	-0.0043441561	0.1749123424	-0.1696185524	-0.0270148736	0.0182519854	-0.1352581358	-0.0057496176	0.0259543406	-0.0464855072	-0.0250690297	-0.0138728462	-0.0089480095	0.1355154967	0.1465665373	-0.2305143785	-0.0969450747	0.1862303468	-0.128152736	0.1549195739	-0.0818198527	0.1194049932	0.2149078198	-0.05443008	0.1204478433	0.0194001965	-0.0093041644	0.0208786693	-0.1355596151	0.0106639272	-0.0623626329	0.0055627555	-0.0255785716	0.0035559631	0.0892931072	-0.002122969	0.0199767889	0.0441887182	0.1652061834	-0.2164732833	0.1435908031	-0.1443130114	0.0557287737	-0.0511889052	-0.1568093657	-0.0818330317	-0.1647774709	-0.0286406049	-0.1351000806	0.1476093707	-0.0820656642	-0.1771158178	-0.071224887	0.21747944	0.31649801	0.0581453883	-0.0265104485	0.0295052255	0.0677321469	0.1641856864	0.0017536858	-0.2349724207	0.1343267211	0.0970334404	-0.0432573412	0.0331690864	-0.283201101	-0.0415501583	0.0914329079	0.0619236047	-0.021251936	-0.0454497902	0.1350744735	0.1414571275	0.3642417646	-0.2189181332	-0.2578702031	-0.0248284061	-0.1478769895	0.066878474	0.1224102548	0.0419779864	0.0038075941778288	0.0187346745139506	1.4497773423035775e-05	0.0003509880291436	-0.0104989926655321	-0.0366383647049133	0.0013423697682502	0.0001102288469908	0.092141161940404	0.0105479136402096	0.0001112584821613	0.0084899937237277	-0.0004259995400742	0.0009149993673919	1.814756081434299e-07	8.372238423275772e-07	-0.0003949998575896	0.0001399994814617	1.5602488749580429e-07	1.9599854809544887e-08	-8.414451390609885e-08	7.746337424568582e-07	6.000574349527181e-13	7.0802992204936625e-15	0.0	0.0	0.0
1635.9386617309644	4.816464669421521	2676295.304946099	23.19833191178576	2557.468101406493	6.69588334332866	6540643.089711732	44.83485374746619	1598.6097952420594	7.732558953957323	2555553.277443859	59.79246797642557	1869.568249343732	1612.1951280615144	1.450887	26.348799	0.2238654636696528	0.1336087191838508	0.0168768961	-0.1439937528	0.0282104715	0.1444413558	-0.3086209579	-0.1512624836	-0.1670661461	0.0118459198	-0.0222769203	0.0777259299	-0.1299576799	-0.1170907078	0.0547642836	-0.1090677977	0.0298847756	-0.1011723224	0.0240871225	-0.0059435228	-0.2150538464	0.3724114699	0.1022610895	0.0066948933	-0.1716446534	0.2030887148	0.1056586612	0.2432846698	-0.1097888289	-0.3687009691	-0.1209753365	-0.1731854879	-0.0903374691	0.0851932977	0.0462504597	0.1960932722	0.1445836808	-0.1640231691	0.0653452204	-0.2484576304	-0.0305681707	0.0647790913	0.1122977063	0.0170129422	0.0594825753	-0.0629867415	-0.193983395	-0.2121264073	0.0268109447	-0.0294882593	0.1604199792	-0.0187264498	-0.1614040095	-0.0236209456	0.4572886936	0.3825131744	0.1603872211	-0.058517572	-0.0959533949	0.1350024685	0.0126623536	0.1438088011	-0.1533561309	-0.0399455416	0.134271223	0.1599773104	-0.066626437	0.1396280854	-0.3494040739	-0.0531414865	0.0655887263	-0.0717108568	0.0984152708	-0.4373222694	-6.07588e-05	0.0996838526	-0.5438149466	0.0642890551	0.270685849	0.1895309027	0.1187254832	0.0795084895	-0.1436208528	0.1708707405	-0.0093931341	-0.1215568293	-0.1173537552	-0.0639112461	0.0075883782	-0.1408950904	-0.0177519089	-0.1329118447	0.1189108618	0.0309673479	0.0037286272462324	-7.896693159640004e-05	1.390266114134661e-05	6.235776285750523e-09	0.0246114381197486	0.0351104307852807	0.0012327423499279	0.0006057228863222	0.0175234088230809	-0.0746177531173231	0.0055678090802777	0.0003070698567808	0.0015669987424647	0.0019929982825389	2.455485058885951e-06	3.972042154203005e-06	-0.0001069999012186	0.000287999956371	1.144897886079016e-08	8.294397486969791e-08	8.38732852465312e-08	1.6801779915263004e-07	2.8229980832093528e-14	7.034727978045989e-15	0.0	0.0	0.0
1636.483590304617	0.544928573652669	2678078.54133629	0.2969471503831323	2561.3836259644063	3.915524557913159	6560686.079358569	15.331332563621038	1596.2548264467	-2.3549687953593548	2548029.470954384	5.545878027116291	1867.9708387742348	1630.246067784533	1.452994	26.387066	0.1239242525656535	0.0708409533006944	-0.0717127073	0.039260617	-0.07476319	-0.007348127	-0.2070511344	-0.1095869422	-0.1140666227	-0.0148193433	0.0226840563	-0.1542746089	-0.0735449164	-0.0770427673	0.0931618384	-0.2531483625	0.1263760478	0.1047060872	0.2210661209	-0.1065318865	-0.1121907847	0.1833964545	-0.3337432074	-0.1491516472	-0.0931840465	-0.0590163614	-0.0042467567	0.0207053251	0.2208583585	-0.0709367094	-0.0583365528	0.0655879545	-0.0247691705	0.1357007506	0.0245464838	-0.0912475857	0.0107595173	-0.1359465138	-0.061113173	0.1130346314	0.0350337698	-0.1753934365	0.0912095645	-0.1365789728	0.0466190493	0.0390277863	-0.0813737257	-0.2052377907	0.3069814803	-0.245566678	-0.2102024623	-0.0286044853	-0.0520889142	0.0141736238	-0.0560529927	0.186105721	-0.1016033993	-0.1090295784	-0.1597441795	-0.1062450545	-0.0124282821	-0.2511253716	0.3189700138	-0.0687271159	0.0843319327	0.1181514041	0.0723526814	-0.1461561917	-0.3668581336	0.0200808624	0.0916700468	0.2062936585	0.0390469791	-0.0896413354	0.1980202579	0.0342682465	0.0127532973	-0.121998766	-0.0492433591	0.0879657762	-0.3777545504	-0.0821566437	0.2074808455	0.0204634538	-0.1655401499	0.0808386408	0.1434588288	0.1480108552	0.0756818456	0.2186012655	0.0124486889	0.1162203179	0.1152490509	0.0197875765	0.0037565660724538	2.7938826221400245e-05	1.411178865671097e-05	7.805780106296018e-10	-0.0241057030917204	-0.048717141211469	0.0023733598478182	0.0005810849215461	-0.0343481038606228	-0.0518715126837037	0.0026906538280956	0.0011797922388201	0.0013420045033916	-0.000224994239073	1.8009760871233352e-06	5.062240761608324e-08	0.0001229925135104	0.000229992414729	1.5127158379605923e-08	5.2896510832876336e-08	-1.1082669797841688e-05	-1.116654308308822e-05	1.2469168442646535e-10	1.2282556984799232e-10	0.0	0.0	0.0
1634.94031612789	-1.5432741767272091	2673029.8373003644	2.381695184553045	2564.382927985607	2.999302021200492	6576059.801344033	8.995812614377357	1594.133196054261	-2.1216303924391013	2541260.6467621727	4.501315522121296	1867.832557608228	1621.527369119864	1.151862	20.918365	0.0965021476087335	0.0705859849146459	0.019930155	0.0387731586	0.1132163731	-0.1475582917	-0.0542433182	-0.1763954112	-0.0513058316	-0.1375608939	0.0610051925	-0.1632352791	0.0031633798	-0.113684788	0.1089125246	-0.0421352057	0.050305995	-0.1122405091	0.1434887255	-0.0916267718	-0.1104090737	0.2492188826	-0.1300352887	-0.161967448	0.0330723183	-0.0059731886	-0.1322912722	-0.0785334881	-0.0433857029	-0.0094327073	-0.023279729	0.1372121488	0.0929038898	-0.0725358158	-0.2397193146	-0.1028348307	-0.0200750985	0.0329579078	0.0516701116	-0.0560330822	-0.0136067309	0.0715878239	-0.0363842113	0.0358492266	-0.0502094635	-0.0810929387	-0.0075140559	-0.1767708457	0.2304541839	-0.1010020129	0.014255962	-0.0157832529	-0.0483554924	-0.1194113906	-0.1845043252	0.0603148374	-0.1353825894	0.0903591148	-0.0520056879	0.0089714851	-0.0395393711	-0.0657849885	-0.1645676687	-0.0731143475	0.0181548373	-0.0069309652	-0.1522331522	-0.0023841614	-0.2766533311	0.0264481908	0.141945933	0.139011352	-0.0805755612	-0.037691058	0.1094274079	-0.1020151772	0.0989620755	-0.191561607	-0.0360550864	0.0716049786	-0.0675233747	0.0084168869	0.1273434431	-0.108674729	-0.133599739	-0.0432375654	-0.0872260838	-0.0853791013	0.0995225799	0.150455533	0.0901900842	-0.0200052188	0.1114298236	0.0084997322	0.0037376559842243	-1.8910088229500115e-05	1.397007225640772e-05	3.5759143684747883e-10	-0.0061941062153039	0.0179115968764165	0.0003208253026632	3.836695180646641e-05	-0.0211724051723507	0.013175698688272	0.0001735990359241	0.0004482707407821	0.0001220007873798	-0.0012200037160118	1.4884192121291169e-08	1.488409067082601e-06	5.499808589481958e-05	-6.799442761558041e-05	3.0247894520939532e-09	4.623242186770404e-09	-3.1003365286769414e-05	-1.992069548892773e-05	3.9683410876258544e-10	9.612086591048587e-10	0.0	0.0	0.0
