global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1143.1210554131828	0.8634888863105061	0.7456130567817582	1306725.747328949	1942.077932072782	1.60194835443599	2.5662385302801765	3771666.694244093	1095.2837221165707	1.171250064247488	1.3718267129997446	1199646.4319335294	1333.8466563754612	1209.835942900116	1.031481	17.976288	0.0086374724813964	0.0064696127714695	0.0795507284	0.1093512586	0.0542022536	0.1227596736	-0.1103568114	0.0120137673	-0.1037752699	0.131511359	-0.0617946934	0.0352821718	0.0109168467	0.0746839713	0.1186184445	0.15993996	-0.0675125656	0.0408892363	-0.0893621828	0.0736704775	-0.0686726715	-0.0580519421	0.0173178408	0.1038616988	0.0622291412	0.0465005953	0.0031360361	-0.0949765535	0.029543303	0.2346874944	-0.0926677835	-0.0488619967	-0.1550884945	0.0105472964	0.100197154	0.0482138843	0.1683931775	-0.0506522211	0.1099199419	0.0378486037	0.0295387176	-0.0712309393	-0.1212578872	-0.0190940221	0.0529272719	-0.0310660297	-0.0858004722	0.0756845281	0.1436213239	0.1550051087	-0.0201087969	0.1591826544	0.0008134777	0.0231375106	0.1274392225	0.0969557793	0.1309209536	0.0357943154	0.0351686532	-0.0698371816	0.0407300712	-0.0010133196	-0.0399090324	0.0786549184	0.1796462338	0.0880411952	-0.0735040998	0.0125640568	0.0793058823	0.1098738231	-0.0363078071	0.1524667892	0.0786790374	-0.0121448503	0.1913366675	-0.0905468344	0.0541059488	-0.0095797343	0.1354470241	0.1561213589	0.0237961027	0.0059390163	0.081145316	0.1991752786	0.0272153709	0.0082973966	0.04282688	0.151887424	-0.0720017679	-0.1492323897	0.1419863355	0.1094628008	0.0325443384330554	3.6883278028976285e-09	0.0010591339640452	1.3603761981627648e-17	0.0100021120828586	0.0058275345551238	3.396015899116195e-05	0.000100042246118	-0.0556621360753268	-0.0028099342379448	0.0030982733924681	7.895730421574439e-06	-0.0019800067422363	0.0	0.0	3.920426699301206e-06	0.0006439455899172	0.0	0.0	4.146659227738107e-07	0.0015701438116274	0.0	0.0	2.46535158919182e-06
1145.8480344520694	2.7269790388866118	7.436414678526947	1312967.7180576709	1944.2456234752904	2.1676914025083533	4.698886016508632	3780091.044402821	1097.4771222245065	2.1934001079357586	4.811004033492598	1204456.0338061843	1335.9084630230673	1224.3126340682622	1.106877	19.290255	0.0944013115453993	0.0523369747159616	0.0581981611	0.1511880442	0.1414174141	0.0935675287	-0.2303988985	-0.0191783846	0.0605567258	-0.0895554227	-0.0680371054	0.1176736879	0.043156985	-0.0116885028	0.0525732203	0.1847238828	0.0206866769	0.0195013456	-0.0458795542	0.0965184501	0.0417928792	-0.0466717518	0.0009790302	-0.0176682006	0.0885774645	0.0032129293	0.0804532071	0.0551192268	0.155830908	0.1278445	-0.0420761645	0.0340792833	0.1719085334	0.0313606624	0.0021712005	0.0424282992	-0.0996907187	-0.071900558	0.3330190163	0.2129435845	-0.0224160008	0.2237180478	-0.1876871608	-0.0272000321	0.0693230161	-0.0097780976	0.1172432138	-0.0367372178	0.1684963768	-0.005987655	-0.0837090446	0.0844299055	-0.0951653023	-0.0354425911	0.0507185967	-0.130147623	-0.1352908714	-0.1312947888	-0.034820378	-0.1956043701	0.1530532782	0.0958860708	0.2405019139	0.153277241	-0.0545338159	-0.004661004	-0.077703775	-0.0042954433	0.0838809705	0.0883748529	-0.0507607872	0.1070343051	0.0881720481	-0.0035571035	0.1075541958	-0.1290844465	-0.0950500969	-0.0339435389	0.1894291339	0.0234262239	0.0237709638	0.0782615292	0.1182909697	0.0652469399	0.0309537337	0.1242352978	0.0678877103	-0.2338255358	0.13211739	-0.0932086479	0.1397444952	0.1012278027	0.0321516975744913	-0.0003926408585641	0.0010337316569215	1.541668438139547e-07	0.0087315315137601	-0.0012705805690985	1.6143749825706711e-06	7.623964257578574e-05	-0.0794632626700035	-0.0238011265946767	0.0063144101141619	0.0005664936271758	-0.0013521129394307	0.0006278938028056	3.942506276016777e-07	1.828209400975928e-06	0.0001701257240638	-0.0004738198658534	2.24505265277334e-07	2.8942761988232218e-08	0.0012931182098252	-0.0002770256018022	7.67431840538711e-08	1.67215470458153e-06
1144.396024821034	-1.4520096310354802	2.108331968619791	1309642.2616261847	1946.077158025398	1.8315345501075624	3.354518808237712	3787216.3049882096	1096.49838905736	-0.9787331671464016	0.9579186124724264	1202308.717205386	1334.1355498818791	1215.972804487076	1.299631	22.649515	0.2082346441506002	0.1223287598869271	-0.086554083	0.0815384543	0.0099799728	-0.1016059697	-0.1200346715	0.0690084583	0.0935522371	-0.0404007344	-0.2029564826	-0.2884853294	0.0663268125	0.054507755	-0.0818795869	-0.0009833845	0.0095476023	-0.0009654073	0.054133301	-0.0014444266	-0.0350091569	0.0068346395	-0.0466434641	0.1810722835	-0.0738974664	-0.1912237798	0.0480168747	0.0647575601	-0.3415022276	0.0042067225	0.0077521823	0.0039090754	0.1059797856	-0.0010157628	0.0374733676	0.2198621155	-0.1881687784	-0.0403487627	0.0689132886	-0.1705094707	-0.0164041719	0.075690301	-0.1275362717	0.0454515019	-0.0928893973	0.0154421699	0.0962919896	-0.2416012119	-0.224874478	0.1473951535	0.2300037003	0.0603767727	-0.1818187016	-0.179264201	-0.0627022136	-0.1985760887	0.0852873143	0.1734521658	-0.0983259581	-0.0466733158	-0.1319341556	-0.1453688669	-0.1128640406	-0.1427059316	0.0951933675	0.095271056	-0.1171908897	0.0096007251	0.0449680854	-0.0572543721	-0.2437772782	-0.1722533631	0.0544659471	-0.0530158217	-0.2107291237	0.2539406712	0.064311727	-0.1568172933	0.2035007752	-0.1418303412	-0.1063631859	0.1086312404	0.1442066693	-0.2224470033	-0.0490617725	0.0610063344	0.157786435	0.2887609828	0.0183459698	-0.0766743065	0.1373117808	0.0924399334	0.0481492938174028	0.0159975962429115	0.0023183544951145	0.0002559230855512	0.0471608776131091	0.038429346099349	0.0014768146416235	0.0022241483772386	-0.1130441344543982	-0.0335808717843947	0.012778976334544	0.0011276749497999	0.0006422615314067	0.0019943744708374	3.97752952992796e-06	4.1249987472487945e-07	0.0003050043669481	0.0001348786428843	1.819224830631053e-08	9.302766385741124e-08	0.0015684016965824	0.0002752834867571	7.578099808120149e-08	2.4598838818425503e-06
1144.1652931734393	-0.2307316475946663	0.0532370932017493	1309114.2181026624	1945.2487921586896	-0.8283658667082818	0.6861900091273629	3783992.863394841	1094.958471486945	-1.5399175704151276	2.3713461236732294	1198934.0542810268	1333.3789194144454	1216.466979772772	1.347944	23.491482	0.2659959870035576	0.1472339758581651	-0.1126105577	-0.0228352239	-0.1060502474	-0.0928631247	0.0877857161	0.1608480476	-0.0487265653	0.0932766203	-0.1401180543	-0.1240383992	-0.1620742769	-0.0358110117	-0.0497585849	0.131150115	-0.263580518	0.0835870613	0.1116823838	0.0893647018	0.0260607206	0.0269229002	-0.1183326948	0.0734318664	-0.0405601705	-0.1812457006	-0.0951739764	0.1994018011	0.1988069197	-0.0368619724	0.2030636073	-0.2283073231	-0.2330370711	-0.0271678945	0.1522614066	-0.0804596355	-0.0057846247	0.0510849501	0.035412181	0.0246928062	-0.0531702107	0.0774253188	0.0550981788	0.1465183349	-0.1099954061	0.0208919667	-0.1442364359	-0.0773285796	-0.0863633415	-0.0342808289	0.0743266009	-0.0883211032	-0.0226681877	-0.1034171793	0.2631805445	-0.0541249474	0.1198783045	-0.1365780233	0.0830176908	0.0182095061	-0.0769957811	0.326838154	0.0697737317	0.0467574863	-0.0319843221	0.1394374601	-0.0747836962	-0.0900453996	-0.0379324275	-0.0489062877	-0.0551517057	-0.1882247727	-0.0145360251	0.1561497437	-0.1008710456	-0.1235474989	0.0248281823	0.0883218431	0.257215689	0.0638371555	0.1381991722	-0.0726719812	-0.0428113196	-0.0214141692	-0.0681619239	0.1064385261	-0.0166293264	-0.0059645397	0.1465381767	-0.1163223729	0.1346915149	0.0831471893	0.0321775009099098	-0.015971792907493	0.0010353915648072	0.0002550981686798	0.0022189021221521	-0.044941975490957	0.0020197811610297	4.923526627691093e-06	-0.0534713588861706	0.0595727755682276	0.0028591862211336	0.0035489155889024	-0.0015273282081907	-0.0021695897395974	4.707119638166315e-06	2.3327314555350144e-06	0.0005881518819632	0.0002831475150151	8.017251525922632e-08	3.45922636256854e-07	0.0011109500904573	-0.0004574516061251	2.092619719464336e-07	1.234210103487083e-06
1146.799954040378	2.6346608669387024	6.941437883778195	1315150.1345870132	1948.6098515886915	3.3610594300018874	11.296720492004612	3797080.3537085024	1096.7769041041324	1.8184326171874543	3.306697183251216	1202919.5773762453	1334.069037742864	1233.9791295939478	1.196264	20.848066	0.1276809289063079	0.0775107568417412	-0.1259991027	-0.0087175085	0.0287926953	-0.1410971182	-0.0036003644	0.0799510332	-0.0263087879	-0.0818623215	-0.1724005386	0.09581307	-0.0584047886	-0.1710072561	-0.0009689243	-0.0517491829	0.0522045438	0.109015769	0.0981137582	-0.0283723171	0.0404594317	0.2943234145	0.1397019361	0.0254783668	-0.0833978008	-0.0575968494	-0.0387969341	0.1974915389	-0.0369159536	-0.1199170579	0.0440435563	-0.2330758923	-0.015012359	0.1125409799	-0.1090422267	-0.0631238736	0.0202220818	0.0608016241	-0.1279488631	-0.1346802732	0.1017783281	-0.0637471365	0.0134942458	0.0828324687	-0.1400150573	0.0662855977	-0.0313852537	-0.0631227923	0.1788562239	-0.14351173	0.1524105383	-0.1244925645	0.1339382819	-0.0327707992	-0.1551894562	-0.0801731475	-0.1374934206	-0.1433811801	0.0474102583	0.0343441594	-0.1428935007	0.0603459822	-0.2433399547	-0.0217048587	0.2267673429	-0.023970834	-0.0888094581	-0.1078914469	-0.0090564878	-0.0272165705	-0.1579846102	-0.0753990561	-0.1752088713	0.0939893335	-0.0782892421	-0.0839948047	-0.0115107547	0.0774091169	0.2318078786	0.0549135718	-0.0025670929	-0.0504522004	0.0850788794	-0.0815559011	0.1754399721	-0.0071254726	0.1133344136	-0.2087937778	0.0612175742	-0.0099833022	0.1318872767	0.0734003241	0.0407476946292035	0.0085701937192937	0.0016603746175948	7.344822038622127e-05	0.02140056866034	0.0191816665381879	0.0003679363311822	0.0004579843389859	-0.0661540038652219	-0.0126826449790512	0.0043763522273997	0.0001608494836646	-0.0002000955188802	0.0013272326893105	1.761546611574382e-06	4.003821667593648e-08	0.0001713889580725	-0.0004167629238907	1.7369133472992546e-07	2.937417494917716e-08	0.001110017230263	-9.328601942998338e-07	8.702281421091236e-13	1.2321382514807422e-06
1146.4964175276723	-0.3035365127057048	0.0921344145455405	1314454.0354037867	1948.5224550912208	-0.0873964974707632	0.0076381477701571	3796739.7579947184	1097.8385512181333	1.0616471140008343	1.1270945946663005	1205249.4845407298	1335.3614519655314	1228.4711550904706	1.155282	20.133842	0.0409645356350538	0.0266511121714548	-0.1053597702	0.059302417	0.0929892985	-0.1584276112	-0.0153784835	0.0675909426	0.1237735377	-0.149519931	-0.0370660398	0.0132967316	0.1504061363	-0.1424606317	0.01604233	-0.0954461888	0.0639160913	-0.0237730981	0.0714613916	0.1553383547	0.0606017842	-0.126370764	-0.0598181862	-0.046811567	0.1706286163	0.1844743437	0.0648771013	0.2458624294	-0.1733109346	-0.018912913	0.0296064596	-0.0973480735	-0.2127975531	0.0314893172	-0.1135726428	-0.0114330478	0.1322422753	0.0430357259	0.1706413604	-0.111924721	0.0593556578	0.0653294507	-0.0251565936	0.0692996558	0.0082111498	-0.0128411014	0.1375304953	0.0343168555	0.0088114814	-0.0664293399	0.1936777883	-0.1957198183	0.1535153463	-0.1303200053	0.0161505261	-0.2011113726	-0.133273843	0.0734014482	0.0826986118	-0.1466260554	-0.1288027379	0.0203323434	0.1865723652	0.092496743	0.0019446945	0.1750364447	-0.0578841135	-0.1332659319	0.039540241	-0.030675968	-0.20752883	-0.0075995124	-0.2128346869	-0.0030563258	-0.1623490618	0.051258697	-0.0293174632	0.0763207176	0.1464309044	-0.1800345908	-0.0306299175	0.1086151839	-0.0246929575	0.0540066476	0.0268477986	-0.3123133612	-0.0676100692	-0.0413010658	-0.069550716	0.0802156033	0.1289028963	0.0632525717	0.0320337105359698	-0.0087139840932337	0.0010261586107023	7.593351877712994e-05	0.0206151655551565	-0.0007854031051835	6.16858037631886e-07	0.0004249850508665	-0.0859866818929759	-0.019832678027754	0.0073937094629638	0.0003933351177525	3.190456817765241e-05	0.0002320000870578	5.38240403948511e-08	1.0179014706024711e-09	0.0001720177292219	6.287711494000004e-07	3.9535315831779763e-13	2.9590099166658905e-08	0.0011099966802926	-2.0549970400048426e-08	4.2230128344286647e-16	1.2320926302605926e-06
1144.694611748753	-1.801805778919288	3.2465040649469423	1310325.7541666285	1947.42478668096	-1.0976684102606669	1.2048759388841797	3792463.299779383	1098.0805894068667	0.2420381887334315	0.0585824848053602	1205780.9808321318	1336.8137870988037	1213.8529573724404	1.153191	20.097408	0.0245363381616996	0.0134572886591203	-0.0807747056	0.10453806	0.0617872173	-0.0784522395	0.0486135952	0.1468668782	0.1680709028	0.0827130484	-0.0038728081	-0.081440849	0.2253157309	-0.1024232743	0.0512970839	-0.190766333	-0.0221586207	0.0572931582	0.1061233873	-0.0744354683	0.0538472263	-0.201172462	0.0876063492	0.0394371338	0.1254653236	-0.0215450905	0.2314987489	0.1293859217	-0.1447887112	-0.0649528029	-0.2079651131	0.0108347485	0.1690431592	0.0895728715	0.1268019521	-0.0236963474	0.0902566152	-0.0455036719	-0.0924051683	0.1107395557	-0.0009315038	0.059911684	0.0039593947	0.1283313801	-0.0210841091	-0.1777457744	0.118781394	0.1004788441	-0.1630806566	0.0780274703	0.1466284948	-0.0633917728	0.0897700756	0.1315734686	-0.1537132409	-0.1478990846	0.0180015947	0.0001206794	-0.0300299	-0.1146971993	0.0681874188	-0.0768651807	0.0152349819	0.234855596	0.0796832497	-0.0873247396	-0.0688536714	-0.1638703148	0.0623285712	0.0091719108	-0.2242136676	0.1025137819	-0.1451608868	-0.0202993214	-0.1427874885	0.1557120461	-0.0434240245	-0.0914767939	-0.0598041932	0.0051177761	-0.0486303208	0.0476932051	-0.0294378447	-0.0512232405	-0.0160489621	-0.0249298668	0.0164993465	-0.1431379909	-0.1397284907	-0.0302842485	0.1257424501	0.0527593557	0.0320307581853569	-2.952350612900334e-06	0.0010259694699288	8.716374141492978e-12	0.0298330832229822	0.0092179176678257	8.497000613081319e-05	0.0008900128545893	-0.0769002316813072	0.0090864502116686	0.0059136456326387	8.256357744913403e-05	0.0001564048046188	0.0001245002364411	1.550030887390165e-08	2.4462462907845e-08	0.0001720871370647	6.940784280000736e-08	4.817448642150534e-15	2.9613982743124842e-08	0.0011099859659447	-1.0714347900000684e-08	1.1479725092224906e-16	1.2320688445941888e-06
1142.8836023680144	-1.8110093807385963	3.279754977123195	1306182.9285616896	1945.398281287416	-2.0265053935440847	4.106724110063265	3784574.472836032	1096.4113633968957	-1.6692260099709983	2.7863154723637	1202117.8777858396	1336.341539694593	1210.0266584406747	0.933121	16.262096	0.0140128681277185	0.0091224923381755	-0.0671760099	0.1152858261	-0.0011565414	-0.0468740144	-0.035000653	0.1276762536	0.1566853048	0.1053986333	0.0275207455	-0.070874576	0.1864676278	-0.1256385365	0.0905691795	-0.0281159296	0.0488449052	-0.0451106853	0.1023562374	0.2129727983	0.067298884	-0.1605396663	-0.1675178028	0.1519660869	0.0338597163	0.0175315878	0.1017828277	-0.0034891002	-0.0386704858	0.0520461928	0.0458704644	-0.0009331886	-0.1394265036	0.0483865367	0.0926067206	0.0686899392	-0.1060211361	-0.1679156004	-0.1959594239	-0.0249382427	0.0811444071	-0.1172766861	-0.0245447774	0.1348955728	0.1191628821	-0.1790125021	0.0715178708	0.0790607401	-0.0652280618	0.0774957156	0.1470249513	-0.0811581241	-0.0229947404	-0.1337025388	0.0212301894	-0.0221313311	0.1227021908	0.0446994063	0.1227507225	0.0228873235	-0.0356077878	-0.0330987295	0.1373732093	0.0361742912	0.0477525973	-0.1577499829	-0.0551513588	-0.1878828998	0.0823290391	0.0348329222	-0.2124396308	0.169503701	0.0114386764	0.032976314	-0.0426555557	0.0933719771	-0.1277352447	-0.1059127019	-0.109550446	0.1261300308	0.1023276798	0.1418392087	0.0169121985	-0.1357291052	-0.0481998842	0.0109622607	-0.022336575	-0.0846283966	-0.121161118	0.1115278479	0.1224102548	0.0419779864	0.0320312218883174	4.637029604945276e-07	0.0010259991756586	2.1502043557138933e-13	0.0243955629521366	-0.0054375202708455	2.9566626695856777e-05	0.0005951434917516	-0.0829486835448847	-0.0060484518635774	0.0068804841018294	3.65837699460141e-05	0.0002069043157167	5.049951109790002e-05	2.5502006211269277e-09	4.280939586219588e-08	0.000172114794104	2.7657039299993103e-08	7.649118228413632e-16	2.9623502349462313e-08	0.0011099844882752	-1.477669499998571e-09	2.183507151226028e-18	1.2320655642115578e-06
1142.0566078913705	-0.8269944766439039	0.6839198643995246	1304293.2956283437	1944.1038063020085	-1.2944749854075326	1.6756654878458317	3779539.609677957	1094.5255105108963	-1.885852885999384	3.5564411076322053	1197986.0931591382	1335.6337388730517	1226.7983779491833	1.108445	19.317591	0.1099700964670178	0.0542162607626744	-0.0563396103	0.0898605604	0.0149547491	0.0647702628	-0.078489401	0.0766063594	0.1331759804	0.1122209939	0.1935125139	0.1236686837	0.0913978789	0.0109885538	0.2476222084	0.0269185237	0.0599591975	0.0052877325	0.1000423166	0.0622027321	0.0905348019	-0.1396096035	0.1759547541	0.1408600751	0.2396152526	0.0310344979	-0.2381865626	-0.0441586819	-0.0639958062	-0.13021093	0.1362886535	0.0526407307	-0.0278145207	0.1167424015	-0.0150215063	-0.0414032341	0.170604315	0.1128749899	0.0096303033	0.0472118454	-0.0633517125	-0.1089308742	-0.0594843288	0.0821413168	0.1161235793	-0.1960264489	0.0517708986	0.084478116	-0.0246605983	0.1027369887	-0.0722946373	-0.1601010451	-0.1000235552	0.2148359601	-0.0287650443	-0.0494383794	-0.0112064485	-0.0801921298	0.015877892	0.0549669102	-0.2053896133	0.0790968861	-0.0146915401	0.021634038	0.1854214993	-0.0511063667	-0.0113239857	-0.1967742253	0.0948782188	0.0322310905	-0.1844700876	0.1044645456	0.0813417358	-0.0678159453	0.0021275846	-0.1147636274	-0.0430821779	-0.0322913884	-0.1801703674	-0.0407324561	0.019029248	0.1876922875	-0.1744307631	-0.0948140769	0.0226161179	0.0503032799	-0.1190456363	-0.0835948785	-0.0631878087	-0.0733623102	0.1189108618	0.0309673479	0.0076707489459977	-0.0243604729423196	5.884038939252483e-05	0.0005934326419734	-0.0047437561739798	-0.0291393191261164	0.0008490999191336	2.2503222638171477e-05	-0.0555801525699877	0.027368530974897	0.0030891533597031	0.0007490364877238	6.195124065000533e-05	-0.0001449530750666	2.1011393971290826e-08	3.837956218074872e-09	0.0001380216666806	-3.40931274234e-05	1.162341337508189e-09	1.904998047329065e-08	0.0007069952222916	-0.0004029892659836	1.6240034849800073e-07	4.998422443431489e-07
1140.350272121873	-1.7063357694974002	2.911581758266285	1300398.74312843	1944.859101160276	0.7552948582674617	0.570470322925265	3782476.9233659566	1096.304564658717	1.779054147820716	3.1650336608780942	1201883.698491539	1335.7333463531693	1208.02076737461	1.138265	19.837286	0.0888999900677459	0.0443620562111003	-0.1288577346	0.020090863	-0.1182420479	-0.0769049845	-0.0585405801	0.1299723214	-0.1034441895	-0.005688784	-0.0077907441	-0.06884425	0.0461505287	0.0985072541	0.1295387504	-0.0098009911	-0.1723517746	0.0251088955	0.1625649993	0.1318741942	0.094370188	-0.1155489538	-0.0274442013	0.0089893724	0.0303230244	-0.0816391988	-0.0180795667	-0.0001300476	0.1691457176	-0.0522593617	-0.0258270616	0.0416879513	-0.0368542189	-0.1305492508	-0.1814960568	-0.0700419046	-0.1521189469	-0.0599451854	-0.054821649	0.1502165863	-0.1172774685	-0.0271946514	-0.026632102	0.1427389979	0.1151454226	-0.0744314307	-0.077551253	-0.1051446563	-0.0090039247	0.1240569386	-0.0925797071	-0.1645045245	0.0472491724	-0.0789405966	0.2587102723	-0.037412736	0.0141410935	0.0004837553	-0.0029650133	0.1388765021	0.0838935662	-0.061306032	0.1161914921	-0.098151944	-0.0039862879	-0.0697774034	0.0102458958	-0.2218990698	0.0475538999	-0.0021517285	-0.145910151	-0.0670806444	0.1844620122	0.0712828555	-0.011071077	-0.0390666307	-0.0124095695	-0.0653787528	-0.0909009044	0.0085720718	0.2022373089	-0.1228074043	-0.2228083442	-0.0418303639	-0.3672411647	-0.0247188937	-0.1893933244	0.1395232015	0.0140163051	-0.0659323714	0.1152490509	0.0197875765	0.0006986124797521	-0.0069721364662456	4.880593968653782e-07	4.861068690395168e-05	0.0173225147808153	0.0220662709547951	0.0004869203138504	0.0003000695183315	-0.0458694903411895	0.0097106622287981	0.0021040101441604	9.429696092180798e-05	-0.0003940038382938	-0.0004559550789438	2.0789503401465173e-07	1.5523902459024693e-07	3.194767879266536e-05	-0.0001060739878879	1.1251690906449704e-08	1.0206541802393199e-09	0.0002660058807652	-0.0004409893415264	1.944715993398879e-07	7.075912860166981e-08
1139.6778177314986	-0.6724543903744689	0.4521949071338985	1298865.528229231	1945.196434985632	0.3373338253561542	0.1137941097294163	3783789.170680813	1094.2961766293174	-2.008388029399612	4.033622476635656	1197484.1221855422	1335.5431777106392	1212.5336399909156	1.181421	20.589384	0.1249291550446973	0.0852723195146773	-0.1130014637	-0.0806856107	-0.2125231772	0.0281807691	0.0482339113	0.1370638142	-0.0959936166	0.0237453541	0.106178401	-0.014144884	-0.1306598322	0.1080898633	0.0341586953	-0.0717159124	-0.253010169	-0.0018999596	0.1921132798	0.067102109	0.1276324613	-0.0608573257	0.0362844181	0.1384858917	-0.0810055506	-0.038265463	-0.1678296392	-0.0857774975	-0.0079015758	0.0553060419	0.0492894061	0.0264219298	0.0044130527	0.1355624999	0.0883970354	0.0144199425	0.0400069276	0.0084695796	-0.0266738708	0.0100285679	-0.0849687025	-0.0339651911	0.0735293978	0.152526487	0.1226681799	-0.0837277957	-0.1381462349	-0.1875399824	0.0474992091	0.0367765088	-0.1394982638	-0.1451149631	-0.1049790901	0.0203176127	0.1576463197	0.0334012967	-0.0216534164	0.0221180108	0.0541544362	0.0366329947	0.0008152658	0.1667133966	-0.1257369833	-0.0251474759	0.1186115714	-0.1088595187	0.0542294857	-0.2448532303	-0.0191017207	0.0058171497	-0.0381681972	-0.1973222599	0.147028847	0.1415122299	0.0983916572	-0.3501580293	0.1977264966	-0.0601087379	-0.1980181751	0.0573496946	-0.0055642803	-0.062118644	-0.0038848304	0.0304148377	-0.0496278593	0.1111783487	-0.016064383	-0.0917926966	-0.1280417455	0.1463906813	0.1114298236	0.0084997322	-0.0015036898313525	-0.0022023023111046	2.2610831089129096e-06	4.850135469496663e-06	-0.0048333960481556	-0.0221559108289709	0.0004908843846613	2.3361717358326172e-05	0.0352533687508156	0.081122859092005	0.0012428000082809	0.0065809182672613	-0.0003850191745204	8.984663773400035e-06	8.072418312104696e-11	1.4823976474837026e-07	0.0002839731628059	0.0002520254840132	6.351684459210519e-08	8.064075719398618e-08	0.0001380543722995	-0.0001279515084657	1.6371588518648104e-08	1.905900971100895e-08
1141.1068790393426	1.4290613078439949	2.0422162215767883	1302124.909390909	1949.050244561557	3.85380957592497	14.851848247490995	3798796.8558254656	1096.5996321186267	2.303455489309272	5.305907191229017	1202530.7531627074	1334.6950652178596	1205.1793951183397	1.08918	18.981844	0.1219122692277696	0.0868410225365979	-0.1104910437	-0.132571283	-0.2080451914	-0.0044958858	0.102486782	0.1305133304	-0.2898147761	-0.0770287937	-0.0288456922	0.0456440292	-0.0119127873	0.0683198864	-0.1159471636	-0.0648024387	-0.0942428423	-0.0306928016	0.1477640493	0.1088805953	0.1765183026	0.0101458077	-0.0503312659	-0.1286293784	-0.1698141706	-0.0656501514	-0.0880647188	-0.0070122412	-0.0374156068	0.2414183932	0.0004731182	-0.0015815401	0.1573163924	0.0467647584	-0.2234742319	0.0356581337	0.1915044435	-0.0306150086	0.0084314189	0.1291492462	0.0667858474	0.0401355117	0.1275400769	0.0829814256	0.0228666711	-0.028884542	-0.2032834991	-0.3030559964	0.0567775814	0.0039135895	-0.0172593213	0.0367219104	0.0407170913	-0.1357245518	-0.0064929533	0.1205034182	-0.1117296591	0.2515128066	0.0476823055	-0.0719465449	0.1110514018	0.0077237397	0.0837011971	0.0555531667	0.1058865904	0.1238246506	0.0802241366	-0.2165813259	-0.0470670046	0.0189735979	-0.0430509213	-0.2688567416	0.0737644811	-0.032297506	0.0920495887	-0.0867817487	0.1267839707	-0.1603422911	-0.1422103788	0.0752447533	-0.1087722696	-0.1358489007	0.088467609	0.2363918167	0.1074457319	-0.1231628825	0.0800787355	0.0992595455	0.0146545043	0.0416724487	0.1074583966	-0.0028345346	-0.0015336807956032	-2.999096425070004e-05	2.3521767828020648e-06	8.994579366867678e-10	-0.0049218642428456	-8.846819468999977e-05	7.826621471707703e-09	2.422474762500209e-05	-0.045788712173433	-0.0810420809242486	0.0020966061625014	0.0065678188805324	-0.0001810030792364	0.000204016095284	4.1622567134930164e-08	3.276211469305849e-08	-4.3986872381607256e-05	-0.0003279600351875	1.0755778468019099e-07	1.9348449419158032e-09	-0.0001450040801206	-0.00028305845242	8.0122087486462e-08	2.1026183251621385e-08
