global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1171.3800844895852	-0.5608594588065898	0.3145633325328208	1372131.302338828	1966.563265786242	-2.3303216962667648	5.430399208091612	3867371.0783398496	1114.957706948253	0.7693501655628552	0.5918996772515926	1243130.6882833063	1374.5287676379776	1258.458949508667	1.24631	21.65678	0.0407091207994642	0.0205355345701	0.0692668559	0.1090062954	-0.1054248998	0.0834334174	-0.1378720509	0.0824883056	0.0181955216	0.0885257186	-0.042472231	0.1505443867	0.0135493876	0.0109453425	-0.0165553232	-0.0113848542	-0.1281891161	0.0990918152	0.0669382696	-0.0944268782	-0.1256094148	0.0045193943	-0.0984243509	0.0850546005	-0.2472002781	0.1295157374	-0.0173921509	-0.1953718855	-0.0130494536	-0.047771632	-0.0916028638	-0.0005503129	-0.166347645	0.062012829	0.0951732648	-0.2180169819	0.0240228033	0.0271276963	0.069242327	0.1332240816	0.0017920819	-0.137095528	0.0714361401	-0.0326759497	-0.1409226114	0.0837595601	0.0060222786	0.0824045403	-0.1125893433	-0.0111304385	0.0562310405	-0.004110319	0.0013028301	0.0941485631	0.2074702416	0.0022181493	-0.1738311816	-0.0217846401	0.021996163	-0.0566638862	-0.1026193657	0.1369759232	-0.2163226498	-0.1850130033	-0.0611585065	0.0767297553	0.0682824084	0.0601029234	-0.043205022	0.0502756519	0.0610610221	-0.0697857408	-0.1636012328	0.2582201042	-0.156454542	0.0297549006	-0.1611099912	0.1329780234	0.0853497143	0.1364836062	-0.0959334345	-0.07488682	-0.1264327128	0.0324873795	0.1557860715	-0.0639902068	-0.0748002847	0.0145133205	0.1419863355	0.1094628008	-0.0018852403206892	0.0105123899939201	3.554131066752318e-06	0.0001105103433842	0.0303864969802276	-0.0139742509143871	0.0001952796886182	0.0009233391987293	0.1336176283553953	-0.0030972862477369	0.0178536706073205	9.593182100420586e-06	-0.0003299189098553	6.843395078949999e-05	4.683205620659706e-09	1.0884648708010957e-07	0.0002396122618717	-0.0001940233917181	3.764507653379528e-08	5.741403603927213e-08	-0.0006799606538333	-4.6530360799947566e-08	2.1650744761732968e-15	4.623464907614088e-07
1170.3318065357234	-1.0482779538617706	1.0988866685526204	1369676.53738917	1968.5270616901453	1.9637959039032469	3.8564943521871697	3875098.792606437	1113.617577693847	-1.3401292544060652	1.7959464185149565	1240144.109348711	1375.5417837064208	1249.26210142309	1.041291	18.094219	0.0261811296784003	0.0155564349266411	0.100734616	0.0751276094	-0.1240706294	0.0344577723	-0.1219788836	0.0535031643	0.0732953093	0.00183087	-0.0634110628	0.1142745814	-0.1220229833	-0.1600268358	-0.0325047031	0.0070047146	-0.0740870112	-0.0305631886	0.0700865583	-0.0824267941	0.0996259451	0.0979987339	-0.0573580312	0.0765237735	0.2981312269	0.0876436665	-0.0764533112	-0.049623152	0.1040867472	-0.2517758924	-0.1739440994	-0.044952052	-0.0729090744	0.0209177163	-0.131775094	0.0579755513	0.1977054202	0.0316946767	0.068917229	-0.117255633	0.0243868579	-0.1095654351	0.0087140484	-0.0830693225	-0.0843409407	-0.1018729615	0.0058728444	-0.0449666422	-0.0903799843	0.0764594417	0.1463479077	-0.0047062025	0.0079696079	0.0849114914	0.1855989506	-0.2273161948	0.1453647821	-0.0201216662	-0.1919840674	0.1189567031	0.005927209	-0.0877833175	0.2055592735	0.075152468	-0.0953367877	0.0336885059	0.0612825221	0.0973087936	0.0095454354	-0.1306661983	-0.0587656269	0.0186483861	-0.0109193056	0.192283176	-0.207166476	-0.0702154706	0.0174367529	0.0594258196	0.0085395466	0.061833049	-0.0905983594	0.100551321	-0.1954063229	0.0466450603	0.2690618377	-0.0749398049	-0.0818957604	-0.0188788268	0.1397444952	0.1012278027	-0.0066620998821065	-0.0047768595614173	4.438357483916344e-05	2.2818387269503884e-05	0.0306430631646179	0.0002565661843903	6.582620697259812e-08	0.0009389973201107	0.1366421789509928	0.0030245505955974	0.0186710850684751	9.14790630532904e-06	-4.789119226149415e-05	0.0002820277175938	7.95396334911715e-08	2.2935662962273976e-09	0.0003200163004892	8.04040386175e-05	6.464809426004431e-09	1.0241043257879395e-07	-0.0006799919643619	-3.1310528600067035e-08	9.803492012156157e-16	4.6238907159675553e-07
1171.1951910815185	0.8633845457950429	0.7454328739177125	1371698.1756124746	1970.0755550327583	1.5484933426130283	2.3978316321168696	3881197.692537631	1112.940897152124	-0.676680541722817	0.457896555546285	1238637.4405537748	1373.758766155034	1257.1928109949283	1.104358	19.190123	0.0427472679064661	0.0183463324861087	0.1057121142	0.0021224523	-0.1074485841	0.1588063364	-0.0916441015	-0.0201062694	-0.071430236	-0.0459393415	-0.0052970891	0.1495230824	0.0469884486	-0.0923592384	-0.0940753185	-0.119960771	-0.1395475787	0.0330129616	-0.0814376744	0.0560300119	0.0758274639	-0.1738653758	0.1024138563	0.2419355339	0.0139275939	0.0210273654	-0.1739110062	-0.1493483989	-0.0591198435	0.0872832822	0.1335454842	0.0222949823	0.2697310905	0.0987399119	0.0359885371	-0.117824231	0.1412460513	0.0456123969	0.0452915302	-0.1535847878	0.0971571973	-0.0966826719	0.0257966807	0.116689825	-0.0596791089	-0.0335619268	0.0475029746	-0.0421067898	0.0082387599	0.1278860969	0.2552755983	0.1449302819	0.1093847743	0.0229086647	-0.001859591	0.0966050061	-0.1054925546	0.0379810375	0.1617859193	0.1241330799	-0.1272587378	-0.1477328314	-0.2739731338	0.0689686631	-0.094726292	-0.0122466091	-0.0011173808	0.0581110018	0.0139381745	-0.0339245197	0.0529175084	0.0951966982	-0.1284358388	0.0375655524	-0.0792816081	-0.0836629407	0.0287561852	-0.1426878681	0.1388160152	-0.1535838268	-0.1282105076	0.1378534231	-0.2673004887	-0.0722091151	0.1481822984	-0.05324205	0.2958002232	-0.0025627127	0.1373117808	0.0924399334	-0.0017750602744399	0.0048870396076666	3.1508389778946534e-06	2.388315612690212e-05	0.028430841759345	-0.0022122214052729	4.893923545947615e-06	0.0008083127631449	0.1266137431300364	-0.0100284358209563	0.0160310399493988	0.000100569525015	-0.0002178873304283	-0.0001699961381668	2.889868699162775e-08	4.7474888761171193e-08	0.0002396027721411	-8.041352834809999e-05	6.46633554139068e-09	5.7409488417699897e-08	-0.0009419737192984	-0.0002619817549364	6.86344399196083e-08	8.873144878488608e-07
1173.566849158026	2.3716580765074013	5.624762031862787	1377259.1494426967	1971.027980747508	0.9524257147497792	0.9071147421166278	3884951.300889599	1116.020712206169	3.079815054044957	9.48526076712194	1245502.230073165	1376.291682332528	1238.903107402108	1.419463	24.665611	0.0549913550512606	0.0414337743282007	-0.0678545516	-0.0437638268	0.2087483606	0.1574625978	-0.0472582638	-0.0454000843	-0.0506022446	0.0053356487	0.2497586324	0.1236101392	0.0469456885	0.1988600968	0.0092638323	-0.0990843142	0.0916335372	0.0167589698	-0.0626446519	0.0816698849	0.1538960333	-0.0929269525	-0.035534744	0.1788937242	-0.0997251936	-0.0287019064	0.0263362306	-0.0873950411	0.1461436209	0.0157687719	-0.0177582991	0.1698916618	0.0582471168	-0.0344261725	-0.0047219291	0.036042795	-0.280915711	0.0070432604	0.0512103607	0.0505540645	0.1273302113	-0.0068239475	0.016713416	0.076602636	0.0597344848	-0.1054121481	0.1696054934	0.2701676544	0.0747418867	0.1299636877	0.0883033018	-0.0841315442	0.2080071526	0.0191234709	-0.0089364656	0.14564815	0.1958231301	-0.0925546885	0.0198904093	0.1304037545	-0.1360383253	0.0884222149	-0.0538444679	0.1343121493	0.0314810123	-0.0646636574	-0.1130799643	-0.0459376006	-0.007506097	-0.0209021888	-0.0678309011	-0.1570585616	-0.1134695683	0.1256613331	-0.060097547	-0.0045437691	0.024708311	-0.1160745654	-0.1216177284	0.0725170486	-0.0838947114	0.2199062328	0.2991329397	-0.1112680416	0.0434978364	-0.0828892532	0.1945246945	0.216582658	0.1346915149	0.0831471893	-0.0018849271646814	-0.0001098668902415	3.5529504161538617e-06	1.2070733571337808e-08	0.0303317317894169	0.0019008900300719	3.613382906426757e-06	0.0009200139533451	0.0877331999748491	-0.0388805431551873	0.0076971143778268	0.0015116966360423	-0.000197918662354	1.996866807430002e-05	3.987477046615688e-10	3.917179690799665e-08	0.0002395671735355	-3.5598605599993297e-08	1.267260720663874e-15	5.7392430635788376e-08	-0.0006799768864631	0.0002619968328353	6.864234041572814e-08	4.6236856612405154e-07
1176.8583648707486	3.291515712722685	10.834075687100324	1384995.610966252	1974.0463608699056	3.0183801223975024	9.110618563284362	3896859.034863717	1116.5243915616809	0.5036793555118493	0.2536928931688318	1246626.7169521817	1377.3149320478688	1259.7200230268998	1.192749	20.726068	0.0661468527914376	0.0403024856076883	-0.1385281406	-0.0750878942	0.1030557578	0.1258304992	0.1928547552	0.0388600254	0.0119765967	-0.1601306556	0.0966003813	-0.028027156	-0.1662423877	0.0882113952	0.0523563763	-0.1744881422	0.1829264975	-0.0154414833	-0.1209131128	0.0517429101	0.0399146519	-0.1031939039	-0.0551860722	0.0043682598	0.0279800221	-0.0230561513	-0.0643831663	-0.1741664475	0.1150157485	0.1315066924	-0.1661084938	0.0013634083	0.1795844639	0.1029755777	-0.0268745014	-0.0657909817	-0.0216593549	-0.1419753632	0.0460167741	0.1261161542	-0.1629366392	0.1716104576	-0.02521077	-0.0199295495	0.0687254371	0.1333365201	0.1772535757	0.046481671	0.1118945339	0.100166704	0.1605411371	-0.1522261988	-0.0144812153	-0.0065786576	0.0137174643	0.2144160064	0.1651304206	0.0602595364	-0.0068051088	-0.0354992014	-0.2392225206	-0.0808226071	0.1121297568	-0.0505807871	0.0801492636	-0.0962688885	-0.1267402406	-0.0408994572	0.0632450971	0.1192367869	-0.1359071541	-0.1755225978	-0.2523481285	-0.0035662916	-0.1145907189	0.048301273	0.0126165751	0.0692427747	-0.0694416525	-0.0159914393	0.0311177262	0.1934485299	0.2204800885	-0.0464318803	0.0489132748	-0.1146121931	0.0306618371	0.0975710811	0.1318872767	0.0734003241	-0.0018603261448788	2.460101980260006e-05	3.4608133653196178e-06	6.052101753279202e-10	-0.0038450217728183	-0.0341767535622352	0.0011680504840537	1.4784192433446784e-05	0.0659147808745643	-0.0218184191002848	0.0043447583377418	0.0004760434120356	-0.0003188909443908	-0.0001209722820368	1.4634293021191086e-08	1.016914344144563e-07	0.0003211083477083	8.154117417279999e-05	6.648963085478903e-09	1.0311057096795449e-07	-0.0006799487604904	2.8125972699943533e-08	7.910703403179689e-16	4.623303168924314e-07
1174.4250852813022	-2.433279589446329	5.9208495604160944	1379274.280937994	1969.0139710155888	-5.032389854316762	25.32494764583028	3877016.018054578	1115.926886080643	-0.5975054810378424	0.3570127998702634	1245292.8150776406	1377.6465413480018	1255.973261496804	1.16093	20.173159	0.045920512661968	0.0298557483333881	-0.0453039959	-0.1621574852	0.043292675	0.0719567184	0.1511950809	-0.0549343343	0.2051678247	-0.1009349979	-0.1304639583	-0.0937080382	0.0449597752	0.051071904	0.0432756036	-0.0893473479	0.0986661041	-0.2170655541	-0.072647101	-0.0238335791	-0.0599662191	-0.0601063954	-0.0504903789	-0.1430537735	0.0563429338	0.0326058083	-0.0051048487	0.0493820946	0.2524555569	-0.0635345606	-0.047210348	0.0278839699	0.0223683436	0.2036010625	-0.1106672779	-0.1258497098	-0.1717653761	0.1707784835	-0.0382605283	-0.0715731486	0.0238170201	0.1102587628	-0.1537526206	-0.1582848589	0.0543090207	0.1864910104	0.022860581	-0.1192420731	-0.0555469083	-0.0107414796	0.0356583907	0.1037702386	0.0823403226	-0.0518756687	0.1522641093	0.1870484859	-0.0102595883	0.0153882261	-0.1386133754	-0.0126698288	0.1033929247	-0.0610838107	0.197673003	0.0378971033	0.016121391	-0.1551844841	-0.0633123672	-0.0067540265	0.0238420523	0.0373011852	0.0003489744	0.0241606517	-0.2039390659	-0.1107120511	0.1696273287	0.1538655532	-0.0809942393	0.0880982157	0.0874881393	0.1024532735	0.0654770683	0.0948239761	-0.1425526854	0.091252911	-0.0132347546	-0.2101836966	0.0682385381	-0.0229064924	0.1289028963	0.0632525717	-0.0018843943630457	-2.4068218166900046e-05	3.550942115478409e-06	5.792791257294973e-10	0.0203611213954957	0.024206143168314	0.0005859373670849	0.0004145752644821	0.0488262872205922	-0.0170884936539721	0.0023840063237477	0.0002920166153618	-0.0003294186502692	-1.0527705878399978e-05	1.1083259106209744e-10	1.085166471451815e-07	0.000239612315483	-8.14960322253e-05	6.6416032684671365e-09	5.7414061731124724e-08	-0.000679961174817	-1.2414326600019253e-08	1.5411550493194556e-16	4.623471992585149e-07
1171.5431325283123	-2.881952752989946	8.305651670466329	1372513.3113742508	1968.429742158349	-0.5842288572398502	0.3413233576317812	3874715.649813584	1115.4167952042806	-0.510090876362483	0.2601927021482458	1244154.627023788	1376.8746554110369	1255.9046515447444	1.189696	20.673006	0.0469213374420997	0.023001558617577	0.0537144394	-0.1345392177	0.0292016894	-0.0362819677	0.0041330764	-0.1153724254	0.1743209276	0.1355781762	-0.023221686	-0.1525966	0.1507959706	-0.0569105146	-0.0185892553	0.1626943363	0.0913140985	-0.271596606	0.0237264456	-0.0726005749	-0.0008341998	-0.0236867009	-0.0603018492	-0.1278871245	-0.0039458187	0.1304940949	0.066199873	-0.0171297933	-0.0405618413	-0.0523770877	0.0123994163	-0.109768143	0.120307284	-0.1775911239	-0.0139757697	-0.0296734474	0.0073471693	-0.2869890601	-0.0089938182	-0.1363837636	0.1211045045	-0.0102371764	-0.1847533808	-0.2111988143	0.089921853	-0.1174414736	0.032633083	-0.1147246632	-0.0352933239	-0.0588696387	-0.0317562704	0.1414250561	0.0271331788	-0.0068963506	0.0193685056	0.0921974196	-0.0507367604	-0.1706141489	-0.1610747745	0.0960010647	0.1181191936	0.0849338093	-0.0855663088	-0.228688298	-0.0220261735	-0.2038275624	-0.0132691517	0.0713750838	0.0347238842	0.1563358362	-0.1828770934	0.0136596999	0.0517794212	-0.1214683401	0.0543595981	0.192769747	-0.0649255243	0.0304838326	0.1072955848	0.0930880698	0.0134113167	-0.1262841975	0.0918855945	-0.0010539014	0.1298852893	-0.1975487304	-0.0262832848	-0.0281394204	0.1257424501	0.0527593557	-0.0176533674738692	-0.0157689731108235	0.0003116413831674	0.0002486605129698	0.0084425860525527	-0.011918535342943	0.0001420514847209	7.127725925475738e-05	0.039922184552779	-0.0089041026678131	0.0015937808194661	7.928304431895811e-05	-0.000535918500154	-0.0002064998498847	4.2642188002444933e-08	2.8720863880731284e-07	0.0002396821433554	6.98278724000029e-08	4.875931763911085e-15	5.744752984343852e-08	-0.0006799363261638	2.4848653200067013e-08	6.174555658572004e-16	4.623134076371254e-07
1171.025284423894	-0.5178481044183627	0.2681666592496914	1371300.2167600617	1967.8242245574493	-0.6055176008997023	0.3666515649993311	3872332.1787551264	1113.288058316734	-2.128736887546665	4.531520736401864	1239410.3007906436	1375.9020144583903	1259.550975081704	1.157342	20.110796	0.0761938196112287	0.0367850281325297	0.0876767605	-0.0717858333	-0.0194399813	-0.0830588809	0.027895101	-0.1115940433	0.0391631056	0.0330401721	0.0466428741	-0.1718003847	-0.0521085207	-0.0944327172	-0.1055734527	0.0081663642	0.0103057748	-0.2233497407	-0.0462263605	-0.1340365108	0.1555547699	0.0068968125	0.074222954	0.1172896942	-0.0651128524	0.0333939173	-0.0712999476	0.0196000017	-0.0233511006	-0.0371354818	-0.1109765453	-0.1901489364	0.0342077959	-0.0212328216	0.1029115005	0.0795837557	-0.1550328824	-0.0275797674	-0.2364309219	0.0044258002	0.2428925624	-0.0018011977	-0.1664594471	-0.0663757124	0.0504331769	-0.1308806152	-0.0617378033	-0.1028401344	0.0673235293	-0.0526136605	0.11438472	0.0686823651	0.0856265622	0.0512823632	0.0069702627	-0.0316855223	0.081416014	0.0088315796	0.1822858872	0.0646996255	0.0849041397	0.0881205348	0.0289668114	-0.064949813	-0.046855577	-0.2146307836	0.012716886	0.0706230524	0.1200513086	0.0168481311	-0.1602204063	0.0406865327	0.1384453593	-0.0309853625	0.1024287983	-0.0123306953	-0.0456185336	0.031733954	0.0808912128	-0.0109691905	-0.0215443957	0.1208697425	-0.006791978	0.0813420142	-0.2176591759	0.0837299398	-0.1228881339	0.0968116085	0.1224102548	0.0419779864	-0.0016215661079712	0.016031801365898	2.6294766425208653e-06	0.0002570186550356	0.0192535229626713	0.0108109369101185	0.0001168763568745	0.0003706981464741	0.0488383422178628	0.0089161576650837	0.002385183670589	7.94978675086325e-05	6.60111931479829e-05	0.0006019296933019	3.623193556786192e-07	4.357477620820304e-09	3.297751126951631e-05	-0.0002067046320858	4.272680492576054e-08	1.0875162495310755e-09	-0.0006800004741785	-6.414801470002937e-08	4.114967789955184e-15	4.624006448829849e-07
1171.222627697566	0.1973432736720042	0.0389443676635835	1371762.4436307913	1966.4680964911165	-1.356128066332758	1.8390833322954248	3866996.774517395	1115.3293237412477	2.041265424513768	4.166764533315371	1243959.5003971087	1376.7840466647965	1240.069674256065	1.257009	21.84269	0.1160253506679112	0.0497928485851518	0.0393775278	-0.1223224649	0.1580980906	0.0313447475	0.0002823685	-0.1745702012	-0.0783014331	-0.0584585618	0.0984194055	-0.121562842	0.1001286817	-0.0793472533	-0.1460175591	-0.090249262	0.0746694009	-0.1572617096	0.0726221415	-0.0105737499	-0.1237305782	-0.1068890881	0.0702743523	-0.0610791167	0.1250784291	-0.0454484979	-0.0527758035	0.1951882716	-0.0548480506	0.0336516431	0.0888069587	-0.0774501762	-0.0619038416	-0.0181799576	-0.0099726994	-0.0401675432	-0.0097887349	0.2281290578	0.1059348848	0.0060791769	0.184643303	0.0137620483	-0.1560527818	0.0112353794	0.1693451615	-0.0143181323	-0.0900091518	-0.0218144337	-0.1550840501	0.013809393	0.1031404618	-0.0504938217	-0.0018397243	-0.0110737277	-0.0238686512	-0.004209044	-0.017797542	0.0666594233	0.0097080035	-0.0067194138	0.1773578975	0.0419258828	-0.1102680459	-0.0819858366	-0.0179567028	-0.215756128	-0.0172815681	0.0311733318	0.0690228607	0.1390272528	-0.042402448	0.0136468289	-0.0133154555	-0.0182673282	0.1639640034	0.1401281596	-0.0952549175	-0.1048069606	0.0430279542	0.0707901436	0.1031897967	0.0055488426	-0.0702538273	-0.0476877365	-0.0587554231	0.0719466624	-0.0019544302	-0.117077638	0.1189108618	0.0309673479	-0.01695594226004	-0.0153343761520688	0.0002875039779258	0.0002351430919731	0.0085152390013405	-0.0107382839613308	0.0001153107424341	7.250929524995035e-05	0.0183563595979734	-0.0304819826198893	0.0003369559376901	0.0009291512644392	-0.0006350007842431	-0.000701011977391	4.914177924457561e-07	4.03225995989352e-07	-6.426610858145665e-06	-3.940412212766198e-05	1.5526848406517004e-09	4.130132712203576e-11	-0.0002310024150048	0.0004489980591737	2.015992571417494e-07	5.3362115738049855e-08
1171.5506259014148	0.3279982038488924	0.1075828217280996	1372530.8690499968	1964.93950858045	-1.5285879106666016	2.3365810006360865	3860987.27238038	1116.7872057782104	1.457882036962701	2.1254200336985143	1247213.6629899028	1378.1792034094535	1245.22808542425	1.022191	17.762321	0.0739671254876788	0.0320556019631796	0.0088143185	-0.1414656154	0.1349058384	-0.1034052259	0.0294697419	-0.073564633	0.1077290305	0.02225451	0.1168395795	-0.1539903174	-0.0019041453	0.0223751719	-0.0242640861	0.0023397494	0.1822124773	-0.099474591	-0.0416215861	-0.0277039742	-0.1921673614	-0.2863956486	0.0134476611	0.1759117724	-0.0101404379	0.0765163721	0.0308318208	0.20620561	-0.2344492532	-0.1696320108	-0.0198719292	-0.002810532	0.0705057556	-0.0365432676	0.112735083	-0.046681897	0.1176211604	-0.1066224943	0.0547726734	-0.0267043619	-0.0258172436	0.0432592874	-0.1692769644	-0.1638781515	0.0960050098	-0.0419128702	0.0414869937	0.1007083512	-0.017027999	0.1221982524	0.0592566265	0.0238917853	-0.0770692145	0.0583787529	-0.1089357992	-0.1203296177	0.0726616311	-0.0016690749	-0.1878464127	-0.1031861074	0.0730960528	0.0630976858	-0.1820262825	0.0111599512	-0.0131979842	-0.2170650638	-0.0256307766	-0.0175620899	0.0461197686	0.1312561236	-0.1243475087	-0.1253811788	0.0158788332	0.0648642991	0.0359679465	0.0674638011	-0.075067622	-0.0136597006	-0.0726910064	0.1039277357	0.0863097328	-0.1166691997	-0.0082095429	-0.119617006	0.0762733905	0.1200108375	-0.0111817375	-0.134837285	0.1152490509	0.0197875765	-0.0017325348364209	0.0152234074236191	3.0016769594119947e-06	0.0002317521335855	-0.0048974215947197	-0.0134126605960602	0.0001798994642651	2.398473827642685e-05	0.0295633134343802	0.0112069538364068	0.0008739895012194	0.0001255958142913	-0.0002650292462773	0.0003699715379657	1.3687893890477937e-07	7.024050138231375e-08	-0.0002889729434381	-0.0002825463325799	7.983243005438218e-08	8.350536203927936e-08	-0.0002010382129187	2.9964202086100024e-05	8.978534066566411e-10	4.0416363053544555e-08
1170.864323845739	-0.6863020556759238	0.4710105116249988	1370923.2648547394	1967.206734272971	2.267225692521152	5.140312340828015	3869902.335368928	1115.395746361604	-1.391459416606267	1.936159308062253	1244107.6710015598	1378.2917877428654	1257.5182542644848	1.199775	20.848148	0.0231336002905876	0.0126587706665901	0.086389178	-0.1438750569	0.0169368595	-0.1962914146	0.0713713293	-0.1293474619	0.084163046	-0.0466617836	-0.0088201293	-0.1661677728	-0.0858838924	0.0083390738	0.0168232515	-0.1175438576	0.0378772116	-0.2166197604	0.0113083151	0.107694158	-0.0566030867	0.1473347259	0.0654557581	0.0775638534	-0.0949182537	0.1007699715	0.1177490806	0.0596860316	-0.1374142951	-0.0878211263	0.0811854559	0.1088803963	0.075697747	-0.1670356844	-0.1031222948	-0.1057578382	0.0807393825	0.0499186337	0.0140215694	-0.0122726757	0.0144188415	0.0192502903	-0.2024410286	-0.1302773241	0.0736656929	0.0201593239	-0.0557340799	-0.0837001189	0.1598494615	-0.002070782	-0.0282333324	-0.0190759619	-0.0370759556	0.0922788951	-0.0983491677	0.0146560565	-0.0624555546	-0.1129667808	-0.0611694201	0.0343697151	-0.0620672533	-0.1492308247	-0.096805275	-0.0175791887	-0.0803870768	-0.2048610439	0.0166317651	-0.0200149565	0.1043496105	0.1190289714	-0.1238729716	0.0582128681	0.0603115206	-0.0722220515	0.0745285605	-0.006039814	0.0169183985	0.0544652159	0.0409209337	-0.0159792309	0.0180512477	-0.0680288999	-0.1004934864	0.1141726412	-0.088671899	0.0727053875	0.01319359	0.1207200273	0.1114298236	0.0084997322	-0.0018259756788978	-9.344084247690006e-05	3.3341871799262817e-06	8.731191042792851e-09	-0.0112474893400076	-0.0063500677452879	4.032336036974576e-05	0.0001265060164535	0.0280214114524	-0.0015419019819802	0.0007851994997846	2.37746172203447e-06	-0.0004510118385869	-0.0001859825923095	3.4589524642198875e-08	2.0341167854553598e-07	-0.0002889811292701	-8.185831999979291e-09	6.700784553188495e-17	8.351009307422226e-08	-8.406519664344684e-05	0.0001169730162752	1.368268653653064e-08	7.066957286701385e-09
1169.64121413642	-1.2231097093188057	1.4959973610299329	1368060.569806519	1964.523222055008	-2.6835122179629707	7.201237823956542	3859351.489993391	1114.0223764583764	-1.37336990322774	1.886144891091772	1241045.8552499684	1376.856131009726	1247.554878467213	1.134034	19.705791	0.0454544404636041	0.0263673498526532	0.1471217884	-0.0822995804	-0.0525684716	-0.0769260894	-0.0626971914	-0.1981903443	-0.0071911711	-0.0431229251	-0.0053448391	-0.1293156515	0.1135582019	-0.196349692	0.0460192883	0.0050543051	-0.0355731282	-0.1726780326	0.0495105719	0.1692115613	0.0656191537	0.0238402737	0.0002364445	0.0816331522	0.1272145878	0.0040559336	0.0131946927	-0.1412466486	-0.1778415726	-0.0081211994	0.0424590101	0.0958873617	-0.0958666706	0.1574796903	-0.0969652404	-0.0984451724	-0.0022052706	0.028910636	0.0613584041	0.0609398705	-0.0822404904	-0.05994984	-0.1821134978	0.0151345385	0.0813387569	-0.1133089785	-0.1598204797	-0.1102124195	-0.0690522428	0.066940446	-0.1305643403	-0.1226477302	-0.0462434868	-0.0915585924	0.0002479152	-0.0682063663	-0.0053413958	-0.0797226989	-0.0724885238	0.0621223191	-0.3481179146	0.020982896	0.128787171	0.0546031194	-0.1135261918	-0.1805336637	0.0460295831	-0.0111008512	0.0889419255	0.1478955292	0.1550260615	0.0565960201	0.0577377192	0.0810168219	0.0020305528	0.0693481735	0.0399014841	0.0288837078	-0.0169627767	0.0039917195	-0.0273614004	-0.1096749101	0.1350951713	0.0844282084	0.1495308491	-0.0021417512	-0.0977066665	0.1090551025	0.1074583966	-0.0028345346	-0.0017941235534095	3.1852125488300055e-05	3.218879324898731e-06	1.014557898122414e-09	-0.0114324923543733	-0.0001850030143657	3.422611532439573e-08	0.0001307018814328	0.0241871177076973	-0.0038342937447026	0.000585016663006	1.4701808520666235e-05	-0.0007190040974411	-0.0002679922588542	7.181985080577654e-08	5.169668921370908e-07	0.0001319798516945	0.0004209609809646	1.7720814749467834e-07	1.7418681253302215e-08	5.504739511870123e-05	0.0001391125917621	1.9352313186782065e-08	3.030215709354412e-09
