global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1124.690812755666	0.0181035246603187	1264929.4242970005	0.0003277376051267	1291.9712120936467	2.486371700580321	6.182044233446677	1669189.6128787268	1250.8715273156224	0.9745443642855208	0.9497367179606696	1564679.5778489178	1274.448858723742	964.651795462276	1.276895	22.370564	0.0887316655800274	0.063593767799051	-0.0935562205	-0.0909888992	0.0589235366	-0.1033613278	-0.0769510905	-0.2587020491	-0.0101640944	0.0467822231	0.0465599498	0.0524034702	-0.0538466574	-0.0165996831	0.0326162806	0.0122977693	-0.0149191021	0.0112690737	0.0012333406	-0.1241984392	0.1037417334	0.0382701726	-0.0573747648	0.1118308085	0.2164957266	-0.0939489557	-0.1260311612	0.0959414555	-0.0334357019	0.1100361484	0.0041220129	0.0008490008	0.0511444825	-0.1681112614	-0.2045579757	0.0949841486	0.0090894935	0.0176372528	0.130560484	-0.07573466	-0.0731870147	0.1339538323	-0.0721188962	-0.0789378754	-0.0347227546	0.1816414592	-0.0583920722	0.0992364631	0.1691269752	0.0207990478	-0.0041913804	-0.1693634604	-0.0597086683	0.0667742971	0.087241761	0.0784533957	0.1666362633	-0.0245328476	-0.0789115016	0.084524738	0.1334741868	-0.0894667346	-0.1390096922	0.1361393533	0.0385678372	-0.0727000738	0.0519896069	0.1116218203	-0.0648025456	-0.0061264737	-0.0067898318	0.0356933738	-0.0430290156	0.030568444	-0.0806658541	0.0474838468	-0.0788833948	0.0236430601	0.1810566123	-0.0847339839	0.0053486409	0.0884591209	0.1398389042	0.1472652481	0.1241880305	0.0	0.0	9.886010380455446e-05	0.0058092564610063	9.773320124247285e-09	3.374746062974407e-05	-0.0206764794085643	4.449016691409832e-05	0.0004275168007327	1.979374952044329e-09	-0.0457286669079124	-0.0644260971718324	0.0020911109771748	0.0041507219967943	-0.0005500001466202	-0.00021499992967	3.0250016128224145e-07	4.6224969758147936e-08	-0.0005739999932723	0.0001540000317384	3.294759922766005e-07	2.3716009775428225e-08	-1.5823552484517218e-07	-3.647419699262394e-08	2.5038481323027104e-14	1.3303670462567376e-15	0.0	0.0	0.0	0.0	0.0
1125.3158641818188	0.6250514261528224	1266335.7941792738	0.3906892853356772	1289.040221507733	-2.9309905859138325	8.59070581471551	1661624.692664705	1250.9564595969327	0.0849322813103299	0.007213492408577	1564892.0638072924	1275.072133149492	973.9659248416344	1.253079	21.953318	0.1448233392715116	0.0990620445305825	0.0071897712	0.1083217725	-0.1917101419	0.1316700794	0.0744381129	0.1299404807	0.040604427	-0.059588943	-0.0149500082	-0.0162033416	-0.0212781997	-0.1065072808	-0.0761270704	-0.0576922234	0.1547430249	-0.1620172947	-0.2022351441	-0.2243395214	-0.0896636634	-0.1262625882	-0.0587447275	-0.0811484762	0.1336246015	-0.1550041685	-0.0093785018	-0.0506516911	0.0215256203	0.0855903368	0.055557341	0.0401884757	-0.1297727221	0.0749997245	0.025300069	0.0924016943	0.0611024714	-0.0250445654	-0.1004890618	0.1445096269	-0.0104024764	0.0359478397	0.0421530825	-0.1536393696	0.1171287211	0.0091734157	-0.0916188629	-0.127567139	0.1799657347	-0.1368255253	-0.0421327717	-0.0741686978	-0.0378638766	0.1481598881	-0.0150758262	-0.0516661561	0.0591632063	-0.0399764571	0.0070707448	-0.0945608746	-0.1598976554	0.0560609658	-0.1489961606	-0.0604010876	0.0317380664	-0.0847627751	0.0344182661	0.0220399744	0.0877321961	-0.2200188532	0.062645816	-0.0597761619	-0.055034497	0.1341395875	-0.1215581409	-0.107487437	0.0390907299	-0.1235812554	-0.0394099369	0.2826420261	0.1310750683	-0.0040437262	0.071254158	0.1453023231	0.1167888447	0.0	0.0	0.0001193889147259	2.052881092134554e-05	1.425371295942822e-08	4.2143207784435587e-10	-0.04684511285528	-0.0261686334467157	0.0021944645984239	0.0006847973764685	0.0521015301303222	0.0978301970382345	0.0027145694419208	0.0095707474525398	-0.000232999968824	0.0003170001777961	5.4288985471984985e-08	1.004891127228224e-07	-0.0006729995373446	-9.899954407230002e-05	4.529283772660457e-07	9.800909726523274e-09	-7.835788054462488e-08	7.98776443005473e-08	6.139957443445703e-15	6.380438059004757e-15	0.0	0.0	0.0	0.0	0.0
1126.6433475008969	1.3274833190780555	1269325.2324680267	1.7622119624304906	1292.5340279065645	3.493806398831566	12.206683152516398	1670644.2132963676	1253.5193240843623	2.5628644874295787	6.568274380927678	1571310.6958529167	1277.1430419272565	979.6312439950664	1.272406	22.29191	0.1461230195875659	0.0954308381505551	-0.1114808456	-0.0231747572	0.1464697723	0.0683878328	0.0298863615	-0.0310411455	0.0032021325	0.1491948024	-0.0572428814	-0.0721687423	0.0746373576	0.0923620725	-0.1550534067	-0.0528292198	0.0723473518	0.0067238905	0.1064267567	-0.133055208	0.0903917826	0.1525106402	0.0483173353	0.1450724959	0.0625148378	0.0503550459	-9.51007e-05	0.0905519939	-0.0258080031	-0.0978415157	0.1519019638	-0.0951868167	-0.2858023498	-0.0283688447	0.0167284832	0.0842238023	0.1174716847	0.009886924	0.2037767697	-0.0480145666	0.0315663224	0.1118764088	0.1675536513	0.0279887462	0.0040406318	-0.032542224	0.1200695922	0.1227509809	0.0665137072	-0.1180225055	-0.0325513115	-0.1671706676	0.0141840662	0.0699171537	0.072749482	-0.0906238892	0.0192561848	0.2045444849	0.014622613	0.0904740473	0.1676787358	0.0110176571	-0.0152007321	0.137942164	0.0529050105	-0.0552699111	-0.0239240482	-0.0506239748	0.2126247343	0.0937697641	-0.0217535792	-0.114628172	0.1618063044	-0.0366748377	0.0654775433	-0.0464791928	-0.01005597	-0.0733358796	-0.0751469045	-0.0879672428	0.1038010199	0.0954758228	0.0064478677	0.1431312539	0.1087207029	0.0	0.0	1.9262011036857984e-05	-0.000100126903689	3.7102506918403877e-10	1.0025396842354694e-08	-0.0607380982725231	-0.013892985417243	0.0036891165817626	0.0001930150438037	-0.042440819910162	-0.0945423500404842	0.0018012231946468	0.0089382559511774	-0.0009839982358514	-0.0007509982670274	9.682525281586676e-07	5.639983970781581e-07	-0.0006729993703558	1.6698879995794003e-10	4.529281524993033e-07	2.788525931139291e-20	-8.310683873367745e-07	-7.527105067921497e-07	6.906746644305471e-13	5.665731070352949e-13	0.0	0.0	0.0	0.0	0.0
1125.3640056801871	-1.2793418207097602	1266444.1452805563	1.6367154942169642	1290.622643177326	-1.9113847292385344	3.6533915831662656	1665706.8070820272	1252.3766879116197	-1.142636172742641	1.305617423259951	1568447.3684244785	1274.6879013386178	970.1512502177378	1.280786	22.438723	0.0876748798121497	0.0615687687749746	0.0863746503	-0.0557674835	0.101699151	-0.1288881192	-0.0589793315	0.1543099734	-0.1677258009	-0.178893506	0.0891852962	-0.1804158399	0.0025725063	0.021537056	0.1398611118	0.1427451985	-0.0533415784	0.1293821087	0.0008266311	-0.1122024639	0.0095173912	-0.04951765	0.1086410244	-0.0540934222	0.187241369	0.0049852546	0.0149217847	-0.0787768042	0.0126871667	0.0785676356	-0.0648363785	0.0451540615	0.2009471816	0.1536156802	-0.1660697434	0.0693443905	0.1971919426	0.0404189227	-0.0846428284	-0.0188582711	-0.2884866412	-0.0271236308	0.0735908013	0.0538202554	0.1278273315	-0.0609136687	-0.0778272448	-0.2296939764	0.209750723	-0.0514613376	0.0998275682	-0.1420775364	0.0576976132	-0.0606973034	-0.0230331607	0.062290258	0.073140796	-0.1485522227	-0.167774492	-0.0317100084	-0.0749525677	-0.0821317022	-0.1485506084	-0.0811116341	-0.0006295569	0.2237746954	0.186388197	-0.0250270668	0.1598507271	-0.0618644079	-0.0561845722	-0.0901548445	-0.056956618	-0.1674349136	0.0723650917	0.0422400179	-0.0451977399	0.1055698387	0.141497897	0.0584502503	0.1182197953	-0.0176334228	0.0921768859	0.1407551506	0.1000298188	0.0	0.0	2.872360845174171e-05	9.461597414883728e-06	8.250456824889678e-10	8.952182564133442e-11	-0.0349304974904498	0.0258076007820733	0.0012201396549303	0.0006660322581268	0.014265351322642	0.056706171232804	0.0002035002483584	0.003215589855884	-0.0008810004832332	0.0001029977526182	7.76161851457132e-07	1.0608537044399932e-08	-0.0006730000222625	-6.519066999546504e-10	4.529290299653255e-07	4.2498234544576273e-19	-7.965489150853254e-07	3.45194722514491e-08	6.34490174123609e-13	1.1915939645185645e-15	0.0	0.0	0.0	0.0	0.0
1127.4350449402912	2.071039260104044	1271109.7805595165	4.289203616892306	1292.872320835407	2.2496776580810547	5.061049565269059	1671518.8379823316	1252.6236594556326	0.2469715440129221	0.0609949435521267	1569066.0322280207	1278.0051162963218	979.2468539677308	1.412798	24.751516	0.0707913541790658	0.0469162723027318	-0.0786098747	0.1152144748	-0.171983021	0.0633498851	0.1227937153	0.0349853011	-0.0703138364	0.2395093071	-0.0320194413	0.0135261066	-0.1258037498	0.1006739767	0.093533626	0.0138100277	-0.0274121422	-0.2090168528	-0.1133323773	-0.1252762612	0.0630850748	-0.0415160028	-0.0924932182	-0.0087837187	-0.1813868519	0.0568772675	-0.0801795685	0.1769746169	0.0842583901	0.0390619413	-0.0162674353	0.1201276343	0.0108968292	-0.0617437762	0.096788046	-0.0285896133	0.0858141556	0.0660037797	0.0520113129	0.1023772845	0.2901959531	-0.1158812335	0.08395615	-0.1035028253	0.0326614887	-0.0202279198	0.0398370136	0.0717463769	0.0940229591	0.1778124335	0.0758930549	0.0711530265	0.0623029384	0.1981653187	-0.044518587	-0.057342417	0.0244048543	-0.0965622364	0.0631227988	0.003233077	0.0609897178	0.2280565294	0.0936767676	-0.0421851753	-0.139131131	0.0873481788	0.0104050692	0.0710364035	0.1267764882	0.0270312314	-0.0643409383	-0.0778892155	0.1471416254	-0.0761302225	-0.056477528	0.142073255	0.2717462927	-0.1075411079	0.0747779561	-0.0089778833	0.0111739741	0.053057971	-0.0602087313	0.1381774169	0.0907659729	0.0	0.0	-0.008230720180606	-0.0082594437890577	6.774475469143485e-05	6.82184117046045e-05	-0.0555266865953569	-0.0205961891049071	0.0030832129242589	0.000424203005645	-0.0271701765826435	-0.0414355279052855	0.000738218495532	0.0017169029727896	-0.0008910006503886	-1.0000167155400008e-05	7.938821589929083e-07	1.0000334313594107e-10	-0.0006729997654399	2.5682259997047286e-10	4.529286842821605e-07	6.595784785559355e-20	-7.999925333954279e-07	-3.443618310102446e-09	6.399880534884348e-13	1.1858507065672829e-17	0.0	0.0	0.0	0.0	0.0
1125.4919148808226	-1.943130059468558	1266732.050462101	3.775754428010282	1290.5127168068518	-2.359604028555168	5.5677311715737785	1665423.0722402018	1249.8758892151247	-2.7477702405078617	7.550241294620632	1562189.7384412987	1275.00596516386	963.632788197378	1.198654	20.999815	0.0289809807920006	0.0143891804042864	-0.0149614143	-0.1690033555	-0.1682575922	-0.1262797435	-0.0205317076	0.0283108085	-0.1386153476	-0.0164163017	0.0258777494	-0.1228104272	-0.1000582086	-0.0520310053	-0.15494917	-0.0792231706	-0.1401637146	0.0675588847	0.0744944135	0.0664413411	0.0795605185	0.1139205813	-0.0061794992	-0.1384312321	0.1165768608	0.016750768	0.0624156271	0.0352159142	0.0144831942	0.1573649284	-0.1809605658	0.087462598	-0.1056539566	-0.2433872458	-0.0319323305	-0.0906772192	-0.0349098538	0.0788579712	0.0659578632	-0.0853607816	-0.1707292756	-0.1121478774	-0.0421583145	-0.0944903221	0.0404523124	-0.0727148273	-0.0402165025	0.2327568261	-0.1054501145	0.034944389	-0.0333412145	-0.0064246183	-0.0435460799	-0.0602757473	-0.0611813172	0.046052295	0.0704984573	-0.2085127945	-0.2690186793	0.0864335874	0.0324596562	-0.1002178399	-0.0697906979	-0.1157391964	-0.1260017742	0.1111038994	0.1189351814	0.0227006313	-0.0551824777	0.0486332059	-0.0403227611	-0.0743333992	0.0517645122	-0.0187576203	0.0859907586	0.047098535	-0.189042717	0.0497208143	0.1854769404	0.0322770699	0.1167279172	-0.0425287877	-0.1004008241	0.1354017453	0.0809822278	0.0	0.0	0.0012515821384369	0.0094823023190429	1.5664578492542834e-06	8.991405726972635e-05	-0.0518828383301581	0.0036438482651987	0.0026918289131933	1.3277630179792294e-05	-0.0336224287401947	-0.0064522521575512	0.0011304677143894	4.163155790462411e-05	-0.0008149788098844	7.60218405042e-05	6.641904605605931e-07	5.7793202336460226e-09	-0.0007250247424206	-5.202497698070002e-05	5.256608771220574e-07	2.7065982298423674e-09	5.920475098585861e-05	6.000474351925404e-05	3.5052025392975247e-09	3.600569244811459e-09	0.0	0.0	0.0	0.0	0.0
1125.6393790523907	0.1474641715681173	1267064.011673452	0.0217456818962711	1290.4462161430945	-0.0665006637573242	0.0044223382801646	1665251.4367580302	1250.8620962579566	0.986207042831893	0.9726043313312271	1564655.9838548496	1276.802833662642	984.044518417187	1.174662	20.579498	0.074332360268508	0.03813710102036	-0.092924911	0.1032247483	-0.1127377383	0.1733326524	0.0967251696	0.0083863331	-0.0893354175	-0.0291305372	-0.0830691282	0.2027669227	-0.2201115204	0.1221162856	0.0339068972	-0.0210897791	-0.206906848	0.0950872977	-0.317467269	-0.0151193666	-0.1018822938	-0.0460456256	-0.0186711529	-0.1867269977	-0.1131868701	-0.0050688894	-0.1416174298	0.0659517102	0.0365404061	-0.0313853378	0.0963667975	-0.0001684934	-0.0340592378	-0.0229284627	-0.0400756039	-0.1381932912	-0.0500820287	-0.0375675914	-0.0711140631	0.0239360899	0.1946641851	-0.1652159152	0.0456446544	-0.1674092705	-0.0284719246	0.0427108191	-0.0085990769	0.1359212925	-0.0724967315	0.0980856826	0.0323151112	-0.0342779682	-0.1126397071	-0.036047814	0.1173655796	-0.0827540899	0.0392628925	0.0567399339	-0.0401082296	-0.0767709878	0.0261215607	0.1278113644	0.0161055811	-0.0419725069	-0.2234103502	-0.0303346737	-0.1614137822	0.0623333511	-0.2288002311	0.0421135098	-0.0024184823	0.0045131848	0.0730247593	-0.1458847318	0.0229050246	-0.0268724867	0.0672991262	-0.1125233832	0.1210877874	0.0229746263	0.1190795672	0.0471252413	-0.072860386	0.1324321121	0.0707346238	0.0	0.0	-0.0154853905024907	-0.0167369726409276	0.0002397973190146	0.0002801262531831	-0.0763873016777267	-0.0245044633475685	0.005835019857604	0.0006004687239523	-0.0142856864947447	0.0193367422454499	0.0002040808386261	0.0003739096006669	-0.0009780032214987	-0.0001630244116143	9.564903012618354e-07	2.6576958782188727e-08	-0.0006729995165914	5.202522582919999e-05	4.529283493322582e-07	2.706624122579257e-09	-8.29252261877445e-07	-6.003400324773605e-05	6.876593138288586e-13	3.6040815459491827e-09	0.0	0.0	0.0	0.0	0.0
1124.7272773651098	-0.9121016872809378	1265011.4484491325	0.8319294879407336	1293.490873336792	3.0446571936975038	9.269937427133955	1673118.639405577	1251.8657727069165	1.0036764489598229	1.0073664141965994	1567167.9128750851	1276.9795280050723	951.3522930681036	1.301091	22.794458	0.0581695931222992	0.0336178687690074	0.0411819309	-0.1795821429	-0.2072411282	-0.0367729509	-0.1076817415	-0.009502523	-0.0869237158	0.0030245753	-0.0265127474	-0.1626061713	-0.1224998074	-0.1051911226	-0.0551290103	0.1557336894	0.1484763695	0.2305077704	0.180972462	0.1099757234	0.1373622705	-0.0652192139	0.0880741464	-0.1016283684	-0.1135834225	-0.1666309133	-0.0472391027	-0.0875928404	-0.0710165526	-0.1099000638	0.0583677907	0.0957490984	0.170534925	-0.0616254308	-0.0560869576	-0.0965296659	-0.1819726926	0.1927778122	0.012718735	-0.1496467979	-0.0144709596	-0.1263590419	-0.1465599945	-0.1148780044	0.0203056094	0.0796853961	0.0192683436	-0.0971649241	-0.1930810621	-0.087782922	0.1297459224	-0.1145678805	0.0225064425	-0.1004696704	0.0219047916	-0.126525966	0.0649442108	0.0301244978	-0.087740024	0.1732194803	0.0726349208	-0.1084754157	-0.0034632411	-0.0247708417	-0.1667834928	-0.1971040799	0.0759818713	0.1357252411	0.1512884282	-0.0121221138	0.0688119011	0.0369142087	0.0868887625	0.02599206	0.0790645468	-0.0303871005	-0.1284199513	0.0357558901	0.1372035056	0.0210886258	0.088051429	0.0308151625	-0.0325263334	0.1292727712	0.0600818583	0.0	0.0	-0.0128561293631292	0.0026292611393615	0.0001652800622015	6.9130141389565365e-06	-0.0551615911257243	0.0212257105520023	0.0030428011355215	0.0004505307884373	-0.0411979902230399	-0.0269123037282952	0.0016972743984176	0.000724272091964	-0.0011259999282406	-0.0001479967067418	1.2678758383978363e-06	2.1903025206447912e-08	-0.0006729997233607	-2.067692999241019e-10	4.529286276435787e-07	4.275354339110321e-20	-8.786928034806548e-07	-4.944054160320976e-08	7.721010428886925e-13	2.4443671540187147e-15	0.0	0.0	0.0	0.0	0.0
1125.2886770599955	0.5613996948857221	1266274.606719435	0.3151696174177818	1293.509778389564	0.01890505277197	0.0003574010203109	1673167.546789419	1249.7565910155515	-2.109181691364938	4.448647407189061	1561891.5367868126	1275.6029565608249	969.0813969172788	1.304301	22.850698	0.0978643092034027	0.0767568321282133	-0.0175810693	0.0978991101	-0.1286154534	0.1371149242	-0.0673965858	0.1686062907	0.1005829503	-0.0116815973	0.087182924	0.1060878497	0.087067872	0.0136409867	0.0715691815	0.0176505789	-0.0592586662	-0.0145987478	0.012631667	0.0194776721	-0.0355732768	-0.0276615421	-0.0945433818	-0.1051754386	0.0468611909	-0.1073526334	0.0819185336	-0.107380012	-0.0068092879	0.0064073625	0.0558944903	0.1357137975	-0.1426473687	0.0018002645	0.0783334334	-0.0945813618	-0.0944908356	-0.0583443171	-0.0504379292	0.1060559243	0.0615364524	0.0009834566	0.1325389761	-0.0705232292	0.0713432496	-0.0271404987	-0.0744223435	0.0233270801	-0.1160723375	-0.0646844188	0.0218509562	0.0208941794	0.0676994866	-0.044395351	-0.053877814	0.0536241942	-0.0311996522	-0.1178348629	-0.0903017895	-0.0510172139	-0.1218128413	0.1280554829	-0.0957762145	0.0200905779	-0.0801856083	-0.0344465388	-0.0456757708	-0.0330544906	-0.039400577	-0.2298106048	-0.0480746272	0.1184837503	-0.0640056856	0.0847441281	-0.0841961808	-0.0316963207	-0.0770921822	-0.0857833427	-0.0289168039	0.0703386953	0.092631783	-0.1861696484	-0.0708837897	0.1259282482	0.0490849494	0.0	0.0	-0.0020560228512493	0.0108001065118799	4.227229964859301e-06	0.0001166423006679	-0.0489358322237336	0.0062257589019907	0.0023947156754294	3.876007390571648e-05	0.0353390982832735	0.0765370885063134	0.0012488518674748	0.0058579259170232	-0.0010400015145815	8.599841365909992e-05	1.081603150331814e-06	7.395727151881663e-09	-0.0006730001770918	-4.537311000009369e-10	4.529292383655942e-07	2.058719111080603e-19	-8.504545293062764e-07	2.8238274174378387e-08	7.232729064175601e-13	7.974001283473655e-16	0.0	0.0	0.0	0.0	0.0
1127.039612074559	1.750935014563538	1270218.2871851726	3.0657734252246174	1295.334008216858	1.824229827293948	3.327814462788907	1677890.1928431508	1251.9428157116993	2.1862246961477467	4.779578422046307	1567360.8138121378	1277.7467036713945	971.639961028367	1.160553	20.332306	0.0897228479265652	0.0483805498310496	-0.0639762028	-0.0619263685	0.0437429615	-0.1072843789	-0.1603067611	-0.140186092	-0.0094683887	0.1553973645	-0.0118198965	-0.0287601334	0.1627429487	-0.1659817913	-0.0702621661	-0.0569344321	0.1866174476	0.1596623621	0.0381633753	-0.1115113803	0.0686821856	0.2532018729	0.0894993075	0.0290573166	-0.2201631564	0.0541137657	-0.1199089047	-0.0337472398	-0.1563864827	0.150576037	0.130448061	-0.0620703015	0.0092914482	0.0767663192	0.0542794446	-0.0460678416	-0.0563246712	0.0311131053	0.1696128798	-0.1035526129	0.0937631187	-0.0103008554	-0.1247237189	0.1728282037	-0.088002851	-0.0124704078	-0.0360285168	-0.1429886534	-0.0473801743	0.0669460318	0.1514507531	-0.1541320597	-0.1957114391	0.1527095268	-0.1502018617	-0.1132661615	-0.0701705378	-0.0530338191	0.0440919688	-0.0214129213	0.121723482	-0.036044671	0.1610556228	0.0647662143	0.0159779106	0.0152618901	0.0518061549	0.0486745001	-0.0739115914	-0.2990729301	-0.1245902068	0.0050405944	0.169056442	0.0746139704	0.0924909553	0.0453804729	0.0141260993	0.0871498209	-0.1047269906	0.1852303435	0.0546441536	-0.0148101896	-0.0091402352	0.1224033343	0.0378068863	0.0	0.0	-0.018350806800413	-0.0162947839491637	0.000336752110226	0.0002655199839499	-0.0718339628377719	-0.0228981306140382	0.0051601182169783	0.0005243243856175	-0.0048374487038529	-0.0401765469871264	2.34009099624081e-05	0.0016141549278087	-0.0012469997725636	-0.0002069982579821	1.5550084327736702e-06	4.2848278807624035e-08	-0.0006729996346399	5.424519000218202e-10	4.5292850822543883e-07	2.942540638372829e-19	-9.193816200439922e-07	-6.892709073771583e-08	8.452625632747158e-13	4.750943837565311e-15	0.0	0.0	0.0	0.0	0.0
1126.7259110952623	-0.3137009792967546	1269511.2787334488	0.0984083044117429	1290.2648121026846	-5.069196114173337	25.696749243950062	1664783.285350376	1251.5267117281994	-0.4161039834998519	0.173142525084445	1566319.1101691995	1275.5161182647057	987.9675963219632	1.324425	23.203268	0.0489992410347011	0.0329893641193748	0.1943463132	0.0822591934	0.149504629	0.0478909306	0.0111976655	0.1631387919	0.0701840965	0.1215901998	0.1449528417	0.0791641316	-0.0922754283	-0.160289791	0.0676952941	-0.1208998249	0.1756555138	-0.1012299775	0.0964133412	-0.1650205816	0.0291353348	-0.1272528572	0.0536839773	0.0809360303	0.0520878458	0.0389930265	0.1075040211	-0.1305873882	-0.0752945775	0.2264142127	0.0599974032	0.1683979551	-0.0495780826	-0.0140626182	-0.0647038285	-0.1054352458	-0.1099824775	0.089945471	-0.0157181818	0.0676585605	0.0020303073	0.1058177	0.0417189522	0.2348084173	-0.0526792483	0.007690567	-0.0505011361	0.0637396682	0.049935107	-0.1751714663	0.0134015149	-0.080122212	0.3030627457	-0.0225033014	0.0265955007	-0.0050505841	-0.1924767833	-0.0515806167	-0.0277286026	0.1014114207	-0.1452329247	0.051393377	0.0569328316	0.1163566224	0.1262815174	-0.0513425051	0.0633335556	-0.1082367687	0.0848526336	-0.1374575546	-0.0681106109	0.0348395395	0.0298668787	-0.1663078014	-0.0566849752	-0.1928952815	-0.0082979192	-0.1111109352	-0.0273171463	-0.1754088808	0.053260614	-0.0134990396	-0.1109622813	0.1187030787	0.0263122688	0.0	0.0	-0.018467660575439	-0.0001168537750259	0.0003410544871296	1.3654804737826633e-08	-0.0416858100940373	0.0301481527437345	0.0017377067631961	0.0009089111138595	-0.0049610675899742	-0.0001236188861213	2.461219163229242e-05	1.5281629005871012e-08	-0.0013800025092498	-0.0001330027366862	1.9044069255357445e-06	1.7689727966018654e-08	-0.0009119995249067	-0.0002389998902668	8.317431334300465e-07	5.7120947547542444e-08	-1.1290672634294138e-06	-2.096856433854216e-07	1.2747928853479853e-12	4.3968069041958194e-14	0.0	0.0	0.0	0.0	0.0
1126.3439321841172	-0.3819789111450973	1268650.653567979	0.1459078885595941	1292.572166296152	2.3073541934675177	5.323883374112139	1670742.8050835277	1251.8578969886505	0.3311852604510932	0.1096836767400584	1567148.1942528468	1276.9640358701663	982.8987917310736	1.3426	23.521687	0.0583619387965921	0.0329706320855607	-0.1398190194	0.0048578586	0.1436469036	-0.0229298832	0.0325298777	-0.1424593929	-0.0099675584	-0.0188331437	0.0142926732	-0.0769999883	0.1903443654	-0.1312364048	0.1006010855	0.0266499294	0.2578398487	-0.091878638	-0.0525989561	0.0004535249	0.0333205038	0.1935360532	0.026035985	0.0713833396	0.0639867701	0.0691119122	-0.0409447666	-0.1078800166	0.0446178269	0.1004338515	0.1908015276	-0.0467251599	0.099924742	0.0862090029	-0.1036578914	0.0717233661	0.0163392695	-0.0953367294	0.2195882017	-0.0844395923	-0.0219959944	0.0232073943	0.1385997576	0.1095556324	-0.05107527	-0.0970078148	0.0837406299	-0.0479070504	-0.0596032637	-0.0176416055	0.0903963588	0.0062828109	0.0218089134	0.0378364394	0.0126513312	-0.0810390187	-0.0613824843	-0.0390930698	-0.0044203599	-0.0353945128	0.1044663372	-0.0014850714	-0.0921143788	0.0848430526	0.0838102603	0.1461304239	0.0329703602	-0.0796348305	0.1236329312	-0.0377399947	0.0151780153	-0.1339120515	0.1117827744	0.0616120697	0.0981911395	-0.045077617	0.0620964524	-0.0176353244	0.0482033762	-0.0567929925	-0.049195457	0.053025586	-0.0422061204	0.1148327821	0.014666937	0.0	0.0	-0.0183411729970259	0.0001264875784131	0.0003363986269068	1.5999107492810172e-08	-0.038522840484461	0.0031629696095763	0.0014840092389912	1.0004376751103255e-05	-0.0249470326241834	-0.0199859650342092	0.000622354436752	0.0003994387983486	-0.0010190375004877	0.000360965008762	1.0384374274002193e-06	1.3029573755062294e-07	-0.0006729482707767	0.0002390512541299	4.528593751413508e-07	5.71455021011258e-08	-0.0001028431358592	-0.0001017140685957	1.0576710593353872e-08	1.0345751750305124e-08	0.0	0.0	0.0	0.0	0.0
