global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
982.278665061718	0.8312682466107617	964871.3758354308	0.6910068978233301	1420.326825772113	-1.9878090306328888	3.951384742265665	2017328.2920078856	942.7287963867188	1.3856694611026796	1.9200798554325904	888737.5835367516	1036.2073265656793	990.6164872706282	1.235982	22.181122	0.0879459358640744	0.0470289918579245	-0.1607806871	0.0334818998	-0.0543730131	0.1409653103	-0.0222720094	-0.1365679871	0.0409200042	-0.0777891922	-0.0542015146	-0.0289350391	-0.0323192895	0.1524951683	-0.0942335764	-0.0526699143	0.2562488501	-0.0541282927	0.0329227524	-0.1082066883	-0.0601830446	-0.0502257116	-0.1796227409	0.0643171482	0.1178263402	-0.0146806278	0.0089701429	-0.1018404619	0.0266265746	0.0279288673	-0.0616056	-0.1437082004	-0.1843513583	-0.1016251386	0.0083480982	-0.1356508805	-0.0038923395	-0.0750771922	0.0306314138	0.1409279721	-0.0478828509	0.1430155104	-0.1172713891	-0.020207578	0.0532489844	0.0139831663	0.0192244917	0.1161331476	-0.1829484711	0.0336196723	0.0072329571	-0.1333139023	-0.023676505	0.0307296796	0.1646562617	-0.0361493429	-0.1210690418	-0.0030847688	0.0740243699	0.1043378127	-0.0067739033	0.1694657587	0.1554093375	-0.0679154658	0.0528757329	-0.0678374958	-0.1236150203	0.044111165	0.0691944543	0.010097129	-0.0650530995	-0.0969195138	-0.1210419383	0.0598610781	-0.1262610479	0.1365157741	0.107316433	0.0606771919	-0.0504671509	-0.1057566879	0.0232444983	-0.1265900217	-0.1073004542	0.1018612514	-0.0898871336	-0.2095286439	-0.0780438671	0.0061339791	0.1419863355	0.1094628008	-0.0163018386090385	3.695166731179991e-05	0.0002657499420351	1.3654257171219422e-09	-0.0068576529039887	0.0044800458868508	4.702740335158466e-05	2.007081114828877e-05	0.0271362260394028	-0.0414309543709592	0.0007363747636615	0.0017165239800885	-0.0005939854612715	-0.0005599843404908	3.5281872820191666e-07	3.135824615949864e-07	0.0002130407894871	0.0002370391616177	4.538637798528685e-08	5.618756414043593e-08	-0.0001369365916167	-4.2936176670461054e-05	1.8751630123598875e-08	1.843515267077044e-09	0.0	0.0
982.0715911514994	-0.2070739102185825	964464.610146838	0.0428796042932135	1421.6006371570609	1.273811384947976	1.6225954444230806	2020948.3715653613	941.8902751224142	-0.8385212643046316	0.7031179106910378	887157.2903701771	1035.877761278457	987.4925942005916	0.938551	16.843365	0.0821574189527938	0.0478378812478106	-0.1552263105	-0.0092348765	-0.0405862845	0.1126545199	0.0233246647	-0.1062580095	-0.0121131092	-0.0013840829	0.0457817845	-0.0152357279	0.0091942581	0.1503866345	-0.056669732	-0.0086484763	0.0138895217	0.0612968297	0.1116062853	-0.0578867184	0.0020209339	0.0097004041	0.0017598093	0.028068689	-0.0673251997	0.0365044142	-0.0029645806	-0.0154155686	-0.0225966424	0.1845726308	-0.1568090286	0.1453838367	-0.0678335594	0.172041292	-0.1393273695	-0.0659126812	-0.1276364796	-0.1758110818	-0.0345412059	0.0433348865	0.0138115202	0.1595964024	0.0630741408	-0.0411545229	0.0655056953	0.001613858	0.0029054558	0.1047697558	-0.0008850662	-0.0181300377	-0.0520095328	0.0356390736	-0.1124050065	-0.0295009626	0.0003697751	0.1647931746	-0.1565398883	0.0597613236	-0.1278736806	-0.0105008517	0.06083099	0.2070167167	0.0424869412	-0.0025302826	0.1241932954	-0.0728344981	-0.082064347	-0.1153460051	-0.0216856219	0.0371927191	0.0243374447	-0.1193244341	-0.0809002804	-0.0573619044	0.0182601784	-0.0711287715	0.0476397924	-0.0620424377	0.0125851451	0.1148341958	0.0417370614	0.1546374237	-0.0317121162	0.1584103229	0.0720822398	-0.0921576379	-0.1287270773	0.1116109328	0.1397444952	0.1012278027	-0.0163753033161384	-7.346470709990172e-05	0.0002681505586955	5.397063189274351e-09	0.0319177559145344	0.0387754088185231	0.0010187431426197	0.0015035323290435	0.0544935987735186	0.0273573727341158	0.0029695523072892	0.0007484258429133	-0.0004329813403003	0.0001610041209712	1.874728410482442e-07	2.5922326969708812e-08	0.000155051332662	-5.798945682510001e-05	2.4040915760262183e-08	3.3627771028701382e-09	-0.0002369664676815	-0.0001000298760647	5.615310680544738e-08	1.0005976105539244e-08	0.0	0.0
981.4960891611562	-0.5755019903432412	963334.5730386444	0.3312025408890321	1420.8179739790353	-0.7826631780255866	0.6125616502371111	2018723.7151818904	944.1244173291705	2.234142206756246	4.99139140000967	891370.9153971457	1036.9726250200952	996.5315717553262	0.976658	17.527252	0.0250581536537251	0.0130067210760856	-0.1768688002	-0.0013742455	-0.1314505547	0.0594502022	0.1080050121	-0.0644187919	-0.0881934287	0.0065018835	0.1665338137	0.1193999517	-0.0264827919	-0.0568840945	0.0090978395	-0.0659400638	0.0354909009	0.1916199039	0.0249465484	0.0091404687	0.0009233739	0.1351394506	-0.0382373054	0.0232338295	0.0964725939	0.0021785594	0.2100046088	-0.078573858	0.1001076251	0.0447195651	0.0686886491	-0.0288832373	0.0371875247	0.0895316593	-0.0011608844	-0.1142571717	0.0631035719	0.2660932075	-0.0796121143	-0.0148174208	0.068347912	0.1120100538	0.1047157621	-0.0425736393	0.1417768696	-0.0515988082	-0.100604456	0.0298609567	-0.095990262	0.1196591552	-0.0302014572	-0.0216008238	0.0193012192	0.0217158003	0.1080903436	-0.0068439398	0.0088679937	0.0248303267	0.0265135298	-0.0147229318	0.0688542753	-0.0860460007	-0.1783323631	-0.0583406821	0.1103671972	-0.0586691629	-0.0939959933	-0.1103324794	-0.0368731887	0.050407531	-0.1226146393	0.0646523752	0.0058335175	-0.1067183353	-0.0904020452	-0.0661613235	0.0170949141	0.0450659971	-0.102584886	0.0424166112	-0.1394888285	0.0232202285	-0.2243458284	-0.0401917591	-0.0453609987	0.0324893909	0.0530216325	-0.0381418089	0.1373117808	0.0924399334	-0.0163554122570843	1.9891059054099464e-05	0.0002674995100991	3.9565423029367217e-10	0.0217625980352096	-0.0101551578793247	0.0004736106732421	0.000103127231554	0.056052396419524	0.0015587976460054	0.0031418711443714	2.4298501011919846e-06	-0.0003719969474227	6.098439287760001e-05	1.3838172889180702e-07	3.719096174649471e-09	4.9525410973583206e-05	-0.0001055259216884	2.452766332102316e-09	1.1135720148189873e-08	-0.0001369906408607	9.997582682079998e-05	1.876643568342529e-08	9.995165948502588e-09	0.0	0.0
982.6762618466516	1.1801726854954495	965652.6355969092	1.3928075675895413	1420.2484567207202	-0.5695172583150452	0.3243499075186859	2017105.678817588	943.9780938806668	-0.1463234485036082	0.021410551581988	891094.6417265771	1037.1599208447506	985.3171130388802	1.461121	26.221491	0.0436035829969205	0.0243111237342715	0.0711802006	-0.1242880437	0.0831321267	0.0085891636	-0.2595223421	-0.0512323746	0.0040898637	-0.0763270471	0.1833384956	-0.1004228521	0.0884495062	-0.0050480537	0.0358327657	0.0752140558	-0.0535837719	-0.0272457003	-0.02274259	-0.1019140555	0.0574619317	-0.0031923271	0.1610939867	0.1107687372	0.1559896255	-0.0332900623	0.0497567326	0.1842558445	-0.101486828	0.0980356854	-0.0119511229	-0.0394811177	-0.2429276686	0.1395299369	0.1185840688	0.0534880252	0.0607715339	-0.0620301704	0.1265225521	0.1850638298	-0.0690405645	0.0015717628	-0.0221443729	0.1635219646	-0.0840581078	-0.0164265871	-0.0741045227	0.0397966537	-0.0601107772	0.0021433187	0.0883204712	0.0221869738	0.0237261629	-0.1276514044	-0.0229204447	0.2662051314	-0.2388462988	0.0368481736	0.1448808618	-0.0125101356	-0.0498619384	-0.0821511259	0.016042817	-0.0405148161	0.089871996	0.0378227363	0.0609575552	0.0308348888	-0.0779242081	0.0457344485	-0.118831842	-0.1433265538	-0.0734930345	0.1546192501	0.0774953565	0.0858448561	-0.132644212	0.0466097233	0.0603756796	0.1416786027	-0.0291315162	-0.1899244161	0.0428943715	-0.2536677961	-0.1430026056	-0.0430966188	0.0112878559	0.0237771863	0.1346915149	0.0831471893	-0.0163112826463702	4.412961071410121e-05	0.0002660579415697	1.947422541778116e-09	0.0016840841241219	-0.0200785139110877	2.836139337119427e-06	0.0004031467208777	0.0459468749891343	-0.0101055214303897	0.0021111153212671	0.00010212156338	-0.0002830072471378	8.898970028489999e-05	8.009310193251581e-08	7.919166756796328e-09	-7.59730944523973e-05	-0.0001254985054259	5.771911080672882e-09	1.5749874864154863e-08	-0.0001900107960444	-5.302015518369999e-05	3.6104102613426584e-08	2.8111368557036292e-09	0.0	0.0
982.8195127990282	0.1432509523765475	965934.1947385191	0.0205208353567878	1422.4816865084465	2.233229787726259	4.987315284787872	2023454.1484519143	944.1759695133692	0.1978756327023347	0.0391547660173492	891468.2614065106	1037.9272316597603	988.2924240156576	1.04218	18.703119	0.0587109331200483	0.0291834243769306	0.1356982245	-0.1032664917	-0.0750483769	0.0001518624	-0.0965002498	0.1134460831	-0.0898245798	-0.0123523251	0.0382139805	-0.1113180439	-0.0023673009	-0.0226377572	0.0859582268	0.0461213477	-0.1016877939	-0.0623722346	-0.1207564423	0.0264624832	0.0229662496	0.1273018091	0.0305828418	0.0542622477	-0.1356790557	-0.0697436833	-0.1321803037	-0.1238594639	-0.108580953	-0.1098781336	-0.0567207791	-0.215357962	-0.1277326663	-0.0441789821	0.0294919515	-0.0092405768	0.1807160273	-0.0719078777	0.268431097	0.0091083642	0.0550865161	-0.1239987497	0.0963376574	0.0703330709	0.0179526003	-0.0529237683	0.0465387421	0.0241616251	0.0166473975	0.1186585073	-0.0916748669	-0.100488252	-0.0227250597	0.0283015947	-0.1978451916	0.030907121	-0.0434406222	-0.1058996154	0.169373189	-0.0785712736	-0.1456149779	-0.0130048709	0.1573367861	-0.0079183944	0.1070296963	0.0584574205	0.1452117114	-0.0565844464	-0.0810187271	0.0304314295	0.0127725464	-0.0420929179	0.0461835127	0.0347868909	0.0526243982	0.0975971327	-0.0873577966	0.0873875117	0.0513790304	0.1890233107	0.0069250958	0.0801510804	0.0252957162	0.0411037657	-0.0453231075	-0.015775472	0.0731104522	0.0476688461	0.1318872767	0.0734003241	-0.0091666002702197	0.0071446823761505	8.402656051399187e-05	5.1046486256075565e-05	0.0216380149860526	0.0199539308619307	0.0004682036925366	0.0003981593568427	0.0429356506540443	-0.00301122433509	0.0018434700970861	9.067471996238238e-06	-7.798369012605398e-05	0.0002050235570117	6.081455925676408e-09	4.2034658929748695e-08	0.0002380051918571	0.0003139782863094	5.6646471350934986e-08	9.858236427384865e-08	-0.0001369907284281	5.302006761629999e-05	1.8766459675261453e-08	2.8111275700370227e-09	0.0	0.0
982.0447610961222	-0.7747517029059736	964411.9127963396	0.600240201155706	1423.5079263609057	1.0262398524591845	1.0531682347754487	2026374.8164123257	944.2173207457636	0.0413512323943905	0.0017099244205348	891546.3487963082	1037.8895122706158	994.5307899084036	0.900694	16.16398	0.0564342781170414	0.0321535546150331	0.1278422826	-0.0850684359	-0.0667501407	-0.061165023	-0.036296056	0.2248803187	-0.0514151465	0.0463706578	-0.0422708037	-0.0217517936	0.1058985474	0.0343748239	0.0778912774	-0.1851615519	-0.0662140074	-0.0484425981	-0.0972662388	0.0388663327	0.1776920382	0.1122468769	-0.0487320278	0.007349885	-0.1340926734	-0.0344398966	-0.0673931965	0.0235603766	-0.017228446	-0.2845579836	-0.0437289949	0.0694472069	-0.043177026	-0.0242505906	-0.1178714776	0.1479701613	0.060683107	0.0774052819	0.1225822292	0.1061618365	-0.0778674441	-0.1411065234	0.1288677355	0.0148491888	-0.0598732532	-0.0640586145	0.0362374778	-0.050532383	0.0612344475	-0.0444883855	-0.2609828988	-0.0979672824	-0.1453792937	0.0691521277	0.0351636416	0.017865223	-0.0598434384	-0.006267118	-0.0577861129	0.1012566941	-0.0336614152	0.0971087708	0.1255460993	-0.0036947753	0.1006389321	0.056017068	0.1584439561	-0.1574819951	-0.041785522	-0.0223206751	-0.0107428492	0.039330583	0.1185913761	0.1664379558	0.0303873075	0.1559438083	-0.1483860707	0.0703428401	-0.0326237465	0.0223816463	-0.1928721609	0.141169505	0.0125393781	-0.099333254	-0.0022673279	-0.1921400192	0.0701670076	-0.0757588655	0.1289028963	0.0632525717	0.0015236364184687	0.0106902366886884	2.321467935684128e-06	0.0001142811604601	-0.0049945316843889	-0.0266325466704415	2.494534674636462e-05	0.0007092925421532	0.0474203024924761	0.0044846518384318	0.0022486850884779	2.0112102111949745e-05	-0.000282493706721	-0.0002045100165949	7.980269433697037e-08	4.1824346887665113e-08	0.0002410073387337	3.0021468765999897e-06	5.808453732350041e-08	9.012885868679074e-12	-5.19660335100507e-05	8.502469491804931e-05	2.7004686387677123e-09	7.22919874590736e-09	0.0	0.0
981.099641190292	-0.9451199058302108	962556.5059437198	0.8932516363965067	1418.4970877128735	-5.010838648032177	25.10850395661293	2012133.9878499035	943.496952884298	-0.7203678614655473	0.518929855832446	890186.5001019553	1036.8426538790766	988.1129692121908	1.053911	18.913641	0.0350767324722785	0.0211180519387503	0.1448850301	-0.0860802073	-0.0994288359	0.0388894835	0.0131392999	0.0968738977	-0.1378890314	-0.0100684178	-0.1629231431	-0.0695150977	0.0680334786	-0.0448645497	-0.0157020758	-0.1307022124	0.0854869423	0.0344506835	-0.0533113133	-0.1285749225	0.0398621983	0.2481790754	0.019558069	0.0433464217	-0.1952041846	0.0451924874	-0.043318946	0.0882999059	-0.1211790098	-0.0177725928	0.0097309387	0.0848839481	0.0012268696	-0.1190903895	0.0622044449	-0.1796826501	-0.0324005407	0.0628463153	0.0835526654	-0.0997549967	0.0626379168	-0.0569702293	0.084655475	0.0861917267	-0.0114311854	-0.1762770681	0.0714470997	-0.0966110505	-0.0532495585	0.1303697032	-0.1813276767	-0.1295422132	-0.0680047218	0.1824563371	-0.0047779939	0.0677662873	0.0360238309	-0.1666295891	-0.0421246637	-0.0217166898	0.0785957949	0.0253559401	-0.0124342155	-0.0253050055	0.0927369111	0.0626268068	0.1669922805	-0.0516501114	-0.0045262232	0.0130806052	-0.1251504882	0.0585325886	0.1669943624	0.0291939081	-0.0278125527	0.0539327587	0.1397401814	-0.0585299907	-0.0655678429	0.1611914653	0.0490423392	0.2711875994	-0.0928860801	-0.0375645394	-0.0752193749	0.109073033	0.0950208848	0.026692367	0.1257424501	0.0527593557	0.0015514515092718	2.7815090803099893e-05	2.407001785621746e-06	7.736792763846921e-10	0.0138469055362833	0.0188414372206722	0.0001917367929307	0.0003549997565405	0.0518023006740619	0.0043819981815858	0.0026834783551259	1.920190806342126e-05	-0.0002689931214574	1.350058526360001e-05	7.235729939139554e-08	1.8226580245973375e-10	0.0001030184598609	-0.0001379888788728	1.0612803072111866e-08	1.9040930692572273e-08	-0.000136986208958	-8.502017544794931e-05	1.8765221444684843e-08	7.2284302332000835e-09	0.0	0.0
982.8442014611414	1.7445602708494334	965982.7243457888	3.0434905386262487	1418.856936716894	0.3598490040205888	0.1294913056946097	2013155.0068696484	942.6790862607284	-0.817866623569671	0.6689058139492539	888643.8596733618	1034.2148762920858	972.9355220029156	1.257256	22.562891	0.1566881953261297	0.100096316494972	0.1272806349	0.0478361265	0.0230035277	0.1898262207	0.1503451286	-0.0112241642	0.0345023884	-0.1624810204	-0.2298425823	-0.1213844545	-0.0417907395	-0.110454606	0.1279032926	0.1756395978	0.1539479813	-0.0387427244	-0.0448969268	-0.1051903993	-0.1524599889	0.0586415338	-0.0316948613	-0.0043940673	-0.0548018739	0.1129355418	0.0382515393	0.0627890298	-0.0289190025	-0.0832543698	0.1047533166	-0.0077218145	-0.1431558173	0.0546148972	0.2478120669	-0.1276085819	-0.0709017532	-0.1898342373	0.026624701	-0.2062869729	0.0298982214	-0.0400820312	-0.2182513914	0.133471065	0.1751073	-0.0636390476	0.0939888374	-0.0424430749	-0.0416187227	0.0177257828	-0.0005486825	-0.0216403288	0.1188698768	0.1446564516	0.1649102484	0.0238454381	-0.0186955761	-0.2662241852	-0.1603385585	0.0781079676	-0.0212533457	-0.1530874369	0.1072013518	-0.1398096548	0.0400073626	0.0334745773	0.0881503059	0.1590230391	0.0851647723	-0.1022506786	0.0759653991	-0.0211834317	-0.0728758474	-0.0442288807	-0.2806691371	0.0363420356	-0.083220283	-0.0141467787	-0.2018186938	0.2330739101	0.1343302613	0.108839759	-0.035778426	-0.031553622	0.0756743756	0.0099355575	0.3656046575	-0.1184861995	0.1224102548	0.0419779864	0.0016535527027912	0.0001021011935194	2.7342365409080824e-06	1.0424653718085968e-08	0.0174154566286546	0.0035685510923712	0.0003032981295845	1.2734556898864396e-05	-0.0477162438608971	-0.099518544534959	0.0022768399281926	0.0099039407063566	-0.0009600142638559	-0.0006910211423985	9.216273868067856e-07	4.775102192417282e-07	0.0001624126464012	5.939418654029999e-05	2.6377867711041226e-08	3.5276693947839532e-09	0.0001825784322088	0.0003195646411668	3.3334883907823376e-08	1.0212155988406569e-07	0.0	0.0
983.4876513648212	0.6434499036797661	967247.960387092	0.4140277785455002	1427.822016219647	8.965079502752815	80.37265049067865	2038675.7100015376	943.9519699741418	1.272883713413421	1.62023294787314	891045.321618063	1038.5650791102605	1011.8698728033836	1.376835	24.708879	0.2101934073185381	0.1018413376126874	0.0621432281	0.1930485331	0.1536509296	-0.0622121635	-0.0018177643	0.1433188207	-0.0180440231	-0.0380227265	-0.0784309032	0.2118684589	0.0251745094	0.105649275	0.058863948	0.0119520689	-0.0834041994	0.1120660641	0.0439290885	0.0744058534	-0.110737052	0.0985445088	-0.0271486842	-0.0498635608	-0.0252030041	0.0529310131	0.1556347572	0.0324121387	0.005072863	-0.0731599296	0.0196016006	0.1178642919	-0.052006142	0.080534462	-0.1498826339	0.11802169	0.0415150455	-0.0846597169	0.0226450624	-0.02685989	0.0425035902	-0.1125470148	-0.010480329	-0.1492866272	0.124351253	0.0173272968	-0.0952880741	-0.051941157	-0.0308035607	-0.0795441632	-0.203298154	-0.0513205252	0.1344974567	-0.0905806858	-0.0439419595	0.1258636985	0.0405049604	-0.0853623967	0.0832177558	-0.0018769605	-0.0336011871	0.1579315574	0.0467101695	0.0292598537	0.0865251512	0.0367175889	0.039337541	-0.1328954114	0.2351918788	-0.0789872167	0.084297614	-0.0594592671	0.0189727563	0.0680856771	0.0598306693	-0.1212139525	-0.1232584941	-0.0599753043	0.0690380384	-0.0652351113	-0.0220668076	0.012239129	-0.0825750812	0.1704309548	-0.0705536639	-0.141617439	0.13198117	0.1063407222	0.1189108618	0.0309673479	0.0015726970448213	-8.085565796990004e-05	2.47337599478965e-06	6.5376374257454595e-09	-0.021576339803957	-0.0389917964326116	0.0004655384393358	0.0015203601890422	0.0376046575868045	0.0853209014477016	0.0014141102722208	0.0072796562238484	0.0001439909939528	0.0011040052578087	2.0733406339515288e-08	1.2188276092692544e-06	-0.0001300100583825	-0.0002924227047837	1.6902615280621055e-08	8.551103827301498e-08	-0.0001369906808039	-0.0003195691130127	1.8766446627116014e-08	1.0212441799172384e-07	0.0	0.0
982.4025523405144	-1.085099024306828	965114.774845157	1.1774398925516305	1417.796310246339	-10.025705973307822	100.51478026322016	2010146.3773481331	944.472129456426	0.5201594822842708	0.2705658870102406	892027.603319956	1036.9517656930834	996.2003226879716	1.168361	20.967573	0.131290491979823	0.0876660585805419	-0.0239679819	0.2214880913	-0.0362338893	-0.0956328754	-0.0507610155	-0.0719418892	0.0468577009	0.0108428014	-0.0421949757	0.1566588295	0.0161287603	-0.1148715773	-0.0604391526	0.1194482023	-0.0239293321	0.0268615451	0.0439940959	-0.069043331	-0.2097976626	-0.1250287477	-0.0675519888	0.0286597851	0.096326241	-0.0044847338	0.020250947	0.0981560159	0.2143239556	-0.1817878709	-0.0811348189	0.1297754778	0.0950164549	-0.1274781647	0.0881328413	-0.0443761794	0.0707295771	0.1834610439	0.1947173745	-0.0351901017	0.1611389245	-0.0008580459	-0.1386697368	-0.1475892848	-0.0483898175	-0.0084076898	-0.0776507802	-0.1031694411	-0.1284072778	0.0779829737	0.1412870387	0.0023365252	0.1120200084	-0.1154757536	-0.0671361084	-0.027025012	0.0527088063	-0.105948014	-0.0004187491	0.085859068	-0.0312764536	-0.0124905153	-0.1548554064	-0.1788981028	0.0265858458	-0.0470617307	-0.0045456152	0.1735791382	0.2335485272	-0.0815475833	-0.0774503654	-0.0385181282	-0.0585717018	0.1135393538	0.027965376	0.0108048209	-0.0374523095	0.0456625278	-0.086825815	-0.0681053241	0.0753218404	0.0084627243	-0.0549893407	-0.1027141029	0.2492209471	0.2154713892	0.0057453569	-0.0610707524	0.1152490509	0.0197875765	0.0015419583610878	-3.073868373349993e-05	2.377635587328574e-06	9.448666776681331e-10	-0.0191530259054673	0.0024233138984897	0.0003668384013355	5.872450250613361e-06	-0.0504799231701653	-0.0880845807569698	0.0025482226432657	0.0077588933671311	-0.0003899895402461	-0.0005339805341989	1.5209184150136445e-07	2.8513521090334265e-07	0.0001510267749236	0.0002810368333061	2.2809086743823733e-08	7.898170167472062e-08	-0.0001369708754963	1.9805307599984025e-08	1.876102073422292e-08	3.9225020912998486e-16	0.0	0.0
982.6054678203328	0.2029154798184436	965513.5053904152	0.0411746919499491	1422.3001314575909	4.503821211251761	20.28440550292128	2022937.66394428	943.0365218901298	-1.4356075662961985	2.060969084406894	889317.8816186334	1036.633562055208	996.0939556745312	1.263897	22.682089	0.134291381552202	0.0788573507829012	-0.1282752185	0.0133519739	-0.037897856	0.1097726666	-0.0926275534	-0.0831319453	0.0286745677	0.0777474933	0.0452642105	0.0583957298	0.0210173008	-0.0652514806	0.1520083554	-0.0015396315	-0.0155631775	0.069920305	0.0866816392	0.0377335353	-0.0321169708	-0.1489241972	0.1173241956	0.1283839853	-0.0980418939	-0.114776308	-0.0060924891	-0.0604123537	-0.083237336	0.1099767981	0.0443801474	-0.0302691015	-0.077963002	0.097785439	0.0700153834	0.1253532275	-0.1654098641	0.1696399827	0.0883887001	0.0917928917	0.0474805214	0.1098695603	0.0332687443	-0.1065609541	-0.0192399554	-0.0505010052	-0.0560204182	0.060036189	0.1926843849	0.222731715	0.079761503	-0.0229165931	0.1075396755	-0.1613855824	0.0169521445	0.0586126572	-0.1274307845	0.0418211492	-0.0596492333	0.0932160346	0.0942101413	-0.0281487489	0.0654187612	0.0276496	0.1257164086	-0.1165856083	0.0239326622	-0.0965020019	-0.0106215494	-0.068486826	0.0487464107	-0.1102438861	-0.0548858672	-0.0155604362	0.1582309984	-0.1383688037	0.0050149995	0.2594143709	-0.0057662549	0.1011171017	0.1196791168	-0.0330314368	0.003006184	-0.0069678212	-0.0066380849	-0.0233184553	-0.0180791074	-0.0564585095	0.1114298236	0.0084997322	0.0015817738715924	3.981551050459987e-05	2.50200858085241e-06	1.5852748767419023e-09	-0.0004628024272506	0.0186902234782166	2.141860866690469e-07	0.0003493244536656	0.0253814798968008	0.0758614030669661	0.0006442195217517	0.0057549524752886	-0.0001089965103997	0.0002809930298464	1.1880239279311911e-08	7.895708282225983e-08	-3.7010229497091984e-05	-0.0001880370044206	1.3697570874274175e-09	3.5357915031507343e-08	0.0001879978801669	0.0003249687556632	3.5343202947248094e-08	1.0560469215728858e-07	0.0	0.0
981.6768847381296	-0.928583082203204	963689.5060291592	0.8622665405540022	1429.8422912240726	7.5421597664817455	56.88417394313598	2044448.9777729055	942.8201333489216	-0.2163885412082891	0.0468240007662514	888909.8038480782	1037.5069838765212	1003.8976996355408	1.373002	24.640091	0.0996176110369049	0.0677740255106549	-0.1060141936	-0.1085935595	0.0724615021	-0.1801537158	0.2427440476	-0.0006018685	0.0625609735	0.2276314068	0.100484119	-0.064515553	-0.0647323608	-0.094651713	-0.1252246697	-0.0337226886	0.1168160228	-0.0603596639	0.0456717087	-0.1031263637	-0.0546205807	-0.1624072783	-0.1271282798	0.1344680955	0.0446897116	0.1097312437	0.037104899	0.2679878545	-0.0374800402	-0.1073163041	-0.1526800126	0.1300445302	0.0143052033	-0.0638077959	-0.1656179324	0.0660794193	-0.172696645	-0.2017236539	-0.1265941947	-0.0020736354	-0.0833593139	0.0359683873	-0.0120547618	-0.0400690267	-0.2520545068	-0.0322795053	-0.0860164906	0.0812040076	-0.2233646752	-0.2969188599	0.017494167	0.1624543201	0.1517182046	0.0688816112	0.0159685544	-0.0105468808	-0.0882427868	-0.0550310839	-0.2126861689	0.1378216765	0.1537720598	0.0990822774	0.0376006476	0.0745469581	0.0878564539	-0.1117999641	0.009448447	0.0713317236	-0.0233455635	-0.1380846033	-0.0077030324	0.0571324782	-0.099207203	0.0756242618	-0.2712849004	0.1082380684	0.0776653296	-0.0436931519	0.1731582628	-0.215128103	0.0026161702	0.1305048871	-0.036956899	0.0185756399	0.06532566	-0.0158997655	0.0429725333	0.0249841085	0.1074583966	-0.0028345346	0.0015294515233392	-5.232234825319998e-05	2.3392219622445992e-06	2.7376281267291384e-09	-0.0004408046309265	2.1997796324099976e-05	1.9430872264624788e-07	4.839030431165863e-10	-0.0414610742844701	-0.0668425541812709	0.0017190206808223	0.0044679270494761	-0.0003209945581243	-0.0002119980477246	1.030375063454146e-07	4.494317223904177e-08	8.002188099154317e-05	0.0001170321104886	6.403501437424698e-09	1.3696514885424106e-08	-0.000136986695841	-0.0003249845760078	1.8765354837434644e-08	1.056149746430345e-07	0.0	0.0
