global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
1219.176592276758	-0.3796335640017787	1486391.563155568	0.1441216429166926	1761.021969765111	-0.1462352551909589	3101198.3779953914	0.0213847498607648	1184.3580663065038	0.0261008414777279	1402704.029225281	0.0006812539258454	1297.1206869723192	1221.8708942184032	0.899491	15.279661	0.0394661934025423	0.0195626845966396	0.1372885688	-0.0734734466	-0.0804103171	-0.1070274617	-0.0191440126	0.0270170975	-0.1361863459	-0.0648161835	0.1136216978	0.1096053233	0.0279017989	-0.0263453983	-0.0054520757	-0.0203298024	-0.0436716354	0.1213206521	-0.0590389339	-0.0695037103	-0.0685357922	0.2661370306	-0.0488428973	-0.0635923276	0.1250167959	0.0888170808	-0.1690285989	-0.1954096775	0.1254507488	0.1848671014	-0.0655080508	0.0653389284	-0.0301693383	-0.2717180613	-0.0185561941	-0.068476814	-0.0202326446	0.0960870219	-0.1269374173	0.0793737066	-0.0118086532	0.1012388565	-0.1491375072	0.1212138929	0.1614701955	0.0706163961	-0.0592312646	-0.0505843249	0.0498442937	0.0375375543	-0.0503963152	-0.0086502216	-0.0076665001	-0.1082722857	0.0784675884	-0.0920812207	0.0034238303	-0.1389222763	0.0306725352	0.2415808561	0.0080826151	0.3073292892	-0.2307213202	-0.120543816	-0.0297567901	-0.1839228622	-0.0537128748	0.0398226518	0.0900896969	0.1519479044	-0.1313370027	0.0769475657	-0.0492462596	0.0980101306	0.1423882578	0.0997673048	-0.0721839241	0.1070926732	0.0986294282	0.025687976	-0.0294014484	0.1267030553	-0.1556926972	0.0499717102	0.0452925909	0.0021269962	0.0068495294	0.0712529092	-0.000457506	-0.0857392902	-0.0028425121	-0.0089706456	-0.0273241005	0.1419863355	0.1094628008	0.0077722495276049	-0.0011256554250422	6.040786271935459e-05	1.2671001359269358e-06	0.0162609298533027	0.0056536377861392	3.1963620216860954e-05	0.000264417839694	-0.0195112257507474	-0.0165878898292958	0.0002751580889888	0.0003806879302966	0.0009490002007969	-0.0001010182011579	1.0204676965198132e-08	9.006013811125565e-07	-5.390375555247573e-06	8.491698689350179e-05	2.905614862661058e-11	7.210894663071154e-09	0.0002310028363135	-0.0001360450191898	1.8508247246353053e-08	5.336231038488168e-08	0.0	0.0
1219.5016478654657	0.3250555887077553	1487184.2691465863	0.1056611357501453	1765.347762338739	4.32579257362795	3116452.7219943926	18.712481390054727	1185.9971068860957	1.6390405795918923	1406589.137542189	2.686454021548926	1297.878751583953	1219.7654634903038	0.872637	14.823487	0.0386653866502642	0.0187381695705676	0.1174332009	-0.0795483913	-0.0830764836	-0.1311378269	-0.0448398316	0.029923116	-0.1647739928	-0.086930219	0.1288118299	0.1483121838	-0.0300170913	0.0337623016	-0.0461594356	0.0715938724	-0.1077161472	0.0667979081	-0.2006333146	-0.0009644164	-0.0622613445	0.1135820021	0.0290110976	-0.1632649703	0.0300076278	0.0524887506	0.0045341178	-0.0184076091	0.121972454	-0.0271684161	0.0822471595	-0.1011150761	-0.0726682797	0.1159712037	-0.0664218422	0.0451248594	0.1195287932	-0.0452254613	-0.0097752569	0.1615268033	-0.031510474	0.1636408312	-0.0327515288	0.0384675221	0.1808254616	0.0529244997	-0.0811024599	-0.0248177458	0.1139959469	0.0998192082	0.0121406486	-0.0538133563	-0.0306460178	-0.0185296078	-0.0836016818	-0.1424208137	-0.0528692401	0.0835997869	0.1188596693	0.1131148062	-0.1084794452	0.0172932828	0.1267926741	0.0446329657	-0.088834142	-0.0691737746	0.0242696154	-0.0570381904	0.1149779803	0.1365625697	-0.1325479868	0.048533599	-0.0102412625	0.089155124	0.1633721192	0.0973898021	-0.0739765268	0.0804763383	0.0893919119	0.0006111729	-0.0561212942	0.1611356612	-0.0704171507	0.0415551049	0.0099744833	-0.0757176436	-0.107888402	0.0422976556	0.0822573025	-0.053989799	-0.0896874456	-0.0172770191	0.1013967298	0.1397444952	0.1012278027	9.45557518861051e-05	-0.0076776937757187	8.940790214746668e-09	5.8946981713711125e-05	0.0164484847192767	0.000187554865974	3.5176827750525235e-08	0.0002705526495602	-0.0070091329182986	0.0125020928324487	0.0001563023251911	4.912794426637705e-05	0.0010110148901792	6.201468938230004e-05	3.845821699183158e-09	1.02215110816406e-06	-0.0002039369170869	-0.0001985465415316	4.159026615090913e-08	3.9420729154180195e-08	0.000125603163705	-0.0001053996726084	1.1109090985978982e-08	1.577615473270503e-08	0.0	0.0
1220.3952991182712	0.8936512528055118	1489364.6861099745	0.7986125616408608	1764.9354000693872	-0.4123622693516608	3114996.966418088	0.1700426411848517	1186.134607574819	0.1375006887233212	1406915.30728667	0.0189064393993876	1298.0632368628658	1215.7156719840073	0.94015	15.970336	0.1050190140535492	0.0547174051378963	0.1186629422	-0.0941773062	-0.0987038712	-0.136872826	-0.0417698259	0.0382613127	-0.1626009618	-0.1050815287	0.1434629678	0.166900461	-0.0729859345	0.0275037593	-0.1284839674	-0.0667756869	0.0745445881	-0.1179573642	-0.1386356438	-0.0875252253	0.0237675481	0.1044126326	-0.1556360221	0.019883428	0.125299511	0.0886529421	-0.0956204353	0.1257477055	0.0082625479	-0.0429799442	0.123538523	-0.0769194246	0.095119846	-0.0747630256	-0.2178214437	-0.0351716012	0.0648245333	-0.0128812237	0.1997863131	0.1620958699	-0.0487772276	0.0052517587	0.1231256421	-0.0230527373	0.1888040174	0.0476445127	-0.074307293	-0.1025325394	0.0886668375	0.1195656588	-0.0176988889	-0.0948758838	-0.2223339287	0.0715968827	0.0406837384	0.050443711	-0.0262973894	0.0103410657	-0.0279536233	0.0304952878	-0.0851245263	-0.0305825443	-0.0357563917	-0.0014817897	-0.1347939473	-0.2247560258	0.0310684481	-0.0007579249	-0.1656072826	0.1547852469	-0.1088834893	0.0059972535	0.0928221475	-0.0134750451	0.1448795347	-0.073823275	-0.1687652086	0.2116061154	0.1975164936	0.0460669172	-0.0824071866	0.0313868021	-0.0494882126	-0.0809087636	0.0770652215	-0.0096778653	0.0340075013	0.1304968789	-0.0812618679	0.1631784905	-0.0949766689	-0.1644404825	-0.0318180185	0.1373117808	0.0924399334	0.0077113825580141	0.0076168268061279	5.946542095604409e-05	5.801605059455e-05	0.0222555470802205	0.0058070623609438	3.3721973263890194e-05	0.0004953093758399	-0.0489352744536404	-0.0419261415353418	0.0017578013440415	0.0023946610858531	0.0002760038225384	-0.0007350110676408	5.402412695544688e-07	7.61781100558086e-08	-3.4970386195487535e-05	0.0001689665308914	1.2229279106615452e-09	2.854968856147865e-08	0.0002150052321955	8.940206849049998e-05	7.992729850380051e-09	4.6227249871440874e-08	0.0	0.0
1221.035843153823	0.640544035551784	1490928.5302663674	0.410296661480965	1763.5268838179738	-1.4085162514134026	3110027.0699487333	1.983918030495664	1185.4312929383511	-0.7033146364678942	1405247.350277491	0.4946514778699661	1299.297454663177	1248.8211290536683	1.110848	18.869984	0.0766799921401074	0.039715612423834	0.0404929779	-0.1595821783	0.0095760694	-0.0441571459	0.1505923076	-0.0003420852	-0.0913681982	-0.072537495	0.1560418859	0.0357914783	-0.0652919728	0.0645986149	-0.0686557761	-0.0255678023	0.1026140819	-0.1703286843	-0.138109893	-0.0061509017	0.0166388409	-0.0520361975	-0.0387511257	-0.021127878	-0.0851910464	-0.1425671796	-0.0880126679	0.0410312225	-0.0410215627	0.084415616	-0.2695445342	-0.0824788662	0.0459471338	0.0022906296	0.0609488671	-0.0058992985	-0.1044978834	-0.014879236	0.0335334483	0.0140131799	-0.223381164	-0.0370255411	-0.0519821827	-0.2031407368	0.1572967467	-0.0682036153	-0.0883448681	-0.0682431913	-0.1073037925	0.1841120465	-0.0207223871	-0.038966726	0.0542587442	0.0039646701	-0.0314593873	0.0561079961	-0.0256504292	-0.02712812	-0.0203446828	-0.0173201699	-0.0062991842	0.0278555893	-0.0258515112	0.132170689	0.1997689038	-0.1129532362	0.0294104409	0.0320690075	0.0668315418	0.1123377723	-0.0503412928	-0.0486076869	0.2189643311	-0.0268200238	0.0181246619	-0.1660835497	-0.0678386727	0.1504814063	0.1442095453	0.1180562034	0.0170015702	-0.0345814587	0.1535056558	-0.0508605032	-0.0766942673	-0.2199610958	0.064514442	0.0571741926	-0.1470399733	0.0209934309	0.1403839722	-0.167623533	0.1453692281	0.1346915149	0.0831471893	0.016225439742854	0.0085140571848398	0.0002632648948489	7.248916974672391e-05	-0.0107867030864667	-0.0330422501666872	0.0010917902960779	0.0001163529634755	-0.0363115704453207	0.0126237040083196	0.0001593579028896	0.0013185301482054	0.0004560281304641	0.0001800243079257	3.240875144412725e-08	2.079616557745822e-07	-0.000152916281668	-0.0001179458954725	2.3383389199167112e-08	1.3911234258812836e-08	0.0003670346444025	0.000152029412207	2.311294217600593e-08	1.3471443019166968e-07	0.0	0.0
1221.0505607915195	0.0147176376965489	1490964.4720092842	0.0002166088593668	1757.8738554302015	-5.653028387772338	3090120.491605041	31.956729952959915	1185.6011901142997	0.169897175948563	1405650.1820004438	0.0288650503952969	1300.141999216222	1236.6977137928668	1.004894	17.070133	0.0454607771223209	0.0272499464803724	-0.0076641551	-0.1558868279	0.0305107674	0.0117801843	0.1858837541	-0.0852598797	-0.0505835666	0.070547845	0.1617357851	-0.0568581077	-0.0072417193	0.0349748308	-0.1998231792	-0.1020287154	-0.0640235397	-0.1223489917	-0.1024795466	0.0364653924	0.1991160119	0.0355687151	-0.0899659596	-0.0760280201	0.0894962499	0.2081560601	-0.0575041829	-0.0274276519	-0.0755774003	-0.0451143392	-0.1384811314	-0.024456651	0.052448885	0.0695354088	0.1176543737	-0.0458516971	-0.0116707438	-0.1357434128	-0.1517588856	0.0436948226	0.0613798661	-0.1814550065	-0.1376708283	0.2366959058	0.1406995522	-0.1778652131	-0.0717869494	-0.0674225381	-0.2233388035	0.1499350267	-0.017527746	-0.032902851	0.0232712079	0.0049406809	0.0189821645	-0.2285559014	-0.0811648005	-0.0782586541	-0.054012037	-0.0375684883	-0.2472588908	-0.0878828665	0.139624466	-0.0393977846	0.0095513833	0.1091959257	-0.0951943295	-0.1492614905	-0.0235206523	0.0523670049	-0.0176684887	-0.1194817979	0.2003485492	0.0089851054	0.090253569	-0.1732638864	0.0796118295	0.1989266368	0.0622631649	0.1740761246	0.1387454283	-0.0719783952	0.0961543882	0.1599972925	-0.1562568505	-0.0768739281	0.0926092723	-0.1179234616	0.2813113823	0.0199169781	0.1186668863	-0.0157805255	0.0269748393	0.1318872767	0.0734003241	0.011324102982428	-0.0049013367604259	0.0001282353083566	2.4023102039103228e-05	0.0113144317342772	0.0221011348207438	0.0004884601603646	0.0001280163654696	-0.0513449035994568	-0.0150333331541361	0.0002260011057232	0.0026362991256375	0.0005120303009275	5.600217046339994e-05	3.136243096611705e-09	2.6217502906790616e-07	-0.0001654057384548	-1.2489456786800003e-05	2.7359058313777703e-08	1.5598653082934467e-10	0.0003670424648926	7.820490099963181e-09	6.11600654036221e-17	1.347201710344355e-07	0.0	0.0
1219.0227420972528	-2.0278186942666707	1486016.4457503054	4.112048656817385	1758.005816329153	0.1319608989515472	3090584.450247132	0.0174136788521004	1182.9011614016522	-2.7000287126475087	1399255.1576453776	7.290155049120963	1296.4870692438153	1222.710213819271	1.223873	20.78994	0.0364260294049993	0.0164872666794749	-0.1735085686	-0.0463966857	-0.0073195517	-0.0520991856	0.1168216773	-0.1129285151	0.070369876	0.1335250104	0.1602939177	-0.0183267907	0.0783133276	0.0589369386	-0.1697489942	0.105477811	-0.1833708549	0.0135699164	0.0959764927	-0.0866452903	0.136715635	-0.079085706	0.0604915243	-0.205557928	0.1087232471	-0.0553280145	0.1262368069	-0.1320285912	0.1249776153	-0.023153824	0.0796389943	-0.1629480058	-0.1288038592	0.2335490209	-0.024803768	-0.0490171114	-0.0807818094	0.0254955221	-0.0699299855	0.1477315294	0.0459204113	0.1252231848	0.1551368766	0.0621521285	-0.0659138655	-0.1664569439	-0.0544046391	-0.1693228062	-0.0818687658	-0.0355296892	0.2062551018	0.1339178709	-0.027648754	-0.0532998086	-0.1826599984	-0.0047908496	-0.0249700438	0.069004886	0.0070008658	-0.0578170992	-0.1519280395	0.082651914	0.0626502737	-0.148079607	-0.1528964564	0.0882098963	-0.0086061152	-0.1018011823	0.108304912	-0.0495619892	0.1208873949	-0.1712096588	0.1261868412	-0.013889627	0.1400261251	-0.117929271	0.1421594562	0.0969481759	-0.0541102425	0.0804968553	-0.1711796034	-0.1122893329	0.006113985	-0.1702586348	-0.0028991676	-0.2591235402	0.1495625157	-0.0139910141	-0.10525188	0.04106871	0.000335037	-0.1139009443	-0.0183750718	0.1289028963	0.0632525717	0.0179238343742014	0.0065997313917733	0.0003212638386738	4.3556454443559255e-05	0.0060760659707455	-0.0052383657635317	2.7440475872541047e-05	3.691857768085145e-05	-0.0414809802422126	0.0098639233572442	9.729698399758776e-05	0.0017206717218548	0.0003430189961524	-0.000169011304775	2.8564821141781725e-08	1.176620317214002e-07	-0.0001429546962672	2.2451042187600004e-05	2.0436045184847404e-08	5.040492953093951e-10	0.0002640246340063	-0.0001030178308862	1.0612673480518302e-08	6.970900736216068e-08	0.0	0.0
1220.138637545004	1.1158954477511998	1488738.2948301786	1.2452226503118506	1757.5073210866829	-0.4984952424701987	3088831.9836732885	0.2484975067654222	1186.0358575605696	3.13469615891745	1406681.0554194355	9.826320008731814	1298.0527862150277	1206.5226518738682	1.06881	18.155874	0.0248548590911292	0.021220658279256	-0.1954200209	-0.0403956553	-0.0191557314	-0.152905181	-0.0601345432	-0.2158907767	0.1012947994	0.0477266519	0.0201471481	-0.0084038865	-0.0275661127	0.0085235515	0.0531850732	0.1510294825	0.0097216295	-0.2958311516	0.0559554841	-0.0220743855	0.1216328996	-0.1209815347	-0.1630764408	-0.0339495317	0.1622175362	0.0654943442	-0.116145854	-0.0023828248	0.0977617265	-0.2158131127	-0.1997466892	0.0234511243	-0.1625646447	-0.0821428141	-0.0018418253	-0.0347508504	0.0370413571	-0.01553194	-0.0438566499	-0.1353652304	-0.0549722598	-0.2009986818	-0.1200848262	-0.1210679542	-0.1008171928	-0.1769964209	-0.0036223544	-0.0390616957	0.0297505856	0.0015132697	0.1189720734	0.1053259016	0.0399867311	-0.0764845587	0.1321294916	-0.1424196205	-0.286377452	0.0034953561	-0.0914114067	0.0015813106	-0.0405581523	0.0276062054	-0.0427554869	-0.0422742074	0.0963792914	0.0879283947	0.049847276	0.2581830006	-0.1779974977	-0.1251204467	0.047431986	-0.1985420149	-0.0023983819	0.0029164358	0.1062055295	-0.0032148937	0.2177433504	-0.0074123999	0.0375267372	-0.1125586968	-0.0515956011	-0.0820086837	0.0878924413	0.0534659331	0.0665739967	-0.0985826102	-0.0791172712	-0.0787044066	-0.139120171	0.002185239	-0.1434256962	0.0074135128	-0.1613493048	0.1257424501	0.0527593557	0.0186181832662271	0.0006943488920257	0.0003466367481348	4.821203838573182e-07	0.0069819428083093	0.0009058768375638	8.206128448345919e-07	4.874752537850196e-05	-0.0420116692662873	-0.0005306890240747	2.81630840273359e-07	0.0017649803545399	0.0003435620824489	5.430862964999868e-07	2.949427254460716e-13	1.1803490449662475e-07	-0.000555961609238	-0.0004130069129708	3.090933109465066e-07	1.7057471016167e-07	0.0002230957465243	-4.0928887482e-05	1.675173830514216e-09	4.9771712117234725e-08	0.0	0.0
1221.4003874305129	1.2617498855088345	1491818.9064154068	1.5920127735815564	1759.3472605655068	1.839939478823908	3095302.783259353	3.3853772857347937	1186.4741226374408	0.4382650768711755	1407720.843688285	0.1920762776048974	1299.1364834771227	1212.204835471343	1.101049	18.703518	0.0779140528482227	0.0450203478023905	-0.1418518661	0.084320375	-0.1515444033	-0.0289872311	-0.013277564	-0.0745196425	0.0661202811	0.1180288031	-0.0245943741	0.0415354703	-0.0611033091	0.03660584	0.0576171824	-0.1111278398	0.0947885783	-0.0159545305	-0.0384425863	-0.0913391957	-0.0054235835	-0.0898595988	-0.0048252211	-0.1612479617	-0.1169472857	0.0702793128	-0.1410962881	0.19460314	-0.1222323209	-0.0331872394	0.0088755093	-0.1321181342	-0.2200945842	0.0578229699	-0.1779347151	0.0920999493	0.0051134532	-0.1333143897	-0.1672180278	-0.0537461597	0.011844904	-0.1249913799	0.2689367407	0.0136388062	-0.0371829037	-0.144269871	0.0941131612	-0.1424970648	0.1566589297	-0.0224503276	-0.1358486874	-0.1939311427	0.0519684343	-0.0273373572	-0.0173138722	-0.108613509	-0.1577028743	0.0872977532	0.028575709	-0.1433179106	0.0436782234	0.0584167292	0.1082792833	-0.0526319204	-0.0411529713	0.065686025	-0.0732987129	-0.0654067126	-0.0787141774	-0.0875739739	0.072140164	-0.1123156596	-0.1473938834	-0.0153574873	0.100219699	0.1017769244	-0.0234589507	0.2300046338	0.1274613185	0.0984671295	-0.018295366	0.0103861541	0.0292305536	0.0080447611	0.1879742177	0.1170288903	-0.0751748869	0.1033962721	-0.049371888	-0.034039566	0.0518194392	0.0751169986	0.1004482029	0.1224102548	0.0419779864	-1.983801121241413e-05	-0.0186380212774395	3.9354668886386876e-10	0.0003473758371382	0.0204546891045254	0.0134727462962161	0.0001815148927622	0.0004183943063627	-0.0395931426831452	0.0024185265831421	5.849270833365007e-06	0.0015676169475278	0.0003429853616539	-5.767207949999831e-07	3.3260687538541254e-13	1.1763895830885657e-07	0.0002220227823495	0.0007779843915875	4.929411588221345e-08	6.052597135537727e-07	0.0001339616850783	-8.9134061446e-05	7.944880909859304e-09	1.7945733069017632e-08	0.0	0.0
1220.124198336426	-1.2761890940869307	1488703.059366106	1.6286586038664208	1762.582277719598	3.235017154091338	3106696.285731206	10.46533598726522	1187.652409297483	1.178286660042204	1410518.245310116	1.3883594532334125	1298.792469807525	1220.6094764056318	1.081177	18.36595	0.0430652866153327	0.0246771470103875	-0.0197327959	0.1373421285	-0.1295454888	0.0296832533	0.1551552452	0.0918068778	0.0867806737	0.0391224543	0.0685593828	-0.0687355562	-0.0957341964	0.0446018014	0.2056187189	-0.1028841827	-0.0637393471	-0.1795538943	0.0613047564	-0.0096220527	-0.1430235623	0.0248354328	-0.031408068	-0.0175387903	-0.0647938395	0.032459094	-0.0095296356	0.0518566139	0.0014253238	0.1865292535	-0.0388406537	-0.1189668175	-0.2504291299	0.1092357304	-0.0183704949	0.1023760877	-0.0110796779	0.0674539474	0.0788497697	0.0449202488	-0.0986790103	-0.1991246607	0.1077838806	-0.0668667692	-0.0580235132	0.0325536063	0.1474471417	-0.1918589345	-0.0673862722	0.0265491262	-0.0570228921	-0.0881176468	0.1619018897	-0.0738839051	-0.0818203106	0.0059838064	-0.0658257291	0.0092567109	-0.086997804	-0.137765714	0.0557863573	0.0789663078	-0.026306468	0.1526032926	-0.0657889575	-0.1438356655	-0.1084147838	0.1683952654	0.1891727055	-0.0330445502	0.053229515	0.0172831803	-0.1919649429	-0.0309479188	0.0227963761	0.0172699575	0.1689727967	0.2203281413	-0.028893628	0.1581260179	0.0929789592	0.0647355596	0.1483711416	0.2535567864	0.1053302738	0.0046145539	-0.0644908592	-0.0815854655	-0.1076574113	0.0151979545	-0.0995439284	0.1174155113	0.004498968	0.1189108618	0.0309673479	0.0168426406762591	0.0168624786874715	0.0002836745449495	0.0002843431874854	0.0136293713501061	-0.0068253177544193	4.6584962448791325e-05	0.000185759763399	-0.0386637420625533	0.0009294006205919	8.63785513556611e-07	0.0014948849502796	0.0003430089718961	2.3610242200016417e-08	5.574435367434359e-16	1.1765515480121954e-07	-0.0001409779579371	-0.0003630007402866	1.9874784624114742e-08	1.3176953744861965e-07	0.0001280242445501	-5.937440528200013e-06	3.5253200025912047e-11	1.6390207192623812e-08	0.0	0.0
1218.5233311704596	-1.6008671659662923	1484799.1086067536	2.5627756830689483	1760.757184881913	-1.8250928376851332	3100265.864113279	3.3309638661695726	1185.7171182001612	-1.9352910973218516	1405925.084392895	3.745351631373216	1297.3784317329748	1212.6275638934694	1.146931	19.482925	0.0298461355390302	0.0159189857907382	0.0996376586	0.0316159483	0.0104795249	-0.1080843287	0.081663351	0.1172836452	-0.0254595325	-0.2220026171	-0.0052970534	-0.1014965427	-0.050442907	-0.1903777523	0.0879146331	0.1257506216	0.1557635628	0.1237769193	0.040952195	-0.1049300014	0.0618826846	-0.0902631002	0.0786613967	0.1908102638	-0.0014227194	0.1303513663	0.0755096896	-0.1258386292	-0.0876139338	-0.1647128885	-0.1312190344	-0.0269637387	-0.1903165061	-0.2787050833	0.0373120074	-0.2053630448	0.0995267276	0.1510684117	0.0159180329	-0.0113447107	0.0569192099	-0.0356295659	0.0986376239	-0.0038691712	0.0474947343	0.1495936223	-0.0176890237	-0.0848724128	-0.029703618	-0.2546450609	-0.0707475523	0.0963644349	0.1418804875	0.0529653913	0.0894135977	-0.0519159709	-0.2231716897	-0.1205774708	-0.0586028988	-0.0101325188	-0.1034998669	-0.0970871466	-0.0960596033	0.051276837	0.0230759532	-0.1702540862	-0.2175229245	-0.151614399	-0.184610992	0.0697054153	0.0075714777	0.0088235393	-0.1290677508	0.0025004401	-0.0567086462	0.0796973384	0.3330917763	0.1778206937	0.045437128	-0.0693619438	0.036044196	-0.1344857289	-0.0393456218	-0.0062432798	0.1749488947	0.0836836231	0.1494825277	0.185565848	0.1395581014	-0.0134041152	0.2355507701	0.0695545244	0.0274180892	0.1152490509	0.0197875765	0.0050405227827781	-0.011802117893481	2.540686992370508e-05	0.0001392899867716	0.0057765240261318	-0.0078528473239743	6.166721109365032e-05	3.336822982447794e-05	-0.0364229095376913	0.0022408325248619	5.021330404479402e-06	0.0013266283391908	0.0003430046595151	-4.312381000036447e-09	1.8596629889475348e-17	1.176521964490697e-07	-0.0002139928666282	-7.30149086911e-05	4.57929469677546e-08	5.331176891169671e-09	4.203670968794124e-05	-8.598753486215876e-05	7.393856151670967e-09	1.7670849613882531e-09	0.0	0.0
1218.6373009275508	0.1139697570911266	1485076.8712119858	0.0129891055314104	1755.0133155421206	-5.743869339792354	3080071.737730147	32.992034992606655	1184.007680811307	-1.7094373888542125	1401874.1882201696	2.922176186412708	1294.9797105362163	1217.3407641551537	1.125528	19.119343	0.036548074387672	0.0194950848229461	0.087222434	-0.066949039	0.1313049979	-0.1477863546	0.0024774732	-0.0688244662	-0.1077152289	-0.2437953778	0.0325733482	-0.1113048692	0.0219523078	0.1176429247	0.0756596624	-0.0349053281	-0.2110149721	-0.1097190175	-0.0300253552	0.0181067573	0.0931510136	0.1623639173	0.2727263191	0.0526426564	-0.1658752641	-0.0962138841	0.0215148637	0.0655100921	0.0814475049	0.1287994951	0.0488375542	-0.2601545994	-0.0678588657	-0.068133428	0.0969844234	-0.0920533432	-0.0126520826	-0.2221404616	0.0239053745	0.2255916018	0.0287138256	-0.1042642852	0.0941303975	0.0763531459	0.0653150618	0.0768119114	-0.1129547729	0.1719578971	-0.0486648915	-0.0917813372	-0.1251569513	0.0349048747	0.0035123994	-0.1080026112	-0.2846040412	0.1003661087	-0.1841932072	0.116103958	0.0678516541	-0.1277822596	-0.0512001512	0.0265861729	0.1848042151	0.0668676873	-0.1037146661	-0.0208866643	-0.0737202281	-0.1428908625	0.1635934146	0.0786525316	-0.044664084	0.0031329262	-0.0396916638	-0.0116485567	-0.1473104059	0.1127121759	0.3323856121	0.1320986014	0.0794273698	-0.0508014063	-0.1135468371	-0.0952861356	0.0327343944	-0.0536313315	-0.0008701374	-0.0180940854	-0.1281469412	-0.2343741613	0.1262742617	-0.0005817716	-0.0906228476	0.0013119896	0.0033809491	0.1114298236	0.0084997322	2.6363567528164825e-05	-0.0050141592152499	6.950376928121066e-10	2.514179263587584e-05	-0.0009669877523634	-0.0067435117784951	4.547495110670349e-05	9.3506531322082e-07	-0.0305307866177173	0.0058921229199739	3.4717112504082886e-05	0.0009321289314965	0.0003429943118422	-1.0347672899958804e-08	1.0707433444454184e-16	1.1764509795610437e-07	0.0001050171655379	0.0003190100321661	1.102860505761469e-08	1.0176740062261617e-07	0.000100981939328	5.894522964005876e-05	3.474540097319261e-09	1.0197352070443874e-08	0.0	0.0
