global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1201.2312376449063	-2.256688579135244	1442956.486293913	5.092643343199444	1753.0272422996727	3.296612631308108	3073104.5122447954	10.867654840900164	1168.117279225802	-2.9263576803225533	1364497.97802589	8.563569273182795	1272.098424883242	1133.5854825349288	1.217744	21.863333	0.0245027919790841	0.0121888494029757	-0.0225019962	-0.0810758741	-0.0948121989	-0.0789251375	-0.0065592253	-0.0235002403	0.1634899394	-0.1146120021	0.0773465483	-0.1317130103	-0.0172582164	0.0930866662	0.0011792303	0.0145384354	-0.0171206221	0.1230967053	0.0779971461	-0.0080332325	-0.0878187953	-0.0589553777	0.0256435463	-0.0453695719	0.0254962834	-0.0744302881	0.2207952598	-0.1185424017	0.0825879413	0.1820817731	0.0796669653	0.2172897938	-0.0582702242	-0.1367324361	-0.0906413829	-0.0649290707	0.0449564006	-0.1687833858	0.0377905454	0.0886165287	-0.0018210859	0.0050927196	0.1048011301	0.0082712282	0.0667166765	0.0203556462	-0.1623565443	0.0404306877	-0.0146621741	-0.0384184862	-0.0115079295	-0.025717924	0.0643701181	0.1111900782	-0.2511910404	-0.1488222256	0.2051210159	0.02435743	-0.0365714845	-0.0708793134	0.1433757852	-0.0576299933	0.0128308188	0.0870330895	-0.0783854983	-0.1514230089	-0.0694347152	-0.0916427296	0.1215300488	0.061246373	0.0350344881	0.0039467537	0.0135576413	0.0218191633	-0.1083261875	0.0186461908	-0.1236426872	0.1258713603	0.2718650661	-0.0333302069	-0.110829453	0.0644258373	0.0498357055	-0.0967498407	0.1396918993	-0.0121164373	-0.0880955851	-0.065358178	0.1380024862	0.2028917584	0.0173654513	-0.018210529	-0.1865520059	0.0732620652	0.0050995335	0.1419863355	0.1094628008	-0.023236318649694	-0.0031597065343476	0.0005399265043901	9.983745383199552e-06	0.0419441180274589	-0.0002163310298044	4.6799114456233145e-08	0.0017593090371014	-0.0217473443346136	0.010025002435782	0.0001005006738374	0.0004729469856082	0.0012500210540637	8.998337383309997e-05	8.09700756638742e-09	1.5625526356025234e-06	0.0001538356058929	-0.0001064969171197	2.366539364043565e-08	1.1341593356000254e-08	-0.0002635964506876	2.5554748630199996e-05	6.530451775527084e-10	6.948308881510032e-08	0.0
1202.1495774295147	0.9183397846084064	1445163.6065139608	0.843347959994614	1744.9075800715266	-8.119662228146126	3044702.462991071	65.92891469918291	1168.9374563869771	0.820177161175252	1366414.7769444562	0.6726905757134952	1272.5698895136516	1136.2591366577149	1.231678	22.113493	0.0490844038784304	0.0246753300950986	0.13161421	0.0291849568	-0.0447050165	0.152893732	-0.1460378173	0.0478434783	-0.0627154052	0.0182602874	0.1227367198	0.1338090835	-0.0134039492	0.078086717	-0.1075373004	0.0889256633	0.0547446543	0.0582452878	-0.0873285196	-0.1768381552	0.0878432771	0.1097628757	-0.065568676	-0.2441770099	0.1581754689	-0.1145290337	-0.0666564042	-0.05399392	0.0447344367	0.0025289233	-0.082561431	-0.1820615828	0.122589074	0.1063675217	0.011348641	-0.0715330492	0.1323926589	0.0086068968	0.0844502055	0.0275322491	-0.0510140234	-0.1036327659	-0.0451582146	0.2255659031	-0.0194151142	0.0749779165	0.1209026395	-0.0058639622	-0.0050873789	-0.1083428018	-0.0181526006	0.184257699	-0.1343120232	0.1336204084	-0.0075769175	-0.0654642691	0.0870725502	0.0465234161	-0.0071081987	0.1242813834	-0.0547890936	0.0145259954	-0.0100398618	0.0532173743	-0.1401866043	0.1018736153	0.177332321	0.007719347	-0.1395982982	-0.0087779103	0.0361636097	-0.0354012017	0.1747344166	-0.0659383702	0.0445057958	-0.0133924952	-0.2104937031	0.0214059368	0.0586548812	-0.0090882666	-0.0744864052	-0.0719836117	0.1887984878	-0.0051204839	-0.0752341402	-0.0866419749	-0.0200501801	0.0208149952	0.038872441	0.2682665332	0.0135145709	0.0875524811	0.1015514041	0.2034192797	0.0336262639	0.1397444952	0.1012278027	-0.0130762607867183	0.0101600578629757	0.0001709885961622	0.000103226775779	0.0343816252140953	-0.0075624928133635	5.719129755217604e-05	0.0011820961523625	-0.0257438135542997	-0.0039964692196861	1.5971766223898437e-05	0.0006627439363185	0.0015610416810862	0.0003110206270225	9.67338304334691e-08	2.4368511300884293e-06	0.0003668124847793	0.0002129768788863	1.3455139898996418e-07	4.535915094019228e-08	-0.0002402862769484	2.3310173739199997e-05	5.43364199751689e-10	5.7737494889723184e-08	0.0
1201.3788444798429	-0.7707329496718103	1443311.1279637225	0.5940292797098092	1746.9999286548511	2.092348583324565	3052008.750720055	4.377922594140314	1169.3737955652248	0.4363391782476356	1367435.07375462	0.1903918784738218	1271.654903157552	1135.1028903336958	1.304631	23.423298	0.0407718720735812	0.0207360837358551	-0.1344613741	-0.0449233983	-0.0204924854	0.0160936769	-0.0970728535	-0.1038990084	0.0507109058	-0.1202369872	-0.0394126342	-0.0123664647	0.0204909813	0.1130769796	-0.0185091801	0.0911027823	0.0038046784	0.0976010428	-0.0232046644	0.0622050153	-0.0160464593	-0.0147409536	-0.0218439668	0.0908823371	-0.0306578752	-0.1562328861	0.1812262902	0.0912273958	0.0596181848	-0.0371634419	0.1532757676	0.1869487344	-0.0471885311	-0.1072008406	-0.0438168233	-0.0888749347	0.0351747407	0.0022363649	0.0663217622	-0.100112199	-0.1542136111	-0.047401602	-0.0098112587	0.1491413463	-0.0653114648	-0.0785274239	-0.0847866682	0.042395118	-0.0796528556	-0.0850071662	0.0042483774	-0.0210461197	-0.0885055737	-0.0716497732	-0.1280302905	-0.0185157285	-0.0359782827	0.049569786	0.1527337896	-0.1209099706	0.0676776472	-0.1028680982	-0.1050740465	0.1278336665	-0.1097845648	-0.3267143729	-0.0175128384	-0.0203716285	0.043612234	-0.1193710818	0.1728863252	0.0990961981	-0.0274940684	-0.0669536103	-0.1387939673	-0.1158744897	-0.1175877382	0.046446018	0.129457062	-0.1473329922	-0.0264148969	-0.0145694491	0.1173425813	-0.0432415719	0.112940211	-0.2124074184	0.0581026674	-0.0226938326	0.0015133463	-0.0804297487	0.0892322057	0.0818036795	0.1192116716	0.3470959508	-0.0157767587	0.1373117808	0.0924399334	-0.0187727925480629	-0.0056965317613446	0.0003524177400526	3.245047410800783e-05	0.0358399827529041	0.0014583575388087	2.12680671100045e-06	0.0012845043637284	-0.0074810951181518	0.0182627184361479	0.000333526884678	5.5966784166834696e-05	0.0017010243659168	0.0001399826848306	1.9595152052383115e-08	2.893483893442652e-06	0.0002178110644814	-0.0001490014202978	4.7441659810520596e-08	2.220142325079144e-08	-0.0002221850953313	1.810118161709999e-05	3.276527759352386e-10	4.936621658737887e-08	0.0
1200.7714919735552	-0.6073525062877252	1441852.1759363976	0.3688770668939812	1744.8520373370195	-2.147891317831636	3044508.632199148	4.613437113216523	1170.0606403314775	0.6868447662527615	1369041.9020529073	0.4717557329288105	1273.405113919576	1133.465255570845	1.202798	21.59498	0.0294888556725579	0.0167047757655457	0.1188814534	-0.098308913	0.0479868021	-0.0205301891	-0.0700607329	0.1758987137	-0.0705852044	-0.0579099267	0.0397650481	0.0114047398	0.0282987291	0.0788963973	-0.063071477	-0.0392375328	-0.0005713926	0.0200677648	-0.0014078764	-0.1920734718	-0.1354873521	-0.1375049168	-0.0627066582	-0.0886089005	0.0470192798	0.0059022475	0.0213251061	0.0054515545	-0.2225288571	0.0546324853	0.1683264291	-0.015066623	0.0844234511	-0.0149821482	-0.2270689799	0.0736822217	-0.0112234478	0.0621228011	0.0464348568	-0.0934218501	-0.0771099372	0.0046137811	-0.0390497251	0.0501057954	-0.067591976	0.1646614197	0.0267080877	-0.0793511487	0.0163654295	-0.0416795523	-0.0319961267	0.0333466994	-0.0388532076	0.1349802595	-0.0649721737	-0.1834402643	-0.1208133907	0.1082260907	0.1465363011	-0.153213131	0.0563879377	-0.0108372017	0.0420845579	0.0470477669	0.0162874822	0.013619837	-0.1468883668	0.1412622414	-0.1810531448	0.1365627948	0.2107629272	0.0105651411	0.2104135379	0.0409358586	-0.1250263461	-0.1139873976	0.0148076957	-0.0103125953	0.1118798033	-0.0669968643	0.0537921194	-0.133632188	0.0803554188	-0.0167082473	-0.0177635117	-0.107093911	0.0512310041	-0.1157849778	-0.0246366877	-0.0009484208	0.1999243994	-0.0079619598	0.076229306	-0.0367590622	0.0420115897	0.1346915149	0.0831471893	-0.0124705138789238	0.0063022786691391	0.0001555137164044	3.97187164234857e-05	0.0303032587579679	-0.0055367239949362	3.065531259610227e-05	0.0009182874913523	-0.0073826930069742	9.840211117760016e-05	9.682975484208782e-09	5.450415603522576e-05	0.0014160285410381	-0.0002849958248787	8.122262019829075e-08	2.0051368290344897e-06	0.0002738358788849	5.602481440350002e-05	7.498608856466564e-08	3.138779828946623e-09	-0.0002321934739952	-1.0008378663900005e-05	1.0016764348000879e-10	5.3913809365959616e-08	0.0
1201.8271453686853	1.0556533951300937	1444388.4873450429	1.1144040906496933	1739.2727361730626	-5.57930116395687	3025069.650794932	31.128601478130488	1170.133641955082	0.0730016236045685	1369212.7400350643	0.005329237048903	1273.349695693122	1127.5994739636508	1.215879	21.829842	0.039035815886321	0.023650729966583	0.0091420792	0.1528421224	0.1401150831	0.0192036737	0.1461250584	-0.0338171842	-0.125564788	0.1188879964	-0.0146581103	-0.0803411178	0.0323079816	0.1915586198	0.143277405	-0.0676684404	-0.0625077952	0.1207874425	-0.2089827561	-0.0020401233	-0.0836526842	-0.0941316275	0.0249188908	-0.165637299	-0.2091217284	-0.1650251549	0.0720946714	-0.0900005991	-0.1089826221	0.0974719988	0.192747495	0.053472576	0.1566439918	0.0630476249	0.1209544818	0.000650818	0.0443563562	0.1233380904	0.1165522987	0.0298574326	0.1045372665	-0.2060470648	0.0314379446	0.0198938773	-0.0338246322	-0.0511542412	0.1686873806	-4.1905e-05	-0.1136752851	-0.0062809838	-0.1119462818	0.027106596	0.1947612467	-0.012184936	-0.1856522683	-0.258056239	-0.0805743621	0.0719317946	0.2152024813	0.0853155441	0.1169735275	0.085747832	-0.0380386196	0.1968679838	-0.0967556745	0.0101347953	0.0120855076	-0.0441592442	0.0530546476	-0.0102213309	0.056859867	0.0795478158	0.0896310027	-0.1358382406	0.0487333549	-0.0780695334	0.0501727698	-0.1075539947	0.2997473925	0.0603338706	0.1930184991	-0.1152820607	0.125308417	-0.1444464972	-0.0690707365	0.0299638358	0.0631152404	-0.0157384654	-0.2346060412	0.0295887102	-0.047640187	0.0733476765	0.0604283532	-0.1458291075	-0.024587867	0.1318872767	0.0734003241	-0.0175809723942848	-0.0051104585153609	0.0003090905903286	2.611678623722574e-05	0.0251913443414082	-0.0051119144165596	2.6131669002230883e-05	0.0006346038297273	-0.0297163786262046	-0.0223336856192304	0.0004987935133386	0.0008830631586559	0.0014330498957751	1.7021354737000068e-05	2.8972651708279464e-10	2.053632003781025e-06	0.0003808301302186	0.0001069942513336	1.450315880823158e-07	1.1447769818458956e-08	-0.0002377730146279	-5.579540632700007e-06	3.11312736719504e-11	5.653600648523955e-08	0.0
1202.0480725254654	0.2209271567801352	1444919.5686621864	0.0488088086029544	1744.9078675141209	5.635131341058241	3044703.466112677	31.75470523097685	1170.1310421343337	-0.0025998207484008	1369206.655766382	6.75906792381538e-06	1272.3938055109095	1125.0699783689329	1.205645	21.646099	0.0717685113386037	0.0471224696125369	-0.0098911222	-0.1289823271	-0.0465079318	-0.1120725938	0.0634142749	-0.0424395379	0.1329779192	-0.1126017255	-0.0154246435	-0.0501560644	0.2541595147	-0.0635888228	-0.2218870736	-0.0970328242	-0.1648715164	-0.0233976319	0.0629951881	0.1035976804	-0.0641238376	-0.0073782235	-0.0126584274	-0.1670134122	-0.0175918441	-0.1081936684	0.1899988173	0.1073344723	0.0642146576	-0.0965587605	-0.113919333	-0.1689272029	0.0273535755	0.0498685867	0.1033633397	-0.0908721768	-0.174515363	-0.0321370739	0.0967189016	0.0248504741	-0.0253562651	-0.1128842903	-0.0861233632	0.0170683675	0.0492652766	-0.0285738223	-0.1792261371	0.0110848136	-0.0775186727	-0.0567686697	0.0318875995	0.2023643713	0.004495563	-0.1213232785	-0.1211021134	-0.1669482125	-0.0271975984	0.1808849596	-0.0114632874	0.1432225542	0.0300975636	0.0349373376	-0.0175137806	-0.1024097488	-0.1431964907	0.0091994395	0.060095432	-0.1555231716	0.0077893227	-0.2667481752	-0.1012838357	0.005945555	-0.0412664778	0.0729567569	-0.1393488249	-0.0702705288	0.0358078411	-0.1023679422	0.1826494559	0.0728641932	-0.0437294311	0.1234954521	0.211569083	0.0186538885	-0.0496507588	-0.0264790835	-0.1004307662	-0.0642494399	-0.1027678806	0.0243596701	0.1547930871	-0.0003497202	0.0319299387	-0.0765256552	0.2226235717	0.1289028963	0.0632525717	-0.0150100325419941	0.0025709398522906	0.0002253010769117	6.609731724096523e-06	0.0211059451739714	-0.0040853991674368	1.6690486357293304e-05	0.0004454609216866	-0.029748557043618	-3.2178417413399746e-05	1.035450547230988e-09	0.0008849766461773	0.0005589997038998	-0.0008740501918753	7.639637379172487e-07	3.124806689600641e-07	0.0001910000596763	-0.0001898300705423	3.648102279635016e-08	3.603545568209459e-08	-5.33990162425945e-08	0.0002377196156116	5.651061564655416e-08	2.8514549356768708e-15	0.0
1202.82299881967	0.7749262942045334	1446783.1664895436	0.600510761449571	1743.0004160288215	-1.9074514852993616	3038050.450276645	3.6383711687707407	1171.7186467363613	1.587604602027568	1372924.5871096898	2.5204883723791127	1273.8748151002108	1141.759454128092	1.149288	20.634277	0.0870984670884702	0.0478726964304353	0.1283373475	-0.0944608431	0.0533136358	0.0063024779	0.0092912572	0.1264330681	-0.1169061835	0.0862292739	0.0029496275	-0.0074009151	-0.0352121087	0.1444557606	-0.1260574829	-0.0593393702	0.0629409832	0.0539032452	0.1709386983	-0.09472838	0.0463593758	-0.0663322017	0.0227704592	0.0304525751	0.0531306626	-0.163936013	-0.1860086041	-0.0303869691	-0.2374145294	0.0367699598	0.050612502	0.0965667675	-0.0460593863	-0.0284035082	0.005157986	-0.1377767859	-0.1887521551	0.0768214236	-0.1550047174	0.0473458881	-0.1055467084	0.1911279978	-0.1202476535	0.0104888891	0.0389415438	0.1184418391	0.0448612216	-0.0830456513	0.0966056516	-0.0036949331	0.1446084248	-0.0049772464	0.1479294013	0.1237082279	-5.53924e-05	0.0356051904	-0.2568481847	0.019464002	-0.1551908568	-0.0917014231	0.028697032	-0.038870451	0.0401548693	0.0579580355	0.1968968957	0.0149259713	-0.0383004753	0.2009529518	0.1458421575	-0.0062889184	0.0618167924	-0.088053887	0.0749934922	0.1082174429	-0.0636529172	-0.09572898	0.2029324475	-0.0741001553	-0.0930614453	0.008005988	0.0402673914	-0.160181857	0.0814379969	0.0797437457	-0.1503906871	-0.0263918961	0.0306318604	-0.1791688631	-0.0089684566	0.025902327	0.2108595887	-0.0240556111	0.1001190711	-0.0543295596	0.0977498921	0.1257424501	0.0527593557	-0.011233069967858	0.0037769625741361	0.0001261818609027	1.4265446286424794e-05	-0.019547310957023	-0.0406532561309944	0.0016526872340522	0.0003820973656505	-0.0076330128366777	0.0221155442069403	0.0004890972955691	5.826288496488655e-05	0.000346000301761	-0.0002129994021388	4.536874531148625e-08	1.1971620881870308e-07	-7.000012664182265e-06	-0.0001980000723404	4.900017729871209e-11	3.9204028646836214e-08	1.2100324646077947e-09	5.460904870720229e-08	2.9821482007055924e-15	1.4641785654048141e-18	0.0
1203.1235147998016	0.3005159801316495	1447506.1918642283	0.0903098543144859	1740.2082565720018	-2.792159456819718	3028324.776241366	7.796154432307782	1171.186791807582	-0.5318549287792393	1371678.5013045366	0.2828696652667697	1273.3645432366266	1131.4135911213268	1.254158	22.517105	0.0764331950264905	0.0438736807471233	0.0111203095	0.181124612	0.0775277541	0.0249815219	0.1854609647	-0.0636915153	-0.1122320651	0.2069550958	-0.0050883648	0.0266103838	-0.0093395965	0.0975035788	0.0089458246	-0.1444408746	-0.0893669408	-0.0856473635	-0.097826508	0.1180805326	0.2485719912	-0.026263003	0.0643858933	0.069184736	-0.1026628368	-0.0153706311	-0.1853067316	-0.1893848453	0.0986352107	-0.0736561297	-0.0945298957	-0.1403476913	-0.0871249441	0.0480943347	-0.0016063764	0.1749088085	0.0705806092	-0.1111528261	0.1504706256	-0.0086763552	0.0140923525	0.1545599362	-0.045890278	-0.022968904	-0.0556339545	-0.0976229701	0.1905494087	0.0735902687	0.0302922036	0.0516696697	0.0721205259	-0.0606366575	0.1588939041	-0.1872320503	0.0439439811	0.144114923	0.0604713484	0.0945644589	0.0216302893	-0.0076679831	-0.1188788635	-0.0412013022	-0.2202715437	0.0375260321	0.0492284635	0.2151159191	-0.0422957824	-0.1207881818	0.0590225715	-0.0658877496	-0.0591425335	-0.0625997081	-0.0661049828	-0.0505820857	0.2047859888	-0.0205233977	0.2296554924	-0.0313398051	0.0070024043	0.0969322252	0.1191563656	0.0239410248	0.0571135312	-0.0844664926	-0.0728699555	-0.0607558789	-0.1570549574	0.1122556585	-0.2415149613	-0.0509055305	0.1018268361	0.0511130037	0.0764421921	0.0126251322	-0.1194945811	0.1224102548	0.0419779864	-0.0082040029509471	0.0030290670169108	6.730566441914873e-05	9.175246992937495e-06	-0.006832675081597	0.012714635875426	0.0001616619654446	4.668544877067657e-05	0.0222061373785464	0.0298391502152241	0.0008903748855667	0.0004931125372748	-9.499978650169532e-05	-0.0004410000882626	1.9448107784770506e-07	9.024959435367692e-09	0.0001689999312484	0.0001759999439125	2.8560976761963932e-08	3.0975980257232106e-08	8.016235777585023e-09	6.806203312977228e-09	4.6324403537582194e-17	6.426003604183414e-17	0.0
1203.5994216381098	0.4759068383082194	1448651.5677675924	0.2264873187485257	1748.691409054318	8.4831524823162	3057921.644100376	71.96387603822751	1171.0976187520307	-0.0891730555513277	1371469.6326466766	0.0079518338363601	1271.8020344486945	1127.253029535467	1.180243	21.190035	0.0635244765934397	0.0323011491047301	-0.1455033234	-0.0565649681	-0.0665395998	0.0349372841	0.0324180041	-0.1304931833	0.0586991305	0.0259603885	0.0231611729	-0.0521071788	-0.2714491867	-0.1307707934	0.0519092216	-0.046440736	0.0455475877	0.0112938929	0.1162849751	0.1661807093	0.0951695164	-0.065680503	0.0997073823	-0.0141816023	-0.0005831868	-0.0387725026	0.0419840849	0.0569364358	0.0211394832	0.0854616841	-0.0257011148	0.062310516	0.0792884678	0.0544149215	-0.2504294307	-0.233246753	0.2326952999	0.0003688799	-0.1047067704	0.073322787	0.0093272537	0.247576515	0.1729036447	-0.0338570614	0.0797531802	-0.1352848557	-0.0795237529	0.0341267014	0.173394065	0.1490708425	0.0838480944	-0.0577515925	0.1049641981	0.0305514509	0.0815261214	0.1279287976	0.041813221	0.0131731761	-0.072635388	0.1512556633	0.023526011	0.090250613	-0.1135356824	-0.1624784188	-0.062497041	-0.1802583437	0.1475385292	0.0344150498	0.1535802581	0.0566413217	0.2401834167	-0.1161608624	-0.2280702068	-0.005463527	0.0153192785	0.0811630765	0.19200026	0.0398500782	-0.0827610359	-0.0233027003	0.0154484362	0.0630772584	0.1706334463	-0.0372264823	-0.1651006047	-0.1025799583	0.0496517232	-0.0015554692	0.0104695592	-0.2813021494	0.0456074797	-0.1424809399	-0.0360216168	0.006840548	-0.0469163688	0.1189108618	0.0309673479	-0.0057913799360704	0.0024126230148767	3.3540081563918794e-05	5.82074981191274e-06	-0.0138570539401001	-0.0070243788585031	4.934189834778531e-05	0.0001920179438988	0.006120351084121	-0.0160857862944254	0.0002587525207099	3.74586973929011e-05	-0.0006009998546878	-0.0005060000681861	2.560360690043426e-07	3.612008253347567e-07	-8.500014768086928e-05	-0.0002540000789292	7.225025105769586e-09	6.451604009607501e-08	-2.560516153873308e-08	-3.36213973163181e-08	1.130398357501722e-15	6.556242974246157e-16	0.0
1204.8644775485654	1.2650559104556578	1451698.4092583775	1.6003664565787932	1746.4596701957084	-2.2317388586095603	3050121.3796201027	4.980658333027903	1171.6324440968735	0.5348253448428295	1372722.5840604135	0.2860381494862515	1273.8295465540002	1134.8983525397562	1.130775	20.301882	0.0374940621193513	0.0220204059657842	0.0903510265	-0.1078914225	-0.0118702647	-0.0065439147	0.1205203963	0.1552778372	-0.0237002247	0.1318934187	0.1201205624	-0.0873309474	-0.1800721211	-0.1597925454	0.0757211878	-0.057966242	0.0134619129	-0.0198212008	0.1734043352	-0.074581489	0.0265215249	-0.1347391282	0.0215555996	-0.1522245759	-0.0325905198	0.0344678321	0.0577897553	0.0960531402	0.0268392119	0.0058753904	-0.1480982748	0.0242401547	0.2096651835	0.0059451382	-0.0449176376	0.0147848867	0.183234283	0.0433523146	-0.144913876	-0.2139914565	-0.0727782854	-0.0307451264	-0.1218293495	-0.0487764045	0.0237983071	0.1486578463	-0.0466286369	-0.0191440683	0.2545781426	0.1379833909	-0.0127117799	-0.0005457276	-0.0087521771	-0.0161697306	0.0478874282	-0.12132088	0.0541772695	0.0665349686	-0.0483782089	0.1600226114	0.0236066541	0.1057657396	0.2175254153	-0.0058893295	-0.1119045199	0.0314438393	-0.0179272203	-0.0726625806	0.0875391979	0.0175524473	0.2004829819	-0.2402648459	-0.028339608	0.0784868759	-0.0339665597	0.1296384286	0.1954226705	0.0397654676	0.0261881393	0.0180579656	0.0455029432	-0.0786624857	0.0313971169	0.1034348989	-0.0482977721	-0.029343037	0.1036108599	-0.017200249	-0.0154429564	-0.1905595721	0.1118484507	0.0125185043	-0.0535229715	-0.0625060626	-0.1042253632	0.1152490509	0.0197875765	-0.0060173784816299	-0.0002259985455595	3.6208843791182565e-05	5.1075342595009486e-08	-0.0105479981296241	0.0033090558104759	1.0949850356844969e-05	0.0001112602645425	-0.0127365196589863	-0.0188568707431073	0.0003555815742222	0.0001622189330237	-0.0004590000572498	0.0001419997974379	2.0163942472433026e-08	2.106810525553197e-07	7.499997878368525e-05	0.0001600001264645	5.624996817553238e-09	2.560004046867344e-08	1.7211340077569236e-08	4.281650161630231e-08	1.8332528106588186e-15	2.96230227265741e-16	0.0
1204.920055260607	0.0555777120414404	1451832.339569224	0.0030888820757612	1747.0583199990765	0.5986498033680618	3052212.773477996	0.3583815870726191	1173.227588098306	1.5951440014323452	1376462.973474968	2.544484385305594	1275.4059518178303	1139.6405983630093	1.189708	21.359972	0.0677590611501972	0.0334086031371027	-0.0511837455	0.1870906926	-0.0929330709	-0.1207665241	0.0797560413	-0.0094490796	0.0518104959	0.1163710407	0.0240568433	0.0813341208	-0.1752998583	-0.0535404984	0.0525800069	-0.1468401276	0.0951113126	-0.1430807262	0.0482257839	-0.0385392822	0.1181349315	0.0454365014	0.222947183	-0.2309495362	-0.0470367547	0.0283471021	-0.0284723046	-0.0508156979	0.0182134437	0.0009675903	-0.1254043112	0.1241002133	-0.0409842232	0.2651310255	0.2142804696	0.1209503874	-0.1627987403	-0.0663452176	-0.2081466627	-0.0189986846	-0.0362674338	0.0102410386	0.0389547882	0.0446166877	-0.0258138758	-0.0295493585	0.0658144913	0.1137624708	0.2484111362	-0.0832116654	-0.0077881526	0.0039286541	0.1126402234	-0.0203116911	0.0693337573	-0.1295936553	0.0859804013	-0.0492704626	-0.1366405552	-0.0243595536	0.0219162106	0.0610326197	0.1442918852	0.0499107669	0.087458626	-0.0583341813	0.1577986809	0.147285365	-0.1096241867	0.0585118835	-0.0690234819	-0.1767196812	-0.1532542201	-0.0938525608	0.1675132078	0.1062664227	0.0169185819	-0.1236601886	0.1401047502	-0.0098701296	-0.0623425933	-0.0495531207	-0.0449510812	0.1070884242	-0.1072090505	0.0871140745	0.1614842413	0.0035586155	0.0617936337	-0.0708680417	-0.1414840469	-0.0230189288	-0.0660031106	0.1516122969	0.2439287294	0.1114298236	0.0084997322	0.0064591044863817	0.0124764829680116	4.17200307659962e-05	0.000155662627251	0.0070739982404433	0.0176219963700674	0.0003105347560666	5.004145110579491e-05	-0.0260462530154796	-0.0133097333564932	0.0001771490020209	0.0006784072961463	-3.4000023986227175e-05	0.0004250000332635	1.80625028274038e-07	1.156001631064023e-09	1.3000030352650072e-05	-6.199994843103518e-05	1.6900078916982315e-10	3.843993605451022e-09	2.2392218745662083e-10	-1.6987417890112615e-08	2.885723665733181e-16	5.0141146035358037e-20	0.0
