global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1127.5312273549885	-2.058288950473297	1271326.6686606468	4.236553403640468	1660.8547339685183	6.03605463086933	2758438.4473456377	36.43395550683909	1098.7223964798116	-0.3064836448595542	1207190.9045263403	0.0939322245663973	1193.937055543576	1119.873878060573	1.159892	20.23642	0.0892076758372245	0.055013717483754	0.0760220209	0.1094260413	0.040083315	0.169207962	-0.0260785604	-0.0053096942	-0.0692161198	-0.0068205569	0.1170413144	0.066103519	0.0987685035	0.1090175368	0.1755743165	0.0744584418	0.1688923269	0.0101795323	-0.0969964936	0.038371571	-0.1680714853	0.0022306235	-0.1475741716	0.1023653389	-0.0344887624	-0.0042171006	-0.1749230142	-0.0840487311	0.0413528792	-0.0791667581	-0.0210012617	0.0735433635	-0.1985360977	-0.0081874728	-0.0016776215	0.1078820581	0.0890139521	0.0858363854	0.0892919063	-0.0515182217	-0.18463418	-0.1589185832	0.0809343057	-0.102270971	-0.0162269606	-0.0236394116	0.0677859175	-0.0124484485	-0.1354118805	0.0666172463	0.1532719734	0.0768746511	-0.073608487	-0.0088966454	0.111436662	-0.0586227324	-0.2698184302	0.0925480063	0.0111493205	0.0852019187	-0.0581589232	0.0488469115	-0.1935238638	-0.0353689976	-0.0381357718	0.0116067567	-0.0355167283	-0.03915178	0.1031081993	-0.0102643942	-0.0063119001	0.1574482732	-0.1038160567	0.0482954437	-0.0732380341	0.1256091573	-0.2751999166	-0.0383482492	0.1512842141	0.0359808735	-0.1613286562	0.1406357756	-0.070768406	-0.0811226352	-0.0885806457	-0.0903405295	0.1677077186	0.0014827256	0.0017851767	-0.0344258431	-0.2109368283	-0.0034172046	0.0287307867	-0.2245875153	0.0441049837	0.0710446127	0.1074583966	-0.0028345346	0.0013369101026796	0.0005663379936465	1.7873286226467788e-06	3.207387230475431e-07	-0.0147587011179695	-0.0107183258151764	0.0001148825082802	0.0002178192586895	0.0178760616794591	0.0510217792113961	0.0026032219538964	0.0003195535811678	5.900015998650227e-05	0.0002850057253696	8.122826349345317e-08	3.4810188784328633e-09	8.999056178238263e-06	0.0002369935017749	8.098301209908823e-11	5.616591988354766e-08	-3.2000280469609775e-05	1.6025429195568642e-05	2.5681438090218375e-10	1.0240179501336886e-09	0.0
1128.4917806600283	0.9605533050398662	1273493.6990172414	0.9226626518230104	1652.9563431887282	-7.898390779790134	2732264.6724878526	62.3845769102738	1098.6087351005767	-0.1136613792348271	1206941.152839289	0.0129189091295631	1192.4751868473368	1111.3050266733117	1.268339	22.128479	0.0790957132605483	0.0457928002637246	0.0713812813	-0.0920890149	-0.0726578518	-0.1173380498	-0.0383529289	0.122562923	0.0405561689	-0.1655809884	-0.002521884	0.0006033171	0.1185098166	-0.0304190575	0.0726770428	0.0857734074	-0.150738304	0.3137602729	-0.090098328	0.1450446385	0.1269320496	-0.0741763548	-0.1902269765	-0.0285832025	-0.0190093854	0.0836727438	0.0248370677	-0.1076464892	0.0324993332	0.1001091223	-0.1091180843	0.1605631876	0.0725267398	-0.1909496605	0.0760459935	-0.0635434745	0.0235044852	-0.0673917711	0.1695013274	0.095879794	-0.018898039	-0.0249125597	-0.2088921708	-0.2409669723	-0.2323499663	-0.0669010569	0.0619134092	0.0180205621	0.0400400374	-0.1390057331	0.0920412623	-0.1151888731	-0.1354629382	0.1354668391	-0.1564852213	0.1780081624	-0.082533466	0.091144468	0.0364384623	0.0685580495	-0.1169123492	0.2068311593	-0.0594639912	0.3024055738	0.2321334082	0.0436469962	0.1070754849	0.0281309575	0.103136506	0.0847536684	0.0425775305	-0.0811303555	-0.1058523453	0.1059885803	-0.0196613583	-0.1382911775	-0.2343754091	0.197725187	-0.0529954611	0.01266034	0.1086553107	0.0569948876	0.0969714458	-0.0130089068	0.0043982975	-0.3160669938	0.0670296815	-0.19153441	-0.0515407813	0.0347217222	0.0526936679	-0.1548830789	-0.1994978211	-0.0440165862	-0.0302894439	-0.0448909733	0.1033401944	-0.0141533203	-0.0016856935275342	-0.0030226036302138	2.8415626687706947e-06	9.136132705381642e-06	-0.0091138865900575	0.005644814527912	3.186393105452638e-05	8.306292877642991e-05	-0.0096039620357686	-0.0274800237152277	0.0007551517033894	9.223608678448456e-05	-0.0006900003030244	-0.0007490004630109	5.61001693590546e-07	4.7610041817376395e-07	-8.399457458740933e-05	-9.29936307656476e-05	7.055088560119869e-09	8.6478153629776e-09	-1.5028946502262518e-05	1.6971333967347257e-05	2.8802617663123476e-10	2.258692329678688e-10	0.0
1132.3461740681712	3.854393408142869	1282207.857926825	14.8563485447352	1665.9508967448755	12.994553556147366	2775392.390365055	168.85842212358216	1100.3909152307242	1.782180130147481	1210860.166322311	3.176166016292491	1195.5847252394117	1144.5316637447154	1.280616	22.342667	0.0759434535540117	0.0398705853667915	-0.0306487462	-0.0811301726	-0.0251186746	0.0614645942	0.2089406531	0.0367685655	-0.0824580606	-0.12986851	0.2502736473	-0.0921452257	-0.1392681872	0.0601493689	-0.004536677	0.2117508864	-0.160327418	0.1458118184	0.026766521	0.2008369702	0.0752608051	-0.1915684269	-0.1095989616	-0.1478034279	-0.1313787668	0.0351576094	-0.040788963	0.0835930649	0.1615336387	0.1006525073	0.0164006033	-0.1184257255	0.170414946	-0.3321138487	-0.0253167858	0.0749795413	0.0062645593	0.0964365128	-0.0217588881	-0.0399750974	-0.0437739961	0.0620486293	0.0925986378	0.2243992964	0.0660016756	0.2015185944	0.0867807273	0.0621369445	-0.079514193	-0.2351868337	0.0335891442	-0.0180788561	-0.3061398681	0.0631948493	-0.1091592271	0.0285578097	0.2165270708	-0.056676754	0.2325508132	-0.0413783322	-0.1286701468	0.1945419947	-0.0701790162	-0.123898839	0.0918743877	-0.0065022915	-0.0373794392	0.1092178317	-0.1701635609	0.0301693711	0.1406812207	-0.0778726467	-0.0518854083	0.0973785318	-0.0453006207	-0.2491224856	-0.1878301672	0.0464412026	-0.0857669802	0.030917051	0.0781561545	0.2687505172	0.0183305693	0.0072493805	-0.1431253823	0.0584575694	-0.1812012527	0.0096731431	0.0738004955	0.1293207832	0.0980785448	0.1244856673	-0.0269946192	-0.1001035622	0.0316350503	-0.2280616227	0.0990808418	-0.0253948054	0.0030557513184277	0.0047414448459618	9.337616120072625e-06	2.248129922729866e-05	-0.0147009036196834	-0.0055870170296259	3.121475928932982e-05	0.0002161165672352	-0.0312673570060582	-0.0216633949702895	0.0004693026816387	0.0009776476141442	-0.0001780056793538	0.0005119946236706	2.621384946675993e-07	3.168602188220786e-08	0.0002109950133666	0.000294989587954	4.4518895665571715e-08	8.70188570012762e-08	5.7018776035815736e-05	7.204772253807825e-05	5.190874322923908e-09	3.251140820622515e-09	0.0
1129.7350586792304	-2.6111153889407888	1276301.3028089642	6.817923574363407	1666.932460430971	0.9815636860955692	2778663.827638451	0.9634672698615212	1099.1803988162603	-1.210516414463882	1208197.5491418731	1.465349989686493	1196.6720614146038	1148.8230402142735	1.10717	19.316587	0.0690430402346741	0.0446225642457619	-0.0143636396	-0.148558227	-0.104393661	0.1591480972	0.2800045533	-0.0196066932	-0.2594681514	-0.0592794265	0.0083114949	0.1224371652	-0.1768943248	0.0773530495	-0.0822963043	0.1446225822	-0.0722351835	-0.0660679922	0.0495325706	0.0678989452	0.021428341	-0.1776308475	0.058026277	-0.1640323632	0.0258010415	-0.1875386938	-0.0264295931	0.0360607643	-0.2439227566	-0.0607313303	-0.0640318552	-0.018099465	0.1117992345	-0.0113559947	-0.1879251726	0.0940493368	0.2235963969	0.1800330369	-0.0444655865	0.1189094488	0.174257296	-0.087471316	-0.0367437714	-0.0601432725	0.147982704	-0.2770626513	0.081156124	0.2853127252	-0.1767728972	-0.0553549905	-0.1683456397	-0.0570327408	-0.0909614561	0.0133885021	-0.2943459762	-0.0852924608	-0.1766676629	-0.1186386365	0.060133881	-0.0812667378	0.0567914256	0.0577595454	0.0308791054	-0.1768872522	-0.0089010147	-0.093517155	-0.0379697995	-0.1412614347	-0.1350805905	-0.1859644722	0.0740997449	0.1502233487	-0.0782868876	0.1323252907	0.0488757437	-0.2754210614	-0.0397014896	0.060679325	0.0224472096	-0.1372156558	-0.1951070107	0.2419650609	0.016206465	-0.2194577748	-0.0516099783	-0.0529409036	0.0991815358	0.1064878059	0.1104302567	0.0122984134	-0.006133736	-0.036077291	-0.0906919879	0.0969497535	-0.1213413784	0.0798402984	0.0946861568	-0.0364975928	0.0022917342458441	-0.0007640170725835	5.2520458535746255e-06	5.837220871992136e-07	-0.0147368834027474	-3.5979783064001014e-05	1.294544789332574e-09	0.0002171757324261	0.0086774139725491	0.0399447709786073	0.0015955847285333	7.529751325099035e-05	0.0003119860223251	0.0004899917016789	2.4009186771418416e-07	9.733527812623781e-08	0.0002110203075582	2.5294191600023098e-08	4.4529570201957335e-08	6.397961286986789e-16	0.0001329672281737	7.594845213788426e-05	5.768167382140496e-09	1.7680283768196796e-08	0.0
1127.4558861689336	-2.279172510296803	1271156.775256975	5.19462733169263	1661.031823620354	-5.900636810617016	2759026.719079559	34.81751477080855	1097.8297656478169	-1.3506331684434372	1205230.1943423406	1.824209955699558	1192.761440881653	1121.3169898638123	1.37662	24.01763	0.0734590115859547	0.0458922302514972	-0.1547853095	0.0441107856	0.084148515	0.0132024637	0.0026997163	-0.202543284	0.1062966432	0.0308535334	-0.0759386193	0.0110657545	-0.1259597714	0.0327717347	0.0513030257	0.0914965359	-0.1569680107	0.0271315892	0.0812567181	-0.1117343585	-0.0681590588	-0.1237817242	-0.0888373135	0.0829672662	0.2108669603	0.0408653729	0.0627214108	0.0465682908	-0.207675865	-0.1163352966	-0.1463145373	-0.1502439429	-0.0639593935	-0.1191196976	0.0688399201	-0.0349593137	-0.0228245225	0.0844536421	-0.119163012	-0.1342799843	-0.001543811	-0.0564857618	-0.0374284863	-0.2102483586	-0.0667139276	-0.0783089333	-0.1399858833	-0.0391173482	-0.069772547	0.0075550904	-0.1070574411	0.2320507567	0.0417039599	0.1522238225	-0.1019161476	0.0561887709	-0.1024856564	-0.1392642851	-0.0218732249	0.0192131808	0.0153229749	-0.0598730686	-0.1556541198	0.0286738167	0.1407270427	-0.1505132071	-0.1653639428	0.1492362849	0.0378544642	0.0911781215	-0.084549178	0.0936652262	-0.1350138636	-0.0960370128	0.0592103533	-0.0689489013	-0.1264535147	-0.1366856058	0.0908276472	0.0856286023	-0.1991457161	0.0201739024	0.2181091808	0.007901919	-0.0405882471	0.0599474829	0.1145694691	0.0240943022	0.0435033667	-0.0915968444	0.0665893953	0.032357435	-0.0460057473	0.0760927194	0.0892987739	-0.0752069593	0.0901621419	-0.0474010431	0.009961503582204	0.0076697693363599	9.923155361826312e-05	5.882536167296658e-05	-0.0096233307443611	0.0051135526583863	2.61484207900896e-05	9.260849461536556e-05	0.0322053533532908	0.0235279393807417	0.0005535639315038	0.0010371847846103	-0.0003670073173873	-0.0006789933397124	4.610319553737987e-07	1.3469437101582236e-07	0.0002109871527333	-3.3154824900002555e-08	4.451557861850487e-08	1.0992424141498297e-15	6.90387185016633e-05	-6.392850967203669e-05	4.086854348887688e-09	4.766344652351907e-09	0.0
1127.65124969941	0.1953635304764702	1271597.3409486413	0.0381669090402307	1656.2084835878352	-4.8233400325189	2743026.5411083167	23.264609069299414	1098.8554989823672	1.0257333345502957	1207483.407643787	1.0521288736076688	1194.5442614480232	1113.901361566575	1.268712	22.134979	0.0436411646631827	0.0243129524659861	0.1031280574	0.0767023385	-0.1026959315	0.0633124291	-0.1625518215	0.0825012753	-0.0406465376	-0.0305443547	0.0114028664	0.0698978907	0.060599714	0.06529347	0.0979254076	0.0793785715	-0.0019396824	-0.0110991571	-0.0446909047	0.1309326869	-0.0232947939	-0.0480529996	-0.2404145929	0.0411293824	0.0429650989	0.0575569053	0.1085894414	0.0073123042	-0.2326981298	0.0405337906	-0.0141641194	-0.2503065455	-0.1531709124	0.1479401566	-0.0667032096	0.0171531908	0.0880857393	-0.0871522829	0.0653871458	-0.0670698728	0.0534976262	-0.0450733432	0.1154676089	-0.0099527289	-0.1371584411	0.0964207173	0.1139609827	0.0677976669	-0.073423191	-0.012579154	0.1801694483	0.186894098	-0.0671931685	0.1404307533	-0.0482180141	0.0660637694	-0.1636024842	0.0400491704	0.0905379034	0.0258974462	0.0782515816	-0.120945361	0.1621321764	-0.1453223634	-0.0442451572	-0.0677766383	-0.2631167849	-0.0517221888	0.1008664033	0.0060958412	-0.0343744999	0.0924243858	-0.040043432	0.0150060016	0.0329926301	0.0973554838	-0.3203123764	0.0448149633	0.0265237098	-0.1091884905	-0.1496961224	-0.0007772473	0.1063782826	0.056143659	-0.0789264491	0.0383880174	0.0072049489	0.0524502792	-0.0422404145	0.0578698597	-0.0492830105	0.0864427254	0.2297377008	-0.0359011044	-0.0559086412	0.0848877074	0.0855149763	-0.0580456054	0.0067320017349032	-0.0032295018473008	4.53198473587397e-05	1.042968218171928e-05	-0.0147194203408247	-0.0050960895964636	2.5970129175184543e-05	0.0002166613351698	0.0225376382240511	-0.0096677151292397	9.346471582013018e-05	0.0005079451367182	-1.4024120829464205e-05	0.0003529831965578	1.2459713705218777e-07	1.9667596503941175e-10	0.0002109984665195	1.1313786199996373e-08	4.452035287358057e-08	1.2800175817922836e-16	0.0002290013699612	0.0001599626514595	2.558804986196521e-08	5.244162744410639e-08	0.0
1127.874477974462	0.2232282750519516	1272100.838066165	0.0498308627826697	1664.76376665253	8.555283064694777	2771438.398759119	73.19286831705325	1098.8382762302865	-0.01722275208067	1207445.5573087474	0.0002966231892322	1193.0401886240877	1137.249738022004	1.322263	23.069271	0.0495141644418031	0.0280172893145545	-0.1476557518	-0.0756150484	-0.087576797	0.0697498564	0.1036991545	-0.1670846003	0.0300333716	-0.2505530511	0.0459462946	0.0721505097	0.008713413	0.067897266	-0.0571343654	-0.0167835697	-0.0552515275	-0.0344572432	0.0700667645	-0.0444889749	-0.1134754899	-0.088418182	-0.0533515951	-0.1919253943	-0.0051837142	-0.0606214369	0.0352507084	0.1355465453	0.0777769095	0.0368380507	-0.0068535163	-0.2451425339	-0.0329861838	0.0173763267	0.0942224159	-0.0311174968	0.0490827861	-0.0156118133	0.0355071433	0.0751693938	-0.1180833345	0.0417278326	-0.0578460558	0.1138482155	0.0070932756	-0.1104093605	-0.1474859343	0.0608741814	-0.1813427907	-0.1944507504	0.0776014547	-0.0095418533	0.0424039637	0.1184521192	0.0731661553	-0.0932005316	0.0368365086	-0.1218994154	0.0260877227	-0.0546480858	0.094322764	-0.0524680845	0.0884808592	0.0293603384	-0.0537580871	-0.1112627602	-0.1005762394	0.0412297751	-0.1084191194	-0.0850156511	0.0310225324	-0.1672898316	0.0242010216	-0.1503920148	-0.0439464963	-0.2038537496	-0.147637825	0.1041477699	0.0940144356	0.0242900119	-0.0450096711	0.0060278213	0.0096960883	-0.0896893496	-0.0876627201	0.2373697631	0.1166845536	-0.0573584758	0.1344400768	-0.0075791006	-0.0884395063	0.0307332635	0.2289944444	0.0639649052	-0.166491665	-0.0403779947	0.0807510076	-0.0683731426	0.006559387769812	-0.0001726139650912	4.302556791475924e-05	2.979558094450629e-08	-0.0298217800541067	-0.015102359713282	0.0002280812689093	0.0008893385655955	0.0112518148711444	-0.0112858233529066	0.000127369808753	0.0001266033378945	0.0003239888180464	0.0003380129388758	1.1425274684749869e-07	1.0496875421910328e-07	0.0002110172759546	1.8809435099986482e-08	4.4528290751299814e-08	3.5379484878060336e-16	0.0001079657700617	-0.0001210355998995	1.4649616443031844e-08	1.1656607505015876e-08	0.0
1127.3215836331176	-0.5528943413444267	1270853.9529250802	0.3056921526906874	1656.2365609395135	-8.527205713016428	2743119.545792747	72.71323727210002	1099.281334080206	0.443057849919569	1208419.4514571575	0.1963002583753513	1193.9844771447947	1113.8789162784	1.312943	22.906681	0.0371336389634225	0.027885723453352	0.1189370754	0.0784242599	-0.1985212158	0.0017576821	-0.0876609369	0.1495753024	0.0295804166	-0.1021298128	0.0698637594	0.1660951968	0.0209761212	0.0373073616	-0.089262845	0.143467061	-0.0935864567	0.0279225421	-0.0452642568	0.1724311259	-0.0697876176	-0.1124259783	-0.1111574637	0.0426463632	-0.1076946987	-0.0987897378	0.01868855	0.0861843169	0.1412684579	-0.1733315635	0.0146446676	-0.1693469653	0.0971764543	0.1559322134	0.0343909757	-0.2755344831	-0.0531167948	-0.0163711486	-0.0223317466	-0.0425476015	0.0877843826	0.0050591643	-0.0929325716	-0.0976569368	0.1483419096	0.0237794729	0.1624004735	-0.0027805439	-0.1267851164	-0.0699946093	-0.0378754846	-0.0504909607	-0.091657323	0.0835087959	0.0433772183	0.158459015	-0.0785236074	-0.1756436445	-0.1045477864	-0.1048387557	-0.0479025973	-0.1720913647	0.0273292698	0.0733727256	-0.1575857033	-0.0012185782	-0.0067644066	0.1555059693	0.0425936574	-0.1150241693	0.0099672322	-0.1070959864	0.1499987944	0.0361575967	-0.0636637456	-0.1260518411	-0.1869684552	0.0853878527	-0.0595268842	-0.1282672913	-0.1270466276	-0.1314675416	0.07688033	0.1304496966	-0.0186615739	0.1001217087	-0.1509375511	0.0603317901	0.0006188296	0.0714299034	-0.1959000517	0.0440826421	0.1109167657	0.2016454915	0.230067779	0.0372092049	0.0758767427	-0.0783272495	0.0121542466953314	0.0055948589255194	0.0001477257127309	3.1302446396464104e-05	-0.0301174233739232	-0.0002956433198164	8.740497255212007e-08	0.0009070591906841	-0.0148905301519022	-0.0261423450230466	0.000683422203304	0.0002217278882047	0.0004259882242785	0.0001019994062321	1.0403878871700965e-08	1.814659672239496e-07	0.0002110229347191	5.658764500005801e-09	4.453067897746154e-08	3.20216156665259e-17	0.0001079550011575	-1.076890419998938e-08	1.1596929766854893e-16	1.1654282274915828e-08	0.0
1127.887061271423	0.5654776383053104	1272129.2229834865	0.3197649594233514	1661.3363697799211	5.099808840407604	2760038.5335535267	26.008050208699554	1098.8285367306148	-0.4527973495912647	1207424.153133544	0.205025439796874	1194.6450813159113	1127.1473431700545	1.338234	23.347929	0.0303330050248941	0.0200761552591155	-0.1397071039	0.0076778703	0.0911309519	0.034358627	0.13763404	-0.1156166933	0.0410325345	-0.0761362604	-0.0426968414	0.0772996811	-0.1797938614	-0.0447532639	0.0794105603	0.0187303805	-0.1280633833	-0.1344356552	-0.0928819155	-0.0029231869	-0.1247137556	-0.1218741254	0.2040404138	0.0511051515	0.1144089184	0.316976101	0.0626280679	-0.0247185904	-0.1375444157	-0.1075290423	-0.0317433735	0.0545323298	0.0827036074	-0.1002094839	0.1571569754	0.1581359832	-0.070366387	0.0212759945	0.0694179639	-0.0951229447	-0.0324506304	-0.1121932762	-0.1438460828	0.114039925	0.12988677	-0.0717732697	-0.031049948	0.0024122018	-0.1101633063	-0.0872583642	-0.2682687927	0.1875817848	0.0639702097	-0.0376258215	-0.0847881836	-0.0288552192	0.0537076646	-0.0634579212	0.0940347291	0.2265610029	0.0906455058	0.0046098261	-0.0706651271	0.0400712508	0.1722379053	0.1938476218	-0.0669391592	0.0661086304	0.166075976	0.075121298	-0.0803425788	0.0309945441	0.1263264483	-0.0941772924	0.0636587343	-0.2256354981	0.0150762312	-0.1453369444	0.0147798433	0.0484259161	-0.1911161731	-0.1937088204	0.186046394	-0.0905380051	0.0561116221	0.0743502232	0.0057517092	-0.0548716228	-0.0351650098	-0.1034062571	0.0540431258	0.1257068275	-0.0641743004	-0.0844115542	0.145448752	-0.0703636191	0.0708988393	-0.0878535601	0.0125317688750214	0.0003775221796899	0.0001570452311369	1.4252299615788786e-07	-0.0146910683510128	0.0154263550229103	0.0002379724292928	0.0002158274892941	-0.0031118403835534	0.0117786897683488	0.000138737532659	9.68355057271377e-06	0.0003709882781374	-5.49999461411e-05	3.024994075523901e-09	1.3763230251535285e-07	0.0002110199149714	-3.0197476999960404e-09	4.452940451453689e-08	9.118876171631374e-18	0.0001079607963476	5.795190099989415e-09	3.3584228295015325e-17	1.1655533548007962e-08	0.0
1127.5588158755702	-0.3282453958527185	1271388.883258718	0.1077450398985078	1664.0884593688336	2.7520895889124404	2769190.400604538	7.573997105400245	1097.8955821955317	-0.9329545350831268	1205374.7094044655	0.8704041645321732	1192.548948964993	1120.1477521655763	1.380494	24.085228	0.0553624013853805	0.0404546494082559	0.1146491558	-0.0575671441	-0.0963962971	0.0235338072	-0.0766869049	0.0289802592	-0.1475543824	0.0583003638	-0.1349260327	-0.0609094432	0.010009105	-0.1920023106	0.002064771	-0.0898070454	-0.0412305269	0.026288168	0.0068335713	0.1867947628	-0.053815812	-0.1040478699	0.1469203963	0.0645390048	0.0925205951	0.1091535952	0.0323371118	-0.1504566137	-0.0918644741	-0.0003295778	-0.152554138	0.0387115614	-0.0010593447	0.115664224	0.0809460613	-0.277438986	-0.1448501482	-0.0712569607	-0.0105528261	-0.0462284747	-0.035211246	0.035467073	0.1405150865	-0.0636985787	-0.1149838345	0.0055051159	0.0750776632	0.133287341	-0.0076737227	0.0563588727	-0.0650188723	0.0838931958	0.005872077	-0.0829974533	0.1213321732	0.3339041367	-0.0151153014	0.0791658926	-0.2495373064	-0.0049882579	0.0056441605	0.045178241	-0.0689122342	0.1316037724	0.0389001753	-0.0457576823	-0.2210960761	-0.0140211562	0.1129298781	0.1433110446	0.0473069533	0.0226772606	0.1430627064	-0.0496250597	0.2442491572	-0.0243227488	-0.1730849882	-0.1115447238	-0.0436019305	-0.1842745836	0.0292159617	-0.1021292673	-0.0529951183	0.0152353017	0.2494644141	-0.1616099453	-0.0359768066	-0.0424966301	0.0506274286	-0.0318866078	0.0733139919	0.174457279	0.0890026496	0.140508156	-0.0801745445	-0.0689295061	0.0658240966	-0.096900045	0.0061695280197682	-0.0063622408552532	3.806307598670492e-05	4.047810870025297e-05	-0.0228867513938695	-0.0081956830428567	6.716922053896885e-05	0.0005238033893647	-0.0424160816352241	-0.0393042412516706	0.0015448233803695	0.0017991239812859	0.0003409883920575	-2.99998860799e-05	8.999931648069778e-10	1.1627308351795933e-07	0.0002110183050574	-1.6099139999901314e-09	4.452872506929793e-08	2.5918230873642255e-18	0.0001079640250657	3.2287181000079275e-09	1.0424620569318803e-17	1.1656230708387098e-08	0.0
1127.1300498544276	-0.4287660211425645	1270422.1492848443	0.1838403008864261	1658.628551365174	-5.459908003659621	2751048.6714037354	29.810595408426384	1098.2368846287238	0.3413024331921406	1206124.2547590048	0.1164873509028756	1192.437611944925	1107.255618358661	1.388978	24.233246	0.0222990011289064	0.0150085072044699	-0.0772054852	0.1320719137	0.2168121598	-0.0239898192	-0.0237154816	-0.0338914175	0.1814128744	0.0510274215	0.0261914587	0.1319078828	-0.0985466789	-0.0329280723	-0.1323610231	0.1809284306	-0.1867688141	0.0307625158	-0.0378814065	0.0604356514	-0.2856075105	0.0455817259	-0.0678204845	-0.0889630149	0.0160744586	-0.0196790224	0.1698674899	0.0440929153	0.0943961537	0.0726192553	0.2172962499	0.0462817628	-0.0546484783	0.1342547841	-0.1024958222	-0.0790269734	-0.0139038415	-0.0408535781	-0.0853430053	0.0555977283	-0.0256007803	0.0446765397	-0.0438217724	-0.0601753546	-0.0146607694	-0.3339626084	0.0090176737	-0.1284820335	-0.1971835594	-0.0498050186	0.0831024916	0.1225043397	0.1555645933	-0.0503870121	0.052766737	0.1897342807	0.0069349593	0.0103598101	0.1176018508	-0.1316000704	-0.1676260234	0.185319546	0.1738002653	-0.0639879078	-0.1841560201	0.0896490109	-0.0038595505	-0.0386092723	-0.0435217206	-0.053431103	-0.1076348343	-0.0175601435	0.1909924536	-0.1547034758	-0.0118596144	0.0058016729	-0.1945833086	-0.08743576	-0.0050343425	0.053852563	0.0182681053	-0.1605897191	-0.0453188658	-0.1377190813	0.1900596585	-0.0171332018	-0.0952549916	0.0621115444	-0.0296479866	0.4001512479	0.3398736822	-0.131400693	0.0522193621	-0.090103714	0.0011061461	-0.0535931802	0.0606594461	-0.1054172954	0.0067823830960804	0.0006128550763122	4.600072046199716e-05	3.755913445616329e-07	-0.024932725091034	-0.0020459736971644	4.1860083694889705e-06	0.000621640780465	-0.0279267450771243	0.0144893365580997	0.0002099408738938	0.0007799030906026	0.0004439883732068	0.0001029999811493	1.0608996116756164e-08	1.9712567554282077e-07	0.0002110241878492	5.8827917999990705e-09	4.453120785741445e-08	3.4607239362136305e-17	0.0001079531730602	-1.0852005500000626e-08	1.1776602337204384e-16	1.165388757376549e-08	0.0
