global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
2771.581237925692	-19.47371263674995	7681662.558421712	379.2254838587148	4375.972627471766	1.372583735174885	19149136.436382152	1.883986110066639	2717.525019039898	-19.08981457596292	7384942.229107797	364.4210205446463	3467.117388227474	2070.672886495237	1.009461	42.890205	0.3200685894623261	0.2027336112273583	-0.1265528925	0.0342268887	-0.0297234137	-0.0388122385	-0.040304511	0.0486174737	-0.0313348355	0.0224002413	0.0072588477	-0.0171000955	-0.0664428514	0.1002883213	0.1106916948	-0.0066062024	0.0461294325	-0.0192354268	0.2034712853	0.1602664984	0.0950885221	0.0478196529	0.1011859678	0.054554255	-0.0437059585	0.0526103299	-0.0041842234	-0.035239249	0.1030605077	0.1187732655	-0.0699598106	-0.0518775085	-0.1242749638	-0.0258347731	-0.0835919692	-0.0367311971	0.0056645097	-0.0125404466	0.0326289593	-0.0071824159	0.0418166225	-0.0887957327	0.0615248811	-0.1903612524	0.0397737015	-0.0123689037	0.0999136829	0.0279399295	-0.2116301939	0.0198843449	0.0269780941	0.0955849833	0.0369359745	-0.0831796496	-0.0483798947	0.2224726673	-0.147539271	-0.0339406251	0.1419863355	0.1094628008	0.0167848213004759	0.0104705912545313	0.0002817302260889	0.0001096332812194	-0.2349890259195888	0.1707610087956936	0.0552198423026371	0.0291593221249229	0.3546949378679542	-0.0733470156764611	0.005379784708643	0.1258084989491519	-0.0141045554999377	0.0010640511084972	0.0001989384858508	1.132204761494332e-06	0.0021377566880318	-8.051199420269989e-05	6.482181210495581e-09	4.570003657224691e-06	0.0023891961572893	0.0001652363720128	2.730305863595256e-08	5.708258278005959e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2701.0821883826493	-70.49904954304293	7295844.9883980015	4970.115986472421	4257.959150877641	-118.01347659412475	18130216.130542643	13927.180657832034	2722.6456889986243	5.120669958726467	7412799.547822794	26.221260826203714	3459.9884504679285	1756.3922023397904	1.96911	83.663994	2.4965026628747333	1.519518136883217	0.1478368023	0.433617987	-0.0304828212	-0.0320658951	0.2039661327	0.0490136874	-0.2760560497	-0.0320931104	0.1703751822	0.2586182635	-0.0420678099	-0.0086724106	0.0542967902	0.0850134851	-0.1844328502	0.0398178373	0.115879853	-0.1092977404	0.1573887201	-0.1700601049	-0.0723704186	0.1401253479	0.0255641795	0.058889715	0.1540339871	0.0185292848	0.2248095603	0.1143796578	0.0613340129	-0.3257826376	0.0366861061	-0.4838206302	0.0497515365	0.0570643102	0.1157228799	-0.1843832353	-0.2824223144	-0.1743579159	-0.1961014218	0.0020717117	0.1823900576	0.5063016058	-0.131865039	-0.1739407372	-0.0204875272	-0.2214801854	0.2461846982	-0.1896379645	0.1528992484	0.2888901028	-0.0121338132	-0.2213894753	-0.051327239	0.0959520848	-0.1853370026	0.0261369213	0.1397444952	0.1012278027	0.0353174901582775	0.0185326688578016	0.00124732511108	0.0003434598149929	0.2113302182072374	0.4463192441268262	0.0446604611275185	0.1992008676779415	-0.0879962590419509	-0.4426911969099051	0.1959754958215243	0.0077433416053781	0.0103308234833811	0.0244353789833188	0.0001067259138447	0.0005970877460584	-0.0008969405655365	-0.0030346972535683	9.209387420814984e-06	8.045023781049365e-07	-0.0019199186654276	-0.0043091148227169	1.8568470555358505e-05	3.6860876818572967e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2795.440511407744	94.3583230250947	7814487.65281959	8903.493124108118	4421.8537177051285	163.89456682748732	19552790.300782666	26861.42903556971	2748.586542477398	25.940853478773533	7554727.981487856	672.927879207197	3478.094660275753	2083.0909923270897	1.958808	83.22629499999998	1.4331361771195286	0.8876014681895397	0.0472564212	0.0120248418	-0.1102550791	-0.1710050606	-0.1118865059	0.0211652588	0.2305016258	0.1176198453	0.0449409749	-0.0741808072	0.0095920847	0.0548461806	-0.1671732527	-0.0136693636	-0.0548782546	0.1333327874	0.208495015	-0.1562459359	0.2686210542	0.0168073944	-0.0851714016	-0.0295880425	-0.0905288551	-0.0351160394	-0.0622643497	-0.0593730533	-0.0644248237	0.0211339993	-0.1235794573	-0.0364873488	0.20450632	-0.132181814	0.0163761861	0.0632655339	0.068305329	-0.1117227782	0.0139356351	-0.083692402	-0.1139157348	-0.2120532451	0.2050547624	0.1691636424	0.1200245302	0.061942603	-0.0799894556	0.2931825686	0.1170004562	-0.0193950961	-0.1558213966	-0.0533341436	-0.0910501586	0.1650436128	-0.0562251435	-0.0961950018	0.0893540707	-0.1077757108	0.1373117808	0.0924399334	0.063967054353526	0.0286495641952484	0.0040917840426669	0.0008207975285776	-0.0195883350059489	-0.2309185532131863	0.0003837028683052	0.0533233782180711	0.2747389040247228	0.3627351630666737	0.1315767985250063	0.0754814653847058	-0.0032366820584479	-0.013567505541829	1.0476110747478536e-05	0.0001840772066275	-0.0009151534668856	-1.821290134909994e-05	3.3170977555204635e-10	8.37505867952733e-07	0.0007110208242827	0.0026309394897102	6.9218425985170925e-06	5.055506125636501e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2777.179345997881	-18.261165409863224	7712725.119837217	333.4701621263851	4398.794066750324	-23.059650954804056	19349389.241677854	531.7475021573956	2740.837954347239	-7.748588130159078	7512192.691990357	60.04061801084216	3472.429079949286	2023.2733156239544	0.936469	39.788902	0.1188886204740664	0.0540983266609176	0.0301883294	0.0858985124	-0.1098886789	-0.0872871746	-0.0662268666	0.048442984	-0.0450433663	0.0302954687	-0.0532168471	-0.0448322511	-0.0348698294	0.1095723199	-0.1186146291	0.0149350215	0.0015094328	0.108530598	0.183821221	-0.0558501233	0.1918179235	0.0016190796	-0.1948099647	-0.0776752746	-0.0766134001	-0.0091938445	-0.0079129991	-0.0442084951	0.0474531163	0.1095625315	-0.1298084494	-0.0757662611	0.0004678953	-0.0400489802	0.0013996045	0.0639236618	0.0666757551	-0.134137337	0.0060067646	-0.0727946364	-0.0888598954	-0.1605952228	0.2174202309	0.0411290024	0.0628552761	0.0843153897	-0.0561794103	0.3971805678	-0.1185204327	0.064187347	-0.1350345235	0.0024578687	-0.0108913266	0.0595446619	-0.0626341807	-0.0533407729	0.0548856414	-0.0615015496	0.1346915149	0.0831471893	0.087876016888714	0.023908962535188	0.0077221943442255	0.000571638489509	-0.0025236300498647	0.0170647049560841	6.368708628580108e-06	0.0002912041552382	0.297735405315052	0.0229965012903292	0.0005288390715961	0.0886463715781182	-0.0030024323144592	0.0002342497439886	9.01459980290883e-06	5.4872942558771415e-08	-0.0001742534242625	0.0007409000426231	5.489328731589114e-07	3.036425586720682e-08	0.0008342400715202	0.0001232192472375	1.5182982889776164e-08	6.959564969300285e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2775.704695473213	-1.4746505246675952	7704536.5564720435	2.174594169902414	4381.280592765215	-17.513473985109158	19195619.63254112	306.72177102709526	2739.0104542858194	-1.827500061419414	7502178.268687011	3.339756474487962	3468.319180957218	2016.8070800922533	0.7643569999999998	32.476189	0.2520205769271171	0.1707659873606392	0.0172267292	0.0545333076	-0.0945106783	-0.1264325207	-0.0601740578	-0.0024303406	0.0328338501	-0.0094164768	-0.0010184043	0.0210356547	-0.0512603304	0.0589844892	-0.0444132766	0.0883548537	-0.1200562293	0.1233540163	0.0411375037	0.0501042601	0.1997092671	0.1389590941	-0.038696552	-0.1314596383	-0.0117482879	0.0422647528	-0.0276023375	0.0128169009	0.0825502014	0.1684614571	-0.1149993494	-0.0305810282	-0.0450428566	-0.0301711731	-0.0119681983	0.0364226044	0.0361203879	-0.1088181138	0.0084269115	-0.0466305354	-0.058775142	-0.1601016257	0.1669246888	-0.0592702038	0.0055348072	0.0891857063	0.0083771104	0.3322351433	-0.2759983542	0.0562417951	0.0146209307	0.0893753877	0.0253294498	-0.0717451641	-0.0349952283	0.0623746924	0.0387557372	0.1017942375	0.1318872767	0.0734003241	0.0764350177818329	-0.0114409991068811	0.0058423119433091	0.0001308964605636	-0.0463226363428219	-0.0437990062929572	0.0021457866377493	0.0019183529522505	0.3128335773656658	0.0150981720506138	0.0002279547992699	0.0978648471274	-0.0060451413084783	-0.003042708994019	3.654373343947073e-05	9.25807802228472e-06	0.0001978181673463	0.0003720715916088	1.3843726928230566e-07	3.9132027332248754e-08	0.0010531074754256	0.0002188674039054	4.790294049228954e-08	1.109035354797281e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2800.236518518157	24.53182304494385	7841324.559642688	601.8103419084381	4379.623668927603	-1.6569238376123394	19181103.48143088	2.745396603648002	2750.3063227815446	11.295868495725244	7564184.869132142	127.59664507271808	3481.7731203039107	2138.0387820579385	1.297196	55.115551	1.0098039659381128	0.6311077921888327	0.1023431722	-0.0631756555	-0.0736864227	0.000821746	-0.0248980477	0.0336485534	0.0335657167	0.0016355866	0.0817976599	-0.1688038107	0.103443723	-0.0105842384	0.1422192868	0.1078699586	0.0105117121	0.3240491496	0.0219985879	-0.1556700529	-0.1219393728	-0.0400766367	0.1617872214	0.0742440275	0.0184910599	-0.0533213643	0.0204302866	-0.0909299044	0.1545044374	0.1157523678	-0.0195852999	0.0520728184	-0.0042048192	-0.1495939842	0.0868026529	0.032904338	0.0921090566	0.0128329315	-0.0597406545	-0.1157069798	0.1157971743	-0.031699268	-0.025532348	-0.0520563173	-0.3105165645	-0.0221824887	0.1863249469	0.1372138719	-0.1098753915	-0.1636128544	0.2166849009	-0.1138266203	0.0356636716	0.033694194	0.0846506059	-0.1819691445	0.1074173281	0.1360013563	0.1289028963	0.0632525717	0.0055344414125784	-0.0709005763692545	3.063004174926279e-05	0.0050268917294924	-0.1672188228204163	-0.1208961864775944	0.0279621347054457	0.0146158879048252	-0.1804259607783933	-0.4932595381440591	0.2433049719700905	0.0325535273228063	0.0001519324947495	0.0061970738032277	2.3083482960806843e-08	3.840372372265226e-05	0.0001730594249429	-2.475874240340001e-05	6.129953253979175e-10	2.994956456156724e-08	0.0007799867221127	-0.0002731207533129	7.459494589020603e-08	6.083792866721143e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2793.5023964412967	-6.734122076860331	7803655.638923268	45.34840014605769	4389.46977178544	9.84610285783674	19267444.87741812	96.94574148710085	2751.477657294123	1.1713345125785963	7570629.298588756	1.3720245403577378	3494.4467437335684	2055.2971385640126	1.115531	47.396915	0.6390426341817659	0.3332306121786527	0.1595582496	0.1261937936	-0.0447127841	0.0015953705	0.0158861155	0.0221361159	0.0133978369	-0.0901997107	0.050596594	-0.1228732296	0.1438811641	-0.1395302796	0.0907113106	-0.0951702456	-0.0276913755	0.0832789198	0.0884420879	-0.215082436	-0.1361261283	0.0098045601	-0.0953245836	-0.145429241	0.1224715221	-0.068959893	0.0145476868	-0.0408187205	0.2093216193	0.0001863468	0.1559832212	0.0034688089	0.0738590098	0.0035376047	0.1184175991	0.0953131563	0.1816030209	-0.0886783597	-0.0788356248	-0.1367259084	0.0742659521	0.0761967077	-0.0875573771	-0.0022396203	-0.0372769563	0.0451264708	-0.0565274225	-0.1072035595	-0.0432272809	0.0231803149	-0.0613010287	-0.054884754	0.1141662774	0.017651682	0.0397238693	0.0003429782	0.0320597214	0.035740847	0.1257424501	0.0527593557	-0.0072367284099925	-0.0127711698225709	5.237023807999257e-05	0.0001631027786369	0.0937270196162813	0.2609458424366976	0.0087847542061507	0.0680927326849978	-0.0995423165441309	0.0808836442342623	0.0065421639046147	0.0099086727829719	0.0030301156994132	0.0028781832046637	9.181601151830344e-06	8.283938559608206e-06	-0.0012224618379901	-0.001395521262933	1.947479595298116e-06	1.4944129453421336e-06	-0.0006351483640553	-0.001415135086168	2.0026073121037124e-06	4.034134443621239e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2795.797536187292	2.295139745995129	7816483.863350932	5.267666453646587	4350.988266544639	-38.48150524080029	18931098.895609125	1480.82624559774	2740.42783264544	-11.04982464868317	7509944.705937784	122.09862476664615	3494.8976296886203	2159.980207849432	1.043781	44.348389	0.5666844721328574	0.3579244122164067	0.128898732	-0.0308999011	0.0033562967	0.1942133324	0.0686630205	-0.0062677851	0.0885412612	-0.0130302511	0.0923514361	-0.1563005494	0.1387926425	-0.0328624279	0.1219157553	0.0535644214	-0.0580799511	0.0066186807	-0.0365690703	0.1759516879	-0.1160614716	-0.2159738901	-0.1495358373	0.0124798747	0.0969899435	-0.0691761532	0.0782356788	-0.0872290562	0.0919389956	0.0012701453	0.1293209598	0.1717300191	-0.0249405887	-0.0941877692	0.1467301864	0.0307988423	0.0161447574	0.0795957806	-0.0794610423	-0.0026163609	0.1875019778	0.0742326765	0.0834082787	0.0789000633	-0.1823556191	-0.0636854158	0.1759999392	0.011937973	-0.0575350516	0.0857521728	0.2052301205	-0.097295365	-0.0218155181	0.0591912454	0.0716575919	-0.0444848266	0.1656999344	-0.0963609395	0.1224102548	0.0419779864	-0.0029483459036896	0.0042883825063028	8.692743567803244e-06	1.839022452036473e-05	-0.2327191170514027	-0.3264461366676839	0.0541581874411844	0.1065670801452561	-0.2116183774824804	-0.1120760609383495	0.0125610434354566	0.0447823376883175	0.0046770101881429	0.0016468944887297	2.1874424299992487e-05	2.712261457008261e-06	-0.0014340434081021	-0.0002115815701119	4.476676081105912e-08	2.056480496321086e-06	-1.614658248658054e-05	0.0006190017815687	3.8316320558524876e-07	2.6071212599594937e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2795.8405158147457	0.0429796274538603	7816724.189871263	0.0018472483760726	4346.258117992025	-4.730148552614082	18889959.62821158	22.374305329797096	2746.7310046309944	6.3031719855544	7544531.211801192	39.72997707947779	3483.708591322598	2151.1449875125177	0.920806	39.123417	0.4447857217523399	0.231772557675351	0.1597029335	0.0031164595	-0.0289975082	0.0020699098	0.0183748821	-0.0390508047	0.0117354775	-0.0270129614	0.107869191	-0.0686690848	0.1237150142	-0.1652436592	0.0119389698	-0.0048545743	-0.0443041334	-0.0238331784	0.025644504	-0.0196751744	-0.0460280396	0.0123307177	0.0471405227	0.0417867543	0.0483684472	-0.1320200556	0.0150415872	-0.0287337773	0.1396464232	-0.0235529686	0.0577976486	0.0202425791	0.068617095	0.0219512271	0.1338778181	0.0789052	0.13056349	0.0022148088	-0.0114570431	-0.0223175305	0.1174799572	0.0677043863	-0.08417765	0.0364108743	-0.0477188783	-0.0801638689	0.0434555956	-0.0182632139	0.0442690074	0.0419708858	-0.0188827332	-0.1741461378	0.0551567996	-0.0026123521	0.1037747832	0.025659979	0.1105973881	0.0306654134	0.1189108618	0.0309673479	0.0075198292718425	0.0104681751755321	5.6547832277659306e-05	0.0001095826915056	-0.056419117915297	0.1762999991361057	0.0031831168663401	0.0310816896953908	-0.1774608610736692	0.0341575164088112	0.0011667359272182	0.0314923572130081	0.0021058149130309	-0.002571195275112	4.434456447943338e-06	6.611045142758274e-06	-0.000416953573711	0.0010170898343911	1.0344717312217152e-06	1.738502826303743e-07	-0.0009050620936213	-0.0008889155111347	7.901707859358996e-07	8.191373933101709e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2778.1609626883032	-17.679553126442443	7718178.3346052	312.56659875070073	4355.121374891212	8.863256899187036	18967082.19003432	78.55732286098659	2745.1411608809944	-1.58984375	7535799.993163054	2.5276031494140625	3473.4863839085656	2065.1192425301783	0.746998	31.738638	0.2486139054079023	0.136255753495089	0.131849173	0.0563805767	-0.0785189356	-0.0049136287	-0.0181906908	-0.0630563161	-0.0386235894	-0.0971679101	0.1549931374	-0.0433976955	0.1014696806	-0.1878143246	0.0539418495	-0.0909794646	0.0276272048	-0.0294465843	0.1059143787	-0.0800467521	-0.0211773052	0.0184666869	0.0570686962	0.013690568	0.0112315329	-0.1510785061	0.0096148617	0.0158558974	0.1262976166	-0.0863756405	0.0980709116	-0.0372653898	0.066664074	0.052444914	0.1082011459	0.100369419	0.16952076	-0.0373352363	0.0008310682	-0.0619479629	0.0845005407	0.0624410093	-0.1148923476	-0.0476805537	0.05505914	0.0414043059	-0.0488702796	-0.0849550704	0.0683331656	0.0060406904	-0.0802772757	-0.0036890882	0.0484887783	0.0881524238	-0.0050661973	0.0093440723	0.0590288305	0.033539621	0.1152490509	0.0197875765	-0.0089406296982872	-0.0164604589701297	7.993485940189505e-05	0.0002709467095073	0.0062877032903401	0.0627068212056371	3.953521266735371e-05	0.0039321454257157	-0.1177480288281387	0.0597128322455305	0.0035656223347828	0.0138645982929121	0.0001839341397472	-0.0019218807732837	3.3831767764542496e-08	3.693625706717553e-06	-0.0001450831630971	0.0002718704106139	7.39135201673706e-08	2.104912421425972e-08	-0.0009059867694558	-9.24675834499929e-07	8.550253989081403e-13	8.208120264289569e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2763.1933110436053	-14.96765164469798	7635237.274196122	224.03059575703017	4342.590123626234	-12.531251264977982	18858088.981816117	157.03225826601226	2738.720322327044	-6.420838553950489	7500589.003927148	41.227167735897005	3479.9505559217405	2027.2897062036727	0.6407	27.222195	0.1082735196250656	0.0661799655557529	0.1430579987	0.0639281296	-0.1006860265	-0.0155075783	-0.027744925	-0.1108906194	-0.0158342665	-0.1060630149	0.1861082644	0.0773023314	0.0417736443	-0.1656887506	0.1498541114	-0.1227921408	0.0066464	-0.0166684487	0.1567723966	-0.0598625003	-0.0818448924	0.0387611903	0.0975384132	0.0447502478	0.0391244978	-0.0932388313	-0.0414503763	0.0337950027	0.1761400024	-0.10957439	0.1025200952	-0.0316040686	-0.0114886664	0.0461507965	0.1054744823	0.1061944692	0.1633013685	-0.0539590885	0.005774646	-0.0972112873	0.0608109184	0.0395338933	-0.1175288609	-0.0596592337	0.0468146972	0.1140060309	-0.0937651329	-0.1130878812	0.0127921127	-0.0126430802	-0.1221887374	-0.0068389702	0.0103209186	-0.0243848762	0.0152558655	-0.0193736766	-0.079450867	-0.0110532567	0.1114298236	0.0084997322	-0.0091008921584432	-0.000160262460156	8.282623807961293e-05	2.5684056135253938e-08	0.0108856074755152	0.0045979041851751	0.0001184964501109	2.114072289605071e-05	-0.0631830720930892	0.0545649567350495	0.0029773345034978	0.0039921005991205	0.0002749756497322	9.104150998500002e-05	7.561160794564556e-08	8.288556540348858e-09	-0.000292022605963	-0.0001469394428659	2.15911998697411e-08	8.527720239342157e-08	-0.000164959797413	0.0007410269720428	5.491209732949207e-07	2.7211734762538003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2777.679705550055	14.48639450644987	7715504.546624641	209.85562579650096	4336.986134583468	-5.603989042766443	18809448.73156925	31.40469319144636	2735.0618927193887	-3.6584296076553073	7480563.557005765	13.384107194168966	3467.038383177544	2026.8761378659144	0.70375	29.901081	0.174231246217786	0.092446676030043	0.1263985968	0.0649383286	-0.1218758805	0.0372235958	-0.0325258835	-0.1372594802	-0.0341182437	-0.0283700423	0.1480955184	0.0386200721	0.0423365782	-0.1281331236	0.0951835018	0.0090105711	-0.0139671618	0.0208747607	0.0403101716	-0.0329905967	-0.0121219718	-0.0281818301	-0.0588026019	0.0410972106	0.0173152678	-0.1024264142	-0.0101477647	0.0347644985	0.1322462053	-0.0106386722	0.0678347073	0.0616358734	-0.0485084492	0.0765974959	0.1081828453	0.0961550173	0.1510707335	-0.0140536274	-0.0031341092	-0.067647906	0.1115614166	0.059448354	-0.0942914161	-0.1032961956	-0.003900805	0.0862330247	-0.0679628962	-0.0411595617	-0.0162679558	0.0086831329	-0.0120601632	-0.0452198933	-0.0321270033	-0.0358640147	0.0967180569	-0.0001056241	-0.1143944698	0.0205515084	0.1074583966	-0.0028345346	-0.0090053067810202	9.55853774230013e-05	8.109555022028838e-05	9.136564377097608e-09	-0.0465321423281892	-0.0574177498037044	0.0021652402696508	0.0032967979925207	-0.1285551168760434	-0.0653720447829542	0.0042735042391045	0.0165264180750131	-0.0003349948202219	-0.0006099704699541	1.1222152957550309e-07	3.720639742160256e-07	-0.0001250145354303	0.0001670080705327	2.78916956230553e-08	1.5628634068853736e-08	8.497898717428796e-05	0.0002499387845872	6.246939604097074e-08	7.221428261167798e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2801.399972898391	23.72026734833571	7847841.808155104	562.6510830765212	4364.693616007276	27.70748142380853	19050550.361614674	767.7045268506948	2737.7492614362227	2.687368716834044	7495271.018494583	7.221950620218256	3472.4469463282744	2163.648045434996	0.820874	34.877468	0.2741713682242745	0.1790549431991283	0.1162892384	-0.0123979887	-0.062923398	0.0955513218	-0.0150567026	-0.0745461861	0.0101941913	-0.0054182413	0.0759457491	-0.1285923823	0.0893558996	-0.1045783511	0.1385196249	0.1181489849	-0.1413353536	0.0203150459	0.1581185747	0.0165015425	-0.1993028771	0.1085024049	-0.0158246461	-0.1013145522	0.0318411046	-0.1504526292	0.0367184209	-0.0147630109	0.2272882364	0.0982964094	-0.0961882586	0.0588167379	-0.097686481	0.0994410929	0.1272728497	0.0806004798	0.0656133545	0.0421041272	-0.0037175513	0.0017150938	0.1749998779	0.0917372217	0.0211213765	-0.1009378215	-0.0733520666	0.0648303551	-0.0588322109	0.0371167762	-0.0904172533	0.0639594476	0.0547683196	-0.0604977871	0.0290294359	-0.1294846351	0.0634431488	-0.0668276679	-0.0547351672	-0.0362206835	0.1033401944	-0.0141533203	0.0025678404707463	0.0115731472517664	6.59380468320258e-06	0.000133937737311	-0.2187433616810778	-0.1722112193528886	0.0478486582795388	0.0296567040710087	-0.1349812497519522	-0.0064261328759087	4.129518373883579e-05	0.0182199377845988	0.0006550788339724	0.0009900736541943	4.2912827871863925e-07	9.802458407296543e-07	-0.0006599211838533	-0.000534906648423	2.8612512252712694e-07	4.3549596889834106e-07	0.0002392160594312	0.0001542370722569	2.3789074458383906e-08	5.722432308979141e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
