global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
1381.2257033600706	9.849725505647712	1907784.4436225216	97.01709253660708	2082.3131902458963	35.60386597708384	4336028.222272042	1267.6352725141485	1320.7867768753406	14.031556595203485	1744477.7099687508	196.8845804843984	1624.2889232002062	1246.0669393163269	1.207285	70.294258	0.7610667092402374	0.447495050644586	-0.0283050547	-0.111335751	0.0175172792	-0.1347014381	0.0735451838	-0.0769717473	0.1495876666	-0.178125227	-0.015280584	0.2422711758	-0.1447249629	-0.1816199923	0.1912886319	-0.0275754989	-0.1178468424	-0.114760968	-0.1628235483	-0.0720859525	0.1170912374	0.0099880702	-0.0667771688	-0.1701063612	-0.0957907265	-0.0194591326	0.0317693602	0.0559742041	-0.2145407984	-0.1727287613	0.1616663698	-0.0349110255	0.0714316252	-0.3036680817	0.095316669	-0.1206839366	-0.0559573984	-0.1368097737	-0.1109863616	-0.0739992921	-0.0956708541	-0.1654718423	0.2117421738	0.1420810782	-0.2567127797	-0.35111422	0.3293718686	-0.1760231058	0.0063756812180741	0.0034779811407048	4.064931099450284e-05	1.2096352815098262e-05	-0.2610221652965521	0.2642445072038129	0.0681325707761005	0.0698251595873859	0.378948870077032	0.1654828591702397	0.0273845766791573	0.1436022461326592	-0.0037151054266333	0.0064432317625302	1.3802008331000194e-05	4.151523554567804e-05	-0.0009331447462113	5.965462287500008e-05	3.5586740303584823e-09	8.707591173817515e-07	-0.0012697364355973	5.4340849104400017e-05	2.952927881387172e-09	1.6122306158833363e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1376.6090461788226	-4.6166571812480015	1895052.466021368	21.313523529168744	2082.4623810843136	0.1491908384173257	4336649.568631349	0.0222579062676645	1308.6179270189862	-12.168849856354427	1712480.8789154687	148.08090682649717	1620.277558161324	1282.6258992241596	0.8422619999999998	49.040783	0.5780511919034309	0.3037975617323764	-0.1558557369	-0.0623971494	0.0396608	-0.0074844747	0.0593980074	0.0639145918	0.0899271148	-0.1597812755	-0.0955264838	0.0960078721	0.0103520546	0.1604352814	0.1628321115	-0.0287691145	-0.2154406944	0.0474075058	0.0481912967	-0.1488739704	0.0700804481	-0.0062695957	-0.1035041573	0.0126840195	-0.1456508327	-0.0206421211	-0.056708484	-0.0164025457	-0.0145592881	-0.0953837736	0.0859846171	-0.1077743197	0.0139070308	-0.1332794845	0.0475366139	-0.1386944172	-0.0494164609	-0.1661044515	-0.0412730904	-0.28591618	-0.0749602183	0.1173686973	-0.0311635253	-0.2295038952	-0.19933601	-0.095842002	0.079651644	-0.2039190953	-0.0068409404994014	-0.0132166217174755	4.679846691635027e-05	0.0001746790896228	-0.3589102911262785	-0.0978881258297263	0.12881659707635	0.0095820851784563	0.1408370199827331	-0.2381118500942989	0.0566972531553298	0.0198350661976167	-0.0075613227996686	-0.0038462173730353	5.71736024807882e-05	1.4793388080638563e-05	-0.0007959691018506	0.0001371756443607	1.8817157405773247e-08	6.335668111008509e-07	-0.0018630353034399	-0.0005932988678426	3.52003546583311e-07	3.4709005418634004e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1373.6919800789062	-2.917066099916383	1887029.6561331064	8.509274631281377	2073.7540828404804	-8.70829824383327	4300455.996097562	75.8344583035496	1309.9890718681868	1.3711448492006184	1716071.3684140735	1.8800381974893865	1622.1586035696782	1261.0439259911911	0.875777	50.992214	0.3434367518305752	0.191886561812692	-0.1558137754	0.0440825412	0.080439641	0.0196641573	-0.0299993042	0.2551994853	-0.040422867	-0.0409611813	-0.128304236	0.203284722	-0.0554643578	-0.0399418702	-0.3876133731	0.0366892628	0.0540460188	-0.025232037	0.2350554056	-0.0762093941	0.0411518131	-0.0512888877	0.1836510221	-0.1615233912	-0.1680599491	-0.0745013111	-0.0922885474	-0.0689161633	0.0204123021	-0.000243711	-0.1377683178	-0.0776537679	-0.2637313249	0.0752250522	0.0938992233	-0.2797892573	-0.1192494031	0.1085062897	0.1579498163	0.0287663549	-0.0579027658	0.0962585727	-0.0553061258	0.0167430184	-0.0931438911	-0.219404441	-0.2032882203	0.0312685609	0.0037108662314579	0.0105518067308593	1.3770528187774556e-05	0.0001113406252854	-0.4312352536157249	-0.0723249624894464	0.1859638439610186	0.0052309001990998	0.2569513746131093	0.1161143546303762	0.0134825433512287	0.0660240089155664	-0.0095551875999422	-0.0019938648002735	9.130161007008916e-05	3.975496841770082e-06	-3.5744353486633074e-05	0.0007602247483639	5.779416680250568e-07	1.277658806177378e-09	-0.0017282122924796	0.0001348230109603	1.817724428440117e-08	2.9867177278775945e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1379.1444946312058	5.45251455229959	1902039.537071564	29.7299149430388	2016.488764044944	-57.26531879553636	4066226.9355195058	3279.3167367544097	1302.9652695766715	-7.023802291515267	1697718.4937230083	49.33379863029512	1599.3266871828876	1293.5795383409115	1.54946	90.217461	0.9939190289244736	0.6546236834149014	0.0030817455	-0.0894215142	-0.2912218009	-0.1671984931	-0.3320460532	-0.0660256003	-0.0700228627	-0.1575099937	-0.1548578825	-0.2560968831	-0.3000437531	0.2083381608	0.0314434135	0.0742220311	0.3671964155	-0.1025816325	-0.1965555596	0.0130315317	0.3260385493	-0.1729514112	-0.3719382409	0.3595963683	0.0053727046	-0.2363482783	0.0642689884	0.2197103569	-0.4903802055	0.4752979148	0.2746718449	-0.4232849697	0.1027147327	0.3361577148	-0.0228860149	0.0227298574	-0.0684559463	-0.0114353182	-0.0010438993	0.0587595797	-0.0019722635	0.0176991511	-0.0328100603	-0.0200317607	0.0636692789	0.0046809668	-0.0210199995	-0.039363066	-0.0424821724918729	-0.0461930387233308	0.0018047349796292	0.0021337968264951	-1.0677769995776885	-0.6365417459619636	1.140147720827131	0.4051853943523049	0.4073045556182819	0.1503531810051726	0.0226060790383741	0.165897001027406	-0.0074693227804272	0.002085864819515	5.579078279820871e-05	4.350832045290343e-06	0.000717874973483	0.0007536193269696	5.679420899821628e-07	5.15344477553218e-07	-0.0021053494106751	-0.0003771371181955	1.4223240592080664e-07	4.432496141029992e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1373.7279088040418	-5.416585827163999	1887128.3674271256	29.339402023033905	2073.778800364291	57.29003631934688	4300558.512840358	3282.148261472085	1316.2109917929006	13.245722216229067	1732411.374916451	175.4491570295043	1629.3051150276212	1253.2018976587708	1.562257	90.962563	1.3898294750791074	0.921298165087122	-0.0175222001	0.2539390388	0.111359753	0.0123250343	-0.0318141971	0.2130494438	0.0926039553	0.0795694047	-0.0196784305	0.1424140744	0.1021273529	-0.0858948619	0.1003060177	-0.0039192696	-0.0073614764	-0.021840209	0.1360421041	-0.0275834683	-0.0019460341	-0.1800299856	0.1573186838	-0.0805065619	-0.1042736014	0.108227164	-0.1100354157	0.0147159343	-0.0520299239	-0.0622717682	0.000321756	-0.1179081425	-0.1222330774	-0.1447929552	0.0865206035	-0.1056412145	-0.2316341904	0.1589794055	-0.203275118	-0.2658495822	-0.2189968362	-0.2392223746	-0.3104732102	0.3056749458	0.4244494996	0.3521121648	0.1369290345	-0.0006135205	0.0176776057455327	0.0601597782374056	0.0003124977448944	0.0036191989175738	-0.2041250731380302	0.8636519264396583	0.0416670454836061	0.7458946500429329	0.2345438786370834	-0.1727606769811984	0.029846251511002	0.0550108310061269	-0.0042397504388718	0.0032295723415554	1.797548378391362e-05	1.043013750933963e-05	-0.0011222308041043	-0.0018401057775873	3.385989272710162e-06	1.2594019776805836e-06	-0.0013098856614009	0.0007954637492742	6.327625764093675e-07	1.7158004459436732e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1364.0987952962837	-9.62911350775812	1860765.5233287725	92.7198269452899	2080.660359929117	6.881559564826148	4329147.533380363	47.35586204425024	1311.19834048249	-5.012651310410547	1719241.0880840358	25.12667315976057	1628.6279037869724	1232.674875626708	0.838277	48.808743	0.6067177696652403	0.3111155793597504	0.0432749378	0.2556553584	0.1157745089	0.029736478	0.2141014517	-0.0888652112	-0.1459670586	-0.0775589383	-0.1419037755	-0.0151323833	0.1816997302	-0.127412553	-0.1581383936	0.0362679285	-0.0180585964	-0.2104321282	-0.0193269031	-0.1946306925	-0.1188482184	0.1892798818	0.0506486686	0.0154732359	-0.1105493685	0.2862927859	-0.0283046343	0.0306589467	-0.0546669797	0.0492193409	-0.1203536064	-0.0394168447	0.0885111631	0.0040834906	-0.022589846	-0.0099663701	-0.0884323345	0.1175809002	-0.2356632069	-0.188466133	-0.0512163304	0.1056707726	0.1318104976	-0.0845395067	0.0013689338	0.0002325916	-0.2364056598	0.1443476387	0.0167177895049377	-0.000959816240595	0.0002794844859314	9.212472157099208e-07	0.0110536254258164	0.2151786985638465	0.0001221826350542	0.0463018723156307	0.0192293061839947	-0.2153145724530887	0.0463603651106563	0.0003697662163178	-0.0067087768055442	-0.0024690263666724	4.500768622660784e-05	6.0960911993235165e-06	-0.0008968354095939	0.0002253953945103	5.0803083866498815e-08	8.043137519014585e-07	-0.0004990137744295	0.0008108718869714	6.575132170805589e-07	2.490147470703759e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1350.5285987121615	-13.570196584122186	1823927.4959394345	184.15023533172143	2062.5728692901266	-18.087490638990403	4254206.841131706	327.15731761556543	1309.4192061313363	-1.7791343511537434	1714578.657385619	3.165319039455252	1624.4829693896304	1183.2680218866972	0.74494	43.374207	0.1982172578645256	0.0885846625591331	-0.0175043453	0.294726475	0.1702080748	0.0893647394	0.1303842182	0.1496867008	-0.2383714934	0.1510374979	-0.151223717	-0.1387537901	0.2688782163	-0.1184823096	-0.1180019869	0.0837223063	0.1846646391	-0.2768970621	0.1574411833	-0.1421313761	-0.1260817487	0.0971834856	0.0683598541	0.1068030948	-0.0964019877	0.2641660119	-0.0967213556	0.0353940694	-0.0168807233	0.1132135837	-0.1645686915	-0.072835913	-0.0672905669	0.0590940151	0.0396497892	0.0146653397	-0.1444736215	-0.0468596351	-0.0515193806	-0.3470299376	0.1602889476	-0.1284600238	0.3767504866	-0.2757184774	0.0327512112	-0.0413624371	-0.161938586	0.1231726692	0.006205408669814	-0.0105123808351237	3.850709675940276e-05	0.0001105101508226	-0.0352471457683236	-0.04630077119414	0.0012423612848134	0.0021437614131721	-0.0225632105996922	-0.0417925167836868	0.0017466144591147	0.000509098472566	-0.0058920056144061	0.0008167711911381	3.4715730160193005e-05	6.671151786731509e-07	-0.0003453709196461	0.0005514644899478	3.041130836733872e-07	1.1928107213719286e-07	0.0001249823255161	0.0006239960999456	3.893711327473193e-07	1.5620581691412385e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1363.1326334410917	12.604034728930174	1858130.5763520456	158.86169144807792	2067.668370964822	5.095501674695242	4275252.49228832	25.96413731682202	1306.2340989223746	-3.1851072089616537	1706247.521187548	10.144907932579496	1629.6341788091345	1211.6157501999571	0.983729	57.277718	0.2650443851951183	0.1461316874888025	0.0709864456	0.1590599416	0.0017999709	0.0052993505	0.1068675194	0.0380967739	-0.0911609164	0.1409090858	-0.167107067	-0.1232618679	0.2285693584	-0.0689843138	-0.1083258954	-0.0624269692	0.0362114545	-0.0457606139	-0.0420996586	-0.1155735815	-0.1131536415	0.1316328137	0.16452609	0.127804403	-0.0976309896	0.2243959867	-0.0060971247	0.0799245575	-0.1275359204	-0.0114639495	-0.1176390974	0.0749106235	0.0551519668	0.0327675003	-0.0572542338	-0.0986779966	0.0708286533	0.4218119937	-0.2255560481	0.2897079139	0.5155992593	-0.1292771741	0.1781570045	0.1065113471	-0.017838778	-0.0321329522	0.2493358209	-0.0465811218	-0.0065859840697157	-0.0127913927395297	4.337518616654897e-05	0.0001636197282168	-0.0362918603384514	-0.0010447145701278	0.0013170991268256	1.0914285330373166e-06	0.1011932336962786	0.1237564442959708	0.0153156575047817	0.0102400705459096	-0.0051368239271924	0.0007551816872137	2.6386960058976347e-05	5.702993807029315e-07	0.0008577011703243	0.0012030720899704	1.4473824536657462e-06	7.356512975756739e-07	-0.0004658005690896	-0.0005907828946057	3.490244285586897e-07	2.1697017016419522e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1348.525024341363	-14.607609099728734	1818519.7412748733	213.3822436104777	2086.349168241694	18.680797276872	4352852.851822807	348.9721868995883	1304.891407456509	-1.3426914658657552	1702741.585253829	1.8028203725087304	1626.8737559864005	1130.7070639094732	1.108097	64.519035	1.0288871537260875	0.5975980411297909	0.0970970171	0.2931121809	0.2624192626	0.0480052236	0.3303263363	-0.1724683564	-0.1693761374	0.0094954148	-0.1301419255	-0.3103786362	0.2827149659	0.0396896931	0.0718832309	-0.1005354674	-0.1555863272	0.116356403	-0.0496637402	-0.1763078208	-0.1666246168	0.2463323989	0.0714799794	0.2908965128	-0.0362602472	0.3815861584	0.0285578459	0.0924515024	0.0025818229	0.1273221573	-0.1422500268	-0.0033416791	0.0239839356	0.018971316	-0.0615056854	0.1419382759	-0.0265359784	-0.0557278921	0.4175612312	0.1926780909	-0.2706494146	-0.0636767817	-0.0082254281	0.4211322213	0.0840906351	-0.2897032888	0.092682886	0.0186676506	0.0034840146568058	0.0100699987265215	1.2138358128837635e-05	0.0001014048743521	0.3215069630437739	0.3577988233822253	0.1033667272856306	0.1280199980137048	-0.2493905707771873	-0.3505838044734659	0.1229090039590893	0.0621956567925712	-0.0002258143148873	0.0049110096123051	5.099210480802069e-08	2.411801541215309e-05	0.0008059122209909	-5.178894933339996e-05	2.6820952730574683e-09	6.494945079424853e-07	0.0007800914121494	0.001245891981239	1.552246828915641e-06	6.085426113092451e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1371.782994932349	23.257970590986133	1881788.5851855653	540.9331960111758	2075.141789811381	-11.207378430312929	4306213.447821582	125.60533128024348	1308.2920965150345	3.400689058525586	1711628.2098037042	11.564686072775636	1618.8782022060943	1233.5486942432872	1.373091	79.94832599999998	1.2388034857156474	0.6451221425531354	-0.0475001947	-0.1427394866	-0.0940247365	0.0371267054	0.0281236405	-0.1054899394	0.0569019327	0.0598445347	-0.0931523844	-0.1957881519	-0.0432636632	0.1029661979	0.4909146489	-0.0657861884	0.0911639778	-0.150895355	-0.0393168788	-0.0475750287	0.0361110171	0.0542442037	-0.1026142251	0.2086979946	0.0461846423	0.0833607642	0.0041738629	0.1949055091	-0.0122237277	-0.0570378881	0.1359447644	-0.0502484699	0.1988976519	-0.2013087108	-0.0816310133	-0.2361867062	0.2788337091	-0.1602646701	0.3249868409	-0.2025566674	0.3657817059	-0.2629972718	-0.3092867433	0.0786811703	-0.1509270712	0.0960449932	-0.2450813654	0.2867371441	-0.0191948989211283	-0.0226789135779341	0.0003684441445923	0.0005143331210754	-0.1910750125905309	-0.5125819756343049	0.0365096604364715	0.2627402817451671	-0.007353476995064	0.2420370937821233	0.0585819547664963	5.407362391693548e-05	0.0070541125549044	0.0072799268697916	4.976050393725988e-05	5.2997335229515175e-05	0.0001970222473144	-0.0006088899736765	3.707470000437689e-07	3.881776593681661e-08	-0.0005612017988081	-0.0013412932109575	1.7990674777606808e-06	3.149474589854471e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1365.2969512189056	-6.4860437134434505	1864035.7650076388	42.0687630526993	2092.127977864126	16.986188052745092	4376999.475761837	288.5305845632201	1316.9570241528888	8.664927637854362	1734375.8034656327	75.08097096925238	1633.0878354456152	1176.9442346311778	1.33842	77.92960399999998	0.91617159965195	0.5138496330737835	0.0654630796	0.2830418674	0.2203212152	0.1013989466	0.2060251426	-0.1056633194	-0.0372361784	0.0293629918	-0.0955362448	-0.1551317965	0.3094359191	-0.1021840446	-0.0541266696	-0.1293522013	-0.0258773664	-0.0201971908	0.0344746333	-0.1267036606	-0.1879152802	0.1582249441	0.1546914828	0.1481152101	-0.0061033794	0.4046282969	-0.0418437595	0.0630344967	-0.019380678	0.1474812935	-0.1923467628	-0.0133713666	-0.0055422423	0.0103190574	0.0448664016	0.1645778125	-0.0354529911	-0.25975875	0.1857653462	0.1531386912	-0.1388579871	0.088781815	-0.0383872919	-0.2433656971	-0.2293027761	0.3946857966	0.1666934783	-0.1344943733	0.0018989974075367	0.021093896328665	3.606191153831108e-06	0.0004449524623244	0.2701104613657321	0.4611854739562629	0.0729596613392086	0.2126920413882629	-0.195792672467796	-0.188439195472732	0.0355093303904105	0.0383347705920816	0.0036379032708651	-0.0034162092840393	1.3234340208170992e-05	1.1670485872356303e-05	0.0002436104842253	4.658823691089999e-05	2.170463818466144e-09	5.9346068024485144e-08	0.0008850613581275	0.0014462631569356	2.091677119109328e-06	7.833336076504949e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1369.1190592566602	3.82210803775456	1874486.9984198424	14.608509852268016	2094.7741880952644	2.6462102311384115	4388078.899110175	7.002428587381605	1302.9762001924737	-13.980823960415137	1697746.9782680173	195.463438612118	1627.0639449679104	1192.5898470956045	1.233404	71.815086	1.179373151679055	0.7140077594884968	0.0876004629	-0.0169636843	0.0882940229	-0.065433264	0.2029912378	-0.2355549118	0.0521870323	-0.0535731131	-0.2244712656	-0.0852696795	0.1707110051	0.0492876701	0.3255313019	-0.0860138172	-0.069817382	0.3048933651	-0.2027231158	-0.1945046208	0.0248512972	0.0673639592	0.1083894079	0.1998496145	-0.0937182692	0.2087753952	0.0616306984	0.0835523977	-0.0894037006	-0.0905181955	0.0873280137	0.0301952141	0.2107524119	-0.1868140247	-0.1336705879	-0.0825040642	0.0353101521	0.0343578174	-0.2536656019	0.3020365129	-0.0609273895	0.4421701487	-0.4043411682	-0.1856065245	0.0161202051	-0.1230331082	-0.0705312999	0.1000232973	-0.0085217397409422	-0.0104207371484789	7.262004821235364e-05	0.0001085917627176	-0.0142563300468765	-0.2843667914126085	0.0002032429464054	0.080864472058302	0.0957967961041816	0.2915894685719776	0.0850244181820883	0.0091770261438261	-0.0065074502944533	-0.0101453535653183	4.234690933478034e-05	0.0001029281989653	0.0008273084037369	0.0005836979195116	3.407032612421704e-07	6.844391948936976e-07	-0.0002458102479623	-0.0011308716060898	1.2788705894601236e-06	6.042267800328741e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1372.651264047499	3.532204790838705	1884171.4926911965	12.476470684423898	2058.7636502726696	-36.01053782259487	4238507.767684047	1296.7588342725358	1304.5861788017803	1.6099786093066086	1701945.0979206306	2.5920311224248413	1619.919465237438	1296.2804258550127	1.770541	103.089897	2.495937225798411	1.5439110938778442	-0.2153722181	-0.1859229986	-0.0558301544	0.0818601967	-0.1173597944	0.1101395636	-0.1409350435	0.0194316224	-0.101301536	-0.4330080115	-0.2169738773	0.2181194696	-0.272053351	0.0680538744	-0.0386168939	-0.0354824111	0.0904086666	0.1776846737	0.1245840106	0.0817817635	0.1512977298	0.32096983	0.0916748384	-0.2782237355	0.0295078288	0.4052781807	0.1664494245	0.4505510547	-0.2530544994	0.2323849843	-0.0344979963	-0.3722630671	0.3785906908	0.116475397	0.1740810168	0.0701080752	-0.1066389697	-0.0636837878	0.0028887496	0.1179125768	-0.0039887143	0.0458956839	0.0134288949	-0.0435152755	0.0041650951	-0.0239784718	0.0042573500470837	0.0127790897880259	1.812502942340358e-05	0.0001633051358104	-1.3190770947495023	-1.3048207647026258	1.7399643818927877	1.702557227999145	0.1314673376414461	0.0356705415372645	0.0012723875335617	0.0172836608665299	0.0102190504209735	0.0167265007154268	0.0001044289915063	0.0002797758261831	-0.0007012727580193	-0.0015285811617562	2.336560368075934e-06	4.917834811399956e-07	-0.0048440649661892	-0.0045982547182269	2.114394645369595e-05	2.3464965396661576e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1392.314694150461	19.66343010296214	1938540.207547292	386.6504834140776	2082.8119247093628	24.04827443669319	4338105.5137115205	578.3195033825112	1333.7583025555275	29.1721237537472	1778911.209635802	851.0128043039417	1644.93607614665	1304.799556448952	1.717266	99.987976	2.0249571896870964	1.019769705064618	-0.0654716022	0.1195529784	-0.0682103181	0.0450786764	0.2319361237	-0.1292062081	0.0108164746	0.048276042	0.3666467614	0.0443383323	0.1944314358	-0.0901652023	-0.1023718654	-0.2089331414	0.0746763595	0.0894700473	-0.0638725672	0.036392241	-0.329306003	0.1946744037	-0.0162348367	-0.2054097996	0.0155574808	0.0762416776	-0.0221097769	0.18984456	0.3813548086	0.0686941475	0.5032022695	0.1558071627	-0.0355136374	0.1277449128	-0.0736337669	0.0797772782	-0.1443714037	0.3275403352	-0.1065268453	0.0336500598	-0.2353237124	-0.156783847	0.0288704243	0.0739876933	-0.3985311279	0.0939847526	-0.2299489342	-0.0736445173	-0.0775181653201286	-0.0817755153672123	0.0060090659545987	0.0066872349135731	-0.4634818339063145	0.8555952608431878	0.2148154103611604	0.7320432503773227	-0.275100485669995	-0.4065678233114411	0.1652973949522032	0.0756802772158671	0.0008411351944365	-0.009377915226537	7.075084153197287e-07	8.794529399611451e-05	0.0009890373539336	0.0016903101119529	2.8571482745702257e-06	9.781948874759772e-07	-0.002291918501374	0.0025521464648152	6.513451577868723e-06	5.252890416940442e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1377.5859293772544	-14.728764773206647	1897742.9928181935	216.9365117444531	2071.705970592713	-11.105954116649627	4291965.628589496	123.3422168411268	1327.093463986419	-6.664838569108497	1761177.0621554728	44.4200731522762	1637.2416934755895	1300.2434793990062	0.954855	55.596504	0.154096093934605	0.0918703892887851	-0.177107493	0.0175472957	0.0127310271	0.04437	0.154981373	-0.0001700343	-0.0793014703	0.1026387165	0.2538398823	-0.0178558162	0.1335456278	-0.1592182707	-0.0615089415	-0.291219316	0.154407108	-0.1543420526	0.0260945208	0.0727371283	-0.2234968561	0.1970511708	0.1533730079	-0.1276258488	-0.0281506069	0.0633281112	-0.0668471706	0.1900656262	0.367680444	0.0606146087	0.3505442092	0.1531598139	-0.2070657862	0.1694409212	-0.0839424971	-0.009731197	-0.1529354226	-0.3416458378	0.0151683508	0.0102911651	0.3059954402	0.0976605462	-0.0196201232	-0.1124711641	0.3878902745	-0.1694698035	0.2778206451	-0.0002870721	-0.0685199071776025	0.0089982581425261	0.0046949776796272	8.096864959953745e-05	-0.3772316142465826	0.0862502196597319	0.1423036907870825	0.007439100391352	-0.260850039650883	0.014250446019112	0.0002030752117436	0.0680427431858672	0.0005410826544678	-0.0003000525399687	2.927704389659206e-07	9.003152674166834e-08	0.0005419192202802	-0.0004471181336534	1.999146254416997e-07	2.936764413090999e-07	-0.0021471457727314	0.0001447727286425	2.095914295862385e-08	4.610234969358322e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1349.5863370098407	-27.999592367413698	1821383.2810436396	783.9771727413314	2006.8253707028507	-64.88059988986242	4027348.068496634	4209.492242068416	1318.7844011173693	-8.30906286904974	1739192.2966304985	69.04052576182109	1613.602092334705	1127.1101628810236	2.054329	119.613495	1.8969291070268928	1.19945902476049	0.2998482073	-0.442763208	0.3749271519	-0.5130392264	-0.2239161758	-0.1187633541	-0.4815854108	0.1850691989	0.1744226654	-0.1708477213	-0.2559974516	-0.0063661131	-0.0721053708	-0.5120134273	-0.0387082328	0.4039270392	-0.4314025841	0.1977357977	0.1816195561	-0.0022555646	0.419599375	-0.1653090997	0.1893824957	-0.0936484251	0.5230462382	0.3614005106	0.2466386758	-0.404528792	-0.2912552142	-0.3908669659	-0.0256355446	0.1758566021	-0.0420053534	0.0908959973	-0.0648453205	-0.0241843205	-0.0985347675	0.0024171499	-0.0092351674	-0.037111134	-0.0026457158	-0.0038143405	-0.0146829525	-0.0238415602	-0.0101467902	-0.0217982638	-0.0085258703338979	0.0599940368437045	7.269046495044029e-05	0.0035992844568037	-0.0102392804214446	0.3669923338251379	0.0001048428635489	0.1346833730864215	-0.167201718173537	0.093648321477346	0.0087700081155243	0.0279564145601828	0.0224636509384786	0.0219225682840107	0.0005046156134858	0.0004805990001671	-0.0021308065632619	-0.0026727257835421	7.143463114010733e-06	4.54033661003999e-06	-0.0050777400027926	-0.0029305942300612	8.588382541267999e-06	2.5783443535960194e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
