global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
4175.609899534377	-17.433228737407262	17435718.033089492	303.9174642107624	5469.155178696362	-11.743348989914011	29911658.368661232	137.90624549891444	4301.662624386975	-20.0546509680089	402.1890254486604	18504301.33404784	4681.576779957598	3605.753065631164	0.596995	23.996183	0.2535820058611268	0.1607759668833594	0.0279643251	-0.0413552516	-0.0170592356	-0.114386821	0.0419341986	-0.0414298903	0.0074300365	0.035365685	-0.1879046271	-0.0201736627	-0.0628283467	-0.0327762097	-0.0194034017	-0.0059392289	0.1928420085	-0.0561414603	0.0495730682	-0.0371243773	0.0697734904	0.018233287	0.1648679368	-0.0388798211	0.0181644642	-0.0313577642	0.023264899	-0.1483289008	0.0881870814	-0.0240133916	0.0411289334	-0.0728086483	0.0830319695	-0.0787150128	-0.0131002396	0.0282088449	-0.0114163177	-0.0625713163	0.0080546306	0.0792151294	-0.1067134566	-0.0438353579	0.0526791902	0.0270948623	0.1419863355	0.1094628008	-0.0110324185971251	-0.0011023206529331	1.2151108218828567e-06	0.0001217142601021	0.035027152442538	-0.0185364512071829	0.0003436000233562	0.0012269014082327	0.2113859317513089	0.0775084905086203	0.044684012142369	0.0060075661009248	0.0008719713343507	-0.0021592670418098	7.603340079293404e-07	4.662434157846044e-06	-0.0012390247995712	0.0007423907954021	1.5351824539524525e-06	5.511440930977627e-07	-4.596005190589045e-05	0.0002270370326359	5.1545814188119067e-08	2.1123263711921443e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4162.036366836418	-13.573532697959308	17322546.71886889	184.2407899025705	5498.675329407649	29.520150711286988	30235430.37823632	871.4392980170976	4291.233981167313	-10.428643219662264	108.75659940300768	18414689.081125066	4682.081728116287	3572.267834260096	0.531403	21.359726	0.1205954145028704	0.0615980583540363	0.0337699858	-0.0478695757	-0.0375374067	-0.095653102	0.0506177397	-0.0110657585	0.0004951075	0.0142361827	-0.2222129348	-0.0008714848	-0.1028142223	-0.0459433492	-0.0151115339	-0.0223063913	0.1976781833	-0.0557228742	0.035869398	-0.0474142813	0.0724412363	0.0175194776	0.1486497412	-0.0399226837	0.0151024404	-0.0263681454	0.0279005529	-0.1748918098	0.0980423102	-0.0064404386	0.0378746062	-0.085930349	0.102502596	-0.1020190306	-0.0094867517	0.0239673384	0.007510852	-0.0612288756	0.0105480961	0.0642608074	-0.1230589016	-0.0423824604	0.0490281428	-9.18338e-05	0.1397444952	0.1012278027	-0.0018139132230885	0.0092185053740366	8.498084133114168e-05	3.2902811808953104e-06	0.0159134522020565	-0.0191137002404814	0.0003653335368829	0.0002532379609871	0.2561807159667708	0.0447947842154618	0.0656285592332472	0.0020065726929097	0.0004128359445304	-0.0004591353898203	1.7043351709630748e-07	2.108053061854389e-07	-0.0015650412730552	-0.000326016473484	2.449354186366241e-06	1.0628674098294369e-07	-0.0002101766820594	-0.0001642166301535	2.6967101618974546e-08	4.4174237681498114e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4159.6053179251085	-2.4310489113095173	17302316.400910843	5.909998809179189	5460.209745037022	-38.46558437062686	29813890.45979726	1479.6011809738131	4296.835992743499	5.602011576186669	31.38253369972945	18462799.548536014	4672.617340428235	3566.0195382910583	0.517523	20.8018	0.0715466340032521	0.0406865782670444	0.0377461041	-0.0455128386	-0.0496061717	-0.1130955834	0.057947665	-0.0412268454	-0.023230445	0.0174500181	-0.161508912	0.044790643	-0.0748310858	-0.0127161674	0.0015787802	-0.0218821078	0.1781010011	-0.0356426818	0.0253562016	-0.0214443296	0.0748559258	0.0161295696	0.1286258656	-0.0282796157	-0.0034427753	-0.0289537922	0.0161609216	-0.1825431317	0.0892646185	-0.0122436084	0.0377033261	-0.0914339754	0.1194504819	-0.0938123456	-0.0118503322	0.0312155445	-0.0014540351	-0.0659329214	0.0092651056	0.0493389521	-0.137631246	-0.0145343912	0.024373315	0.0211899926	0.1373117808	0.0924399334	-0.0108429681441748	-0.0090290549210863	8.152383276799275e-05	0.0001175699581755	0.0022223719917633	-0.0136910802102932	0.0001874456773246	4.938937269773976e-06	0.2917146645377357	0.0355339485709649	0.0850974455063636	0.0012626615010439	0.0003439484826793	-6.888746185109996e-05	1.1830055873739274e-07	4.7454824002867525e-09	-0.0015100139853345	5.502728772070016e-05	2.2801422359057798e-06	3.028002393896718e-09	-6.824042561304593e-05	0.0001419362564463	2.0145900894005188e-08	4.6567556878496555e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4167.927649717362	8.322331792253863	17371620.893278494	69.26120646035939	5490.404827971956	30.19508293493436	30144545.175017767	911.7430334475644	4286.787050567405	-10.048942176094895	100.98123885849884	18376543.21691239	4676.953123184828	3579.651589996186	0.54156	21.767973	0.0905967396599561	0.0498584212796967	0.0477027367	-0.0436019454	-0.0473820981	-0.0974525285	0.0391364715	-0.002952217	-0.039399793	0.0204209802	-0.1924506862	0.0846808888	-0.0749447869	0.0009957929	0.0111568428	-0.0214523489	0.1860996419	-0.040877308	0.0063619948	0.003380862	0.0822141459	0.0131632039	0.1110378454	-0.0186077201	-0.0033273134	-0.0242127152	0.0139980182	-0.1386196051	0.0743759466	-0.0076505501	0.0208832951	-0.0822483742	0.0977607994	-0.081685074	-0.0087031052	0.0339109104	0.0005104808	-0.0450424499	0.0336587224	0.0475953208	-0.0706721202	-0.0148469146	0.0412347292	0.0714427434	0.1346915149	0.0831471893	0.0055519043492324	0.0163948724934072	0.000268791844075	3.082364190302564e-05	-0.0016022686301084	-0.0038246406218716	1.4627875886471144e-05	2.5672647630294485e-06	0.2683680965190262	-0.0233465680187094	0.0720214352292453	0.0005450622382522	0.0004299617416867	8.601325900739996e-05	1.848670993142605e-07	7.398280725074071e-09	-0.0006970238330692	0.0008129901522653	4.858422238664799e-07	6.609529876803556e-07	-0.0001098501848597	-4.160975924665408e-05	1.731372064564514e-09	1.2067063113710264e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4171.717824261903	3.790174544540605	17403229.605264466	14.365423078083582	5445.018438993995	-45.38638897796136	29648225.8009846	2059.9243044588125	4301.194331482379	14.407280914974764	207.56974336299604	18500272.67717615	4674.422498965352	3604.3865466141583	0.547816	22.019445	0.1803440874918962	0.1143622023046041	0.054194841	-0.0296356102	-0.0437835618	-0.1057473959	0.0530930752	-0.0397766146	0.0009433889	0.0034726407	-0.1554938314	-0.0038433603	-0.0597329986	0.0378725626	-0.0076809739	-0.0424395472	0.1563595817	-0.0414476572	0.0369890858	-0.0375957659	0.0892452328	0.0116591615	0.1237872813	-0.0239266786	0.0152751695	-0.0166821451	0.00106839	-0.062111797	0.0309165837	-0.0068972764	0.00678115	-0.0470335948	0.0710179956	-0.0521132582	-0.0214029298	0.0036103914	0.0093544789	-0.0398770292	0.0425975783	0.0313293849	-0.0362878663	-0.0042522915	0.038542754	0.0028562807	0.1318872767	0.0734003241	0.0058326978261931	0.0002807934769606	7.884497670367903e-08	3.402036393167771e-05	0.034619805203846	0.0362220738339544	0.0013120386328324	0.0011985309123522	0.1775090039210951	-0.0908590925979311	0.0315094464730593	0.0082553747077194	0.0011424005413345	0.0007124387996478	1.3050789968413587e-06	5.075690432435982e-07	-0.0009471184612888	-0.0002500946282196	8.97033379714064e-07	6.254732306429994e-08	-0.0002069593086533	-9.71091237936e-05	9.430181923960728e-09	4.283215543825189e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4182.018782939259	10.300958677355991	17489281.10085676	106.10974967259573	5467.3713287809005	22.352889786905507	29892149.24677543	499.6516818255445	4316.478400682881	15.284069200502016	233.6027713257344	18631985.783561844	4690.58557991113	3614.50910801674	0.603999	24.277725	0.1262369983676688	0.0751752496756883	0.0671262188	-0.0307065414	-0.0372063545	-0.1077585821	0.0403782259	-0.0309251038	-0.0015219811	-0.0431310569	-0.1338285921	-0.0004791535	-0.1240380535	0.0429883549	0.0002589562	-0.0662243591	0.1205727683	-0.0639727388	-0.0038619018	-0.0620114872	0.0905777633	0.0126044011	0.1337158912	-0.0244703367	0.0473815581	-0.0109787867	0.0132634494	-0.0184041691	0.0081867245	-0.0142661645	-0.0010288615	-0.0251668488	0.0369920716	-0.035556322	-0.011996191	0.0190519286	-0.0022852038	-0.0158397895	0.0166200281	0.0141782044	-7.4146e-06	0.0074048971	0.0149003737	0.045422299	0.1289028963	0.0632525717	-0.0102578587092239	-0.016090556535417	0.0002589060096194	0.0001052236652984	0.0151235168642074	-0.0194962883396386	0.0003801052590223	0.0002287207623419	0.1400343466745468	-0.0374746572465482	0.0196096182485671	0.0014043499357462	0.0021069490563971	0.0009645485150626	4.43923432625263e-06	9.303538379094666e-07	-0.0009471143672172	4.0940715999651656e-09	8.970256245892371e-07	1.6761422265641332e-17	-0.0001080019928662	9.89573157871e-05	9.792550347787831e-09	1.1664430463070714e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4188.456412461905	6.437629522645693	17543167.119093247	41.44307387083941	5514.117254911964	46.74592613106324	30405489.10091785	2185.181609850821	4315.9451735002285	-0.5332271826528086	0.2843312283198516	18627382.74065992	4690.825069611844	3642.969253957568	0.580991	23.352888	0.0851358986637196	0.0570790365732042	0.0788470745	-0.0232071314	-0.0563458564	-0.1004220102	-0.0006909829	0.002228472	-0.0155566805	-0.0659103899	-0.1348398624	-0.0154194143	-0.0669503025	0.0519179792	0.0139634848	-0.0594668285	0.1325192403	-0.0579656323	0.0320859509	-0.0286200589	0.0982967319	0.0081346695	0.1309777849	-0.0292379817	0.0479849163	-0.0209421888	0.0085397429	0.0255722203	-0.018045572	-0.0073506179	-0.0062676793	-0.0281506296	0.0256007892	-0.0292981165	-0.0074947385	0.0050254573	0.0102687958	-0.0218863669	0.0355700869	-0.0016675029	0.0133008156	0.0280462958	0.0162236433	-0.0448327802	0.1257424501	0.0527593557	-0.0074136747988262	0.0028441839103977	8.089382116165153e-06	5.49625740227507e-05	0.0061263888168241	-0.0089971280473833	8.094831310101123e-05	3.753263993490739e-05	0.0833287478076982	-0.0567055988668486	0.0069436802111989	0.0032155249428479	0.0020289661721236	-7.798288427349979e-05	4.116703727621895e-06	6.08133023961406e-09	-0.000694111341289	0.0002530030259282	4.817905541060146e-07	6.401053112882546e-08	-0.0001087958394463	-7.938465801000125e-07	6.301923927364855e-13	1.1836534680825087e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4189.409412595232	0.9530001333278052	17551151.22634153	0.9082092541228144	5491.772512862932	-22.344742049031996	30159565.33303684	499.2874972377784	4308.727315415431	-7.217858084797626	52.09747533227846	18565131.078607067	4683.503270939824	3642.9719810296056	0.475055	19.09483	0.0633143417821312	0.0434080161962458	0.0867432489	-0.0153351004	-0.0359732741	-0.1052328767	0.0145245604	-0.0245457248	-0.0246504884	-0.0705730567	-0.1058327528	-0.0156514344	-0.0589047681	0.0748059072	0.025040018	-0.0671603485	0.102750476	-0.046912555	0.0290742706	-0.0364441165	0.1054640981	0.0069228163	0.1200776605	-0.0248309877	0.0480923105	-0.0139469859	0.002584679	0.0456386892	-0.0429973005	0.0034628038	-0.0049734442	-0.0204885074	0.0076534067	-0.0188346723	-0.0082208942	0.0098692262	0.013197006	-0.0280637364	0.0311600718	0.0058373763	0.0186382244	0.0137006993	0.0073100591	-0.0466018581	0.1224102548	0.0419779864	-0.010481879852648	-0.0030682050538218	9.413882252297636e-06	0.0001098698052453	0.0130099066485911	0.006883517831767	4.738281774025428e-05	0.000169257671005	0.0789121471357958	-0.0044166006719024	0.0062271269655814	1.9506361495048745e-05	0.0012139725446061	-0.0008149936275175	1.4737293390574096e-06	6.642146128941338e-07	-0.0005310664413007	0.0001630448999882	2.820315650757899e-07	2.6583639412194726e-08	-0.0001096776764333	-8.818369869999926e-07	7.77636471641225e-13	1.202919270780765e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4185.767589405772	-3.6418231894604105	17520650.312519807	13.262876143291598	5482.453644254314	-9.318868608617777	30057297.96139741	86.84131214468182	4315.261389071054	6.534073655622706	42.69411853710267	18621480.85600744	4683.293451131941	3644.264780775232	0.4904	19.711603	0.055776517094324	0.0498420034915919	0.094573179	-0.0091247837	-0.0432827585	-0.1075789318	0.0181677603	-0.034121777	-0.0189826534	-0.0585214138	-0.0787429236	-0.0284995752	0.0041235307	0.0853322473	0.0178896703	-0.0727696339	0.0790469785	-0.0279943487	0.0113097182	-0.0595474161	0.1154706882	0.0041527394	0.116182908	-0.0161748541	0.0474920084	-0.0082716058	-0.0062812391	0.0740795402	-0.0544311549	0.0121467927	-0.0083599906	-0.0042042257	0.0226772539	-0.0132171804	0.0037954743	0.0036413273	0.0116771319	-0.0352788947	0.0192638132	-0.0030360388	0.0109699307	0.015283797	0.0119211716	-0.0382758344	0.1189108618	0.0309673479	-0.0104866141506221	-4.734297974099549e-06	2.2413577307563097e-11	0.000109969076344	0.0188838700403124	0.0058739633917212	3.450344592728198e-05	0.0003566005476994	0.0828201477117644	0.0039080005759686	0.0068591768669984	1.5272468501770916e-05	0.0002944709979497	-0.0009195015466564	8.671316863349224e-08	8.454830943035118e-07	-0.0005310158228537	5.061844700002e-08	2.819778041209921e-07	2.5622271766938338e-15	-0.0001099218879031	-2.4421146979999734e-07	5.963924198187501e-14	1.2082821440181682e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4180.546967373185	-5.220622032587016	17476972.946413133	27.25489440713299	5471.293939846665	-11.15970440764886	29935057.376202844	124.5390024660974	4305.069997968465	-10.191391102588568	103.86445260592144	18533627.6874082	4685.580525564881	3621.4336905408254	0.510274	20.510456	0.1863590060278238	0.1271491647041881	0.1003626874	-0.0027580367	-0.0354273371	-0.1046924908	-0.0049219518	-0.0093386535	-0.0416088368	-0.0682181745	-0.1260983823	-0.0381712659	0.0350179071	0.1520030558	0.0422313938	-0.0755966008	0.0702169541	-0.0328340516	0.0240152347	-0.0684500223	0.1190590543	0.0085017703	0.1085016447	-0.021069877	0.0516066454	-0.0037018074	-0.0095945151	0.1050497966	-0.0711934904	0.0158655145	-0.0216491291	0.0213945157	0.0003252581	0.0027115926	-0.0004622158	-0.013670951	0.0109077135	-0.0090320498	0.0141919439	-0.0209401566	0.0324591281	-0.0023339712	0.0112821046	-0.0468510659	0.1152490509	0.0197875765	-0.0104211664064024	6.544774421969948e-05	4.283407223447207e-09	0.0001086007092699	0.05078699523402	0.0319031251937075	0.0010178093971253	0.0025793188849003	-0.0062023097539878	-0.0890224574657522	3.84686462844122e-05	0.0079249979332416	0.0015299889158342	0.0012355179178845	2.340866082575511e-06	1.52650452541365e-06	-0.0005310293092202	-1.3486366500013553e-08	2.819921272508829e-07	1.8188208137268774e-16	-3.809377967121366e-05	7.182810823188633e-05	5.1592771321715785e-09	1.451136049638971e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4174.738003421892	-5.808963951292753	17428437.39721501	33.74406218741872	5482.796604441173	11.502664594508133	30061058.60567166	132.31129277375095	4314.569389398951	9.499391430485955	90.23843754959005	18615509.01593844	4686.62265434407	3619.25052039303	0.487414	19.591564	0.2130181369142605	0.0983534658442745	0.1114421809	-0.0003564822	-0.043537731	-0.1058005505	0.0122463008	0.0344833548	-0.0240213915	-0.0903470839	-0.0688099173	-0.0164100481	-0.0218357977	0.0785692503	0.0400500075	-0.0942050497	0.0589466711	-0.0450084336	-0.010530453	-0.0585821671	0.1235145458	0.0090181377	0.0950415013	-0.020698237	0.0539621943	-0.0023060471	-0.017771338	0.1300189434	-0.0802228266	0.0157605739	-0.0337214092	0.0352394423	-0.008057592	0.0052668195	-0.0003853093	-0.0133750035	0.0084674046	-0.0101028432	0.0209794407	-0.0210241921	0.0215215627	-0.0183634998	0.0138473153	-0.0347532062	0.1114298236	0.0084997322	-0.0106845457826665	-0.000263379376264	6.936869584126588e-08	0.0001141595185818	0.0096133940547815	-0.0411736011792385	0.0016952654340669	9.241734525250828e-05	-0.0745377703276375	-0.0683354605736497	0.0055558792054156	0.0046697351718128	0.0001189967247953	-0.0014109921910389	1.4160220512008366e-08	1.990898963172756e-06	-3.601175558332059e-05	0.0004950175536368	1.2968465401928216e-09	2.450423784086408e-07	-0.0001969979506976	-0.0001589041710263	2.525053556958304e-08	3.8808192579054044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4176.641003192773	1.902999770880342	17444330.06955113	3.6214081279706343	5462.00096563083	-20.795638810343007	29833454.54855212	432.45859353024434	4309.802732592952	-4.766656805998537	22.72101710617217	18574399.59386568	4676.614928518529	3631.58469973512	0.484362	19.468895	0.0244155854610169	0.0195410709803727	0.1239926597	-4.33065e-05	-0.0548913532	-0.1168166695	0.0002818411	-0.0204051827	-0.0330745898	-0.0708302954	-0.0601474342	-0.0250043409	0.003414241	0.1251314748	0.0394314115	-0.0959040942	0.059329371	-0.0077717342	-0.0061908847	-0.0493404485	0.132324942	0.0059562001	0.0832788903	-0.0177715229	0.0489718082	-0.0046707301	-0.0238157016	0.1534907983	-0.1000051694	0.0291282738	-0.0392500546	0.0336544268	-0.0047201355	0.0115347682	-0.004746127	-0.0201988275	0.0080085626	0.0068742548	0.00460063	-0.0282646201	0.0114531858	-0.0023562043	-0.0038058578	-0.033812999	0.1074583966	-0.0028345346	-0.0106170532114617	6.749257120479933e-05	4.5552471678349085e-09	0.000112721818895	0.0288396431312065	0.019226249076425	0.0003696486535487	0.0008317250159353	-0.074516241562577	2.1528765060507823e-05	0.0055526702566123	4.6348772503054247e-10	0.0001339982067106	1.5001481915299998e-05	1.7955519401656685e-08	2.250444596550729e-10	-3.6007355542988506e-05	4.400040332086519e-09	1.296529653199185e-09	1.9360354923988044e-17	-0.0001099975316867	8.700041901089999e-05	7.569072908072171e-09	1.2099456977166569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4175.576773728933	-1.0642294638391832	17435441.393304527	1.1325843517034353	5477.274080646572	15.273115015741496	30000531.354522742	233.26804228406837	4313.501902336622	3.6991697436697	13.68385679248135	18606298.66146166	4698.223155876075	3639.3252979012864	0.490351	19.70965	0.075508258995256	0.0481613940771567	0.1331672091	0.0108324495	-0.0355604098	-0.1111858233	0.0020846419	0.0175990018	-0.0378788072	-0.1246492466	-0.0634698204	0.0361502831	-0.0327183099	0.1005100391	0.0663204616	-0.1159181454	0.0224003824	-0.0550363758	-0.044911745	-0.0778897992	0.137367538	0.001637222	0.0707694499	-0.0154306367	0.0545069484	0.0001406489	-0.0193308631	0.18009135	-0.1079784814	0.0305875423	-0.0417890041	0.0598937165	-0.0305176373	0.0386469432	0.0025751841	-0.0183685375	0.0023548739	0.0091560021	0.0031321592	-0.0220033425	0.038531698	-0.0283626899	0.0014580618	-0.011948511	0.1033401944	-0.0141533203	-0.0106165419069128	5.113045488999018e-07	2.614323417257321e-13	0.0001127109620612	0.0288121727986663	-2.7470332540198428e-05	7.546191698690846e-10	0.0008301413013802	-0.1195972248005574	-0.0450809832379804	0.014303496179995	0.002032295049703	-2.1977128141742863e-05	-0.0001559753348523	4.829941613585861e-10	2.4328305082300483e-08	0.0004160011807632	0.0004520085363061	1.730569823963766e-07	2.0431171689366294e-07	-0.0001099955204415	2.011245199993127e-09	4.045107254495394e-18	1.2099014517196444e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4167.945982251493	-7.630791477440653	17371773.71096636	58.2289785721809	5479.807165345149	2.533084698577113	30028286.569368035	6.416518090165504	4312.5251179716015	-0.9767843650206488	0.9541076957487918	18597872.893135976	4686.521277445399	3621.146220003194	0.461313	18.542446	0.0230076275816003	0.0152453760623126	0.1375010103	0.0147058268	-0.0631823476	-0.0965758373	-0.0027499987	0.0151774382	-0.0540686722	-0.12040073	-0.0641639016	-0.0435910353	-0.0083591085	0.1519423846	0.0766727199	-0.1179366438	0.0182688231	-0.0465453751	0.0003493818	-0.0679912466	0.1406649395	-9.01435e-05	0.0652102542	-0.014608781	0.0481968883	0.0039326184	-0.0289541769	0.1849287252	-0.1139491659	0.036108664	-0.0442471864	0.0631834338	-0.0387446992	0.0375078146	0.0062905187	-0.0195998016	-0.0095412966	0.0190898666	0.006240117	-0.0343313742	0.0286051028	-0.028577998	-0.0005987802	-0.003152829	0.0990808418	-0.0253948054	-0.0106169396907915	-3.977838786990012e-07	1.5823201415282175e-13	0.0001127194083979	0.0412738573149766	0.0124616845163102	0.000155293580984	0.001703531297657	-0.1214405041361459	-0.0018432793355885	0.0147477960448412	3.397678709007599e-06	-0.0001959768639476	-0.0001739997358058	3.840693120273612e-08	3.0275908060508086e-08	0.0004160104496164	9.268853199990035e-09	1.730646941900393e-07	8.591163964296551e-17	-0.0001099592061841	3.631425740000741e-08	1.3187252905139933e-15	1.2091027024637417e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4171.30382956559	3.357847314096944	17399775.638548553	11.275138584788058	5437.481576948024	-42.3255883971251	29566205.89964917	1791.455433162851	4317.647351341526	5.122233369924288	26.23727469596593	18642078.65054649	4682.0567965028895	3629.558537877021	0.483644	19.440031	0.0865934874072809	0.0420052027209967	0.1517836023	0.0175806914	-0.047774008	-0.1156478327	-0.0032147576	-0.009551759	-0.030332566	-0.1589891721	-0.07310992	0.0003980843	0.0059451346	0.1822757748	0.0592568122	-0.1480243837	0.013645958	-0.0152675978	0.0097263956	-0.0342827949	0.1442805597	-0.0042288007	0.0563410509	-0.0182145457	0.0502179998	0.001670412	-0.030224592	0.2113629035	-0.1262850736	0.0382492702	-0.0509250585	0.0667403667	-0.0413854112	0.0347256208	0.0099447146	-0.0294008026	-4.94563e-05	0.0105472036	0.0045804934	-0.0578340712	0.0022907751	-0.016874859	-0.0151088388	-0.009864466	0.0946861568	-0.0364975928	-0.0106559203909313	-3.898070013980126e-05	1.519494983389102e-09	0.0001135486393778	0.01565826898603	-0.0256155883289465	0.000656158365438	0.0002451813876388	-0.1322772936813265	-0.0108367895451806	0.0174972824236559	0.0001174360076465	7.499909402257569e-05	0.0002709759579701	5.624864104207148e-09	7.342796979785442e-08	-4.015774884402745e-06	-0.0004200262245008	1.6126447922199878e-11	1.7642202926839876e-07	-0.0004209996003734	-0.0003110403941893	9.674612681743517e-08	1.772406635145625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4173.650131992976	2.346302427386036	17419355.424284983	5.5051350807576025	5448.424954086987	10.943377138963116	29685334.480317783	119.75750320558052	4316.488016615819	-1.1593347257066853	1.3440570062293953	18632068.79758797	4678.345225734782	3627.410196930615	0.485153	19.500719	0.058248538143704	0.0263445602392729	0.1582228278	0.0228062119	-0.0460101746	-0.1224338317	-0.012114125	0.0207106615	-0.0299257516	-0.1705001948	-0.023624325	-0.059483199	0.0069383971	0.1237782029	0.0722203157	-0.1455145472	-0.013877304	-0.0258143101	-0.0098631642	-0.0493062445	0.1492365481	-0.0058700332	0.046958276	-0.0097813411	0.0506037619	0.0046123113	-0.0244543965	0.21091168	-0.1268281517	0.0338110008	-0.0506582308	0.0709322871	-0.0573157867	0.0357993719	0.0024372421	-0.0199164837	0.0010444088	0.0088033477	0.008959848	-0.0575569039	0.0272308285	0.0034856079	-0.0219146995	-0.0165692135	0.0901621419	-0.0474010431	0.0025063883398388	0.0131623087307701	0.0001732463711241	6.281982510079896e-06	-0.0020508192071702	-0.0177090881932002	0.0003136118046345	4.205859420498208e-06	-0.1302520131692119	0.0020252805121146	0.0169655869346325	4.101761152751253e-06	-8.206490193750994e-05	-0.00015706399596	6.7346481300131235e-09	2.4669098826949795e-08	-0.000244978553024	-0.0002409627781395	6.001449144173277e-08	5.806306044875276e-08	-0.0005300100404261	-0.0001090104400527	1.18832760404833e-08	2.8091064295247615e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
