global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
3869.392712282536	4.854100499318975	14972199.961865202	23.56229165748872	5312.839974680254	-26.257752449281725	28226268.59656049	689.4695636877605	3995.8843693659855	-4.499612192007135	20.24650987845925	15967091.8933434	4345.156822791467	3119.027563446197	0.950539	19.925854	0.0596672785649086	0.0323527430518874	-0.1283034055	0.0524370553	0.0624567711	0.151974661	0.1240558017	-0.1945262702	-0.0135660953	0.0134646164	0.1255632286	-0.00849513	-0.1122158396	-0.1524753033	0.0485024563	-0.0832509982	-0.0168533801	-0.1076961255	0.165609815	-0.0568497997	0.0308847434	-0.1235105751	0.0553976856	-0.00262548	0.0701727365	-0.0892766593	0.07327293	0.0763236203	-0.0275190871	0.1219056438	0.0479083495	0.0213725125	0.0184467849	-0.2223142024	-0.0181754835	-0.0699766745	-0.1949592256	-0.0145427071	-0.1063132623	-0.1311950819	0.0059326051	0.0153866232	0.0066050127	0.0008833912	0.1155439045	-0.0441147488	0.0630059367	0.1293937499	-0.1945491406	0.1030555997	-0.1310272974	0.0589304022	-0.1498715618	-0.049094391	-0.1718201078	-0.0739194268	-0.0046551193	0.0738693235	-0.0376465209	0.0789753699	-0.0198066732	0.0043026767	0.0222280362	0.1419863355	0.1094628008	-0.0120708956542756	0.009257756829271	8.570606150991566e-05	0.0001457065218964	-0.3864475346646401	0.0274334414573189	0.0007525937101921	0.1493416970483782	0.5753837296184159	-0.0070608831969636	0.3310664363095983	4.985607152116333e-05	-0.0157117949489569	0.0001393194433573	0.000246860500518	1.9409907297388235e-08	-0.0034279498081024	4.104118505709976e-05	1.1750839886869282e-05	1.6843788708911087e-09	-0.0009249881479841	-0.0001379433132127	1.902835766009705e-08	8.556030739110552e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3868.79578723248	-0.5969250500561429	14967580.843307786	0.3563195153845288	5320.614210559475	7.7742358792211235	28308935.57760743	60.43874350576903	3988.951456392728	-6.932912973257771	48.06528229476591	15911733.721457664	4342.723680209764	3145.385283057369	0.965837	20.246523	0.1069831751607021	0.0461989743174574	-0.1317818164	0.03242736	0.0773550716	0.0649399037	-0.0577648972	0.0443655336	-0.0123488321	-0.0545296914	0.0604112478	0.0696045099	-0.0634080603	0.1027497467	-0.127354828	-0.1399036156	0.0474269411	-0.2203051851	0.311697793	0.0580367212	0.1328208709	-0.0593913163	-0.0124814411	-0.1296432296	-0.1590636606	-0.0612885366	0.0026803196	-0.0369611099	-0.0485615775	0.177443867	-0.0895074538	-0.1527469189	0.0193328038	-0.1793711632	-0.0557320573	0.0210281743	-0.012040212	-0.1948379867	-0.1018365768	-0.1288097738	0.0209011932	-0.0202381653	-0.0207376098	0.1171384636	0.0638948324	-0.0883154237	-0.1584112859	0.1659154505	-0.0976716764	0.0423212149	-0.0234128513	-0.0077537223	-0.0790108911	0.2645749357	-0.051926092	-0.0094662665	-0.1337593378	0.0329229801	0.1001608883	-0.0893885022	-0.0666775434	-0.182991695	-0.0239461836	0.1397444952	0.1012278027	-0.0095257067073504	0.0025451889469252	6.4779867755502085e-06	9.07390882744604e-05	-0.4136168344414273	-0.0271692997767871	0.0007381708503609	0.171078885733347	0.6093960875604907	0.0340123579420748	0.3713635915340332	0.0011568404927798	-0.0152628637688392	0.0004489311801176	0.0002329550104261	2.015392044818707e-07	-0.0035900955524423	-0.0001621457443398	1.2888786075665984e-05	2.6291242407540173e-08	-0.0006709385025434	0.0002540496454407	6.45412223485454e-08	4.501584741951799e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3876.782687070884	7.986899838404042	15029444.002772544	63.79056902869852	5308.040712418095	-12.573498141380696	28175296.204687998	158.09285551130384	4006.92373422476	17.972277832032432	323.0027704717644	16055437.811893696	4347.482697762849	3149.6327323344217	0.954249	20.003611	0.075314528029628	0.0389580713488033	-0.1408207496	0.034018094	0.0733674242	0.1314320733	-0.011280222	0.0179061974	0.0379990661	-0.0455991553	0.2127210156	-0.0253456563	-0.0190966475	0.0138238432	-0.0523206652	-0.0307834149	-0.0661160474	-0.0106131626	0.086017006	-0.0081035661	0.1212067274	0.1204007289	-0.2022859784	-0.0343502504	0.1142008115	-0.1654281494	0.0477058937	0.0336122131	-0.0354844488	0.0382732819	-0.0594112062	0.0345006506	-0.0346629566	0.0132027787	-0.0360982047	-0.105535963	0.0157719458	-0.0388063187	-0.098958356	-0.1402775523	0.0180824395	-0.0291976437	0.0489433664	0.0472377891	0.115181323	0.0314916734	0.0386678436	0.1776174332	-0.0655267705	0.0309153387	-0.0613173297	-0.0871734429	0.0027536769	-0.0375937525	-0.1603539586	-0.1541548096	0.0062064307	0.1463238314	0.0579513552	-0.0291410575	0.030865976	-0.1725092874	0.0854617453	0.1373117808	0.0924399334	-0.0121895398224864	-0.0026638331151359	7.09600686529516e-06	0.0001485848810839	-0.4126418492769232	0.000974985164504	9.505960710030106e-07	0.170273295774679	0.5763240958921827	-0.0330719916683079	0.3321494635059418	0.0010937566329086	-0.0158166847664623	-0.0005538209976231	0.0002501675170016	3.0671769740824626e-07	-0.0036935302641851	-0.0001034347117428	1.3642165812451254e-05	1.0698739593316133e-08	-0.0007857571548111	-0.0001148186522677	1.3183322908571024e-08	6.17414306336835e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3873.8437228383546	-2.938964232529542	15006665.188974122	8.637510760087963	5314.362560641381	6.321848223285997	28242449.425946813	39.96576495826432	4006.118635441707	-0.8050987830533813	0.6481840504740356	16048986.521233324	4347.237249688787	3132.9647201614	0.876042	18.36418	0.1085005149025177	0.046791304995971	-0.1395119995	0.0478109915	0.0798836803	0.1586788692	0.0306345532	-0.092020034	-0.0991931344	0.0375988312	0.1587252332	-0.1197401747	-0.0208880007	-0.1578193529	-0.0077246939	-0.0048561184	0.0099001744	-0.0507957382	0.0187510035	0.0511790714	0.0432027267	-0.1127168788	-0.0042937138	-0.0437175623	0.035058237	-0.1336359337	0.065937848	0.0935251558	0.107583667	0.0673463072	0.0072845509	0.021803607	0.0417507723	-0.1052143142	0.0968370134	0.0230252926	-0.0575484066	-0.0764636702	-0.0718100115	-0.1359217334	0.0184877184	-0.0353392968	0.0478621243	0.0452304244	0.1194189587	0.0306294084	-0.0088041859	0.0257215658	-0.1783041206	0.0745879013	-0.1395887844	-0.0467943537	-0.0323357907	-0.0014417965	-0.0072970607	-0.0596886147	-0.0312152382	0.0347106729	0.0841139318	0.0751143793	-0.1168985124	-0.1679685966	0.1480395412	0.1346915149	0.0831471893	-0.0024021942547136	0.0097873455677728	9.579213326300188e-05	5.770537237379027e-06	-0.3916958322208614	0.0209460170560618	0.0004387356305128	0.1534256249791932	0.5574994168067846	-0.018824679085398	0.3108055997399049	0.0003543685426682	-0.01550296887637	0.0003137158900923	0.0002403420439816	9.841765969640473e-08	-0.0031813725611511	0.000512157703034	1.012113137284511e-05	2.6230551277706294e-07	-0.0011387330255505	-0.0003529758707393	1.2459196532423758e-07	1.2967129034793956e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3881.2391555492695	7.3954327109149745	15064017.382568806	54.69242498167121	5325.505687098349	11.143126456968275	28361010.823316857	124.16926723598635	4010.593328387921	4.474692946213963	20.022876962897	16084858.8457097	4352.089796352736	3170.24916646018	0.930214	19.499773	0.0787269036570303	0.0455935437214034	-0.1395355588	0.0210680151	0.1244591673	0.0645531739	-0.123082815	-0.0545477291	-0.2223222124	-0.1021392951	0.1990904722	0.0700462123	-0.0403091407	-0.041206111	0.0729909689	0.0355747851	-0.1091359659	0.0186630376	0.029336561	0.1086233863	0.1030965964	0.2730281851	-0.0448405077	0.1459984889	-0.1065535965	-0.1806865497	0.064300102	-0.0462109289	-0.0243312579	0.0054719191	0.0712462239	0.0593714405	-0.2110187271	-0.0163985501	-0.1726370382	-0.0765980179	0.0906969926	-0.1319975313	0.106421624	-0.1406083226	0.0290942176	-0.0536220852	0.0500749385	0.0315130791	0.0304855302	0.0157822829	-0.1418804263	0.0055100269	-0.0751056272	0.1683988419	-0.0301710598	-0.0433275405	0.0273883734	-0.0077685931	-0.0235029323	-0.1019897427	-0.0092465145	0.1827865047	0.0179826709	-0.0267204288	0.0377138484	-0.1450008259	0.1784033429	0.1318872767	0.0734003241	-0.0025275882618558	-0.0001253940071422	1.5723657027178116e-08	6.388702421471224e-06	-0.3778094128281992	0.0138864193926622	0.0001928326435489	0.1427399524215886	0.5209706897740887	-0.0365287270326959	0.2714104596036897	0.0013343478986292	-0.0153738132299964	0.0001291556463735	0.0002363541332308	1.6681180990182243e-08	-0.0034462629984992	-0.000264890437348	1.1876728654824696e-05	7.016694379846761e-08	-0.0009690518447816	0.0001696811807688	2.8791703107128097e-08	9.39061477874622e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3885.087545969041	3.848390419771477	15093905.239843745	14.81010882298888	5317.169416858304	-8.336270240044541	28272290.60757328	69.49340151505227	4003.978821739784	-6.614506648136739	43.75169819824512	16031846.40494071	4351.252182509873	3398.513107755291	2.136852	44.794132	0.403210986649092	0.2396908973540718	-0.0972906489	-0.5073621209	0.1014072195	0.0807447647	-0.1231317074	0.1378059479	0.0777024238	0.0158784908	0.1109459574	0.0416870129	0.1173057741	0.0863984818	-0.0501858797	-0.0997625643	-0.2038668015	0.0953933659	-0.0455705998	-0.0449485379	-0.0879288604	-0.0505259388	0.1027280573	-0.0548726342	0.0554975439	-0.0815741295	-0.0050347647	-0.1320381786	0.0238482442	-0.0509042201	-0.0493452092	-0.1387546605	0.0403753814	0.0869475439	0.0411675797	-0.0338796783	-0.3252606678	0.0570896744	0.1150241762	-0.12222389	0.0175453242	-0.1074854316	0.0659096833	0.0145742759	-0.6929426511	0.5384541904	-0.1752731095	0.0866842352	-0.023570157	-0.1438590469	-0.2113051444	0.1320972331	-0.1338167998	-0.1090714098	0.0268123513	0.0240283159	-0.0156914445	-0.0495018643	-0.0124029134	-0.0057429159	-0.0223486789	-0.0155520797	-0.0078111044	0.1289028963	0.0632525717	-0.0013237204625937	0.0012038677992621	1.449297678100172e-06	1.7522358630892789e-06	-0.2470574114519195	0.1307520013762796	0.0170960858639026	0.061037364553323	0.4076671345103335	-0.1133035552637551	0.1661924925598663	0.0128376956354068	-0.0129778270009042	0.0023959862290922	0.0001684239936653	5.740750009999465e-06	-0.0030673381202313	0.0003789248782678	9.408563143824084e-06	1.435840633703428e-07	-0.0005849317079458	0.0003841201368358	1.4754827952275374e-07	3.421451029603906e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0
3745.210752593231	-139.87679337580994	14026603.581339955	19565.517325099023	5082.672145720451	-234.4972711378532	25833556.140882537	54988.97017109984	3972.439972393329	-31.53884934645521	994.699018098398	15780279.334268313	4312.291794996995	2818.840246380858	4.385714	91.936302	5.02417705527105	3.1640063690837343	0.2026845761	0.7858092333	-0.8209070799	0.4022867876	-0.2300751034	-0.0644802484	0.0277304041	-0.0647064331	-0.2569536818	0.7319827532	-0.0987359286	-0.2949580567	-0.0076132642	-0.1936744756	0.1215748116	0.0624399121	-0.0930148538	0.0873416424	0.017394609	-0.1452845328	-0.0565884992	0.047223269	0.0444801089	0.4918434733	0.8004290656	-0.111195503	0.0954473417	0.1003303487	-0.0942967623	-0.0617446584	-0.0121501691	0.0793192736	-0.0164926209	0.0230416647	0.0307187735	0.0344777151	0.0605014162	0.3437785714	0.8357909818	0.2807518879	0.2468471699	-0.030553487	-0.0434687971	-0.0615172029	-0.0364780784	0.0251473998	0.0301979595	-0.0021099545	-0.0228773859	-0.0244693449	-0.0167945306	-0.008318727	0.0046958378	0.0148983112	-0.0197904107	0.0071972952	0.012563818	0.0193737259	-0.0095729343	-0.0010236985	-0.006120722	0.1257424501	0.0527593557	-0.073300769272123	-0.0719770488095293	0.0051806955553293	0.005373002775885	0.872997302537371	1.1200547139892905	1.2545225623296312	0.762124290237526	-0.3738406592344674	-0.781507793744801	0.1397568384968611	0.6107544316838663	0.0352347659465546	0.0482125929474588	0.0012414887313084	0.0023244541187173	0.0063208084537025	0.0093881465739338	3.995261950839699e-05	8.813729609366494e-05	0.0028270787452102	0.003412010453156	1.1641815332445814e-05	7.99237423161928e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0
3872.611622997564	127.40087040433308	14997120.782575827	16230.981779781676	5300.301944855721	217.62979913526945	28093200.70664133	47362.72947165772	3995.8627572866585	23.422784893329663	548.6268521591923	15966919.175070535	4356.617334163233	3090.683546298772	3.852471	80.75811799999998	2.8648478963850854	1.8800982120148664	0.3574037246	-0.0804713097	-0.1225879306	-0.3542337054	0.028759808	-0.296878657	0.0491909343	-0.0216080426	-0.3014961485	0.0601497785	0.0980303224	0.0250264176	-0.0119597697	-0.0848721091	-0.0430855989	0.0997884977	0.0767529242	-0.334940105	0.1206491023	0.1873056824	0.2392987161	0.2164186534	0.0480773305	0.2660297939	-0.171897364	-0.1691583011	-0.0902200917	-0.3190692358	0.1735338135	-0.3558077635	-0.0328692538	-0.2411329098	-0.3701174028	-0.0663341238	-0.0055547162	-0.1152877497	-0.0198127186	0.3200920403	-0.0041608297	-0.275502448	-0.3975995887	-0.2105548783	-0.0579519236	0.0112902154	0.0239685688	0.0864922281	0.3095317493	0.4198855235	-0.3278878581	-0.3832148693	0.0351600264	-0.0477574196	0.0208767413	0.0886898854	-0.123227375	-0.0265421419	0.0081581057	0.0744158128	0.0323737035	-0.0200568545	-0.0527159227	0.1224102548	0.0419779864	-0.0125997904367523	0.0607009788353707	0.0036846088315721	0.00015875471905	0.1063926909788506	-0.7666046115585203	0.5876826304627899	0.0113194046937211	-0.2846776036493779	0.0891630555850895	0.0810413380195523	0.0079500504812697	0.0042648975176204	-0.0309698684289342	1.8189350835804647e-05	0.0009591327505054	0.0008880633873262	-0.0054327450663762	7.886565799092844e-07	2.9514718956236023e-05	0.0002621072323986	-0.0025649715128116	6.579078861535029e-06	6.870020127565373e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0
3859.7144233176746	-12.897199679889582	14897395.42956649	166.33775958294393	5285.118515506868	-15.18342934885277	27932477.72295352	230.5365267916036	4015.682200270433	19.81944298377448	392.8103201870874	16125703.533568786	4367.83163463327	3031.573825874139	1.700954	35.656548	0.6283053008838667	0.3388393287270538	0.3354061972	0.0984970759	-0.2163677301	-0.255049395	-0.0904745897	0.0580144888	-0.2496741315	-0.2808534813	-0.1828479678	-0.0093176623	0.0945386349	-0.1167682188	0.2364393371	0.2081129287	-0.232823934	0.1106497526	-0.0547813256	-0.4426443385	-0.1672631161	-0.0470031675	-0.1239359472	0.1525657397	-0.1321943093	0.1978639414	-0.0572612217	-0.1908907942	-0.0016362401	-0.136423605	0.4510320625	0.0153518892	-0.2001153815	-0.035132785	0.4543080559	-0.1205249565	0.074814571	0.2540600806	-0.2102219115	0.3328476545	0.1465792315	-0.3046138337	-0.5454290875	0.0762588766	0.0652223637	0.1506290262	0.0336332818	0.0092028872	-0.445434624	-0.1932762638	0.2889054355	0.2235789726	0.146942354	-0.0073274972	-0.0264398511	-0.112578995	0.0215763406	0.0300601204	0.0080989912	-0.0018688889	0.0107035869	0.0233810525	0.0047677114	0.1189108618	0.0309673479	-0.0377303928734562	-0.0251306024367038	0.0006315471788316	0.0014235825463853	0.1758928757160731	0.0695001847372225	0.004830275678508	0.0309383037276699	-0.1146689104986151	0.1700086931507627	0.0131489590349394	0.0289029557468302	0.0104611683424203	0.0061962708247999	0.0001094360430884	3.839377213426644e-05	0.0017558208233501	0.0008677574360239	3.082906763709823e-06	7.53002967774773e-07	5.281908203884963e-05	-0.0002092881503597	4.380152988100548e-08	2.7898554274267274e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0
3866.760829041612	7.046405723937369	14951839.309010576	49.651833626337314	5357.580904068485	72.46238856161744	28703673.14363929	5250.797756054827	4010.847376427284	-4.8348238431490245	23.375521594282304	16086896.676993627	4372.872907813216	3044.8482756163944	1.850488	38.79118	0.8520056986516188	0.5562793458059062	0.2715735026	-0.0767391512	-0.0774244741	-0.1433457269	0.2373945081	0.1693268978	-0.1254735009	-0.170391686	-0.2906572161	-0.1173030955	0.0234278769	-0.1376428612	-0.2423551461	0.070191674	-0.0765359177	-0.2052037313	-0.0493948712	0.0737107604	-0.3071423488	0.1665637341	-0.0826887672	0.0047978296	-0.1156959916	0.1615349936	-0.0967870618	0.1944304663	0.0341241316	-0.2480231877	-0.1411558573	0.1527469491	-0.1099428038	0.1501307942	0.2669968393	0.0657407241	0.1562590623	-0.2714676964	0.2176304473	0.2629906437	-0.1056865902	-0.1963420702	0.129848629	0.0098419114	0.0061141664	-0.0056235617	0.1224848801	-0.1949855584	0.1241581547	-0.143225324	-0.0047414939	-0.0599949406	-0.3493754355	0.1712704601	-0.0120407846	0.1000685541	0.4731179787	0.3800892501	-0.0073499851	-0.2256608074	-0.2000111425	-0.121822859	0.0665721388	0.1152490509	0.0197875765	-0.0180520267450958	0.0196783661283603	0.0003872380934818	0.0003258756696056	-0.0081119951664589	-0.184004870882532	0.0338577925084972	6.580446558065257e-05	0.0347597067321387	0.1494286172307538	0.0012082372121042	0.0223289116474951	0.0020050393824674	-0.0084561289599529	4.020182925245252e-06	7.150611698735412e-05	0.0004468401831436	-0.0013089806402065	1.99666149271806e-07	1.713430316435419e-06	-0.0001599482060012	-0.00021276728804	4.526991885991745e-08	2.558342860300231e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3865.060510755567	-1.700318286044876	14938692.751802083	2.8910822738585846	5295.095923639113	-62.48498042937263	28038040.84053955	3904.37277925908	3993.231758939303	-17.615617487981126	310.3099794828665	15945899.88060148	4360.994782723787	3022.570414282196	1.195306	25.05681	0.1802356148115176	0.0862811066327916	0.2668920554	-0.0616498267	-0.1112246405	-0.2006090402	0.0625834055	-0.1484510601	0.0670483473	-0.0603587589	-0.2329007576	-0.015281551	0.0781396751	0.0709023822	-0.088143574	-0.056282485	-0.0833480592	-0.1296348285	-0.1007022969	-0.0771326182	0.0605133224	0.0030370271	-0.059163551	-0.2153408458	-0.1367671414	0.2281251175	-0.1392571897	-0.018694284	-0.0614441517	-0.0537352881	-0.1890844958	0.0626670871	-0.0731278948	0.0065959395	0.0909956675	0.1097655056	-0.1594529095	0.0173677666	-0.2063988747	0.2574975074	-0.1292132263	-0.1775520837	0.1484718323	0.0959441565	-0.0419410471	-0.1928611306	-0.0542894013	0.0260710011	0.1163318174	-0.0305547519	0.0940779773	0.1517810299	-0.2086582509	-0.0826951901	-0.166363044	0.1691547874	-0.147071557	-0.2640334772	-0.0700843042	-0.3628138682	0.0255620435	-0.0100068323	0.0317296985	0.1114298236	0.0084997322	-0.0007105593106189	0.0173414674344768	0.000300726492781	5.048945339072064e-07	0.0244370544268832	0.0325490495933421	0.0010594406294298	0.0005971696290624	-0.03563512033584	-0.0703948270679787	0.0012698618013497	0.0049554316779306	0.0016614624828935	-0.0003435768995738	2.7604575820626336e-06	1.1804508592081373e-07	-0.0002622547367199	-0.0007090949198635	6.877754693202406e-08	5.028156053762235e-07	-0.0003062818008782	-0.000146333594877	2.141352098962597e-08	9.380854154919336e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3868.6716871258272	3.611176370260182	14966620.622768994	13.040594777125504	5330.305597120716	35.209673481603204	28412157.758696437	1239.721106681112	3997.4143855168254	4.182626577522569	17.49436508699816	15979321.769536858	4352.064788035857	3030.774864500435	1.097011	22.996279	0.113794616182739	0.0891245693932106	0.2482771039	-0.0815124156	-0.0412979764	-0.1322104755	0.1892093773	-0.1138864294	0.093044188	-0.1091655886	-0.2452647212	-0.1390966643	-0.2225603443	0.1758941556	-0.1075272829	0.1932387334	-0.1949263897	0.0809722923	0.1690057524	0.0199738168	0.1614749619	-0.0957112298	-0.0667229308	0.0488091249	0.1459930909	0.1651291426	-0.0739958238	0.1336808083	-0.3395370266	-0.2145154549	-0.0104345631	0.1860737676	-0.0446955222	0.1519485483	-0.0385800905	-0.1046834179	-0.1707396023	-0.1116530103	-0.0501502451	0.236330009	-0.1650315388	-0.0941247004	0.2414999192	0.0154554848	0.1115105006	0.0403315496	0.079733172	0.1244352824	0.0624177966	-0.0681706268	0.0229096402	0.1139625388	-0.1108223851	0.0395644055	0.073387098	-0.110833197	-0.012902311	-0.090279453	0.0174272202	0.168482557	0.1831899586	0.0283306631	-0.2907226872	0.1074583966	-0.0028345346	7.938617768843415e-05	0.0007899454883073	6.240138744971125e-07	6.302165207979639e-09	0.0211468670279657	-0.0032901873989174	1.0825333119995502e-05	0.0004471899850984	-0.0535244764125266	-0.0178893560766865	0.0028648695752351	0.0003200290608384	-7.80325469952517e-05	-0.0017394950298887	6.0890783905661666e-09	3.025842959007669e-06	-0.0002829910341983	-2.0736297478400023e-05	8.008392543662343e-08	4.2999403311269925e-10	-0.0002300105838688	7.627121700940002e-05	5.817298544094991e-09	5.2904868691666274e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3876.140994421375	7.469307295547878	15024469.008633928	55.79055147532476	5332.716401130922	2.410804010206448	28437864.214890737	5.811975975627491	3995.891811899039	-1.5225736177862927	2.31823042157884	15967151.372401783	4364.29451407967	3083.779885059565	1.005479	21.07753	0.0794725976307339	0.0378972433807042	0.2375164487	-0.0832415261	-0.0631078735	-0.0347127049	0.310110224	-0.0921920666	-0.1052352903	-0.0162458479	-0.2151041795	-0.1020319501	-0.027373806	-0.0556849689	-0.1839430516	-0.1605387397	-0.0050467613	-0.0581723451	0.0758007257	0.1112777622	0.0735522786	0.0059958854	-0.0750130891	-0.0428899589	0.2166258859	0.1454084456	-0.0483314909	0.2033812815	0.0394457259	-0.1097274776	-0.1121382575	-0.0472846435	-0.0989019456	-0.0649099986	0.0653667402	-0.0328403201	-0.0195156916	-0.171777892	-0.0773221915	0.231117605	-0.1571375844	-0.1121823998	0.2770882833	0.0193239651	0.1769084642	0.0560016765	-0.1038347543	-0.0418027912	-0.0549757018	0.0339123385	-0.0442624307	0.084942977	-0.0403584963	-0.1561643569	-0.0787768487	-0.1004302363	-0.0133969444	-0.1794414443	0.0125215173	0.3276115044	-0.0453824627	0.1349779541	0.2653278437	0.1033401944	-0.0141533203	0.0061886359790293	0.0061092498013408	3.732293313518341e-05	3.829921528093594e-05	-0.0047821747140233	-0.0259290417419889	0.0006723152056578	2.286919499544383e-05	-0.0725045952647533	-0.0189801188522266	0.0052569163345056	0.0003602449116446	-0.0004130596706024	-0.0003350271236071	1.706182914781632e-07	1.1224317355247941e-07	-0.0005149517703524	-0.000231960736154	2.651753257890709e-07	5.3805783117151975e-08	-0.0002321064688111	-2.095884942300021e-06	4.392733691359963e-12	5.387341286395814e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3869.051663093426	-7.089331327948912	14969560.771686006	50.25861867743789	5314.562765798261	-18.153635332661	28244577.391609263	329.55447579123773	3998.659292367789	2.767480468749909	7.658948144912216	15989276.136439268	4376.542805542439	3060.1583878816064	1.094481	22.943254	0.1961877078903268	0.1206166904059324	0.2345019213	-0.1109056361	-0.0790173678	-0.185131867	0.09071681	0.0247892594	-0.0018563377	0.0009508368	-0.2349050737	-0.1027937557	0.1221381906	0.083760821	-0.193197067	-0.0133802992	-0.2078976173	-0.1639651493	-0.1185103888	0.1303692408	-0.0556087399	-0.1152849318	0.0270853515	0.0198496415	0.1574208709	0.1840585037	-0.1647839435	-0.0024837648	0.0667725305	-0.0494102612	-0.198441731	0.0134939123	-0.1642584085	-0.0596888293	-0.0059367362	0.1868378841	-0.0567039826	-0.0717274291	-0.1242575433	0.2137845146	-0.1719822929	-0.0727115511	0.2427769714	0.1193747328	-0.0401457347	-0.0497639703	-0.1650473856	-0.011177883	-0.012192916	0.0250426455	0.0082417453	-0.0148481506	0.1709228491	0.1517224067	0.0969735634	-0.165421113	-0.2497379737	-0.0855687516	0.0422340274	0.1116160873	-0.0546826706	0.0559264005	0.1119379698	0.0990808418	-0.0253948054	0.0226624594712063	0.016473823492177	0.0002713868604514	0.000513587069284	-0.024640783842031	-0.0198586091280077	0.0003943643564989	0.0006071682283496	-0.0309939876631162	0.041510607601637	0.0009606272712613	0.001723130543457	-0.00218297001527	-0.0017699103446676	4.765358087567904e-06	3.1325826281613826e-06	-0.0003382060475576	0.0001767457227947	1.1438333060453361e-07	3.1239050526256265e-08	0.0001881308170966	0.0004202372859077	1.7659937646707005e-07	3.5393204341434366e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
