global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
2513.36457842202	4.558551333010655	6317001.504066497	20.78039025569322	3384.677298339844	4.3928735351560135	11456040.413897106	19.29733789587409	2631.2350229116587	-3.9848416841946346	15.878963248095133	6923397.745796917	2860.461223205785	2242.523858050505	0.403733	20.373953	0.1037754109210757	0.0725756848725223	-0.0343278178	0.0178837156	0.0147777831	0.0451162617	-0.0048905378	0.0375469952	0.0034712355	-0.0366171467	-0.0110315494	-0.0122830405	-0.0236467275	-0.0326687967	-0.0007574247	-0.008774844	0.0312410635	-0.0328366199	0.0751559455	-0.0335444259	-0.0135524417	0.0484780834	-0.1536126751	0.0372153036	-0.0525774576	0.0066321302	-0.010806513	0.0250408919	-0.0364754667	0.0074023716	0.031151831	-0.0497412517	-0.0629359621	-0.0579029857	0.0454112811	0.2025852128	0.1419863355	0.1094628008	0.0587811416095291	0.0005007157598555	2.5071627216767445e-07	0.0034552226089195	0.3173629568864271	0.0066242881906219	4.388119403241404e-05	0.1007192464036961	-0.0299899056843386	-0.0650968548804015	0.0008993944429555	0.00423760051532	0.0169428050245828	0.0001420077727243	0.000287058642101	2.0166207514116663e-08	0.0013996888492675	-0.0004275543141363	1.959128874763778e-06	1.828026915365619e-07	-4.8358824006602616e-05	-6.150895494333453e-05	3.783351538221157e-09	2.3385758593015653e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2519.684873309442	6.320294887422278	6348811.860784419	39.94612746397619	3413.553390625	28.876092285155664	11652346.750647431	833.8287056608265	2632.9578247070312	1.7228017953725612	2.96804602613892	6932466.906685982	2866.4359240241374	2258.8146462092795	0.41515	20.950058	0.0795642978902127	0.0600422037847692	-0.0327362568	0.0152071921	0.0389048324	0.0361899663	0.0543082721	0.0176056162	-0.0281547059	-0.0245897648	-0.0332720588	-0.0166229318	-0.0225297695	-0.0314690011	-0.0010577651	0.0032992815	0.0250648083	-0.0365306694	0.0788793541	-0.0243266362	0.0010183789	0.0334627969	-0.1376441055	0.0276916935	-0.0532086432	0.0168132307	-0.0083103742	0.003247585	0.0025524439	0.0089466074	0.0730328274	-0.0523884988	-0.0546677105	-0.0752224714	0.1727240653	0.1950228447	0.1397444952	0.1012278027	0.0588172525327479	3.611092321879894e-05	1.3039987757139922e-09	0.003459469195501	0.3251807035727552	0.0078177466863281	6.11171632515943e-05	0.105742489976072	-0.0839319819461295	-0.0539420762617909	0.0070445775934054	0.0029097475914328	0.0171779427546496	0.0002351377300668	0.000295081717282	5.528975210096825e-08	0.0013718926531312	-2.779619613629998e-05	1.8820894517153628e-06	7.726285196476578e-10	-0.000140792178181	-9.243335417439738e-05	8.543924963929586e-09	1.9822437436950453e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2520.803893097255	1.1190197878127035	6354452.267454276	1.2522052855163883	3403.675509765625	-9.877880859374727	11585006.975778287	97.5725302720016	2642.1560697115383	9.198245004507044	84.60771116293878	6980988.696713523	2867.395760703685	2251.0037421087422	0.417782	21.08289	0.0981511941631312	0.044665600359414	-0.0324093073	0.0252452348	0.015660058	0.0244330455	0.0348649208	0.0480424279	-0.0001101615	-0.0256021865	-0.0186105163	-0.0503851287	-0.0214901752	-0.034861977	-0.0088528082	0.0044966246	0.0284569498	-0.0414501836	0.0704600447	-0.0369151366	0.0126136714	0.0235489593	-0.1369913882	0.048656274	-0.0530110662	-0.000881912	-0.0124644734	0.0188649105	0.034993483	0.0010063128	0.0227854597	-0.0269420867	-0.0677861539	-0.211238001	0.1938152314	0.017689246	0.1373117808	0.0924399334	0.0580060447693568	-0.0008112077633911	6.580580353859935e-07	0.0033647012297846	0.3257357150085482	0.000555011435793	3.080376938610151e-07	0.1061037560321301	-0.1125437385061616	-0.0286117565600321	0.0126660930769432	0.0008186326134505	0.0167479875433219	-0.0004299552113277	0.0002804950867512	1.848614837478481e-07	0.0018016670070588	0.0004297743539276	3.246004004324214e-06	1.8470599529388604e-07	0.000362942624642	0.000503734802823	2.5374875157512666e-07	1.3172734878202374e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2518.919211576162	-1.884681521092716	6344953.994447474	3.552024435948354	3414.021880126953	10.3463703613279	11655545.397985576	107.0473796537644	2646.0496694711537	3.8935997596154266	15.160119088077307	7001578.853308402	2874.293508768936	2243.255670706431	0.423123	21.352442	0.2859214065569187	0.163969839577361	-0.0268877929	0.0009978844	0.0146037907	0.0111376223	0.0672301031	0.0539238596	-0.0047960352	-0.0082461742	-0.0179332148	-0.0568285984	-0.0186812196	-0.0308673634	-0.0111506456	0.0017065192	0.0251569155	-0.0398462115	0.0766196356	-0.0280592405	-0.0152359105	0.0431441408	-0.193781246	0.0516219552	-0.0752633126	0.0015257404	-0.0329008419	0.0128623208	0.0487641381	-0.0680752181	0.0311120539	-0.0228035461	-0.0565635588	-0.208582243	-0.0129948389	-0.0378133325	0.1346915149	0.0831471893	0.0415629530629502	-0.0164430917064066	0.0002703752648652	0.001727479067313	0.2615434834800112	-0.0641922315285369	0.0041206425886132	0.0684049937508589	-0.006211628026719	0.1063321104794426	3.8584322742320975e-05	0.0113065177190123	0.0153636216905262	-0.0013843658527957	0.0002360408714496	1.9164688143867675e-06	0.0015467732258187	-0.00025489378124	2.392507412109588e-06	6.497083971487592e-08	2.3122801827149368e-05	-0.0003398198228148	1.1547751197791649e-07	5.346639643376222e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2519.0463217418824	0.1271101657202962	6345594.371081308	0.0161569942294411	3404.8045625	-9.21731762695299	11592694.108820817	84.95894423613831	2643.5153555063102	-2.534313964843477	6.422747272400665	6988173.434797654	2871.014920142389	2252.4201035499573	0.383995	19.377886	0.0781363044276648	0.0572566200168736	-0.0235311936	0.0081916419	0.0143602568	0.02141068	0.0240090757	0.006134936	0.0413072856	-0.0153681827	-0.0144888878	-0.0233612149	-0.0150500991	-0.0256825931	-0.016573607	0.0125236555	0.0159890572	-0.0324397272	0.0710373826	-0.021480619	-0.0241922157	0.0412652973	-0.2166986884	0.0577440465	-0.049184308	0.0108163512	-0.022387126	-0.0452964989	0.1136110487	-0.0895344926	0.1352559141	0.0004878593	-0.0494719321	-0.1376019514	0.087773642	0.0678511497	0.1318872767	0.0734003241	0.0531381534599688	0.0115752003970186	0.0001339852642311	0.0028236633531351	0.2553327491290389	-0.0062107343509723	3.8573221178347343e-05	0.0651948127777927	-0.0062106234184113	1.0046083076999809e-06	3.857184324531886e-05	1.009237851899819e-12	0.0143305483207067	-0.0010330733698195	0.0002053646151721	1.067240587430218e-06	0.0014720336180933	-7.473960772540005e-05	2.1668829727968518e-06	5.586008962946679e-09	-7.60515220552746e-05	-9.917432388242396e-05	9.835546517535928e-09	5.783834006923919e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2512.759293500079	-6.287028241803455	6313959.267071016	39.52672411323424	3397.4202797851563	-7.384282714843721	11542464.557495449	54.52763121273976	2647.1295072115386	3.6141517052283234	13.0620925484048	7007294.627950003	2864.9821398882027	2246.94177488486	0.423315	21.362099	0.1694643199064117	0.0917662104444806	-0.0179112597	0.0171261286	0.0203173611	0.0027067335	0.0364294924	0.0253804927	0.047220409	-0.0121063052	-0.0087070695	-0.0067916092	-0.0118499369	-0.0236080181	-0.0129514976	0.0104011077	0.0057586145	-0.0265943703	0.0599105597	-0.0135987489	-0.0251809502	0.048655748	-0.2132308333	0.0500106085	-0.0489724655	0.0169503178	-0.0240028294	-0.0628819194	0.1049851732	-0.0795111323	0.1043709347	0.0065133988	0.0191022882	-0.0747312488	0.0441591947	-0.1797210182	0.1289028963	0.0632525717	0.0419608344195694	-0.0111773190403993	0.0001249324609308	0.0017607116251865	0.2177761090150056	-0.0375566401140333	0.001410501216655	0.0474264336577156	0.0374977771443241	0.0437084005627353	0.0014060832907653	0.0019104242797525	0.0133726777810345	-0.0009578705396721	0.0001788285110353	9.175159707719096e-07	0.0013410672906715	-0.0001309663274218	1.7984614781089973e-06	1.715217891835415e-08	0.0003755508146356	0.0004516023366908	2.0394467050465809e-07	1.410384143734628e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2516.193015712945	3.433722212866087	6331227.292322605	11.790448235129976	3392.6057392578123	-4.814540527343979	11509773.702045048	23.179800489437643	2648.2223200871395	1.0928128756008846	1.1942399810790745	7013081.456607712	2865.80415546595	2249.263920515776	0.441395	22.274509	0.1950240708209327	0.1086966851214195	-0.0141489439	0.0057847346	0.0015917036	0.0022583809	0.0133322534	0.0023694849	0.0729136948	-0.0022923502	-0.0029174996	-0.0017764774	-0.0059484538	-0.0201885588	-0.0074592409	0.0133459117	-0.0041579042	-0.0017935054	0.0304715089	-0.0007479499	-0.0393450605	0.0448253596	-0.2305336818	0.0725160172	-0.0498418747	0.004470306	0.0442381595	-0.1351935118	0.2247194382	-0.1255126206	0.0111557048	0.0104559544	-0.0067444589	-0.094642574	-0.0754220873	-0.3035046313	0.1257424501	0.0527593557	0.0551970561102166	0.0132362216906471	0.0001751975646439	0.0030467150032344	0.2028823515545923	-0.0148937574604132	0.0002218240112896	0.0411612485723211	-0.0106436102279232	-0.0481413873722472	0.0001132864386839	0.0023175931781247	0.0114005538668506	-0.0019721239141838	0.0001299726284709	3.889272732896025e-06	0.0009452094677437	-0.0003958578229277	8.934209379123287e-07	1.567034159731374e-07	0.0003826231634764	7.072348840799999e-06	5.0018118125965085e-11	1.4640048522868796e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2514.2405501741705	-1.952465538774504	6321405.544140115	3.812121680102015	3387.2477895507814	-5.357949707030912	11473447.587816654	28.707625063072637	2647.791850398137	-0.4304696890026207	0.185304153150013	7010801.68303479	2867.156200121808	2254.6483733057976	0.562193	28.370441	0.5110759637525389	0.3234508243760997	-0.0102954888	-0.0007471469	0.0206081185	0.0062044521	-0.0085192925	0.0278427955	0.1260493773	-0.0045505716	-0.024150093	-0.0071526501	0.0083935816	-0.0046098259	-0.0096222033	0.0163170787	-0.0632731686	0.0930416009	-0.1353845391	0.1185332832	-0.0559060863	0.0054115448	-0.1428268054	0.0271728613	0.0296350109	-0.0023407859	0.1166234263	-0.2885625776	0.2745866655	-0.1255240852	-0.0074394864	0.0241562353	-0.0266537793	0.255328379	-0.1243011965	0.0814586181	0.1224102548	0.0419779864	0.0784151823709606	0.0232181262607439	0.0005390813870598	0.006148940826271	0.1116921401377624	-0.0911902114168299	0.0083156546582461	0.0124751341685535	-0.0473568214254882	-0.036713211197565	0.0022426685355255	0.001347859876437	0.0058339279258158	-0.0055666259410348	3.4034715043613444e-05	3.0987324367401584e-05	0.0001731274825369	-0.0007720819852068	2.9973125209564617e-08	5.961105918808734e-07	0.0012430035347828	0.0008603803713063	7.402543833293385e-07	1.5450577874825355e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2518.108294137649	3.867743963478461	6340869.381004821	14.95944336702407	3387.604602050781	0.3568124999997053	11475864.93983563	0.1273151601560397	2640.303606708233	-7.488243689903811	56.07379355938424	6971203.135596504	2866.1646750392024	2268.788534805178	0.481957	24.321407	0.2520416878029624	0.1530287644557315	-0.0037413469	0.01047664	0.0255473015	0.0170241631	-0.0503250611	0.0410022012	-0.0167880409	-0.0061338811	-0.0119046829	0.0188675336	0.0148364093	0.0045514383	-0.0074676674	0.0127713176	-0.0854220863	0.1276539684	-0.1732690586	0.1439569683	-0.0491062104	-0.0071061182	-0.0820038301	0.0196702569	0.0676095332	0.002968981	0.1406741681	-0.2594824157	0.1548938263	0.0037376158	-0.0903780673	0.0706455013	0.0848417129	0.3522713308	0.0993637028	0.0227027938	0.1189108618	0.0309673479	0.0804923599955174	0.0020771776245568	4.314666883959466e-06	0.0064790200176479	0.1006318333803193	-0.0110603067574431	0.0001223303855687	0.0101267658894843	-0.1178104452365857	-0.0704536238110974	0.0138793010068425	0.0049637131081156	0.0029992098403693	-0.0028347180854465	8.99525966656804e-06	8.03562662395747e-06	-0.0003361743600547	-0.0005093018425916	1.1301320035818706e-07	2.593883668671989e-07	0.0012180118706236	-2.499166415919989e-05	6.245832774462365e-10	1.4835529169800016e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2519.1060695013434	0.9977753636944726	6345895.389398507	0.9955556763956372	3387.0953125	-0.5092895507809772	11472414.655959474	0.2593758465346895	2646.743280498798	6.439673790564939	41.46939852888901	7005249.992865538	2867.30376234704	2273.4395176172256	0.439362	22.171919	0.2194630444340266	0.1294769619507116	0.0054956292	0.0023929361	-0.0067995948	-0.0014561577	-0.0545997669	0.0446850491	0.0119303329	0.0058462476	-0.0001578842	-0.0059629529	0.0214717391	0.0170542555	-0.0061730976	0.0122821649	-0.0972119497	0.1310606357	-0.2041236621	0.1371602569	-0.0295013687	-0.0126809984	-0.025088849	-0.0002734068	0.0366697263	0.0176581975	0.0697320765	-0.1025215201	0.0242770419	0.0769129184	-0.240962959	0.0023900444	0.0775263738	0.0901239242	0.0390872671	-0.1647115851	0.1152490509	0.0197875765	0.0436722414782053	-0.0368201185173121	0.0013557211276289	0.0019072646757306	0.0601968277730549	-0.0404350056072643	0.0016349896784595	0.0036236580739388	-0.0974374017905006	0.020373043446085	0.0094940472676834	0.000415060899256	0.0011150688090863	-0.0018841410312829	1.2433784489971397e-06	3.549987425764166e-06	-0.0001680355882536	0.0001681387718011	2.8235958919733393e-08	2.8270646582782383e-08	0.0008335941364404	-0.0003844177341832	1.4777699435454548e-07	6.948791843078162e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2523.396746481458	4.290676980114768	6367531.140153209	18.40990894768678	3394.803524902344	7.708212402344088	11524690.97268938	59.41653843965122	2645.9302189753607	-0.8130615234372272	0.6610690408940647	7000946.723687001	2868.589424160646	2278.1446745196977	0.507379	25.604326	0.2145224589926047	0.1049582166921231	0.011533898	-0.0128099587	-0.0106028449	-0.0118496105	-0.0021573295	0.0841979633	-0.0468649874	0.015174031	-0.0135042647	-0.0101159329	0.0263762411	0.0172824365	-0.0098084978	0.0142782978	-0.0928390866	0.1296075499	-0.1866577986	0.125573641	-0.0286193514	0.0160536067	0.0024208475	-0.0030139076	0.0545138622	-0.0003990297	0.0679991014	-0.0699338375	-0.058322853	0.1339321232	-0.1152339467	-0.0718601766	-0.083931992	0.0033268195	0.019802045	0.3535085176	0.1114298236	0.0084997322	-0.0022447842439419	-0.0459170257221472	0.0021083732511683	5.039056301849808e-06	0.0070569704632816	-0.0531398573097733	0.002823844434903	4.980083211962892e-05	-0.0569512811530614	0.0404861206374392	0.003243448424975	0.0016391259642692	0.0009669462208167	-0.0001481225882696	9.349849939516984e-07	2.194030115568545e-08	-0.0004381197822136	-0.00027008419396	1.9194894356689228e-07	7.29454718270229e-08	-0.0002477881877949	-0.0010813823242353	1.1693877311685393e-06	6.139898601068063e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2526.493700925768	3.096954444309631	6383170.420817583	9.591126830129175	3407.5360625	12.732537597655664	11611302.017238002	162.1175136757151	2652.7124408428485	6.782221867487806	45.99853345982978	7036883.293802423	2875.731974502618	2293.096174677213	0.504219	25.444828	0.2710356411098242	0.1434872453409775	0.0203718189	-0.0245513198	0.0091197412	-0.0187912964	-0.0406222862	0.0744391329	0.0545821453	0.0210883167	-0.0101084467	-0.0190099477	0.026993082	0.0151156052	-0.0107825689	0.0200929103	-0.1013489137	0.1143025037	-0.1695456586	0.1210975966	-0.0248635412	-0.0012392783	-0.0099281567	0.000298485	0.036835624	0.0110625661	0.0745880869	-0.0987729007	-0.0577455724	0.0335471073	-0.0051128634	-0.0084398384	-0.0223356122	-0.1726970392	-0.2220841089	0.0922257415	0.1074583966	-0.0028345346	0.0174441551438775	0.0196889393878194	0.0003876543342172	0.0003042985486836	-0.0148282648598581	-0.0218852353231397	0.0004789635251492	0.0002198774387541	0.0583723980322687	0.1153236791853301	0.0034073368520376	0.0132995509808409	0.0013139147650594	0.0003469685442426	1.726372009841098e-06	1.2038717069389848e-07	0.0010971000493424	0.0015352198315559	1.2036285182670965e-06	2.3568999312028323e-06	0.0001527791806771	0.000400567368472	1.6045421668458304e-07	2.3341478048365972e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2526.395629314409	-0.098071611359046	6382674.875818947	0.0096180409545597	3423.747066894531	16.2110043945313	11722043.978068903	262.79666347951314	2641.0827439528243	-11.629696890024206	135.2498497538387	6975318.06040538	2865.1223927706374	2293.016981025537	0.439773	22.192636	0.1438117351092383	0.1106610508889968	0.0276264435	-0.0284276627	-0.0113988076	0.0001789558	-0.0256843994	-0.0106315322	-0.0266725324	0.0085065252	0.0017128827	0.0102957192	0.0312721396	0.024892882	-0.0143909658	0.0222907491	-0.1054329905	0.0987595435	-0.1719539957	0.0929814182	-0.0263602201	-0.0198772854	0.0118454786	-0.0028808192	0.0280457312	0.015942299	-0.0119952688	-0.0266528971	-0.0859644956	0.0013547565	0.1299656572	0.0158786047	0.0161752389	-0.0666016728	0.0032690709	-0.0460380402	0.1033401944	-0.0141533203	0.014298015485437	-0.0031461396584404	9.8981947504121e-06	0.0002044332468217	-0.0336820244803561	-0.0188537596204979	0.0003554642518275	0.0011344787730953	0.0803032801494936	0.0219308821172249	0.006448616802768	0.0004809635904396	-0.0005310559940564	-0.0018449707591158	2.820204688232312e-07	3.403917101992331e-06	0.0009834696957873	-0.000113630353555	9.672126425319644e-07	1.2911857249057004e-08	0.0001137612190865	-3.9017961590600016e-05	1.522401326685538e-09	1.294161496804665e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2523.3825714032823	-3.0130579111264524	6367459.601661841	9.0785179758017	3399.9422822265624	-23.80478466796876	11559607.522471966	566.6677730883606	2644.276989746094	3.1942457932696016	10.203206187820546	6992200.7985006645	2864.4397948343694	2287.7069342136383	0.408945	20.636925	0.0975106861413755	0.0436164403452164	0.0332253854	-0.0335007733	-0.0296744074	-0.0163558457	-0.0229971179	-0.0412410613	0.0463917894	0.0280430721	0.0154433055	0.0271880642	0.0370588481	0.0332828133	-0.0052282669	0.0253627417	-0.0920123806	0.0937148953	-0.1546990975	0.077298892	-0.0165892019	-0.0146314853	0.0325980331	-0.0128930561	0.0147838486	0.0171280953	-0.036912685	0.065789391	-0.1019923104	0.014179365	0.0321850651	-0.0135069738	-0.0094730131	-0.1838523465	-0.072236684	-0.224388584	0.0990808418	-0.0253948054	-0.0023688538646666	-0.0166668693501036	0.0002777845339334	5.611468632145885e-06	-0.0534464080632091	-0.019764383582853	0.0003906308584101	0.002856518534859	0.1040853586622176	0.023782078512724	0.0108337618878424	0.0005655872583853	-0.000705049313974	-0.0001739933199176	4.970945351352081e-07	3.0273675375948304e-08	0.0004969296127519	-0.0004865400830354	2.4693904002975333e-07	2.3672125240009398e-07	0.0001991749100474	8.54136909609e-05	7.295498603564131e-09	3.967064479238988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2524.3296874218613	0.9471160185789812	6372240.370799352	0.8970287526489013	3404.3933955078123	4.451113281249945	11589894.391377212	19.81240944251965	2643.29157433143	-0.9854154146637484	0.9710435394569272	6986990.346931531	2868.96542172449	2285.9923242529235	0.397364	20.052528	0.1179304823126105	0.0574409538505526	0.0328307918	-0.0326672126	-0.0173974474	-0.0300081735	-0.0009518266	-0.0280277331	-0.0369796012	0.0309964213	0.0001820499	0.0158186739	0.0390251151	0.0322928425	-0.0099838497	0.0252354065	-0.0841015867	0.1037761304	-0.160300833	0.086188309	-0.0174012329	-0.0077231853	0.0258188705	-0.0176548845	0.0166071104	0.0193165264	-0.0190906922	0.053133424	-0.1080976988	0.042587351	0.0495399125	-0.0216119108	-0.0275973446	-0.1061365266	-0.0010208415	0.0134314391	0.0946861568	-0.0364975928	0.0083016321216007	0.0106704859862672	0.0001138592711831	6.891709588239254e-05	-0.0191067474487027	0.0343396606145064	0.0011792122911194	0.0003650677980685	0.0566679928143258	-0.0474173658478918	0.0032112614096044	0.0022484065839528	-0.0010950379375908	-0.0003899886236168	1.199108084763113e-06	1.520911265505261e-07	0.0003773908115627	-0.0001195388011892	1.4242382465195332e-07	1.4289524989751092e-08	0.0001997068825203	5.319724728999897e-07	2.829947119233303e-13	3.98828389259769e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2525.561616698455	1.2319292765937462	6378461.479740514	1.5176497425287907	3395.303014160156	-9.090381347656148	11528082.557965042	82.63503304581481	2643.933051945613	0.6414776141828042	0.4114935294976626	6990381.983170443	2870.584442685582	2284.795293688774	0.406378	20.507385	0.0671815606945202	0.0358157043660723	0.0368403244	-0.0180059628	-0.0128209855	-0.0213534332	-0.0361741454	-0.0228974336	-0.0845055505	0.0268723669	-0.0045174626	0.03969147	0.0401754982	0.0373602063	-0.0078514134	0.0186373021	-0.0813581517	0.1000269378	-0.1468762735	0.0626838982	-0.0089252122	-0.0131755238	0.0499917491	-0.0089989059	0.0053368869	0.0155082194	-0.0124129786	0.0805982499	-0.1201987744	0.0860696865	-0.0593120378	-0.0125342683	0.0712157848	-0.0236095015	0.160137663	-0.134849364	0.0901621419	-0.0474010431	0.0133582763653663	0.0050566442437656	2.556965100800778e-05	0.0001784435474535	0.0051004359635555	0.0242071834122582	0.0005859877287547	2.601444701833032e-05	0.0802791965628273	0.0236112037485014	0.006444749400773	0.0005574889424532	-0.0010120170760842	8.302086150660005e-05	1.0241785622860134e-06	6.8924634452980674e-09	0.0001748991848156	-0.000202491626747	3.0589724849161405e-08	4.100285890268685e-08	0.0001990887849741	-6.180975461999856e-07	3.820445766184433e-13	3.963634430246343e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2524.409119849176	-1.1524968492790322	6372641.404377691	1.3282489875980965	3382.598541015625	-12.70447314453122	11441972.889681034	161.403637880115	2645.4041306715744	1.4710787259614335	2.1640726179763146	6998163.014574229	2868.202868171063	2288.5976590712867	0.399617	20.166239	0.1074013718509589	0.0614622138020256	0.0455400211	-0.0248489791	-0.034687491	-0.0363098471	-0.0275503558	-0.031511172	-0.0200791338	0.03781426	0.0032939667	0.0500163247	0.0432848542	0.041040155	-0.0033211013	0.0249429891	-0.0659068481	0.0787780159	-0.1073111678	0.0511271366	-0.0018011933	-0.0110413321	0.0579801827	-0.0202309252	0.0044626462	0.0152092544	-0.0208545773	0.1164874456	-0.1229927018	0.0901273152	-0.1333425486	-0.0439915859	0.018915408	-0.1725205248	0.017139709	-0.0624498056	0.0855149763	-0.0580456054	0.0194915611296977	0.0061332847643314	3.7617182000379695e-05	0.0003799209552727	-0.0395084637018072	-0.0446088996653627	0.0019899539293543	0.001560918704077	0.1180060846313821	0.0377268880685548	0.0139254360100289	0.0014233180833372	-0.0010489838497616	-3.696677367739996e-05	1.1003671170606667e-06	1.3665423561161104e-09	-0.000166604414997	-0.0003415035998126	2.77570310964926e-08	1.166247086849645e-07	0.0001989131714099	-1.756135642000075e-07	3.084012393103015e-14	3.9566449760344266e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2522.345664823103	-2.063455026072916	6362227.652851902	4.257846644625577	3398.048858886719	15.45031787109383	11546736.047381332	238.71232231784137	2640.8181490384613	-4.585981633113079	21.0312275392505	6973920.496290925	2869.900252366152	2275.737424055735	0.425309	21.462727	0.1033123347351647	0.0688741771033017	0.0494201927	-0.0303952988	-0.0146467032	-0.0247872854	-0.0348432954	-0.0040135683	-0.0461153044	0.0388062971	0.0103065809	0.0275148008	0.0482913854	0.0461584932	-0.0018647956	0.017989726	-0.0583810382	0.0583032946	-0.0847987726	0.032135403	0.0120411423	-0.0090104961	0.0693521482	-0.013852208	0.0114831282	-0.0031181358	-0.0688375468	0.1367629132	-0.1099009419	0.0254277543	0.0836030262	-0.0141664596	-0.0380663735	-0.0329602251	0.1277260857	0.0929155191	0.0807510076	-0.0683731426	0.0240069317624431	0.0045153706327453	2.0388571951059585e-05	0.0005763327726465	-0.0560373265440148	-0.0165288628422075	0.0002732033068565	0.0031401819662005	0.1651912067100838	0.0471851220787017	0.0272881347743336	0.0022264357455819	-0.0016919754320054	-0.0006429915822438	2.86278086250986e-06	4.134381748363856e-07	-0.0002251684038336	-5.8563988836600006e-05	5.070081008497117e-08	3.4297407884534103e-09	0.0001988091588601	-1.0401254979999625e-07	1.0818610515896695e-14	3.952508164666048e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
