global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1202.8606225355468	-0.5409262643029251	1446873.6772466032	0.292601223412718	1549.7462952811763	5.278535375055299	27.862935705710186	2401713.579737731	1145.89926318908	1.593180795733815	1313085.1213772767	2.538225047895032	1247.41693901062	1102.9986379568918	1.319644	24.668045	0.0861847981613483	0.0509122465866966	0.1516412854	0.0027121829	0.1292669102	-0.0841252753	0.1708916143	0.0373067534	-0.0271186785	-0.0479265545	0.1461472979	0.1428560035	0.0463323353	0.0109675262	-0.139036878	0.0353293284	0.0784713175	-0.0419747897	-0.0754998127	0.0708159173	-0.0949186849	-0.0984001622	-0.0563845858	-0.1123911552	-0.0236382816	-0.0229467784	-0.0667302354	-0.0841761838	-0.1426854084	-0.0467236266	0.1492559261	-0.1139310618	0.1268802598	-0.1864711073	0.1616418972	-0.0056663281	-0.0019061482	-0.2114656432	-0.0359945334	0.003156865	0.0698257713	0.0791505096	0.0735131116	-0.0194497657	-0.081979846	0.0615134338	-0.1216783536	-0.0244886205	-0.008672835	0.0457056984	-0.2237569517	-0.0011766909	0.0598065332	-0.0575229325	0.0335746508	-0.0435096056	0.1274547471	-0.0859137518	-0.0829085479	0.1224300611	0.0576910398	-0.1813176692	0.0908721578	-0.0229972294	-0.0876782913	0.0663782383	0.115046557	0.0320056456	0.0185856856	0.014209472	-0.0227675733	-0.1046695175	0.0215952553	-0.2599804099	-0.102999275	-0.0103014777	0.1014675596	0.0148851659	0.0653430251	0.0421615079	-0.0379588619	0.0400789181	0.0427450302	-0.0899518067	-0.1377000093	-0.0271096962	-0.0782011544	0.1472652481	0.1241880305	0.0	0.0	-0.020184901845468	-0.0028848789151822	0.0004074302625111	8.322526355263395e-06	-0.0270576035592995	-0.0240484091989401	0.0007321139103722	0.0005783259849996	0.0992830257631212	0.0249436802149959	0.0098571192046805	0.0006221871826679	-0.0007235647899349	-0.0005459711204629	5.23546005233536e-07	2.980844643795145e-07	-0.0003188527711222	0.0001401109422217	1.0166708965230609e-07	1.9631076130280573e-08	-0.0004071150514981	-7.453395989997667e-08	1.6574266515630061e-07	5.55531117837133e-15
1203.439761891308	0.5791393557612992	1448267.2605010082	0.3354023933916126	1541.53862508138	-8.20767019979644	67.36585010862652	2376341.3326177914	1146.5645054163558	0.6652422272757121	1314610.1650806526	0.4425472209507502	1248.1080755996704	1101.1951391092937	1.250529	23.376099	0.0389180244889117	0.0212436673791918	-0.1630227223	0.0765318859	0.1397963624	0.0103924804	-0.134045286	-0.0277515278	0.0159658106	-0.037343839	-0.0244958324	0.3005607509	0.1142025297	-0.0029267341	0.0501280703	-0.0157063104	0.0173578025	-0.0957780457	0.0766122827	0.0931862677	-0.0945407457	0.2362373554	0.112045876	0.0233193026	0.0686915547	0.0699351916	-0.1055386195	-0.1505627449	-0.2013692435	-0.0733064743	-0.080916074	-0.1134558342	-0.0513768992	-0.1333946699	0.0751939374	-0.1087695131	0.0756453185	0.0039427067	-0.1994613627	-0.1222722195	-0.1511225753	-0.0742023383	0.0060588316	-0.0269240237	-0.129712132	-0.1517283214	-0.102730067	0.0385813026	0.1579531074	-0.0324419294	-0.0681921898	0.0611158623	0.1468303417	0.146116151	0.073276375	0.0171800495	0.0110685309	-0.0243935262	0.0448156604	0.1074969282	-0.1671093986	0.0641516444	0.1708543884	0.001991553	0.1768603491	-0.0097067365	0.0248135438	0.0330606009	-0.0406157909	-0.016636463	-0.0192565235	-0.1237057003	-0.2519320345	-0.2253651586	-0.1632555316	-0.2207118149	0.0776171803	-0.0718953064	0.0905346032	-0.1302925465	0.0296103022	0.044675914	-0.0550388078	0.1011655572	0.0463683939	-0.0183129764	-0.0372022335	0.1453023231	0.1167888447	0.0	0.0	-0.021642560995204	-0.001457659149736	0.0004684004464311	2.1247701968090828e-06	-0.043943336008553	-0.0168857324492535	0.0019310167795605	0.0002851279603477	0.0994801019870834	0.0001970762239622	0.0098962906913605	3.883903805119936e-08	-0.000529028730904	0.0001945360590309	2.798713981218969e-07	3.7844278263273815e-08	-0.0001679087893147	0.0001509439818075	2.819336152912832e-08	2.278408564390289e-08	-0.0003450439590173	6.20710924808e-05	1.190553336543322e-07	3.852820521760027e-09
1202.766796083837	-0.6729658074709732	1446647.9657617786	0.452882978025059	1548.855051100629	7.316426019249093	53.53008969514513	2398951.969319932	1147.8290005801769	1.2644951638210389	1317511.4145728876	1.598948019326795	1250.0453508758544	1093.2238876742408	1.244629	23.26581	0.0359881556203853	0.0235972161390171	0.1372403158	-0.0578590283	0.1115628188	0.0413910468	0.105025304	0.0494070842	-0.0973408981	-0.0159295989	-0.0363856982	0.0787994124	0.1180359416	-0.0607762092	-0.0546492728	0.0207806655	0.0962335101	0.053208884	-0.1299552049	0.2831950342	0.0898445074	-0.0531196043	-0.1777336878	0.0926984331	0.1251693932	-0.0261432883	0.0523432398	-0.1477357244	-0.2209705947	0.0345263456	0.1083774381	0.001420299	-0.036673624	-0.1161424409	0.0587652181	-0.0037884926	-0.0796899893	0.0033193914	0.1043137275	0.0965856583	0.1141860033	0.0924458555	0.0973433957	-0.0439443966	-0.0967983456	-0.0489108645	-0.0232502145	0.0819836896	-0.0869381118	0.0525194314	0.1290465778	0.0174634871	0.27913082	0.0567386607	0.1612205764	-0.1831753601	-0.0038219988	0.1237731431	-0.199298205	0.2054868113	-0.0242916639	-0.125233522	0.0593845403	-0.0632323149	-0.1211594557	-0.0210677554	0.1303564266	0.0300260897	0.0152450764	-0.0443249627	0.0898037427	-0.0010308101	-0.191755758	-0.1554726326	-0.009216297	-0.2126455796	0.0207277249	0.1062896342	0.1542824234	0.1397379322	0.0268791965	-0.0799625633	0.011004609	0.0065980435	-0.0699964323	0.0348677434	-0.025610131	0.1431312539	0.1087207029	0.0	0.0	-0.0173842801095247	0.0042582808856793	0.0003022131949264	1.813295610134169e-05	-0.0214264485280466	0.0225168874805063	0.000459092696525	0.0005070102218097	0.0993922438434538	-8.785814362960442e-05	0.0098788181362365	7.7190534020402e-09	-0.0006070431938311	-7.801446292709992e-05	3.685014391766624e-07	6.0862564258038485e-09	-0.0002103767793768	-4.246799006209998e-05	4.4258389300954777e-08	1.803530179914623e-09	-0.0004070640882395	-6.202012922220003e-05	1.657011719342555e-07	3.846496428738391e-09
1202.3850305105675	-0.3817655732696039	1445729.7615958983	0.1457449529338693	1547.3963359137	-1.4587151869288846	2.1278499965769706	2394435.4203991448	1146.358858772878	-1.4701418072988872	1314138.633087055	2.1613169335680382	1248.142248916626	1097.8659937395369	1.176415	21.990688	0.0424351345485996	0.0260802086989229	-0.0023002682	0.1345347096	-0.1306689117	0.2167984356	0.0222985605	-0.2177155112	-0.1548586513	0.1176740999	0.0185187359	-0.0833061115	-0.0788700158	0.0539498333	0.0351925653	0.0353006793	0.0858073184	-0.1050463765	-0.1491019921	0.1176188308	-0.1110788959	-0.103779298	0.0579973945	0.0207127057	-0.0021603475	0.0419530564	-0.1553777083	0.136021289	0.1660273241	0.0783757181	0.0221105753	0.0143428016	-0.0411903348	0.0189388936	-0.0572593486	0.1114680378	-0.1103832819	-0.0802878242	-0.01312473	0.0753341064	-0.1299322518	0.176402685	0.1208556586	-0.0957964122	-0.0498499536	0.0066537033	0.0764050027	0.1372200591	0.0382190574	0.23569342	-0.003317811	-0.0756923972	-0.0467276453	-0.0509038861	-0.0031185856	-0.0048463698	0.0720000236	-0.1611526135	0.0260889784	0.1757509509	0.0233467896	-0.1643284535	-0.1606800234	0.0034243103	0.0503520389	0.1589243529	-0.119680623	-0.0189517532	-0.0895838953	0.0037991787	0.2063647655	0.0310725781	0.0239371934	-0.1424738552	0.0720773032	-0.0352568721	0.1483797874	0.2470938788	0.1071109011	0.1341707697	0.0037426817	-0.0059164463	0.0129318636	0.0656346385	0.0285202919	-0.1575901187	-0.1453116904	0.1407551506	0.1000298188	0.0	0.0	-0.0188750649580526	-0.0014907848485278	0.0003562680771707	2.2224394646003512e-06	-0.0439437802578481	-0.0225173317298015	0.00193105582335	0.0005070302282299	0.0993911642275335	-1.079615920301924e-06	0.0098786035265045	1.1655705353693705e-12	-0.0004410841599762	0.0001659590338548	1.9455523618191e-07	2.754240091805184e-08	-0.0004129098044427	-0.0002025330250659	1.7049450660490876e-07	4.1019626242344483e-08	-0.0004070907964057	-2.6708166199972908e-08	1.6572291651822709e-07	7.133261417653754e-16
1204.398242236165	2.013211725597557	1450575.125901564	4.053021452083494	1541.134746143653	-6.261589770047067	39.20750644835808	2375096.305771262	1147.818122949493	1.4592641766150791	1317486.4433712976	2.129451937152085	1247.3457050704956	1106.927645855858	1.215459	22.720522	0.0843739170478908	0.0418855948995511	-0.0571829357	-0.1854019933	-0.1731835285	-0.0100458573	-0.1253202503	0.1277748799	-0.0321025021	0.1533410229	0.0563946404	-0.1478133968	-0.0217856768	0.0923988848	0.1503419212	0.0689779778	0.1535282852	0.0484526936	0.1221180654	-0.1816969909	-0.0544621965	0.1278882574	0.1738486992	-0.0264737544	0.0889221633	0.0247551175	0.0143698192	0.2002739286	-0.0054072812	-0.0851291726	0.0911971885	0.1046939113	-0.1394865006	0.1582295225	0.160480598	-0.0739185078	-0.059863197	-0.3092367535	-0.0895334537	0.0133093247	0.1231398864	-0.126644424	0.0146107653	-0.1511436895	-0.0118829212	-0.1289281531	0.0765544435	0.0548765121	0.0035521694	0.0390788147	-0.0866260166	0.0168278211	-0.2668567931	0.2265107111	-0.1319239615	0.2132619329	-0.0870576242	-0.0292142566	0.0123343645	0.1483515445	0.0277369674	-0.0384423201	-0.0215510953	0.0316059213	-0.0733122129	-0.1716513518	-0.1770393064	-0.1278385821	-0.0666923461	-0.0575811118	0.0080794229	0.0140518939	-0.0517255094	-0.1160465194	0.0509013257	-0.0218827939	0.1946921344	0.0352907799	-0.0603393098	0.1092582675	-0.3221922572	-0.0240351437	0.0693736721	0.1764901164	-0.0912109034	0.0394295524	0.2102798264	0.1381774169	0.0907659729	0.0	0.0	-0.0175664253118696	0.0013086396461829	0.0003085792982374	1.7125377235619668e-06	-0.0331649957175699	0.0107787845402781	0.0010999169409464	0.0001161821961657	0.1085143358191231	0.0091231715915896	0.0117753610782654	8.32322598895877e-05	0.0001679115725832	0.0006089957325594	2.8194296207363244e-08	3.708758022755603e-07	-0.0008640172194023	-0.0004511074149595	7.465257554236821e-07	2.034978998315327e-07	-0.0002039275185279	0.0002031632778778	4.1586432812947e-08	4.1275317478052176e-08
1204.5091665726409	0.1109243364758185	1450842.332357518	0.0123042084226006	1554.243498412318	13.108752268665055	171.83938604123128	2415672.852356961	1147.364690716347	-0.4534322331460316	1316445.7335026187	0.2056007900557972	1250.2771499633789	1104.0977129327682	1.239397	23.167992	0.1081343396739724	0.0565608169898565	0.1084937698	0.0483073246	0.0716899122	-0.0788545078	0.1085901266	0.0006246469	0.0803176317	-0.1106567141	-0.0184021326	-0.0968220156	-0.0624991876	-0.0879935886	0.0059760261	0.3354855586	-0.0029875613	0.0663937981	-0.1104097529	0.2396154841	0.0234925136	0.1407936178	0.0877509742	0.108914688	0.0015619755	0.1005151503	0.0403913337	-0.1234386733	0.1189491225	0.1275641866	-0.173188482	-0.1989702819	0.0851112376	0.1544121599	0.155580534	0.0405946126	0.1038485635	0.0658684405	-0.1978266217	-0.014450509	-0.0135402822	0.1218438634	-0.0299153758	0.1271040364	0.0345053811	-0.1098841587	-0.1911857502	-0.0450340693	-0.0597221337	-0.1085956546	0.2033233085	-0.0382588924	0.0485891116	0.0278386082	-0.1175869494	-0.0973299134	0.0473164542	-0.1098262911	-0.0533829713	-0.1146045417	-0.1218061286	-0.0887836851	-0.2024179472	0.035250398	-0.1069694443	0.0581252778	0.0106152085	0.1174854382	-0.0018153358	0.0370373499	-0.1528419643	-0.002435713	-0.2725502665	-0.0776303866	0.1491227333	-0.0602505977	0.1296595964	0.0941439622	-0.1716003455	0.0489657123	0.0015985426	-0.0799380963	0.0075843308	0.1216797012	-0.0967181798	-0.0804566405	0.0925016321	0.1354017453	0.0809822278	0.0	0.0	-0.0271481553895114	-0.0095817300776418	0.000737022341053	9.180955128078552e-05	-0.0492132085726666	-0.0160482128550967	0.0024219398980167	0.0002575451358424	0.1204846440772371	0.0119703082581139	0.0145165494584185	0.0001432882797942	-0.0004965392233732	-0.0006644507959564	2.4655120034806056e-07	4.414948602470935e-07	-0.0002409185898146	0.0006230986295877	5.80417669182555e-08	3.8825190219406977e-07	-0.0003270598626462	-0.0001231323441183	1.0696815375415121e-07	1.5161574168067454e-08
1202.7497147491806	-1.7594518234602674	1446606.8763292353	3.09567071907766	1544.5857591928925	-9.657739219425594	93.27192683043128	2385745.167501484	1147.5085080607553	0.1438173444082622	1316775.7760718204	0.0206834285526447	1250.1927192687988	1086.0995030503043	1.364906	25.514126	0.2032636726758104	0.1280851488015545	-0.1208637581	0.0287756455	0.0604031017	-0.004452354	-0.0862398361	-0.0280431225	-0.1330231198	-0.0132034252	0.0312174538	-0.0387948913	-0.2170101094	0.0689872651	-0.1316502518	-0.0526573268	0.1453987656	-0.0581553514	0.2018944225	-0.1546785124	0.3356220682	0.192475294	-0.2243939289	-0.1137151591	-0.010025779	0.2275654236	0.0429630026	0.0527999893	0.1317326895	-0.011795306	0.1412958535	0.2820652855	0.0703610395	-0.1515211655	-0.1723273706	0.0185321385	0.0032514577	0.0842174495	-0.1111448214	0.0541764441	-0.0472197451	-0.1819879296	0.1989811391	0.1331039731	0.0231481148	0.2427435319	0.2710836211	-0.2758156092	-0.1960890339	-0.1790157092	0.1324929451	-0.2451736922	0.0155851795	0.2087338526	0.0321847225	0.1867252801	0.0469131955	0.0891061344	0.0976462507	-0.1544699152	0.1096878235	-0.0608557792	0.1029078725	-0.2556568238	0.090298251	-0.0606954896	-0.0995270311	-0.0744721492	-0.0478309224	0.1781270893	-0.1671617868	0.2489212455	0.2913399504	0.1276731054	0.256743314	-0.468462955	0.2240218051	-0.2712803644	-0.1984075809	0.0695787413	0.0721882269	-0.0923151295	-0.1345385608	-0.0209918293	-0.0053304138	-0.0161209983	-0.1336391708	0.1324321121	0.0707346238	0.0	0.0	-0.0221946052447208	0.0049535501447906	0.0004926005019689	2.4537659036954985e-05	-0.0145163018909215	0.0346969066817451	0.0002107230205883	0.0012038753332817	0.0358125816915162	-0.0846720623857208	0.0012825410074115	0.0071693581486514	0.0007589859007542	0.0012555251241274	5.760595975436642e-07	1.576343337315123e-06	-0.0003250333368993	-8.411474708469997e-05	1.0564667009589384e-07	7.0752906771230435e-09	-8.787666458722344e-05	0.0002391831980589	7.72230817897537e-09	5.7208602233719616e-08
1204.3084387411766	1.5587239919959757	1450358.8156232105	2.4296204832238706	1563.5167358206504	18.9309766277579	358.38187608071587	2444584.5831912616	1147.576511683089	0.0680036223336628	1316931.8501667269	0.0046244926504994	1251.1679306602475	1105.199131814866	1.274727	23.828423	0.1029486944148577	0.0675546413799689	0.0267396719	0.1026031992	-0.1510506194	0.0240593665	0.0685328152	-0.2177240368	0.1654317752	0.0338933844	0.0083265438	-0.2149084963	0.0758820487	-0.0336539647	-0.0030186038	-0.1422289155	-0.0491474733	0.018022068	0.1314782403	-0.0369250689	0.2628457567	0.1017676758	-0.0516339791	-0.1151968102	-0.173985352	-0.1666024182	-0.1801558029	-0.146514711	-0.0323693238	0.0383378056	0.0230653797	-0.0847793048	0.1112871504	0.0756320731	-0.0961664337	0.1227094112	-0.117672573	0.0427866473	-0.0666462361	0.0062220016	-0.1407171506	0.0887633291	0.0441978395	0.0554548669	0.0723046882	-0.0252340055	0.2484244857	-0.1787640563	-0.0649934184	-0.1705531187	-0.0189065552	0.0337412389	-0.0701846579	-0.0875021672	0.1973592051	-0.1771620991	0.107446613	-0.0475334709	-0.0108599036	0.0427224	-0.0597506784	0.0468714647	-0.1078979535	-0.0425604364	-0.0009239546	0.0915237543	-0.2368790633	0.0027242741	-0.1879667912	-0.008599745	-0.0643008742	0.0717351659	0.1416533554	-0.0999363354	0.0698283529	-0.0284821313	-0.1477906091	0.0436720159	-0.0424140131	0.0033582019	0.2207539384	0.0239359675	0.1309746035	0.124220104	-0.0539324798	-0.2443078171	0.258705403	0.1292727712	0.0600818583	0.0	0.0	-0.0267034337497733	-0.0045088285050525	0.0007130733740285	2.0329534487973986e-05	-0.00347654868267	0.0110397532082515	1.2086390742974512e-05	0.000121876150899	0.0975630813036261	0.0617504996121099	0.0095185548334579	0.0038131242023451	0.0006339549975871	-0.000125030903167	4.0189893896566005e-07	1.5632726746780725e-08	-0.0002331217105904	9.191162630889996e-05	5.4345731948594215e-08	8.447747050746873e-09	-0.0003839263969001	-0.0002960497323128	1.473994782366931e-07	8.764544400252589e-08
1201.5026226105492	-2.8058161306273632	1443608.552140028	7.872604158888708	1549.2026596549172	-14.31407616573324	204.89277647841243	2400028.880681869	1146.833692743537	-0.742818939551853	1315227.5188117777	0.5517799769569394	1248.4631140899658	1111.730811120896	1.220834	22.821001	0.0964031252149952	0.0544723959903483	0.0544093975	-0.2122094637	-0.0946129885	0.1549993528	-0.017897	0.1046254807	-0.0714879849	0.0440907146	0.1026873085	-0.1027001818	-0.0659526327	-0.0419701858	0.0293867788	0.0298088377	0.0102524776	0.120355921	0.1575080845	-0.1023212983	0.0798086266	0.3078324488	-0.0868895378	-0.1292625799	0.004470189	-0.0568327432	-0.0120302131	0.1914652158	-0.0004629149	0.1718621579	0.0220520459	-0.1359447526	-0.1762414718	-0.0796436997	0.036159822	0.0825373318	0.1772329197	0.053270916	0.0017142273	-0.024395578	0.1113283942	-0.0952944101	0.0412755488	0.0940782567	0.0860703165	-0.1119411127	0.0606643586	0.0433909098	-0.0681211085	-0.14799147	-0.0348518681	-0.2183943767	-0.1745629079	0.1822165031	0.1936722367	-0.1862763917	0.0092095608	-0.0404120432	-0.1479968735	0.1379171603	-0.0094926953	0.1074749972	-0.0378544351	-0.0444758726	-0.0801941769	-0.155418348	0.0088980177	-0.0303621877	-0.1935618042	-0.1553019571	-0.0595793204	0.0576066914	0.1528389259	-0.0806214171	0.1097019187	-0.0111623024	-0.0669728232	0.0570891416	0.0298833889	-0.065802869	0.1545725517	0.014014323	0.0730452628	0.1943814356	0.2363035807	-0.0813922652	-0.0402817866	0.1259282482	0.0490849494	0.0	0.0	-0.0206601043450973	0.006043329404676	0.0004268399115503	3.652183029342159e-05	-0.0123519054482272	-0.0088753567655572	0.0001525695682019	7.877195771592197e-05	0.1116469630684449	0.0140838817648187	0.0124650443624067	0.0001983557255653	-0.0001649990993219	-0.000798954096909	2.7224702777038222e-08	6.383276489676758e-07	2.0007256288145925e-05	0.0002531289668785	4.0029030417955453e-10	6.407427387299999e-08	-8.79983150887803e-05	0.0002959280818113	7.743703458464258e-09	8.757342960452714e-08
1201.2034834869498	-0.2991391235993887	1442889.808741183	0.0894842152678103	1547.8539377848308	-1.348721870086365	1.8190506828492616	2395851.8127160068	1146.5939562508229	-0.2397364927142007	1314677.700510914	0.057473585938906	1248.15272233963	1094.557685227167	1.248246	23.33341	0.1320285774030155	0.0687502732219048	0.0384780556	0.1084153298	-0.1583798567	0.1106023766	0.0694166629	-0.1004739643	-0.1535343901	-0.0539211161	-0.1541526348	-0.0456742491	0.0599341799	-0.1022341935	0.0869813839	-0.0230453106	-0.1958340021	0.1068644534	0.0099345855	0.1665757024	0.0605066466	0.0686982461	-0.1576362131	-0.005020264	0.030053934	-0.0732316399	0.1337400838	0.0348374271	0.1032765052	-0.3196841922	-0.0615180822	0.2614828164	-0.0557489626	-0.0692403489	0.1230923907	0.1237605961	-0.1215979566	-0.092750166	0.0251326739	-0.0973890851	-0.0743889253	0.1204222555	-0.164391106	-0.0266519958	-0.1375050821	-0.0293212166	0.1248045678	0.0753283783	-0.1535602099	-0.0034985448	-0.0118984432	-0.1064367273	-0.0688995519	-0.0744218404	0.0853217818	-0.0199336702	-0.0409666702	0.2498104717	0.1403395172	-0.0557834312	0.2586243258	-0.013318854	0.206304302	0.1157300122	0.0365609173	0.0960537809	-0.0648415338	0.0597254571	-0.1626070383	-0.1381585223	0.0072689201	0.0536414436	0.1349843592	-0.1051179649	0.0499094607	0.0948352265	-0.1941908079	0.1454277388	-0.063341112	-0.1980184657	0.1401538387	0.0880320262	0.0528524547	-0.0372481288	-0.0038385035	-0.0076111293	0.1924395723	0.1224033343	0.0378068863	0.0	0.0	-0.0208321976247702	-0.0001720932796729	0.0004339804578774	2.9616096908575343e-08	-0.0448161903125026	-0.0324642848642754	0.0020084909141264	0.0010539297917488	0.1586121477959139	0.0469651847274689	0.0251578134284328	0.0022057285764852	-0.0005525638385941	-0.0003875647392722	3.053267957218467e-07	1.5020642712712842e-07	-0.000303882423716	-0.0003238896800041	9.234452744351057e-08	1.0490452481318804e-07	-0.0004250841864444	-0.0003370858713556	1.8069656556509745e-07	1.1362688466757742e-07
1203.013553905242	1.8100704182920708	1447241.6108797204	3.276354919176032	1538.7193376073296	-9.13460017750117	83.44092040280441	2367657.199926739	1147.3842951742452	0.7903389234222686	1316490.7208124993	0.6246356138762706	1248.1535981369018	1096.1171585191998	1.176971	22.001076	0.0530459612801428	0.0344055986862075	-0.1103420449	-0.170464602	-0.1373026172	-0.0361418559	-0.1951528796	0.1569088447	-0.0594416663	-0.0693783061	-0.0759516062	-0.1355348863	0.111902144	-0.060128723	-0.0176326876	0.0528419987	-0.0848947953	0.1261201148	0.1086144305	0.0207746142	0.0966892462	-0.2082820969	-0.1307426383	-0.0708578535	0.0345907263	0.1426258591	-0.0520849584	0.0042612504	0.0057924737	-0.0059226918	0.0737620523	-0.2957905295	-0.1051058994	0.0536471201	-0.0593293783	0.1185012934	0.0665144543	0.0008815676	-0.0139016492	0.1503003308	0.0971219851	-0.1911489997	-0.1878456267	-0.0705266662	0.0332384394	0.0120502566	0.0639061156	-0.0582746767	-0.0911824187	0.0878939173	-0.1399691893	-0.0936626048	0.0299462522	-0.0172766352	0.0601087769	0.0398646995	-0.0718470084	-0.0626460604	-0.1786840958	0.0047212333	0.036429164	-0.2276361619	-0.3191151894	0.1732532756	0.0280820157	-0.1722869978	0.0699647536	-0.0885079001	-0.0411946682	-0.1587932264	-0.0047412566	0.1581923279	0.0556465502	-0.0437402646	0.1107541024	0.0709971244	0.0385732197	0.0534533074	-0.1319716388	-0.0041511331	-0.2250604498	0.1678650027	-0.0055658719	-0.0981875736	-0.0391689969	0.1345827243	0.0433172129	0.1187030787	0.0263122688	0.0	0.0	-0.021817794428486	-0.0009855968037158	0.0004760161537236	9.714010594948022e-07	-0.0550763752467986	-0.010260184934296	0.0030334071103261	0.0001052713948859	0.18953561505608	0.030923467260166	0.0359237493746865	0.0009562608273905	-0.000648089894198	-9.552605560389992e-05	4.200205109615748e-07	9.125227299239381e-09	-0.0003868496472076	-8.296722349159999e-05	1.496526495446446e-07	6.883560173905101e-09	-0.0004641251529882	-3.904096654379997e-05	2.1541215763632007e-07	1.5241970686741084e-09
1204.4283761227946	1.4148222175526826	1450647.713209792	2.0017219072806904	1544.5561768153927	5.836839208063111	34.068691940782806	2385653.7833385826	1147.7845861884985	0.4002910142532982	1317409.4562919026	0.1602328960919342	1248.45343044281	1088.285561559768	1.17806	22.021435	0.0684783690996453	0.0335372602022896	0.0564744933	0.1076770268	-0.1379701976	-0.1371816205	0.0904576177	0.0215126623	0.1148683853	0.0190542841	-0.1490824094	-0.0637113916	-0.0079135387	-0.0358342681	-0.0109572485	-0.0316316389	-0.1781781897	-0.0528837556	0.0246409087	-0.0937968271	-0.0600553861	-0.0106603886	-0.1097146106	0.1801471186	-0.0421004567	-0.1075577396	-0.1323451228	-0.1815487781	0.0252825875	0.1122260428	0.0472887044	-0.0814985861	-0.0126317236	0.0198077722	0.0232553672	0.004480326	-0.139801568	-0.1676690602	-0.0030019152	-0.0255101753	-0.0140340087	0.1032582516	-0.2173974061	-0.0715072316	-0.069563528	0.1530258943	-0.0092189013	-0.011361151	0.0076838445	-0.0685860352	-0.0078126713	0.1230207994	0.0204763304	-0.0226983016	-0.0550294749	0.0966260551	0.1099279165	-0.0533228414	-0.005414607	0.2304977384	0.014833917	0.1048910568	-0.0957575918	0.1662049377	-0.0377040767	0.1173352859	-0.0334919068	0.014238721	0.0798669781	-0.0785217998	0.0248383278	0.1513406381	0.0743020246	-0.1014273293	0.0408069487	0.0480470662	-0.1181924216	0.0197107895	-0.1302945761	-0.0816917247	-0.0081900291	0.1812166001	-0.1045398486	-0.0453996974	0.0785309673	-0.0153238921	-0.0135604227	0.1148327821	0.014666937	0.0	0.0	-0.0253126631427846	-0.0034948687142985	0.00064073091538	1.2214107330183133e-05	-0.0559266990310334	-0.0008503237842348	0.0031277956645077	7.230505380353944e-07	0.1578495312957031	-0.0316860837603769	0.0249164745302731	0.0010040079040696	-0.0009050261957486	-0.0002569363015506	8.190724149911832e-07	6.60162630545009e-08	-0.0001958805737087	0.0001909690734989	3.836919915644945e-08	3.6469187033028274e-08	-0.000263088671223	0.0002010364817651	6.92156489258838e-08	4.0415667000529587e-08
