global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1359.452991440278	-1.613891015276522	2.604644209190283	1848112.4359359208	2226.136751261984	-1.1015788351351148	1.2134759300176363	4955684.835319261	1336.820394350788	-0.2552774083890199	1787088.7667521965	0.0651665552338144	1569.246526093347	1332.9799039588784	1.113403	21.025921	0.0816345840704382	0.046236832490103	0.0355385161	0.1499841948	-0.0663362507	-0.1121792061	-0.0500233954	0.0601728214	-0.0458138868	0.0646491233	-0.1845559177	0.2072483304	-0.1077527888	-0.1080300247	-0.0826393301	-0.2106837614	-0.0713830883	-0.0925610971	-0.039838873	0.0330431989	-0.0553949159	0.0208921627	-0.1490055756	-0.1499789617	0.018132179	-0.0089875315	-0.1690995204	-0.1771619443	0.1936192946	0.0205508341	-0.0427900273	-0.061350324	0.123566166	-0.0165229703	0.0988239962	-0.0671741261	-0.1423692777	0.1087911562	-0.0117907497	0.0773891041	0.0868723829	0.074482166	0.0584439716	0.0749780701	-0.1174024428	0.0084192982	-0.0067478196	0.0673196594	-0.0340645053	0.0467036254	-0.059232828	0.0643693009	-0.0714657812	0.0059391072	-0.1423084646	0.1133444507	0.1450232691	0.1439792242	0.306553766	0.2367938189	0.0839444377	0.0817203916	0.0420282595	-0.0194171706	-0.0013165111	0.1156226987	-0.0082960791	-0.0498790925	0.1205965905	-0.1708495485	-0.0827339983	-0.0554598554	0.0326042108	0.0322434859	0.1616645203	0.0512043691	-0.2044928928	-0.2938091825	0.2367449641	-0.0818521598	-0.1236388849	-0.034033715	-0.0059679462	-0.1311919315	-0.0790879956	0.0179481977	0.0443776793	0.081518722	-0.0677805489	0.1419863355	0.1094628008	-5.715238808079448e-05	0.0049366457682395	3.266395463337739e-09	2.437047144107702e-05	-0.0211363766891139	-0.0356025751343763	0.0012675433561989	0.0004467464195441	-0.0302079443329645	0.015165649660112	0.0009125199008234	0.0002299969296132	-0.00036952185992	-0.0004325051555172	1.365464049587361e-07	1.870607095489623e-07	-0.0001979591066905	1.904574161510001e-05	3.918780792170076e-08	3.627402736691523e-10	-0.0002210365338643	-6.704337302189999e-05	4.8857149302743846e-08	4.494813866153627e-09
1357.781882507602	-1.671108932676134	2.792605064869968	1843571.6404658875	2232.106612019519	5.969860757535116	35.63923746435775	4982299.927421256	1337.470733192023	0.6503388412349977	1788827.962145208	0.4229406084188796	1570.533209837812	1325.8223607477153	1.143972	21.603184	0.1000956560553475	0.0636654821579404	-0.082403629	0.1267916307	-0.0849595387	-0.1400909897	0.1460940253	0.0920207037	0.10799742	-0.0288619276	0.0225964957	0.055279182	-0.055521827	-0.1047527531	0.1868353689	0.1750289675	-0.0637387385	-0.0368191344	-0.1339825937	-0.0425544996	0.1951096773	-0.1168910659	-0.0435803273	-0.0057770705	0.0886939785	0.0477891168	-0.0908330679	0.129339528	-0.1405261246	0.0278443134	0.218837188	0.0566561078	-0.0032739315	0.1646969358	0.1911365716	-0.1203850193	0.0514069165	-0.0800676375	0.1247927244	0.1666271471	-0.1083672546	-0.0076188443	0.1591167959	0.1013055221	0.168564424	0.0658003434	-0.1537275907	-0.0441368593	-0.1123528035	0.1913145782	-0.0617106149	0.06271029	0.0948716282	-0.0133000432	0.1400186829	0.0605890591	-0.1497412481	-0.0967588921	0.0441856054	-0.1994235806	-0.1693139378	0.0019163043	0.0207231379	0.0108066016	0.0210464497	0.0764819087	-0.1034323417	-0.0554092907	0.0484324218	0.1150304057	-0.180832594	0.0864014824	0.0988727303	0.0629533797	0.1031885496	-0.0236680871	-0.1536826026	-0.031127778	-0.117959568	-0.01040547	-0.103466195	0.2941472235	-0.0411078038	-0.1504143392	0.111833724	0.2011606258	0.1370114136	-0.1364965198	-0.0356281473	0.1397444952	0.1012278027	1.3115846527966823e-05	7.02682346087613e-05	1.7202543014517936e-10	4.937624795031921e-09	-0.0125783452276664	0.0085580314614474	7.323990249512522e-05	0.0001582147686663	0.0324874441865929	0.0626953885195574	0.0010554340297769	0.0039307117416182	-1.1006912113900287e-05	0.000358514947806	1.2115211428312488e-10	1.285329678004104e-07	-4.7998415841021824e-05	0.0001499606908494	2.303847923247655e-09	2.2488208800052764e-08	-0.0002880002520034	-6.696371813909999e-05	8.294414515402189e-08	4.484139547012829e-09
1358.0494366867172	0.2675541791152227	0.0715852387620206	1844298.2724851095	2230.2441311278285	-1.8624808916906657	3.468835071912858	4973988.884430123	1336.6411056818924	-0.8296275101306492	1786609.445398512	0.6882818055655804	1566.4461344568092	1314.148471961831	1.181024	22.302895	0.0823457618643919	0.0625139640794797	-0.1538135496	-0.0657803711	-0.0213675526	0.0476874547	0.1522228934	0.0400526299	-0.1540622751	-0.0085825734	0.2043116648	0.1286608922	0.0413057271	-0.2215968583	-0.0571285365	-0.0952443677	-0.0990780995	0.0568085284	0.0165000129	0.1252887453	-0.1253197106	-0.0186141217	0.1634594589	0.2320320649	0.1033723225	0.1272394791	-0.0302272712	0.0511277152	-0.1273016065	0.0770863828	-0.0564590111	-0.0841414604	-0.0365227817	-0.1290949975	-0.1381985789	-0.0045415516	-0.0666820976	-0.0712144719	0.0024144831	0.0299453201	0.1117502518	-0.1450705439	0.061337829	-0.0530542969	-0.0166749826	-0.204688147	-0.084657108	0.0283592449	0.0090490883	0.0412820732	0.0854377476	-0.0442493213	0.1341315614	-0.116746688	-0.1199441578	-0.2785249686	-0.0154940869	-0.0308207167	0.1640649912	-0.0356850429	0.038764009	-0.0738922471	0.0310328424	0.0853381122	0.0042648861	-0.0698990859	-0.1094069806	0.1251214402	-0.012719007	0.1443377043	0.0567416733	-0.1162652724	0.108960587	-0.0194895103	-0.0456670986	-0.125059818	-0.0788943056	-0.2479058176	-0.0155705093	-0.0829926618	-0.0120548086	-0.0533830375	-0.0219628949	-0.0503459659	0.0398698296	-0.0573762876	-0.0670801892	-0.082295082	0.0870323207	0.1373117808	0.0924399334	1.295690486813328e-05	-1.58941659833543e-07	1.6788138376185588e-10	2.526245123064169e-14	-0.0040113295685273	0.0085670156591391	7.339375730393458e-05	1.6090764907341415e-05	-0.030189277810642	-0.0626767219972349	0.0009113924947281	0.0039283714803186	-0.0002330069068933	-0.0002219999947793	5.4292218659982977e-08	4.92839976820535e-08	-4.796644784565984e-05	3.1967995361981145e-08	2.300780118930406e-09	1.0219527274636476e-15	-0.0002880055945558	-5.3425524000443045e-09	8.294722249543987e-08	2.8542866147219145e-17
1361.2106242878815	3.161187601164329	9.993107049755084	1852894.363674204	2229.7014586262685	-0.5426725015599914	0.2944934439493788	4971568.594600109	1338.676032178984	2.0349264970916465	1792053.5191304684	4.140925848565679	1568.5120686602777	1333.219333159249	1.247847	23.564795	0.0192035497341487	0.011525250972596	0.0580940932	-0.142410886	0.0129769737	0.1751938955	-0.0332220652	0.0053374338	0.1940361589	0.1056070241	-0.0996465902	0.0693986073	-0.1282826524	-0.0725773016	0.0912693869	-0.0349915607	0.1142721795	0.1245626966	0.0249438661	0.0448763467	0.0288021927	0.0401218488	0.009473422	-0.0159467221	0.1664271319	0.1137439748	0.0933566024	0.0593121713	-0.0584937234	-0.000382938	-0.1060074318	0.0525007297	0.1806522165	0.1328502828	0.0330995287	-0.1409784849	-0.181489903	-0.1055667561	0.079679916	-0.0793482441	0.014815822	-0.0565274933	-0.168243237	-0.034475471	0.0206465262	0.2193210684	-0.029404467	0.0446475721	-0.0135993743	0.1202919842	0.0471499912	0.036655345	0.064217455	-0.0028952218	-0.1317553181	-0.1840779714	0.0859692569	-0.1855140741	-0.1289598985	-0.1965067567	-0.1030527758	0.0054011414	-0.0926708891	-0.0178735848	0.1627035507	-0.1124353124	0.0914369344	0.0947604711	0.040674979	-0.018654531	0.0910507526	-0.0026113237	0.1239965187	-0.2504388326	0.0145807705	-0.1229486545	-0.055189619	0.0149004734	-0.0799257333	-0.0539346904	-0.0612995693	-0.1201119719	-0.000344139	-0.2044994427	0.0255059807	0.2138270957	-0.135469357	-0.0554500577	0.1212445149	0.1346915149	0.0831471893	0.0041675418065096	0.0041545849016414	1.73684047090053e-05	1.7260575704947233e-05	0.0046679197757839	0.0086792493443112	7.532936918072642e-05	2.1789475033154415e-05	-0.0302581030167488	-6.882520610680329e-05	0.0009155527981721	4.736908995643952e-09	-0.0002190042221151	1.4002684778200013e-05	4.796284930424005e-08	1.9607518099763428e-10	-4.79807278559452e-05	-1.4280010285354524e-08	2.3021502455862755e-09	2.0391869374983094e-16	-0.0001760047537025	0.0001120008408533	3.097767332587768e-08	1.2544188351846242e-08
1361.4630885944682	0.2524643065867167	0.0637382261003116	1853581.741605189	2228.4931622896947	-1.208296336573767	1.4599800369775855	4966181.774371924	1340.9905661635512	2.314533984567106	1798255.6985396417	5.3570675657160844	1569.7257887330052	1319.6300809464365	1.131965	21.376438	0.0383212749168435	0.022661660095295	0.1524924515	0.0234632705	0.0280724319	-0.0459957451	-0.2242273312	-0.0431671427	-0.0535080623	0.0018343202	-0.0350080355	0.0242945308	0.143410603	-0.0426677044	0.0197053281	-0.1610085985	0.0938244977	-0.0621872161	-0.137699006	0.124634151	0.0714172063	0.2135201645	0.2379583029	-0.0597304584	0.0090372645	0.0132025338	0.080869217	-0.0600093201	-0.0245900618	0.0428444449	0.0806840379	0.0235084622	-0.1500143447	-0.0758305968	-0.1000921004	-0.0711712502	-0.0331318629	-0.0190457571	0.0908426804	-0.1040125554	0.141572143	0.1346726497	-0.0739819323	0.0007219694	-0.2122178029	-0.0005481346	-0.0463287009	-0.2060716501	0.2014885799	0.0034100617	-0.0522819643	0.07193141	0.1087304472	0.0406946526	-0.1132317024	0.1478505875	0.2098891978	-0.0582053681	-0.1565909334	0.0013671565	0.0039317251	-0.158784716	-0.0804552644	0.1536580237	-0.1116614922	0.0745632069	0.0833359049	0.0953150214	0.1382283966	-0.1142920246	0.0206371402	-0.0920147097	0.1389627998	-0.0887740976	-0.1523359097	0.1053554803	0.1759503475	-0.0209942157	0.0107692879	-2.32128e-05	-0.0944856071	0.0636709335	0.1785768175	-0.0436814553	0.0417206143	-0.0055554323	0.2061986302	0.1350305752	0.0756796897	0.1318872767	0.0734003241	8.158904304877979e-05	-0.0040859527634608	6.656771945615641e-09	1.669500998523311e-05	0.002708019365528	-0.0019599004102559	3.841209618121246e-06	7.333368884074672e-06	-0.0285877714402147	0.0016703315765341	0.0008172606759179	2.7900075755669e-06	-0.0003100653242425	-9.10611021274e-05	9.614050529760665e-08	8.29212432065677e-09	-0.0004569553156505	-0.0004089745877945	2.088081605012481e-07	1.67260213461726e-07	-0.0002880708671124	-0.0001120661134098	8.298482447889e-08	1.2558813774800563e-08
1360.067947194991	-1.3951413994773247	1.946419524535548	1849784.8209871969	2235.7102933385067	7.217131048812007	52.0869805757263	4998400.515739752	1338.1538103058583	-2.836755857692878	1790655.620036087	8.04718379615486	1569.0339692691946	1319.8023168743782	1.089903	20.58213	0.0422018956116543	0.0229443796010865	0.0582010493	0.1511248856	0.0349345763	-0.1258477467	-0.066104069	-0.0842485867	-0.0665360759	-0.0403999704	0.1023840438	0.0007767281	-0.1064582515	0.1946544938	-0.2959647323	-0.1202645024	0.0103246333	-0.0772768903	-0.2153999892	0.1653279371	-0.2804008817	0.157530772	0.0282885468	0.0154722303	0.0806657131	-0.0241758236	0.2861777622	0.0507825659	-0.0468392866	0.0772152226	-0.1089741751	0.0529321393	-0.024977426	0.1282555976	0.0008256332	0.1777053668	-0.0181335302	0.0549625318	0.0650785347	0.14810227	-0.1679998573	0.1345795109	0.0700941381	-0.0301580596	-0.0212332417	-0.2102055709	-0.1936339026	0.1587246978	0.0450111185	-0.1753797861	-0.0427127953	0.2094108018	-0.1188983676	0.1532559591	-0.2071564431	-0.1240972266	0.060570789	-0.1381186222	-0.0659213119	0.0338659883	-0.1425896347	0.0801212457	0.0871991145	0.135672689	0.0834923365	0.1862483074	-0.0412328048	0.1396900012	0.0612048366	0.0800688039	0.0557954606	-0.1446570724	0.163815773	-0.1425517608	0.0598810764	0.2003442074	-0.0097139017	-0.1270685667	-0.0627971094	0.072460972	-0.0038217745	-0.1423048355	-0.0020892482	0.0209011021	-0.0096661632	-0.0828406257	0.140078985	0.1710723941	-0.2668781732	0.1289028963	0.0632525717	6.339107515884734e-05	-1.8197967889932443e-05	4.0184284097946325e-09	3.3116603532301224e-10	0.0054930776015282	0.0027850582360002	7.756549377912547e-06	3.017390153641081e-05	-0.0473897745299538	-0.0188020030897391	0.0022457907299998	0.0003535153201865	-0.0005030152701826	-0.0001929499459401	2.530243620368741e-07	3.722968163828753e-08	-0.0004569821218582	-2.680620770002156e-08	2.0883265969802281e-07	7.18572771256695e-16	-6.91148928996973e-05	0.0002189559742127	4.776868420536628e-09	4.7941718643433725e-08
1359.8599601984297	-0.2079869965612033	0.04325859073855	1849219.1113508749	2231.628886369254	-4.081406969252839	16.657882848665647	4980167.486477677	1336.3001772963155	-1.8536330095428184	1785698.1638421642	3.435955334066766	1568.24784291893	1321.5843262150602	1.214683	22.938526	0.0540570059476291	0.0284823900834015	-0.1105055078	0.1053231806	0.0205439073	-0.1087622137	0.0944297723	-0.0188500683	0.1151984683	0.0215803313	0.0025044951	-0.0914961189	0.1557398324	-0.0774930377	0.0247847653	-0.0136582189	-0.0920028258	-0.0189428559	-0.1559572658	-0.0685353705	0.0334358712	0.093212115	-0.0043863797	0.1039809115	-0.0998301576	-0.0479531142	-0.0697457439	-0.1032649332	0.0610903353	0.0948517155	0.0082415358	-0.2303542364	0.1348789768	-0.0193302508	-0.0147187267	0.1022338159	0.1641257004	0.0300007171	0.0971089911	-0.0238619509	0.1475410036	-0.0291808635	0.1318917802	-0.0150333083	-0.0101734598	0.1260808081	-0.0771541123	-0.1854904649	0.1066660508	-0.043001704	0.0675989397	-0.1546147139	-0.0641180101	0.103949884	0.0065923622	-0.0092391317	0.1069645755	-0.0569834209	0.1346217844	-0.0687246327	0.0659508695	0.1754836007	0.0651274209	0.0014046847	0.0130677245	0.0292299426	-0.1616943913	-0.0218341588	0.0113773321	-0.094616034	-0.0243979359	0.1215269626	0.1378534329	-0.2313947509	-0.1599962948	-0.0108875717	-0.1386861794	0.0836244316	-0.1715702407	0.0713258691	-0.0307272285	0.0077062994	0.0137980752	-0.0022768562	-0.0860602642	0.0185767629	-0.0395176711	0.1311346599	-0.0658670387	0.1257424501	0.0527593557	1.626932871090503e-05	-4.712174644794232e-05	2.646910567034787e-10	2.220458988304164e-09	0.0063976214073591	0.0009045438058308	8.181994966670476e-07	4.092955967189943e-05	-0.0312896354820466	0.0161001390479072	0.0009790412885993	0.0002592144773619	-0.0001410016304041	0.0003620136397785	1.9881459776614412e-08	1.3105387538567758e-07	-0.0001209980968539	0.0003359840250043	1.4640539442265768e-08	1.1288526505809009e-07	-2.7008530733635584e-05	4.2106362166061714e-05	7.294607323897381e-10	1.772945734859553e-09
1362.6054983512906	2.745538152860945	7.53797974881509	1856693.744137169	2235.012269332696	3.3833829634422727	11.447280277311416	4995279.844067688	1337.944443650133	1.6442663538175566	1790095.334294264	2.7036118422964823	1569.4478608364675	1337.6769958352145	1.245576	23.521908	0.044924938814244	0.0325090395333463	-0.0953164731	-0.1259195869	0.1394866271	0.1330953366	0.0618598328	-0.081349738	-0.1570194594	-0.0181923529	-0.029659142	0.0111360116	0.1142872572	-0.0426565008	0.0241571627	0.0503815919	-0.0856672493	0.1955852172	0.0946101909	0.1413487571	-0.1935421411	-0.0870445084	-0.0701009655	-0.0997716322	0.081424386	-0.1026299159	0.1744399921	-0.1166740777	-0.1192531127	0.1244470317	-0.0508813375	0.0806731472	0.1308900941	0.1692100216	-0.1713941665	0.0431413936	0.261295219	-0.0042635532	0.0335626141	-0.3083119173	-0.0588086715	-0.1806532777	-0.0223440095	-0.0433564012	-0.1630728158	-0.0088569411	0.0142899476	0.0549430745	0.0347146986	-0.0665307002	0.1563304683	0.2447439678	-0.0520768731	0.1543141687	-0.1156407706	0.0274097747	-0.1592041299	0.0393575614	0.0346384744	-0.2816903663	-0.0725749533	0.0794361154	0.0670687032	-0.2070610374	-0.118204426	-0.1523803587	-0.0347056892	0.0324010636	-0.0147544452	-0.1062545734	0.0281373412	-0.1457614921	0.2510887242	0.0146314536	0.00271813	0.152024099	-0.0398754241	0.0502124574	-0.0870956228	0.1363144158	-0.0373680178	-0.0995439965	0.025629379	-0.1485561784	0.0282375042	-0.1761003112	-0.0044310546	-0.0218591363	0.1170439903	0.1224102548	0.0419779864	-1.3286126758771388e-05	-2.9555455469676417e-05	1.765211642501411e-10	8.735249480200257e-10	0.0003308841374689	-0.0060667372698902	3.68053011018748e-05	1.0948431242853793e-07	-0.021463264977271	0.0098263705047756	0.0004606717434845	9.65575572971239e-05	-0.0007030021467901	-0.000562000516386	4.942120183914894e-07	3.158445804181307e-07	-0.0001169856468494	4.012450004500001e-06	1.3685641568772531e-08	1.6099755038612056e-11	-4.104107602530727e-05	-1.4032545291671684e-05	1.684369921315051e-09	1.9691232736281716e-10
1362.1094264764474	-0.49607187484321	0.2460873050104574	1855342.0896959968	2233.715658354067	-1.29661097862936	1.6812000299021868	4989485.642376143	1337.737620135931	-0.2068235142021421	1789541.9403269442	0.0427759660269237	1568.3914395450206	1329.967132266063	1.275495	24.086924	0.0241699424831836	0.0123100743222109	0.1415072158	-0.11199841	0.0062982922	0.0381059569	-0.1044099035	-0.0055804532	0.1187503603	-0.0655286836	0.0708864887	-0.0752299971	-0.0775875912	-0.0334451359	0.1255397046	-0.0961696398	0.1518618668	0.0491191633	0.0844858201	-0.0888708018	0.1128510849	-0.000860133	-0.1809107582	-0.0623729473	-0.0915768179	-0.0272249903	-0.0571322843	-0.0523371909	-0.1713386124	0.1449515679	-0.0658231005	-0.0386597831	-0.1600363667	-0.0306222631	0.1564695518	-0.1957457375	0.1312334248	0.0948657206	0.0100054681	-0.1898407022	-0.0020491492	0.0390157857	-0.1481166833	0.0612716202	0.1220006262	0.0521796721	-0.0493759382	-0.1021774267	0.117477699	0.0565183787	0.1978646776	0.0433339125	0.0224244109	0.0307154104	-0.0134298019	0.0890742549	-0.0791980357	0.2308365912	0.0805257661	0.0257376775	0.0509803393	0.1429495332	0.1681433919	0.0256414375	-0.1857456012	-0.0254758936	0.162513691	-0.0291323344	-0.0099129479	0.0550390175	-0.0270599708	0.1105446177	0.2237644757	-0.0609884809	-0.0328545244	0.0743646233	0.1024091482	-0.0576342339	0.0055788986	0.3359345673	-0.059254425	-0.1082112402	0.0015067387	-0.001138942	0.0282291296	-0.0039464401	-0.0587281813	-0.1869505237	0.0353232478	0.1189108618	0.0309673479	-4.620176915182128e-05	-3.291564239304989e-05	2.134603472758184e-09	1.083439514147143e-09	-0.0068457673443589	-0.0071766514818278	5.1504326491621153e-05	4.68645305330907e-05	-0.01955380135837	0.001909463618901	0.0003823511475625	3.6460513119065033e-06	-0.0008519996159596	-0.0001489974691695	7.259033455953059e-07	2.2200245818916108e-08	-1.000169926390626e-05	0.0001069839475854	1.0003398816562303e-10	1.1445565040975673e-08	3.9957420209345154e-06	4.503681804624178e-05	1.5965954297861846e-11	2.028314979730289e-09
1361.5532508182878	-0.5561756581596455	0.3093313627293149	1853827.2548138476	2230.587012168283	-3.128646185783964	9.788426955820546	4975518.418853827	1338.369628996361	0.6320088604300054	1791233.2638198568	0.399435199662034	1569.8428448188274	1320.7120288920853	1.15146	21.744589	0.036362282088268	0.0234741187022215	0.0947465082	0.0922923959	-0.0176922957	-0.0815421503	-0.0905591084	0.0440088414	-0.1464385029	-0.0181843721	0.0847841409	-0.0823489596	-0.0347979362	0.1205319442	-0.0752792564	0.1312395942	0.0503916539	-0.1662333731	-0.0205628484	0.0902251185	-0.0977969501	0.0187047268	0.0440818385	-0.0779730619	-0.1345766691	0.0891764538	0.0225361046	0.0982403137	-0.1506667659	-0.0802760173	-0.0339930154	0.1276623591	0.0723354903	0.0237798523	0.0231482962	-0.0182053746	0.070745825	-0.0645640403	-0.0092914462	-0.078510717	0.1843662036	0.1366525805	0.0148089905	0.0780384848	-0.0440129907	-0.1627308739	-0.0633504015	0.0256717729	0.0996758477	-0.0142384408	0.1210557333	0.0226078364	-0.0019431704	0.0007458574	0.1009196365	-0.1101517	-0.1403546622	0.1164954541	-0.135398944	0.0900907148	-0.1404670002	0.085129594	-0.1175400962	-0.0270622921	0.0835539627	0.1476441433	0.05908745	-0.0457751979	0.0385622642	0.0915293235	0.1289707845	-0.1252092391	0.1190674227	0.0351641372	-0.0837207412	0.074097144	0.0446686639	0.0443767456	0.0329865861	0.0912719421	-0.1346055834	-0.0775609142	-0.0500279885	0.051751524	-0.0368049991	-0.0042948738	0.0696801129	-0.113021299	-0.1602449591	0.1152490509	0.0197875765	-2.052497262639008e-05	2.56767965254312e-05	4.2127450131406204e-10	6.592978798083958e-10	-0.0253897249507701	-0.0185439576064112	0.0003438783637083	0.0006446381330757	-0.005410805669733	0.014142995688637	2.927681799561478e-05	0.0002000243270488	-0.0008519992810756	3.3488400008781227e-10	7.259027749533392e-07	1.1214729351481386e-19	-5.5013611106824456e-05	-4.50119118429182e-05	3.026497407012919e-09	2.0260722077546393e-09	3.1976535227903576e-05	2.798079320696906e-05	1.0224988051813584e-09	7.829247884911661e-10
1360.6551278657676	-0.8981229525202252	0.8066248378436467	1851382.376987408	2233.7099876562097	3.122975487926851	9.752975898191954	4989460.308955104	1341.2924678231786	2.922838826817724	1799065.484239193	8.54298680755321	1573.7378420949292	1334.5370014118698	1.196412	22.593493	0.0557004130505195	0.0285044576950519	-0.0937605503	0.130353751	-0.0993114132	-0.1887374011	0.1228183045	0.0931278621	0.1288366356	0.0280843193	-0.0745514251	-0.0539116485	-0.0758712879	0.0200255653	0.2047062072	0.0215820156	-0.1281987666	-0.0951543937	0.0681220985	0.2138116498	0.1799046936	0.1612024136	-0.0511299379	-0.1282972212	0.0609592702	-0.0847359174	0.048540766	-0.0789154518	-0.0072892661	-0.1368551477	0.1048977541	0.0058494488	0.0131271849	-0.0877464141	0.0023849537	-0.1365658865	0.1107259846	-0.0064087329	0.1646549392	0.0954655595	-0.0961200893	-0.0029376017	0.1594493655	0.2444860169	-0.0186638313	0.1411326253	-0.0272542183	-0.0322307779	0.1896380846	0.0044127374	0.0406296046	0.0601723898	-0.0302040219	-0.1052108221	0.0099218211	0.0527205021	0.047730297	0.1272419338	-0.1624279176	-0.1196449733	0.0572254379	-0.1611792139	-0.1045094631	-0.1181748365	-0.0852585227	0.0441564395	-0.1291019838	-0.1480914389	0.033643745	-0.0012585624	0.0557636249	0.0689147376	0.0617056351	-0.1728131379	0.0049752037	0.0411487767	0.0623202674	0.1471606356	-0.0059469225	0.0395281811	0.0253556688	0.2274899279	-0.1401636495	0.1023587788	-0.2368124287	0.055974512	-0.0710346346	0.0207939977	0.0448170519	0.1114298236	0.0084997322	-0.0032946674000413	-0.0032741424274149	1.0854833276894898e-05	1.0720008634998396e-05	-0.0055476311609083	0.0198420937898618	0.0003937086859656	3.077621149748077e-05	-0.0001232836360784	0.0052875220336546	1.5198854924711373e-08	2.795788925638288e-05	-0.0005170057949403	0.0003349934861353	2.672949920018515e-07	1.1222063575308142e-07	-7.195807082438499e-05	-1.6944459717560534e-05	5.177963956767206e-09	2.8711471512003163e-10	-0.000162018614911	-0.0001939951501389	2.6250031577678912e-08	3.763411827741573e-08
1359.8461174350175	-0.8090104307500496	0.6544978770623808	1849181.4631030916	2238.444709936118	4.73472227990851	22.41759506786204	5010634.719440992	1339.0278906634474	-2.2645771597312887	1792995.691974601	5.12830971237663	1572.7965337148285	1333.3519696505564	1.211808	22.88422	0.08978441351367	0.0505848446860132	-0.121609594	-0.0970785257	-0.1155719006	0.0950081678	0.1388314774	0.1583941982	-0.122907097	-0.0229490732	-0.1238435123	0.0775747329	0.0374984514	0.2221360514	0.0657943881	0.0579815757	-0.0853739885	0.1214773958	0.1660533571	0.1279503978	-0.0668855804	-0.0622680987	-0.0845438619	-0.0447561259	-0.0057134791	-0.0944893232	-0.0170485147	-0.0296271606	0.0913568625	0.0125004606	0.2570627842	-0.1223483358	0.0066596265	0.0005085036	-0.0585908861	0.0509333713	-0.1278976454	-0.0975610155	-0.0461839692	-0.0484210128	-0.0504854021	-0.2026290012	-0.0023825563	0.1911676001	-0.131356526	-0.0156352252	0.027756146	0.0238965359	-0.1119435207	-0.1435908438	0.105375109	0.0299387877	-0.0175159295	0.1278060219	0.035464827	0.006721519	-0.1067245271	0.0879879304	0.0279178346	-0.009279056	-0.0024590274	-0.1656478208	0.0405667927	-0.071682564	-0.0067325427	-0.1601450241	-0.0219962916	-0.1894639562	0.0392023067	-0.0855774961	-0.0534385769	-0.1560367744	0.1106799731	0.0599040203	0.0757780281	-0.0660345599	-0.0094245758	0.0802312242	0.0389932928	0.0429746873	-0.0340796487	0.0358143711	-0.2486352797	0.1686146289	-0.0679672127	-0.24753739	0.0214443453	-0.0224347909	0.1350956805	0.1074583966	-0.0028345346	-0.0085131417071693	-0.005218474307128	7.247358172634543e-05	2.7232474094155067e-05	-0.0396657835096476	-0.0341181523487393	0.0011640483196917	0.0015733743814342	0.0368736312251414	0.0369969148612198	0.0013596646797277	0.0013687717092483	-0.0003849975793228	0.0001320082156174	1.4822313608441568e-07	1.7426168990516362e-08	3.6025601977573984e-05	0.0001079836728019	1.2978439978465823e-09	1.1660473591800534e-08	-0.0001329930633988	2.902555151219999e-05	1.7687154912197234e-08	8.424826405873751e-10
