global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
1357.1787091759345	0.1572691355829647	0.0247335810070129	1841934.048640456	2235.5663660222835	-7.531627730418222	56.72541626960474	4997756.976890079	1342.6391067657776	0.0208456769496478	1802679.771016805	0.000434542247489	1573.0791249645806	1324.6697843601642	1.222983	23.66568	0.0718983402441744	0.0372837749173021	0.0831553044	-0.1503659607	-0.0937062518	0.1238848298	0.0634212007	-0.0950304352	-0.0024858081	0.1562434425	-0.0279783124	0.1200151501	0.0511895706	0.056581915	-0.0059492568	0.091199348	0.0402243482	0.134816849	0.0649695795	0.1275475739	-0.1428721866	-0.1631007512	-0.1515231301	-0.0790912419	-0.0911858916	0.0867766888	0.0879856762	0.0535874276	-0.0569500807	-0.1761044444	-0.1027395774	0.1325519482	-0.1771008618	0.077844869	0.0029668516	-0.0471545062	-0.1194507301	0.0653658137	-0.0262943274	-0.0516034437	-0.0245342956	-0.1491333381	0.1393557451	0.0788503643	-0.1061013858	-0.154097226	0.10420132	0.1344289143	0.0592937042	-0.0761303707	0.076378703	0.003166511	-0.0152212241	-0.013688165	0.0553110989	-0.0373898065	-0.0494679881	-0.1866493919	0.1752668805	-0.021614384	0.1019644932	-0.0134861251	-0.0920843299	0.0518641016	-0.0978213971	-0.0164038004	0.1547909268	-0.1224750103	0.0468114461	-0.0395822433	0.1445784659	0.1281457233	-0.0930278143	0.0573472405	0.0047482097	0.1062444609	-0.0271978756	-0.2502096256	0.1228258949	0.1589161492	-0.1948847724	0.0836175988	0.001711621	0.1960139412	-0.1397665871	0.0651062174	-0.0375754676	-0.1272865017	-0.0256313846	0.1419863355	0.1094628008	0.00636633186555	0.0001188601292198	4.053018142231734e-05	1.4127730318171251e-08	0.020404860394521	-0.0233678253816265	0.0005460552630661	0.0004163583277198	0.0291201491526962	-0.0206885638000286	0.0008479830866752	0.0004280166721078	0.000105976610903	0.0002959799609408	1.1231042058485858e-08	8.76041372785175e-08	-0.0002980083112382	-0.0001460120848348	8.880895356704386e-08	2.1319528917834033e-08	-0.0001569842139505	-0.0001124697728902	2.464404342965636e-08	1.2649449813992528e-08
1357.4288435324609	0.2501343565263596	0.062567196314856	1842613.065253874	2231.881100409587	-3.68526561269664	13.581182636124336	4981293.246365509	1342.081440958088	-0.5576658076895455	1801182.594164138	0.3109911530660332	1572.198825546291	1303.773115179512	1.284715	24.860237	0.0541128141790251	0.0256518612247529	-0.1446924444	-0.0372855869	-0.0664248986	-0.085882287	-0.0723994593	-0.0660049525	-0.1679507991	-0.1651576276	0.0884564974	-0.094145775	0.1139064566	0.0547366106	0.0793179037	0.1494582881	-0.0085094466	-0.150847473	0.0507613463	-0.1549481936	0.0005633837	0.2626721966	-0.0586799088	0.0668052301	0.0858765195	0.2795381979	0.1756057327	0.0655332197	-0.0256984134	0.0244223379	0.0110066544	0.2308875868	-0.0685220806	-0.0421940987	-0.1280801985	-0.0796055537	-0.1137566205	-0.1338546191	-0.1761424171	-0.0719588095	0.1886757915	-0.0568501839	-0.1238057223	0.053095772	0.0823463398	-0.0280580262	-0.0904508454	-0.3011008765	0.0164595334	-0.0020272861	-0.077397124	0.1408338152	0.053289435	0.1146619229	0.1427934288	-0.1818013696	-0.0333824729	0.1397282434	0.2038633703	0.0624343591	0.1982142111	-0.0259249575	0.0149837622	0.0861794159	-0.1017854554	-0.1329481361	-0.0405952498	0.0486734152	-0.1115583312	-0.1149667292	-0.0726369102	-0.0615620382	0.1153256027	-0.0290045565	-0.0709003146	0.0206053536	0.0869806179	0.0162873231	0.0600953753	0.0052372637	0.0147024673	-0.0535892603	0.0631581618	-0.0553364204	-0.0531420631	-0.068702334	-0.1076396518	0.0519319031	0.1430362772	0.1397444952	0.1012278027	-0.0051895974540485	-0.0115559293195985	2.6931921735066677e-05	0.0001335395024395	0.0155277927359662	-0.0048770676585548	2.37857889461212e-05	0.0002411123472511	0.0447012122880181	0.0155810631353218	0.0019981983800184	0.0002427695284268	-0.0001000059963892	-0.0002059826072922	1.0001199313796685e-08	4.242883450689268e-08	-0.0001099945504157	0.0001880137608224	1.2098801121151969e-08	3.5349174258620226e-08	-0.0001090055007542	4.797871319629999e-05	1.1882199194673896e-08	2.3019569199728103e-09
1357.1886116061034	-0.2402319263574099	0.057711378441392	1841960.9274733027	2237.8756137893133	5.994513379726413	35.934190659718986	5008087.262792896	1342.538352706389	0.4569117483010814	1802409.2284875847	0.2087683457355507	1573.66473617949	1314.3725272903728	1.154183	22.334332	0.025844918113111	0.0172632324823231	0.0001593372	0.1494993256	0.1351430634	-0.1048416735	0.0496210919	-0.1229292232	0.1363814838	-0.0911393434	0.0728256165	0.1434101254	-0.0365905405	0.14360925	0.0714263835	0.1934847956	-0.083350234	-0.0673166742	-0.1050394442	-0.1160664031	0.0993964657	-0.0230291101	-0.1188078436	-0.1652202545	0.0962297506	0.0916765361	-0.1346573718	-0.2043277422	-0.0493461763	-0.1508424883	0.1360573801	0.067660194	0.0473199276	-0.0654241999	0.0853146174	0.0578807808	0.0627779492	0.0100309987	-0.0368515935	-0.1065505009	0.2434946864	0.1377500935	-0.0657612063	-0.0683650395	0.1221343675	-0.1049692689	0.1194045674	-0.0860870034	0.0415502768	-0.032483585	0.0646897791	0.0906409052	0.042134253	0.0510074063	0.1847027959	0.0083991574	-0.0006090443	0.2142606184	-0.0453547589	-0.2353524382	0.1614794572	-0.0019152678	-0.0167315291	0.0282707192	-0.0373552515	0.0760521927	-0.1246240765	0.132276981	-0.0630566075	0.069989869	-0.0088886543	-0.0307634061	-0.0646502928	0.0353835964	0.0708473708	0.0774033537	0.008594512	0.0548504349	0.1208023101	0.0276577792	-0.2358969207	0.0137718608	0.0130436526	0.0268921889	0.0403909472	0.0599362946	-0.1781464233	0.1102716345	-0.019636158	0.1373117808	0.0924399334	-0.0050216396499109	0.0001679578041376	2.5216864773557265e-05	2.8209823970724436e-08	0.0307455922984161	0.0152177995624499	0.0002315814235229	0.0009452914457804	0.0391425881620719	-0.0055586241259462	0.0015321422080255	3.089830217355119e-05	-2.005994983253448e-06	9.800000140594656e-05	4.024015872838001e-12	9.604000275565526e-09	-0.0001099998914151	-5.340999399992613e-09	1.2099976111333789e-08	2.852627459072145e-17	-0.000109000110748	5.390006200007712e-09	1.1881024143076264e-08	2.9052166836121566e-17
1356.8857861880604	-0.3028254180430849	0.0917032338129691	1841139.0367591907	2235.923446474339	-1.952167314974304	3.8109572256539823	4999353.658493687	1341.7659283410571	-0.7724243653319718	1800335.8064569389	0.5966394001584994	1572.4780027030458	1320.097787621316	1.207391	23.363949	0.0329262257490502	0.0194680900291155	0.1531035455	-0.0552399634	0.0407152083	0.1430506566	-0.0131300832	-0.0454256407	-0.0877135755	0.1346300906	-0.0580086611	-0.0704989157	0.1234779133	-0.0218203407	0.069451734	-0.0927450783	0.0115405012	0.1484075917	0.0167910315	0.0056630753	0.1195583375	-0.0301302829	0.0901465073	0.01817448	-0.2086933926	0.1777847017	-0.3110374352	0.025379185	0.010529291	-0.0294981953	-0.0452955811	0.1503791839	0.0444991947	0.1254495429	-0.0706333957	-0.025342812	0.0955615983	0.0471434042	-0.030184375	0.1252374675	0.0164989932	-0.0093973103	0.1481573723	0.0287930881	-0.0170171619	-0.0227788616	-0.1023253172	0.1095272168	0.0137740612	0.1132663616	-0.1407033017	0.129901309	0.0487107572	0.0429540139	-0.1000943359	0.050346701	0.0168794246	0.1971801658	-0.1015505493	-0.1645123116	0.0858271505	-0.0594229656	-0.1288617691	0.0239039725	0.0247702766	0.0907266536	0.1401006518	-0.0281352316	0.0499661912	0.0578675558	-0.0050713776	-0.041681965	-0.0595372102	-0.1964339658	0.0936014791	0.0621807017	-0.0047236884	0.0835459468	-0.0152380438	-0.0648019605	-0.195034678	-0.0185305596	-0.0575439699	-0.0809818913	0.072832375	0.2175222331	-0.0500434487	0.0573670207	-0.0807778576	0.1346915149	0.0831471893	-0.0038086592344512	0.0012129804154596	1.45058851641704e-05	1.471321488288786e-06	0.0433564910758264	0.0126108987774102	0.000159034767974	0.0018797853184082	0.0291412377856943	-0.0100013503763775	0.0008492117396823	0.000100027009351	0.0001799939996296	0.0001819999946128	3.239783990266044e-08	3.3123998039078684e-08	-0.0001100098104338	-9.919018700000584e-09	1.2102158391680612e-08	9.838693197096127e-17	-0.0001089901007835	1.0009964499990893e-08	1.1878842068797491e-08	1.0019938929107791e-16
1357.8457134852256	0.9599272971652226	0.9214604158429296	1843744.9816302012	2233.2943618834724	-2.6290845908665688	6.9120857859320335	4987603.706820507	1343.2258934984227	1.4599651573655592	1804255.800964636	2.131498260721442	1575.2033245106436	1320.1720086036996	1.262774	24.435658	0.0405818743355051	0.0254768633262246	-0.1245681416	-0.0777337854	-0.1790144506	-0.0277561625	-0.1438688702	-0.0496065528	0.0152923796	-0.014911131	0.028914636	-0.0833659777	0.0090690821	0.1479183945	-0.0951028254	0.1749849398	0.0899206005	-0.0705446546	0.0655118288	-0.0015934901	-0.2014081634	-0.0124526898	-0.0702251213	0.0946456137	0.0483107214	-0.0068996956	-0.0806379246	-0.0926053061	0.1165725788	-0.1130368922	0.0585609149	-0.1219132218	0.0439622027	-0.003189773	0.0663328277	0.0034328405	-0.0335911887	0.0265413565	0.1429946828	0.202322855	0.0555176492	-0.1692585634	-0.0677984174	0.1373534489	0.1173726065	0.0184742729	0.0379346942	0.071006567	0.1014531586	-0.080011813	0.0075357889	0.0394120068	0.0287350009	-0.1382100654	0.0214107032	-0.0475621492	0.0788397582	-0.1221089307	0.0318389112	0.0337945322	-0.0548925252	-0.0151024469	-0.0047609487	0.0463059919	0.1734701118	-0.1535476524	-0.0009616278	-0.1039242589	0.072162632	-0.0262814156	-0.042638002	-0.0301544894	0.0199767669	0.0473988728	-0.0391254848	0.0551217173	0.0107645929	0.0534660135	0.0563138269	-0.0805449613	-0.1212511948	0.1526755164	0.0583778233	0.0470975454	0.0729358233	-0.0296303075	-0.0932611834	-0.1959840897	-0.1010819407	0.1318872767	0.0734003241	0.0063258888617241	0.0101345480961753	4.001686989088503e-05	0.0001027090651136	0.0210542405205274	-0.0223022505552989	0.0004973903798313	0.0004432810438962	0.0290469009851435	-9.433680055080317e-05	0.0008437224568407	8.899431938162013e-09	0.0001519862583322	-2.8007741297399988e-05	2.3099822721822242e-08	7.844335725820846e-10	-0.0002430082814242	-0.0001329984709904	5.905302484074319e-08	1.768859328578427e-08	-0.0001089815354017	8.565381800002187e-09	1.1876975058511992e-08	7.33657653798087e-17
1358.6500061245888	0.8042926393632115	0.646886649733841	1845929.839142345	2240.3858114853206	7.091449601848126	50.28865745555194	5019328.584304739	1342.1397041213777	-1.0861893770450024	1801338.9853790193	1.1798073628054104	1573.091703885989	1310.5854905339215	1.214897	23.509201	0.0391987247939509	0.0240170599095998	0.045161343	0.127091949	0.1420551029	-0.0273541457	-0.0976002038	0.0183496004	0.1007193223	0.1090132363	0.051033355	-0.102923046	0.1487582917	0.0356277051	-0.0518084978	-0.0886473654	-0.1273061761	0.0679048815	0.0694880246	-0.145045038	-0.0182579319	0.1905743799	0.0212151495	-0.1025559065	-0.1657418918	-0.1457980777	-0.0194702123	0.0514469521	-0.2074744622	0.0551853496	-0.0602681452	0.1135542688	-0.0139502343	-0.1060726533	0.0438651047	-0.005455644	-0.033485194	0.0670763588	-0.1120200384	0.1315017738	-0.1569754535	0.1301589073	0.0368936758	0.0447193131	-0.0409277108	0.1038412787	0.1117524492	-0.2206396215	0.0236766045	0.0954884014	-0.083859233	0.0259144851	0.0940918911	0.1248071206	-0.0498956925	0.0706074165	0.0747599342	-0.123193649	-0.1379248261	-0.0749546044	-0.0842328894	-0.0080850784	-0.0763638881	0.030412362	-0.1652193964	0.0805474718	-0.0773984856	-0.1010336323	-0.0949801821	-0.0685580029	-0.0569392574	0.0123237842	-0.0155581091	0.1506003763	-0.0589133712	0.0106387743	0.0433503986	0.2134126883	0.0621116342	-0.1519753508	0.1052561051	0.0807626559	-0.0120922756	-0.0231344477	0.13102696	0.006682577	0.0315941129	-0.2896992473	-0.1428036185	0.1289028963	0.0632525717	-0.0033661023068987	-0.0096919911686228	1.133064474050875e-05	9.393469281266235e-05	0.0129770402540287	-0.0080772002664987	6.524116414512668e-05	0.0001684035737546	0.0290455363274091	-1.3646577343984223e-06	0.0008436431805468	1.862290732053435e-12	-0.0002440114481085	-0.0003959977064407	5.954158680800719e-08	1.5681418350629485e-07	-0.0002104867009982	3.2521580426000024e-05	4.430465129710565e-08	1.057653193404788e-09	-0.0001090256225569	-4.408715519999657e-08	1.1886586373919622e-08	1.943677253628585e-15
1360.416992373987	1.7669862493980872	3.1222404055619197	1850734.3931398843	2230.547748972776	-9.83806251254464	96.78747400073613	4975343.260447518	1343.9942174387838	1.8545133174061448	1806320.4565088889	3.4392196444367444	1572.8686591825335	1324.423241640298	1.212031	23.453745	0.0327085856985006	0.0175454959042911	-0.0586379105	-0.1315236727	-0.0464605444	0.0385401595	0.0906940395	-0.0389942609	0.0047163215	-0.1537344243	0.0543138292	-0.1357143045	-0.0158421321	0.0173074755	-0.2039398793	-0.2745674073	0.0807382403	-0.0293474868	0.1050945304	-0.1147363452	0.0643085379	0.0972321214	0.153702697	-0.0965602434	-0.0138666728	0.0738431933	-0.0870474015	-0.2351154981	0.1796401538	-0.0116214623	0.0648170044	-0.0405915636	-0.001462038	-0.1415977757	0.0015091498	0.1137946108	0.0904481151	-0.218162465	0.1470857564	0.1634141919	-0.164594626	-0.1016278038	0.017355869	-0.1759194367	0.1250092251	-0.0289939036	0.0013578573	-0.1282910212	0.1374576736	0.1042821507	0.0442791325	-0.0536874084	0.1406728633	-0.2732129355	-0.0528610739	-0.1050735527	0.1187998603	-0.1159225352	0.0101028158	0.0425107594	-0.2583468398	-0.0428939077	-0.1235373568	-0.007281361	0.1628144027	-0.0898851221	0.0583078581	0.121229528	-0.2258229298	0.0090503423	-0.1353979302	-0.0366547136	-0.0054053932	0.157771556	-0.1160496704	0.0701462274	-0.0604548276	0.1521515237	0.0067937257	0.0319105206	-0.0127354367	0.0819088417	-0.0356380175	0.019365027	-0.034139099	-0.1973166206	0.0636392936	-0.0614188186	-0.3576431646	0.1257424501	0.0527593557	0.0063154750777556	0.0096815773846543	3.98852254577521e-05	9.37329406550496e-05	0.0224682093490002	0.0094911690949715	9.008229078934212e-05	0.0005048204313504	0.029104631481978	5.909515456890141e-05	0.0008470795737017	3.492237293522349e-09	-0.0001899997240543	5.40117240542e-05	3.609989514071014e-08	2.917266335307047e-09	5.010355130119493e-06	0.0002154970561283	2.510365852991472e-11	4.6438981199972085e-08	-0.0001089995214533	2.6101103599995715e-08	1.1880895677048409e-08	6.812676091377093e-16
1359.244478125277	-1.172514248709831	1.3747896634275794	1847545.5513140569	2240.355021480515	9.807272507739071	96.1825940410546	5019190.622272959	1344.7177599216989	0.7235424829150361	1808265.853848832	0.5235137245828553	1575.8929225282554	1320.1133906117986	1.212019	23.453508	0.0562853867778879	0.0304336462974027	-0.0227817844	0.1387541481	0.0557211857	-0.1269282555	0.0887662151	-0.1124708779	0.0273991661	-0.1053431815	0.0070167575	0.3519329822	0.060089081	-0.2030735441	0.0345047042	-0.0060233918	-0.0616466971	-0.1146178265	-0.0162915703	-0.1470891576	0.0429393361	-0.2193219722	-0.0929269592	0.0743117282	-0.1822554415	-0.0037405593	0.0913983949	-0.0604488688	-0.126320268	-0.262120595	0.0292425146	0.0349547827	0.1175394498	0.015850714	-0.0271721893	0.0867035045	-0.0299409299	-0.0084210544	0.0963682588	-0.0531375486	-0.1047867536	0.109929524	-0.0895819657	-0.0134063704	-0.006367168	-0.128071424	0.1515262081	0.0876614799	0.1044249626	0.051615334	0.1798564446	0.2952885365	-0.0673074493	0.05143784	0.0580799159	0.1022797284	-0.0710557044	0.0615752643	-0.0718816682	-0.0345871464	0.0235010114	0.19531532	0.011565039	0.0369947213	0.0699783862	0.0564104678	-0.1186779184	0.0799990521	-0.0320972244	0.1681722395	0.0091602894	-0.0292030741	-0.1910042814	0.0304988525	-0.1136414512	0.0726069816	-0.1735544734	0.0547585016	-0.0215255844	0.0650462557	-0.1265887483	-0.0174059009	-0.1212129055	-0.135844564	-0.0155420592	-0.2504202759	0.0730894914	-0.0346172927	0.0449039858	0.1224102548	0.0419779864	0.0063139367197351	-1.538358020500112e-06	3.986579690081923e-05	2.3665453992370232e-12	0.030682743881087	0.0082145345320868	6.747857757884652e-05	0.0009414307720723	0.0022369669656683	-0.0268676645163097	5.0040212054912414e-06	0.0007218713965609	-0.0004400086824791	-0.0002500089584248	1.9360764065699347e-07	6.25044792926534e-08	-0.0001689760173499	-0.00017398637248	2.8552894439433705e-08	3.0271257808756084e-08	-0.0001090371779779	-3.76565245999974e-08	1.188910618138424e-08	1.4180138449502097e-15
1357.798126457575	-1.446351667701947	2.0919331466642035	1843615.752211701	2237.057022396284	-3.2979990842309235	10.87679795958801	5004424.121452529	1342.1480805238407	-2.569679397858181	1801361.47005383	6.603252207776783	1575.1317425531838	1329.390599297227	1.26008	24.383524	0.0699511601497351	0.0407215355728872	0.1562107134	-0.0530657164	0.0318285473	0.0910510774	-0.099794641	-0.092524111	-0.0975234456	0.2756200375	0.0203445347	0.0266874571	0.0387296188	-0.1512647939	0.1266847476	-0.1512656462	-0.0056775563	0.1294130643	0.0547601882	0.0640799062	0.0917305479	-0.0252521634	-0.1018589172	0.0709882334	-0.1452357359	0.0274164113	0.033112534	-0.1050974249	-0.0791766387	0.1985211397	0.0520331909	-0.0049181191	-0.127892064	0.0316514448	0.0646593698	0.2253139018	0.029777937	0.0286043686	-0.0787232278	0.148331664	-0.0396959367	-0.0151357172	0.148574943	0.1800445305	0.0042181273	-0.1064770074	-0.0490636197	0.0711509559	0.0720391401	0.1549333743	-0.0779499075	0.0691405489	-0.1176514185	0.137208434	-0.0114358427	0.0819217421	-0.0157757982	-0.0944950981	-0.2815300591	0.0177359494	0.0142979575	-0.078850503	-0.0797886427	0.0412015605	0.0217748133	0.0799554735	0.1362457615	-0.1245230391	0.0140887865	0.0182991864	-0.0410483213	-0.124795971	-0.2091095568	-0.1299468186	-0.1811416888	0.1295296525	-0.050167457	0.0574422125	0.074498645	-0.0081799341	0.0100256518	0.0623098139	-0.0661499196	-0.0656786465	0.1230124756	0.277141519	0.106463035	0.1089351155	0.266378381	0.1189108618	0.0309673479	0.0062841641297382	-2.9772589996899385e-05	3.949071880948827e-05	8.864071151234733e-10	0.0224957137500609	-0.0081870301310261	6.702746236632926e-05	0.0005060571371246	0.036620551279519	0.0343835843138507	0.0013410647760158	0.0011822308702676	7.399258812682839e-05	0.0005140012706059	5.4749030977064655e-09	2.641973061845089e-07	-0.000136004034545	3.297198280489998e-05	1.8497097412517557e-08	1.08715165008662e-09	-0.0001089949690915	4.2208886399995687e-08	1.187990328725704e-08	1.7815900911277404e-15
1358.3412636469354	0.5431371893603227	0.2949980064662311	1845090.9885259531	2236.8611394708805	-0.1958829254035663	0.0383701204646591	5003547.757274966	1342.3568130523745	0.2087325285338011	1801921.8135481277	0.043569268468114	1574.714629257281	1316.181305942464	1.289415	24.951174	0.0570422763159353	0.0412661723965906	-0.1281801612	-0.0293153557	-0.1141383858	-0.0786469886	-0.1534204284	-0.1486220303	0.0027655501	-0.0083730991	0.081888356	-0.0273111785	0.0216493946	-0.1011557078	-0.0546951206	-0.0705144141	-0.0019264095	-0.0655928054	-0.0287625745	0.1870843572	-0.0933991937	0.0435799448	-0.0593680189	0.1141263964	-0.2446215878	0.0656829344	0.0624453928	-0.0281063375	-0.0748796806	0.2232786989	0.0552352285	-0.1525516929	0.0014869227	-0.0315673036	0.1974615545	-0.0152209577	-0.0602745501	0.0173843184	-0.0494382702	-0.1332460975	0.0781910738	-0.074017222	-0.0978431776	0.1765067124	0.0328795495	-0.079532591	-0.029486066	-0.0270387411	-0.0114721425	0.0516901015	-0.2557091463	0.0820786531	-0.144988039	-0.2249856581	-0.0289891957	-0.0172510112	-0.0920256817	-0.0025829816	-0.1205032903	0.1692092318	-0.122752586	0.0991679551	0.0859535972	-0.0723046292	-0.1304497639	-0.1310620519	-0.0766700963	-0.1236680506	-0.0312582321	-0.1371964245	-0.0418032826	-0.0105824861	-0.1349484644	-0.1212249774	-0.1187238272	0.1028755625	0.0114127745	0.0330909468	0.1651653737	-0.0549916471	0.3569757442	0.1481732644	-0.0381414265	0.0632586733	-0.1499958532	-0.0575514535	0.0091928059	-0.0293369108	0.1237786733	0.1152490509	0.0197875765	0.006289087121388	4.922991649799688e-06	3.95526168204084e-05	2.4235846783997453e-11	-0.0140174128268739	-0.0365131265769348	0.0013332084124232	0.000196487862359	0.0393425973519683	0.0027220460724493	0.0015478399663991	7.409534820536672e-06	-0.0002820074152784	-0.0003560000034052	7.952818227200398e-08	1.2673600242452265e-07	-0.0001359846325066	1.9402038399995384e-08	1.8491820277955056e-08	3.764390940748954e-16	-0.0001090191771459	-2.4208054399987078e-08	1.1885180985569125e-08	5.860298978327335e-16
1360.2477932663262	1.906529619390767	3.634855189614303	1850274.0590859104	2242.086551711493	5.225412240612513	27.304933084343087	5026952.105365533	1342.9946794528998	0.637866400525354	1803634.7090387973	0.4068735449191714	1572.9185630389857	1316.814408020134	1.272024	24.614643	0.0645984487874378	0.0359869714216222	0.1074346841	0.0340631011	0.1157811891	0.0896693475	-0.0173687385	-0.0499223008	-0.0481753947	-0.0463128709	0.0065782172	0.0815611604	0.0854720493	-0.0288947507	0.1594018093	0.0511722393	-0.0956995321	0.0660226692	0.0410763659	-0.0932129117	0.0959050312	0.0461074781	0.0816135014	0.0797618461	0.0544735668	0.0528490023	0.10810496	-0.0997157283	-0.0553224828	-0.0042488241	-0.1330106229	-0.2447438458	0.0387420253	0.220863608	-0.022521371	-0.0059251873	0.2152374279	-0.1185380467	0.0187826748	-0.1543775756	-0.0083254949	0.1207616765	0.0902924398	-0.038391543	-0.005105416	0.0230714739	-0.0292140504	-0.1843968737	-0.0002383062	0.1803871974	-0.0319637916	0.1088146659	0.0500692407	-0.0244827754	0.2107351153	0.2494270057	0.02166073	-0.155052155	0.0421047705	0.0769822953	-0.2150871533	-0.132146361	-0.0828800026	-0.1905730764	0.0444687275	0.1339926376	0.005212214	0.0781509501	-0.1848482007	-0.1565380358	-0.1991938017	0.0394297507	-0.1798839675	-0.0644656128	0.085318394	0.0345216111	-0.0231925351	-0.0317184475	0.1248649133	0.1430656549	0.2720636722	0.1884011993	0.115033323	0.2357734337	0.0663458295	0.0663379617	0.155843871	0.1062935096	0.0806571244	0.1114298236	0.0084997322	-0.0040189216585986	-0.0103080087799866	1.6151731297952924e-05	0.0001062550450082	-0.0042147292604397	0.0098026835664342	9.609260510363913e-05	1.7763942738806578e-05	0.0065562719421663	-0.032786325409802	4.298470177963706e-05	0.0010749431338774	-0.0005160073710115	-0.0002339999557331	2.6626360693819985e-07	5.475597928309277e-08	-0.0001359718795119	1.2752994700012234e-08	1.8488352017998652e-08	1.626388738185401e-16	-0.0001090350890424	-1.5911896500007874e-08	1.1888650642484096e-08	2.5318845022696284e-16
1360.9947518143736	0.7469585480473597	0.5579470725010198	1852306.714466268	2236.629941374888	-5.456610336605081	29.774596365545417	5002513.494654635	1343.913688705536	0.919009252636215	1806104.0026901204	0.8445780064309745	1572.970807630575	1314.912922627024	1.225864	23.721428	0.0873104001759375	0.0496762859465882	-0.1282186562	-0.03661755	-0.1413704255	-0.001822024	-0.0339655606	0.0289611544	0.0527035393	-0.1949305205	-0.0263651739	0.0713203605	0.2294004812	-0.0476602777	-0.0847217822	-0.1876118832	0.056001589	-0.1375442885	0.0457959311	-0.1508050872	0.0064484209	-0.00908953	0.2858909242	0.165571988	-0.0035740843	0.0470125621	0.0467005104	-0.0238067941	0.0293800863	0.0964957546	-0.0917931184	-0.0757283895	0.0901779661	-0.1995907913	-0.1673399015	0.0052822299	-0.1057502786	0.1609124673	0.2197148025	0.0347062022	0.129103347	-0.0716846384	-0.112199722	-0.1261909242	0.1196909312	0.0722457472	-0.0625492611	-0.0284700967	-0.0322241648	0.1672223873	-0.0034677114	0.2014003443	0.1567796155	-0.1541949538	0.0543942829	-0.1485065452	-0.0065254637	0.0072535125	-0.0448404584	0.1508606295	0.1094327006	0.1899711561	0.1500448877	0.1820572105	0.0102683928	-0.0996247609	-0.0010746548	0.189398726	-0.0020782493	0.0964463711	-0.2300688161	0.0248116374	-0.0805410628	-0.130058382	0.0298088868	-0.0266764268	-0.0727016543	0.0320637639	0.2455242638	0.1569146403	0.0216913171	0.005200829	0.2445005817	-0.2494196236	0.079580892	-0.0132007041	0.0947882	-0.0201565127	-0.0884559729	0.1074583966	-0.0028345346	0.0062842033537577	0.0103031250123563	3.949121179137952e-05	0.0001061543850202	0.0213723152129574	0.0255870444733971	0.0006546968448836	0.000456775857562	-0.0285619639659628	-0.0351182359081291	0.0008157857855929	0.001233290493299	-0.0001900074103353	0.0003259999606762	3.610281598232707e-08	1.0627597436088399e-07	-0.0001359896465706	-1.776705870000137e-08	1.84931839743967e-08	3.1566837484929434e-16	-0.0001090129211362	2.2167906200005463e-08	1.1883816974647361e-08	4.914160652922406e-16
