global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
1627.1737481089144	2.1777936558787587	4.7427852075857695	2647694.406534813	2159.0545338769653	-9.02082782534535	81.37533465452492	4661516.48025468	1556.3075256882114	-0.4097697296410842	0.1679112313301273	2422093.1145137628	1680.6837201347676	1367.8917063315084	1.165312	20.888628	0.1143132279930093	0.0724914201931143	0.1904552797	-0.1381457257	0.0813007016	0.0355407626	-0.0706758275	-0.0736910358	0.0887206082	0.0904431102	0.1185807961	-0.062337452	0.1651754207	0.1017810758	0.039052463	0.1518351281	0.1424054431	-0.0555151262	0.0107853046	0.0860646054	0.192151629	-0.0121346468	-0.1728999435	-0.1385168198	-0.0103760307	0.1301754714	-0.0581904023	-0.0341562477	-0.0816532152	0.0382721372	0.1870444255	-0.099632152	0.0055973888	0.118480708	0.0349475925	0.0550515523	0.1137041717	0.0639781582	0.0815864871	0.043496315	0.125402499	-0.2579569395	0.04895168	-0.0271745909	0.0121394554	0.1012260866	0.1820280894	0.0300013036	-0.096944834	0.0410499763	-0.0832439476	-0.1042532779	0.0809096918	0.045631462	-0.0846710948	0.0068990413	0.0037147352	0.0941562879	0.1801768226	0.2172709908	-0.0336553108	0.0911295388	0.1516328273	-0.098078654	-0.0167791017	-0.0173603687	0.0090611945	0.0621040829	0.1070387738	-0.0799856284	0.0150364605	-0.1947984067	-0.1375074445	-0.1147476015	0.1488388694	0.0693701582	0.084920036	-0.0130845209	0.0223376489	-0.0288722957	-0.0392821632	-0.0083621976	0.0387312356	0.1419863355	0.1094628008	0.0191997791866498	0.0050727515220358	2.573280800431753e-05	0.0003686315208161	0.0462020417205621	-0.0249305890433931	0.0006215342700505	0.0021346286591485	-0.2841690479712895	-0.0665585848182247	0.0044300452130048	0.080752047824909	0.0004099900405766	-0.000203996311363	1.6809183337200212e-07	4.1614495049710054e-08	6.306066734018678e-05	-6.500377123811322e-05	3.9766477653897e-09	4.2254902751769556e-09	0.0002959870558059	8.602596958599999e-05	8.760833720464495e-08	7.400467443211396e-09	0.0	0.0	0.0	0.0
1623.7429227827477	-3.4308253261667687	11.770562418667314	2636541.07928706	2173.166203637818	14.111669760852692	199.1392234393643	4722651.348633606	1556.8769135750738	0.569387886862387	0.3242025657056143	2423865.724023048	1684.5380377881827	1369.9032676726815	1.259498	22.576931	0.0644970613356581	0.0336057366634857	0.0185195059	-0.1799028593	0.0950226123	0.217217433	0.082783147	-0.2162918456	0.195650085	-0.0184346372	0.0535627372	-0.0239359955	0.1051160686	0.0218507316	-0.0219984653	0.191475594	-0.0682644515	-0.0645890783	-0.0262873077	0.019005876	0.1698026549	0.1439200693	-0.1006884433	0.0390716079	0.0599402991	0.2241039036	0.1642021455	-0.0978510244	-0.1001451696	0.130102318	-0.1222666619	-0.0566376025	0.085401839	0.0273652907	-0.175019219	-0.0240802208	-0.0849239424	0.156692642	0.2101492594	-0.1089990843	0.0086820161	-0.1346172712	0.0072538098	0.022493191	-0.112032256	0.0697677419	0.1668963817	0.0623996144	-0.1803946968	-0.0762522801	-0.0688964797	-0.0899480543	-0.152121708	-0.163987791	0.2911493756	0.0232040754	-0.0852575705	0.0296790012	-0.1644516196	0.2071994567	-0.1452706083	0.0529324194	0.0158360916	-0.0813653031	0.030441676	-0.0598360607	-0.0890899524	0.0497977441	0.2183739435	-0.0584194106	-0.0749667923	0.0437997825	0.0126360331	-0.0167808802	0.1162226272	-0.1195921058	-0.0075431309	-0.0132613391	0.2173185771	-0.1195971102	-0.1038306418	0.1696024937	0.0888970199	0.1397444952	0.1012278027	0.0191685143303033	-3.126485634650025e-05	9.77491242367297e-10	0.000367431941631	0.026567995421928	-0.0196340462986341	0.0003854957740569	0.0007058583807395	-0.266689712398886	0.0174793355724034	0.0003055271720526	0.0711234026994005	0.0008709931780134	0.0004610031374367	7.586291161458822e-07	2.1252389272657307e-07	6.309144534166755e-05	3.0778001480769035e-08	3.9805304753006246e-09	9.47285375150221e-16	0.0002099726790787	-8.601437672719998e-05	4.4088525959486745e-08	7.398473003768682e-09	0.0	0.0	0.0	0.0
1622.9729406658882	-0.7699821168594099	0.5928724602832979	2634041.166133681	2167.369055609008	-5.79714802881017	33.60692526793764	4697488.623211483	1559.0839709066468	2.207057331572969	4.871102064849994	2430742.8283380377	1686.1857688680896	1342.7395048592034	1.26852	22.738657	0.0379033840870911	0.0285806364031561	0.0938049941	-0.0114601987	-0.1423179864	0.1080930569	0.0619412556	0.0948414553	0.1276904133	-0.1578508435	0.0927046971	0.0194425796	0.141229374	0.0670563919	0.1067820668	0.2195349764	0.0362270314	0.1638683005	-0.0299639925	0.1409878417	0.1346879508	0.0348295084	-0.0865647326	0.0789971626	-0.1087764957	0.141361032	-0.0700433598	0.0484896858	0.1570930775	0.0581194071	0.0452480847	-0.0723364846	-0.1468204816	-0.0031633141	-0.0351734442	0.0122794527	-0.0017065011	-0.1238004881	0.1842793338	-0.0054684218	0.2163828016	-0.0123467094	-0.0946411402	-0.1564412035	-0.0540180823	0.0510494493	0.0228277769	0.1523429522	0.0246079164	0.0561966335	-0.2436470803	-0.0985250758	0.0734422852	0.1068177958	-0.0350730052	-0.0759320114	-0.0354191638	0.0489866365	-0.0022354	0.2161647854	0.01928435	0.0199522336	0.1281328734	0.0984117213	0.1080756372	-0.0762679118	0.0357235464	0.0369683786	0.0024433886	-0.0478333661	-0.0305096699	-0.0417920641	-0.1364317583	0.0460055868	0.1477349766	-0.0032114452	0.1446063847	-0.0798490969	0.292591684	0.0315648593	0.176872288	0.0069524554	0.1110381488	0.1373117808	0.0924399334	0.0191691983831532	6.840528498988641e-07	4.679283014547578e-13	0.0003674581666526	0.0267733310391093	0.0002053356171813	4.2162715683225415e-08	0.0007168112549297	-0.2789336121064139	-0.0122438997075278	0.000149913080048	0.0778039599627313	0.0003619934668295	-0.0005089997111839	1.310392700272403e-07	2.590807059852936e-07	6.303797540052614e-05	-5.3469941141415234e-08	3.973786342597338e-09	2.8590346056664094e-15	0.0002099887921443	1.6113065599994945e-08	4.409529282622204e-08	2.596308830297405e-16	0.0	0.0	0.0	0.0
1623.260171476088	0.2872308101998442	0.0825015383280589	2634973.584300579	2171.575623785431	4.206568176423389	17.695215822897993	4715740.6898190845	1556.859953925405	-2.2240169812416752	4.946251532851334	2423812.9161366145	1685.3536395936726	1350.832795736358	1.162849	20.844471	0.0345201060141044	0.0213941270059653	0.1401344144	-0.0045800914	0.0931739924	0.1339920209	0.0611489678	-0.0765727576	0.1769674171	0.0807166567	0.0802036182	-0.0014506598	0.1424448618	0.013546933	-0.0046465331	0.2199999068	0.1955901062	-0.0325433133	-0.0383521293	0.0483299148	0.1417837995	-0.0383096538	-0.2774487016	0.0568458312	0.0197215804	-0.1268520523	-0.0008973916	0.0785098293	-0.0681907512	0.0484063875	0.0788565324	-0.079590839	-0.066789821	0.1356576376	0.0918781008	0.1194948343	-0.0922677601	-0.0265543241	0.199694802	0.1492175135	0.0288021599	-0.137755005	0.0393989608	-0.1080716254	-0.0736448701	-0.0346913819	0.0120026774	-0.090649968	-0.0432054524	-0.0642376365	-0.0927091682	-0.1616184202	0.0264001835	0.1267214484	0.028961542	0.190776737	-0.0195006914	0.0712130249	0.2829656485	0.2447151264	0.0205116159	-0.062765348	0.1343875891	-0.0649386535	0.008506516	-0.088335947	-0.0439669705	-0.0015963832	-0.0936107262	0.0688629329	0.0353302826	-0.1409193743	-0.0805254737	0.0272408193	0.2778402	-0.0959181908	0.0237956622	-0.0352424599	0.2789913299	0.0997502425	0.147107868	-0.0346078995	0.08005001	0.1346915149	0.0831471893	0.0191804951311382	1.1296747985001245e-05	1.2761651503662966e-10	0.0003678913934756	0.0406955265224127	0.0139221954833033	0.0001938275270753	0.0016561258789363	-0.2924192365177021	-0.0134856244112882	0.0001818620657623	0.0855090098855957	0.0005039934288469	0.0001419999620174	2.540093763208553e-07	2.016398921294306e-08	6.305289203978326e-05	1.4916639257123165e-08	3.975667194580563e-09	2.2250612672714794e-16	0.0002099838833704	-4.908773899999722e-09	4.409323127531375e-08	2.4096061201318485e-17	0.0	0.0	0.0	0.0
1623.2584998137002	-0.0016716623879347	2.794455139235552e-06	2634968.1572174244	2188.147119876727	16.571496091296012	274.61448270383903	4787987.818224817	1558.5837650332476	1.7238111078424936	2.971524735521165	2429183.3526252136	1684.4760382074326	1348.901912493969	1.463952	26.24184	0.3020846738498455	0.1945984087467245	-0.0103986634	-0.082457021	-0.033320347	0.0743878903	-0.0325255487	-0.1185969075	-0.087128781	-0.1814234842	0.0044927224	0.3885183793	0.2505683472	-0.1654912901	0.0682342515	-0.0795727982	-0.0362151091	0.000671203	-0.0365224526	0.1598767707	0.2583186134	-0.0088946937	0.552370037	0.321315564	-0.1500628611	-0.105415761	-0.2383917071	-0.0112867882	-0.1665119042	0.0796655926	0.0281197295	-0.1077494641	0.096833133	-0.0679703106	0.0010525138	0.03366917	-0.0329845548	-0.0731540659	-0.1272120748	-0.1477979309	-0.0306294772	-0.1492351373	-0.2523066978	-0.2269123232	-0.0713238924	0.1735618485	-0.4194642993	0.22899849	-0.0054600478	0.0758948061	0.3977846172	-0.1073332446	0.1327368345	-0.306829628	-0.0353927834	-0.0013163262	-0.084576436	0.0451944034	0.20274481	-0.019999122	-0.209131818	0.0349977822	0.2001408953	0.0584083853	0.0023181098	-0.0180514536	0.0194409642	-0.2722710963	-0.3249333323	-0.1576772431	-0.5784502769	0.1570132627	0.0666920295	0.227422879	-0.2941221292	0.0554104451	-0.1260612063	-0.0386838317	0.1311502129	0.2138269708	-0.0645112212	0.1085917769	0.0289094446	0.1318872767	0.0734003241	-0.0073003730504126	-0.0264808681815508	0.0007012363796486	5.329544667519057e-05	0.0028944614019792	-0.0378010651204335	0.0014289205242392	8.377906807547396e-06	-0.1080118897016291	0.1844073468160729	0.0340060695597434	0.0116665683169168	-3.3982108413449944e-05	-0.0005379755372603	1.1547836922234655e-09	2.8941767869056225e-07	0.0001610038467474	9.795095470761676e-05	2.5922238667460274e-08	9.594389528133589e-09	-0.0002219974992974	-0.0004319813826678	4.928288969429912e-08	1.866079149715843e-07	0.0	0.0	0.0	0.0
1626.2921192317278	3.0336194180276834	9.20284677343462	2644826.0570752244	2153.573389791364	-34.57373008536297	1195.3428120155324	4637878.345217467	1556.1690729411805	-2.414692092067071	5.830737899491248	2421662.183578613	1682.4910098838986	1358.026258198295	1.546811	27.727116	0.246366825663521	0.1556858142954202	0.1233339381	-0.1410920976	0.0915940994	0.1504952173	-0.0904757735	-0.0896524717	0.0370336645	0.1685221698	0.0367684811	-0.0739476106	0.0184720644	0.5971724468	0.1308046462	0.1614494401	-0.0696188709	-0.0226040883	-0.0384720565	0.1607853781	0.0732377335	0.0189720177	0.2163904933	0.098394355	0.2502198446	-0.0998145598	0.2054006257	0.013627308	-0.0079886425	-0.0490473986	-0.0233532117	-0.2123032306	-0.1716708833	-0.0821726264	0.0420623905	0.3440602058	0.0068345054	-0.1755648097	0.1382406339	-0.0534941803	0.1224613924	-0.1460914698	0.0311519723	-0.0857024275	-0.0965370728	-0.1635484193	-0.1676648317	0.0411734988	-0.3073201171	0.5756097834	-0.03931489	0.2560588724	-0.2257267027	0.0451549354	0.0374587185	0.0113935316	0.0484062119	0.0373198873	0.0721673279	0.1614307993	-0.1458178772	-0.0197203269	0.1679137247	-0.1294599968	0.085129415	0.1071268337	-0.2515069119	-0.2983242811	-0.4815411979	-0.0150966985	0.5031112494	0.0290509632	-0.214898854	0.1037104149	-0.1025694751	-0.0044684995	-0.0234607026	3.65157e-05	-0.1862551375	-0.1881582043	-0.030841672	0.086137201	0.0101525911	0.1289028963	0.0632525717	0.0158718514242508	0.0231722244746634	0.0005369519871041	0.0002519156676334	0.0377401993468566	0.0348457379448774	0.001214225452923	0.0014243226467404	-0.2506548334130229	-0.1426429437113938	0.0203470093906518	0.0628278455133102	-4.708218111217869e-05	-1.3100072698728744e-05	2.2167317782799955e-09	1.716119047119782e-10	-0.0007399948283386	-0.000900998675086	5.475923459678741e-07	8.117986125067273e-07	-0.0002220171421644	-1.9642866999977507e-08	4.92916114148474e-08	3.8584222397880543e-16	0.0	0.0	1.0	0.0
1623.4004082197837	-2.891711011944153	8.361992576599079	2635428.8854081603	2182.5194285023754	28.94603871101117	837.8731570593571	4763391.055790335	1560.1689243617284	3.999851420547884	15.998811386458929	2434127.0725440327	1688.64303862116	1375.265445874432	1.507829	27.028357	0.1560680251744173	0.0991928647545991	0.0162456224	-0.1283976648	0.1293095309	0.2940634169	0.0769515641	-0.2434184358	0.1179802429	-0.1109305017	-0.0458787525	0.1440993194	0.108116616	-0.0819558794	-0.0056488962	0.1294645035	-0.106205131	-0.0770410291	-0.1892732413	0.2229273077	-0.1676072055	-0.1054702249	0.1277330901	0.0754852378	0.0021970621	0.0671867403	0.2065678231	0.0067365075	-0.1504756751	-0.054563589	0.134076339	0.2422340364	0.0932523956	0.1674925538	0.1673084232	-0.1159966049	0.1233389129	0.1043704425	0.1800334158	-0.1047813812	-0.146434408	-0.0917580691	-0.2262871451	-0.010819959	0.1555771882	-0.0886413905	0.2658630115	0.1639255916	-0.0578996375	-0.281808422	0.3020899376	0.2319590895	-0.0865514803	-0.0683273853	0.0095534396	0.171607073	0.01611961	-0.0988454498	-0.1239738309	0.0814190923	-0.1868212303	-0.108115764	0.0109597798	-0.0289803495	0.0428548171	0.1047878316	-0.2304242896	-0.0032204362	0.0949586114	-0.1263293052	-0.1283593492	0.3289784995	0.2767801072	-0.195890061	0.1981837064	-0.1822528059	-0.007680547	0.1095776768	-0.1630835563	-0.1512453091	-0.1342323184	-0.0774901776	0.0090155883	0.1257424501	0.0527593557	0.0162552166865594	0.0003833652623085	1.469689243449406e-07	0.0002642320695269	0.0296471942942986	-0.008093005052558	6.549673078072932e-05	0.0008789561295238	-0.1783269838260111	0.0723278495870118	0.0052313178258814	0.0318005131604824	0.0013149354519517	0.0013620176330638	1.7290552427994214e-06	1.8550920327769307e-06	-0.0005976459376677	0.0001423488906708	3.571806668107044e-07	2.0263206675235823e-08	-0.0002211075604484	9.095817159999964e-07	4.8888553287442856e-08	8.273388980814983e-13	0.0	0.0	0.0	1.0
1612.5638820080087	-10.83652621177498	117.43030033848622	2600362.273556739	2170.220278715968	-12.29914978640727	151.269085468482	4709856.058150014	1558.8055364338195	-1.3633879279088887	1.858826641967693	2429874.700416728	1686.6323203645036	1349.803005158432	1.475196	26.443398	0.1131532947491315	0.0621855672079113	-0.1424550237	0.0272270574	-0.0674775902	0.3581117252	0.2211299228	-0.1115771674	0.0689568749	-0.239568894	-0.176833908	0.1395791423	-0.0446411676	0.1194276774	0.2600625627	0.0488428063	-0.1483849688	0.0446119864	-0.102853656	0.3162982327	-0.2470838025	0.1295631745	-0.0063962878	-0.0489619327	-0.1003525972	0.0626200978	0.0060452966	0.1317067054	0.0725539086	-0.005604212	-0.0163876835	-0.1226162987	0.1044280075	0.0514393386	0.0061636629	0.0930048603	0.020705269	0.0517553804	0.1388343776	-0.1555602407	-0.0482579899	0.1534367082	-0.3224197951	-0.0647787062	0.1750010191	-0.0967325572	0.0296110352	0.0261428196	-0.1745023812	0.0168892966	-0.0647582875	-0.0312712147	0.0062892229	0.0363182073	-0.0064687646	0.1159209354	0.1151036827	0.0678563023	0.0206682395	0.0049066717	-0.187665635	-0.2240672503	-0.0609041222	0.1869931117	0.1794448968	0.0612104024	-0.2349497808	0.0735758429	0.0664044961	-0.1463986578	0.0851101592	0.2007626721	0.1209999263	-0.0275536617	0.1393357005	0.2125005701	0.0592937782	-0.0090306528	-0.0664385915	0.2966087085	0.0235998582	-0.0638733231	-0.2117266303	0.1224102548	0.0419779864	-0.0010254246590051	-0.0172806413455645	0.000298620565314	1.0514957312957258e-06	0.0337189375355109	0.0040717432412122	1.6579093022358013e-05	0.0011369667485236	-0.1223360094951075	0.0559909743309035	0.0031349892065239	0.014966099219187	0.0016109970427564	0.0002960615908047	2.5953114717698663e-06	8.765246554980968e-08	-0.0008170170820498	-0.000219371144382	6.675169123611696e-07	4.8123698987512135e-08	-2.034157900617753e-05	0.0002007659814422	4.137798364645624e-10	4.0306979304458814e-08	0.0	0.0	0.0	0.0
1606.3732085013469	-6.190673506661824	38.3244384660846	2580434.8849909115	2151.1634216308594	-19.05685708510873	363.1638019622589	4627504.066562586	1558.7053885384742	-0.1001478953453443	0.010029600942102	2429562.4882588754	1687.893993496333	1283.426265235961	1.447291	25.943182	0.1144049536846573	0.0795064188757104	-0.1054244716	0.2779598882	-0.0960923309	0.0627622905	0.2640744757	0.2359196735	-0.061682926	-0.1094987715	-0.1535595127	0.1145319457	0.0260965081	0.0724930884	0.1610702921	-0.0486771192	0.0332799808	0.1016300491	-0.1515048474	0.2292540203	-0.2886119003	0.1792669808	-0.1141494822	-0.0596504239	-0.1629110145	0.0177962582	-0.137258884	0.0106121362	0.0902332626	0.0372744553	-0.0735067271	0.1555102536	-0.0668790285	0.1400258453	-0.0501446219	0.0535108342	-0.1048320998	-0.0214859469	0.1073826665	0.1149246715	-0.1004043741	0.2656472269	-0.3173977691	-0.081537301	0.1007971255	-0.0819312495	0.13881382	0.0002553788	0.0685441293	0.0737054174	-0.1233005173	-0.1407649184	0.0074585697	0.0264152537	-0.1262990944	0.0875051394	0.021868114	-0.1326697792	-0.0842667091	-0.0690945078	-0.0217790694	-0.3539169329	-0.0217674074	0.2130119992	0.1945774417	0.101727047	-0.027035114	0.1698987688	0.0089221012	0.0495271078	0.0486957255	-0.0507486024	-0.0247597221	-0.044503433	-0.065584739	0.0945228277	0.1928939307	-0.1144035496	-0.0642863592	0.1573068083	-0.0906566025	0.106203572	-0.0580503699	0.1189108618	0.0309673479	0.0066401473059301	0.0076655719649352	5.87609935496005e-05	4.409155624445077e-05	0.0492827255993546	0.0155637880638437	0.0002422314988962	0.0024287870425012	-0.045433074237863	0.0769029352572445	0.0059140614511799	0.0020641642347031	0.0015980361987275	-1.2960844028900168e-05	2.553719692443437e-06	1.679834779414771e-10	-0.0006794093500039	0.0001376077320459	4.615970648727218e-07	1.8935887918816216e-08	0.0001145430128917	0.0001348845918978	1.3120101802308152e-08	1.819385313145697e-08	0.0	0.0	0.0	0.0
1606.5559069151852	0.1826984138383522	0.0333787104190498	2581021.882044073	2154.856520839672	3.6930992088127823	13.6389817661336	4643406.625405257	1554.9802643730843	-3.7251241653898433	13.876550047571376	2417963.622589787	1684.949334204815	1266.553386703251	1.176151	21.082905	0.0938869330296413	0.0497329286032898	-0.1123138449	0.3288476912	0.0760305427	-0.0394898263	0.2525428878	0.1367875258	-0.1477417771	0.0654207097	-0.0549683888	0.0911356862	0.0113077049	0.1079995637	0.1289081224	-0.0353196272	0.0587719253	-0.0844877421	-0.1930315587	0.1997389854	-0.2245764516	0.0996711832	-0.0016078493	-0.0622667736	-0.0482415704	-0.0855766615	0.0192866405	-0.0462784209	0.08107442	0.034933018	0.0152387056	0.0520772141	-0.0172409895	-0.1545381109	-0.1926228084	-0.0462142113	0.1327056852	0.0163310684	0.0824640613	0.1354670106	-0.1959365693	0.1226484363	-0.277543744	-0.0508205664	-0.0048032409	-0.0664415319	0.014844864	-0.1566353378	0.0775159281	0.1169325171	-0.0929938066	0.0626064664	-0.070947053	-0.0299104126	-0.0850861378	-0.1953698585	-0.0204555629	-0.0105024586	-0.0725467865	-0.0840550068	-0.0420147734	-0.412645686	-0.0093718433	0.0724138908	0.05965502	0.1069344223	0.0303484185	0.099456656	0.0606883841	0.2146615633	0.028262259	-0.0488794826	-0.0889688197	0.0318501182	-0.1085062702	0.0300766096	-0.0674646652	-0.0617549328	0.011772003	-0.0038713624	0.026239484	0.0528152711	-0.0553111058	0.1152490509	0.0197875765	-0.0002090347670389	-0.0068491820729689	4.691129506867992e-05	4.36955338310072e-08	0.0402499143768579	-0.0090328112224967	8.159167858126239e-05	0.0016200556073443	-0.0247079211065823	0.0207251531312806	0.000429531972315	0.000610481365409	0.0008330323719816	-0.0007650038267458	6.939429327692907e-07	5.852308549358709e-07	-0.0003624255654561	0.0003169837845477	1.3135229049617384e-07	1.0047871966624607e-07	0.0001781511336559	6.36081207642e-05	3.1737826422882344e-08	4.04599302715305e-09	0.0	0.0	0.0	0.0
1607.174232547842	0.6183256326567061	0.3823265880003159	2583009.013765745	2145.022231672277	-9.834289167395127	96.71324342794514	4601120.374368316	1552.2893391356995	-2.6909252373848176	7.241078633194537	2409602.1923943465	1679.5230070324465	1251.225084349865	1.05663	18.940453	0.0626196657134609	0.0339018912614265	-0.1339765753	0.2760878683	0.1565796952	-0.1337606765	0.2184740296	0.1048445	-0.2698182567	0.1460118226	-0.0691341071	-0.0337302259	0.1238733392	-0.1701299406	0.0788393247	-0.1190385282	-0.0504194447	-0.120014227	-0.195593427	0.027463034	-0.089310893	0.0166188865	-0.0949225747	-0.1640203835	0.1223146425	-0.0077028431	-0.1172557238	-0.1381099596	-0.0018036952	-0.1060931291	-0.2201577212	0.0127601184	-0.1180542409	-0.1036389822	-0.0160532127	0.0325777369	0.0311800605	-0.008976254	-0.0413524416	0.0287081313	-0.241054473	0.015991981	-0.1085432237	-0.0645369669	-0.0406152726	0.0248548283	0.1814894642	-0.1448183828	0.2321871712	0.2298049094	0.0095652226	0.0812340607	0.0236371931	-0.0122325845	0.1332449946	-0.0492804016	0.0302676767	0.0156675145	-0.0669458526	-0.0887375394	-0.0686311344	-0.3558566133	-0.0352889349	0.0366919687	-0.0917782142	0.1178046141	0.0461063236	0.04396899	0.0730775656	0.1741973006	-0.0482163922	-0.1209767227	-0.1600951734	0.0275068024	-0.0830681262	-0.1243863438	-0.1377125804	-0.0269605067	0.0552951782	-0.1889960499	0.0595082638	-0.0073619216	0.0232790481	0.1114298236	0.0084997322	3.093762316552784e-06	0.0002121285293554	4.49985129665072e-08	9.571365271322048e-12	0.0362411847866326	-0.0040087295902252	1.606991292754786e-05	0.0013134234747388	-0.0382240628686432	-0.0135161417620609	0.0001826860881321	0.0014610789821859	0.0004299958005174	-0.0004030365714641	1.8489638846259965e-07	1.6243847793761716e-07	7.002493070018545e-05	0.0004324504961562	4.903490919565775e-09	1.870134316258175e-07	0.00011598488464	-6.21662490159e-05	1.3452493464954108e-08	3.864642516706887e-09	0.0	0.0	0.0	0.0
1612.5747225329224	5.400489985080412	29.165292078953836	2600397.235752132	2146.391430878759	1.3691992064818803	1.8747064670306115	4606996.174549766	1552.5950604921466	0.3057213564470658	0.0934655477878338	2410551.421864612	1679.2875902929136	1263.6385173196868	1.17176	21.004194	0.1067759505393819	0.0613641230301733	-0.2035893106	0.0655927413	0.1159543702	-0.238489383	0.0681928005	0.0267858985	-0.3538745251	0.1418348981	0.0511273805	-0.0306177385	0.1356865848	-0.0336301853	0.0971575561	-0.1182049753	-0.224509519	0.0219258691	-0.1107960531	-0.0260155824	-0.0894946491	-0.1776930417	-0.0476286972	-0.0968784132	-0.0268631364	-0.1528138452	-0.1666733343	-0.1760214488	0.0584569272	0.0192701766	-0.0763273208	0.119386397	0.0641447453	-0.1298057191	-0.1360078023	0.0886557176	0.045591811	-0.0078419066	-0.1001426532	-0.1179528667	-0.1458406124	0.0367346561	0.0072598809	-0.0954613279	0.0584369727	0.0146302518	0.0898365151	-0.132755879	0.3105382795	0.1899031602	0.0117954901	0.131832699	-0.0390617714	0.1252626612	-0.0929676722	-0.029314418	-0.0408894849	-0.1345029518	0.0573098288	-0.098589098	-0.1810368022	-0.1049791275	-0.1149396202	0.0665535531	-0.1829568986	0.1413891403	0.0516173199	-0.0218385797	0.0132302879	0.084399604	-0.0507983771	-0.0804676659	-0.0749391859	0.0381400389	-0.0516274649	0.0128664003	0.1064708026	0.3312774697	0.1407129756	-0.046791145	0.048866226	-0.0605648754	-0.0405817087	0.1074583966	-0.0028345346	-0.0124574550476665	-0.012460548809983	0.0001552652766459	0.0001551881862646	0.0013618207167809	-0.0348793640698517	0.0012165700379172	1.854555664653644e-06	-0.047664396677618	-0.0094403338089747	8.911990242487263e-05	0.0022718947106413	-0.0004170048522147	-0.0008470006527321	1.738930467706038e-07	7.174101057286035e-07	0.0001649878221157	9.496289141551454e-05	2.7220981446481866e-08	9.017950745994805e-09	5.8034351776166295e-05	-5.7950532863833705e-05	3.367985986079816e-09	3.3582642592022702e-09	0.0	0.0	0.0	0.0
