global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
2564.213647834133	-2.5772184773090885	6.642055079783376	6575191.631738831	3367.110594523702	11.955203881010677	142.9268998365327	11337433.755753756	2463.913452355688	2.2254723644423398	4.952727244896576	6070869.500699326	2652.520561317345	2073.5170937240923	1.038524	18.910362	0.1481773249680724	0.1022966814990888	-0.0003422845	-0.1225155496	0.1147470323	0.0167476859	-0.0723445819	-0.1253045311	0.0050331676	0.0749213096	-0.0226151748	-0.1598751416	0.0321779421	-0.1091513312	0.0246329627	0.055594361	-0.1884046084	-0.1050007664	-0.0274321071	-0.0003964683	0.0723541262	-0.0460679813	-0.0452976481	0.2675343983	0.2075367559	-0.0627450481	0.0434559223	0.1186755498	0.0636008258	-0.0741621647	0.0626052696	-0.1438644619	-0.2512312396	-0.0720148873	-0.0456711132	0.0405466632	-0.0604756126	0.015473731	-0.1132595412	0.0901853782	0.089567622	-0.0570545122	0.0365332508	-0.0138875769	-0.1745325228	-0.0298718313	0.0737779214	-0.2051865743	0.0444568936	0.1496289851	0.010791156	0.0053441962	0.2568911021	-0.2723751916	0.1750156456	0.0006492358	-0.0442151687	0.0971078471	-0.0674254439	0.1036739306	-0.155086925	-0.1257495153	0.0268920584	0.0150012335	0.050866935	0.0959494538	-0.1989670148	-0.2301574593	0.2232906717	0.1148537181	-0.0205101397	-0.1341223817	-0.2570402974	0.0631043047	-0.1159610562	0.2576274688	0.1959597009	-0.2978660822	-0.0783663166	-0.0379552385	-0.1710855758	-0.1015938659	0.1419863355	0.1094628008	0.0007833736286215	0.0003044176720408	9.267011905074007e-08	6.136742420196158e-07	0.1359166205297981	0.0015739082282522	2.4771871109600032e-06	0.0184733277362411	-0.0471707328757418	0.0200783194265312	0.0004031389109938	0.0022250780400345	0.0034579584103361	0.0019359567168102	1.1957476367614167e-05	3.7479284093625286e-06	-0.0004818667297787	-0.0004816247288429	2.321955452676187e-07	2.3196237943305946e-07	-0.0002111674781788	0.0001068321471717	4.4591703840393984e-08	1.1413107669337132e-08	0.0	0.0
2565.525237665627	1.311589831494075	1.7202678860786562	6581919.745099273	3363.440965735394	-3.6696287883078185	13.466175443977509	11312735.12998704	2465.128204708391	1.214752352702817	1.4756232783970291	6076857.065648815	2654.1688593084164	2069.233015450647	1.116645	20.332865	0.2415060994333451	0.1373444676427967	0.0706386458	-0.1368204248	0.0522027757	0.0285247144	-0.1719769286	-0.0640540786	-0.09100316	-0.0189277687	0.0830312552	0.0557013246	-0.0709420924	-0.0705239625	-0.0877028967	0.0922805477	-0.0772312906	-0.0217392263	-0.062859286	0.0123552503	0.039287401	-0.0241893726	0.0634848863	0.1073914837	0.0554870366	0.1300420704	0.1162002041	-0.0431635392	0.0611666281	0.0980001097	0.1708898016	-0.1070834865	0.0074608263	0.0296702889	-0.1040248322	0.0269098126	0.1006543177	0.1223565738	-0.055555153	0.0861184957	0.0305049156	0.0341485888	0.1233850348	0.0055819779	-0.0136342107	-0.012610741	-0.0499371897	0.1003478743	0.0588376284	0.1885842362	0.0635244549	0.0301899683	0.0911994092	-0.0940998413	0.1872350585	0.0153079491	-0.0696451342	0.1485554467	-0.0063492193	-0.1163793785	-0.0889999619	-0.0881579597	-0.0073674465	0.0642756605	0.028902681	-0.1008234744	-0.1898854542	-0.1223248147	0.0380082031	0.0594811131	-0.1798483729	-0.2464643242	0.198895807	0.0556359595	-0.1821511696	0.0681450301	0.031785948	0.113102857	0.0762113068	0.1212841555	0.0029548918	-0.0457113292	0.1397444952	0.1012278027	0.0006282092636951	-0.0001551643649264	2.4075980143013043e-08	3.946468789923396e-07	0.0724774283432623	-0.0634391921865358	0.0040245311052802	0.0052529776192527	-0.0077349043033052	0.0394358285724366	0.0015551845751946	5.982874458128931e-05	0.0011679975163642	-0.0022899608939718	1.3642181982329395e-06	5.243920895920583e-06	-0.0001265508657017	0.000355315864077	1.6015121609849713e-08	1.2624936326478512e-07	-8.692595003877363e-05	0.00012424152814	7.556120790143371e-09	1.5435957314568965e-08	0.0	0.0
2569.152737687084	3.6275000214568536	13.158756405669472	6600545.789565039	3369.2101553949183	5.769189659524272	33.28354932756179	11351577.07121625	2466.258624298666	1.1304195902748688	1.2778484500772025	6082431.601927548	2657.5049261825648	2082.20932817915	1.283368	23.368696	0.1114575235122232	0.063728716536575	0.0061500294	-0.0499645606	-0.1733310701	-0.1565948769	-0.0094047344	0.0530409787	0.1576316665	0.0097372673	0.1680482384	0.1243874714	-0.0522305301	0.1496509894	-0.0589169254	-0.0032385772	0.1561207149	-0.0499404822	0.0284067972	0.219621958	-0.1091241065	-0.0102467698	0.04132571	0.0704984991	0.0876973844	-0.0247009954	0.0545385989	-0.0433110949	0.0404205867	0.1395457095	-0.2042860427	-0.1109083273	-0.0473241034	0.089603702	0.1744870398	0.0829397731	-0.0987892848	0.0588090767	0.1551605343	-0.0483170708	0.0760720175	0.0877834484	0.0136748937	-0.0558451711	0.0297690868	0.1505335324	0.0342674594	-0.1960099669	0.115484941	0.1547294488	0.1199860947	-0.1738610855	-0.041492159	0.0841725021	-0.0531547353	-0.0235877427	0.0346176266	0.097285745	0.0088206648	-0.0789242971	0.0008626501	0.1114935403	-0.0787707477	0.1138711116	0.0592038399	-0.1726728252	-0.1673584722	-0.173498222	-0.0779588698	0.1684401893	-0.1806937363	-0.1230621467	0.0480671472	0.1479071774	-0.2249215738	-0.2103592526	-0.0034297249	0.2306283027	-0.1080549294	-0.1339867967	-0.1179170518	-0.0759458534	0.1373117808	0.0924399334	0.0053382215703265	0.0047100123066314	2.2184215928619243e-05	2.849660953389913e-05	0.0747244295826732	0.0022470012394108	5.049014569914087e-06	0.0055837403764558	-0.0439838812119148	-0.0362489769086096	0.0013139883269209	0.0019345818064638	0.0001354717518732	-0.0010325257644909	1.835259555559387e-08	1.0661094543377235e-06	-0.0004050095303611	-0.0002784586646594	1.6403271968331877e-07	7.753922792389619e-08	-0.0001409721820398	-5.404623200102636e-05	1.9873156109062505e-08	2.9209951935087654e-09	0.0	0.0
2563.9209499255385	-5.231787761545547	27.37160318185777	6573690.637467075	3356.6231721887266	-12.58698320619169	158.43214623295162	11266919.12007431	2466.480004924262	0.2213806255963391	0.0490093813894264	6083523.614691189	2654.407087789617	2060.464239175188	1.296983	23.616608	0.1327818593773353	0.0901200245258587	-0.1584209653	0.0357410548	-0.0529311204	-0.069577987	0.1093298994	-0.0186780063	0.1333785721	0.1362449637	-0.0309321544	0.0867025281	0.0585426197	0.0820576486	0.068790989	-0.0674419924	0.0296553129	0.1354064854	-0.07532566	0.0893230727	-0.10985802	-0.1262061389	0.0951083409	-0.0965538762	0.0562884762	-0.0724988753	-0.0131433402	-0.0032256058	-0.0536227967	0.0299002312	-0.1380774722	-0.0540944619	-0.1001929452	-0.1372873632	0.0326088463	-0.0422953465	-0.0544654664	-0.1178829542	0.0377721025	-0.0268082838	-0.0327422602	0.1475969657	0.0487470718	-0.2270069726	-0.1228809087	0.10333382	0.0305264709	0.0931917926	0.1238125142	-0.0977057109	-0.0367023212	0.0367526647	-0.0128451445	-0.0263539951	-0.1469932914	-0.0771055584	0.1552785739	-0.0241502191	0.0129815053	0.0317743797	0.1792614635	-0.0022969144	-0.0547021999	0.047717307	0.0111150721	-0.2767524851	-0.1344056956	-0.0584411753	-0.1468243946	0.0205665386	0.0554295558	-0.1704565024	0.0382461062	-0.0485015918	-0.1282767808	-0.14168869	0.019377112	0.1051141891	0.054595809	-0.0540891919	-0.2730880828	0.0816022173	0.1346915149	0.0831471893	0.0069356803846147	0.0015974588142881	2.551874663347061e-06	4.810366239752911e-05	0.0499201462877891	-0.0248042832948841	0.0006152524697728	0.0024920210053942	0.0418659916933137	0.0858498729052285	0.0073702006778438	0.0017527612604646	0.0003290153239844	0.0001935435721112	1.082510834165597e-07	3.7459114305563286e-08	-0.0004049870349789	2.2495382200017275e-08	1.6401449850100078e-07	5.06042220324854e-16	7.606663772549046e-05	0.0002170388197652	5.786133374861008e-09	4.710584928511023e-08	0.0	0.0
2561.2596086873814	-2.6613412381570924	7.0827371859155255	6560050.783093439	3363.540735511964	6.917563323237573	47.85268233100165	11313406.279448364	2469.599168346774	3.119163422511974	9.729180456336612	6098920.052299079	2661.596880005109	2058.4799414319245	1.380146	25.130911	0.0415941875040433	0.0188542463227707	0.0335530874	-0.0148738748	0.1390485365	0.0979248305	-0.1113581138	-0.0739269024	-0.0118478978	0.1131729609	-0.1147600418	0.0029252934	-0.0184369015	0.0141274712	-0.0887782911	0.1074924272	-0.1338175922	0.055213619	-0.0519887941	0.0040854487	-0.1948596064	-0.085799637	-0.0303248853	-0.0098233746	0.0682761625	-0.0890744887	0.1876723194	0.1083179502	-0.1027380399	0.0266178662	0.0169990097	-0.0234974188	-0.0871233196	-0.0591807524	-0.015439573	-0.0250319944	-0.0498366621	0.0992267147	-0.118437672	0.1119264192	-0.1062387394	0.0670854359	-0.0528855902	0.0279525177	-0.2247418166	0.0058503645	0.0677788986	0.1288411341	0.0986518683	-0.0245003653	0.0364004796	0.0180736102	-0.0651234353	-0.1713013675	-0.090696892	-0.0098498185	0.10227504	-0.168326982	0.0474728159	-0.0558340688	0.0139694098	-0.1529264446	0.0482969715	-0.0594195793	0.0595114426	-0.238793349	-0.0193373085	0.0482956542	-0.0842449887	0.0804675119	0.0895048716	-0.0695577176	-0.2047894933	-0.0850894953	-0.0012074381	0.0659932074	-0.0703871478	-0.0046874063	0.0185666742	-0.0754848399	0.0518881875	0.1915905339	0.1318872767	0.0734003241	0.0042856119032705	-0.0026500684813442	7.022862955813954e-06	1.83664693854538e-05	0.0473604239539042	-0.0025597223338848	6.552178426589156e-06	0.0022430097570935	0.053677106844205	0.0118111151508912	0.0001395024411076	0.0028812317991641	0.0004709925602136	0.0001419772362292	2.2183399177656165e-07	2.0157535607282063e-08	-0.0002040172046815	0.0002009698302974	4.162301980605306e-08	4.0388872689765754e-08	-7.245192650636763e-05	-0.0001485185642318	5.2492816544840965e-09	2.2057763921492555e-08	0.0	0.0
2554.1299360762296	-7.129672611151818	50.83223154220838	6523579.730360765	3357.055365060263	-6.485370451701328	42.060029895800696	11269820.724079894	2464.840857203019	-4.758311143755236	22.641524940785263	6075440.451337313	2661.313407459153	2030.1491194993089	1.046201	19.050152	0.0419211065202986	0.0231539837172748	0.1288924303	0.0395199767	0.1452956691	0.2240326907	-0.0719636298	0.086349096	-0.0701062921	0.1134971491	-0.1424676576	0.0963400012	-0.1130240861	0.0104918627	-0.134064251	0.0660733261	-0.1053576121	0.1308509006	-0.0004653076	-0.0575706325	-0.1067373569	-0.1013531732	-0.0810280491	-0.0329772822	-0.0450153289	-0.0377077592	0.1826729891	-0.1636769107	0.0087170999	0.0576558495	-0.0121004847	-0.0376132122	-0.0414107977	-0.1503695344	-0.2157992131	0.0650904127	-0.0232184404	0.1523799277	-0.1170542682	0.0823268191	-0.2037737888	0.0568452019	-0.060341281	0.0345688677	-0.1576998607	-0.0142013333	0.0502304243	0.2197438234	-0.0090992261	0.0645802728	0.1039223287	-0.0487480667	-0.0753014998	-0.0457379288	0.0578064558	0.1130718622	0.0058254777	0.1100444297	0.0581594776	-0.1171218907	-0.0080504308	-0.1249541257	0.0839573812	-0.098718051	0.0768949519	-0.185334964	0.0231690301	0.0844512043	-0.0658342587	0.0623757824	0.0376450887	-0.0682245772	-0.0616795687	-0.0516418963	0.1689965011	-0.0176544488	0.0333673313	-0.0441045488	0.0382713199	-0.1288724127	0.0537954802	0.1576433889	0.1289028963	0.0632525717	0.0042206067292624	-6.500517400810039e-05	4.225672647823411e-09	1.781352116309505e-05	0.0389283210531061	-0.0084321029007981	7.110035932964772e-05	0.0015154141800137	0.0705228889409141	0.0168457820967091	0.0002837803744498	0.0049734778645725	0.0004710121172647	1.9557051099991334e-08	2.218524146101755e-07	3.8247824772767213e-16	-0.000132955717877	7.106148680449998e-05	1.767722291618842e-08	5.049734906866125e-09	0.0001880313566137	0.00026048328312	3.5355791069988425e-08	6.785154078500932e-08	0.0	0.0
2553.552506130189	-0.5774299460404109	0.3334253425842318	6520630.40156377	3350.4635569991697	-6.591808061093161	43.45193351429278	11225606.046779528	2461.256632625146	-3.584224577873101	12.84666582462961	6057784.211641272	2653.9576823671587	2018.8640604402087	1.104666	20.114733	0.0785739259176075	0.0451949495814024	0.1942292822	0.0963342016	0.0183423125	0.1626931894	-0.0990561586	0.2108501466	-0.0796785073	0.0659700045	-0.1118417344	0.1847643598	0.0423281229	0.1305433454	-0.1121041263	0.0754511381	0.1008185225	0.0878065061	-0.0817671237	-0.1296315479	-0.0311071968	0.0032111651	-0.086051198	-0.1466681582	-0.141101269	0.0996306301	0.015726277	0.1918959179	-0.0640641542	-0.0773855488	-0.0503980703	0.0928819717	0.0378246146	-0.1232217017	-0.0637897989	-0.002541935	-0.0745917172	0.1369018533	0.05320389	-0.0212031845	-0.1706804027	0.0569616147	0.0155196226	0.0768626978	-0.0050526125	-0.0410040477	-0.0731516202	0.0679046679	-0.2363667862	-0.1069904117	-0.0115366019	-0.0353177927	-0.0210773001	-0.0852995734	-0.094974529	0.1259300805	-0.0049712248	0.1236127146	0.0821999329	-0.1936416427	0.0264500841	0.0100058138	0.0338832779	-0.1024714079	0.1032967588	-0.1510822383	0.0665011904	0.1328116851	-0.0474216884	-0.0081785691	0.0864389238	0.160522937	0.087986174	-0.0037254744	0.0548958529	-0.0764783217	0.0234245554	-0.0695060415	-0.1358059618	-0.065270217	-0.0778514199	0.1220808682	0.1257424501	0.0527593557	0.0041756429819486	-4.496374731379968e-05	2.021738572499228e-09	1.7435994312696596e-05	0.0107260492107315	-0.0282022718423745	0.0007953681370711	0.000115048131671	0.0652450079034281	-0.0052778810374859	2.785602824585428e-05	0.0042569110563183	-0.0002340059315982	-0.0007050180488629	5.4758776023141465e-08	4.970504492224504e-07	6.297802733046254e-05	0.0001959337452074	3.9662319264364865e-09	3.839003251102285e-08	0.0001880069648754	-2.439173830000004e-08	3.5346618841659896e-08	5.949568972956887e-16	0.0	0.0
2554.411076633536	0.8585705033469822	0.7371433092174903	6525015.948428101	3345.48898470229	-4.974572296879614	24.746369536882124	11192296.54676436	2460.819777587476	-0.4368550376698294	0.1908423239375081	6055633.977765675	2655.366891779572	1995.1775130204444	1.249882	22.758963	0.0587890536188117	0.0348962797513783	-0.0216880692	0.1800933661	-0.0537241474	0.0364919791	0.0868474032	0.1280918965	-0.0509263785	0.0851284327	-0.110833164	0.2252141564	-0.1570650183	0.0439849166	0.0829703307	-0.0626649818	0.0302845688	0.1063006957	-0.1066920323	-0.0437289581	-0.0180407613	0.0467630383	0.1118672714	-0.1161804651	-0.1454252285	0.0612767618	0.1968201953	-0.0846738215	0.0212162336	-0.0878472319	-0.0331297107	0.0404728745	-0.0562847073	0.0147743035	-0.0917105818	0.1147840759	0.3000600882	-0.0730657383	0.0781702019	-0.0429307115	-0.1356322711	0.1467393058	-0.0345655182	0.1693066595	0.0046097469	-0.0136550469	-0.3107022452	0.0554793584	-0.0272447429	0.1006525661	-0.0477066947	-0.0343917281	-0.143207629	-0.0522658885	-0.0056302341	0.0363242797	-0.0675010789	0.1825358478	0.0421459234	-0.0813401099	0.1733025005	0.0457195059	0.0407004799	-0.0743724708	0.0161519225	-0.202311265	0.0437668147	0.1149732956	0.0376568607	-0.115805853	-0.053952351	0.0615179549	-0.1379335629	-0.0367714134	0.098185209	-0.0021247081	-0.1468005932	-0.1408931225	-0.0033409916	-0.0677892311	-0.03588185	0.0317260713	0.1224102548	0.0419779864	0.0009119198796838	-0.0032637231022648	1.065188848825697e-05	8.315978669625161e-07	0.0155575636137683	0.0048315144030368	2.334353142675205e-05	0.0002420377855964	0.0680906686470308	0.0028456607436026	8.097785067681432e-06	0.0046363391567997	0.0004120016462064	0.0006460075778046	1.697453564767836e-07	4.173257905809664e-07	-0.0001009913596097	-0.0001639693869401	1.0199254715815746e-08	2.688595985353275e-08	4.102082222201417e-05	-0.0001469861426533	1.6827078557700914e-09	2.1604926132121493e-08	0.0	0.0
2556.200821628203	1.789744994666762	3.203187145934728	6534162.6404927	3350.7511329835165	5.262148281226473	27.690204533614725	11227533.15519032	2463.963766049448	3.143988461972185	9.884663449014226	6071117.44040458	2655.921623272445	2003.1047758342656	1.092562	19.894331	0.049852007030587	0.0288285674108652	-0.1151017489	0.1557674679	0.0837186912	0.0619225324	0.1395610004	-0.0427130163	-0.0441975612	0.1736658461	-0.0546549219	0.0486520518	0.069520179	0.0132220247	0.1205315073	-0.1166435763	-0.0497267458	0.1592689699	0.0135066467	0.1683962332	-0.0601607829	0.0518540954	0.0499118201	-0.190146544	-0.0402989719	-0.0741687257	0.0772791586	-0.0802921611	0.0843209876	0.1602703158	0.014967087	-0.1114023093	0.0824832897	0.1056418606	-0.0139197741	-0.0321477555	0.0782150444	-0.1520873848	-0.0733539321	0.0079924136	-0.1260675783	0.1590556975	-0.04733486	-0.0103728515	0.0544015704	0.0520223989	-0.0696804912	0.0486393392	0.0461891985	-0.1278939296	0.0249816928	-0.0754409448	0.0008928611	0.1699800403	-0.0996771273	0.0591029493	-0.0743485382	0.0477406582	0.0458016755	0.0173374204	0.2111222652	-0.0671069141	0.0761199596	-0.0735633373	0.0024064127	-0.0981026608	0.0317602236	0.1046436979	0.0127453991	-0.1273880122	0.0357328334	0.0850390741	-0.0133047721	-0.0373795488	-0.0220937894	0.0095455752	-0.0187399614	0.0044499221	0.0409937965	0.1677593856	-0.118544331	-0.0966119717	0.1189108618	0.0309673479	0.0042112085588996	0.0032992886792158	1.088530578880154e-05	1.7734277526549247e-05	0.015483315279809	-7.424833395930017e-05	5.512815095731766e-09	0.0002397330520539	0.0536156153942215	-0.0144750532528092	0.0002095271666716	0.002874634214101	0.0008309984060698	0.0004189967598633	6.905583508905481e-07	1.7555828477602765e-07	0.0001110132750932	0.0002120046347029	1.23239472469185e-08	4.494596513551008e-08	3.195388149626128e-05	-9.066940725752888e-06	1.021050542677109e-09	8.220941412431632e-11	0.0	0.0
2558.14306069962	1.9422390714171345	3.772292610539292	6544095.91900562	3343.3698260173705	-7.381306966145985	54.483692528475245	11178121.793523423	2464.840916683799	0.8771506343509827	0.7693932353423314	6075440.744558631	2655.4927487629907	2021.737596544664	1.20315	21.908024	0.0647103506024716	0.04003338232945	-0.0055045709	0.0236178735	0.1960168892	0.1417201696	0.0287780169	-0.0890791458	-0.0874911654	0.1309345089	0.0882568001	-0.0670928122	-0.0577899468	0.0964964216	-0.0550447252	-0.0613315257	-0.1483816353	0.094684618	-0.0507469461	0.0014830752	-0.1010956137	0.1329764541	-0.0406879433	-0.0121377266	0.1170246683	0.049312891	-0.074282489	0.1073751853	-0.1144082138	-0.0508539869	0.125068011	0.0315121834	-0.0344864989	-0.0153944557	0.1321011201	-0.1013900267	0.0139890138	-0.0062391384	-0.1798076126	0.0263795121	-0.1221161135	0.0480312556	0.03531454	0.0511348145	0.115174406	-0.0318580573	0.0711637786	-0.1488619718	0.0249136088	0.0629916745	-0.1013532244	-0.1226769485	-0.0386151169	-0.1298397036	-0.0770929572	0.0284847107	-0.0235345947	-0.0359938519	0.0463998451	-0.0364697422	0.0715465609	-0.1956096087	0.1070185766	-0.0479036656	0.0499114916	-0.015085452	-0.0607134858	0.1008615863	0.0438451597	-0.0617269601	-0.0516324086	0.0890141457	-0.1500489447	0.0719217529	0.1506875647	-0.1027428859	-0.0135991888	0.0316347078	-0.0687183795	0.0221263167	0.0018780985	0.0760537585	0.1152490509	0.0197875765	0.0042011587884758	-1.00497704238001e-05	1.009978855710872e-10	1.7649735165987453e-05	0.0306363943067822	0.0151530790269732	0.0002296158039976	0.0009385886561206	0.0384708500658348	-0.0151447653283867	0.0002293639168519	0.0014800063047879	0.0001689987888972	-0.0006619996171726	2.8560590648720368e-08	4.382434931366689e-07	8.500271173383922e-05	-2.601056335936078e-05	7.225461002106168e-09	6.765494062713213e-10	3.19928304980602e-05	3.8949001798919726e-08	1.023541203277611e-09	1.5170247411322517e-15	0.0	0.0
2559.792904100847	1.6498434012269172	2.7219832485720024	6552539.711885048	3366.7466118116886	23.37678579431804	546.4741140734296	11334982.748145483	2466.842562456892	2.00164577309306	4.006585800941313	6085312.227948886	2659.628169072139	2032.03418864438	1.154967	21.030664	0.0395723868021629	0.0216386144594181	0.146382733	0.0250591948	0.0637590255	0.1218392015	-0.1219107315	0.0040317908	-0.0712004299	0.0461737488	0.0699946469	0.1276405443	-0.0718523931	-0.0544677712	-0.1361070308	0.0573693464	0.0054052975	-0.0125778855	-0.0069388986	0.0357473806	-0.151718162	0.0470862926	-0.1090162656	0.12298877	-0.028255562	0.103262387	-0.0480748387	0.0293606847	0.155953433	0.1187820365	0.0094612265	0.1164662749	-0.02366591	0.0345337186	-0.2180012375	-0.1100948376	0.0350974526	0.1455936809	-0.0316938644	0.0402703794	-0.1256784762	-0.003292905	-0.0043171464	0.0988076927	0.0652236243	-0.0132761431	0.1588011714	0.0690385567	-0.0223413715	-0.1100039809	0.1048586015	-0.0318352756	-0.0152134855	0.0363355308	0.113639342	-0.0391805987	-0.030095034	0.1486472697	0.0536645372	-0.1535153155	-0.0166404371	-0.0615856563	0.0568785557	-0.0223049516	0.0651235686	0.0085686729	-0.0007775135	0.1131257893	0.0511917601	-0.0615251426	-0.0256452992	0.0466352093	0.1423027203	0.1491502873	0.1051421587	0.0745399162	0.2366678797	0.0762385209	-0.0059371682	0.0860501403	-0.0671552074	0.0239587586	0.1114298236	0.0084997322	0.0041770056682679	-2.4153120207899902e-05	5.833732157772627e-10	1.7447376352742168e-05	0.0155689979823989	-0.0150673963243833	0.000227026431996	0.0002423936981759	0.0315908621788878	-0.0068799878869469	4.733423332453744e-05	0.0009979825732054	0.0003760006626762	0.000207001873779	1.4137649833294156e-07	4.2849775748017066e-08	-5.999397778189142e-05	-0.0001449966895157	3.599277370094081e-09	2.1024039970521192e-08	3.201125661582511e-05	1.842611776490578e-08	1.0247205501242067e-09	3.395218158861764e-16	0.0	0.0
2559.00714176711	-0.7857623337367841	0.6174224451194772	6548517.551615074	3352.6336145078503	-14.112997303838256	199.1766928981459	11240152.153127974	2465.2040791794884	-1.6384832774037932	2.684627450331876	6077231.15200319	2656.6393159147983	2022.9762689652453	1.110031	20.212416	0.1125898423437103	0.0734440088346098	0.1021581381	0.0989740669	-0.0853399858	0.0186987373	0.0084559908	0.1363755931	-0.0075517936	-0.0301058295	0.1230299664	0.059103742	-0.0034727086	0.1706875582	-0.0393655499	-0.0059430663	0.1688071178	0.0189356706	-0.0230579743	0.0679980863	-0.0459380035	0.0921638383	-0.040084095	0.0507169231	0.0606564666	0.0374920563	-0.0174751816	0.1560938355	-0.113293794	-0.0663046033	-0.06760309	-0.0251785464	0.0684131038	-0.0273645735	0.0270836476	-0.076459636	0.0722742127	0.058515949	0.1456231386	-0.0906783035	-0.0780971448	0.0374988643	0.0345349785	0.057585356	0.1016786522	0.015119054	0.0325617069	-0.1155087661	-0.0866166196	-0.1033141897	0.0227841768	-0.0904101409	-0.021346696	-0.1212648863	0.0315610179	0.001183504	0.1014190933	-0.1069752569	0.0351391402	-0.1307832085	0.0371042382	0.1037892392	0.0090658533	0.0080332606	0.0437848917	0.0207540848	0.0379450811	-0.0041487027	0.092505219	0.0736489139	-0.0235876267	0.1413164557	-0.0198215065	0.2232402012	-0.0420002353	-0.0544725147	-0.0058090771	0.0479724012	-0.0021835079	0.0584302645	-0.0620541801	-0.0313948481	0.1074583966	-0.0028345346	0.004173238441453	-3.7672268149002014e-06	1.4191997874903115e-11	1.7415919089221066e-05	0.0367152788685274	0.0211462808861285	0.000447165195315	0.0013480117023937	-0.0354478397699296	-0.0670387019488173	0.0044941875589823	0.0012565493443546	-9.099872877656612e-05	-0.0004669993914527	8.280768638951044e-09	2.1808843161725394e-07	-8.10014834529138e-05	-2.1007505671022383e-05	6.561240321572668e-09	4.4131529451803764e-10	3.199630810062346e-05	-1.49485152016476e-08	1.0237637320700222e-09	2.2345810673388943e-16	0.0	0.0
