global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1451.2122446964313	2.7700809084294638	7.673348239245401	2106016.9791568546	1925.424662758859	-10.604290099805668	112.45096852083648	3707260.131960066	1392.6084936437474	-2.916637366926352	8.506773530151085	1939358.4165687072	1509.077336235793	1224.082598273768	1.088835	20.699236	0.0862939559681074	0.0503589026830265	0.0299819704	-0.1171084527	0.1066539322	0.0429967174	-0.0723643013	0.0371049676	0.1258779785	0.1339919145	-0.0421658464	0.0426059208	-0.049503209	-0.0265762478	0.0822223817	-0.1358958458	-0.0544541087	-0.0313975579	-0.1079195994	-0.0650453743	-0.0737494841	0.0796534626	-0.0082322808	0.0429910028	-0.0117453389	0.0422735477	-0.1329434735	-0.0187002756	0.0606377717	0.060650997	0.0254806801	0.0009107551	-0.0428001094	-0.159411359	-0.002596238	0.0138928172	-0.1415461345	0.0571715557	0.0794612121	0.0413142526	0.0418510352	0.0360848662	-0.0921637831	-0.090111707	0.1372989842	0.0298948552	-0.0702523131	0.0556933132	0.0301105709	0.0176017901	0.1112310759	0.0322458355	0.0403102352	-0.0434810021	-0.0001936442	0.0199598152	0.0302467799	-0.1475621919	0.032646383	0.0484363759	0.0916459118	0.0822081628	-0.1374766533	0.0031718761	0.0244230336	0.0378518478	0.1088799649	-0.0875725326	0.0729441651	-0.0585235907	0.1411819057	-0.0206480923	-0.0369167398	0.0229454171	-0.0022393757	-0.1024211836	0.1525894126	0.1419863355	0.1094628008	0.0034169736495073	3.5081997211300255e-05	1.230746528333679e-09	1.1675708921427235e-05	-0.0026266221996564	-0.0154291974895101	0.0002380601351703	6.899144179727824e-06	-0.0734332192411173	-0.0231201267204496	0.0005345402595696	0.005392437688114	-0.0014860158377918	-0.000766015312209	2.208243070168065e-06	5.867794585388048e-07	-0.000182883416097	3.111680830999999e-05	3.3446343883308444e-08	9.682557594012847e-10	-0.0001571359952617	-0.0001570588746996	2.4691721006885e-08	2.466749012191293e-08	0.0	0.0	0.0	0.0	0.0	0.0
1451.985818033872	0.7735733374406664	0.5984157083990911	2108262.815771492	1936.6809717570768	11.25630899821772	126.70449226335718	3750733.186365936	1392.8127555309886	0.2042618872412731	0.0417229185793665	1939927.3719698256	1506.7356268179717	1229.6472778469615	1.092759	20.77384	0.0646054555897772	0.0348227977480151	0.0316123908	0.0126857802	0.0255678236	0.0085929692	-0.0115404224	-0.1396434788	0.1723558281	0.0097792267	0.0781928442	0.0276970761	0.0110209625	-0.0778678481	0.0193702751	0.0109327949	-0.0522602843	0.0548103882	0.0579651994	0.054271074	-0.0748942539	0.1694411069	-0.1904643285	0.0447665639	-0.1636219088	-0.091607813	-0.1316188321	-0.1178461218	-0.0862665918	0.0437314816	0.0652791626	-0.0694464088	-0.0258543454	0.130567599	-0.0867632806	0.0449117384	0.0311864122	-0.0847851273	0.090979956	0.0136593961	0.1526457253	-0.0293865067	-0.1028190563	-0.0441430179	0.1573135231	-0.1778304822	-0.1755144042	-0.0152500622	0.1027535486	0.0287285792	0.0417881445	0.0635365922	-0.0791564133	-0.0483660601	-0.0221842367	0.0102928741	-0.0182076093	-0.0785491446	-0.0231403336	0.0074413778	-0.0407535028	0.1067010698	-0.2139065915	-0.169723838	-0.0400253421	0.0819095233	0.0716339953	0.014281389	0.121843853	0.072611008	0.0125941642	-0.0168198877	-0.0979016257	-0.1593818219	0.0067184574	-0.0194325019	0.1237761546	0.1397444952	0.1012278027	0.0033945414866423	-2.2432162865000316e-05	5.032019308018991e-10	1.1522911904535716e-05	0.0154059448435646	0.018032567043221	0.0003251734741682	0.0002373431365229	-0.0515357615899461	0.0218974576511712	0.0004794986515848	0.0026559347226557	-0.0011470091306928	0.000339006707099	1.3156299458926527e-06	1.1492554745810717e-07	-0.0002639518735874	-8.10684574904e-05	6.96705915702988e-08	6.5720947998727925e-09	-8.415118520069991e-05	7.298481006100008e-05	7.081421970682496e-09	5.326782499640259e-09	0.0	0.0	0.0	0.0	0.0	0.0
1450.4554764002448	-1.5303416336271312	2.3419455156125566	2103821.089019461	1941.25822069086	4.577248933783267	20.95120780182005	3768483.479399844	1394.041151449714	1.2283959187254825	1.5089565331414216	1943350.7319352448	1509.5233785979456	1236.5418953158385	1.117622	21.246494	0.0205382323807903	0.0115400621483196	-0.0276317031	0.137123286	-0.0933816823	-0.0616131317	-0.0133904164	-0.1257605495	-0.033257553	-0.0839954365	0.0353310277	-0.0025190517	0.0742463765	-0.0551467249	-0.0151296845	0.1630664128	0.0379438927	0.0002895279	-0.0441116014	-0.005415953	0.0336737384	-0.0207470572	0.0020379734	-0.0703731243	-0.1423762724	0.0722676776	0.1695656995	-0.0952957506	-0.0068852608	-0.1614029203	0.0386355917	-0.044858398	0.071605252	0.1553397794	-0.0516904207	0.062709724	0.1632076928	0.0087328814	-0.0483313327	-0.0551931624	-0.0215354434	0.0351686474	0.0212253632	-0.0533943399	0.0376792386	0.0318420587	0.0169231798	-0.0914674582	-0.0335020791	-0.04962464	-0.0260761727	0.0162687829	-0.1431197858	-0.0366019827	-0.0570542752	-0.0075373679	-0.0225937157	0.0522823244	-0.098323689	-0.0590917051	-0.0625020144	-0.0627258419	-0.0264522879	-0.1745141928	0.0945242911	-0.0184501395	0.1441574193	-0.0281246431	0.049344533	0.1308962144	-0.1563779074	-0.0491809005	-0.1885430914	-0.0132801096	0.0919803705	-0.0615961741	0.0300805743	0.1373117808	0.0924399334	0.0013300914734486	-0.0020644500131937	4.261953856975467e-06	1.769143327740668e-06	0.0152605514583399	-0.0001453933852246	2.1139236467098004e-08	0.0002328844308126	-0.0600625372875995	-0.0085267756976534	7.270590379809264e-05	0.0036075083854242	-0.0012790128828535	-0.0001320037521607	1.6358739545052211e-06	1.742499058450355e-08	-0.0001999463901207	6.40054834667e-05	3.997855892229917e-08	4.096701913806008e-09	-8.412815513373002e-05	2.3030066969892578e-08	7.077546486204944e-09	5.3038398463773715e-16	0.0	0.0	0.0	0.0	0.0	0.0
1445.4047107013437	-5.050765698901159	25.51023414519652	2089194.777717635	1930.2570873424768	-11.001133348383291	121.02493494891095	3725892.423235862	1391.4057690257755	-2.635382423938609	6.945240520404536	1936010.0140782096	1507.3313693911364	1197.885046745233	0.976553	18.564705	0.0677105110447885	0.0338506507588645	-0.0924607935	0.1236252582	-0.1326378174	-0.0979009256	-0.0460608864	-0.0786924499	-0.0070083866	-0.0781320604	-0.0121498006	-0.026473615	0.0346100801	-0.0237832528	0.0657806308	0.1227911106	0.0508796717	0.0748765915	-0.1224153756	0.0427926864	0.0002241219	-0.0922944865	0.0742953407	-0.0045617337	-0.1142069957	0.1997108191	0.1578969923	-0.010265521	-0.0224241113	-0.0099808348	-0.0418336363	-0.0482276625	0.0517697056	0.1392231175	-0.0241298068	0.0943850938	0.1374897438	0.0441761896	-0.0213260977	-0.1105510834	-0.0883304927	0.0167841681	0.1077803661	-0.0274184537	0.039242902	0.0592709168	0.0668621955	0.0385312714	-0.0002788329	-0.0730355381	0.0687557797	-0.0816533178	-0.0941594223	-0.0236970409	-0.0763586498	-0.0368064256	-0.0210336088	0.143857667	-0.0563004468	-0.0235393859	-0.0298433662	-0.0927135641	0.0639077771	-0.1022954288	0.088661474	-0.0832008734	0.1266517902	-0.1412397052	0.0622312076	0.0007766868	-0.1399427875	-0.1669539558	-0.1590986601	0.0582456855	0.1277711835	-0.1946448458	-0.058590705	0.1346915149	0.0831471893	0.0035244717248872	0.0021943802514386	4.815304687903733e-06	1.2421900939529356e-05	0.0200362054521434	0.0047756539938035	2.280687106853133e-05	0.0004014495289205	-0.0516203891344702	0.0084421481531292	7.126986543938441e-05	0.0026646645743941	-0.0008300015988432	0.0004490112840103	6.889026540822683e-07	2.016111331685784e-07	1.2875534000311715e-05	0.000212821924121	1.65779375793183e-10	4.529317138656968e-08	0.0003000052096633	0.000384133364797	9.00031258251206e-08	1.4755844195028818e-07	0.0	0.0	0.0	0.0	0.0	0.0
1446.6581660974657	1.2534553961220354	1.5711504300674486	2092819.8495364827	1930.3203251304808	0.0632377880040166	0.0039990178316409	3726136.557611845	1391.3262062610036	-0.0795627647719356	0.0063302335381543	1935788.6122286369	1506.315879060971	1199.12419222479	0.990904	18.837523	0.227464256771396	0.1304225625457172	-0.0841364684	0.1026962863	-0.097033688	-0.0888264378	-0.0138616605	0.0226266439	-0.0438294051	-0.0303280499	-0.1208760552	-0.1126569473	-0.0107624252	-0.0107339717	0.1094210172	0.0994427415	0.108768683	-0.1063483449	-0.0013060815	-0.0246358954	-0.1404473484	0.0301425007	0.1901810198	0.0587001216	0.0041021924	-0.0104532567	-0.0795217579	-0.0667946581	-0.0766280608	0.1230979061	-0.0482009651	-0.0917163153	-0.1524360102	-0.1158016386	-0.0008326088	0.0446333704	0.0700407866	0.1712580752	0.0112261524	-0.051885665	-0.1220284951	-0.0593804969	-0.0383135079	0.0152148059	-0.1011600493	-0.0743357004	-0.1444391326	0.0476530974	-0.0219949834	0.0271761917	0.1384439321	-0.0231682234	0.0103755537	-0.032044166	-0.0505903111	-0.0930830784	-0.0631829451	0.1677030586	0.0104616681	0.00754549	0.0472837461	-0.138290697	-0.0070111434	0.0809590018	-0.1601394978	-0.1338533835	-0.1484022555	-0.2748309901	0.0494410755	-0.1058985411	-0.0170975681	-0.0509790236	-0.0885575331	-0.0747473369	-0.0964502853	-0.0533776396	0.0782762717	0.1318872767	0.0734003241	0.0035075086699407	-1.696305494650009e-05	2.8774523311798113e-10	1.2302617069709178e-05	-0.0006179282701168	-0.0206541337222602	0.000426593239817	3.8183534700954097e-07	0.0473063063486947	0.0989266954831649	0.0097864910792188	0.0022378866203565	0.0008259661625428	0.001655967761386	6.822201016656791e-07	2.74222922674976e-06	0.000388071566701	0.0003751960327006	1.505995408817687e-07	1.4077206295433598e-07	0.0001738397135295	-0.0001261654961338	3.0220246000018636e-08	1.5917732414687903e-08	0.0	0.0	0.0	0.0	0.0	0.0
1450.190424627892	3.532258530426361	12.476850325769798	2103052.267682426	1925.3262643038368	-4.994060826644045	24.9406435402206	3706881.2240181672	1392.4588541380117	1.1326478770081394	1.2828912132910453	1938941.6604673448	1507.126202202021	1212.5063421768218	1.333049	25.341852	0.1139065577328906	0.0765765945434534	0.0067142566	-0.1415947031	0.0837798262	-0.0020403118	-0.0452315612	0.1217356675	0.0417058491	0.0445126222	-0.0362931827	0.0075402048	-0.1498144204	-0.0190288238	0.0750867973	-0.1031218674	-0.0392738258	-0.0888661307	-0.0234768734	0.0054812452	0.01926582	0.2244980448	-0.0509808551	-0.0542617333	-0.1293075216	-0.1065990296	-0.0445717241	-0.1467444606	-0.0317305488	0.0397616207	-0.058671088	0.0064724825	0.0927057144	-0.1934847301	-0.0040465404	-0.0118615481	-0.1284984794	0.0849884432	0.0610650459	0.1404525693	0.0423908198	-0.0601247037	-0.2094460736	0.0231733621	0.0670951741	-0.0336176353	-0.1459674563	0.0083684317	-0.0839053244	-0.1346261882	0.0954644634	-0.0793825102	-0.0263384827	0.0087627175	0.020373596	-0.1048695685	0.0211215451	-0.0034371237	0.1647803059	0.0808176563	0.0405956968	-0.0952141544	-0.0525156111	0.1387807017	-0.1141915238	-0.0662750651	-0.4281792035	-0.3936790572	-0.0322162142	-0.0363049235	-0.2170357443	0.234323709	-0.0740097045	-0.1569340927	-0.0294502057	-0.0192134953	0.2001322833	0.1289028963	0.0632525717	0.0032187813813209	-0.0002887272886197	8.33634471937412e-08	1.0360553580738084e-05	0.0044889575937361	0.0051068858638529	2.6080283226420586e-05	2.0150740278361e-05	0.0579049200377426	0.0105986136890479	0.0001123306121296	0.0033529797645773	0.0021998976719548	0.001373931509412	4.839549767072149e-06	1.8876877925551368e-06	0.0009252443688945	0.0005371728021935	8.560771421709816e-07	2.885546194164171e-07	0.0002209820197514	4.714230622189999e-05	4.8833053053408145e-08	2.2223970359193904e-09	0.0	0.0	0.0	0.0	0.0	0.0
1452.7503666696764	2.559942041784325	6.553303257294898	2110483.627858879	1938.107211172296	12.780946868459296	163.35260285437948	3756259.561998055	1395.479698933346	3.0208447953343693	9.125503277498748	1947363.5901351024	1510.6917297420164	1228.9046031761543	1.297909	24.673834	0.2717844584253029	0.1567541744780989	0.0021057604	0.0409053575	0.0162023014	0.0054464514	0.0549316817	-0.1139120032	0.107398506	-0.0327455581	0.0303237963	0.1810777944	0.0714772432	-0.0112783177	-0.1239224458	0.0887868393	-0.1379180558	0.1878985868	-0.0522395756	-0.0447981609	-0.0092476294	0.0081537506	-0.1580197732	-0.093021708	-0.0773035045	0.0066849406	-0.0040373463	-0.1260907268	0.0734725339	-0.1021197996	-0.1988737083	0.0336174584	0.0399461615	-0.0138675501	-0.004820806	0.0363837845	0.0947540185	-0.1857394487	0.0029762143	-0.0012153919	0.090184109	0.0454224997	-0.0518445943	-0.1218733772	0.0779416397	0.080888048	-0.0729135421	-0.0592579935	0.0051168569	-0.1403154256	-0.0174162159	0.0306194995	0.0251750467	0.0203955195	-0.0258558015	0.0019543766	0.0208352273	0.0037214401	-0.0031156939	0.0524946865	-0.1697505633	-0.033015257	0.0055311211	-0.0888124916	0.0358872425	0.020283934	-0.1289325204	-0.1290417211	0.0658655255	0.141238522	-0.1397620341	0.1658613661	-0.0757039883	-0.0303770892	0.1556677919	0.0527465559	-0.0745549271	0.1257424501	0.0527593557	0.0034971350130632	0.0002783536317422	7.748074430412787e-08	1.2229953299592548e-05	0.0258073696750926	0.0213184120813565	0.0004544746936705	0.0006660203295468	-0.0507984709631585	-0.1087033910009011	0.0118164272150947	0.0025804846521948	2.046906306834011e-05	-0.0021794286088864	4.1898254289568504e-10	4.74990906123277e-06	0.0002770026229423	-0.0006482417459522	7.673045311691404e-08	4.202173611951566e-07	0.0002229976991388	2.0156793874000027e-06	4.972797382119876e-08	4.06296339278925e-12	0.0	0.0	0.0	0.0	0.0	0.0
1448.143824231791	-4.6065424378853095	21.22023323203833	2097120.535660677	1941.707656787343	3.600445615046965	12.963208626910918	3770228.6244265945	1396.1770043171628	0.6973053838166834	0.4862347982997321	1949310.227384047	1512.5716044771705	1220.308201858909	0.9905	18.829838	0.1274202924339082	0.0718482855666535	-0.079349242	0.0851753388	-0.023260681	-0.055999089	0.0224877294	-0.1789317102	-0.0292698625	-0.1489548858	0.0102456228	0.1042949151	-0.0279171416	-0.0049611806	-0.0988392486	0.0857937197	0.0076109847	0.2478555883	-0.0063368023	0.0615433198	0.0424394892	-0.1060136137	-0.0477160622	-0.1017978393	-0.1148344165	0.0288920689	0.0831898825	0.0656048268	-0.0520451581	0.0003121609	0.015763779	0.0905421268	0.0859635264	-0.1530516471	0.0024413401	0.1305936506	0.0979975261	-0.1713452525	-0.1076410976	-0.0893007167	0.052102612	-0.0244573551	0.0899610739	-0.048760321	0.0538040697	0.0271963829	0.0216443309	-0.1115294928	-0.0575132713	-0.1729402499	0.0880955204	-0.0756136037	-0.0058847893	0.0042696969	-0.0451203015	-0.0364559938	0.0413397012	0.0535865908	-0.0210592599	0.0627791187	-0.226379175	-0.1092126997	0.1331599212	-0.0318185236	0.0597443807	-0.0716906327	0.068904749	-0.1488341305	0.0134387278	0.1742330764	-0.0185525498	0.1097493981	0.0555935514	0.0663816402	0.2801570661	0.1206356618	-0.0767868445	0.1224102548	0.0419779864	-0.0040521804399134	-0.0075493154529766	5.699216380855128e-05	1.6420166317616755e-05	-0.0035322960400634	-0.029339665715156	0.0008608159842771	1.2477115314647577e-05	-0.0075510231848099	0.0432474477783486	0.0018703417393409	5.701795113753664e-05	-0.000850022713556	-0.0008704917766243	7.225386135611056e-07	7.577559331706e-07	0.0002019055234467	-7.509709949560001e-05	4.076584039828592e-08	5.639574352652047e-09	0.0002230860927674	8.839362859998736e-08	4.9767404786225e-08	7.813433577072503e-15	0.0	0.0	0.0	0.0	0.0	0.0
1445.429634587921	-2.714189643869986	7.366825422891081	2089266.828544971	1930.380311664782	-11.327345122560928	128.30874752560484	3726368.147663021	1391.3829461755886	-4.794058141574169	22.982993464793577	1935946.5029082608	1508.4167693210115	1187.07927451535	1.058845	20.129112	0.1203187471442212	0.0791203310372552	-0.1059130827	0.0584806323	-0.0055024098	-0.1462690906	-0.0054094906	0.0004148619	0.0417650327	-0.1580687912	0.0751412658	-0.0373405083	-0.0105568911	0.0052996193	0.0011295227	0.0872188454	-0.0721900153	0.0923821846	-0.1395972004	-0.0125467957	-0.0541016049	-0.0099034875	0.0917460984	-0.0272552806	0.046036309	0.0072527388	-0.118899017	-0.0345496815	-0.1662582488	-0.0179874938	0.2274838123	0.1663448405	0.1499589166	-0.0465165252	0.0109494712	0.1466863268	0.0635732369	-0.1340032765	0.0276364242	-0.0532307006	-0.101364744	0.0442778478	0.0492195273	-0.0251842688	0.0220579004	-0.0144580456	-0.0440971765	0.0341353362	0.0771126487	-0.090885353	0.0910866885	-0.0562578234	-0.0179953969	-0.0026536051	-0.0286771516	-0.0691192637	-0.008929336	0.119692502	0.0264063463	0.1492491571	-0.164236192	-0.0139406121	0.0099714107	0.0655355488	0.0295517245	-0.0720294832	0.0181242611	-0.0759288938	0.0140926782	-0.0824292305	0.0870839885	-0.027191826	0.0140661802	0.0309645633	0.0326918144	0.095494116	-0.1791587381	0.1189108618	0.0309673479	-0.0067087180308362	-0.0026565375909228	7.057191971985913e-06	4.500689761726674e-05	0.0029624497514646	0.006494745791528	4.218172289657067e-05	8.77610852995267e-06	0.0579665478301123	0.0655175710149222	0.0042925521116953	0.0033601206673406	6.9837379496652665e-06	0.0008570064515056	4.8772595749594815e-11	7.344600579223321e-07	0.0001460008437368	-5.59046797099e-05	2.1316246371857492e-08	3.125333213466505e-09	0.000222999369046	-8.672372140000065e-08	4.97287185949141e-08	7.521003853464931e-15	0.0	0.0	0.0	0.0	0.0	0.0
1448.7596049885192	3.3299704005980857	11.088702868859375	2098904.39304649	1930.058554252369	-0.3217574124130351	0.1035278324427319	3725126.022842745	1389.9915232053943	-1.3914229701942986	1.936057881984324	1932076.434582852	1505.2844642148548	1203.416201417927	1.017077	19.335096	0.0992975182051053	0.047062432096756	-0.0547902455	0.122400883	-0.0626855273	-0.0702678734	0.0490932733	0.0673278347	0.0240610778	-0.1021117729	-0.0348891214	-0.0921123357	0.0287559829	0.0166167248	0.0477756909	0.1608511683	-0.0895248415	-0.0301462136	-0.0329365182	0.1078732766	-0.0661130403	-0.1308959869	0.0454751413	-0.0520330983	0.0579564073	-0.0200685199	-0.1516935566	0.1291815341	-0.0224554913	0.0198733083	-0.0509073481	0.0085404863	-0.0942610676	-0.0226983519	0.0207708468	0.0056209483	0.1525934812	0.0031662563	0.1041244783	0.0194716801	-0.1440561062	0.00824092	0.0009695009	-0.0084003008	-0.0788138131	0.0043329033	-0.0066134499	-0.0906586669	-0.0156399294	0.0757650096	-0.0077812858	-0.0215944093	-0.0324533456	0.0299429564	-0.0296253582	-0.0285072927	-0.0527798712	0.1534656175	-0.0395771575	0.0311584354	-0.0942696134	0.0187271821	-0.0742663827	0.0687342721	-0.1043566955	-0.1117225548	-0.0995956309	0.0281333574	-0.099123756	-0.0965053814	0.0566784882	-0.0169228375	0.071810237	0.0178525583	-0.0366043861	0.252198823	0.0183671875	0.1152490509	0.0197875765	0.003470888169275	0.0101796062001112	0.0001036243823893	1.204706468361316e-05	-0.0035124566271207	-0.0064749063785853	4.1924412611444605e-05	1.2337351557404125e-05	0.0259712939044831	-0.0319952539256292	0.0010236962737654	0.000674508107073	0.0005100059997881	0.0005030222618384	2.601061198198594e-07	2.530313959050548e-07	-0.0002019840604488	-0.0003479849041855	4.079756067538448e-08	1.2109349354106117e-07	6.105150105444192e-05	-0.0001619478679915	3.727285781000523e-09	2.622711194701112e-08	0.0	0.0	0.0	0.0	0.0	0.0
1448.1347056323968	-0.6248993561223415	0.3904992052821169	2097094.1256570288	1935.9223611640016	5.863806911632537	34.38423149690951	3747795.388454803	1391.8713503555514	1.879827150157098	3.533750114467757	1937305.8559405864	1507.1295301396494	1207.42720413208	1.023864	19.464102	0.0518898749324014	0.0258020798465043	-0.0509925612	0.0898006614	-0.0238576591	-0.0570510608	0.0986213805	-0.0192070825	-0.0002981988	-0.1397377312	0.0576803675	-0.2121985536	-0.0807717493	0.0274860578	-0.0173380154	0.0837182388	-0.0664265534	0.0686247812	0.1755237006	0.1446176965	0.0327821973	-0.0539380601	0.0603769702	0.183333672	-0.0939372154	-0.0118928631	-0.0605808361	-0.0642008703	0.0700880724	-0.0051696955	-0.3404861356	0.0940697391	-0.0008789703	-0.0110220491	0.0516346709	0.0227792494	0.0981767543	-0.1269720933	0.0498045882	0.0505717605	0.0105410774	-0.129715495	-0.0053892199	-0.0696951787	-0.1565723138	-0.165319087	0.0265238767	0.0187143503	0.0446316279	-0.1740110899	0.0124471563	0.0743805187	0.0847084453	0.0249013993	-0.0349014192	-0.0274625762	-0.0345262019	0.0932107046	0.0093909886	0.055686696	-0.1665329208	0.0243968282	-0.0793390455	0.0140506456	-0.1317517056	0.0572557168	-0.0783998645	0.0927354803	-0.0927664756	0.0742561393	0.1631160624	0.1565328267	0.1092218421	-0.0826744356	-0.1279107362	0.1337600781	-0.1189816682	0.1114298236	0.0084997322	0.0033977180976734	-7.317007160160009e-05	5.3538593781832836e-09	1.1544488271257348e-05	0.0164525434946085	0.0199650001217292	0.0003986012298606	0.0002706861874419	0.0239213922246932	-0.0020499016797898	4.202096896805445e-06	0.0005722330059676	0.0002540003105575	-0.0002560056892305	6.451615776330646e-08	6.553891291843453e-08	1.7992504523611785e-05	0.0002199765649724	3.237302190321905e-10	4.83896891370617e-08	-5.900230592816083e-05	-0.0001200538069826	3.4812721048402827e-09	1.4412916571016038e-08	0.0	0.0	0.0	0.0	0.0	0.0
1447.80195870128	-0.3327469311168443	0.1107205201676779	2096130.5116192629	1924.9048429790296	-11.017518184972005	121.3857069561888	3705258.6545241214	1393.5729028406276	1.701552485076263	2.8952808594692065	1942045.4355316532	1508.127096156594	1195.1892520732845	0.954867	18.152456	0.1112617887688554	0.0660711113605899	-0.041214887	0.0480670704	0.0330872272	-0.0737106605	0.1591595869	0.1026346479	0.0912116009	-0.1982480814	0.1384356169	-0.2310258141	0.0408919901	0.0263197605	-0.1025596726	0.0249962947	-0.1479987357	0.15123822	0.2419159626	0.0872224442	-0.0177474764	-0.070698099	0.0596765721	0.2148618871	-0.0274102597	-0.0389580306	0.0319221646	-0.0286022501	0.0539086461	-0.0884041709	-0.2318362719	-0.0876858511	-0.148151366	-0.1210593654	0.0571347207	0.0072017596	0.0632893891	-0.2424214336	0.0506478809	-0.0025630897	-0.0019608449	-0.0843891403	-0.0279157376	-0.0968118193	-0.2107844021	-0.1418349973	0.0689778864	-0.0307356265	-0.0282320009	-0.1421065764	-0.0542249794	0.1676760772	0.0916497762	0.0366220168	0.0137228808	-0.0003016603	0.0584850409	0.059976145	-0.045133739	0.0811586589	-0.2502703529	0.0504332298	0.0418929424	0.1570257149	-0.0904709203	0.0797845172	-0.0873464539	0.0668733628	0.0017603241	0.1016754367	0.0246634234	0.0769325501	0.1335671294	-0.1155436994	-0.0736421912	0.0840016204	-0.1978058059	0.1074583966	-0.0028345346	-0.0004517061067872	-0.0038494242044605	1.481806670588712e-05	2.040384069088493e-07	-0.0380097261205207	-0.0544622696151292	0.002966138811631	0.0014447392797569	0.0326191927356873	0.0086978005109941	7.565173372904922e-05	0.0010640117347279	-0.0001829917868919	-0.0004369920974494	3.3485994069890546e-08	1.909620932332259e-07	0.0004450032998823	0.0004270107953586	1.9802793690613624e-07	1.823382193528595e-07	-3.79593099708184e-05	2.104299595734243e-05	1.4409092134606732e-09	4.428076788607298e-10	0.0	0.0	0.0	0.0	0.0	0.0
1451.4148673740783	3.612908672798312	13.053109077981262	2106605.117234513	1930.0716260700133	5.166783090983699	26.69564750927507	3725176.481760545	1391.8661572093697	-1.7067456312579452	2.9129806498180817	1937291.399584778	1503.530289364661	1218.653616559949	1.064029	20.227674	0.1566762149819285	0.1017049183320542	0.0322531175	0.0883153182	-0.0352409784	0.1230249227	0.1446119135	0.1001685986	-0.0569712426	-0.1779821268	0.0754509075	-0.1525894827	0.191013185	0.0663774299	-0.1682094255	0.1139268328	-0.1893874196	-0.0589142812	0.0454135154	0.0177607777	0.0374208556	-0.1079445214	0.0569199466	0.0252242086	0.0341721342	-0.0441051905	0.0912239486	0.0200955142	0.1473297752	-0.1111031183	-0.0034374211	-0.1542451524	-0.1039611446	-0.0324280696	0.0189627571	-0.1726458821	0.1341322642	-0.1478478562	0.0013810911	0.0416354417	-0.0915760055	0.0534204646	-0.0063887037	-0.1191748212	-0.0721052593	0.0391672729	0.233951406	-0.0685187582	-0.1101511822	0.0230100861	-0.1219375952	0.1080915696	-0.1053876652	0.0675323683	0.0285887607	0.0837421233	0.0422981763	0.0634459123	-0.1065286466	-0.0348680718	-0.1594507828	0.0387313841	0.1579236485	0.160965285	-0.031662364	0.0606262041	-0.0823982794	0.205924424	6.24306e-05	0.0332049183	-0.0280867711	-0.0625590554	-0.1284024841	-0.0319021336	0.0943562424	0.0527363134	0.0650865046	0.1033401944	-0.0141533203	0.0035840898137422	0.0040357959205294	1.628764871216175e-05	1.2845699792970595e-05	-0.0183865526060458	0.0196231735144748	0.0003850689387791	0.0003380653167348	-0.064386861761946	-0.0970060544976333	0.0094101746091978	0.0041456679675519	-0.0006500445955008	-0.0004670528086089	4.225579761397988e-07	2.181383260294618e-07	0.000435932767326	-9.070532556300025e-06	1.9003737762850444e-07	8.227456085489862e-11	0.0002061411698498	0.0002441004798206	4.24941819070441e-08	5.958504424865615e-08	0.0	0.0	0.0	0.0	0.0	0.0
