global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
1389.448026369316	-0.6495011014167176	0.4218516807415292	1930565.8179815875	1638.1721361567463	-5.504361924160776	30.29800019215092	2683607.9476803574	1346.624745630019	0.776167374083343	0.6024357925914321	1813398.2055431136	1412.9208168999846	1096.8335083362667	1.047521	27.575197	0.1403867206029592	0.0914879325707398	-0.060653007	-0.0630338177	0.1070870861	0.0542865207	0.176975417	-0.1193474106	0.0505742063	-0.1473841879	0.0337363686	-0.0952611044	-0.089408564	0.127602699	0.0031209018	-0.0831902742	-0.0699934725	0.0716796204	-0.0064416104	-0.0107503435	-0.0816160105	0.1540072654	-0.1200442844	-0.075628381	-0.1797348408	-0.0206703113	0.0542570149	-0.0001396317	-0.2372253966	0.0502943955	-0.0503541134	0.0856470427	-0.0943086171	-0.1143521295	0.0742564772	0.0259919019	-0.0105146713	-0.0515288949	0.0562054008	-0.0257125436	-0.02343436	-0.0730016686	-0.0543624284	0.2168046912	0.0847141351	-0.0538924604	-0.1078465301	0.0446683763	-0.063430787	-0.0528192607	-0.0782403726	-0.1082605641	-0.0329725915	0.0717312519	-0.1690995492	-0.1353232133	0.0919318979	0.0168905381	0.0820882765	-0.0663278545	-0.0546250832	-0.1879376197	-0.0808388447	0.0391002672	0.0068894563	0.023749252	0.0420201037	-0.0045134468	0.1978610883	0.1091315693	0.1419863355	0.1094628008	0.0333105080253943	5.720147075290172e-05	0.0011095899449098	3.2720082562950703e-09	-0.1393749101020205	-0.0095304734518179	9.08299242158074e-05	0.0194253655659462	0.239946902607663	0.0389830840491783	0.0575745160710113	0.0015196808419852	-0.0088787928726443	-0.0014666446851547	7.883296287531922e-05	2.1510466324925314e-06	-0.0004491155393837	0.0001957643272542	3.832367182532865e-08	2.017047677159118e-07	0.001488038368104	0.0001739102202152	3.0244764695299364e-08	2.2142581849496155e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1385.5873081342722	-3.860718235043805	14.905145290399757	1919852.1884627787	1625.7438733604515	-12.428262796294804	154.46171613376552	2643043.141769044	1345.7954292510474	-0.8293163789717255	0.6877656564307746	1811165.337393011	1412.7858680646443	1093.1707413456734	1.172638	30.868786	0.1659496587312937	0.0899268910055421	-0.0429142676	-0.0542176501	-0.0621981119	0.0732723705	-0.1725731909	-0.0581757136	-0.0025594079	-0.0636112563	0.0171620849	0.0245483159	-0.1319768489	0.0784118628	0.0753328803	-0.0610198899	-0.0537710921	0.1319340992	-0.0846515309	-0.051863281	-0.0527667529	-0.0016402224	-0.105155729	0.1507080972	0.053280053	-0.030027962	-0.1055708415	-0.103382421	0.0417456338	-0.1997293228	-0.0515058714	-0.0239324556	-0.0893514998	-0.0696396326	0.0356584332	-0.0290792636	0.0237590181	-0.0908544633	-0.1134457089	-0.0244467609	0.0117686102	-0.0025336169	0.1840582124	0.0414226165	0.0556534043	-0.1211014328	-0.0983457254	0.0206462213	-0.0161002318	-0.032554928	-0.0746380745	-0.1033609888	-0.0433782504	0.0419178438	-0.2135393118	-0.1396812539	0.0586704093	-0.0980913823	0.1559780109	-0.1202992551	0.0900232644	-0.059959878	-0.0996870382	0.0614194192	-0.0786879667	0.0598106486	0.0747199003	0.1482230458	0.0705536231	-0.0904443144	0.1397444952	0.1012278027	0.0329426369786176	-0.0003678710467766	0.0010852173311049	1.3532910705658453e-07	-0.1103228718750273	0.0290520382269931	0.0008440209251426	0.0121711360587536	0.2498667156054068	0.0099198129977438	0.0624333755674332	9.840268991020692e-05	-0.0073740485729521	0.0015047442996922	5.43765923562569e-05	2.2642554074561702e-06	-0.0010158033656746	-0.0005666878262909	3.211350924663053e-07	1.0318564777158451e-06	0.0010272717648915	-0.0004607666032125	2.123058626359856e-07	1.055287278943297e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1387.2466237448434	1.6593156105711842	2.753328295485222	1924453.1950914671	1631.0888362413043	5.344962880852791	28.56862819769416	2660450.7917110124	1344.0866879937369	-1.7087412573105212	2.919796684435141	1806569.0248419729	1412.7008663321687	1101.3490878942828	1.167361	30.729891	0.1329913685491582	0.0793206294540137	-0.0630543379	-0.0032526042	0.122198535	-0.1668100021	0.0564256321	0.0506315519	0.0219159676	-0.0933767044	-0.0046190073	-0.0274862546	-0.0880066047	-0.019572815	0.0417341098	-0.1792907433	-0.0829883602	-0.0328635686	0.0031021117	-0.0131817474	-0.1195936232	0.0184390661	0.1294656583	0.0746810024	-0.0396340386	0.1671792836	0.0474626461	0.022510453	-0.0846589124	0.0012547065	-0.1029698347	0.0022960435	-0.1013589837	-0.0271394633	0.0561910775	-0.1609197976	0.1217233026	-0.0138254312	0.1393179352	-0.0088853406	0.0573448835	-0.1120182088	-0.0065542937	0.0910218482	0.0455072942	0.0932522186	-0.1211663409	0.004807487	-0.0448788536	-0.0727610539	-0.085641801	-0.0983987376	-0.0171809315	-0.026287391	-0.0243173829	-0.1610103995	0.1070885877	-0.0401053531	-0.0349900485	-0.1546178376	-0.0779993037	-0.167965078	0.062195553	0.077303958	0.0340563057	0.0099773172	-0.0633645326	0.1085880603	0.1993487082	0.0692719838	0.1373117808	0.0924399334	0.0332387418650768	0.0002961048864591	0.0011048139607732	8.767810378501345e-08	-0.1675536732535363	-0.0572308013785089	0.0032753646264263	0.0280742334207528	0.2930760069368219	0.0432092913314151	0.085893545842032	0.0018670428573631	-0.0073938657811756	-1.9817208223500173e-05	5.4669251190039466e-05	3.9272174177356287e-10	-0.0004017611624158	0.0006140422032588	3.770478273829214e-07	1.6141203162569484e-07	0.0010160277573183	-1.1244007573199976e-05	1.2642770630617843e-10	1.0323124036412542e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1385.0823003991998	-2.164323345643652	4.684295544498131	1918452.978879139	1630.1682220201817	-0.9206142211226052	0.847530544133181	2657448.4320844403	1345.763614249629	1.6769262558921127	2.8120816677003395	1811079.705438224	1413.1186046796977	1076.123169579958	1.189163	31.303816	0.2296671050175704	0.1286231641031422	-0.0989361034	0.0478115906	0.1142843765	-0.0045527911	-0.1791318337	-0.0923019867	0.059512469	-0.1326374189	0.0850814232	0.1079591642	-0.0106657435	0.0513540498	0.1892201784	0.0562479393	-0.1273651524	0.0859513972	-0.112374606	0.0833741207	0.0611681018	0.0755706002	-0.1274977807	0.0640767167	0.0458843781	0.187712878	-0.1310362172	-0.0802595797	-0.0040470384	-0.050709979	-0.025658802	-0.0575743331	-0.1429538273	-0.0678983288	0.1224562587	-0.1196494912	-0.0373324312	-0.0260923384	-0.0950640929	0.0241779497	0.0273545011	0.0209571898	0.0812922904	-0.0822387597	-0.0899672266	-0.0032692105	-0.133494777	0.0069568816	-0.0500782343	-0.102779548	-0.048074387	-0.0083254604	0.0405880092	-0.0693709244	-0.0458477023	-0.0225675929	-0.1184782311	-0.1215153385	-0.0626669901	-0.0786524457	0.0833202723	0.0443652538	0.0281107935	0.0309906247	-0.0287067606	-0.0593721252	0.1228088796	0.1418090745	0.0465936949	0.0350524817	0.1346915149	0.0831471893	0.0168047387705883	-0.0164340030944884	0.0002823992451477	0.0002700764577096	-0.1830518962049154	-0.0154982229513791	0.0002401949146506	0.0335079967042151	0.3964331257785147	0.1033571188416928	0.1571592232145236	0.0106826940152558	-0.0056228833130766	0.001770982468099	3.161681675247528e-05	3.136378902314028e-06	-0.000286862853057	0.0001148983093587	1.32016214935105e-08	8.229029646400198e-08	0.0010177021824607	1.674425142400137e-06	2.803699557501719e-12	1.035717732185272e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1375.678707896236	-9.403592502963876	88.42755196179839	1892491.907359057	1594.5984119029526	-35.56981011722905	1265.2113917757304	2542744.0952434186	1343.6050663953388	-2.158547854290191	4.6593288392607874	1805274.5744432227	1404.285063229066	1144.93385661608	2.835252	74.635841	1.0404106060513276	0.8156427716414827	-0.1139272792	-0.4689156681	-0.499556362	0.0581072433	0.1676766277	-0.1254656271	-0.0039568807	-0.0850821694	-0.7237305473	-0.0266242676	0.1841657597	0.1265311575	0.0507353234	-0.0060649195	0.133714982	0.2172829895	0.5943610248	-0.2811562393	0.2153530688	-0.0078057104	0.0157569271	-0.1275063162	0.0462959142	-0.0400397932	-0.2452534768	-0.0146868843	-0.1308592062	-0.0341475265	0.0622182377	-0.0005755051	0.1096775333	-0.3335314326	-0.4830238512	0.4721990569	0.2067566723	-0.1440679273	0.1824810945	0.2201453209	0.1015813451	0.0960743244	-0.0578568728	0.0168856779	0.1120729796	-0.0703518243	0.1349908663	0.0939246815	0.3106706511	0.6229471702	-0.2565571129	-0.147010679	0.3404228552	0.1724262942	-0.0918710225	0.0624500376	-0.1887134132	-0.0312492199	-0.0362833043	-0.0615667475	-0.0644540474	-0.141401189	0.0918423449	0.0747373613	-0.0505317893	0.0357045109	-0.0899164894	-0.0431297263	-0.0467682934	-0.089919126	0.1318872767	0.0734003241	-0.0157090069434531	-0.0325137457140414	0.0002467728991494	0.0010571436603573	-0.1870624267197058	-0.0040105305147903	1.6084355010064864e-05	0.0349923514902653	-0.3903901758464911	-0.7868233016250058	0.1524044893974542	0.6190909079800748	-0.0035800400813722	0.0020428432317044	1.2816686984231469e-05	4.173208469320477e-06	0.0020031672939484	0.0022900301470054	5.244238074193575e-06	4.012679207544556e-06	0.0010260893677007	8.38718523999988e-06	7.034487625007183e-11	1.0528593905084222e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1364.231128747406	-11.447579148829846	131.04706836872384	1861126.5726434216	1628.5736873498124	33.97527544685977	1154.319341689992	2652252.255128165	1343.1528651061672	-0.4522012891716258	0.2044860059284803	1804059.6190429055	1413.1577786579985	1090.3578143725456	3.369979	88.71210499999998	1.7309104673404403	0.9918256074673452	0.2193816983	0.1922098234	0.0640791229	0.0346151024	-0.0268822801	-0.4390818925	-0.1624818875	0.2764463257	-0.0455897914	-0.4585580844	-0.1555595752	0.3318913424	0.1776979746	0.3120873337	0.089605621	-0.0898594037	-0.0146375726	0.2935987984	-0.2436509505	-0.0244468875	-0.072580723	-0.3464428257	0.0924713691	0.0157180025	-0.2351421507	-0.0527512818	-0.027791018	-0.1100056601	0.1062865199	0.1507253018	0.0900693449	0.281881157	0.4227399842	0.4439582767	-0.0036950374	-0.1491916764	0.3255799765	-0.0252405994	0.1677946771	0.0154167347	0.2825274052	-0.1253475349	-0.1228384052	0.0131696006	0.1798813761	-0.2367918624	-0.3184689069	0.0567970556	0.5097619937	-0.0948191754	0.2345505393	0.393220691	-0.023039039	-0.2233422357	-0.2008340687	0.0902056455	-0.1048891655	-0.0118914747	-0.0053245365	0.1292553495	-0.0470821971	0.0058528709	0.0181313054	-0.0509131119	0.1153738461	0.0215481512	0.1953042043	-0.0248561125	0.1289028963	0.0632525717	-0.030655602795278	-0.0149465958518248	0.0009397659827418	0.0002234007275577	0.388741150068185	0.5758035767878908	0.3315497590417285	0.1511196817563351	-0.5746588002271409	-0.1842686243806497	0.330232736678497	0.033954925931137	0.0110924694770865	0.0146725095584587	0.0001230428791	0.000215282536743	-0.0004802024565773	-0.0024833697505257	6.167125317826078e-06	2.305943993028737e-07	-0.0009358647297164	-0.0019619540974171	3.849263880371748e-06	8.758427923271505e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1387.803558812086	23.57243006468002	555.6594591542305	1925998.7178514912	1642.171961495046	13.598274145233518	184.9130597289264	2696728.7511204868	1349.8487729546744	6.695907848507204	44.835181915700375	1822091.70984724	1428.0678483890913	1101.2338218757209	2.616736	68.883575	1.1492014114096167	0.6436194218182328	-0.0103102839	0.0331969461	-0.1784894851	0.0032038656	0.2172974468	-0.0476016849	-0.1233129601	0.0117055422	-0.1272358031	-0.1691348244	0.2189233206	-0.1392482548	0.0368182337	0.0304833972	0.030966771	-0.0615192303	0.0284070309	0.0175867686	0.1842904376	0.0708929937	0.2586075882	0.1344214785	0.1623766904	-0.0016956178	0.1594758025	-0.1130230732	-0.1176043286	-0.055220892	0.0665588223	-0.0330152643	0.1322697326	0.0581957748	-0.2780057511	0.0024167248	-0.1089714995	-0.0969041361	-0.0116138357	-0.3176337804	0.2847870395	-0.0529529275	0.0756585879	0.2033487227	-0.3443584847	0.1053454709	0.0911038652	-0.2137039712	0.1652157803	0.0731405199	-0.0844721796	-0.0589480894	-0.2343381487	-0.0102460258	0.0337953186	-0.0697340569	-0.1372955876	0.2311258681	-0.0188845773	0.0803569548	-0.0225864204	0.0130648542	-0.3088129788	-0.1564037317	0.2430263971	-0.0575840226	-0.0372408355	-0.195319091	0.0587960737	0.2475480751	0.1257424501	0.0527593557	-0.0063553315795275	0.0243002712157505	4.039023948573951e-05	0.000590503181159	0.0766065541178164	-0.3121345959503686	0.0974280059890998	0.0058685641338059	-0.2136012612548086	0.3610575389723323	0.045625498809645	0.1303625464487572	0.003798019694436	-0.0072944497826505	1.4424953599323728e-05	5.320899763160992e-05	0.0003823902873749	0.0008625927439522	7.440662419189857e-07	1.462223318786586e-07	-5.872715089578931e-05	0.0008771375788206	7.693703321792832e-07	3.4488782523368064e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1368.931138387099	-18.872420424987013	356.168252697467	1873972.461645799	1612.1464742167611	-30.0254872782848	901.5298862984424	2599016.2543295342	1346.9925049510082	-2.856268003666173	8.158266908767146	1814388.808394192	1413.067847392813	1066.2028091512557	1.977024	52.04364	0.2997209587704491	0.1581839168081883	0.1277155201	0.2998026967	-0.1146463616	0.1328612876	-0.0438390701	-0.1492821304	-0.236135639	0.2809423391	-0.0544948521	0.0507309585	-0.1255402592	0.016073807	0.0587320671	0.1294736027	0.0863580533	-0.3085662514	0.0267020489	0.153356801	0.051825376	-0.0789968758	0.0666051535	-0.1867526793	-0.0223406176	-0.0145318194	0.1599634803	0.0345144019	0.162333407	-0.1313509654	0.0597854392	0.1138815649	0.0776606658	0.3023826024	0.0018800062	0.1761920275	0.0543936351	-0.106451376	0.0068436381	-0.0294431383	-0.0367809488	0.1129146099	0.0727071527	-0.1300007781	-0.0770963841	0.0264911171	0.1070762058	-0.2827107303	0.0030295533	-0.0090496002	0.2218289156	0.0437067313	0.0719769165	0.1349398884	-0.0363832444	0.055406683	-0.106169871	-0.0245006589	-0.0123606495	-0.0655285713	-0.0706164763	-0.040496486	0.0500679077	0.0337022657	-0.0125294925	0.0868937405	-0.103380754	0.0058327545	-0.2992841475	-0.1447116157	0.1224102548	0.0419779864	-0.0335906927250135	-0.0272353611454859	0.0011283346377462	0.000741764896725	0.0858192017521588	0.0092126476343424	8.487287643455466e-05	0.0073649353893777	-0.1533558764246834	0.0602453848301252	0.0235180248339827	0.0036295063933298	0.006669339499271	0.002871319804835	4.448008935653636e-05	8.244477421637703e-06	0.001089710223953	0.0007073199365781	5.003014926808475e-07	1.1874683721876975e-06	-0.0005406387126926	-0.0004819115617968	2.322387533934413e-07	2.922902176619117e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1370.5264139346068	1.5952755475077538	2.544904072476164	1878342.6512924533	1612.2505773480018	0.104103131240663	0.0108374619341107	2599351.924158965	1343.0947903254844	-3.897714625523804	15.192179302022168	1803903.6157994568	1410.6006553623683	1040.3904701669655	1.479182	38.938335	0.7184222571074311	0.4486806252597333	0.0389542622	0.1921165034	-0.2333606141	-0.0127463738	-0.2004974365	0.1107647274	-0.2159898667	0.1904514755	-0.0461153703	0.178019771	-0.0112759074	-0.0401515243	0.1401953821	0.0254818882	-0.0326593348	-0.2190630383	0.0934728006	-0.0574858104	-0.0452153228	-0.0267192503	-0.0505432406	0.1090641543	0.0871308856	0.0785085245	0.0032340924	-0.0235972268	-0.0274450366	-0.0085336502	0.0372273193	-0.0540381622	-0.0010604546	0.2299030904	-0.1596344867	-0.0531006362	0.1214700208	-0.0587821072	-0.1545758763	0.0791682096	0.0219005573	0.0520874529	0.0521553095	-0.067752853	0.1862448528	0.0068716912	0.0049982398	-0.2433669231	0.1596883438	-0.0722021032	-0.0183116337	0.093029042	-0.0301689538	-0.0493379073	-0.0523320375	0.0917261814	0.0214824236	-0.0490709659	0.028837116	-0.0995452594	-0.0197329611	0.1100537518	-0.0850667004	-0.0304432204	-0.0261416005	0.119529073	-0.0709761096	0.0807149127	-0.0222860138	0.0576337775	0.1189108618	0.0309673479	-0.0111312881054317	0.0224594046195817	0.0001239055748861	0.000504424855866	0.0238450467547721	-0.0619741549973867	0.0038407958876401	0.0005685862547372	0.1253333142473991	0.2786891906720825	0.0157084396602372	0.0776676649974603	0.0008849825385745	-0.0057843569606965	7.831940935817663e-07	3.345878544875806e-05	0.000398039605439	-0.000691670618514	4.784082445155395e-07	1.584355274980348e-07	8.93238444645007e-05	0.0006299625571571	3.968528234199134e-07	7.978749189918312e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1372.5987677307962	2.072353796189418	4.294650256580692	1884027.3771761004	1628.3196234542331	16.069046106231326	258.21424276418816	2651424.796126136	1342.3725422267808	-0.7222480987036306	0.5216423160810093	1801964.0421243904	1414.2177616394672	1043.0277071084447	1.002712	26.395622	0.1056811113616781	0.0728574356545153	0.0263196068	0.2362285753	-0.1761572783	-0.1648541406	-0.0226683485	0.1639012174	-0.1885818231	0.1018462891	0.015964678	0.2082938799	0.0652863558	-0.1860717184	0.0484022621	-0.0613978999	-0.0788874395	-0.2673742762	0.1058334187	-0.1410607646	0.0057891066	-0.1682839759	0.0951248851	0.1131299988	0.2486839169	0.0328939393	0.0324498727	0.0583707214	-0.0554897941	0.0894274153	0.1020866425	-0.0679205642	-0.0093668724	0.238197951	-0.168296711	-0.1233847432	0.1543206329	0.0801741341	-0.0147634726	0.0119875038	0.0207411339	-0.0343981285	0.054496701	0.0406057134	0.1249071871	0.2190665602	0.0119606974	-0.2702690036	0.1596268055	-0.0684080085	0.0060366861	0.1074098654	-0.0359356401	-0.0459365715	0.01697146	0.082118279	0.0611083057	-0.0255021	-0.0509173263	-0.144467787	-0.0610595641	0.1050154852	-0.0311478135	-0.0155738482	0.0134089509	0.0691076992	-0.0994794726	0.0436391335	0.0388315737	0.0768285528	0.1152490509	0.0197875765	-0.0149655125106278	-0.0038342244051961	0.0002239665647057	1.4701276789401397e-05	0.0263504672163463	0.0025054204615742	6.277131689274679e-06	0.0006943471225197	0.1200866545799712	-0.0052466596674279	0.0144208046082093	2.7527437665814695e-05	0.0022139099065651	0.0013289273679906	4.901397074387089e-06	1.7660479493944235e-06	0.0008222425340322	0.0004242029285932	1.799481246270476e-07	6.760827847716936e-07	0.0002180896844303	0.0001287658399657	1.658064154209784e-08	4.756311045490784e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1373.083106395963	0.4843386651666606	0.2345839425754225	1885357.2170699872	1623.60131557336	-4.718307880873226	22.262429258710394	2636081.231931545	1344.2411246699328	1.868582443152036	3.4916003468560315	1806984.2012538856	1411.4681218727349	1022.9660722121783	1.067149	28.091888	0.0821842036411374	0.0452710141371046	0.0142490191	0.2299605379	-0.1542713116	0.1268840439	0.0663942301	0.1752087037	-0.1882998943	0.1411162618	-0.0010672523	0.1260438623	0.0507035049	-0.1378637392	-0.120016559	0.0929911906	-0.0659585467	-0.2082167371	-0.0806598014	-0.1089011846	-0.0421256814	-0.2340928255	-0.1023930731	0.0613361616	0.2295832701	-0.0908415443	0.0598373789	0.0375088675	-0.160612946	0.0124277695	-0.0222519513	-0.0021447724	-0.0373447399	0.2657827629	-0.1080201392	0.0201756181	0.0363554115	0.1866701179	-0.1322712503	-0.014038406	-0.031444605	-0.0515022934	0.0255861052	0.007900182	0.1089050172	0.0919984071	-0.0063387294	-0.2629437815	0.1405916004	-0.0639790152	0.0034323656	0.1036721087	-0.0505426504	-0.0729577456	-0.0389351411	0.1109316444	-0.0299551838	-0.0576885021	0.0451402015	-0.1001803643	-0.0395556259	-5.02615e-05	-0.0807520015	-0.0214884725	-0.0588567958	0.085168805	-0.0689253684	0.027925972	0.038042155	0.0521178743	0.1114298236	0.0084997322	-0.0122738398154922	0.0026916726951356	0.0001506471438163	7.24510189773855e-06	0.0169701094165475	-0.0093803577997988	8.799111245224624e-05	0.0002879846136095	0.1492988496164642	0.029212195036493	0.0222901464967995	0.0008533523388501	0.0017309506260517	-0.0004829592805133	2.9961900698287723e-06	2.332496666340209e-07	0.0004881901002586	-0.0003340524337736	1.1159102851006545e-07	2.383295739905019e-07	0.0002190775323375	9.87847907200001e-07	9.758434877594217e-13	4.7994965175088373e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1377.4975669642456	4.4144605682827205	19.487462108923	1897499.5469924165	1622.634178333068	-0.9671372402920042	0.935354441559634	2632941.67669463	1347.6404555336724	3.3993308637395785	11.555450321172469	1816134.797391004	1413.1473613096675	1052.8704734215369	1.153892	30.375317	0.1529150824112174	0.0859321730038832	-0.0104709157	0.1257606843	-0.111640705	-0.1076666706	-0.1041562373	0.2074513082	-0.1451885259	0.0039459827	0.023154658	0.2442930285	0.0621058103	-0.1275002019	0.0949098196	0.0537474927	-0.0207860267	-0.1951944066	-0.0451437513	-0.1701159376	0.2222961313	-0.0716137827	0.0356306758	-0.0145694502	0.010072416	0.1013687949	0.0372501332	-0.1326042384	-0.1168077234	-0.0697270163	-0.0201187478	0.1224739673	-0.0300099696	0.1419029494	-0.1512303673	-0.132583078	0.1159730561	0.1276732267	-0.0708429933	-0.0299377323	0.054211527	0.1946079059	0.1928694628	-0.0265092795	-0.0074179374	0.0468574329	-0.0193939044	-0.2406842385	0.1407585212	-0.008755237	-0.0197697178	0.2088660003	-0.0200013179	-0.1060802324	0.0920692207	0.0726412029	-0.0133994303	-0.1247494879	-0.0358267932	-0.0854292846	-0.0605146523	0.0747667513	0.0818577561	-0.0597916648	0.0481279261	-0.0955140741	-0.0597526681	0.0854816963	0.0153128004	0.0037055291	0.1074583966	-0.0028345346	-0.0229609519618634	-0.0106871121463712	0.0005272053149949	0.0001142143660291	-0.0578614164005131	-0.0748315258170606	0.0055997572561094	0.0033479435078735	0.1567850478963848	0.0074861982799206	0.0245815512438716	5.604316468628636e-05	0.0022019412276802	0.0004709906016284	4.8485451701577866e-06	2.2183214682237637e-07	0.0011001154102396	0.000611925309981	3.7445258499534293e-07	1.2102539158466432e-06	0.0001037885205897	-0.0001152890117478	1.3291556229784368e-08	1.0772057006198581e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
