global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33
1574.9670542043082	-30.637538656052584	938.6587749011164	2480521.221828996	1863.350848816253	-25.69684437343108	660.3278107523364	3472076.38578425	1543.6539616988878	-8.002831065722148	64.0453050664875	2382867.553468671	1608.134924676683	1385.933907886852	1.678114	61.171959	3.4359512984741776	1.9512823384370888	0.0058029098	0.0495940901	-0.2032124243	0.0792218613	0.1298653581	0.0086365718	-0.0307215028	-0.0799146091	0.0502294452	0.0836441414	-0.1670438907	-0.0849089604	0.0327024494	-0.0551141323	0.122208926	-0.0312175934	-0.1631194587	-0.2068853716	0.0869533103	-0.0461889117	0.1937991804	-0.0803984025	-0.0666971713	0.1053027306	-0.143317405	0.0123545964	-0.3622444848	-0.0132448191	0.1065457023	-0.0045017104	0.1120220152	0.0380711719	-0.0844945846	0.0522188363	-0.0128497405	0.0034649	0.0969319985	0.6379070642	-0.1043575491	-0.0514329568	-0.0404800781	0.0110592377	-0.0161782915	-0.1091774509	-0.0172331603	-0.1139723957	-0.1904432578	-0.1875179792	-0.0217477925	0.0311834135	0.103922811	0.1419863355	0.1094628008	-0.3674738939948412	-0.1265848560870069	0.1350370627677317	0.0160237257905682	-1.1376623113587243	0.5499090111964478	0.3023999205950549	1.294275534686075	3.042202649737149	-0.989635011991993	9.25499696206773	0.979377456960392	-0.0155321963987125	0.0279901070288691	0.0002412491249681	0.0007834460914875	0.0308799298467754	0.0059502479541581	3.540545071596384e-05	0.0009535700673417	0.0119086003312276	0.0014560934009473	2.1202079922822744e-06	0.0001418147618489	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1591.2511501147485	16.28409591044033	265.17177962041944	2532080.22274151	1866.5284327412696	3.1775839250167337	10.09703960052475	3483928.3902315805	1545.5623248256531	1.90836312676538	3.6418498235977377	2388762.899920478	1609.9954758750068	1392.2531420898438	1.270578	46.316135	1.2677880173371143	0.6968525650045744	0.0115684971	0.1183722723	-0.2270981549	0.0250592554	0.0213165213	-0.0928456943	-0.0041376642	-0.1139311455	0.0563500864	0.0434469015	-0.1956897926	-0.0666504546	-0.0945073404	-0.0313575181	0.1275906631	0.0075149717	0.0460928086	-0.002826814	0.0958687752	0.01785587	0.1246423275	-0.155073741	-0.107695056	0.0642357443	-0.0434131575	0.021453654	-0.0526296121	-0.0198480127	0.204864522	-0.0208841061	0.0824024066	0.0343757881	-0.0100108258	0.0451856982	0.0554688477	0.0152288886	0.0585197948	0.4266486567	-0.0349043929	-0.0855597106	-0.0052852294	0.0475255786	-0.0100945384	-0.0681143877	0.01917782	0.0221810585	0.0522489512	0.039823349	-0.0358195987	0.0094353468	-0.0192423864	0.1397444952	0.1012278027	-0.2956196910148634	0.0718542029799778	0.0873910017157233	0.0051630264858878	-1.3999695859190098	-0.2623072745602854	0.0688051062872449	1.959914841498244	3.374391186721695	0.3321885369845461	11.38651588102505	0.1103492241039331	-0.0253676647066883	-0.0098354683079758	0.0006435184126709	9.673643683719632e-05	0.0290913355811301	-0.0017885942656453	3.199069447099257e-06	0.0008463058058939	0.0115039028486026	-0.0004046974826249	1.6378005244301197e-07	0.00013233978075	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1589.5689229705736	-1.6822271441749308	2.8298881645989438	2526729.360873829	1863.8792974241487	-2.6491353171209084	7.017917928417297	3474046.035366338	1540.6486602610787	-4.913664564574447	24.144099453154585	2373598.294364257	1605.2760648197598	1358.081285719438	0.939187	34.236012	0.7926895928167657	0.5743316552007957	0.0267584785	0.1123768496	-0.1942612009	0.0302492037	0.0659525743	-0.1206598398	0.0616624313	-0.151854224	0.0605818824	0.0892081226	-0.2011839813	-0.0128315331	-0.03097329	-0.0720433274	0.1166213437	-0.1373433729	0.1283696352	0.1404964423	0.0966331055	-0.0488511973	0.1462101649	-0.1673474815	-0.0704930268	0.05851926	0.0191929988	0.0493801861	0.0418608088	-0.0202907321	0.2536295939	-0.0415143615	0.0775590088	0.0452051523	0.045312724	0.0364661151	0.0457250216	-0.0227204621	-0.0157837431	0.0690331743	-0.0236283545	-0.0406910058	0.0144566161	0.0445095184	-0.0375405328	0.0387328271	0.0488917259	0.0583006962	0.1575460657	0.1062081983	-0.0096511528	-0.0384780641	-0.0536837482	0.1373117808	0.0924399334	-0.2909556651663934	0.00466402584847	0.0846551990924184	2.1753137115196608e-05	-1.483309804889089	-0.0833402189700791	0.0069455920979807	2.200207977280107	3.3696786776281584	-0.0047125090935367	11.354734390461854	2.2207741956666183e-05	-0.0361599101553377	-0.0107922454486493	0.001307539102442	0.0001164725618238	0.0280181027681618	-0.0010732328129682	1.151828670831844e-06	0.0007850140827272	0.0093699243321267	-0.0021339785164759	4.5538643087806834e-06	8.779548198977998e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1590.241462857446	0.6725398868725279	0.4523098994345125	2528867.91019099	1873.088074684143	9.20877725999435	84.80157862418903	3508458.93552395	1549.0104104597017	8.361750198622985	69.91886638417154	2399433.2517125336	1610.464231914944	1356.0819329001686	0.978508	35.669365	0.1898975653220063	0.0933736812193728	0.0222601459	0.105946389	-0.1931484302	0.0791359906	-0.0801965474	-0.0858661565	0.0308842824	-0.162023921	0.0241454327	0.0165849571	-0.1934671161	0.048839151	-0.1641582566	0.0235723078	-0.0739784317	-0.0223199604	0.0811766968	0.0217965985	0.1002722145	-0.0469655379	0.0481168879	-0.2232391763	-0.0413588076	0.0984955887	0.016375039	-0.0012412568	0.0506444943	-0.0175529059	0.2464793371	-0.0320019827	0.0176768937	0.0201533948	0.0289818072	0.0214962756	0.0577199573	-0.045276513	0.0073781218	0.0200856843	-0.0047196582	-0.0630985086	0.0284347319	0.0867766415	-0.0534789832	0.1123621977	0.0446297652	0.1789207314	0.2762541476	0.1639767249	0.0384075332	-0.0415254185	0.0516361481	0.1346915149	0.0831471893	-0.2921457651860777	-0.0011901000196843	0.0853491481161588	1.4163380568526592e-06	-1.4287190783224588	0.0545907265666301	0.0029801474270725	2.041238204762576	3.328561546509732	-0.0411171311184266	11.079321968903258	0.0016906184714098	-0.0373978829837902	-0.0012379728284525	0.0013986016516692	1.532576723986695e-06	0.0276182151070805	-0.0003998876610813	1.5991014148507453e-07	0.0007627658057009	0.0091477926693152	-0.0002221316628114	4.93424756234014e-08	8.368211072077692e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1587.6458057311013	-2.595657126344804	6.737435917544566	2520619.2044555577	1876.8851263444503	3.797051660307261	14.417601311042128	3522697.777493024	1536.3884704934676	-12.621939966234097	159.31336851121753	2360489.5322652566	1597.1291654904685	1367.7834287470037	1.477904	53.873749	1.741180074565482	1.0592270150854188	-0.0056524318	0.0904211397	-0.2531785761	0.0202500195	0.1738296215	-0.1224685503	0.0765941396	0.0734989616	0.0148345215	0.1012295169	-0.2094292197	0.2397360253	-0.1011479035	-0.1189188657	-0.1614057013	0.0634598424	-0.2443358955	0.010934465	0.0839568241	-0.0462884646	0.0277250228	-0.2251460345	0.0228387361	-0.155388086	0.2536285512	-0.1327555413	0.2741276325	-0.0214295492	0.2371880642	-0.0415485581	0.0786051653	-0.0485051193	0.0595759345	-0.0639192155	-0.1344505169	-0.1589584891	0.0025253702	-0.2070394996	0.13338256	-0.0604696805	-0.0065753764	-0.0812625996	-0.0082120181	-0.1910597762	-0.1590028941	-0.109148711	-0.2921580075	-0.2325777821	-0.058611752	0.0730226003	0.1189715796	0.1318872767	0.0734003241	-0.2552390633648826	0.0369067018211951	0.0651469794673825	0.0013621046393186	-1.7396825943394705	-0.3109635160170116	0.0966983082936622	3.0264955290477107	4.119056344305747	0.7904947977960153	16.966625167565425	0.6248820253425631	-0.047892581162735	-0.0104946981789448	0.0022936993304291	0.0001101386898671	0.0272951314497056	-0.0003230836573748	1.0438304966274136e-07	0.0007450242008567	0.0103863120116207	0.0012385193423054	1.5339301612648448e-06	0.0001078754772027	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1589.746243689148	2.1004379580467685	4.411839615603678	2527293.119323756	1854.685086428464	-22.20003991598628	492.8417722713842	3439856.7698201598	1546.510856671522	10.122386178054512	102.46270193766904	2391695.829802885	1611.54031668769	1355.5426494806463	1.405137	51.221172	2.1289888459645567	1.2327263176874987	0.0367276877	0.1105551005	-0.1986205665	0.0571591179	0.0908402305	-0.0498803668	0.0727132032	-0.0089258632	0.0145148818	0.0218523831	-0.1837586923	0.0482864384	-0.1045906318	0.0576187693	-0.0053319846	-0.0495627435	-0.1231606169	0.1990519854	0.1017468895	-0.000316465	0.1411839452	-0.1894126144	-0.0529708719	0.0904355472	-0.0073268541	-0.072793987	-0.174655792	-0.0134241202	0.2333526785	-0.0292750429	0.0552369012	0.0087418569	0.0410653678	0.0455086681	0.0406560905	0.0019963556	-0.0055648868	0.150463844	0.0149184741	-0.1434069207	0.0794380093	0.0435763909	-0.0213224416	0.0194602919	0.0582104151	0.1449549219	0.178316322	0.1235547951	-0.0735399365	-0.0678363163	-0.0899638321	0.1289028963	0.0632525717	-0.32077963638298	-0.0655405730180974	0.1028995751179968	0.0042955667115405	-1.2450699629726358	0.4946126313668346	0.2446416551076242	1.5501992126966808	3.352715940934772	-0.7663404033709749	11.240704180598136	0.5872776138387885	-0.0336343872748789	0.0142581938878561	0.0011312720073565	0.0002032960929436	0.0270182742718514	-0.0002768571778541	7.664989692939133e-08	0.0007299871446289	0.008871458313158	-0.0015148536984626	2.2947817277461182e-06	7.870277260210018e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1525.1566424300695	-64.58960125907856	4171.816590806763	2326102.783948563	1710.2769411330694	-144.40814529539466	20853.712427655813	2925047.2153714886	1517.9523622329623	-28.55849443855982	815.5876045972522	2304179.3740086304	1535.9879189597236	1339.9805101845482	2.904742	105.885963	0.9306413320639751	0.4474895773484405	0.0673979938	0.1538621009	-0.2029360977	0.5079805093	-0.4878381774	0.1757118791	0.0612092555	0.0215014904	0.1181497666	0.2698729709	0.3588124495	0.4360236559	-0.2897066533	-0.0183872993	0.1080102315	-0.0988106207	-0.1451779056	0.1378788922	0.183117017	-0.3097831388	-0.6171937292	-0.1221977859	-0.0209028155	0.169017737	-0.1656923212	-0.0867246606	0.3224518698	0.0317179336	0.2410007408	0.1852404124	-0.7026268378	-0.2397206831	-0.1322616666	-0.052921165	-0.1287848415	-0.0409281888	0.2096146739	0.0292406729	0.2083416432	0.2671143375	0.029491232	0.1820431942	0.079640449	0.1625617845	0.0379482518	-0.0299666314	-0.0122331397	0.0415930946	0.0962426363	-0.0588178508	-0.0625923388	0.1257424501	0.0527593557	-0.2515482114594647	0.0692314249235153	0.0632765026884555	0.0047929901969403	-1.108635644753008	0.1364343182196279	0.0186143231880546	1.2290729928169175	3.041772333110515	-0.3109436078242571	9.252378926476586	0.0966859272467654	-0.0298528655778282	0.0037815216970506	0.0008911935832078	1.429990634526519e-05	0.025266689041524	-0.0017515852303273	3.068050819101089e-06	0.000638405575121	0.0061239256186046	-0.0027475326945533	7.548935907639864e-06	3.750246498220174e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1546.7261533587446	21.569510928675072	465.2438017022334	2392361.7934839386	1822.5779195093849	112.30097837631548	12611.509744277677	3321790.2726831576	1517.9011182192355	-0.0512440137267731	0.0026259489428297	2304023.8046912057	1568.6685087945723	1012.1649802190608	3.742692	136.431595	11.232645275484074	6.614771164314008	0.475718565	-0.2884121597	0.0859311993	0.1637850424	0.4074699159	-0.1726123137	0.0648291727	0.0378343465	0.1311336478	0.2862099623	-0.0217312768	-0.1702151929	0.1513484768	0.199129225	-0.4227871743	0.0239796146	0.069428717	-0.1923281724	0.0952314507	-0.2841286843	0.0597460947	0.1501881008	0.1559430424	-0.6750220034	-0.0754305623	-0.1399640553	0.0312351871	0.1608787727	-0.0609823525	0.3357100337	0.1744480764	-0.1493655159	-0.0475927558	0.0028106954	-0.0411652558	0.3570009056	0.6500815201	-0.22207796	-0.2466644681	-0.1428017458	0.1827723269	-0.03711521	-0.0167976652	-0.1177090582	0.0414799664	-0.0522694483	0.0959775398	0.0375285896	-0.0680914882	0.1111106568	0.0406175812	0.1224102548	0.0419779864	0.0774280708081249	0.3289762822675896	0.005995106149068	0.1082253942946048	0.6657635025794093	1.7743991473324172	3.1484923340540094	0.4432410413668031	-2.459277072299983	-5.501049405410498	6.048043718340376	30.261544560767195	0.0037881106573936	0.0336409762352218	1.4349782352658973e-05	0.0011317152820587	-0.0108479799539922	-0.0361146689955162	0.0013042693166556	0.0001176786690822	0.0033151620398712	-0.0028087635787334	7.889152841219258e-06	1.0990299350602976e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1559.0832879561356	12.357134597390996	152.69877545803752	2430740.6987841143	1859.4175369765733	36.83961746718842	1357.157415128774	3457433.576816026	1537.266883634578	19.365765415342597	375.0328701220793	2363189.4715195675	1591.3917478985256	1348.703995508714	3.095267	112.831154	3.052161410223228	1.909757152508792	0.0900296383	0.1716267888	0.2049748298	0.023945085	-0.2471901139	-0.0799865249	0.0471360893	0.1760533242	0.1986408015	-0.0897831612	0.1691462223	0.2019237513	0.174730981	0.3628752834	-0.1933097279	-0.2556954889	-0.0518612604	0.2413977216	0.1851462708	0.088698462	-0.2788903836	0.0879959328	0.2652432468	0.0550362383	-0.1272632566	-0.1533986895	-0.1698139406	0.1942467914	-0.1364847349	-0.0285261509	0.0026854614	-0.2626385962	0.0316615132	-0.1185155714	0.1449214071	0.0840387063	-0.0264605534	-0.0559223224	0.2268663082	-0.0424577714	-0.6024247059	0.1493869343	-0.2033474479	-0.2557438503	0.3145652601	0.1298129851	0.1360407762	-0.164695779	-0.1007618705	-0.0244241481	0.1493314501	0.1189108618	0.0309673479	-0.0042180451552553	-0.0816461159633802	1.7791904931772708e-05	0.0066660882519057	0.1598740448732201	-0.5058894577061892	0.2559241434182622	0.0255597102241243	-0.779341074935175	1.679935997364808	0.6073725110811141	2.822184955242092	-0.0011492215783605	-0.0049373322357541	1.320710236169399e-06	2.4377249606216583e-05	-0.0011178168264203	0.0097301631275719	9.46760744891598e-05	1.2495144574283512e-06	0.0022888606194202	-0.001026301420451	1.053294605619741e-06	5.23888293513262e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1599.6813949729165	40.59810701678089	1648.2062933459936	2558980.565422496	1877.2001278217024	17.782590845129107	316.22053716526955	3523880.319893816	1553.7267666401835	16.459883005605434	270.9277485582186	2414066.8653741595	1611.2782822714912	1467.743492792303	2.044651	74.53323399999998	1.4414751009618718	0.9323997007082776	-0.0113809861	0.1461545243	0.2336676995	-0.0812314031	-0.0568701559	-0.1650039823	-0.0235165663	0.1832629927	0.0777718021	-0.2924637498	0.102905492	0.0315839798	-0.0430080389	-0.084883389	-0.115285974	0.0351031402	-0.0209529241	-0.1787218829	0.0894273435	0.2242902045	-0.0350274675	0.1241233041	0.0815768114	-0.1088310017	-0.0313591183	-0.1470781989	0.0612530468	0.2205696903	-0.1207089294	-0.0793635953	0.0078638207	-0.0701358035	0.0199888701	-0.2097420609	0.1522434356	-0.1073696009	0.0010954859	0.0618669619	0.0326136758	-0.0430302813	0.0163988921	-0.0708561756	0.1754655078	0.0200786655	-0.1602038007	-0.1537545659	0.1676067583	0.0080904033	0.0942156487	-0.0007291031	0.0079587677	0.1152490509	0.0197875765	0.0117718813928178	0.0159899265480731	0.0001385771915265	0.0002556777510127	0.0430879902858265	-0.1167860545873936	0.0136389825460896	0.0018565749068714	0.1533579848023549	0.93269905973753	0.0235186715026393	0.8699275360352725	0.0030569355708177	0.0042061571491782	9.34485508413054e-06	1.7691757963582886e-05	0.0003351551054719	0.0014529719318922	2.111127434866552e-06	1.1232894472388041e-07	0.0004279884987131	-0.001860872120707	3.462845049624939e-06	1.8317415503069322e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1594.9143768838271	-4.767018089089333	22.72446146170492	2543751.8695907267	1883.6390639923432	6.438936170640773	41.45989900958606	3548096.1233979505	1549.6289421124648	-4.097824527718785	16.792165859973686	2401349.8582325964	1610.7625606854756	1433.147615594864	0.883815	32.217541	0.2488205260781501	0.1991391150504033	0.0082558315	0.1600294055	0.225439369	-0.0721106756	-0.0890291694	-0.1457643399	-0.0591657428	0.1678788276	0.1153109393	-0.2476804155	0.0556507871	0.1150735581	-0.0168701311	0.0118127238	-0.0515940064	0.1377396514	-0.0987222902	-0.1113254879	0.1350674378	0.1994401051	-0.0508410324	0.1120213985	0.0454287777	-0.0731032441	0.0326877476	-0.0625770731	0.0697147693	0.2174010347	-0.1322918743	-0.0689453925	-0.0165636687	-0.0674295312	0.0941407049	-0.2116844656	0.1652449628	-0.093193088	-0.015281931	0.0448171577	0.0263934121	-0.0213732587	-0.0054829045	-0.0359238389	0.1059389427	0.0537897602	-0.1378550756	-0.1080807226	0.0855554539	-0.0128915949	0.0928105587	0.0074783365	0.0332798571	0.1114298236	0.0084997322	-0.0038683498897995	-0.0156402312826173	1.4964130869911802e-05	0.0002446168345737	0.0402166771366978	-0.0028713131491287	8.244439200359388e-06	0.0016173811199173	0.1304032853377208	-0.0229546994646341	0.017005016826871	0.0005269182275116	-0.0007960309577983	-0.003852966528616	6.336652857732789e-07	1.484535107063523e-05	0.0003699329534962	3.477784802430003e-05	1.2094987132013094e-09	1.368503900824217e-07	0.000168647231718	-0.0002593412669951	6.725789276662375e-08	2.8441888766144783e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1593.7552301778242	-1.1591467060029572	1.3436210860375062	2540055.733719169	1884.0236350258629	0.3845710335197054	0.1478948798224144	3549545.057336066	1546.7521441615906	-2.8767979508741064	8.275966450153458	2392442.195468478	1605.699691719479	1446.7714140319824	1.030221	37.554428	0.5212768215259277	0.3707058194523042	0.0089982623	0.1621495773	0.237731551	-0.0747675141	-0.064950826	-0.1711897052	-0.0650256372	0.1201824349	0.1329627219	-0.2137016644	0.0745096136	0.1400242024	0.0364838832	0.0279757487	-0.064355946	0.154587873	0.0711547993	-0.0321102304	0.1359025809	0.1904163596	-0.0509236292	0.1436446076	0.0497361385	-0.0950340787	0.0883839193	-0.012254815	0.0388944901	0.1950433588	-0.138218336	-0.0273970809	-0.0549301504	-0.0578677257	0.1985236762	-0.168439459	0.1515829825	-0.0806304398	-0.0435449959	0.061509584	-0.0333141502	-0.0410558079	0.0562291089	-0.0299696928	0.0588512403	0.0806508536	-0.1504724727	-0.1430272051	0.026959508	0.0712729896	0.0544950976	-0.0225042792	0.0004450871	0.1074583966	-0.0028345346	-0.0439074938659871	-0.0400391439761876	0.0019278680175916	0.0016031330503458	0.006462530221583	-0.0337541469151147	0.0011393424339671	4.176429686487362e-05	0.1581950411132311	0.0277917557755102	0.0250256710328168	0.0007723816890856	-0.0076413101215402	-0.0068452791637418	5.838962037355271e-05	4.6857846829559e-05	0.0018420940115748	0.0014721610580786	2.1672581809231028e-06	3.3933103474797397e-06	0.0002450425070798	7.639527536179997e-05	5.836238097605242e-09	6.004583027595383e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1596.193487211401	2.438257033576747	5.945097361786477	2547833.6486160927	1867.930686908764	-16.092948117098786	258.9829790996333	3489165.051095447	1549.716432043388	2.964287881797418	8.787002646171022	2401621.019745289	1608.8398192988502	1459.1904158678922	0.8815119999999999	32.133579	0.4223925422327475	0.2544170419715962	0.0029319631	0.1225895724	0.1977294108	-0.039266968	-0.0620581172	-0.1457218987	0.0176678674	0.1576553438	0.142625031	-0.2244758799	0.0149684232	0.166152274	-0.0397039923	0.1125588114	-0.1068859719	0.1839542114	0.192644967	-0.0096404752	0.1465481589	0.1800186926	-0.0348867	0.0911212219	0.0775676483	-0.0915592233	0.1346859825	0.0013210785	0.0258631744	0.1804105256	-0.1393221059	-0.0177036506	-0.0405715788	-0.0619015657	0.2471687504	-0.1385715167	0.1285137699	-0.0492595585	-0.0337583095	0.0471090003	-0.0753990469	-0.0282199972	0.1324512761	-0.030602626	0.0491067444	0.1292904536	-0.0722126293	-0.0558346225	-0.0955593335	0.0410564098	0.0217604693	-0.0578982702	0.0035879714	0.1033401944	-0.0141533203	-0.0440880277361088	-0.0001805338701217	0.0019437541896598	3.2592478261119014e-08	-0.1182968322081166	-0.1247593624296996	0.0155648985138651	0.0139941405104752	0.1387456842749799	-0.0194493568382511	0.0192503649049324	0.0003782774814216	-0.0121244501662766	-0.0044831400447364	0.0001470022918345	2.0098544660719093e-05	0.0009111652800057	-0.0009309287315691	8.666283032608535e-07	8.302221674878656e-07	0.0003910395126678	0.000145997005588	2.1315125640662518e-08	1.5291190046747054e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1596.763910828925	0.5704236175240567	0.3253831034292313	2549654.986925683	1885.891362787603	17.960675878838856	322.5858780247039	3556586.232236882	1559.0717559642037	9.355323920815636	87.52208566338524	2430704.740245305	1618.3833267423845	1422.6025761274857	1.128653	41.14257	0.8174092719222189	0.5137637545972408	0.0435153587	0.0451188289	0.1952208829	0.0049145898	0.0221781536	-0.1937668344	0.0331733918	0.1042044075	0.1165194906	-0.2121815815	-0.1264913415	-0.0657341432	0.1844662968	0.0585142454	0.2749823329	0.1113176477	-0.2273946782	-0.0045323752	0.1537078383	0.1245682832	0.1378837841	0.0829123711	0.123944762	-0.0830828508	0.1073888894	0.1415445094	-0.1139131097	0.1705752769	-0.1166888483	0.007662929	0.0292060256	-0.1163664952	0.2326117256	-0.1156187594	0.0936484413	0.0267907169	-0.0137764432	0.0223205284	-0.0728029177	0.0733346302	0.1891437686	-0.0284695027	-0.0447642992	0.0926275902	0.0736805029	0.4076994817	-0.3753637018	-0.0568510401	-0.1593429816	-0.116949723	-0.2468677017	0.0990808418	-0.0253948054	-0.0576984337711792	-0.0136104060350703	0.0033291092596471	0.0001852431524394	-0.1470779331630325	-0.0287811009549159	0.000828351772177	0.0216319184235094	-0.3745100812457878	-0.5132557655207677	0.1402578009547265	0.2634314808403092	-0.0145793968529604	-0.0024549466866837	0.0002125588125961	6.026763234459766e-06	0.0027454076442261	0.0018342423642204	3.364445050700843e-06	7.537263132975105e-06	0.0013370904499929	0.000946050937325	8.950123760137e-07	1.7878108714622155e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
