global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
1359.454910172342	0.2722148915549951	0.0741009471842977	1848117.65279169	1608.6977394951714	-3.241703414917083	10.508641030285078	2587908.4170568744	1325.759820764715	1.1455476934258968	1.3122795179133924	1757639.102354089	1381.2515666033771	1066.0631816507243	0.997043	25.278175	0.3644928904108727	0.2144912054809256	0.0351395966	-0.034496455	0.0814799286	-0.1093876212	0.0516698928	0.0051836262	-0.0262312807	-0.0283106566	0.0426092621	0.0335424922	-0.1682101416	0.0959011006	-0.0138043241	-0.020370897	0.1392813588	-0.0131224054	0.1314540727	0.1394674639	-0.0919317036	0.0884606112	0.1249237973	0.0545163256	-0.0458995226	-0.0266777108	-0.1201873162	-0.0157538963	0.0988016352	0.0696880287	0.0304790521	-0.0346796066	0.0035429212	-0.0412215219	-0.137688227	0.1161476652	-0.0022694476	-0.0280530585	-0.0372186562	-0.0533071801	0.0271076318	-0.14004623	-0.0400647623	0.0839757964	-0.0009936836	-0.1002288487	0.0823228608	-0.002709055	-0.0220256345	-0.0703052336	-0.109983169	-0.0867525	-0.0363223551	0.0031630067	-0.032140211	0.057519681	-0.1121092335	-0.0113455411	-0.0374459202	0.0830418556	-0.0506724332	-0.0681597716	0.0453284068	-0.0219589457	-0.0714005792	-0.0451769396	-0.0015187511	-0.0303781161	0.1419863355	0.1094628008	0.0096020275023391	-0.0127149660008002	9.219893215567646e-05	0.0001616703604015	0.0325319897471416	0.0500521045480581	0.0025052131696897	0.0010583303569081	-0.2012020653301363	-0.1104237023563144	0.0404822710931124	0.0121933940420759	-0.0042470671423312	0.0030429540544085	1.8037579311469303e-05	9.259569377241128e-06	-0.0002892319156682	-0.000662116173633	4.3839782738640506e-07	8.365510104109675e-08	-0.0003621163487607	-0.0001209721220725	1.4634254318723844e-08	1.3112825003978094e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1357.9115362939235	-1.5433738784183788	2.3820029285841886	1843923.740400124	1613.0659172693888	4.368177774217429	19.080977067167133	2601981.6534561347	1325.6122030778365	-0.1476176868784477	0.0217909814793434	1757247.7129488753	1382.5246488725818	1058.8088828711202	0.986222	25.003826	0.1251320619162924	0.0649587186897458	0.069785483	-0.0211343204	0.0108846116	0.1558531153	-0.1424846211	0.0296557086	-0.0055128677	0.0519802532	0.0408836217	-0.0342564554	0.0162130154	-0.0770120449	-0.0777571219	-0.0799828566	0.0085671287	0.0150182782	0.0909122467	-0.1197178099	0.2278877007	0.0064776033	-0.0371591215	-0.0418116268	-0.0841166825	0.0974606888	0.0714074733	0.0309612331	0.0583094248	0.0319251467	0.0558571957	0.0245923618	0.0376248188	-0.0645588743	0.0022738072	-0.1418353347	-0.0546905197	-0.0856206423	-0.0287785857	-0.1029831815	0.1038378094	-0.0185345986	0.1367465518	-0.0363885223	-0.0188322877	-0.0713581223	0.0742374006	0.0138883089	0.0382994036	-0.1217055042	-0.0997606261	0.0627141638	0.0844076625	-0.0814088022	0.0711123738	-0.0500866816	0.0042806821	-0.0309794109	0.0255196445	0.0367596978	-0.16122316	-0.0182101001	0.0823993032	-0.0814052614	-0.07509316	-0.0298203883	-0.0223745907	-0.1245419774	0.1397444952	0.1012278027	0.0137193906390393	0.0041173631367002	0.0001882216795065	1.6952679199457713e-05	0.059245308646993	0.0267133188998513	0.0007136014066451	0.0035100065966774	-0.1980337147981004	0.0031683505320359	0.0392173521967353	1.0038445093852182e-05	-0.0032739063142839	0.0009731608280472	1.0718462554707993e-05	9.470419972457062e-07	0.0003444469225626	0.0006336788382308	4.015488700215364e-07	1.1864368246284577e-07	-0.0005779372694367	-0.000215820920676	4.6578669801436284e-08	3.340114874039488e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1358.5049434757807	0.5934071818571738	0.3521320834796729	1845535.681448134	1592.159553461605	-20.90636380778392	437.0760476634173	2534972.043679057	1326.9902954101562	1.3780923323197385	1.8991384763984565	1760903.2441127338	1378.5983714799622	1050.844611517817	1.049094	26.59782	0.1620734532716793	0.1048806531755199	0.0445139731	-0.0391489185	0.0323422308	-0.0247376678	0.1025378567	-0.0265007357	0.0295590643	0.0441953155	0.009338953	0.0678733684	-0.0044622202	0.1860156575	-0.077959009	-0.0349595185	0.0224332914	0.0299570343	0.0192735348	-0.1483426474	-0.1435135285	0.0837963005	0.0546013758	-0.0928072108	0.0198087859	0.1798871882	0.1984084049	-0.0801389198	-0.0704964142	-0.2001027129	0.0608162251	-0.0100691342	0.0379921268	-0.0027388915	-0.0955820803	0.0567895446	0.0999393933	0.0671742888	0.2380834825	0.0547672508	-0.1935193968	-0.0981130357	0.1106022628	-0.0141128247	-0.0250806968	-0.0308884313	0.0928182551	-0.068523055	-0.0213423147	0.0671768774	-0.0243172742	-0.0621152879	-0.0299381736	0.0607239691	0.0760901063	0.1063537832	-0.1461211125	-0.0296270705	-0.1478772492	-0.011605524	-0.1588725535	-0.0140315755	0.0793609144	-0.0742548484	-0.0237630707	-0.0611654273	-0.011683925	-0.1183122371	0.1373117808	0.0924399334	0.0160614723976664	0.002342081758627	0.0002579708955809	5.485346964093808e-06	0.0290425889068046	-0.0302027197401883	0.0009122042797043	0.0008434719704096	-0.1809820432456916	0.0170516715524088	0.0327544999773853	0.0002907595027312	-0.0013358472286953	0.0019380590855886	1.784487818412913e-06	3.756073019232521e-06	0.0003445942649737	1.4734241109999992e-07	2.1709786108761383e-14	1.1874520745276457e-07	-0.0008892704458461	-0.0003113331764094	9.69283467331666e-08	7.908019258553215e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1358.8407304005266	0.3357869247458893	0.1127528588303015	1846448.1305954368	1594.3920258839926	2.232472422387673	4.983933116721484	2542085.932202462	1327.9371254660866	0.9468300559303772	0.8964871548131209	1763417.009191133	1378.882427318676	1060.6991343463926	0.922937	23.399334	0.3655878943430835	0.2146929488196595	0.0115300927	-0.0042914764	0.0685432919	-0.0396886493	0.1491706689	-0.0233816123	-0.0135787515	0.0261262554	-0.0026287347	0.0495078767	-0.0567804515	0.1910833645	0.0380103985	0.1220971215	0.1107120945	-0.0939440849	0.1757689999	0.0547394055	-0.0733051634	-0.0189655032	-0.0489292951	-0.1314473822	-0.0027922117	0.0102699132	-0.0717030483	0.1123160004	0.0466631257	-0.0771435975	-0.0465730356	-0.0182896255	0.0623247497	-0.0277124881	-0.1232875519	0.1970422816	-0.1701082806	0.0999169495	0.0773374585	-0.0389518741	0.0531901991	-0.1066735305	-0.0039708623	-0.0088171103	0.0336555474	-0.1051017115	0.0627371692	-0.1055792606	0.0489355339	0.1102013841	-0.1717441053	-0.0591110268	-0.0508573065	0.1114400435	-0.0717164058	0.0024941753	-0.0013138385	-0.0561296201	0.017201111	0.032250711	-0.1503054632	0.0258467087	0.1375461782	-0.0954806552	-0.093301174	0.0286460673	-0.0523608757	0.0715382515	0.1346915149	0.0831471893	0.0077018521006095	-0.0083596202970569	5.931852577966297e-05	6.98832515109657e-05	-0.0250096132114805	-0.0540522021182851	0.0029216405538359	0.0006254807529878	-0.0278825838507401	0.1530994593949514	0.0007774384821935	0.0234394444670263	-0.0035791707694548	-0.0022433235407595	1.2810463396919664e-05	5.032500508525739e-06	-0.0003387753725203	-0.0006833696374939	4.669940614486809e-07	1.1476875302626804e-07	-0.0009641095182484	-7.483907240230002e-05	5.600886758036705e-09	9.29507163177162e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1359.9906329114438	1.1499025109171723	1.3222757846136182	1849574.5216068693	1615.258874511719	20.866848627726316	435.4253716524435	2609061.231688865	1326.6066845980558	-1.3304408680307915	1.770072903326526	1759885.2956202456	1381.274408134254	1046.996147519393	0.920329	23.333216	0.1731149030018061	0.09460755472825	-0.0032616933	0.0521808803	-0.1111156453	-0.0624717072	-0.0971346782	-0.0521343102	-0.0518941968	0.0735323171	0.0753796622	-0.0752004706	0.0331837435	-0.0599194735	0.0059337064	-0.0084530924	0.0705963913	-0.0807603005	0.1080569237	-0.0229884213	0.0310164804	0.0149039817	-0.0614379579	-0.3095797501	-0.0680648645	-0.1315140017	-0.1872653813	0.0005956207	0.0796320715	-0.0802179844	-0.0052077979	-0.0215472031	0.0740224056	-0.0671812019	-0.0314477641	-0.0019996107	-0.2276748678	-0.101493408	0.0877873534	0.0203798555	0.0621827753	-0.0623657613	-0.0500400052	-0.0922982025	-0.0031061652	-0.0639921005	-0.003879111	-0.0384832314	0.0129158316	0.0697195122	-0.2714213332	0.0321015705	-0.0826189535	0.0163468025	0.0815252782	-0.0234580439	0.0770675364	0.0011435836	0.0592511308	-0.0090586689	-0.1550462117	-0.0251340145	0.0287995952	-0.0427555711	-0.0682878127	-0.0453246846	-0.0224868257	-0.0523987421	0.1318872767	0.0734003241	0.0058491740373227	-0.0018526780632868	3.4212836918889934e-05	3.432416006184129e-06	0.0301947254073837	0.0552043386188642	0.0030475190023462	0.0009117214424273	-0.0953852835549753	-0.0675026997042352	0.009098352318863	0.0045566144673601	-0.0033540097967794	0.0002251609726753	1.1249381716892192e-05	5.0697463616132096e-08	-0.0008219452677564	-0.000483169895236	2.3345314766246386e-07	6.7559402318714e-07	-0.0012268823826453	-0.0002627728643969	6.904957826335164e-08	1.5052403808454085e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1336.563030179735	-23.427602731708703	548.8525697547651	1786400.7336432354	1546.9153611077202	-68.34351340399871	4670.835824402552	2392947.1344310283	1310.5269137295809	-16.079770868474952	258.5590311826557	1717480.7916095804	1355.0627523112942	1028.7684736131764	2.850485	72.26872299999998	1.705259405512021	1.0130780009453273	-0.5441912648	-0.4891394013	-0.0303426027	0.022775328	0.030497798	0.2465824656	0.3587587782	0.2706985853	-0.5064177499	0.2740478074	0.017770132	-0.0616098949	0.712000813	0.0059631469	-0.1994357726	-0.2217189464	-0.0527126433	-0.1544257709	0.0494741512	-0.0013459411	-0.0035460022	0.0872597917	0.1403684262	-0.0041522606	0.2070125863	-0.0053912533	-0.0684284536	-0.0324372339	-0.2721832496	0.6397597341	0.0159401825	0.4332810215	-0.018118434	0.1211805006	-0.0614406475	-0.0197266764	-0.0152273604	0.2399284981	0.2300341373	0.0895841196	0.1586100765	-0.0768213091	0.4722170338	0.4132808906	0.2435782946	0.3020038749	0.2363830354	0.151825362	0.0156384678	-0.0709009274	-0.0601535171	0.0260152914	-0.1748707408	0.0250960998	0.1239369658	-0.0870176166	0.0338321208	0.0195691369	-0.2487703826	0.0010672375	-0.3216273254	0.0060450326	0.0764748582	-0.1219474306	0.0536754122	0.0150097371	0.1289028963	0.0632525717	0.0603596064596416	0.0545104324223189	0.0036432820919628	0.0029713872428681	-0.2916491598933959	-0.3218438853007796	0.1035834865055014	0.0850592324665236	0.8615651283940622	0.9569504119490376	0.7422944704646769	0.9157540909294326	0.0014471471114019	0.0048011569081813	2.0942347620388635e-06	2.3051107656977025e-05	0.000910267751617	0.0017322130193733	3.0005619444867104e-06	8.285873796338683e-07	-0.0003211587934023	0.000905723589243	8.203352201112227e-07	1.0314297057962125e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1347.0968914275572	10.533861247822188	110.96223278837002	1814670.034893788	1568.1653680589463	21.25000695122617	451.5627954271605	2459142.6215794506	1317.8779560435903	7.351042314009419	54.03782310235695	1736802.3070256314	1360.6737300769703	1070.895847670466	3.524734	89.36306	2.054931298583822	1.3690219734139644	0.0050338765	0.1644994079	0.0314200281	-0.1328354922	-0.0102268599	0.0685407805	-0.3144487357	-0.5479066768	-0.1471175487	0.2245490348	0.1301611357	-0.0201395726	-0.1559938278	0.0654287777	0.1769241111	-0.3833434748	-0.5553126187	-0.0045837547	-0.0089269234	-0.1250127681	-0.0458380341	0.1868047537	-0.1410387659	-0.1894946151	0.1711993074	-0.1428837431	0.0478169458	-0.1250448984	-0.1292734962	-0.347181044	-0.6161662541	0.3784010103	-0.0679995034	-0.05686565	-0.0963207261	-0.0520928078	-0.0398057578	0.0289101473	0.0315193112	-0.0693446004	-0.1471266069	-0.0833828922	-0.1128654316	0.1099588941	-0.0991066702	-0.0049899249	-0.0999794746	0.0289453827	-0.1060404765	-0.0673283093	-0.0770456048	-0.1284836949	0.1684477629	0.0161093138	-0.0564076831	0.1974334365	-0.2204069146	-0.080421412	-0.0681781252	0.3942218675	-0.3076095511	-0.0846862612	0.06252476	0.1325833472	0.0390604263	0.0080110947	0.1257424501	0.0527593557	-0.0323481118843602	-0.0927077183440018	0.001046400342483	0.0085947210405507	0.0115244307821456	0.3031735906755415	0.0919142260831007	0.0001328125048524	-0.4797363228562261	-1.3413014512502883	0.2301469394676132	1.7990895831261295	-0.0020961042283307	-0.0035432513397326	4.393652936025839e-06	1.2554630056516864e-05	-0.0009251391836821	-0.001835406935299	3.368718618144034e-06	8.558825091839823e-07	-0.0012974712846504	-0.000976312491248	9.531860805670712e-07	1.6834317344923593e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1360.5262323520064	13.429340924449209	180.34719766508627	1851031.6289179455	1624.881518512302	56.71615045335557	3216.7217222476647	2640239.949202844	1324.1660034873269	6.288047443736559	39.53954065468188	1753415.604791599	1383.0474960224049	1080.5793833595385	1.795227	45.514641	0.4958114635934051	0.282766264350996	-0.0073601379	0.107350263	-0.0688921877	-0.0859825727	-0.0703834885	0.045617844	-0.0628327648	-0.0488960782	0.0338261877	-0.1969687042	0.0114166691	-0.1142436516	-0.0909639094	0.0541109438	-0.0697831143	-0.1022342802	0.0108545752	-0.0470076405	0.2100033619	0.1793296416	-0.0200471652	0.1485776199	-0.0814375498	0.1129663753	-0.2150288215	-0.0517954556	-0.0095079633	-0.0770885035	0.0095809	-0.1063516146	0.0212464022	-0.0183069332	0.0565960747	-0.0560359733	0.0241369469	-0.164813615	-0.0777212117	0.1985545282	0.0476072688	0.0869999479	0.0045029554	-0.1735125964	-0.1012845112	0.0598509599	-0.0973480898	0.0167254254	0.0546520554	0.0918537519	-0.1089788868	-0.0683973337	0.0010343715	-0.0123706026	0.2075839015	-0.0624581343	0.1200980576	-0.0051054601	-0.0289821719	0.020583615	-0.102989337	0.0943945499	-0.0354751702	0.0675338001	0.0733808531	-0.0535364867	-0.0332528315	-0.0203320957	0.1224102548	0.0419779864	-0.0294167610095996	0.0029313508747606	0.0008653458282958	8.592817950959755e-06	0.1296141946104114	0.1180897638282658	0.0139451923210155	0.0167998394445056	-0.2214386722291124	0.2582976506271137	0.0490350855585922	0.0667176763194864	-0.0004459996050791	0.0016501046232516	1.9891564773071316e-07	2.722845267676305e-06	-0.0011226061963116	-0.0001974670126294	3.8993221076819104e-08	1.2602446719971983e-06	-0.0017797536140346	-0.0004822823293842	2.3259624523625013e-07	3.16752292666922e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1355.8712974260577	-4.654934925948737	21.668419164817376	1838386.975183821	1597.1984157562256	-27.683102756076323	766.3541782034805	2551042.779294197	1326.172019958496	2.0060164711692323	4.024102082602259	1758732.2265207977	1379.202493564503	1075.4629070673057	1.161086	29.437176	0.2159451721184644	0.1220433111076405	0.0267735264	-0.045260173	0.1134552984	-0.023871761	0.0810602107	0.0875729107	0.0133828804	-0.0212150065	-0.0174507218	0.066083149	-0.0513306741	0.0478231945	-0.0426479875	-0.0555431083	0.0084598315	0.0212956267	-0.0034004229	-0.2315525473	-0.011326282	0.2582549262	0.1533176137	0.1608783489	-0.0762757305	0.0838514648	0.0381720659	-0.1559743085	-0.0252886695	-0.0682234592	0.0607931202	0.0188138608	-0.009298262	0.0321122147	-0.1468520007	-0.0386888795	0.1716603869	-0.1613117709	-0.0645056002	0.033426569	-0.1587088181	-0.1247449207	0.0783932659	-0.1319465054	-0.0716046575	0.0267083761	0.1178101232	0.0399288301	0.0934843536	-0.0759752819	0.0826492324	-0.1026008857	0.0263978806	0.130642295	0.1730782975	-0.1680473031	-0.0446016753	-0.1422120105	-0.3027272678	0.1935732357	-0.1096556033	0.0458998318	0.1592333609	0.091101299	0.2679105032	0.0256134067	-0.0491549086	0.2605089569	0.1189108618	0.0309673479	-0.0287004112602602	0.0007163497493393	0.000823713606508	5.131569633786178e-07	0.1145489112201119	-0.0150652833902995	0.00022696276363	0.013121453061713	-0.1704985299628418	0.0509401422662706	0.02906974871949	0.0025948980941078	-0.0004638888943709	-1.7889289291800033e-05	2.1519290632065606e-07	3.2002667136571126e-10	0.0005041016520834	0.001626707848395	2.64617842402989e-06	2.541184756332133e-07	-0.0004398828174703	0.0013398707965643	1.7952537514858522e-06	1.934968931056093e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1349.813807643822	-6.057489782235734	36.69318246189032	1821997.3153059129	1603.2576791975234	6.059263441297844	36.71467345104859	2570435.185905829	1327.1375475796783	0.9655276211822184	0.9322435872657934	1761294.070195803	1381.367589151537	1050.7189499045448	1.275268	32.332027	0.2737046722595735	0.1448045865019329	0.1075821993	-0.1501461899	0.0263906812	-0.091805104	-0.1822394467	0.0084476587	0.1732830197	-0.0671549143	0.0736513252	-0.0268852431	0.0250168852	-0.219642221	0.0596410443	-0.1497824194	-0.0112299774	0.0769294183	0.0090025842	-0.2281254342	-0.14348182	0.2057948172	-0.0190209241	0.2563200679	-0.1471026868	-0.1398937384	0.048483967	0.0722674421	0.0982415725	0.006147931	0.1320841328	0.0863640628	-0.0100551774	-0.0413527932	-0.0352542476	-0.0785551502	0.0408202151	-0.0319720145	-0.0798514009	0.1501257004	-0.3296540849	-0.1421176719	-0.2162626168	-0.2397280345	-0.0831630326	0.0570523144	0.0642157734	0.0890731174	-0.0024004371	-0.1870482847	0.2449440754	-0.0235474406	-0.0305383511	0.2830058442	0.3598081267	-0.3120539197	-0.1622573596	0.0846548466	0.074150487	0.0063940936	0.0298427749	-0.0641513707	-0.274040407	0.1032764205	-0.1371427175	-0.0446380845	-0.1305890213	0.2579899695	0.1152490509	0.0197875765	0.0161171742040835	0.0448175854643437	0.0002597633043247	0.0020086159668537	0.125640490112687	0.011091578892575	0.0001230231223302	0.0157855327557562	-0.2372707659791615	-0.0667722360163197	0.056297416388338	0.0044585315026191	0.0007787400377552	0.0012426289321261	6.064360464029703e-07	1.5441266629568515e-06	0.0004159863321999	-8.811531988350005e-05	7.764309598171539e-09	1.7304462857712558e-07	0.0012498383682468	0.0016897211857171	2.8551576854612026e-06	1.562095946741824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1343.475657143984	-6.338150499837866	40.17215175859499	1804926.84133846	1582.3861389584013	-20.87154023912217	435.6211919532959	2503945.8927676766	1319.6968893571334	-7.440658222544926	55.363394784725415	1741599.879778894	1371.8087766492688	1007.7192622260224	1.416238	35.906082	0.5641440784981633	0.3626331816808582	0.1838212793	-0.1844970814	0.1292051136	-0.0072111836	0.0107958607	0.0027234557	0.1678516256	-0.1477121929	0.1214689528	0.30457119	-0.1244289998	-0.0505219269	0.0528378821	-0.1954169904	0.0022782896	-0.2409664181	-0.0367150825	0.0430347983	-0.1129444885	-0.2099400753	-0.0595725518	0.0407672061	-0.0064901893	0.2686821516	-0.073940068	-0.0863861811	-0.0847537098	-0.007216496	0.1920721663	0.1123914155	-0.1316336373	0.0539365133	-0.1826286693	0.0154935481	0.061028383	0.0694607134	0.0056826808	0.0273912221	-0.1235585257	0.3256811718	-0.0663915666	-0.0167641927	-0.0123678634	-0.063906997	0.2055979913	-0.0135655248	0.1054617933	-0.0451814896	0.1906045517	-0.0910402999	-0.0498277604	-0.0559035975	0.0999619092	0.1273200451	-0.026691801	-0.0301297373	0.0073098199	-0.0901455381	-0.0268307038	-0.0987509312	0.0666443605	-0.3081803201	-0.0701707752	-0.0440620315	-0.0187266207	-0.2562647647	0.1114298236	0.0084997322	-0.0147929609367452	-0.0309101351408287	0.000218831693276	0.0009554364544242	0.0070629022831241	-0.1185775878295628	0.0140606443354777	4.988458866095962e-05	0.0926266714450463	0.3298974374242078	0.0085797002629885	0.1088323192190591	7.744105826062046e-05	-0.0007012989794945	5.997117504524812e-09	4.918202586401387e-07	0.0004320105178854	1.6024185685500024e-05	2.567745268833839e-10	1.8663308756361157e-07	0.0002719831713556	-0.0009778551968912	9.562007860871277e-07	7.397484550064968e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1354.3643587272936	10.888701583309512	118.56382217036708	1834302.8161907927	1595.637302356296	13.251163397894745	175.59333139770536	2546058.4006708777	1325.555698741566	5.858809384432561	34.32564740311505	1757097.9104662412	1379.8269830136685	1030.0382978247223	1.769176	44.854168	0.5310278487042119	0.306765954243856	0.0702510967	-0.0172259788	-0.2343725207	-0.0920355819	0.2801921975	-0.245847485	0.0804652975	-0.0305703304	0.0855474844	-0.0481621396	0.0117107071	0.2414222162	0.0448853446	0.0758165305	-0.3076572031	0.1100480008	0.0408651877	0.2023055542	-0.1630184854	-0.1790677722	-0.2334415331	-0.0223484448	0.0217037149	0.1454325874	0.2907214369	0.030500327	-0.0062982791	-0.0491656909	0.1545207093	-0.0092327337	0.0185999861	0.1018929379	0.3057140113	0.1195073734	-0.1480715932	0.4342009895	-0.1344637773	0.2366403262	-0.110266749	0.0621706208	-0.0862104494	0.0370391122	-0.0612383852	0.1394736484	-0.1187653574	-0.2044620339	-0.0973991602	0.3082732443	0.2263517655	0.0893187311	-0.0201667822	0.3978205728	-0.0511925473	0.2475981144	-0.0106448284	-0.0599080385	-0.0866536331	0.0955163334	-0.0517139997	-0.2354823965	-0.0404720744	0.0283532874	-0.0690104638	0.1066528485	-0.0164179428	-0.1995408737	0.1074583966	-0.0028345346	-0.0199894237841533	-0.0051964628474081	0.0003995770632224	2.700322612449271e-05	0.0139225957441908	0.0068596934610667	4.7055394379801246e-05	0.0001938386722561	-0.0743631097774368	-0.1669897812224831	0.0055298720957711	0.0278855870327327	0.0038683041608756	0.0037908631026149	1.496377708104748e-05	1.437064306276767e-05	-0.0008148498932758	-0.0012468604111612	1.5546608849210769e-06	6.639803485715826e-07	-0.0017299315383333	-0.0020019147096889	4.007662504868793e-06	2.9926631273202173e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1360.1913171137396	5.826958386445995	33.95344403737331	1850120.4191516095	1600.7044578976102	5.067155541314151	25.676065279870706	2562254.761533282	1330.5461020036178	4.990403262051814	24.904124717897385	1770352.9295570217	1381.1484424487965	1042.2769572168802	1.562704	39.61945	0.8186134260285979	0.4033905490276699	0.0408015711	0.0526855555	-0.1865043459	-0.1101147225	0.0664008645	0.1851224011	-0.0588426813	0.0275946205	0.0042383725	-0.0297796733	0.1189685081	0.0179745715	-0.1568404965	0.1083276057	-0.2572382863	0.0427983057	0.0648876753	0.1533462147	-0.0145746169	-0.0740283276	0.1294742614	0.0748608249	-0.2641763834	-0.0817458855	0.0826801483	-0.026419652	0.1038284569	-0.1394261425	0.0287049077	-0.0767761171	0.1279896586	0.1686722989	0.1878883368	0.081026845	0.142937626	0.0063374376	-0.061249811	-0.1131761746	-0.0413359498	0.0870965067	-0.007075078	-0.1085774937	-0.1628499479	0.1499165661	-0.2059961069	0.1105664306	0.0374737336	-0.1066500028	-0.0357384935	-0.1088391326	0.0853186395	0.0638334571	-0.0966127655	0.0701418426	0.1279990166	0.1283113174	0.0812458872	0.246150575	0.0547981535	0.1251058395	0.2887986292	-0.0026961379	-0.0460351271	-0.2201644348	0.1401213286	-0.0400484698	0.1033401944	-0.0141533203	-0.0499027492931531	-0.0299133255089998	0.0024902843870152	0.0008948070430073	0.2273730209974758	0.213450425253285	0.0455610840408082	0.0516984906775185	-0.3636703711821099	-0.289307261404673	0.1322561388757335	0.0836986915014718	-0.0002168224362222	-0.0040851265970978	4.701196884932998e-08	1.668825931431585e-05	-0.0020248620281539	-0.0012100121348781	1.4641293665522571e-06	4.100066233059525e-06	-0.0013062219930764	0.0004237095452568	1.7952977874180896e-07	1.7062158951964829e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
