global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
955.7301269829626	-2.116061959913168	913420.0756228698	4.477718218191557	1396.012949671064	-6.905900682721949	47.691464239619485	1948852.1556493049	942.516615289282	-1.5657726119322888	2.4516438722772618	888337.5700963644	1048.6377407771604	928.3882365828404	1.104838	25.237818	0.10536228261254	0.0491807868007308	0.0931149395	-0.1036246229	-0.0975782037	-0.0743172176	0.0646678497	-0.1470318464	-0.0158032663	-0.1315582038	0.0767915686	-0.0649259588	0.0421385484	0.1684065667	0.0875263445	0.0313099364	-0.0900342081	-0.0821888415	0.0373077663	-0.014257959	0.027091224	0.076966386	-0.031204808	-0.0177842847	-0.0346633012	0.0102093963	-0.249044638	-0.0347715287	-0.077833822	-0.014615378	0.1368635409	0.2974297614	-0.063855769	-0.0919551334	0.063469829	-0.0189931351	-0.1235194315	0.0357064697	0.0786798887	-0.0860715104	-0.0193508437	0.0144812741	-0.1056247409	0.0459481058	-0.0041648465	-0.0313348369	-0.0367333736	-0.0349461954	-0.0483800581	-0.2712715988	0.0114111978	0.0109267723	-0.0072888303	-0.0626984953	-0.0854422549	0.1175582264	-0.0165715905	0.1052380599	-0.0359384872	0.0956965611	-0.0381085901	-0.0472257873	0.0385857416	0.0087675669	-0.0784972877	0.0909797016	0.0476252468	-0.0650782217	-0.1515578054	0.1842862689	0.0202512651	0.1654476325	-0.0319093471	-0.1453611964	-0.0094619445	-0.014719359	0.1419863355	0.1094628008	0.078137830129549	-0.0074315977803394	0.0061055204973542	5.522864556874553e-05	-0.0953498091076312	-0.0188493189036478	0.0003552968231314	0.0090915860968617	0.3358086517870617	0.02780571265275	0.0007731576561273	0.112767450615044	-0.0001122921851876	-0.0001991648046137	1.2609534854206253e-08	3.966661939683567e-08	-0.0004790483906766	0.0006299235797723	2.294873606098404e-07	3.968037163531494e-07	0.000867973240664	0.00019642468113	3.8582655357022185e-08	7.53377546508766e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.0398734993216	1.3097465163590414	915925.3194675976	1.7154359371146446	1393.627136366708	-2.3858133043559064	5.692105123241649	1942196.5952176712	941.7735195542914	-0.7430957349905611	0.5521912713611623	886937.3621336772	1045.5271218147725	909.6830718764252	0.96361	22.011736	0.0962343386580407	0.0467417756611842	0.0706871911	-0.119436165	-0.0407158952	0.0708552692	0.068630579	-0.1579141161	0.0381588187	-0.0709257143	-0.080818364	-0.0846182776	0.1517050525	0.0834316934	0.0443034666	0.0108031354	-0.0075707914	-0.1076159351	0.1226346699	-0.058173191	-0.1320342164	0.0518073034	-0.0063425198	-0.0761786392	-0.0432981574	-0.1018896855	-0.1073835206	-0.0815730765	0.0466264072	0.0385830764	0.021136347	0.0388808776	0.0856284011	-0.1007801707	0.0262646657	0.0159607109	-0.0161132703	-0.0761992322	0.0969891141	-0.0930982614	0.1264378837	0.0908409585	-0.1141722293	0.1286857553	-0.074078635	0.0454205088	-0.0388259939	0.0429356978	-0.0251019491	-0.0639692149	0.0644532136	0.0933644153	0.0116682318	-0.0372612308	-0.061350934	0.0971541869	-0.021869604	0.1349875235	-0.0494509618	0.0559049502	-0.0130834538	-0.050603449	0.0275331841	0.0352919637	0.0354275491	0.0731188041	0.0033481456	-0.1435971615	-0.1120503183	0.1968912845	0.0064040645	0.2085417465	-0.0977754948	-0.1342493804	0.0584675322	0.0187482942	0.1397444952	0.1012278027	0.0760817472992698	-0.0020560828302792	0.0057884322721099	4.227476604968956e-06	-0.0724847599404938	0.0228650491671374	0.0005228104734156	0.005254040423631	0.3654231346801708	0.029614482893109	0.0008770175970262	0.1335340673594822	0.0005687099460225	0.0006810021312101	3.234310027049148e-07	4.637639027126982e-07	-0.0004312239517656	4.7824438911000015e-05	1.859540965763405e-07	2.287176957151972e-09	0.0009731211458932	0.0001051479052292	1.1056081974088841e-08	9.469647645844948e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.7241842679008	1.6843107685791665	919152.0615001518	2.8369027651517427	1388.8571605682373	-4.769975798470796	22.752669117997105	1928924.2124616664	943.9198526895668	2.1463331352754267	4.606745927581243	890984.6883014935	1046.243388832775	916.2142819765596	0.84689	19.345503	0.080526238474257	0.0436894863496967	0.0541114804	-0.0759821741	-0.0088719603	0.0969833409	0.0619910931	-0.045380781	0.0404167309	-0.0240250742	-0.1099711657	-0.062198744	0.1215403556	0.0128575767	0.0008968736	0.0259990906	0.0288407685	-0.1352719937	0.0527135882	-0.1878949426	-0.1122548023	-0.0638751055	-0.0234631633	-0.0102377803	-0.1472638161	-0.0331987498	-0.0807904179	0.0019336007	0.2114053303	0.1195209985	-0.0799677589	-0.1036314065	0.0750702753	0.0159284989	0.0965287842	0.022763248	-0.0047655202	-0.1113161302	0.0744036628	-0.0540073382	0.1782617976	0.0304025567	-0.0602165334	0.1285507513	-0.1155273023	-0.0050769018	-0.0027015073	0.0826327635	0.0419208729	-0.0704076701	0.0712611259	0.2312690725	0.0188600015	-0.0431755445	-0.0457709007	0.094116032	0.0023111256	0.1357735807	-0.0450773739	0.0607713089	0.0038558546	-0.016305986	-0.0336538847	0.1001522033	0.1045575121	0.1011229499	-0.0529480268	-0.1016913984	-0.1062638905	0.1350533919	0.0577974209	0.1299331578	-0.1043790404	-0.0294775263	0.0027830123	0.0013711561	0.1373117808	0.0924399334	0.0724680210126536	-0.0036137262866162	0.0052516140694904	1.3059017674580917e-05	-0.1134954439828845	-0.0410106840423906	0.0016818762056247	0.012881215804872	0.3568618082221206	-0.0085613264580501	7.32963107213102e-05	0.1273503501675615	0.0002016288413929	-0.0003670811046295	4.0654189681443226e-08	1.347485373760873e-07	-0.0002614009272885	0.000169823024477	6.833044478728769e-08	2.883985964254969e-08	0.0009830270505305	9.905904637299906e-06	9.812694668327976e-11	9.663421820746942e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.8593934969988	0.1352092290979953	919411.3364974324	0.0182815356332742	1388.3836141313825	-0.4735464368548037	0.2242462278578805	1927609.05998852	944.1851833603948	0.265330670828007	0.0704003648820402	891485.6604773024	1045.6300401576298	916.8157123127452	0.941261	21.501221	0.0644361833375845	0.0313237618244713	-0.0257971245	-0.024735788	0.1118193399	0.0803473806	0.0128808552	0.1031132515	0.0686631859	0.0035237721	-0.0985472641	0.0035215392	0.0937150478	-0.0327747023	-0.1056594248	0.0033249095	0.042243227	-0.0956866388	0.10408734	-0.1115203712	-0.0990281915	-0.1102671527	-0.1939148281	0.0510273008	0.0682887678	0.0254305616	0.0911044217	-0.0348398975	-0.0032736923	0.1406874058	-0.0231678002	-0.0003610655	-0.0865713721	-0.1708076068	0.0743917556	0.049376292	0.0239793411	-0.0884573496	0.0538633635	-0.052023077	0.2358152569	0.0280526507	-0.0136188252	0.0053244567	0.0285810776	-0.0171127524	0.0103516743	-0.0669833168	-0.0070226943	0.0792707074	0.0237008909	0.1622187057	0.0360660933	-0.0422005786	-0.0363140946	0.0424448375	0.0032602866	0.1393081518	-0.0526791953	0.0493057518	0.0637893693	0.0436562988	-0.1064479566	0.0930445933	0.1466666593	0.0610793817	-0.1586304569	0.0389940221	-0.0454511667	0.0896891112	0.159075521	0.0464947406	0.021038586	0.0794798325	-0.0315289851	-0.0540474069	0.1346915149	0.0831471893	0.0699778952581056	-0.0024901257545479	0.0048969058247543	6.200726273463193e-06	-0.1059431670575179	0.0075522769253665	5.703688675742477e-05	0.0112239546461771	0.3458249581634902	-0.0110368500586304	0.0001218120592166	0.1195949016887797	0.0001179442937587	-8.368454763419998e-05	1.391085643023852e-08	7.003103512740686e-09	7.808406292109105e-05	0.0003394849902095	6.0971208822649065e-09	1.1525005857760615e-07	0.0014269961246675	0.000443969074137	1.9710853879006512e-07	2.036317939816064e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.3187550496162	-1.5406384473825483	916459.1987697472	2.373566825553309	1388.6502295902797	0.2666154588971494	0.0710838029229375	1928349.4601411363	942.250873152032	-1.934310208362831	3.741555982176658	887836.7079557667	1045.1134678287729	889.463006782891	1.215779	27.772039	0.2464061170941021	0.1214994574496789	-0.0737460926	-0.0480825189	0.0551964127	0.0665841749	-0.2342627019	0.096678987	0.092045022	-0.0095696564	-0.0096062731	0.0400426625	0.0244469184	-0.0815449926	-0.1799195178	0.0471875221	0.0227811755	-0.0753034778	0.0513463436	0.041611696	-0.2083831157	0.0407444543	0.1421060208	0.0530161025	-0.1495354822	-0.0236486865	0.336878343	-0.0342037974	0.0845537014	0.048827443	0.1786350166	0.0286883234	0.0511537815	0.1925066307	-0.0494779315	0.0503044947	-0.0188468498	-0.031459001	-0.0041780019	-0.0452791952	0.1512502858	-0.0201356417	0.0769519935	-0.1649791841	-0.093494891	0.0585126244	0.0645506649	0.0150706463	0.1806848266	0.1742677035	-0.1015990627	-0.2718278883	0.0254396746	-0.0918293159	-0.0325875593	0.0683434296	0.0312253305	0.0350014383	-0.0166843838	-0.0131383765	0.076634957	0.1601011847	-0.2484968495	-0.1810605942	0.1874943412	-0.0452576648	-0.1425512868	0.0352468313	0.0397409281	-0.0372111942	0.0059407509	0.2462356093	0.0394597597	0.2114523276	0.3052445795	-0.1534495302	0.1318872767	0.0734003241	0.0389089644823172	-0.0310689307757884	0.0015139075170862	0.0009652784595507	-0.0727868285100754	0.0331563385474425	0.0010993427858726	0.0052979224045551	0.2917282092165294	-0.0540967489469607	0.0029264582466305	0.0851053480526831	-0.0017852678547821	-0.0019032121485408	3.1871813133182816e-06	3.622216482353288e-06	0.0004609726793265	0.0003828886164054	2.1249581108545218e-07	1.4660369257284838e-07	0.0011514149131355	-0.000275581211532	7.594500414944496e-08	1.3257563021908312e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.0708178620464	3.752062812430154	923657.1169460228	14.077975348421276	1384.2615793091911	-4.38865028108853	19.26025128969844	1916180.119951576	944.516594484628	2.2657213325959447	5.133493156980343	892111.5972568392	1047.448668795337	913.2279428600592	1.198794	27.38405	0.075721368862292	0.0529621545841569	-0.0219708127	0.0599403189	-0.077143314	0.0668254946	-0.0537058445	0.1984737613	0.0294349171	-0.0572002661	0.0183545915	0.1878946858	-0.0383614489	-0.1985360951	0.0370624875	0.0435104585	-0.0171699361	-0.0166825326	-0.054621832	-0.034341358	0.0814651551	0.0955990238	0.0627159519	0.1751318593	-0.068611315	-0.0370508834	0.0158137407	-0.0350839466	-0.2219105154	0.0953630581	0.046902569	-0.1786986641	-0.1015545318	0.0869729185	0.0830505869	0.0351588678	-0.0343983017	-0.0062956817	-0.0772843255	0.0129909537	0.0247483548	-0.139513741	0.0459575147	-0.0719278093	0.0262875228	0.0859471522	-0.0688498008	-0.1762533477	-0.1058876081	0.2273924428	-0.01168281	0.1104836803	0.0479627562	-0.1005475391	-0.0194156757	0.0061712081	0.0252168854	-0.0510077494	-0.174229012	0.0047865656	0.0634505184	-0.0155420219	-0.1737315651	-0.070112891	0.1723880722	-0.0975939937	0.025760765	0.0845060131	-0.0257632362	-0.1709792403	-0.0045016749	-0.0068660204	-0.0534569549	-0.0964443202	0.0308903879	0.086285589	0.1289028963	0.0632525717	0.0387438444477368	-0.0001651200345803	0.0015010854825904	2.7264625819832098e-08	-0.0728148096840612	-2.798117398580824e-05	7.829460976240716e-10	0.005301996509326	0.2507792788972836	-0.0409489303192458	0.0016768148942904	0.0628902467242415	-0.0012262752617529	0.0005589925930292	1.5037510175871431e-06	3.124727190615089e-07	0.0004337299519907	-2.7242727335799957e-05	1.8812167125385495e-07	7.421661926927421e-10	0.0012567663394601	0.0001053514263246	1.1098923028627628e-08	1.5794616319999397e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.5269952141044	-3.543822647941965	916857.9465637516	12.558678960066404	1392.9196844100952	8.658105100904095	74.9627839383015	1940225.2472171192	942.39384635098	-2.122748133647974	4.506059638905957	888106.1616401945	1048.7481978227192	952.3301260727274	1.456118	33.262104	0.1156863962063073	0.0618661542376938	0.0880881866	-0.0777151959	0.0026186593	-0.1349174135	0.1495248951	0.226396191	-0.0011302653	-0.1405494398	0.0764363667	0.0396480696	-0.0739753686	0.0023733233	-0.0514123816	0.0553150591	-0.0632411157	0.0478823612	0.0732891312	-0.0226453541	0.1027287299	-0.0435913803	-0.0252847141	0.0701600918	0.0380992493	-0.1661391484	0.1041112524	0.0717000877	-0.0867730027	-0.0085205872	-0.0968543662	-0.0136999111	-0.168695873	0.0204982941	-0.0667543486	0.0212099796	-0.1102644138	0.0696037095	0.0155031366	0.0380495058	-0.0206403475	-0.0310774204	-0.0452072859	-0.151564434	0.0878236701	-0.0557880298	-0.0821752496	-0.1136232002	-0.0530680484	0.0037554588	0.1884852761	-0.0117365998	0.0527152895	-0.0871271338	-0.0298478722	0.0110124344	0.0541349703	-0.0447669134	-0.1519929298	-0.0759667123	0.0491935905	0.0238842875	-0.1689986588	0.0624257991	0.1949057556	-0.1042122352	0.0523821797	0.1166691899	-0.0297252046	-0.173236369	-0.0084539931	0.0151576831	-0.07928015	-0.1013251581	-0.1481598076	-0.0375794023	0.1257424501	0.0527593557	0.0386784142166476	-6.54302310892016e-05	0.0014960197263145	4.281115140386323e-09	-0.0871191057493945	-0.0143042960653332	0.0002046128859247	0.0075897385865741	0.2604598395018485	0.0096805606045649	9.3713253618654e-05	0.0678393279933286	-0.0005339962925744	0.0006922789691784	2.8515204048320426e-07	4.792501711668464e-07	0.0013040899299459	0.0008703599779552	1.7006505453863024e-06	7.575264912261762e-07	0.0015268495784328	0.0002700832389726	7.29449559739845e-08	2.331269635160419e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953.85400194721	-3.672993266894423	909837.457030708	13.490879538651766	1387.9443326677597	-4.975351742335533	24.754124959961228	1926389.4705845527	940.2680720440356	-2.1257743069443222	4.518916404064614	884104.0473054078	1044.7450022641788	904.3788092805391	1.382767	31.58654	0.0975544594956669	0.0608707085449868	-0.0746982949	-0.0613478259	-0.0152234286	-0.0907867988	-0.0758071692	0.0713407003	0.0429550896	-0.0185199423	0.0782345233	-0.0601026151	0.0287043891	0.0049554214	-0.2345697049	0.099143409	0.0045294271	0.0302758308	0.0842051604	0.1457840242	0.000260589	0.0165570974	-0.0581315351	0.0042559366	-1.04699e-05	0.0098213768	-0.1216051989	-0.0989828892	-0.1111353256	-0.0231036587	0.0528182061	0.0084453047	-0.098582647	0.0795066755	0.1026542876	0.0715513085	-0.0444262416	0.0653929245	0.0222666008	-0.0171269172	0.0932616524	0.0884396848	0.0299154902	-0.0815419852	0.1137916046	0.1026738352	0.0902164043	-0.1111339966	-0.0709568765	0.019870506	0.1411080844	-0.0699936928	0.0815242257	-0.0593427969	-0.0358072325	-0.0068732519	0.0549211773	-0.0524498442	-0.1950017408	-0.0473292141	0.0529463396	0.065707661	-0.198644351	-0.0780720587	0.0861424115	-0.0513639372	-0.0464469247	0.1153410055	-0.0195346195	-0.0987539174	0.0874238344	-0.1044008153	0.1200604133	-0.0834255348	-0.0316093706	-0.1680577197	0.1224102548	0.0419779864	0.0387312029101991	5.278869355150595e-05	0.001500106078871	2.786646166874806e-09	-0.1009249882655041	-0.0138058825161096	0.0001906023920486	0.0101858532563921	0.2991535041453943	0.0386936646435458	0.0014971996835471	0.0894928190424684	-0.0013569412751511	-0.0008229449825767	1.8412896242086931e-06	6.77238444348165e-07	0.001252987460266	-5.110246967990014e-05	1.5699775755838406e-06	2.611462407385113e-09	0.0015008545578402	-2.5995020592599905e-05	6.757410956096928e-10	2.2525644037897023e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955.4683208936004	1.6143189463904264	912919.7122312362	2.606025660675096	1386.5243149484909	-1.4200177192687988	2.016450323037361	1922449.6759433816	942.1575688434892	1.8894967994535816	3.570198155145329	887660.8845290742	1045.5710740961454	886.8791088168904	1.073443	24.520662	0.0640453862663914	0.0304866208706068	-0.0839228579	-0.0381047135	-0.1713664899	-0.017655935	-0.062235076	-0.0938572505	0.0427366736	-0.019547143	0.1007185136	-0.1168670218	0.0101459342	0.041722432	0.0833054236	0.0758831376	0.0277326394	-0.0639072492	0.030598314	0.0551205967	0.0103849477	0.1690658856	0.1001834506	-0.0329850608	-0.09680476	0.1487144478	-0.0595133359	-0.231396739	0.0894903212	0.2720499448	-0.0248867718	-0.2435139199	-0.1204324366	0.0705831608	-0.0215002886	0.0814768232	-0.0456883192	0.0228657107	0.0535585857	-0.0456741233	0.0427030113	0.1013375099	-0.0862833885	0.0271365019	-0.007942887	0.2332358304	0.2369502075	-0.0732815003	0.1074881639	0.2415117828	-0.1022276614	0.149917373	0.0936359194	-0.0465560852	-0.0057573044	0.0098224697	0.0050826418	-0.0655495062	-0.2741925221	-0.0071161128	0.0404178759	0.0636430973	-0.0397571286	-0.1590554549	0.0698580348	0.1012256964	0.002657851	0.0105741004	-0.086095206	-0.0028062421	0.0379224519	-0.1690763195	0.1364781613	-0.126025777	0.0260446344	0.1081208315	0.1189108618	0.0309673479	0.0389717491717789	0.0002405462615797	0.001518797233508	5.7862503960014566e-08	-0.1115709722699307	-0.0106459840044265	0.0001133369754225	0.0124480818532576	0.3176876629333094	0.018534158787915	0.0003435150419756	0.100925451180028	-0.0016869394250797	-0.0003299981499286	2.8457646238882293e-06	1.0889877895629882e-07	0.0010960645428426	-0.0001569229174233	1.2013574820767577e-06	2.4624802012671196e-08	0.0017064274347376	0.0002055728768973	4.226020771587356e-08	2.9118945900251464e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.5606946655128	2.092373771912321	916922.4839682992	4.3780280013865935	1383.6432099342346	-2.8811050142562635	8.300766103172585	1914468.5323971123	942.316418199654	0.158849356164751	0.0252331179539559	887960.2320086252	1045.4800259482536	899.8465087175819	1.03285	23.59339	0.098887190245207	0.078991205942539	0.0227438786	-0.0657306312	-0.1706721838	0.0778657152	0.0024746305	-0.1641260485	0.0394155437	-0.07279017	0.0216868545	-0.1039590644	-0.0408188409	-0.0283770306	0.2303930483	0.0403148154	-0.0396755623	-0.0357233877	0.0197778616	0.0121085943	0.0767299166	0.0733752737	-0.107947937	-0.0901880275	-0.041495938	-0.0125804738	-0.0522031739	0.020457396	0.0329427017	0.2022540595	0.1221382424	0.0204058054	0.0610401589	0.0103452732	0.1060629876	0.060435855	-0.0623731194	-0.0134158029	0.0032189223	-0.0702616491	-0.0632700469	0.1112256422	-0.0731461229	0.16536509	-0.0649517173	0.0878369672	0.0392365969	-0.1749308886	0.1095371033	0.1035000249	0.0723315442	-0.0031286224	0.0771220556	-0.086390409	0.0096920933	0.0022826662	0.0109691647	-0.1026312206	-0.1956088849	-0.0332617002	0.0371343431	-0.0220151978	0.0699085416	-0.0798198318	0.0926696383	0.0952431444	-0.0301301719	-0.0138443305	-0.0337818456	-0.0131202261	-0.0199619524	-0.0577622628	0.1229088809	-0.0970849431	0.1297900279	0.1625214807	0.1152490509	0.0197875765	0.0439633006751449	0.004991551503366	0.0019327718062531	2.491558641075543e-05	-0.1085877861785178	0.0029831860914128	8.899399255999315e-06	0.0117913073071515	0.2398470098003713	-0.0778406531329381	0.0060591672801623	0.0575265881101794	-0.001686793648341	1.4577673870005799e-07	2.8452728120835413e-06	2.1250857546024977e-14	0.0010957799032282	-2.846396143999907e-07	1.2007335963188034e-06	8.101971008577539e-14	0.0014454218607409	-0.0002610055739967	6.81239096573469e-08	2.0892443555076856e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.0556721431276	1.4949774776148388	919787.7822699064	2.2349576585756257	1384.1469804218837	0.5037704876490352	0.2537847042261467	1915862.8634110184	943.7140690447336	1.3976508450796246	1.9534278847517887	890596.2441129682	1049.116691960435	920.2974680237852	1.444708	33.001469	0.8694738776707135	0.4142853216422229	0.2054428398	-0.0670911645	-0.0577810316	0.0732219881	-0.0769902222	-0.0905081088	-0.1155168729	-0.1303610649	-0.055442571	-0.0618845898	0.0609259515	-0.1280479161	0.1714590802	-0.1074717139	-0.2569190015	0.0285575461	-0.2275894276	-0.2102355691	0.4362311583	-0.093483242	-0.1770067595	-0.2122704429	-0.2253305799	-0.1878937697	0.1061426992	0.0557330717	0.1458686939	0.0259834832	0.0900047079	-0.0128224951	-0.0119087994	-0.0416729257	-0.1018482191	-0.1240636921	-0.1581819662	-0.1136200982	-0.0696536206	0.0602157283	-0.3148191264	-0.1459983272	0.0620165161	0.3071487714	0.1256008561	-0.2522335091	-0.0259735498	-0.0930308475	0.443530538	-0.0175224187	0.0440870708	-0.0916655926	-0.16316903	-0.1270295378	0.0079954458	0.1368720349	-0.1045765949	-0.352840495	0.2075120495	-0.1626989778	0.0933862317	-0.1881875512	0.3391213534	-0.0071995679	0.2499884944	-0.231921463	-0.2914470462	0.0825387264	-0.2584997251	0.1787916045	-0.0802534444	-0.2878195116	-0.0252590761	-0.1254821453	-0.0857138032	0.0811574193	0.1114298236	0.0084997322	0.0033800147877514	-0.0405832858873935	1.142449996541814e-05	0.0016470030934179	0.0688883442273464	0.1774761304058641	0.0314977768638393	0.0047456039703853	-0.0209469590487145	-0.2607939688490858	0.0680134941880579	0.0004387750933885	0.0024983698347729	0.0041851634831139	6.241851831303167e-06	1.7515593380390072e-05	-0.0007259509175936	-0.0018217308208218	5.270047347549898e-07	3.318703183532069e-06	-0.0003600936858908	-0.0018055155466317	3.2598863891287664e-06	1.2966746261842214e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.7227914493858	-2.3328806937417994	915318.4996787048	5.442332331233219	1385.8287403924126	1.6817599705289012	2.828316598473371	1920521.2976976207	941.261752331592	-2.452316713141613	6.013857261553684	885973.6864023393	1045.6303121960116	917.2152843295742	1.352903	30.904362	0.6322379375402194	0.3289131721830886	0.1396059276	-0.1259482689	0.0776250737	0.0410131062	-0.0980133355	0.0795745774	-0.0325682489	-0.1153941302	0.0438922807	-0.0581960323	0.0185807616	-0.0871264529	-0.01505221	0.0463119725	-0.1331224014	0.1239228976	-0.1006875184	0.2010205252	-0.0770549358	0.0142105548	0.0337122182	-0.0022078061	0.0027660708	0.0327121296	0.2741969677	-0.1018063385	0.0872457486	-0.0586527565	-0.0380718066	0.0446730091	0.0406194416	-0.1427470258	-0.0629632252	0.0231935179	-0.1336213703	0.0211926104	-0.1427725424	0.0275119456	-0.0305329182	0.1862183734	0.039715986	-0.0594220714	-0.0006705148	-0.117351099	0.0279862458	0.0844828108	-0.071002768	0.0841107301	-0.3044452939	-0.2835106857	-0.0362155413	-0.1641564569	0.0135155786	-0.0544359382	0.0321452958	-0.2824584299	0.1582701747	-0.0350460897	-0.1183419676	0.1746080115	-0.0305793834	0.123535011	-0.0496810043	-0.0814927727	0.0502084732	-0.0765785952	0.0750673601	-0.0191778217	-0.1868808375	0.1632628944	-0.0625468904	0.1624859498	0.024426753	0.01515704	0.1074583966	-0.0028345346	0.0407913779769586	0.0374113631892072	0.0016639365172591	0.0013996100956747	0.0105365914298829	-0.0583517527974635	0.0034049270545362	0.0001110197589602	0.0768919145834843	0.0978388736321987	0.0095724451936173	0.0059123665283138	-0.0027662225815567	-0.0052645924163295	7.651987370714213e-06	2.771593331007513e-05	0.0010571141882373	0.0017830651058309	1.1174904069726056e-06	3.1793211716317583e-06	0.0013649677503757	0.0017250614362665	2.97583695889384e-06	1.8631369595657e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
