global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
1192.607045175945	0.5417762975725964	1422311.5642032982	0.2935215566114705	1715.993798470712	-12.715633083034165	161.6873247023529	2944634.7163899424	1179.8121053676412	1.2232201470267228	1.4962675280920772	1391956.603972026	1307.909166120862	1106.1369015537414	1.059644	21.768976	0.155546653010656	0.0744896103313496	-0.0018872418	0.0207643431	-0.0016603592	0.0493388798	0.0682002585	-0.0129386237	0.025911785	0.023210894	0.0269854416	-0.0125648541	-0.1918792328	-0.0093794293	-0.2582721188	-0.0368457336	0.1030555852	0.0296628498	-0.0499792238	-0.07454153	-0.0321689823	-0.1116973796	-0.0164963371	0.1518323162	0.1393699011	0.0675698553	0.1746042889	0.0291142441	-0.000932781	-0.0167118683	-0.0347695249	-0.0230434792	-0.0795584002	0.0540204572	-0.036210271	0.2625249172	-0.0722282412	0.0255872645	-0.0095185207	-0.0790383676	-0.1067363335	-0.0950378505	0.0100128515	-0.0348899293	-0.0146815604	0.0205687801	-0.1584080708	-0.001734424	0.186072314	-0.1512612029	-0.2442354859	-0.2010519768	-0.075508361	-0.0722444922	-0.0312514942	-0.0152480636	0.0431105195	0.1359389672	-0.1320580175	-0.0497171591	0.0462157664	-0.0063914772	-0.0874407229	0.0104416719	-0.0427616404	0.0240504486	0.1419863355	0.1094628008	0.0355261214234872	0.0122418983876428	0.0012621053033963	0.0001498640761333	-0.0518368768465933	-0.0337262018224891	0.0011374566893712	0.0026870618012088	0.1497948965335283	0.046542785207734	0.0021662308548932	0.0224385110274904	-0.0002921188596895	-0.0005877899726974	8.533342818629378e-08	3.454970520036102e-07	-0.0005729397209235	0.0004331583112695	3.282599238118981e-07	1.8762612262184506e-07	-0.0004145839382795	0.0002397670678888	5.7488246844040364e-08	1.7187984187934025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1197.8506830583528	5.243637882407938	1434846.2589033626	27.49573824182361	1727.8857670689488	11.891968598236872	141.41891714145183	2985589.2240394494	1181.636641808712	1.8245364410709044	3.3289332247956818	1396265.1532649703	1309.2586810296848	1130.254133880026	1.086325	22.317108	0.137966713124149	0.0739636684121639	0.0041408361	-0.0082173535	-0.038925594	0.0116854449	0.0428914841	-0.048519436	0.0572476292	-0.0231250579	0.001533268	-0.0199065936	-0.1310879194	-0.1214439598	-0.0429012913	0.1184422084	0.1059340229	-0.009405941	-0.0114149729	0.1572186156	-0.0685940508	-0.0836311939	-0.1242790971	0.2268238654	0.0466854121	-0.0886940645	-0.134154819	0.0477826602	0.0005078119	0.0472500356	-0.0205869887	-0.0504712042	-0.0474917206	0.0856065802	0.0632682742	0.1800020999	-0.1235235383	0.0791542704	-0.0215920019	-0.112652206	-0.0449333799	0.0354208705	-0.0006703009	-0.0357673668	-0.0276486408	-0.0455547677	-0.0447274595	-0.0187298107	0.1802905875	0.0199834298	-0.0441185871	-0.1459902862	-0.2192137694	-0.1150509635	-0.0338986152	0.0004863624	0.0722045296	0.2353149127	-0.0369861092	-0.0939807671	0.142877364	-0.2106920611	0.1436455635	-0.162903727	-0.0535562087	0.1548913994	0.1397444952	0.1012278027	0.0215655303490081	-0.013960591074479	0.0004650720992339	0.0001948981031488	-0.0423466966041985	0.0094901802423948	9.006352103314062e-05	0.001793242713288	0.0819750537474632	-0.0678198427860651	0.0045995310755265	0.0067199094368994	-0.0006957127619962	-0.0004035939023067	4.840162472043812e-07	1.628880379791501e-07	-0.0004921994045941	8.07403163294e-05	2.4226025388278654e-07	6.518998680971576e-09	-0.0008641717000676	-0.0004495877617881	2.0212915554963333e-07	7.467927271977259e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1198.846727771781	0.9960447134280912	1437233.4766891066	0.9921050711480484	1733.5851043151306	5.699337246181813	32.48244504571529	3005317.3139033024	1182.4621888440065	0.8255470352944485	0.6815279074834534	1398216.828045759	1311.133525028063	1146.8487288839624	1.308544	26.882301	0.0780954696635061	0.0390060186886968	0.018523095	-0.0365509356	-0.0042398028	-0.0528720342	0.0541360168	0.1440013145	0.0030457029	-0.0066735347	-0.0891844188	-0.1187526655	-0.1094524358	-0.0269230401	0.1744649883	-0.0300693345	-0.0669008611	-0.0419154403	-0.0653838151	0.0764769415	-0.2133918167	-0.0155356201	-0.1338138879	-0.0123453822	0.0687377628	-0.0938632919	0.080042538	-0.0905965861	-0.002464483	0.034637532	-0.0520175167	0.0107827256	-0.0965754343	-0.1195948253	-0.0158449093	0.035018909	0.0583504203	0.1583067084	-0.111659375	0.0093884258	0.0037672847	0.0252640825	0.0110732433	-0.0135610809	0.0084506581	-0.0227208586	-0.0957953461	-0.0074993832	0.048672248	0.1489933713	0.0161432858	-0.1387392752	0.0928680738	-0.0132536658	0.1533171425	0.0966278608	0.1511902226	0.0813607135	0.1461382051	0.1077942278	-0.1193509453	-0.0286861499	-0.1757022888	-0.0375027876	-0.1603577235	-0.1210706141	0.1373117808	0.0924399334	0.0476496352785318	0.0260841049295236	0.0022704877421771	0.0006803805299744	-0.0520120010041296	-0.0096653043999311	9.341810914332752e-05	0.0027052482484535	0.1034887386853995	0.0215136849379363	0.0004628386396087	0.0107099190346949	-0.0006201729083207	7.553985367549998e-05	3.846144362149554e-07	5.706269493315949e-09	-0.00057281291738	-8.06135127859e-05	3.281146383173867e-07	6.498538443682463e-09	-0.0006036775586067	0.0002604941414608	6.785719773545136e-08	3.644265947653458e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1193.4078566546416	-5.438871117139343	1424222.3123250257	29.58131902885256	1736.5832384814014	2.998134166270802	8.988808478960316	3015721.344174552	1179.1697909884983	-3.2923978555081703	10.8398836389548	1390441.395979859	1309.83146048006	1133.5789283421975	1.336093	27.448265	0.1675581176978951	0.083742974342729	-0.0046907358	0.0017400511	-0.0232807425	0.0081852882	-0.0231121168	0.0312176857	-0.0454859414	0.0967371027	-0.018215593	0.0683729923	0.0977393283	0.004468577	0.1177142418	-0.0367751415	0.081938235	-0.1335045385	0.0186257506	-0.0036140062	-0.112498871	-0.1872410556	-0.0582579155	-0.2357327378	0.1010138031	0.0154868279	0.0668717067	0.0383486224	-0.0192598104	-0.0370943304	-0.0223144371	0.1171193341	0.0480655772	-0.0385192122	0.0027132557	-0.1280707465	0.0118058795	0.0365744033	0.0525301317	0.0252311972	-0.0080571543	0.1279443585	0.0061220913	0.0100280744	0.0696853451	-0.0214496854	-0.1118978414	-0.004426597	0.0226411266	0.1714465625	-0.0073289465	-0.0226673998	0.1839066218	-0.034009252	-0.153270954	-0.0299954286	0.0270542239	0.004691649	-0.009214323	-0.0903386677	0.0311333173	0.0684348974	-0.3025918372	0.0187841022	-0.2071492988	-0.1810046524	0.1346915149	0.0831471893	0.0627679309827442	0.0151182957042124	0.0039398131598545	0.000228562865	-0.086551986681016	-0.0345399856768864	0.0011930106105595	0.0074912463984307	0.1636501579324232	0.0601614192470237	0.0036193963658161	0.026781374191307	-0.0011100359584311	-0.0004898630501104	1.2321798290100507e-06	2.3996580786346426e-07	-0.0007309464169187	-0.0001581334995386	5.342826644062859e-07	2.5006203676356028e-08	-9.690576686034822e-05	0.0005067717917463	2.5681764890980776e-07	9.390727650792164e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1191.968374511618	-1.439482143023497	1420788.605835869	2.0721088400835197	1734.1504957869247	-2.432742694476701	5.91823701752976	3007277.942038037	1178.6217943904376	-0.5479965980607631	0.3003002714861695	1389149.3342121348	1309.4298132047588	1114.7840554045194	1.137538	23.369205	0.09917528240139	0.0485917874336159	0.0009319156	0.0202473087	-0.0141879145	0.0029411568	-0.0302424948	0.0235195784	-0.0743786628	0.0928820528	0.0554714371	0.1056725443	0.010595016	0.0806934463	0.1701133287	-0.0130806014	-0.0069011989	0.0855345956	-0.0688319271	-0.0829275414	-0.0169742714	-0.1499288439	-0.0068011946	-0.0883837435	-0.1160070554	0.0486829749	-0.0170942323	-0.0693056707	-0.0179204688	-0.0511451656	0.0066273658	0.1171232599	0.0464774563	-0.0879337973	0.007725364	-0.0960302784	0.0729579512	-0.1372971303	0.0166853919	0.1755364143	-0.1184003791	-0.0145514466	-0.0021495319	0.0165137739	0.0845670827	-0.0142234673	-0.1321689802	0.0091169963	-0.017885225	0.2213878811	-0.0694566234	0.045118192	0.0814476616	0.0633086736	0.0594805598	0.0029159512	0.0589090632	-0.1079996168	-0.1002562269	-0.1455622268	0.0292994997	0.1783231185	-0.0979478183	0.1855090254	-0.2347132823	-0.0875847699	0.1318872767	0.0734003241	0.0527685274404063	-0.0099994035423379	0.0027845174882289	9.998807120251988e-05	-0.113401821260922	-0.026849834579906	0.0007209136169683	0.0128599730652941	0.1956156616955269	0.0319655037631037	0.0010217934308289	0.0382654871005788	-0.0011379060902231	-2.787013179199999e-05	1.294830270166822e-06	7.767442461034485e-10	-0.0005736855556555	0.0001572608612631	3.291151167677598e-07	2.4730978485243432e-08	0.0003251740504053	0.0004220798172656	1.78151372143003e-07	1.0573816305698861e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1192.25136476284	0.2829902512219178	1421463.3167788547	0.0800834822866441	1725.786163055145	-8.364332731779768	69.9620620479224	2978337.880592599	1179.1952016194662	0.5734072290285894	0.3287958503022452	1390501.323522373	1308.1363799813398	1097.005859346264	1.145478	23.53233	0.1542786080640656	0.0784795254126258	0.0036544378	0.0248781113	0.0380019192	0.0596509764	0.0133283831	-0.1128713709	-0.0559555756	0.1036170015	0.0314961618	0.0318911663	0.0403182127	-0.0473200399	-0.1538643974	0.189539885	-0.155739332	0.1425240051	-0.1044075318	0.0405027882	0.0922333694	-0.0647996899	-0.1375107334	-0.1525460973	0.0855678491	-0.1107946253	0.0067253368	0.0271935425	-0.011726265	-0.0763820488	-0.0422036787	0.0259953667	-0.0345783775	0.1363203538	0.0774235785	0.0829408932	0.0538140427	-0.0864403167	-0.0684097225	0.062653095	0.1788222645	-0.2702468672	-0.0048838246	0.0215914107	0.0658398289	-0.0135903196	-0.0599357447	-0.0008060512	-0.0180671556	0.1682907693	-0.0533100565	0.0923568788	-0.0673003755	-0.1608951139	0.0836170437	0.1363314718	-0.1639434936	-0.0179537172	-0.0834802944	0.0222109523	-0.0235519803	-0.0944629656	0.048461942	0.0897353529	0.0153882345	0.0185248987	0.1289028963	0.0632525717	0.0276164798089695	-0.0251520476314368	0.0007626699570392	0.000632625500054	-0.0555979386168274	0.0578038826440946	0.0033412888487322	0.0030911307784405	0.1609165949333615	-0.0346990667621654	0.0012040252341652	0.0258941505249475	-0.0012130144845918	-7.510839436869997e-05	1.47140413982951e-06	5.641270904644161e-09	8.280232449897618e-05	0.0006564878801544	6.856224942433751e-09	4.309763367897179e-07	0.0003260499964095	8.759460042000048e-07	7.672814022739548e-13	1.0630860015863497e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1198.994451767839	6.743087004999097	1437587.695370061	45.46922235698769	1729.0330164454006	3.2468533902556374	10.542056937814523	2989555.1719582807	1183.8164792455807	4.621277626114534	21.35620689762678	1401421.4565334024	1310.700284275507	1120.825514030097	1.204622	24.747358	0.0886453448058891	0.0484603603091637	0.0138622407	0.0045956804	-0.0108823504	0.0054083162	0.0285095052	-0.1121470064	-0.0037748698	0.0277443268	-0.018847017	-0.0481736318	-0.1415049284	-0.0012371753	0.0534856951	0.2153099622	-0.2270184357	-0.2040340465	-0.1873105456	0.1817105862	0.0264850056	0.0031587952	0.0954127175	-0.0665481749	0.1400924938	0.1319584838	-0.0813114053	-0.103299624	-0.025731832	0.0056945009	-0.0177907803	0.0404857489	0.0329723113	0.0345629169	0.0404074342	0.031446656	-0.1103700294	0.1725918671	-0.2321393848	0.0440053046	0.1502691953	0.0564098048	-0.0067076187	0.0303284397	0.0772520433	-0.0377632128	-0.0371345388	-0.0041984544	-0.0412516977	0.2420303099	0.0791785057	0.1003449978	-0.0616784585	-0.1946452026	0.0103327841	0.0869335492	0.0205788134	0.0638103208	-0.1798620443	0.1329611295	0.0208360333	-0.1642989611	0.0574963897	-0.0655705787	0.0713428067	0.0434532104	0.1257424501	0.0527593557	0.027743440900565	0.0001269610915955	0.0007696985130031	1.6119118779121033e-08	-0.0927636952022368	-0.0371657565854094	0.0013812934625659	0.0086051031475734	0.1361648757768634	-0.024751719156498	0.0006126476012021	0.0185408733953286	-0.0010535704065174	0.0001594440780743	1.1100106014892394e-06	2.5422414032995345e-08	0.000320757544141	0.000237955219642	1.0288540212336557e-07	5.6622686554883815e-08	0.0004606688581408	0.0001346188617313	1.8122237933830873e-08	2.1221579686074853e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1195.6599262112654	-3.3345255565736807	1429602.6591475287	11.119060687443016	1739.0947302740974	10.061713828696838	101.2380851705892	3024450.480867136	1180.2662242850872	-3.550254960493476	12.60431028450853	1393028.3601881757	1313.07656747051	1141.6836988732864	1.165507	23.943796	0.0454186576895057	0.0211472513721123	0.0071970951	-0.005720691	0.0411954741	-0.0268187549	-0.0368408547	0.1836499813	0.0062746711	0.093328408	-0.0463230651	-0.0515496501	-0.1491887164	0.0802106581	0.148184425	-0.0491976785	-0.1857225156	-0.0045675743	-0.1689679065	0.1268596158	0.035036377	0.0713950236	-0.157293829	-0.0509371264	0.026126795	0.0663221616	0.0393020566	-0.0686211018	0.0136660297	-0.0006237811	-0.0172202164	0.1282650944	-0.0797910155	-0.1847619391	-0.0307310774	0.0311286906	0.1062510593	0.0229275939	-0.0930223364	0.049204768	0.0020511066	0.0816243902	-0.0029066791	0.0108834554	0.0805954096	-0.0096305956	-0.0619866385	0.0070898273	-0.1096891472	0.2777490631	-0.025818545	0.1006536178	-0.0296878072	-0.03008619	-0.0504331006	0.1003477218	0.1865641065	-0.155239156	-0.1135950388	0.1050416743	-0.0394975325	-0.0889677386	0.049438033	0.0831854241	0.0788988394	0.0912424783	0.1224102548	0.0419779864	0.0277001059943557	-4.333490620929761e-05	0.0007672958720985	1.877914096168621e-09	-0.0961231860904803	-0.0033594908882434	1.1286179028191096e-05	0.0092396669041851	0.1473286047626913	0.0111637289858279	0.000124628844869	0.0217057177813213	-0.0007500234777729	0.0003035469287445	5.625352172105557e-07	9.21407379502186e-08	0.0001418776334292	-0.0001788799107118	2.012926286747045e-08	3.199802245626154e-08	0.0003260536394126	-0.0001346152187282	1.8121257113241135e-08	1.0631097577420179e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1190.853489504521	-4.806436706744535	1418132.0334650942	23.101833815941248	1732.90457125827	-6.190159015827476	38.31806864123018	3002958.2530878084	1177.1384116741142	-3.127812610973024	9.783211729361884	1385654.8402386564	1310.4311739885704	1118.213024839843	1.153685	23.70092	0.0470572523361406	0.0264809597343245	-0.0026136861	-0.0004204379	0.0263477664	-0.0060591007	0.0926657514	0.1258717893	0.0212386082	0.0717272353	0.0100213146	-0.1639195237	-0.1137059781	0.1341210369	0.1897115174	0.0236726987	-0.0437744029	-0.1339254531	-0.034653196	-0.0765786987	-0.0366201251	0.1289816725	-0.1039049829	-0.0609404232	-0.0339854793	0.0565380433	-0.112243975	0.053510516	0.0281595239	-0.0109895722	0.0115660713	0.0518806755	-0.1458812406	-0.1478687063	0.0509266885	-0.0415785213	-0.0834669301	0.050382185	-0.1205427612	0.053636184	0.0917873672	0.0096701251	-0.0033978233	0.0156334702	0.0724869105	-0.0170903007	-0.0310881578	0.0127258906	-0.084494878	0.2434556062	0.0124555042	0.0602887479	-0.054810854	-0.1700209519	-0.0711369173	0.0238003084	0.0413029306	-0.0122239385	0.065884925	0.0748630636	-0.1327940571	-0.1299850319	-0.0154437651	0.0188435399	0.1536919565	-0.0329365234	0.1189108618	0.0309673479	0.0155707799862199	-0.0121293260081358	0.0002424491893792	0.0001471205494116	-0.0997705251117366	-0.0036473390212563	1.3303081935978875e-05	0.0099541576810716	0.1473365541452835	7.949382592187249e-06	6.319268359696965e-11	0.021708060187406	-0.0007800008143349	-2.997733656199999e-05	6.084012703631071e-07	8.986407073514213e-10	-0.0001199973300556	-0.0002618749634848	1.4399359220472602e-08	6.857849650016535e-08	-7.546819023728001e-06	-0.0003336004584363	1.112892658689282e-07	5.695447737690285e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1192.2390818910192	1.3855923864982742	1421434.0283883405	1.9198662615219828	1730.3374555433118	-2.567115714958163	6.590083093985161	2994067.7100561024	1178.5630163327612	1.424604658647013	2.029498433438772	1389010.7834673764	1308.4437048975503	1115.735936094812	1.108478	22.772219	0.0872310119380553	0.0409119772590223	-0.0008793614	0.0146725831	-0.0197729873	-0.0082192576	-0.0261809927	-0.17596861	-0.0155322116	-0.0041683858	0.0256122122	0.0219621867	0.0939090176	0.0908301184	0.1016311021	0.048677616	-0.1160384218	0.0008230836	0.0391540644	0.0454633888	-0.117978877	-0.0186454689	-0.0778319005	-0.1333947358	-0.0626203562	-0.0367892525	0.1215332256	-0.0126319272	-0.0244114659	0.0036279589	0.0464145681	0.05323577	0.1085628667	0.0064190556	0.0208743486	-0.1056010218	-0.0626349582	-0.1447763004	0.0410171522	0.1206792456	0.0788994095	0.1141175885	-0.0034280903	0.0033396343	0.0475327591	0.0178653827	0.008189447	0.0165738201	-0.1362739847	0.2068127887	0.095507767	0.0966833318	-0.0362950911	0.0023234369	-0.1476476292	-0.0642825653	0.0004079421	-0.0585220058	-0.1742693999	-0.0233977664	0.0041637844	-0.085999759	0.0434345551	0.0505496566	0.1375165758	0.0334224462	0.1152490509	0.0197875765	0.0179666302473293	0.0023958502611093	0.0003227998024442	5.740098473657977e-06	-0.0729367269944418	0.0268337981172948	0.0007200527213997	0.0053197661446617	0.1340136334726338	-0.0133229206726497	0.0001775002152497	0.0179596539565374	-0.0004064525314033	0.0003735482829315	1.6520366028415058e-07	1.3953831968114666e-07	-0.0003865498907387	-0.0002665525606831	1.494208180301009e-07	7.105026760671773e-08	0.0002459211951016	0.0002534680141253	6.424603418463748e-08	6.047723420019921e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1193.5713568525498	1.3322749615306293	1424612.5838988367	1.7749565731214398	1729.0760304219014	-1.2614251214104115	1.5911933369252715	2989703.91897956	1177.5222579185408	-1.0407584142203632	1.083178076770485	1386558.6678935783	1305.4353690667	1109.9476665058603	1.427584	29.327814	0.656404196259112	0.3855252087016559	0.0065415776	-0.0112405065	-0.0196300534	-0.0963463223	-0.0115692045	-0.0118640325	0.0063533532	-0.0659264668	0.0676844087	-0.1215023834	0.1501261619	0.1257193857	0.064163411	0.0849581788	-0.0485908715	0.1765395675	0.1263507872	-0.1158538254	-0.0388237906	-0.0877146398	-0.0756077246	0.2746676296	-0.0775181103	-0.0507726608	0.1571264391	-0.1005395998	-0.0024472678	0.0201775567	0.0398033358	-0.1059607182	-0.0203196743	0.013127574	-0.0146118592	-0.0976937004	0.0951113589	-0.1305022003	-0.140291984	0.2086565778	0.062348261	-0.0294002477	-0.009040618	-0.0272582279	-0.1063663103	0.0903966381	0.2823583625	0.085243536	-0.2263432915	0.0774574399	0.0596627273	-0.1158095965	-0.024577921	-0.0426833686	0.2566445243	0.0536503674	0.1376628146	-0.0609379343	0.0687191833	0.0807664571	0.1833707755	0.1062688159	-0.1057201659	-0.0427882377	0.2066662664	0.1626028298	0.1114298236	0.0084997322	-0.0029190085209904	-0.0208856387683197	8.520610745614562e-06	0.0004362099067607	0.0717492725696899	0.1446859995641317	0.0209340384698719	0.0051479581142796	-0.0730085451277418	-0.2070221786003755	0.0428581824324458	0.0053302476616695	0.0046659878177184	0.0050724403491216	2.1771442315096515e-05	2.572965109539787e-05	-0.0002720704410386	0.0001144794497	7.402232488693833e-08	1.310554440363772e-08	-0.0002433665926023	-0.0004892877877039	2.394025391961767e-07	5.9227298394853865e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1192.9930103080812	-0.5783465444685589	1423232.3226439375	0.3344847254987228	1730.668997824729	1.5929674028277532	2.537545146471797	2995215.180031652	1180.6447850699376	3.1225271513967527	9.75017581120992	1393922.108512839	1308.481591543788	1115.6930815755984	1.295477	26.613865	0.3602682545807729	0.2069641317447245	0.0083092163	0.005471909	0.005990309	0.0066333981	-0.0357664821	-0.0924950531	-0.0052737654	0.0291263796	-0.0142112129	0.1152633332	0.1516935597	-0.0168764017	0.0447288939	0.2090302039	-0.184818149	-0.0503218697	0.1526453773	-0.0226632635	0.0117137539	0.1922962257	0.0654804824	0.2047680963	0.0265727095	-0.0388210935	0.0101640534	0.1125882073	3.45437e-05	-0.0392081902	0.0112909775	0.0212037952	0.0915115856	0.0793244035	0.0039125969	-0.1538485405	-0.0217110313	-0.0884242685	-0.0138585327	0.0600239378	0.2486839128	-0.0839524524	-0.0152360894	-0.0183720365	-0.0556411671	0.1340271716	0.2478461445	0.1008927551	-0.3577211166	-0.0252166275	-0.0743634027	-0.118928892	0.1486492423	-0.057499141	-0.0685989311	-0.0675600372	-0.0172165078	0.1340101005	0.0105059116	-0.0155043615	0.2895356914	-0.1122403568	-0.1172944413	0.0688858891	-0.0325546804	0.0685126382	0.1074583966	-0.0028345346	0.004464577948724	0.0073835864697144	1.9932456260232603e-05	5.451734915574956e-05	0.0135789268459944	-0.0581703457236955	0.0033837891216142	0.0001843872542888	0.0412128764255825	0.1142214215533242	0.0130465331416622	0.0016985011832703	0.0019200146992064	-0.0027459731185119	3.686456445168643e-06	7.540368367590517e-06	-5.910921978502515e-05	0.0002129612212535	3.493899863594408e-09	4.535248175781407e-08	0.0004075570843129	0.0006509236769152	4.237016331688036e-07	1.6610277697363226e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1192.098219520711	-0.8947907873703116	1421098.164984449	0.8006505531627822	1731.1263117059932	0.4573138812640991	0.2091359859968345	2996798.3070807955	1180.719186401367	0.0744013314294989	0.0055355581184821	1394097.7971363063	1308.6694128023623	1112.0468235877947	1.150476	23.635	0.1497633037608623	0.0884335849637811	0.0167544073	0.0149601781	0.0256075967	0.0669659569	-0.1022267408	0.0311591031	-0.0222635499	0.0514744717	0.032680946	-0.0176555975	0.0862256318	0.0188579591	-0.1843983759	0.067938774	-0.2590373148	0.1616105961	0.0459768372	-0.0213610561	0.0410130941	0.0351065066	0.1098830367	0.1154701033	-0.1887518888	-0.0524479585	-0.0669631231	-0.00832227	-0.0114697072	-0.0714542436	-0.0300950517	0.017542289	-0.0206654418	0.0851280496	-0.0360991078	0.0457489755	0.1814780415	-0.2429214456	0.0524544155	0.0974561373	0.0635910616	-0.022057395	-0.0132406305	-0.0093361736	-0.0257052448	0.1178916996	0.1724349196	0.0741254606	-0.3119152921	-0.0263327134	-0.2632595501	-0.0547802392	0.0402875471	-0.0521351015	0.0611546833	0.0182479218	-0.003129756	-0.0368850059	-0.0108501425	-0.0999672646	0.1961362248	0.0777863303	0.0820069048	0.049188327	-0.2087560188	-0.0472886642	0.1033401944	-0.0141533203	0.0207750037781266	0.0163104258294026	0.0004316007819811	0.0002660299907364	0.0132928330870214	-0.000286093758973	8.184963892330112e-08	0.0001766994114794	0.1085728988403005	0.067360022414718	0.0045373726197113	0.0117880743625861	0.0010951114574613	-0.0008249032417451	1.1992691042630125e-06	6.804653582415752e-07	-0.0003856864719091	-0.000326577252124	1.48754054613689e-07	1.0665270160491157e-07	0.0005722118255991	0.0001646547412862	2.7111183828025468e-08	3.274263733554549e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1193.202284792303	1.1040652715921624	1423731.6924335724	1.2189601239358754	1733.6871233416034	2.5608116356102077	6.557756233076625	3005671.041640484	1179.3877232407078	-1.3314631606592684	1.7727941481927687	1390955.4017309004	1309.7549750420949	1111.5955980232654	1.113516	22.875717	0.1014624810135713	0.0561442614819747	0.0184997852	-0.0051106214	-0.0061329821	0.0199049946	0.0185685788	0.0245003157	-0.0238362269	0.0523860784	0.0138976046	-0.059718144	0.0106806837	0.0674651828	-0.0061861757	0.1064082266	-0.1687848715	-0.1280789061	0.1245608962	-0.0132438177	0.0361001586	-0.0287838657	0.0893384855	0.1076417432	0.1790857305	-0.1424283761	-0.0142510107	-0.0348380856	-0.0073031255	-0.011527068	0.0181537561	0.0103275341	-0.050288504	0.0119367388	0.0407572203	-0.0163608735	-0.0971422633	-0.0135496975	-0.0471220717	0.0747516218	0.2437891599	-0.0195363467	-0.0075235626	-0.0035835151	-0.0068879851	0.075518818	0.1102742866	0.0584044671	-0.2170004726	-0.052859195	-0.1584122446	0.0034690958	-0.0139908502	-0.2065818968	-0.0071961207	0.0090988858	-0.1776307891	0.1585675693	0.0427141041	-0.0007529257	-0.0801344585	-0.0211160359	0.0456876819	-0.0619129448	-0.0690563417	-0.1466288756	0.0990808418	-0.0253948054	0.0380176544531565	0.0172426506750299	0.0014453420501196	0.0002973090023011	-0.012797849281199	-0.0260906823682204	0.0006807237064393	0.0001637849462242	0.1143507779153765	0.005777879075076	3.33838866062011e-05	0.0130761004098517	0.0002301453792146	-0.0008649660782466	5.296689557383204e-08	7.481663165174762e-07	-0.0003859134374202	-2.269655110999792e-07	1.489291811814746e-07	5.151334322887476e-14	0.0007540441597462	0.0001818323341471	3.306299774138263e-08	5.685825948473528e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
