global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1175.53963009517	-1.0117240720987866	1381893.421924289	1.0235855980641506	1683.0600788267698	-6.625139211243095	43.892469568350776	2832691.2289403724	1167.1428128659602	-0.7418439735868105	0.5503324811470685	1362222.3456246655	1305.779197916826	1131.6301512610644	1.203702	22.156746	0.1434883077638826	0.0778646316077359	-0.1270037436	0.1115252698	-0.0157122051	0.0672922051	0.1326630126	-0.0255338654	0.0609777748	0.1605929803	-0.0736152517	0.1437402693	-0.0243135903	-0.0283088186	0.0189013801	0.0159647321	-0.2209501013	0.1466757268	0.1390065639	-0.0675908103	-0.1235477367	-0.0941408739	-0.1081862457	-0.0204046349	0.1244639552	0.0675989584	-0.0459539811	0.0001367874	-0.0533911186	-0.0940385005	0.1618086337	-0.0819866088	-0.1682984516	-0.105430744	-0.1204925143	-0.071934098	-0.0892373739	-0.1145293912	-0.0486143515	0.0066110857	0.0063734255	0.0914772667	0.0983086124	0.2134636791	0.1361506436	-0.2021092338	-0.0717961168	0.1999378414	0.0008087957	0.0357139924	-0.1066541105	0.0219754088	0.0197974041	-0.0009520027	-0.1433307857	-0.0811521572	-0.0071515758	-0.2282448444	-0.048629	-0.2240568953	0.0651344667	0.1835123567	-0.0842554078	-0.1291530726	-0.0059974336	-0.0169195879	0.2517655237	-0.000389348	0.077359567	0.0379823693	0.0494873747	0.15417257	-0.023332415	-0.012703164	-0.0795190035	0.0279933405	-0.0110758232	0.0574529587	-0.0437701371	0.1502711174	-0.0098742477	0.1949019577	0.0098168282	0.0907035014	-0.3016539594	0.1626598046	0.1017327491	-0.0042377515	-0.0615521931	-0.0190482109	-0.0672825656	0.1130138717	-0.1192403038	0.0380244792	0.1419863355	0.1094628008	0.0521758354132089	-0.005576594639308	0.0027223178010662	3.109840777115872e-05	-0.0064632442798995	-0.0401430217746677	0.0016114621972014	4.177352662165361e-05	0.0465258761172364	0.0384311595926192	0.0014769540276333	0.0021646571484764	8.506542835890136e-05	-0.0009319191822641	7.236127101883379e-09	8.684733622719725e-07	-0.0002049726723341	-0.0002547976157789	4.201379640378232e-08	6.49218250066394e-08	0.0006390083865955	3.3837102599997184e-08	1.1449495123627357e-15	4.08331718139384e-07
1176.1574289468426	0.61779885167266	1383346.2976668472	0.3816754211280573	1688.1202163360192	5.060137509249444	25.604991612513164	2849749.8648023685	1166.2706849021831	-0.8721279637770749	0.7606071852019469	1360187.3104622073	1304.284053048509	1146.013350336175	1.199739	22.083788	0.0253437054097703	0.0176094347027729	0.1010408126	-0.054963943	0.0328466492	-0.0498148021	0.2258408832	0.0033548221	-0.1572441958	-0.09402134	0.081316464	0.0059431711	-0.0535469872	0.0889908787	0.1907085473	-0.0865035421	-0.1532198364	-0.0713481847	-0.1061398599	-0.0368537118	0.0217271661	0.0656197526	0.0810678955	0.0075463868	0.1046972174	0.0837011042	0.0075712544	0.0018136594	-0.1224873837	0.1323904124	-0.0392322264	0.0030545212	-0.0269549642	0.1395380676	-0.037661361	-0.0159040528	-0.0123635525	-0.2202779973	-0.0738989362	0.1763599143	-0.2602773061	-0.1056694111	-0.0849957735	0.0854074455	0.0785410319	-0.0408856388	0.0075641889	-0.0903889359	0.0872783784	0.0775750007	0.1175391598	0.1260017448	-0.0383096955	0.0592844485	0.0975623179	0.0783151509	-0.0158208917	0.0414840089	-0.1773056252	-0.0089768475	0.0338446639	0.2267992747	0.015345151	-0.0045719628	-0.0322411695	-0.005897864	0.0785530612	0.0427276473	0.0719055909	0.0831150903	0.0390318322	-0.1260542179	-0.0757643325	-0.13971039	-0.0874416261	0.0799544759	0.0205889616	0.0343443876	-0.0307218183	0.1205930308	0.0026037079	0.215854321	0.0426144231	0.0384369869	-0.1888876299	-0.0613850446	0.0675784802	0.0106859537	0.0690982663	-0.0115404077	-0.1847694884	0.0109850094	-0.1356381413	-0.1688800232	0.1397444952	0.1012278027	0.0415897870270924	-0.0105860483861165	0.0017297103849589	0.0001120644204331	-0.0064039652323657	5.927904753380044e-05	3.5140054765145716e-09	4.101077069734867e-05	0.0465237908217446	-2.0852954918035294e-06	4.348457288136124e-12	0.0021644631124254	6.515298901643636e-05	-1.991243934246499e-05	4.244911977775877e-09	3.9650524056734757e-10	-0.0004789791048926	-0.0002740064325585	2.294209829237164e-07	7.507952508343582e-08	0.0006390153683071	6.981711600019015e-09	4.874429686584008e-17	4.083406409326587e-07
1178.6797553346692	2.5223263878265243	1389285.9656357956	6.362130406726002	1681.9833439226193	-6.136872413399942	37.661203018349234	2829067.969233116	1167.3344073599123	1.0637224577292272	1.1315054670775075	1362669.6186063178	1303.3806077393533	1129.0620779094838	1.29694	23.872993	0.0179206350199731	0.0128208166135557	0.0836996819	-0.0198967418	-0.2359240184	-0.2660851166	-0.0152441359	-0.0644005225	0.1218597673	-0.2060161482	-0.0834860852	-0.0253379482	-0.0484869632	-0.1209254101	0.0369011661	-0.1595458712	0.0089674414	0.238822276	0.0160990302	-0.0708823099	0.1012457762	-0.0209483816	-0.051520537	0.0022054046	0.0578771019	0.0758585123	0.0209519832	-0.1440534679	-0.1180216725	-0.0399277761	-0.0714489288	-0.0140909365	-0.0484991758	-0.0019107152	-0.0750751894	0.0455182886	-0.0011853653	0.0647875348	-0.0461314151	-0.05351031	-0.0822765702	0.085152329	-0.16443419	0.1506475618	-0.2365848338	-0.2103638891	0.1447654081	-0.1007816974	0.0056706739	-0.0033707911	0.0309026856	0.1492730306	-0.0338857074	0.0533278708	-0.0955231432	0.0910766958	0.0419365109	-0.0831135329	0.006465342	0.0431697883	0.0677616071	0.0309863126	0.1310895703	-0.0843747832	0.0461308147	-0.0709099293	-0.1952250912	0.0375208177	-0.0252930706	-0.1382277943	0.0429173122	-0.1226736039	-0.0122140311	0.0322044908	-0.0663258344	0.0292586627	0.1331525214	0.0903871812	-0.0429920788	0.0304985831	-0.1799556973	0.1050178638	-0.1705645032	-0.1811174474	-0.1675460894	-0.1119525379	-0.1298799017	-0.0665571735	0.1131312247	-0.0888876198	-0.1430234432	0.1418849984	-0.0684638076	0.221473253	0.1373117808	0.0924399334	0.0418043028076766	0.0002145157805841	0.0017475997332359	4.601702011964859e-08	-0.0063594738411012	4.449139126449977e-05	1.9794838966508064e-09	4.044290753565045e-05	0.0464117424441283	-0.0001120483776162	1.2554838926444037e-08	0.0021540498367001	0.0002080863946168	0.0001429334056003	4.3299947624618616e-08	2.0429958436518064e-08	-0.00027093329686	0.0002080458080326	7.34048513474289e-08	4.328305823993745e-08	0.0006390277440843	1.2375777200018985e-08	1.5315986130450975e-16	4.083564577094697e-07
1176.9807885517712	-1.698966782897969	1385283.7766199491	2.886488129390675	1697.496790747285	15.513446824665834	240.6670323817345	2881495.3545973324	1167.1317663799812	-0.202640979931175	0.0410633667474668	1362196.560093255	1308.9652657406205	1130.331476064553	1.251037	23.028051	0.0573961316097521	0.0275535621071692	-0.1638623141	-0.1133486655	0.020289882	-0.1475904535	-0.1123978204	-0.0517784173	-0.0175253414	0.1744362433	0.1217203752	-0.1040495149	-0.0427171049	-0.1707190696	-0.0260926104	-0.2153051319	0.1107643536	0.0560414575	-0.1491334906	0.0663887591	0.001172697	0.1206742103	-0.1821713477	-0.1057170463	-0.073975598	-0.0538026517	-0.2413496305	-0.1264732567	0.0450472083	-0.1427073869	-0.018582792	-0.0314885423	-0.0201445067	-0.28782624	0.0770024308	-0.0439445663	-0.2253014646	-0.1155597784	-0.0850319934	-0.0466885632	-0.1050977048	0.0206646681	0.1147120754	-0.0506227311	-0.074699466	0.1635499995	-0.168642803	0.0100477409	-0.1321451986	-0.1586386517	-0.004967822	0.0179289711	-0.1331622449	-0.0071124236	-0.0325043733	-0.038312208	0.1020889149	-0.1247408754	0.231625419	-0.1581384152	-0.0708174674	-0.2040232534	0.0250128215	0.0059231721	-0.2154941726	0.3039221773	-0.1137125325	-0.0445617293	0.0611611079	-0.0373668447	0.0092383542	-0.0007360303	0.2350938747	-0.0004541152	-0.0090319389	0.0164992143	0.0577083616	0.053227294	-0.0744174819	0.0846302664	-0.0971345232	-0.0239291194	-0.0511387346	-0.1064841523	-0.1892477436	-0.0331906436	-0.0707885422	-0.1149035749	0.027492117	0.0127468874	0.0747233093	0.137795439	-0.1010447329	-0.0323802364	0.1346915149	0.0831471893	0.0499033902925418	0.0080990874848652	0.0024903483626897	6.559521808750014e-05	-0.0141859413419922	-0.007826467500891	6.125359354250302e-05	0.0002012409317584	0.0465487024334692	0.0001369599893408	1.875803868025941e-08	0.0021667816982396	-0.0002113943793457	-0.0004194807739625	4.468758361895372e-08	1.7596411972417805e-07	-0.000479046532956	-0.0002081132360959	2.2948558073716402e-07	4.331111903834942e-08	0.0004399494214497	-0.0001990783226346	3.963217854300592e-08	1.9355549343392574e-07
1175.5268575463272	-1.453931005444019	1381863.3928127429	2.113915368591457	1693.3865994020705	-4.110191345214616	16.893672894277138	2867558.1750345086	1167.8335974848	0.7018311048188934	0.4925668996913085	1363835.31141429	1307.141382833283	1143.1945931068938	1.481417	27.268692	0.1160020886085829	0.0577592203716735	0.1438157063	-0.0008749641	0.1210687005	-0.0545727287	0.1352767319	0.0489651632	-0.0145738033	-0.0287809408	0.0262331135	-0.1456991414	0.0399608381	-0.0437711959	0.0365568667	0.1604040918	-0.1689325582	-0.0833580082	-0.0851521307	-0.0708739806	0.150632846	0.0736141526	0.0276449836	0.0902706645	0.0993007138	-0.015508173	-0.1153992806	0.0426452577	0.0225936815	-0.0158864222	0.1337557943	-0.0116164636	0.1048967571	-0.0731145243	-0.0365154214	0.0534290134	0.1380882161	-0.0143265482	0.0968193138	-0.1442125382	0.017297546	0.1288195816	-0.1538297763	-0.1102479998	-0.012908168	-0.0456279116	0.0042425543	-0.1257850579	-0.0978809197	0.0005851156	-0.0281087872	-0.0566044095	0.1004970108	0.0389234163	-0.030238985	0.0443832853	0.1319538578	0.0295531567	-0.0304524259	-0.2823969132	-0.0251348175	0.1152218134	-0.0128021897	-0.0005701446	-0.1076795665	-0.0426236168	-0.1580135237	-0.0156962784	0.0938661087	0.0255493579	-0.0837623201	-0.2268951182	0.0205335874	0.0548646968	0.018763225	-0.018607164	-0.0455501463	0.0748636893	-0.0510162462	0.2432106549	-0.0751940162	-0.0055561561	0.1015651377	0.0349755987	-0.1127715498	0.1252124801	-0.1005011299	-0.0086827483	0.06767866	0.1427072447	0.1254112542	-0.0013670329	0.0125466232	0.0072158783	0.1318872767	0.0734003241	0.0416705135975377	-0.0082328766950041	0.0017364317034825	6.778025867514168e-05	-0.0304833765339083	-0.0162974351919161	0.0002656063938347	0.000929236244908	0.082047063630597	0.0354983611971277	0.0012601336476817	0.0067317206504032	-0.0006650169698556	-0.0004536225905098	4.422475701959239e-07	2.057734546209124e-07	9.88829733667984e-05	0.0005779295063227	9.777842421858962e-09	3.3400251427851345e-07	0.0003520332077917	-8.791621365799999e-05	7.729260623959104e-09	1.2392737938811422e-07
1173.660843718943	-1.8660138273842224	1377479.776079061	3.4820076039891137	1692.284697881354	-1.1019015207164102	1.2141869613571374	2863827.498683386	1164.7204383051126	-3.1131591796875	9.691760078072548	1356573.6994056536	1305.6292159347386	1138.2073354075726	1.200887	22.104923	0.0450385672706822	0.0225859330907517	-0.1525593463	0.0669358411	0.1454911422	-0.1026206	0.0982075317	0.0262480244	0.1578756836	0.1946104463	-0.0454251779	-0.0633824074	0.0607955439	-0.0671424723	0.0030245047	-0.0713517942	-0.0844254685	-0.1417070956	0.0824430041	-0.0155088535	-0.0175066992	-0.0063540247	-0.127470747	0.1121110419	0.2539548109	-0.2156693665	0.0050084679	0.0007380774	0.1732169873	-0.0904342076	-0.1625680413	-0.1613856	0.0992671586	-0.1638380497	-0.0736101188	-0.085245959	0.0518124743	0.0240804883	0.0329664652	0.0871581432	0.1298137679	0.0967456763	-0.1254959144	-0.1034331233	-0.1139015856	-0.1121393914	-0.0688225428	0.0530893456	-0.1447000066	-0.1245990009	0.0686838923	0.0859360455	0.1562108541	0.2028716315	0.1606740176	0.0564630458	0.1035587106	-0.0984361088	-0.1517809231	-0.1035961064	0.0722267804	-0.1161591646	-0.2873763201	-0.161260373	-0.1658148456	0.0914792749	0.162499232	-0.0745810028	-0.0708778344	-0.1848474914	-0.1033790666	0.0462919027	0.1556988492	0.1484143842	-0.032076947	-0.0609671782	-0.065005053	0.0979160013	-0.022367899	0.2366825127	0.036109878	-0.0651335124	0.1705465079	0.0698753744	0.069970839	0.034290639	-0.1625245713	0.0343230159	0.0250574338	0.0460676936	-0.0176741913	0.1186333758	-0.0287520428	-0.2807716635	0.1289028963	0.0632525717	0.0291348195812446	-0.012535694016293	0.0008488377120316	0.0001571436244701	-0.025427691517379	0.0050556850165292	2.5559950986358865e-05	0.0006465674959029	0.0880425375945819	0.0059954739639849	3.594570805282089e-05	0.0077514884260933	-0.0006649898233703	2.714648529990142e-08	4.422114651860629e-07	7.369316641377639e-16	-0.0001260493490493	-0.000224932322416	1.5888438395752266e-08	5.0594549667499645e-08	0.0001479583912156	-0.0002040748165761	4.164653076056886e-08	2.189168553110853e-08
1174.6587989124955	0.9979551935525706	1379823.2938625466	0.9959145683385484	1687.7703213124548	-4.514376568899252	20.37959580582658	2848568.657503147	1165.0742265203894	0.3537882152768361	0.1251661012687689	1357397.9533020835	1304.6748452382544	1123.2790572087567	1.121665	20.646681	0.0942886475485478	0.0526136282489118	0.0367943419	-0.1020507998	0.1660237063	0.015455567	-0.0041387815	-0.0561629829	0.2370733665	0.0061111768	0.1230657632	0.0590094408	0.0710125651	0.0672830679	-0.1260914669	0.0443310103	0.0592854586	-0.168824784	-0.0651933334	-0.0485262555	-0.1347002281	0.2005455696	0.0040023441	0.0820266886	0.1313739577	0.1266515992	0.0755575117	0.1481414893	-0.0345998735	0.0432714438	-0.1289544227	-0.1238711008	0.0223264831	-0.1628277942	-0.0741904582	0.0644992446	0.1677581757	-0.0703838439	0.1217446204	0.0423455177	0.0298960863	-0.1132454642	-0.014706879	0.1757434503	-0.0271514051	0.13189987	-0.1210887398	-0.052841935	0.0740401497	0.0627004175	-0.1066448599	-0.0363855469	0.0754835124	-0.0236341224	0.1198806579	0.0643296556	-0.0192937526	-0.1097991038	-0.1369825664	0.1395005191	-0.2135096852	0.0674019375	-0.012043279	-0.1845795784	-0.154556747	-0.0593277433	-0.1279604737	-0.0332175054	0.1015152077	0.0478660527	-0.1076801844	-0.025745217	0.0657986613	-0.0386586889	0.0637622426	0.0456646414	-0.1883225341	0.0325889688	-0.1420081723	0.1149540572	0.1111817349	-0.0690090227	0.1329257034	0.0027204749	0.0123461567	-0.1244680714	-0.1834492316	-0.0084543248	-0.0424092261	-0.0100026358	-0.0441195437	-0.0579635043	-0.1735337611	-0.079305599	0.1257424501	0.0527593557	0.0318655666339822	0.0027307470527375	0.0010154143369047	7.456979466035076e-06	-0.0064879062949927	0.0189397852223862	0.0003587154642701	4.209292809260591e-05	0.052274268937893	-0.0357682686566889	0.001279369042697	0.0027325991929911	-0.0001519725670407	0.0005130172563296	2.3095661132940062e-08	2.631867052919506e-07	-0.0003310126944209	-0.0002049633453716	1.0956940386778413e-07	4.2009972945917785e-08	0.0001669747218491	1.90163306335e-05	3.616208307625904e-10	2.7880557736584312e-08
1177.036876620036	2.378077707540569	1385415.80892345	5.65525358310141	1689.3092751860092	1.5389538735544193	2.368379024928152	2853765.82722948	1167.519678511414	2.4454519910245835	5.9802354404061	1363102.1997113954	1305.3322147735178	1138.1583825233288	1.044984	19.235205	0.0467170232245333	0.0264947945890821	0.0967563653	0.0261595479	0.0474247255	-0.0853866821	0.0279209432	-0.0257800278	0.0216800027	-0.0701734653	-0.0172423171	0.0092085336	-0.0277822968	0.0552712964	-0.0556039159	0.0051147107	-0.0297183036	0.0255463356	0.0256589348	0.06808083	0.0559379269	-0.0528559809	0.0551454365	0.1712126258	0.1911143358	0.1603231077	-0.0808626609	0.1018475836	-0.1087393908	-0.0362039462	-0.0871419499	-0.0902991735	-0.0379921586	-0.056822488	0.1871931951	-0.0891806434	-0.0513649742	-0.0205834142	0.0566149323	-0.1996048525	-0.1724387267	0.1407958154	-0.0647970829	-0.1673966572	0.1314278886	0.1912109755	0.0469943717	-0.0660514838	-0.0578385599	0.1138031692	-0.0223553646	-0.0042357007	0.0612092107	0.0267905312	0.000278137	0.087998793	0.1459411603	-0.028911741	-0.2267540972	-0.1157463901	-0.1867061448	0.0638694418	0.1258451223	-0.0412046761	-0.0897601821	0.1198470125	-0.1079347154	0.0393946492	0.0250556449	0.0754149323	-0.1075632551	-0.0918910289	-0.0545945034	0.0822421899	0.0746245786	-0.0217692723	-0.1147832623	0.1063396675	-0.0371867358	0.1727839973	-0.2187364565	0.0496958816	0.0755112283	-0.0007924616	0.1134514841	0.0241276861	-0.0803944146	-0.0152634556	-0.094348839	-0.0172216283	0.0150793812	0.068563924	-0.1231407383	0.0488208669	0.1224102548	0.0419779864	0.0307907340895923	-0.0010748325443898	0.0009480693057759	1.1552649984796642e-06	-0.0208113943519521	-0.0143234880569594	0.0002051623101178	0.0004331141348724	0.0524418785835862	0.0001676096456931	2.8092993329399844e-08	0.0027501506293755	-0.0004599986920355	-0.0003080261249948	2.1159879667437083e-07	9.488009367931213e-08	-1.6038390708184025e-05	0.0003149743037127	2.572299765083637e-10	9.920881199931027e-08	0.0001669961526914	2.1430842300020117e-08	4.592810016883314e-16	2.7887715013729385e-08
1177.3605406950612	0.3236640750251354	1386177.8427857668	0.1047584334618764	1690.914506887024	1.6052317010146453	2.576768813942372	2859191.869600987	1166.6576130767132	-0.862065434700753	0.7431568137057983	1361089.986149854	1305.625267133321	1136.351609459497	1.102936	20.301928	0.2448563122517862	0.127910679438445	0.0158892651	0.1441431371	-0.0093545459	-0.08675949	-0.0019642114	-0.0907579774	0.117595293	-0.0183343468	-0.0812291189	-0.0508398326	-0.036865068	0.0198084726	0.0502962094	0.0294268324	-0.1736912449	0.1036222557	-0.0480254313	0.2435982128	-0.019318745	0.0130603741	-0.091613193	0.0114334143	-0.186985461	0.0776378755	-0.1166630399	-0.0115641257	0.1375933669	0.1068601425	-0.1513942201	0.0074204638	-0.0820207047	0.122798156	0.0779952927	0.0242238221	-0.0226587194	0.1483160772	0.1036324134	0.0410457325	0.1614727005	-0.0326015803	0.1267180284	0.2204350813	0.016394065	0.0043979985	-0.0043190599	-0.0029935978	-0.1243725308	0.1028119302	-0.0105973279	0.084733306	-0.1472782373	0.0104872658	-0.1039437471	0.0523580471	-0.2993891956	-0.0923551373	-0.0977942137	0.0601149662	-0.0542617626	-0.2384186956	0.1631762616	-0.0400758695	0.0313823975	-0.1476581934	-0.0270002271	0.0843137962	-0.0112895355	-0.0340606525	-0.0024844528	0.1051942437	-0.1818236576	0.2246830948	-0.2398816771	0.1618147089	-0.1671195314	-0.0334028531	-0.1676232836	-0.1025650962	0.076838737	0.0058005805	-0.1101481424	-0.0202713809	0.1668193959	-0.1935317268	-0.0391789973	-0.0123249403	-0.0084287305	0.1178498684	0.1400289885	-0.1219798343	0.0154777995	-0.0017897819	0.1189108618	0.0309673479	-0.0111447486797686	-0.0419354827693609	0.0001242054231352	0.0017585847150993	0.0258114147439556	0.0466228090959077	0.0021736863279934	0.0006662291310844	-0.0435546251499658	-0.095996503733552	0.0092153287290658	0.001897005371954	0.0002750095739341	0.0007350082659696	7.563026575541522e-08	5.402371510436382e-07	9.89739942214296e-05	0.0001150123849296	9.79585153214358e-09	1.3227848687197616e-08	-0.0001890135294687	-0.0003560096821601	1.2674289379173545e-07	3.5726114322215127e-08
1176.2326119566924	-1.127928738368837	1383523.1574304628	1.2722232388383163	1690.6414960953632	-0.2730107916606812	0.0745348923631918	2858268.668319568	1166.57334357855	-0.0842694981631666	0.0071013483206719	1360893.3659480377	1307.642686071228	1138.7142377007276	1.136906	20.927223	0.0339563412947017	0.0197791512072968	-0.1706735426	0.0522754456	0.0198212446	-0.011601472	0.1596758615	-0.0156131473	-0.0617677945	0.2210471182	0.0157520274	0.0909011955	0.0086901312	-0.0126588197	0.118513709	0.0176099697	-0.2338419782	0.0695714659	0.1006050732	0.0545775822	-0.2505355776	0.0411763416	-0.2131875197	0.0665919885	-0.1576548831	0.0467935171	-0.2324150626	0.0801650185	0.0790512841	0.0447496212	-0.0806540012	-0.0936671664	-0.0206772237	-0.1293620372	-0.0395593173	0.0067686782	-0.0746191985	0.0773580796	-0.0145640561	-0.0159479733	-0.011176358	0.0936124371	-0.0180822721	-0.0598326516	-0.0356846274	-0.2269306152	-0.185738617	0.2071602581	-0.0580313514	0.0401231374	-0.0532397513	-0.0258647858	-0.0419467102	0.0391069394	-0.0769738601	0.0361960939	-0.2260364044	-0.1871652059	-0.0985261522	-0.0541218618	0.0888248023	-0.0505381272	-0.0591023037	0.0010715575	0.0393393906	0.0670954925	-0.0450591004	-0.097582824	0.0631333934	0.0129471723	0.0096796123	0.213087162	0.0185038236	0.111972172	-0.289285337	0.1785105795	-0.2022184149	0.0017248428	-0.0929703088	0.0456471075	-0.0582861451	0.0660090816	-0.0038791443	0.2111905273	0.088785546	0.0586260284	0.1795681493	-0.1030706719	-0.0507497885	-0.0247497264	0.0016077658	0.000531878	0.1357501952	0.1086148177	0.1152490509	0.0197875765	-0.0156315093981902	-0.0044867607184216	0.0002443440860657	2.0131021744371123e-05	0.0299829591126439	0.0041715443686883	1.740178241993508e-05	0.0008989778371504	-0.0404591237608187	0.0030955013891471	9.58212885021165e-06	0.0016369406954932	-6.29958743324666e-05	-0.0003380054482665	3.9684801829119255e-09	1.1424768305788265e-07	9.900261029560652e-05	2.8616074176910137e-08	9.801516845343734e-09	8.188797012984232e-16	-8.299689744054796e-05	0.0001060166320281	1.1239526266592597e-08	6.8884849847568366e-09
1176.2708399630967	0.0382280064043243	1383613.0889474892	0.001461380473649	1691.18287900681	0.5413829114468172	0.2930954568066323	2860099.530245763	1166.659700804912	0.0863572263619971	0.0074575705449372	1361094.857482207	1307.67408686748	1144.1679801062537	1.232864	22.693525	0.1087561481495991	0.0767542655123767	0.0070993852	-0.1885398876	0.113553269	0.0375809746	-0.0097979229	-0.1185799558	0.126328762	0.0146705354	0.2088118612	-0.0582351573	0.101778576	0.0989580843	0.0877233888	-0.0575297111	0.0329883166	0.1278519795	-0.0374037596	-0.0365242032	-0.2052226991	0.1762004235	0.0391581319	0.0194336913	0.0282040099	-0.0061521207	-0.0632982785	-0.1854246743	0.0262406112	0.1638414301	-0.0970802988	0.1466071301	-0.1015343907	0.0174009392	0.0833094492	-0.1011652469	0.0525278909	-0.1788729991	0.111310595	0.0632504486	0.0658245448	0.2021940592	-0.0072342822	-0.1474391764	0.1689215175	-0.0648570965	-0.2385543664	-0.0675608686	0.0240475318	0.0938998252	0.0769860766	0.1086444072	-0.0333956187	-0.049932585	-0.050244609	0.0792379623	-0.0931808322	-0.0454516924	0.0421785067	0.0633475616	-0.2198815985	0.0596641358	-0.1245850028	-0.028853305	-0.0044299774	-0.1643643186	-0.0538810226	-0.309887864	-0.1023972005	0.0796701349	-0.0717825274	-0.0055660122	0.0059941854	-0.0950443666	-0.2864107728	0.1958780077	-0.2262074323	-0.0712171025	-0.0976706946	0.0797060058	0.0762379715	-0.0991403436	0.0070580114	0.0083462729	-0.0305052582	-0.0600204988	0.0028290545	0.1244538251	0.0360009492	-0.0922353849	-0.0908545859	0.0659989639	0.1586899578	0.1026154101	0.1114298236	0.0084997322	-0.0155824178465451	4.90915516451005e-05	0.0002428117459443	2.4099804429235684e-09	-0.006581545770544	-0.0365645048831879	0.0013369630173526	4.331674472976562e-05	0.0274330994994826	0.0678922232603013	0.0046093539792265	0.0007525749481485	-5.994512622249998e-06	5.700136171021661e-05	3.5934181578314545e-11	3.2491552368189478e-09	9.900033676357722e-05	-2.273532029293027e-09	9.8010666793017e-09	5.16894788822127e-18	-0.0001109998312876	-2.8002933847052035e-05	7.841643040423724e-10	1.2320962545875665e-08
