global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1130.2612618214	0.5000655471908431	0.2500655514872772	1277490.5199741034	1506.1544403390783	20.30600730660012	2268501.1981531223	412.3339327356976	1102.0543553807713	1.145076350764839	1214523.8022137275	1.3111998490809205	1197.6078675231536	1142.462232109454	1.579952	32.534229	0.3881753076702295	0.2059958025792778	-0.0317625524	0.023397995	-0.1781710026	-0.1037173017	0.087458122	-0.0415106636	-0.0245882397	0.1165479016	-0.2687486517	-0.1254156584	-0.321255998	-0.0262480886	0.2174431686	-0.5012245356	-0.2698541322	0.0217936627	-0.2430816825	0.0856934621	-0.2123937532	-0.0343793694	-0.2093621241	0.0653949881	-0.0403881169	0.0427650772	-0.0186401641	0.1723772967	0.0296193566	0.0608150066	-0.0826636211	-0.0719294264	-0.0747701892	-0.2920848237	-0.0295192359	-0.0046489302	0.0153453764	0.5063072827	0.028877467	0.3308695248	-0.4688995492	0.2928841761	0.0152470335	0.0132914935	0.0061039842	0.0862564904	0.0173870346	0.3105369576	0.0244485119	0.2028186481	-0.0457135243	-0.0666517003	-0.2618438471	-0.5212053918	0.1962827321	0.4153650845	-0.2461379535	0.3252177117	-0.0582913996	0.0180411518	0.0539885297	-0.161077261	0.0578870632	0.0014767806	-0.0319996181	0.0915996412	-0.0854144668	0.1024747508	0.0275152581	-0.0425700026	-0.0601922703	0.1419863355	0.1094628008	-0.0440588733842162	-0.0120058561410587	0.0019411843238863	0.0001441405816797	0.0213345332584822	0.0952081922372228	0.0004551623093572	0.0090645998690799	-0.0544284060478474	-0.1115027957732762	0.0029624513849093	0.0124328734652569	0.0029309670985777	0.0028419237928448	8.59056813294498e-06	8.076530844337568e-06	0.0006561790204775	0.000225187993971	4.305709069148114e-07	5.070963262868314e-08	0.0001210383981577	0.0003220574835576	1.0372102271545378e-07	1.4650293828581914e-08	0.0	0.0	0.0	1.0	0.0
1129.7141647098506	-0.5470971115494194	0.2993152494657178	1276254.0939460755	1499.5499388704595	-6.604501468618764	2248650.019166399	43.61943964898742	1100.4227914437874	-1.6315639369838664	1210930.3199289374	2.662000880466294	1199.6874203041605	1131.0967964268416	1.350778	27.815086	0.2625685167542229	0.1331115576618997	-0.0555501529	-0.0998726008	-0.0981082015	-0.058701887	0.1031544117	0.1574215593	-0.1009828525	0.1183329981	-0.1973889076	-0.0014315239	-0.198016321	-0.1503567824	0.0130727942	-0.027959815	0.0946971877	0.3734915154	-0.008242822	-0.0213366663	0.3426656853	0.0907449131	-0.0389545165	-0.1386851211	0.0689342612	-0.1197419631	0.0134670472	-0.1170133716	-0.0329808946	0.0961104051	0.0711320132	-0.061813482	-0.1572286957	-0.198957203	0.1727976071	0.0242729773	-0.0086116501	0.1262339301	-0.0902341428	-0.0724474624	0.2752437109	-0.2450863074	-0.2599381973	0.1342901066	-0.2424235564	-0.1435539034	0.1731194969	0.2223763403	0.0717415517	0.1352180421	0.1203031225	-0.0709111564	-0.2112724367	-0.0630757844	0.0715005707	-0.1268441744	0.1860556286	-0.028499772	0.0705487933	-0.1489189543	0.3023859598	0.2154783159	-0.1384901646	-0.0750971283	0.031253177	-0.2748788176	0.2456561706	-0.284196143	-0.1389173508	-0.0187316286	0.0714518871	0.1397444952	0.1012278027	-0.0287292383129198	0.0153296350712964	0.0008253691340405	0.0002349977114191	-0.0176512344962418	-0.0389857677547239	0.0003115660792413	0.0015198900874252	0.0332066710315501	0.0876350770793975	0.0011026830009975	0.0076799067347119	0.0012610084577771	-0.0016699586408006	1.59014233058538e-06	2.788761861984587e-06	0.0001639185658224	-0.0004922604546551	2.6869296221272487e-08	2.4232035521724577e-07	-0.0001291032433627	-0.0002501416415204	6.25708408225203e-08	1.6667647446768538e-08	0.0	0.0	0.0	0.0	0.0
1124.673215816356	-5.040948893494488	25.411165746823297	1264889.8423747038	1484.5429346143585	-15.007004256101029	2203867.724713412	225.21017674263436	1097.0355633343304	-3.3872281094570558	1203487.0272202715	11.473314265496017	1192.072819079383	1104.083352726998	1.408707	29.007963	0.0733253383311668	0.038947591034939	0.1911343998	-0.0722475414	0.0402162408	0.2266397476	0.1233994719	0.1650571476	-0.1001935014	-0.2506774133	-0.2465170134	0.1459344879	-0.11273574	-0.0401192606	-0.0080689889	-0.0798627514	-0.2079556566	0.0759052806	0.1339700912	0.0464596846	0.201073939	0.0901966258	0.1851737415	0.1646956472	0.032607985	0.0859823787	0.0358797821	-0.0816245837	-0.0692838013	0.0312535004	-0.0655282582	0.2025119727	-0.0693506371	-0.1140882069	-0.0839515417	0.202435539	0.1786900185	0.1690667215	0.1164875351	-0.0641782497	0.0464257135	-0.3296109072	-0.1013021621	0.0930059827	0.0163997607	-0.0312434321	-0.0181111921	0.2121382029	-0.1005100742	0.1397565502	0.0732689281	-0.1406286505	-0.2241274752	0.0257608347	-0.1896417447	-0.0819874855	0.0908270774	-0.1696619811	0.0700780877	-0.0783320723	0.1575698028	0.2713224417	-0.0207418344	0.06256442	-0.034431606	0.1851447155	0.0269880144	0.0838045289	-0.0665585778	-0.0115260619	0.131067481	0.1373117808	0.0924399334	-0.0503682885293841	-0.0216390502164643	0.0025369644893792	0.0004682484942706	-0.0043107674337079	0.0133404670625339	1.85827158675166e-05	0.0001779680614465	0.0607821329116688	0.0275754618801186	0.0036944676812917	0.0007604060979018	0.0012470279210093	-1.3980536767799938e-05	1.555078635776777e-06	1.9545540831580595e-10	0.0002053200148854	4.1401449063e-05	4.215630851254088e-08	1.714079984516183e-09	-0.0002891284409729	-0.0001600251976102	2.560806387018357e-08	8.359525537941971e-08	0.0	0.0	0.0	0.0	0.0
1127.9345032923518	3.2612874759956867	10.635996001086315	1272236.2437173645	1484.921780773045	0.3788461586864287	2204992.695014191	0.1435244119514627	1097.2441334767384	0.2085701424080071	1203944.6884491183	0.0435015043040963	1191.323432434957	1089.4914675993884	1.666452	34.315422	0.1319063185539901	0.0676721801992186	-0.1327712818	-0.0277135723	0.0578270949	-0.0638670086	-0.0178237952	-0.1540142552	-0.2587770756	-0.0607731627	-0.3427958844	-0.0546913753	-0.0566012948	-0.0707078147	-0.0767683483	0.090618559	-0.0716946822	0.1800141736	0.0650552704	0.1004129116	-0.1014478098	-0.2521237189	0.1159180762	0.13318904	0.1626342414	-0.1124400718	0.0017429362	-0.2239956345	0.1303914445	-0.0064100306	0.1044464242	-0.0716137773	-0.0136473883	0.0016541282	0.1067647987	-0.069794153	0.3708620284	-0.0110139321	0.2959324516	-0.1345617371	-0.0622125716	-0.0858052323	0.1091163761	0.10934551	-0.2501311608	-0.0638652147	0.0282664347	0.1740870257	0.1717494723	0.1706077076	0.0952725559	-0.0316060822	-0.1554801986	0.1793583859	-0.0203992123	-0.0872411245	-0.0594521456	-0.2548794372	-0.2186918509	-0.0058937282	-0.1133160274	0.0854468569	0.2495277113	0.1488598782	-0.0078291339	0.152320392	0.0086427481	0.0233711591	0.0448308938	0.0872078417	-0.0837535705	0.1346915149	0.0831471893	-0.0538554659606376	-0.0034871774312534	0.0029004112138373	1.2160406437043754e-05	-0.0129529804268742	-0.0086422129931662	0.0001677797019389	7.46878454192524e-05	0.1139371881589141	0.0531550552472453	0.0129816828455597	0.0028254598983377	0.0007760164636511	-0.0004710114573582	6.02201551857559e-07	2.2185179296269554e-07	-0.0001549176584414	-0.0003602376733268	2.3999480896966277e-08	1.297711812839063e-07	0.0002120598859886	0.0005011883269615	2.511897390824675e-07	4.4969395245498035e-08	0.0	0.0	0.0	0.0	1.0
1132.5277981864515	4.593294894099699	21.09835798416237	1282619.213665052	1480.8039709661423	-4.117809806902642	2192780.400429096	16.956357605823573	1101.1862609679993	3.9421274912608624	1212611.1813446826	15.54036915735466	1190.7032157768638	1091.1037139652444	1.453251	29.9252	0.1263560934704542	0.0572695135081055	0.0118136448	0.2102608061	-0.1526476509	0.0071912249	-0.1997851411	-0.0434113296	-0.1463934905	0.2745941713	-0.1055881077	0.0726040124	-0.1920690311	-0.0262779639	-0.0843702483	0.244134508	-0.1049007434	0.0525423878	0.0161408034	0.21977795	-0.0160530843	-0.2491855672	0.1021942392	-0.0100185489	0.0618054213	0.0627977935	-0.0563211386	0.05249222	0.042232889	0.0859947906	-0.0756914831	-0.0001847198	0.1889314976	-0.1159779839	0.2637590553	-0.1263580673	0.2871018537	-0.0435696764	0.1044227669	0.098849613	0.0576610122	-0.053911743	0.0385179959	0.0128875872	0.0829156233	0.2555585827	-0.012027643	0.1753498154	0.0693296734	0.1550367065	-0.1124917782	-0.1243482796	-0.0781101694	0.1950887746	0.0207736058	-0.0871523749	-0.1351201909	-0.177836053	-0.1121606056	-0.1432271889	-0.2553124844	-0.1104707123	0.0717331812	-0.0679040998	0.1811805823	-0.0894830539	-0.0148499246	0.1170070351	0.2258164243	-0.1951423973	0.2144665209	0.1318872767	0.0734003241	-0.0351193936442371	0.0187360723164005	0.0012333718099388	0.0003510404058453	-0.0076403291419637	0.0053126512849105	5.837462939753976e-05	2.8224263675061192e-05	0.0716771390591759	-0.0422600490997382	0.0051376122637084	0.0017859117499122	0.0003950232366318	-0.0003809932270192	1.5604335747906308e-07	1.4515583903457986e-07	0.0001639430021422	0.0003188606605836	2.6877307951397394e-08	1.0167212086780976e-07	-0.0002890326417966	-0.0005010925277852	2.510937214021614e-07	8.35398680239217e-08	0.0	0.0	0.0	0.0	0.0
1133.6363102269884	1.1085120405368798	1.228798944015237	1285131.283865061	1489.5141996403331	8.71022867419083	2218652.550930182	75.86808355669615	1101.1122432857662	-0.074017682233034	1212448.1723138124	0.0054786172831504	1191.7600521202037	1103.6242804115625	1.398737	28.802668	0.1880971797262496	0.119572469303383	0.1564263946	-0.0276612341	0.0469010958	0.150992242	-0.0040647102	0.0723777077	0.1281286339	0.2665792836	0.0760659086	0.1887949488	-0.144424366	-0.0281080972	-0.0519208089	0.2127895151	-0.1080353848	-0.0738653053	0.0104075471	0.1157323025	-0.0604896106	-0.0260316087	0.1069480853	-0.1191624867	0.0020713948	-0.1336390046	0.1738877016	0.1611459504	-0.1240416796	-0.0242182522	-0.1466460682	0.1935984208	0.0816286378	-0.11994093	0.1011748016	-0.186930617	0.1511961089	-0.2782131501	-0.0495540598	-0.0318195075	-0.0961341106	-0.0348174952	-0.0471621404	0.0267214908	0.2818405441	-0.0972448718	0.0460371507	0.1879333645	-0.0885470305	0.064960953	-0.0056675181	-0.1487743139	0.125124444	0.1420473795	0.2256007715	-0.1734000164	-0.1516393555	0.0696218077	0.1300694734	0.0184831458	-0.168428404	0.2040778641	-0.0918590734	-0.1017490465	0.0106026256	-0.1195453286	-0.0664345428	0.1805292145	-0.1370082639	0.0456864876	-0.1718353773	0.1289028963	0.0632525717	-0.0367908513640031	-0.0016714577197659	0.0013535667440881	2.7937709089653497e-06	-0.0234078555210857	-0.015767526379122	0.000547927700096	0.0002486148881163	-0.0454742199679287	-0.1171513590271046	0.0020679046816915	0.0137244409218975	-7.400989932698693e-05	-0.0004690331359587	5.477465198390741e-09	2.1999208262733397e-07	0.0004299980713255	0.0002660550691833	1.8489834134364978e-07	7.078529983813056e-08	4.601588506645403e-05	0.000335048526863	1.1225751535310266e-07	2.117461678449107e-09	0.0	0.0	0.0	0.0	0.0
1134.5631691084168	0.9268588814284158	0.859067386082734	1287233.584697334	1504.3614015874175	14.847201947084386	2263103.226586059	220.4394056575064	1101.488894717471	0.3766514317048859	1213277.785185916	0.1418663010053403	1196.927101145201	1122.0978251807123	1.365997	28.128471	0.1210113396974562	0.090753880175754	-0.0784757758	-0.1038184768	-0.1455580114	-0.1130648099	0.158100695	-0.0484083995	-0.0301266633	0.2306364408	0.0640022815	-0.01238952	-0.1646553532	-0.1749418454	-0.0410767839	0.0739338839	0.0068017934	0.1014804025	-0.2498530742	-0.1786967258	-0.0734014707	-0.1178302557	-0.1644518659	-0.0462535882	0.0427708902	-0.074609359	0.0540874738	0.0552011452	-0.0378518627	-0.0242926286	-0.0859791425	-0.0506121503	-0.1325827609	-0.1240048065	0.1943602782	-0.140385816	0.0932366448	-0.0154571611	-0.1941041737	-0.1115990358	-0.0903499405	0.0921649647	0.0290361324	-0.072257487	0.0113403509	-0.1947637785	-0.0466866955	0.140108166	0.095380501	0.1012314065	0.0694550025	-0.0610420249	0.116272587	0.165007644	0.1929034167	-0.1276481505	0.1491738816	0.0152226844	-0.0359598363	0.0200082201	0.0097046661	-0.011955827	-0.0294025287	-0.1101549543	-0.1685984933	-0.0271239429	-0.1946521863	0.0143589998	-0.1388562455	-0.0374052814	-0.2739947146	0.1257424501	0.0527593557	-0.0299572840137472	0.0068335673502558	0.0008974388654803	4.669764273048344e-05	-0.0234113388790291	-3.483357943399185e-06	0.0005480907881087	1.2133782561842196e-11	0.0408553274695719	0.0863295474375006	0.0016691577826459	0.0074527907607636	-0.0004539818140109	-0.0003799719146839	2.0609948745262737e-07	1.443786559485589e-07	0.0004880163499756	5.801827865010002e-05	2.381599578435073e-07	3.3661206575206523e-09	-7.288875263466006e-05	-0.0001189046377011	1.4138312866833203e-08	5.312770260636665e-09	0.0	0.0	0.0	0.0	0.0
1133.2432206707124	-1.3199484377043973	1.742263878198279	1284240.197196129	1496.1250805412371	-8.236321046180365	2238390.256624523	67.83698437575362	1100.933712337826	-0.5551823796452027	1212055.0389619467	0.3082274746685099	1194.090356302075	1118.5147687033784	1.421545	29.272327	0.1483250267274148	0.0927710371918079	-0.014510012	0.1989135724	-0.1973511654	-0.0103992014	-0.1354497087	0.0867200582	0.0605606549	0.1560620617	-0.0494167689	0.0494903871	-0.1290657414	0.1310119513	-0.0823627936	-0.0271348996	0.1523984077	0.0746922191	-0.0938493336	0.1058168017	0.1563465756	0.0568917601	-0.1258942757	-0.0481371313	-0.0382620052	-0.2185285507	0.11034276	0.0101517549	-0.1479638377	0.0100679344	-0.1044464272	-0.0121861741	0.1579598714	-0.1349996845	0.0640429022	0.0219467791	0.0713842703	0.0647224918	-0.2372752933	0.0540353727	0.2457157359	0.1350498052	-0.0384235595	-0.0601239959	0.1248258903	-0.0549172492	-0.1599624801	0.1314129027	0.0327009339	-0.0819829392	-0.174876779	-0.1529857685	0.0501347359	0.1531921241	0.0107740324	-0.1327804213	0.1202988044	0.1191671098	0.0469510296	-0.0477630179	0.0261634858	-0.2820890049	-0.012671192	-0.0902554262	-0.0892013393	0.117197357	0.0118711227	0.0592821622	0.137249588	-0.0379660571	0.0538694786	0.1224102548	0.0419779864	-0.0112203504353374	0.0187369335784097	0.0001258962638917	0.0003510726799217	-0.010121167858017	0.0132901710210121	0.0001024380388101	0.0001766286457677	-0.045503371962468	-0.0863586994320399	0.0020705568599547	0.0074578249675934	-0.0003621019595334	9.18798544775e-05	1.3111782909792806e-07	8.441907658806575e-09	0.0005509325551718	6.291620519619998e-05	3.035266803481284e-07	3.958448876290341e-09	0.0003710996416107	0.0004439883942453	1.971256942245733e-07	1.3771494400359e-07	0.0	0.0	0.0	0.0	0.0
1131.6428694432957	-1.600351227416695	2.5611240510941227	1280615.583961856	1496.2417185675238	0.1166380262866368	2238739.280381897	0.0136044291760421	1098.7303882862354	-2.203324051590471	1207208.4661436216	4.854636876317048	1194.6539539401815	1112.5917674826203	1.430628	29.459354	0.0822378665324027	0.0538061174339291	0.1104283627	-0.120995012	-0.0401530869	0.1022338075	0.1238864617	-0.0548045356	0.0750376278	0.0637447918	0.0468067074	0.1282987073	-0.0780087888	-0.11778349	0.060400118	0.0151379664	-0.1434644794	0.0715254192	0.1776173452	0.1082860398	0.0536052457	-0.0797481432	-0.1698974569	0.052310328	-0.2220594803	-0.1343078429	-0.083690302	-0.0221623838	-0.0009964464	-0.0380118119	-0.0144158545	0.1394337609	-0.1117766583	-0.0768959964	-0.0919416939	-0.0402351653	0.1802074781	-0.0031929302	-0.1267550418	0.1752150354	0.2269308905	0.0614450695	0.016593995	0.0411409241	0.0963629269	-0.0873089916	0.026461661	0.0955650233	-0.0618590095	-0.020195761	0.1317325575	-0.0786275099	0.1309105479	0.1699184847	-0.0362889476	-0.0750442772	0.0178761063	0.1683062136	0.07137181	0.0431478824	0.1016885579	-0.232263485	0.0098418883	0.106227681	-0.0519051594	0.1033642828	0.1307843601	0.0953570167	0.1560008247	0.0368163692	-0.0186260924	0.1189108618	0.0309673479	-0.0112866067681096	-6.625633277219933e-05	0.0001273874923379	4.389901632420415e-09	-0.0108347419747332	-0.0007135741167162	0.000117391633659	5.09188020047306e-07	-0.0007484886939437	0.0447548832685243	5.602353249615457e-07	0.0020029995763792	-0.0008370544396717	-0.0004749524801383	7.006601349741037e-07	2.2557985838952234e-07	0.0002918444404829	-0.0002590881146888	8.517317744077699e-08	6.712665117304857e-08	0.0003711221030713	2.2461460600004847e-08	5.045172122855701e-16	1.3773161538806466e-07	0.0	0.0	0.0	0.0	0.0
1133.1846929034448	1.5418234601490894	2.37721958226611	1284107.5482306744	1501.3458045880818	5.104086020558043	2254039.224954235	26.05169410525604	1100.8803479993664	2.149959713131011	1211937.540611206	4.62232676808638	1195.17451347739	1131.7788820129504	1.38019	28.420742	0.0742957768332426	0.0397609776010848	-0.1512255892	0.0178814851	0.1466628745	-0.1481802561	-0.0285718285	0.0034683337	0.0560316777	-0.0860050441	0.0433777487	-0.165895479	-0.1264542246	0.00285078	-0.2345972525	0.1325321732	0.0803411745	-0.0134694366	0.0070749419	-0.0322058739	-0.1031855314	0.1304745769	-0.1117171321	0.051117153	-0.0838262728	0.2733749727	0.0656966113	-0.1107389485	-0.0278248255	0.1306238686	0.0035712959	-0.1583921728	0.0318498413	-0.0792853529	0.0038928171	0.0716938109	0.1147000196	-0.1681499084	-0.0637896412	-0.0519415441	-0.056103189	0.042239147	-0.0652645316	-0.051813634	-0.0567236622	0.0134966562	-0.0913377165	0.0714335956	0.1440492704	-0.1984540085	0.008721016	-0.0622629006	0.0794632916	0.1372311458	-0.0547095599	-0.030942225	-0.1632092162	0.1169995464	0.0763640603	0.0881658806	0.0499892844	-0.0979869399	0.0585965764	0.1256917646	-0.1079399783	-0.1279093921	0.1167945556	0.025682887	0.1754798911	0.2384368535	0.0958381888	0.1152490509	0.0197875765	-0.0006253723033182	0.0106612344647914	3.9109051775751074e-07	0.0001136619203132	0.0145686738365498	0.025403415811283	0.0002122462573557	0.0006453335348809	-0.0279315794215619	-0.0271830907276182	0.000780173128983	0.0007389204215059	-0.0007970285584485	4.002588122320005e-05	6.352545229824939e-07	1.6020711676937184e-09	0.0002809197149573	-1.092472552560004e-05	7.891588625169069e-08	1.1934962780969707e-10	0.0002011119932291	-0.0001700101098422	2.8903437448556916e-08	4.0446033820581575e-08	0.0	0.0	0.0	0.0	0.0
1130.8550914166644	-2.329601486780348	5.427043087209207	1278833.2377829924	1495.5861137626098	-5.759690825472035	2236777.823679546	33.17403840502673	1100.3283333993172	-0.5520146000492332	1210722.441281319	0.3047201186675148	1192.6358905777315	1108.850077521029	1.419097	29.22191	0.10968902138237	0.0643058928346908	0.1617736422	-0.0266446271	0.125870127	0.1417471901	0.0332469307	0.1338739145	0.0281850694	0.0023748473	0.1333403811	0.1955451055	-0.0983034095	0.0765194805	-0.2004145044	0.1109278287	0.0121129205	-0.0579013038	-0.0156077276	-0.1283802025	-0.0316253215	0.0046298107	-0.0998432627	0.2198262383	0.0196828411	0.0555906772	-0.017423934	-0.1060655701	-0.08746112	-0.0536325854	-0.185116557	0.1626924828	0.0564960961	-0.0754680745	-0.0156236848	0.1249293293	0.095170109	-0.1501876149	-0.0686908594	-0.1756669529	-0.0876574551	0.016934097	0.077737733	-0.0087354445	0.0388769759	0.0227250871	-0.1461022873	0.0973904005	-0.1623587114	-0.1848678396	0.0321866118	-0.0704892728	0.0839056685	0.0470040586	0.0455692816	-0.033711	-0.1881240773	-0.0234568232	0.1978420903	0.1160018465	0.0159575369	-0.0151102857	0.0340188508	-0.0328262788	-0.128209881	0.0277328154	-0.0548789143	-0.0902957186	0.0003064973	0.066226674	0.1268672318	0.1114298236	0.0084997322	-0.0112757308716169	-0.0106503585682987	0.0001271421066891	0.0001134301376333	0.0241961765282212	0.0096275026916713	0.0005854549585848	9.268880807814002e-05	-0.0428862425646769	-0.0149546631431149	0.0018392298013163	0.000223641949724	0.0003430121216975	0.001140040680146	1.1765731563142058e-07	1.2996927523877543e-06	0.0002339828612658	-4.693685369149998e-05	5.474797936613061e-08	2.203068234457275e-09	-0.0001010404125191	-0.0003021524057482	9.129607629942489e-08	1.02091649620299e-08	0.0	0.0	0.0	0.0	0.0
1131.7071246632677	0.8520332466032414	0.72596065331726	1280761.0160136009	1501.8264871184358	6.240373355826023	2255482.797410501	38.942259620103336	1101.0037665839668	0.6754331846495916	1212209.294032082	0.4562099869258892	1197.3559854400514	1131.657690816646	1.449705	29.85219	0.1973332456823822	0.0969840960750147	-0.1451775204	-0.0259739072	0.121627648	-0.1159770341	0.0249659052	0.1248829393	-0.030884091	-0.0368248411	0.0531022906	-0.085335772	-0.1336664887	-0.0351082044	-0.123044285	0.0274603982	0.0098511739	0.0086313974	0.0397516647	-0.0760356721	0.0149275723	0.0826641823	0.025834555	0.11972722	-0.0183768362	-0.0504791437	0.123065905	-0.0509413917	0.1761575	-0.0124165767	0.0244251088	-0.1189527183	-0.0551134991	-0.1155462204	-0.0291306454	0.1207224216	0.0692182718	-0.074889332	-0.0027797982	-0.0100677238	0.0580629095	0.0740573927	0.0866410525	-0.0699929489	-0.0071459395	-0.096013831	-0.1493941089	0.0659824822	0.1418344992	-0.134244183	0.0243865334	-0.0053034308	0.0504145308	0.1117725076	0.0313251183	0.0400139775	0.1114079186	0.1049747592	0.0138542554	0.2522639226	0.1272228716	-0.0431792869	-0.0143330596	0.1744622155	-0.0253843049	-0.0310337854	0.0035708257	-0.0359039076	-0.0071336326	-0.0693861874	-0.0200222115	0.1074583966	-0.0028345346	0.0052082649758773	0.0164839958474942	2.712602405895017e-05	0.0002717221191002	-0.0339306012923259	-0.058126777820547	0.0011512857040587	0.0033787222997992	-0.0009185264378288	0.0419677161268481	8.436908169904644e-07	0.0017612891969037	-0.0009390015291653	-0.0012820136508628	8.817238717747717e-07	1.6435590009985656e-06	6.297133208610362e-05	-0.0001710115291796	3.965388664698343e-09	2.9244943112378154e-08	6.102952518825968e-05	0.0001620699377073	2.626666470846744e-08	3.7246029447044222e-09	0.0	0.0	0.0	0.0	0.0
1131.6162480659634	-0.0908765973042591	0.0082585559376004	1280555.332886888	1495.869684199697	-5.956802918738731	2237626.1121077016	35.48350101269426	1101.249506403376	0.2457398194092093	1212750.4753536794	0.0603880588432708	1194.3960906703903	1109.5573313322	1.404165	28.914436	0.1793018197057435	0.0990436400018622	0.1293990389	0.0719928582	0.0909229185	0.1138974543	-0.0391627097	0.129411982	-0.0137725857	0.0018395935	0.1399102715	0.170711437	-0.0794089195	0.064308562	-0.1195464436	-0.0230166945	0.1160816177	-0.0899046542	0.0567039104	0.0441826367	-0.0058588188	0.055919018	-0.0107511008	-0.2480830998	-0.0540101664	0.0808164076	0.0781518702	0.0115206518	-0.0337290121	-0.1823372004	0.0278059669	0.1231566313	0.09618271	-0.1337810779	0.0469732035	0.1189606395	-0.0543174337	-0.1505359702	-0.0210715124	-0.0364321867	-0.0813027202	0.0426279356	-0.1189247116	-0.0838804393	0.064046109	-0.1322570594	0.0036079425	0.0900203513	-0.1463013478	-0.2016718501	-0.0277025019	-0.029716629	0.0454017484	0.0405545815	-0.0279022943	-0.0892578873	-0.0956924045	0.1285177842	-0.0841437474	0.1953186448	-0.0245591436	-0.0717137173	0.0199456151	-0.1203355259	-0.0091461269	-0.0764850047	0.0329968398	-0.19930437	-0.0387920497	-0.0507864883	-0.0230138579	0.1033401944	-0.0141533203	-0.0112851538466145	-0.0164934188224918	0.0001273546973417	0.0002720328644541	-0.0031818993219729	0.0307487019703529	1.01244832951716e-05	0.0009454826728615	-0.0620280174949243	-0.0611094910570955	0.0038474749543506	0.0037343698972572	0.0003839998411909	0.0013230013703562	1.4745587803463645e-07	1.750332625964383e-06	1.9001720060307647e-05	-4.396961202579597e-05	3.610653652502981e-10	1.933326781699021e-09	8.996350454190455e-06	-5.203317473406922e-05	2.7074512729061802e-09	8.09343214946128e-11	0.0	0.0	0.0	0.0	0.0
