global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1066.85315396569	-0.5670289715430954	0.3215218545692205	1138175.65212654	1459.3386086400994	0.4919380923818153	2129669.174667621	0.2420030867362594	1079.3836335385158	1.4615051447476617	1165069.0283508091	2.135997288123884	1167.271768348275	1022.471953423216	1.25944	25.881033	0.1390969108583293	0.0877508725903182	-0.0902520689	-0.0718393953	-0.1693064343	-0.0839070443	-0.1291868012	-0.2037230451	0.0177851071	0.071905723	0.2069425135	-0.004600983	0.0660819179	0.02092195	0.1949045448	0.109334194	0.2309053826	0.0525450581	-0.0557388193	-0.0079946851	-0.1405126421	-0.075615646	0.0002404454	-0.0945120155	0.081702911	-0.1591489389	-0.0200598124	0.0058955188	-0.0852019588	-0.151523018	-0.0323636906	0.1429126504	-0.2242287828	-0.0179009218	-0.1095360615	-0.0484652121	-0.1031113755	-0.1218023037	0.0354503647	0.01391681	0.1492187382	-0.1962507095	0.2024918972	-0.0176651506	-0.1552753183	0.0127987009	-0.0047698678	0.1816581724	-0.1189339985	-0.0906854233	-0.0142601623	0.0594624155	-0.0697979839	0.1454035193	0.0939691134	-0.0185259195	-0.1704692181	0.0716425322	0.0996209795	0.1192189521	0.0806860916	-0.1198480026	-0.1516817265	0.1610436435	0.0895626731	0.1759899896	0.1222170857	-0.1237063928	-0.1334764632	0.1313446823	0.0252138014	0.1419863355	0.1094628008	0.0109694811956728	-0.0165684885944302	0.0001203295177022	0.0002745148143037	0.0104454661934454	-0.0066134684461331	0.0001091077639984	4.373796488799947e-05	-0.0153127807321453	-0.0813949338238159	0.0002344812537507	0.0066251352521833	-0.0011360981024131	-0.0006864968633525	1.2907188983066466e-06	4.7127794339282114e-07	0.0006043126661929	-1.1172926430000255e-07	3.651937985211714e-07	1.2483428501019822e-14	0.000330843797317	-3.7918072621999626e-06	1.4377802313672376e-11	1.0945761822313221e-07	0.0	0.0	0.0	0.0	0.0	0.0
1065.7597592266766	-1.0933947390133198	1.1955120553020058	1135843.8643869036	1449.7430872263642	-9.59552141373524	2101755.0189606296	92.07403120145156	1080.8059900578537	1.4223565193378818	1168141.5881449373	2.023098068102974	1164.8613574733222	1015.6036683015282	1.360484	27.957436	0.0601988772798584	0.0309231332558742	-0.0122599119	0.1878456359	-0.127645625	0.1721213841	0.0072703506	-0.1031789649	-0.1114661216	-0.1188836255	0.1551393336	-0.2260271721	0.0752354421	0.0282707126	-0.1049584591	0.1195727145	0.0543027556	-0.0310895182	0.0459479775	-0.0500046529	-0.0763233446	-0.1412248879	0.1534366834	-0.1448619009	-0.0331286303	0.1709477071	-0.0821420326	0.0848673071	0.1476850316	-0.1415782291	0.1654179773	0.069186416	-0.1107550525	0.1373974878	0.1447450296	-0.0831448742	-0.1457655441	-0.1034127202	0.1053963445	-0.1019767333	-0.0608786608	-0.127845018	-0.0029691887	-0.1017875752	-0.0337797637	0.2304031668	-0.0857704947	0.2026395335	-0.081204624	0.1289584714	0.0537663137	0.0123949966	-0.1158373542	0.0731703549	0.0524308895	-0.0574069105	-0.0802404759	0.0659496847	0.0160562358	-0.0736989711	-0.0867442223	0.2111436567	-0.1023548319	0.0135157276	0.0720321296	0.2178728575	-0.1387835719	-0.082799413	0.0830373388	0.0134601795	0.1143587999	0.1397444952	0.1012278027	0.0082797902781237	-0.0026896909175491	6.855492704971173e-05	7.234437231946124e-06	0.008321129251442	-0.0021243369420034	6.924119201920369e-05	4.512807443160364e-06	-0.0272937267023962	-0.0119809459702509	0.000744947517305	0.000143543066342	-0.0013490089269204	-0.0002129108245073	1.8198250849109292e-06	4.5331019192378335e-08	0.0001319002911661	-0.0004724123750267	1.7397686809701962e-08	2.2317345207846186e-07	0.00014808892785	-0.000182754869467	3.3399342313900216e-08	2.1930330551762507e-08	0.0	0.0	0.0	0.0	0.0	0.0
1067.5925274120884	1.832768185411851	3.3590392214578486	1139753.804586131	1463.2353642652483	13.49227703888414	2141057.731236454	182.04153969400016	1079.7864127200824	-1.0195773377713522	1165938.697094904	1.039537947696918	1167.9940379253596	1033.1946362874594	1.423038	29.242899	0.1171557710872339	0.0550400282481369	0.1560238425	-0.0634431961	-0.0754674936	0.0061564203	0.0766086763	-0.0759017243	-0.16030456	0.111338155	0.0036358069	-0.1940812809	0.1745308475	-0.1084074639	-0.003420553	0.0894915089	-0.1928675195	-0.0240865561	-0.0465582455	0.0472111378	-0.007029379	-0.0448609114	-0.04763232	0.1328929538	0.021760536	0.0286142435	0.133944235	0.0153073792	0.0081677395	0.0893653047	0.0782558051	-0.1055731427	-0.147926657	0.1255201465	-0.1323093128	-0.0635631949	0.0382227227	0.0333297408	0.0584518912	-0.1296748149	-0.0553501366	0.0229438346	-0.2818935253	0.1237877352	-0.037983755	-0.0423074182	-0.0451981127	0.1851758704	0.1299528129	0.000141103	-0.0185240239	0.1026029655	-0.049547405	0.0850925235	0.0824944252	-0.0263150292	-0.0894584617	0.1528533779	-0.077004197	-0.0925786741	0.0397207477	-0.0796018175	-0.0251386636	-0.0180290367	-0.0587768403	-0.2928183331	-0.0835439859	-0.0556290476	0.030374725	0.0743528564	0.0391493383	0.1373117808	0.0924399334	0.0274448111148757	0.019165020836752	0.0007532176571312	0.0003672980236731	-0.0225147298565531	-0.0308358591079951	0.0005069130605135	0.0009508502069281	-0.0014260743332243	0.0258676523691719	2.033688003881132e-06	0.0006691354390923	-0.0019360289118341	-0.0005870199849136	3.748207947457529e-06	3.445924626880805e-07	0.0003698560613092	0.0002379557701431	1.3679350608715472e-07	5.662294854439586e-08	0.0001488579482595	7.690204094999828e-07	5.913923902275213e-13	2.2158688760027976e-08	0.0	0.0	0.0	0.0	0.0	0.0
1067.7633028124508	0.1707754003623449	0.0291642373689192	1140118.4708329537	1459.1522683080682	-4.083095957180149	2129125.3421085807	16.671672595540873	1080.753188241675	0.9667755215925808	1168027.453894545	0.9346549091506068	1167.9988620801903	1030.368226236813	1.409203	28.958605	0.0956650216189007	0.0426686166192739	-0.0920333445	-0.054774064	-0.1527430408	-0.0797173326	-0.1420583576	-0.2088864603	-0.0965971062	0.0243256275	0.2846910325	0.0045624243	0.1382564504	-0.0144678632	0.0521761604	-0.0237859447	-0.0451852885	-0.0867773811	0.163708893	-0.0866718475	0.1212379684	-0.1793060712	-0.1035068165	0.0798680588	-0.0207487481	-0.0153456686	-0.158399287	0.14500308	0.0441369617	-0.0932738985	-0.0291511106	0.1279663209	-0.2258125521	0.1484728289	-0.0697789558	0.0340726124	-0.0615676863	0.0854520883	-0.1068058083	-0.0276822226	-0.0032806561	-0.0858625816	0.0766017434	0.0927776918	-0.2159243324	0.1098542912	-0.0633194535	0.2042036734	-0.1302990612	-0.0797177147	0.0106698368	0.0836093923	-0.0388387207	-0.0282521112	0.0970499191	0.0214754231	-0.0125123528	0.1502234927	0.0233148662	0.1428803883	-0.0459826233	-0.1149081641	-0.1793488441	-0.0603677368	0.0443940103	0.03974648	-0.0699825302	0.1101261351	-0.1868958249	0.1342925609	0.0793143679	0.1346915149	0.0831471893	0.0109139098814239	-0.0165309012334518	0.0001191134288998	0.0002732706955901	-0.0088566356025552	0.0136580942539979	7.843999419644831e-05	0.000186543538651	-0.0210055130880704	-0.0195794387548461	0.000441231580093	0.0003833544219547	-0.0014909735914134	0.0004450553204206	2.2230022502921726e-06	1.980742382347719e-07	0.0002491520076381	-0.0001207040536711	6.207672291009585e-08	1.4569468572635797e-08	-0.0002033144251808	-0.0003521723734403	1.2402538061457413e-07	4.1336755486599126e-08	0.0	0.0	0.0	0.0	0.0	0.0
1065.766868812557	-1.9964339998937248	3.985748715931657	1135859.0186585223	1459.97148558331	0.8192172752417264	2131516.738716337	0.6711169440544785	1081.921302906626	1.1681146649509628	1170553.705683171	1.3644918704735	1172.4216056424234	1031.4168214912877	1.3688	28.128336	0.0820616061877002	0.0372743350797342	-0.0109979205	0.1666683147	-0.032967367	0.0491835555	-0.0315188725	-0.0079848358	-0.3135255882	-0.1843515072	0.2509681212	-0.1777118769	0.1194176687	-0.1136382686	-0.1417284944	-0.200178484	0.0056771383	-0.0096154075	-0.001966133	0.0484005497	-0.1544562907	0.0208454528	-0.0017472818	0.0207903217	-0.0450327354	-0.2041864244	0.034275126	-0.1628947255	-0.122346358	0.0686418216	0.0458491465	0.0718640245	-0.0540861399	0.4051173174	0.0976880204	-0.0233527875	-0.0066809015	0.0074130392	0.0555364929	0.1835531035	-0.0449772607	-0.0890363713	-0.0191612225	0.0030044745	0.0695767047	0.1254540666	-0.0553443796	0.2359224284	-0.0941785678	0.1617362355	0.0720783144	0.0436130195	0.0355252475	-0.1460495019	0.03311358	-0.0322527467	0.0685299945	0.0065916762	-0.1351469447	-0.0770457992	-0.0991613057	0.1719978229	-0.2021975138	-0.1025047536	0.051797698	0.0507806438	0.0259309102	0.0372060429	0.0486890061	-0.0522784929	-0.0318056771	0.1318872767	0.0734003241	-0.0098854201457925	-0.0207993300272164	9.77215314588402e-05	0.000432612129581	-0.0121844130363086	-0.0033277774337534	0.0001484599210393	1.1074102648598364e-05	-0.0393115839378026	-0.0183060708497321	0.0015454006316988	0.0003351122299554	-0.0016309977362271	-0.0001400241448136	2.660153615577925e-06	1.960676113080802e-08	-5.2120630705365656e-05	-0.0003012726383434	2.716560145125105e-09	9.076520261443264e-08	0.000147957349202	0.0003512717743827	1.2339185947804074e-07	2.1891377182882568e-08	0.0	0.0	0.0	0.0	0.0	0.0
1065.2600886727553	-0.5067801398017764	0.256826110097508	1134779.0565190865	1469.7952376622234	9.823752078913458	2160298.040654552	96.50610490795648	1076.5816568535895	-5.339646053036404	1159028.06387362	28.511819971707247	1170.7067048717124	1041.1715835613966	1.359699	27.941305	0.0972490278210756	0.0466901970961244	0.113568458	-0.0927799865	0.0451725273	-0.0874151255	0.0824025342	0.0532141523	-0.1669985732	0.0651428379	-0.0463589699	0.0093515685	0.2131088113	-0.0340668194	-0.1007996696	-0.2052465334	0.090824384	-0.1327634405	-0.1660694372	-0.0889573023	0.0822123972	0.0805987694	-0.0001200026	0.1673342631	0.0112174456	0.0566906859	0.0559396158	0.1976722937	-0.0055749633	-0.2021761595	-0.0704921888	-0.1360918763	-0.0337713003	0.1595645424	-0.0384194389	-0.0360141156	0.0451550685	0.1384937809	0.1757907202	-0.0581073522	-0.0857592559	-0.0624049494	0.0492023806	0.1112720627	-0.1517063928	-0.2749672759	-0.1500487065	0.136879402	0.125387515	0.0152700916	-0.0062518336	0.1835772412	0.083157499	-0.1494751498	0.0626051944	-0.0510718471	-0.0266406369	0.0895107267	-0.1540713232	-0.0959394144	-0.0225171333	-0.087312915	-0.0279932078	-0.1712368825	0.1032438699	-0.11010636	0.026860859	-0.0061976355	-0.0184354514	-0.0180269785	-0.1098638973	0.1289028963	0.0632525717	0.0110478402020959	0.0209332603478884	0.000122054773131	0.0004382013887924	-0.0224496726023346	-0.010265259566026	0.000503987799952	0.0001053755539578	-0.0048595305264598	0.0344520534113427	2.3615036937594663e-05	0.001186943984258	-0.0017459911156338	-0.0001149933794066	3.0484849758721614e-06	1.3223477307373242e-08	0.0002170871691435	0.0002692077998488	4.7126839006738585e-08	7.247283949946693e-08	-9.98105614588025e-05	-0.0002477679106608	6.13889375532194e-08	9.962148178721392e-09	0.0	0.0	0.0	0.0	0.0	0.0
1064.6618932426484	-0.5981954301068981	0.3578377726007768	1133504.9469230203	1463.210358285662	-6.584879376561275	2140984.5525944554	43.36063640386201	1076.1954557457748	-0.3862011078147134	1158196.658967856	0.1491512956773119	1170.6317746295174	1034.5971133942858	1.1724	24.092381	0.0757838345450126	0.0407207591611486	-0.0772144947	-0.1351371659	0.0006769563	-0.1918823567	-0.0004758037	0.0049182124	-0.0060925295	-0.0910338616	0.1052196057	0.1069949534	0.1077062606	0.1020367186	-0.1383945782	-0.0530906041	0.0998535598	-0.0578975172	0.1814668227	-0.0081252373	-0.0396571887	0.0261274439	-0.0824421383	0.1540863847	0.0185074951	-0.0734207124	-0.1917496001	0.0800979062	-0.107137127	-0.0342322165	-0.1903251942	0.0330010174	-0.0743391945	0.080015894	0.036377313	-0.1146648222	-0.1241391636	-0.0343210398	0.1135762393	0.0775673462	-0.0153143362	0.0118522836	-0.0516599689	0.1962841287	-0.0858958661	-0.0209017877	0.0969350512	0.085119716	-0.0818767766	-0.1112317515	-0.0069991204	0.1792814726	0.0182388629	-0.1355722978	0.043790033	-0.0499948162	0.0577595622	-0.0112582819	-0.0167167632	0.0723024413	-0.2468921953	-0.063348187	0.0079951046	0.0623137508	-0.0002201668	-0.0833460315	0.0518247405	0.1257400573	-0.077163897	-0.013067951	-0.0551498378	0.1257424501	0.0527593557	0.0071793904406263	-0.0038684497614696	5.15436470989563e-05	1.4964903557014209e-05	-0.0171636810105724	0.0052859915917621	0.0002945919458326	2.7941707108180662e-05	0.0144465167429075	0.0193060472693673	0.0002087018460031	0.000372723461167	-0.0010449897474443	0.0007010013681894	1.092003572263702e-06	4.914029182035508e-07	0.0004130263846222	0.0001959392154787	1.705907943940855e-07	3.8392176162408443e-08	-5.028422667873215e-05	4.952633478007035e-05	2.452857836747606e-09	2.528503452678118e-09	0.0	0.0	0.0	0.0	0.0	0.0
1063.1432766577184	-1.5186165849299869	2.306196332024416	1130273.62670251	1446.1536529076282	-17.05670537803394	2091360.3878180769	290.9311983530519	1078.530965821736	2.3355100759611105	1163229.0442363664	5.454607314915872	1165.2348063774646	1010.1253964264914	1.262085	25.935379	0.1257961386603757	0.0775528904080608	-0.1249173352	0.13784759	-0.027569496	0.1232041542	-0.1327926141	0.0521958998	-0.0470697145	-0.0753784842	0.189465148	-0.0179993792	0.0021600678	-0.0013082262	-0.0763027125	0.0268462834	0.1517074524	-0.0511227017	-0.032591707	0.1734366601	-0.0249968687	0.0722629175	0.1171699579	0.0097865114	-0.0558528601	-0.0910937239	-0.0465183353	0.1465748398	0.0632237804	0.1139220241	0.0568154528	0.1573776293	0.0216911703	0.1277246133	0.0591450532	-0.0666197382	-0.11678202	0.0624105718	0.1924853019	-0.0629675625	-0.0050040096	0.0731207961	-0.0692672619	0.0262585593	0.0868061412	-0.0692220253	-0.0198521366	0.1115736806	-0.1759069375	0.0997874324	0.0181421702	0.0469614039	-0.0082048993	-0.1405496975	-0.0419693652	0.0095634017	0.1480012193	0.0435664832	-0.0314192882	-0.1517366001	0.0135174762	-0.0052731383	-0.0159801241	-0.0320313619	-0.0530430858	-0.017150918	-0.0261878606	0.1892595764	0.0182036864	-0.1105025048	-0.0734178232	0.1224102548	0.0419779864	-0.0045606018692723	-0.0117399923098986	2.079908941001e-05	0.0001378274194364	-0.0227712009134108	-0.0056075199028384	0.0005185275910389	3.1444279460728775e-05	-0.053386560343128	-0.0678330770860355	0.0028501248252704	0.00460132634696	-0.000612998901672	0.0004319908457723	3.7576765345107844e-07	1.866160908310672e-07	5.7007966096200846e-05	-0.0003560184185259	3.249908198425585e-09	1.267491143297535e-07	-2.598250374496715e-05	2.4301722933765e-05	5.905737375494797e-10	6.750905008572318e-10	0.0	0.0	0.0	0.0	0.0	0.0
1065.7482217129982	2.604945055279813	6.785738741026751	1135819.272084418	1456.9615617161476	10.807908808519414	2122736.9923183555	116.81089281327156	1078.448868376173	-0.0820974455627947	1163051.9617018483	0.006739990567936	1168.1275080538344	1023.8375255827648	1.408648	28.947195	0.0965206382401527	0.05148368641829	0.1608156017	0.055483324	0.0172115905	0.0780425011	0.0952316252	0.0678832894	-0.0735029952	0.104524883	-0.0295946931	-0.1379727552	0.1252150414	-0.1259558685	-0.0119208872	-0.1092295509	0.0787537432	-0.0311086868	0.0332917463	-0.0467919025	0.1298083599	0.1173922849	-0.0754065028	-0.0230254132	-0.1346495917	-0.0276838815	0.0741870855	-0.0558634313	-0.0980754469	0.1127417517	0.0887611794	-0.1055274926	0.013301794	0.1283130378	-0.1484559829	-0.0310865081	-0.0871921204	0.0250020748	0.0092256775	0.0727365352	-0.0249100166	0.1190363499	-0.0182567865	-0.0003457675	-0.0488449094	-0.0788082198	-0.005639277	0.1232732702	0.1143965399	0.1230878315	-0.0491173964	0.0862793579	-0.0127255593	-0.1143446631	-0.0912527969	-0.0636974641	0.1995180817	0.0125719746	0.1418169449	-0.0300150262	0.0033070706	-0.232330284	0.0530851283	-0.0472700063	-0.1016243347	0.0036798098	0.0056729869	0.1912594917	0.0881915296	-0.0795331113	0.0960936895	0.1189108618	0.0309673479	0.0071389921391897	0.0116995940084619	5.096520876341233e-05	0.0001368804999628	-0.02267977548928	9.142542413079908e-05	0.0005143722162441	8.358608177496497e-09	-0.0345656471291846	0.0188209132139434	0.0011947839614593	0.0003542267742067	-0.0012689582068358	-0.0006559593051638	1.6102549306959289e-06	4.302826100309752e-07	0.0006050890765962	0.0005480811104999	3.661327906160421e-07	3.003929036869124e-07	-0.0001401161999535	-0.0001141336962085	1.3026500610221664e-08	1.963254948940919e-08	0.0	0.0	0.0	0.0	0.0	0.0
1066.196512468102	0.4482907551036987	0.2009646011114444	1136775.003199143	1464.2591785101722	7.297616794024634	2144054.9418512844	53.25521087243038	1078.5784760856072	0.1296077094341399	1163331.5290751508	0.0167981583447644	1173.443599540155	1038.0123810858406	1.256752	25.825785	0.078533272910111	0.0418403171566016	0.0109616266	-0.1539524132	-0.0061896077	-0.1527845897	0.0490246137	0.0010306184	-0.0376789689	-0.0045834457	0.0683836453	0.0511907894	0.1895458713	0.0169449381	0.1146565907	0.0054194348	0.1166978781	-0.0715910972	-0.1893076359	-0.0680309214	0.145718094	-0.0495734296	-0.1064346027	0.0737562804	-0.010209301	0.1577941075	0.0799157415	-0.1521081645	0.0296051488	-0.0303414645	-0.143276993	-0.0815891726	-0.110191774	0.1041427406	0.0069647457	0.0634789993	-0.0935361168	0.0049677824	0.0700863317	-0.0644740537	-0.0330067531	0.0671584899	0.1474713164	-0.3108404402	0.0372947412	-0.0878943386	0.0199537399	0.0803193074	0.0157261557	-0.1121094225	-0.060667527	0.199557491	0.0270742227	-0.0863985837	-0.0485483029	-0.0680765574	0.1582850184	-0.080603026	0.1714791845	-0.0155064848	0.0497039282	0.1038428128	0.0787512034	-0.0704074066	-0.0189407721	0.0710782193	0.0644793928	0.1211919672	-0.1011538907	-0.0452950807	0.0461256091	0.1152490509	0.0197875765	0.0109522369814669	0.0038132448422771	0.0001199514948982	1.4540836227153664e-05	-0.0226387122352207	4.106325405930228e-05	0.0005125112916691	1.686190833938805e-09	-0.0036242842688523	0.0309413628603323	1.3135436461450253e-05	0.0009573679356547	-0.001095993272968	0.0001729649338678	1.201201254391109e-06	2.9916868347892426e-08	5.115786275755596e-05	-0.0005539312138386	2.6171269219209313e-09	3.068397896647536e-07	-0.0002879720913159	-0.0001478558913624	2.1861364610569833e-08	8.292792537685305e-08	0.0	0.0	0.0	0.0	0.0	0.0
1064.991648576119	-1.2048638919829957	1.4516969982044114	1134207.2115368797	1453.4743920340757	-10.784786476096542	2112587.8082988258	116.31161933499487	1079.0574867537696	0.4790106681623456	1164365.0597193616	0.2294512202133367	1169.1476441988696	1020.256316363914	1.2171	25.010962	0.0455536084644599	0.0232735753510883	-0.1500609413	0.0418532019	-0.0540376042	0.0206593167	-0.2151222688	-0.0329453409	-0.0756684777	0.0968868822	0.1803407772	0.0637665329	-0.015654454	-0.1218181271	-0.0803888062	0.1080936937	-0.0190414361	0.1517877707	-0.0252264741	-0.208839565	0.1330547041	0.0096166333	0.1284950593	0.0079025038	0.0086167178	0.2100442472	0.1163128987	-0.0484142138	0.0300724105	0.0541657485	-0.0496375472	0.1997820369	0.0129891352	0.0885117583	-0.1562974103	0.0791641417	0.0636528258	-0.0821491887	-0.0250039663	-0.1059847066	-0.1520055308	0.0894534898	0.0906265352	-0.1417737944	0.0790893679	-0.061552507	-0.0492673594	0.0721931377	-0.1812221327	0.0305001868	0.0395030763	0.082488054	0.001904231	-0.0140542456	0.0213259574	0.0429754133	0.0215786481	0.0101643822	0.1249839011	0.006674713	0.0810059562	-0.0705952554	0.152574581	-0.0675076184	-0.0508819374	0.0537773617	-0.0842058109	-0.0566574179	0.0736232973	-0.0278022711	0.2061007224	0.1114298236	0.0084997322	-0.0017269061042242	-0.0126791430856911	2.982204692806804e-06	0.0001607606693874	-0.0229065839205304	-0.0002678716853097	0.0005247115869083	7.175523979065933e-08	-0.0049827942767137	-0.0013585100078614	2.4828238804050807e-05	1.8455494414595813e-06	-0.0009230113625497	0.0001729819104183	8.519499753958536e-07	2.992274133196476e-08	-0.000218950758781	-0.0002701086215385	4.793943477077565e-08	7.295866742945888e-08	-0.0001061009495608	0.0001818711417551	3.307711220330367e-08	1.1257411497703426e-08	0.0	0.0	0.0	0.0	0.0	0.0
1065.6502517077367	0.6586031316178378	0.4337580849768229	1135610.4589647627	1457.802017599193	4.327625565117387	2125186.722516278	18.728343031857584	1075.9726003752503	-3.084886378519286	1157717.036758278	9.516523968373836	1167.8249632541856	1020.6539406965194	1.368684	28.125956	0.0965437154715579	0.0510500421563494	0.1380245221	0.1239222102	0.0068622065	0.0784139055	0.0548686617	0.0538737131	-0.0824132091	0.0749848206	0.0142504083	-0.1344182734	0.0262421919	-0.1397786029	-0.0083043245	0.1211381209	0.1470461105	-0.0268789132	0.0030566448	0.0712451326	0.190888376	0.102321033	0.0334705016	0.0391570531	0.0887799917	0.0800513032	0.2088785131	-0.1001357443	-0.1749770359	0.0595280364	0.103438632	-0.0456594309	0.0497489253	0.1287206541	-0.1137442868	-0.0077095436	-0.1717782435	-0.109630929	-0.0041369848	0.0212070499	0.0459275552	0.0923343044	-0.0103719462	-0.1525659286	0.052747872	-0.043723939	0.0667535835	0.1115988299	0.0474416369	0.1882380993	-0.0069413074	0.0615681059	0.0257562988	0.0442741224	-0.0144557678	-0.0445015131	0.0118350286	-0.1152881176	0.1467902583	0.1254676358	-0.0673269608	0.0569086412	0.2118243109	0.0350924088	-0.0337999606	-0.1198463773	-0.0921467487	-0.0552231384	0.0866456145	0.009086329	0.1573366603	0.1074583966	-0.0028345346	0.0046827771194699	0.0064096832236941	2.192840155063081e-05	4.108403902810559e-05	-0.0294420210291406	-0.0065354371086101	0.0008668326022803	4.271193820059923e-05	-0.0512769613896182	-0.0462941671129045	0.0026293267693523	0.0021431499086775	-0.0012560055784835	-0.0003329942159338	1.5775500131816714e-06	1.1088514784536625e-07	7.799368356820047e-05	0.0002969444423492	6.083014676536584e-09	8.817600184207767e-08	1.0048952683182693e-05	0.0001161499022439	1.3490799791286736e-08	1.0098145002884463e-10	0.0	0.0	0.0	0.0	0.0	0.0
1067.3645098605718	1.7142581528351002	2.9386810145616096	1139266.9969098987	1461.2170572813393	3.415039682146244	2135155.288489937	11.662496030633516	1077.7062746275965	1.7336742523461908	1161450.8143716925	3.005626413248124	1170.654220951319	1036.4564943822445	1.32602	27.249212	0.1394654616847496	0.0692128446869327	0.0276139153	-0.1376504171	-0.0529342303	-0.1002524085	0.0494840997	-0.059717329	0.012625829	-0.0767186703	0.0231424897	0.0682978645	0.1533447638	0.058676222	0.0932189339	0.0141338668	0.0113803879	-0.0248062207	-0.0250850407	0.1561951323	-0.0019005598	-0.0411095895	0.0966548698	0.1381019253	0.0962041202	0.0168450077	-0.0254950341	-0.1681367009	-0.0878358735	0.2851193186	-0.0814220408	-0.0748036317	-0.1356692064	0.034776479	-0.0178287066	0.0128413158	-0.0580701208	0.0564183557	0.0543748602	-0.0373476893	-0.1074668781	0.0586241427	0.0250126363	-0.06182531	0.0885624287	0.0625229805	0.3139525376	0.0704427674	0.0130309979	-0.1153876718	-0.0394794638	0.1352779676	0.0427279468	0.1162275839	-0.0362584961	0.1064711851	-0.109077077	-0.1213945686	-0.0241582871	0.0568067937	-0.0314176141	0.1184488972	0.1544691288	-0.1464238051	-0.1122842395	-0.0738721481	0.1794611569	0.1071180844	-0.2095672401	-0.1417566299	-0.0069583729	0.1033401944	-0.0141533203	0.0127321237298474	0.0080493466103775	0.0001621069746721	6.479198085399573e-05	-0.0502714374896697	-0.0208294164605291	0.0025272174272777	0.0004338645900861	-0.000252585456181	0.0510243759334372	6.379941267416386e-08	0.0026034869393967	-0.0014711331698163	-0.0002151275913328	2.1642328033337548e-06	4.627988055265224e-08	0.0006411894908058	0.0005631958072375	4.111239631198011e-07	3.1718951729001137e-07	0.0004229720077209	0.0004129230550377	1.7050544938168175e-07	1.789053193154491e-07	0.0	0.0	0.0	0.0	0.0	0.0
