global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1314.547460207256	0.117898495108875	0.0139000551489374	1728035.0251373476	1735.349980777072	1.8217512307708148	3011439.555782984	3.3187775468149785	1277.243407654905	-0.2129196806581603	1631350.722397914	0.0453347904115729	1388.677303800445	1228.3116081100327	1.349991	28.824545	0.1617392713795656	0.0910680514287985	0.1251964675	-0.1161886907	0.0038906302	0.0690087359	-0.1178183742	-0.001907698	0.0560244453	-0.0554840026	0.0328822426	0.026926494	0.1491565287	-0.0435426894	0.085719863	0.0997486022	-0.0445768757	0.1067652976	0.0605138802	-0.13745608	0.0820815491	-0.0963935096	0.0404479117	-0.0631188288	0.0698771966	-0.0080735362	0.0351039727	-0.0516030717	-0.0203922922	-0.1598216419	0.126467122	-0.0500038549	-0.0029766428	-0.0405658595	-0.0869754754	0.0805961028	-0.0464910406	0.0947559201	0.0210314877	-0.0739406027	-0.0149298172	-0.0614859305	-0.202761673	0.0984608861	0.1408012006	-0.0149764616	0.0828699063	0.1256275119	0.1212494383	0.0728465922	0.0604963509	0.0305705847	-0.0146018032	-0.0411136745	-0.16052949	0.1028496032	0.0069932052	0.04628804	0.0695496593	0.0232799939	-0.0307094048	0.0961992382	-0.1936135493	0.0489722819	-0.0380697173	0.1393674979	0.1360406169	-0.0843377961	0.0741763992	0.1419863355	0.1094628008	-0.0043840882151329	0.0031375054233962	1.9220229478067173e-05	9.843940281840572e-06	-0.0051792474488649	-0.010291657809091	2.682460413657357e-05	0.0001059182204594	-0.0199384104715676	-0.0816956485013519	0.0003975402121327	0.0066741789840564	-0.0015750033976743	-0.000890978603379	2.480635702685589e-06	7.938428716793714e-07	0.0004339998147646	0.0002150777587244	1.883558392157071e-07	4.625844229791123e-08	8.417048152714818e-07	-0.000226232830811	5.1181293736771457e-08	7.084669960511993e-13	0.0	0.0	0.0	0.0	0.0
1315.5192594617336	0.971799254477446	0.94439379100292	1730590.9220147475	1741.4016891951414	6.051708418069438	3032479.843131692	36.6231747773325	1277.1575927734375	-0.0858148814675132	1631131.5167788416	0.0073641938812833	1391.7088575726584	1241.970879370887	1.2862	27.46249	0.0548867367616063	0.0350925474386546	-0.0153805474	0.1279374322	-0.0719235083	0.0932066813	0.1494256113	-0.0982840191	-0.0293303773	-0.0709195413	0.1006517138	-0.0259493529	-0.0258634217	0.1353241323	-0.174469161	0.0929870152	0.0178652608	-0.0613959477	0.1995489004	0.0193127621	0.0838971326	-0.0912680094	0.2813053427	-0.2088054673	0.0379694522	0.0475928473	0.1019205798	0.0506146887	0.0963264641	0.0013141646	-0.0250286626	0.149055569	-0.0928005832	0.060952879	0.2101931	0.0182160335	-0.0651607879	0.0333889009	0.0203007353	0.04852048	-0.1958608028	0.0337866956	-0.242732705	0.0410029317	0.1177201751	-0.0094958276	-0.0636066122	0.0277495116	-0.1297118418	0.0660446601	0.0096513745	-0.0625636058	-0.0127932372	0.0886466933	-0.1194126087	-0.008368888	-0.0659479719	0.0091410258	0.0258906455	-0.0617491625	-0.0340055799	0.252459625	-0.142133575	0.0736903442	0.0116642004	0.0408447953	0.0848420421	-0.1292985036	0.0971087708	0.1397444952	0.1012278027	-0.0065734977109741	-0.0021894094958412	4.3210872156181735e-05	4.793513940479619e-06	-0.0057833750456666	-0.0006041275968017	3.344742691883915e-05	3.649701532173979e-07	0.0016742393699047	0.0216126498414723	2.803077467738887e-06	0.00046710663317	-0.0010009998565794	0.0005740035410948	1.0020007128719797e-06	3.294800651894843e-07	0.0004690003018368	3.500048707219999e-05	2.199612831230095e-07	1.225034095291239e-09	2.347364325480791e-07	-6.069683827234027e-07	3.6841061762586316e-13	5.5101192765398894e-14	0.0	0.0	0.0	0.0	0.0
1314.6245379526963	-0.8947215090372538	0.8005265787339007	1728237.6757873402	1720.7036571699318	-20.698032025209613	2960821.0757979783	428.4085297166028	1279.540217599469	2.382624826031588	1637223.168454497	5.676901061622054	1384.8019642572992	1212.2875988522092	1.32668	28.326801	0.0976583668336431	0.0608505503582781	-0.0689808775	-0.1824240653	-0.0661783384	-0.0849801857	-0.1933594633	-0.0979864952	0.0059564354	-0.0243077701	0.1286007675	0.003293555	0.0067372394	-0.17622963	-0.0851691012	0.1286780355	-0.0350494574	-0.0397731242	0.0773751406	0.0133062028	-0.0344661597	-0.0682892084	0.0703411281	-0.0305466789	-0.036719045	-0.0899083488	0.0096150681	0.0150796357	-0.0727770745	-0.1401138087	0.003831594	-0.1928555274	0.0415653074	0.0554294239	0.1975651943	0.0219545597	0.0220235396	0.1117701659	0.0474922103	-0.0460452841	-0.0585927967	0.0697777021	0.0176727954	0.1995106462	0.095735498	-0.012060579	0.0406118924	-0.056547671	0.1360499065	0.0583197411	0.168426635	-0.0952311521	0.0553264464	0.0747470302	0.0548108784	-0.0158905515	-0.0110974875	-0.0395804791	0.1020177441	-0.1783878226	-0.1632139073	-0.0066723828	-0.0368983018	-0.0144347636	0.1347329839	0.012167857	0.1083680781	-0.1335994926	0.0366444061	0.1373117808	0.0924399334	-0.0066245534151079	-5.105570413380025e-05	4.388470794961775e-05	2.6066849245981477e-09	0.0091709693093804	0.014954344355047	8.410667807359723e-05	0.0002236324150893	-0.0542740683131484	-0.055948307683053	0.0029456744912602	0.0031302131325975	-0.0012849990620918	-0.0002839992055123	1.6512225895768058e-06	8.065554873167437e-08	0.0002190002527424	-0.0002500000490944	4.796111070123508e-08	6.25000245472024e-08	1.4080921116187313e-07	-9.392722138620597e-08	8.822322917333348e-15	1.9827233948028974e-14	0.0	0.0	0.0	0.0	0.0
1316.1778172226084	1.553279269912082	2.41267649033861	1732324.04654887	1737.5655028353033	16.861845665371447	3019133.8766433005	284.3218392428059	1278.0928130920777	-1.4474045073914112	1633521.2388776203	2.0949798080169737	1388.3875370702356	1222.605973733438	1.376658	29.39393	0.0594785746985905	0.0524750786869934	0.0962911772	0.0962340168	-0.0973356352	0.0526809258	0.0499785225	-0.0657556733	0.0973523845	0.001058066	0.1243426188	-0.0153487081	0.0385237106	0.0856077533	-0.1970249656	0.0631345242	-0.0834751669	0.1184425652	-0.1011498669	-0.0934876066	0.157949794	0.0146148865	0.0251381305	-0.175490722	-0.166439878	0.0694125843	0.2114345679	0.2436164613	-0.1159583906	-0.1322706143	0.0461515958	0.0334156482	-0.0549841514	0.200325007	0.0356478031	0.0867428939	0.0255521702	-0.0375487837	0.0852906146	-0.1550793654	-0.1247368272	-0.1028401486	-0.0174185537	0.047412194	-0.0260139732	-0.0049905677	0.0146112016	0.113868092	-0.0980484901	0.0845528308	0.049317878	-0.0783702299	-0.0090988529	0.0449845047	0.0561739589	-0.0408723617	0.144840055	-0.1029745563	0.0161508474	-0.0854423756	-0.1918643774	0.0427102968	-0.176643563	0.074545036	-0.0689554858	-0.1171608636	-0.0170277769	-0.0918096294	-0.0116532273	0.1346915149	0.0831471893	-0.0066159148572211	8.638557886800173e-06	4.377032939799889e-05	7.462468236359747e-11	0.0092475791339978	7.660982461739872e-05	8.551771983955149e-05	5.869065227908591e-09	-0.0022856930756489	0.0519883752374994	5.224392836069328e-06	0.002702791159835	-0.0013130160736426	-2.80170115508e-05	1.7240112096438296e-06	7.849529362376606e-10	0.0002189211666643	-7.908607809999428e-08	4.7926477213658216e-08	6.254607749238393e-15	0.000120143733154	0.0001200029239428	1.4400701754830592e-08	1.4434516616179558e-08	0.0	0.0	0.0	0.0	0.0
1317.662573119571	1.4847558969627244	2.204500073565584	1736234.656600089	1727.4467353427533	-10.118767492549978	2984072.2234463366	102.38945556828617	1280.5142453130848	2.4214322210070804	1639716.732449739	5.863334000931283	1385.2095633668437	1218.520435230152	1.385628	29.585451	0.0825127977860006	0.0565035888630381	-0.0619867045	-0.1656871546	-0.1109348714	-0.0806677517	-0.1328367064	-0.0814431944	0.0648112618	-0.0814930052	0.2472981787	-0.0183276821	-0.0085777466	-0.1994347954	0.0259065515	0.0468305251	-0.1033349557	-0.1377548119	0.0952911643	-0.0449743458	-0.1269514458	0.0797229701	-0.0626040083	0.0052232438	-0.0971444003	-0.0096717966	-0.0547813411	0.1175662468	0.1115996552	-0.0459125273	-0.0077285809	-0.1936400756	0.0233265532	0.0898031549	0.1107774555	0.0160267859	0.054458337	0.150305343	-0.0177850485	-0.0398618381	0.0617630817	0.072563019	0.199030359	0.2438641821	0.179422476	-0.0133064328	0.0444252486	-0.0533026133	0.1079904003	0.0609336644	0.1646096124	-0.0619558831	-0.0826957788	-0.1238177577	0.0877189092	0.0894314213	-0.0191220797	-0.1002617695	0.1681851083	-0.059731966	-0.0997653367	-0.0397136342	-0.0016741896	-0.1719373682	0.1184809755	-0.0729944852	0.1176731454	-0.0865727973	0.1052883961	0.1318872767	0.0734003241	-0.0066148908643413	1.023992879800248e-06	4.375678114714599e-05	1.0485614178816049e-12	-0.011136529740753	-0.0203841088747507	0.0001240222946666	0.0004155118946176	-0.0538080517552259	-0.0515223586795769	0.002895306433693	0.0026545534439069	-0.0012209988341941	9.20172394485001e-05	1.4908381531033511e-06	8.467172355722603e-09	0.0002190001091524	7.894248809999666e-08	4.796104780876311e-08	6.231916427418113e-15	1.3379031473914184e-07	-0.0001200099428392	1.4402386380282656e-08	1.7899848317998635e-14	0.0	0.0	0.0	0.0	0.0
1318.3482040919623	0.6856309723912091	0.4700898303021149	1738041.9872325023	1744.6179724624476	17.171237119694297	3043691.8698389814	294.8513842207673	1278.3489370745813	-2.165308238503485	1634176.0049197115	4.688559767731065	1390.8928943689173	1238.2379021653185	1.370023	29.25226	0.0584854210303094	0.0500574039677412	0.1321126384	0.0668332771	-0.0791959569	0.1038968616	-0.0017345937	-0.06195424	-0.0245704906	0.0430229084	0.1155807513	0.0082688478	0.1105429523	0.0426537088	-0.0499654148	0.0602640061	0.0089485163	-0.1386950656	-0.0321921507	-0.0799551029	-0.0147398674	-0.1023672968	0.0209085948	0.1322611572	0.1175771568	-0.2275929978	-0.0646437886	-0.0470833907	-0.0136741938	0.0546093964	0.1201900784	0.0310142475	-0.0226755915	0.051142846	0.0191583968	0.0145958072	0.0551486077	0.0161195351	-0.1432451888	0.0135136284	-0.0342727027	-0.0276381333	0.0934336113	0.0449754221	-0.0391667419	-0.004768922	0.03758387	0.1678842797	-0.053239692	0.0689759283	0.0019278376	0.0412410626	-0.0599351456	-0.0015495533	0.0817955793	0.0528968027	-0.0471461419	-0.0051456122	0.1756984983	0.0515744887	-0.0761908714	0.0564452623	0.0198195132	-0.1598812162	-0.1826801126	0.006780847	-0.1014622452	-0.0972860624	-0.1909662078	0.1289028963	0.0632525717	-0.010765536629151	-0.0041506457648097	0.0001158967789135	1.7227860264932697e-05	-0.0112147355458489	-7.8205805095901e-05	0.0001257702933633	6.116147950698054e-09	-0.0037017987443732	0.0501062530108527	1.3703313943843e-05	0.0025106365907875	-0.0011380024005991	8.299643359499986e-05	1.2950494637693146e-06	6.888407989489221e-09	0.0002189995174874	-5.916649999798683e-10	4.7960788659714033e-08	3.5006747220117773e-19	1.244865837161371e-07	-9.303731023004744e-09	8.655941094842092e-17	1.5496909525314813e-14	0.0	0.0	0.0	0.0	0.0
1317.876502314654	-0.4717017773082261	0.2225025667157393	1736798.4753531064	1730.9759795198736	-13.641992942574008	2996277.841674786	186.103971445239	1279.8887798743333	1.539842799752023	1638115.2888482097	2.3711158479481487	1386.5742350714906	1223.016000648017	1.363563	29.114315	0.0444175030823447	0.0362932962170614	-0.1503001557	0.0401893952	-0.0500881978	-0.1669949437	0.055439174	-0.0147141587	0.0779540935	0.0784979842	0.0999922395	-0.03715761	-0.1274210369	-0.0656031951	-0.018121803	0.1149248053	-0.1707239307	0.0095879788	-0.1021096208	-0.0823131448	-0.1645069307	0.0679142976	0.0400922084	-0.1061005428	0.0765684573	-0.0063265795	-0.0611334954	-0.119695408	0.1328779675	-0.0891794794	-0.1564421473	-0.0764412003	0.0216518052	0.179639314	-0.0483999377	0.1179317495	0.1245893139	0.0209699403	-0.1685603587	0.144945067	-0.0966981751	-0.0118145681	-0.0328743364	0.0804826948	0.1069715109	0.0046919952	-0.0597626338	-0.0792000903	-0.0726233851	0.0773043595	0.0955167395	-0.0489590939	-0.0165728695	0.0215207943	0.152376812	0.0498542846	-0.0295011143	0.0659693267	0.1521389752	0.1080540072	0.0045520294	0.1885604866	-0.0226015294	0.0132266655	0.0364054399	0.0614447866	-0.0632288018	0.0449872086	0.0627682906	0.1257424501	0.0527593557	-0.0066253566260456	0.0041401800031054	4.3895350422286334e-05	1.714109045811383e-05	-0.0112395212397728	-2.478569392389864e-05	0.0001263268376993	6.143306232891856e-10	-0.0392515340256665	-0.0355497352812933	0.001540682923368	0.00126378367857	-0.0011379993685855	3.032013600043001e-09	1.295042562900997e-06	9.193106470845722e-18	0.0001249998953818	-9.399962210560002e-05	1.5624973845460944e-08	8.835928955995607e-09	7.109862247220174e-08	-5.338796124393536e-08	2.850274405783944e-15	5.055014117444671e-15	0.0	0.0	0.0	0.0	0.0
1320.9259904021865	3.049488087532381	9.299377596001902	1744845.4721199973	1743.3744083679828	12.398428848109234	3039354.327752414	153.72103790162726	1282.1565345261624	2.2677546518291365	1643925.3790281385	5.142711160892688	1391.5184842283873	1237.0542645823848	1.410374	30.113808	0.0309397784936369	0.0169633986899384	0.1557574843	0.024274562	-0.0564644458	0.1067713128	-0.0718151709	-0.0023093446	0.111904892	-0.0285983694	0.111228689	-0.0166025008	0.1683791921	0.0153107591	-0.0301950733	0.0205411175	-0.1077262878	-0.0418815716	-0.1875781777	0.0763897191	-0.2132874341	-0.2101418964	-0.0107420859	0.0718526773	-0.0847142532	0.0134699511	-0.031041206	0.0231431906	0.0154498056	0.023693229	0.1383110706	0.0004569621	-0.0447002041	0.1004718682	-0.1194687036	0.0897622718	0.043491694	0.1104106733	-0.1594146849	-0.0049712893	-0.1337557225	0.020606395	0.1768277436	-0.0892020808	-0.0110683422	0.0019856747	0.0615583164	0.1601385542	-0.0128089474	0.0741768084	0.0168308203	-0.0168031316	0.0547320928	0.0979217912	0.1862348439	0.0902116308	0.1743209883	0.0843871289	0.0956640897	0.1117110135	-0.1144650633	0.0122458443	0.2384858898	0.0694461621	0.0129769261	-0.0254083141	-0.0543415492	0.1262417587	-0.1232615856	0.1224102548	0.0419779864	-0.006638899549074	-1.3542923028400308e-05	4.407498722269496e-05	1.8341076415317536e-10	-0.0027385927642029	0.0085009284755698	7.49989032814448e-06	7.226578494675516e-05	-0.031779094733352	0.0074724392923145	0.0010099108620713	5.583734897732568e-05	-0.0013329997522255	-0.00019500038364	1.7768883394332445e-06	3.80251496197472e-08	2.100001448512856e-05	-0.0001039998808966	4.4100060837560924e-10	1.0815975226521843e-08	1.4007104660071316e-08	-5.7091517812130426e-08	3.2594414060928056e-15	1.961989809581916e-16	0.0	0.0	0.0	0.0	0.0
1318.7792923043542	-2.1466980978323136	4.608312723236874	1739178.821810773	1743.1819868579353	-0.1924215100475521	3038683.439305979	0.0370260375289802	1279.6472763701113	-2.509258156051146	1637497.151921444	6.296376493709198	1393.5275346352455	1239.2699882919724	1.317282	28.126135	0.0390786108878414	0.0225571320127419	-0.0651945642	0.1175013764	-0.0800357322	0.0052385607	0.1782470074	-0.0650938929	0.0272657592	-0.0921485595	0.0138636833	0.0219982981	-0.1132524242	0.1327504477	-0.0451394387	0.0371972038	0.0105443479	0.0411773113	-0.0564894563	0.0606029166	0.000376325	-0.2410309639	0.0157222665	0.0925858142	-0.2533503792	-0.1227894251	0.0159241808	0.0495307094	0.0328454236	-0.0299388036	-0.0989173107	0.1466617739	-0.0278584395	0.0692210233	0.0527784947	-0.0358584481	-0.1141239387	0.1271790282	-0.0390200234	-0.0888205171	-0.0784216511	-0.0146691173	0.0752426737	-0.0864367835	-0.0033073192	0.0147329491	-0.0569628914	-0.0196965332	-0.1369374589	0.0627443499	0.0623019042	-0.0638208079	-0.0613608276	-0.0987631625	0.0464630126	0.0664593445	0.0907298119	-0.034743764	-0.0260014238	0.0305067037	-0.0479282339	0.1400871667	0.0344318819	-0.1000331309	0.1071011357	-0.1093518884	-0.1606882828	0.0374737495	0.1257857249	0.1189108618	0.0309673479	-0.0067133504823431	-7.445093326910023e-05	4.506907469877634e-05	5.5429414646400165e-09	-0.0208250765387845	-0.0180864837745816	0.0004336838128462	0.0003271208953282	-0.0212666660151086	0.0105124287182434	0.0004522710833981	0.0001105111575561	-0.0013879982645125	-5.499851228700004e-05	1.926539182289712e-06	3.0248363537832947e-09	0.0001739997524679	0.0001529997379827	3.0275913858890483e-08	2.3408919822796723e-08	1.207060698361082e-07	1.0669896517603689e-07	1.1384669169637129e-14	1.4569955295279428e-14	0.0	0.0	0.0	0.0	0.0
1318.4324292481483	-0.3468630562058479	0.1203139797604612	1738264.0704931736	1731.4508890368274	-11.731097821107824	2997922.18114642	137.61865608840074	1279.727408037928	0.0801316678166585	1637702.2388834732	0.0064210841870793	1388.781339667943	1227.088821369893	1.326746	28.328211	0.0412961197636579	0.0243434996558575	0.0110357277	-0.183986687	-0.0628507241	-0.0093648327	-0.154251758	-0.0632775708	-0.0213677577	-0.1736042597	0.0151497562	-0.0016619464	0.0392914047	-0.2099452406	0.0247074285	0.1104817945	0.0777769088	-0.1725207876	0.024169867	-0.0015484152	-0.197674368	-0.0366852034	-0.068403804	0.1268945497	-0.1318905933	-0.128998379	-0.0134585454	0.003887472	0.1291278774	0.0136579026	0.0638046097	-0.144203825	0.0589399283	-0.0416269114	0.101667482	-0.0446406725	-0.0884173329	0.1614086225	-0.0039983245	0.0697398417	0.0445727966	0.0731961438	0.1126909485	-0.1496137406	0.1455117419	0.0113911561	0.0418466999	0.0109586675	0.1304540272	0.0833907507	0.1462015792	0.0106881479	-0.0797808568	-0.1491471453	0.0354521714	0.1351656735	-0.070933475	-0.007129554	0.12169091	-0.0194701599	-0.0343509577	-0.0125017664	0.0034584003	-0.0774488039	0.0597961899	-0.1227576401	0.0809205609	-0.017408485	-0.0587727379	0.1152490509	0.0197875765	-0.0067365762041475	-2.322572180440009e-05	4.538145895428634e-05	5.394341533353855e-10	-0.0170304514653594	0.0037946250734251	0.0002900362771139	1.4399179447866462e-05	-0.0417919469123262	-0.0205252808972176	0.0017465668267226	0.0004212871559096	-0.0016340036437288	-0.0002460053792162	2.6699679077189955e-06	6.051864660335554e-08	8.099992761256836e-05	-9.299982485533166e-05	6.560988273241314e-09	8.648967423122363e-09	6.614871725016664e-08	-5.4557352585941556e-08	2.976504721186743e-15	4.375652793842494e-15	0.0	0.0	0.0	0.0	0.0
1318.8335231246629	0.4010938765145511	0.1608762977774699	1739321.8617174106	1747.0242265524323	15.573337515604862	3052093.6481611244	242.5288413749458	1279.0407793421946	-0.6866286957333614	1635945.3152202885	0.471458965804497	1393.0860340253753	1244.098963749516	1.327239	28.338745	0.0681282820751931	0.0417261090379398	0.0694994353	0.1224560667	-0.0826593483	0.1185389611	0.0763192978	-0.0426957812	-0.1048843182	0.0100101022	0.1598411697	0.053442679	0.013274032	0.1097773878	0.0617266699	0.0498803647	-0.0364433787	-0.1731010515	0.0252396093	-0.0235656813	0.0764687012	0.0905720302	0.2163450862	0.2055318811	0.0357616142	-0.1094185453	-0.0242359627	-0.0879216927	0.0315810802	0.1022886278	0.0744202783	0.1399195981	-0.0220011473	-0.0646665295	0.1173189035	-0.0196542633	0.1041399904	0.0131064191	-0.1622364257	-0.0196250484	0.022551781	0.1033709079	-0.0158436488	-0.0380440853	-0.1200659119	0.0173362952	-0.0242427804	0.1299738344	-0.1287628087	0.0857903582	-0.013864338	0.0186943263	-0.0791361449	0.046536177	0.0242268656	0.0552976687	-0.1261922483	-0.0647037573	0.1523683079	-0.0431548143	0.0019675722	0.1398851728	0.0525005745	0.0547990984	-0.0169865754	-0.1217902138	-0.1344557417	0.0915768399	-0.130226674	0.1114298236	0.0084997322	-0.006735447269321	1.1289348265004773e-06	4.536624991780372e-05	1.2744938424856629e-12	-0.0183468571794094	-0.00131640571405	0.0003366071683616	1.7329240039834977e-06	-0.0058123653937229	0.0359795815186032	3.378359147014756e-05	0.0012945302862538	-0.0011959948881504	0.0004380087555784	1.4304037724818877e-06	1.9185166996333865e-07	8.960161056248417e-05	8.601682949915812e-06	8.028448615391075e-09	7.398894957087238e-11	-0.0001699467309087	-0.0001700128796259	2.8904379238707818e-08	2.888189134655409e-08	0.0	0.0	0.0	0.0	0.0
1317.0954664858132	-1.7380566388496843	3.020840879849463	1734740.4678374818	1731.3123492997947	-15.711877252637578	2997442.4508379744	246.86308680195015	1281.8231259648671	2.7823466226725486	1643070.5262583436	7.741452728697338	1386.255626322562	1215.2407037786536	1.320714	28.199421	0.122719424158712	0.0750880125601448	-0.1479399354	-0.083779881	0.0133736263	-0.1537667998	-0.0596186248	-0.0247161156	-0.1131793067	0.081813292	0.149627159	-0.002575972	-0.1212660473	-0.1106573479	-0.0960882913	0.0745455792	0.0083495323	-0.1411603184	-0.0713909047	-0.0408820551	-0.0197765906	0.0365774282	-0.0578958905	-0.0544051221	-0.1133573195	0.1046608373	0.2011384692	-0.1131292053	-0.1444765664	0.1044816085	-0.1018417743	-0.1228125931	0.0567888123	0.020116807	0.0898600122	-0.0230865426	0.2257242427	0.0682839703	-0.1525865856	-0.0486020229	0.0268326445	-0.0930979015	-0.0149544294	-0.1499108225	-0.0119294785	0.0130893693	-0.0271358974	-0.1185751839	0.0562938614	0.0333650057	0.1123054563	-0.0595315806	0.026871777	0.0705630343	0.1542596824	0.0735252299	-0.1169871266	0.0305450572	0.1225523505	0.0025971369	-0.0225093795	0.046743472	0.173509315	0.1720705253	0.0319530184	0.0329222646	-0.0936741674	0.1058204527	-0.0004983836	0.1074583966	-0.0028345346	-0.006727174514296	8.272755025000127e-06	4.525487694579362e-05	6.843847570366483e-11	-0.0059256390595407	0.0124212181198687	3.5113198263954395e-05	0.0001542866595813	-0.0692232342893248	-0.0634108688956019	0.0047918561654747	0.0040209382940952	-0.0005730017167679	0.0006229931713825	3.283309674189607e-07	3.88120491589225e-07	4.197221339863333e-05	-4.762939716385084e-05	1.761666697580415e-09	2.268559474191842e-09	9.701198830927894e-05	0.0002669587192179	7.126695776650371e-08	9.411325875719674e-09	0.0	0.0	0.0	0.0	0.0
1318.6318418611047	1.5363753752915272	2.3604492938021813	1738789.9343700097	1742.7920945944245	11.479745294629764	3037324.2849808214	131.78455202957423	1281.3081924529847	-0.5149335118824183	1641750.6840471348	0.2651565216595606	1392.2981525676792	1237.4923187393326	1.45507	31.068142	0.1086462877732172	0.0676110743824622	0.1755538472	0.0309061247	0.0197824703	0.1033908615	-0.0377645198	0.0279036782	-0.0280633466	0.0233374325	0.0214182616	0.061683923	0.153295168	0.0782189218	-0.0733755281	-0.002642696	-0.0971120489	-0.0830840195	-0.1105290799	0.0545294802	0.0243671393	-0.0780033042	-0.0044870163	0.0937894017	0.1863393385	0.1826071271	0.0824843425	0.0985298066	0.0239721047	-0.07058512	0.1206191628	0.0484669961	0.0012625454	0.0380688084	-0.0269175144	0.0716647153	0.0531504187	-0.0069071049	-0.1225953078	-0.1138026481	-0.0915348046	-0.0720146817	0.065774281	-0.0293846154	-0.0928944156	0.0239518696	0.0503153025	0.1693211584	-0.0008433087	0.0612166318	-0.0037767965	0.016483559	0.0447083589	0.0930459975	0.13166787	0.0674046262	0.0871180663	0.0254538849	-0.094232451	0.0529690972	-0.1231016394	0.0168054026	0.231538572	0.077949027	-0.044374077	-0.0096642369	-0.1863863118	0.0061116659	-0.0227458236	0.1033401944	-0.0141533203	-0.0066480894665374	7.90850477585996e-05	4.419709355508553e-05	6.2544447789799796e-09	-0.0046811074273307	0.00124453163221	2.1912766746210644e-05	1.5488589835712882e-06	-0.0224402911281345	0.0467829431611902	0.0005035666659154	0.0021886437708231	-0.0013749999187716	-0.0008019982020037	1.8906247766219069e-06	6.432011160171677e-07	0.0003539999596011	0.0003120277462024	1.2531597139758044e-07	9.736131440019097e-08	2.43377874279316e-07	-9.676861043499962e-05	9.364163965520718e-09	5.923278968871856e-14	0.0	0.0	0.0	0.0	0.0
