global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
1050.32213008272	-1.3952910134398735	1103176.576941502	1.9468370121860687	1525.350724845097	2.198831191790987	4.834858609992971	2326694.8337854627	1008.1880643250512	-0.6041081091279921	0.364946607514198	1016443.1730474936	1146.3843964359216	1001.0576296021952	1.220735	23.857393	0.1127923275777779	0.0631601716165732	-0.0345895508	-0.0597043179	-0.0097795459	0.1446016383	-0.0675831864	0.0836457867	-0.0538959842	0.1504724671	0.0226053717	0.037624611	0.0469094585	0.1430448327	-0.0176022714	-0.0301058778	0.0608062629	0.1172986486	0.2042269028	-0.0511538659	0.1009385074	0.0044939866	-0.0022267782	-0.0574700079	-0.0303078609	-0.0932290231	0.0125150956	-0.0191753747	0.0398800312	0.0404358919	0.0654355097	-0.0572862734	-0.0726965634	-0.2392362233	-0.0824372392	-0.0858107102	-0.0932956544	-0.0087172619	0.1011764497	0.1242174385	-0.1443110152	0.0510833369	-0.0669696845	0.0255432799	-0.1527332307	-0.0203423806	-0.0816791579	-0.0869822137	-0.0166430339	-0.0036517651	0.0437185286	-0.0411626691	0.017560838	-0.0261315987	0.0081847454	-0.0407744176	-0.0451424959	-0.0292825444	0.0016883437	0.0163672436	-0.0748865211	0.1270426181	-0.1197147601	0.0820999586	-0.0032163281	-0.0147351604	-0.040227531	0.0317335985	-0.0429881337	-0.0661326926	-0.0060731691	-0.067030178	0.0763064314	-0.0095305822	0.0755659022	0.0519398869	0.0711839818	-0.0224169617	0.069903406	0.0065868804	-0.1240508144	0.1472652481	0.1241880305	0.0	0.0	0.0001083009238982	-0.0084290426519402	7.10487600282271e-05	1.1729090117203708e-08	-0.0084490214117352	0.0164705633337831	0.0002712794565321	7.138596281595989e-05	-0.0585609861479738	0.0582408494263476	0.0034293890986231	0.0033919965419024	-1.8237283158459457e-08	0.0004089885078501	3.3259849700182896e-16	1.672715995534853e-07	-0.000299000062365	-0.0001840252800815	3.386530370907452e-08	8.940103729427389e-08	-0.0001219999336076	2.3655382500002296e-08	5.595771212214149e-16	1.4883983800258808e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050.990977566166	0.6688474834461431	1104582.0349254855	0.4473569561122386	1532.8152357580627	7.464510912965807	55.71892316978562	2349522.546972045	1008.0036216575032	-0.1844426675479553	0.0340190976122055	1016071.3012746428	1147.4057947794597	1006.243592392058	1.062704	20.768913	0.0172736019337835	0.0122499204728156	0.0331308091	0.0881986249	0.0832954107	0.0639558607	0.0888073406	-0.1216244514	-0.0713118591	-0.0175551877	0.0542069399	0.0853127069	0.0201212238	0.1540503697	-0.0462312912	-0.011583202	-0.0588842994	-0.16302958	-0.0220760978	0.0121376281	0.0024463031	-0.0064610799	0.0933122472	-0.1351023842	-0.0578590956	-0.0460142093	0.2148185122	0.0502907361	0.0856157315	0.207296587	-0.1082651893	-0.1722206932	-0.0332510345	-0.0820991353	-0.0179669259	-0.0385388905	-0.0130718067	-0.0113300762	0.0079969663	-0.1707950918	-0.046886056	0.0984732011	0.0343614759	0.1019333875	0.0896610965	0.0655114285	-0.0102945158	-0.0776974067	-0.0916113102	-0.0234202215	0.1706252452	-0.0878856282	0.082967016	0.1142294345	0.1582767263	-0.298536836	-0.0588490938	-0.033635804	-0.0122247818	0.0249542297	-0.0182136725	-0.1807782222	-0.0266972457	0.1133660442	0.0593045717	-0.0715535133	0.0224971308	-0.1072260242	-0.11310838	0.0507636552	0.1516383836	-0.0193076774	-0.0144213017	0.0332938829	0.0547475213	-0.0829195137	0.1642561836	-0.0015152892	0.0103840728	-0.0308801244	0.0035524257	0.1453023231	0.1167888447	0.0	0.0	6.53306516937846e-05	-4.29702722044154e-05	1.8464442933215543e-09	4.268094050734601e-09	-0.0170917595304587	-0.0086427381187234	7.46969221888362e-05	0.000292128243847	-0.0585236160636668	3.737008430700073e-05	0.0034250136371674	1.396523201112342e-09	-7.802553985489377e-09	1.043472917297008e-08	6.087984869647615e-17	1.0888357291323286e-16	-0.0001280003512127	0.0001709997111523	2.9240901214170033e-08	1.638408991057455e-08	-0.0001219996103181	3.2328950000176047e-10	1.0451610081138832e-19	1.488390491776825e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049.462897273659	-1.5280802925069563	1101372.3727540227	2.335029380348146	1522.9510281567502	-9.8642076013125	97.30259160179132	2319379.8341637026	1005.3934311877928	-2.61019046971046	6.813094288167313	1010815.951475563	1142.743247751604	997.6153746497702	1.100164	21.501015	0.0241908313897923	0.0140924953446725	0.0261543489	0.0533764967	-0.0313587254	-0.1261206092	0.0030701428	-0.0135032367	0.1336727734	-0.1618931207	0.0315888885	-0.0089740239	0.0464819581	0.0159764112	-0.0547744183	-0.0273153333	-0.0185035463	-0.0778473698	-0.081029436	-0.1255402192	0.2181099358	-0.0065541009	-0.0514242778	0.0151616522	0.1577540406	0.0200185129	0.0302953606	0.0490463862	0.0802284177	-0.1590492594	0.0323674153	0.27072079	0.1826513687	-0.0268500031	-0.0242274421	-0.0596071308	0.17250055	0.0579457567	-0.1051648849	-0.0418328093	0.0670985113	0.0041488681	0.1253879527	-0.1194256063	-0.1112810583	-0.0499855306	0.0810495897	0.1628428087	0.093661044	-0.0092259996	0.066441613	-0.0240907174	0.0795343693	0.0419142006	-0.1113317919	-0.1603816474	0.2490168573	-0.0222880135	-0.0109981024	0.0073921391	0.0179077947	-0.0368587165	0.0383607148	-0.0880129482	0.0207662786	0.1989560779	0.066868133	0.017041271	0.1206073733	-0.0708640309	0.099917145	0.1745717292	-0.003024904	-0.1052943623	0.1647233086	-0.1625904696	0.0104541992	-0.0357847268	-0.0555952848	-0.3546878956	0.1130078685	0.1431312539	0.1087207029	0.0	0.0	5.598951321417189e-05	-9.34113847961271e-06	8.725686809530124e-11	3.134825589959929e-09	-0.0090902927484535	0.0080014667820051	6.402347066353264e-05	8.26334222525863e-05	-0.0645529881877919	-0.006029372124125	0.0041670882839732	3.635332821117679e-05	4.5759522054926674e-09	1.2378506190982045e-08	2.0939338586953202e-17	1.5322741552018075e-16	7.499998179105738e-05	0.0002030003330037	4.1209135199636397e-08	5.624997268658939e-09	-0.0001219999257118	-3.1539370000757157e-10	9.947318600446608e-20	1.4883981873684722e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1051.7055018255232	2.242604551864133	1106084.4625700756	5.029275176041729	1521.4073462274862	-1.5436819292640394	2.3829538987363468	2314680.313154962	1007.3326907727422	1.9392595849494685	3.760727737818384	1014719.1498994532	1144.0452398668256	993.2056481795904	1.164329	22.755018	0.0847858787129246	0.0450515087800304	-0.0314755793	-0.0806428089	-0.1711293478	0.0600999097	-0.0871811199	0.1236892652	-0.0370196727	0.0694401569	0.0021783499	-0.0812727363	-0.0268853749	-0.0701505186	-0.0800833916	0.016451536	-0.0567516395	0.1414902378	-0.0152824365	0.0312537141	-0.0292625746	0.0911960047	-0.1784241775	-0.0846329058	-0.1814512507	0.0274613929	-0.0832739907	0.0253384293	0.0166058011	0.0471939284	0.046269369	0.168299855	-0.059393426	0.0890306574	-0.0650295795	-0.0391550646	0.0060111966	0.020916102	0.0744810804	0.1382440028	0.1135155908	-0.1329614495	-0.1723367392	-0.0480120752	0.005424979	0.1428133581	-0.0313426778	0.0010010393	-0.0157806433	-0.0079489663	0.04958858	-0.0312552508	0.0348363272	-0.0494568586	-0.1194630416	0.199539943	0.0196679174	0.001222547	0.0352688664	0.0661808191	-0.0574515208	0.2258487207	0.0491958764	-0.03281529	-0.0573674289	-0.128460909	-0.076458279	0.1838461435	-0.0322807806	0.0011209643	-0.0547766896	-0.0081456688	-0.1567872726	-0.0496235631	0.0279749228	-0.1802759576	0.0664705295	0.0180220951	0.1081069665	0.0489678336	-0.096425059	0.1407551506	0.1000298188	0.0	0.0	5.830572425225e-05	2.3162110380781087e-06	5.36483357291487e-12	3.399557480579414e-09	-0.0289484709970793	-0.0198581782486258	0.0003943472433541	0.0008380139730687	-0.0971760383745845	-0.0326230501867925	0.0094431824341787	0.0010642634034899	-0.0002690182028774	-0.0002690227788296	7.237079347938594e-08	7.237325552920282e-08	-0.000301983224058	-0.000376983205849	1.4211633749223277e-07	9.119386761246424e-08	-0.0001220406223625	-4.069665069999714e-08	1.656217378197578e-15	1.4893913506626337e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054.1849811092884	2.4794792837651585	1111305.9743963908	6.147817518620584	1527.090270695428	5.6829244679418025	32.29563050833162	2332004.694852636	1011.0590382917704	3.726347519028195	13.885665832567586	1022240.3789114796	1145.3337032920435	1002.4628930552708	1.326101	25.916603	0.0219234984461861	0.0167809633389088	0.2132685162	0.1299880799	-0.0266934257	0.1349701197	0.0817223036	-0.1839310913	0.0010467013	0.03134885	0.0808713877	0.0841540349	-0.255306491	-0.0165369562	0.0308769553	0.0027545825	-0.1201059512	-0.0036637796	0.0849119372	0.1086302399	0.0834999296	-0.2703435401	-0.0021815604	0.0733925393	-0.1243821925	-0.0553240707	0.1136251228	0.0452706139	-0.1801709892	0.0628575729	0.1426437629	0.0009360404	-0.032646764	0.0325713546	-0.0078550288	0.1302521868	-0.1106896382	0.0354861339	-0.1329765323	-0.1510543718	-0.0640305163	0.1189817145	-0.1774191495	-0.0093983225	-0.0219232091	0.1106379924	-0.1242533287	-0.2424240147	-0.0808457134	0.0641681382	-0.0193255653	0.1985671607	0.0870919003	-0.1273586512	-0.0537526177	0.0428512789	-0.0815687435	0.0018729432	-0.0292161054	0.1537216832	-0.1190404415	-0.0929627351	0.0957628111	0.0481239964	0.0096438613	-0.1724265992	0.0704408075	-0.0145916153	-0.1433380913	-0.114487671	0.1160518349	-0.1235268585	-0.0419255208	-0.002199447	-0.1025519098	-0.0634882986	0.0895098413	-0.0403110796	0.1266224754	0.0483393297	-0.091017117	0.1381774169	0.0907659729	0.0	0.0	8.639546003053056e-05	2.808973577828056e-05	7.890332560936146e-10	7.464175513887004e-09	-0.0281808628740378	0.0007676081230415	5.892222305592948e-07	0.0007941610323253	-0.0969009252352393	0.0002751131393451	0.0093897893114454	7.568723944036899e-08	-0.0001659992677221	0.0001030189351552	2.7555756884273436e-08	1.0612901000531902e-08	1.201008718232366e-05	0.0003139933112403	9.859179950366277e-08	1.4424219412701508e-10	-0.0001219991197977	4.15025648000056e-08	1.7224628849786641e-15	1.4883785231413554e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052.2134540153688	-1.971527093919576	1107153.1528109526	3.886919082058969	1525.9085822645666	-1.1816884308614135	1.3963875476317096	2328397.0014286595	1011.0798229780354	0.0207846862649603	0.0004320031831328	1022282.4084332954	1145.8462789435137	1003.2180887632352	1.266998	24.761541	0.0587658724241506	0.030322067192517	0.0869327265	0.0791380117	-0.128088962	-0.0741843537	-0.0575089302	0.0911827597	0.1665885962	0.001723454	0.0085223004	0.0702168253	-0.0200059432	0.0909773616	-0.0799127609	-0.0329346137	-0.0267767851	-0.0122995639	0.0561306236	0.1547174606	-0.1461328	-0.0766498095	0.0251677258	0.207624566	-0.0552052619	-0.1688044382	0.0131390825	-0.0683051184	-0.1066454216	-0.0941545635	-0.1405098721	-0.1280442231	0.0426846584	0.0340620759	0.0286046567	-0.0986869045	0.0230476275	0.0982157162	-0.1436899248	0.0739247862	0.0383268295	0.0249254655	0.0144054591	0.1115780248	0.1483848336	-0.0822476083	0.0300588482	-0.1598280871	-0.168742082	-0.0076183241	-0.1249166073	-0.0691674184	-0.0486469192	-0.1929335941	-0.1004008203	0.0387457412	-0.0955185533	-0.0182730731	-0.0267523556	0.0782288572	-0.1081474597	-0.1200937492	-0.1498118563	-0.138738454	0.0887316174	-0.0591118059	0.0393224269	-0.1126907377	-0.0085814397	-0.1359165866	-0.045045373	-0.1585378023	-0.0319896718	-0.0902258923	-0.2365624838	0.1012075164	0.2152476133	-0.1439087958	-0.0257719483	-0.0645055192	-0.060182067	0.1354017453	0.0809822278	0.0	0.0	0.0001235516268565	3.7156166825969456e-05	1.3805807331992732e-09	1.5265004498887814e-08	-0.0071263102614409	0.0210545526125969	0.0004432941857166	5.0784297942317865e-05	-0.0806755243366339	0.0162254008986054	0.0065085402269908	0.0002632636343204	-0.0002530101700796	-8.70109023575e-05	6.401414616370813e-08	7.570897129066398e-09	-0.0002799905334758	-0.0002920006206581	8.526436246472942e-08	7.839469883606306e-08	-7.203538789087572e-05	4.996373190682427e-05	2.49637450605701e-09	5.1890971085889245e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050.3234259751207	-1.8900280402481255	1103179.299152115	3.5722059929241707	1525.5011999571852	-0.40738230738134	0.1659603443673446	2327153.911070812	1008.6458604441872	-2.4339625338482165	5.92417361617683	1017366.4717911948	1145.9020267285798	1007.875683154345	1.284601	25.105564	0.0978317644797262	0.0515158000782033	-0.1396135518	-0.0964097926	-0.0162073718	0.0640386715	-0.0734473818	0.1165677533	-0.0170184231	-0.0454047706	-0.0115403591	0.0628304222	0.0601836989	0.1924669562	-0.079942725	-0.0789566686	0.0898604238	0.0755006743	0.0435382839	0.0490933343	-0.0657428922	0.017960892	0.0381540565	0.0091896334	0.0595851254	-0.1240806526	-0.0542796596	0.022758378	0.1052759143	0.0318039301	-0.1059683193	-0.1654121199	-0.0487151963	0.0513558691	0.1220147007	0.1135375346	0.2250745811	0.0612721553	0.0899586146	0.1004435739	-0.0262069658	0.0544446006	0.0960168777	0.0318532057	-0.0521653122	-0.1192306129	-0.0679836469	-0.0284757611	-0.0277481562	-0.0359266649	-0.0898455773	-0.0658554692	0.0667156454	0.0225245699	0.1064193075	0.008553083	-0.1910938679	-0.0299145291	0.0020337192	-0.0669256377	-0.0328792083	0.130126637	-0.1109950159	0.0171443266	-0.0148840299	-0.0902779863	-0.0691781825	-0.0476051649	-0.1287879053	-0.1999655416	-0.065197697	-0.0578691492	-0.0418351635	-0.1464360445	0.0600557324	0.0685055408	0.0215433852	-0.0726697111	0.1032322455	-0.1597192417	-0.0714519913	0.1324321121	0.0707346238	0.0	0.0	-0.0100046824824318	-0.0101282341092883	0.0001025811261725	0.0001000936715742	-0.0342941644543941	-0.0271678541929532	0.0007380923014495	0.001176089715625	-0.042936125455526	0.0377393988811079	0.0018435108691326	0.0014242622279073	-0.0005570036428198	-0.0003039934727402	3.1025305811452737e-07	9.241203146864673e-08	-0.0003819935916442	-0.0001020030581684	1.0404623875706e-08	1.4591910405723582e-07	-2.2106372871938168e-05	4.992901501893755e-05	2.4929065407612917e-09	4.886917215531636e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049.279022884802	-1.0444030903186103	1100986.467866085	1.0907778150670633	1525.697807725427	0.1966077682418472	0.0386546145330399	2327753.800498174	1008.4425680620608	-0.2032923821263921	0.041327792630623	1016956.4130796042	1147.0511619166325	1006.5250992332924	1.156217	22.596483	0.043275313773672	0.0224897595898057	-0.0520247977	0.0805913624	0.1292643208	-0.1089728595	0.0926576504	-0.1461555864	-0.1052989146	-0.2077581738	0.0526314417	-0.0706899018	0.0965667702	0.0744978241	-0.050439355	-0.0601569188	-0.0374313707	-0.0168948587	-0.190268901	-0.0027040852	0.1452923158	0.0398252183	0.0092832494	0.150622066	-0.0783209274	-0.0617128588	0.0428463571	0.0581683648	-0.0089282284	-0.0570502178	-0.1114796378	0.0834082278	-0.0326093759	0.2407720444	0.0283223428	0.1551498644	-0.0772358417	0.0255762057	-0.0133832643	-0.2049362539	0.0706110568	-0.0074524194	0.1230019351	-0.0912008207	-0.1431229824	0.0095768492	-0.0758482872	0.0018929667	-0.1199076085	0.0532199835	-0.0593530859	0.0787425415	0.0199148997	0.1806433399	-0.1463639872	0.13300312	-0.0642830989	-0.022148378	0.0097048398	-0.0524256431	0.0533714449	-0.1344635923	0.1084051795	-0.0249056374	0.0140404365	-0.1291006205	0.0575637652	0.0119598132	-0.1657588018	-0.1307660043	0.0472969254	-0.0026562213	-0.0784303617	-0.1488579613	0.0446546273	0.1163408269	-0.1861473142	-0.0324648941	0.0013917004	0.0280857238	0.0616949513	0.1292727712	0.0600818583	0.0	0.0	-0.0167605829690273	-0.0067559004865954	4.5642191384781295e-05	0.0002809171414616	-0.0302854604867803	0.0040087039676138	1.6069707499962626e-05	0.0009172091168963	-0.0481428081446466	-0.0052066826891206	0.0023177299760522	2.7109544625188173e-05	-0.0001819915879896	0.0003750120548302	3.312093809897631e-08	1.4063404126796896e-07	-0.0002900050806062	9.1988511038e-05	8.461886162988247e-09	8.410294677740857e-08	5.697359386670418e-05	7.907996673864235e-05	6.25364113938478e-09	3.245990398088152e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049.532996386932	0.2539735021298384	1101519.5105049317	0.064502539784095	1521.4656393116918	-4.23216841373528	17.9112494822186	2314857.691606135	1008.95999638649	0.517428324429261	0.2677320709216725	1018000.274308226	1146.6068692458302	987.258971295178	1.232204	24.081537	0.0717528501518285	0.0339162883326278	-0.145562891	-0.0689487014	-0.0818523021	-0.0228129422	-0.1061368935	0.1260320737	-0.0115962744	0.0740404225	-0.023731087	-0.0844783859	0.0342649037	-0.0294017651	-0.0973685471	-0.0043132646	0.0034034046	0.1146425629	-0.0156827174	0.0215320501	0.0183222701	0.0148865751	-0.056383792	-0.0293532207	-0.143259432	0.1103707919	-0.0077962074	-0.0067165164	0.0509793298	-0.0044531686	0.0497980617	-0.1404531474	-0.1226430747	0.1067276672	0.0585540106	0.0948515244	0.0909491859	-0.0056896947	0.0731674855	0.1057238203	0.011921591	-0.1201129233	0.0092332154	0.0555738881	-0.073497177	0.1146073137	-0.0485189147	0.0621738918	0.0044140221	0.0005563759	0.0637088961	-0.0226459495	-0.0775059134	-0.0362088237	0.0004692014	0.08079739	-0.0149497254	-0.0063164649	-0.0119262484	-0.093153576	-0.0186030621	0.1694741777	-0.0205363918	-0.0582962938	-0.0808859869	-0.1281262807	-0.0044689404	0.1668142159	-0.053159971	-0.0549683814	-0.0360377951	-0.0386269784	-0.0832580905	-0.0416020202	0.0581584324	-0.0265139658	-0.1619557517	0.0236835447	0.1238382781	-0.094874609	-0.0776378517	0.1259282482	0.0490849494	0.0	0.0	-0.0028862507245861	0.0138743322444412	0.0001924970952291	8.330443245173787e-06	-0.050659510780477	-0.0203740502936967	0.00041510192537	0.0025663860325172	-0.0321368613886008	0.0160059467560458	0.0010327778599101	0.0002561903315573	-0.0003529546257868	-0.0001709630377972	1.245769678643e-07	2.9228360292846836e-08	-0.00034204675369	-5.204167308379997e-05	2.70833573736111e-09	1.1699598170986752e-07	0.0002639393001386	0.0002069657062718	4.2834803572624666e-08	6.966395415765398e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050.8132364559406	1.2802400690086415	1104208.4579110085	1.6390146342952512	1529.055115648091	7.58947633639923	57.60015106076387	2338009.546689597	1009.8719558179796	0.9119594314895494	0.8316700046827421	1019841.3671476314	1148.8618199867117	994.6288713534204	1.136239	22.206041	0.0751756525677415	0.0361505527319009	0.0179241722	0.0690264371	0.1183122888	0.0224867883	0.0790924884	-0.1521359169	-0.0934835671	0.0679867237	0.0117288445	0.0465265433	-0.061738299	-0.0718715062	-0.0484842145	-0.0128952896	-0.1589870362	-0.1217767425	-0.1018278272	-0.0033269736	0.0028993323	0.1336856669	-0.0569278168	0.1718423004	-0.1542843037	-0.0149388677	-0.0749248091	0.0425442394	-0.0509451484	-0.1028959601	0.0210985682	-0.1457145032	-0.0175495413	0.0362000779	-0.1622272286	0.1155016504	-0.1260991888	-0.0524735157	0.0435905374	-0.2220288167	-0.0353806888	-0.1009317163	-0.0579989935	0.0583925511	0.0701573966	0.0243224597	-0.0964512084	0.0306034302	-0.1077217164	0.0864964806	-0.0873719629	-0.0726430027	-0.1358047912	-0.0959649646	-0.0010983673	0.0318900328	0.0830765019	0.0055322224	-0.0085816034	-0.0499193871	0.0377643528	-0.1105241562	0.0829906593	0.0360185739	-0.0271132936	-0.1647597714	-0.0192457209	0.0853079123	-0.0580600242	0.0481550482	0.0948403405	-0.0284337154	-0.0039886636	0.0030448391	-0.033976195	-0.0035383904	-0.081313694	-0.0340044185	0.0083755817	0.0833619018	-0.1152235912	0.1224033343	0.0378068863	0.0	0.0	-0.0059558279349118	-0.0030695772103257	9.422304250150909e-06	3.547188639027576e-05	-0.033330043500797	0.01732946727968	0.0003003104361974	0.001110891799765	-0.0409170426241658	-0.008780181235565	0.0016742043771078	7.709158252936779e-05	-1.2541793882990953e-08	0.0003529420839929	1.5729659380342926e-16	1.2456811465326325e-07	-0.0001789996390386	0.0001630471146513	2.658436159614677e-08	3.2040870775949096e-08	-0.0001400000380605	-0.0004039393381991	1.631669889447269e-07	1.9600010656941453e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1049.8118796821384	-1.001356773802172	1102104.9827217446	1.0027153884394944	1533.61500917632	4.55989352822894	20.792628988784173	2351974.996370884	1009.7640422311824	-0.1079135867971672	0.0116453422154297	1019623.4209830572	1147.9280990466737	997.5583528522438	1.016967	19.875069	0.0632774180713723	0.0286153483925709	0.0162272389	0.0987053862	0.0995334189	-0.1194545977	0.0228492921	-0.1342661243	0.1212301765	-0.0771299345	-0.0671481673	0.1479361403	0.0356846655	0.0810340426	0.0365463224	0.0166022272	-0.0078525587	-0.0668740851	0.0586765218	0.0319050169	0.1169995206	-0.1523115947	-0.0352793161	-0.1164778289	0.0813846442	-0.0539618841	-0.0027952384	-0.1491563346	0.0997699157	-0.0666394251	-0.0008990231	0.1166041112	-0.1712523546	0.0159505342	-0.1472550038	0.0148263576	-0.06790427	-0.0310672956	-0.1105651758	-0.12416073	-0.1154977124	0.0301623741	0.1056254621	-0.0051564246	-0.1261110152	-0.0288221089	-0.1351479914	0.022620623	0.2496238052	-0.0674017474	0.0039754745	-0.0553456716	0.1448812237	-0.0555651474	0.1002844864	-0.0209055823	-0.0590629137	0.0107928101	-0.0535603635	-0.0380029878	-0.0400842865	-0.1010907408	0.0745822353	-0.0099120459	-0.1526565243	-0.0662767578	0.1040543096	0.0826397517	-0.0234520619	-0.0667462166	-0.0297602437	-0.0440258359	0.0285296305	-0.0599945836	0.0749509633	0.0413193581	-0.0649990429	-0.0323932676	0.1272347338	-0.0240570672	0.1187294773	0.1187030787	0.0263122688	0.0	0.0	0.0007184238062336	0.0066742517411454	4.454563630418241e-05	5.161327653631732e-07	-0.0448654563285089	-0.0115354128277119	0.0001330657491057	0.0020129091715653	-0.0550873254454913	-0.0141702828213255	0.0030346134247374	0.0002007969152363	-0.0003559960963538	-0.0003559835545599	1.2673322061914406e-07	1.267242911171134e-07	-0.0001240117671772	5.498787186139999e-05	3.023666051845745e-09	1.5378918398412063e-08	6.697794914197478e-05	0.0002069779872024	4.283988718638781e-08	4.486045671264961e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050.0179696748933	0.2060899927548689	1102537.7366401851	0.0424730851137019	1526.6873433531212	-6.927665823198822	47.992553757917015	2330774.244354611	1010.2999337618468	0.5358915306643439	0.2871797326377734	1020705.956159192	1147.6527605893318	987.3066282178288	1.016038	19.856913	0.0332388670178813	0.0201767612062104	-0.0200763896	0.0977120193	0.0032904703	-0.1589548022	-0.0319445636	0.0485859111	0.1501985253	0.0053138341	0.043565096	0.0738041423	0.1384611699	0.0009446754	0.1567666072	-0.0054759246	-0.0008264168	-0.0219422304	0.0848046058	0.0902076625	-0.2560456694	0.04840115	-0.0581866172	0.0649576904	0.0748342484	-0.0950475839	-0.055091649	0.0304816735	-0.0690832403	-0.0148982607	-0.0411463767	0.1247975204	-0.0510358473	-0.0278715374	-0.0170244872	-0.1299170154	-0.0693225439	0.0322491739	-0.1429921849	0.06094775	-0.0304555491	0.0247792701	0.1308213636	0.1081929563	0.1673932502	-0.0700128869	0.0702410735	0.0527261774	0.0103381817	-0.2295847655	-0.0828436915	-0.0617376319	-0.005813647	-0.0308915057	-0.160642581	0.1185276256	0.1359133092	0.0105548666	-0.0305973229	-0.0428286853	-0.0195381382	-0.1292295789	-0.0875393933	-0.1151499497	-0.0600810772	0.0244463759	0.0089753154	-0.0007862075	0.0379387319	-0.0477284019	-0.092315388	-0.0454456494	-0.01813319	0.1164996054	-0.0729989556	-0.0535110947	-0.0602194719	-0.1188370948	0.0722363769	0.0166701747	0.0053564825	0.1148327821	0.014666937	0.0	0.0	-0.0168518360263902	-0.0175702598326238	0.0003087140305859	0.0002839843774603	-0.0447970539024282	6.840242608070063e-05	4.678891893725714e-09	0.002006776038337	-0.0477868132295213	0.00730051221597	0.0022835795186331	5.329747861552721e-05	-0.000425998700073	-7.000260371919996e-05	1.8147489246388578e-07	4.900364527467347e-09	-5.1009346907715525e-05	7.300242026948449e-05	5.329353365202439e-09	2.6019534719516674e-09	4.398912226652327e-05	-2.298882687545151e-05	5.284861611094816e-10	1.935042877779133e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
