global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
842.9418860770395	0.2657121832055509	710551.0233031167	0.0706029643038602	1208.1079095549185	-6.647592929783741	44.19049176011078	1459524.721129155	800.6042567866509	1.98578353666926	3.9433362545066735	640967.1759849057	910.2325079709487	755.6957233715247	0.849257	18.957541	0.0627004409503929	0.0307730887949915	0.0737733461	-0.0876390511	0.0769894901	0.0794829946	-0.0297377465	0.0642678033	-0.0530639079	-0.060783504	0.0964068583	-0.0707916922	0.0232112596	-0.0626268998	-0.143895896	0.112417299	-0.0216418744	0.038511741	0.0563762895	-0.0951657035	0.0068229984	-0.0158939282	0.0191710693	-0.0673683694	0.0287470201	-0.0217684703	0.1990252021	0.1601712477	-0.0181288938	-0.0530086033	0.102622479	0.1036667153	-0.2290804308	0.1153111869	0.0324404286	-0.1160536913	0.028311341	0.0659713566	0.0213169936	0.1019016832	0.0689604381	0.0738425126	0.0816497166	-0.0221484055	-0.0636313192	0.1420672181	0.0138177625	0.1100205167	0.1617056929	0.0836685706	-0.0209356898	0.0923768783	0.0733963579	-0.0831369664	-0.0689694962	0.091664962	0.0395495581	-0.0071933332	-0.0142873345	0.0849159386	0.0882677645	0.0381257611	0.2218515074	-0.1002935679	0.0734267111	0.0068145924	-0.05442482	-0.0634993397	0.1039347825	0.051823569	0.0611180553	-0.0462250988	-0.0252153066	-0.0915861489	0.061779574	0.1419863355	0.1094628008	-0.0001707908927812	0.0099710400328519	9.942163933673524e-05	2.9169529056999356e-08	0.0877037237609954	-1.764678361840244e-05	3.1140897207471665e-10	0.0076919431615449	0.1412535394998855	-0.0139064150907514	0.0199525624212457	0.0001933883806762	-0.0034089122308502	-0.0003918860069948	1.1620682597640087e-05	1.5357464247832869e-07	-0.000773916872083	-8.500015837990002e-05	7.2250269246080885e-09	5.989473248947346e-07	0.0002431814020923	0.0002992206154887	8.953297673344972e-08	5.9137194323576894e-08	0.0	0.0	0.0
845.6124238597326	2.6705377826931453	715060.3713859321	7.131772048791621	1220.0434026107412	11.93549305582269	142.45599448559165	1488505.904253995	799.8001207521824	-0.80413603446857	0.6466347619308371	639680.2331552055	913.6108971736816	781.8913422958041	0.947715	21.155365	0.1057407241104753	0.0518996274524225	0.1308613546	-0.0669946226	0.0443876841	0.1331075061	0.0204676195	-0.0511992595	0.1413844575	0.0992859325	0.1521955512	-0.1581698341	0.0227193099	-0.0142602877	-0.105420995	0.0788068805	0.0064984476	0.0518076549	-0.0209187142	0.1127453062	0.0202610951	0.0113671104	-0.0802089335	0.0665651744	0.1439423013	-0.0900539265	-0.2632673765	-0.0790535094	0.0532945365	-0.0209307275	0.2256456595	0.121965011	0.0063949833	0.0493422259	0.0813282494	-0.0410431302	0.0464501171	0.0935450992	-0.0218323424	0.1372033659	-0.0685455729	-0.1237063149	-0.1102290775	-0.064929375	0.0453203347	0.1529100766	-0.0623903647	-0.0076148016	-0.0428949514	-0.1383177924	-0.0399198793	0.0870003476	0.0839086036	-0.0532478104	-0.0303243139	0.106294307	0.0497128495	-0.0516323534	-0.0518623588	0.0245815471	0.0649585275	-0.0939663461	0.177046011	-0.0586549195	0.0535000584	-0.022605943	0.0199882757	-0.0021139703	0.0798327061	0.0962080745	-0.1210230622	0.095002363	0.0026724133	0.0024691363	0.1048445279	0.1397444952	0.1012278027	-0.0021779154898382	-0.0020071245970569	4.028549148111224e-06	4.743315880877166e-06	0.0447429507615027	-0.0429607729994927	0.0018456280167139	0.0020019316428462	0.1276856137849549	-0.0135679257149305	0.0163036159676406	0.0001840886082058	-0.0031320597974333	0.0002768524334169	9.809798574697924e-06	7.664726988885916e-08	-0.0005417013378139	0.0002322155342691	5.392405435588357e-08	2.93440339389369e-07	-0.0001918486462016	-0.0004350300482939	1.8925114291859298e-07	3.68059030493867e-08	0.0	0.0	0.0
845.0791163089771	-0.5333075507555805	714158.7128215616	0.284416943692916	1220.862076782828	0.8186741720867303	0.6702274000418933	1490504.2105264796	800.47446337776	0.6743426255776512	0.4547379766709603	640759.3665199128	912.09597950108	780.2319085062379	0.925084	20.650179	0.0595135452692619	0.032067715143093	0.1527826397	-0.0575899998	-0.0314405848	0.131301842	0.0842749409	0.1003413185	0.0795194488	-0.0181911649	0.0890701027	0.0902163508	0.0555200986	-0.0287634087	-0.1539095123	0.0814696429	-0.0105647819	0.1623710212	-0.0955093548	0.1053749634	0.0555720687	-0.1287951042	-0.0018238385	-0.1085707018	0.0204558964	-0.0319676151	-0.130996041	-0.1664920806	-0.0241410148	-0.0016430755	0.1888942265	0.0022353543	-0.2800603896	0.1241433818	0.0812595974	-0.0709631141	-0.0245468782	0.1599713827	-0.0283571546	-0.0237828593	-0.0649549139	-0.0439792891	0.0136971666	-0.1382180433	0.0777877509	-0.0591213188	-0.1123644767	-0.0872300141	-0.0522263519	-0.075686098	0.0004960259	0.089929928	0.0946460898	-0.0563507855	-0.0500120163	0.1045418029	0.0384643889	-0.051559349	-0.056940212	0.085327794	0.0836338902	-0.0056711249	0.0886972066	0.0274667898	0.0991243374	-0.0700893068	0.0854167947	-0.0001241013	0.1144294082	-0.0574403116	-0.1872735686	0.0357015421	-0.0475051922	0.0781993132	0.0129914115	0.1373117808	0.0924399334	-0.0218699563263555	-0.0196920408365173	0.000387776472307	0.0004782949897166	0.0677595280765928	0.0230165773150901	0.0005297628313015	0.0045913536451625	0.1210857560134854	-0.0065998577714695	0.0146617603093573	4.3558122603626536e-05	-0.0030150683822036	0.0001169914152296	9.090637349363832e-06	1.3686991237448055e-08	-0.0006287121534089	-8.701081559499995e-05	7.570882030507087e-09	3.952789718440562e-07	-0.0001919478023006	-9.91560989999779e-08	9.831931968893419e-15	3.6843958808030225e-08	0.0	0.0	0.0
843.7317871115389	-1.347329197438171	711883.3285824312	1.8152959662693855	1222.5538940429688	1.6918172601408514	2.8622456417104973	1494638.0238396265	801.8235773077594	1.349113929999362	1.8201083961183235	642921.0491266124	913.5862096319136	770.5334296406619	0.985341	21.995272	0.1088877156375222	0.069501792854384	0.1100187145	-0.0053302544	0.0467875055	0.0853247523	0.085997842	-0.0030217473	-0.0116277801	-0.1750525016	-0.0734079207	-0.1168371648	0.0703313034	0.0441101478	-0.0919769546	0.0189861223	0.0487045254	0.0726642274	-0.0786653142	-0.0085606187	0.007592975	0.0906722955	0.1036719476	-0.047285501	-0.1942885766	-0.0553893017	0.0883035786	0.1269239756	-0.0267283984	0.0196412215	-0.0214987166	-0.0176437165	0.0696239842	0.0493869214	0.0903195565	-0.0006659264	-0.1644148417	0.0751920508	0.0423583506	0.0408718851	-0.0661960164	0.0555503734	0.0779940286	-0.0895185571	-0.0181344134	0.0686964255	-0.1037900867	0.0209746495	-0.0120090292	-0.0026448549	0.0442411413	0.0773362788	0.1178688659	-0.0306897146	-0.0612108597	0.0397105637	0.0101148345	-0.083396543	-0.0900385714	0.0813361418	0.0627004401	0.2428757114	0.1558421103	-0.0944058383	0.0978721559	0.1377874058	0.1045496881	0.0398475288	0.2555196497	0.0263546076	-0.1483689769	0.1081412514	-0.0371999696	-0.0114451469	0.0384860043	0.1346915149	0.0831471893	-0.0184807917706848	0.0033891645556707	1.1486436385414576e-05	0.0003415396644714	0.0141569226102404	-0.0536026054663524	0.0028732393127814	0.0002004184577923	0.1268350202239645	0.0057492642104791	0.0160871223552134	3.3054038961895985e-05	-0.0038090849169343	-0.0007940165347307	1.4509127904416384e-05	6.304622574257491e-07	-0.0007566355897634	-0.0001279234363545	1.6364405568743813e-08	5.724974156966081e-07	-0.0001929414593158	-9.936570151999988e-07	9.873542638561708e-13	3.72264067229105e-08	0.0	0.0	0.0
843.3433713863699	-0.3884157251690112	711228.0420613287	0.1508667755585688	1208.6922641998442	-13.861629843124549	192.14478190780105	1460936.989536546	802.3379465022557	0.5143691944963393	0.2645756682468129	643746.1803974565	914.4877754194584	757.5153939946746	1.301363	29.049675	0.356283804167589	0.2026978160445553	0.091394251	-0.0477140913	-0.1770712483	0.0438065936	0.0533443803	0.0462751514	0.0902926346	-0.0188785014	-0.1067102142	0.0836809456	0.0416261461	0.1615257215	0.063311615	0.0518417172	-0.0777658981	-0.1563329885	0.0266756429	-0.1174618764	0.2067594252	-0.1551581242	0.0224887102	-0.0929829119	-0.220926664	0.0831693939	-0.0774455413	-0.0367167904	0.1927038846	0.2048593902	0.0872265177	-0.1873305116	0.1753731749	-0.0046502885	0.0865450131	0.0823790129	-0.0277032306	-0.1998814442	0.0980660256	-0.2440597638	0.0738418515	-0.0906974184	0.0294246962	0.219883321	0.0965795142	0.1660002008	0.0594071415	-0.2578697034	-0.0974250125	-0.1944055612	0.2195066708	0.0007699358	0.0636460455	0.0252260901	0.13900546	-0.0408516474	-0.2171555062	-0.0726523216	-0.1547444484	-0.227394092	-0.037059969	-0.0738185153	-0.0987716176	-0.1981776618	0.117093532	-0.0230028555	0.3853783896	-0.3879659079	0.1272296694	-0.2154492417	0.3144470684	0.0465029607	0.0968971606	0.1155297391	-0.3519886831	0.1318872767	0.0734003241	0.0117831336900735	0.0302639254607583	0.0009159051842943	0.0001388422395581	0.0744644674974637	0.0603075448872233	0.0036369999703244	0.0055449569196808	0.0102112494380151	-0.1166237707859494	0.0001042696150853	0.0136011039123336	-0.0010379928454056	0.0027710920715287	1.077429147113214e-06	7.678951268889221e-06	-0.000752007550506	4.628039257399967e-06	2.141874736803524e-11	5.655153560180341e-07	1.3109690571259762e-05	0.000206051149887	4.245707636977957e-08	1.7186398687417711e-10	0.0	0.0	0.0
844.0411381818747	0.6977667955047764	712405.4429433545	0.4868785009090044	1232.4992087979622	23.80694459811798	566.7706110978588	1519054.2996876028	802.880937173333	0.5429906710772912	0.294838868876967	644617.7992763295	917.4793290565608	787.8014874316115	1.340038	29.912998	0.0844539947325199	0.0377766705011288	0.107879143	0.0902736866	-0.0108915598	0.0569064345	0.1273772901	-0.2041812135	-0.0885613998	-0.1070592067	0.0773786298	-0.1140099504	0.0401229192	0.0654842475	0.0183467653	0.0109089091	0.1779310225	-0.0010821318	-0.0251575367	-0.0861305842	0.1072024203	-0.2375518153	0.097149741	-0.0188714312	-0.0399479514	-0.0119139583	0.0553903165	-0.0295432503	0.0312737364	-0.0960549172	-0.1772446398	0.126152757	-0.223573269	-0.0267505666	0.098382354	0.155263135	0.1449240844	0.0051659113	0.227973746	0.040510363	0.0245933442	-0.0097595356	-0.0838351268	-0.0507992938	-0.1387667688	0.0675786884	-0.0622605347	-0.0948139106	0.034538074	0.1732695517	-0.0164327218	0.0227363484	0.0718957713	0.0451345872	0.0683754551	-0.0521532188	-0.0304461529	0.0177038998	-0.1802942169	-0.2004538563	-0.0689617841	-0.1278532231	-0.0250366112	-0.0333063272	0.0027287702	-0.0024937817	-0.1089760437	-0.000225686	0.0184010308	0.0930863329	-0.1025398725	-0.0148415625	-0.0394025553	-0.0078809888	0.0112601404	0.1289028963	0.0632525717	-0.0003910329954806	-0.0121741666855541	0.0001482103344876	1.5290680355453093e-07	0.0665528422871943	-0.0079116252102694	6.25938134677704e-05	0.0044292808165041	0.0407883572477985	0.0305771078097834	0.001663690086974	0.0009349595220111	-0.0008050952359973	0.0002328976094083	6.481783390255481e-07	5.424129646810112e-08	-0.0009909233953264	-0.0002389158448203	5.708078090624544e-08	9.819291754052008e-07	-0.0001908987557383	-0.0002040084463095	4.1619446165640536e-08	3.6442334942431135e-08	0.0	0.0	0.0
840.8746516557392	-3.166486526135486	707070.1797971607	10.026636920197578	1219.4673735519934	-13.03183524596875	169.8287298780734	1487100.675157797	801.5821560425378	-1.2987811307951915	1.6868324257096363	642533.9528858034	914.332887325329	767.555187210174	1.193941	26.651749	0.1467323080099409	0.0675582580830967	0.0539639223	0.1695598767	0.0503327209	-0.0526326877	0.1616345711	0.0518532483	-0.2119851704	-0.0156893438	-0.0975812558	0.1474849418	0.0225312579	0.0845659853	0.0286431714	-0.0409803032	0.1512227449	-0.0718397327	0.005008472	-0.0963802867	-0.0053434222	0.0555649116	0.0363777643	-0.1824838521	-0.1376245225	0.0833948803	-0.024818153	-0.2516986676	0.0644075681	-0.0150708	-0.0007690757	-0.0749342386	0.0441676114	-0.0545304741	0.0712115115	0.0622498358	-0.0836728253	0.0240495759	0.114404163	-0.0582348415	-0.0969703828	0.2067593767	0.0647572857	0.068868833	-0.1008416715	-0.0799223564	0.0505392013	0.0865134804	-0.2425794793	0.0987669849	0.0394485114	0.0100043069	0.1051747219	0.0391964687	0.0503628759	-0.1121760957	-0.0668352317	-0.0409084594	-0.1788518985	-0.1654675875	-0.025351147	0.1209076593	0.0263475674	-0.0068982981	0.0402778509	0.1259318933	-0.1378362157	0.0510727437	0.1124166907	0.0408821008	0.0788523917	-0.0227591074	0.0299572162	-0.0280620277	0.1528168586	0.1257424501	0.0527593557	-0.0109724241128787	-0.010581391117398	0.0001119658379793	0.0001203940909128	0.044629043864333	-0.0219237984228612	0.0004806529372862	0.0019917515562445	0.012650279466392	-0.0281380777814065	0.0001600295705778	0.0007917514212324	-0.0017703430940903	-0.000965247858093	3.1341146707932165e-06	9.317034275531242e-07	-0.0013137201290303	-0.0003227967337039	1.0419773128990663e-07	1.7258605774193884e-06	0.0002428374662303	0.0004337362219686	1.881271102475947e-07	5.89700350051521e-08	0.0	0.0	0.0
840.5312552129124	-0.3433964428268155	706492.790989794	0.1179211169461103	1212.840786487598	-6.62658706439538	43.91165612201218	1470982.7733678557	800.3367705009352	-1.245385541602559	1.5509851472326992	640538.9462158667	914.4653183556024	752.6011334186046	1.090501	24.342709	0.1225253981420828	0.0587302379416734	0.0229075805	0.0773177871	-0.0948060886	-0.0129025676	0.0777257152	-0.0139569992	0.1275297514	-0.0290442766	-0.0582542214	0.0295172838	-0.0464264123	0.0867992716	0.0299770167	-0.0535019949	0.0823632079	-0.1699790669	0.0972919707	-0.0194361119	0.0807430365	-0.2682159595	0.1026853839	-0.0261355691	-0.0941376609	0.005282845	-0.041931106	-0.062695152	-0.0263893036	0.0279200928	-0.1080012702	-0.0058639918	-0.0536604601	-0.0655915482	0.1022113532	0.05796033	-0.0157949655	-0.0724733093	0.0857464248	-0.213347256	0.033386611	-0.028169866	-0.1289723389	0.015535419	-0.0274402596	-0.018574894	-0.0820337103	-0.0986824215	0.0269501899	0.0119800001	0.0874049377	-0.0248758919	0.1074377767	0.0777765558	0.1087210183	-0.1324529604	-0.0892202817	-0.134943933	-0.1020724549	-0.1584336314	-0.0802192142	0.0516354021	-0.0874076883	0.0435800103	0.0853922348	0.0490687349	0.0488118107	0.1059908005	0.0916215615	-0.0686367753	-0.1511897971	0.0797504468	-0.122842283	-0.0765608297	0.1566270622	0.1224102548	0.0419779864	-0.0095686411968358	0.0014037829160428	1.970606475373904e-06	9.155889435378326e-05	0.0147932673142463	-0.0298357765500867	0.0008901735623467	0.0002188407578307	-0.0070485054772362	-0.0196987849436282	4.968142946262872e-05	0.0003880421282553	-0.0010709526992677	0.0006993903948226	1.1469396840687729e-06	4.891469243701123e-07	-0.0006860742091667	0.0006276459198636	3.939394007214248e-07	4.7069782048371286e-07	0.00013813270627	-0.0001047047599603	1.0963086758344046e-08	1.9080644541474093e-08	0.0	0.0	0.0
840.701165324955	0.1699101120426576	706778.4493787374	0.0288694461743484	1216.280612738849	3.4398262512509064	11.832404638794864	1479338.52892439	800.8848538824091	0.5480833814738162	0.3003953930477727	641416.5491782477	914.365546893863	751.0401731836156	1.059705	23.65526	0.1128364272825858	0.0561335525556449	0.0361837896	0.0412055083	-0.0228587796	-0.02002326	0.0595816531	-0.0249047899	-0.1332784392	0.0831915332	0.0145245203	-0.1245608104	0.0284811028	0.052890155	5.15234e-05	-0.146068998	0.1785066193	-0.1138325598	-0.0171778036	-0.0247616029	0.0138899517	0.12768093	-0.0253468633	0.2405882654	-0.0752987753	0.0018025849	-0.0055886005	0.1285654059	0.0758504173	0.1644606379	0.0216351384	0.138831989	-0.0658488162	-0.0322641375	0.0398248621	0.1307742	0.0685854735	-0.0005610878	0.1792472445	0.0613602971	0.0535689098	-0.0129624331	-0.103668882	0.0883735912	-0.161753516	-0.0379572053	0.0912842874	-0.1057378808	-0.0577111099	0.0224973792	-0.1845772407	0.0106366451	0.0571950775	0.0646319593	0.0359890179	-0.1297218281	-0.0459905091	0.0319952728	-0.1374670141	-0.1944077631	-0.0180589324	-0.0614034387	-0.1043320421	0.0430445503	-0.0856092897	-0.0238995909	-0.1236914864	-0.0230254463	-0.0184079903	0.0348253577	-0.1163119099	0.0301685284	-0.1190492858	0.000100246	0.0447888729	0.1189108618	0.0309673479	-0.0005243605400266	0.0090442806568092	8.179901259913308e-05	2.749539759369876e-07	0.0384212932927141	0.0236280259784677	0.0005582836116391	0.0014761957782847	0.037778330704917	0.0448268361821532	0.00142720227085	0.0020094452421015	-0.0006360101153151	0.0004349425839525	4.0450886678312683e-07	1.891750513353645e-07	-0.0007939920722472	-0.0001079178630804	1.1646265171861545e-08	6.304234107914028e-07	-2.575253600001356e-05	-0.00016388524227	2.685837263390104e-08	6.631931104319942e-10	0.0	0.0	0.0
837.6245245467255	-3.076640778229489	701614.844122128	9.465718478264556	1214.6429256946583	-1.6376870441906703	2.6820188547099746	1475357.436940079	801.8794760547333	0.9946221723242844	0.9892732656790784	643010.6941178137	914.7360285744236	742.817044445819	1.079514	24.097456	0.0482326159923947	0.0245501485377719	-0.0037806819	0.1448466634	0.0852504995	-0.0555780905	0.0703443158	0.0694029697	-0.1774669003	-0.0171175253	-0.0099089899	0.1311010673	0.0592487218	0.0491095615	-0.0210276998	-0.152482196	0.1643043273	-0.0246435643	0.0517740329	-0.150702567	-0.0106758308	0.068415979	0.0430110331	-0.0226166893	-0.0584553394	-0.0129139717	-0.0364343001	-0.0418426067	0.0128614846	0.0562065764	-0.0225509758	-0.1209562461	0.0475893404	-0.0536857069	0.009989047	0.1076561579	-0.0153825186	0.1317129284	0.0686474033	-0.0455794205	-0.0153712976	0.1543860682	0.0368378881	0.1378952074	0.0245025891	-0.2003453468	0.1114947233	-0.0153058425	-0.0641365305	-0.0279037913	0.0311996569	0.0011731188	0.0503102125	0.0610163794	-0.0419177755	-0.2021951163	-0.0067151106	0.0084487576	-0.1163926595	-0.1386880767	0.0281067899	0.0931254774	-0.1426086256	0.0644298628	0.0830632144	-0.0613604308	-0.1462609828	0.0080184299	-0.0383974875	0.004437186	0.0625066649	0.0323246762	-0.0485050811	0.0946051569	0.0217715867	0.1152490509	0.0197875765	-0.0001618497255293	0.0003625108144973	1.314140906274959e-07	2.6195333653909747e-08	0.0551102865152728	0.0166889932225587	0.0002785224947826	0.0030371436797954	0.050609325739245	0.012830995034328	0.002561303851781	0.0001646344335709	-0.0005040156811652	0.0001319944341499	2.5403180686042056e-07	1.7422530646552295e-08	-0.0010239943843077	-0.0002300023120605	5.290106355317569e-08	1.048564499093706e-06	-3.075812820982921e-05	-5.005592209815648e-06	2.5055953370967097e-11	9.460624509722911e-10	0.0	0.0	0.0
834.612524607268	-3.011999939457496	696578.0662313176	9.07214363529196	1208.5911684083237	-6.051757286334578	36.62376625270365	1460692.612354597	800.8431072682841	-1.0363687864492022	1.074060261526192	641349.6824591204	914.6199546628704	718.7289042197923	1.177085	26.27548	0.1965109309588356	0.0964309358091039	-0.0837976359	0.1134961578	-0.0749853631	-0.1165732895	0.0710187817	-0.0497978374	0.1022488719	-0.0831326735	-0.2106926755	-0.014080721	-0.0025151359	0.0935479871	0.0140855474	-0.1333626504	0.1151609452	-0.2374221798	-0.0848477028	0.1574557655	0.1812442119	0.1533594718	-0.0637590536	0.0210053419	-0.0271542359	-0.021762393	0.066744348	-0.0276230155	0.0754068128	-0.0043846189	-0.1171739876	-0.1041020572	-0.0463987558	-0.1348827346	0.0421159438	0.1435803193	-0.2706387632	-0.0567987398	0.0110041446	-0.0653353746	-0.1584589409	-0.0632451224	-0.084327529	0.1089860861	-0.067903911	0.0256336015	-0.0113730335	-0.0113066664	0.1792972697	0.0637170572	-0.0576071032	-0.0465567097	0.0903155005	0.1072963648	0.0336664759	-0.2387646581	-0.1176566406	-0.1070896428	0.0055581326	-0.0774117722	0.0178395982	0.1285372056	-0.0996086104	0.0186246302	-0.0902322012	0.0630225581	0.1550941453	0.0314182851	0.0496431214	0.1993603664	-0.1459430989	0.0799955176	-0.0049986816	-0.1268909981	-0.0551755196	0.1114298236	0.0084997322	-0.000323227548435	-0.0001613778229056	2.6042801725783463e-08	1.0447604806730029e-07	-0.0095187877983988	-0.0646290743136716	0.004176917246642	9.060732115094588e-05	0.0011402720391231	-0.0494690537001219	1.3002203232059529e-06	0.0024471872739855	-0.0010089846013305	-0.0005049689201653	1.018049925722068e-06	2.549936103329092e-07	-0.0001486183102921	0.0008753760740156	7.662832709589653e-07	2.208740215407892e-08	0.000233925380052	0.0002646835082618	7.00573595457898e-08	5.4721083432472643e-08	0.0	0.0	0.0
835.4514193224221	0.8388947151540833	697979.0740478496	0.7037443431134506	1197.3969496553168	-11.194218753006908	125.31053349017152	1433759.4550438572	801.518852771168	0.6757455028838422	0.4566319846677367	642432.4713476093	912.5686812242924	701.9936754215308	1.19297	26.630064	0.2035428717373757	0.1184273536170248	-0.1181687636	0.0049472968	-0.1139138636	-0.1198364127	-0.0916128868	0.1523864957	-0.1333253036	-0.131005886	0.0446390136	-0.0396250359	-0.0209178481	0.1092880069	0.0833519343	-0.0145271511	0.0616731308	-0.2905896106	0.0687965062	-0.1362953299	-0.0772493537	-0.1070612914	0.0830900056	0.0117056582	0.1768267405	0.026504931	0.0387445639	-0.0443847055	0.1618726646	0.0442868567	-0.0726757083	-0.018960285	0.1239323442	-0.0655957071	-0.020943701	0.0300300877	-0.0592744155	-0.2336169733	0.169586091	-0.0424813442	0.2002720631	0.2653683608	-0.1109671578	0.1851676395	0.1300980931	0.1404010772	0.0511661312	-0.0982815843	0.0468746252	0.043972754	0.0932760074	-0.0771309376	0.0409968395	0.0893444612	0.100793487	-0.2206789146	-0.1280658228	-0.0007888714	0.1386251047	-0.214634026	0.1647288203	-0.0234024693	0.1681551665	0.0027610147	-0.0681092257	-0.1999973504	-0.1404340642	-0.0175558351	-0.1186631237	-0.0455936474	0.1075381128	-0.327359711	0.027745101	-0.3257227423	0.1822034359	0.1074583966	-0.0028345346	-0.0002869419459727	3.628560246229999e-05	1.3166449460520707e-09	8.23356803585999e-08	0.0383921414228325	0.0479109292212313	0.0022954571388418	0.0014739565230307	-0.042423536124744	-0.043563808163867	0.0017997564173274	0.0018978053817382	0.0007760760425576	0.0017850606438881	6.022940238318658e-07	3.186441502358199e-06	-0.0005738973774649	-0.0004252790671728	1.8086228497536698e-07	3.2935819986109e-07	0.0002642226439874	3.0297263935400023e-05	9.179242019712907e-10	6.981360559569233e-08	0.0	0.0	0.0
839.6452717491867	4.193852426764579	705004.1823707656	17.58839817747915	1210.256973041102	12.860023385785098	165.3802014829396	1464721.9407946104	803.5398376178293	2.0209848466613494	4.084379750434798	645676.2706388875	915.6065905573088	747.0380341850265	1.330095	29.69105	0.2848987288276636	0.220178004146298	-0.0013603386	0.1430382468	-0.2923291444	-0.136894663	0.1657726733	0.2080395447	0.0254318326	0.0891383825	-0.0738534744	-0.1034825721	-0.1196604316	0.2343393517	0.2462816757	0.1116150951	0.0655520785	-0.1695210153	-0.132835698	-0.2095769276	-0.3600013308	0.0767709217	-0.0933148965	-0.0027672684	0.0243712032	-0.0736244465	-0.0702739843	0.165807745	0.0928669415	-0.0116020689	0.0392318538	0.017919087	0.044448872	-0.1741319593	0.1624408441	-0.030246629	-0.0665041845	-0.2332030968	0.0168382072	-0.0396484693	-0.0332569688	0.2654582562	-0.0251587095	-0.0683320598	0.3474051436	0.1197750639	0.2320760473	0.0955947638	-0.1597659809	0.0675160764	-0.0909024993	-0.2398815035	0.0939556368	0.1238253278	0.3511968991	-0.1291619409	-0.2001622865	0.0858109313	0.2431754543	0.1365756133	0.2547956999	-0.0605030696	0.2748220031	0.0728683958	-0.1484188055	-0.0311904394	0.0214814571	0.2640236655	0.0600644262	-0.0115824892	0.0181189657	-0.1171654534	0.0211010377	0.31577558	-0.1494619956	0.1033401944	-0.0141533203	-0.0080790504119221	-0.0077921084659494	6.0716954345120304e-05	6.527105555837865e-05	0.0064534125921369	-0.0319387288306956	0.0010200823993207	4.16465340843511e-05	-0.2572573582678927	-0.2148338221431487	0.0661813483829749	0.046153571136634	0.0012630784064303	0.0004870023638726	1.595367060790506e-06	2.3717130241759766e-07	-0.0004948080444009	7.908933306400006e-05	6.255122604508333e-09	2.44835000803843e-07	0.0003048123348081	4.058969082069996e-05	1.6475230009200147e-09	9.291055945116525e-08	0.0	0.0	0.0
