global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1137.6891253716622	-1.8029315279754885	3.250562094568029	1294336.5459889376	1524.831910590905	-1.5968527380441628	2.5499386669991395	2325112.3555563097	1110.656414213635	-1.3045061383927532	1.701736265104373	1233557.6704338894	1248.5192948020317	1062.9059656457994	1.166582	23.500504	0.1246569295062313	0.0577808836541223	0.150389658	-0.1150696903	0.0747084938	0.125747134	-0.0833184064	0.029117921	0.0908053034	-0.0225990071	0.1210778106	0.0878530109	0.0272095563	0.1766407251	0.0385198725	-0.0339963193	-0.192307194	-0.0617518394	-0.0171774384	-0.0926712652	-0.0302611761	0.0459225032	-0.0118331584	-0.1455389699	0.0252856797	0.0479010096	-0.0120667131	0.0552681447	0.0445069945	0.0297128501	-0.2015356043	0.0622517987	0.2844410976	-0.1028264108	0.0520492735	-0.0126239933	-0.1722130838	0.0365512749	0.0607599955	-0.1008862567	-0.006468794	0.0772080156	-0.150335157	0.0179261809	-0.0149023886	-0.017957376	0.1123510229	-0.1016856038	-0.069202659	0.0989154753	0.0190483841	-0.1523295286	-0.0644606636	0.0869892479	-0.0380723141	-0.0482733763	0.0705407898	-0.1038864882	-0.205818287	-0.1531859701	0.1037378517	0.3067353505	-0.0839471638	0.1094493045	0.1420803432	-0.0766581112	-0.0892206557	0.0051588046	-0.0227352311	-0.0687150844	-0.1753894384	0.0244182217	0.2114771117	0.0894582867	0.0268957251	0.0373592378	0.0632254051	0.0182250743	-0.0696808214	0.012762692	0.1275482018	-0.1671135285	0.1391952305	0.157733984	0.0238399181	0.0679188301	0.1419863355	0.1094628008	-0.0113596319826854	-0.018968012997206	0.0003597855170621	0.000129041238782	0.0248486493685931	-0.0382469137819896	0.0006174553754432	0.0014628264138469	0.0751632080505544	0.0324062143619557	0.0056495078444509	0.001050162729273	0.0019940338241684	0.0004480141986392	3.976170891927653e-06	2.007167221824141e-07	0.0003993268256143	0.0002364736050124	5.5919765867560574e-08	1.5946191365519357e-07	-0.0001738984749158	1.622796364989998e-05	2.6334680422247505e-10	3.0240679578041124e-08
1139.3208071510687	1.6316817794065628	2.662385429247367	1298051.9016073628	1529.7269555240698	4.895044933164854	23.96146489770291	2340064.55845694	1110.226101829892	-0.4303123837428302	0.1851687476024367	1232601.997184398	1246.0178802642065	1064.4510882627617	1.041148	20.973673	0.0392439611347583	0.0208650067149108	0.0206006561	-0.2246921822	0.0504612267	-0.1107687417	0.0510883192	-0.0807102807	-0.0503984226	0.1104324078	0.052425888	0.1573110678	-0.0442685947	-0.0532573131	-0.175922043	-0.0204426083	-0.0099091419	-0.1465831709	-0.1677878278	0.0539852106	0.1394900873	-0.0673388952	0.0632841079	-0.0328774044	-0.0609877272	-0.1350572014	-0.0749169726	-0.2392613881	-0.0678481644	0.0257504632	-0.0333789641	0.048737632	0.0325582884	-0.1824605093	0.0348260589	0.1377150756	-0.2717779278	0.0744067295	-0.0926822902	-0.0666455433	0.0696481838	-0.078289905	0.0871619968	-0.0497265563	0.18120353	-0.0186881334	0.0966997823	0.1621057611	-0.0151006027	0.1210864399	-0.0006949053	-0.1658072338	0.0164245875	0.0941130319	-0.2470456061	-0.0562926187	0.0197221177	0.0016121365	-0.0504666735	0.0320896693	0.0604738936	0.2440542384	-0.0305980392	0.0885423038	0.035646271	-0.036196885	-0.1789810201	0.0586888082	0.1093176757	0.0768187627	-0.2049346938	0.0529508391	0.1660434249	0.0944143729	0.0716443994	0.0044835646	0.1933936147	0.1674727456	-0.0253758197	-0.0183633898	0.0656675327	-0.0055683792	-0.0322091713	0.1684610498	0.0420111376	0.0057591544	0.1397444952	0.1012278027	-0.0018624244354725	0.0094972075472129	9.019695119483769e-05	3.4686247778450603e-06	0.0229832751131624	-0.0018653742554307	0.0005282309349273	3.47962111282364e-06	0.0664385726705347	-0.0087246353800197	0.0044140839384979	7.611926251429158e-05	0.0016430255023149	-0.0003510083218534	2.699532801257129e-06	1.232068420104102e-07	0.0003998831478506	5.563222363000071e-07	3.094944306018409e-13	1.5990653193490486e-07	-0.0001423282399637	3.157023495210001e-05	9.966797349307971e-10	2.025732789116457e-08
1143.3962445273364	4.0754373762677005	16.60918980787976	1307354.9719992166	1535.660056582765	5.933101058695229	35.201688172690446	2358251.809383781	1108.6098629906064	-1.6162388392856428	2.612227985615402	1229015.828320051	1249.1519155929338	1094.0262120978346	1.152746	23.221786	0.1371835465042678	0.0793723462519034	0.060852291	0.0262104983	0.1010131073	0.1054981037	0.0315047672	-0.1329968233	-0.0374135815	-0.0443873606	0.0215354375	-0.0459901753	-0.0502412632	-0.2075043398	0.1545636477	-0.1473419876	0.1054360852	0.0495384161	-0.0299349443	0.0356101258	-0.242687044	0.1671732137	0.1338370856	0.0855401943	0.1349415706	-0.0081405034	-0.0194132293	0.1026318105	0.0825724568	-0.0434481343	0.103496276	-0.0314385414	-0.1074166294	0.0303549392	-0.0591304592	0.057618004	-0.0551439606	-0.0124767449	0.1168586502	-0.0382836614	-0.0971780644	-0.0566175629	0.0073487031	0.1280894232	-0.0645831261	0.1994079931	-0.1138802846	0.0325606696	-0.0842652568	0.2208325671	-0.0300197402	-0.0261651652	-0.1732018385	0.0147043821	-0.0642696602	0.0881270751	-0.0449202183	0.06567058	-0.0812186205	0.1021123685	-0.1553494977	-0.1468869451	-0.0369105569	0.0845953625	0.0093419657	0.0684099689	0.0323541851	0.0195290007	-0.0625090302	0.0558339875	-0.0988471141	-0.2695726665	-0.0137184506	-0.0173777848	0.0400003543	-0.1367264668	0.1211991331	0.0440631288	0.0783277542	-0.0737690381	0.2274854515	0.0771508755	-0.0611752582	-0.0980970316	0.0829169938	0.2132601182	0.1373117808	0.0924399334	0.0078258505168946	0.0096882749523671	9.386267155266374e-05	6.124393631277949e-05	0.0149174170504551	-0.0080658580627073	0.0002225293314572	6.505806628774035e-05	0.0006817386656763	-0.0657568340048584	4.6476760827810194e-07	0.0043239612183425	0.001661917575755	1.889207344010009e-05	2.7619700286033764e-06	3.5691043886613536e-10	-0.00039583372918	-0.0007957168770306	6.331653483913309e-07	1.566843411565456e-07	-0.0004011708791797	-0.000258842639216	6.699951187630437e-08	1.609380743018135e-07
1143.457836137192	0.0615916098556681	0.0037935264046128	1307495.8230235495	1537.350398774781	1.6903421920160326	2.8572567261095663	2363446.2486129785	1111.4210013253348	2.811138334728412	7.902498736979628	1235256.64218701	1250.9495496860586	1080.6678893746682	1.090312	21.964073	0.0972585996538877	0.0585282170410971	-0.0390110606	-0.1092582339	-0.0452809664	-0.000807207	-0.1083664633	-0.0277947039	-0.1322094042	-0.0818418078	0.0955358572	-0.0646512491	0.0588821196	-0.030025665	0.101968263	0.019414151	-0.109848841	0.0214896126	0.0854124722	-0.0641708709	-0.079907254	0.0608324682	-0.0575499349	-0.1986566959	-0.0511301644	-0.1047759166	-0.0255806451	-0.0871608318	0.1069304236	-0.0384642414	-0.0073457119	0.006395214	-0.196004443	0.1199444964	0.0628527537	0.1004835037	0.0072232655	0.1343296212	-0.0115618671	0.0061432942	0.1560043081	0.1160262243	-0.0561271258	0.0487126234	-0.0480750823	-0.023424048	0.0511136518	-0.0880552633	0.0114946599	0.1590482963	-0.0366810555	-0.0483075734	0.0269342976	0.1378783875	-0.0305711351	0.0427870395	-0.0331755302	0.2145919275	-0.0395781256	0.0247704561	0.0869815948	-0.1815439645	-0.0276204036	0.0662577466	0.0732469436	-0.0108923517	-0.0534468854	-0.1506202101	-0.111721544	0.0376502739	0.0047348533	-0.0466199184	-0.0465373279	-0.0497265566	0.0309865844	0.0687906431	0.0089549242	-0.0794752999	-0.0663359991	0.0513782586	0.3538590363	0.0413566111	-0.0379089355	-0.141517944	-0.0024037481	-0.0150043273	0.1346915149	0.0831471893	0.0078134091819634	-1.2441334931201016e-05	1.5478681487032263e-10	6.104936304478995e-05	0.0549024360330179	0.0399850189825628	0.0030142774823596	0.0015988017430359	-0.0149755390398524	-0.0156572777055287	0.0002242667695341	0.000245150345148	0.0024259100638095	0.0007639924880545	5.885039637692213e-06	5.836845218037054e-07	-0.0003960691649929	-2.3543581289999646e-07	5.5430021995882127e-14	1.5687078345817305e-07	-0.0004690201879296	-6.784930874989998e-05	4.603528697839253e-09	2.199799366855173e-07
1143.9044213811644	0.4465852439723221	0.1994383801338184	1308517.3252553763	1530.1603517036217	-7.19004707115937	51.69677688548743	2341390.7019257518	1112.3841532389322	0.9631519135973576	0.927661608666252	1237398.5043770962	1247.6488269913457	1094.0824879951847	1.118615	22.534222	0.1304976099621525	0.0686218432309232	0.0103354496	0.0066789581	0.2006633891	-0.1444147394	0.0291541804	0.1233677746	-0.0055436241	0.1695854082	-0.0043904246	0.0412610717	-0.0480861813	-0.1867031511	0.0220446849	0.0351692964	-0.2485469468	0.0631456423	-0.0160998016	-0.0416231292	-0.1531127707	0.0450083888	0.0345740873	-0.0199350661	0.0104743722	0.1996257208	0.0296175194	0.0425943166	0.0561838018	0.0875252137	0.0903744779	0.1808992045	-0.0235554082	-0.0464971544	0.2363312735	-0.058030014	-0.0808992221	0.1918651595	-0.1212939246	0.0018829177	-0.0482891164	-0.1006559292	0.097461641	-0.0174834525	-0.0133942927	-0.0475374227	-0.0162619493	-0.0964386164	0.080866163	0.0723593661	-0.1527355864	-0.0440748503	0.0679034332	0.0933654633	0.0585136418	-0.1937730395	-0.0314867855	-0.1410298234	0.2153173347	-0.0500744276	0.0480843311	0.0433093745	0.0884424893	-0.0614794721	0.0730160374	-0.0228036635	-0.0267189781	0.1368241754	-0.0858935092	0.1294747082	-0.037989043	0.1364686791	-0.1910517618	-0.1494008354	0.1993971633	-0.1610925584	-0.032965551	0.1431740373	0.1442944406	0.2528793985	0.1984654519	-0.0416617144	-0.122561172	-0.3009154773	-0.0213601986	-0.1212223941	0.1318872767	0.0734003241	0.0077356261816134	-7.778300034999922e-05	6.050195143447978e-09	5.983991242166272e-05	0.0297576240941452	-0.0251448119388727	0.0008855161917284	0.0006322615674412	-0.0362629775776071	-0.0212874385377547	0.001315003542794	0.0004531550394986	0.0012410077959901	-0.0011849022678194	1.5401003497082057e-06	1.4039933842835576e-06	-0.000394985093431	1.0840715619000064e-06	1.1752111513203197e-12	1.5601322403269584e-07	2.474500239260245e-05	0.0004937651903222	2.438040631739208e-07	6.12315143409901e-10
1147.2771351629954	3.372713781830953	11.37519825415245	1316244.82486781	1543.7936711835034	13.63331947988172	185.8674000405224	2383298.899186239	1113.0050726027716	0.6209193638394481	0.3855408563907849	1238780.291639501	1251.1426727143094	1095.0397729892177	1.215726	24.490501	0.0843871180822865	0.0447663801811723	-0.1835189132	-0.0033600762	0.0997975638	0.1732854156	-0.088339304	0.0819557265	-0.1758204587	-0.003941321	-0.1302521676	-0.2436703518	0.0267359007	-0.1210603481	0.0022573618	0.152479427	-0.1364283702	-0.0949917475	-0.0087017252	0.0348376405	0.1160076416	-0.1054103146	-0.1452924036	-0.1739976972	-0.0345292436	0.0289394127	-0.0793614843	0.0601436165	0.0414054236	0.0509319524	0.0599969291	0.1167596603	0.1254305628	0.3036301036	0.1677577936	0.0700203739	0.1372029667	0.0453030794	0.0425241865	-0.0496574023	0.1253207814	0.0775943965	-0.0568302342	-0.2612991817	-0.1463068023	0.0432171045	-0.0156907299	-0.0962835325	0.148294346	0.0624544348	0.0380268649	0.0522711467	-0.0257128445	0.0536438099	0.0680257827	0.0493391094	-0.2247880509	-0.0274032061	0.0667405084	-0.1775606334	0.0623217372	0.0723941785	0.120503267	-0.1002601506	-0.0790759276	-0.0301626014	-0.1683623256	0.050919924	0.0142980779	-0.2116557584	0.1977590852	0.0234875534	-0.153147389	-0.1955390415	0.1659690663	0.0638048813	-0.035880611	0.0712855369	-0.0662711819	-0.1112458733	0.0609765211	-0.2057705016	-0.1987451337	0.1079170555	0.0792881931	0.1181253134	0.1289028963	0.0632525717	0.0076988893483758	-3.673683323760033e-05	1.3495949163272563e-09	5.927289719853435e-05	0.0309193620886816	0.0011617379945364	0.000956006951971	1.349635167949458e-06	-0.0621368709435046	-0.0258738933658974	0.0038609907306497	0.0006694583579098	0.0004990049328382	-0.0007420028631519	2.490059229968565e-07	5.505682489256172e-07	-8.796951700129618e-05	0.0003070155764297	9.42585641704633e-08	7.738635921441337e-09	0.0001220215605833	9.727655819069754e-05	9.462728773428166e-09	1.4889261247183953e-08
1146.5497278288174	-0.7274073341779967	0.5291214298159398	1314576.278384335	1538.1318366431087	-5.661834540394693	32.05637036280639	2365849.546895103	1112.7742815290178	-0.230791073753835	0.0532645197244481	1238266.6016324218	1252.3047629588873	1112.1667868160507	1.188555	23.943148	0.0358903868083419	0.0177885092702338	-0.0682830409	0.1392397586	-0.0213040143	-0.0972259238	0.0760356246	0.1391433372	0.0337199916	-0.0524716429	-0.2303091699	0.0345713514	0.0529226	-0.0657107958	-0.1932819439	0.1417907729	0.0175776451	0.0159144606	0.082603759	0.0483949026	0.1464706063	-0.0401177079	0.1619369682	0.0178336813	-0.1048827268	-0.0900170944	0.0429455113	0.0405797387	0.0160307575	-0.0953147951	-0.0891010367	0.087098691	-0.0072011862	-0.034338131	-0.042037779	-0.1545931178	0.2196545611	0.0797464286	-0.0518001575	-0.1134513697	-0.0844412472	0.012655579	0.1603900821	-0.2061876198	0.0223495015	-0.0620619171	-0.0163351765	-0.0676158347	0.0079443898	-0.1377025484	0.1110216908	-0.0988603628	0.1082088279	-0.1586824875	0.1141106907	0.022225038	0.0478728399	-0.0366809935	0.0213924144	0.0501618888	0.0513604298	-0.2008240758	0.1057942736	-0.0886972852	-0.0427605622	-0.1051542949	0.0034994838	0.1505274841	0.1736607367	0.0405924175	0.1523721453	0.0772075495	-0.1543239441	-0.1494052724	0.1158846623	0.1147492949	-0.0534866298	0.0901223962	-0.0185457876	0.0898742253	-0.033434204	-0.1568665064	0.0840861276	-0.0292249009	-0.1107126177	0.0957445525	0.1257424501	0.0527593557	-0.0054931145986927	-0.0131920039470685	0.0001740289681394	3.017430799437086e-05	0.0330286591427011	0.0021092970540195	0.0010908923247647	4.449134062095357e-06	-0.0676236367847167	-0.005486765841212	0.0045729562519912	3.0104599396291897e-05	0.000448995210705	-5.000972213319997e-05	2.0159669923602734e-07	2.500972307839871e-09	0.0001230179360209	0.0002109874530221	4.451570533279344e-08	1.5133412582842252e-08	8.097233641785986e-05	-4.1049224165440136e-05	1.6850388045845543e-09	6.556519264967074e-09
1143.1757037137827	-3.374024115034672	11.3840387288355	1306850.6895615023	1538.5983161705767	0.4664795274679818	0.2176031495467516	2367284.778522934	1108.4898001534598	-4.284481375558016	18.35678065750351	1228749.6370442573	1250.1332876733682	1096.0878247825844	1.083101	21.81881	0.0441067097743343	0.0224324701842986	0.0077377722	-0.0156334586	-0.1397905162	0.1191096806	-0.0666821425	0.0804278818	0.0606809102	-0.1630851692	0.0339430651	-0.0733441435	0.0821856054	0.2118764015	0.0012543929	0.0365004581	0.152964528	-0.1018937675	0.0084021578	0.0230571941	-0.0030918372	-0.1139247143	-0.0285084361	-0.1442824638	0.0565937475	-0.0810442986	-0.0880675832	0.1681313424	-0.067685272	-0.0279045475	0.0806992512	-0.1540580588	-0.0622439805	0.0794669775	0.170354147	-0.1556793937	0.1002918102	-0.1792680265	-0.0236247281	-0.0695623921	0.019334414	0.0841137691	-0.1076860237	-0.040131157	-0.0772281437	0.0096058732	-0.0804166223	-0.042922109	0.0344413043	-0.1414371789	0.0303234145	-0.1420284959	-0.1606762186	-0.2269215671	0.1605123883	0.2192989418	-0.0110694611	-0.0119413168	0.0551454426	-0.1780261354	-0.1199950096	0.0597682281	0.0693978641	-0.1034476048	-0.0393132713	-0.1254918478	-0.0209715775	-0.0214532439	0.1721676421	-0.111802055	0.1532826165	-0.154715299	-0.0086812281	-0.054604343	0.1058023714	0.0770222465	-0.1553602644	-0.0111617703	-0.0979657976	0.0344012997	0.0153466141	-0.1166305529	0.135637435	0.0777223322	-0.1399018047	0.0413599665	0.1224102548	0.0419779864	-0.0105466008369461	-0.0050534862382534	2.5537723160216503e-05	0.0001112307892138	0.0348144211296954	0.0017857619869942	0.0012120439185957	3.188945874193815e-06	-0.0478582992833764	0.0197653375013402	0.0022904168102972	0.0003906685665418	0.0006270020888983	0.0001780068781932	3.931316194828316e-07	3.1686448684124325e-08	-4.89745841147915e-05	-0.0001719925201356	2.9581426982626248e-08	2.3985098892167877e-09	8.101541904379606e-05	4.30826259362031e-08	1.8561126575588e-15	6.563498122841874e-09
1144.1967987970638	1.021095083281125	1.0426351691008875	1309186.3143774483	1529.360743704559	-9.23757246601781	85.33274506493035	2338944.2843845617	1110.4246090843565	1.9348089308966792	3.7434855990775504	1233042.812460146	1249.2696436538822	1102.0962899587687	1.068783	21.530359	0.1111030420700945	0.0620397321135157	0.0636299454	0.095348359	-0.0556946121	0.0396389463	0.1075571379	0.097460934	0.0574213187	-0.0312615428	0.0092059229	0.080384516	-0.0720376028	-0.0054192982	0.1713560033	-0.0174823355	0.1341189747	-0.0042148108	-0.1403719668	0.0706376183	0.0082587537	0.0115489758	0.1044657282	0.0849522463	-0.1317004889	0.1680180336	0.1326882539	0.0048973268	0.0108047177	0.0958179814	0.1517251016	-0.0810245893	0.0924876758	-0.0416736554	-0.0879444981	0.098965952	0.1542981469	-0.1530485995	0.063149956	-0.0582809436	-0.0996656643	-0.0324303846	-0.0271549546	0.065074018	-0.0806342577	0.0482198531	-0.1948667795	-0.0604410908	0.2016341902	0.1014415021	0.0489452843	-0.0379246036	0.1247396728	-0.0729266175	-0.0782254341	0.1501248506	0.0635383672	-0.009637135	-0.0224471271	-0.0018923043	-0.0956107799	0.0272850116	0.004858871	-0.0893171547	0.0807955775	-0.0657361698	0.139784028	0.0153331915	0.0238516025	0.031727298	0.1013090281	-0.2464314824	-0.0515862388	-0.1099922123	0.1961180319	-0.0993697374	0.0769819923	0.0579001273	-0.0215120997	-0.0429233302	-0.0493893705	0.1063207712	0.0143902868	-0.0065909488	-0.1925946295	0.0375786486	0.1189108618	0.0309673479	-0.0085829887471078	0.0019636120898383	3.855772439359136e-06	7.366769583297914e-05	0.0421844955886285	0.0073700744589331	0.001779531668067	5.431799753021808e-05	-0.020478951800456	0.0273793474829204	0.0004193874668453	0.0007496286685904	0.0017680149148234	0.0011410128259251	3.1258767390379945e-06	1.3019102689255827e-06	-0.0003949281768587	-0.0003459535927439	1.196838883324181e-07	1.5596826487693664e-07	8.184916114284239e-05	8.337420990463273e-07	6.951258877221758e-13	6.6992851797869815e-09
1142.5340715075322	-1.662727289531631	2.764662039353204	1305384.104555579	1534.1598186162166	4.799074911657726	23.03112000770261	2353646.349056543	1110.703471447173	0.2788623628164259	0.0777642173955599	1233662.2014848008	1252.8251696534417	1088.965204612954	1.077436	21.704687	0.0800054164124051	0.0409279163908827	-0.0074187392	-0.1088419021	-0.2145554844	0.0432914463	-0.0304407681	-0.0177663761	-0.0626108878	-0.113508724	0.1837598774	0.0909934546	0.0288700704	-0.1085712227	-0.0574275358	0.1635136275	-0.0995105557	0.1384932682	-0.1529725138	0.0162604551	0.045762102	-0.0319994748	-0.1404148742	-0.003098234	-0.0449972064	0.0813989417	-0.1272764228	-0.0979138215	0.0686294035	0.1269213832	0.0468379672	-0.0630137948	-0.1557222488	0.0626792139	0.0110982039	0.1830553456	0.1004421312	-0.0682768553	-0.0323874425	0.0788783357	0.0876013923	0.2115280581	-0.0603365462	-0.0454408796	0.0919482577	-0.1073411369	-0.0491271763	0.0269850875	0.1116848785	0.144365312	-0.0781952239	0.0535707657	0.0248823882	0.032565046	-0.0724203296	-0.0243097941	-0.0347708235	0.2391845259	-0.0936949489	-0.0762759559	0.0436513945	-0.1208693342	0.0268282791	-0.0759033121	0.1505055833	-0.0764387382	-0.0220218392	-0.1560685191	0.1051361624	-0.0030424658	-0.0440772529	-0.0496815459	-0.0248196601	-0.1320186304	0.0551077801	0.0568145943	-0.0133698007	-0.0638502833	-0.1464198123	0.0130351688	-0.0192033159	0.1337332344	-0.074652648	-0.1088384856	-0.2037039135	0.0875246568	0.1152490509	0.0197875765	-0.0087991853588675	-0.0002161966117596	4.674097493637383e-08	7.742566297970816e-05	0.0273557957823982	-0.0148286998062303	0.0007483395628882	0.0002198903379432	-0.0089632352118798	0.0115157165885761	8.033958546348193e-05	0.0001326117285484	0.0014570088032066	-0.0003110061116167	2.122874652621529e-06	9.672480146300145e-08	0.0002179536697453	0.000612881846604	3.75624157896729e-07	4.75038021554433e-08	-6.315894875313574e-05	-0.0001450081098959	2.1027351935604072e-08	3.989052807601227e-09
1138.5773851082506	-3.95668639928158	15.655367262259832	1296358.4618799416	1526.8921609338308	-7.267657682385789	52.81884818834117	2331399.671121184	1110.8629420689174	0.1594706217445036	0.0254308791995785	1234016.476062011	1251.0339697589527	1093.3140622333417	1.365904	27.515804	0.2643254803979756	0.1623963506969064	0.2411623004	-0.021198977	-0.0332962652	-0.0677944316	0.0268082204	-0.0931520634	0.2205077508	0.0961889432	0.0635559356	-0.0488097763	-0.1746687653	-0.152089705	-0.1336533397	0.0326098725	-0.0231227237	-0.0089439857	-0.092805038	0.074565276	0.1333106728	0.0229210449	0.032282942	0.0162894174	-0.0445750003	0.0619542643	0.1359995915	0.0021437589	-0.08201875	-0.138634913	0.0641080247	-0.0980128961	-0.001271038	-0.1141495922	0.0552484857	-0.0113973408	-0.0801123613	0.0149040626	0.1790517315	-0.0874739551	-0.1835918157	-0.0052338816	-0.0740019256	-0.1005166026	0.2657098864	0.0916003047	0.0848408715	-0.0234613159	0.1953889084	0.1147192365	-0.04336205	0.0152130814	0.0405449985	-0.0969659854	0.2477047672	0.0516294443	0.0273834544	0.0650555	0.1448687019	0.1066409392	0.1609605652	0.1539935506	0.0664469861	-0.0645252287	0.1466168677	-0.0319326878	0.0110959644	0.2098832063	0.2089098747	-0.0931751821	-0.2099267526	-0.1205407575	0.0205201995	-0.1387416669	-0.075282078	-0.0393495767	-0.1107625892	0.0518989773	-0.0626781998	-0.1221634903	-0.2244344129	0.1909526245	-0.0633279454	0.0474754757	0.0297301546	-0.1148820903	0.1114298236	0.0084997322	-0.0019473542005528	0.0068518311583146	4.694759022205215e-05	3.7921883824106342e-06	-0.0287439689430328	-0.056099764725431	0.000826215750598	0.0031471836022487	0.0325644802181557	0.0415277154300355	0.0010604453718786	0.001724551148838	-0.0012450117930472	-0.0027020205962538	1.550054364826604e-06	7.300915302579741e-06	-0.0002564482019178	-0.0004744018716631	2.2505713583745246e-07	6.576568026687272e-08	-8.365986252012317e-05	-2.0500913766987437e-05	4.2028746528145485e-10	6.9989725968859105e-09
1140.0517038538658	1.4743187456151643	2.1736157636722724	1299717.8874601026	1528.6448403066292	1.7526793727984114	3.0718849838330327	2336755.04779608	1110.504733421689	-0.3582086472283663	0.1283134349491761	1233220.7629519766	1248.818693904339	1077.43663044161	1.377205	27.743454	0.2711276626588187	0.1718864075018345	0.0195194475	-0.2413805617	0.0204473065	-0.0760119489	0.0202991312	-0.1333872196	-0.0808459048	0.1128337003	0.2379142527	0.1917055466	-0.0691737237	-0.0233704512	0.022941483	-0.0406334691	0.0476029375	-0.0544026183	0.0488085279	-0.053960478	-0.1373040001	0.0182215712	-0.1054378247	0.1229475437	-0.0689384611	-0.0480857665	0.0736250558	-0.0162733108	0.0657628252	-0.226557445	-0.2692059477	0.0290705026	-0.0932364426	0.0848738201	-0.017755963	0.0596141465	0.0230486862	0.1429262463	-0.0408951819	-0.0908289433	0.101315645	0.0558521399	-0.0419445886	0.1706204089	0.2216766332	0.0347028059	-0.0798038908	0.0293861164	-0.1914437038	0.1378964603	-0.0280232113	-0.118213046	-0.0101398881	0.1276641538	0.0230111933	0.0227454885	-0.1213554011	-0.1812134415	0.1287124701	0.0674341825	-0.0684331375	0.0135654898	-0.0206378913	-0.0972457815	-0.0120295759	0.0852341641	-0.0075322339	-0.2220851963	0.063580279	0.1427403568	-0.2383873886	-0.1562796309	-0.0805833217	-0.0492211934	0.0143504252	-0.1674072664	-0.0871816267	0.0728983404	-0.0862550003	0.181330111	-0.0082417718	0.0844361997	0.2246525686	0.060526176	0.0454115561	0.1378892176	0.1074583966	-0.0028345346	-0.0154074187652071	-0.0134600645646543	0.0001811733380846	0.0002373885530064	0.0026267961291068	0.0313707650721396	6.900057903890469e-06	0.0009841249012113	-0.0553188980550203	-0.087883378273176	0.0030601804820217	0.0077234881767061	0.0012079468419788	0.002452958635026	1.4591355730465558e-06	6.017006065148617e-06	-0.0003951574442768	-0.000138709242359	1.92402539158078e-08	1.561494057673723e-07	-0.0002602610801121	-0.0001766012175919	3.1187990054968763e-08	6.773582982111696e-08
