global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
989.7173943425836	4.576575828429554	20.945046313365665	979540.5206642732	1369.8038319243483	13.86793238171458	192.31954854380783	1876362.537954628	989.949539847996	1.7534754656363702	3.0746762085886856	980000.091445259	1110.9751260638438	946.5956203720788	1.263108	28.243839	0.0929249019542784	0.0500812792311249	-0.0015466051	-0.0387134253	0.0366171606	0.1194580193	-0.1256911627	0.0287484542	0.0214020338	0.033497429	-0.2003390369	-0.1596351956	-0.0362713854	0.012422498	-0.0271748682	0.0595768478	-0.0060864985	0.020425983	-0.0348741419	0.0255352665	0.072509821	-0.083533519	0.1519148065	-0.1063354807	-0.0294434427	0.0278606257	0.194256351	0.0418012745	-0.0124086177	-0.1682574071	-0.0456034367	-0.0097266655	0.044989331	-0.035922774	0.1383971191	0.0877442752	-0.0951213212	0.1878216185	0.1321466117	-0.0763093263	-0.0467367567	-0.091249172	-0.0359940055	0.0456937192	-0.0049564122	0.0123458867	0.0273234199	0.0215064591	-0.0020735224	-0.0080093536	0.038607184	0.1002381331	0.0547597825	0.0330185736	0.0161725597	-0.0926266259	-0.041162741	0.0244872545	0.0456182589	-0.1238270891	0.1178593347	0.0324611302	0.1601504762	-0.0456340967	0.0908663721	0.0113606769	0.0668993186	-0.0055785132	-0.1489399791	0.1419863355	0.1094628008	-0.0243017920597452	-0.0031957078326172	1.021254855145092e-05	0.000590577097315	0.0349359410838445	-0.0262136628065548	0.0012205199794138	0.0006871561177357	-0.0844140446773309	-0.0259858746131413	0.0071257309387864	0.0006752656794099	0.0008298895634991	0.0001078046855682	6.887166876047267e-07	1.1621850230458481e-08	0.0003577577159399	0.0006350366434728	4.032715385532002e-07	1.279905833145342e-07	0.0006208516556298	7.751804998299967e-06	6.009048073166836e-11	3.854567782982637e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993.9429917329423	4.225597390358757	17.85567330540674	987922.670815032	1378.02462262938	8.220790705031732	67.58139981593612	1898951.8605728447	991.9740488540724	2.024509006076414	4.098636715684511	984012.5135999416	1113.7439706940677	956.6746066050096	1.020616	22.821571	0.052678010519966	0.0310641933138486	-0.0170174433	0.0313645577	-0.0495088052	0.0932701507	0.0171623025	-0.0408533789	0.0378046099	-0.057025057	-0.0360374754	-0.1043991821	-0.0379777505	0.0151583728	0.0296599869	-0.0337454384	-0.0372261851	0.0840625733	-0.0669202083	0.0591859989	0.0808662012	0.0122897969	-0.0548603838	-0.2137560172	-0.0752433795	0.0265104585	-0.150685008	0.1131843853	0.2951412488	-0.0079620977	0.0466597854	-0.0069112547	0.0421816841	0.0270922513	0.0670240605	0.0363102612	-0.1152098773	-0.0659526474	0.0188179712	0.0056215389	-0.0119865043	0.1090318001	0.1018995428	-0.0206974725	0.0879397146	0.0162732526	0.0271417997	0.0072655479	-0.0545172724	0.0229808223	0.0365807185	0.080606353	-0.009541942	0.0814933656	-0.0353499626	-0.040364132	-0.001788906	-0.0061933407	0.0087781781	0.0054086202	0.1458476006	-0.1696171997	0.0761699383	-0.1801501824	-0.0883717825	-0.148766439	0.0695279198	0.0128690828	-0.0082180084	0.1397444952	0.1012278027	-0.0121331850724715	0.0121686069872737	0.0001480749960107	0.0001472141800028	0.0349741397256195	3.819864177500437e-05	0.0012231904495471	1.4591362334551092e-09	-0.0825191133620535	0.0018949313152773	0.0068094040700594	3.590764689618899e-06	0.0002999386592092	-0.0005299509042899	8.996319928821261e-08	2.808479609576828e-07	0.0002520730126618	-0.0001056847032781	1.1169256506980046e-08	6.3540803712396e-08	0.000484961791685	-0.0001358898639447	1.8466055122936247e-08	2.3518793939432533e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990.5536798862116	-3.3893118467307204	11.487434794389204	981196.5927361154	1372.8270119209967	-5.1976107083833085	27.01515707590084	1884654.0046599323	990.6603254972448	-1.3137233568276088	1.7258690582744007	981407.8805143072	1116.5751836303916	966.6167044495091	1.136977	25.423473	0.0552154236234241	0.0317429761287148	0.0005606314	-0.0322689008	0.0876994459	0.0161714805	-0.1109643636	0.0210025627	0.0243552842	0.042766858	0.1696186134	0.0361849228	0.1289960191	0.1033082297	0.0186163125	0.0037322651	-0.0311994581	0.0334690533	0.1780443363	0.094513503	0.0138440744	-0.0680714644	-0.2176439271	0.0485206962	0.1493146415	0.0681979994	-0.0605029473	0.0859885016	-0.1553486001	0.0373672996	-0.0788999207	-0.0058612877	-0.0212301096	-0.1108553844	-0.1286872233	-0.1211373014	0.1096771156	-0.0851998884	0.0593523562	0.092503859	0.1214597881	-0.1545343671	-6.81042e-05	-0.0245350998	-0.0537264137	0.0131897026	0.0080112633	-0.0077666861	-0.0900176574	0.0030300699	0.0344065135	0.1982593853	-0.0634774084	0.0896020467	0.0269748249	0.047927448	0.0377066546	0.0151442266	0.1209686737	-0.0991959932	0.1120429009	0.0013325586	0.0288083128	-0.0610915656	-0.0654267139	-0.1349854233	-0.0054729877	0.1919920482	0.0983236055	0.1373117808	0.0924399334	0.0037679797084422	0.0159011647809137	0.0002528470413897	1.4197671083232168e-05	0.034946227531492	-2.791219412750373e-05	0.0012212388186828	7.790905810114538e-10	-0.0798817092086636	0.0026374041533899	0.0063810874660974	6.955900668318336e-06	7.40617909953385e-05	-0.0002258768682138	5.4851488854372035e-09	5.102035959410216e-08	-0.0002549817577888	-0.0005070547704506	2.571045402367107e-07	6.501569680506629e-08	0.0004850090029204	4.7211235399975255e-08	2.228900747991876e-15	2.352337329138406e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.7628081735502	-2.790871712661442	7.788964916533811	975675.3652108978	1361.3058686566776	-11.521143264319107	132.73674211696553	1853153.668039112	987.7713829445954	-2.8889425526493824	8.34598907250833	975692.3049642786	1112.900634971477	960.628124815045	1.134451	25.367001	0.1453212460977906	0.0988624558675609	0.020330951	-0.0768511561	0.2107441921	-0.1815429122	-0.0450158608	-0.0076351944	-0.0492362831	0.2138501855	0.0336399332	0.1096888447	0.0322912198	-0.0096001486	0.0253000675	0.0184054122	-0.0748753944	-0.05447971	0.0096243423	-0.12049824	0.1212350325	0.1035999531	0.1089036943	0.2433512778	0.0667162076	0.1797419976	-0.0432293272	0.207151031	-0.0702995805	0.1009975993	-0.0585645008	0.0029910658	-0.0101745126	-0.0211856436	-0.1045388265	0.0984020774	0.2192413242	0.1480054848	-0.1085026843	0.021894523	0.2399747783	0.0421816246	0.0242026729	-0.0309484452	0.0658785132	0.0112592423	0.0104359748	-0.0112576272	-0.0906661791	0.0116453379	0.054359145	0.1723092882	0.0302383249	0.1463030606	-0.1064959597	-0.0105316126	0.1665836902	-0.0104905842	-0.0013445521	-0.0628386196	0.1576220464	0.1260553866	0.0419314602	0.111348598	-0.0533421316	0.0599662859	-0.1108377603	-0.0313725774	-0.0111415129	0.1346915149	0.0831471893	0.010652850899163	0.0068848711907207	4.740145131281724e-05	0.0001134832322797	0.0318818938618363	-0.0030643336696557	0.0010164551562173	9.390140838985576e-06	-0.0187617471754464	0.0611199620332171	0.0003520031570753	0.0037356497589419	-0.0011738794661472	-0.0012479412571425	1.377993001042035e-06	1.5573573812784991e-06	-0.0004917845692908	-0.000236802811502	5.6075571535251764e-08	2.418520625925377e-07	0.000484711487481	-2.975154393999977e-07	8.851543668137368e-14	2.349452260960436e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
991.5006884020617	3.737880228511472	13.971748602696971	983073.615101762	1370.427788728793	9.121920072115472	83.20942580206314	1878072.3241200892	987.6255106902928	-0.1458722543026169	0.0212787145753273	975404.1493662616	1111.1083013267582	948.7014936750584	1.215341	27.175734	0.1843912921779019	0.1131501492704863	-0.0037744363	-0.0445735647	0.051263172	0.1316833537	-0.1629891783	0.0251261492	0.0075995023	0.0508551824	-0.0979771785	-0.1629401145	0.0420998193	0.11935748	-0.0168811904	0.0075892944	-0.0523682912	0.0598352926	-0.0777088601	0.0073335466	0.1447734853	-0.2413012795	0.005662204	-0.0141637084	0.0510021657	0.2411621533	0.0401861619	0.163435227	0.0049503794	-0.123977487	0.0471755924	0.0001207826	0.0296592259	-0.0462588427	0.1268948135	0.0662151648	-0.056025743	0.0710494056	0.1275638254	-0.120100259	0.1622603939	-0.0790914843	-0.0363283324	0.0931973384	-0.045348263	0.0094764626	-0.001489548	-0.023391962	-0.1003778893	0.0189222969	0.0011688725	0.125670626	0.0482781241	0.07355711	-0.0296987269	-0.0732660368	-0.1060791292	0.1229195558	0.0349685787	-0.1274719583	0.1317421252	-0.0261572267	0.1833097018	-0.0492007375	-0.0410597395	0.0659375794	0.0021422283	-0.0293830623	-0.0518356303	0.1318872767	0.0734003241	-0.0020661527970275	-0.0127190036961904	0.0001617730550237	4.268987380664561e-06	0.0350064948883925	0.0031246010265561	0.001225454684371	9.763131575156055e-06	-0.1034626353019945	-0.0847008881265481	0.0107045169036335	0.007174240449426	-0.0001079764419813	0.0010659030241659	1.1658912022941046e-08	1.1361492569260111e-06	-6.90363178501574e-05	0.0004227482514406	1.787160840961208e-07	4.766013182307962e-09	0.0006729961984466	0.0001882847109656	3.5451132383399544e-08	4.529238831235754e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994.93189391182	3.4312055097583425	11.773171250196008	989889.473522961	1373.809775087255	3.3819863584619725	11.437831728822871	1887353.2981252945	989.9231685325144	2.2976578422216107	5.279231559922469	979947.8795974528	1112.5206468656131	961.2078915220318	1.070079	23.927591	0.0506166056128584	0.0244947664993265	-0.0140514516	0.0140805029	-0.0032255073	0.0232260623	0.0926218897	0.0344055263	0.0603564862	-0.0588921614	-0.0330580408	0.006265679	-0.0598084615	0.0652576317	0.0144078741	0.0746460858	-0.059320467	0.0420968982	0.0401138973	0.0325631959	0.1410931056	0.0362348049	-0.0420740512	0.1021126743	-0.109895313	0.0136386305	0.1345209909	0.0574537112	-0.0201554807	0.0716325342	0.1942821574	0.0048337282	-0.0027789951	-0.062297264	-0.0171057099	0.0105179357	-0.1311984718	0.0991312606	0.0146564125	0.0120126472	-0.0546893355	-0.0196196065	0.1989397509	-0.0298567869	0.076311373	0.0107443603	0.0018015077	-0.0246484757	-0.104524419	0.0145369196	-0.0111600584	0.0522202201	-0.0190735546	0.1341827085	-0.0701675293	-0.1170462261	-0.0110593217	0.0077128334	-0.2106131112	0.0469432487	0.1743809971	0.0134947585	0.0386567811	-0.029199304	-0.1730504356	0.0339837957	0.0020142524	-0.0128989341	0.1027385433	0.1289028963	0.0632525717	-0.0087530190792222	-0.0066868662821947	4.471418067595239e-05	7.661534300122787e-05	0.0349854486071308	-2.104628126169822e-05	0.0012239816142421	4.4294595494650957e-10	-0.0844062892078625	0.0190563460941319	0.0071244216578413	0.0003631443264593	0.0001450032389921	0.0002529796809734	2.1025939318200073e-08	6.399871898540327e-08	-1.2964787904357069e-05	5.6071529945800336e-05	3.1440164704627842e-09	1.6808572540496335e-10	0.0004850004702604	-0.0001879957281862	3.53423938162596e-08	2.3522545615280914e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993.9339609718556	-0.9979329399643576	0.995870152665906	987904.7187732024	1382.94358383269	9.133808745434862	83.42646219818238	1912532.956064004	990.1531967679084	0.2300282353940019	0.0529129890784783	980403.3530697084	1116.812621092515	973.9433376066612	1.034195	23.125204	0.0235872055602218	0.013269019952763	-0.0248746469	-0.0031145084	0.0032882568	0.1091866495	-0.0958701287	0.0318569165	0.0331102914	-0.1152587779	0.116956098	-0.0846068461	0.1116263092	0.0779426419	0.0197505415	0.0589018287	-0.0557754165	0.124122302	0.0512995109	0.0080667253	0.1523848967	0.0472945509	-0.0886554416	0.012854955	0.1014934905	0.0081678645	0.0657224693	-0.0205389511	0.1115611504	0.0200266642	-0.024937688	-0.0206547892	0.0020224911	-0.0849034507	-0.0333561734	-0.1066382646	-0.0967029741	-0.1627250411	0.1210737583	-0.0812515839	0.1288274878	0.0795530024	0.1115793713	0.0008274636	-0.027980536	0.0113773084	-0.0062427632	-0.0263869453	-0.0982586907	0.0224522044	-0.0340104834	0.1304080922	-0.0200675606	0.0408763198	0.0348578802	0.0935142554	-0.088726186	0.0917225954	-0.0082669401	-0.0767506502	0.0667505836	-0.0746067517	0.0236677291	-0.0559247127	-0.1540947553	-0.0270941244	-0.1505944651	0.0388884869	0.0873175847	0.1257424501	0.0527593557	-0.0026676711224524	0.0060853479567698	3.7031459754962384e-05	7.116469217566448e-06	0.03494910711089	-3.6341496240800686e-05	0.0012214400878484	1.3207043490201303e-09	-0.0820896322485964	0.002316656959266	0.0067387077227097	5.3668994669160405e-06	8.300119871830792e-05	-6.200204027379208e-05	6.889198988676041e-09	3.8442529981129355e-09	-9.989726058146076e-06	2.975061846210993e-06	8.850992988780361e-12	9.979462671680271e-11	0.0002470003894215	-0.0002380000808388	5.664403847932292e-08	6.100919237437266e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992.2666195243668	-1.667341447488866	2.7800275025142667	984593.0442223144	1370.5085333649224	-12.435050467767496	154.6304801359246	1878293.6400260704	991.1944512261284	1.0412544582200098	1.0842108467630462	982466.440141466	1116.0130340936414	979.5369240768028	1.126219	25.182915	0.1377557752138276	0.0838667745871492	0.0096080809	-0.0085343089	0.086676043	-0.1606524675	0.0352365833	-0.0292418626	-0.0209154246	0.0675269818	0.0203804261	0.1860170699	-0.0650967429	0.0098311184	-0.0079289651	0.0190530889	0.0427913277	0.0606148058	-0.0447953864	0.0120232873	-0.0969988391	0.0074909974	-0.0204888402	0.0427886155	0.066752966	0.0555891676	-0.2174630336	-0.0613153883	-0.0449023511	0.064664416	0.0081156373	0.0117896212	-0.0151369122	0.0257075793	-0.0506504861	0.0245212027	0.0366707178	0.0375405912	-0.1085681371	0.1081418655	0.1146948279	0.0232950773	-0.1321072223	0.0361591985	-0.0293844959	0.0060473139	-0.0037860951	-0.0282962145	-0.1108670763	0.0176166165	0.0138032124	0.0312896818	0.0328429008	0.0649357251	-0.1159268587	0.0478789794	0.0249573319	0.0619538117	-0.1077855313	-0.0346715552	0.1491842047	0.0003402929	-0.0249563451	0.1204430818	-0.1396315549	0.0332373732	-0.0251848378	-0.0124298403	0.1736163872	0.1224102548	0.0419779864	0.0010779651381085	0.0037456362605609	1.4029790996428644e-05	1.1620088389772775e-06	0.0202246463038164	-0.0147244608070735	0.0004090363181144	0.000216809746059	-0.0173075049545872	0.0647821272940092	0.000299549727753	0.0041967240167372	-0.0006579964845633	-0.0007409976832816	4.3295937369766105e-07	5.490775666287101e-07	-0.0001520126650484	-0.0001420229389902	2.017051519942939e-08	2.310785033511705e-08	3.994999464968277e-05	-0.0002070503947718	4.2869865975165374e-08	1.5960020725096815e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994.2607052093284	1.9940856849616464	3.9763777189689593	988554.3499233512	1375.7081894733496	5.199656108427234	27.03642364590465	1892573.0225840416	989.6590617451692	-1.5353894809592248	2.357420858240238	979425.0584943286	1114.801748343302	961.6489354480397	1.14182	25.531775	0.1180985122006247	0.0783655014393524	0.0060516109	0.0232279056	-0.0520184589	0.1020048444	-0.0356454789	-0.0236840146	0.0043554335	-0.0093332941	-0.1169318341	0.0120324295	-0.0344455433	0.0393429148	-0.0054423191	-0.023054242	-0.0861660537	0.0725129107	-0.0548770705	0.034928353	-0.1649290261	-0.0414863241	-0.0441647497	0.0372432763	0.0862195465	0.1376711203	-0.0240274163	-0.1108517381	-0.0536114553	0.0296928709	-0.1184739989	0.0090502615	0.0039269815	0.0099723443	0.0560108238	0.0034892183	-0.0885362695	0.009815876	-0.0803056385	0.0445028324	0.0507367229	-0.2034760438	-0.1059462877	0.0698091314	-0.0145275032	0.0044508774	-0.0111580479	-0.043414419	-0.1026658056	0.0405155432	-0.0046525995	0.0680271359	0.120426012	-0.0091043897	-0.0779190226	-0.0022790452	-0.0737696546	0.1003494961	0.0229718663	-0.1528162612	0.0132767319	0.0630399177	-0.0203377232	-0.0372555305	-0.0344818818	0.0089147242	0.1907194593	0.0800243354	0.1177179101	0.1189108618	0.0309673479	0.0114340151329486	0.0103560499948401	0.0001072477714956	0.0001307367020604	0.0128254994216092	-0.0073991468822072	0.0001644934354136	5.474737458447656e-05	-0.0827481543398107	-0.0654406493852235	0.0068472570466451	0.0042824785919597	-0.0001079966192904	0.0005499998652729	1.1663269778155596e-08	3.024998518002082e-07	-6.900567014533898e-05	8.300699490306103e-05	6.8901612028367995e-09	4.761782512207328e-09	0.0001049964532408	6.504645859111723e-05	4.231041775245929e-09	1.1024255193147502e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994.210594483422	-0.0501107259063928	0.0025110848508656	988454.7061830794	1373.3524332441525	-2.355756229197141	5.549587411401132	1886096.9058976343	992.2964253448632	2.6373635996940266	6.9556867569910334	984652.1957521936	1115.8047955209047	970.8228011853768	1.04641	23.39834	0.1663702368073076	0.0970062687509844	-0.0015284405	0.0377171228	-0.0559476107	-0.0544574891	0.1041123542	-0.0052715778	-0.0365304117	0.0294151933	-0.0171609511	0.0239729683	-0.0251797132	-0.0659098146	0.0527597146	0.0160969832	-0.0530567376	0.0088409119	-0.1958934045	0.0731593186	-0.102542593	0.0918806506	-0.1261464598	-0.0980596222	-0.1446680273	-0.0483908095	-0.1443131022	0.1321273814	0.0176647339	-0.0673916775	0.0792750729	0.0221118753	-0.0173961546	0.0117003584	0.0899428824	0.1000652798	-0.057236407	-0.1298934545	-0.1260795568	0.0391340046	-1.39185e-05	0.1033752418	-0.0919533432	-0.1043267071	0.1766689144	0.0007367123	-0.0085579736	-0.0338645715	-0.1428978811	0.0758257094	0.0880310864	-0.0786056803	0.0573513812	0.0022531282	-0.1824386959	-0.0305725574	-0.0114077269	0.0269712557	-0.0325145887	0.0863401115	-0.1500528122	-0.2111492157	-0.1595494898	-0.1241981752	0.0396307634	0.1149612292	0.1413433941	-0.129323361	0.0998098145	0.1152490509	0.0197875765	0.0114415803957115	7.565262762899288e-06	5.723320067171058e-11	0.0001309097619515	-0.0180510570454686	-0.0308765564670778	0.0003258406604587	0.0009533617392646	-0.0235998870305138	0.0591482673092969	0.000556954667853	0.003498517525692	-0.0012419924898001	-0.0011339958705097	1.5425453447198514e-06	1.2859466343330523e-06	-0.0003965243918169	-0.0003275187216715	1.0726851304537345e-07	1.5723159330576242e-07	3.97540900586601e-05	-6.52423631821399e-05	4.2565659535902445e-09	1.5803876763920575e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989.7870469466714	-4.423547536750675	19.567772809892965	979678.3983034124	1368.4973821696444	-4.855051074508083	23.571520936082088	1872785.0850051695	988.4117119093448	-3.884713435518393	15.090998476097113	976957.7122395616	1114.474761036556	964.1521965156902	1.08303	24.217197	0.1937318716194221	0.088846182981126	-0.0016722714	-0.0496900393	0.0482090112	0.0361262876	-0.1446829225	0.020191426	-0.0349383508	0.1122332441	0.0602587672	-0.0992005382	0.210845945	-0.0353398977	0.0840921677	-0.052817005	-0.0792857641	0.1191287418	-0.1226383246	-0.1522206501	-0.0114525548	-0.1506533243	-0.0203983827	-0.1487124889	0.0033301677	0.0161477992	-0.0337795072	-0.1785302472	0.1637215876	-0.1053297103	-0.0021371026	0.0073635657	0.0027503765	-0.0845332567	0.020031831	0.0915290312	-0.056483742	-0.1775149574	0.1674963505	0.0114239579	0.1666417772	0.1374903562	-0.0778710935	0.1511852264	0.0310275818	-0.0070898602	-0.0076882314	-0.0281124781	-0.1533435005	0.0695375315	0.1499276124	-0.0071152008	-0.0715378843	0.0289352949	-0.0106515683	0.1017869757	-0.0517627498	0.0306236086	0.0577499158	0.0791908266	-0.3001311848	-0.1116473741	-0.1137089912	-0.1178662109	0.1109767766	0.0613468471	0.0556870357	-0.1176926833	-0.0990214877	0.1114298236	0.0084997322	-0.0063373740225642	-0.0177789544182757	0.0003160912202071	4.016230950187155e-05	0.0151222206405492	0.0331732776860178	0.0002286815571014	0.0011004663524336	0.0437917127501492	0.067391599780663	0.0019177141055915	0.004541627720997	-6.19986205450041e-05	0.001179993869255	3.8438289494834055e-09	1.3923855314796124e-06	-6.900124163178312e-05	0.0003275231501851	1.0727141390718263e-07	4.7611713467277194e-09	3.99978653077594e-05	2.437752490993024e-07	5.94263720734269e-14	1.599829229177663e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990.0347566942	0.2477097475286882	0.0613601190207264	980168.8194625438	1363.1407226923654	-5.356659477278981	28.69380075552273	1858152.6298622645	987.8346796450408	-0.57703226430408	0.3329662340478935	975817.3543094205	1112.1249694309588	964.2389886794668	1.05083	23.497181	0.1790388399804188	0.088828100197017	0.0086083108	-0.0671568647	0.1135055672	-0.0496230052	-0.0082305798	0.1327282321	0.0299745755	0.1397304447	-0.0075440998	-0.0641202828	-0.0104583236	0.1035799636	0.0874477676	0.0301964543	-0.0401779017	0.138993965	0.023183436	-0.1026826129	0.0309705522	-0.083190261	0.1805493113	0.066707787	-0.1021536075	0.0171667916	-0.1688214149	-0.0843392659	0.0769920352	0.2210510886	0.2325532564	0.0295382392	-0.0567266825	-0.0820338896	-0.0604873982	0.0674171293	-0.0515674413	0.2499379083	0.0838230149	0.1598497734	0.0932783883	0.0671820081	0.1503961871	0.0375933682	0.0547707332	-0.0005296059	-0.0231865378	-0.0462667531	-0.1725080829	0.0246450751	0.0440083213	0.0242120327	-0.0233502075	0.0646133526	-0.0265290269	0.1117714114	0.0317540458	0.0018193063	-0.1033595941	0.0950371054	-0.199770014	0.2275432727	-0.0697702983	0.0876296881	0.1117663877	0.0676367658	0.0551238844	-0.1829098686	-0.0538570012	0.1074583966	-0.0028345346	-0.0063011124263709	3.626159619330056e-05	1.3149033584859902e-09	3.9704017809765765e-05	-0.0311048682075067	-0.0462270888480559	0.0009675128262063	0.002136943743366	-0.0126974750100572	-0.0564891877602064	0.000161225871631	0.0031910283338078	-0.0013494938772865	-0.0012874952567414	1.821133724833751e-06	1.6576440361318503e-06	-0.0003070269924057	-0.0002380257507739	5.665625803148679e-08	9.426557406568977e-08	3.979283730390685e-05	-2.0502800385255538e-07	4.2036482363763465e-14	1.5834699006952003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993.4856169548772	3.450860260677132	11.908436538720643	987013.6710962128	1370.5866903271196	7.445967634754197	55.44243401780702	1878507.875701848	989.6337236045064	1.799043959465621	3.2365591680897388	979374.9068953204	1115.0622787089612	963.96140238733	1.070694	23.941341	0.1891766493368781	0.1085604315891744	0.0042199936	-0.0186676525	-0.0228545273	0.1200034082	-0.0951061578	0.0621221868	-0.0243221766	-0.0098688973	-0.0610942787	-0.1658595981	0.008308546	0.042115469	0.068935783	0.0087696088	-0.0371533843	0.1017297686	-0.1005966538	0.0304588852	0.0960349334	-0.135757674	-0.0378357134	0.0798098063	0.1161311148	0.1883285867	-0.0906719841	-0.1014782183	0.0235308173	-0.1706168212	-0.0229178229	0.0251755222	-0.0132150308	-0.0059784471	0.1110442507	0.0183045171	-0.1603132717	-0.0456363667	0.1020946114	-0.0631031345	0.168879255	-0.0023544062	-0.0370926303	0.0622474272	0.0098051505	0.0008015185	-0.0280319554	-0.0522350457	-0.1428909133	0.0454663303	-0.0137623082	0.0145433379	0.0254657699	-0.0447027996	-0.003013834	0.1212661381	-0.1485880711	0.1168568456	-0.0124072647	-0.0183082548	-0.192006579	-0.0248166981	0.0421711886	0.0081817801	0.0630346924	0.1170855229	0.0512704372	-0.2655543495	-0.0801519572	0.1033401944	-0.0141533203	-0.0063335586148696	-3.2446188498700367e-05	1.052755148093196e-09	4.011396472798893e-05	0.0043104927619026	0.0354153609694093	1.8580347850414703e-05	0.0012542477925935	-0.073611112257339	-0.0609136372472818	0.0054185958477625	0.0037104712026934	1.4992642694960912e-05	0.0013644865199814	2.2477933497876478e-10	1.8618234632111177e-06	-6.900161756440149e-05	0.0002380253748412	5.6656079068340666e-08	4.7612232265039194e-09	-0.0002139993665071	-0.000253792203811	6.441048271524765e-08	4.5795728865440106e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
