global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
1132.4713285765606	-0.6772684367576858	0.4586925354281994	1282491.3100479604	1531.9933276706272	2.6744871351456823	7.152881436059759	2347003.5560273216	1093.7142285877849	-1.3604330429302536	1.850778064296469	1196210.8138153732	1240.095687840822	1075.6307054957526	1.09846	22.3909	0.0802142225275813	0.0381512042595003	0.098128265	0.1401861245	0.0847274582	-0.0403375693	0.0694247304	0.1046952606	0.128428496	-0.0764594938	-0.1319955249	-0.0957402987	-0.0743720514	0.0790225984	-0.0286561688	-0.039246357	0.1327007294	-0.1240704734	0.0229008402	-0.0773423735	-0.0036922128	0.0201260735	0.0449496001	-0.0976239579	0.0715112567	0.0227806514	0.0360994313	-0.0385071999	0.1515350536	0.0832935819	0.0510077572	0.0081549192	-0.0991695127	0.0228843978	-0.1863808922	0.1309669533	-0.0350772688	-0.023694316	0.0687809155	-0.100006874	-0.1591680581	0.0234712625	-0.0574483301	0.100288047	0.0254689339	0.1366153139	0.03421527	0.045710529	-0.0517485332	0.063173589	-0.1016446551	0.0589545212	-0.1114458329	-0.029451011	0.1362264636	-0.0068897322	0.0133412173	0.0255736565	-0.1587567046	-0.0299627458	-0.0897298464	0.0550899018	-0.01547857	0.041841368	-0.09080812	-0.120602878	-0.0348458086	-0.1628233998	0.0014080418	0.0252613623	-0.0722617822	-0.1144483047	0.0698492133	0.0324906046	0.0104906935	-0.1099696881	0.0427204506	-0.0665190456	-0.0485619688	0.0455771519	0.1304268141	-0.018352783	-0.0729415085	-0.0240616706	0.0771680506	0.1419863355	0.1094628008	0.0207835632429151	-0.0222621675183632	0.0004956041026156	0.0004319565010722	-0.008403287923258	0.0111455902128199	7.061524792117376e-05	0.0001242241811921	-0.0074240761577186	-0.0133564330388082	5.511690679560577e-05	0.0001783943035201	-0.0023439341351088	0.0003989711685727	5.494027229728237e-06	1.5917799335226597e-07	-0.0005717769360078	0.0002690464995312	7.238601890999204e-08	3.269288645504678e-07	0.0002353304962427	9.82967047899995e-07	9.662242172572305e-13	5.538044246183544e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1132.4450373837794	-0.0262911927811728	0.0006912268178567	1282431.7626951495	1533.5589721679687	1.5656444973415091	2.451242692055746	2351803.1211168766	1092.4170646479563	-1.2971639398285788	1.6826342867916009	1193375.0431340572	1239.4620350156963	1084.7678597817626	1.018105	20.752937	0.0682992465564706	0.0294164613932237	0.07082055	0.0535267171	-0.0791189392	-0.1802662696	-0.0132522084	0.0504852973	-0.0802250919	-0.0753760785	-0.068221017	-0.0208244923	-0.232515626	-0.0274889098	-0.0509722796	0.0179574954	0.0011322681	0.1256735714	-0.0089736102	-0.151956974	0.0733776168	-0.0564015869	-0.1483448745	-0.1632768811	0.0193804944	-0.1805579375	-0.018908913	-0.0252112961	-0.1144857512	-0.0660724947	0.1137957446	0.0464929599	0.0331318534	-0.1076047738	-0.1254050777	0.0458541977	0.1880538832	0.0767979858	0.000926602	-0.0663279787	-0.0052911874	-0.0951957689	-0.2463624292	-0.0109541404	-0.0341176142	-0.1237321392	0.0435864822	0.0315169677	-0.0647146304	0.0512513134	-0.1893038826	-0.0346581192	-0.0520360226	0.057674974	-0.0392339182	0.0056536931	0.0730628876	0.0953143038	0.1733636538	0.1725275238	-0.1801600969	0.0666516706	-0.0226650449	0.0514963775	-0.0617539169	-0.111548399	-0.0562082152	-0.0145292848	-0.0052853641	0.1626315883	-0.0989157439	0.0193826919	-0.0014369436	0.1470160452	-0.0429690714	-0.0990989619	0.0640387769	-0.0309071526	0.014463616	0.0369456667	0.0409518971	0.0400488461	-0.0802586276	0.0597063767	-0.1515411579	0.1397444952	0.1012278027	0.0267017943396012	0.0059182310966861	3.502545931378235e-05	0.0007129858209543	-0.0261712895054131	-0.0177680015821551	0.0006849363943761	0.0003157018802234	0.0004202446904173	0.0078443208481359	1.766055998239323e-07	6.153336956849952e-05	-0.0021640054831708	0.0001799286519379	4.682919731193287e-06	3.2374319788225906e-08	-0.0002819671659461	0.0002898097700617	8.398970282321543e-08	7.95054826716755e-08	-3.0304942347471418e-05	-0.0002656354385901	7.056218623499274e-08	9.183895306835663e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1131.3569401360264	-1.0880972477530122	1.18395562056768	1279968.5259939523	1524.0824464586046	-9.476525709364068	89.80453952023817	2322827.3036032454	1093.3178500471445	0.9007853991881802	0.8114143353906093	1195343.9212317104	1238.9749822378556	1084.4779411939332	1.101716	22.457264	0.0395004193246555	0.0204463690968596	-0.1483772777	0.1462562063	-0.0977045716	0.0109360753	0.0091266649	-0.0090058884	0.0161199928	0.1140360515	-0.0741866902	0.0020581026	-0.1586648192	0.1155039343	-0.0091107752	0.007866047	0.0745502927	-0.0286654439	-0.2442271929	0.2028881213	0.0797616789	0.0691825782	-0.0632489497	-0.018214532	0.0324272454	-0.1194310687	-0.064618308	-0.0232479653	0.0695665129	-0.0032119703	0.0822930231	-0.0433089962	-0.0332488892	-0.0106721884	-0.1099574113	0.0798805021	0.08376696	0.0415243919	0.1876682889	-0.0302325241	0.0684984205	-0.14093579	-0.0539248099	0.0369245623	0.0397484822	0.0571314779	0.1322704808	0.0943559455	-0.0051907408	0.0561383623	-0.1135188745	0.0464830145	-0.1514107559	-0.0945850691	0.1834479023	0.0889373403	0.1123243493	-0.0382157309	0.0409711204	-0.0790377192	-0.1594325986	0.0885536456	-0.0913925194	0.0235621693	-0.0482467969	-0.0438797408	-0.0326140725	0.0068696585	-0.1841102865	0.1264034861	-0.0689145684	-0.007734487	0.0534789722	0.1046139896	-0.0078438408	-0.0232995116	0.0232354411	0.0022504755	-0.1262382308	0.2147353068	0.0147058039	-0.0400127329	-0.0087638291	0.0020427005	0.1410726333	0.1373117808	0.0924399334	0.03270918787112	0.0060073935315188	3.608877704253397e-05	0.0010698909711882	-0.0244517940269588	0.0017194954784543	0.0005978902311368	2.956664700424789e-06	0.00928116462822	0.0088609199378027	8.614001685612209e-05	7.851590214414941e-05	-0.0024120168997338	-0.000248011416563	5.817825524601452e-06	6.150966274558593e-08	-0.000473441532405	-0.0001914743664588	3.666243301083712e-08	2.2414688460599467e-07	-4.907136686316564e-05	-1.876642451569422e-05	3.52178689103249e-10	2.4079990458193908e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1128.6405686112744	-2.716371524752049	7.378674260483769	1273829.533115181	1531.7596118503147	7.677165391710105	58.93886845167137	2346287.5084958267	1088.6612197049146	-4.656630342229846	21.68420614417565	1185183.2512893924	1235.3575111427244	1071.577651161164	1.119923	22.828392	0.0612445011410126	0.0303033638070524	-0.0921232036	0.0831257771	0.1422032755	-0.015681067	0.0149020076	-0.0069820406	-0.1477176863	0.0402899767	-0.0987837211	-0.1195704554	0.1004719047	0.0288883079	-0.0684404409	-0.0983624712	-0.0617611181	0.2126775443	-0.0835896189	0.0240650753	0.1510719697	-0.0581149991	0.0475666421	0.2148994418	0.0777185336	-0.0916585595	-0.0324688945	-0.09747376	0.0669824495	-0.0104740346	-0.0434078613	0.1527852769	0.0658816881	-0.2094981203	-0.0037370426	0.0548764267	0.093057028	0.0273108791	-0.0851640588	0.1215053721	-0.0836600251	-0.1350427255	0.163143397	0.0029038822	0.0387599859	-0.0633737248	-0.0018027085	0.059508797	0.0010569133	0.0025877104	-0.0311714408	-0.0520094248	-0.0250641921	-0.095594425	-0.0892953906	-0.0229703916	-0.1163840336	-0.2220990599	0.1421843772	0.1131597935	-0.0997457628	0.07273389	-0.0734473345	0.0306534381	0.0309882701	-0.024601629	0.0089874009	-0.1049698909	-0.1614370643	-0.0330019873	-0.0507136491	-0.0329649259	0.0456924881	0.0951477119	0.0411874274	-0.0383010736	0.0997943398	0.0670025648	-0.0666722488	0.1222842626	0.0392671446	0.0256893891	-0.1377332343	-0.188569742	0.0121811648	0.1346915149	0.0831471893	0.028971801831588	-0.003737386039532	1.3968054408488724e-05	0.0008393653013688	-0.0392100736120255	-0.0147582795850666	0.0015374298726604	0.0002178068163109	0.0342064644332822	0.0249252998050622	0.0011700822090254	0.0006212705703722	-0.0022990354326536	0.0001129814670801	5.285563920596726e-06	1.2764811903594292e-08	-0.0003597948550557	0.0001136466773492	1.2915567272535894e-08	1.2945233772455216e-07	-0.0001789139366607	-0.0001298425697975	1.6859092931627585e-08	3.2010196731428974e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1131.5404810992795	2.8999124880051568	8.40949243808826	1280383.860366389	1530.2503896077474	-1.5092222425673754	2.277751777460097	2341666.254894662	1093.9957912802108	5.334571575296195	28.457653891958127	1196826.791338815	1239.2305395345322	1074.0992042452444	1.131638	23.067194	0.1292286460217463	0.0710249324930538	0.0552414616	-0.109640171	-0.0063117084	-0.1201744253	0.0735520303	-0.0264249951	-0.2715544862	-0.0399909421	0.0246629962	-0.1336657928	-0.0160512788	-0.1329359737	0.2066246249	0.0555285986	-0.2191519761	0.1271678947	0.0981135209	0.1648605678	0.0567368775	0.0699729351	0.0370282566	0.1300262339	0.0609358147	0.0139175871	-0.133222973	0.3045112116	-0.0971018686	0.1225765769	0.0579454171	-0.0967631381	0.0750397878	0.05128498	-0.2473376395	0.0472376488	0.0717628589	0.0333778553	-0.0009851321	0.0549730163	-0.0382885012	-0.0336987792	0.0069689362	0.0572703522	-0.0720090015	-0.2275361994	-0.211219891	0.1016207294	0.0288401443	0.0242499897	0.0046825733	0.0520494523	-0.0104403573	0.22737658	0.0703449132	-0.0046972575	-0.098027751	-0.0612431245	0.0035978232	0.0276716436	-0.1507443084	0.0832356606	-0.0710275054	0.0581470694	0.0435354911	-0.1172405811	0.0888421706	-0.0173712012	0.0093822366	-0.0321525286	0.0004143664	0.1168490188	-0.1003464443	0.1073762587	0.0590658718	0.0224632748	-0.1304246982	0.1119511563	0.1793029598	0.0994431773	-0.2474880059	-0.0241348974	-0.0053541801	-0.0229888561	0.0999933835	0.1318872767	0.0734003241	0.0267986222978464	-0.0021731795337415	4.7227092858733446e-06	0.0007181661570626	-0.0715861485827247	-0.0323760749706992	0.0051245766689079	0.0010482102305083	0.0785813804454278	0.0443749160121456	0.006175033352709	0.0019691331710849	-0.0030100330149386	-0.0007109975822849	9.060298751020358e-06	5.055175620151151e-07	-0.0005798452233929	-0.0002200503683372	4.8422164605337424e-08	3.362204830915622e-07	-0.0001038723771797	7.504155948100001e-05	5.631235649340462e-09	1.0789470740961861e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1134.1236112909212	2.583130191641658	6.672561586970668	1286236.3656875603	1525.2684168497722	-4.9819727579752	24.820052561207017	2326443.7434394103	1098.0703284352871	4.074537155076314	16.60185302809738	1205758.446189979	1240.9906785301678	1095.1038919144569	1.165084	23.748951	0.1029557078540886	0.053760504428434	-0.074215163	0.0406722529	-0.1548894179	0.0782293785	0.1409541397	-0.0385878239	-0.0846794614	0.0659206558	-0.0413458708	0.105762748	-0.0611952501	-0.0099949772	0.1493297316	0.1252745484	0.0825481105	0.0371945468	0.0791586457	0.1332546629	0.0771291156	0.1407323508	-0.0738346504	0.1071226105	-0.0831196384	-0.2558826208	0.0347681384	0.2331567854	-0.0325833309	-0.1006312641	-0.1770882443	-0.1862283842	-0.1710249806	0.0972070835	0.2432724589	-0.0146726367	-0.0601639403	0.2050862927	-0.164714986	-0.0697431431	0.0501775768	-0.0763725037	0.0252107978	0.0409583872	-0.1690743834	0.0031132365	0.1399466578	0.0035196792	0.0260491655	-0.0211120903	0.0834878324	0.1878192191	-0.1916486367	0.0682464461	-0.1863544754	-0.0155305592	0.238984476	-0.0715484293	-0.2285532557	-0.1876020772	0.0410272016	0.0685724757	-0.1054204599	0.0067397157	0.0456499552	0.0173190889	0.085996914	0.053413643	-0.1692509351	0.1058280145	0.0067400887	0.127514345	-0.0211242595	-0.0081922398	-0.0200658495	0.1160989133	0.0240014835	0.0958015119	-0.0330504846	0.112271899	-0.0944891019	0.0420292742	0.1432980222	0.1718090868	0.114868713	0.1289028963	0.0632525717	0.0300270601921823	0.0032284378943358	1.0422811237584003e-05	0.0009016243437849	-0.0392539459059833	0.0323322026767414	0.0015408722691898	0.0010453713299298	0.0746243975906537	-0.003956982854774	0.0055688007157679	1.565771331297616e-05	-0.0023450122438732	0.0006650207710654	5.49908242391522e-06	4.422526259484192e-07	-5.029145877255559e-05	0.0005295537646203	2.804271896235792e-07	2.529230825471659e-09	-0.0001780595300587	-7.4187152879e-05	5.503733652292118e-09	3.170519624472509e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1133.9267922089607	-0.1968190819604842	0.0387377510237678	1285789.9700893036	1540.2189712524414	14.95055440266924	223.5190769471726	2372274.479405929	1094.107616405769	-3.962712029518116	15.703086628887585	1197071.4762771134	1242.1392365263623	1091.67387685516	1.099808	22.418377	0.063366027113893	0.0368204150306224	0.026692937	0.0412541418	0.0984194372	0.0391613335	0.1179207194	-0.1225065067	0.0068204264	0.0249836754	-0.1099763729	-0.0422193876	0.037069501	0.2508401019	-0.0039302885	0.0722127673	-0.1363863727	0.1146766505	-0.0910661647	-0.0804299525	0.029548118	-0.0126027917	0.0127516958	-0.05728664	0.0365222047	0.0497167374	0.1060141773	-0.0897013447	0.08595645	-0.1157384347	-0.029270921	-0.0757316876	-0.1209125071	-0.0173494553	-0.081418016	-0.0721155143	0.0465896881	0.2049205198	-0.2277662517	-0.2587562583	0.0470473547	-0.026457794	0.0265559023	0.2298660041	0.1175938976	0.0186318655	0.0246359769	-0.0854614628	0.0062326245	0.0972694424	0.0214823012	-0.035139239	-0.0630614805	-0.1048948326	-0.1769579323	0.0478003862	-0.0340290491	0.0849684383	0.0732558898	-0.2228979036	-0.0366898833	0.0430581011	-0.0476469896	-0.1140875648	0.0169548921	0.019044781	0.1017062363	-0.0226983035	0.0069975065	-0.0688699624	0.0970030514	0.0016988831	-0.0366524994	0.0156611985	-0.0823738314	0.0577614777	0.0707967869	0.1808346052	-0.0534718614	0.0477911799	-0.0234542459	-0.0866420391	0.0099911466	0.1221938294	0.1127380096	0.1257424501	0.0527593557	0.0269830578803862	-0.0030440023117961	9.26595007422e-06	0.0007280854125762	-0.0395585154995359	-0.0003045695935526	0.001564876148527	9.276263731679629e-08	0.0472959611339689	-0.0273284364566848	0.0022369079395858	0.000746843439167	-0.0021250164230807	0.0002199958207925	4.515694798362692e-06	4.8398161166165824e-08	-0.0003809208883487	-0.0003306294295761	1.0931581970184667e-07	1.451007231803628e-07	-7.490440539015437e-05	0.0001031551246685	1.064097974538319e-08	5.610669946852587e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1131.545162448568	-2.381629760392798	5.672160315588656	1280394.454660756	1526.0616775512694	-14.157293701171966	200.42896494124344	2328864.2436905946	1092.5217077696852	-1.5859086360837864	2.515106202005136	1193603.6819479894	1238.822766803862	1082.0479691056426	1.059509	21.59691	0.0664013121444921	0.039441296926094	-0.0139607043	-0.0964661809	-0.0183372021	-0.1562912768	-0.0019810415	-0.0658075178	-0.0084753156	0.099127491	0.0665212793	-0.016721395	-0.0548496074	-0.0643918611	0.1163041766	-0.0257040811	-0.1186561266	0.0542808862	-0.0415115882	-0.248815524	0.0820228755	0.0039020613	-0.0930465461	-0.1271458689	0.1053347348	-0.0947733954	-0.1067322067	0.0672913702	0.0566376901	-0.1542208415	0.1061424539	-0.0074380881	0.1021102112	0.1539984128	0.0216628566	0.271272087	-0.0917776507	0.0423963767	-0.1788567043	0.0374096416	0.0555862527	-0.1036116087	-0.1405235942	-0.0955684252	-0.051568543	-0.0263868385	-0.118497697	-0.0800047113	0.0235605111	0.0456034337	0.0693656538	-0.1493778017	-0.1036047453	-0.0859397237	-0.1233227162	-0.0858552009	0.005293594	0.0366308	0.0253569436	0.0600204637	-0.02347961	0.0473642328	-0.0454441	-0.0916533495	0.0697414882	-0.0415206167	-0.026437262	0.1456865403	0.158910051	0.0371527567	0.0550493544	-0.0344139115	0.002027071	-0.0093943571	-0.0830158545	0.0345702996	0.151566192	0.0991206102	0.1257665968	-0.0672074638	-0.0422730538	-0.125099056	-0.0686115242	0.0873386113	-0.1947729806	0.1224102548	0.0419779864	0.0269353223469153	-4.773553347089954e-05	2.27868115575137e-09	0.0007255115899322	-0.0394567357379855	0.0001017797615504	0.0015568339950972	1.0359119861256765e-08	0.0852810202621725	0.0379850591282036	0.007272852416957	0.0014428647169731	-0.0018830175306724	0.0002419988924082	3.545755020819582e-06	5.856346392684388e-08	-0.0001608323242969	0.0002200885640518	4.843897602638328e-08	2.5867036538743214e-08	-0.0001781517033554	-0.0001032472979652	1.0660004537124214e-08	3.173802940843044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1131.7535236373508	0.2083611887828738	0.0434143849910123	1280866.0382655596	1530.3100711398654	4.248393588595945	18.04884808362313	2341848.9138321	1092.628675038004	0.10696726831884	0.0114419964915947	1193837.4215153044	1238.6432902864528	1084.038689075277	1.039996	21.199165	0.0802351094120285	0.0519281471421588	-0.1034186899	0.0068289534	0.0989785932	0.0840768413	-0.0138087652	-0.1120724442	0.05835672	0.0463012228	-0.02295407	-0.0413135084	0.1386918862	-0.0500530697	0.0462668658	-0.0267178409	0.0914607315	0.0484234371	-0.0569060974	0.0235838521	0.082232163	-0.1299911798	-0.0283028982	0.1203902413	0.0661451061	0.1441088706	0.0887116885	-0.0354625193	0.0243070573	-0.0050654969	-0.2361147508	0.042366223	-0.1714649294	-0.0460930974	0.1417115733	-0.0613429889	0.1000469498	-0.0826953423	0.0859522206	0.16520084	-0.0912702449	-0.0801717813	0.1635491149	-0.0811275903	0.0654768143	-0.0114407547	-0.0168697686	-0.0457526405	0.0076361589	-0.1400433838	0.0642436539	-0.008723011	-0.0706108715	-0.1547120006	-0.0023519138	0.0463836201	0.0412733952	0.0214331016	0.041047962	0.076316231	0.1291721699	0.0335038232	-0.0866017813	-0.012545716	0.1387201707	0.0420435899	0.0247425909	-0.0183145967	-0.0309086063	-0.07347021	0.0488100894	-0.1742241315	0.0423211967	-0.0759847025	-0.0727760398	0.0987456808	0.2069579696	0.0714031372	0.0496886962	0.1038527345	-0.0061668258	-0.2012465259	-0.1891184674	-0.0796549259	-0.1452647338	0.1189108618	0.0309673479	0.0269755551588986	4.02328119833012e-05	1.6186791600836642e-09	0.0007276805761307	-0.0468622034155288	-0.0074054676775432	0.0021960661089583	5.484095152313853e-05	0.1037680593135235	0.0184870390513509	0.0107678101336949	0.0003417706128861	-0.0008950055489956	0.0009880119816768	8.010349327329154e-07	9.761676759369174e-07	-6.292035081068015e-05	9.791197348621986e-05	9.586754551966222e-09	3.958970546139058e-09	-0.0001780282610954	1.234422600000101e-07	1.523799155391009e-14	3.169406174865191e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1134.5043813332486	2.750857695897821	7.567218063080269	1287100.1912643372	1532.3872733222113	2.0772021823459	4.314768906342569	2348210.7554398817	1095.591978176474	2.9633031384698825	8.781165490465455	1200321.7826446395	1240.7401439901596	1093.4455495307418	1.623022	33.083515	0.5453317386709718	0.3093974536028939	0.1247017985	-0.2840214942	-0.1398156883	0.1760146272	-0.2245281904	0.1249615803	-0.1670541375	-0.1421745626	0.1580051257	0.139767915	0.0660825832	-0.3625092899	-0.1672823186	0.1752112663	-0.0524469896	0.0195811032	-0.1800151105	0.023287658	-0.2622883888	-0.1983319341	0.1554688404	0.3029851057	0.0599090503	-0.1314290351	0.0105159236	0.0321043069	0.1681422658	-0.1353748837	0.0231597984	0.0690786541	-0.0919338987	0.2119473192	-0.1536067126	0.047366068	-0.1364618568	0.0756716108	0.2110034431	0.1043554174	-0.0392355507	0.2836725451	0.1261507208	-0.2923296662	0.0002373413	-0.173329894	0.070839188	-0.0617025749	0.1661003855	0.2257433524	-0.0615461871	0.1052910874	-0.1585124636	-0.1041328347	0.0871404473	-0.3077237854	-0.3171363666	-0.0748014049	0.058371973	-0.0376605636	0.21523539	-0.3842805815	-0.1130339999	0.3348581369	0.1131395687	-0.0673477836	-0.3259997492	0.0485618971	-0.1163645491	0.1367752341	0.4517731912	-0.2062626748	-0.4710894299	-0.0158265195	0.0100561225	-0.0558635723	0.0054030499	-0.017757447	0.0336635274	0.0342858388	0.1125393086	0.0217882818	-0.0049415376	0.0086131175	0.1301460024	0.1152490509	0.0197875765	-0.0063267778328395	-0.0333023329917381	0.0011090453826926	4.002811774610928e-05	0.0506246502254725	0.0974868536410012	0.0025628552104514	0.009503686632822	-0.09928719932077	-0.2030552586342935	0.0098579479489623	0.0412314380590398	0.0024459517999476	0.0033409573489432	5.982680207666904e-06	1.1161996007457576e-05	0.0003898163734199	0.0004527367242305	2.049705414670364e-07	1.519568049862429e-07	0.0002580235338096	0.000436051794905	1.9014116783987227e-07	6.65761439995938e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1135.9979543593	1.4935730260513085	2.230760384148062	1290491.352308514	1542.0103991190592	9.623125796847944	92.60455010196036	2377796.0709913205	1098.6257973656866	3.033819189212636	9.204058872834816	1206978.6426373906	1243.7371773362754	1082.5079702087878	1.507294	30.724524	0.2674874272210481	0.1476563963761197	0.099853033	-0.1111034964	0.1365111904	0.1347379755	-0.0128730232	0.0114480868	0.0874128558	-0.1304720492	0.0499679771	0.0320786266	0.1978235201	0.1830623687	0.1599217251	0.2304241436	-0.0088632125	0.0018263208	-0.02279416	-0.0531629891	-0.1510368491	-0.0435784428	-0.092850539	0.1106640544	-0.0946877949	0.133772998	0.2303399109	0.2139157525	-0.0172424459	-0.1264970749	-0.0391750152	-0.1357624888	0.0566850083	-0.0856976514	0.0184562537	0.0857589587	-0.0651100965	0.0932103666	-0.02935698	0.0871520965	-0.0503673421	0.1697974053	0.0651137578	0.1203815203	0.0471755078	-0.1722412397	0.0719403803	-0.1935393052	-0.0327887196	-0.0802445733	0.0166715684	0.1010722	-0.1292283336	0.0242965299	-0.1985824437	0.0501814728	0.0076877363	0.04792046	0.0695086657	0.0113993242	0.1520656327	-0.1920434147	0.0605262233	-0.014628889	0.1230924423	0.1710774659	0.1077251628	-0.1969055434	0.0291678614	0.0593208048	0.1749246635	0.1370396703	0.0615141571	-0.0985771685	-0.110762975	0.0448317804	-0.0930583673	-0.0119985966	-0.1945388466	0.03182893	-0.0422590282	-0.0697869829	0.0428245363	-0.0298894213	-0.0534087341	0.1114298236	0.0084997322	-0.0026299448956734	0.0036968329371661	1.3666573765316137e-05	6.916610154278571e-06	0.0015832768674641	-0.0490413733580084	2.506765639046933e-06	0.0024050563008395	-0.030829046074885	0.068458153245885	0.0009504300818873	0.004686518745837	0.0004009949633814	-0.0020449568365662	1.607969606572503e-07	4.1818484634188405e-06	-5.503568522047253e-05	-0.0004448520586403	1.9789335407657747e-07	3.0289266476869383e-09	-0.0001779889245836	-0.0004360124583931	1.9010686387408197e-07	3.1680057274426444e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1134.3922871765826	-1.6056671827172977	2.578167101655304	1286845.8612057182	1527.547703552246	-14.46269556681318	209.16956305831764	2333401.986627741	1097.25781821265	-1.3679791530366856	1.871366963142968	1203974.7196287846	1242.0816513797804	1085.596573395488	1.076753	21.948418	0.0978037676493179	0.0542385837815207	0.0537742327	-0.1255669723	-0.0723041317	-0.0181407809	-0.0783532331	-0.0212543873	-0.0396628027	0.05513599	0.0569342351	0.1536540472	-0.0378112411	0.0072007398	0.0602810804	0.1926904517	-0.0950194581	-0.0445166476	-0.0200993374	-0.1605487951	-0.2394554816	0.0303257538	-0.0566449176	-0.0439763408	-0.0980516687	0.0759293427	-0.1568351981	0.1527100336	-0.1994034818	-0.2167792997	0.1508260911	0.0053416492	-0.0879197605	0.0012922472	0.1377517719	0.0111318025	0.0054822488	0.0588476843	-0.0416434931	-0.0006447773	0.1945123161	0.0966673482	-0.0882708469	-0.0209501047	0.0635193087	-0.1486035572	-0.0080044503	-0.206189174	-0.0401551113	0.0428637772	0.0727981005	-0.0304179814	-0.0261254904	0.2093227328	-0.0557383354	0.0583685919	0.0925163506	0.0109985692	0.034149554	0.0597154767	0.2410902525	-0.1394586527	0.0971515171	-0.0603165837	0.0972374665	0.1919329607	0.043521476	0.054469304	0.1078249113	0.0788545802	0.1021663695	0.2306025848	-0.0141400507	-0.0181683827	-0.0895772054	0.0188334591	0.068748726	0.0376056923	-0.0454054112	-0.0698470929	0.0540296022	0.1480728952	-0.016363365	0.0637190759	-0.2036653366	0.1074583966	-0.0028345346	0.0029172155803109	0.0055471604759842	3.077098934632236e-05	8.51014674200866e-06	0.0015337492658602	-4.952760160389989e-05	2.3523868105267024e-06	2.452983320634627e-09	0.0015740232210958	0.0324030692959808	2.477549100548797e-06	0.0010499588998001	-1.5106549758252023e-05	-0.0004161015131396	2.2820784559854427e-10	1.73140469237108e-07	-0.000714997878676	-0.0006599621934555	4.355500967906312e-07	5.1122196651118e-07	-0.0002980054235034	-0.0001200164989198	1.4403960012966356e-08	8.88072324374408e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
