global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
1389.911835754266	-1.682125106159674	1931854.9111697932	2.829544872772695	2312.1720540022648	-9.374685335560116	5346139.607309052	87.88472514076588	1335.618249061568	-0.1227947905370001	0.0150785605830257	1783876.1072262884	1556.8071916709216	1283.8103850748278	1.305073	28.031731	0.1449229213345892	0.0832702445586755	-0.166081788	-0.0550261487	-0.0486832716	0.0170004524	-0.1106119896	-0.0738545426	0.1090020625	0.1071206938	-0.1090567205	0.0816385586	0.0620858968	0.0969582351	0.0118209833	-0.1120790742	0.0523755069	0.0411490493	0.0072297531	-0.1133765135	0.0927143497	-0.19431149	-0.0216663284	0.02897156	0.1275249475	-0.0080098461	0.0217492208	0.0214464358	-0.21132752	0.0099597017	0.0176389345	-0.0303480633	0.0291818803	0.0513282093	0.0944881267	0.0249540207	-0.0997026682	-0.0575148193	-0.0649960842	0.115214425	-0.0564181634	-0.0444811332	-0.0170819436	0.0481900236	-0.0500556417	0.1272309759	0.0623594036	0.0480773434	0.1537490023	0.0590875749	-0.1024280592	-0.0148880194	0.0824308779	0.0447043285	-0.1683113159	0.0655336506	0.1378986835	0.0109372118	0.0493434625	0.1185109027	0.1171084978	0.0686499774	-0.0237003815	0.0787691558	0.0330730031	-0.0294340892	-0.0785209646	-0.1437979912	0.1665075012	-0.0396713541	0.0105099125	-0.0954269224	-0.0406496154	-0.074115253	0.1419863355	0.1094628008	-1.8215839608818245	-0.0230981603647253	0.0005335250122345	3.3181681265419165	-0.0387567135446715	0.0016001724120969	0.0015020828447837	2.560551748436018e-06	-0.1487941119922524	0.0685833468816171	0.0047036754694842	0.0221396877635629	-0.0017844151970307	-0.0005488937842524	3.012843863909202e-07	3.184137595394112e-06	0.0166419040115715	-0.0004498463327699	0.0002769529691303	2.02361723106617e-07	-0.0247579125584084	-3.408471650059863e-05	0.0006129542342497	1.1617678989261808e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1394.3480648915618	4.436229137295868	1944206.526066843	19.68012895859284	2324.217135389312	12.045081387047048	5401985.292437298	145.08398562058724	1337.043130009914	1.4248809483460718	2.030285716959601	1787684.3315067077	1557.3026228491524	1282.7117284765684	1.147807	24.653797	0.6318056332859725	0.310414703430494	-0.1574168299	0.0926679891	-0.0159931315	-0.0033553991	-0.0493891275	0.1003960783	-0.0818642793	0.0840303902	0.0291746076	0.0216374311	0.0375882963	0.0973953938	-0.0773338548	-0.0824714872	0.0513910669	-0.0318021735	-0.01990677	0.0040814496	-0.0760636407	-0.1291083633	0.0410299077	-0.0729199178	-0.0150825851	0.1678564206	0.0607978246	0.0113929188	-0.1174227875	-0.1114928415	0.0084200348	0.0029331621	-0.0110440495	0.0003252087	0.0766630229	-0.1344057693	-0.0605086958	0.1564103165	-0.109941315	-0.0027008751	0.0866386662	-0.1473689976	0.0090416066	0.0035319168	-0.0169057415	0.0984813548	-0.0586524978	0.0545673221	0.184860585	0.1825518186	-0.0963677904	-0.0403121497	0.0473799265	-0.0510430136	0.0651241429	0.0717784765	0.0282816324	-0.0895531019	-0.1297345365	0.0436476198	0.0138095607	-0.0421360528	-0.0144447939	0.091454728	-0.0298438142	0.2171951333	0.0363273813	-0.0238914483	0.011418975	-0.0632825475	0.0101402964	-0.0451681885	0.1128798071	0.0606726179	0.1397444952	0.1012278027	-1.6632457625602228	0.1583381983216016	0.0250709850477308	2.766386466674537	-0.1081470333946867	-0.0693903198500152	0.0116957808320714	0.0048150164888874	0.0428654429824533	0.1916595549747057	0.0367333850131022	0.0018374462020819	-0.0024538791122545	-0.0006694639152237	4.481819337867791e-07	6.021522697558933e-06	0.0153865796134899	-0.0012553243980815	0.0002367468322022	1.5758393444189296e-06	-0.0224343496689208	0.0023235628894875	0.0005033000450674	5.398944501403962e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1395.3000699434158	0.9520050518540302	1946862.285184101	0.9063136187555948	2322.3250415705834	-1.8920938187284264	5393193.598705811	3.580019018870319	1336.1395041244407	-0.903625885473275	0.8165397408973604	1785268.7744819063	1558.2629731228844	1292.9114080195586	0.7271959999999998	15.619484	0.1612899869838855	0.0946873509529822	-0.1265457896	0.0822576681	-0.0169579255	-0.01146893	-0.0114827633	0.1696339266	-0.1772822941	0.0635994685	0.1602409656	0.1027271996	0.0159042495	0.0056120583	0.0510134062	-0.110224623	0.0386868847	-0.0460496007	0.0451003088	0.1046131767	-0.1113717537	-0.0871077074	0.0272825214	-0.1332246276	-0.1708212715	0.0877004916	0.0119974917	-0.0401572028	-0.0669502844	-0.1586702744	-0.1218537615	-0.0799569749	-0.0450891439	0.123904571	-0.1704407501	-0.1213618454	-0.0833423998	0.0990751932	-0.0966587777	-0.0693402225	0.1599790632	-0.0952939789	-0.0213463533	-0.0488905859	0.0653675812	0.0511778254	-0.1399834245	0.0172780389	0.1251419653	0.0611737576	-0.1058614451	-0.0524943094	0.0496715403	-0.0942860769	0.0667367861	0.0940922138	0.0592513435	-0.1002228925	-0.1391052687	0.01125849	0.034466723	-0.0356670873	-0.0194341416	0.1155616245	-0.0542901549	0.2854133318	-0.0042689713	-0.0389197645	-0.0008276067	-0.1127390083	-0.0014906581	-0.0216113933	0.0622555167	0.0877991702	0.1373117808	0.0924399334	-1.665011035562756	-0.0017652730025332	3.1161887734728017e-06	2.772261748545761	-0.1368176543702759	-0.0286706209755892	0.0187190705473842	0.0008220045071258	0.1094853751587265	0.0666199321762732	0.0044382153631712	0.011987047373647	-0.0034553624005495	-0.001001483288295	1.002968776734166e-06	1.1939529319131202e-05	0.0155376271877261	0.0001510475742361	0.0002414178586247	2.281536968264032e-08	-0.0225665020229794	-0.0001321523540585	0.0005092470135531	1.7464244683229142e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1392.8299479226746	-2.4701220207412007	1939975.2638302804	6.101502797350593	2319.933482450597	-2.391559119986596	5382091.3629953535	5.7195550243910604	1336.6308127711495	0.4913086467088305	0.2413841863308624	1786581.929649264	1556.3176650024636	1281.6986201033114	1.304453	28.01841	0.1725697332618598	0.0844722672182467	0.0666515741	0.0118947977	-0.0708149137	0.0787356771	0.0831209287	0.0452222602	-0.0109089369	-0.0845503436	0.2223816412	-0.0115128772	-0.1547467041	-0.2001301166	0.1240617957	-0.0924866985	0.0639877667	0.0014216912	-0.1715718447	0.1142153648	-0.0976781527	-0.2122253217	-0.0886936835	0.0400477325	-0.0083676659	-0.093389297	-0.068476027	-0.0641525676	0.1144066495	0.2434475292	-0.0405375513	-0.0831164174	0.2571365965	0.0176839768	-0.0402705903	0.0392099213	-0.0794905419	0.0432345725	0.0120140537	-0.1215288796	-0.0206155621	-0.0284866188	0.1733219937	-0.0312414407	0.3082605651	0.1070018197	0.0177310946	-0.0090171506	-0.1228056722	-0.0499383331	-0.1051479617	-0.0756646942	0.0493292414	-0.0955180645	0.1002277976	-0.0622885426	-0.085423214	-0.0117024312	0.0183047596	0.0256248052	-0.0226602827	-0.187367239	0.0886395571	-0.1735197317	-0.1543368326	0.1377164532	0.0453142362	-0.1067631178	0.0706619381	-0.1594192111	-0.047369912	-0.0873266771	-0.1162055948	-0.1423403462	0.1346915149	0.0831471893	-1.6294031180379849	0.0356079175247712	0.0012679237904509	2.6549545210719074	-0.0962574764421191	0.0405601779281568	0.0092655017710051	0.0016451280335637	0.0885232062117395	-0.020962168946987	0.000439412526962	0.0078363580380061	-0.0032635723514393	0.0001917900491101	3.678342293769281e-08	1.0650904493079043e-05	0.0144872225602263	-0.0010504046274998	0.0002098796175095	1.1033498814729937e-06	-0.0222999073223505	0.0002665947006288	0.0004972858665854	7.107273440341129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1391.8662433804618	-0.9637045422127812	1937291.6394620389	0.9287264446815462	2322.7191250584706	2.785642607873797	5395024.133912387	7.759804738801928	1335.273104388388	-1.3577083827615295	1.8433720526209283	1782954.2633030028	1558.7158462273355	1299.1871336056054	1.277668	27.443092	0.3258467776807123	0.177283224375783	-0.070037244	-0.1289649526	0.0037952951	0.1570771508	-0.095252617	0.1250952751	0.0214513726	-0.0323214882	0.0719237161	0.0789946498	-0.185740801	-0.1013744706	0.0822547149	-0.1193489527	0.130580758	-0.1168540262	-0.1046878291	-0.0062967706	0.0707506419	-0.1454888531	0.0717972891	-0.1342878004	0.0124089048	0.1936458264	-0.0503876472	-0.1438956935	0.2277148261	-0.0067234406	0.082802307	-0.0039454077	0.0770228719	-0.0074092376	0.105060161	-0.0264401978	-0.0793861981	-0.0114096517	-0.0262612737	-0.0567348199	-0.0619711447	-0.1079255719	0.0869380635	-0.1635992363	0.0684682825	-0.0728150848	-0.0871855643	0.0542323139	0.0555079777	-0.0306482104	-0.1020805805	-0.1073781368	0.0159150002	-0.0973560821	0.1767142202	-0.0351659019	-0.1503395174	-0.1210998221	-0.0845345808	0.0833104079	0.0307115955	-0.0181921625	0.1358810895	-0.1912540851	-0.0175998276	-0.0503116233	-0.0320125087	0.004571177	-0.1057070225	-0.108725465	-0.051412161	-0.0604539697	0.035082118	-0.0324251124	0.1318872767	0.0734003241	-1.5084634379907271	0.1209396800472577	0.014626406209933	2.2754619437548045	-0.1080069466367064	-0.0117494701945873	0.0116655005217843	0.0001380500498534	0.0617570109609673	-0.0267661952507721	0.0007164292082024	0.003813928402833	-0.0035853985996165	-0.0003218262481772	1.0357213401581277e-07	1.285508311813196e-05	0.0128937536312305	-0.0015934689289958	0.0001662488827028	2.5391432276750253e-06	-0.0208873738557616	0.0014125334665889	0.0004362823865903	1.995250794233655e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1390.994395151634	-0.87184822882773	1934865.40734326	0.76011933411005	2320.8220826477564	-1.8970424107142208	5386215.13930547	3.598769908048422	1335.2485333026875	-0.0245710857004723	0.0006037382524999	1782888.6456869782	1554.9059268316796	1293.4328885867317	0.947243	20.345882	0.131604221453032	0.0641072966660916	-0.1348841613	-0.0280250563	0.024768779	0.1153060903	-0.117898567	0.1365151515	-0.1349878356	0.071027283	0.0281849958	0.1418788459	-0.1345157	-0.0471285651	0.0241824496	-0.0648247788	0.0769516316	-0.1485126375	-0.0574698287	0.0184272191	-0.0559976929	0.041482192	0.0138088595	-0.0428644982	-0.0973966757	0.162430042	-0.0407112737	0.1030768879	-0.1226323201	0.0587604693	-0.0777492111	-0.0426705518	0.0647043061	-0.0518003747	-0.0709779327	-0.1959300446	-0.0567810845	0.1620819793	-0.1496989823	-0.0591983904	0.0128086662	-0.156374988	0.0724266608	-0.0793747521	0.0205518237	-0.0511217503	-0.0767000628	-0.0225183569	0.0770503007	-0.0601544737	-0.1010591753	-0.1291841755	0.0123856943	-0.1048868689	0.2248192402	-0.0209520029	-0.1619534126	-0.159214949	-0.1256071126	0.0880648573	0.014129174	-0.0888637329	0.0744167854	-0.0866441016	-0.0146517576	-0.0615171213	-0.0538283427	-0.0238670862	-0.0421374902	-0.0181262292	-0.0170643889	-0.0869474602	0.0313316108	0.0216840366	0.1289028963	0.0632525717	-1.4693315205715436	0.0391319174191835	0.0015313069609018	2.1589351173450844	-0.1118130741818959	-0.0038061275451894	0.0125021635580061	1.4486606890250228e-05	0.0810227421106262	0.0192657311496588	0.0003711683967309	0.006564684739125	-0.0032984816998015	0.000286916899815	8.232130739945085e-08	1.0879981523925393e-05	0.0123411646395823	-0.0005525889916481	0.0001523043446612	3.0535459369077337e-07	-0.0203388708404448	0.0005485030153168	0.0004136696670642	3.0085555781162415e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1392.6658912140665	1.6714960624324249	1939518.28455107	2.7938990867271007	2314.808930084485	-6.013152563271433	5358340.382798878	36.1580037491778	1336.7869912766066	1.538457973919094	2.366852937515244	1786999.4600463624	1555.6762725160588	1291.6082845454375	1.421928	30.541655	0.1885622827679502	0.1018058899864439	0.1161365752	0.1190821627	-0.0593448919	0.115438191	-0.0649742668	0.030217846	-0.148742129	0.2029044707	0.0693425837	-0.0158753826	-0.0872188688	-0.2690006262	0.0655327666	-0.1222667092	0.0879566802	-0.0030612219	-0.0693957491	0.1495823719	-0.130241789	0.1153923396	-0.0098884937	-0.0199015197	-0.0482949521	-0.0704320585	-0.118915612	0.0735723749	0.1518543238	-0.0330355978	0.1110142163	-0.126880221	0.1113995469	-0.1826650704	0.0907763104	0.0034495392	-0.0977287425	0.0801611121	0.0489578177	-0.0164832118	0.1757576339	0.0150450121	0.1586110294	-0.0735641809	0.1292951748	-0.1595792002	-0.1554673209	0.0753622587	-0.1750476192	-0.0537527083	-0.1156851881	-0.141617249	0.0386931357	-0.0649689168	0.2041811777	-0.111701488	-0.1374829341	-0.0627543422	-0.0403098557	-0.11398156	-0.1463158958	0.0470825314	0.0147056914	-0.2705624007	0.0429876823	-0.060838828	-0.0154543571	0.1519480599	-0.1250559359	-0.0720778558	-0.0092521546	0.0190842632	0.1299738152	0.1301452353	0.1257424501	0.0527593557	-1.491490237651874	-0.0221587170803303	0.0004910087426461	2.2245431290108435	-0.0809189658757532	0.0308941083061426	0.0065478790384013	0.0009544459280316	-0.0088480220655711	-0.0898707641761973	0.0080767542536136	7.828749447283306e-05	-0.0030400149221073	0.0002584667776942	6.6805075171623e-08	9.241690726635052e-06	0.0128313527109433	0.0004901880713609	0.0001646436123926	2.402843453046163e-07	-0.0201747518253944	0.0001641190150503	0.0004070206112162	2.693505110111316e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1394.3964019566652	1.7305107425986537	1944341.3257896935	2.994667430249343	2322.814061012589	8.005130928103881	5395465.1620377945	64.08212117608531	1337.1176524793248	0.3306612027181472	0.1093368309830116	1787883.6165718203	1557.7840727364994	1275.8927973609282	1.589541	34.141815	0.25796686034229	0.1238310330148236	-0.0247128531	0.1158499302	0.0081882375	0.0280550826	-0.2185179781	0.1178781903	0.0320570505	0.0769935641	0.0612339546	0.0310400713	-0.0031944712	-0.0363628199	0.1592471458	-0.1063566522	0.0925222467	-0.0083768579	-0.0478816096	-0.0047143285	-0.2147858091	-0.109334075	0.0511892118	-0.0602781272	-0.0742782391	0.0642192956	0.014305952	-0.1059624979	-0.1639967048	0.0549480919	-0.0587694313	-0.0187561141	-0.0333116905	-0.077359067	-0.004100288	-0.0219034812	-0.1039579111	0.0644166365	0.033559451	0.0218299729	0.0848866845	-0.2049614354	0.0442359793	0.0564541248	0.12138072	0.1520963291	0.0414601802	-0.282135193	0.1806901547	0.1036374355	-0.1224414906	-0.1698722603	0.0202337074	-0.0298763815	0.3175337161	-0.0616092151	0.0334430998	-0.0698560497	-0.1714842508	0.0329663756	0.0098490342	-0.0143928447	-0.0851018664	0.0171176835	0.0351230896	-0.0093741999	-0.1101762512	-0.2123942742	-0.0449170361	0.1417997687	0.1398353913	0.1006935015	-0.1546449165	-0.2468458055	0.1224102548	0.0419779864	-1.453132349174723	0.0383578884771509	0.0014713276084255	2.1115936242180493	-0.0927936972920235	-0.0118747314162702	0.0086106702571236	0.0001410092462085	0.0071535139422778	0.0160015360078489	0.0002560491546104	5.117276172236288e-05	-0.0014941692094318	0.0015458457126755	2.389638967397224e-06	2.2325416264140503e-06	0.0140405068231368	0.0012091541121934	0.0001971358318505	1.4620536670344506e-06	-0.019095097561443	0.0010796542639513	0.000364622750881	1.1656533296684355e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1391.6265730696275	-2.7698288870376477	1936624.5188735155	7.671952063468212	2316.3168459339304	-6.497215078658428	5365323.730757311	42.213803778346445	1336.0585887189025	-1.0590637604223048	1.121616048639833	1785052.5524895454	1553.7470676066453	1290.8210609721075	1.902494	40.86375	1.804835905282413	1.0873215022415783	0.1864364558	-0.0207509555	-0.1318337299	-0.2958114078	-0.1890416604	0.1143824919	0.0224798759	-0.0183529152	0.1606404472	-0.2568985918	0.0105454619	0.2978409692	0.1933538831	0.0153615432	-0.0703215352	-0.4140655017	0.1045029128	-0.1235932688	-0.1655988532	0.2478121464	0.0263808799	0.0880363467	0.0004141434	-0.2097666977	-0.0328874499	-0.0139308982	0.0958004102	-0.0410429319	0.0314756314	-0.1400064207	0.1730264187	0.016353025	0.1421344266	-0.0185282941	0.0487969331	0.1592310725	0.2361137442	-0.1759074705	-0.0871446981	-0.3724356529	-0.008097224	0.2918140127	-0.1519937217	-0.0717385596	0.0977718176	-0.0512356656	-0.1138328759	-0.2459865818	0.0264577944	-0.0288921165	-0.4237100515	0.1283691676	0.4043324095	-0.0451202115	-0.0222102533	0.1946736423	0.0269731262	-0.1078689544	0.099004048	-0.0014858011	-0.1491737823	0.119938288	0.0722798243	-0.301118958	-0.2063790777	0.1559547584	0.3480194989	0.0146822928	0.1722060314	-0.0563841478	-0.1626926946	0.0756011541	0.1189108618	0.0309673479	-0.6933158864511881	0.7598164627235349	0.5773210570257048	0.4806869184055968	-0.095258184531815	-0.0024644872397915	0.0090741217202973	6.073697355095163e-06	0.0573257892285994	0.0501722752863216	0.0025172572074064	0.0032862461106818	-0.0002969434903256	0.0011972257191062	1.433349422489358e-06	8.81754364467497e-08	0.0060918975220729	-0.0079486093010638	3.711121541943794e-05	6.318038982095952e-05	-0.0083932789809578	0.0107018185804852	7.0447132052188e-05	0.0001145289209296	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1395.3235905695458	3.6970174999182746	1946927.9223998892	13.667938394701968	2322.1391519498425	5.8223060159120905	5392330.2410183335	33.899247342926124	1341.6470166121542	5.588427893251719	31.23052631807385	1800016.717184294	1555.9994656355334	1289.2868390348644	1.74047	37.383633	1.1629905205660982	0.6608035993505819	0.1753793431	-0.1074898196	0.0129753379	-0.4322212366	-0.1148492354	-0.1464159494	0.0543293274	-0.1309921526	0.0529735549	-0.5861278323	-0.1316638057	0.1251216171	0.3383906356	0.1741747676	-0.312969481	-0.1487349747	-0.1964881644	-0.4682365837	-0.2194765106	0.0069804682	0.044872192	-0.141832164	0.0923182703	-0.0787737605	-0.0110552846	-0.0523667092	0.0437830232	0.0617521673	0.2227136667	-0.013083021	-0.0388119113	-0.0569784554	-0.1977499693	-0.0683746389	0.2270903513	0.1820780759	0.5077969282	-0.0327578251	-0.2428537437	-0.2061291175	-0.0952309296	-0.0880173349	0.0775174149	0.1296746629	0.0365436204	0.0631740078	-0.1279328328	0.2615198635	0.1823013032	0.1364411815	-0.2939961339	0.2309486683	0.2312399145	-0.1156249879	0.1720530257	0.0884079022	0.2518980477	0.1637020681	0.337655632	0.0411662081	-0.0676427371	-0.203573266	-0.1874846598	0.3251615811	0.0849094346	-0.0202535519	-0.0594923119	0.1090671324	-0.2951957713	0.0080222291	0.0479377097	0.1189223208	0.1152490509	0.0197875765	-0.1940680705235848	0.4992478159276033	0.2492483817084821	0.037662415996747	-0.0437563035406185	0.0515018809911965	0.0019146140995387	0.0026524437456313	-0.0506069548852039	-0.1079327441138033	0.0116494772519357	0.002561063882753	0.0004789703262941	0.0007759138166197	6.020422508213494e-07	2.2941257347027661e-07	0.00345809609321	-0.0026338014288629	1.1958428589874263e-05	6.936909966680255e-06	-0.0017168326357705	0.0066764463451873	2.9475142992466823e-06	4.457493580016485e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1392.894978382875	-2.4286121866707617	1940156.4208042296	5.898157153245739	2337.183966115744	15.044814165901698	5462428.89146852	226.3464332865164	1338.2320130321311	-3.41500358002304	11.662249451570178	1790864.92070403	1560.3198725893903	1291.1220867235822	2.221993	47.726292	0.6732230960640109	0.3165729896944599	-0.0782752008	-0.167133739	0.1858883426	-0.1005984283	0.1221640288	-0.0604858471	0.0446090093	-0.203705392	-0.1049930387	-0.0521419326	-0.0460200235	0.172990641	-0.1927363623	0.173171431	-0.1311500413	-0.0441867005	-0.138447607	-0.1094118293	0.2795263406	0.0764991835	0.2078914322	-0.0363376948	-0.1691903107	0.03495431	-0.0065638631	-0.0676679908	0.0377413989	0.0496496457	-0.1257944748	0.1185850216	-0.1692544511	0.1010830442	0.1202024376	0.0750355546	0.1927003684	-0.0490109214	-0.0309026384	-0.0534317679	-0.1971101388	0.1279573648	-0.1509356968	-0.1737736868	-0.1747533779	-0.2265159804	-0.1593749713	-0.1397746167	-0.0176586382	0.0365545624	0.2357717021	0.147673562	-0.1234572436	0.0491183603	-0.0712864411	0.1313900094	-0.0918095256	-0.0647702125	-0.0609127225	0.0931228092	-0.1124674544	0.0675161326	0.1404514709	-0.1504508674	0.0630378438	-0.1423892595	0.0850621035	-0.0551438956	-0.1172936234	0.1094275033	0.067062801	-0.1606482446	-0.0448353373	0.0289903639	0.1114298236	0.0084997322	0.0121039044041992	0.206171974927784	0.0425068832456227	0.0001465045018259	-0.0046704667154813	0.0390858368251372	2.181325934041868e-05	0.0015277026403212	0.0502157786899459	0.1008227335751498	0.0101652236055656	0.0025216244294376	-0.0005149843933287	-0.0009939547196228	9.879459846604388e-07	2.652089253721292e-07	-0.0002510317981463	-0.0037091278913563	6.301696368056471e-08	1.3757629714437232e-05	0.0001229357679692	0.0018397684037397	1.511320304617698e-08	3.3847477793989235e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1393.3191275762408	0.4241491933657926	1941338.1912698168	0.1799025382328525	2326.3325906961904	-10.851375419553731	5411823.322535249	117.75234849609495	1337.4249009403386	-0.8071120917925327	0.6514299287177178	1788705.3656552746	1558.1780131338282	1270.4366114310126	1.077561	23.144991	0.072450890875925	0.0356444270230988	-0.1003675434	-0.1074997833	0.1794682287	-0.1922541948	0.0432838099	0.0003299674	-0.0360917911	-0.1477637983	-0.0907472774	-0.0449811904	0.1896624127	0.3328453501	-0.0793428424	0.2143708299	-0.0822460148	-0.1478228993	0.1501824988	-0.0810560157	0.1160941912	0.1791231267	0.0301257805	0.1631572074	0.0797596272	0.1516784663	-0.0639508922	0.0003394264	-0.1538405478	0.0825218761	-0.2161965695	-0.1567935364	-0.0158439963	0.0210751069	0.1906491721	0.0079286066	0.2030175968	0.0160762593	-0.0233721786	-0.0475562719	-0.0945429601	-0.0542264697	-0.0989812325	0.132872769	-0.2938596006	0.0326870979	-0.0173712842	-0.0531874391	0.1148134739	-0.0723946548	0.2218027616	0.1328346153	-0.1335546554	0.0539499646	-0.0174041212	0.1490401384	-0.0122167245	-0.0757681345	-0.0811645121	0.0415578336	-0.0414805168	0.0373182917	0.0688754018	0.0865281602	0.0397795353	-0.1046671471	-0.0552994701	-0.0478974706	-0.1180556276	-0.0056297095	-0.1062812193	-0.1329606772	-0.1020399676	-0.0485177629	0.1074583966	-0.0028345346	-0.0051412245251043	-0.0172451289293035	0.0002973944717883	2.643218961753393e-05	-0.0207917922173521	-0.0161213255018708	0.0004322986236095	0.0002598971359372	0.0741730159297517	0.0239572372398058	0.0005739492161643	0.0055016362921152	-0.0004299967066044	8.49876867243e-05	7.222906894747758e-09	1.848971676906305e-07	-4.7529390957201656e-05	0.000203502407189	2.2590430047625224e-09	4.141322973175759e-08	0.0001369896581547	1.4053890185500002e-05	1.8766166441341565e-08	1.9751182934609326e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
