global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51
906.3774436726114	3.459740671035888	821520.0703984979	11.969805510819858	1476.6438109874723	0.3983392715451828	2180476.944527606	0.1586741752551468	861.6403733326181	2.201940014757952	4.848539828592249	742424.1329567735	1008.3805661913784	942.3632435295908	0.979987	33.094273	0.5257841535262112	0.2534334753988477	0.0379357707	0.0313801719	-0.0093793627	0.0407554973	-0.0498521457	-0.0032804639	-0.1172537424	-0.1208848035	0.0938294557	-0.046639587	0.0644199268	-0.0115425485	-0.0662820706	0.0209434725	0.0864471998	0.043040958	0.0214979954	-0.0042391138	-0.0241708934	0.1453034019	0.0053483035	0.0897250707	-0.2416946951	-0.0113630273	0.0094694269	-0.2327150329	0.0706826033	0.0028346285	0.0074042002	-0.0092010202	0.0331381953	-0.0253721644	-0.0365787383	0.079508287	-0.0009673525	-0.0471562916	-0.0272373769	0.0591668658	-0.14898588	-0.1411674421	0.1228634931	0.0461591364	-0.0924657134	0.182163147	-0.2231763156	-0.0062584078	-0.0558285379	-0.0819669334	0.1419863355	0.1094628008	-0.3231084325350366	-0.049368958812579	0.0024372940942381	0.1043990591752483	0.0960623063270702	-0.0987762028659062	0.0092279666968758	0.0097567382526066	0.049411365263893	0.140594958847096	0.0197669424532166	0.0024414830172418	0.0109421066939029	-0.0032921643624438	1.0838346189345649e-05	0.0001197296989007	-0.0021589077484998	-0.0010809777702401	4.660882666532476e-06	1.1685129397532587e-06	-0.0038993212162289	0.0003677385273286	1.5204705947332828e-05	1.3523162448180773e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.977513679939	1.6000700073275311	824423.1653484037	2.560224028349125	1484.710351586342	8.066540598869778	2204364.82810764	65.0690772332144	860.6393407984165	-1.001032534201613	1.0020661345301036	740700.0749299328	1009.4100263688136	968.7686140407768	0.997712	33.692871	0.4407552660850955	0.2886762547853303	0.0133971319	0.0222425729	-0.0071125933	0.0080970305	0.0044532644	0.0048292032	-0.0741646652	-0.1129837889	0.0515658842	-0.0206489264	0.0951631048	0.0623097663	0.0213982881	-0.0715200951	0.1668782735	0.1061578679	0.0316849108	-0.0115110356	-0.0226744382	0.0762200077	-0.0591041659	0.0712938161	-0.1910211021	0.0356220298	0.006194881	-0.1817427079	-0.0072243038	0.0126901842	-0.0203271432	-0.0296691129	-0.0389385722	0.0203379825	0.0407886223	0.1267506172	0.0039359964	-0.0808626977	-0.0646827539	-0.0041057493	-0.0696481545	-0.0131129436	0.1030078304	-0.0176407399	-0.0978017568	0.0867438236	-0.0987574996	-0.0186275128	-0.0601131797	-0.1730247497	0.1397444952	0.1012278027	-0.279610155679606	0.0434982768554306	0.0018921000893916	0.0781818391591735	0.0474309559714214	-0.0486313503556488	0.0022496955843629	0.0023650082374138	0.0825528347914641	0.033141469527571	0.0010983570024469	0.0068149705321067	0.0055728936186172	-0.0053692130752857	2.882844904781893e-05	3.105714328442431e-05	-0.0020730055273174	8.59022211824002e-05	4.297351916288491e-06	7.379191604070006e-09	-0.0030447531257681	0.0008545680904608	9.270521596874614e-06	7.302866212338186e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.3510123398728	0.3734986599338299	825101.5616188718	0.1395012489723667	1481.20099234581	-3.5093592405321488	2193956.379726212	12.31560227910838	862.1509195507375	1.5115787523210429	2.2848703244684407	743304.2080821822	1012.0659804412232	985.2549316052812	0.894447	30.205603	0.2194041026386782	0.116528767497665	0.0092090964	0.0131735011	-0.0353173057	-0.0208728748	0.0201236437	0.004701848	-0.0793190373	-0.0931245422	0.0502985711	0.0065910891	0.0719059629	0.0226778223	0.0007596398	0.0212523778	0.0434055626	0.0875576485	0.0151096189	-0.0042990742	-0.0095725359	0.1161844236	-0.0552059982	0.0580668271	-0.08885502	0.0248055583	0.0071731668	-0.1587602962	-0.0305826507	0.0003724252	-0.0180900254	-0.0236688274	-0.0441466774	0.0208201908	0.0664153364	0.1003404417	0.0188077884	-0.1049346486	-0.0484450143	-0.0339710112	-0.0554394575	0.0468267861	0.0493822017	0.0075754602	-0.0890800989	0.0168841681	-0.0342597161	-0.004023954	-0.0776435747	-0.0646559238	0.1373117808	0.0924399334	-0.2463911167638457	0.0332190389157603	0.0011035045464867	0.060708582420135	0.0443991602780187	-0.0030317956934027	0.0019712854333931	9.19178512653516e-06	0.0299467556420438	-0.0526060791494202	0.002767399563475	0.0008968081734842	0.003716987606405	-0.0018559060122121	3.444387126165389e-06	1.3815996866168372e-05	-0.0021958504893557	-0.0001228449620383	4.821759371603668e-06	1.5090884698191403e-08	-0.0036769459291195	-0.0006321928033514	1.3519931365668464e-05	3.9966774060930244e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.7780092697484	-2.5730030701244004	820433.8020766684	6.62034479886959	1483.0561275482178	1.855135202407837	2199455.4774583154	3.441526619212766	860.5597431542093	-1.5911763965282262	2.531842324868551	740563.0715376387	1013.308019026476	992.07383422425	0.851187	28.744696	0.3519359480689777	0.1780598762415952	0.0071947772	0.0003819246	-0.0102294005	-0.0049787628	0.0375739852	0.0115265089	-0.0706207874	-0.0805639809	0.0726138501	-0.0040727104	0.0641863886	0.0135343289	0.0221291126	0.0277816589	0.1171890649	0.0555740423	0.0080158091	0.0065700372	0.0018785029	0.1186614606	-0.0844519415	0.0593441587	-0.0431694761	0.0248214636	0.0041636537	-0.135534428	-0.0339517045	0.0234683612	-0.0163665785	-0.0283562505	-0.042139962	0.0188905994	0.0863515485	0.1724803692	0.0273050101	-0.0896842212	-0.0642115517	0.0174926399	-0.0209011661	0.041519839	0.1014260755	0.003118397	0.0044653654	0.0333502436	0.027100786	-0.065688521	-0.0727140114	-0.0350455789	0.1346915149	0.0831471893	-0.2519717882056795	-0.0055806714418338	3.114389374169936e-05	0.0634897820515678	0.0157068292706412	-0.0286923310073775	0.000246704485737	0.0008232498586369	0.0561182133036552	0.0261714576616114	0.0006849451961335	0.0031492538643945	0.0012454470499288	-0.0024715405564762	6.108512722306685e-06	1.5511383541763508e-06	-0.0042066650865617	-0.0020108145972059	1.769603115049715e-05	4.043375344336727e-06	-0.0050244205346004	-0.0013474746054809	2.524480170851417e-05	1.815687812415908e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905.621328533082	-0.1566807366664306	820149.9906940244	0.0245488532423353	1487.2771397829056	4.221012234687805	2211993.2905208203	17.81694428538414	861.0940585970344	0.5343154428251182	0.2854929924414022	741482.9777511129	1010.9829037972114	987.153886039417	0.754641	25.48432	0.5600706319297833	0.2742747840570776	0.0023276303	0.0087993287	-0.0190117266	-0.0462998131	0.0443494893	0.0267312813	-0.0887164458	-0.0987719148	0.0796094125	-0.0256589708	0.0652424551	0.05881201	-0.0194179835	-0.0320164989	0.0373226747	0.0429990549	0.0255225481	-0.0112113374	-0.0262298762	0.1004947071	-0.066141425	0.0470221653	-0.0732258175	0.0183874055	0.0067028204	-0.1402565668	-0.0366879049	-0.0187839624	-0.011885862	0.0126010203	-0.0285234753	-0.007527138	0.054357901	0.1154768467	0.0550289877	-0.1170393862	-0.0111453697	0.0010507816	-0.032391635	0.0423314498	0.0242656288	-0.0104775974	-0.0208989652	-0.0456540967	0.2444976864	-0.1018339953	0.1139699171	0.1733139579	0.1318872767	0.0734003241	-0.2209545559398975	0.031017232265782	0.0009620686974294	0.0488209157905972	0.0960850321558552	0.080378202885214	0.0092323334043917	0.0064606554990566	-0.1294792385741772	-0.1855974518778324	0.0344464141435443	0.0167648732217487	0.0044831358200728	0.0032376887701439	1.0482628572316564e-05	2.0098506781219813e-05	-0.0026854269291927	0.0015212381573689	7.211517792033335e-06	2.3141655314354294e-06	-0.0055270485051065	-0.000502627970506	3.054826517779999e-05	2.526348767350803e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903.683471355495	-1.9378571775869204	816643.8164011178	3.755290440725145	1477.488314986229	-9.788824796676636	2182971.720920846	95.82109090003138	860.2869663666182	-0.8070922304161741	0.6513978683981546	740093.6645002789	1007.9674381651728	972.5745698483988	0.851839	28.766727	0.47922375542733	0.2351747073587037	0.0056596713	0.0031090584	-0.0300430765	-0.0508403558	0.0302196854	0.0370390015	-0.1145065529	-0.1035666155	0.0932748679	0.000799606	0.0091669917	0.0122699948	-0.0199980432	-0.0321483249	-0.0059685354	0.0817910744	0.035497518	-0.0108653124	-0.0419674935	0.1450097214	-0.041295081	0.0556338904	-0.0728181698	-0.0146917199	0.0086319432	-0.1763199797	-0.0048222325	-0.0457294229	-0.0081372515	0.0205603063	-0.0098204313	-0.0137358561	0.0720920996	0.0497287671	0.1043963689	-0.1029761849	0.0418387668	0.0367682409	-0.0254085161	-0.0928607738	0.0450075793	-0.0227174746	-0.088956053	0.017762234	0.2610041795	-0.1181980299	0.1987104495	0.4251958048	0.1289028963	0.0632525717	-0.2684603364611035	-0.047505780521206	0.0022567991829289	0.0720709522528089	0.1309377189558347	0.0348526867999794	0.0171446862453571	0.0012147097771774	-0.2565843465907917	-0.1271051080166145	0.0161557084839152	0.0658355269154235	0.0079131351914086	0.0034299993713358	1.176489568736399e-05	6.261770855750923e-05	-0.0014629606453426	0.0012224662838501	2.140253849821237e-06	1.4944238151502735e-06	-0.0047843105585018	0.0007427379466046	2.288962752019181e-05	5.516596573265653e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.6586935712304	3.975222215735357	823844.3040154327	15.802391664475923	1485.6160893440249	8.127774357795943	2207055.1649178336	66.06071601124525	861.1370510221062	0.85008465548799	0.7226439214961345	741557.0206430496	1011.9822663834389	990.5200461610056	0.823673	27.81555	0.4739512137222754	0.2533438196986883	0.0007157	0.001612798	-0.0446553103	-0.0379194562	0.012603072	0.0163621194	-0.093471046	-0.0972136744	0.0437917766	0.0216483252	0.0839423889	0.0394178321	0.0770502762	0.0498745836	0.148215105	0.0249919827	0.0281189153	-0.0016487283	-0.0088886374	0.1355438169	-0.1018837211	0.037783373	-0.1022921129	0.0505417033	0.0055208899	-0.1677461161	-0.0208428898	-0.0239376206	-0.0308245314	-0.0168265921	-0.0553774475	0.0255289805	0.1073476004	0.0941939322	0.0607733745	-0.0272934231	0.0023096241	0.0267511193	-0.0336007497	-0.0099034858	0.0919353072	-0.025209328	0.0259291817	0.0316688872	0.0857210293	-0.0846852191	0.0753624605	0.1739789696	0.1257424501	0.0527593557	-0.2896860417382925	-0.0212257052771889	0.000450530564514	0.0839180027779997	0.0425766658931365	-0.0883610530626982	0.0018127724785757	0.0078076756983489	-0.1836720017081035	0.0729123448826882	0.005316210036292	0.0337354042114615	0.00402611997563	-0.0038870152157786	1.510888728769436e-05	1.6209642058166914e-05	0.0002588145812105	0.0017217752265531	6.69849874471665e-08	2.964509930771979e-06	-0.0045640587908395	0.0002202517676623	2.083063264623932e-05	4.851084115836793e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.7062705454676	0.0475769742372449	823930.6735875617	0.0022635684775714	1475.5383187532425	-10.077770590782391	2177213.330109145	101.5614600804385	861.4511622954911	0.314111273384924	0.0986658920674985	742098.1050202526	1009.5040054974615	973.2525227092706	0.93389	31.537592	0.3760634734006035	0.2175916271647082	0.0078370442	-0.007484719	0.0104267183	-0.0336344143	0.0314934206	-0.0013799356	-0.04856941	-0.0904274493	0.0043430973	0.0473219298	0.1004083236	0.0051318189	-0.0550285958	0.0029823464	-0.0543294883	-0.0026786142	0.0029645471	-0.0050137905	-0.0236669661	0.060595461	-0.0894487557	0.0098915294	-0.1630049947	-0.0785500819	0.0123410565	-0.1184708118	-0.0565896903	-0.0097500348	-0.0338192593	0.0061183378	-0.0936376347	0.0660817864	0.078976838	0.0170442271	0.0029372847	0.0636343058	-0.0436764085	0.086779589	0.0649266804	-0.0369180329	0.0982884254	-0.0839111954	-0.07034328	0.1044825128	0.0100708539	-0.0847359678	0.0121687451	-0.0756721881	0.1224102548	0.0419779864	-0.115224846513712	0.1744611952245804	0.0304367086391891	0.0132767652541084	0.0408750492312037	-0.0017016166619328	0.0016707696496533	2.895499264167336e-06	-0.1062193130868038	0.0774526886212997	0.005998918974668	0.0112825424726324	0.0037300136863411	-0.0002961062892889	8.76789345564418e-08	1.3913002100291924e-05	-2.9856987127097057e-06	-0.0002618002799232	8.914396803076393e-12	6.853938656787095e-08	-0.0026730059021958	0.0018910528886437	7.144960553173582e-06	3.5760810276476823e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.202883692761	1.496613147293374	826649.8837152324	2.239850912651378	1481.717566728592	6.179247975349426	2195486.9475521	38.183105540859984	863.2944587741732	1.8432964786820776	3.397741908321747	745277.3225501927	1011.9563635509428	999.9312634940344	0.966426	32.636326	0.4493539329283985	0.2327800109303543	-0.0129696048	-0.0034882924	-0.0273070933	-0.028041453	-0.0058434511	-0.0321473091	-0.117072039	-0.0166189538	0.059624758	0.0076850286	0.1377986221	-0.0761373147	-0.0526230142	-0.0798072005	-0.0643285151	-0.1181025701	-0.0059930821	-0.026165779	-0.0445372461	0.0865270743	-0.083690124	0.0280169603	-0.0394936284	-0.0375919948	0.0098720899	-0.0643529252	-0.0782824711	-0.0240737099	-0.0365913451	0.0162626855	-0.1148728305	0.1220353763	0.0568906919	-0.0797449261	-0.0265265059	0.1273799983	-0.031372869	0.0420008441	0.0736710157	0.0737867527	0.036736007	-0.0911689531	-0.0593292229	0.0229062414	-0.0498776993	0.0356916417	-0.015886995	-0.0755343986	0.1189108618	0.0309673479	0.0169539837824572	0.1321788302961692	0.0174712431784634	0.0002874375660958	0.0536549735196842	0.0127799242884805	0.002878856183398	0.0001633264648192	-0.1354723689529819	-0.0292530558661781	0.0008557412775097	0.0183527627497328	0.0011140040080587	-0.0026160096782824	6.843506636867187e-06	1.2410049299708482e-06	0.0002479791034688	0.0002509648021815	6.149363575718981e-08	6.298333193400429e-08	-3.713793310829562e-05	0.0026358679690875	1.37922607555624e-09	6.9477999504614845e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.3203958732646	0.1175121805035814	826863.5823511106	0.0138091125667063	1481.4671449661255	-0.2504217624664306	2194744.901614083	0.0627110591167934	861.9718330964914	-1.322625677681799	1.7493386832632385	742995.4410517256	1011.3076474292294	1006.0234778651034	0.689083	23.270426	0.2423729643295238	0.1368819294060051	-0.007941881	-0.0179923891	-0.0218055762	-0.0412185791	0.0555331625	-0.0067305861	-0.064728342	-0.007457389	-0.0556795492	-0.0030586574	0.1458880835	-0.0530255875	0.0159748833	-0.0056646447	-0.0134789198	-0.0385642567	0.0069503357	-0.0339883575	-0.0291588883	0.0243628747	-0.083432946	-0.0002679646	-0.0491133975	-0.0208869428	0.0119421351	-0.0285607252	-0.0691073344	-0.0444909074	-0.0398485502	0.025530525	-0.1244538146	0.122088129	0.0493506565	-0.130778117	-0.0457172225	0.1853723855	-0.0067801602	0.0450176093	0.1167320498	0.0924857201	0.0033355917	-0.0596587017	-0.0660422932	-0.0065838457	-0.0344162712	0.0663456954	-0.0630832097	-0.0612600985	0.1152490509	0.0197875765	0.1168340008435961	0.0998800170611389	0.0099760178081333	0.0136501837531214	0.0546452037720541	0.0009902302523698	0.0029860982952893	9.805559527085508e-07	-0.1368586547820172	-0.0013862858290352	1.921788399784088e-06	0.0187302913887433	0.0002491299258693	-0.0008648740821894	7.48007178042957e-07	6.206571996364292e-08	-0.00017531595624	-0.0004232950597088	3.07356845123456e-08	1.7917870757387656e-07	0.0014770215487331	0.0015141594818413	2.181592655421925e-06	2.2926789364502034e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.5876384948268	-0.7327573784377819	825531.4968256061	0.5369333756550106	1489.553983449936	8.086838483810425	2218771.069611572	65.39695666323729	861.7691087936606	-0.2027243028308021	0.0410971429582347	742645.9968710201	1012.6061613480324	994.9338905133378	0.765787	25.860716	0.3974566947735732	0.1783271799094854	-0.0034224273	0.0169065639	0.0128573591	-0.0534427846	0.0755974965	-0.0100753996	-0.0494970684	-0.0137151754	-0.0133094634	-0.0046857753	0.0917383597	0.0035582744	-0.0219234226	-0.1106832615	-0.0417187853	-0.096077711	0.0149891259	-0.0317343684	-0.0132480845	0.025971638	-0.0923514771	0.0195912797	-0.0295057747	0.0015310357	0.0087376898	-0.0483273099	-0.0822980386	-0.0142086064	-0.0378964771	0.0078981964	-0.121771788	0.1240489007	0.0652570905	-0.078055979	-0.0202757641	0.1011496562	-0.0161685974	0.0110281203	0.0492051121	0.1137781568	-0.0652077885	-0.0896240613	-0.0849559093	0.0029758194	-0.0262471764	0.0618332791	0.0437329832	-0.0541567416	0.1114298236	0.0084997322	0.0081841735660077	-0.1086498272775884	0.0118047849674497	6.698069695853919e-05	-0.0041164465872469	-0.058761650359301	1.694513250565665e-05	0.0034529315529487	-0.0343425144707083	0.1025161403113089	0.0105095590243279	0.0011794083001708	0.0013739640781605	0.0011248341522912	1.2652518701606623e-06	1.8877772880754329e-06	0.0001852826697334	0.0003605986259734	3.432966770353618e-08	1.3003136905390406e-07	0.0004118727904902	-0.0010651487582429	1.696391955461842e-07	1.1345418771863918e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.0115216388238	0.4238831439969317	826301.9464721298	0.1796769197647235	1486.4185454845428	-3.1354379653930664	2209440.092360384	9.830971234828212	863.0677048208468	1.298596027186136	1.6863516418236153	744885.8631047243	1013.390642683354	1002.8120652281058	0.763352	25.7785	0.3946355124781167	0.2484887440490043	-0.0054176567	0.0262334715	-0.0021131809	-0.0321449086	0.0272671278	-0.0341849583	-0.0357489314	0.0282695505	0.0010309419	-0.0148606044	0.1492264591	-0.0963379964	-0.0442590073	-0.0757047449	-0.0294028246	-0.0098323015	-0.0006894387	-0.0262352648	-0.0108273776	-0.0180334512	-0.0736926875	0.0533985025	-0.0661598085	-0.0124215561	0.0071072708	-0.0016594616	-0.0889322561	0.0098455706	-0.032511517	0.0028244456	-0.1254677048	0.1375301998	0.0836167793	-0.0551783044	-0.0358012087	0.1286803572	-0.0348149382	0.0360518965	0.0402870824	0.1302367215	-0.0472974407	-0.0629791352	-0.0024172394	0.0266001836	-0.1223764083	0.0889318603	-0.1259880392	-0.050343557	0.1074583966	-0.0028345346	0.0241171165094442	0.0159329429434365	0.0002538586708388	0.0005816353087301	-0.0547820902803977	-0.0506656436931508	0.0030010774154896	0.0025670074508413	0.0545310030641061	0.0888735175348144	0.0078985021190109	0.0029736302951775	-0.0029979870125039	-0.0043719510906644	1.911395633916164e-05	8.98792612714206e-06	-0.0001279704535579	-0.0003132531232913	1.6376436983814637e-08	9.812751925175441e-08	0.0003138088383116	-9.806395217860004e-05	9.847598700247592e-08	9.616538716886754e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
907.3160432983592	-1.6954783404645468	823222.40242659	2.874646802984414	1481.479194164276	-4.939351320266951	2194780.602741632	24.39719146502287	862.5794018116767	-0.4883030091700675	0.238439828764543	744043.2244297899	1013.8062125223234	1000.4087661401912	0.8113599999999999	27.39974	0.7226378272163201	0.4602751230888094	-0.0083791728	0.0114559982	-0.0245460346	-0.0188023942	0.0372919439	-0.0067934168	-0.0940631528	-0.0331488096	0.0043683367	-0.0041576244	0.0896875984	-0.095941227	-0.058312909	-0.0055454968	-0.1201596797	-0.1352685387	0.0147590027	-0.0193991596	-0.0002790392	0.089904269	-0.0688824987	0.0122270067	0.0346835709	-0.0373940384	0.0124205198	-0.0630363053	-0.0664623413	-0.0466653163	-0.0446788857	0.0322683589	-0.1165395073	0.1146340538	0.0360714796	-0.1351332544	-0.0238945052	0.1440252431	0.0293501522	0.0351390529	0.0963108674	0.0534611123	-0.0339499099	-0.0543489664	-0.0568249446	-0.0146604714	0.0473512457	0.0204667815	0.0856530885	0.0252615428	0.1033401944	-0.0141533203	0.0216681437076573	-0.0024489728017868	5.997467783891969e-06	0.0004695084517356	0.0519707851872084	0.106752875467606	0.0027009625129749	0.0113961764206022	-0.177439596090366	-0.2319705991544721	0.0538103588720847	0.0314848102607122	0.0043730523553794	0.0073710393678833	5.433222136288544e-05	1.912358690288932e-05	-0.000131757245505	-3.786791947100001e-06	1.7359971743064843e-08	1.4339793250621415e-11	0.0005682902743303	0.0002544814360186	3.229538358984076e-07	6.476080127813968e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
