global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
1011.4724220787512	0.2189994649303344	1023076.4606258554	0.0479607656397727	1676.9808867081351	8.968923154084223	2812264.8943844032	80.44158254386808	958.1919595730903	2.079354651386325	4.3237157662419445	918131.8313905188	1124.2645628227042	1004.4418745529956	1.290082	32.795109	0.7002016918308832	0.3799292329389161	-0.0169619263	0.0412771102	-0.0770478828	-0.0023753691	0.0228397478	-0.0037234419	-0.0062370526	0.0434364349	0.1196692426	0.0293945362	0.0122306185	0.1058536672	-0.208373442	-0.0836133268	-0.1948401164	-0.0471272746	-0.1520794126	-0.022417048	-0.150034565	-0.0001723014	-0.0013276138	-0.125630208	-0.0167975557	-0.0089121651	-0.0021379588	0.1489348192	0.1147948147	-0.0269660192	0.2156642311	-0.0693110569	-0.0284513655	0.0056435503	-0.0736882536	-0.0209241272	-0.0362756485	-0.0229011261	-0.028749967	0.0353843929	0.0307577444	0.2821120163	-0.0339796632	0.1696331226	0.1426259943	0.0120260318	-0.1267922273	0.1503463806	-0.000732956	-0.0820726237	0.1098320934	0.1728292211	0.0195351406	0.1290308973	-0.1315129381	0.0546020776	-0.0307169262	0.0151890505	0.1419863355	0.1094628008	-0.5184527797775331	-0.0151610757464624	0.0002298582177899	0.2687932848590512	0.0633147897997048	0.0840078098310499	0.0040087626073808	0.0070573121126098	-0.1349122173066135	-0.2552909547166208	0.0651734715601237	0.0182013063785869	0.0027831229349959	0.0048790855127951	2.3805475441167023e-05	7.745773271300193e-06	0.003738428647551	0.0017220819650787	1.397584875283e-05	2.965566294449317e-06	-0.0061962756140577	0.0003136695528612	3.839383148536613e-05	9.838858839214537e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010.0352703447816	-1.4371517339695856	1020171.247340456	2.0654051064517867	1670.1671951957371	-6.813691512398009	2789458.4599079955	46.42639202612467	957.1681427736512	-1.023816799439146	1.0482008388138166	916170.8535407608	1122.5213042099526	1012.9195198676524	0.8328379999999999	21.171528	0.2598944335029168	0.1245816879906003	-0.0125426624	0.0244152006	-0.1947259763	0.0072290571	0.0058971122	-0.0085972879	0.0134290821	0.0912969053	0.1097412606	0.0416166401	0.019304374	0.0574710858	-0.2128367521	-0.1167630545	0.0084654421	0.0002193025	-0.1639967543	-0.1424346934	-0.0851551693	0.0118680738	0.1005420524	0.1046295468	0.0920259074	0.0058054725	0.0044716116	0.1455715909	0.099634363	-0.0124786319	0.1975134885	-0.0515671766	-0.0228781519	0.0224410007	-0.0534023429	-0.0210157452	-0.0441753926	-0.0400965915	-0.0231961766	0.0284860761	0.0137940683	0.2755409307	-0.0990159767	0.1150384846	0.0739574762	0.0097184753	-0.108988541	0.125634646	0.0282501916	-0.1021590514	-0.0202036745	0.0698810913	0.0358541097	0.0534879302	-0.1491139552	0.0340498912	-0.084720229	0.0015010193	0.1397444952	0.1012278027	-0.449022540331768	0.0694302394457651	0.0048205581494962	0.2016212417259942	0.0167099598271107	-0.0466048299725941	0.0002792227574236	0.0021720101767744	-0.0956385048243859	0.0392737124822276	0.0015424244921366	0.009146723605044	0.0016029841314041	-0.0011801388035918	1.392727595743085e-06	2.569558125533357e-06	0.0037577862868278	1.9357639276800127e-05	1.4120957777471066e-05	3.74718198370715e-10	-0.0053040590248797	0.000892216589178	2.813304213940779e-05	7.960504420044243e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010.2193770592912	0.1841067145096531	1020543.1897860623	0.0338952823275389	1670.2571131167203	0.0899179209832254	2789758.823917001	0.0080852325139455	957.074397448116	-0.0937453255352238	0.008788186059705	915991.4022506742	1121.4651422170527	1015.2088652360134	0.614891	15.63111	0.1297079017685636	0.0665817106298456	-0.0136001401	0.0255931122	-0.1919483341	0.0040077041	0.0235579986	-0.0116831222	-0.0140021435	0.0299708902	0.0824724183	0.0026000207	0.0741190597	0.0072929245	-0.1010696231	-0.1870744478	0.1257574594	-0.116105418	-0.237513274	-0.1200800352	0.2034255947	-0.1370734087	0.026000909	-0.2106273077	-0.0509255801	-0.009489282	-0.0201742817	0.135534129	0.1163485504	-0.0037213554	0.1898951818	0.0206199564	0.008376716	0.098797991	-0.0403804866	-0.0274259619	-0.0461195395	-0.053067467	-0.0311715326	0.0318181784	0.0127178746	0.3169099362	-0.1015128029	0.1190493971	0.070905092	-0.0008905396	-0.0779423015	0.1037857343	0.0249831026	-0.0815758106	-0.0510736064	0.0278737754	0.0175725071	0.0103028339	-0.1100435146	0.0183379506	-0.0609080748	-0.0403913756	0.1373117808	0.0924399334	-0.4081203307752616	0.0409022095565064	0.0016729907466043	0.1665622043921089	0.025162492031427	0.0084525322043163	0.0006331510052316	7.144530066500421e-05	-0.1193468733814668	-0.0237083685570808	0.0005620867396383	0.0142436761859318	0.0018938921521475	0.0002909080207433	8.462747653284242e-08	3.586827483965889e-06	0.0037337844931608	-2.4001793667000237e-05	1.3941146641368052e-05	5.760860992332524e-10	-0.0044860730102769	0.0008179860146027	2.0124851053534848e-05	6.691011200857714e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010.2609861924528	0.0416091331616144	1020627.2602225472	0.0017313199624609	1668.446639749278	-1.8104733674424551	2783714.1896906565	3.277813814218423	957.6172214232596	0.5428239751436195	0.2946578679907208	917030.7427664042	1122.794295936349	1019.2742943030136	0.720716	18.32128	0.154282369695476	0.0779177085872215	-0.00183197	0.0261884563	-0.1270014483	0.0045958566	0.0196526704	0.0337338671	-0.0275838277	0.0416991215	0.08358854	0.0164950502	0.0506075506	0.0964505283	0.0475162653	-0.2039656609	-0.0221249123	-0.0885758245	-0.1166770099	-0.1569444401	-0.1386665104	0.0501096146	0.0227498883	-0.1643058549	0.1306379587	-0.0111087868	0.0036676881	0.095775173	0.0405321624	-0.0097604158	0.1290048805	0.0751757526	-0.0699501083	0.1721929742	-0.0241531448	-0.0216940018	-0.0569662463	-0.0614915149	-0.0316577972	0.0233223856	0.0102206742	0.2878363431	-0.1222817889	0.0744099222	-0.0101427522	0.0223996505	-0.0891705385	0.0315661344	0.0515439939	-0.087046362	-0.0890134155	-0.0692578134	-0.0120218534	-0.0268870994	-0.0690428019	-0.0211590829	-0.040935106	-0.0266958663	0.1346915149	0.0831471893	-0.3843146513865321	0.0238056793887295	0.0005667103711589	0.1476977512703517	0.0119777197731849	-0.0131847722582421	0.0001434657709649	0.0001738382195017	-0.0737526660008924	0.0455942073805743	0.0020788317466628	0.0054394557422391	0.0015968261152704	-0.0002970660368771	8.824823026586655e-08	2.5498536424095566e-06	0.0038887250156207	0.0001549405224599	1.5122182247114212e-05	2.400656550014681e-08	-0.0035041253562553	0.0009819476540216	1.2278894512351331e-05	9.642211952385244e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1008.5011219093216	-1.7598642831312643	1017074.5128923604	3.09712229504112	1671.4075143565303	2.9608746072524355	2793603.079047475	8.766778439872263	956.4839936972186	-1.1332277260410135	1.2842050790680868	914861.6301989808	1126.422239440975	1014.0537326060808	0.757779	19.263472	0.5694813531039575	0.2709648191527057	0.0058327779	-0.0119968176	-0.1148979207	-0.0044138247	0.0140731466	0.1433337967	0.0170572904	-0.0191291191	0.0913348629	-0.0156531006	0.0573060258	0.0367143057	-0.091195062	-0.0465893017	0.288629171	-0.1539731758	0.0615258194	0.1265953683	-0.1435700896	0.0647509318	0.0780280978	-0.1793876829	-0.0063833969	0.022459943	0.0015277838	0.0095306194	-0.1484830101	0.0035294092	-0.017125628	0.1288539887	-0.0615779239	-0.0511434505	0.0202527417	-0.011933632	-0.0529471902	-0.0701478527	-0.0272982752	0.0163863911	-0.0191130581	0.1186429903	-0.1303440236	-0.0469824318	-0.2118605692	0.0156907019	-0.0363990888	-0.0161744152	0.0670598832	-0.0807114939	-0.2004078993	-0.2117519749	-0.130105327	-0.1672513373	-0.0439064921	-0.037917843	-0.0770621538	0.0385620078	0.1318872767	0.0734003241	-0.2617065759687165	0.1226080754178156	0.0150327401576607	0.0684903319052695	-0.027800740170079	-0.0397784599432639	0.0007728811540042	0.0015823258754578	0.0977552617931607	0.1715079277940531	0.0294149692962101	0.0095560912082493	-0.0007629816832226	-0.002359807798493	5.568692845828379e-06	5.821410489331918e-07	0.0046727617275015	0.0007840367118808	2.1834702162002805e-05	6.147135655768567e-07	-0.0019362320676526	0.0015678932886026	3.748994619806263e-06	2.4582893644453888e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009.7533541815328	1.252232272211245	1019601.836280856	1.5680856635673373	1667.5401129681131	-3.8674013884171927	2780690.0283577074	14.95679349913123	957.9747763201756	1.4907826229569991	2.2224328289105504	917715.6720656904	1127.8302749334036	1006.4026660644092	0.8347449999999998	21.220013	0.2764741112838269	0.1501607236626742	0.0180728718	-0.0228078175	-0.1053783071	0.0055872949	0.0047221593	0.0731950439	0.0180599042	-0.0155127261	0.0141877963	-0.0521941184	0.0611394186	-0.0005553904	0.0318680127	0.0421596513	0.2586297645	0.0506935574	0.1376670982	0.0014705537	-0.0449631291	-0.1887076397	0.1431164668	0.0757189236	-0.0235115369	0.0245664375	0.0145340538	-0.0340273049	-0.1625261048	0.0308327079	-0.0468957977	0.1967741872	0.0565561333	-0.0567562342	0.0269380751	-0.0179782114	-0.0526923224	-0.058305118	-0.0090192185	-0.0097030103	-0.026217446	0.0274062087	-0.0904179344	-0.1135427282	-0.219455971	0.0440405048	0.007940341	-0.044770903	0.1336218703	-0.0203144508	-0.1640040384	-0.2559983164	-0.1334211868	-0.1554640573	-0.0492797469	-0.0137698289	0.0098109624	-0.0200921352	0.1289028963	0.0632525717	-0.2581946730214355	0.0035119029472809	1.2333462311120884e-05	0.066664489176646	-0.0332520946949586	-0.0054513545248796	0.0011057018016024	2.971726615592529e-05	0.135700923992772	0.0379456621996113	0.001439873279767	0.018414740772492	-0.0026168439193076	-0.001853862236085	3.4368051903820765e-06	6.84787209801716e-06	0.0025148050151753	-0.0021579567123262	6.324244264350841e-06	4.656777172273702e-06	-0.0025157169514825	-0.0005794848838298	6.3288317799764025e-06	3.358027305873525e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1008.9788307003676	-0.7745234811652608	1018038.280801481	0.5998866228763541	1664.6864186162534	-2.853694351859758	2771180.872325408	8.143571453836286	956.4306270674492	-1.5441492527263565	2.3843969146953645	914759.5443926342	1123.5772590316044	1015.1465774988516	0.993899	25.265867	0.2857160542702878	0.1506580645700012	0.0113541107	-0.0192073635	0.0221024858	0.0114219744	-0.0532802123	0.0332102286	0.002061204	-0.0186511423	0.0219823305	-0.0747086075	0.0262690369	-0.1084828139	0.1478457563	0.0567388702	0.1137219749	-0.1853904274	0.1210781374	-0.0977276354	0.074811081	0.1034625946	0.0729206364	0.1760388841	-0.2726536991	0.003873413	-0.0515451039	0.047104356	-0.0225196807	0.0369432554	-0.0983628576	0.0673168383	0.0690510256	0.2054797356	0.0350474742	-0.0262855925	-0.056804169	-0.098336258	-0.0332906039	0.0263204677	-0.0301804028	0.0749947089	-0.0668616078	-0.0210824611	-0.0793046215	0.0140648513	0.1375595303	-0.2396692692	-0.2057543981	-0.089434384	-0.0379859746	-0.17072323	-0.0822048678	0.0835687683	0.0390272861	-0.0745668991	0.1801624942	-0.0336227414	0.1257424501	0.0527593557	-0.2269072521240502	0.0312874208973853	0.0009789027064101	0.0514869010664872	0.0449662801622139	0.0782183748571725	0.0020219663516267	0.0061181141652971	0.0723241998245569	-0.0633767241682151	0.004016609166294	0.0052307898802624	-0.0006321717744322	0.0019846721448753	3.938923522644319e-06	3.996411523887563e-07	0.0023597643185828	-0.0001550406965924	5.568487639256548e-06	2.4037617599887573e-08	-0.0023987591060001	0.0001169578454823	5.754045248618399e-06	1.3679137619884908e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1008.443608455428	-0.5352222449395185	1016958.5114346046	0.2864628514780979	1676.6748157003651	11.98839708411174	2811238.437603853	143.72166464633884	956.0219928232272	-0.4086342442220712	0.1669819455509433	913978.0507616946	1125.181408874112	1020.3588208235228	0.811801	20.636761	0.3627429125413964	0.191978262504267	0.0042994554	-0.0724455313	0.0272897393	-0.0318609381	-0.1347620715	0.0535390836	0.0256617707	-0.0475006325	0.1322621874	-0.1333866559	-0.0562345659	-0.1226558469	0.0372680082	0.0619055494	0.0854221043	-0.1716484813	0.0609475709	0.0790221018	0.1537074043	-0.0009299044	0.0227787858	0.0540373611	-0.0570978977	0.0354390912	-0.0688727187	0.1310351792	-0.0602965244	-0.0088422138	-0.1343230435	-0.0869759491	0.0554639856	0.1091724092	0.0552531497	-0.0239031473	-0.0616047298	-0.1438099916	-0.071444684	0.0899056217	-0.0323009526	0.0540358437	-0.0533981383	0.0028977964	-0.0053654549	-0.0199868223	0.1711266825	-0.1979671686	-0.2732556449	-0.182237726	-0.0335892824	-0.0893232746	-0.0106711364	0.0762104899	0.0796840178	-0.1001812671	0.0972587198	-0.003847647	0.1224102548	0.0419779864	-0.1454436751602088	0.0814635769638413	0.0066363143717437	0.0211538626441083	0.0255733900747543	-0.0193928900874595	0.0006539982799155	0.0003760841859442	0.0312842471185064	-0.0410399527060505	0.0016842777181148	0.0009787041177717	0.0022931515268209	0.0029253233012531	8.557516416854337e-06	5.258543924961025e-06	0.0022478342204395	-0.0001119300981433	5.052758682578856e-06	1.2528346870368774e-08	-0.0010190826497156	0.0013796764562845	1.0385294469513683e-06	1.903507124025756e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010.5653846226122	2.12177616718418	1021242.3965974482	4.501934103630789	1670.093874060589	-6.580941639776029	2789213.5481747068	43.308792866138006	956.311117827501	0.289125004273842	0.0835932680963491	914530.9540804843	1127.0553637969372	1011.3562276745454	0.7863869999999998	19.990711	0.425798498353678	0.2124472949960748	0.0251286991	-0.0767056553	0.0468193799	-0.0277397791	-0.1264525629	0.0089097426	0.0274915443	-0.0719474031	0.0835219192	-0.1434363311	0.0291654651	-0.1075558919	0.1935158201	0.1910564504	0.1680492436	0.1135413338	-0.1199592862	0.2038742959	-0.0767440991	0.1350186315	0.164241239	0.0116221961	0.1732623674	0.0468104424	-0.0775415235	0.077077471	-0.1266625992	0.0046150395	-0.2263618097	-0.0638372885	0.0308754744	-0.034889087	0.0791863771	-0.0211014882	-0.0592031583	-0.1286728361	-0.0460292109	0.0549219036	-0.0314231277	-0.1201429394	-0.0066569952	-0.0691589636	-0.0976197331	-0.0201987166	0.1607543465	-0.1055514027	-0.12719739	-0.1644505342	0.0017648821	-0.1165042574	-0.0552029727	0.1651476863	-0.0553063177	-0.0034229109	-0.1325611921	0.0881022746	0.1189108618	0.0309673479	-0.0941803919015029	0.0512632832587059	0.0026279242104623	0.0088699462187206	-0.0300626421818606	-0.0556360322566149	0.0009037624549545	0.003095368085259	0.1230051239033187	0.0917208767848123	0.0084127192381747	0.0151302605064707	-0.0008550658738313	-0.0031482174006522	9.911272801769292e-06	7.311376485908846e-07	0.0008584344029203	-0.0013893998175192	7.36909624117132e-07	1.930431852922387e-06	-0.0010131337468161	5.948902899500152e-06	1.0264399889376293e-06	3.5389445707681315e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1011.661473040292	1.0960884176797665	1023458.9360340534	1.2014098193717335	1672.0778214164402	1.9839473558511145	2795844.2408727487	3.936047110788629	957.9907591170764	1.679641289575443	2.821194861646657	917746.2945537124	1127.7108323870696	1009.2648080258796	0.810565	20.605331	0.3368970795815832	0.1662822568482828	0.0460277935	-0.0868511579	-0.05050704	-0.0222378839	-0.1541280513	0.0370099931	0.0488698256	-0.0870737257	0.0997255363	-0.1381230735	0.0022082814	-0.0856882024	0.019898859	0.0727301111	0.0151957944	0.15210843	-0.0892704191	0.021427309	0.0465595762	-0.0612761127	0.12986083	-0.0409774323	0.0706566925	0.0473841043	-0.1033262868	0.1034144908	-0.1051806708	-0.009815193	-0.1259745615	-0.0903174926	0.0448011403	-0.1236996345	0.09170117	-0.0237747664	-0.0737394061	-0.1462124719	-0.0508038014	0.067877674	-0.0174377471	-0.2727842844	0.0952964924	-0.0544866486	-0.0867435801	0.0408132863	0.0824159836	-0.0136551744	0.0377915608	-0.0274281113	-0.013880633	-0.0817346157	-0.1561530915	0.0840529453	-0.1539258133	0.0972862598	-0.1550215188	0.1193115558	0.1152490509	0.0197875765	-0.0256374072148588	0.0685429846866441	0.0046981407497535	0.0006572766487004	0.00268219241444	0.0327448345963006	7.1941561480794765e-06	0.001072224192739	0.0974807204071552	-0.0255244034961635	0.0006514951738349	0.0095024908510979	-0.0033281863420055	-0.0024731204681742	6.116324850102176e-06	1.1076824327111952e-05	-0.0005268871576327	-0.001385321560553	2.776100768782657e-07	1.919115826132999e-06	-0.0006698786394938	0.0003432551073222	4.4873739165006443e-07	1.1782406870284365e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009.535230936467	-2.126242103825007	1019161.3825019456	4.520905484078191	1673.9449017068614	1.8670802904212	2802091.533950394	3.485988810879311	957.6884502519404	-0.3023088651360694	0.0913906499398582	917167.1677459632	1123.4401162043143	1006.610857473734	0.988124	25.119064	0.6903325962436154	0.3777821629648782	0.0224417416	-0.1487390772	-0.1326121842	-0.028101503	-0.2176193668	-0.0286537576	0.0785621638	-0.0864576651	0.2364831612	-0.1402356087	0.0234225572	-0.1075491516	-0.0690867807	0.068428439	-0.111317998	0.1017414174	-0.013148617	-0.1494021477	-0.0352788755	-0.0460298836	-0.1105521538	0.0017384294	0.0576112911	0.044113998	-0.168761188	0.2359113986	-0.0409717509	-0.0229323111	0.0352190859	-0.1742510206	0.0750909538	-0.0381458755	0.0877945	-0.0261527307	-0.0809992122	-0.2162838108	-0.1153301716	0.1573543174	0.004350363	-0.0986028364	0.1147710403	0.0900159116	0.0904542974	-0.0015401276	0.0436869924	-0.0013068297	-0.1314817323	0.0283455037	-0.0369605844	0.1769685163	-0.0323403615	-0.0669353748	-0.004222698	-0.0466788848	0.0102987707	0.0029104813	0.1114298236	0.0084997322	-0.0087755534576814	0.0168618537571774	0.0002843221121284	7.701033848862397e-05	0.0797437404216623	0.0770615480072223	0.0063590641364374	0.0059384821812694	-0.1267882632820516	-0.2242689836892067	0.0502965770449896	0.0160752637060788	0.0022219834834779	0.0055501698254834	3.080438509170644e-05	4.9372106008485824e-06	0.0006320710997691	0.0011589582574018	3.9951387516331953e-07	1.343184242399817e-06	6.379749342117717e-05	0.0007336761329149	4.0701201668251445e-09	5.382806680090752e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010.3185724380056	0.7833415015386436	1020743.6178131696	0.6136239080328167	1672.720570837933	-1.2243308689282912	2797994.108104381	1.4989860766107046	957.2765409440389	-0.4119093079015101	0.169669277935901	916378.375841784	1123.1514103231975	1002.358644581758	0.553	14.057795	0.1754377806751645	0.0764303191421558	0.0220294251	-0.154391169	-0.1632692083	-0.0325911274	-0.2483122763	-0.0219430557	0.0760186086	-0.124019955	0.1537907226	-0.1175889157	0.0075994642	-0.1385858676	-0.153407343	0.1891396283	-0.0352966477	-0.0665696053	-0.0527723767	-0.0190836512	0.2464366554	-0.0132385072	-0.276773196	0.1342802243	0.0026242082	0.0430028502	-0.197250758	0.2193322105	-0.0179845016	-0.0027964978	0.052397529	-0.1493306498	0.1328441878	-0.0829515124	0.1009436911	-0.0270648004	-0.0874619898	-0.2145726562	-0.1214477447	0.1559864007	0.0247051658	-0.1795218967	0.1387476527	0.0935840377	0.0890460721	-0.0040855461	-0.0155560327	0.0325998874	-0.0560473134	0.0762295243	-0.0378242737	0.1475339721	0.0592633909	-0.0970453131	-0.0368362484	-0.0326705083	-0.0044239165	0.0163590759	0.1074583966	-0.0028345346	0.03688033670511	0.0456558901627913	0.0020844603065568	0.0013601592354822	0.0571996217602617	-0.0225441186614005	0.003271796729517	0.0005082372862193	-0.1015127741239609	0.0252754891580906	0.0006388503521807	0.0103048433103423	0.001645977947437	-0.0005760055360408	3.317823775497644e-07	2.70924340344892e-06	7.697056664368596e-05	-0.0005551005331254	5.924468129450101e-09	3.081366018761189e-07	0.0005719370781125	0.0005081395846913	3.27112021319864e-07	2.5820583753027e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1011.6387147742148	1.3201423362091873	1023412.8892300252	1.7427757878518508	1678.3830728282098	5.662501990276724	2816969.739156264	32.063928789887854	957.3899464012496	0.1134054572107743	0.0128607977251847	916595.5094701876	1127.519807735261	1001.9281716132776	0.69132	17.574017	0.3854672015271954	0.2036105947345036	0.0431072631	-0.143193121	-0.1829141473	-0.0328850334	-0.2145266872	0.0889769737	0.0776074106	-0.1302306058	0.1669267116	-0.0495333872	0.1021009996	-0.0816973184	-0.1214055723	0.2011583603	-0.0867182906	0.2012945062	0.095635626	-0.0047871794	-0.1362671363	0.1157642849	-0.0578667289	0.1398453419	-0.0539249737	0.0655761177	-0.1417229179	0.1197899459	-0.1801964166	0.0374272703	-0.019881512	-0.04961416	0.0316300543	-0.1992175767	0.1193634423	-0.0150407899	-0.0834226354	-0.1895521806	-0.092403265	0.0996237779	0.0200976117	-0.2943133445	0.1395832284	0.0305413513	0.0028284884	-0.0015041881	-0.0929760365	0.0826242351	0.1343481462	0.0938954451	-0.0898888869	0.0295174063	0.0472952877	-0.0997019127	-0.0730927851	0.0001230651	-0.0431871941	0.0169172742	0.1033401944	-0.0141533203	0.0664901009825058	0.0296097642773957	0.0008767381405629	0.0044209335286638	0.0045176848072827	-0.052681936952979	2.0409476017952927e-05	0.0027753864811176	0.0617922846949454	0.1633050588189063	0.0266685422358464	0.0038182864478211	-0.0002143153577672	-0.0018602933052042	3.460691181387567e-06	4.5931072574882935e-08	-0.0003361176747931	-0.0004130882414367	1.1297509130832015e-07	1.7064189521333638e-07	0.0010959643610298	0.0005240272829173	1.201137880647458e-06	2.746045932416881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1012.4178041359696	0.7790893617548136	1024989.8101314984	0.6069802335995228	1665.7001586914062	-12.682914136803674	2774557.018664576	160.8563110015345	959.1500531286327	1.7601067273831177	3.0979756917793084	919968.8244166592	1124.6304477159947	1011.7734984373436	0.973967	24.759172	0.4642216323027938	0.2320252835925381	0.0502247252	-0.088524854	-0.1448150112	-0.017083456	-0.2233717481	-0.01470591	0.0674269853	-0.1039701085	0.1968322444	-0.1368153431	0.1069455691	0.0952865545	0.1983799466	-0.0952533297	-0.0326505456	0.093395851	0.0636326606	-0.1121814417	0.2727618122	-0.0242556958	-0.0236960161	0.0451444996	0.0537397374	0.0601895123	-0.1615355071	0.2055736307	-0.0839467879	-0.0360096859	-0.01632479	0.0759821547	0.0306101003	0.1487858298	0.1009246388	-0.0360870692	-0.1035933767	-0.2063970829	-0.0973057921	0.1274700469	0.0462080702	-0.0541769144	0.0782273949	0.0293362663	0.1164540564	0.0186026182	-0.091880363	0.064765407	0.2126304553	0.1520313606	0.0276406332	-0.1438008287	0.2317336612	0.0065950878	0.1025682344	0.1157949564	0.1647073353	-0.2088833591	0.0990808418	-0.0253948054	-0.0054636729438897	-0.0719537739263955	0.0051773455822508	2.985172203779234e-05	0.033567758284974	0.0290500734776913	0.0011267943962784	0.0008439067690592	-0.1222217130952216	-0.184013997790167	0.0338611513827195	0.0149381471519306	0.0017889079407169	0.0020032232984841	4.012903583589517e-06	3.20019162035998e-06	0.0005048188333169	0.00084093650811	2.548420544714361e-07	7.071742106722402e-07	0.0003560484254531	-0.0007399159355767	1.2677048126763172e-07	5.474755917203433e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
