global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
964.4948277177616	-7.148544453104023	930250.2726943146	51.10168779800429	1308.29197009502	-9.296511784653148	1711627.8790151086	86.42513136219486	962.3580879077576	-3.019953142132749	926133.0893614752	9.120116980677466	1082.4285481770833	785.0756341929879	0.989335	32.456425	0.3836525041606519	0.2143068561869753	-0.128627796	0.0744252843	0.0286943514	-0.0179956412	0.2107213125	-0.1633795282	0.0107363944	-0.0082121993	-0.1905167046	0.0389976808	0.0687459503	0.0479056005	0.0371697608	-0.0482690249	-0.1368816932	0.0194370707	-0.0276432077	-0.0545739864	0.2148694613	0.0850603078	-0.1198539889	-0.0078472822	-0.0421726516	-0.0026492406	0.1463481575	0.0782216837	-0.0197336193	0.0786714225	0.1243070199	0.2545169287	0.1154015398	-0.0708703183	-0.0587572192	0.0154457727	-0.0246617717	-0.059878144	-0.0450226677	0.0676862002	0.0439195094	-0.1064727303	-0.1516148376	0.0480775863	-0.0943648771	-0.1774000965	-0.0884980512	-0.1461332693	-0.0651678923	-0.1017659077	-0.2288014713	-0.0613098102	-0.0330823775	-0.1576647013	-0.0210258479	0.0069193594	0.0750010621	0.1419863355	0.1094628008	0.0397669787531071	-0.001242157507292	0.00158141259915	1.5429552729221182e-06	0.1519037006202381	0.0673528521318616	0.0045364066902964	0.0230747342621229	-0.085742740055565	0.0802997070865032	0.0073518174722361	0.0064480429581782	0.0024658652922216	0.0032509208372801	6.080491639383117e-06	1.0568486290261946e-05	-0.002106078863667	-0.0009902644161097	4.435568179984881e-06	9.80623613813085e-07	0.0003430954472405	-0.00045397049531	1.1771448591715876e-07	2.060892106120975e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.7800855830494	0.2852578652878037	930800.613537636	0.0813720497085547	1298.8852173974908	-9.4067526975291	1687102.807973727	88.486996312471	962.557672333299	0.1995844255413885	926517.2725676986	0.039833942918686	1075.3396669933418	757.1614709970902	1.048188	34.387157	0.1779182407210214	0.1066681060215166	-0.1054636584	0.0002159541	0.0150645725	0.0703735987	0.0476889248	-0.0478116091	0.0398451262	0.0040509808	0.0015977904	0.1599629603	0.0946635982	-0.0237415465	0.0914791102	0.0114152861	-0.1155029053	0.1581269429	-0.0655068441	0.0314616716	0.148067787	-0.1844756702	0.0077461472	0.0349804633	-0.0731578139	0.075548316	0.0665410631	0.1097255568	0.034250669	-0.0100203188	0.0412114718	0.0875090414	-0.0097604354	-0.0738763638	-0.0369216001	0.0188797362	0.0119532524	-0.0358686939	0.0054584516	0.0152014713	0.0029763972	0.05838011	-0.0198759103	-0.0091445297	0.0594864011	-0.1651698949	0.0506034226	-0.0968934694	-0.0428390202	0.0308551592	-0.0450784756	-0.0448518594	-0.0566967719	0.0254699995	0.0813974163	-0.2196326677	-0.0198543586	0.1397444952	0.1012278027	0.0413381607717155	0.0015711820186084	0.0017088435359881	2.4686129355983788e-06	0.0585297049821349	-0.0933739956381032	0.0087187030614245	0.0034257263652957	-0.0641205219518852	0.0216222181036798	0.0041114413353821	0.000467520315723	0.0018525515697035	-0.0006133137225181	3.431947318410901e-06	3.761537222290091e-07	-0.0017724229013282	0.0003336559623387	3.1414829411526745e-06	1.1132630120423057e-07	0.0006231426615962	0.0002800472143556	3.883067767011962e-07	7.842644226838734e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972.5309208553988	7.750835272349377	945816.39201985	60.07544741909524	1309.1397083493098	10.25449095181898	1713846.7759769158	105.15458468093732	970.3364568342242	7.778784500925212	941552.8394615964	60.5094883118343	1082.165125060025	775.2747005410746	0.885498	29.049921	0.3467254538820238	0.2249447974445173	-0.0641745274	0.0111201074	-0.0458701097	-0.0227483089	-0.0625456992	-0.0089383656	-0.0121757975	-0.0292715624	-0.0428827067	0.1850517818	0.0159254624	-0.0909090959	0.0627309583	0.0656004176	-0.0457651043	0.084332459	0.0658041031	-0.0184391719	0.053591514	-0.1236923318	0.0593421676	-0.0132909672	-0.0668762907	0.0312053855	0.0100860103	0.0889159442	0.0422323312	-0.0048541212	-0.0017382888	-0.0022592425	-0.0724605245	-0.0468393385	0.003670121	0.0544454085	-0.0262327968	-0.0280080824	0.021031648	0.0249231571	-0.0308956793	0.0570961207	0.0827736081	7.81734e-05	0.0358865821	-0.0588978451	0.1470817423	0.0087673391	0.0789449824	-0.030360172	5.98554e-05	-0.0575975561	0.0807702686	0.0838017494	-0.0177984947	0.0094609574	0.0395418233	0.1373117808	0.0924399334	0.0436396486535244	0.0023014878818088	0.001904418934603	5.2968464701131925e-06	0.0122642283962903	-0.0462654765858446	0.0021404943237153	0.0001504112981563	-0.0059475184025998	0.0581730035492853	3.537297514926327e-05	0.0033840983419451	-0.0022128141957652	-0.0040653657654687	4.8965466649799895e-06	1.652719880704491e-05	-0.0018349354372297	-6.251253590149985e-05	3.36698805880135e-06	3.907817144836308e-09	0.0012949740775277	0.0006718314159315	1.6769578614687177e-06	4.513574514325242e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.9932318147294	-3.53768904066942	938947.883302754	12.515243748472525	1292.3975130326908	-16.742195316619018	1670291.3316930842	280.3011040198198	968.1023821914404	-2.2340746427838667	937222.2224047416	4.9910895095298615	1088.3982053355403	737.8510298696505	1.79498	58.886639	1.375999149095532	0.7456589368767053	0.12400872	0.0197429342	-0.1165072646	0.0521268643	0.0970509998	0.1205225818	0.0358919293	-0.0036129094	-0.1614812396	-0.0113471039	0.0251280038	-0.0647871038	0.0835828252	-0.0545312647	-0.124713625	-0.5948863513	0.2520211186	-0.1126678119	0.2717642047	-0.2143014861	-0.1207531785	-0.0463394583	-0.0166417049	-0.1510563626	0.3434898817	-0.1303406906	0.0002454886	0.0405565241	0.3537242644	-0.2799419502	-0.0856940522	-0.0256832935	-0.12479417	-0.1715222401	0.2010595793	0.0734793402	0.2211352927	-0.5003186559	0.2286462618	-0.2769069175	-0.092501771	-0.3857167679	0.0698122841	0.1974196758	0.1871977541	-0.2822984186	-0.1775472647	0.0060360865	0.0769421303	-0.1088494233	0.1440331884	-0.0165184714	-0.0940118442	0.0679815037	-0.0510218534	0.1346915149	0.0831471893	0.1225106028501272	0.0788709541966028	0.0150088478107015	0.0062206274158826	0.2399346506204409	0.2276704222241506	0.051833821155723	0.057568636568353	0.2269348678072589	0.2328823862098587	0.051499434226698	0.0542342058067977	0.0096360408567331	0.0118488550524983	9.285328339262955e-05	0.0001403953660551	-0.0051534404062512	-0.0033185049690215	2.6557948020782533e-05	1.1012475229420388e-05	-0.0002691736302509	-0.0015641477077786	7.245444322244824e-08	2.446558051749049e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.3010409214708	-2.692190893258612	933737.701685918	7.247891805744604	1287.0166781372818	-5.380834895408952	1656411.9298035237	28.953384171650672	968.603913959704	0.5015317682635896	938193.5421380576	0.2515341145776029	1074.3174900208242	783.5289122825848	1.938673	63.600685	1.1049544858026747	0.5942729214270656	-0.0026499379	0.0472032528	-0.0376504353	-0.0100214668	-0.0727729417	0.1063568753	0.1025357864	-0.107055834	-0.3269030159	-0.0022875083	-0.0182044055	-0.0690346395	0.0722380863	-0.1539025012	-0.0363323649	-0.2415013122	0.0041804719	0.1298035277	-0.0850078156	0.0904768332	-0.0425892194	0.0385964339	-0.0782782686	-0.0657175592	0.284606327	0.1136413148	-0.1566265799	-0.1473631619	0.0007395884	-0.0831612275	0.185866613	-0.0554439506	-0.0866484905	0.0594638031	-0.0758496171	-0.0721005148	0.0289656475	-0.1077996164	0.0498340505	0.0959482961	0.0661561636	0.0071396543	0.1765939229	-0.0097701734	-0.0080442221	-0.0398696376	0.1217274285	-0.0604222982	-0.1115606152	0.1933390545	-0.2779631785	0.0042697102	0.0077178731	0.032233778	0.0741465348	0.1318872767	0.0734003241	0.0260026294915576	-0.0965079733585696	0.0006761367404752	0.0093137889217783	0.1237929447693488	-0.1161417058510921	0.0134888958380016	0.015324693174667	-0.1714575023438342	-0.3983923701510931	0.0293976751099859	0.1587164805946055	0.0023192184142446	-0.0073168224424885	5.378774052971237e-06	5.3535890654903374e-05	-0.0032930088187128	0.0018604315875384	1.084390708012027e-05	3.461205691910651e-06	0.0004318210685606	0.0007009946988115	1.8646943525281841e-07	4.913935677618256e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.9035799798512	8.602539058380444	950436.99025753	74.00367825096109	1322.6005525179437	35.58387438066188	1749272.22152077	1266.212115938725	967.867516768606	-0.7363971910979217	936767.530015828	0.542280823056909	1082.8474983954825	791.6919992840479	1.287573	42.240498	0.4984578315641842	0.3016246789347021	-0.0145128269	0.0274244981	-0.0789329638	0.0628651804	0.002522436	0.0551390037	-0.0450950908	0.1507083642	0.0639508264	0.0646924083	0.0247196762	-0.0692007913	-0.0260633106	-0.0633272583	0.0314856907	-0.1041788246	-0.0094313028	-0.1324276913	-0.1826598957	0.0517354669	0.0246546035	0.0055723657	-0.0809047558	0.0095076032	-0.1696040513	-0.0318419733	0.0586308584	-0.0518382361	-0.0002262039	0.0616515416	-0.0703049002	-0.071519034	-0.0441208744	-0.06314888	0.0736163066	-0.0669368747	0.0725431919	0.0707887163	-0.0864409189	-0.0245261102	0.0773341103	0.0819364785	-0.0233697244	0.0530298239	-0.0131886088	-0.0013293634	0.0671019476	-0.0241913351	-0.0129511738	-0.0412614501	-0.0089145716	0.064257903	-0.1328328092	0.0195585496	0.0359920285	0.1289028963	0.0632525717	0.0232940597678918	-0.0027085697236657	0.0005426132204701	7.33634994795902e-06	0.0668235340073835	-0.0569694107619652	0.0032455137625655	0.0044653846972359	0.070392344145219	0.2418498464890532	0.0049550821142589	0.0584913482467785	0.0053488968836106	0.003029678469366	2.861069787149919e-05	9.17895162773991e-06	-0.0026122595053901	0.0006807493133226	6.82389972350093e-06	4.634196275893274e-07	0.0006599933776619	0.0002281723091013	4.355912585575634e-07	5.20626026406192e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.9129822620512	-0.9905977178000284	948506.4970185624	0.9812838385106248	1314.771625869845	-7.828926648098786	1728624.4281924355	61.2920924613113	964.2327382940996	-3.6347784745064473	929744.7735981375	13.211614558735416	1080.5344837089522	782.8752908944543	0.7593299999999998	24.910803	0.1895416431350834	0.132711586182208	-0.0052148427	0.0022229005	-0.062931068	0.126600792	-0.0514322792	0.0580601001	-0.0047453375	0.0190576019	0.0689825258	0.0419259357	0.0393220643	0.0018988756	0.0806427116	-0.1170166973	-0.1007445975	0.0261918884	-0.1190253917	-0.0841975771	-0.0956691745	0.1040379482	0.0247042301	0.0125692001	-0.0403389975	-0.0021274381	-0.0675085038	0.0197612197	0.0482906986	-0.0413408358	0.0015169699	0.0780480371	-0.026629637	-0.0605045746	-0.0276220629	-0.0535475717	0.0558129346	-0.0752893164	0.1264433155	0.0381826454	-0.0626269538	-0.0238533428	0.0379994747	0.1043448474	-0.05982285	0.0835179449	-0.0195221682	-0.0514134593	-0.083947479	0.0501985241	0.0118370179	-0.0405321727	-0.107358467	0.0580119217	0.1448311655	-0.0038639529	-0.0071621313	0.1257424501	0.0527593557	0.0274121436882097	0.0041180839203179	0.000751425621583	1.6958615174780842e-05	0.0462022183173331	-0.0206213156900504	0.0004252386607887	0.0021346449774425	0.0892205327653741	0.0188281886201551	0.0079603034669371	0.0003545006867161	0.0028509677375403	-0.0024979291460703	8.128017040495656e-06	6.2396500187875e-06	-0.0030091082249397	-0.0003968487195496	9.054732309399752e-06	1.574889062081571e-07	0.0006352901451906	-2.470323247129997e-05	4.035935685762937e-07	6.10249694531089e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.2961945061456	-0.6167877559055341	947305.4822401447	0.3804271358349848	1313.9363188948369	-0.8353069750080522	1726428.6501109144	0.6977377424971027	964.8095419365064	0.5768036424068441	930857.4522117312	0.3327024418938025	1081.3737621262285	784.5101678636339	0.535341	17.562548	0.1704613038923522	0.0885828736843294	-0.0039508368	0.0359055583	-0.0695488353	0.1381159534	-0.0562636027	0.0354384442	-0.0050359659	-0.0175009563	0.0007018201	0.0850288719	0.0414334648	0.0016413489	0.0351612937	-0.1090242382	-0.0417164688	0.0295205421	-0.1366302538	-0.1363497523	-0.0009252907	0.0364206894	-0.0196990138	0.0126457604	-0.0416295836	0.0032645429	-0.0427015884	0.041933951	0.0448949967	-0.0002305862	0.0747564543	0.0433932809	-0.0086509083	-0.0542161014	-0.0152073862	-0.0618492424	0.0518063486	-0.0630668955	0.1267098454	0.0441428986	-0.0572893715	0.0075431665	0.1237349738	0.0842182823	-0.0238411112	0.1018388943	-0.0085350316	-0.0795779873	-0.0212196973	0.0410966834	-0.0149653682	-0.0060782134	-0.0498933259	0.0842414135	0.1484302856	-0.1196750092	-0.0390078564	0.1224102548	0.0419779864	0.0242103206847161	-0.0032018230034936	0.0005861396276567	1.0251670545700782e-05	0.0034703278331562	-0.0427318904841769	0.0018260144643516	1.2043175269578603e-05	0.1354856285070909	0.0462650957417167	0.0183563555319614	0.0021404590839902	0.00174542451468	-0.0011055432228603	3.0465067364459136e-06	1.2222258176123388e-06	-0.002614895005327	0.0003942132196127	6.837675888884091e-06	1.5540406251741086e-07	0.0007007835959769	6.549345078629991e-05	4.91097648390315e-07	4.289392095897488e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.6073034567032	1.311108950557582	949859.3959511464	1.7190066802322037	1312.4445817163385	-1.491737178498397	1722510.7800765743	2.2252798097143587	967.6396843090392	2.830142372532805	936326.5586496972	8.009705848805615	1081.6081352504432	781.6829965985011	0.655642	21.50919	0.2437331839587706	0.1489992161470814	0.0180284544	0.0082668027	-0.0647366734	0.1011094642	-0.0987832277	0.0361852486	-0.0083914958	0.021310417	0.0661570945	-0.0151116414	-0.0251121797	-0.0600625322	0.1235096679	-0.1156044071	-0.0072985788	-0.0583986027	-0.1939419086	-0.0884852792	-0.047741899	0.0205719734	0.0561271544	0.0043056423	-0.0437322514	-0.0506458435	-0.0456261967	0.0539336697	0.0537220148	-0.0536998323	0.0110527435	0.003958579	0.0232877458	-0.0554770333	-0.0536508645	-0.038902987	0.0430584759	-0.0904264868	0.1377463268	0.0446558985	-0.0343261361	0.0175200205	0.0974721939	0.0565917203	-0.0091952306	0.0571143956	-0.0089793324	-0.0340097918	-0.0611819977	0.1066354134	-0.0337434949	0.0034660518	-0.0435557052	0.0099980031	0.0916626466	-0.0737771595	-0.0692308101	0.1189108618	0.0309673479	0.0283398679870146	0.0041295473022984	0.0008031481175214	1.7053160921920816e-05	0.0266592708971273	0.0231889430639711	0.000537727080424	0.0007107167247664	0.0291118122618598	-0.1063738162452311	0.0008474976131697	0.0113153887825741	0.0038320788055297	0.0020866542908496	1.468482797178993e-05	4.354126129521463e-06	-0.0026129587425418	1.936262785199976e-06	6.827553390225625e-06	3.7491135733503656e-12	0.0008130105892874	0.0001122269933105	6.609862182934453e-07	1.2594898027515022e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
976.612738425456	2.005434968752752	953772.440854868	4.021769413896351	1320.8200043286283	8.375422612289867	1744565.4838346778	70.14770393445642	967.4865139074492	-0.1531704015900459	936030.1545927888	0.0234611719232559	1083.5436342207815	794.3398892841642	0.867915	28.473076	0.37981407085712	0.2251700688160363	0.028546857	0.0043791135	-0.096810995	0.0744181614	-0.0466777515	0.096653545	-0.0232832941	0.016783764	0.104075733	0.0018985239	-0.0032590499	-0.0149788812	0.01933724	-0.0512822273	0.0311035846	0.0429262392	-0.0207550113	-0.0046630554	0.0998739428	-0.0473900157	0.2920485968	0.0106900323	0.0128174275	0.0153572014	-0.1543128391	-0.1366941505	-0.0502290443	-0.2258013181	0.0663352746	0.1138708615	-0.0218318547	-0.0264144333	-0.020800912	-0.0927113589	0.1189532298	-0.037538329	0.1355593598	-0.0188073464	-0.1468296721	0.0258769385	0.1557668468	0.1343232918	-0.0914262745	0.1202097615	-0.0333200173	0.0197631819	0.1470708967	0.0200969024	-0.0266632009	-0.1057744277	0.0319265613	0.1551678747	-0.0388477646	-0.1730064019	-0.027661287	0.1152490509	0.0197875765	0.0299444333554816	0.0016045653684669	0.0008966690889808	2.5746300216836355e-06	-0.0683296265223134	-0.0949888974194407	0.009022890632961	0.0046689378606788	0.2041339486207221	0.1750221363588623	0.0416706689794876	0.0306327482156201	0.0017356534068388	-0.0020964253986908	3.0124927486711333e-06	4.3949994522762975e-06	-0.0026142406958034	-1.2819532615999769e-06	6.834254415594645e-06	1.6434041649268185e-12	0.0008792726715419	6.626208225449996e-05	7.731204309204299e-07	4.390663544702119e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
971.2871058861848	-5.325632539271169	943398.6420607608	28.36236194334388	1297.176374751366	-23.643629577262345	1682666.5472130962	559.0212195867948	970.089086699904	2.6025727924547937	941072.836134254	6.773385140025942	1082.535166783254	803.9765670067059	1.116464	36.627052	0.5469676038078636	0.3177514385651507	0.0800162643	0.0206523524	-0.1107878741	0.0379949512	-0.0891496257	0.0236451136	0.0609458467	-0.06287582	-0.0430977408	-0.0746001095	-0.0532058971	-0.0388385926	-0.0557096716	-0.0214882502	0.0931220622	-0.1214914797	-0.0723881705	0.0476843519	-0.0305692728	0.106976749	-0.0142338673	0.0125977096	0.0659070802	-0.0673483029	0.0301014692	0.0786441006	0.0224758494	-0.0240253381	0.0570479745	-0.1607652213	0.0751643513	-0.0283001117	-0.0919349004	0.0116237576	-0.0535971594	-0.0075935111	0.0338859083	-0.0660121331	0.0401745056	0.2302236217	0.1172115647	-0.06967059	-0.0209876876	0.1653905685	-0.1552806665	-0.0332719222	0.0922563515	-0.0467355462	-0.1227933859	0.0671397563	-0.1749903966	-0.0281894921	0.091909939	-0.0771895527	0.0603617944	0.1114298236	0.0084997322	0.0060805801041681	-0.0238638532513135	3.697345440320494e-05	0.0005694834920002	0.0193846964229749	0.0877143229452883	0.0076938024497503	0.0003757664554108	-0.0800448683671746	-0.2841788169878967	0.0064071809519183	0.0807576000246405	0.0012531037675458	-0.000482549639293	1.5702690522374782e-06	2.3285415438180455e-07	-0.0003561269547371	0.0022581137410663	1.2682640789032045e-07	5.099077667592441e-06	0.0005957238394339	-0.0002835488321079	3.548868928698672e-07	8.039994018981074e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
976.8686903561054	5.581584469920585	954272.4381980523	31.154085194858663	1324.6242262951434	27.44785154377746	1754629.3408880073	753.3845543692468	967.7356792249178	-2.35340747498617	936512.344844913	5.538526743320781	1084.8103197607306	803.357660695809	1.115419	36.592777	0.4452366556752176	0.262837959715105	0.0430430725	0.0233903302	-0.1082154847	0.1027492033	0.0335243955	-0.0375001089	-0.02810695	0.0872808102	0.0783727736	-0.0203522824	-0.0028835034	-0.002720661	-0.0611865945	-0.0481038642	-0.0032925113	-0.0537440602	-0.1412503924	-0.1151116513	-0.0412764634	-0.1011314867	0.1462622064	-0.0022709299	-0.0057499439	-0.0400696032	-0.1790774856	0.0273946652	0.0940833436	0.0733980698	0.1268254571	0.1103377485	-0.0432627604	-0.0392152843	-0.0772738	-0.0992151222	0.0703400031	-0.0454558512	0.0813545894	0.097671317	-0.0611762849	0.0781743505	0.1271951048	-0.0110274778	0.014830856	0.0455460308	0.0256438343	-0.0412430519	0.0906000617	-0.0847273133	-0.0336214589	-0.0172402492	-0.030082111	0.0605392588	-0.0500010546	-0.0092879085	0.0166663682	0.1074583966	-0.0028345346	0.0286515331541323	0.0225709530499642	0.0008209103520823	0.0005094479215836	0.0408559767371059	0.0214712803141309	0.0004610158783279	0.0016692108351429	0.1120130883719028	0.1920579567390773	0.0125469319666117	0.0368862587467893	0.0043153828214009	0.0030622790538551	1.8622528895241997e-05	9.377553003679689e-06	-0.0014028797502381	-0.001046752795501	1.968071593628114e-06	1.0956914148891586e-06	0.0005220263773491	-7.369746208480007e-05	2.725115386482249e-07	5.431315917740543e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955.5953904386369	-21.27329991746853	913162.5502275708	452.5532893785668	1285.5625443721842	-39.06168192295922	1652671.055492684	1525.8149946504393	951.6132378829152	-16.122441342002617	905567.7545140056	259.93311482631515	1072.5475478296305	808.8130923982651	2.237179	73.393562	1.894115279636348	1.2546075277248308	0.0921553926	-0.288146364	-0.1413517412	-0.2455993416	0.3285525042	-0.3237185751	0.0594623617	0.3463953476	-0.0060494666	-0.3035131668	-0.0419768236	0.367504577	0.1255240982	-0.1073852641	0.2944259057	0.1952929848	0.2349184509	-0.3874083186	-0.2003486015	-0.1965586211	-0.0650670442	0.0833471659	0.0379619517	-0.3792175717	-0.0883923423	-0.331350974	0.3979448075	0.3102304595	-0.2784980183	0.1304923827	0.2146733743	0.2034917394	-0.0918977225	0.1391197552	0.0421079769	0.7059567593	0.0891776278	0.3553516351	-0.0447861091	-0.3272055507	0.2384164931	0.0207800058	0.0931862563	0.0393430531	0.0748583314	-0.0786465534	-0.0884136319	-0.03479462	-0.0249648618	0.093916557	-0.1510514037	-0.1229562863	-0.0658871805	-0.0212580439	-0.0375238319	0.1033401944	-0.0141533203	-0.078374477423722	-0.1070260105778543	0.0061425587114415	0.0114545669402109	0.0350594058744349	-0.0057965708626709	3.36002337659664e-05	0.0012291619402683	-0.193442404489275	-0.3054554928611778	0.0374199638545922	0.093303058119065	-0.0177171616017518	-0.0220325444231527	0.0003138978152225	0.0004854330137581	0.0054142395730396	0.0068171193232777	2.9313990154268027e-05	4.64731158678062e-05	-0.0001450539829134	-0.0006670803602625	2.1040657959040937e-08	4.4499620704794686e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
