global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
1062.1541540607311	-0.7767210151289419	1128171.4469884674	0.6032955353429339	1419.9778881730704	-3.300150158761653	2016337.2029004528	10.890991070374564	1039.8994750976562	0.2371444081873051	1081390.918308381	0.0562374703345071	1170.244194434155	943.5048036190426	1.030198	26.430471	0.3838159338857028	0.2104371150004738	-0.1150310602	0.0420707482	0.0298911888	-0.1235619122	-0.0563625214	-0.0484284271	-0.040277436	-0.0174001256	0.0387511481	0.0109361651	0.0981386216	0.0571344735	0.0297441914	-0.1089272222	-0.0994667865	0.0090096299	-0.0266827366	0.0093871787	0.1390127543	-0.1149394032	0.1627515422	-0.0047944691	-0.0412396821	-0.1206419011	0.0199299203	0.0814375543	0.0121823321	-0.0940421467	-0.0480987287	0.0168261641	-0.1831568176	-0.0608001045	-0.0215427941	0.072537534	-0.0512814162	-0.1204904504	0.1692064011	0.021108933	0.0648380407	-0.0402857884	0.0545214749	0.0757175915	-0.128397479	-0.0489556663	-0.0011627036	-0.1180850364	0.0361472019	-0.041362755	-0.0052914505	0.1444844842	-0.1593599885	-0.0472609408	-0.0983069667	-0.0004345304	-0.0315622852	-0.1041449853	0.0603402472	-0.0027589545	0.1999335877	0.0209429184	0.0630667262	-0.1474109227	0.1419863355	0.1094628008	0.0046945703853964	0.0047531509969047	2.2038991103440903e-05	2.259244439937632e-05	-0.0396259113732639	0.0145003813987046	0.0002102610607078	0.0015702128521617	-0.0406241407716621	-0.1478323190549701	0.0016503208134358	0.0218543945571704	0.0031703310034304	0.0026123298333504	1.0050998671312004e-05	6.824267158212529e-06	-0.0009196064680605	-0.0009132258956862	8.456760560987074e-07	8.339815365519871e-07	-0.0003810441022988	-0.0008090459196658	1.4519460789669838e-07	6.545553001278801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1061.3568141711498	-0.7973398895812807	1126478.2869875326	0.6357508995174889	1419.4708592206582	-0.5070289524121563	2014897.5201766335	0.2570783585841686	1039.6009710048272	-0.2985040928290345	1080770.1789141796	0.0891046934356848	1165.4008819930857	945.6189693998328	0.906453	23.255695	0.2255320941853998	0.1466524301243054	-0.0355688015	0.0117025129	-0.0316996471	-0.0217430031	-0.1201471809	-0.0428575119	0.0075085661	0.0273994548	-0.0275839506	-0.0353339823	-0.0230532316	0.0348464517	-0.0513101266	-0.0030401573	-0.0126526475	0.0091431352	-0.0082174029	-0.0342286558	-0.0610747558	0.0693744145	-0.0154727618	0.004633252	0.1210122947	-0.1160424561	-0.094116117	0.0957854405	0.0313859119	0.0176653689	0.0253010032	-0.022662543	0.0192893889	0.0288562219	0.0278080429	-0.0030224547	0.0471476488	0.0071821465	0.0592483064	0.0625911126	-0.0152999102	-0.0200532999	0.059973498	0.0400872418	-0.0877914965	0.010624504	-0.0567554958	-0.1602771858	-0.0299164591	-0.0805604167	0.040782909	0.0960627147	-0.0897350009	-0.0745537382	-0.0297511844	-0.0197464726	-0.0034627643	-0.0923143254	0.000598428	-0.0145796332	0.127191423	-0.0844842704	0.0468922757	0.0551349485	0.1397444952	0.1012278027	-0.0001749008081048	-0.0048694711935012	3.0590292675712075e-08	2.3711749704338e-05	-0.0669969519708502	-0.0273710405975863	0.0007491738633947	0.0044885915733844	0.0958981106276652	0.1365222513993273	0.0091964476219559	0.0186383251271411	0.0031820535174157	1.1722513985300102e-05	1.0125464587697628e-05	1.374173341355565e-10	-0.0004071345469629	0.0005124719210975	1.6575853933068586e-07	2.626274699134647e-07	0.000230148082518	0.0006111921848168	5.296813988671214e-08	3.735558867811334e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1063.849816063965	2.493001892815073	1131776.431139332	6.215058437579537	1423.2410102931933	3.7701510725351	2025614.9733803896	14.214039109737564	1041.770781726372	2.1698107215447635	1085286.3616587762	4.708078567330607	1165.7604292244746	953.1207372041026	1.069503	27.438864	0.2939506871453149	0.2175419619174998	0.1172972711	0.0118457142	-0.0445777832	0.0289801062	0.0743930001	-0.0946937169	-0.2031264638	0.0626614593	-0.0987563983	-0.1167890607	-0.0992983654	0.0406900561	0.0922236193	0.0743267583	0.0630213887	0.0606579963	-0.0615861587	0.014455657	0.0046800266	0.1289744921	-0.0192204608	-0.0774344165	0.0176429325	-0.1600062127	0.0663682033	-0.0345847753	0.0418027255	0.1015638108	0.0945726996	-0.0255512016	0.0927291753	-0.0595702167	-0.0621893468	-0.0047273667	-0.0221064308	-0.1262274905	0.0601925244	-0.0779646982	-0.0346664804	0.013473804	-0.0098395118	-0.033421244	-0.0493466689	0.0030870513	-0.0134484667	-0.1568888478	0.0699018566	0.0036411294	-0.0965192529	-0.0487167824	0.036217436	0.1145200608	0.0496914736	-0.0794607129	0.1924701625	0.0013435988	0.0807040403	-0.0706379246	0.1218138358	-0.0593720603	-0.0241376679	-0.1133876109	0.1373117808	0.0924399334	-0.0002826350415858	-0.000107734233481	7.98825667322069e-08	1.1606665063738622e-08	-0.0758594568368096	-0.0088625048659593	7.854399249915394e-05	0.0057546571915757	0.1273659373805813	0.031467826752916	0.0162220820048341	0.0009902241205515	-0.0009909942365001	-0.0041730477539158	9.82069576776416e-07	1.74143275564617e-05	0.0002090252644799	0.0006161598114428	4.3691561190892143e-08	3.796529132372269e-07	-5.089677798257006e-05	-0.0002810448605005	2.590482009007028e-09	7.898621361378487e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1064.6122932106011	0.762477146636229	1133399.334855135	0.5813713991425254	1419.910286782802	-3.330723510391408	2016145.2225116189	11.093719102674063	1039.57154908219	-2.199232644182075	1080709.005661144	4.836624223236082	1163.0952140018858	953.1169675305284	1.000906	25.678946	0.3009702682859319	0.1999864815041565	0.0086098164	0.0225271864	-0.0561986541	0.0975210894	-0.0746835556	-0.0219593633	0.053370293	0.0259845184	-0.0343079727	-0.084732472	-0.05078166	0.0361747468	0.0252088706	-0.0863383475	-0.0536506956	0.0657252491	0.0114481155	-0.0811942591	-0.0963386732	-0.0053621034	-0.0906134309	-0.1324938675	0.0477725264	-0.1393899521	-0.0743414249	0.0329587747	0.0127670182	0.0263187069	-0.0074126337	-0.0522269188	0.0246398336	-0.1028713306	-0.0667167464	-0.0260451432	0.0298677888	0.031841608	0.1643052028	0.082697758	0.0132689076	0.0173234956	0.0300108525	0.0291791688	-0.0576925359	-0.0204761522	-0.0250329116	-0.2058127624	0.0030380402	-0.0469475239	0.0041848753	0.0829267131	0.0584356481	-0.1144369722	0.038650339	0.0492048921	-0.0158736658	-0.0124691346	0.0073217806	-0.0876143979	0.0573497522	-0.0530598946	0.0498417626	0.0969323673	0.1346915149	0.0831471893	-0.0003363245694743	-5.36895278885e-05	1.1311421603207325e-07	2.882565404890019e-09	-0.0370404518706806	0.038819004966129	0.0015069151465603	0.0013719950747842	0.0429191064837084	-0.0844468308968729	0.0018420497013599	0.007131267248525	0.0024490153034567	0.0034400095399567	5.997675956565112e-06	1.1833665634993793e-05	0.0001768395933001	-3.21856711798e-05	3.127224175854477e-08	1.0359174292942084e-09	-0.0001317164247468	-8.081964676422994e-05	1.7349216548079426e-08	6.531815303094903e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1062.179256800387	-2.433036410214072	1128224.7735770226	5.9196661734273786	1414.084542460825	-5.825744321976799	1999635.0932266407	33.93929690504492	1039.662099946805	0.0905508646151247	1080897.2820658004	0.0081994590825466	1163.2182703478584	941.5358121641012	0.8948549999999998	22.958151	0.041125199261113	0.0204667339543566	0.0235286146	-0.0051863914	-0.0098657333	0.2066932601	-0.0013680397	0.1019879434	0.0329888382	-0.0147609043	-0.0242020155	0.0104773434	-0.0338010871	0.1025638751	-0.0145149318	0.0569285149	-0.0112285494	0.0479173748	-0.0411966311	-0.0744036389	0.0118197382	-0.0578320133	-0.1383129059	-0.0465178845	0.0466332436	0.1174269198	-0.1649276117	0.0219615071	0.015204247	0.0280512423	0.0144323329	-0.0191626896	0.0343741984	-0.0417263906	-0.0490313349	-0.0947522956	0.1742032825	0.0467982542	0.0641549588	0.0554599029	0.0059148212	0.0213125564	0.0331278715	0.0250111753	-0.0840081313	-0.0245382269	-0.0212548105	-0.1563979259	-0.0182666856	-0.0256869885	-0.0939272619	0.0311903228	0.1733797333	-0.0961760712	0.0554599163	-0.014563865	0.0432995497	0.0732050301	0.0854654014	-0.0416606666	0.0350035824	-0.055817483	0.0586570806	0.0175203818	0.1318872767	0.0734003241	-0.0001402001224874	0.0001961244469869	1.9656074345481963e-08	3.8464798705917353e-08	-0.0395220145328352	-0.0024815626621546	6.1581532461998335e-06	0.0015619896327336	0.054448994808375	0.0115298883246666	0.0029646930356424	0.0001329383247792	0.0023449909212788	-0.0001040243821778	5.498982420879996e-06	1.0821072087493772e-08	-0.0001073309024586	-0.0002841704957587	1.1519922622577508e-08	8.075287065974532e-08	-0.0002818740233563	-0.0001501575986095	7.945296504306798e-08	2.2547304420171723e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1061.8718237684184	-0.3074330319686851	1127571.770113267	0.0945150691454585	1417.9536872074525	3.8691447466273994	2010592.65906521	14.970281070354396	1037.5711560753302	-2.090943871474792	1076553.9039194973	4.372046273657992	1160.0765575891253	952.773721361374	0.990933	25.423086	0.0970703288380898	0.051141943235437	0.0990937583	-0.0348506561	0.001342469	0.0557139058	0.1871059497	-0.0868353456	-0.0091079957	-0.0310205539	0.0159136842	-0.0651692593	0.1197074724	-0.0561936051	0.0229692822	0.0533839125	0.0122143393	0.0203518884	-0.0352348891	-0.0494347126	0.1621013693	-0.207343121	-0.0389766884	-0.0431905844	-0.0846544536	-0.0113486319	0.0285279895	-0.1162933711	-0.0225808242	0.0046901019	0.0731363607	0.1025306034	0.0319317032	-0.0089644875	-0.1481889765	-0.0009141105	0.2068897802	0.0003954435	0.1333789863	0.051416909	0.006557766	0.0132950232	0.0312561588	0.0073161193	-0.1095241021	-0.001028034	-0.0792578496	-0.1653077717	-0.0198733278	-0.0061942074	-0.1406205435	0.0333415692	0.0841751999	-0.0108200936	0.0691788976	-0.0537828753	0.0300468941	0.0870316986	0.0745096605	-0.0141322951	0.0440217668	-0.1285015813	0.0422485822	0.0352430422	0.1289028963	0.0632525717	-0.0057731546450554	-0.005632954522568	3.3329314555724735e-05	3.173017665331929e-05	-0.0532389317964145	-0.0137169172635793	0.0001881538192158	0.0028343838588232	0.0657448107225775	0.0112958159142025	0.0043223801369475	0.0001275954571675	0.0029900907210352	0.0006450997997563	8.940642520020801e-06	4.1615375164574693e-07	0.0005740769225293	0.0006814078249879	3.295643129807119e-07	4.643166239547406e-07	-0.0002838592213668	-1.985198010500007e-06	8.057605755496598e-08	3.941011140893187e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1062.381987342125	0.5101635737066772	1128655.4870290032	0.2602668719371682	1424.065372949359	6.111685741906513	2027962.186433397	37.35270260782336	1037.142413875921	-0.428742199409271	1075664.386660372	0.1838198735542991	1163.1488933694773	953.1779162196837	0.958813	24.599033	0.0610155289176467	0.0357598247371087	-0.0092377103	0.033562954	-0.0293102704	-0.1211605644	0.0648408184	-0.0755766288	-0.026278076	-0.0023877678	0.0349221976	-0.0160161736	0.0721047556	-0.0538853637	0.0455766795	-0.1564422517	0.018098304	0.0817011003	-0.0302543349	-0.0390336264	0.1122274744	0.0822112526	-0.0645193159	0.0109320164	-0.2187699997	-0.0588600061	-0.2316778737	0.1518714155	-0.0314995539	0.0134811567	0.0021339671	0.0872599255	-0.0188382822	0.00692253	-0.1782343754	0.1539391238	0.0323882433	0.0321343035	0.1116216364	0.1362249999	0.0011137436	0.0244779869	0.0329332546	0.0078492749	-0.1144339789	-0.0183698828	-0.0885267926	-0.1510502893	-0.0004100177	0.0150752349	-0.1190874325	0.1008462787	0.0113401934	0.0109065231	-0.0509036903	0.0499618839	-0.0242326519	0.12532449	-0.0264042174	-0.0694462364	0.0761345246	-0.1219717826	-0.0238015805	0.0122120163	0.1257424501	0.0527593557	-0.0004755179876951	0.0052976366573602	2.2611735662159725e-07	2.8064954153407608e-05	-0.0511577162424572	0.0020812155539573	4.331458182033795e-06	0.0026171119311437	0.0960553565951016	0.0303105458725241	0.0092266315306121	0.0009187291910903	0.0026350573454695	-0.0003550333755656	6.943527213912767e-06	1.260486977655753e-07	0.0005422318561592	-3.1845066370100026e-05	2.9401538583385134e-07	1.0141082521160754e-09	-0.0002042150466265	7.964417474030003e-05	4.1703785268663566e-08	6.343194570063445e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1063.4394657735031	1.0574784313780583	1130903.4973646335	1.1182606328297988	1414.504001398196	-9.56137155116312	2000821.5699715076	91.41982593939144	1040.9839532123349	3.841539336413916	1083647.590845581	14.757424473215472	1165.6761487237338	960.592968525908	1.171061	30.044403	0.4908676177337079	0.3312074555173969	-0.0265289791	0.1303268031	-0.0667029776	0.0289457658	-0.0902320369	-0.0545154028	-0.016384867	0.0204599131	0.0276819168	-0.0410190586	-0.0798023203	0.0880853297	-0.0517243109	-0.0232268768	-0.1382969098	0.0095314004	-0.039336571	0.0215303469	-0.0650973957	-0.0277034713	0.0597390888	0.0196894668	-0.1045324697	0.02990774	0.0040626905	0.0191545777	0.0453391855	-0.0817648377	0.0227584353	-0.063344155	0.0674965902	-0.1737925839	0.0055170299	0.0145185925	-0.0407719211	0.0544178535	0.1319092407	0.0145453753	0.0100627202	0.0606461669	-0.1135621981	-0.1265754444	0.0279660425	-0.1179192884	0.0607272367	-0.2257125971	0.0464200805	-0.1104924225	-0.1128025776	-0.0004326143	-0.0782691729	-0.0775061618	0.2083948503	0.1266831607	-0.0605969647	-0.0336656393	0.0129703628	-0.1257391153	0.0443051195	-0.0706037008	0.05264594	0.0835757091	0.1224102548	0.0419779864	-0.000268833565741	0.000206684421954	7.227148606902057e-08	4.2718450278500446e-08	-0.0972397135441838	-0.0460819973017266	0.0021235504753163	0.0094555618901549	0.0162810017807544	-0.0797743548143472	0.0002650710189849	0.0063639476860453	-0.0034579816716171	-0.0060930390170866	1.1957637241239796e-05	3.712512446373964e-05	-0.0001979470644908	-0.00074017892065	3.918304034052494e-08	5.47864834574599e-07	0.0002586586395505	0.000462873686177	6.690429181411548e-08	2.142520493550839e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1065.454660347768	2.0151945742647968	1135193.6332567774	4.061009172146275	1417.6710879007976	3.167086502601705	2009791.313469831	10.030436914961902	1041.3622664784998	0.3783132661649233	1084435.370045238	0.1431209273563721	1167.5945489291487	976.8958687547076	1.236182	31.715134	0.2490759365094078	0.1636603793540001	0.0373402526	0.183633421	0.0109431956	0.0056062673	0.007353895	-0.1189185679	-0.0864240385	-0.0034271221	0.0454629026	-0.1405878799	0.0428213566	-0.0344945885	0.0244182697	-0.1999041091	-0.0777860992	0.0539889948	-0.1649980149	-0.2442360465	-0.0328596438	-0.1541229131	-0.0217892709	0.0615097131	0.0633832162	-0.1801517477	-0.0273574665	0.1630679588	0.0385134507	-0.0691466211	0.0414690752	-0.0072372041	0.0241492024	-0.0219598863	-0.211695408	0.1217563698	-0.0838716641	-0.0152727299	0.2091812791	-0.1550708817	0.0571293618	0.0540004268	-0.1541614333	0.0057611865	0.0405900818	-0.0768180478	0.1107524486	-0.0509006506	-0.0308421789	-0.1079970716	-0.2874718391	-0.0879051155	-0.1344048819	0.3805371812	0.0536267551	-0.0086203033	-0.0591634029	-0.1405340006	-0.1056787518	-0.3336051792	-0.2013472162	0.1365995332	-0.0870489221	-0.2840224629	0.1189108618	0.0309673479	3.201944467434714e-05	0.0003008530104153	1.0252448372535775e-09	9.051253387597696e-08	-0.0936112419184382	0.0036284716257456	1.3165806338840934e-05	0.0087630646135123	-0.0565396318401525	-0.0728206336209069	0.0031967299686199	0.0053028446809503	-0.0062545992526239	-0.0027966175810067	3.9120011810923446e-05	7.821069894396323e-06	0.0004492043480666	0.0006471514125574	2.0178454632193914e-07	4.188049507750382e-07	0.0002559080680679	-2.7505714825999976e-06	6.548893930224494e-08	7.56564348089235e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1064.31518553184	-1.139474815927997	1132766.8141536748	1.2984028561341427	1428.575860297543	10.90477239674533	2040828.988624865	118.91406102481888	1041.3622540729802	-1.2405519555613864e-05	1084435.3442079583	1.53896915444718e-10	1167.920432886584	971.5404422742904	1.207577	30.981245	0.3345295195768354	0.2345331520422942	0.0468451815	0.0525115471	4.1157e-06	0.1040996273	0.1770671783	-0.025928684	-0.0292725309	0.0151843234	0.0140139249	-0.0060528831	0.125230548	-0.0855207838	-0.0666026726	-0.1644455032	-0.0517206596	0.047321329	0.0366904781	-0.1460899055	-0.0887325148	-0.0315583656	0.0326652363	0.1152089377	0.0343327092	-0.05983535	0.0204032251	-0.1341480296	0.0470782475	-0.0224760156	0.0085440373	0.0383441116	0.1242278015	0.0821458107	-0.0534754688	0.0572223303	0.1510835239	-0.0510914515	0.1155973475	-0.0870187261	0.0465945599	0.0949933339	-0.0978947782	-0.0152926898	0.1142913794	-0.0444056643	0.1956065124	0.0021115888	-0.0240501734	0.0600435439	-0.2129761833	-0.1039169874	0.0019482829	0.0349409114	0.1088667144	-0.0835254993	0.1154156702	-0.0044623681	0.0772209828	0.0090696756	-0.0287405229	0.2347843591	0.0481030878	0.0135543921	0.1152490509	0.0197875765	-0.0005702513410881	-0.0006022707857624	3.2518659201277653e-07	3.627300993829154e-07	-0.034932818450116	0.0586784234683222	0.0034431573807277	0.0012203018048687	-0.0401272485552652	0.0164123832848873	0.001610196076616	0.00026936632509	-0.0019840073493879	0.004270591903236	3.9362851624252005e-06	1.823795520398488e-05	-0.0001129125596832	-0.0005621169077498	1.2749246134212205e-08	3.159754179781972e-07	-8.811196170356876e-05	-0.0003440200297714	7.763717795251168e-09	1.1834978088396225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1061.068774225076	-3.246411306764003	1125866.9436355052	10.53918637268516	1414.4357481770132	-14.140112120529691	2000628.4857210675	199.94277078115076	1037.0991717082698	-4.263082364710499	1075574.6919579792	18.17387124830566	1165.3171862372035	947.971064871202	0.961356	24.664282	0.0525207484758399	0.0307821431779321	0.0042432683	0.0221156137	0.0596037914	0.1247141644	0.1005112886	0.1561011979	0.0488913539	-0.0138569535	0.0286734954	0.0894903386	-0.0565877255	0.0786823218	-0.0576510677	0.0236601928	-0.0706449521	0.0547804346	0.0301591598	-0.2257852165	-0.1046038435	-0.074709288	-0.0306614424	-0.0098183167	0.0350122088	0.0927020556	0.0319322776	0.0974394794	0.0437903386	-0.0576985625	-0.0408042992	0.0200533966	0.0815652061	0.0651941644	0.0007095768	-0.1057211547	0.0138804988	0.178445403	0.0919685209	0.0443940958	0.0547381074	0.1074766863	-0.0891334786	0.0239592838	0.0975455782	-0.0285783575	0.1563802219	0.1186707341	-0.0901139361	0.0501100536	-0.1554269507	-0.0606431716	0.050753688	-0.0421778845	0.0957536868	-0.0561887561	0.0229228938	-0.0553012642	0.0669285794	-0.004538059	-0.0508608537	0.2220151941	0.0662201905	0.0333353428	0.1114298236	0.0084997322	-0.0005398514134498	3.0399927638299903e-05	2.9143954860374695e-07	9.241556004138703e-10	-0.011512728442554	0.0234200900075619	0.0005485006159623	0.0001325429161919	-0.0215529233900468	0.0185743251652184	0.0004645285066572	0.0003450055553432	-0.0019790005010631	5.0068483247998376e-06	3.916442983208002e-06	2.5068530147550938e-11	-5.505825995877345e-05	5.785429972442656e-05	3.0314119896878753e-09	3.3471199966037833e-09	5.8945557755629794e-05	0.0001470575194591	3.474578779122288e-09	2.1625914029492566e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1059.2536689259691	-1.81510529910679	1122018.3351331267	3.2946072468455494	1419.8904137446962	5.454665567682923	2016088.7870440844	29.753376455265663	1035.242185515117	-1.8569861931528069	1071726.382670116	3.448397721560153	1164.7981060159618	977.0385370981533	1.219169	31.278645	0.2763473295900632	0.1492043978781915	-0.063008681	0.0502209554	0.0290756871	-0.217564819	0.2314517766	0.0544195072	0.0474524515	-0.0256073167	0.1399527164	0.1536694172	0.0669591461	-0.0019345423	-0.0003607484	0.0435605627	-0.0621542586	-0.0096869458	0.110850662	-0.2071043497	0.0505348385	-4.33406e-05	0.0067544221	0.1784105764	-0.004854924	0.1017741047	0.0105784359	0.0265527012	-0.0456131579	-0.1503880806	-0.1231680071	0.1352421242	-0.0107460328	0.1484196218	0.0263181892	0.072672631	-0.0219188188	0.072687137	0.0244682506	0.0069545241	0.0335869153	0.0942234966	-0.0727042874	-0.0706490449	-0.0276120255	-0.1176904818	-0.0644351241	0.0683263028	-0.0937617618	0.0461492318	-0.0824710503	-0.0250536806	-0.0881751612	-0.0236299317	0.0513897645	0.0293416194	0.023687294	-0.0329801974	-0.0842560238	0.0022911764	-0.0659915639	0.0332503347	0.1086601954	0.0765909663	0.1074583966	-0.0028345346	-0.0005320513895981	7.800023851700102e-06	2.830786811732692e-07	6.084037208709049e-11	-0.0536556097191578	-0.0421428812766038	0.0017760224422939	0.0028789244543345	0.0887409464461157	0.1102938698361625	0.0078749555761523	0.0121647377234363	-0.0002279533571562	0.0017510471439069	5.196273303878208e-08	3.0661661001845124e-06	0.0002870373553547	0.0003420956153134	8.239044336902032e-08	1.1702941001670403e-07	-0.0003259672520929	-0.0003849128098485	1.0625464943699625e-07	1.481578711854905e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1060.7478125894506	1.494143663481509	1125185.9219133044	2.232465287121945	1414.3773852819684	-5.513028462727789	2000463.3879970573	30.393482830846725	1039.1675687960492	3.9253832809322375	1079869.2360374916	15.408633902222338	1164.078518571525	945.8507381747122	1.028217	26.379637	0.1732074946268929	0.1143227877652032	-0.0316032183	0.0636721278	0.0019425757	-0.0627474295	-0.085752954	0.1722293832	-0.0530420824	0.0161127341	0.0457592923	0.1549275555	-0.0621331304	-0.014146297	-0.0505411445	0.1516476427	-0.1090376733	-0.0076011868	0.0808677818	-0.1209621843	-0.1131903972	-0.0032076671	0.0125598959	0.0612794552	0.1141339842	-0.0652661553	0.019192287	-0.0547685455	0.0106856809	-0.0823681563	-0.1323213128	-0.0001198495	0.0904305605	0.0794295597	0.0882144702	-0.1163416753	-0.0853698278	0.0424412415	0.056988596	-0.0250015152	0.0187428726	0.1233380521	-0.1005362242	-0.0553331355	0.0520954989	-0.1115671452	-0.0348653784	0.083600031	-0.0756499543	0.0300937873	0.0059367839	-0.027057902	0.0762388218	-0.0159405768	0.078434153	0.1309570423	-0.0407266496	0.0305135832	-0.1076204673	0.0291941819	-0.0641392768	-0.0559011897	0.0796672515	0.0870286286	0.1033401944	-0.0141533203	-0.0006305428650676	-9.849147546950006e-05	3.975843046876577e-07	9.700570740159131e-09	-0.0673291163469258	-0.013673506627768	0.0001869647834996	0.0045332099080578	0.0769661939437753	-0.0117747525023404	0.0059237950101908	0.0001386447964913	-0.0022790304637666	-0.0020510771066104	5.193979854776203e-06	4.20691729726129e-06	0.0001330189408035	-0.0001540184145512	1.7694038612485043e-08	2.3721672020865294e-08	0.0004221521071718	0.0007481193592647	1.782124015895909e-07	5.596825757066253e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
