global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
1034.867680704941	0.5894138502515034	0.3474086868683017	1070951.1165676238	1352.0396000531566	-11.866336168995758	1828011.0801119	140.80993407561692	1006.8814352898848	0.5585683079768842	1013810.2247314184	0.3119985546761593	1076.8274548152224	890.830906091186	1.272808	30.899008	0.0488088289753228	0.0303857846421611	-0.0431111803	-0.1149390571	-0.0912513294	-0.1508544483	-0.035618366	0.1770606054	-0.0036456651	0.3812800058	-0.0411590802	0.1141145757	-0.0371640883	0.205648669	0.1104225969	-0.1813066752	0.169838894	0.1286598575	-0.1264007405	-0.0171488429	-0.1237588526	0.0789837831	0.0078942826	0.01564851	-0.1492348536	-0.127044059	-0.0758171639	0.1360163101	0.0894892481	-0.0531853583	0.0685091616	-0.0697119789	0.0645845654	-0.2425942774	-0.0805976267	0.0861240373	-0.1019511537	-0.1061743923	0.0275029981	0.0873673159	0.273573031	0.0627636293	-0.1037802241	-0.0938835734	-0.2150482955	0.141036263	-0.1041596007	0.0596300794	-0.0133011101	0.0968146362	0.2065439912	-0.1616989118	0.0050870248	-0.1261112434	0.044382949	-0.3441437743	-0.032882426	0.0142299862	-0.2169219605	-0.2101198228	-0.0782872556	-0.1990353454	-0.1400735324	0.0013481534	0.0218034798	-0.0338749308	0.1393174659	-0.1327148304	0.0627415643	0.1624434494	0.0431693911	0.0473994358	-0.0586918994	-0.0267514472	-0.0768798427	-0.0104518263	0.0679847731	0.0617126877	-0.2027022075	-0.0591351642	0.0417557722	0.242579842	0.0810463865	-0.1996038343	-0.096220582	0.3274820102	-0.0170355563	0.0867497183	-0.0788045553	0.1419863355	0.1094628008	-0.0036612601910945	-0.0168028701176154	0.0002823364441894	1.3404826186893334e-05	-0.0476973443054618	2.1604548024301007e-05	0.0022750366537937	4.667564953343286e-10	0.213413388041566	0.0001240847648631	1.5397028871134245e-08	0.04554527419538	-4.911745700289992e-05	0.0004839779308783	2.3423463757724055e-07	2.4125245824317232e-09	-0.0008249929870096	-0.0001530692329883	6.80613428615022e-07	2.3430190087626478e-08	-0.0002850205786338	1.5822702980001005e-07	2.5035792959333267e-14	8.123673024474616e-08	0.0	0.0	0.0	0.0
1036.5074209094032	1.639740204462214	2.6887479381297834	1074347.6336002627	1354.827122175361	2.7875221222043365	1835556.5309819705	7.770279581778568	1006.8584935238488	-0.0229417660360695	1013764.0259811142	0.0005263246288537	1078.7913985458506	912.3594628264768	1.133434	27.515528	0.10194471697358	0.0534776151630076	-0.0367291138	-0.065387071	0.1214632216	-0.0810908702	0.0386252187	-0.0607161298	0.0811463109	0.0832340343	0.0935817604	0.1541106962	-0.0587922477	0.1195306459	-0.0909775022	-0.17989719	-0.2527895911	0.1128272911	-0.0235802991	-0.0003398551	-0.0711336904	0.0336812554	-0.0929643856	-0.1688439938	0.0449914032	0.0700443054	0.1954488448	-0.0619266142	0.1313746958	-0.0159043479	-0.0660265976	0.003831086	0.1486713646	-0.1227967075	-0.0865405303	0.2336923725	0.0226528854	-0.1732322706	-0.149505664	-0.1414906954	0.0475543933	-0.0571543201	0.1058924859	-0.0496169623	-0.0544523016	0.1120515292	-0.1208976686	0.025808233	-0.0040401124	0.0485777648	-0.0030148607	-0.0298331936	-0.1032571693	0.3223021079	-0.0045739638	-0.1703139697	-0.0924317526	-0.1624663498	0.0635426869	-0.1708834361	0.0092001967	0.1248308676	-0.1874514353	-0.0291881545	-0.1088730137	-0.0260727293	0.1096292674	-0.0989981754	0.107179601	0.1529557613	0.0430183364	0.0282133337	0.0446738982	-0.0125273926	-0.0728583663	0.0457924032	-0.0035344558	0.0889220612	-0.1205976708	-0.0043942014	-0.2108401417	0.1074551013	0.1683973874	-0.0947402061	-0.0202754073	0.0279347871	-0.1016114022	-0.1296915903	-0.1158403913	0.1397444952	0.1012278027	0.0029324949338871	0.0065937551249815	4.347760664822111e-05	8.599526537273507e-06	-0.0448064056146222	0.0028909386908395	0.002007613984102	8.35752651419336e-06	0.1705351317290322	-0.0428782563125338	0.0018385448644033	0.0290822311538383	-0.0006305593543807	-0.0005814418973778	3.3807468002629613e-07	3.976050993970052e-07	-0.0004149102763408	0.0004100827106688	1.7215053741319906e-07	1.6816782958947073e-07	-0.0002851313074917	-1.107288579000297e-07	1.2260879971844971e-14	8.129986251192638e-08	0.0	0.0	0.0	0.0
1037.9739810680526	1.4665601586493722	2.150798698937672	1077389.985374262	1364.9087667275237	10.081644552162745	1862975.9414896497	101.63955687615272	1006.1769031404194	-0.6815903834293522	1012391.960413245	0.4645654507833713	1081.300125554476	934.8302161380348	0.925671	22.471815	0.0233616160925585	0.0130752902745711	-0.0187827526	-0.0186518971	0.0755151919	-0.0328130137	0.1073416296	-0.1500643498	0.0440095607	0.0372072559	0.0446315455	0.0847552345	0.0163179732	0.029553628	-0.1231127839	0.0387548298	-0.2423668914	0.2501438249	0.009271222	0.0084513448	0.0183385973	0.0261441185	-0.1285879792	-0.2077658947	0.0361513039	0.0020976824	-0.0354479056	-0.1204663482	0.1368139536	0.0470586047	0.0063203608	-0.0825799189	0.1623818759	0.0724448489	-0.0718232623	0.0701716318	0.0016118255	-0.2025049591	0.0751438351	-0.0415965267	-0.0024733155	-0.0068509547	-0.0133463165	-0.0418182584	-0.0069847211	0.118893757	-0.0844806454	0.0675538398	-0.0420909829	0.0373663684	-0.0566720068	0.1409345775	-0.0320954793	0.2338804065	-0.0543737532	-0.1169668576	-0.0587918077	-0.0166515001	0.0677025205	-0.0028546515	-0.0031849333	0.0607269013	-0.1500468782	-0.1812016718	-0.0272452741	-0.0187545356	0.0829577781	-0.0727416731	0.1052645087	0.1264563877	0.1004917569	-0.0215764414	0.108281337	0.0241383081	-0.0324770947	0.0635459462	-0.0187920751	0.1026248437	-0.0527325125	0.0477107186	-0.1378708954	-0.0032328851	0.1495277681	-0.024556678	0.0514605692	-0.0595943395	-0.0789745646	-0.0517456049	-0.0892567253	0.1373117808	0.0924399334	0.0029441377834302	1.1642849543100006e-05	1.35555945483264e-10	8.667947287821291e-06	-0.03391476459133	0.0108916410232922	0.0011502112572853	0.0001186278441802	0.167652986132559	-0.0028821455964732	8.306763239269898e-06	0.028107523759164	-0.0007950628565358	-0.0001645035021551	2.7061402221293e-08	6.321249458428661e-07	-0.000441886138752	-2.6975862411200008e-05	1.952633596211518e-07	7.276971528279934e-10	-0.0002851756753904	-4.4367898699990745e-08	1.9685104350526403e-15	8.13251658343708e-08	0.0	0.0	0.0	0.0
1035.7887417139757	-2.1852393540768844	4.775271034606359	1072858.317461421	1358.4187144549244	-6.490052272599314	1845301.403781369	42.12077850107152	1006.8753063322368	0.6984031918174196	1013797.8825016358	0.4877670183407594	1079.925957458965	936.0648558497244	0.854434	20.742441	0.0534822635678344	0.0316039491036907	-0.0019896199	0.0645938963	-0.0409027737	-0.0519927879	0.0759303344	-0.0082354024	-0.0498117692	0.0094083078	-0.0082453591	0.002866517	0.0332080016	0.187208848	-0.0445901198	0.121665295	-0.2278037766	0.1226000982	-0.0044514109	0.051580133	-0.0786392846	-0.0066512105	-0.1341349177	-0.0976100198	-0.0216899899	-0.0712150747	0.1095777465	-0.0457630248	0.0770017721	-0.1058817766	0.173842573	0.126805853	0.0311995446	0.0997206243	-0.0579791543	-0.0640593202	0.0177707835	-0.0947602223	0.0435130315	0.0904277289	0.0482334818	-0.1742060327	0.2321590041	-0.0132870522	-0.0084812378	0.0683595505	-0.0494975172	0.1119189901	-0.0055388529	0.0490792878	0.1066129673	0.1972696771	0.0571487189	0.1194679894	0.0138607359	0.0337925875	-0.1273540395	0.0160641676	0.1329371161	0.0208693793	-0.0667763016	-0.1899651712	0.0720509387	-0.1744855852	0.0846905923	-0.0113231151	0.0810500944	-0.0666960123	0.0994002423	0.1285352133	0.1393838019	-0.0263398257	0.1113495664	0.0563569629	-0.0476099766	0.0431352108	-0.0005673008	0.0902633123	-0.0550288914	0.0298954768	-0.0550322697	-0.0899935667	0.0465840495	0.0445842584	0.0033123735	-0.027357395	-0.0509749959	0.0151659089	-0.0360392587	0.1346915149	0.0831471893	0.0066523897221912	0.003708251938761	1.3751132441324717e-05	4.425428901591511e-05	-0.028511142064346	0.0054036225269839	0.0008128852218133	2.919913641412893e-05	0.1868930872267284	0.0192401010941694	0.0003701814901138	0.0349290260531375	-0.000754629062452	4.04337940838e-05	1.6348917040111399e-09	5.694650218971845e-07	-0.0009038926966866	-0.0004620065579346	8.170220071233739e-07	2.134500595745769e-07	-0.0002853410835304	-1.6540813999998266e-07	2.7359852778253864e-14	8.14195339503027e-08	0.0	0.0	0.0	0.0
1034.462743124779	-1.3259985891966153	1.758272258551414	1070113.1669132428	1356.7303251593237	-1.6883892956007005	1840717.175206924	2.850658413499029	1005.4470884303042	-1.4282179019326122	1010923.847632976	2.0398063754007927	1079.647159939197	925.2565249409153	0.77771	18.879869	0.0673517362337235	0.0385797987332249	0.0194934649	0.0390122258	-0.071852103	-0.0906246012	0.1120502453	0.0246270276	-0.0489370997	0.0308525264	0.026739114	-0.0036073746	0.0722048732	0.058541633	-0.0709085772	0.1294313248	-0.186439171	0.0053888554	-0.0231893561	-0.0096841442	-0.0088654204	-0.0042687398	-0.1929984256	-0.1127748382	0.0350146533	-0.0610559022	0.0461222679	-0.0347228363	0.0928583664	0.0686756548	0.0633846203	-0.0425711958	-0.1351688669	-0.0190607238	-0.2882325728	0.0233064507	0.0595622035	-0.0480887842	-0.0394677324	-0.0042502888	-0.1720336524	0.062318075	-0.0609478135	-0.0084823989	-0.0169452163	0.080552883	-0.0147953765	0.1962469892	0.0347281746	0.004803473	0.0591936119	0.1603827754	0.1222780013	0.1383655214	0.0685611844	0.0102079408	-0.1158594412	0.0803005168	0.0768634915	0.06503563	0.0200925485	-0.1006042508	-0.0131832679	0.0622029032	0.101199071	-0.0048263521	0.0681378596	-0.0617287815	0.0848523359	0.1489664755	0.1737787259	-0.0649368561	0.1655767812	0.0921965711	-0.0233437674	0.0152122628	0.0018719392	0.0283058618	-0.0575578845	0.0171519128	-0.0202698754	-0.1660232263	-0.0246418167	0.0444509633	-0.0534097951	-0.0131879697	-0.0034824932	0.0340459584	-0.0092270499	0.1318872767	0.0734003241	0.0027920210289522	-0.003860368693239	1.4902446447739784e-05	7.795381426111301e-06	-0.010333439683805	0.018177702380541	0.0001067799756988	0.0003304288638355	0.1927703643915919	0.0058772771648634	3.454238687262592e-05	0.0371604133876671	-0.0001651004199948	0.0005895286424572	3.475440202774292e-07	2.725814868245936e-08	-0.0007049766913951	0.0001989160052915	4.969921354103821e-07	3.9567577161128075e-08	-0.0002850579713775	2.831121528999877e-07	8.0152491119666e-14	8.125804704585562e-08	0.0	0.0	0.0	0.0
1033.748641693876	-0.7141014309031561	0.5099408536179351	1068636.2542039335	1355.2230890281646	-1.5072361311590612	1836629.6210350408	2.271760755071335	1006.3489170435856	0.9018286132813956	1012738.1428347976	0.8132948477330448	1079.133848016246	924.1088262540296	0.731305	17.753342	0.09063682640634	0.05675464689015	0.046594467	0.0729945606	-0.1024946483	-0.1014533127	0.1018373687	0.0631406964	-0.0612100525	-0.0181941809	-0.0070219268	-0.0172672465	0.1048270107	0.0832439948	-0.0671845983	0.1515079278	-0.2027422098	-0.0106608376	0.0046311487	0.0051722692	0.0124086657	0.0468403561	-0.1714660246	-0.1259792769	-0.0465165274	-0.209651331	0.2336909059	0.0420925708	0.1878420025	0.0909994265	0.1080386793	-0.204767468	-0.1166804999	0.1049707249	0.0023667524	-0.1055385178	0.1483038925	0.0583637708	0.0153580462	-0.0038726241	-0.0161504992	-0.0433656206	-0.0272274188	0.0295612445	-0.0450750767	0.0383218106	0.0263722305	0.1814123145	0.0106229171	0.0539201666	0.1096176901	0.1745909782	0.0370882314	0.1472908511	0.1436204463	-0.0164044998	-0.0487744235	0.2406243139	-0.031120242	0.088136292	0.0271431044	0.0136044565	-0.0194018384	-0.0479063343	0.0947596815	0.0126700043	0.0527669529	-0.0598237938	0.0748720441	0.1396828001	0.1660879322	-0.0454630187	0.168618682	0.1275716239	0.0178535441	0.0460342818	0.0081404533	-0.0132735017	0.0271724997	0.0168204213	-0.0586823601	-0.2310335099	-0.0098477343	0.0753336302	0.0193445146	-0.0024090604	0.0392867112	-0.0238533149	-0.0042898491	0.1289028963	0.0632525717	0.0082053406908073	0.0054133196618551	2.9304029761427016e-05	6.732761585221803e-05	0.004257082436581	0.014590522120386	1.8122750871846427e-05	0.0002128833357454	0.1411322493789271	-0.0516381150126648	0.0026664949220611	0.0199183118147556	2.4835180673483243e-05	0.0001899356006682	3.607553240122156e-08	6.167861990845555e-10	-0.0007260055224582	-2.102883106310004e-05	5.27084018639804e-07	4.4221173588040115e-10	-0.0004539909318748	-0.0001689329604973	2.8538345142382332e-08	2.061077662245493e-07	0.0	0.0	0.0	0.0
1034.415076276169	0.66643458229305	0.444135052476112	1070014.5500274324	1354.7744060379575	-0.4486829902070894	1835413.6912555003	0.2013164257011751	1008.4479654091284	2.099048365542785	1016967.2989378108	4.406004040887838	1082.3957490948503	928.3034249531246	0.814129	19.763987	0.0896211435510364	0.0456378554107481	0.0554393127	0.0705937432	-0.0871087531	-0.0609084852	0.1074984959	0.0502956569	-0.1054471239	-0.0435521823	-0.0314442831	-0.0162178112	0.0525512263	-0.0013138822	-0.0540238681	0.0506955305	-0.213869485	-0.1200844193	0.0775398544	0.0715059234	-0.076608282	-0.0090174873	-0.1037050294	-0.0898567491	0.1216971964	-0.0632282897	0.0771153298	-0.0333854188	-0.0948841117	0.1793049843	0.2126219302	0.0377880631	-0.1063193915	-0.0418348362	0.1003351751	0.124525105	0.0371849421	-0.0505462876	0.1042178552	-0.0139578625	-0.0615546779	0.1593486401	-0.0543910858	0.064925104	0.0483184705	-0.00478231	-0.0684880286	0.0958666727	0.0918778315	0.1110482232	0.0824381141	0.140641174	0.0557730532	0.1270089162	0.1481134259	0.1176878914	-0.0037398266	0.0598616883	-0.1118628605	0.1037586652	0.1343289387	-0.0278453499	-0.0416243556	0.0601394347	0.1126398686	0.0340054084	0.0590236966	-0.0596316457	0.0681857934	0.1085812454	0.1055142601	0.010235082	0.1572851647	0.1333573382	0.06296407	0.0283800925	-0.0200536549	-0.0380734525	0.0467177944	0.0448040622	-0.0129926516	-0.2508757992	-0.10173133	0.0840717734	0.0591300058	-0.0249646337	0.1042622311	0.0222871701	-0.0030772514	0.1257424501	0.0527593557	0.0051886899497333	-0.003016650741074	9.10018169362232e-06	2.6922503394463352e-05	-0.0102252385447485	-0.0144823209813295	0.000104555503297	0.0002097376210062	0.11013926927086	-0.0309929801080671	0.000960564815979	0.012130658635519	0.0003709390661321	0.0003461038854586	1.197878995295513e-07	1.3759579078295444e-07	-0.000305573454332	0.0004204320681262	9.337513599239088e-08	1.767631239088737e-07	-0.0003979430510483	5.60478808265e-05	3.141364945141546e-09	1.5835867187762994e-07	0.0	0.0	0.0	0.0
1035.194186910573	0.7791106344041054	0.6070133806415676	1071627.0046134426	1362.2743965544073	7.49999051644977	1855791.5315076744	56.2498577468365	1009.1525576942844	0.7045922851559681	1018388.884700916	0.496450288301309	1083.0220867527091	918.1657332548588	0.84435	20.497656	0.0795980096757461	0.0412238404859609	0.0641264584	0.0975329031	-0.1085701107	-0.0539839842	0.0741056283	0.0158851454	-0.1019374694	-0.0301344191	-0.0447800875	-0.0074168956	0.021846211	-0.063984129	-0.0835624096	0.100421978	-0.0830215521	-0.0246690489	0.0955955688	0.0256814118	-0.1614681184	0.0385957181	-0.1711434487	0.0260739321	0.0732258645	-0.0687872608	0.0834282234	-0.0211021341	-0.1721045421	0.0970673025	0.0956196774	0.2216742639	-0.0786377095	-0.0620448921	0.0583959242	-0.0388271139	-0.1408737733	-0.0169189129	0.0351191558	0.0507074891	-0.20479121	-0.0411449105	-0.0291360524	0.0868781847	0.0181697258	0.0323749424	-0.0737696266	0.098124721	0.0664422425	0.1305553739	0.0329454688	0.0455237884	0.0161325334	0.065608397	-0.0227592215	0.1947857199	0.0440776511	0.0075348638	-0.0403505584	0.0089795437	0.0508861383	0.1585672091	0.029682304	0.150813493	0.1104195535	0.0487387028	0.0514690805	-0.0479581211	0.0715193492	0.0801027402	0.069602484	0.0003173483	0.1051613768	0.1548793908	0.1007832705	-0.0178009625	-0.0240682719	-0.0085398199	0.1369391373	-0.0748700848	0.0699338711	-0.138847033	-0.1560699401	0.0861094307	0.0778473394	0.0115176832	0.1614614423	0.0223747853	-0.0377079231	0.1224102548	0.0419779864	0.0127414211300589	0.0075527311803256	5.7043748282262544e-05	0.0001623438124135	-0.0103105243790224	-8.528583427389914e-05	0.0001063069129704	7.273673527794988e-09	0.0756026200585537	-0.0345366492123063	0.0011927801388138	0.005715756159718	1.1989306301322146e-05	-0.0003589497598307	1.2884493008257308e-07	1.4374346558692292e-10	-0.0002140006708339	9.157278349809996e-05	4.5796287117359225e-08	8.38557467758989e-09	-9.999872540037176e-05	0.0002979443256479	8.877082118579875e-08	9.999745081698957e-09	0.0	0.0	0.0	0.0
1036.6340063467403	1.4398194361672267	2.0730800087649106	1074610.0631144936	1370.1439932409037	7.869596686496379	1877294.5622141296	61.9305520081148	1008.037349275288	-1.115208418996417	1016139.2975339488	1.2436898178004885	1083.8285709348124	925.8059632324914	0.8538219999999999	20.727598	0.0876846823377283	0.0364228311759384	0.0658293857	0.0371521869	-0.0688278191	0.0593728298	0.1163814139	-0.0333918472	-0.0769910655	-0.0070271439	-0.0403833395	0.0647973232	-0.0097050073	-0.0662488245	0.0619800603	0.0682619579	-0.0657474565	-0.0006967702	0.07566867	-0.0190797887	-0.0899193033	-0.0958920763	-0.1640119357	0.0669520975	-0.1147607868	-0.0552929527	-0.0406776357	-3.94314e-05	-0.1674585961	-0.0678884255	-0.0211333407	-0.0327893687	0.0387336824	-0.071568772	0.2670888932	0.0299626915	0.0146279227	-0.0811739681	0.0403124716	-0.0088529937	-0.0724528332	-0.0464326038	0.1209123033	0.0723080827	-0.0015051278	0.0524810538	-0.0822875594	0.0497973212	0.040379435	0.0511753332	0.0187123008	0.0098702077	0.0950658153	0.023516367	-0.2254814141	0.1768974073	0.099287134	0.0525277737	-0.1820362791	0.0603380003	0.1283259634	0.2311695689	-0.0734532896	0.0129371273	0.0734003183	0.0594213844	0.032753421	-0.0564199026	0.0558012532	0.0865928647	-0.0123904631	0.0143534853	0.0295340749	0.1161953034	0.1464939862	-0.0206527932	0.000907057	0.0682496752	0.1708638734	-0.0975139894	0.0561712745	-0.1310792342	-0.0995538002	0.0470857721	0.0061718543	-0.0303439846	0.1252759217	-0.021644098	-0.0086619459	0.1189108618	0.0309673479	0.0028692506634087	-0.0098721704666502	9.745974972260044e-05	8.232599369471266e-06	0.002233309793894	0.0125438341729164	4.987672635502862e-06	0.0001573477757576	0.0546348184705181	-0.0209678015880356	0.0004396487034352	0.0029849633893064	-0.0003349850479038	-0.0003469743542051	1.2039120247606158e-07	1.1221498231911118e-07	9.005608338297222e-05	0.0003040567542168	8.110098154280845e-09	9.245050978489947e-08	-0.0003349851391809	-0.0002349864137805	5.5218614661433625e-08	1.1221504347204693e-07	0.0	0.0	0.0	0.0
1038.4367176641772	1.802711317436888	3.24976809401504	1078350.81659315	1373.5546633351846	3.410670094280931	1886652.4131698324	11.632670492022296	1008.6868545692844	0.6495052939964125	1017449.1705808766	0.4218571269293663	1083.651546826395	938.2437092192944	1.016425	24.674984	0.1746810731825778	0.1132354735548582	0.067347589	-0.1028029667	0.0462811586	0.089916434	0.0573533619	-0.0334343763	-0.0694722312	-0.0721571867	0.0311923684	0.1395558067	-0.0133481941	0.1484264986	0.1558964228	0.0166002134	0.1316531498	-0.0835222824	0.0648762261	-0.0536358445	-0.0212839419	0.0025798808	0.1185385692	0.0545201255	-0.227685059	-0.0239401867	0.0848193934	0.0106380312	0.0090381673	-0.0422183228	0.0707887763	0.032253552	-0.1749195451	-0.206087325	0.0967207474	-0.1668107108	-0.0513073138	-0.0289961422	0.116386816	0.0992604666	0.0831873168	-0.1354689467	0.0308509002	0.0618201875	-0.0054867901	-0.1070428222	-0.0738314851	-0.1080442072	-0.0448932293	-0.006671786	0.1281246164	-0.037431184	-0.0119018065	0.0527121427	-0.1381966406	0.1422226119	0.1263140835	0.026959113	-0.2154272327	0.0132811319	-0.0605885915	-0.0516703284	0.0218963915	-0.0340551287	0.1395611667	0.0757046731	0.0357908136	-0.0682978356	0.0005773864	0.0872738785	-0.1094329644	0.1464333079	-0.1137954141	-0.0432568692	0.085800043	0.0707327092	-0.0333376663	0.0276202878	-0.0174727503	-0.104573458	0.1204020427	-0.0165161082	-0.1409610918	0.0973968809	0.0171269204	-0.0970257863	0.0417164371	0.0286858704	-0.0868562093	0.1152490509	0.0197875765	0.002928500715484	5.925005207529964e-05	3.5105686709257196e-09	8.5761164405903e-06	-0.0936827082851152	-0.0959160180790092	0.0087764498316339	0.0091998825241328	0.1000199904360243	0.0453851719655062	0.0020598138343385	0.0100039984868223	-0.0008260001177762	-0.0004910150698724	2.410957988417979e-07	6.822761945662963e-07	-3.265389487694393e-07	-9.038262233174166e-05	1.0662768506345051e-13	8.169018419562245e-09	-0.0004200001086965	-8.501496951560003e-05	7.227545041738402e-09	1.764000913050718e-07	0.0	0.0	0.0	0.0
1040.8071201037087	2.3704024395315173	5.618807725336969	1083279.461258576	1375.718600238937	2.163936903752301	1892601.66704338	4.682622923421095	1012.9993354235196	4.312480854235218	1026167.6535684924	18.59749111814532	1090.3506926610764	929.2533155718396	1.192698	28.954239	0.1543551914240238	0.0884549259363494	0.0278808869	0.0251498504	0.20591609	0.0358683968	-0.0524336311	-0.1805033739	-0.0430923753	-0.1631578454	-0.0485491099	0.009261054	-0.0248303042	0.141666566	0.0993182005	-0.0095528935	0.1911895463	-0.1185532015	0.0409984317	0.2504100138	-0.3036245112	0.0946642163	0.1734896897	-0.1402987851	0.0097808501	0.0473189873	0.000939269	0.2633288598	0.1808936821	-0.0541772663	0.0858497896	0.069221131	-0.0570859348	0.1503862558	0.2187644201	0.1376226407	-0.0683430399	0.2067536105	-0.0071989791	-0.0826503984	0.0875782298	-0.0243551589	0.0016040419	0.0281247571	0.1668616467	-0.1179742792	-0.194127946	-0.2298127538	0.0259447345	0.1418800785	0.100178582	0.1653274036	-0.2917779695	-0.179939084	0.0951547718	0.0705704988	0.1564415495	0.0551107546	0.1010231601	0.0652749904	0.0808953471	0.0235411086	-0.0345709917	-0.0369162072	-0.1578928168	0.0681886337	0.0642135137	0.0474837386	0.0725903017	-0.0115265578	-0.1750769601	0.1796279747	-0.1017708816	-0.0803780984	0.3014218904	0.1044106365	0.0413296465	0.0486981588	-0.105082847	-0.0006929994	-0.3229209393	0.175582947	-0.0347461758	0.2820605697	-0.0570839571	0.0412601854	0.0720199325	0.2175957559	0.1970625449	0.1114298236	0.0084997322	-0.0045057026309933	-0.0074342033464772	5.526737939677428e-05	2.0301356198939943e-05	-0.0258146172155164	0.0678680910695987	0.0006663944619836	0.0046060777854313	0.0509493436600507	-0.0490706467759736	0.0024079283750123	0.0025958356193899	-0.0006230009617522	0.000202999156024	4.120865734645632e-08	3.881301983441662e-07	-3.2982555493887844e-05	-3.2656016545118405e-05	1.0878489669073912e-09	1.066415416595047e-09	-5.601027662613655e-05	0.0003639898320703	1.3248859785061138e-07	3.137151087736338e-09	0.0	0.0	0.0	0.0
