global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
1141.3183732368748	-1.022365448108303	1.0452311094856914	1302607.6290880663	1543.4863032971398	-2.240626189668319	2382349.9684658702	5.02040572182757	1113.4413761657345	1.1676768212000752	1239751.6981578446	1.3634691587679124	1205.381657793301	1081.2473009001424	0.8108769999999998	23.536598	0.1867354652562683	0.0767663054739498	-0.0542786889	-0.0186733848	-0.0841319521	0.0420302286	0.0112437465	-0.0167495151	-0.0207261563	0.1060110555	-0.0533722365	-0.069093016	-0.0086035539	-0.0464528288	-0.0017397339	0.061315743	-0.0115331286	-0.0731408216	0.0732669127	0.0257744394	0.1043380574	-0.1581222368	-0.0326340899	-0.0956201037	-0.0302626543	-0.033250325	-0.168698609	0.0152058044	0.0291106526	0.1557322169	-0.1082760934	-0.0263089824	-0.0635641412	0.0320308541	-0.0130281542	-0.018030527	0.0059370074	-0.001250768	-0.0103491093	-0.0859045999	0.0249617118	-0.1177777191	-0.0321545212	-0.0489898194	-0.030505634	-0.1499897414	-0.0717349224	0.0457616881	0.0936348361	0.0507613912	0.004904614	-0.093610737	0.0993591167	-0.0908600069	-0.0767895103	-0.1010625939	0.0144788665	-0.1139460669	-0.2866086276	0.0108748358	0.0228966402	0.1957749527	-0.1332220079	0.1818911256	0.0814313397	-0.0194302233	-0.2279852255	0.0633112227	-0.0323964897	0.0392930145	0.1419863355	0.1094628008	0.1759061398889798	0.0330689639357756	0.0010935563757856	0.0309429700506413	-0.0666235021763697	0.0275647089301002	0.0044386910422447	0.0007598131784011	-0.1980966747695873	-0.0378729572664298	0.0014343608921048	0.0392422925547676	0.000997056506305	-0.0009888934143408	9.77910184926605e-07	9.941216767651325e-07	0.0019862217762496	-0.0001688317234154	3.945076944448116e-06	2.8504150831414126e-08	-0.0005569913107693	-0.000606851564723	3.682688216068158e-07	3.102393202725029e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1140.4482397027937	-0.8701335340811056	0.7571323671324746	1300622.1874412007	1541.5722371764102	-1.914066120729558	2376444.9624330825	3.6636491145246985	1114.3278876685708	0.8865115028363562	1241726.641235899	0.7859026446611748	1204.0078414167033	1072.4903887154314	0.7629099999999999	22.144293	0.205162361888724	0.1132341484996463	-0.0137781495	-0.0131908887	-0.0501235412	0.0152882249	-0.0623326642	-0.0027722478	0.0612015574	0.0255051106	0.0296292278	0.038185474	-0.0421596899	0.0404889254	-0.0309429272	0.0043927896	0.0093074871	-0.0212568521	-0.0257841478	-0.0268379546	-0.0750131969	-0.3531089028	-0.1139342457	-0.0122452199	-0.0353864293	0.0186807296	-0.0042736659	0.0939975568	-0.2117426316	0.0374176297	-0.0210796164	-0.105628432	0.0126920114	-0.0398934941	-0.0024943274	-0.0190903352	0.0033052809	-0.0284945668	-0.0766888052	0.0140947091	-0.0655075093	-0.0716323669	0.0072750852	-0.1127685046	-0.0465556542	-0.105263106	-0.0301031152	0.0275451642	0.0458892406	0.0236161497	0.0044256626	-0.1002203516	0.1025516172	-0.1148466984	-0.0428719428	-0.1011540952	0.008862828	-0.16742751	-0.2818968016	0.0295586993	0.0112651168	0.1540166685	-0.1461498164	0.2195603792	0.0443937852	0.0501069773	-0.2112088348	-0.0413449899	-0.0580245964	-0.0066281616	0.1397444952	0.1012278027	0.1440437012247599	-0.0318624386642198	0.0010152149976311	0.0207485878625279	-0.0530437277783306	0.013579774398039	0.0028136370566216	0.0001844102727016	-0.1008905577095973	0.09720611705999	0.0094490291938804	0.0101789046349535	0.0003612532007275	-0.0006358033055774	4.042458433832758e-07	1.305038750358634e-07	0.0016159441373195	-0.0003702776389301	2.611275454937263e-06	1.3710552989164953e-07	-0.0003127916199474	0.0002441996908219	5.963348899751158e-08	9.783859750931873e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1140.602766515827	0.1545268130332715	0.0238785359462196	1300974.670983558	1547.4030051797124	5.830768003302183	2394456.0604392053	33.99785550833252	1112.0938896504183	-2.2339980181525334	1236752.8193977969	4.990747145109447	1205.774003474158	1071.402899192997	0.8066999999999999	23.415348	0.3345468087133772	0.2182154450529094	0.0097206871	-0.0079385512	-0.025474218	-0.024239498	-0.0900136043	-9.07912e-05	0.0875830815	-0.0025691234	0.0053501715	0.0282264209	-0.0371287636	0.0193707558	0.026012244	0.0343881181	0.0186302671	0.0056334343	-0.0403897225	0.0008417405	-0.001082563	-0.2088034957	-0.076366244	-0.1009578994	0.0602020216	-0.0854527426	-0.0429117561	0.1539665939	-0.1271538677	-6.88776e-05	-0.0681525531	-0.2698976624	0.0228831311	-0.0271490711	0.0553568854	0.0074872557	0.0184324383	-0.0474413005	-0.0308940138	0.0538308443	-0.0759332732	-0.048961597	0.0534508181	-0.0653176936	0.0079197785	-0.1221499855	0.027278168	-0.0006942236	-0.0062031889	-0.0069922194	-0.0107313672	-0.046604	0.0869055665	-0.1031953354	0.0108311952	-0.1126149008	-0.0108341086	-0.1383949582	-0.25764102	0.0526824934	-0.0115435616	0.1229689405	-0.1333545002	0.1867603416	-0.0252082957	-0.0238358208	-0.0664625065	-0.1643689175	0.0650285183	-0.0250664258	0.1373117808	0.0924399334	0.1344431511344623	-0.0096005500902975	9.217056203631305e-05	0.0180749608869638	-0.0703847840035081	-0.0173410562251775	0.0049540178192204	0.0003007122310047	0.0918785543809548	0.192769112090552	0.0371599305761798	0.008441668755134	-0.0010477898963835	-0.0014090430971109	1.9854024495161586e-06	1.0978636669633454e-06	0.001884843047232	0.0002688989099125	3.5526333126988117e-06	7.23066237521308e-08	0.0003059881791761	0.0006187797991235	3.82888439803319e-07	9.362876579550509e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1136.5845326995595	-4.018233816267411	16.146203002194966	1291824.399971876	1514.14038266974	-33.26262250997252	2292621.0984312664	1106.4020562409305	1116.2075788331565	4.113689182738199	1245919.3590445772	16.92243869217727	1205.9357071932411	1032.6798281501665	1.915172	55.589977	0.9886197259435536	0.5461167132131783	0.1134969359	-0.1798437996	0.1729619267	0.1176941556	-0.3764004557	0.2420088706	-0.0781833631	-0.2296687806	-0.1809314312	0.0687938787	0.0317918393	0.1475454855	-0.0758108914	-0.055231856	-0.2000950917	-0.1441014665	0.0741219958	0.5426393182	0.0064848994	0.071341732	0.0989356183	0.1679172423	0.2035487349	0.0646757077	-0.0136356266	-0.0489516513	-0.1659540841	0.2156138639	0.0420128404	-0.0701050292	0.2273601142	0.0547250611	0.1545039631	0.2360062215	0.1303046082	-0.1271757081	0.2189195561	0.123336212	0.006148696	0.3503626348	0.3017143427	-0.1962443388	-0.3794047484	-0.0106560335	0.1830379248	0.1045372783	-0.1630121669	0.103628582	-0.2226866799	-0.0988648602	-0.0979642731	-0.1109495485	0.8263531301	-0.0488847367	-0.1882288505	-0.1061265074	0.1054406106	0.1293141643	-0.0093451662	-0.0203357446	0.0574949431	0.0496143741	-0.0083160735	-0.0245244196	-0.0506292297	0.0731842612	-0.0516526341	0.0344931738	0.1346915149	0.0831471893	-0.0539874114933951	-0.1884305626278574	0.0355060769322508	0.0029146405997571	-0.1614045835315636	-0.0910197995280554	0.0260514395849974	0.0082846039061274	0.5941953967914557	0.5023168424105009	0.252322210169256	0.3530681695681555	0.00089107757991	0.0019388674762934	3.759207090628725e-06	7.940192534182624e-07	0.0003908222004154	-0.0014940208468166	1.527419923375351e-07	2.2320982907225904e-06	-0.0003981739252566	-0.0007041621044327	4.958442693190888e-07	1.585424747542485e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1142.8695095069736	6.284976807414068	39.500933469732736	1306150.7157607104	1543.06342548435	28.9230428146102	2381044.7350674965	836.5424056557746	1112.478538528659	-3.7290403044974023	1237608.4986868612	13.905741592566082	1201.817285490847	1105.6681619354997	2.439024	70.795349	1.1369450022885188	0.7132521069430418	-0.009957241	0.0476355017	0.079172668	-0.104237864	0.1241394834	-0.0595635727	0.0279479004	-0.0100069265	0.3345767896	0.0644281993	0.007310824	-0.0239783048	-0.062465678	0.0411131622	0.1118950793	0.1124960667	-0.1354931976	0.085953687	0.233634296	0.1096406622	0.2043878474	-0.0979426497	0.1076136462	-0.1052384622	-0.25884764	-0.0302279967	-0.0852156317	-0.0971220929	-0.0994847835	0.0733224993	-0.0211111649	-0.0477553549	-0.1962013876	-0.1103937218	0.0758593183	0.115354562	0.0036703144	-0.2971136877	0.032709589	0.1004527337	-0.143593016	-0.1528305521	0.4451169354	0.1959809575	-0.0047162089	0.0029547406	-0.079552724	-0.0684697016	0.0305262944	-0.0595195459	-0.1224816501	0.0958767919	-0.0691782134	0.1789451117	0.2216288302	0.0065976616	0.0435253791	-0.0374050826	0.0007558696	0.1363043565	0.2198926798	-0.0678702199	-0.035084983	-0.0668396764	-0.5384435599	0.19039566	-0.0195224583	-0.1379187661	0.1318872767	0.0734003241	-0.002695508289392	0.0512919032040031	0.0026308593342888	7.265764938180986e-06	-0.02477198318428	0.1366326003472835	0.0006136511508822	0.0186684674776605	-0.0562715648260265	-0.6504669616174822	0.423107268155879	0.0031664890079697	0.0027707510313064	0.0018796734513964	3.5331722838844543e-06	7.67706127748548e-06	0.0040158226203412	0.0036250004199258	1.612683131804406e-05	1.3140628044462227e-05	-0.0008645707963294	-0.0004663968710728	2.175260413464981e-07	7.474826618656529e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1144.8954149360025	2.025905429028853	4.104292807368582	1310785.511141481	1544.082574488753	1.0191490044028342	2384190.9968398158	1.038664693175288	1113.8053416780235	1.326803149364423	1240562.3391504986	1.7604065971633511	1206.8011861271127	1083.173670273645	1.370915	39.792324	0.4004738290840584	0.2384080941886424	0.0429155174	0.0052695285	-0.0401482601	-0.0781902925	0.0112586563	0.0060023753	0.0521808294	0.0556037951	0.060687704	-0.0079560173	-0.0486017967	0.0209473298	-0.0335051501	0.009309788	0.083290611	0.0732253138	0.0972714992	0.0299740145	-0.0864677141	0.0576777338	-0.1039756893	-0.1409988548	-0.1115698976	-0.0939342557	-0.0082764593	-0.0499989397	0.1640181446	0.1159511333	0.1518244744	0.1154459444	-0.0177734324	0.0128772563	-0.0250179217	0.0152754752	-0.0137250354	0.0171113878	-0.0215029405	0.0938003712	0.1312579688	0.0067762631	-0.140906581	0.0670255794	0.1102659665	-0.1072689199	0.0378485445	-0.0309974897	-0.0051672849	-0.0947665728	0.065253085	0.1122267194	-0.0218443204	0.0730129871	-0.036336949	0.0626857331	0.0334469045	0.0435611103	0.0294290518	0.1429645769	0.0724168966	0.0851045969	0.1278098733	0.1206003024	0.164156664	0.189391723	-0.0763083377	0.0946422418	0.0003394412	-0.0565009388	0.1289028963	0.0632525717	0.0149713980161436	0.0176669063055356	0.0003121195784085	0.0002241427585577	-0.0534477758328364	-0.0286757926485564	0.0028566647414771	0.000822301084023	-0.0652935452040779	-0.0090219803780514	8.139612994194451e-05	0.0042632470453169	-0.0010128460367068	-0.0037835970680131	1.4315606773078084e-05	1.0258570940726722e-06	0.0015651003499643	-0.0024507222703769	2.4495391054583743e-06	6.006039646521307e-06	-0.0001967071396812	0.0006678636566482	4.460418638715049e-07	3.8693698801559135e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1143.3904350672872	-1.5049798687152816	2.264964405238266	1307341.68700336	1550.555884927006	6.4733104382530655	2404223.552281771	41.903748029996095	1111.175504549038	-2.629837128985628	1234711.001909809	6.916043324991369	1204.82563836543	1085.7804103752007	0.93619	27.173933	0.3390177812623845	0.2349931794558752	0.0514551396	0.0076898936	0.0545831925	-0.1262404803	0.0074469229	0.0004346976	-0.0145397949	-0.0338324139	0.0052577381	0.1568424402	-0.0068199083	0.1301324734	-0.0250067136	0.122236117	0.1774242447	0.1093025829	0.0561804382	0.0888834721	-0.0026422843	-0.0297737696	0.0209022255	0.0087684401	-0.2059088632	-0.0866073305	-0.0573152422	0.0297975605	0.0533811353	0.0193201971	0.0802974662	0.0448805991	0.0606241973	-0.0555254652	-0.0327042571	-0.0329379424	0.1139795375	-0.0909355431	-0.064023854	0.0466023288	0.0401977006	0.0989676872	-0.0757866999	0.0068102987	0.0450522173	-0.1176388116	0.0946362226	-0.0531735741	-0.0701786754	-0.068206535	0.0241551154	0.063351748	-0.0716500703	0.0712271686	-0.0391344713	0.1045634909	-0.0815652908	0.006627125	-0.065810282	0.0587257596	0.1380191457	-0.0328441454	-0.0032198285	0.0717718075	0.0949887401	0.09993792	0.0838695026	-0.0746642844	-0.1404246545	-0.0625730613	0.1257424501	0.0527593557	0.0147042274784325	-0.0002671705377111	7.138009622083843e-08	0.0002162143057374	-0.0820200257229544	-0.028572249890118	0.0067272846195941	0.0008163734637833	0.1559956252049161	0.221289170408994	0.0489688969403007	0.0243346350830726	-0.0013810121253702	-0.0003681660886634	1.3554626884170657e-07	1.9071944904195168e-06	0.0004009665546917	-0.0011641337952725	1.6077417798133205e-07	1.3552074932957874e-06	4.877678489402905e-05	0.0002454839245752	6.026235722485674e-08	2.3791747445983808e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1142.1192635971147	-1.271171470172476	1.6158769065804537	1304436.4122796156	1551.462245488571	0.906360561564952	2407035.099176439	0.8214894675603354	1110.8964411675568	-0.2790633814811372	1234090.9029987429	0.0778763708836867	1204.765472585177	1089.2427262967797	0.7967499999999998	23.126543	0.088571466146126	0.0446898414720684	0.0568516363	0.014668427	0.0379745034	-0.1350542662	0.0333018918	0.002684222	-0.0053069413	-0.0074011113	0.0383286814	0.0794834325	-0.0161432269	0.1166509371	0.0644575346	0.0684200092	0.1200052419	0.0419250093	0.1037063053	0.1347654097	-0.0280592492	-0.1039209859	-0.1519597354	0.0417109773	-0.1356211915	-0.1095712579	0.0392074118	-0.0295524315	0.08401327	-0.0538718557	0.0306933915	0.0699069906	0.0415138047	-0.0441935662	0.0025043977	-0.0543779137	0.0875438953	-0.0694449151	-0.0077142567	-0.0032028269	0.0483230399	0.0598354923	-0.1092447463	0.0407640908	0.0568718603	-0.1700798273	0.0914144986	-0.0581033708	-0.0760534573	-0.0889669934	0.02598606	0.0663369003	-0.0848710272	0.0800204964	-0.0341565038	0.1101579536	-0.0638279808	-0.0064279166	-0.0939546168	0.0446360421	0.1142100129	-0.0485773731	-0.0365475259	0.0460328419	0.0071894153	0.0674850468	0.1114315846	-0.1479502041	-0.1347964216	-0.0544613529	0.1224102548	0.0419779864	0.0016931815053311	-0.0130110459731014	0.0001692873173141	2.86686360999529e-06	-0.0540191844550861	0.0280008412678683	0.0029180722891926	0.0007840471117083	0.1456826897234933	-0.0103129354814228	0.0001063566382439	0.0212234460850716	-0.0008940371516297	0.0004869749737404	2.3714462504956065e-07	7.993024284941472e-07	0.0005789424743252	0.0001779759196335	3.3517438857778493e-07	3.1675427969390064e-08	0.0001287587599947	7.998197510067094e-05	6.397116341004345e-09	1.6578818275372754e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1141.8735568898114	-0.2457067073032703	0.0603717860138149	1303875.2199241894	1541.4444154642397	-10.01783002433126	2376050.885965892	100.35691839639289	1109.6410630170035	-1.2553781505532695	1231303.2887335054	1.575974300886548	1202.5252097261423	1068.6284718155678	0.767385	22.274191	0.0447584241568761	0.0243714855550323	0.0695345973	0.0132961685	0.022549793	-0.1062190002	-0.048491149	0.008207264	0.0165461899	-0.0438171644	0.0351448388	0.065164633	-0.0251835703	0.1193392379	0.1044832328	0.076994721	0.1131633313	0.0621812207	-0.0671586754	-0.0278475312	-0.1046691663	-0.024333733	-0.0588023198	-0.1046360834	0.0875193566	-0.0403794762	-0.0414463576	0.0513005814	-0.0359621307	0.0920277889	0.2362700375	-0.0296434412	0.0672758571	-0.0718915373	0.0175683393	-0.0520222234	0.0676560776	-0.0819585108	-0.0353590573	0.0708378573	-0.0377645227	-0.0469228659	0.0156645527	-0.0432166008	0.069867147	-0.1206807898	0.0976295967	-0.0551773788	-0.0768316054	-0.0857083842	0.0153990727	0.0634458588	-0.0621237308	0.0633835277	-0.015902396	0.074914215	-0.0600422843	-0.0006633649	-0.1055657221	0.0545918428	0.0793984755	-0.0495288068	-0.0361646591	0.0614152883	-0.0418843701	0.047805964	0.1521283593	-0.144907361	-0.0870228007	-0.0728636361	0.1189108618	0.0309673479	0.005430514089312	0.0037373325839808	1.3967654843285348e-05	2.9490483274216137e-05	-0.0734840958368749	-0.0194649113817888	0.005399912340963	0.0003788827751008	0.1527672365746397	0.0070845468511464	5.019080408608838e-05	0.0233378285706519	-0.0008940343649061	2.7867236000343396e-09	7.765828422988349e-18	7.992974456330534e-07	0.0003559129112813	-0.0002230295630439	1.266740004167305e-07	4.9742185991552986e-08	0.0001951590770264	6.64003170317e-05	4.40900210191027e-09	3.8087065345796323e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1146.435572695549	4.562015805737474	20.81198821179853	1314314.5223417713	1548.7567613892636	7.312345925023919	2398647.5059489603	53.47040292721392	1113.300230447951	3.659167430947491	1239437.4031154606	13.389506287706862	1207.627468938413	1083.2935828695254	0.973551	28.258404	0.3583049380832566	0.2691030159994573	0.0334668001	0.0259404432	-0.0233522857	0.0208532565	-0.0010089384	-0.0251591402	-0.032247815	-0.0288122268	-0.0758041261	-0.0161102282	-0.0213424028	-0.0270632854	-0.0603620304	-0.0381274666	0.0279545174	0.0759927994	0.0855146506	-0.0020799133	0.0490978699	0.0955289142	0.0637366572	0.0604679543	-0.0690781655	-0.0068005306	0.027525094	-0.1519110276	0.0799487407	0.0380029265	0.1759896586	0.0503312583	-0.0310293818	-0.0056270642	-0.0204386163	0.0464753848	-0.0379103472	0.0089657035	-0.0461529381	-0.0460418232	0.030821069	0.0488151116	0.0050597097	0.0765086029	0.1186567553	0.023202355	0.024693892	-0.0379651809	0.0010731776	-0.0756912477	0.0883571584	0.0432821253	-0.0597050505	0.0822067972	-0.0492230747	0.1433429344	-0.093416047	0.0979571797	-0.0103101711	0.0701673255	-0.0332721484	-0.0206693468	0.0325198038	-0.0054905155	-0.0202206307	0.1019730085	0.0182669081	-0.1396868262	0.0515782278	-0.1222674959	0.1152490509	0.0197875765	0.021384861980735	0.015954347891423	0.0002545412166405	0.000457312321935	-0.0635915539464377	0.0098925418904372	0.0040438857333226	9.786238505405482e-05	-0.0949184149359467	-0.2476856515105864	0.0613481819642236	0.0090095054939525	0.0005779434436621	0.0014719778085682	2.1667186689172404e-06	3.34018624072007e-07	0.0005790565685317	0.0002231436572504	3.353065095597074e-07	4.9793091771084e-08	0.0001948326070288	-3.264699975999853e-07	1.0658265933293441e-13	3.795974476163881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1146.037024178969	-0.3985485165799218	0.1588409200680562	1313400.8607889868	1543.2281129481428	-5.528648441120822	2381553.0085934857	30.565953585507696	1113.7087346632147	0.408504215263747	1240347.1456651387	0.1668756938882497	1208.7758284570589	1065.7110887238296	1.130577	32.816246	0.3204517256315305	0.2031068540100061	0.0624280501	0.0180276695	0.0182891627	-0.0589597272	0.0041021103	0.0166234548	-0.0340484755	-0.1012757343	-0.0286582136	0.009630126	0.0093935644	0.0343998688	-0.0306749252	0.0258569586	-0.0745361167	0.0660300133	0.142807841	0.01556432	0.0566080526	-0.0414935789	0.0587264592	-0.013458946	-0.1478818694	0.0013108317	0.0191287504	-0.2759754001	-0.0825631861	0.039947188	0.1935657639	-0.2105211824	0.051236988	-0.0086331093	0.0629067705	0.0982412976	0.0027819391	0.0136671774	-0.0506621142	0.0153627498	-0.0954513547	0.1554738193	0.1018804676	0.0250743561	0.1142404117	-0.080216234	0.0753954309	-0.0454923759	-0.0666080666	-0.1463306635	0.0670906354	0.1494954565	-0.0877480708	0.1271511796	0.0129883989	0.053468616	0.1308935407	0.0587723508	0.0496384459	0.102850763	0.0076133881	0.104940382	0.066966797	0.1432595121	0.0209557403	-0.0766125582	0.072573481	0.1948860171	0.1688569931	0.0835276827	0.1114298236	0.0084997322	-0.0004806728576056	-0.0218655348383406	0.0004781016137666	2.310463960387334e-07	-0.0220965692874131	0.0414949846590246	0.0004882583742734	0.0017218337518526	0.0838038572717536	0.1787222722077003	0.0319416505830833	0.0070230864936244	-0.0007190299573835	-0.0012969734010456	1.6821400030197908e-06	5.170040796149178e-07	0.0003089298570535	-0.0002701267114782	9.543765657909597e-08	7.296844025402673e-08	0.0001951111730343	2.785660054999964e-07	7.7599019420224e-14	3.806836984282056e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1150.0328200440806	3.995795865111632	15.96638459564321	1322575.4871785408	1549.2111559075825	5.983042959439672	2400055.205588508	35.79680305450063	1115.3699556238512	1.661220960636456	1244050.1379083518	2.759655080057909	1206.8299741690912	1081.843078449711	1.122263	32.574932	0.2536626330309607	0.145943510026794	0.1331696006	0.0258791753	0.0539566109	0.0903071415	-0.0575172582	-0.0175439572	-0.1089754757	-0.1808876187	-0.0061097624	0.0233222227	-0.0926173091	0.1357770858	-0.0843235437	0.1260467925	0.0521669781	0.0750219164	-0.0559017231	0.0078318146	-0.0344321696	-0.0288238578	0.0695166361	-0.0666296275	-0.0180670026	0.0364122551	0.1396352637	-0.1428133569	0.0350672792	-0.0868599586	0.0133217664	0.0691070629	0.0845312784	-0.153117615	-0.0765127126	0.0403739048	-0.0157015108	0.0249963484	-0.0090385622	0.0214644591	0.0031979632	0.0289142883	0.0675716475	-0.0785797984	0.1325573603	-0.0215877978	0.1384818835	-0.0716524446	-0.106210378	-0.0908330038	0.0641973116	0.0433677341	-0.1188069938	0.1030639897	-0.0208108175	0.1195134329	0.0323236019	0.0517275387	-0.057855634	0.0743983895	0.0328225811	0.0298100492	-0.0080856586	0.0377062254	-0.1539600173	-0.0332009381	0.0654781108	-0.004240339	-0.0083976952	0.1290844434	0.1074583966	-0.0028345346	-0.0047128929543163	-0.0042322200967107	1.791168694700193e-05	2.2211359998844223e-05	-0.0634642433524987	-0.0413676740650856	0.0040277101843051	0.0017112844575551	0.199111238897558	0.1153073816258044	0.0132957922573988	0.0396452854553204	-0.0016809427610534	-0.0009619128036698	9.252762418640876e-07	2.825568565937828e-06	-0.0005831633278039	-0.0008920931848574	3.400794668953189e-07	7.958302504690192e-07	0.0001940100166944	-1.1011563398999986e-06	1.2125452849019612e-12	3.7639886577761373e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1148.4790918017418	-1.5537282423388206	2.4140714510412806	1319004.2243057536	1559.6077217489983	10.39656584141585	2432376.245739101	108.08858129489484	1115.184980721309	-0.1849749025420806	1243637.5412263866	0.0342157145704522	1212.9099510639962	1111.0369043452451	1.077803	31.284409	0.1639403203969717	0.0990593730727327	0.09296189	0.0554694749	0.0258105264	-0.0709038008	0.0818882259	-0.0167350027	-0.0653037038	-0.0155357962	0.0301621484	-0.02157811	-0.0016462124	0.0230207762	-0.1082938176	0.0582319954	-0.0021873681	0.1870033615	0.0144987434	-0.0108578132	-0.0310573891	0.1926194537	-0.0091128055	-0.0805156065	-0.0875353684	0.0480359255	-0.0647358831	0.047358764	0.1121166913	0.0805878803	-0.1793188722	0.0725502982	0.0018903634	-0.0330673909	-0.0758539762	0.0620571549	0.060578826	0.0172974583	-0.0588350786	0.0190878692	0.1522286313	0.1335412667	-0.0456111048	0.0593794506	0.0613122947	-0.1112896479	0.1094998772	-0.0671298584	-0.0652666793	-0.086294122	0.1171875972	0.0176427308	-0.1009028313	0.1206186325	-0.0006282304	0.1593791241	-0.1008692479	-0.0087632467	0.0030725294	-0.0175254941	0.0993313573	0.0509912464	-0.0313461883	-0.106577236	-0.0635053234	0.0571090185	0.0238563052	-0.0851812617	-0.0653164928	0.0613657915	0.1033401944	-0.0141533203	-0.0033569087574107	0.0013559841969056	1.8386931422577248e-06	1.126883640558065e-05	-0.0548269716902467	0.0086372716622519	0.0030059968247231	7.46024617675414e-05	0.1035445992995889	-0.0955666395979691	0.0091329826040481	0.0107214840441124	-0.0022537948572422	-0.0005728520961888	3.2815952410790217e-07	5.0795912585313885e-06	-0.000939988109613	-0.0003568247818091	8.835776462138213e-07	1.2732392491311184e-07	0.0004319416374934	0.000237931620799	5.661145617603913e-08	1.8657357820047977e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
