global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
32360.78862111064	-166.66376564597522	1047220640.180204	27776.81077929655	37529.458619125246	-236.2262030173515	1408460264.2446342	55802.81899199497	35721.29329072292	-91.79427526822838	8426.188972019283	1276010794.3618462	36241.7170032728	37567.89331764399	1.25628	27.751966	0.1315350428919849	0.0794715817287719	-0.138595397	-0.0517485117	-0.1194816369	-0.0228042552	0.0306501125	-0.0412692704	-0.0768942438	0.1372764651	0.1739647527	0.049665957	0.0949377757	-0.0153853585	-0.1476501743	0.015548325	-0.2297025912	-0.0385860269	0.1331423172	-0.0681852923	0.0054062439	-0.0052242111	-0.1638779959	0.0646038837	-0.1188670038	-0.1151849887	0.0150511282	-0.1318561752	0.0167995821	0.1079544829	0.2269263247	0.1119876068	0.1382744078	-0.0414313249	-0.1580847111	0.162604926	0.0356729152	0.0754168404	-0.1834471608	0.039882478	0.2222241809	-0.1432426157	-0.005487407	-0.1520685643	-0.0175301959	-0.0447820896	-0.0023194485	-0.0109121528	0.1159569545	0.1124035075	-0.2621337847	0.0290661867	-0.2623083328	-0.1393140971	0.0967019803	-0.1330473184	-0.1767716517	-0.0183992942	0.0794363079	-0.0669145356	0.3232381961	-0.168800154	0.0022140299	-0.0570255929	0.1510466679	0.1472652481	0.1241880305	0.0	0.0	-0.0895787097870908	-0.0026232725645627	6.881558947987865e-06	0.0080243452471198	0.0110006077601667	-0.0121817228935868	0.000121013371093	0.0001483943726561	-0.1384786629695469	-0.0535991211684034	0.0028728657900251	0.0191763400978333	-0.0007770985635277	0.0003609732825952	6.038821774368149e-07	1.3030171074755417e-07	-0.003155858396123	-0.000578884881423	3.351077059401209e-07	9.959442216380031e-06	-0.0003777269638161	-0.0003227603612904	1.0417425082033395e-07	1.4267765919372936e-07	0.0	0.0	0.0
32354.211704579186	-6.576916531455936	1046795015.0247288	43.25583106173838	37496.61039385458	-32.84822527066717	1405995791.0285232	1079.0059034324977	35653.537441991655	-67.75584873126354	4590.855037293867	1271174732.1275008	36165.27369932432	36896.25264864189	1.452296	32.082081	0.1824463759693627	0.0980572340073442	-0.1138823534	0.049239014	-0.0813580847	0.0237518411	-0.0475132448	0.028815433	0.1021907828	-0.0081701115	-0.0900906353	-0.1354787278	0.108818631	-0.0063184561	-0.0784832486	-0.006803899	0.1506250203	0.0519761555	-0.2571181633	0.396900716	0.0109566544	-0.0327306408	0.156221093	0.0340387342	0.0601765935	0.0184949523	-0.0330208546	-0.0799950745	0.0168331765	-0.0763124677	-0.0146103331	-0.0995758343	-0.144135964	-0.2550827102	0.1277977807	0.0127770189	-0.2691089822	0.243011085	0.1226121029	-0.1359107174	0.1359649334	-0.0899647145	-0.0499335227	-0.2259145665	-0.0495284961	-0.1339230689	0.0816829373	-0.0928969504	0.0031859214	0.2676053148	0.1206256385	0.0514360638	-0.0477031119	0.5129941582	0.1238080735	-0.2666634879	0.1279856727	0.0231240395	0.3534344457	-0.0323052225	0.1586479103	0.1274926706	-0.1548175357	0.1426233276	0.0655457431	0.1453023231	0.1167888447	0.0	0.0	-0.0844930773921817	0.005085632394909	2.586365685614885e-05	0.0071390801272012	-0.0341382207271436	-0.0451388284873102	0.0011654181144151	0.0020375138372068	-0.1862331012431752	-0.0477544382736283	0.0022804863748297	0.0346827679986507	-0.0007470920614293	3.000650209840003e-05	5.58146548250681e-07	9.003901681812854e-10	-0.0044852495055194	-0.0013293911093964	1.767280721742191e-06	2.0117463126762025e-05	-0.0007076788885916	-0.0003299519247755	1.0886827266305725e-07	5.008094093582423e-07	0.0	0.0	0.0
32403.40105652279	49.18935194360529	1049980400.0298624	2419.592344631865	37593.99667046014	97.38627660556084	1413308585.658568	9484.086871094809	35719.12096070334	65.5835187116827	4301.197926605635	1275855602.2053566	36239.03381387247	37989.946626884994	1.330621	29.394201	0.1828500791820326	0.0904288283099278	-0.0295007835	-0.0360336134	-0.0445503046	-0.0282640301	-0.0266293469	0.1280197248	-0.1631965174	0.2283574565	-0.1049041938	0.0497803534	-0.1318833572	0.1545509345	-0.0362977085	-0.0778526267	-0.3370969408	0.1591512638	0.1579363358	0.0773797052	-0.300007393	0.2011951528	0.2656963743	0.0442036606	0.2236002032	0.0137420027	0.1488276611	-0.0356062324	-0.0473456057	-0.080156997	0.283597201	0.0098393889	-0.0379197307	-0.1462782178	-0.3347205326	0.2066195558	-0.0698833891	-0.232404547	0.4035633011	-0.1513294559	-0.1185741926	-0.0417886378	-0.1151086923	-0.3302138534	-0.0200537824	-0.1405028349	-0.0079466529	0.0296076344	-0.094010639	0.186569433	-0.1096210285	-0.0743063313	-0.013997028	-0.1870819152	0.3608555647	0.2766833248	-0.1853829231	-0.1188580754	0.2117740928	0.0050162495	-0.3037268548	0.008664524	0.1026790051	-0.0945789787	-0.1751702549	0.1431312539	0.1087207029	0.0	0.0	-0.0804239521845886	0.0040691252075931	1.6557779955069606e-05	0.0064680120849889	0.0048602324171724	0.038998453144316	2.3621859148933467e-05	0.0015208793476494	-0.2249308848791287	-0.0386977836359535	0.001497518458335	0.0505939029725078	-0.00131585473288	-0.0005687626714506	1.731473678042696e-06	3.234909764357369e-07	-0.0058440077799648	-0.0013587582744454	1.8462240483738416e-06	3.415242693228911e-05	-0.0008018522865789	-9.417339798729992e-05	8.868628888474387e-09	6.429670894918103e-07	0.0	0.0	0.0
32499.317538496085	95.91648197329414	1056205640.4679992	9199.97151413326	37664.679783618354	70.68311315821484	1418628103.2025092	4996.102485737004	35699.72891742592	-19.392043277417542	376.0513424732349	1274470644.7776964	36206.20932538007	38618.41792297363	1.447438	31.974771	0.3911147492705841	0.1699686016693148	0.0763841289	0.0201852692	0.0693996806	-0.00227625	0.1158780215	0.2189276863	-0.0558515537	0.1028806858	0.2203266334	0.0526244339	-0.0360049296	0.1027191448	0.0283822991	-0.0016012127	-0.1629887181	-0.1707489973	-0.2520283665	-0.129039334	-0.1337200484	0.0243601085	0.0035648407	-0.1485802392	-0.0312751126	0.0416221053	0.2876846371	0.0536485021	0.0095575181	0.1750747987	0.1863413515	-0.2213233378	-0.0767932368	0.0581550684	-0.128798234	-0.1565520095	0.1265932658	0.1395970708	-0.0643403229	0.005616896	0.0895731522	0.0490742013	-0.1840082195	-0.1514484972	0.0421971103	-0.0900192049	0.0624331325	-0.0647965647	0.2358756124	-0.2171234339	-0.0376687253	0.057769171	0.0649648906	-0.0968699988	0.0750285186	-0.1303707926	0.4488390941	-0.0988918523	-0.1147908431	-0.0701044494	-0.1349851931	-0.0921205163	0.0109499119	-0.34134322	-0.063982386	0.1407551506	0.1000298188	0.0	0.0	0.0559852378019058	0.1364091899864944	0.0186074671127715	0.0031343468517359	0.0052040225572653	0.0003437901400929	2.7081850776526076e-05	1.1819166042509583e-07	-0.3431449607952856	-0.1182140759161569	0.0139745677447109	0.1177484641191981	-0.0026953437832228	-0.0013794890503428	7.264878109757797e-06	1.9029900400156808e-06	-0.0070523082691003	-0.0012083004891355	1.459990072045089e-06	4.973505192242048e-05	-0.0009370166116574	-0.0001351643250785	1.826939477392644e-08	8.780001305219148e-07	0.0	0.0	0.0
32450.906679235588	-48.41085926049709	1053061344.304457	2343.611294339657	37463.21889994464	-201.46088367371703	1403492770.345169	40586.48765059495	35567.19801866911	-132.53089875681326	17564.439125288685	1265025574.8992198	36110.21108477618	38108.27998103652	1.294664	28.59989	0.1364776692384605	0.0703327644223018	0.0681495448	0.1293067263	0.0447087505	0.0786800242	-0.0578860595	-0.0762451209	0.1597025171	0.069143618	-0.069274718	0.0609205651	-0.1013820879	0.0045401995	0.0986016163	0.0900247057	-0.0837267842	0.1811406174	0.062995695	0.0444558456	0.0207231603	0.0481784594	0.2964695517	-0.0652634498	-0.0204552515	0.0816345569	-0.0369409977	0.0780402728	0.0868905216	-0.169408053	0.136362471	0.0814664233	0.0346730057	-0.0794381593	0.0960830359	0.0911971591	0.2105408248	0.0385506001	0.2064463308	-0.241127958	0.0162944608	0.0760025167	-0.1998674633	-0.0797803201	0.1042837202	-0.102784271	-0.0595764493	-0.0511538368	-0.0359083212	-0.0222385464	0.2037832499	0.1690148394	0.0735747263	0.0177613328	0.1137855212	0.1287873009	-0.0823284012	-0.0019499374	-0.2494794405	-0.0874584437	-0.0613754903	-0.2047609182	-0.2100830547	-0.0176889196	0.0951317764	0.1381774169	0.0907659729	0.0	0.0	0.0746143992420655	0.0186291614401597	0.0003470456559635	0.0055673085742543	0.0094639454796379	0.0042599229223726	8.956626404155864e-05	1.814694330455552e-05	-0.4003872064338338	-0.0572422456385481	0.0032766746857438	0.1603099150758894	-0.0028550887149047	-0.0001597449316818	8.151531569976171e-06	2.5518443198054865e-08	-0.0079396544963317	-0.0008873462272314	7.873833269817996e-07	6.303811352112019e-05	-0.0010168522374917	-7.983562583430007e-05	6.373727152354361e-09	1.0339884728918769e-06	0.0	0.0	0.0
32463.115635866627	12.208956631038744	1053853876.7876482	149.05862201858494	37560.16175181472	96.94285187008064	1410765750.8224852	9397.916528704396	35624.13641673408	56.93839806497272	3241.981174205289	1269079095.4380794	36100.83127903294	38109.93025349462	1.139552	25.173374	0.1011117106927893	0.0449051911391496	0.0850158579	0.123929563	0.0932530991	0.0284975274	0.0377973604	0.1613968393	0.1656517056	0.0439111602	0.1251647899	0.0067328774	0.0032059782	0.0163902351	0.0763319544	0.0466270821	-0.0621922222	-0.0453709793	-0.162101855	-0.0084900322	-0.2432044987	-0.1567001915	-0.1015732132	-0.1153902454	-0.1502401939	-0.0931242201	-0.0445302811	0.0857726024	0.0473152485	0.0832774462	0.1716236771	-0.2195078168	-0.0469510659	0.143906353	-0.009596518	-0.013110736	-0.0296778496	0.21061342	-0.0679349874	-0.053417131	-0.1681216806	0.0998935547	-0.1816782341	-0.0881615515	0.0489292915	-0.0301847647	0.0560219229	-0.0714145353	0.1810619016	-0.1865481958	0.1661246375	0.1284944382	0.2017515433	0.0359756955	-0.2322232637	-0.155479259	0.0968831521	-0.0895887171	-0.0378976689	0.0246683581	0.028121964	-0.0430763876	0.0420194555	-0.0420493126	-0.0131351245	0.1354017453	0.0809822278	0.0	0.0	0.0880511484929513	0.0134367492508857	0.0001805462304311	0.0077530047509277	-0.0087276221640877	-0.0181915676437256	7.617138863907485e-05	0.0003309331333362	-0.4252402503152268	-0.0248530438813929	0.0006176737901704	0.1808292704881567	-0.0030340051845883	-0.0001789164696836	9.205187460108686e-06	3.201110312404258e-08	-0.0086410676416242	-0.0007014131452924	4.919804003891177e-07	7.466804998712483e-05	-0.0010291296208513	-1.2277383359599915e-05	1.507341421585809e-10	1.0591077765135404e-06	0.0	0.0	0.0
32557.681277804702	94.56564193807571	1060002610.1871148	8942.660635160344	37622.56850355253	62.406751737813465	1415457660.804503	3894.602662465084	35623.251136218496	-0.8852805155838723	0.7837215912724468	1269016021.5140924	36159.73525390625	38751.30532655051	1.170232	25.851122	0.047226149343544	0.0256611738365445	0.1321168537	0.0333063839	0.087785901	-0.0432685534	-0.1724791494	0.0353879563	0.1015351755	0.1099970509	-0.0632376928	-0.1345717663	-0.1029694386	-0.0852931947	0.0850067543	-0.0498272903	-0.1529179966	0.2531855417	-0.1012166968	-0.0204101166	-0.0905281584	0.1752064306	0.048289596	-0.0357148398	-0.0757760854	-0.1028205212	0.0178546161	0.086296549	-0.0506084627	-0.1850054274	0.1786016995	-0.0945914971	-0.0302756265	-0.0361346676	-0.0763569197	0.0353147098	-0.0572257615	0.073282499	0.0980585571	0.0330949804	0.0430963215	0.0854445903	-0.186898604	-0.1443648647	0.1137894169	-0.0891383902	-0.0942507311	-0.0230511267	-0.1124538015	-0.0095327754	0.1967080247	0.0599272494	0.0299119747	-0.0434358558	0.1185998434	0.1473716474	-0.0244837085	0.2149263462	-0.183822743	0.1414112976	0.1537209062	-0.0411728479	0.0795180749	0.263658888	0.2145815326	0.1324321121	0.0707346238	0.0	0.0	0.0821146245168051	-0.0059365239761462	3.524231691935874e-05	0.0067428115595358	0.0092055458078732	0.0179331679719609	8.474207362085184e-05	0.0003215985135105	-0.4147191188046548	0.0105211315105719	0.0001106942082627	0.1719919475021093	-0.0030701072394972	-3.6102054908900005e-05	9.425558462013118e-06	1.3033583686452307e-09	-0.0087358669443742	-9.479930275e-05	8.986907801886157e-09	7.631537126980983e-05	-0.0011549347808897	-0.0001258051600383	1.5826938292287423e-08	1.3338743481087393e-06	0.0	0.0	0.0
32490.92456549664	-66.75671230806256	1055660179.120793	4456.458638181432	37636.12089766855	13.552394116020878	1416477596.2239234	183.6673862759573	35541.8886998148	-81.36243640369503	6619.846057545318	1263225852.350023	36122.92432062922	38604.83409109781	1.304549	28.81827	0.2034091270674212	0.1153938656017482	0.1103623205	0.0735942198	0.1113133402	0.0284946738	0.3076200952	0.055623403	-0.0047963178	0.0315966387	0.1655097602	0.1567347343	-0.1351664961	-0.2228351806	0.1165495445	0.1339441175	-0.2320373101	-0.1199263555	-0.0615580168	-0.109923664	-0.0183390543	-0.2065204068	0.1033523393	0.1482155533	-0.1636879242	0.0306649465	0.0754073071	0.1128868738	0.0866202484	0.2438620606	0.2290502675	0.0239029142	0.0221637961	0.0171746196	0.0240730248	-0.1630311231	0.0219202161	-0.0328529395	-0.1275024714	-0.0618639839	0.2253619768	0.1129935795	-0.1723061321	-0.2470361661	-0.0293744535	0.0439865624	0.084423122	0.0154181704	-0.0114555825	0.045502301	-0.1221940032	0.0511204998	0.2228780048	-0.1873692159	-0.1926190674	-0.0528201088	-0.1639227563	-0.2583141092	0.0131415439	0.2325593572	-0.0406531138	0.2004630739	0.001175526	0.1923396604	0.2263798471	0.1292727712	0.0600818583	0.0	0.0	0.0209718331549026	-0.0611427913619024	0.0037384409355251	0.000439817785877	0.0132617532777743	0.0040562074699011	0.0001758741000005	1.645281903888148e-05	-0.4741542686108175	-0.0594351498061627	0.003532537032481	0.2248222704418592	-0.0032920536883606	-0.0002219464488633	1.083761748704863e-05	4.926022616307373e-08	-0.0100592616640524	-0.0013233947196781	1.7513735840721396e-06	0.0001011887452258	-0.0011850931809372	-3.015840004750008e-05	9.095290934250527e-10	1.4044458475038512e-06	0.0	0.0	0.0
32510.963113955742	20.038548459102454	1056962722.5969908	401.5434243477975	37616.60631843627	-19.514579232280084	1415009070.9162197	380.8188026129372	35515.04529706659	-26.84340274821443	720.568271102846	1261318442.4526916	36059.350919552366	38378.85638809204	1.287932	28.45117	0.4073682152013388	0.1806265319882808	0.166182324	0.1141040189	0.1374280653	-0.0182058809	0.002196854	0.0833243409	0.0676339242	0.1999634591	0.1298126852	-0.0385650134	0.0122528702	-0.0700774857	0.1696276001	0.0379730602	0.0627824547	0.0581383561	-0.134428486	-0.014771682	-0.1733991648	-0.0998390615	-0.044325061	0.1612997516	-0.0174976745	0.1484299248	0.0559649418	0.1688881795	0.0295678772	-0.0574327586	0.0366867445	-0.2492708827	0.0251402924	-0.03741298	-0.0618737994	-0.21576127	-0.1509940255	0.0765414008	-0.0078003435	-0.0358071762	-0.0414246506	0.1815261372	-0.1177439033	0.0049018375	0.0553251442	0.0426778605	0.1428783764	-0.0419637386	0.0847061307	-0.1304054939	0.1027512351	0.0439985889	0.031773169	-0.0778489955	-0.1993085181	0.0412406856	0.0316293807	0.1735614362	0.3400033553	0.0072295296	-0.136804529	-0.0046716224	-0.049549588	0.0395060429	-0.0899368863	0.1259282482	0.0490849494	0.0	0.0	0.1666980973363223	0.1457262641814197	0.0212361440722729	0.0277882556555499	-0.0115541179099523	-0.0248158711877266	0.000133497640677	0.0006158274628058	-0.5361445856282501	-0.0619903170174325	0.0038427994039217	0.287451016698488	-0.0045030718185516	-0.0012110181301909	2.027765580303361e-05	1.4665649116513054e-06	-0.0123332264667062	-0.0022739648026538	5.17091592370834e-06	0.000152108475079	-0.0011968255043876	-1.1732323450399904e-05	1.3764741354480347e-10	1.432391287952633e-06	0.0	0.0	0.0
32587.38947258755	76.4263586318084	1061937952.63811	5840.9882937177945	37601.60888287402	-14.997435562254395	1413880990.5806303	224.9230734439728	35543.35178867933	28.3064916127405	801.2574674221484	1263329856.373814	36120.799854835306	39077.46562531937	1.17442	25.943636	0.090533852308739	0.041486921213905	0.1831105588	0.059963943	0.17130259	0.0165473862	-0.0546006445	0.0715753008	0.0989910828	-0.1004878194	-0.1814694347	0.0343179664	-0.1947232117	0.1163321475	0.1497850719	0.01570342	-0.1539128589	0.1691187207	0.0017302154	0.1568691793	0.0119835904	-0.0948790268	0.086084431	-0.2225232475	0.1515045417	0.0964900357	-0.2963312213	0.1570826402	-0.0271133697	-0.1405901866	0.1656264917	0.0526395073	0.0237231565	0.0783937129	0.1741363506	0.0144831084	0.1165653617	-0.1010827316	0.2914242492	0.1518386817	-0.0946728392	0.1843948859	-0.0842760508	0.0522230709	0.1367242124	-0.0840805031	-0.123851382	0.0502446829	-0.0382062435	-0.015000621	0.1567606933	-0.1965919467	-0.0355860722	0.080016134	0.0315016533	0.3251762138	-0.1799521538	-0.0444609333	-0.0944877538	-0.0842936893	0.2051109497	-0.1188361347	0.0192165866	-0.1771357036	-0.1377217342	0.1224033343	0.0378068863	0.0	0.0	0.1846029652104874	0.0179048678741651	0.0003205842935913	0.0340782547645044	-0.0223702593123675	-0.0108161414024152	0.0005004285017025	0.000116988914837	-0.5069850937120464	0.0291594919162037	0.0008502759688111	0.2570338852462124	-0.004274610573398	0.0002284612451535	1.8272295554205977e-05	5.219454053713322e-08	-0.011942374790071	0.0003908516766352	1.5276503312854722e-07	0.0001426203156265	-0.0011630714038573	3.37541005303e-05	1.1393393026095986e-09	1.3527350904705903e-06	0.0	0.0	0.0
32584.080262857853	-3.309209729697613	1061722286.5763628	10.950869035125352	37610.683978223424	9.075095349406183	1414563549.309792	82.35735560081373	35538.84413184392	-4.507656835405214	20.31897014577535	1263009442.227497	36081.19298300253	39118.4232392422	1.115638	24.645111	0.1763201352254349	0.0937803050784206	0.1896300481	0.0675506633	0.1830390964	0.0476923685	0.1144085493	-0.0748352209	0.009789567	0.0772292422	0.0375235844	0.0445606384	0.0475381876	-0.1679572606	0.1574048798	0.0719435616	-0.0569954915	-0.0427672148	-0.0143471618	0.0046608948	-0.0662618254	-0.0403376165	-0.173098966	0.053608176	-0.0891776386	-0.0605275533	0.0317734077	0.1765061642	0.0430727639	0.0831908092	0.0482801869	0.0269527277	0.0878652911	-0.0459054385	0.0366570585	0.0655046317	-0.0931073704	0.0454946832	-0.1111813913	0.0571535813	-0.0148705796	0.185804946	-0.0956979895	0.0791968455	0.0403973255	0.0499715742	0.00381925	0.1039216503	0.0973048025	-0.0463918114	0.0154731843	0.1012248364	-0.0575307964	-0.0158389674	-0.1772200559	-0.0002553653	-0.0919334104	0.105205677	0.0443297139	-0.2520920589	-0.0548662117	0.0026970364	-0.0232778019	0.2432436881	-0.1566397058	0.1187030787	0.0263122688	0.0	0.0	0.1930119222697897	0.0084089570593022	7.071055882518965e-05	0.0372536021382793	0.0069936532203485	0.029363912532716	4.891118536649094e-05	0.0008622393592289	-0.581659362380563	-0.0746742686685166	0.0055762464011778	0.3383276138449631	-0.0044553912535227	-0.0001807806801246	1.9850511221966572e-05	3.268165430634902e-08	-0.0129834566323572	-0.0010410818422862	1.0838514023380284e-06	0.0001685701461243	-0.0011074739869702	5.559741688709982e-05	3.091072764517972e-09	1.226498631815671e-06	0.0	0.0	0.0
32516.68878678984	-67.39147606801271	1057335049.6569442	4541.6110466255295	37413.65464866818	-197.0293295552474	1399781554.1698098	38820.55670499028	35386.587806805604	-152.2563250383173	23181.98851417373	1252210596.608763	35958.152635663006	38356.26040063903	1.045327	23.091894	0.187494166374563	0.1005997821235917	0.169459666	0.1314337637	0.1626733405	0.1157963329	-0.1352533526	0.023837449	0.055135867	0.080570431	0.0155213056	0.1032453382	0.0467791185	-0.1208190689	0.1815482736	0.078490442	0.0755858593	0.0442717813	-0.0332194453	-0.1376509352	0.0924874897	0.0720952046	0.0503377227	-0.0326947652	0.0167224603	0.0442998479	-0.0315919908	0.1880527603	0.0762578977	-0.1001584759	-0.0478005172	-0.0645688274	-0.0408970045	0.0479828452	-0.0234831534	-0.0929182348	0.0377945897	-0.1573753286	-0.0747516964	-0.0506991581	-0.1271050031	0.1880162427	-0.0571814746	0.157039044	0.039035613	0.0847921009	0.0045120465	-0.0901079494	-0.0464325069	0.0642560121	-0.0153872509	0.0384174768	-0.0777204311	-0.0713374797	-0.0497942264	-0.0901889642	-0.0890278481	0.1566980871	0.1501531048	0.0256293728	0.0751092766	-0.0064324665	0.1019904758	0.0536752122	-0.0268447224	0.1148327821	0.014666937	0.0	0.0	0.2192782632789374	0.0262663410091477	0.0006899206700088	0.0480829567466269	0.0010097899074565	-0.0059838633128919	1.019675657201007e-06	3.5806620147374814e-05	-0.6769343998023913	-0.0952750374218283	0.0090773327557307	0.4582401816358238	-0.0047114458799228	-0.0002560546264001	2.219772227944153e-05	6.556397170089507e-08	-0.0136555164441771	-0.0006720598118199	4.516643906633999e-07	0.0001864731293571	-0.0008362099325763	0.0002712640543939	7.358418720621678e-08	6.992470513392602e-07	0.0	0.0	0.0
32623.288445663653	106.5996588738126	1064278949.0089716	11363.48727201321	37626.92406649853	213.26941783035	1415785414.706046	45483.84458169641	35487.26886734716	100.68106054155214	10136.675951771687	1259346251.6633868	36071.184670608105	38724.44402450184	1.013823	22.395958	0.0689818666488167	0.0412273530534389	0.1890658953	0.0662530348	0.1878950596	0.0105477724	0.0442004629	0.0112992433	-0.039538069	-0.0299919605	-0.1017055824	-0.0170989054	-0.0036258533	0.0313825522	0.1857959854	0.0289548699	-0.0415241058	-0.0813020531	-0.038579675	0.0565366303	0.0375840605	0.0150603488	0.0389972791	0.0094025347	-0.0339263128	0.0378538914	-0.1264633737	0.1883638948	-0.0043889061	0.0476301643	0.0110340303	0.0153267978	0.0476239121	0.0043118422	0.1321666555	0.0088716138	0.0402059424	-0.0003844554	0.0207300937	0.0616284425	0.0121270609	0.1931318302	-0.0285520954	0.0147187786	0.0139104793	0.0469437588	0.0391168761	0.1109540135	0.0049932219	-0.0512098842	-0.1005101505	-0.2579374203	0.0562598773	0.0704671227	0.2155474045	0.0037508476	0.0884441798	-0.0040752506	-0.0772006976	0.0204824222	0.0857817154	0.3282350564	0.0685564609	-0.1265227039	0.1380141077	0.1107979887	0.0029375943	0.0	0.0	0.2013279572170176	-0.0179503060619198	0.0003222134877165	0.0405329463571772	-0.0078119569609356	-0.0088217468683921	6.102667155951018e-05	7.782321780998582e-05	-0.6522774912175464	0.0246569085848449	0.0006079631409613	0.4254659255490563	-0.0049615419273907	-0.0002500960474678	2.461689829725582e-05	6.25480329590658e-08	-0.0136727217605185	-1.720531634139856e-05	2.9602291040759636e-10	0.0001869433203405	-0.0009199666714402	-8.375673886390001e-05	7.015191305115538e-09	8.46338676560761e-07	0.0	0.0	0.0
32521.86998246377	-101.41846319988326	1057672027.156278	10285.704677826076	37562.37360436147	-64.55046213705646	1410931910.7936313	4166.76216210756	35376.441101573146	-110.82776577401091	12282.793666459023	1251492585.013074	36003.31343697213	38733.53431240348	1.132748	25.023064	0.1640546870619824	0.0822683470598832	0.1595357528	0.0955703992	0.1664050437	0.0788309888	-0.1832659103	-0.1709207427	-0.0972828881	0.1171824221	-0.0873265448	0.0127365882	-0.049362512	-0.2421470811	0.1976609623	0.1196202817	-0.0174926189	0.1657095267	-0.0269188715	0.009388381	0.1655204745	-0.0822892394	-0.2679397175	0.0562122026	0.066109456	0.0198118523	-0.0884883243	0.1884570704	0.0561052423	-0.1703417253	-0.0376530123	0.136411319	0.1907481659	-0.170792117	0.0095603256	0.0009690994	0.0243380892	0.1225933455	-0.1877405834	0.089884028	-0.0724825689	0.1758448562	-0.0439997107	0.1951449731	0.011572087	-0.0071927019	-0.0512275672	0.0391016949	-0.0964734161	0.1380779301	-0.0732390024	0.074576035	-0.1102441726	-0.0259801546	-0.036623529	-0.0110625527	-0.0424001605	0.0045736586	0.0015189758	-0.3360157977	-0.0581273319	0.082209912	-0.0212771717	0.0759514519	-0.0739464816	0.1066044782	-0.0088085747	0.0	0.0	0.2684000841735923	0.0670721269565746	0.0044986702144788	0.0720386051843914	0.0184862871457767	0.0262982441067123	0.0003417428124361	0.0006915976430962	-0.6820794222031168	-0.0298019309855703	0.0008881550904686	0.4652323381929376	-0.0047085931981857	0.0002529487292049	2.217084990600064e-05	6.39830596064242e-08	-0.0142094595581614	-0.0005367377976429	2.88087463418551e-07	0.000201908740935	-0.0008920054980256	2.796117341460002e-05	7.81827218721335e-10	7.956738085078987e-07	0.0	0.0	0.0
