global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
1140.0777018299016	1.4504850954222093	2.1039070120419754	1299777.16620975	1651.7191089798648	-4.572363979845022	2728176.0149692385	20.90651236418421	1084.3037483613773	2.4512025696628825	1175714.618710533	6.008394037521918	1200.6214862239135	1159.4564504283917	1.259786	25.90789	0.1156349291689479	0.0939672382421463	-0.1356966007	0.0334581898	0.1623302017	-0.0267719338	-0.1277300602	0.1011559447	-0.0220919958	0.0001596958	0.1428918649	-0.1419960946	0.0392362676	-0.0506100247	-0.0093405203	0.1062592226	-0.0733203192	-0.0207107436	-0.1561684101	-0.0265448671	0.032908007	-0.0191610559	0.0911278042	-0.0904353177	0.0486852661	-0.0512590122	-0.277731336	-0.1118657935	0.0765971031	0.1022925239	0.0910288524	0.0125200101	0.1654830256	0.003255799	-0.071641666	-0.3368430539	0.0364751876	-0.0126934314	0.059906244	0.0830874248	0.003247726	-0.1151475338	-0.2187564122	0.0535897067	0.0142781703	-0.0882661638	0.0097127663	-0.1265878528	-0.048872589	0.1377541366	-0.1291709789	0.1494230429	0.0951850841	0.024421564	0.0400138152	-0.1259454993	0.1850842935	0.0661170443	-0.0021519099	-0.1356474713	-0.025513533	-0.1611184896	-0.0912660096	-0.0110103804	-0.1512059883	-0.0148325573	0.0894885692	0.0453642867	-0.0694754015	-0.0826371664	0.0216703951	-0.0020826294	-0.1463954133	-0.0175911778	-0.0300967054	-0.0872350504	0.2258807243	0.034992915	0.0426771549	0.0854817385	0.1203653527	-0.0433095254	0.1482913934	-0.0112117701	-0.1063873604	-0.0460214222	0.0673365346	-0.0840326578	-0.0036835807	-0.1987124311	0.0508768955	0.1074583966	-0.0028345346	7.697736546674605e-05	2.9724560192789795e-05	5.925514794200987e-09	8.835494786547836e-10	0.0110090165540697	0.0058694992927571	0.0001211984454877	3.44510219476761e-05	-0.0490156352365005	-0.0921840414575569	0.0084978974994485	0.0024025324976376	0.0001239870826632	-1.7013296719799984e-05	1.537279666733119e-08	2.894522652759569e-10	-0.0003250047850344	-0.0003339992120176	1.1155547362838505e-07	1.0562811029525657e-07	-7.897984835084936e-05	2.0768431412945734e-08	6.237816445523161e-09	4.313277433542311e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1141.40902484357	1.3313230136684524	1.7724209667232502	1302814.5619943494	1652.896904390021	1.17779541015625	2732068.1765421145	1.3872020281851292	1083.7281814073456	-0.5755669540317285	1174466.7711764723	0.3312773185733619	1200.3165832361954	1150.4915488067184	1.261904	25.951441	0.0710903314238037	0.0453820338127533	0.0499287202	0.152156465	-0.1111974819	-0.0815446619	0.0200300798	0.014628901	0.1337870924	-0.051413986	0.0901042036	0.0427015251	-0.0814042814	-0.2465084513	-0.1215502483	0.0589261688	0.0817334704	-0.0449253891	0.0091603954	-0.0204212635	0.0406793967	-0.0340496309	0.0828561708	-0.0492150692	-0.2002934852	-0.0813495995	0.0734764742	0.0157658895	-0.0351169593	0.1740968175	0.1319451367	0.1324561641	0.160845795	-0.2051597051	-0.1297330142	-0.00440849	0.0104039584	0.1838349148	0.0508691673	0.1431209663	-0.0042991812	0.0665700001	-0.1392808306	0.1825709952	0.1573299148	-0.0199034466	-0.0991657473	-0.126193839	-0.0319378232	0.0581663505	0.0349928237	0.076800375	0.014032407	-0.069597247	0.1803825946	0.0884074456	0.0810208621	-0.1030612818	0.0417871056	-0.0632753676	0.107467015	-0.1134815429	-0.0422877477	0.0420736137	-0.0733087427	0.0054141078	0.1218600277	0.0605576036	-0.0534538049	0.1427001002	-0.0554705258	0.0774384506	-0.1276667682	-0.0725666973	-0.1267576691	-0.1290522527	0.1876000125	-0.0022120196	-0.0016577866	0.058777133	0.0158864847	-0.1597486595	0.0291830585	0.0879365141	0.0617128818	-0.0099831114	0.0631420675	-0.0181980112	-0.040990868	0.0713193335	-0.0207801913	0.1033401944	-0.0141533203	7.656121289301154e-05	-4.161525737345073e-07	5.861619319649037e-09	1.7318296462585457e-13	0.008689852944741	-0.0023191636093286	7.551354420122383e-05	5.37851984683452e-06	-0.0824792733857577	-0.0334636381492571	0.0011198150781844	0.0068028305382425	-0.000582012331308	-0.0007059994139712	3.387383537945732e-07	4.98435172527678e-07	-0.0003249765975679	2.8187466500012928e-08	7.945332676893511e-16	1.0560978896680883e-07	-7.909451716603047e-05	-1.1466881518111345e-07	6.255942645727489e-09	1.3148937175040351e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1141.038257430814	-0.3707674127560949	0.1374684743618484	1301968.3049207483	1651.475954722209	-1.4209496678120104	2727372.829025632	2.019097958455063	1084.4512162642045	0.7230348568589307	1176034.4404569124	0.5227794042330144	1201.2885408385075	1154.5409090665553	1.237477	25.449102	0.0695143579652018	0.0392246181523351	0.1460744123	-0.0275486854	0.0749741471	0.112016311	0.1116231276	-0.0411270285	0.041968937	-0.1709078927	-0.1335709877	-0.1271130693	0.0219627901	0.0039255923	0.0684913176	0.2569859084	0.0674757477	-0.0313533234	-0.1106446754	-0.0379372773	0.0869558789	0.0900432653	0.023756851	-0.1681902244	-0.1088621043	-0.0694584333	-0.0618408317	0.0671758703	0.0718877203	-0.027921736	0.0122550149	0.1889667013	-0.0143850801	-0.1765747405	-0.0493706456	0.0472145554	-0.0394085902	0.0096155433	-0.0689814568	0.1230152704	-0.2517224107	0.113508405	0.0036044903	-0.0250728109	0.0973430534	0.159144429	0.1341662564	-0.0553937243	-0.0732328348	0.0094028868	-0.0963764465	0.1683350568	-0.0780565298	-0.0347323539	-0.0024691113	0.1369722276	0.1894777442	0.1420406532	0.0035219457	0.0287640544	-0.0126766536	-0.017857661	0.0410373822	-0.0764023764	0.0030357095	-0.1248295522	0.0660640289	0.0819020508	-0.0279954766	0.1772071906	0.0201075542	-0.0842078035	-0.0178467881	-0.106481472	-0.0859633863	-0.0263292581	0.1022984697	-0.1414860472	0.0839100036	-0.1900480885	-0.0232833679	0.0213145784	0.0096424192	0.0453637681	-0.0110229071	0.0716035883	0.1775271406	-0.0654076137	-0.1262659889	0.0002059702	0.0186783723	0.0990808418	-0.0253948054	9.769723558861187e-05	2.113602269560033e-05	9.544749841656731e-09	4.4673145538893224e-10	0.009656979491865	0.0009671265471239	9.32572529063012e-05	9.353337581519892e-07	-0.0584595838909081	0.0240196894948495	0.0005769454834289	0.0034175229486981	-0.0002379911458242	0.0003440211854838	5.6639785490715625e-08	1.1835057606167917e-07	0.0002210094947452	0.0005459860923131	2.98100812999329e-07	4.8845196767528596e-08	-7.897367695227828e-05	1.2084021375218968e-07	6.2368416513628105e-09	1.4602357259674886e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1139.8778632378835	-1.1603941929304256	1.3465146829866537	1299321.543099763	1654.864702339632	3.3887476174229505	2738577.1830496388	11.483610414589725	1082.0290648941836	-2.422151370020856	1170786.8972757815	5.86681725929391	1200.926145963948	1175.0936981435732	1.289385	26.516598	0.1388084392912456	0.0829917197266221	-0.0224261425	-0.1637350688	-0.146678997	0.0455641603	-0.0443646657	-0.1239190758	-0.1292199564	0.0346482923	-0.0930550715	-0.1707671569	-0.0010862641	-0.2666586161	0.0051104399	0.107913147	-0.0977429601	0.0496545466	-0.0589786971	-0.0742712057	0.0385109721	0.022316538	0.0177000761	-0.177385494	0.1649247806	0.0193869117	-0.095215397	0.059321609	-0.12635828	0.1632344082	-0.0120054572	0.1881419074	-0.1327677071	-0.0335880812	-0.0918162317	0.0752709937	0.248645325	-0.0765744398	0.0181742738	0.0391025316	-0.094086257	0.1239521064	0.056522537	-0.077685436	-0.0661195905	0.0223096269	0.1851045045	-0.1038713226	-0.1655238343	0.090738149	0.024087882	-0.0647234293	-0.0337576268	0.1124858691	0.0206206622	0.0976993826	0.0256726105	-0.0268977822	0.0483626247	-0.1202277912	0.1250455958	-0.1061443365	-0.1173706442	0.0673279221	-0.0408360959	0.1597025169	0.0125332801	0.1048269979	-0.0591113891	-0.045156054	0.0945648372	-0.159483544	-0.02885895	-0.0926346235	-0.0405566667	-0.0231567471	0.0091471461	-0.0707146544	-0.1561077924	-0.0763192075	0.032727283	-0.0753896384	-0.1063751042	0.1365095832	0.1129412747	0.057567731	0.1217746239	0.0139814688	0.0241858129	0.0450885036	-0.0151697817	0.0946861568	-0.0364975928	-0.0129813573455237	-0.0130790545811123	0.0001685156385321	0.0001710616687357	0.0175899875608678	0.0079330080690028	0.0003094076623914	6.293261702286356e-05	0.0184848920820854	0.0769444759729935	0.0059204523827585	0.0003416912352863	-6.9681241178083485e-06	0.0002310230217063	4.855475372118237e-11	5.33716365583519e-08	0.0008070007076672	0.000585991212922	3.433857016217968e-07	6.512501421753617e-07	-7.899745568662605e-05	-2.377873434776783e-08	6.240598004960446e-09	5.654282071817136e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1139.7823742797734	-0.0954889581100815	0.0091181411209489	1299103.8607188377	1648.8562837164086	-6.008418623223406	2718727.0443510856	36.10109435189785	1082.9386542373743	0.909589343190646	1172756.128841455	0.827352773245991	1197.714992043894	1167.252959890273	1.401427	28.82077	0.04749901470381	0.0286620214715252	-0.1951018865	0.0584652769	0.1793376772	-0.0360784013	0.0333474089	-0.1262226388	-0.0763844093	0.0516376518	0.0574908866	-0.0006825371	0.0245087206	-0.1183195161	0.1505501831	0.1444563451	0.1289846266	-0.1304905194	-0.1816058301	-0.0238873506	0.1617226399	-0.0421389912	-0.0648086335	-0.1211197449	0.2681759472	-0.1987936107	0.1177114188	0.0807423845	0.0583312899	0.0306725263	-0.0333927299	-0.1048010742	-0.0157252388	0.165504456	-0.0136545556	-0.1703740301	-0.1078575625	-0.0042932663	-0.0326278467	-0.0650331906	-0.1729464933	0.0146233633	-0.0482173247	-0.0106876762	-0.0220982832	-0.0997275459	0.1069797322	-0.0881008758	-0.1552019097	0.2024823544	0.0439585467	-0.0640779245	0.1757951512	-0.0578505876	-0.0367222663	0.0734467419	0.1654826251	0.2242551262	0.0340819601	0.13794342	-0.0084402284	-0.0617460796	0.0702012849	-0.1028243598	0.068570198	-0.0110463634	0.0353445542	0.1145496575	-0.0231455929	-0.0969304391	0.0233478208	0.045414548	-0.1101565257	-0.0853888854	0.0073070299	-0.1160481633	0.0185964936	-0.281199652	-0.0538286974	0.033150687	-0.073851957	0.127965373	0.0253271667	0.13954394	-0.0110755311	0.0115041419	0.1039830251	-0.0352114736	-0.0884186415	-0.1146726964	-0.0396746273	0.0901621419	-0.0474010431	-0.010775389133343	0.0022059682121807	0.0001161090109749	4.866295753151719e-06	-0.0009173211552422	-0.01850730871611	8.414781018548844e-07	0.0003425204759134	0.0197383166348004	0.0012534245527149	1.5710731093487934e-06	0.0003896011435756	-0.0004449709195536	-0.0004380027954357	1.9799911924837638e-07	1.918464488095679e-07	0.000734517746648	-7.24829610192e-05	5.253779638110866e-09	5.395163201408555e-07	-7.883694768553114e-05	1.6050800109491017e-07	6.215264320371173e-09	2.576281841548368e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1142.8748563010813	3.0924820213078874	9.563445052112517	1306162.9371652172	1659.0959611149676	10.239677398559024	2752599.408187998	104.8509932265605	1084.4748572934295	1.5362030560552284	1176085.7161016045	2.359919829433424	1199.2605555102666	1147.2697236298743	1.461302	30.052128	0.1151965648083537	0.0817417677871948	0.099846654	0.1104176135	-0.0599234876	-0.2287334876	-0.0250688416	-0.0038891061	0.2372456008	0.0881553522	-0.0537620759	0.1088731981	-0.0198772195	-0.0587428317	0.0389651281	0.1182653765	0.1647460874	0.0151493342	0.0475014891	-0.043472638	0.1007529854	0.1170355014	0.0008912293	-0.0600431557	0.0735146028	0.0342661586	0.2860092935	0.0190662782	0.0128979845	0.0989309505	-0.0629739573	-0.110813952	-0.1277858794	-0.0385554448	0.3528483866	0.0253432685	0.0716213261	0.0096756808	0.1298903376	-0.1672472574	-0.03542065	0.0601773325	-0.2635320033	-0.093659998	0.260135358	-0.092247374	-0.0338616811	-0.0348698105	0.030814388	0.0110171152	0.1123677815	-0.1023022147	0.0992688339	-0.0848971545	-0.0126136607	0.287430808	0.074937914	-0.1439335565	0.1606781946	0.1167619192	0.0146518133	0.2468319274	-0.0713999911	0.0234631384	0.1432310331	0.0459363401	0.0716056637	0.1193801408	0.015047896	0.1738629092	-0.0695627442	0.0253544887	-0.093906031	-0.0913731773	-0.0417985454	-0.066279929	0.0105685563	-0.1285845594	-0.0620645316	-0.0721000611	-0.0865532694	-0.0023112924	0.1123423643	0.0951929651	0.1160488033	-0.0998881416	0.0301444423	0.1035492344	0.0651582392	0.0717149667	-0.0694144364	0.0855149763	-0.0580456054	-0.0160129091184586	-0.0052375199851156	0.000256413258436	2.743161559448531e-05	0.0022222336825024	0.0031395548377446	4.938322539648179e-06	9.856804579205523e-06	-0.061720844953669	-0.0814591615884694	0.0066355950066963	0.0038094627017948	-0.0008789689721861	-0.0004339980526325	7.72586454065889e-07	1.883543096888023e-07	0.0008070345640458	7.251681739779995e-05	5.258688805505862e-09	6.513047875645944e-07	-7.814524977534847e-05	6.916979101826727e-07	6.1066800624516e-09	4.784459989510768e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1141.968543461532	-0.9063128395494005	0.8214029631320973	1304092.1542556528	1656.6353151865274	-2.460645928440272	2744440.5675231647	6.054778385149687	1084.1746527489197	-0.3002045445098247	1175434.6776632406	0.0901227685443513	1203.2293853234503	1168.4994860621332	1.251261	25.732561	0.0522497673650102	0.0272396899268543	0.1525065119	-0.0595018723	0.0552472448	0.0836587889	0.0871008227	-0.1210793688	-0.0011323673	-0.155091561	-0.2381175398	0.0026507919	0.1072727411	0.0868199001	-0.0623478012	0.0404866341	0.1469777371	-0.0751853441	0.026078404	-0.0707159749	0.1814057738	0.0850412456	-0.0181543705	-0.0882900558	-0.0234814902	0.0758605715	0.0518978484	0.0136844651	0.0140650244	-0.1912150205	-0.0293726118	0.1245269335	-0.126803801	0.1549002129	0.0611741812	-0.1424351355	0.0411886457	-0.01797986	0.0813294353	0.0531903311	0.0326362724	-0.0345137217	0.0593657259	-0.1185399633	0.0781050216	0.1628656047	0.1146238492	0.0885817871	-0.1413090654	-0.1356414679	-0.0001353858	0.1020016584	-0.0608966162	-0.0723053494	-0.1224365391	0.1483596066	-0.0072876496	0.1040515944	-0.0241334257	0.048812701	-0.0654865006	-0.0086543996	-0.0222881534	-0.0522805378	0.0716655337	0.0468153515	0.0028870157	0.1092451131	0.0431660568	0.2046073133	-0.0004102736	-0.0754124322	-0.0484140931	-0.0249967013	0.0909894735	0.1303948786	-0.0671680371	-0.1318456265	-0.0034030254	-0.0866615212	-0.0403614712	0.0546609603	0.1556657729	-0.0088828882	0.0980869676	-0.0490320682	0.0745511032	-0.047142488	-0.0511558964	0.0165960376	0.0475113559	0.0807510076	-0.0683731426	-0.0162618169790249	-0.0002489078605663	0.0002644466914593	6.195512305169357e-08	0.0171268918773677	0.0149046581948653	0.000293330425379	0.0002221488359057	-0.0658860502104801	-0.004165205256811	1.734893483136675e-05	0.0043409716123379	-0.0008164323637061	6.253660847999997e-05	6.665618045067296e-07	3.910827400180805e-09	0.0004411261484806	-0.0003659084155651	1.3388896858143505e-07	1.9459227887332843e-07	-0.0003083201467855	-0.0002301748970101	9.506131291383227e-08	5.2980483213633866e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1139.7910089037948	-2.17753455773709	4.741656750139264	1299123.5439779304	1655.7963188202027	-0.8389963663246363	2741661.4494185345	0.7039149027059433	1084.177432268685	0.0027795197652267	1175440.7046407189	7.725730125286019e-06	1203.087903914066	1178.3466794838023	1.25042	25.715273	0.0602735038551376	0.0318962002477705	0.0151667806	-0.176703836	-0.1503856704	0.0350890773	0.0173995396	-0.1870833989	-0.1704761818	0.0340605938	-0.1987705791	0.1221204748	-0.0517806569	-0.1667254458	0.018503797	-0.0178335869	0.104227209	0.0841287828	0.1397838997	-0.0322597961	0.1076079878	0.044446746	-0.0346188132	-0.0409377931	0.020541946	-0.0272981819	0.0397268446	-0.0847024688	-0.0795468379	-0.1190051057	0.0698455593	0.0910431001	-0.0578784611	0.0806218793	0.0206235787	-0.0335394621	0.1187909216	0.1574006816	-0.108043636	0.0684069958	0.0987312468	-0.0245947948	0.148932971	-0.1291963644	-0.0685487107	0.0628279875	0.0955134177	0.1012462191	-0.1536399103	-0.0610747863	0.2280303214	-0.0499371732	0.0063361858	-0.0525782244	0.0764597117	0.1367300153	-0.1420787494	0.0644717994	0.0508643246	-0.0344518108	0.0450932748	0.0427506004	0.0206909084	0.1903025935	-0.1946408877	-0.1063642235	-0.0847702687	0.1112085869	0.0447640028	0.0705561539	0.0585360621	-0.147319613	-0.0946410224	0.0150364309	0.1038330949	0.1569748972	-0.1815962195	-0.0865216033	-0.0728640851	-0.0081250175	0.052757719	-0.0204342105	-0.0254151545	0.1518884607	0.1370691155	-0.0052367198	-0.0284008884	-0.1468465687	-0.0243608599	-0.0319126663	0.0458962063	0.0758767427	-0.0783272495	-0.0135850594205635	0.0026767575584614	0.0001845538394602	7.165031026780238e-06	0.004747569428062	-0.0123793224493057	2.2539415474268947e-05	0.0001532476243038	-0.0499281217997946	0.0159579284106854	0.0002546554791605	0.0024928173464551	-0.0003119432115628	0.0005044891521433	9.730856724011381e-08	2.545093046302657e-07	0.0003650484905373	-7.607765794330002e-05	5.78781003813776e-09	1.332604004435612e-07	-0.0003129432454326	-4.623098647100023e-06	9.793347486188855e-08	2.1373041100818063e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1140.5242511039917	0.7332422001968553	0.5376441241495252	1300795.567356321	1655.2349221103163	-0.5613967098863668	2739802.647373545	0.3151662658712374	1081.8784282396564	-2.299004029028538	1170460.9334903094	5.28541952548945	1200.437412465501	1168.3438898969237	1.411406	29.025988	0.0438469001908156	0.021923062738592	-0.1959164399	0.0296759933	0.1672610318	-0.082987477	0.0262126371	-0.0936069509	-0.1549993849	0.1136223647	0.0273039403	0.1466321323	0.2222643177	0.0769898528	0.0335115173	0.073229324	0.0011294774	-0.162958486	-0.1249340929	-0.1137013849	-0.0993470466	0.1026712066	-0.133529085	0.1207258947	0.046858212	-0.1925345427	-0.0503536548	-0.0949788694	0.0239264377	-0.0401008996	-0.0652167718	0.1020477461	-0.1156689818	-0.0259887222	-0.0383538806	-0.0659197286	0.0352608095	-0.0009157202	-0.1571276402	0.081762834	-0.0680055468	0.0979222785	0.003112476	0.132642748	-0.1447216786	-0.2052696505	0.005565232	0.0236402604	-0.121112565	-0.1527729879	0.0825673583	-0.0079268306	0.0268640743	-0.0889042265	0.0656615802	0.0182528911	0.0546417678	0.1961120844	-0.0898266358	0.0463470606	0.06110331	0.1710786795	-0.1739931892	-0.0155066506	-0.0606555597	-0.1181045862	0.0560322654	0.0985665963	0.0408747661	-0.0833338018	0.0220856838	0.0906941603	-0.2404150367	-0.0109896068	0.1367359997	0.0935338748	-0.0922666935	-0.0695313993	0.0175040292	0.0046204269	-0.0270574609	0.0140766389	0.0311440192	0.0218958578	-0.1552792349	-0.069361329	0.0084966789	-0.0570006593	0.0663339288	-0.2286057969	0.0964712454	0.0708988393	-0.0878535601	0.0001236424017889	0.0137087018223524	1.5287443520127783e-08	0.0001879285056541	-0.008567526856325	-0.0133150962843869	7.340251643385012e-05	0.0001772917890624	-0.0586245780307308	-0.0086964562309362	7.562835097658916e-05	0.0034368411492812	-0.0003904579766849	-7.851476512209997e-05	1.524574315568659e-07	6.164568342178526e-09	0.0003650444533962	-4.0371410999916375e-09	1.6298508261241688e-17	1.3325745295533046e-07	-0.000228929130633	8.401411479960001e-05	5.2408546852381177e-08	7.058371485560371e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1139.4574926744635	-1.0667584295281358	1.1379735469693346	1298363.3776119752	1656.0047199295227	0.7697978192063601	2742351.632428857	0.592588682454868	1081.5690471715577	-0.3093810680986735	1169791.6037995913	0.095716645297876	1199.4637417555266	1149.2956750091996	1.258176	25.874771	0.0223354018410076	0.0149927005754478	-0.0484808896	0.1253617473	0.0070657534	0.1470117293	-0.1929763177	0.0055859918	-0.0015558041	-0.129415156	0.1439546118	-0.0414172031	0.0650296905	-0.031648293	0.1016244731	-0.032712569	-0.0856254165	-0.2711557031	0.1255911021	-0.136460638	-0.1493047475	0.1307398603	-0.1352196739	0.1075749456	-0.1022660091	-0.0057682451	-0.0503889349	-0.0932499542	-0.0157766843	0.0136473394	-0.0766524495	-0.1487210999	0.0522604897	-0.033596122	-0.0923409817	-0.0283653485	-0.0598752114	-0.0230852877	-0.0788990794	0.0878760676	-0.1648004865	0.0714954218	0.0002125853	-0.0521498725	0.0474139987	-0.1111035602	-0.0270824366	-0.0762782913	-0.1494592043	-0.0972045873	-0.1406625691	-0.0199683017	-0.1068718712	-0.0762342014	0.1770496734	-0.1147433997	-0.0457707519	0.1035029474	-0.0783876826	-0.0369722513	0.1107516806	0.2110390711	0.0733579052	0.0370951104	-0.0413271491	-0.1255206341	-0.0430094549	0.1052655704	0.0524652757	0.00678715	0.0079488968	0.1512379118	-0.1592740971	-0.0254048015	0.1598687514	0.0308208988	-0.0419687671	0.0151767397	0.047724889	-0.0801683927	0.0447835484	-0.0323706121	-0.1006778106	-0.0075630001	-0.1154888624	-0.0741919343	-0.0954299428	-0.017994282	0.0568096894	0.0276676984	-0.1286451089	0.0658240966	-0.096900045	0.0001760481118111	5.24057100222e-05	3.099293767225357e-08	2.7463584429309124e-09	-0.0138895067474322	-0.0053219798911072	0.0001929183976869	2.8323469961349414e-05	-0.058862772355539	-0.0002381943248081	5.673653637083348e-08	0.00346482596938	-0.0006659516267747	-0.0002754936500898	4.434915692038693e-07	7.589675123980117e-08	0.0004220768679072	5.7032414511000006e-05	3.252696304954524e-09	1.7814888242235197e-07	-0.0002308595043336	-1.930373700600009e-06	5.329611074115548e-08	3.726342623968175e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1139.160722052852	-0.2967706216115857	0.088072801851727	1297687.150667975	1650.7638430308148	-5.240876898707938	2725021.2654578644	27.46679066741054	1082.131792610803	0.5627454392451909	1171009.2165790698	0.3166824293912629	1200.5627266363515	1155.5487612073089	1.20663	24.814724	0.0596618335208208	0.0281655926707274	0.0695034831	0.1216409049	-0.1211891996	-0.0917027786	0.1159764483	-0.0361641275	0.0122241483	-0.0096849813	0.0674880479	0.1425342327	-0.1521265614	-0.109176503	-0.0837047632	-0.038087962	-0.0448268273	-0.1243068882	0.0840560654	-0.0887405904	0.0186953464	0.1154646978	0.0258603636	0.0351508744	-0.2195811582	-0.0377320104	0.0973416725	-0.1056150302	0.0133591971	0.1120472697	-0.0845825717	0.0768789085	-0.1509613326	0.0585531363	0.032156521	-0.0073348607	0.1421299443	0.2401397826	-0.0271320459	-0.0895577263	0.0616792199	0.0322168729	-0.0997725418	-0.1209105064	0.0776716215	-5.2056e-06	-0.1510915222	-0.0542280382	-0.0568774035	-0.0837416401	0.2295672682	-0.024234074	-0.0568713752	-0.0612737625	0.0810951307	0.0108794491	0.0626713727	-0.0524519625	-0.0252824196	-0.0166039789	0.1472441394	0.1016156214	0.056891183	0.0619920167	-0.186960053	-0.163680723	-0.073670237	0.1038752414	0.0792963476	0.1475539631	-0.0543858926	0.0597394612	-0.1186244975	0.0393973564	0.0300783699	-0.0037077218	-0.0752934385	0.0691004424	0.0081257654	0.0060027246	-0.1278174265	0.0302314593	-0.0438546536	-0.083332977	-0.000423632	-0.0593465217	-0.0858265048	-0.0400514853	0.010222132	0.0391066943	0.1279904522	0.0606594461	-0.1054172954	-0.0194225191777519	-0.019598567289563	0.0003772342512101	0.0003841038398035	0.0002279073923432	0.0141174141397754	5.19417794846773e-08	0.0001993013819939	-0.0620320182036664	-0.0031692458481273	1.0044119245872736e-05	0.0038479712824199	-0.0004979272006545	0.0001680244261202	2.479314971516267e-07	2.8232207773022558e-08	0.0006900528981941	0.0002679760302868	7.181115280832553e-08	4.761730023060769e-07	-0.0002113278358736	1.9531668460000013e-05	4.4659454215019217e-08	3.8148607283135927e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
